ID,Betalingsplichtigen,Perioden,TotaalMilieubelastingenEnHeffingen_1,TotaleOpbrengstMilieubelastingen_2,TotaalBelastingenOpMilieugrondslag_3,Afvalstoffenbelasting_4,Brandstoffenbelasting_5,Energiebelasting_6,Emissierechten_7,LeidingwaterEnGrondwaterbelasting_8,Verpakkingenbelasting_9,Vliegbelasting_10,TotaalBelastingenMBTMobiliteit_11,AccijnsOpBenzineEnOvMineraleOlien_12,BelastPersonenautoSEnMotorrijwielen_13,Motorrijtuigenbelasting_14,Mineralenheffingen_15,TotaleOpbrengstMilieuheffingen_16,AfvalstoffenheffingEnReinigingsrechten_17,GeluidsheffingBurgerluchtvaart_18,GrondwaterheffingEnNazorgheffing_19,RioolheffingEnRioolrechten_20,Waterverontreinigingsheffing_21
1430,417400 ,1997JJ00,134.0,88.0,24.0,5.0,10.0,8.0,0.0,1.0,,,64.0,39.0,5.0,20.0,,46.0,7.0,,1.0,11.0,27.0
1431,417400 ,1998JJ00,133.0,84.0,20.0,8.0,9.0,3.0,0.0,0.0,,,64.0,36.0,5.0,23.0,,49.0,11.0,,1.0,12.0,25.0
1432,417400 ,1999JJ00,154.0,104.0,29.0,9.0,10.0,10.0,0.0,0.0,,,75.0,44.0,6.0,25.0,,50.0,11.0,,1.0,13.0,25.0
1433,417400 ,2000JJ00,188.0,131.0,52.0,27.0,11.0,14.0,0.0,0.0,,,79.0,45.0,6.0,28.0,,57.0,15.0,,2.0,14.0,26.0
1434,417400 ,2001JJ00,220.0,157.0,56.0,18.0,4.0,34.0,0.0,0.0,,,101.0,43.0,30.0,28.0,,63.0,19.0,,2.0,15.0,27.0
1435,417400 ,2002JJ00,228.0,159.0,49.0,20.0,5.0,23.0,0.0,1.0,,,110.0,53.0,28.0,29.0,,69.0,22.0,,3.0,16.0,28.0
1436,417400 ,2003JJ00,229.0,162.0,46.0,14.0,7.0,24.0,0.0,1.0,,,116.0,60.0,26.0,30.0,,67.0,19.0,,3.0,16.0,29.0
1437,417400 ,2004JJ00,255.0,184.0,62.0,11.0,0.0,50.0,0.0,1.0,,,122.0,65.0,26.0,31.0,,71.0,22.0,,2.0,17.0,30.0
1438,417400 ,2005JJ00,296.0,227.0,111.0,23.0,0.0,87.0,0.0,1.0,,,116.0,62.0,25.0,29.0,,69.0,22.0,,3.0,16.0,28.0
1439,417400 ,2006JJ00,327.0,257.0,133.0,30.0,0.0,102.0,0.0,1.0,,,124.0,60.0,35.0,29.0,,70.0,22.0,,3.0,16.0,29.0
1440,417400 ,2007JJ00,304.0,225.0,102.0,22.0,0.0,79.0,0.0,1.0,,,123.0,63.0,30.0,30.0,,79.0,30.0,,2.0,17.0,30.0
1441,417400 ,2008JJ00,325.0,245.0,117.0,15.0,0.0,100.0,0.0,1.0,0.0,1.0,128.0,70.0,26.0,32.0,,80.0,26.0,,4.0,18.0,32.0
1442,417400 ,2009JJ00,320.0,237.0,112.0,8.0,0.0,102.0,0.0,1.0,0.0,1.0,125.0,73.0,21.0,31.0,,83.0,30.0,,4.0,18.0,31.0
1443,417400 ,2010JJ00,309.0,227.0,98.0,9.0,0.0,87.0,0.0,2.0,0.0,,129.0,80.0,17.0,32.0,,82.0,30.0,,4.0,18.0,30.0
1444,417400 ,2011JJ00,302.0,221.0,96.0,3.0,0.0,91.0,0.0,2.0,0.0,,125.0,79.0,14.0,32.0,,81.0,26.0,,4.0,19.0,32.0
1445,417400 ,2012JJ00,276.0,193.0,75.0,-4.0,0.0,77.0,0.0,2.0,0.0,,118.0,74.0,10.0,34.0,,83.0,26.0,,5.0,19.0,33.0
1446,417400 ,2013JJ00,290.0,204.0,83.0,-2.0,0.0,83.0,0.0,2.0,0.0,,121.0,73.0,10.0,38.0,,86.0,26.0,,3.0,21.0,36.0
1447,417400 ,2014JJ00,311.0,220.0,95.0,4.0,0.0,87.0,0.0,4.0,0.0,,125.0,76.0,7.0,42.0,,91.0,26.0,,6.0,22.0,37.0
1448,417400 ,2015JJ00,319.0,227.0,104.0,17.0,0.0,83.0,0.0,4.0,0.0,,123.0,73.0,10.0,40.0,,92.0,26.0,,5.0,23.0,38.0
1449,417400 ,2016JJ00,319.0,222.0,93.0,18.0,0.0,70.0,0.0,5.0,0.0,,129.0,74.0,14.0,41.0,,97.0,26.0,,7.0,24.0,40.0
1450,417400 ,2017JJ00,322.0,231.0,99.0,20.0,0.0,74.0,0.0,5.0,0.0,,132.0,70.0,21.0,41.0,,91.0,24.0,,6.0,23.0,38.0
1451,417400 ,2018JJ00,337.0,246.0,108.0,21.0,0.0,82.0,0.0,5.0,0.0,,138.0,74.0,24.0,40.0,,91.0,25.0,,5.0,23.0,38.0
1452,417400 ,2019JJ00,367.0,274.0,139.0,44.0,0.0,90.0,0.0,5.0,0.0,,135.0,74.0,19.0,42.0,,93.0,29.0,,4.0,23.0,37.0
1453,417400 ,2020JJ00,438.0,332.0,186.0,51.0,0.0,130.0,0.0,5.0,0.0,,146.0,81.0,16.0,49.0,,106.0,33.0,,4.0,28.0,41.0
1454,417400 ,2021JJ00,470.0,357.0,214.0,59.0,0.0,148.0,0.0,6.0,0.0,1.0,143.0,82.0,13.0,48.0,,113.0,43.0,,3.0,27.0,40.0
1455,417400 ,2022JJ00,507.0,377.0,240.0,60.0,0.0,173.0,0.0,6.0,0.0,1.0,137.0,68.0,14.0,55.0,,130.0,49.0,,5.0,31.0,45.0
1456,419000 ,1995JJ00,98.0,81.0,12.0,1.0,11.0,0.0,0.0,0.0,,,69.0,47.0,11.0,11.0,,17.0,5.0,,0.0,4.0,8.0
1457,419000 ,1996JJ00,96.0,81.0,19.0,0.0,12.0,7.0,0.0,0.0,,,62.0,42.0,8.0,12.0,,15.0,4.0,,0.0,3.0,8.0
1458,419000 ,1997JJ00,107.0,91.0,27.0,2.0,11.0,14.0,0.0,0.0,,,64.0,47.0,8.0,9.0,,16.0,4.0,,0.0,3.0,9.0
1459,419000 ,1998JJ00,120.0,102.0,28.0,0.0,13.0,15.0,0.0,0.0,,,74.0,56.0,8.0,10.0,,18.0,6.0,,0.0,3.0,8.0
1460,419000 ,1999JJ00,127.0,109.0,37.0,1.0,9.0,27.0,0.0,0.0,,,72.0,55.0,8.0,9.0,,18.0,6.0,,0.0,3.0,8.0
1461,419000 ,2000JJ00,123.0,105.0,42.0,1.0,10.0,31.0,0.0,0.0,,,63.0,45.0,9.0,9.0,,18.0,6.0,,0.0,4.0,9.0
1462,419000 ,2001JJ00,122.0,102.0,34.0,2.0,0.0,31.0,0.0,1.0,,,68.0,47.0,12.0,9.0,,20.0,7.0,,0.0,4.0,9.0
1463,419000 ,2002JJ00,117.0,94.0,25.0,2.0,2.0,20.0,0.0,1.0,,,69.0,50.0,10.0,9.0,,23.0,9.0,,0.0,5.0,9.0
1464,419000 ,2003JJ00,120.0,95.0,23.0,1.0,0.0,21.0,0.0,1.0,,,72.0,53.0,10.0,9.0,,25.0,9.0,,0.0,5.0,11.0
1465,419000 ,2004JJ00,143.0,116.0,42.0,1.0,0.0,40.0,0.0,1.0,,,74.0,53.0,12.0,9.0,,27.0,10.0,,0.0,5.0,12.0
1466,419000 ,2005JJ00,185.0,157.0,78.0,2.0,0.0,75.0,0.0,1.0,,,79.0,57.0,12.0,10.0,,28.0,11.0,,0.0,5.0,12.0
1467,419000 ,2006JJ00,219.0,189.0,108.0,3.0,0.0,103.0,0.0,2.0,,,81.0,55.0,13.0,13.0,,30.0,11.0,,0.0,7.0,12.0
1468,419000 ,2007JJ00,194.0,163.0,74.0,3.0,0.0,70.0,0.0,1.0,,,89.0,63.0,14.0,12.0,,31.0,11.0,,0.0,7.0,13.0
1469,419000 ,2008JJ00,236.0,201.0,104.0,2.0,0.0,100.0,0.0,1.0,0.0,1.0,97.0,65.0,17.0,15.0,,35.0,14.0,,0.0,8.0,13.0
1470,419000 ,2009JJ00,238.0,205.0,100.0,0.0,0.0,98.0,0.0,1.0,0.0,1.0,105.0,73.0,16.0,16.0,,33.0,13.0,,0.0,8.0,12.0
1471,419000 ,2010JJ00,250.0,216.0,105.0,0.0,0.0,102.0,0.0,3.0,0.0,,111.0,81.0,13.0,17.0,,34.0,13.0,,0.0,8.0,13.0
1472,419000 ,2011JJ00,248.0,212.0,109.0,0.0,0.0,107.0,0.0,2.0,0.0,,103.0,74.0,11.0,18.0,,36.0,14.0,,0.0,8.0,14.0
1473,419000 ,2012JJ00,236.0,204.0,105.0,0.0,0.0,102.0,0.0,3.0,0.0,,99.0,74.0,8.0,17.0,,32.0,12.0,,0.0,8.0,12.0
1474,419000 ,2013JJ00,248.0,216.0,124.0,0.0,0.0,122.0,0.0,2.0,0.0,,92.0,66.0,7.0,19.0,,32.0,12.0,,0.0,8.0,12.0
1475,419000 ,2014JJ00,239.0,206.0,112.0,0.0,0.0,109.0,0.0,3.0,0.0,,94.0,66.0,7.0,21.0,,33.0,12.0,,0.0,8.0,13.0
1476,419000 ,2015JJ00,227.0,194.0,102.0,0.0,0.0,99.0,0.0,3.0,0.0,,92.0,63.0,7.0,22.0,,33.0,11.0,,0.0,9.0,13.0
1477,419000 ,2016JJ00,236.0,202.0,108.0,0.0,0.0,105.0,0.0,3.0,0.0,,94.0,66.0,8.0,20.0,,34.0,12.0,,0.0,9.0,13.0
1478,419000 ,2017JJ00,244.0,210.0,115.0,0.0,0.0,112.0,0.0,3.0,0.0,,95.0,65.0,10.0,20.0,,34.0,10.0,,0.0,9.0,15.0
1479,419000 ,2018JJ00,260.0,225.0,125.0,0.0,0.0,122.0,0.0,3.0,0.0,,100.0,68.0,10.0,22.0,,35.0,9.0,,0.0,9.0,17.0
1480,419000 ,2019JJ00,269.0,238.0,139.0,1.0,0.0,134.0,0.0,4.0,0.0,,99.0,70.0,9.0,20.0,,31.0,9.0,,0.0,8.0,14.0
1481,419000 ,2020JJ00,257.0,227.0,149.0,2.0,0.0,144.0,0.0,3.0,0.0,,78.0,55.0,7.0,16.0,,30.0,10.0,,0.0,7.0,13.0
1482,419000 ,2021JJ00,262.0,229.0,144.0,3.0,0.0,136.0,1.0,3.0,0.0,1.0,85.0,60.0,9.0,16.0,,33.0,14.0,,0.0,7.0,12.0
1483,419000 ,2022JJ00,301.0,266.0,191.0,2.0,0.0,182.0,2.0,3.0,0.0,2.0,75.0,53.0,8.0,14.0,,35.0,14.0,,0.0,8.0,13.0
1484,422400 ,1995JJ00,104.0,58.0,18.0,3.0,14.0,0.0,0.0,1.0,,,40.0,16.0,22.0,2.0,,46.0,3.0,,0.0,11.0,32.0
1485,422400 ,1996JJ00,110.0,66.0,25.0,2.0,17.0,5.0,0.0,1.0,,,41.0,15.0,21.0,5.0,,44.0,4.0,,0.0,7.0,33.0
1486,422400 ,1997JJ00,128.0,81.0,37.0,4.0,16.0,16.0,0.0,1.0,,,44.0,18.0,23.0,3.0,,47.0,3.0,,0.0,8.0,36.0
1487,422400 ,1998JJ00,134.0,87.0,34.0,2.0,15.0,16.0,0.0,1.0,,,53.0,24.0,25.0,4.0,,47.0,4.0,,0.0,9.0,34.0
1488,422400 ,1999JJ00,155.0,106.0,50.0,3.0,19.0,27.0,0.0,1.0,,,56.0,23.0,28.0,5.0,,49.0,6.0,,0.0,9.0,34.0
1489,422400 ,2000JJ00,172.0,118.0,61.0,3.0,19.0,38.0,0.0,1.0,,,57.0,22.0,31.0,4.0,,54.0,9.0,,0.0,10.0,35.0
1490,422400 ,2001JJ00,169.0,113.0,48.0,4.0,0.0,44.0,0.0,0.0,,,65.0,26.0,34.0,5.0,,56.0,9.0,,0.0,11.0,36.0
1491,422400 ,2002JJ00,162.0,102.0,34.0,5.0,0.0,28.0,0.0,1.0,,,68.0,31.0,30.0,7.0,,60.0,10.0,,0.0,11.0,39.0
1492,422400 ,2003JJ00,174.0,111.0,32.0,3.0,0.0,28.0,0.0,1.0,,,79.0,33.0,37.0,9.0,,63.0,12.0,,0.0,11.0,40.0
1493,422400 ,2004JJ00,219.0,154.0,60.0,3.0,0.0,56.0,0.0,1.0,,,94.0,38.0,40.0,16.0,,65.0,15.0,,0.0,11.0,39.0
1494,422400 ,2005JJ00,274.0,205.0,108.0,3.0,0.0,104.0,0.0,1.0,,,97.0,36.0,44.0,17.0,,69.0,17.0,,0.0,11.0,41.0
1495,422400 ,2006JJ00,320.0,245.0,143.0,7.0,0.0,135.0,0.0,1.0,,,102.0,35.0,49.0,18.0,,75.0,20.0,,0.0,15.0,40.0
1496,422400 ,2007JJ00,283.0,211.0,104.0,4.0,0.0,99.0,0.0,1.0,,,107.0,37.0,53.0,17.0,,72.0,21.0,,0.0,15.0,36.0
1497,422400 ,2008JJ00,321.0,245.0,140.0,4.0,0.0,134.0,0.0,1.0,0.0,1.0,105.0,33.0,52.0,20.0,,76.0,23.0,,0.0,15.0,38.0
1498,422400 ,2009JJ00,323.0,251.0,135.0,3.0,0.0,130.0,0.0,1.0,0.0,1.0,116.0,47.0,50.0,19.0,,72.0,23.0,,0.0,16.0,33.0
1499,422400 ,2010JJ00,315.0,247.0,138.0,1.0,0.0,131.0,0.0,6.0,0.0,,109.0,46.0,45.0,18.0,,68.0,23.0,,0.0,15.0,30.0
1500,422400 ,2011JJ00,309.0,236.0,136.0,1.0,0.0,129.0,0.0,6.0,0.0,,100.0,44.0,37.0,19.0,,73.0,25.0,,0.0,16.0,32.0
1501,422400 ,2012JJ00,285.0,214.0,124.0,0.0,0.0,120.0,0.0,4.0,0.0,,90.0,44.0,29.0,17.0,,71.0,26.0,,0.0,16.0,29.0
1502,422400 ,2013JJ00,310.0,241.0,151.0,0.0,0.0,147.0,0.0,4.0,0.0,,90.0,46.0,24.0,20.0,,69.0,26.0,,0.0,16.0,27.0
1503,422400 ,2014JJ00,302.0,235.0,144.0,1.0,0.0,136.0,0.0,7.0,0.0,,91.0,47.0,22.0,22.0,,67.0,26.0,,0.0,15.0,26.0
1504,422400 ,2015JJ00,302.0,234.0,139.0,3.0,0.0,128.0,0.0,8.0,0.0,,95.0,48.0,24.0,23.0,,68.0,26.0,,0.0,15.0,27.0
1505,422400 ,2016JJ00,326.0,257.0,161.0,4.0,0.0,148.0,0.0,9.0,0.0,,96.0,46.0,27.0,23.0,,69.0,26.0,,0.0,15.0,28.0
1506,422400 ,2017JJ00,332.0,261.0,166.0,4.0,0.0,153.0,0.0,9.0,0.0,,95.0,43.0,28.0,24.0,,71.0,26.0,,0.0,15.0,30.0
1507,422400 ,2018JJ00,345.0,271.0,178.0,4.0,0.0,165.0,0.0,9.0,0.0,,93.0,41.0,26.0,26.0,,74.0,25.0,,0.0,15.0,34.0
1508,422400 ,2019JJ00,385.0,311.0,214.0,9.0,0.0,195.0,1.0,9.0,0.0,,97.0,44.0,28.0,25.0,,74.0,25.0,,0.0,15.0,34.0
1509,422400 ,2020JJ00,443.0,365.0,272.0,9.0,0.0,253.0,1.0,9.0,0.0,,93.0,46.0,21.0,26.0,,78.0,30.0,,0.0,15.0,33.0
1510,422400 ,2021JJ00,442.0,356.0,262.0,10.0,0.0,238.0,1.0,11.0,0.0,2.0,94.0,47.0,22.0,25.0,,86.0,34.0,,0.0,15.0,37.0
1511,422400 ,2022JJ00,521.0,431.0,346.0,11.0,0.0,321.0,2.0,9.0,0.0,3.0,85.0,41.0,22.0,22.0,,90.0,38.0,,0.0,14.0,38.0
1512,300014 ,1995JJ00,143.0,109.0,24.0,4.0,20.0,0.0,0.0,0.0,,,85.0,65.0,12.0,8.0,,34.0,4.0,,0.0,9.0,21.0
1513,300014 ,1996JJ00,160.0,128.0,33.0,0.0,22.0,11.0,0.0,0.0,,,95.0,74.0,12.0,9.0,,32.0,4.0,,0.0,6.0,22.0
1514,300014 ,1997JJ00,170.0,135.0,50.0,4.0,21.0,25.0,0.0,0.0,,,85.0,66.0,13.0,6.0,,35.0,5.0,,0.0,7.0,24.0
1515,300014 ,1998JJ00,182.0,145.0,47.0,0.0,23.0,24.0,0.0,0.0,,,98.0,79.0,13.0,6.0,,37.0,7.0,,0.0,7.0,22.0
1516,300014 ,1999JJ00,203.0,164.0,66.0,2.0,23.0,41.0,0.0,0.0,,,98.0,77.0,15.0,6.0,,39.0,9.0,,0.0,8.0,23.0
1517,300014 ,2000JJ00,230.0,189.0,85.0,4.0,20.0,61.0,0.0,0.0,,,104.0,81.0,17.0,6.0,,41.0,9.0,,0.0,8.0,23.0
1518,300014 ,2001JJ00,204.0,163.0,58.0,2.0,1.0,55.0,0.0,0.0,,,105.0,87.0,11.0,7.0,,41.0,8.0,,0.0,9.0,24.0
1519,300014 ,2002JJ00,192.0,149.0,36.0,1.0,1.0,34.0,0.0,0.0,,,113.0,94.0,12.0,7.0,,43.0,8.0,,0.0,10.0,25.0
1520,300014 ,2003JJ00,204.0,158.0,41.0,2.0,1.0,38.0,0.0,0.0,,,117.0,99.0,12.0,6.0,,46.0,9.0,,0.0,10.0,27.0
1521,300014 ,2004JJ00,244.0,194.0,69.0,1.0,0.0,68.0,0.0,0.0,,,125.0,105.0,13.0,7.0,,50.0,12.0,,0.0,10.0,28.0
1522,300014 ,2005JJ00,289.0,238.0,113.0,1.0,0.0,112.0,0.0,0.0,,,125.0,100.0,15.0,10.0,,51.0,13.0,,0.0,10.0,28.0
1523,300014 ,2006JJ00,342.0,287.0,151.0,4.0,0.0,147.0,0.0,0.0,,,136.0,109.0,15.0,12.0,,55.0,13.0,,0.0,13.0,29.0
1524,300014 ,2007JJ00,302.0,250.0,105.0,4.0,0.0,101.0,0.0,0.0,,,145.0,112.0,16.0,17.0,,52.0,13.0,,0.0,13.0,26.0
1525,300014 ,2008JJ00,339.0,287.0,142.0,2.0,0.0,140.0,0.0,0.0,0.0,0.0,145.0,113.0,17.0,15.0,,52.0,13.0,,0.0,13.0,26.0
1526,300014 ,2009JJ00,351.0,302.0,143.0,0.0,0.0,143.0,0.0,0.0,0.0,0.0,159.0,123.0,17.0,19.0,,49.0,13.0,,0.0,14.0,22.0
1527,300014 ,2010JJ00,349.0,300.0,142.0,0.0,0.0,138.0,0.0,4.0,0.0,,158.0,129.0,9.0,20.0,,49.0,13.0,,0.0,12.0,24.0
1528,300014 ,2011JJ00,357.0,305.0,144.0,1.0,0.0,140.0,0.0,3.0,0.0,,161.0,131.0,10.0,20.0,,52.0,13.0,,0.0,14.0,25.0
1529,300014 ,2012JJ00,324.0,275.0,133.0,-1.0,0.0,131.0,0.0,3.0,0.0,,142.0,116.0,6.0,20.0,,49.0,13.0,,0.0,13.0,23.0
1530,300014 ,2013JJ00,359.0,311.0,162.0,0.0,0.0,158.0,0.0,4.0,0.0,,149.0,123.0,6.0,20.0,,48.0,13.0,,0.0,13.0,22.0
1531,300014 ,2014JJ00,368.0,320.0,162.0,0.0,0.0,156.0,0.0,6.0,0.0,,158.0,133.0,5.0,20.0,,48.0,13.0,,0.0,13.0,22.0
1532,300014 ,2015JJ00,382.0,334.0,171.0,2.0,0.0,163.0,0.0,6.0,0.0,,163.0,138.0,5.0,20.0,,48.0,13.0,,0.0,13.0,22.0
1533,300014 ,2016JJ00,410.0,362.0,187.0,1.0,0.0,179.0,0.0,7.0,0.0,,175.0,150.0,6.0,19.0,,48.0,13.0,,0.0,13.0,22.0
1534,300014 ,2017JJ00,429.0,382.0,203.0,1.0,0.0,196.0,0.0,6.0,0.0,,179.0,150.0,10.0,19.0,,47.0,12.0,,0.0,13.0,22.0
1535,300014 ,2018JJ00,450.0,402.0,219.0,1.0,0.0,212.0,0.0,6.0,0.0,,183.0,154.0,10.0,19.0,,48.0,12.0,,0.0,13.0,23.0
1536,300014 ,2019JJ00,489.0,440.0,255.0,3.0,0.0,246.0,0.0,6.0,0.0,,185.0,154.0,12.0,19.0,,49.0,12.0,,0.0,13.0,24.0
1537,300014 ,2020JJ00,427.0,389.0,249.0,4.0,0.0,239.0,0.0,6.0,0.0,,140.0,118.0,7.0,15.0,,38.0,11.0,,0.0,11.0,16.0
1538,300014 ,2021JJ00,398.0,360.0,231.0,3.0,0.0,223.0,0.0,5.0,0.0,0.0,129.0,114.0,7.0,8.0,,38.0,10.0,,0.0,10.0,18.0
1539,300014 ,2022JJ00,569.0,520.0,366.0,3.0,0.0,357.0,0.0,6.0,0.0,0.0,154.0,133.0,8.0,13.0,,49.0,12.0,,0.0,15.0,22.0
1540,428100 ,1995JJ00,84.0,57.0,13.0,3.0,10.0,0.0,0.0,0.0,,,44.0,37.0,3.0,4.0,,27.0,3.0,,0.0,7.0,17.0
1541,428100 ,1996JJ00,90.0,64.0,16.0,0.0,11.0,5.0,0.0,0.0,,,48.0,41.0,3.0,4.0,,26.0,4.0,,0.0,5.0,17.0
1542,428100 ,1997JJ00,100.0,71.0,27.0,2.0,10.0,15.0,0.0,0.0,,,44.0,40.0,3.0,1.0,,29.0,5.0,,0.0,5.0,19.0
1543,428100 ,1998JJ00,108.0,79.0,25.0,0.0,12.0,13.0,0.0,0.0,,,54.0,50.0,3.0,1.0,,29.0,6.0,,0.0,6.0,18.0
1544,428100 ,1999JJ00,118.0,88.0,35.0,1.0,11.0,23.0,0.0,0.0,,,53.0,47.0,3.0,3.0,,30.0,6.0,,0.0,6.0,18.0
1545,428100 ,2000JJ00,134.0,103.0,47.0,2.0,9.0,36.0,0.0,0.0,,,56.0,50.0,3.0,3.0,,31.0,6.0,,0.0,7.0,18.0
1546,428100 ,2001JJ00,115.0,84.0,27.0,2.0,1.0,24.0,0.0,0.0,,,57.0,50.0,3.0,4.0,,31.0,5.0,,0.0,7.0,19.0
1547,428100 ,2002JJ00,113.0,80.0,17.0,1.0,1.0,15.0,0.0,0.0,,,63.0,56.0,3.0,4.0,,33.0,5.0,,0.0,8.0,20.0
1548,428100 ,2003JJ00,120.0,86.0,20.0,1.0,1.0,18.0,0.0,0.0,,,66.0,59.0,3.0,4.0,,34.0,5.0,,0.0,8.0,21.0
1549,428100 ,2004JJ00,139.0,101.0,32.0,1.0,0.0,31.0,0.0,0.0,,,69.0,62.0,3.0,4.0,,38.0,8.0,,0.0,8.0,22.0
1550,428100 ,2005JJ00,161.0,122.0,55.0,1.0,0.0,54.0,0.0,0.0,,,67.0,59.0,3.0,5.0,,39.0,9.0,,0.0,8.0,22.0
1551,428100 ,2006JJ00,195.0,153.0,77.0,3.0,0.0,74.0,0.0,0.0,,,76.0,66.0,3.0,7.0,,42.0,9.0,,0.0,10.0,23.0
1552,428100 ,2007JJ00,174.0,135.0,55.0,3.0,0.0,52.0,0.0,0.0,,,80.0,66.0,4.0,10.0,,39.0,9.0,,0.0,10.0,20.0
1553,428100 ,2008JJ00,190.0,151.0,74.0,2.0,0.0,72.0,0.0,0.0,0.0,0.0,77.0,66.0,3.0,8.0,,39.0,9.0,,0.0,10.0,20.0
1554,428100 ,2009JJ00,191.0,154.0,68.0,0.0,0.0,68.0,0.0,0.0,0.0,0.0,86.0,72.0,3.0,11.0,,37.0,9.0,,0.0,11.0,17.0
1555,428100 ,2010JJ00,207.0,170.0,78.0,0.0,0.0,76.0,0.0,2.0,0.0,,92.0,77.0,3.0,12.0,,37.0,9.0,,0.0,9.0,19.0
1556,428100 ,2011JJ00,209.0,170.0,78.0,1.0,0.0,76.0,0.0,1.0,0.0,,92.0,78.0,2.0,12.0,,39.0,9.0,,0.0,10.0,20.0
1557,428100 ,2012JJ00,189.0,152.0,70.0,-1.0,0.0,70.0,0.0,1.0,0.0,,82.0,68.0,2.0,12.0,,37.0,9.0,,0.0,9.0,19.0
1558,428100 ,2013JJ00,208.0,172.0,86.0,0.0,0.0,84.0,0.0,2.0,0.0,,86.0,73.0,1.0,12.0,,36.0,9.0,,0.0,9.0,18.0
1559,428100 ,2014JJ00,210.0,174.0,85.0,0.0,0.0,82.0,0.0,3.0,0.0,,89.0,76.0,1.0,12.0,,36.0,9.0,,0.0,9.0,18.0
1560,428100 ,2015JJ00,218.0,182.0,89.0,1.0,0.0,85.0,0.0,3.0,0.0,,93.0,80.0,1.0,12.0,,36.0,9.0,,0.0,9.0,18.0
1561,428100 ,2016JJ00,236.0,200.0,98.0,0.0,0.0,95.0,0.0,3.0,0.0,,102.0,89.0,2.0,11.0,,36.0,9.0,,0.0,9.0,18.0
1562,428100 ,2017JJ00,245.0,210.0,109.0,1.0,0.0,105.0,0.0,3.0,0.0,,101.0,88.0,2.0,11.0,,35.0,8.0,,0.0,9.0,18.0
1563,428100 ,2018JJ00,260.0,224.0,118.0,1.0,0.0,114.0,0.0,3.0,0.0,,106.0,93.0,2.0,11.0,,36.0,8.0,,0.0,9.0,19.0
1564,428100 ,2019JJ00,279.0,242.0,139.0,2.0,0.0,133.0,0.0,4.0,0.0,,103.0,90.0,2.0,11.0,,37.0,8.0,,0.0,9.0,20.0
1565,428100 ,2020JJ00,202.0,177.0,107.0,2.0,0.0,102.0,0.0,3.0,0.0,,70.0,62.0,1.0,7.0,,25.0,7.0,,0.0,6.0,12.0
1566,428100 ,2021JJ00,182.0,157.0,99.0,2.0,0.0,95.0,0.0,2.0,0.0,0.0,58.0,56.0,0.0,2.0,,25.0,6.0,,0.0,6.0,13.0
1567,428100 ,2022JJ00,318.0,281.0,197.0,3.0,0.0,191.0,0.0,3.0,0.0,0.0,84.0,79.0,0.0,5.0,,37.0,8.0,,0.0,11.0,18.0
1568,435500 ,1995JJ00,59.0,52.0,11.0,1.0,10.0,0.0,0.0,0.0,,,41.0,28.0,9.0,4.0,,7.0,1.0,,0.0,2.0,4.0
1569,435500 ,1996JJ00,70.0,64.0,17.0,0.0,11.0,6.0,0.0,0.0,,,47.0,33.0,9.0,5.0,,6.0,0.0,,0.0,1.0,5.0
1570,435500 ,1997JJ00,70.0,64.0,23.0,2.0,11.0,10.0,0.0,0.0,,,41.0,26.0,10.0,5.0,,6.0,0.0,,0.0,1.0,5.0
1571,435500 ,1998JJ00,73.0,66.0,22.0,0.0,11.0,11.0,0.0,0.0,,,44.0,29.0,10.0,5.0,,7.0,1.0,,0.0,2.0,5.0
1572,435500 ,1999JJ00,85.0,76.0,31.0,1.0,12.0,18.0,0.0,0.0,,,45.0,30.0,12.0,3.0,,9.0,3.0,,0.0,2.0,5.0
1573,435500 ,2000JJ00,96.0,86.0,38.0,2.0,11.0,25.0,0.0,0.0,,,48.0,31.0,14.0,3.0,,10.0,3.0,,0.0,2.0,5.0
1574,435500 ,2001JJ00,89.0,79.0,31.0,0.0,0.0,31.0,0.0,0.0,,,48.0,37.0,8.0,3.0,,10.0,3.0,,0.0,2.0,5.0
1575,435500 ,2002JJ00,79.0,69.0,19.0,0.0,0.0,19.0,0.0,0.0,,,50.0,38.0,9.0,3.0,,10.0,3.0,,0.0,2.0,5.0
1576,435500 ,2003JJ00,84.0,72.0,21.0,1.0,0.0,20.0,0.0,0.0,,,51.0,40.0,9.0,2.0,,12.0,4.0,,0.0,2.0,6.0
1577,435500 ,2004JJ00,105.0,93.0,37.0,0.0,0.0,37.0,0.0,0.0,,,56.0,43.0,10.0,3.0,,12.0,4.0,,0.0,2.0,6.0
1578,435500 ,2005JJ00,128.0,116.0,58.0,0.0,0.0,58.0,0.0,0.0,,,58.0,41.0,12.0,5.0,,12.0,4.0,,0.0,2.0,6.0
1579,435500 ,2006JJ00,147.0,134.0,74.0,1.0,0.0,73.0,0.0,0.0,,,60.0,43.0,12.0,5.0,,13.0,4.0,,0.0,3.0,6.0
1580,435500 ,2007JJ00,128.0,115.0,50.0,1.0,0.0,49.0,0.0,0.0,,,65.0,46.0,12.0,7.0,,13.0,4.0,,0.0,3.0,6.0
1581,435500 ,2008JJ00,149.0,136.0,68.0,0.0,0.0,68.0,0.0,0.0,0.0,0.0,68.0,47.0,14.0,7.0,,13.0,4.0,,0.0,3.0,6.0
