ID,Studierichting,LeeftijdEnHerkomst,Geslacht,Perioden,TotaalVoltijdIngeschrevenen_1,IngeschrevenenZonderBijbaan_2,IngeschrevenenMetBijbaanTotaal_3,TotaalWerknemers_4,k_0105ABLandbouwEnVisserij_5,k_1045CFNijverheid_6,k_5052GHandel_7,k_55HHoreca_8,k_6064IVervoerEnCommunicatie_9,k_6567JFinancieleInstellingen_10,k_7074K1ZakDienstExclUitzendbranch_11,k_745K2Uitzendbranche_12,k_75LOpenbaarBestuur_13,k_80KOnderwijs_14,k_85NGezondheidsEnWelzijnszorg_15,k_90OCultuurEnOvDienstenIncl99_16,k_95PParticuliereHuishoudens_17,BedrijfstakSBIOnbekend_18,TotaalZelfstandigen_19,k_0105ABLandbouwEnVisserij_20,k_1045CFNijverheid_21,k_5052GHandel_22,k_55HHoreca_23,k_6064IVervoerEnCommunicatie_24,k_6567JFinancieleInstellingen_25,k_7074K1ZakDienstExclUitzendbranch_26,k_745K2Uitzendbranche_27,k_75LOpenbaarBestuur_28,k_80KOnderwijs_29,k_85NGezondheidsEnWelzijnszorg_30,k_90OCultuurEnOvDienstenIncl99_31,k_95PParticuliereHuishoudens_32,BedrijfstakSBIOnbekend_33
662,H04,25,M,2000SJ00,160.0,70.0,100.0,90.0,0.0,0.0,10.0,0.0,0.0,0.0,20.0,10.0,0.0,0.0,30.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
663,H04,25,V,1998SJ00,270.0,160.0,110.0,110.0,0.0,0.0,10.0,10.0,0.0,0.0,10.0,20.0,0.0,0.0,50.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
664,H04,25,V,1999SJ00,280.0,150.0,130.0,130.0,0.0,0.0,20.0,10.0,0.0,0.0,10.0,20.0,0.0,0.0,60.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
665,H04,25,V,2000SJ00,260.0,120.0,140.0,140.0,0.0,0.0,30.0,10.0,0.0,0.0,20.0,20.0,0.0,0.0,50.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
666,H04,26,0,1998SJ00,280.0,150.0,130.0,130.0,0.0,0.0,20.0,10.0,10.0,0.0,10.0,20.0,0.0,0.0,50.0,10.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
667,H04,26,0,1999SJ00,230.0,100.0,120.0,120.0,0.0,0.0,20.0,10.0,0.0,0.0,10.0,30.0,0.0,0.0,40.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
668,H04,26,0,2000SJ00,240.0,110.0,130.0,130.0,0.0,0.0,20.0,10.0,0.0,0.0,10.0,20.0,0.0,10.0,40.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
669,H04,26,M,1998SJ00,110.0,60.0,50.0,50.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,20.0,10.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
670,H04,26,M,1999SJ00,90.0,40.0,60.0,50.0,0.0,0.0,10.0,10.0,0.0,0.0,10.0,10.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
671,H04,26,M,2000SJ00,100.0,40.0,60.0,60.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
672,H04,26,V,1998SJ00,170.0,90.0,80.0,80.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,10.0,0.0,0.0,30.0,10.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
673,H04,26,V,1999SJ00,140.0,70.0,70.0,70.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,20.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
674,H04,26,V,2000SJ00,130.0,60.0,70.0,70.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,10.0,0.0,0.0,30.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
675,H04,27,0,1998SJ00,550.0,300.0,250.0,230.0,0.0,10.0,30.0,10.0,20.0,0.0,20.0,30.0,0.0,10.0,100.0,10.0,0.0,,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0
676,H04,27,0,1999SJ00,500.0,260.0,240.0,230.0,0.0,10.0,30.0,10.0,20.0,0.0,20.0,40.0,0.0,10.0,90.0,10.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
677,H04,27,0,2000SJ00,470.0,220.0,250.0,240.0,0.0,0.0,30.0,10.0,10.0,0.0,20.0,20.0,0.0,10.0,130.0,10.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
678,H04,27,M,1998SJ00,250.0,120.0,130.0,130.0,0.0,0.0,10.0,10.0,10.0,0.0,10.0,20.0,0.0,0.0,50.0,10.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
679,H04,27,M,1999SJ00,210.0,100.0,110.0,110.0,0.0,0.0,20.0,10.0,10.0,0.0,10.0,20.0,0.0,0.0,30.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
680,H04,27,M,2000SJ00,180.0,80.0,100.0,100.0,0.0,0.0,10.0,10.0,10.0,0.0,10.0,10.0,0.0,0.0,40.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
681,H04,27,V,1998SJ00,300.0,190.0,110.0,100.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0,10.0,0.0,10.0,50.0,0.0,0.0,,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0
682,H04,27,V,1999SJ00,290.0,160.0,130.0,120.0,0.0,10.0,10.0,0.0,10.0,0.0,10.0,20.0,0.0,0.0,60.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
683,H04,27,V,2000SJ00,290.0,140.0,150.0,140.0,0.0,0.0,20.0,0.0,10.0,0.0,0.0,10.0,0.0,10.0,80.0,10.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
684,H04,H1,0,1998SJ00,17160.0,9270.0,7880.0,7870.0,210.0,230.0,2730.0,710.0,230.0,40.0,450.0,880.0,30.0,40.0,2010.0,300.0,0.0,,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0
685,H04,H1,0,1999SJ00,16850.0,7730.0,9120.0,9100.0,220.0,290.0,3010.0,900.0,320.0,60.0,530.0,1050.0,40.0,50.0,2170.0,420.0,0.0,70.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0
686,H04,H1,0,2000SJ00,15870.0,6770.0,9110.0,9090.0,200.0,260.0,3000.0,820.0,330.0,60.0,600.0,780.0,30.0,90.0,2440.0,410.0,0.0,80.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
687,H04,H1,M,1998SJ00,3160.0,1700.0,1460.0,1450.0,40.0,50.0,420.0,110.0,110.0,10.0,100.0,210.0,10.0,10.0,290.0,100.0,0.0,,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
688,H04,H1,M,1999SJ00,3000.0,1370.0,1640.0,1630.0,50.0,60.0,460.0,150.0,140.0,10.0,110.0,210.0,10.0,10.0,270.0,140.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
689,H04,H1,M,2000SJ00,2780.0,1170.0,1610.0,1610.0,40.0,40.0,470.0,140.0,130.0,10.0,130.0,150.0,10.0,20.0,310.0,150.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
690,H04,H1,V,1998SJ00,14000.0,7580.0,6430.0,6410.0,170.0,190.0,2300.0,610.0,130.0,30.0,350.0,670.0,20.0,30.0,1720.0,200.0,0.0,,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0
691,H04,H1,V,1999SJ00,13840.0,6360.0,7480.0,7470.0,180.0,230.0,2550.0,740.0,180.0,40.0,420.0,830.0,30.0,30.0,1910.0,280.0,0.0,50.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
692,H04,H1,V,2000SJ00,13100.0,5600.0,7490.0,7480.0,160.0,220.0,2530.0,680.0,200.0,50.0,470.0,630.0,30.0,70.0,2130.0,260.0,0.0,70.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
693,H04,H2,0,1998SJ00,1070.0,620.0,460.0,460.0,10.0,10.0,130.0,40.0,20.0,0.0,30.0,70.0,0.0,0.0,110.0,20.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
694,H04,H2,0,1999SJ00,1050.0,530.0,530.0,530.0,0.0,20.0,150.0,50.0,20.0,10.0,40.0,80.0,0.0,0.0,110.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
695,H04,H2,0,2000SJ00,1030.0,460.0,570.0,560.0,0.0,10.0,170.0,60.0,20.0,0.0,60.0,50.0,0.0,10.0,140.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
696,H04,H2,M,1998SJ00,250.0,140.0,110.0,110.0,0.0,10.0,30.0,10.0,10.0,0.0,10.0,20.0,0.0,0.0,20.0,10.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
697,H04,H2,M,1999SJ00,250.0,120.0,140.0,140.0,0.0,10.0,30.0,10.0,10.0,0.0,10.0,20.0,0.0,0.0,20.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
698,H04,H2,M,2000SJ00,250.0,110.0,140.0,130.0,0.0,0.0,40.0,20.0,10.0,0.0,20.0,20.0,0.0,0.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
699,H04,H2,V,1998SJ00,820.0,480.0,340.0,340.0,10.0,10.0,110.0,30.0,10.0,0.0,30.0,50.0,0.0,0.0,90.0,20.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
700,H04,H2,V,1999SJ00,800.0,410.0,390.0,390.0,0.0,10.0,120.0,30.0,10.0,0.0,30.0,60.0,0.0,0.0,90.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
701,H04,H2,V,2000SJ00,780.0,350.0,430.0,430.0,0.0,10.0,130.0,40.0,10.0,0.0,50.0,40.0,0.0,10.0,120.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
702,H04,H3,0,1998SJ00,800.0,470.0,330.0,330.0,0.0,10.0,120.0,20.0,0.0,0.0,30.0,60.0,0.0,0.0,80.0,10.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
703,H04,H3,0,1999SJ00,860.0,430.0,430.0,430.0,0.0,0.0,140.0,30.0,10.0,0.0,60.0,80.0,0.0,0.0,90.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
704,H04,H3,0,2000SJ00,890.0,420.0,470.0,470.0,0.0,0.0,150.0,40.0,10.0,0.0,60.0,70.0,0.0,0.0,100.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
705,H04,H3,M,1998SJ00,200.0,110.0,100.0,90.0,0.0,0.0,20.0,10.0,0.0,0.0,10.0,30.0,0.0,0.0,10.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
706,H04,H3,M,1999SJ00,210.0,100.0,100.0,100.0,0.0,0.0,30.0,10.0,0.0,0.0,10.0,30.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
707,H04,H3,M,2000SJ00,200.0,90.0,110.0,110.0,0.0,0.0,30.0,10.0,10.0,0.0,10.0,20.0,0.0,0.0,20.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
708,H04,H3,V,1998SJ00,600.0,360.0,230.0,230.0,0.0,0.0,90.0,10.0,0.0,0.0,20.0,30.0,0.0,0.0,70.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
709,H04,H3,V,1999SJ00,660.0,330.0,330.0,330.0,0.0,0.0,110.0,20.0,0.0,0.0,40.0,50.0,0.0,0.0,80.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
710,H04,H3,V,2000SJ00,680.0,320.0,360.0,360.0,0.0,0.0,130.0,30.0,0.0,0.0,50.0,60.0,0.0,0.0,80.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
711,H04,H9,0,1998SJ00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
712,H04,H9,0,1999SJ00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
713,H04,H9,0,2000SJ00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
714,H04,H9,M,1998SJ00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
715,H04,H9,M,1999SJ00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
716,H04,H9,M,2000SJ00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
717,H04,H9,V,1998SJ00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
718,H04,H9,V,1999SJ00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
719,H04,H9,V,2000SJ00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
720,H05,00,0,1998SJ00,74870.0,39240.0,35620.0,35330.0,870.0,1740.0,12220.0,4470.0,1940.0,850.0,4590.0,5540.0,410.0,260.0,1170.0,1270.0,0.0,,300.0,10.0,10.0,70.0,20.0,10.0,0.0,120.0,0.0,0.0,0.0,0.0,30.0,0.0,30.0
721,H05,00,0,1999SJ00,78520.0,34310.0,44210.0,43880.0,940.0,2160.0,14200.0,5810.0,2570.0,1430.0,5800.0,7070.0,370.0,370.0,1190.0,1580.0,0.0,390.0,330.0,0.0,20.0,60.0,20.0,10.0,0.0,140.0,0.0,0.0,0.0,0.0,30.0,0.0,30.0
722,H05,00,0,2000SJ00,79760.0,33040.0,46710.0,46330.0,900.0,2200.0,14720.0,6040.0,2800.0,1550.0,7490.0,6270.0,410.0,390.0,1320.0,1800.0,0.0,450.0,390.0,10.0,20.0,70.0,20.0,10.0,0.0,140.0,0.0,0.0,0.0,0.0,40.0,0.0,90.0
723,H05,00,M,1998SJ00,41960.0,21680.0,20280.0,20040.0,640.0,1060.0,6570.0,2230.0,1500.0,530.0,2700.0,3240.0,250.0,130.0,560.0,640.0,0.0,,250.0,10.0,10.0,60.0,10.0,10.0,0.0,110.0,0.0,0.0,0.0,0.0,20.0,0.0,20.0
724,H05,00,M,1999SJ00,43690.0,18440.0,25250.0,24970.0,650.0,1340.0,7800.0,2890.0,1960.0,830.0,3460.0,4090.0,220.0,200.0,540.0,790.0,0.0,220.0,280.0,0.0,20.0,60.0,20.0,10.0,0.0,120.0,0.0,0.0,0.0,0.0,30.0,0.0,20.0
725,H05,00,M,2000SJ00,44300.0,18070.0,26230.0,25890.0,640.0,1370.0,8100.0,2940.0,2080.0,910.0,4130.0,3580.0,230.0,200.0,610.0,850.0,0.0,250.0,340.0,10.0,20.0,60.0,20.0,10.0,0.0,130.0,0.0,0.0,0.0,0.0,30.0,0.0,70.0
726,H05,00,V,1998SJ00,32900.0,17560.0,15340.0,15290.0,230.0,690.0,5650.0,2240.0,440.0,330.0,1890.0,2310.0,170.0,120.0,610.0,630.0,0.0,,50.0,0.0,0.0,10.0,10.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,10.0,0.0,10.0
727,H05,00,V,1999SJ00,34830.0,15870.0,18960.0,18910.0,300.0,820.0,6400.0,2910.0,610.0,610.0,2340.0,2990.0,160.0,170.0,650.0,790.0,0.0,170.0,50.0,0.0,0.0,10.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,10.0,0.0,10.0
728,H05,00,V,2000SJ00,35460.0,14970.0,20480.0,20440.0,260.0,830.0,6620.0,3090.0,710.0,650.0,3360.0,2690.0,180.0,190.0,710.0,950.0,0.0,200.0,50.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,10.0,0.0,10.0
729,H05,17,0,1998SJ00,3190.0,1800.0,1390.0,1390.0,80.0,60.0,710.0,180.0,40.0,10.0,90.0,140.0,0.0,0.0,50.0,40.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
730,H05,17,0,1999SJ00,3650.0,1760.0,1880.0,1880.0,100.0,90.0,860.0,280.0,50.0,20.0,150.0,220.0,0.0,10.0,40.0,50.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
731,H05,17,0,2000SJ00,4800.0,2130.0,2680.0,2680.0,140.0,100.0,1250.0,400.0,70.0,40.0,270.0,250.0,0.0,10.0,90.0,50.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
732,H05,17,M,1998SJ00,1590.0,960.0,630.0,630.0,50.0,30.0,290.0,80.0,30.0,0.0,40.0,70.0,0.0,0.0,20.0,20.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
733,H05,17,M,1999SJ00,1800.0,880.0,920.0,920.0,70.0,60.0,390.0,110.0,30.0,10.0,80.0,120.0,0.0,0.0,20.0,20.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
734,H05,17,M,2000SJ00,2490.0,1140.0,1350.0,1350.0,100.0,50.0,590.0,180.0,50.0,20.0,140.0,150.0,0.0,0.0,40.0,20.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
735,H05,17,V,1998SJ00,1600.0,840.0,760.0,760.0,30.0,30.0,420.0,110.0,10.0,10.0,50.0,70.0,0.0,0.0,30.0,20.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
736,H05,17,V,1999SJ00,1850.0,880.0,960.0,960.0,40.0,30.0,470.0,170.0,20.0,10.0,70.0,90.0,0.0,0.0,30.0,30.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
737,H05,17,V,2000SJ00,2310.0,980.0,1330.0,1330.0,40.0,50.0,650.0,220.0,20.0,20.0,130.0,100.0,0.0,0.0,50.0,30.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
738,H05,18,0,1998SJ00,7830.0,4350.0,3490.0,3480.0,160.0,130.0,1670.0,490.0,100.0,50.0,240.0,440.0,10.0,10.0,110.0,80.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
739,H05,18,0,1999SJ00,9270.0,4050.0,5210.0,5210.0,210.0,230.0,2250.0,750.0,180.0,90.0,410.0,730.0,10.0,10.0,130.0,160.0,0.0,40.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
740,H05,18,0,2000SJ00,9430.0,3990.0,5440.0,5440.0,200.0,230.0,2300.0,840.0,200.0,100.0,610.0,600.0,0.0,10.0,150.0,150.0,0.0,50.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
741,H05,18,M,1998SJ00,3770.0,2150.0,1620.0,1610.0,110.0,70.0,700.0,200.0,60.0,20.0,120.0,250.0,0.0,0.0,40.0,50.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
742,H05,18,M,1999SJ00,4640.0,1970.0,2660.0,2660.0,130.0,130.0,1060.0,350.0,140.0,40.0,220.0,420.0,0.0,10.0,50.0,80.0,0.0,20.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
743,H05,18,M,2000SJ00,4820.0,2050.0,2770.0,2760.0,140.0,160.0,1120.0,350.0,140.0,50.0,290.0,350.0,0.0,0.0,70.0,70.0,0.0,20.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
744,H05,18,V,1998SJ00,4060.0,2190.0,1870.0,1870.0,50.0,70.0,980.0,290.0,40.0,20.0,130.0,190.0,0.0,0.0,70.0,40.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
745,H05,18,V,1999SJ00,4630.0,2080.0,2550.0,2550.0,80.0,100.0,1190.0,400.0,40.0,60.0,190.0,310.0,0.0,10.0,80.0,90.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
746,H05,18,V,2000SJ00,4610.0,1930.0,2670.0,2670.0,60.0,70.0,1180.0,490.0,60.0,50.0,320.0,250.0,0.0,10.0,90.0,80.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
747,H05,19,0,1998SJ00,11490.0,6250.0,5240.0,5230.0,230.0,200.0,2220.0,660.0,220.0,70.0,480.0,800.0,20.0,20.0,160.0,150.0,0.0,,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
748,H05,19,0,1999SJ00,12570.0,5560.0,7010.0,7000.0,200.0,340.0,2780.0,990.0,330.0,150.0,660.0,1040.0,30.0,30.0,190.0,200.0,0.0,70.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
749,H05,19,0,2000SJ00,12660.0,5110.0,7550.0,7520.0,180.0,300.0,2850.0,1040.0,370.0,190.0,1020.0,930.0,40.0,40.0,220.0,280.0,0.0,60.0,30.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
750,H05,19,M,1998SJ00,5910.0,3210.0,2700.0,2690.0,160.0,110.0,1080.0,280.0,170.0,30.0,260.0,440.0,10.0,10.0,70.0,70.0,0.0,,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
751,H05,19,M,1999SJ00,6490.0,2850.0,3650.0,3640.0,140.0,210.0,1390.0,460.0,240.0,60.0,350.0,570.0,10.0,20.0,70.0,100.0,0.0,40.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
752,H05,19,M,2000SJ00,6510.0,2640.0,3870.0,3850.0,130.0,180.0,1440.0,480.0,270.0,90.0,460.0,500.0,20.0,20.0,100.0,130.0,0.0,30.0,20.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
753,H05,19,V,1998SJ00,5580.0,3040.0,2540.0,2540.0,70.0,100.0,1140.0,370.0,50.0,40.0,220.0,360.0,10.0,10.0,100.0,80.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
754,H05,19,V,1999SJ00,6080.0,2710.0,3360.0,3360.0,60.0,130.0,1390.0,530.0,90.0,90.0,310.0,470.0,10.0,10.0,120.0,110.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
755,H05,19,V,2000SJ00,6150.0,2470.0,3680.0,3670.0,40.0,130.0,1410.0,560.0,100.0,100.0,560.0,430.0,20.0,20.0,130.0,150.0,0.0,30.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
756,H05,20,0,1998SJ00,13570.0,7090.0,6480.0,6450.0,150.0,330.0,2410.0,880.0,380.0,110.0,740.0,920.0,30.0,30.0,240.0,220.0,0.0,,30.0,0.0,0.0,10.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
