ID,Klimaatsectoren,EmissiesNaarLucht,Perioden,EmissieBroeikasgassen_1
1859,315800   ,A044107  ,1994JJ00,0.0
1860,315800   ,A044107  ,1995JJ00,0.0
1861,315800   ,A044107  ,1996JJ00,0.0
1862,315800   ,A044107  ,1997JJ00,0.0
1863,315800   ,A044107  ,1998JJ00,0.0
1864,315800   ,A044107  ,1999JJ00,0.0
1865,315800   ,A044107  ,2000JJ00,0.0
1866,315800   ,A044107  ,2001JJ00,0.0
1867,315800   ,A044107  ,2002JJ00,0.0
1868,315800   ,A044107  ,2003JJ00,0.0
1869,315800   ,A044107  ,2004JJ00,0.0
1870,315800   ,A044107  ,2005JJ00,0.0
1871,315800   ,A044107  ,2006JJ00,0.0
1872,315800   ,A044107  ,2007JJ00,0.0
1873,315800   ,A044107  ,2008JJ00,0.0
1874,315800   ,A044107  ,2009JJ00,0.0
1875,315800   ,A044107  ,2010JJ00,0.0
1876,315800   ,A044107  ,2011JJ00,0.0
1877,315800   ,A044107  ,2012JJ00,0.0
1878,315800   ,A044107  ,2013JJ00,0.0
1879,315800   ,A044107  ,2014JJ00,0.0
1880,315800   ,A044107  ,2015JJ00,0.0
1881,315800   ,A044107  ,2016JJ00,0.0
1882,315800   ,A044107  ,2017JJ00,0.0
1883,315800   ,A044107  ,2018JJ00,0.0
1884,315800   ,A044107  ,2019JJ00,0.0
1885,315800   ,A044107  ,2020JJ00,0.0
1886,315800   ,A044107  ,2021JJ00,0.0
1887,315800   ,A044107  ,2022JJ00,0.0
1888,315800   ,A044107  ,2023JJ00,0.0
1889,315800   ,A044107  ,2024JJ00,0.0
1890,315800   ,A052484  ,1990JJ00,0.0
1891,315800   ,A052484  ,1991JJ00,0.0
1892,315800   ,A052484  ,1992JJ00,0.0
1893,315800   ,A052484  ,1993JJ00,0.0
1894,315800   ,A052484  ,1994JJ00,0.0
1895,315800   ,A052484  ,1995JJ00,0.0
1896,315800   ,A052484  ,1996JJ00,0.0
1897,315800   ,A052484  ,1997JJ00,0.0
1898,315800   ,A052484  ,1998JJ00,0.0
1899,315800   ,A052484  ,1999JJ00,0.0
1900,315800   ,A052484  ,2000JJ00,0.0
1901,315800   ,A052484  ,2001JJ00,0.0
1902,315800   ,A052484  ,2002JJ00,0.0
1903,315800   ,A052484  ,2003JJ00,0.0
1904,315800   ,A052484  ,2004JJ00,0.0
1905,315800   ,A052484  ,2005JJ00,0.0
1906,315800   ,A052484  ,2006JJ00,0.0
1907,315800   ,A052484  ,2007JJ00,0.0
1908,315800   ,A052484  ,2008JJ00,0.0
1909,315800   ,A052484  ,2009JJ00,0.0
1910,315800   ,A052484  ,2010JJ00,0.0
1911,315800   ,A052484  ,2011JJ00,0.0
1912,315800   ,A052484  ,2012JJ00,0.0
1913,315800   ,A052484  ,2013JJ00,0.0
1914,315800   ,A052484  ,2014JJ00,0.0
1915,315800   ,A052484  ,2015JJ00,0.0
1916,315800   ,A052484  ,2016JJ00,0.0
1917,315800   ,A052484  ,2017JJ00,0.0
1918,315800   ,A052484  ,2018JJ00,0.0
1919,315800   ,A052484  ,2019JJ00,0.0
1920,315800   ,A052484  ,2020JJ00,0.0
1921,315800   ,A052484  ,2021JJ00,0.0
1922,315800   ,A052484  ,2022JJ00,0.0
1923,315800   ,A052484  ,2023JJ00,0.0
1924,315800   ,A052484  ,2024JJ00,0.0
1925,317100   ,T001372  ,1990JJ00,1.7
1926,317100   ,T001372  ,1991JJ00,1.6
1927,317100   ,T001372  ,1992JJ00,1.6
1928,317100   ,T001372  ,1993JJ00,1.5
1929,317100   ,T001372  ,1994JJ00,1.7
1930,317100   ,T001372  ,1995JJ00,1.2
1931,317100   ,T001372  ,1996JJ00,1.3
1932,317100   ,T001372  ,1997JJ00,1.4
1933,317100   ,T001372  ,1998JJ00,1.3
1934,317100   ,T001372  ,1999JJ00,1.3
1935,317100   ,T001372  ,2000JJ00,1.4
1936,317100   ,T001372  ,2001JJ00,1.3
1937,317100   ,T001372  ,2002JJ00,1.3
1938,317100   ,T001372  ,2003JJ00,1.3
1939,317100   ,T001372  ,2004JJ00,1.3
1940,317100   ,T001372  ,2005JJ00,1.5
1941,317100   ,T001372  ,2006JJ00,1.5
1942,317100   ,T001372  ,2007JJ00,1.2
1943,317100   ,T001372  ,2008JJ00,1.0
1944,317100   ,T001372  ,2009JJ00,1.0
1945,317100   ,T001372  ,2010JJ00,1.1
1946,317100   ,T001372  ,2011JJ00,1.0
1947,317100   ,T001372  ,2012JJ00,1.0
1948,317100   ,T001372  ,2013JJ00,0.9
1949,317100   ,T001372  ,2014JJ00,1.0
1950,317100   ,T001372  ,2015JJ00,1.0
1951,317100   ,T001372  ,2016JJ00,1.0
1952,317100   ,T001372  ,2017JJ00,1.0
1953,317100   ,T001372  ,2018JJ00,1.0
1954,317100   ,T001372  ,2019JJ00,0.9
1955,317100   ,T001372  ,2020JJ00,0.9
1956,317100   ,T001372  ,2021JJ00,0.9
1957,317100   ,T001372  ,2022JJ00,0.8
1958,317100   ,T001372  ,2023JJ00,0.6
1959,317100   ,T001372  ,2024JJ00,0.7
1960,317100   ,A044109  ,1990JJ00,1.7
1961,317100   ,A044109  ,1991JJ00,1.6
1962,317100   ,A044109  ,1992JJ00,1.5
1963,317100   ,A044109  ,1993JJ00,1.5
1964,317100   ,A044109  ,1994JJ00,1.7
1965,317100   ,A044109  ,1995JJ00,1.2
1966,317100   ,A044109  ,1996JJ00,1.3
1967,317100   ,A044109  ,1997JJ00,1.4
1968,317100   ,A044109  ,1998JJ00,1.3
1969,317100   ,A044109  ,1999JJ00,1.3
1970,317100   ,A044109  ,2000JJ00,1.4
1971,317100   ,A044109  ,2001JJ00,1.3
1972,317100   ,A044109  ,2002JJ00,1.3
1973,317100   ,A044109  ,2003JJ00,1.3
1974,317100   ,A044109  ,2004JJ00,1.3
1975,317100   ,A044109  ,2005JJ00,1.5
1976,317100   ,A044109  ,2006JJ00,1.5
1977,317100   ,A044109  ,2007JJ00,1.2
1978,317100   ,A044109  ,2008JJ00,1.0
1979,317100   ,A044109  ,2009JJ00,1.0
1980,317100   ,A044109  ,2010JJ00,1.1
1981,317100   ,A044109  ,2011JJ00,1.0
1982,317100   ,A044109  ,2012JJ00,1.0
1983,317100   ,A044109  ,2013JJ00,0.9
1984,317100   ,A044109  ,2014JJ00,1.0
1985,317100   ,A044109  ,2015JJ00,1.0
1986,317100   ,A044109  ,2016JJ00,1.0
1987,317100   ,A044109  ,2017JJ00,1.0
1988,317100   ,A044109  ,2018JJ00,1.0
1989,317100   ,A044109  ,2019JJ00,0.9
1990,317100   ,A044109  ,2020JJ00,0.9
1991,317100   ,A044109  ,2021JJ00,0.9
1992,317100   ,A044109  ,2022JJ00,0.8
1993,317100   ,A044109  ,2023JJ00,0.6
1994,317100   ,A044109  ,2024JJ00,0.7
1995,317100   ,A044110  ,1990JJ00,0.0
1996,317100   ,A044110  ,1991JJ00,0.0
1997,317100   ,A044110  ,1992JJ00,0.0
1998,317100   ,A044110  ,1993JJ00,0.0
1999,317100   ,A044110  ,1994JJ00,0.0
2000,317100   ,A044110  ,1995JJ00,0.0
2001,317100   ,A044110  ,1996JJ00,0.0
2002,317100   ,A044110  ,1997JJ00,0.0
2003,317100   ,A044110  ,1998JJ00,0.0
2004,317100   ,A044110  ,1999JJ00,0.0
2005,317100   ,A044110  ,2000JJ00,0.0
2006,317100   ,A044110  ,2001JJ00,0.0
2007,317100   ,A044110  ,2002JJ00,0.0
2008,317100   ,A044110  ,2003JJ00,0.0
2009,317100   ,A044110  ,2004JJ00,0.0
2010,317100   ,A044110  ,2005JJ00,0.0
2011,317100   ,A044110  ,2006JJ00,0.0
2012,317100   ,A044110  ,2007JJ00,0.0
2013,317100   ,A044110  ,2008JJ00,0.0
2014,317100   ,A044110  ,2009JJ00,0.0
2015,317100   ,A044110  ,2010JJ00,0.0
2016,317100   ,A044110  ,2011JJ00,0.0
2017,317100   ,A044110  ,2012JJ00,0.0
2018,317100   ,A044110  ,2013JJ00,0.0
2019,317100   ,A044110  ,2014JJ00,0.0
2020,317100   ,A044110  ,2015JJ00,0.0
2021,317100   ,A044110  ,2016JJ00,0.0
2022,317100   ,A044110  ,2017JJ00,0.0
2023,317100   ,A044110  ,2018JJ00,0.0
2024,317100   ,A044110  ,2019JJ00,0.0
2025,317100   ,A044110  ,2020JJ00,0.0
2026,317100   ,A044110  ,2021JJ00,0.0
2027,317100   ,A044110  ,2022JJ00,0.0
2028,317100   ,A044110  ,2023JJ00,0.0
2029,317100   ,A044110  ,2024JJ00,0.0
2030,317100   ,A044107  ,1990JJ00,0.0
2031,317100   ,A044107  ,1991JJ00,0.0
2032,317100   ,A044107  ,1992JJ00,0.0
2033,317100   ,A044107  ,1993JJ00,0.0
2034,317100   ,A044107  ,1994JJ00,0.0
2035,317100   ,A044107  ,1995JJ00,0.0
2036,317100   ,A044107  ,1996JJ00,0.0
2037,317100   ,A044107  ,1997JJ00,0.0
2038,317100   ,A044107  ,1998JJ00,0.0
2039,317100   ,A044107  ,1999JJ00,0.0
2040,317100   ,A044107  ,2000JJ00,0.0
2041,317100   ,A044107  ,2001JJ00,0.0
2042,317100   ,A044107  ,2002JJ00,0.0
2043,317100   ,A044107  ,2003JJ00,0.0
2044,317100   ,A044107  ,2004JJ00,0.0
2045,317100   ,A044107  ,2005JJ00,0.0
2046,317100   ,A044107  ,2006JJ00,0.0
2047,317100   ,A044107  ,2007JJ00,0.0
2048,317100   ,A044107  ,2008JJ00,0.0
2049,317100   ,A044107  ,2009JJ00,0.0
2050,317100   ,A044107  ,2010JJ00,0.0
2051,317100   ,A044107  ,2011JJ00,0.0
2052,317100   ,A044107  ,2012JJ00,0.0
2053,317100   ,A044107  ,2013JJ00,0.0
2054,317100   ,A044107  ,2014JJ00,0.0
2055,317100   ,A044107  ,2015JJ00,0.0
2056,317100   ,A044107  ,2016JJ00,0.0
2057,317100   ,A044107  ,2017JJ00,0.0
2058,317100   ,A044107  ,2018JJ00,0.0
2059,317100   ,A044107  ,2019JJ00,0.0
2060,317100   ,A044107  ,2020JJ00,0.0
2061,317100   ,A044107  ,2021JJ00,0.0
2062,317100   ,A044107  ,2022JJ00,0.0
2063,317100   ,A044107  ,2023JJ00,0.0
2064,317100   ,A044107  ,2024JJ00,0.0
2065,317100   ,A052484  ,1990JJ00,0.0
2066,317100   ,A052484  ,1991JJ00,0.0
2067,317100   ,A052484  ,1992JJ00,0.0
2068,317100   ,A052484  ,1993JJ00,0.0
2069,317100   ,A052484  ,1994JJ00,0.0
2070,317100   ,A052484  ,1995JJ00,0.0
2071,317100   ,A052484  ,1996JJ00,0.0
2072,317100   ,A052484  ,1997JJ00,0.0
2073,317100   ,A052484  ,1998JJ00,0.0
2074,317100   ,A052484  ,1999JJ00,0.0
2075,317100   ,A052484  ,2000JJ00,0.0
2076,317100   ,A052484  ,2001JJ00,0.0
2077,317100   ,A052484  ,2002JJ00,0.0
2078,317100   ,A052484  ,2003JJ00,0.0
2079,317100   ,A052484  ,2004JJ00,0.0
2080,317100   ,A052484  ,2005JJ00,0.0
2081,317100   ,A052484  ,2006JJ00,0.0
2082,317100   ,A052484  ,2007JJ00,0.0
2083,317100   ,A052484  ,2008JJ00,0.0
2084,317100   ,A052484  ,2009JJ00,0.0
2085,317100   ,A052484  ,2010JJ00,0.0
2086,317100   ,A052484  ,2011JJ00,0.0
2087,317100   ,A052484  ,2012JJ00,0.0
2088,317100   ,A052484  ,2013JJ00,0.0
2089,317100   ,A052484  ,2014JJ00,0.0
2090,317100   ,A052484  ,2015JJ00,0.0
2091,317100   ,A052484  ,2016JJ00,0.0
2092,317100   ,A052484  ,2017JJ00,0.0
2093,317100   ,A052484  ,2018JJ00,0.0
2094,317100   ,A052484  ,2019JJ00,0.0
2095,317100   ,A052484  ,2020JJ00,0.0
2096,317100   ,A052484  ,2021JJ00,0.0
2097,317100   ,A052484  ,2022JJ00,0.0
2098,317100   ,A052484  ,2023JJ00,0.0
2099,317100   ,A052484  ,2024JJ00,0.0
2100,318600   ,T001372  ,1990JJ00,0.0
2101,318600   ,T001372  ,1991JJ00,0.2
2102,318600   ,T001372  ,1992JJ00,0.2
2103,318600   ,T001372  ,1993JJ00,0.2
2104,318600   ,T001372  ,1994JJ00,0.0
2105,318600   ,T001372  ,1995JJ00,0.2
2106,318600   ,T001372  ,1996JJ00,0.2
2107,318600   ,T001372  ,1997JJ00,0.2
2108,318600   ,T001372  ,1998JJ00,0.2
2109,318600   ,T001372  ,1999JJ00,0.2
2110,318600   ,T001372  ,2000JJ00,0.2
2111,318600   ,T001372  ,2001JJ00,0.2
2112,318600   ,T001372  ,2002JJ00,0.2
2113,318600   ,T001372  ,2003JJ00,0.2
2114,318600   ,T001372  ,2004JJ00,0.2
2115,318600   ,T001372  ,2005JJ00,0.2
2116,318600   ,T001372  ,2006JJ00,0.1
2117,318600   ,T001372  ,2007JJ00,0.2
2118,318600   ,T001372  ,2008JJ00,0.2
2119,318600   ,T001372  ,2009JJ00,0.1
2120,318600   ,T001372  ,2010JJ00,0.1
2121,318600   ,T001372  ,2011JJ00,0.1
2122,318600   ,T001372  ,2012JJ00,0.1
2123,318600   ,T001372  ,2013JJ00,0.1
2124,318600   ,T001372  ,2014JJ00,0.1
2125,318600   ,T001372  ,2015JJ00,0.1
2126,318600   ,T001372  ,2016JJ00,0.1
2127,318600   ,T001372  ,2017JJ00,0.1
2128,318600   ,T001372  ,2018JJ00,0.0
2129,318600   ,T001372  ,2019JJ00,0.0
2130,318600   ,T001372  ,2020JJ00,0.0
2131,318600   ,T001372  ,2021JJ00,0.0
2132,318600   ,T001372  ,2022JJ00,0.0
2133,318600   ,T001372  ,2023JJ00,0.0
2134,318600   ,T001372  ,2024JJ00,0.0
2135,318600   ,A044109  ,1990JJ00,0.0
2136,318600   ,A044109  ,1991JJ00,0.2
2137,318600   ,A044109  ,1992JJ00,0.2
2138,318600   ,A044109  ,1993JJ00,0.2
2139,318600   ,A044109  ,1994JJ00,0.0
2140,318600   ,A044109  ,1995JJ00,0.2
2141,318600   ,A044109  ,1996JJ00,0.2
2142,318600   ,A044109  ,1997JJ00,0.2
2143,318600   ,A044109  ,1998JJ00,0.2
2144,318600   ,A044109  ,1999JJ00,0.2
2145,318600   ,A044109  ,2000JJ00,0.2
2146,318600   ,A044109  ,2001JJ00,0.2
2147,318600   ,A044109  ,2002JJ00,0.2
2148,318600   ,A044109  ,2003JJ00,0.2
2149,318600   ,A044109  ,2004JJ00,0.2
2150,318600   ,A044109  ,2005JJ00,0.2
2151,318600   ,A044109  ,2006JJ00,0.1
2152,318600   ,A044109  ,2007JJ00,0.2
2153,318600   ,A044109  ,2008JJ00,0.2
2154,318600   ,A044109  ,2009JJ00,0.1
2155,318600   ,A044109  ,2010JJ00,0.1
2156,318600   ,A044109  ,2011JJ00,0.1
2157,318600   ,A044109  ,2012JJ00,0.1
2158,318600   ,A044109  ,2013JJ00,0.1
2159,318600   ,A044109  ,2014JJ00,0.1
2160,318600   ,A044109  ,2015JJ00,0.1
2161,318600   ,A044109  ,2016JJ00,0.1
2162,318600   ,A044109  ,2017JJ00,0.1
2163,318600   ,A044109  ,2018JJ00,0.0
2164,318600   ,A044109  ,2019JJ00,0.0
2165,318600   ,A044109  ,2020JJ00,0.0
2166,318600   ,A044109  ,2021JJ00,0.0
2167,318600   ,A044109  ,2022JJ00,0.0
2168,318600   ,A044109  ,2023JJ00,0.0
2169,318600   ,A044109  ,2024JJ00,0.0
2170,318600   ,A044110  ,1990JJ00,0.0
2171,318600   ,A044110  ,1991JJ00,0.0
2172,318600   ,A044110  ,1992JJ00,0.0
2173,318600   ,A044110  ,1993JJ00,0.0
2174,318600   ,A044110  ,1994JJ00,0.0
2175,318600   ,A044110  ,1995JJ00,0.0
2176,318600   ,A044110  ,1996JJ00,0.0
2177,318600   ,A044110  ,1997JJ00,0.0
2178,318600   ,A044110  ,1998JJ00,0.0
2179,318600   ,A044110  ,1999JJ00,0.0
2180,318600   ,A044110  ,2000JJ00,0.0
2181,318600   ,A044110  ,2001JJ00,0.0
2182,318600   ,A044110  ,2002JJ00,0.0
2183,318600   ,A044110  ,2003JJ00,0.0
2184,318600   ,A044110  ,2004JJ00,0.0
2185,318600   ,A044110  ,2005JJ00,0.0
2186,318600   ,A044110  ,2006JJ00,0.0
2187,318600   ,A044110  ,2007JJ00,0.0
2188,318600   ,A044110  ,2008JJ00,0.0
2189,318600   ,A044110  ,2009JJ00,0.0
2190,318600   ,A044110  ,2010JJ00,0.0
2191,318600   ,A044110  ,2011JJ00,0.0
2192,318600   ,A044110  ,2012JJ00,0.0
2193,318600   ,A044110  ,2013JJ00,0.0
2194,318600   ,A044110  ,2014JJ00,0.0
2195,318600   ,A044110  ,2015JJ00,0.0
2196,318600   ,A044110  ,2016JJ00,0.0
2197,318600   ,A044110  ,2017JJ00,0.0
2198,318600   ,A044110  ,2018JJ00,0.0
2199,318600   ,A044110  ,2019JJ00,0.0
2200,318600   ,A044110  ,2020JJ00,0.0
2201,318600   ,A044110  ,2021JJ00,0.0
2202,318600   ,A044110  ,2022JJ00,0.0
2203,318600   ,A044110  ,2023JJ00,0.0
2204,318600   ,A044110  ,2024JJ00,0.0
2205,318600   ,A044107  ,1990JJ00,0.0
2206,318600   ,A044107  ,1991JJ00,0.0
2207,318600   ,A044107  ,1992JJ00,0.0
2208,318600   ,A044107  ,1993JJ00,0.0
2209,318600   ,A044107  ,1994JJ00,0.0
2210,318600   ,A044107  ,1995JJ00,0.0
2211,318600   ,A044107  ,1996JJ00,0.0
2212,318600   ,A044107  ,1997JJ00,0.0
2213,318600   ,A044107  ,1998JJ00,0.0
2214,318600   ,A044107  ,1999JJ00,0.0
2215,318600   ,A044107  ,2000JJ00,0.0
2216,318600   ,A044107  ,2001JJ00,0.0
2217,318600   ,A044107  ,2002JJ00,0.0
2218,318600   ,A044107  ,2003JJ00,0.0
2219,318600   ,A044107  ,2004JJ00,0.0
2220,318600   ,A044107  ,2005JJ00,0.0
2221,318600   ,A044107  ,2006JJ00,0.0
2222,318600   ,A044107  ,2007JJ00,0.0
2223,318600   ,A044107  ,2008JJ00,0.0
2224,318600   ,A044107  ,2009JJ00,0.0
2225,318600   ,A044107  ,2010JJ00,0.0
2226,318600   ,A044107  ,2011JJ00,0.0
2227,318600   ,A044107  ,2012JJ00,0.0
2228,318600   ,A044107  ,2013JJ00,0.0
2229,318600   ,A044107  ,2014JJ00,0.0
2230,318600   ,A044107  ,2015JJ00,0.0
2231,318600   ,A044107  ,2016JJ00,0.0
2232,318600   ,A044107  ,2017JJ00,0.0
2233,318600   ,A044107  ,2018JJ00,0.0
2234,318600   ,A044107  ,2019JJ00,0.0
2235,318600   ,A044107  ,2020JJ00,0.0
2236,318600   ,A044107  ,2021JJ00,0.0
2237,318600   ,A044107  ,2022JJ00,0.0
2238,318600   ,A044107  ,2023JJ00,0.0
2239,318600   ,A044107  ,2024JJ00,0.0
2240,318600   ,A052484  ,1990JJ00,0.0
2241,318600   ,A052484  ,1991JJ00,0.0
2242,318600   ,A052484  ,1992JJ00,0.0
2243,318600   ,A052484  ,1993JJ00,0.0
2244,318600   ,A052484  ,1994JJ00,0.0
2245,318600   ,A052484  ,1995JJ00,0.0
2246,318600   ,A052484  ,1996JJ00,0.0
2247,318600   ,A052484  ,1997JJ00,0.0
2248,318600   ,A052484  ,1998JJ00,0.0
2249,318600   ,A052484  ,1999JJ00,0.0
2250,318600   ,A052484  ,2000JJ00,0.0
2251,318600   ,A052484  ,2001JJ00,0.0
2252,318600   ,A052484  ,2002JJ00,0.0
2253,318600   ,A052484  ,2003JJ00,0.0
2254,318600   ,A052484  ,2004JJ00,0.0
2255,318600   ,A052484  ,2005JJ00,0.0
2256,318600   ,A052484  ,2006JJ00,0.0
2257,318600   ,A052484  ,2007JJ00,0.0
2258,318600   ,A052484  ,2008JJ00,0.0
2259,318600   ,A052484  ,2009JJ00,0.0
2260,318600   ,A052484  ,2010JJ00,0.0
2261,318600   ,A052484  ,2011JJ00,0.0
2262,318600   ,A052484  ,2012JJ00,0.0
2263,318600   ,A052484  ,2013JJ00,0.0
2264,318600   ,A052484  ,2014JJ00,0.0
2265,318600   ,A052484  ,2015JJ00,0.0
2266,318600   ,A052484  ,2016JJ00,0.0
2267,318600   ,A052484  ,2017JJ00,0.0
2268,318600   ,A052484  ,2018JJ00,0.0
2269,318600   ,A052484  ,2019JJ00,0.0
2270,318600   ,A052484  ,2020JJ00,0.0
2271,318600   ,A052484  ,2021JJ00,0.0
2272,318600   ,A052484  ,2022JJ00,0.0
2273,318600   ,A052484  ,2023JJ00,0.0
2274,318600   ,A052484  ,2024JJ00,0.0
2275,320800   ,T001372  ,1990JJ00,32.4
2276,320800   ,T001372  ,1991JJ00,33.6
2277,320800   ,T001372  ,1992JJ00,36.2
2278,320800   ,T001372  ,1993JJ00,30.7
2279,320800   ,T001372  ,1994JJ00,31.8
2280,320800   ,T001372  ,1995JJ00,28.5
2281,320800   ,T001372  ,1996JJ00,30.2
2282,320800   ,T001372  ,1997JJ00,30.2
2283,320800   ,T001372  ,1998JJ00,30.9
2284,320800   ,T001372  ,1999JJ00,25.6
2285,320800   ,T001372  ,2000JJ00,24.4
2286,320800   ,T001372  ,2001JJ00,21.2
2287,320800   ,T001372  ,2002JJ00,21.3
2288,320800   ,T001372  ,2003JJ00,21.8
2289,320800   ,T001372  ,2004JJ00,22.2
2290,320800   ,T001372  ,2005JJ00,21.8
2291,320800   ,T001372  ,2006JJ00,22.3
2292,320800   ,T001372  ,2007JJ00,21.6
2293,320800   ,T001372  ,2008JJ00,18.2
2294,320800   ,T001372  ,2009JJ00,17.5
2295,320800   ,T001372  ,2010JJ00,19.4
2296,320800   ,T001372  ,2011JJ00,18.4
2297,320800   ,T001372  ,2012JJ00,18.3
2298,320800   ,T001372  ,2013JJ00,18.2
2299,320800   ,T001372  ,2014JJ00,17.8
2300,320800   ,T001372  ,2015JJ00,17.1
2301,320800   ,T001372  ,2016JJ00,18.5
2302,320800   ,T001372  ,2017JJ00,19.4
2303,320800   ,T001372  ,2018JJ00,19.5
2304,320800   ,T001372  ,2019JJ00,18.9
2305,320800   ,T001372  ,2020JJ00,20.1
2306,320800   ,T001372  ,2021JJ00,19.6
2307,320800   ,T001372  ,2022JJ00,16.7
2308,320800   ,T001372  ,2023JJ00,16.2
2309,320800   ,T001372  ,2024JJ00,16.6
2310,320800   ,A044109  ,1990JJ00,21.0
2311,320800   ,A044109  ,1991JJ00,23.3
2312,320800   ,A044109  ,1992JJ00,24.8
2313,320800   ,A044109  ,1993JJ00,18.3
2314,320800   ,A044109  ,1994JJ00,18.1
2315,320800   ,A044109  ,1995JJ00,15.7
2316,320800   ,A044109  ,1996JJ00,16.1
2317,320800   ,A044109  ,1997JJ00,15.8
2318,320800   ,A044109  ,1998JJ00,15.5
2319,320800   ,A044109  ,1999JJ00,15.2
2320,320800   ,A044109  ,2000JJ00,14.9
2321,320800   ,A044109  ,2001JJ00,14.4
2322,320800   ,A044109  ,2002JJ00,14.9
2323,320800   ,A044109  ,2003JJ00,15.5
2324,320800   ,A044109  ,2004JJ00,15.4
2325,320800   ,A044109  ,2005JJ00,15.1
2326,320800   ,A044109  ,2006JJ00,15.7
2327,320800   ,A044109  ,2007JJ00,16.2
2328,320800   ,A044109  ,2008JJ00,16.0
2329,320800   ,A044109  ,2009JJ00,15.1
2330,320800   ,A044109  ,2010JJ00,17.1
2331,320800   ,A044109  ,2011JJ00,16.5
2332,320800   ,A044109  ,2012JJ00,16.3
2333,320800   ,A044109  ,2013JJ00,16.3
2334,320800   ,A044109  ,2014JJ00,15.9
2335,320800   ,A044109  ,2015JJ00,15.2
2336,320800   ,A044109  ,2016JJ00,16.7
2337,320800   ,A044109  ,2017JJ00,17.5
2338,320800   ,A044109  ,2018JJ00,17.6
2339,320800   ,A044109  ,2019JJ00,17.0
2340,320800   ,A044109  ,2020JJ00,18.5
2341,320800   ,A044109  ,2021JJ00,18.0
2342,320800   ,A044109  ,2022JJ00,15.6
2343,320800   ,A044109  ,2023JJ00,15.3
2344,320800   ,A044109  ,2024JJ00,15.7
2345,320800   ,A044110  ,1990JJ00,6.3
2346,320800   ,A044110  ,1991JJ00,6.3
2347,320800   ,A044110  ,1992JJ00,6.3
2348,320800   ,A044110  ,1993JJ00,6.8
2349,320800   ,A044110  ,1994JJ00,6.6
2350,320800   ,A044110  ,1995JJ00,6.3
2351,320800   ,A044110  ,1996JJ00,6.3
2352,320800   ,A044110  ,1997JJ00,6.3
2353,320800   ,A044110  ,1998JJ00,6.3
2354,320800   ,A044110  ,1999JJ00,6.0
2355,320800   ,A044110  ,2000JJ00,6.1
2356,320800   ,A044110  ,2001JJ00,5.6
2357,320800   ,A044110  ,2002JJ00,5.4
2358,320800   ,A044110  ,2003JJ00,5.4
2359,320800   ,A044110  ,2004JJ00,5.9
2360,320800   ,A044110  ,2005JJ00,6.0
2361,320800   ,A044110  ,2006JJ00,5.9
2362,320800   ,A044110  ,2007JJ00,4.8
2363,320800   ,A044110  ,2008JJ00,1.5
2364,320800   ,A044110  ,2009JJ00,1.6
2365,320800   ,A044110  ,2010JJ00,1.4
2366,320800   ,A044110  ,2011JJ00,1.4
2367,320800   ,A044110  ,2012JJ00,1.4
2368,320800   ,A044110  ,2013JJ00,1.4
2369,320800   ,A044110  ,2014JJ00,1.4
2370,320800   ,A044110  ,2015JJ00,1.4
2371,320800   ,A044110  ,2016JJ00,1.3
2372,320800   ,A044110  ,2017JJ00,1.3
2373,320800   ,A044110  ,2018JJ00,1.2
2374,320800   ,A044110  ,2019JJ00,1.2
2375,320800   ,A044110  ,2020JJ00,1.1
2376,320800   ,A044110  ,2021JJ00,0.9
2377,320800   ,A044110  ,2022JJ00,0.6
2378,320800   ,A044110  ,2023JJ00,0.4
2379,320800   ,A044110  ,2024JJ00,0.5
2380,320800   ,A044107  ,1990JJ00,0.3
2381,320800   ,A044107  ,1991JJ00,0.3
2382,320800   ,A044107  ,1992JJ00,0.3
2383,320800   ,A044107  ,1993JJ00,0.3
2384,320800   ,A044107  ,1994JJ00,0.3
2385,320800   ,A044107  ,1995JJ00,0.3
2386,320800   ,A044107  ,1996JJ00,0.3
2387,320800   ,A044107  ,1997JJ00,0.3
2388,320800   ,A044107  ,1998JJ00,0.3
2389,320800   ,A044107  ,1999JJ00,0.3
2390,320800   ,A044107  ,2000JJ00,0.3
2391,320800   ,A044107  ,2001JJ00,0.3
2392,320800   ,A044107  ,2002JJ00,0.4
2393,320800   ,A044107  ,2003JJ00,0.4
2394,320800   ,A044107  ,2004JJ00,0.4
2395,320800   ,A044107  ,2005JJ00,0.4
2396,320800   ,A044107  ,2006JJ00,0.4
2397,320800   ,A044107  ,2007JJ00,0.4
2398,320800   ,A044107  ,2008JJ00,0.3
2399,320800   ,A044107  ,2009JJ00,0.3
2400,320800   ,A044107  ,2010JJ00,0.4
2401,320800   ,A044107  ,2011JJ00,0.4
2402,320800   ,A044107  ,2012JJ00,0.4
2403,320800   ,A044107  ,2013JJ00,0.4
2404,320800   ,A044107  ,2014JJ00,0.4
2405,320800   ,A044107  ,2015JJ00,0.4
2406,320800   ,A044107  ,2016JJ00,0.4
2407,320800   ,A044107  ,2017JJ00,0.4
2408,320800   ,A044107  ,2018JJ00,0.3
2409,320800   ,A044107  ,2019JJ00,0.4
2410,320800   ,A044107  ,2020JJ00,0.4
2411,320800   ,A044107  ,2021JJ00,0.4
2412,320800   ,A044107  ,2022JJ00,0.4
2413,320800   ,A044107  ,2023JJ00,0.4
2414,320800   ,A044107  ,2024JJ00,0.4
2415,320800   ,A052484  ,1990JJ00,4.7
2416,320800   ,A052484  ,1991JJ00,3.7
