ID,SITCEnergy,Countries,Periods,ImportValue_1,ExportValue_2
14427,A018678,L008519,2002JJ00,,
14428,A018678,L008519,2003JJ00,,
14429,A018678,L008519,2004JJ00,,
14430,A018678,L008519,2005JJ00,,
14431,A018678,L008519,2006JJ00,,
14432,A018678,L008519,2007JJ00,,
14433,A018678,L008519,2008JJ00,,
14434,A018678,L008519,2009JJ00,,
14435,A018678,L008519,2010JJ00,,
14436,A018678,L008519,2011JJ00,,
14437,A018678,L008519,2012JJ00,,
14438,A018678,L008519,2013JJ00,,
14439,A018678,L008519,2014JJ00,,
14440,A018678,L008519,2015JJ00,,
14441,A018678,L008519,2016JJ00,,
14442,A018678,L008519,2017JJ00,,
14443,A018678,L008520,1917JJ00,,
14444,A018678,L008520,1918JJ00,,
14445,A018678,L008520,1919JJ00,,
14446,A018678,L008520,1920JJ00,,
14447,A018678,L008520,1921JJ00,,
14448,A018678,L008520,1922JJ00,,
14449,A018678,L008520,1923JJ00,,
14450,A018678,L008520,1924JJ00,,
14451,A018678,L008520,1925JJ00,,
14452,A018678,L008520,1926JJ00,,
14453,A018678,L008520,1927JJ00,,
14454,A018678,L008520,1928JJ00,,
14455,A018678,L008520,1929JJ00,,
14456,A018678,L008520,1930JJ00,,
14457,A018678,L008520,1931JJ00,,
14458,A018678,L008520,1932JJ00,,
14459,A018678,L008520,1933JJ00,,
14460,A018678,L008520,1934JJ00,,
14461,A018678,L008520,1935JJ00,,
14462,A018678,L008520,1936JJ00,,
14463,A018678,L008520,1937JJ00,,
14464,A018678,L008520,1938JJ00,,
14465,A018678,L008520,1939JJ00,,
14466,A018678,L008520,1940JJ00,,
14467,A018678,L008520,1941JJ00,,
14468,A018678,L008520,1942JJ00,,
14469,A018678,L008520,1943JJ00,,
14470,A018678,L008520,1944JJ00,,
14471,A018678,L008520,1945JJ00,,
14472,A018678,L008520,1946JJ00,,
14473,A018678,L008520,1947JJ00,,
14474,A018678,L008520,1948JJ00,,
14475,A018678,L008520,1949JJ00,,
14476,A018678,L008520,1950JJ00,,
14477,A018678,L008520,1951JJ00,,
14478,A018678,L008520,1952JJ00,,
14479,A018678,L008520,1953JJ00,,
14480,A018678,L008520,1954JJ00,,
14481,A018678,L008520,1955JJ00,,
14482,A018678,L008520,1956JJ00,,
14483,A018678,L008520,1957JJ00,,
14484,A018678,L008520,1958JJ00,,
14485,A018678,L008520,1959JJ00,,
14486,A018678,L008520,1960JJ00,,
14487,A018678,L008520,1961JJ00,,
14488,A018678,L008520,1962JJ00,,
14489,A018678,L008520,1963JJ00,,
14490,A018678,L008520,1964JJ00,,
14491,A018678,L008520,1965JJ00,,
14492,A018678,L008520,1966JJ00,,
14493,A018678,L008520,1967JJ00,,
14494,A018678,L008520,1968JJ00,,
14495,A018678,L008520,1969JJ00,,
14496,A018678,L008520,1970JJ00,,
14497,A018678,L008520,1971JJ00,,
14498,A018678,L008520,1972JJ00,,
14499,A018678,L008520,1973JJ00,,
14500,A018678,L008520,1974JJ00,,
14501,A018678,L008520,1975JJ00,,
14502,A018678,L008520,1976JJ00,,
14503,A018678,L008520,1977JJ00,,
14504,A018678,L008520,1978JJ00,,
14505,A018678,L008520,1979JJ00,,
14506,A018678,L008520,1980JJ00,,
14507,A018678,L008520,1981JJ00,,
14508,A018678,L008520,1982JJ00,,
14509,A018678,L008520,1983JJ00,,
14510,A018678,L008520,1984JJ00,,
14511,A018678,L008520,1985JJ00,,
14512,A018678,L008520,1986JJ00,,
14513,A018678,L008520,1987JJ00,,
14514,A018678,L008520,1988JJ00,,
14515,A018678,L008520,1989JJ00,,
14516,A018678,L008520,1990JJ00,,
14517,A018678,L008520,1991JJ00,,
14518,A018678,L008520,1992JJ00,,
14519,A018678,L008520,1993JJ00,,
14520,A018678,L008520,1994JJ00,,
14521,A018678,L008520,1995JJ00,,
14522,A018678,L008520,1996JJ00,,
14523,A018678,L008520,1997JJ00,,
14524,A018678,L008520,1998JJ00,,
14525,A018678,L008520,1999JJ00,,
14526,A018678,L008520,2000JJ00,,
14527,A018678,L008520,2001JJ00,,
14528,A018678,L008520,2002JJ00,,
14529,A018678,L008520,2003JJ00,,
14530,A018678,L008520,2004JJ00,,
14531,A018678,L008520,2005JJ00,,
14532,A018678,L008520,2006JJ00,,
14533,A018678,L008520,2007JJ00,,
14534,A018678,L008520,2008JJ00,,
14535,A018678,L008520,2009JJ00,,
14536,A018678,L008520,2010JJ00,,
14537,A018678,L008520,2011JJ00,,
14538,A018678,L008520,2012JJ00,,
14539,A018678,L008520,2013JJ00,,
14540,A018678,L008520,2014JJ00,,
14541,A018678,L008520,2015JJ00,,
14542,A018678,L008520,2016JJ00,,
14543,A018678,L008520,2017JJ00,,
14544,A018678,L008524,1917JJ00,,
14545,A018678,L008524,1918JJ00,,
14546,A018678,L008524,1919JJ00,,
14547,A018678,L008524,1920JJ00,,
14548,A018678,L008524,1921JJ00,,
14549,A018678,L008524,1922JJ00,,
14550,A018678,L008524,1923JJ00,,
14551,A018678,L008524,1924JJ00,,
14552,A018678,L008524,1925JJ00,,
14553,A018678,L008524,1926JJ00,,
14554,A018678,L008524,1927JJ00,,
14555,A018678,L008524,1928JJ00,,
14556,A018678,L008524,1929JJ00,,
14557,A018678,L008524,1930JJ00,,
14558,A018678,L008524,1931JJ00,,
14559,A018678,L008524,1932JJ00,,
14560,A018678,L008524,1933JJ00,,
14561,A018678,L008524,1934JJ00,,
14562,A018678,L008524,1935JJ00,,
14563,A018678,L008524,1936JJ00,,
14564,A018678,L008524,1937JJ00,,
14565,A018678,L008524,1938JJ00,,
14566,A018678,L008524,1939JJ00,,
14567,A018678,L008524,1940JJ00,,
14568,A018678,L008524,1941JJ00,,
14569,A018678,L008524,1942JJ00,,
14570,A018678,L008524,1943JJ00,,
14571,A018678,L008524,1944JJ00,,
14572,A018678,L008524,1945JJ00,,
14573,A018678,L008524,1946JJ00,,
14574,A018678,L008524,1947JJ00,,
14575,A018678,L008524,1948JJ00,,
14576,A018678,L008524,1949JJ00,,
14577,A018678,L008524,1950JJ00,,
14578,A018678,L008524,1951JJ00,,
14579,A018678,L008524,1952JJ00,,
14580,A018678,L008524,1953JJ00,,
14581,A018678,L008524,1954JJ00,,
14582,A018678,L008524,1955JJ00,,
14583,A018678,L008524,1956JJ00,,
14584,A018678,L008524,1957JJ00,,
14585,A018678,L008524,1958JJ00,,
14586,A018678,L008524,1959JJ00,,
14587,A018678,L008524,1960JJ00,,
14588,A018678,L008524,1961JJ00,,
14589,A018678,L008524,1962JJ00,,
14590,A018678,L008524,1963JJ00,,
14591,A018678,L008524,1964JJ00,,
14592,A018678,L008524,1965JJ00,,
14593,A018678,L008524,1966JJ00,,
14594,A018678,L008524,1967JJ00,,
14595,A018678,L008524,1968JJ00,,
14596,A018678,L008524,1969JJ00,,
14597,A018678,L008524,1970JJ00,,
14598,A018678,L008524,1971JJ00,,
14599,A018678,L008524,1972JJ00,,
14600,A018678,L008524,1973JJ00,,
14601,A018678,L008524,1974JJ00,,
14602,A018678,L008524,1975JJ00,,
14603,A018678,L008524,1976JJ00,,
14604,A018678,L008524,1977JJ00,,
14605,A018678,L008524,1978JJ00,,
14606,A018678,L008524,1979JJ00,,
14607,A018678,L008524,1980JJ00,,
14608,A018678,L008524,1981JJ00,,
14609,A018678,L008524,1982JJ00,,
14610,A018678,L008524,1983JJ00,,
14611,A018678,L008524,1984JJ00,,
14612,A018678,L008524,1985JJ00,,
14613,A018678,L008524,1986JJ00,,
14614,A018678,L008524,1987JJ00,,
14615,A018678,L008524,1988JJ00,,
14616,A018678,L008524,1989JJ00,,
14617,A018678,L008524,1990JJ00,,
14618,A018678,L008524,1991JJ00,,
14619,A018678,L008524,1992JJ00,,
14620,A018678,L008524,1993JJ00,,
14621,A018678,L008524,1994JJ00,,
14622,A018678,L008524,1995JJ00,,
14623,A018678,L008524,1996JJ00,,
14624,A018678,L008524,1997JJ00,,
14625,A018678,L008524,1998JJ00,,
14626,A018678,L008524,1999JJ00,,
14627,A018678,L008524,2000JJ00,,
14628,A018678,L008524,2001JJ00,,
14629,A018678,L008524,2002JJ00,,
14630,A018678,L008524,2003JJ00,,
14631,A018678,L008524,2004JJ00,,
14632,A018678,L008524,2005JJ00,,
14633,A018678,L008524,2006JJ00,,
14634,A018678,L008524,2007JJ00,,
14635,A018678,L008524,2008JJ00,,
14636,A018678,L008524,2009JJ00,,
14637,A018678,L008524,2010JJ00,,
14638,A018678,L008524,2011JJ00,,
14639,A018678,L008524,2012JJ00,,
14640,A018678,L008524,2013JJ00,,
14641,A018678,L008524,2014JJ00,,
14642,A018678,L008524,2015JJ00,,
14643,A018678,L008524,2016JJ00,,
14644,A018678,L008524,2017JJ00,,
14645,A018678,L008531,1917JJ00,,
14646,A018678,L008531,1918JJ00,,
14647,A018678,L008531,1919JJ00,,
14648,A018678,L008531,1920JJ00,,
14649,A018678,L008531,1921JJ00,,
14650,A018678,L008531,1922JJ00,,
14651,A018678,L008531,1923JJ00,,
14652,A018678,L008531,1924JJ00,,
14653,A018678,L008531,1925JJ00,,
14654,A018678,L008531,1926JJ00,,
14655,A018678,L008531,1927JJ00,,
14656,A018678,L008531,1928JJ00,,
14657,A018678,L008531,1929JJ00,,
14658,A018678,L008531,1930JJ00,,
14659,A018678,L008531,1931JJ00,,
14660,A018678,L008531,1932JJ00,,
14661,A018678,L008531,1933JJ00,,
14662,A018678,L008531,1934JJ00,,
14663,A018678,L008531,1935JJ00,,
14664,A018678,L008531,1936JJ00,,
14665,A018678,L008531,1937JJ00,,
14666,A018678,L008531,1938JJ00,,
14667,A018678,L008531,1939JJ00,,
14668,A018678,L008531,1940JJ00,,
14669,A018678,L008531,1941JJ00,,
14670,A018678,L008531,1942JJ00,,
14671,A018678,L008531,1943JJ00,,
14672,A018678,L008531,1944JJ00,,
14673,A018678,L008531,1945JJ00,,
14674,A018678,L008531,1946JJ00,,
14675,A018678,L008531,1947JJ00,,
14676,A018678,L008531,1948JJ00,,
14677,A018678,L008531,1949JJ00,,
14678,A018678,L008531,1950JJ00,,
14679,A018678,L008531,1951JJ00,,
14680,A018678,L008531,1952JJ00,,
14681,A018678,L008531,1953JJ00,,
14682,A018678,L008531,1954JJ00,,
14683,A018678,L008531,1955JJ00,,
14684,A018678,L008531,1956JJ00,,
14685,A018678,L008531,1957JJ00,,
14686,A018678,L008531,1958JJ00,,
14687,A018678,L008531,1959JJ00,,
14688,A018678,L008531,1960JJ00,,
14689,A018678,L008531,1961JJ00,,
14690,A018678,L008531,1962JJ00,,
14691,A018678,L008531,1963JJ00,,
14692,A018678,L008531,1964JJ00,,
14693,A018678,L008531,1965JJ00,,
14694,A018678,L008531,1966JJ00,,
14695,A018678,L008531,1967JJ00,,
14696,A018678,L008531,1968JJ00,,
14697,A018678,L008531,1969JJ00,,
14698,A018678,L008531,1970JJ00,,
14699,A018678,L008531,1971JJ00,,
14700,A018678,L008531,1972JJ00,,
14701,A018678,L008531,1973JJ00,,
14702,A018678,L008531,1974JJ00,,
14703,A018678,L008531,1975JJ00,,
14704,A018678,L008531,1976JJ00,,
14705,A018678,L008531,1977JJ00,,
14706,A018678,L008531,1978JJ00,,
14707,A018678,L008531,1979JJ00,,
14708,A018678,L008531,1980JJ00,,
14709,A018678,L008531,1981JJ00,,
14710,A018678,L008531,1982JJ00,,
14711,A018678,L008531,1983JJ00,,
14712,A018678,L008531,1984JJ00,,
14713,A018678,L008531,1985JJ00,,
14714,A018678,L008531,1986JJ00,,
14715,A018678,L008531,1987JJ00,,
14716,A018678,L008531,1988JJ00,,
14717,A018678,L008531,1989JJ00,,
14718,A018678,L008531,1990JJ00,,
14719,A018678,L008531,1991JJ00,,
14720,A018678,L008531,1992JJ00,,
14721,A018678,L008531,1993JJ00,,
14722,A018678,L008531,1994JJ00,,
14723,A018678,L008531,1995JJ00,,
14724,A018678,L008531,1996JJ00,,
14725,A018678,L008531,1997JJ00,,
14726,A018678,L008531,1998JJ00,,
14727,A018678,L008531,1999JJ00,,
14728,A018678,L008531,2000JJ00,,
14729,A018678,L008531,2001JJ00,,
14730,A018678,L008531,2002JJ00,,
14731,A018678,L008531,2003JJ00,,
14732,A018678,L008531,2004JJ00,,
14733,A018678,L008531,2005JJ00,,
14734,A018678,L008531,2006JJ00,,
14735,A018678,L008531,2007JJ00,,
14736,A018678,L008531,2008JJ00,,
14737,A018678,L008531,2009JJ00,,
14738,A018678,L008531,2010JJ00,,
14739,A018678,L008531,2011JJ00,,
14740,A018678,L008531,2012JJ00,,
14741,A018678,L008531,2013JJ00,,
14742,A018678,L008531,2014JJ00,,
14743,A018678,L008531,2015JJ00,,
14744,A018678,L008531,2016JJ00,,
14745,A018678,L008531,2017JJ00,,
14746,A018678,L999999,1917JJ00,,
14747,A018678,L999999,1918JJ00,,
14748,A018678,L999999,1919JJ00,,
14749,A018678,L999999,1920JJ00,,
14750,A018678,L999999,1921JJ00,,
14751,A018678,L999999,1922JJ00,,
14752,A018678,L999999,1923JJ00,,
14753,A018678,L999999,1924JJ00,,
14754,A018678,L999999,1925JJ00,,
14755,A018678,L999999,1926JJ00,,
14756,A018678,L999999,1927JJ00,,
14757,A018678,L999999,1928JJ00,,
14758,A018678,L999999,1929JJ00,,
14759,A018678,L999999,1930JJ00,,
14760,A018678,L999999,1931JJ00,,
14761,A018678,L999999,1932JJ00,,
14762,A018678,L999999,1933JJ00,,
14763,A018678,L999999,1934JJ00,,
14764,A018678,L999999,1935JJ00,,
14765,A018678,L999999,1936JJ00,,
14766,A018678,L999999,1937JJ00,,
14767,A018678,L999999,1938JJ00,,
14768,A018678,L999999,1939JJ00,,
14769,A018678,L999999,1940JJ00,,
14770,A018678,L999999,1941JJ00,,
14771,A018678,L999999,1942JJ00,,
14772,A018678,L999999,1943JJ00,,
14773,A018678,L999999,1944JJ00,,
14774,A018678,L999999,1945JJ00,,
14775,A018678,L999999,1946JJ00,,
14776,A018678,L999999,1947JJ00,,
14777,A018678,L999999,1948JJ00,,
14778,A018678,L999999,1949JJ00,,
14779,A018678,L999999,1950JJ00,,
14780,A018678,L999999,1951JJ00,,
14781,A018678,L999999,1952JJ00,,
14782,A018678,L999999,1953JJ00,,
14783,A018678,L999999,1954JJ00,,
14784,A018678,L999999,1955JJ00,,
14785,A018678,L999999,1956JJ00,,
14786,A018678,L999999,1957JJ00,,
14787,A018678,L999999,1958JJ00,,
14788,A018678,L999999,1959JJ00,,
14789,A018678,L999999,1960JJ00,,
14790,A018678,L999999,1961JJ00,,
14791,A018678,L999999,1962JJ00,,
14792,A018678,L999999,1963JJ00,,
14793,A018678,L999999,1964JJ00,,
14794,A018678,L999999,1965JJ00,,
14795,A018678,L999999,1966JJ00,,
14796,A018678,L999999,1967JJ00,,
14797,A018678,L999999,1968JJ00,,
14798,A018678,L999999,1969JJ00,,
14799,A018678,L999999,1970JJ00,,
14800,A018678,L999999,1971JJ00,,
14801,A018678,L999999,1972JJ00,,
14802,A018678,L999999,1973JJ00,,
14803,A018678,L999999,1974JJ00,,
14804,A018678,L999999,1975JJ00,,
14805,A018678,L999999,1976JJ00,,
14806,A018678,L999999,1977JJ00,,
14807,A018678,L999999,1978JJ00,,
14808,A018678,L999999,1979JJ00,,
14809,A018678,L999999,1980JJ00,,
14810,A018678,L999999,1981JJ00,,
14811,A018678,L999999,1982JJ00,,
14812,A018678,L999999,1983JJ00,,
14813,A018678,L999999,1984JJ00,,
14814,A018678,L999999,1985JJ00,,
14815,A018678,L999999,1986JJ00,,
14816,A018678,L999999,1987JJ00,,
14817,A018678,L999999,1988JJ00,,
14818,A018678,L999999,1989JJ00,,
14819,A018678,L999999,1990JJ00,,
14820,A018678,L999999,1991JJ00,,
14821,A018678,L999999,1992JJ00,,
14822,A018678,L999999,1993JJ00,,
14823,A018678,L999999,1994JJ00,,
14824,A018678,L999999,1995JJ00,,
14825,A018678,L999999,1996JJ00,,
14826,A018678,L999999,1997JJ00,,
14827,A018678,L999999,1998JJ00,,
14828,A018678,L999999,1999JJ00,,
14829,A018678,L999999,2000JJ00,,
14830,A018678,L999999,2001JJ00,,
14831,A018678,L999999,2002JJ00,,
14832,A018678,L999999,2003JJ00,,
14833,A018678,L999999,2004JJ00,,
14834,A018678,L999999,2005JJ00,,
14835,A018678,L999999,2006JJ00,,
14836,A018678,L999999,2007JJ00,,
14837,A018678,L999999,2008JJ00,,
14838,A018678,L999999,2009JJ00,,
14839,A018678,L999999,2010JJ00,,
14840,A018678,L999999,2011JJ00,,
14841,A018678,L999999,2012JJ00,,
14842,A018678,L999999,2013JJ00,,
14843,A018678,L999999,2014JJ00,,
14844,A018678,L999999,2015JJ00,,
14845,A018678,L999999,2016JJ00,,
14846,A018678,L999999,2017JJ00,,
14847,A018678,L008552,1917JJ00,,
14848,A018678,L008552,1918JJ00,,
14849,A018678,L008552,1919JJ00,,
14850,A018678,L008552,1920JJ00,,
14851,A018678,L008552,1921JJ00,,
14852,A018678,L008552,1922JJ00,,
14853,A018678,L008552,1923JJ00,,
14854,A018678,L008552,1924JJ00,,
14855,A018678,L008552,1925JJ00,,
14856,A018678,L008552,1926JJ00,,
14857,A018678,L008552,1927JJ00,,
14858,A018678,L008552,1928JJ00,,
14859,A018678,L008552,1929JJ00,,
14860,A018678,L008552,1930JJ00,,
14861,A018678,L008552,1931JJ00,,
14862,A018678,L008552,1932JJ00,,
14863,A018678,L008552,1933JJ00,,
14864,A018678,L008552,1934JJ00,,
14865,A018678,L008552,1935JJ00,,
14866,A018678,L008552,1936JJ00,,
14867,A018678,L008552,1937JJ00,,
14868,A018678,L008552,1938JJ00,,
14869,A018678,L008552,1939JJ00,,
14870,A018678,L008552,1940JJ00,,
14871,A018678,L008552,1941JJ00,,
14872,A018678,L008552,1942JJ00,,
14873,A018678,L008552,1943JJ00,,
14874,A018678,L008552,1944JJ00,,
14875,A018678,L008552,1945JJ00,,
14876,A018678,L008552,1946JJ00,,
14877,A018678,L008552,1947JJ00,,
14878,A018678,L008552,1948JJ00,,
14879,A018678,L008552,1949JJ00,,
14880,A018678,L008552,1950JJ00,,
14881,A018678,L008552,1951JJ00,,
14882,A018678,L008552,1952JJ00,,
14883,A018678,L008552,1953JJ00,,
14884,A018678,L008552,1954JJ00,,
14885,A018678,L008552,1955JJ00,,
14886,A018678,L008552,1956JJ00,,
14887,A018678,L008552,1957JJ00,,
14888,A018678,L008552,1958JJ00,,
14889,A018678,L008552,1959JJ00,,
14890,A018678,L008552,1960JJ00,,
14891,A018678,L008552,1961JJ00,,
14892,A018678,L008552,1962JJ00,,
14893,A018678,L008552,1963JJ00,,
14894,A018678,L008552,1964JJ00,,
14895,A018678,L008552,1965JJ00,,
14896,A018678,L008552,1966JJ00,,
14897,A018678,L008552,1967JJ00,,
14898,A018678,L008552,1968JJ00,,
14899,A018678,L008552,1969JJ00,,
14900,A018678,L008552,1970JJ00,,
14901,A018678,L008552,1971JJ00,,
14902,A018678,L008552,1972JJ00,,
14903,A018678,L008552,1973JJ00,,
14904,A018678,L008552,1974JJ00,,
14905,A018678,L008552,1975JJ00,,
14906,A018678,L008552,1976JJ00,,
14907,A018678,L008552,1977JJ00,,
14908,A018678,L008552,1978JJ00,,
14909,A018678,L008552,1979JJ00,,
14910,A018678,L008552,1980JJ00,,
14911,A018678,L008552,1981JJ00,,
14912,A018678,L008552,1982JJ00,,
14913,A018678,L008552,1983JJ00,,
14914,A018678,L008552,1984JJ00,,
14915,A018678,L008552,1985JJ00,,
14916,A018678,L008552,1986JJ00,,
14917,A018678,L008552,1987JJ00,,
14918,A018678,L008552,1988JJ00,,
14919,A018678,L008552,1989JJ00,,
14920,A018678,L008552,1990JJ00,,
14921,A018678,L008552,1991JJ00,,
14922,A018678,L008552,1992JJ00,,
14923,A018678,L008552,1993JJ00,,
14924,A018678,L008552,1994JJ00,,
14925,A018678,L008552,1995JJ00,,
14926,A018678,L008552,1996JJ00,,
14927,A018678,L008552,1997JJ00,,
14928,A018678,L008552,1998JJ00,,
14929,A018678,L008552,1999JJ00,,
14930,A018678,L008552,2000JJ00,,
14931,A018678,L008552,2001JJ00,,
14932,A018678,L008552,2002JJ00,,
14933,A018678,L008552,2003JJ00,,
14934,A018678,L008552,2004JJ00,,
14935,A018678,L008552,2005JJ00,,
14936,A018678,L008552,2006JJ00,,
14937,A018678,L008552,2007JJ00,,
14938,A018678,L008552,2008JJ00,,
14939,A018678,L008552,2009JJ00,,
14940,A018678,L008552,2010JJ00,,
14941,A018678,L008552,2011JJ00,,
14942,A018678,L008552,2012JJ00,,
14943,A018678,L008552,2013JJ00,,
14944,A018678,L008552,2014JJ00,,
14945,A018678,L008552,2015JJ00,,
14946,A018678,L008552,2016JJ00,,
14947,A018678,L008552,2017JJ00,,
14948,A018678,L008575,1917JJ00,,
14949,A018678,L008575,1918JJ00,,
14950,A018678,L008575,1919JJ00,,
14951,A018678,L008575,1920JJ00,,
14952,A018678,L008575,1921JJ00,,
14953,A018678,L008575,1922JJ00,,
14954,A018678,L008575,1923JJ00,,
14955,A018678,L008575,1924JJ00,,
14956,A018678,L008575,1925JJ00,,
14957,A018678,L008575,1926JJ00,,
14958,A018678,L008575,1927JJ00,,
14959,A018678,L008575,1928JJ00,,
14960,A018678,L008575,1929JJ00,,
14961,A018678,L008575,1930JJ00,,
14962,A018678,L008575,1931JJ00,,
14963,A018678,L008575,1932JJ00,,
14964,A018678,L008575,1933JJ00,,
14965,A018678,L008575,1934JJ00,,
14966,A018678,L008575,1935JJ00,,
14967,A018678,L008575,1936JJ00,,
14968,A018678,L008575,1937JJ00,,
14969,A018678,L008575,1938JJ00,,
14970,A018678,L008575,1939JJ00,,
14971,A018678,L008575,1940JJ00,,
14972,A018678,L008575,1941JJ00,,
14973,A018678,L008575,1942JJ00,,
14974,A018678,L008575,1943JJ00,,
14975,A018678,L008575,1944JJ00,,
14976,A018678,L008575,1945JJ00,,
14977,A018678,L008575,1946JJ00,,
14978,A018678,L008575,1947JJ00,,
14979,A018678,L008575,1948JJ00,,
14980,A018678,L008575,1949JJ00,,
14981,A018678,L008575,1950JJ00,,
14982,A018678,L008575,1951JJ00,,
14983,A018678,L008575,1952JJ00,,
14984,A018678,L008575,1953JJ00,,
14985,A018678,L008575,1954JJ00,,
14986,A018678,L008575,1955JJ00,,
14987,A018678,L008575,1956JJ00,,
14988,A018678,L008575,1957JJ00,,
14989,A018678,L008575,1958JJ00,,
14990,A018678,L008575,1959JJ00,,
14991,A018678,L008575,1960JJ00,,
14992,A018678,L008575,1961JJ00,,
14993,A018678,L008575,1962JJ00,,
14994,A018678,L008575,1963JJ00,,
14995,A018678,L008575,1964JJ00,,
14996,A018678,L008575,1965JJ00,,
14997,A018678,L008575,1966JJ00,,
14998,A018678,L008575,1967JJ00,,
14999,A018678,L008575,1968JJ00,,
15000,A018678,L008575,1969JJ00,,
15001,A018678,L008575,1970JJ00,,
15002,A018678,L008575,1971JJ00,,
15003,A018678,L008575,1972JJ00,,
15004,A018678,L008575,1973JJ00,,
15005,A018678,L008575,1974JJ00,,
15006,A018678,L008575,1975JJ00,,
15007,A018678,L008575,1976JJ00,,
15008,A018678,L008575,1977JJ00,,
15009,A018678,L008575,1978JJ00,,
15010,A018678,L008575,1979JJ00,,
15011,A018678,L008575,1980JJ00,,
15012,A018678,L008575,1981JJ00,,
15013,A018678,L008575,1982JJ00,,
15014,A018678,L008575,1983JJ00,,
15015,A018678,L008575,1984JJ00,,
15016,A018678,L008575,1985JJ00,,
15017,A018678,L008575,1986JJ00,,
15018,A018678,L008575,1987JJ00,,
15019,A018678,L008575,1988JJ00,,
15020,A018678,L008575,1989JJ00,,
15021,A018678,L008575,1990JJ00,,
15022,A018678,L008575,1991JJ00,,
15023,A018678,L008575,1992JJ00,,
15024,A018678,L008575,1993JJ00,,
15025,A018678,L008575,1994JJ00,,
15026,A018678,L008575,1995JJ00,,
15027,A018678,L008575,1996JJ00,,
15028,A018678,L008575,1997JJ00,,
15029,A018678,L008575,1998JJ00,,
15030,A018678,L008575,1999JJ00,,
15031,A018678,L008575,2000JJ00,,
15032,A018678,L008575,2001JJ00,,
15033,A018678,L008575,2002JJ00,,
15034,A018678,L008575,2003JJ00,,
15035,A018678,L008575,2004JJ00,,
15036,A018678,L008575,2005JJ00,,
15037,A018678,L008575,2006JJ00,,
15038,A018678,L008575,2007JJ00,,
15039,A018678,L008575,2008JJ00,,
15040,A018678,L008575,2009JJ00,,
15041,A018678,L008575,2010JJ00,,
15042,A018678,L008575,2011JJ00,,
15043,A018678,L008575,2012JJ00,,
15044,A018678,L008575,2013JJ00,,
15045,A018678,L008575,2014JJ00,,
15046,A018678,L008575,2015JJ00,,
15047,A018678,L008575,2016JJ00,,
15048,A018678,L008575,2017JJ00,,
15049,A018678,L008605,1917JJ00,,
15050,A018678,L008605,1918JJ00,,
15051,A018678,L008605,1919JJ00,,
15052,A018678,L008605,1920JJ00,,
15053,A018678,L008605,1921JJ00,,
15054,A018678,L008605,1922JJ00,,
15055,A018678,L008605,1923JJ00,,
15056,A018678,L008605,1924JJ00,,
15057,A018678,L008605,1925JJ00,,
15058,A018678,L008605,1926JJ00,,
15059,A018678,L008605,1927JJ00,,
15060,A018678,L008605,1928JJ00,,
15061,A018678,L008605,1929JJ00,,
15062,A018678,L008605,1930JJ00,,
15063,A018678,L008605,1931JJ00,,
15064,A018678,L008605,1932JJ00,,
15065,A018678,L008605,1933JJ00,,
15066,A018678,L008605,1934JJ00,,
15067,A018678,L008605,1935JJ00,,
15068,A018678,L008605,1936JJ00,,
15069,A018678,L008605,1937JJ00,,
15070,A018678,L008605,1938JJ00,,
15071,A018678,L008605,1939JJ00,,
15072,A018678,L008605,1940JJ00,,
15073,A018678,L008605,1941JJ00,,
15074,A018678,L008605,1942JJ00,,
15075,A018678,L008605,1943JJ00,,
15076,A018678,L008605,1944JJ00,,
15077,A018678,L008605,1945JJ00,,
15078,A018678,L008605,1946JJ00,,
15079,A018678,L008605,1947JJ00,,
15080,A018678,L008605,1948JJ00,,
15081,A018678,L008605,1949JJ00,,
15082,A018678,L008605,1950JJ00,,
15083,A018678,L008605,1951JJ00,,
15084,A018678,L008605,1952JJ00,,
15085,A018678,L008605,1953JJ00,,
15086,A018678,L008605,1954JJ00,,
15087,A018678,L008605,1955JJ00,,
15088,A018678,L008605,1956JJ00,,
15089,A018678,L008605,1957JJ00,,
15090,A018678,L008605,1958JJ00,,
15091,A018678,L008605,1959JJ00,,
15092,A018678,L008605,1960JJ00,,
