ID,SoortGegevens,Perioden,Totaal_1,BrutoBinnenlandsProduct_2,Totaal_3,Goederen_4,Diensten_5,Totaal_6,Totaal_7,Totaal_8,Huishoudens_9,Overheid_10,Totaal_11,BedrijvenEnHuishoudens_12,Overheid_13,VeranderingInVoorraden_14,Totaal_15,Goederen_16,Diensten_17,Totaal_18,Totaal_19,ALandbouwBosbouwEnVisserij_20,Totaal_21,BDelfstoffenwinning_22,Totaal_23,k_1012VoedingsGenotmiddelenindustrie_24,k_1315TextielKledingLederindustrie_25,k_1618HoutPapierGrafischeIndustr_26,k_19AardolieIndustrie_27,k_2021ChemieEnFarmaceutischeIndustrie_28,k_2223KunststofEnBouwmateriaalindustr_29,k_2425BasismetaalMetaalprodIndustrie_30,k_2627ElektrischeEnElektronIndustrie_31,k_28MachineIndustrie_32,k_2930Transportmiddelenindustrie_33,k_3133OverigeIndustrieEnReparatie_34,DEnergievoorziening_35,EWaterbedrijvenEnAfvalbeheer_36,FBouwnijverheid_37,Totaal_38,Totaal_39,GHandel_40,HVervoerEnOpslag_41,IHoreca_42,JInformatieEnCommunicatie_43,KFinancieleDienstverlening_44,LVerhuurEnHandelVanOnroerendGoed_45,Totaal_46,MSpecialistischeZakelijkeDiensten_47,Totaal_48,k_77VerhuurVanRoerendeGoederen_49,k_78UitzendbureausEnArbeidsbemiddeling_50,k_79ReisbureausReisorganisatieEnInfo_51,k_8082BeveiligingEnOverigeDiensten_52,Totaal_53,Totaal_54,Totaal_55,OOpenbaarBestuurEnOverheidsdiensten_56,POnderwijs_57,QGezondheidsEnWelzijnszorg_58,RUCultuurRecreatieOverigeDiensten_59,Saldo_60,ProductgebondenBelastingen_61,ProductgebondenSubsidies_62,VerschilToegerekendeEnAfgedragenBtw_63,BrutoBinnenlandsProduct_64,BeloningVanWerknemers_65,Exploitatieoverschot_66,Saldo_67,BelastingenOpProductieEnInvoer_68,Subsidies_69,NettoBinnenlandsProduct_70,VerbruikVanVasteActiva_71,BrutoBinnenlandsProduct_72,BrutoBinnenlandsProduct_73,Saldo_74,OntvangenPrimaireInkomensBuitenland_75,BetaaldePrimaireInkomensBuitenland_76,BrutoNationaalInkomen_77,Saldo_78,OntvangenInkomensoverdrachtBuitenland_79,BetaaldeInkomensoverdrachtenBuitenland_80,BrutoBeschikbaarNationaalInkomen_81,ConsumptieveBestedingen_82,CorrectiePensioenvoorziening_83,BrutoNationaleBesparingen_84,BrutoInvesteringen_85,NationaalInkomensoverschot_86,UitvoersaldoGoederen_87,UitvoersaldoDiensten_88,SaldoPrimaireInkomensBuitenland_89,SaldoInkomensoverdrachtenBuitenland_90,CorrectiePensioenvoorziening_91,SaldoLopendeTransactiesBuitenland_92,Saldo_93,OntvangenKapitaaloverdrachten_94,BetaaldeKapitaaloverdrachten_95,SaldoAanEnVerkopenVanNietGeprod_96,NationaalVorderingensaldo_97,Totaal_98,Totaal_99,Totaal_100,Totaal_101,Voedingsmiddelen_102,DrankenEnTabak_103,Totaal_104,KledingEnTextiel_105,SchoenenEnLederwaren_106,WoninginrichtingEnWoningdecoratie_107,ElektrischeApparatuur_108,VervoermiddelenEnOnderdelen_109,OverigeDuurzameGoederen_110,TotaalOverigeGoederen_111,EnergieEnWater_112,BrandstoffenEnOverigeGoederen_113,Totaal_114,Huisvesting_115,Horecadiensten_116,RecreatieEnCultuurdiensten_117,VervoerEnCommunicatieDiensten_118,MedischeDienstenEnWelzijnzorg_119,FinancieleEnZakelijkeDiensten_120,OverigeDiensten_121,BinnenlandsConsumptieHuishoudens_122,ConsumptieIngezetenenInHetBuitenland_123,ConsumptieNietIngezetenenInNederland_124,Totaal_125,IndividueleConsumptieOverheid_126,CollectieveConsumptieOverheid_127,Totaal_128,WerkelijkeIndividueleConsumptie_129,WerkelijkeCollectieveConsumptie_130,Totaal_131,Totaal_132,Woningen_133,Totaal_134,Gebouwen_135,GrondWegEnWaterbouwkundigeWerken_136,OverdrachtskostenOpGrond_137,Vervoermiddelen_138,Totaal_139,Computers_140,Telecommunicatieapparatuur_141,MachinesEnOverigeMaterieleActiva_142,InCultuurGebrachteActiva_143,Totaal_144,ComputerprogrammatuurEnDatabanken_145,OnderzoekEnOntwikkeling_146,OverigeImmaterieleActiva_147,VerkoopVanGebruikteVasteActiva_148,Totaal_149,Totaal_150,ALandbouwBosbouwEnVisserij_151,BFNijverheidEnEnergie_152,GNCommercieleDienstverlening_153,OUNietCommercieleDienstverlening_154,VerkoopVanGebruikteVasteActiva_155,Totaal_156,LandbouwBosbouwEnVisserijproducten_157,WinningVanDelfstoffen_158,VoedingsmiddelenDrankenEnTabak_159,TextielKledingEnProductenVanLeder_160,HoutEnPapierwarenDrukwerk_161,AardolieProducten_162,ChemischeEnFarmaceutischeProducten_163,RubberKunststofEnMineraleProducten_164,BasismetalenEnMetaalproducten_165,MachinesEnElektrischeApparatuur_166,ElektrotechnischeEnOptischeApparatuur_167,Transportmiddelen_168,OverigeIndustrieleProducten_169,OverigeProducten_170,ConsumptieNietIngezetenenInNederland_171,UitvoerVanGebruikteVasteActiva_172,CifFobCorrectie_173,Totaal_174,UitvoerGoederenUitProductie_175,Wederuitvoer_176,UitvoerVanGebruikteVasteActiva_177,Totaal_178,ConsumptieNietIngezetenenInNederland_179,OverigeUitvoerVanDiensten_180,CifFobCorrectie_181,Totaal_182,LandbouwBosbouwEnVisserijproducten_183,WinningVanDelfstoffen_184,VoedingsmiddelenDrankenEnTabak_185,TextielKledingEnProductenVanLeder_186,HoutEnPapierwarenDrukwerk_187,AardolieProducten_188,ChemischeEnFarmaceutischeProducten_189,RubberKunststofEnMineraleProducten_190,BasismetalenEnMetaalproducten_191,MachinesEnElektrischeApparatuur_192,ElektrotechnischeEnOptischeApparaten_193,Transportmiddelen_194,OverigeIndustrieleProducten_195,OverigeProducten_196,ConsumptieIngezetenenInHetBuitenland_197,CifFobCorrectie_198,Totaal_199,InvoerGoederenCif_200,CifFobCorrectieEnHerclassificatie_201,Totaal_202,InvoerDienstenCif_203,CifFobHerclassificatie_204,Totaal_205,ProductgebondenBelastingen_206,NietProductgebondenBelastingen_207,TotaalSubsidies_208,ProductgebondenSubsidies_209,NietProductgebondenSubsidies_210
11,vlwans,1997KW02,176797.0,121709.0,55497.0,40072.0,15167.0,176797.0,114365.0,86642.0,58049.0,28441.0,27940.0,23730.0,4231.0,-335.0,62619.0,47916.0,14660.0,108499.0,28849.0,2268.0,18725.0,3969.0,13501.0,3101.0,309.0,1221.0,123.0,1572.0,1108.0,1567.0,1033.0,1093.0,661.0,1986.0,1353.0,625.0,7692.0,52050.0,20477.0,13277.0,4640.0,2700.0,3011.0,7048.0,6852.0,14665.0,,,,2635.0,227.0,,27718.0,25096.0,16201.0,,,8933.0,2628.0,12999.0,13855.0,788.0,,121709.0,,,12963.0,14920.0,2016.0,103622.0,18140.0,121709.0,121709.0,,,,,,,,,86642.0,,,27771.0,,,,,,,,,,,,,86642.0,58049.0,26006.0,9039.0,6460.0,2622.0,9456.0,2160.0,597.0,2867.0,571.0,2326.0,1496.0,8074.0,2287.0,5865.0,31494.0,9968.0,4990.0,2477.0,1786.0,2881.0,4730.0,5184.0,57512.0,2469.0,1923.0,28441.0,17799.0,10586.0,86642.0,76049.0,10586.0,27940.0,28161.0,8859.0,7692.0,4595.0,2621.0,475.0,1763.0,189.0,128.0,115.0,6567.0,393.0,3941.0,1425.0,2400.0,201.0,242.0,27940.0,28161.0,1204.0,6177.0,15544.0,4998.0,242.0,62619.0,4414.0,2678.0,8051.0,1780.0,1393.0,5826.0,8900.0,2050.0,3602.0,5369.0,3386.0,2551.0,1478.0,14636.0,1923.0,156.0,-438.0,47916.0,34779.0,14742.0,156.0,14660.0,1923.0,13175.0,-438.0,55497.0,2376.0,8502.0,3645.0,1972.0,1913.0,3001.0,5997.0,2256.0,4025.0,4574.0,2799.0,4297.0,1354.0,12360.0,2469.0,-438.0,40072.0,41447.0,-1373.0,15167.0,14204.0,935.0,14920.0,13855.0,1072.0,2016.0,788.0,1156.0
12,vlwans,1997KW03,172253.0,117989.0,54731.0,39136.0,15485.0,172253.0,110674.0,84380.0,58459.0,25737.0,24444.0,20272.0,4180.0,1754.0,61935.0,46343.0,15670.0,105147.0,27640.0,2777.0,18176.0,3043.0,13791.0,3435.0,305.0,1134.0,171.0,1595.0,1008.0,1679.0,1314.0,1239.0,611.0,1658.0,1210.0,765.0,6671.0,52246.0,20022.0,12656.0,4865.0,2673.0,2942.0,7111.0,7572.0,14884.0,,,,3105.0,448.0,,25327.0,22080.0,13922.0,,,8206.0,3259.0,12241.0,13031.0,760.0,,117989.0,,,12313.0,14180.0,1919.0,99902.0,18124.0,117989.0,117989.0,,,,,,,,,84380.0,,,26364.0,,,,,,,,,,,,,84380.0,58459.0,25116.0,9013.0,6291.0,2786.0,9415.0,2258.0,623.0,2843.0,617.0,2042.0,1562.0,7187.0,1630.0,5561.0,31656.0,10195.0,5234.0,2678.0,1979.0,3054.0,4398.0,4700.0,56797.0,4237.0,2576.0,25737.0,15909.0,9790.0,84380.0,74574.0,9790.0,24444.0,24666.0,8537.0,7256.0,3871.0,2884.0,502.0,1750.0,215.0,149.0,114.0,4308.0,221.0,3653.0,1353.0,2130.0,246.0,245.0,24444.0,24666.0,1016.0,4109.0,15031.0,4513.0,245.0,61935.0,3722.0,2088.0,7720.0,2720.0,1412.0,5950.0,8574.0,1914.0,3498.0,5667.0,3573.0,1791.0,1251.0,15221.0,2576.0,172.0,-432.0,46343.0,32819.0,15118.0,172.0,15670.0,2576.0,13556.0,-432.0,54731.0,2168.0,7843.0,3521.0,2859.0,1800.0,3397.0,6434.0,1926.0,3895.0,4461.0,2904.0,3281.0,1147.0,11358.0,4237.0,-432.0,39136.0,40536.0,-1399.0,15485.0,14491.0,967.0,14180.0,13031.0,1156.0,1919.0,760.0,1084.0
13,vlwans,1997KW04,182698.0,126131.0,57205.0,40603.0,16605.0,182698.0,117412.0,86611.0,58282.0,28090.0,28169.0,23498.0,4703.0,2528.0,65971.0,49051.0,17169.0,111893.0,30411.0,2167.0,20708.0,5859.0,13897.0,3193.0,287.0,1227.0,107.0,1608.0,1047.0,1625.0,1247.0,1103.0,668.0,1881.0,1364.0,703.0,7821.0,54825.0,20924.0,13681.0,4931.0,2455.0,3158.0,7820.0,7473.0,15844.0,,,,3021.0,134.0,,26776.0,23812.0,15490.0,,,8381.0,2973.0,15572.0,16344.0,744.0,,126131.0,,,15600.0,17468.0,1857.0,107961.0,18202.0,126131.0,126131.0,,,,,,,,,86611.0,,,30794.0,,,,,,,,,,,,,86611.0,58282.0,26813.0,9315.0,6819.0,2534.0,9484.0,2585.0,599.0,3199.0,650.0,1714.0,1295.0,8521.0,2990.0,5586.0,31274.0,10568.0,4723.0,2261.0,1865.0,2775.0,4461.0,5148.0,58107.0,1803.0,1628.0,28090.0,16790.0,11215.0,86611.0,75390.0,11215.0,28169.0,28418.0,9224.0,8267.0,4458.0,3280.0,508.0,2117.0,277.0,202.0,123.0,5394.0,132.0,4251.0,1728.0,2352.0,194.0,293.0,28169.0,28418.0,1019.0,4913.0,16801.0,5632.0,293.0,65971.0,3035.0,3190.0,8096.0,1786.0,1448.0,7676.0,8694.0,1837.0,3663.0,6450.0,4005.0,2309.0,1803.0,18168.0,1628.0,212.0,-474.0,49051.0,35679.0,15162.0,212.0,17169.0,1628.0,16014.0,-474.0,57205.0,2888.0,7723.0,3783.0,1797.0,2096.0,3213.0,5997.0,2044.0,4470.0,4696.0,3611.0,4070.0,1535.0,14373.0,1803.0,-474.0,40603.0,42119.0,-1521.0,16605.0,15535.0,1047.0,17468.0,16344.0,1122.0,1857.0,744.0,975.0
14,vlwans,1997JJ00,701248.0,484647.0,218990.0,159078.0,59436.0,701248.0,451383.0,341719.0,232175.0,108934.0,106359.0,89467.0,16927.0,3156.0,251103.0,190667.0,60757.0,431254.0,117249.0,9384.0,78920.0,19724.0,54414.0,12488.0,1198.0,4681.0,551.0,6600.0,4115.0,6528.0,4489.0,4590.0,2661.0,7447.0,5462.0,2824.0,28663.0,209205.0,80780.0,51798.0,19356.0,10180.0,11774.0,30089.0,28035.0,58879.0,,,,10960.0,1048.0,,105308.0,93426.0,59884.0,,,33728.0,11931.0,52477.0,55575.0,2941.0,842.0,484647.0,,,52382.0,60050.0,7843.0,412230.0,72585.0,484647.0,484647.0,,,,,,,,,341719.0,,,109716.0,,,,,,,,,,,,,341719.0,232175.0,104162.0,35692.0,25553.0,10356.0,37812.0,9263.0,2318.0,11471.0,2336.0,8938.0,5629.0,32838.0,10703.0,22393.0,125591.0,40953.0,19463.0,10041.0,7282.0,11568.0,18406.0,19970.0,229809.0,9960.0,7590.0,108934.0,67707.0,41060.0,341719.0,300619.0,41060.0,106359.0,107338.0,33977.0,29471.0,16783.0,10729.0,1972.0,7514.0,889.0,618.0,462.0,22229.0,943.0,16580.0,6141.0,9889.0,864.0,1090.0,106359.0,107338.0,4172.0,20482.0,62179.0,20057.0,1090.0,251103.0,15141.0,11586.0,31423.0,8384.0,5668.0,26521.0,35108.0,7754.0,14321.0,21979.0,14329.0,8910.0,5971.0,61485.0,7590.0,714.0,-1775.0,190667.0,137851.0,59625.0,714.0,60757.0,7590.0,54954.0,-1775.0,218990.0,10170.0,31689.0,14087.0,9378.0,7675.0,13771.0,24281.0,8094.0,16086.0,18371.0,12360.0,15066.0,5214.0,48651.0,9960.0,-1775.0,159078.0,164718.0,-5640.0,59436.0,55477.0,3865.0,60050.0,55575.0,4484.0,7843.0,2941.0,4586.0
15,vlwans,1998KW01,182458.0,125541.0,57458.0,43528.0,13814.0,182458.0,117147.0,87658.0,59999.0,27578.0,28183.0,23913.0,4193.0,1303.0,65321.0,51120.0,14210.0,111757.0,31733.0,2125.0,22102.0,6123.0,14173.0,2764.0,317.0,1145.0,157.0,1950.0,1048.0,1698.0,1035.0,1137.0,855.0,2220.0,1578.0,714.0,7328.0,54018.0,20934.0,13189.0,5289.0,2583.0,3168.0,8731.0,6236.0,14576.0,,,,2721.0,245.0,,26042.0,22871.0,14504.0,,,8415.0,3189.0,12313.0,12941.0,631.0,,125541.0,,,11873.0,14129.0,2341.0,106661.0,18937.0,125541.0,125541.0,,,,,,,,,87658.0,,,29353.0,,,,,,,,,,,,,87658.0,59999.0,27296.0,8534.0,6238.0,2341.0,10264.0,2292.0,487.0,2767.0,586.0,3184.0,1439.0,8928.0,3526.0,5445.0,32783.0,10415.0,4768.0,2735.0,1938.0,2969.0,5235.0,5124.0,60062.0,1618.0,1686.0,27578.0,17695.0,9872.0,87658.0,77771.0,9872.0,28183.0,28632.0,8304.0,7135.0,4364.0,2319.0,471.0,2059.0,299.0,206.0,138.0,5841.0,171.0,5293.0,2097.0,3031.0,224.0,465.0,28183.0,28632.0,921.0,5109.0,17150.0,5341.0,465.0,65321.0,3941.0,3225.0,7503.0,2129.0,1500.0,6661.0,9435.0,2065.0,3953.0,4952.0,4257.0,2708.0,1583.0,14351.0,1686.0,273.0,-464.0,51120.0,35478.0,16991.0,273.0,14210.0,1686.0,12983.0,-464.0,57458.0,2923.0,8120.0,3143.0,2763.0,1918.0,3299.0,6475.0,2024.0,4072.0,5211.0,3907.0,3760.0,1305.0,12208.0,1618.0,-464.0,43528.0,44992.0,-1465.0,13814.0,12800.0,1000.0,14129.0,12941.0,1188.0,2341.0,631.0,1817.0
16,vlwans,1998KW02,186089.0,127130.0,59241.0,42471.0,16548.0,186089.0,119355.0,90999.0,61271.0,29533.0,28480.0,24216.0,4286.0,-238.0,66797.0,51033.0,15735.0,113419.0,29284.0,2106.0,19322.0,3562.0,14168.0,3140.0,334.0,1223.0,126.0,1604.0,1108.0,1584.0,1194.0,1100.0,781.0,2206.0,1427.0,610.0,7735.0,55875.0,22064.0,14305.0,4951.0,2989.0,3573.0,7598.0,6979.0,15571.0,,,,3118.0,232.0,,28294.0,25573.0,16462.0,,,9153.0,2728.0,13498.0,14371.0,808.0,,127130.0,,,13253.0,15487.0,2282.0,108225.0,18960.0,127130.0,127130.0,,,,,,,,,90999.0,,,28405.0,,,,,,,,,,,,,90999.0,61271.0,27542.0,9188.0,6626.0,2591.0,10609.0,2366.0,651.0,3081.0,685.0,2714.0,1680.0,8105.0,2196.0,5956.0,33353.0,10206.0,5342.0,2566.0,2122.0,3010.0,5102.0,5427.0,60908.0,2593.0,2229.0,29533.0,18592.0,10894.0,90999.0,80097.0,10894.0,28480.0,28810.0,8528.0,7809.0,4628.0,2718.0,456.0,2025.0,272.0,188.0,146.0,6356.0,171.0,4444.0,1975.0,2285.0,211.0,344.0,28480.0,28810.0,963.0,5839.0,16659.0,5200.0,344.0,66797.0,4449.0,2273.0,8157.0,1786.0,1358.0,5311.0,9466.0,2097.0,3755.0,5794.0,4122.0,3103.0,1558.0,15551.0,2229.0,233.0,-473.0,51033.0,36361.0,16132.0,233.0,15735.0,2229.0,13983.0,-473.0,59241.0,2286.0,7874.0,3500.0,2080.0,1939.0,3009.0,6357.0,2249.0,4298.0,5008.0,3375.0,4771.0,1412.0,13523.0,2593.0,-473.0,42471.0,43962.0,-1488.0,16548.0,15504.0,1015.0,15487.0,14371.0,1123.0,2282.0,808.0,1472.0
17,vlwans,1998KW03,181530.0,122685.0,59091.0,42082.0,16921.0,181530.0,116624.0,89101.0,62118.0,26744.0,26433.0,22236.0,4217.0,1026.0,65286.0,49222.0,16083.0,109165.0,27696.0,2393.0,18613.0,3025.0,14133.0,3417.0,320.0,1127.0,173.0,1557.0,1022.0,1682.0,1455.0,1193.0,706.0,1801.0,1306.0,747.0,6806.0,55706.0,21396.0,13573.0,5161.0,2847.0,3476.0,7721.0,7691.0,15580.0,,,,3558.0,461.0,,25808.0,22474.0,14144.0,,,8381.0,3346.0,12935.0,13629.0,706.0,,122685.0,,,12793.0,14833.0,2086.0,103778.0,18943.0,122685.0,122685.0,,,,,,,,,89101.0,,,27594.0,,,,,,,,,,,,,89101.0,62118.0,26606.0,8899.0,6296.0,2645.0,10643.0,2505.0,675.0,3132.0,730.0,2395.0,1759.0,7369.0,1691.0,5687.0,33414.0,10394.0,5495.0,2765.0,2361.0,3171.0,4747.0,4928.0,60051.0,4676.0,2599.0,26744.0,16648.0,10067.0,89101.0,79013.0,10067.0,26433.0,26701.0,8389.0,7525.0,4155.0,2887.0,486.0,2075.0,301.0,212.0,146.0,4894.0,15.0,4315.0,1942.0,2155.0,262.0,290.0,26433.0,26701.0,777.0,4819.0,16413.0,4659.0,290.0,65286.0,3684.0,2047.0,8041.0,2641.0,1337.0,5897.0,8794.0,1947.0,3785.0,5881.0,4330.0,2304.0,1309.0,15595.0,2599.0,196.0,-471.0,49222.0,34086.0,16587.0,196.0,16083.0,2599.0,13988.0,-471.0,59091.0,2364.0,7854.0,3630.0,2999.0,1774.0,3245.0,6680.0,1990.0,4232.0,4526.0,3549.0,3909.0,1258.0,12144.0,4676.0,-471.0,42082.0,43597.0,-1514.0,16921.0,15850.0,1043.0,14833.0,13629.0,1211.0,2086.0,706.0,1374.0
18,vlwans,1998KW04,192473.0,131224.0,61639.0,44082.0,17489.0,192473.0,122420.0,91299.0,61913.0,29073.0,30216.0,25392.0,4873.0,909.0,70576.0,53006.0,17719.0,116091.0,30825.0,2282.0,20971.0,6274.0,13941.0,3154.0,291.0,1213.0,119.0,1531.0,1021.0,1547.0,1348.0,1060.0,743.0,1981.0,1388.0,693.0,7792.0,58091.0,22092.0,14396.0,5232.0,2623.0,3799.0,8415.0,7597.0,16433.0,,,,3327.0,140.0,,27209.0,24187.0,15730.0,,,8518.0,3031.0,16599.0,17395.0,776.0,,131224.0,,,16417.0,18574.0,2126.0,112228.0,19025.0,131224.0,131224.0,,,,,,,,,91299.0,,,31135.0,,,,,,,,,,,,,91299.0,61913.0,28573.0,9496.0,6992.0,2534.0,10542.0,2736.0,620.0,3514.0,764.0,2037.0,1439.0,8916.0,3164.0,5822.0,32984.0,10739.0,5000.0,2319.0,2331.0,2906.0,4764.0,5269.0,61590.0,1953.0,1626.0,29073.0,17546.0,11458.0,91299.0,79833.0,11458.0,30216.0,30504.0,9169.0,8582.0,4811.0,3258.0,501.0,2647.0,352.0,258.0,153.0,5592.0,16.0,5034.0,2482.0,2349.0,202.0,331.0,30216.0,30504.0,882.0,5046.0,18643.0,5932.0,331.0,70576.0,3201.0,3470.0,8638.0,1780.0,1407.0,8587.0,8684.0,1818.0,3896.0,6596.0,5024.0,2526.0,1882.0,18858.0,1626.0,227.0,-514.0,53006.0,37109.0,17372.0,227.0,17719.0,1626.0,16611.0,-514.0,61639.0,2725.0,7585.0,4112.0,1831.0,2074.0,3727.0,6075.0,2126.0,4632.0,5053.0,4384.0,4753.0,1657.0,15113.0,1953.0,-514.0,44082.0,45719.0,-1642.0,17489.0,16331.0,1128.0,18574.0,17395.0,1178.0,2126.0,776.0,1246.0
19,vlwans,1998JJ00,742549.0,506579.0,237401.0,172152.0,64790.0,742549.0,475547.0,359069.0,245334.0,112941.0,113316.0,95759.0,17602.0,3000.0,267968.0,204363.0,63773.0,450430.0,119532.0,8928.0,81011.0,18983.0,56417.0,12477.0,1262.0,4709.0,587.0,6642.0,4200.0,6512.0,5045.0,4488.0,3087.0,8209.0,5705.0,2763.0,29652.0,223698.0,86491.0,55466.0,20631.0,11040.0,14017.0,32496.0,28507.0,62159.0,,,,12724.0,1077.0,,107361.0,95113.0,60844.0,,,34470.0,12297.0,55323.0,58312.0,2921.0,842.0,506579.0,,,54305.0,63003.0,8826.0,430890.0,75866.0,506579.0,506579.0,,,,,,,,,359069.0,,,116510.0,,,,,,,,,,,,,359069.0,245334.0,110032.0,36116.0,26151.0,10111.0,42064.0,9897.0,2433.0,12494.0,2766.0,10332.0,6318.0,33316.0,10564.0,22910.0,132544.0,41747.0,20604.0,10384.0,8758.0,12054.0,19831.0,20745.0,242639.0,10841.0,8140.0,112941.0,70506.0,42293.0,359069.0,316730.0,42293.0,113316.0,114652.0,34400.0,31042.0,17954.0,11180.0,1915.0,8799.0,1221.0,861.0,584.0,22692.0,373.0,19083.0,8497.0,9788.0,913.0,1426.0,113316.0,114652.0,3543.0,20816.0,68853.0,21144.0,1426.0,267968.0,15287.0,11018.0,32340.0,8336.0,5603.0,26375.0,36382.0,7927.0,15391.0,23217.0,17761.0,10643.0,6335.0,64387.0,8140.0,922.0,-1921.0,204363.0,143011.0,67087.0,922.0,63773.0,8140.0,57587.0,-1921.0,237401.0,10289.0,31427.0,14380.0,9675.0,7705.0,13298.0,25583.0,8388.0,17235.0,19800.0,15234.0,17204.0,5631.0,52990.0,10841.0,-1921.0,172152.0,178260.0,-6109.0,64790.0,60506.0,4187.0,63003.0,58312.0,4700.0,8826.0,2921.0,5854.0
20,vlwans,1999KW01,192263.0,131038.0,61611.0,46473.0,15045.0,192263.0,121555.0,92316.0,64004.0,28161.0,30514.0,25895.0,4536.0,-1180.0,70525.0,55161.0,15378.0,116467.0,32430.0,2162.0,22470.0,6389.0,14378.0,2733.0,319.0,1159.0,154.0,1972.0,1022.0,1670.0,1210.0,1119.0,928.0,2166.0,1516.0,781.0,7667.0,57463.0,22026.0,14077.0,5423.0,2651.0,3774.0,9287.0,6305.0,15704.0,,,,2914.0,274.0,,26513.0,23231.0,14869.0,,,8398.0,3300.0,12965.0,13707.0,718.0,,131038.0,,,12579.0,14961.0,2471.0,111155.0,19933.0,131038.0,131038.0,,,,,,,,,92316.0,,,29170.0,,,,,,,,,,,,,92316.0,64004.0,29347.0,8509.0,6224.0,2329.0,11787.0,2513.0,537.0,3012.0,742.0,3874.0,1593.0,9234.0,3659.0,5624.0,34706.0,10590.0,4996.0,2934.0,2455.0,3031.0,5572.0,5381.0,64047.0,1608.0,1654.0,28161.0,18076.0,10075.0,92316.0,82225.0,10075.0,30514.0,31052.0,8315.0,7625.0,4646.0,2496.0,501.0,2406.0,429.0,308.0,159.0,6423.0,264.0,5618.0,2354.0,3131.0,183.0,550.0,30514.0,31052.0,1159.0,5483.0,18580.0,5725.0,550.0,70525.0,4132.0,3621.0,7639.0,2184.0,1464.0,7266.0,9460.0,2029.0,3755.0,5035.0,5698.0,2924.0,1802.0,15530.0,1654.0,275.0,-506.0,55161.0,36755.0,19433.0,275.0,15378.0,1654.0,14222.0,-506.0,61611.0,3069.0,8062.0,3342.0,2866.0,1896.0,3508.0,6317.0,2005.0,3858.0,5187.0,4985.0,3941.0,1550.0,13302.0,1608.0,-506.0,46473.0,48051.0,-1579.0,15045.0,13960.0,1073.0,14961.0,13707.0,1254.0,2471.0,718.0,1822.0
21,vlwans,1999KW02,198025.0,133084.0,64971.0,46222.0,18550.0,198025.0,125549.0,95531.0,65123.0,30113.0,31046.0,26214.0,4855.0,-1106.0,72372.0,55265.0,17080.0,118375.0,30180.0,2082.0,19837.0,3512.0,14684.0,3221.0,331.0,1241.0,135.0,1691.0,1129.0,1553.0,1349.0,1094.0,857.0,2246.0,1327.0,675.0,8246.0,59327.0,23028.0,15047.0,5086.0,3082.0,4254.0,8312.0,7016.0,16601.0,,,,3212.0,264.0,,28793.0,25962.0,16880.0,,,9112.0,2837.0,14463.0,15292.0,795.0,,133084.0,,,14079.0,16517.0,2488.0,113179.0,19958.0,133084.0,133084.0,,,,,,,,,95531.0,,,30073.0,,,,,,,,,,,,,95531.0,65123.0,29328.0,9349.0,6760.0,2614.0,11845.0,2504.0,710.0,3280.0,839.0,3233.0,1829.0,8318.0,2171.0,6169.0,35103.0,10297.0,5596.0,2794.0,2611.0,3061.0,5398.0,5613.0,64458.0,2888.0,2209.0,30113.0,19009.0,11061.0,95531.0,84455.0,11061.0,31046.0,31326.0,8921.0,8450.0,5072.0,2883.0,492.0,2387.0,375.0,270.0,165.0,6531.0,230.0,4947.0,2289.0,2504.0,176.0,303.0,31046.0,31326.0,1166.0,5450.0,18820.0,5845.0,303.0,72372.0,4419.0,2482.0,8554.0,1777.0,1373.0,5275.0,9733.0,2160.0,3575.0,5938.0,5581.0,3350.0,1745.0,17162.0,2209.0,143.0,-493.0,55265.0,38008.0,18545.0,143.0,17080.0,2209.0,15359.0,-493.0,64971.0,2398.0,8029.0,3716.0,2091.0,1913.0,2865.0,6484.0,2319.0,4087.0,5107.0,4520.0,5107.0,1595.0,15395.0,2888.0,-493.0,46222.0,47789.0,-1565.0,18550.0,17456.0,1072.0,16517.0,15292.0,1231.0,2488.0,795.0,1770.0
