ID,BronTechniek,Energietoepassingen,Perioden,BrutoEindverbruik_1,BrutoEindverbruikRelatief_2,VermedenVerbruik_3,VermedenVerbruikRelatief_4,VermedenEmissie_5,VermedenEmissieRelatief_6
3914,E006673 ,E006608 ,2004JJ00,344.0,0.01,364.0,0.01,21.0,0.01
3915,E006673 ,E006608 ,2005JJ00,351.0,0.02,374.0,0.01,21.0,0.01
3916,E006673 ,E006608 ,2006JJ00,326.0,0.01,344.0,0.01,20.0,0.01
3917,E006673 ,E006608 ,2007JJ00,328.0,0.01,347.0,0.01,20.0,0.01
3918,E006673 ,E006608 ,2008JJ00,353.0,0.02,372.0,0.01,21.0,0.01
3919,E006673 ,E006608 ,2009JJ00,302.0,0.01,314.0,0.01,18.0,0.01
3920,E006673 ,E006608 ,2010JJ00,267.0,0.01,281.0,0.01,16.0,0.01
3921,E006673 ,E006608 ,2011JJ00,136.0,0.01,144.0,0.0,8.0,0.0
3922,E006673 ,E006608 ,2012JJ00,187.0,0.01,188.0,0.01,11.0,0.01
3923,E006673 ,E006608 ,2013JJ00,210.0,0.01,212.0,0.01,12.0,0.01
3924,E006673 ,E006608 ,2014JJ00,212.0,0.01,216.0,0.01,12.0,0.01
3925,E006673 ,E006608 ,2015JJ00,193.0,0.01,196.0,0.01,11.0,0.01
3926,E006673 ,E006608 ,2016JJ00,153.0,0.01,155.0,0.0,9.0,0.01
3927,E006673 ,E006608 ,2017JJ00,208.0,0.01,213.0,0.01,12.0,0.01
3928,E006673 ,E006608 ,2018JJ00,165.0,0.01,168.0,0.01,9.0,0.01
3929,E006673 ,E006608 ,2019JJ00,154.0,0.01,155.0,0.01,9.0,0.01
3930,E006673 ,E007028 ,1990JJ00,0.0,0.0,0.0,0.0,0.0,0.0
3931,E006673 ,E007028 ,1991JJ00,0.0,0.0,0.0,0.0,0.0,0.0
3932,E006673 ,E007028 ,1992JJ00,0.0,0.0,0.0,0.0,0.0,0.0
3933,E006673 ,E007028 ,1993JJ00,0.0,0.0,0.0,0.0,0.0,0.0
3934,E006673 ,E007028 ,1994JJ00,0.0,0.0,0.0,0.0,0.0,0.0
3935,E006673 ,E007028 ,1995JJ00,0.0,0.0,0.0,0.0,0.0,0.0
3936,E006673 ,E007028 ,1996JJ00,0.0,0.0,0.0,0.0,0.0,0.0
3937,E006673 ,E007028 ,1997JJ00,0.0,0.0,0.0,0.0,0.0,0.0
3938,E006673 ,E007028 ,1998JJ00,0.0,0.0,0.0,0.0,0.0,0.0
3939,E006673 ,E007028 ,1999JJ00,0.0,0.0,0.0,0.0,0.0,0.0
3940,E006673 ,E007028 ,2000JJ00,0.0,0.0,0.0,0.0,0.0,0.0
3941,E006673 ,E007028 ,2001JJ00,0.0,0.0,0.0,0.0,0.0,0.0
3942,E006673 ,E007028 ,2002JJ00,0.0,0.0,0.0,0.0,0.0,0.0
3943,E006673 ,E007028 ,2003JJ00,0.0,0.0,0.0,0.0,0.0,0.0
3944,E006673 ,E007028 ,2004JJ00,0.0,0.0,0.0,0.0,0.0,0.0
3945,E006673 ,E007028 ,2005JJ00,0.0,0.0,0.0,0.0,0.0,0.0
3946,E006673 ,E007028 ,2006JJ00,0.0,0.0,0.0,0.0,0.0,0.0
3947,E006673 ,E007028 ,2007JJ00,0.0,0.0,0.0,0.0,0.0,0.0
3948,E006673 ,E007028 ,2008JJ00,0.0,0.0,0.0,0.0,0.0,0.0
3949,E006673 ,E007028 ,2009JJ00,0.0,0.0,0.0,0.0,0.0,0.0
3950,E006673 ,E007028 ,2010JJ00,0.0,0.0,0.0,0.0,0.0,0.0
3951,E006673 ,E007028 ,2011JJ00,202.0,0.01,205.0,0.01,15.0,0.01
3952,E006673 ,E007028 ,2012JJ00,98.0,0.0,99.0,0.0,7.0,0.0
3953,E006673 ,E007028 ,2013JJ00,35.0,0.0,36.0,0.0,3.0,0.0
3954,E006673 ,E007028 ,2014JJ00,33.0,0.0,34.0,0.0,3.0,0.0
3955,E006673 ,E007028 ,2015JJ00,13.0,0.0,14.0,0.0,1.0,0.0
3956,E006673 ,E007028 ,2016JJ00,10.0,0.0,11.0,0.0,1.0,0.0
3957,E006673 ,E007028 ,2017JJ00,12.0,0.0,12.0,0.0,1.0,0.0
3958,E006673 ,E007028 ,2018JJ00,12.0,0.0,12.0,0.0,1.0,0.0
3959,E006673 ,E007028 ,2019JJ00,22.0,0.0,23.0,0.0,2.0,0.0
3960,E006674 ,E007022 ,1990JJ00,1396.0,0.07,1026.0,0.03,68.0,0.04
3961,E006674 ,E007022 ,1991JJ00,1573.0,0.08,1318.0,0.04,85.0,0.05
3962,E006674 ,E007022 ,1992JJ00,1471.0,0.08,1163.0,0.04,76.0,0.04
3963,E006674 ,E007022 ,1993JJ00,1668.0,0.08,1408.0,0.05,90.0,0.05
3964,E006674 ,E007022 ,1994JJ00,1668.0,0.08,1297.0,0.04,85.0,0.05
3965,E006674 ,E007022 ,1995JJ00,1660.0,0.08,1215.0,0.04,83.0,0.05
3966,E006674 ,E007022 ,1996JJ00,1668.0,0.08,1158.0,0.04,78.0,0.04
3967,E006674 ,E007022 ,1997JJ00,1761.0,0.08,1382.0,0.04,93.0,0.05
3968,E006674 ,E007022 ,1998JJ00,1628.0,0.08,1249.0,0.04,83.0,0.05
3969,E006674 ,E007022 ,1999JJ00,1725.0,0.08,1400.0,0.05,91.0,0.05
3970,E006674 ,E007022 ,2000JJ00,1760.0,0.08,1467.0,0.05,97.0,0.06
3971,E006674 ,E007022 ,2001JJ00,1889.0,0.09,1579.0,0.05,105.0,0.06
3972,E006674 ,E007022 ,2002JJ00,1840.0,0.09,1567.0,0.05,105.0,0.06
3973,E006674 ,E007022 ,2003JJ00,1816.0,0.08,1590.0,0.05,105.0,0.06
3974,E006674 ,E007022 ,2004JJ00,1873.0,0.08,1701.0,0.05,111.0,0.06
3975,E006674 ,E007022 ,2005JJ00,1750.0,0.08,1461.0,0.04,96.0,0.05
3976,E006674 ,E007022 ,2006JJ00,1737.0,0.08,1330.0,0.04,90.0,0.05
3977,E006674 ,E007022 ,2007JJ00,1733.0,0.08,1452.0,0.04,97.0,0.06
3978,E006674 ,E007022 ,2008JJ00,1802.0,0.08,1504.0,0.05,101.0,0.06
3979,E006674 ,E007022 ,2009JJ00,1821.0,0.08,1482.0,0.05,98.0,0.06
3980,E006674 ,E007022 ,2010JJ00,1848.0,0.08,1508.0,0.04,100.0,0.05
3981,E006674 ,E007022 ,2011JJ00,1920.0,0.09,1680.0,0.05,110.0,0.06
3982,E006674 ,E007022 ,2012JJ00,1948.0,0.09,1748.0,0.05,121.0,0.07
3983,E006674 ,E007022 ,2013JJ00,2040.0,0.09,1858.0,0.06,132.0,0.08
3984,E006674 ,E007022 ,2014JJ00,2013.0,0.1,1971.0,0.06,140.0,0.09
3985,E006674 ,E007022 ,2015JJ00,1948.0,0.09,1940.0,0.06,146.0,0.09
3986,E006674 ,E007022 ,2016JJ00,2059.0,0.1,2015.0,0.06,144.0,0.09
3987,E006674 ,E007022 ,2017JJ00,1991.0,0.09,1769.0,0.06,125.0,0.08
3988,E006674 ,E007022 ,2018JJ00,2073.0,0.1,1963.0,0.06,132.0,0.08
3989,E006674 ,E007022 ,2019JJ00,2207.0,0.11,2115.0,0.07,142.0,0.09
3990,E006674 ,E006607 ,1990JJ00,254.0,0.01,638.0,0.02,46.0,0.03
3991,E006674 ,E006607 ,1991JJ00,313.0,0.02,789.0,0.03,55.0,0.03
3992,E006674 ,E006607 ,1992JJ00,330.0,0.02,837.0,0.03,57.0,0.03
3993,E006674 ,E006607 ,1993JJ00,341.0,0.02,870.0,0.03,59.0,0.03
3994,E006674 ,E006607 ,1994JJ00,355.0,0.02,903.0,0.03,63.0,0.04
3995,E006674 ,E006607 ,1995JJ00,382.0,0.02,966.0,0.03,69.0,0.04
3996,E006674 ,E006607 ,1996JJ00,368.0,0.02,910.0,0.03,64.0,0.03
3997,E006674 ,E006607 ,1997JJ00,408.0,0.02,966.0,0.03,70.0,0.04
3998,E006674 ,E006607 ,1998JJ00,352.0,0.02,831.0,0.03,59.0,0.03
3999,E006674 ,E006607 ,1999JJ00,393.0,0.02,931.0,0.03,65.0,0.04
4000,E006674 ,E006607 ,2000JJ00,398.0,0.02,950.0,0.03,68.0,0.04
4001,E006674 ,E006607 ,2001JJ00,465.0,0.02,1128.0,0.04,80.0,0.05
4002,E006674 ,E006607 ,2002JJ00,468.0,0.02,1138.0,0.04,80.0,0.05
4003,E006674 ,E006607 ,2003JJ00,463.0,0.02,1121.0,0.03,79.0,0.04
4004,E006674 ,E006607 ,2004JJ00,477.0,0.02,1138.0,0.03,79.0,0.04
4005,E006674 ,E006607 ,2005JJ00,444.0,0.02,1055.0,0.03,73.0,0.04
4006,E006674 ,E006607 ,2006JJ00,475.0,0.02,1105.0,0.03,77.0,0.04
4007,E006674 ,E006607 ,2007JJ00,515.0,0.02,1196.0,0.04,83.0,0.05
4008,E006674 ,E006607 ,2008JJ00,540.0,0.02,1265.0,0.04,87.0,0.05
4009,E006674 ,E006607 ,2009JJ00,542.0,0.02,1249.0,0.04,85.0,0.05
4010,E006674 ,E006607 ,2010JJ00,590.0,0.02,1314.0,0.04,89.0,0.05
4011,E006674 ,E006607 ,2011JJ00,623.0,0.03,1365.0,0.04,92.0,0.05
4012,E006674 ,E006607 ,2012JJ00,664.0,0.03,1510.0,0.05,107.0,0.06
4013,E006674 ,E006607 ,2013JJ00,699.0,0.03,1571.0,0.05,116.0,0.07
4014,E006674 ,E006607 ,2014JJ00,725.0,0.04,1666.0,0.05,122.0,0.08
4015,E006674 ,E006607 ,2015JJ00,743.0,0.04,1712.0,0.05,133.0,0.08
4016,E006674 ,E006607 ,2016JJ00,749.0,0.04,1655.0,0.05,123.0,0.07
4017,E006674 ,E006607 ,2017JJ00,706.0,0.03,1510.0,0.05,110.0,0.07
4018,E006674 ,E006607 ,2018JJ00,714.0,0.03,1489.0,0.05,105.0,0.07
4019,E006674 ,E006607 ,2019JJ00,753.0,0.04,1566.0,0.05,111.0,0.07
4020,E006674 ,E006608 ,1990JJ00,1142.0,0.06,388.0,0.01,22.0,0.01
4021,E006674 ,E006608 ,1991JJ00,1260.0,0.06,529.0,0.02,30.0,0.02
4022,E006674 ,E006608 ,1992JJ00,1141.0,0.06,326.0,0.01,19.0,0.01
4023,E006674 ,E006608 ,1993JJ00,1327.0,0.07,538.0,0.02,31.0,0.02
4024,E006674 ,E006608 ,1994JJ00,1314.0,0.07,393.0,0.01,22.0,0.01
4025,E006674 ,E006608 ,1995JJ00,1278.0,0.06,249.0,0.01,14.0,0.01
4026,E006674 ,E006608 ,1996JJ00,1300.0,0.06,248.0,0.01,14.0,0.01
4027,E006674 ,E006608 ,1997JJ00,1353.0,0.06,416.0,0.01,24.0,0.01
4028,E006674 ,E006608 ,1998JJ00,1276.0,0.06,418.0,0.01,24.0,0.01
4029,E006674 ,E006608 ,1999JJ00,1332.0,0.06,469.0,0.02,27.0,0.02
4030,E006674 ,E006608 ,2000JJ00,1361.0,0.06,517.0,0.02,29.0,0.02
4031,E006674 ,E006608 ,2001JJ00,1424.0,0.07,451.0,0.01,26.0,0.01
4032,E006674 ,E006608 ,2002JJ00,1372.0,0.06,430.0,0.01,24.0,0.01
4033,E006674 ,E006608 ,2003JJ00,1353.0,0.06,469.0,0.01,27.0,0.01
4034,E006674 ,E006608 ,2004JJ00,1395.0,0.06,563.0,0.02,32.0,0.02
4035,E006674 ,E006608 ,2005JJ00,1306.0,0.06,406.0,0.01,23.0,0.01
4036,E006674 ,E006608 ,2006JJ00,1262.0,0.06,225.0,0.01,13.0,0.01
4037,E006674 ,E006608 ,2007JJ00,1218.0,0.05,256.0,0.01,15.0,0.01
4038,E006674 ,E006608 ,2008JJ00,1262.0,0.06,239.0,0.01,14.0,0.01
4039,E006674 ,E006608 ,2009JJ00,1279.0,0.06,233.0,0.01,13.0,0.01
4040,E006674 ,E006608 ,2010JJ00,1258.0,0.05,193.0,0.01,11.0,0.01
4041,E006674 ,E006608 ,2011JJ00,1297.0,0.06,315.0,0.01,18.0,0.01
4042,E006674 ,E006608 ,2012JJ00,1284.0,0.06,238.0,0.01,13.0,0.01
4043,E006674 ,E006608 ,2013JJ00,1341.0,0.06,287.0,0.01,16.0,0.01
4044,E006674 ,E006608 ,2014JJ00,1288.0,0.06,304.0,0.01,17.0,0.01
4045,E006674 ,E006608 ,2015JJ00,1205.0,0.06,229.0,0.01,13.0,0.01
4046,E006674 ,E006608 ,2016JJ00,1311.0,0.06,361.0,0.01,20.0,0.01
4047,E006674 ,E006608 ,2017JJ00,1285.0,0.06,259.0,0.01,15.0,0.01
4048,E006674 ,E006608 ,2018JJ00,1353.0,0.06,467.0,0.01,26.0,0.02
4049,E006674 ,E006608 ,2019JJ00,1432.0,0.07,525.0,0.02,30.0,0.02
4050,E006674 ,E007028 ,1990JJ00,,,,,,
4051,E006674 ,E007028 ,1991JJ00,,,,,,
4052,E006674 ,E007028 ,1992JJ00,,,,,,
4053,E006674 ,E007028 ,1993JJ00,,,,,,
4054,E006674 ,E007028 ,1994JJ00,,,,,,
4055,E006674 ,E007028 ,1995JJ00,,,,,,
4056,E006674 ,E007028 ,1996JJ00,,,,,,
4057,E006674 ,E007028 ,1997JJ00,,,,,,
4058,E006674 ,E007028 ,1998JJ00,,,,,,
4059,E006674 ,E007028 ,1999JJ00,,,,,,
4060,E006674 ,E007028 ,2000JJ00,,,,,,
4061,E006674 ,E007028 ,2001JJ00,,,,,,
4062,E006674 ,E007028 ,2002JJ00,,,,,,
4063,E006674 ,E007028 ,2003JJ00,,,,,,
4064,E006674 ,E007028 ,2004JJ00,,,,,,
4065,E006674 ,E007028 ,2005JJ00,,,,,,
4066,E006674 ,E007028 ,2006JJ00,,,,,,
4067,E006674 ,E007028 ,2007JJ00,,,,,,
4068,E006674 ,E007028 ,2008JJ00,,,,,,
4069,E006674 ,E007028 ,2009JJ00,,,,,,
4070,E006674 ,E007028 ,2010JJ00,,,,,,
4071,E006674 ,E007028 ,2011JJ00,,,,,,
4072,E006674 ,E007028 ,2012JJ00,,,,,,
4073,E006674 ,E007028 ,2013JJ00,,,,,,
4074,E006674 ,E007028 ,2014JJ00,,,,,,
4075,E006674 ,E007028 ,2015JJ00,,,,,,
4076,E006674 ,E007028 ,2016JJ00,,,,,,
4077,E006674 ,E007028 ,2017JJ00,,,,,,
4078,E006674 ,E007028 ,2018JJ00,7.0,0.0,7.0,0.0,1.0,0.0
4079,E006674 ,E007028 ,2019JJ00,22.0,0.0,23.0,0.0,2.0,0.0
4080,E006675 ,E007022 ,1990JJ00,,,,,,
4081,E006675 ,E007022 ,1991JJ00,,,,,,
4082,E006675 ,E007022 ,1992JJ00,,,,,,
4083,E006675 ,E007022 ,1993JJ00,,,,,,
4084,E006675 ,E007022 ,1994JJ00,,,,,,
4085,E006675 ,E007022 ,1995JJ00,,,,,,
4086,E006675 ,E007022 ,1996JJ00,,,,,,
4087,E006675 ,E007022 ,1997JJ00,,,,,,
4088,E006675 ,E007022 ,1998JJ00,,,,,,
4089,E006675 ,E007022 ,1999JJ00,,,,,,
4090,E006675 ,E007022 ,2000JJ00,,,,,,
4091,E006675 ,E007022 ,2001JJ00,,,,,,
4092,E006675 ,E007022 ,2002JJ00,,,,,,
4093,E006675 ,E007022 ,2003JJ00,,,,,,
4094,E006675 ,E007022 ,2004JJ00,,,,,,
4095,E006675 ,E007022 ,2005JJ00,50.0,0.0,80.0,0.0,5.0,0.0
4096,E006675 ,E007022 ,2006JJ00,275.0,0.01,484.0,0.01,34.0,0.02
4097,E006675 ,E007022 ,2007JJ00,884.0,0.04,1525.0,0.05,105.0,0.06
4098,E006675 ,E007022 ,2008JJ00,1879.0,0.08,3135.0,0.1,215.0,0.12
4099,E006675 ,E007022 ,2009JJ00,2870.0,0.13,4508.0,0.14,305.0,0.18
4100,E006675 ,E007022 ,2010JJ00,3402.0,0.14,4990.0,0.14,331.0,0.18
4101,E006675 ,E007022 ,2011JJ00,3334.0,0.15,4775.0,0.15,316.0,0.19
4102,E006675 ,E007022 ,2012JJ00,3663.0,0.17,5154.0,0.16,355.0,0.21
4103,E006675 ,E007022 ,2013JJ00,3689.0,0.17,5059.0,0.16,356.0,0.21
4104,E006675 ,E007022 ,2014JJ00,3903.0,0.19,5385.0,0.18,375.0,0.24
4105,E006675 ,E007022 ,2015JJ00,4291.0,0.21,5910.0,0.19,428.0,0.26
4106,E006675 ,E007022 ,2016JJ00,4194.0,0.2,5642.0,0.18,392.0,0.23
4107,E006675 ,E007022 ,2017JJ00,4084.0,0.19,5338.0,0.17,364.0,0.22
4108,E006675 ,E007022 ,2018JJ00,4474.0,0.21,5604.0,0.18,371.0,0.23
4109,E006675 ,E007022 ,2019JJ00,4998.0,0.24,6028.0,0.2,397.0,0.26
4110,E006675 ,E006607 ,1990JJ00,,,,,,
4111,E006675 ,E006607 ,1991JJ00,,,,,,
4112,E006675 ,E006607 ,1992JJ00,,,,,,
4113,E006675 ,E006607 ,1993JJ00,,,,,,
4114,E006675 ,E006607 ,1994JJ00,,,,,,
4115,E006675 ,E006607 ,1995JJ00,,,,,,
4116,E006675 ,E006607 ,1996JJ00,,,,,,
4117,E006675 ,E006607 ,1997JJ00,,,,,,
4118,E006675 ,E006607 ,1998JJ00,,,,,,
4119,E006675 ,E006607 ,1999JJ00,,,,,,
4120,E006675 ,E006607 ,2000JJ00,,,,,,
4121,E006675 ,E006607 ,2001JJ00,,,,,,
4122,E006675 ,E006607 ,2002JJ00,,,,,,
4123,E006675 ,E006607 ,2003JJ00,,,,,,
4124,E006675 ,E006607 ,2004JJ00,,,,,,
4125,E006675 ,E006607 ,2005JJ00,32.0,0.0,74.0,0.0,5.0,0.0
4126,E006675 ,E006607 ,2006JJ00,213.0,0.01,479.0,0.01,34.0,0.02
4127,E006675 ,E006607 ,2007JJ00,673.0,0.03,1503.0,0.05,104.0,0.06
4128,E006675 ,E006607 ,2008JJ00,1332.0,0.06,3017.0,0.09,208.0,0.12
4129,E006675 ,E006607 ,2009JJ00,1901.0,0.09,4222.0,0.13,288.0,0.17
4130,E006675 ,E006607 ,2010JJ00,2069.0,0.09,4487.0,0.13,302.0,0.17
4131,E006675 ,E006607 ,2011JJ00,2024.0,0.09,4278.0,0.13,288.0,0.17
4132,E006675 ,E006607 ,2012JJ00,1981.0,0.09,4338.0,0.13,308.0,0.19
4133,E006675 ,E006607 ,2013JJ00,1891.0,0.09,4092.0,0.13,301.0,0.18
4134,E006675 ,E006607 ,2014JJ00,1890.0,0.09,4177.0,0.14,307.0,0.19
4135,E006675 ,E006607 ,2015JJ00,1992.0,0.1,4413.0,0.14,344.0,0.21
4136,E006675 ,E006607 ,2016JJ00,1887.0,0.09,4045.0,0.13,302.0,0.18
4137,E006675 ,E006607 ,2017JJ00,1832.0,0.09,3768.0,0.12,275.0,0.17
4138,E006675 ,E006607 ,2018JJ00,1871.0,0.09,3704.0,0.12,262.0,0.16
4139,E006675 ,E006607 ,2019JJ00,1880.0,0.09,3599.0,0.12,254.0,0.16
4140,E006675 ,E006608 ,1990JJ00,,,,,,
4141,E006675 ,E006608 ,1991JJ00,,,,,,
4142,E006675 ,E006608 ,1992JJ00,,,,,,
4143,E006675 ,E006608 ,1993JJ00,,,,,,
4144,E006675 ,E006608 ,1994JJ00,,,,,,
4145,E006675 ,E006608 ,1995JJ00,,,,,,
4146,E006675 ,E006608 ,1996JJ00,,,,,,
4147,E006675 ,E006608 ,1997JJ00,,,,,,
4148,E006675 ,E006608 ,1998JJ00,,,,,,
4149,E006675 ,E006608 ,1999JJ00,,,,,,
4150,E006675 ,E006608 ,2000JJ00,,,,,,
4151,E006675 ,E006608 ,2001JJ00,,,,,,
4152,E006675 ,E006608 ,2002JJ00,,,,,,
4153,E006675 ,E006608 ,2003JJ00,,,,,,
4154,E006675 ,E006608 ,2004JJ00,,,,,,
4155,E006675 ,E006608 ,2005JJ00,18.0,0.0,6.0,0.0,0.0,0.0
4156,E006675 ,E006608 ,2006JJ00,62.0,0.0,4.0,0.0,0.0,0.0
4157,E006675 ,E006608 ,2007JJ00,211.0,0.01,22.0,0.0,1.0,0.0
4158,E006675 ,E006608 ,2008JJ00,547.0,0.02,118.0,0.0,7.0,0.0
4159,E006675 ,E006608 ,2009JJ00,970.0,0.04,286.0,0.01,16.0,0.01
4160,E006675 ,E006608 ,2010JJ00,1333.0,0.06,503.0,0.01,28.0,0.02
4161,E006675 ,E006608 ,2011JJ00,1310.0,0.06,497.0,0.02,28.0,0.02
4162,E006675 ,E006608 ,2012JJ00,1682.0,0.08,816.0,0.03,46.0,0.03
4163,E006675 ,E006608 ,2013JJ00,1798.0,0.08,967.0,0.03,55.0,0.03
4164,E006675 ,E006608 ,2014JJ00,2014.0,0.1,1208.0,0.04,68.0,0.04
4165,E006675 ,E006608 ,2015JJ00,2300.0,0.11,1497.0,0.05,85.0,0.05
4166,E006675 ,E006608 ,2016JJ00,2306.0,0.11,1597.0,0.05,90.0,0.05
4167,E006675 ,E006608 ,2017JJ00,2252.0,0.11,1570.0,0.05,89.0,0.05
4168,E006675 ,E006608 ,2018JJ00,2544.0,0.12,1838.0,0.06,104.0,0.06
4169,E006675 ,E006608 ,2019JJ00,2838.0,0.14,2136.0,0.07,121.0,0.08
4170,E006675 ,E007028 ,1990JJ00,,,,,,
4171,E006675 ,E007028 ,1991JJ00,,,,,,
4172,E006675 ,E007028 ,1992JJ00,,,,,,
4173,E006675 ,E007028 ,1993JJ00,,,,,,
4174,E006675 ,E007028 ,1994JJ00,,,,,,
4175,E006675 ,E007028 ,1995JJ00,,,,,,
4176,E006675 ,E007028 ,1996JJ00,,,,,,
4177,E006675 ,E007028 ,1997JJ00,,,,,,
4178,E006675 ,E007028 ,1998JJ00,,,,,,
4179,E006675 ,E007028 ,1999JJ00,,,,,,
4180,E006675 ,E007028 ,2000JJ00,,,,,,
4181,E006675 ,E007028 ,2001JJ00,,,,,,
4182,E006675 ,E007028 ,2002JJ00,,,,,,
4183,E006675 ,E007028 ,2003JJ00,,,,,,
4184,E006675 ,E007028 ,2004JJ00,,,,,,
4185,E006675 ,E007028 ,2005JJ00,,,,,,
4186,E006675 ,E007028 ,2006JJ00,,,,,,
4187,E006675 ,E007028 ,2007JJ00,,,,,,
4188,E006675 ,E007028 ,2008JJ00,,,,,,
4189,E006675 ,E007028 ,2009JJ00,,,,,,
4190,E006675 ,E007028 ,2010JJ00,,,,,,
4191,E006675 ,E007028 ,2011JJ00,,,,,,
4192,E006675 ,E007028 ,2012JJ00,,,,,,
4193,E006675 ,E007028 ,2013JJ00,,,,,,
4194,E006675 ,E007028 ,2014JJ00,,,,,,
4195,E006675 ,E007028 ,2015JJ00,,,,,,
4196,E006675 ,E007028 ,2016JJ00,,,,,,
4197,E006675 ,E007028 ,2017JJ00,,,,,,
4198,E006675 ,E007028 ,2018JJ00,58.0,0.0,62.0,0.0,5.0,0.0
4199,E006675 ,E007028 ,2019JJ00,281.0,0.01,293.0,0.01,22.0,0.01
4200,E006586 ,E007022 ,1990JJ00,461.0,0.03,432.0,0.02,25.0,0.02
4201,E006586 ,E007022 ,1991JJ00,554.0,0.03,512.0,0.02,29.0,0.02
4202,E006586 ,E007022 ,1992JJ00,609.0,0.03,569.0,0.02,33.0,0.02
4203,E006586 ,E007022 ,1993JJ00,629.0,0.03,593.0,0.02,34.0,0.02
4204,E006586 ,E007022 ,1994JJ00,741.0,0.04,670.0,0.02,38.0,0.02
4205,E006586 ,E007022 ,1995JJ00,816.0,0.04,756.0,0.02,43.0,0.02
4206,E006586 ,E007022 ,1996JJ00,885.0,0.04,825.0,0.03,47.0,0.03
4207,E006586 ,E007022 ,1997JJ00,947.0,0.04,885.0,0.03,51.0,0.03
4208,E006586 ,E007022 ,1998JJ00,891.0,0.04,845.0,0.03,49.0,0.03
4209,E006586 ,E007022 ,1999JJ00,926.0,0.04,891.0,0.03,52.0,0.03
4210,E006586 ,E007022 ,2000JJ00,957.0,0.04,928.0,0.03,54.0,0.03
4211,E006586 ,E007022 ,2001JJ00,972.0,0.04,939.0,0.03,55.0,0.03
4212,E006586 ,E007022 ,2002JJ00,971.0,0.04,956.0,0.03,56.0,0.03
4213,E006586 ,E007022 ,2003JJ00,1076.0,0.05,1047.0,0.03,62.0,0.03
4214,E006586 ,E007022 ,2004JJ00,1162.0,0.05,1100.0,0.03,64.0,0.04
4215,E006586 ,E007022 ,2005JJ00,1068.0,0.05,1046.0,0.03,62.0,0.03
4216,E006586 ,E007022 ,2006JJ00,1264.0,0.06,1243.0,0.04,75.0,0.04
4217,E006586 ,E007022 ,2007JJ00,1237.0,0.06,1286.0,0.04,79.0,0.05
4218,E006586 ,E007022 ,2008JJ00,1372.0,0.06,1517.0,0.05,96.0,0.05
4219,E006586 ,E007022 ,2009JJ00,1629.0,0.07,1976.0,0.06,124.0,0.07
4220,E006586 ,E007022 ,2010JJ00,2131.0,0.09,2593.0,0.07,163.0,0.09
4221,E006586 ,E007022 ,2011JJ00,2279.0,0.1,2709.0,0.08,173.0,0.1
4222,E006586 ,E007022 ,2012JJ00,2610.0,0.12,3033.0,0.09,199.0,0.12
4223,E006586 ,E007022 ,2013JJ00,3410.0,0.15,3693.0,0.12,243.0,0.15
4224,E006586 ,E007022 ,2014JJ00,3880.0,0.19,4227.0,0.14,278.0,0.18
4225,E006586 ,E007022 ,2015JJ00,4277.0,0.21,4615.0,0.15,310.0,0.19
4226,E006586 ,E007022 ,2016JJ00,4016.0,0.19,4526.0,0.14,298.0,0.18
4227,E006586 ,E007022 ,2017JJ00,4130.0,0.2,4526.0,0.14,292.0,0.18
4228,E006586 ,E007022 ,2018JJ00,4469.0,0.21,4710.0,0.15,295.0,0.18
4229,E006586 ,E007022 ,2019JJ00,4926.0,0.24,5229.0,0.17,332.0,0.21
4230,E006586 ,E006607 ,1990JJ00,15.0,0.0,13.0,0.0,1.0,0.0
4231,E006586 ,E006607 ,1991JJ00,15.0,0.0,8.0,0.0,1.0,0.0
4232,E006586 ,E006607 ,1992JJ00,19.0,0.0,15.0,0.0,1.0,0.0
4233,E006586 ,E006607 ,1993JJ00,26.0,0.0,34.0,0.0,2.0,0.0
4234,E006586 ,E006607 ,1994JJ00,11.0,0.0,-11.0,0.0,-1.0,0.0
4235,E006586 ,E006607 ,1995JJ00,25.0,0.0,19.0,0.0,1.0,0.0
4236,E006586 ,E006607 ,1996JJ00,35.0,0.0,42.0,0.0,3.0,0.0
4237,E006586 ,E006607 ,1997JJ00,31.0,0.0,26.0,0.0,2.0,0.0
4238,E006586 ,E006607 ,1998JJ00,35.0,0.0,41.0,0.0,3.0,0.0
4239,E006586 ,E006607 ,1999JJ00,50.0,0.0,74.0,0.0,5.0,0.0
4240,E006586 ,E006607 ,2000JJ00,61.0,0.0,99.0,0.0,7.0,0.0
4241,E006586 ,E006607 ,2001JJ00,60.0,0.0,97.0,0.0,7.0,0.0
4242,E006586 ,E006607 ,2002JJ00,78.0,0.0,142.0,0.0,10.0,0.01
4243,E006586 ,E006607 ,2003JJ00,99.0,0.0,188.0,0.01,13.0,0.01
4244,E006586 ,E006607 ,2004JJ00,80.0,0.0,133.0,0.0,9.0,0.01
4245,E006586 ,E006607 ,2005JJ00,114.0,0.0,219.0,0.01,15.0,0.01
4246,E006586 ,E006607 ,2006JJ00,158.0,0.01,307.0,0.01,21.0,0.01
4247,E006586 ,E006607 ,2007JJ00,240.0,0.01,495.0,0.02,34.0,0.02
4248,E006586 ,E006607 ,2008JJ00,375.0,0.02,807.0,0.02,56.0,0.03
4249,E006586 ,E006607 ,2009JJ00,495.0,0.02,1053.0,0.03,72.0,0.04
