ID,Toepassingsgroepen,SectorenEnGewassen,Perioden,BedrijvenMetGebruik_1,OppervlakteMetGebruik_2,GebruikGeheleJaar_3,GebruikPerHectare_4,GebruikInJanuari_5,GebruikInFebruari_6,GebruikInMaart_7,GebruikInApril_8,GebruikInMei_9,GebruikInJuni_10,GebruikInJuli_11,GebruikInAugustus_12,GebruikInSeptember_13,GebruikInOktober_14,GebruikInNovember_15,GebruikInDecember_16,MinimaalGebruik_17,GemiddeldLaagGebruik_18,GemiddeldGebruik_19,GemiddeldHoogGebruik_20,MaximaalGebruik_21
133,TOTAAL,SLA,1998JJ00,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
134,TOTAAL,SLA,2000JJ00,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
135,TOTAAL,SLA,2004JJ00,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
136,TOTAAL,SLU,1995JJ00,1602,2922,6661,2.3,0.0,0.0,0.0,2.0,17.5,16.6,14.6,26.8,17.5,4.9,0.0,0.0,0.2,0.4,2.3,5.3,8.5
137,TOTAAL,SLU,1998JJ00,1135,2941,7038,2.4,1.1,0.0,0.0,2.5,28.4,15.0,13.3,22.9,14.4,2.4,0.0,0.0,0.1,0.8,2.4,5.1,8.9
138,TOTAAL,SLU,2000JJ00,1108,2544,6124,2.4,0.0,0.0,0.0,6.1,26.6,12.0,9.7,29.7,14.0,1.9,0.0,0.0,0.0,0.4,2.4,4.6,7.6
139,TOTAAL,SLU,2004JJ00,697,2572,4830,1.9,2.9,0.0,0.0,22.9,21.2,18.7,12.7,12.6,8.0,0.9,0.0,0.0,0.0,0.4,1.877835,3.5,4.2
140,TOTAAL,SLZ,1995JJ00,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
141,TOTAAL,SLZ,1998JJ00,0,0,6984,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
142,TOTAAL,SLZ,2000JJ00,0,0,5970,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
143,TOTAAL,SLZ,2004JJ00,0,0,4830,1.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
144,TOTAAL,SPR,1995JJ00,872,4388,15741,3.6,0.0,0.0,0.0,2.1,5.7,18.1,19.7,18.4,24.2,11.8,0.0,0.0,0.2,0.9,3.6,7.3,12.5
145,TOTAAL,SPR,1998JJ00,778,4622,23230,5.0,0.0,0.0,0.0,8.6,9.6,6.3,17.7,27.3,27.0,3.5,0.0,0.0,0.7,2.4,5.0,9.4,13.3
146,TOTAAL,SPR,2000JJ00,656,4834,35406,7.3,0.0,0.0,0.0,2.2,3.6,8.4,16.4,29.3,26.6,13.6,0.0,0.0,0.5,4.0,7.3,11.4,12.8
147,TOTAAL,SPR,2004JJ00,383,3465,25612,7.4,0.0,0.0,0.0,5.7,5.7,12.5,29.5,18.5,16.5,11.7,0.0,0.0,0.3,1.0,7.391701,12.0,20.0
148,TOTAAL,STA,1995JJ00,1153,4678,11135,2.4,0.4,0.0,0.0,4.5,13.6,37.3,25.7,17.3,1.2,0.0,0.0,0.0,0.0,0.4,2.5,5.1,12.4
149,TOTAAL,STA,1998JJ00,989,4852,14793,3.0,0.0,0.0,0.0,3.2,18.0,21.6,25.3,28.4,3.5,0.0,0.0,0.0,0.8,1.7,3.0,4.7,5.7
150,TOTAAL,STA,2000JJ00,712,3627,9217,2.5,0.4,0.0,0.0,0.2,9.7,26.0,35.7,22.6,5.1,0.2,0.0,0.0,0.4,1.2,2.5,4.7,6.1
151,TOTAAL,STA,2004JJ00,612,4404,12004,2.7,0.5,0.0,0.0,3.6,16.1,27.6,26.2,23.0,3.1,0.0,0.0,0.0,0.6,1.2,2.725677,5.0,7.0
152,TOTAAL,WAS,1995JJ00,953,3274,15413,4.7,0.7,0.0,0.0,3.8,26.5,35.0,23.5,6.3,4.0,0.3,0.0,0.0,0.4,0.9,4.7,9.5,18.6
153,TOTAAL,WAS,1998JJ00,765,2934,10004,3.4,0.9,0.0,0.0,7.3,18.8,22.7,30.3,15.5,4.5,0.0,0.0,0.0,0.8,1.2,3.4,8.7,15.6
154,TOTAAL,WAS,2000JJ00,695,2985,12537,4.2,0.2,0.0,0.0,4.1,38.0,34.2,10.6,11.2,1.7,0.0,0.0,0.0,0.9,2.0,4.2,7.2,10.4
155,TOTAAL,WAS,2004JJ00,495,2435,7315,3.0,0.1,0.0,0.0,4.6,43.5,30.3,11.8,6.2,1.9,1.7,0.0,0.0,0.4,1.1,3.00406,5.6,7.4
156,TOTAAL,WAZ,1995JJ00,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
157,TOTAAL,WAZ,1998JJ00,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
158,TOTAAL,WAZ,2000JJ00,0,0,12044,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
159,TOTAAL,WAZ,2004JJ00,0,0,7315,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
160,TOTAAL,WPE,1995JJ00,1689,4675,20425,4.4,0.0,0.0,0.0,2.9,25.5,21.7,17.7,13.9,14.4,3.9,0.0,0.0,0.2,1.6,4.6,9.0,14.1
161,TOTAAL,WPE,1998JJ00,1397,4822,27920,5.8,0.0,0.0,0.0,1.8,12.9,17.1,23.0,32.2,11.5,1.4,0.0,0.0,1.4,2.0,5.8,11.2,16.8
162,TOTAAL,WPE,2000JJ00,1237,4729,23550,5.0,0.6,0.0,0.0,6.1,15.2,29.4,14.4,18.2,15.2,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
163,TOTAAL,WPE,2004JJ00,1086,5451,23921,4.4,0.1,0.0,0.0,3.3,19.5,35.6,16.3,17.3,7.5,0.3,0.0,0.0,0.8,1.6,4.388288,7.2,8.2
164,TOTAAL,WPZ,1995JJ00,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
165,TOTAAL,WPZ,1998JJ00,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
166,TOTAAL,WPZ,2000JJ00,0,0,23456,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
167,TOTAAL,WPZ,2004JJ00,0,0,23921,4.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
168,TOTAAL,WIT,1995JJ00,949,3889,11357,2.9,0.0,0.0,0.0,6.2,58.8,9.6,3.2,12.4,4.6,5.2,0.0,0.0,0.4,1.2,3.0,5.5,7.7
169,TOTAAL,WIT,1998JJ00,904,4242,12162,2.9,0.0,0.0,0.0,6.8,47.2,15.4,6.3,11.8,9.5,3.0,0.0,0.0,0.5,1.3,2.9,4.7,6.8
170,TOTAAL,WIT,2000JJ00,811,4199,14096,3.4,0.5,0.0,0.0,2.6,41.6,33.3,5.7,9.0,4.6,2.8,0.0,0.0,0.5,0.9,3.4,5.5,6.9
171,TOTAAL,WIT,2004JJ00,516,2937,10638,3.6,0.0,0.0,0.0,1.2,64.5,20.4,3.6,1.6,5.8,2.9,0.0,0.0,1.1,1.8,3.621987,6.2,7.0
172,TOTAAL,APP,1995JJ00,2951,15298,470619,30.8,8.7,0.0,0.0,21.2,25.2,12.3,8.6,7.5,5.1,4.8,5.6,0.8,2.8,12.2,30.8,42.0,56.8
173,TOTAAL,APP,1998JJ00,2414,12828,371941,29.0,11.0,0.0,0.0,17.6,17.0,15.5,12.4,9.9,6.1,3.4,5.9,1.2,0.4,13.2,29.0,43.7,96.4
174,TOTAAL,APP,2000JJ00,2293,12839,231976,18.1,5.7,0.0,0.0,11.7,18.5,15.5,12.8,15.9,9.1,4.5,4.8,1.5,1.6,7.6,18.1,29.4,72.6
175,TOTAAL,APP,2004JJ00,1811,10217,264437,25.9,5.7,0.0,0.0,12.4,21.8,14.8,14.2,13.0,5.5,12.6,0.0,0.0,7.8,12.5,25.88209,36.1,53.0
176,TOTAAL,APZ,1995JJ00,0,0,469597,30.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
177,TOTAAL,APZ,1998JJ00,0,0,335899,26.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
178,TOTAAL,APZ,2000JJ00,0,0,208962,16.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
179,TOTAAL,APZ,2004JJ00,0,0,258573,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
180,TOTAAL,PER,1995JJ00,2724,5885,158553,26.9,12.2,0.0,0.0,19.3,22.0,13.9,8.6,8.1,5.2,5.1,5.0,0.6,3.7,11.9,26.9,38.6,47.1
181,TOTAAL,PER,1998JJ00,2223,5322,133828,25.1,13.6,0.0,0.0,18.6,20.3,15.8,8.7,9.3,4.4,3.8,5.0,0.4,1.4,12.3,25.1,38.1,66.6
182,TOTAAL,PER,2000JJ00,2240,6019,104177,17.3,11.2,0.0,0.0,15.9,21.5,17.2,9.4,12.8,4.6,4.0,2.4,0.8,1.9,7.2,17.3,28.2,48.8
183,TOTAAL,PER,2004JJ00,1854,6493,225342,34.7,27.9,0.0,0.0,13.7,11.5,14.0,12.5,11.1,3.2,6.1,0.0,0.0,2.4,11.6,34.70539,52.5,66.4
184,TOTAAL,PEZ,1995JJ00,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
185,TOTAAL,PEZ,1998JJ00,0,0,131999,24.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
186,TOTAAL,PEZ,2000JJ00,0,0,103016,17.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
187,TOTAAL,PEZ,2004JJ00,0,0,223463,34.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
188,TOTAAL,BGG,1995JJ00,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
189,TOTAAL,BGG,1998JJ00,2477,2080,9960,4.8,1.5,3.9,3.1,10.8,15.2,13.3,16.8,14.6,11.5,2.9,5.1,1.3,0.1,0.6,4.8,16.1,48.1
190,TOTAAL,BGG,2000JJ00,2169,2369,15978,6.7,1.4,1.0,7.3,11.1,17.5,14.5,16.4,16.0,8.4,1.8,1.9,2.8,0.0,0.7,6.7,21.1,31.9
191,TOTAAL,BGG,2004JJ00,1776,2405,14406,6.0,0.6,2.7,3.4,18.8,13.8,12.9,12.3,10.8,13.3,8.1,1.6,1.7,0.0,0.9,5.990217,18.1,73.9
192,TOTAAL,BGZ,1995JJ00,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
193,TOTAAL,BGZ,1998JJ00,0,0,9726,4.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
194,TOTAAL,BGZ,2000JJ00,0,0,15624,6.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
195,TOTAAL,BGZ,2004JJ00,0,0,13231,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
196,TOTAAL,BOS,1995JJ00,1123,2218,6289,2.8,5.8,13.6,5.6,9.0,17.5,12.9,13.3,11.9,6.7,2.0,1.7,0.0,0.0,0.4,2.9,14.3,38.2
197,TOTAAL,BOS,1998JJ00,1050,2277,5574,2.4,7.0,5.4,6.3,17.9,14.0,19.2,13.7,10.7,2.7,0.7,1.6,0.6,0.0,0.6,2.4,7.2,9.4
198,TOTAAL,BOS,2000JJ00,1026,2287,19745,8.6,1.8,2.1,2.6,19.6,12.4,26.0,24.4,6.7,3.4,0.8,0.1,0.1,0.1,0.9,8.6,28.6,44.8
199,TOTAAL,BOS,2004JJ00,854,2300,31576,13.7,0.9,1.7,54.6,1.6,3.7,22.7,5.0,3.8,4.0,1.4,0.2,0.3,0.4,0.8,13.72859,36.7,86.0
200,TOTAAL,BOZ,1995JJ00,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
201,TOTAAL,BOZ,1998JJ00,0,0,5499,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
202,TOTAAL,BOZ,2000JJ00,0,0,14700,6.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
203,TOTAAL,BOZ,2004JJ00,0,0,29994,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
204,TOTAAL,LAA,1995JJ00,747,2408,8232,3.4,1.1,6.8,5.1,8.6,18.4,13.3,16.2,18.0,7.9,3.8,0.3,0.4,0.1,0.6,3.5,11.3,40.6
205,TOTAAL,LAA,1998JJ00,744,2955,8177,2.8,0.4,0.9,0.6,1.7,7.9,13.0,16.2,3.3,16.7,39.3,0.0,0.0,0.5,0.9,2.8,8.1,14.6
206,TOTAAL,LAA,2000JJ00,739,3158,6482,2.1,7.1,3.7,2.9,3.9,17.8,19.2,13.1,12.9,10.9,8.6,0.0,0.0,0.0,0.3,2.1,6.8,13.9
207,TOTAAL,LAA,2004JJ00,678,3562,12122,3.4,0.7,1.1,4.9,3.4,12.4,25.5,19.6,15.4,13.4,2.5,0.2,0.7,0.0,0.7,3.403244,5.5,39.4
208,TOTAAL,LAZ,1995JJ00,0,0,5899,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
209,TOTAAL,LAZ,1998JJ00,0,0,6649,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
210,TOTAAL,LAZ,2000JJ00,0,0,5828,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
211,TOTAAL,LAZ,2004JJ00,0,0,11480,3.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
212,TOTAAL,VRU,1995JJ00,316,1088,19382,17.8,0.0,0.2,2.4,7.0,20.6,21.2,14.6,13.5,9.3,9.4,0.8,0.9,0.3,3.3,18.0,37.9,56.0
213,TOTAAL,VRU,1998JJ00,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
214,TOTAAL,VRU,2000JJ00,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
215,TOTAAL,VRU,2004JJ00,259,1145,23475,20.5,0.1,1.0,1.1,4.9,15.2,28.4,14.0,9.8,17.1,7.7,0.6,0.2,0.1,2.6,20.50179,28.5,40.6
216,TOTAAL,VRZ,1995JJ00,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
217,TOTAAL,VRZ,1998JJ00,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
218,TOTAAL,VRZ,2000JJ00,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
219,TOTAAL,VRZ,2004JJ00,0,0,17539,15.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
220,TOTAAL,RST,1995JJ00,399,637,10588,16.6,0.3,1.1,2.6,2.4,6.4,21.8,28.3,23.8,9.1,2.8,0.7,0.7,0.1,1.8,16.7,55.3,109.4
221,TOTAAL,RST,1998JJ00,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
222,TOTAAL,RST,2000JJ00,347,612,17205,28.1,3.7,1.0,4.9,3.8,41.9,13.5,15.6,9.5,3.8,2.0,0.3,0.1,0.8,2.0,28.1,64.4,79.1
223,TOTAAL,RST,2004JJ00,215,463,5131,11.1,1.1,0.8,1.6,5.5,10.1,27.9,27.8,16.5,7.1,0.9,0.6,0.1,1.1,2.6,11.08299,27.1,38.6
224,TOTAAL,RSZ,1995JJ00,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
225,TOTAAL,RSZ,1998JJ00,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
226,TOTAAL,RSZ,2000JJ00,0,0,12235,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
227,TOTAAL,RSZ,2004JJ00,0,0,2981,6.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
228,TOTAAL,SIE,1995JJ00,2041,1454,12169,8.4,5.1,1.0,2.5,3.1,8.8,8.8,25.4,19.2,17.5,4.4,0.8,3.5,0.0,0.8,8.6,53.0,247.0
229,TOTAAL,SIE,1998JJ00,1828,1822,10613,5.8,4.1,1.7,3.2,5.6,8.0,15.0,21.6,19.7,9.3,2.4,1.8,7.5,0.1,1.2,5.8,18.5,181.1
230,TOTAAL,SIE,2000JJ00,1830,2340,8762,3.7,10.8,5.4,1.7,14.4,14.1,10.4,15.6,10.2,7.3,5.8,3.1,1.1,0.0,0.4,3.7,8.1,170.1
231,TOTAAL,SIE,2004JJ00,1431,2732,12848,4.7,1.3,4.7,6.3,7.9,14.6,17.5,15.3,14.7,8.6,6.7,1.7,0.7,0.0,0.3,4.702834,9.8,39.8
232,TOTAAL,SIZ,1995JJ00,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
233,TOTAAL,SIZ,1998JJ00,0,0,10541,5.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
234,TOTAAL,SIZ,2000JJ00,0,0,8685,3.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
235,TOTAAL,SIZ,2004JJ00,0,0,12248,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
236,TOTAAL,VAS,1995JJ00,1131,705,2307,3.3,7.5,4.1,3.2,8.2,12.6,15.0,6.7,14.3,11.5,11.1,5.6,0.1,0.2,0.4,3.4,14.4,27.6
237,TOTAAL,VAS,1998JJ00,1238,948,5082,5.4,3.0,4.3,4.1,11.3,10.5,35.9,6.6,13.5,6.0,1.6,1.0,2.2,0.0,0.6,5.4,18.4,43.5
238,TOTAAL,VAS,2000JJ00,1278,1207,8995,7.5,0.7,0.9,1.0,15.8,29.8,9.8,10.3,4.8,19.6,2.2,3.8,1.1,0.1,0.7,7.5,28.6,67.1
239,TOTAAL,VAS,2004JJ00,1069,1385,12000,8.7,0.8,3.1,5.3,21.8,13.5,9.3,11.6,4.8,24.0,3.4,1.4,1.1,0.3,0.7,1.774548,2.8,3.5
240,TOTAAL,VAZ,1995JJ00,0,0,2294,3.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
241,TOTAAL,VAZ,1998JJ00,0,0,4957,5.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
242,TOTAAL,VAZ,2000JJ00,0,0,8946,7.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
243,TOTAAL,VAZ,2004JJ00,0,0,11898,8.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
244,TOTAAL,HYA,1995JJ00,276,980,41220,42.1,7.6,0.0,0.0,7.9,8.5,3.0,0.2,0.5,2.0,55.4,13.2,1.7,2.9,9.4,42.1,122.3,411.9
245,TOTAAL,HYA,1998JJ00,271,1184,52670,44.5,9.2,0.0,0.0,8.7,8.8,3.9,1.9,0.6,6.0,55.5,4.0,1.4,8.7,12.6,44.5,73.2,278.8
246,TOTAAL,HYA,2000JJ00,243,1130,50048,44.3,8.6,0.0,0.0,6.7,5.9,2.0,2.3,1.2,5.4,51.7,15.2,1.1,5.5,13.1,44.3,153.5,297.5
247,TOTAAL,HYA,2004JJ00,211,1143,31306,27.4,11.9,0.0,0.0,18.2,12.7,5.0,7.7,2.9,8.9,32.6,0.0,0.0,0.3,6.0,27.38895,45.7,97.3
248,TOTAAL,TUL,1995JJ00,1984,8031,235179,29.3,15.2,0.0,0.0,17.5,22.6,12.9,0.6,1.9,3.4,13.8,9.3,3.0,2.3,8.1,29.3,46.9,58.5
249,TOTAAL,TUL,1998JJ00,1893,10050,278235,27.7,20.1,0.0,0.0,22.7,23.3,10.0,1.3,4.7,6.0,6.0,3.9,1.9,3.2,11.4,27.7,45.5,91.5
250,TOTAAL,TUL,2000JJ00,1664,9705,223710,23.1,19.1,0.0,0.0,18.8,25.0,8.2,1.0,1.7,11.6,8.5,3.8,2.2,2.1,10.9,23.1,33.1,41.9
251,TOTAAL,TUL,2004JJ00,1426,11020,246968,22.4,18.5,0.0,0.0,21.3,24.0,12.1,0.8,2.2,7.6,13.6,0.0,0.0,6.4,11.4,22.41086,33.2,89.5
252,TOTAAL,NAR,1995JJ00,822,1405,32865,23.4,11.3,0.0,0.0,16.9,12.9,7.2,0.1,8.7,32.3,6.9,0.7,3.1,3.8,6.2,23.4,55.0,92.3
253,TOTAAL,NAR,1998JJ00,730,1589,35047,22.1,14.5,0.0,0.0,13.9,14.2,4.6,0.7,10.0,30.4,5.5,1.1,5.1,0.3,7.3,22.1,45.1,74.7
254,TOTAAL,NAR,2000JJ00,690,1843,35150,19.1,12.3,0.0,0.0,16.1,12.7,7.5,1.0,11.9,25.5,6.9,0.7,5.4,0.9,6.0,19.1,38.5,75.2
255,TOTAAL,NAR,2004JJ00,584,1790,27823,15.5,20.8,0.0,0.0,13.7,9.4,4.3,2.5,9.4,21.5,18.3,0.0,0.0,2.0,4.9,15.54341,39.1,50.4
256,TOTAAL,IRI,1995JJ00,359,720,21079,29.3,11.0,0.0,0.0,11.4,16.9,14.9,9.7,1.0,6.3,7.1,13.6,8.0,0.9,10.1,29.3,47.6,57.1
257,TOTAAL,IRI,1998JJ00,304,664,24187,36.4,15.8,0.0,0.0,12.2,19.1,14.5,10.5,3.4,5.5,13.1,1.7,4.2,7.7,10.8,36.4,54.1,93.9
258,TOTAAL,IRI,2000JJ00,273,675,23849,35.3,16.7,0.0,0.0,12.2,17.5,12.6,8.4,1.1,5.1,4.6,15.5,6.3,5.5,9.5,35.3,68.6,104.8
259,TOTAAL,IRI,2004JJ00,189,554,12349,22.3,13.7,0.0,0.0,16.4,17.4,15.7,10.8,2.5,2.5,21.0,0.0,0.0,3.1,9.0,22.29018,41.1,49.3
260,TOTAAL,GLA,1995JJ00,401,1846,49866,27.0,1.6,0.0,0.0,9.4,11.0,17.3,20.1,18.9,17.2,4.0,0.3,0.3,3.1,8.2,27.0,39.0,46.6
261,TOTAAL,GLA,1998JJ00,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
262,TOTAAL,GLA,2000JJ00,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
263,TOTAAL,GLA,2004JJ00,208,1354,29232,21.6,3.2,0.0,0.0,15.7,9.5,14.0,16.6,17.4,16.6,6.9,0.0,0.0,1.0,2.4,21.58947,36.1,52.0
264,TOTAAL,LEB,1995JJ00,615,3298,407219,123.5,5.5,0.0,0.0,2.7,17.3,16.5,20.2,19.6,15.1,2.7,0.3,0.1,14.4,47.9,123.5,176.3,254.7
265,TOTAAL,LEB,1998JJ00,598,3831,442013,115.4,3.9,0.0,0.0,6.9,16.1,19.2,20.6,17.7,12.8,2.0,0.4,0.4,7.9,65.8,115.4,155.6,169.6
266,TOTAAL,LEB,2000JJ00,603,5069,528084,104.2,4.6,0.0,0.0,4.0,17.5,19.7,21.1,23.1,9.1,0.8,0.0,0.2,2.8,33.2,104.2,157.8,180.2
267,TOTAAL,LEB,2004JJ00,463,4538,585868,129.1,4.7,0.0,0.0,7.9,16.3,20.6,20.7,18.0,10.0,1.9,0.0,0.0,3.9,45.8,129.1027,177.8,212.7
268,TOTAAL,TOM,1995JJ00,937,1220,18193,14.9,0.7,1.8,5.6,7.9,8.3,16.2,15.8,19.8,11.7,8.3,3.0,0.7,1.9,4.2,20.9,49.0,80.2
269,TOTAAL,TOM,1998JJ00,920,1307,42561,32.6,2.2,8.6,9.9,9.7,10.5,12.5,18.9,13.1,6.4,5.7,1.8,0.7,0.3,4.5,32.6,86.3,151.4
