ID,Energiedragers,BedrijfstakkenBranchesSBI2008,Perioden,TotaalEnergieverbruik_1,FinaalEnergieverbruik_2,NietEnergetischGebruik_3,SaldoInzetProductieEnergie_4,InzetEnergieVoorOmzetting_5,ProductieEnergieUitOmzetting_6,TotaalEnergieverbruik_7,Winning_8,EnergieAanvoer_9,EnergieAflevering_10,Voorraadmutatie_11
253,E006458   ,321100,2012JJ00,42.7,33.9,6.0,2.8,17.7,14.9,42.7,,52.2,9.9,0.4
254,E006458   ,321100,2013JJ00,38.2,30.2,5.2,2.8,16.1,13.3,38.2,,47.3,9.1,0.0
255,E006458   ,321100,2014JJ00,35.5,26.9,6.2,2.5,8.8,6.4,35.5,,40.7,5.2,0.0
256,E006458   ,321100,2015JJ00,66.0,37.1,26.4,2.5,6.0,3.5,66.0,,67.1,5.1,
257,E006458   ,321100,2016JJ00,59.7,30.6,26.8,2.2,4.6,2.4,59.7,,60.7,5.2,
258,E006458   ,321200,2011JJ00,624.2,168.9,452.3,3.0,169.8,166.9,624.2,11.4,785.0,172.6,0.3
259,E006458   ,321200,2012JJ00,665.3,177.9,485.1,2.2,180.0,177.8,665.3,12.2,843.1,189.1,-0.9
260,E006458   ,321200,2013JJ00,654.8,175.5,475.5,3.8,169.3,165.5,654.8,12.2,830.8,187.2,-1.0
261,E006458   ,321200,2014JJ00,650.2,175.5,472.1,2.6,177.4,174.7,650.2,8.5,816.5,176.4,1.6
262,E006458   ,321200,2015JJ00,599.6,152.6,444.1,2.9,163.1,160.2,599.6,45.7,806.6,241.9,-10.7
263,E006458   ,321200,2016JJ00,625.1,169.4,452.7,3.0,180.5,177.4,625.1,38.3,835.4,252.1,3.5
264,E006458   ,321500,2011JJ00,95.8,26.1,67.3,2.4,5.3,2.9,95.8,2.8,95.8,2.9,
265,E006458   ,321500,2012JJ00,91.0,23.9,64.2,2.9,5.8,2.9,91.0,2.8,92.2,3.9,
266,E006458   ,321500,2013JJ00,95.5,25.8,66.5,3.1,5.9,2.8,95.5,2.8,95.6,3.0,
267,E006458   ,321500,2014JJ00,91.2,24.8,63.2,3.2,5.6,2.4,91.2,2.5,91.4,2.6,0.1
268,E006458   ,321500,2015JJ00,99.3,28.4,69.4,1.5,5.1,3.6,99.3,2.1,99.4,2.3,
269,E006458   ,321500,2016JJ00,97.5,29.0,67.5,1.0,4.8,3.8,97.5,1.7,97.7,1.8,
270,E006458   ,321600,2011JJ00,,,,,,,,,,,
271,E006458   ,321600,2012JJ00,,,,,,,,,,,
272,E006458   ,321600,2013JJ00,,,,,,,,,,,
273,E006458   ,321600,2014JJ00,,,,,,,,,,,
274,E006458   ,321600,2015JJ00,,,,,,,,,,,
275,E006458   ,321600,2016JJ00,,,,,,,,,,,
276,E006458   ,321700,2011JJ00,,,,,,,,,,,
277,E006458   ,321700,2012JJ00,,,,,,,,,,,
278,E006458   ,321700,2013JJ00,,,,,,,,,,,
279,E006458   ,321700,2014JJ00,,,,,,,,,,,
280,E006458   ,321700,2015JJ00,,,,,,,,,,,
281,E006458   ,321700,2016JJ00,,,,,,,,,,,
282,E006458   ,321800,2011JJ00,,,,,,,,,,,
283,E006458   ,321800,2012JJ00,,,,,,,,,,,
284,E006458   ,321800,2013JJ00,,,,,,,,,,,
285,E006458   ,321800,2014JJ00,,,,,,,,,,,
286,E006458   ,321800,2015JJ00,,,,,,,,,,,
287,E006458   ,321800,2016JJ00,,,,,,,,,,,
288,E006458   ,322000,2011JJ00,,,,,,,,,,,
289,E006458   ,322000,2012JJ00,,,,,,,,,,,
290,E006458   ,322000,2013JJ00,,,,,,,,,,,
291,E006458   ,322000,2014JJ00,,,,,,,,,,,
292,E006458   ,322000,2015JJ00,,,,,,,,,,,
293,E006458   ,322000,2016JJ00,,,,,,,,,,,
294,E006458   ,322200,2011JJ00,,,,,,,,,,,
295,E006458   ,322200,2012JJ00,,,,,,,,,,,
296,E006458   ,322200,2013JJ00,,,,,,,,,,,
297,E006458   ,322200,2014JJ00,,,,,,,,,,,
298,E006458   ,322200,2015JJ00,,,,,,,,,,,
299,E006458   ,322200,2016JJ00,,,,,,,,,,,
300,E006458   ,322500,2011JJ00,,,,,,,,,,,
301,E006458   ,322500,2012JJ00,,,,,,,,,,,
302,E006458   ,322500,2013JJ00,,,,,,,,,,,
303,E006458   ,322500,2014JJ00,,,,,,,,,,,
304,E006458   ,322500,2015JJ00,,,,,,,,,,,
305,E006458   ,322500,2016JJ00,,,,,,,,,,,
306,E006458   ,323000,2011JJ00,,,,,,,,,,,
307,E006458   ,323000,2012JJ00,,,,,,,,,,,
308,E006458   ,323000,2013JJ00,,,,,,,,,,,
309,E006458   ,323000,2014JJ00,,,,,,,,,,,
310,E006458   ,323000,2015JJ00,,,,,,,,,,,
311,E006458   ,323000,2016JJ00,,,,,,,,,,,
312,E006458   ,323200,2011JJ00,3.3,3.2,,0.1,0.4,0.3,3.3,0.1,3.3,0.0,
313,E006458   ,323200,2012JJ00,4.2,4.2,,0.1,0.4,0.4,4.2,0.1,4.2,0.1,
314,E006458   ,323200,2013JJ00,4.4,4.3,,0.1,0.4,0.3,4.4,0.1,4.5,0.2,
315,E006458   ,323200,2014JJ00,4.5,4.4,,0.1,0.4,0.3,4.5,,5.0,0.4,
316,E006458   ,323200,2015JJ00,4.2,4.2,,0.1,0.3,0.2,4.2,,4.6,0.4,
317,E006458   ,323200,2016JJ00,4.1,3.8,,0.3,1.2,0.9,4.1,,4.4,0.3,
318,E006458   ,323700,2011JJ00,9.4,9.4,0.0,,,,9.4,,9.6,0.2,
319,E006458   ,323700,2012JJ00,9.4,9.4,0.0,,,,9.4,,9.6,0.2,
320,E006458   ,323700,2013JJ00,9.5,9.5,0.0,,,,9.5,,9.7,0.2,
321,E006458   ,323700,2014JJ00,9.4,9.4,,,,,9.4,,9.5,0.2,
322,E006458   ,323700,2015JJ00,10.1,10.1,0.0,,,,10.1,,10.2,0.2,
323,E006458   ,323700,2016JJ00,9.9,9.9,0.0,,,,9.9,,10.0,0.1,
324,E006458   ,324600,2011JJ00,27.6,27.6,0.0,0.0,0.4,0.4,27.6,1.0,26.6,0.0,0.0
325,E006458   ,324600,2012JJ00,25.6,25.5,0.0,0.0,0.4,0.3,25.6,0.9,24.7,0.0,0.0
326,E006458   ,324600,2013JJ00,23.8,23.7,,0.1,0.4,0.4,23.8,0.8,23.0,0.0,0.0
327,E006458   ,324600,2014JJ00,23.9,23.8,,0.0,0.4,0.3,23.9,0.8,23.1,0.0,0.0
328,E006458   ,324600,2015JJ00,24.5,24.4,,0.1,0.4,0.3,24.5,0.6,23.9,0.0,0.0
329,E006458   ,324600,2016JJ00,25.7,25.7,,0.1,0.3,0.3,25.7,0.6,25.7,0.7,0.0
330,E006458   ,324700,2011JJ00,9.9,9.9,,,,,9.9,,9.9,,0.0
331,E006458   ,324700,2012JJ00,9.4,9.4,,,,,9.4,,9.4,,0.0
332,E006458   ,324700,2013JJ00,8.7,8.7,,,,,8.7,,8.7,,
333,E006458   ,324700,2014JJ00,9.1,9.1,,,,,9.1,,9.1,,
334,E006458   ,324700,2015JJ00,9.1,9.1,,,,,9.1,,9.1,0.0,
335,E006458   ,324700,2016JJ00,9.1,9.1,,,,,9.1,,9.8,0.6,
336,E006458   ,325300,2011JJ00,,,,,,,,,,,
337,E006458   ,325300,2012JJ00,,,,,,,,,,,
338,E006458   ,325300,2013JJ00,,,,,,,,,,,
339,E006458   ,325300,2014JJ00,,,,,,,,,,,
340,E006458   ,325300,2015JJ00,,,,,,,,,,,
341,E006458   ,325300,2016JJ00,,,,,,,,,,,
342,E006458   ,325500,2011JJ00,7.9,7.9,0.0,0.0,0.1,0.0,7.9,,7.9,0.0,0.0
343,E006458   ,325500,2012JJ00,7.0,7.0,0.0,0.0,0.1,0.1,7.0,,7.0,0.0,0.0
344,E006458   ,325500,2013JJ00,6.5,6.5,,0.0,0.1,0.1,6.5,,6.5,0.0,0.0
345,E006458   ,325500,2014JJ00,6.7,6.7,,0.0,0.1,0.1,6.7,,6.7,0.0,0.0
346,E006458   ,325500,2015JJ00,7.5,7.5,,,,,7.5,,7.5,,
347,E006458   ,325500,2016JJ00,7.5,7.5,,,,,7.5,,7.5,,
348,E006458   ,325800,2011JJ00,,,,,,,,,,,
349,E006458   ,325800,2012JJ00,,,,,,,,,,,
350,E006458   ,325800,2013JJ00,,,,,,,,,,,
351,E006458   ,325800,2014JJ00,,,,,,,,,,,
352,E006458   ,325800,2015JJ00,,,,,,,,,,,
353,E006458   ,325800,2016JJ00,,,,,,,,,,,
354,E006458   ,326400,2011JJ00,,,,,,,,,,,
355,E006458   ,326400,2012JJ00,,,,,,,,,,,
356,E006458   ,326400,2013JJ00,,,,,,,,,,,
357,E006458   ,326400,2014JJ00,,,,,,,,,,,
358,E006458   ,326400,2015JJ00,,,,,,,,,,,
359,E006458   ,326400,2016JJ00,,,,,,,,,,,
360,E006458   ,326700,2011JJ00,3.5,3.5,,0.0,0.2,0.2,3.5,,3.5,0.0,
361,E006458   ,326700,2012JJ00,3.4,3.4,,0.0,0.2,0.2,3.4,,3.4,0.0,
362,E006458   ,326700,2013JJ00,3.5,3.4,,0.0,0.2,0.2,3.5,,3.5,0.0,
363,E006458   ,326700,2014JJ00,3.2,3.1,,0.0,0.2,0.2,3.2,,3.2,0.0,
364,E006458   ,326700,2015JJ00,3.2,3.2,,0.0,0.2,0.1,3.2,,3.2,0.0,
365,E006458   ,326700,2016JJ00,3.5,3.5,,0.0,0.2,0.1,3.5,,3.5,0.0,
366,E006458   ,327600,2011JJ00,,,,,,,,,,,
367,E006458   ,327600,2012JJ00,,,,,,,,,,,
368,E006458   ,327600,2013JJ00,,,,,,,,,,,
369,E006458   ,327600,2014JJ00,,,,,,,,,,,
370,E006458   ,327600,2015JJ00,,,,,,,,,,,
371,E006458   ,327600,2016JJ00,,,,,,,,,,,
372,E006458   ,327800,2011JJ00,,,,,,,,,,,
373,E006458   ,327800,2012JJ00,,,,,,,,,,,
374,E006458   ,327800,2013JJ00,,,,,,,,,,,
375,E006458   ,327800,2014JJ00,,,,,,,,,,,
376,E006458   ,327800,2015JJ00,,,,,,,,,,,
377,E006458   ,327800,2016JJ00,,,,,,,,,,,
378,E006458   ,328110,2011JJ00,163.3,94.4,11.3,57.5,98.5,40.9,163.3,1.6,195.8,31.7,-2.4
379,E006458   ,328110,2012JJ00,152.3,82.2,9.1,61.1,102.2,41.1,152.3,1.7,184.5,32.0,-1.9
380,E006458   ,328110,2013JJ00,148.4,81.1,8.9,58.4,97.8,39.3,148.4,1.8,175.3,33.0,4.3
381,E006458   ,328110,2014JJ00,153.7,75.2,18.5,60.0,99.5,39.5,153.7,1.7,191.5,33.2,-6.3
382,E006458   ,328110,2015JJ00,138.9,77.5,0.1,61.3,101.3,40.0,138.9,1.2,165.2,36.1,8.5
383,E006458   ,328110,2016JJ00,141.0,79.2,0.1,61.7,100.4,38.7,141.0,1.2,178.9,37.5,-1.7
384,E006458   ,328105,2011JJ00,136.7,77.2,1.9,57.5,98.5,40.9,136.7,1.6,168.6,31.2,-2.4
385,E006458   ,328105,2012JJ00,126.4,65.2,0.1,61.1,102.2,41.1,126.4,1.7,158.2,31.6,-1.9
386,E006458   ,328105,2013JJ00,122.9,64.4,0.1,58.4,97.8,39.3,122.9,1.8,149.4,32.6,4.3
387,E006458   ,328105,2014JJ00,118.9,58.7,0.1,60.0,99.5,39.5,118.9,1.7,156.1,32.6,-6.3
388,E006458   ,328105,2015JJ00,122.7,61.3,0.1,61.3,101.3,40.0,122.7,1.2,148.4,35.5,8.5
389,E006458   ,328105,2016JJ00,124.3,62.5,0.1,61.7,100.4,38.7,124.3,1.2,161.8,37.1,-1.7
390,E006458   ,328100,2011JJ00,126.6,67.2,1.9,57.5,98.5,40.9,126.6,1.6,158.5,31.1,-2.4
391,E006458   ,328100,2012JJ00,115.4,54.2,0.1,61.1,102.2,41.1,115.4,1.7,147.1,31.5,-1.9
392,E006458   ,328100,2013JJ00,112.4,53.9,0.1,58.4,97.8,39.3,112.4,1.8,138.9,32.6,4.3
393,E006458   ,328100,2014JJ00,108.9,48.8,0.1,60.0,99.5,39.5,108.9,1.7,146.1,32.5,-6.3
394,E006458   ,328100,2015JJ00,112.8,51.4,0.1,61.3,101.3,40.0,112.8,1.2,138.5,35.5,8.5
395,E006458   ,328100,2016JJ00,113.1,51.3,0.1,61.7,100.4,38.7,113.1,1.2,150.5,37.0,-1.7
396,E006458   ,330300,2011JJ00,10.1,10.1,,,,,10.1,,10.1,0.0,
397,E006458   ,330300,2012JJ00,11.0,11.0,,,,,11.0,,11.1,0.1,
398,E006458   ,330300,2013JJ00,10.5,10.5,,,,,10.5,,10.5,0.0,
399,E006458   ,330300,2014JJ00,10.0,10.0,,,,,10.0,,10.0,0.0,
400,E006458   ,330300,2015JJ00,9.9,9.9,,,,,9.9,,9.9,0.0,
401,E006458   ,330300,2016JJ00,11.2,11.2,,,,,11.2,,11.3,0.0,
402,E006458   ,332905,2011JJ00,20.9,11.5,9.4,,,,20.9,,21.0,0.1,
403,E006458   ,332905,2012JJ00,20.5,11.5,9.0,,,,20.5,,20.7,0.2,
404,E006458   ,332905,2013JJ00,19.8,11.0,8.8,,,,19.8,,19.9,0.1,
405,E006458   ,332905,2014JJ00,29.2,10.7,18.4,,,,29.2,,29.3,0.1,
406,E006458   ,332905,2015JJ00,10.5,10.5,,,,,10.5,,10.6,0.1,
407,E006458   ,332905,2016JJ00,10.5,10.5,,,,,10.5,,10.5,0.0,
408,E006458   ,332910,2011JJ00,16.0,6.6,9.4,,,,16.0,,16.0,0.0,
409,E006458   ,332910,2012JJ00,14.8,5.8,9.0,,,,14.8,,14.8,0.0,
410,E006458   ,332910,2013JJ00,14.3,5.5,8.8,,,,14.3,,14.3,0.0,
411,E006458   ,332910,2014JJ00,23.8,5.4,18.4,,,,23.8,,23.8,0.0,
412,E006458   ,332910,2015JJ00,5.2,5.2,,,,,5.2,,5.2,0.0,
413,E006458   ,332910,2016JJ00,5.2,5.2,,,,,5.2,,5.2,0.0,
414,E006458   ,332900,2011JJ00,2.1,2.1,,,,,2.1,,2.1,0.0,
415,E006458   ,332900,2012JJ00,1.8,1.8,,,,,1.8,,1.8,0.0,
416,E006458   ,332900,2013JJ00,1.8,1.8,,,,,1.8,,1.8,0.0,
417,E006458   ,332900,2014JJ00,1.7,1.7,,,,,1.7,,1.7,0.0,
418,E006458   ,332900,2015JJ00,1.7,1.7,,,,,1.7,,1.7,0.0,
419,E006458   ,332900,2016JJ00,1.7,1.7,,,,,1.7,,1.7,0.0,
420,E006458   ,334800,2011JJ00,13.9,4.5,9.4,,,,13.9,,13.9,0.0,
421,E006458   ,334800,2012JJ00,13.0,4.0,9.0,,,,13.0,,13.0,0.0,
422,E006458   ,334800,2013JJ00,12.5,3.7,8.8,,,,12.5,,12.5,0.0,
423,E006458   ,334800,2014JJ00,22.1,3.6,18.4,,,,22.1,,22.1,0.0,
424,E006458   ,334800,2015JJ00,3.5,3.5,,,,,3.5,,3.5,,
425,E006458   ,334800,2016JJ00,3.5,3.5,,,,,3.5,,3.5,,
426,E006458   ,336500,2011JJ00,4.9,4.9,,,,,4.9,,5.0,0.1,
427,E006458   ,336500,2012JJ00,5.7,5.7,,,,,5.7,,5.9,0.1,
428,E006458   ,336500,2013JJ00,5.5,5.5,,,,,5.5,,5.6,0.1,
429,E006458   ,336500,2014JJ00,5.4,5.4,,,,,5.4,,5.5,0.1,
430,E006458   ,336500,2015JJ00,5.3,5.3,,,,,5.3,,5.4,0.1,
431,E006458   ,336500,2016JJ00,5.3,5.3,,,,,5.3,,5.3,0.0,
432,E006458   ,339205,2011JJ00,4.0,4.0,,,,,4.0,,4.3,0.4,
433,E006458   ,339205,2012JJ00,3.9,3.9,,,,,3.9,,4.1,0.2,
434,E006458   ,339205,2013JJ00,4.2,4.2,,,,,4.2,,4.3,0.2,
435,E006458   ,339205,2014JJ00,4.3,4.3,,,,,4.3,,4.4,0.1,
436,E006458   ,339205,2015JJ00,4.5,4.5,,,,,4.5,,4.6,0.2,
437,E006458   ,339205,2016JJ00,4.5,4.5,,,,,4.5,,4.9,0.4,
438,E006458   ,339200,2011JJ00,2.4,2.4,,,,,2.4,,2.7,0.3,
439,E006458   ,339200,2012JJ00,2.3,2.3,,,,,2.3,,2.5,0.2,
440,E006458   ,339200,2013JJ00,2.3,2.3,,,,,2.3,,2.5,0.1,
441,E006458   ,339200,2014JJ00,2.4,2.4,,,,,2.4,,2.6,0.1,
442,E006458   ,339200,2015JJ00,2.4,2.4,,,,,2.4,,2.6,0.2,
443,E006458   ,339200,2016JJ00,3.0,3.0,,,,,3.0,,3.3,0.4,
444,E006458   ,340200,2011JJ00,1.6,1.6,,,,,1.6,,1.7,0.0,
445,E006458   ,340200,2012JJ00,1.6,1.6,,,,,1.6,,1.6,0.0,
446,E006458   ,340200,2013JJ00,1.8,1.8,,,,,1.8,,1.8,0.0,
447,E006458   ,340200,2014JJ00,1.8,1.8,,,,,1.8,,1.8,0.0,
448,E006458   ,340200,2015JJ00,2.1,2.1,,,,,2.1,,2.1,0.0,
449,E006458   ,340200,2016JJ00,1.6,1.6,,,,,1.6,,1.6,0.0,
450,E006458   ,341600,2011JJ00,2.1,2.1,,,,,2.1,0.3,1.8,0.0,
451,E006458   ,341600,2012JJ00,2.2,2.2,,,,,2.2,0.3,1.9,,
452,E006458   ,341600,2013JJ00,2.3,2.3,,,,,2.3,0.3,1.9,0.0,
453,E006458   ,341600,2014JJ00,1.9,1.9,,,,,1.9,0.3,1.7,0.0,
454,E006458   ,341600,2015JJ00,2.0,2.0,,,,,2.0,0.2,1.8,0.0,
455,E006458   ,341600,2016JJ00,2.0,2.0,,,,,2.0,0.2,1.7,0.0,
456,E006458   ,342400,2011JJ00,0.9,0.9,,,,,0.9,,1.0,0.0,
457,E006458   ,342400,2012JJ00,0.9,0.9,,,,,0.9,,0.9,,
458,E006458   ,342400,2013JJ00,0.8,0.8,,,,,0.8,,0.8,,
459,E006458   ,342400,2014JJ00,0.9,0.9,,,,,0.9,,0.9,,
460,E006458   ,342400,2015JJ00,0.9,0.9,,,,,0.9,,0.9,,
461,E006458   ,342400,2016JJ00,1.0,1.0,,,,,1.0,,1.0,,
462,E006458   ,344400,2011JJ00,1.7,1.7,,,,,1.7,,1.8,0.1,
463,E006458   ,344400,2012JJ00,1.6,1.6,,,,,1.6,,1.6,0.0,
464,E006458   ,344400,2013JJ00,1.5,1.5,,,,,1.5,,1.6,0.1,
465,E006458   ,344400,2014JJ00,1.4,1.4,,,,,1.4,,1.8,0.3,
466,E006458   ,344400,2015JJ00,1.3,1.3,,,,,1.3,,1.6,0.3,
467,E006458   ,344400,2016JJ00,1.7,1.7,,,,,1.7,,1.8,0.1,
468,E006458   ,999997,2011JJ00,3.5,1.4,2.1,,0.6,0.6,3.5,0.6,3.4,0.6,
469,E006458   ,999997,2012JJ00,3.1,1.3,1.8,,0.6,0.6,3.1,0.6,3.1,0.6,
470,E006458   ,999997,2013JJ00,2.5,0.8,1.7,,0.7,0.7,2.5,0.7,2.5,0.7,
471,E006458   ,999997,2014JJ00,2.2,0.4,1.8,,0.7,0.7,2.2,0.7,2.2,0.7,
472,E006458   ,999997,2015JJ00,2.1,0.3,1.8,,1.2,1.2,2.1,1.2,2.1,1.2,
473,E006458   ,999997,2016JJ00,2.7,0.7,2.0,,1.1,1.1,2.7,1.1,2.7,1.1,
474,E006458   ,346600,2011JJ00,341.9,24.7,,317.2,752.1,434.9,341.9,65.3,1779.4,1501.5,-1.2
475,E006458   ,346600,2012JJ00,322.3,24.9,,297.4,686.2,388.8,322.3,66.0,1763.5,1507.4,0.1
476,E006458   ,346600,2013JJ00,309.7,25.1,,284.6,666.6,382.0,309.7,54.3,1780.5,1523.7,-1.5
477,E006458   ,346600,2014JJ00,342.6,24.9,,317.7,710.1,392.4,342.6,69.1,1658.5,1381.6,-3.8
478,E006458   ,346600,2015JJ00,371.5,29.7,0.0,341.8,750.5,408.7,371.5,74.2,4722.9,,
479,E006458   ,346600,2016JJ00,363.2,29.6,0.0,333.6,752.5,418.9,363.3,75.9,4824.6,,
480,E006458   ,348000,2011JJ00,65.7,15.3,0.0,50.4,85.1,34.7,65.7,88.6,17.3,40.3,
481,E006458   ,348000,2012JJ00,68.8,18.0,,50.8,87.4,36.6,68.8,87.5,24.4,43.0,
482,E006458   ,348000,2013JJ00,69.7,18.8,,50.9,89.0,38.2,69.7,84.8,31.3,46.4,
483,E006458   ,348000,2014JJ00,67.3,16.5,,50.8,90.0,39.3,67.3,85.1,30.3,48.1,
484,E006458   ,348000,2015JJ00,65.2,16.7,,48.5,91.3,42.8,65.2,92.4,31.1,58.3,0.0
485,E006458   ,348000,2016JJ00,69.6,15.4,,54.2,96.5,42.2,69.6,94.5,33.4,58.3,0.1
486,E006458   ,348100,2011JJ00,2.4,2.4,,,,,2.4,,2.4,0.0,
487,E006458   ,348100,2012JJ00,2.4,2.4,,,,,2.4,,2.4,0.0,
488,E006458   ,348100,2013JJ00,2.6,2.6,,,,,2.6,,2.6,0.0,
489,E006458   ,348100,2014JJ00,2.6,2.6,,,,,2.6,,2.6,0.0,
490,E006458   ,348100,2015JJ00,2.5,2.5,,,,,2.5,,2.5,0.0,
491,E006458   ,348100,2016JJ00,2.4,2.4,,,,,2.4,,2.4,0.0,
492,E006458   ,348400,2011JJ00,5.3,4.8,,0.6,2.3,1.7,5.3,2.5,3.5,0.7,
493,E006458   ,348400,2012JJ00,5.3,4.6,,0.6,2.5,1.8,5.3,2.6,3.4,0.7,
494,E006458   ,348400,2013JJ00,5.3,4.5,,0.8,2.7,1.9,5.3,2.8,3.3,0.7,
495,E006458   ,348400,2014JJ00,5.7,4.9,,0.8,2.8,2.0,5.7,2.8,3.5,0.6,
496,E006458   ,348400,2015JJ00,5.7,4.9,,0.8,2.8,2.0,5.7,2.8,3.5,0.6,
497,E006458   ,348400,2016JJ00,5.8,4.9,,0.8,2.8,1.9,5.8,2.8,3.6,0.6,
498,E006458   ,348700,2011JJ00,57.3,7.9,0.0,49.4,81.8,32.4,57.3,84.8,11.3,38.8,
499,E006458   ,348700,2012JJ00,60.6,10.9,,49.7,84.1,34.4,60.6,83.7,18.6,41.7,
500,E006458   ,348700,2013JJ00,61.1,11.4,,49.7,85.7,36.0,61.1,81.0,25.3,45.2,
501,E006458   ,348700,2014JJ00,58.5,8.8,,49.6,86.6,36.9,58.5,81.3,24.1,47.0,
502,E006458   ,348700,2015JJ00,56.5,9.1,,47.4,87.9,40.5,56.5,88.8,24.9,57.2,0.0
503,E006458   ,348700,2016JJ00,61.0,7.9,,53.1,93.2,40.1,61.0,91.0,27.2,57.3,0.1
504,E006458   ,349700,2011JJ00,0.6,0.2,,0.4,0.9,0.5,0.6,1.3,0.1,0.8,
505,E006458   ,349700,2012JJ00,0.6,0.1,,0.4,0.8,0.4,0.6,1.2,0.0,0.7,
506,E006458   ,349700,2013JJ00,0.6,0.2,,0.4,0.7,0.3,0.6,1.1,0.1,0.6,
507,E006458   ,349700,2014JJ00,0.6,0.3,,0.3,0.6,0.3,0.6,1.0,0.1,0.5,
508,E006458   ,349700,2015JJ00,0.5,0.2,,0.3,0.6,0.3,0.5,0.8,0.1,0.5,
509,E006458   ,349700,2016JJ00,0.5,0.2,,0.2,0.5,0.2,0.5,0.7,0.1,0.4,
510,E006458   ,350000,2011JJ00,35.0,25.8,9.3,0.0,0.0,0.0,35.0,0.1,35.0,,
511,E006458   ,350000,2012JJ00,34.6,25.6,9.0,0.0,0.0,0.0,34.6,0.1,34.5,0.0,0.0
512,E006458   ,350000,2013JJ00,34.5,25.1,9.5,0.0,0.0,0.0,34.5,0.1,34.4,0.0,0.0
513,E006458   ,350000,2014JJ00,33.8,24.6,9.2,,0.0,0.0,33.8,0.1,33.7,0.0,0.0
514,E006458   ,350000,2015JJ00,32.9,24.7,8.2,,0.1,0.1,32.9,0.2,32.8,0.1,0.0
515,E006458   ,350000,2016JJ00,31.9,25.2,6.7,,0.1,0.1,31.9,0.2,31.8,0.1,0.0
516,E006458   ,300008,2011JJ00,284.4,277.0,1.6,5.8,361.8,356.0,284.4,20.3,7338.9,7138.8,64.0
517,E006458   ,300008,2012JJ00,295.9,286.5,1.4,7.9,492.1,484.1,295.9,46.5,7814.0,7559.6,-5.0
518,E006458   ,300008,2013JJ00,299.1,286.3,1.3,11.5,524.8,513.3,299.1,66.9,7906.9,7624.6,-50.1
519,E006458   ,300008,2014JJ00,265.3,251.9,1.4,11.9,575.6,563.7,265.3,67.7,8094.4,7847.4,-49.4
520,E006458   ,300008,2015JJ00,284.3,264.7,1.5,18.1,713.0,694.9,284.3,4.7,9048.7,,
521,E006458   ,300008,2016JJ00,285.2,269.5,1.5,14.2,849.6,835.4,285.2,6.2,9356.1,,
522,E006458   ,354200,2011JJ00,61.2,61.0,,,,,61.2,0.0,3030.5,2973.0,3.7
523,E006458   ,354200,2012JJ00,61.1,62.5,,,,,61.1,0.6,2963.1,2952.9,50.3
524,E006458   ,354200,2013JJ00,64.8,63.5,,,,,64.8,1.2,3219.5,3117.5,-38.5
525,E006458   ,354200,2014JJ00,52.4,54.9,,,,,52.4,0.6,3349.1,3274.2,-23.2
526,E006458   ,354200,2015JJ00,54.3,57.1,,,,,54.3,0.8,3826.4,3775.8,3.0
527,E006458   ,354200,2016JJ00,54.6,57.4,,,,,54.6,1.7,3862.3,3830.4,21.0
528,E006458   ,383100,2011JJ00,24.9,20.4,,,,,24.9,0.6,4108.3,4144.3,60.3
529,E006458   ,383100,2012JJ00,29.7,21.1,,,,,29.7,0.5,4644.6,4560.1,-55.3
530,E006458   ,383100,2013JJ00,31.0,21.7,,,,,31.0,1.2,4482.8,4441.4,-11.6
531,E006458   ,383100,2014JJ00,32.9,19.8,,,,,32.9,0.6,4564.5,4505.9,-26.3
532,E006458   ,383100,2015JJ00,40.0,20.6,,,,,40.0,0.5,5031.5,,
533,E006458   ,383100,2016JJ00,38.1,22.6,,,,,38.1,0.9,5300.4,,
534,E006458   ,389100,2011JJ00,24.4,24.4,,,,,24.4,0.0,24.4,0.0,
535,E006458   ,389100,2012JJ00,27.9,27.9,,,,,27.9,,27.9,,
536,E006458   ,389100,2013JJ00,28.8,28.8,,,,,28.8,,28.8,,
537,E006458   ,389100,2014JJ00,25.3,25.3,,,,,25.3,,25.3,,
538,E006458   ,389100,2015JJ00,27.0,27.0,,,,,27.0,,27.0,,
539,E006458   ,389100,2016JJ00,28.1,28.1,,,,,28.1,,28.1,,
540,E006458   ,391600,2011JJ00,13.1,13.1,,,,,13.1,,13.1,,
541,E006458   ,391600,2012JJ00,13.0,13.0,,,,,13.0,,13.0,,
542,E006458   ,391600,2013JJ00,12.4,12.4,,,,,12.4,,12.4,,
543,E006458   ,391600,2014JJ00,12.0,12.0,,,,,12.0,,12.0,,
544,E006458   ,391600,2015JJ00,12.4,12.4,,,,,12.4,,12.4,,
545,E006458   ,391600,2016JJ00,12.5,12.5,,,,,12.5,,12.5,,
546,E006458   ,396300,2011JJ00,11.0,11.0,,,,,11.0,0.1,11.0,0.0,
547,E006458   ,396300,2012JJ00,11.4,11.3,,,,,11.4,0.1,11.4,0.0,
548,E006458   ,396300,2013JJ00,11.2,11.1,,,,,11.2,0.1,11.1,0.1,
549,E006458   ,396300,2014JJ00,9.6,9.6,,,,,9.6,0.1,9.6,0.1,
550,E006458   ,396300,2015JJ00,10.1,10.0,,,,,10.1,0.2,10.0,0.1,
551,E006458   ,396300,2016JJ00,10.2,10.1,,,,,10.2,0.2,10.1,0.1,
552,E006458   ,402000,2011JJ00,10.7,10.7,,,,,10.7,,10.7,,
