ID,EigendomWoning,Bouwjaar,RegioS,Perioden,TotaalWoningenMetEnergielabel_1,WoningenMetEnergielabelAEnB_2,WoningenMetEnergielabelCEnD_3,WoningenMetEnergielabelEFG_4
2432,2, 2,PV23,2011JJ00,1112,72,361,679
2433,2, 2,PV24,2011JJ00,8,0,8,0
2434,2, 2,PV25,2011JJ00,1119,86,393,640
2435,2, 2,PV26,2011JJ00,1577,93,547,937
2436,2, 2,PV27,2011JJ00,3412,173,1389,1850
2437,2, 2,PV28,2011JJ00,2524,63,1117,1344
2438,2, 2,PV29,2011JJ00,452,49,165,238
2439,2, 2,PV30,2011JJ00,1091,96,433,562
2440,2, 2,PV31,2011JJ00,647,45,192,410
2441,2, 2,CR01,2011JJ00,106,10,40,56
2442,2, 2,CR02,2011JJ00,39,2,10,27
2443,2, 2,CR03,2011JJ00,459,61,171,227
2444,2, 2,CR04,2011JJ00,299,21,86,192
2445,2, 2,CR05,2011JJ00,83,8,29,46
2446,2, 2,CR06,2011JJ00,166,35,54,77
2447,2, 2,CR07,2011JJ00,204,32,98,74
2448,2, 2,CR08,2011JJ00,51,5,14,32
2449,2, 2,CR09,2011JJ00,52,9,11,32
2450,2, 2,CR10,2011JJ00,319,43,98,178
2451,2, 2,CR11,2011JJ00,201,5,67,129
2452,2, 2,CR12,2011JJ00,592,24,196,372
2453,2, 2,CR13,2011JJ00,304,37,115,152
2454,2, 2,CR14,2011JJ00,305,19,99,187
2455,2, 2,CR15,2011JJ00,416,20,147,249
2456,2, 2,CR16,2011JJ00,94,10,32,52
2457,2, 2,CR17,2011JJ00,1577,93,547,937
2458,2, 2,CR18,2011JJ00,126,18,58,50
2459,2, 2,CR19,2011JJ00,96,10,36,50
2460,2, 2,CR20,2011JJ00,131,3,47,81
2461,2, 2,CR21,2011JJ00,1375,27,563,785
2462,2, 2,CR22,2011JJ00,64,5,28,31
2463,2, 2,CR23,2011JJ00,999,98,430,471
2464,2, 2,CR24,2011JJ00,621,12,227,382
2465,2, 2,CR25,2011JJ00,209,2,88,119
2466,2, 2,CR26,2011JJ00,606,5,113,488
2467,2, 2,CR27,2011JJ00,123,6,51,66
2468,2, 2,CR28,2011JJ00,160,6,42,112
2469,2, 2,CR29,2011JJ00,1209,34,766,409
2470,2, 2,CR30,2011JJ00,217,10,57,150
2471,2, 2,CR31,2011JJ00,131,9,44,78
2472,2, 2,CR32,2011JJ00,321,40,121,160
2473,2, 2,CR33,2011JJ00,265,31,88,146
2474,2, 2,CR34,2011JJ00,230,20,75,135
2475,2, 2,CR35,2011JJ00,264,20,107,137
2476,2, 2,CR36,2011JJ00,332,25,163,144
2477,2, 2,CR37,2011JJ00,177,21,65,91
2478,2, 2,CR38,2011JJ00,85,11,39,35
2479,2, 2,CR39,2011JJ00,385,13,88,284
2480,2, 2,CR40,2011JJ00,8,0,8,0
2481,2, 2,GA01,2011JJ00,340,45,126,169
2482,2, 2,GA02,2011JJ00,114,2,37,75
2483,2, 2,GA03,2011JJ00,117,20,28,69
2484,2, 2,GA04,2011JJ00,229,6,54,169
2485,2, 2,GA05,2011JJ00,136,16,51,69
2486,2, 2,GA06,2011JJ00,185,11,73,101
2487,2, 2,GA07,2011JJ00,114,2,37,75
2488,2, 2,GA08,2011JJ00,802,28,272,502
2489,2, 2,GA09,2011JJ00,311,20,108,183
2490,2, 2,GA10,2011JJ00,1008,97,435,476
2491,2, 2,GA11,2011JJ00,1368,27,560,781
2492,2, 2,GA12,2011JJ00,128,1,44,83
2493,2, 2,GA13,2011JJ00,589,5,104,480
2494,2, 2,GA14,2011JJ00,1052,20,701,331
2495,2, 2,GA15,2011JJ00,152,4,32,116
2496,2, 2,GA16,2011JJ00,78,8,23,47
2497,2, 2,GA17,2011JJ00,153,6,55,92
2498,2, 2,GA18,2011JJ00,49,1,17,31
2499,2, 2,GA19,2011JJ00,228,14,109,105
2500,2, 2,GA20,2011JJ00,60,0,16,44
2501,2, 2,GA21,2011JJ00,192,3,43,146
2502,2, 2,GA22,2011JJ00,60,2,11,47
2503,2, 2,SG01,2011JJ00,409,55,154,200
2504,2, 2,SG02,2011JJ00,163,7,46,110
2505,2, 2,SG03,2011JJ00,153,25,46,82
2506,2, 2,SG04,2011JJ00,389,7,111,271
2507,2, 2,SG05,2011JJ00,172,20,62,90
2508,2, 2,SG06,2011JJ00,270,16,103,151
2509,2, 2,SG07,2011JJ00,129,3,40,86
2510,2, 2,SG08,2011JJ00,880,37,303,540
2511,2, 2,SG09,2011JJ00,510,43,175,292
2512,2, 2,SG10,2011JJ00,1045,101,449,495
2513,2, 2,SG11,2011JJ00,1506,30,610,866
2514,2, 2,SG12,2011JJ00,170,2,70,98
2515,2, 2,SG13,2011JJ00,729,11,164,554
2516,2, 2,SG14,2011JJ00,1102,24,722,356
2517,2, 2,SG15,2011JJ00,175,5,42,128
2518,2, 2,SG16,2011JJ00,105,12,32,61
2519,2, 2,SG17,2011JJ00,186,12,65,109
2520,2, 2,SG18,2011JJ00,67,1,24,42
2521,2, 2,SG19,2011JJ00,240,15,117,108
2522,2, 2,SG20,2011JJ00,64,0,16,48
2523,2, 2,SG21,2011JJ00,215,7,50,158
2524,2, 2,SG22,2011JJ00,89,4,17,68
2525,2, 3,NL01,2011JJ00,10139,476,3911,5752
2526,2, 3,LD01,2011JJ00,754,62,268,424
2527,2, 3,LD02,2011JJ00,1926,86,747,1093
2528,2, 3,LD03,2011JJ00,5912,199,2299,3414
2529,2, 3,LD04,2011JJ00,1547,129,597,821
2530,2, 3,PV20,2011JJ00,234,22,84,128
2531,2, 3,PV21,2011JJ00,283,16,90,177
2532,2, 3,PV22,2011JJ00,237,24,94,119
2533,2, 3,PV23,2011JJ00,1070,40,386,644
2534,2, 3,PV24,2011JJ00,1,0,0,1
2535,2, 3,PV25,2011JJ00,855,46,361,448
2536,2, 3,PV26,2011JJ00,1485,93,694,698
2537,2, 3,PV27,2011JJ00,2378,47,992,1339
2538,2, 3,PV28,2011JJ00,1798,30,519,1249
2539,2, 3,PV29,2011JJ00,251,29,94,128
2540,2, 3,PV30,2011JJ00,1099,87,449,563
2541,2, 3,PV31,2011JJ00,448,42,148,258
2542,2, 3,CR01,2011JJ00,54,6,25,23
2543,2, 3,CR02,2011JJ00,20,6,5,9
2544,2, 3,CR03,2011JJ00,160,10,54,96
2545,2, 3,CR04,2011JJ00,130,9,38,83
2546,2, 3,CR05,2011JJ00,71,1,19,51
2547,2, 3,CR06,2011JJ00,82,6,33,43
2548,2, 3,CR07,2011JJ00,138,16,60,62
2549,2, 3,CR08,2011JJ00,43,5,17,21
2550,2, 3,CR09,2011JJ00,56,3,17,36
2551,2, 3,CR10,2011JJ00,196,13,69,114
2552,2, 3,CR11,2011JJ00,252,1,69,182
2553,2, 3,CR12,2011JJ00,622,26,248,348
2554,2, 3,CR13,2011JJ00,263,22,103,138
2555,2, 3,CR14,2011JJ00,199,10,75,114
2556,2, 3,CR15,2011JJ00,343,10,158,175
2557,2, 3,CR16,2011JJ00,50,4,25,21
2558,2, 3,CR17,2011JJ00,1485,93,694,698
2559,2, 3,CR18,2011JJ00,69,4,36,29
2560,2, 3,CR19,2011JJ00,81,6,27,48
2561,2, 3,CR20,2011JJ00,103,2,37,64
2562,2, 3,CR21,2011JJ00,1267,13,564,690
2563,2, 3,CR22,2011JJ00,62,1,29,32
2564,2, 3,CR23,2011JJ00,377,9,131,237
2565,2, 3,CR24,2011JJ00,419,12,168,239
2566,2, 3,CR25,2011JJ00,190,5,63,122
2567,2, 3,CR26,2011JJ00,423,6,89,328
2568,2, 3,CR27,2011JJ00,84,0,33,51
2569,2, 3,CR28,2011JJ00,100,5,34,61
2570,2, 3,CR29,2011JJ00,783,12,234,537
2571,2, 3,CR30,2011JJ00,218,2,66,150
2572,2, 3,CR31,2011JJ00,84,3,35,46
2573,2, 3,CR32,2011JJ00,167,26,59,82
2574,2, 3,CR33,2011JJ00,274,25,94,155
2575,2, 3,CR34,2011JJ00,137,11,42,84
2576,2, 3,CR35,2011JJ00,259,26,109,124
2577,2, 3,CR36,2011JJ00,429,25,204,200
2578,2, 3,CR37,2011JJ00,154,24,59,71
2579,2, 3,CR38,2011JJ00,54,6,21,27
2580,2, 3,CR39,2011JJ00,240,12,68,160
2581,2, 3,CR40,2011JJ00,1,0,0,1
2582,2, 3,GA01,2011JJ00,86,4,26,56
2583,2, 3,GA02,2011JJ00,60,2,17,41
2584,2, 3,GA03,2011JJ00,57,1,14,42
2585,2, 3,GA04,2011JJ00,155,2,64,89
2586,2, 3,GA05,2011JJ00,96,5,36,55
2587,2, 3,GA06,2011JJ00,93,1,33,59
2588,2, 3,GA07,2011JJ00,145,2,76,67
2589,2, 3,GA08,2011JJ00,771,20,350,401
2590,2, 3,GA09,2011JJ00,262,29,116,117
2591,2, 3,GA10,2011JJ00,380,6,137,237
2592,2, 3,GA11,2011JJ00,1262,13,563,686
2593,2, 3,GA12,2011JJ00,124,2,40,82
2594,2, 3,GA13,2011JJ00,407,5,85,317
2595,2, 3,GA14,2011JJ00,714,10,210,494
2596,2, 3,GA15,2011JJ00,115,2,40,73
2597,2, 3,GA16,2011JJ00,136,10,37,89
2598,2, 3,GA17,2011JJ00,87,2,23,62
2599,2, 3,GA18,2011JJ00,72,7,36,29
2600,2, 3,GA19,2011JJ00,334,14,158,162
2601,2, 3,GA20,2011JJ00,44,2,10,32
2602,2, 3,GA21,2011JJ00,104,3,27,74
2603,2, 3,GA22,2011JJ00,43,0,18,25
2604,2, 3,SG01,2011JJ00,129,7,47,75
2605,2, 3,SG02,2011JJ00,86,5,23,58
2606,2, 3,SG03,2011JJ00,81,4,23,54
2607,2, 3,SG04,2011JJ00,353,10,125,218
2608,2, 3,SG05,2011JJ00,115,9,48,58
2609,2, 3,SG06,2011JJ00,153,5,64,84
2610,2, 3,SG07,2011JJ00,174,5,89,80
2611,2, 3,SG08,2011JJ00,818,23,369,426
2612,2, 3,SG09,2011JJ00,483,45,233,205
2613,2, 3,SG10,2011JJ00,428,10,155,263
2614,2, 3,SG11,2011JJ00,1370,15,601,754
2615,2, 3,SG12,2011JJ00,161,4,53,104
2616,2, 3,SG13,2011JJ00,507,6,122,379
2617,2, 3,SG14,2011JJ00,744,12,220,512
2618,2, 3,SG15,2011JJ00,154,2,48,104
2619,2, 3,SG16,2011JJ00,160,15,47,98
2620,2, 3,SG17,2011JJ00,106,8,32,66
2621,2, 3,SG18,2011JJ00,87,9,42,36
2622,2, 3,SG19,2011JJ00,357,17,169,171
2623,2, 3,SG20,2011JJ00,58,4,15,39
2624,2, 3,SG21,2011JJ00,119,5,31,83
2625,2, 3,SG22,2011JJ00,61,3,22,36
2626,2, 4,NL01,2011JJ00,18670,1158,7148,10364
2627,2, 4,LD01,2011JJ00,1657,100,473,1084
2628,2, 4,LD02,2011JJ00,3867,228,1518,2121
2629,2, 4,LD03,2011JJ00,7806,429,3267,4110
2630,2, 4,LD04,2011JJ00,5340,401,1890,3049
2631,2, 4,PV20,2011JJ00,403,10,138,255
2632,2, 4,PV21,2011JJ00,579,31,159,389
2633,2, 4,PV22,2011JJ00,675,59,176,440
2634,2, 4,PV23,2011JJ00,1488,84,589,815
2635,2, 4,PV24,2011JJ00,296,15,72,209
2636,2, 4,PV25,2011JJ00,2083,129,857,1097
2637,2, 4,PV26,2011JJ00,1279,158,481,640
2638,2, 4,PV27,2011JJ00,2212,112,1057,1043
2639,2, 4,PV28,2011JJ00,3649,127,1447,2075
2640,2, 4,PV29,2011JJ00,666,32,282,352
2641,2, 4,PV30,2011JJ00,3336,253,1153,1930
2642,2, 4,PV31,2011JJ00,2004,148,737,1119
2643,2, 4,CR01,2011JJ00,109,2,32,75
2644,2, 4,CR02,2011JJ00,51,1,21,29
2645,2, 4,CR03,2011JJ00,243,7,85,151
2646,2, 4,CR04,2011JJ00,266,14,69,183
2647,2, 4,CR05,2011JJ00,100,3,41,56
2648,2, 4,CR06,2011JJ00,213,14,49,150
2649,2, 4,CR07,2011JJ00,253,43,90,120
2650,2, 4,CR08,2011JJ00,313,11,44,258
2651,2, 4,CR09,2011JJ00,109,5,42,62
2652,2, 4,CR10,2011JJ00,378,26,116,236
2653,2, 4,CR11,2011JJ00,233,11,95,127
2654,2, 4,CR12,2011JJ00,877,47,378,452
2655,2, 4,CR13,2011JJ00,567,43,238,286
2656,2, 4,CR14,2011JJ00,528,37,211,280
2657,2, 4,CR15,2011JJ00,787,41,345,401
2658,2, 4,CR16,2011JJ00,201,8,63,130
2659,2, 4,CR17,2011JJ00,1279,158,481,640
2660,2, 4,CR18,2011JJ00,171,9,99,63
2661,2, 4,CR19,2011JJ00,94,5,36,53
2662,2, 4,CR20,2011JJ00,190,3,90,97
2663,2, 4,CR21,2011JJ00,361,6,174,181
2664,2, 4,CR22,2011JJ00,100,0,12,88
2665,2, 4,CR23,2011JJ00,673,76,362,235
2666,2, 4,CR24,2011JJ00,623,13,284,326
2667,2, 4,CR25,2011JJ00,265,3,78,184
2668,2, 4,CR26,2011JJ00,623,12,162,449
2669,2, 4,CR27,2011JJ00,200,10,68,122
2670,2, 4,CR28,2011JJ00,164,2,60,102
2671,2, 4,CR29,2011JJ00,1614,80,734,800
2672,2, 4,CR30,2011JJ00,783,20,345,418
2673,2, 4,CR31,2011JJ00,263,10,109,144
2674,2, 4,CR32,2011JJ00,403,22,173,208
2675,2, 4,CR33,2011JJ00,864,70,286,508
2676,2, 4,CR34,2011JJ00,380,20,131,229
2677,2, 4,CR35,2011JJ00,719,79,329,311
2678,2, 4,CR36,2011JJ00,1373,84,407,882
2679,2, 4,CR37,2011JJ00,572,74,246,252
2680,2, 4,CR38,2011JJ00,350,43,102,205
2681,2, 4,CR39,2011JJ00,1082,31,389,662
2682,2, 4,CR40,2011JJ00,296,15,72,209
2683,2, 4,GA01,2011JJ00,159,1,63,95
2684,2, 4,GA02,2011JJ00,51,1,24,26
2685,2, 4,GA03,2011JJ00,99,5,23,71
2686,2, 4,GA04,2011JJ00,266,12,122,132
2687,2, 4,GA05,2011JJ00,172,8,75,89
2688,2, 4,GA06,2011JJ00,186,8,74,104
2689,2, 4,GA07,2011JJ00,280,18,139,123
2690,2, 4,GA08,2011JJ00,466,85,140,241
2691,2, 4,GA09,2011JJ00,229,14,96,119
2692,2, 4,GA10,2011JJ00,679,73,339,267
2693,2, 4,GA11,2011JJ00,311,5,136,170
2694,2, 4,GA12,2011JJ00,187,1,40,146
2695,2, 4,GA13,2011JJ00,580,10,142,428
2696,2, 4,GA14,2011JJ00,1481,74,697,710
2697,2, 4,GA15,2011JJ00,619,11,301,307
2698,2, 4,GA16,2011JJ00,318,13,71,234
2699,2, 4,GA17,2011JJ00,224,8,86,130
2700,2, 4,GA18,2011JJ00,137,11,53,73
2701,2, 4,GA19,2011JJ00,1008,20,278,710
2702,2, 4,GA20,2011JJ00,305,12,106,187
2703,2, 4,GA21,2011JJ00,494,5,176,313
2704,2, 4,GA22,2011JJ00,122,4,61,57
2705,2, 4,SG01,2011JJ00,240,6,85,149
2706,2, 4,SG02,2011JJ00,99,7,29,63
2707,2, 4,SG03,2011JJ00,198,8,57,133
2708,2, 4,SG04,2011JJ00,444,15,171,258
2709,2, 4,SG05,2011JJ00,201,13,79,109
2710,2, 4,SG06,2011JJ00,388,19,144,225
2711,2, 4,SG07,2011JJ00,324,20,159,145
2712,2, 4,SG08,2011JJ00,520,92,164,264
2713,2, 4,SG09,2011JJ00,525,36,226,263
2714,2, 4,SG10,2011JJ00,755,74,365,316
2715,2, 4,SG11,2011JJ00,551,9,264,278
2716,2, 4,SG12,2011JJ00,244,3,68,173
2717,2, 4,SG13,2011JJ00,823,22,230,571
2718,2, 4,SG14,2011JJ00,1541,76,714,751
2719,2, 4,SG15,2011JJ00,717,12,325,380
2720,2, 4,SG16,2011JJ00,435,27,112,296
2721,2, 4,SG17,2011JJ00,266,13,104,149
2722,2, 4,SG18,2011JJ00,173,16,72,85
2723,2, 4,SG19,2011JJ00,1061,28,297,736
2724,2, 4,SG20,2011JJ00,325,14,115,196
2725,2, 4,SG21,2011JJ00,549,10,193,346
2726,2, 4,SG22,2011JJ00,172,5,77,90
2727,2, 5,NL01,2011JJ00,35548,2082,15347,18119
2728,2, 5,LD01,2011JJ00,3685,186,1466,2033
2729,2, 5,LD02,2011JJ00,7098,487,3516,3095
2730,2, 5,LD03,2011JJ00,14798,720,5928,8150
2731,2, 5,LD04,2011JJ00,9967,689,4437,4841
2732,2, 5,PV20,2011JJ00,911,44,330,537
2733,2, 5,PV21,2011JJ00,1604,72,591,941
2734,2, 5,PV22,2011JJ00,1170,70,545,555
2735,2, 5,PV23,2011JJ00,3356,278,1690,1388
2736,2, 5,PV24,2011JJ00,222,29,94,99
2737,2, 5,PV25,2011JJ00,3520,180,1732,1608
2738,2, 5,PV26,2011JJ00,2754,220,1146,1388
2739,2, 5,PV27,2011JJ00,4248,203,1827,2218
2740,2, 5,PV28,2011JJ00,6916,221,2524,4171
2741,2, 5,PV29,2011JJ00,880,76,431,373
2742,2, 5,PV30,2011JJ00,6586,475,3139,2972
2743,2, 5,PV31,2011JJ00,3381,214,1298,1869
2744,2, 5,CR01,2011JJ00,233,20,96,117
2745,2, 5,CR02,2011JJ00,43,1,18,24
2746,2, 5,CR03,2011JJ00,635,23,216,396
2747,2, 5,CR04,2011JJ00,572,27,221,324
2748,2, 5,CR05,2011JJ00,223,8,80,135
2749,2, 5,CR06,2011JJ00,809,37,290,482
2750,2, 5,CR07,2011JJ00,579,42,302,235
2751,2, 5,CR08,2011JJ00,300,14,121,165
2752,2, 5,CR09,2011JJ00,291,14,122,155
2753,2, 5,CR10,2011JJ00,743,46,344,353
2754,2, 5,CR11,2011JJ00,660,24,269,367
2755,2, 5,CR12,2011JJ00,1953,208,1077,668
2756,2, 5,CR13,2011JJ00,1359,88,728,543
2757,2, 5,CR14,2011JJ00,720,42,347,331
2758,2, 5,CR15,2011JJ00,1141,35,516,590
2759,2, 5,CR16,2011JJ00,300,15,141,144
2760,2, 5,CR17,2011JJ00,2754,220,1146,1388
2761,2, 5,CR18,2011JJ00,363,17,194,152
2762,2, 5,CR19,2011JJ00,494,21,210,263
2763,2, 5,CR20,2011JJ00,664,4,170,490
2764,2, 5,CR21,2011JJ00,381,0,124,257
2765,2, 5,CR22,2011JJ00,319,5,118,196
2766,2, 5,CR23,2011JJ00,1418,133,673,612
2767,2, 5,CR24,2011JJ00,609,23,338,248
2768,2, 5,CR25,2011JJ00,953,43,299,611
2769,2, 5,CR26,2011JJ00,1375,10,383,982
2770,2, 5,CR27,2011JJ00,360,14,183,163
2771,2, 5,CR28,2011JJ00,585,11,228,346
2772,2, 5,CR29,2011JJ00,2667,125,1013,1529
2773,2, 5,CR30,2011JJ00,976,18,418,540
2774,2, 5,CR31,2011JJ00,250,20,112,118
2775,2, 5,CR32,2011JJ00,630,56,319,255
2776,2, 5,CR33,2011JJ00,1537,88,711,738
2777,2, 5,CR34,2011JJ00,743,44,383,316
2778,2, 5,CR35,2011JJ00,2256,211,1179,866
2779,2, 5,CR36,2011JJ00,2050,132,866,1052
2780,2, 5,CR37,2011JJ00,1019,53,438,528
2781,2, 5,CR38,2011JJ00,576,71,203,302
2782,2, 5,CR39,2011JJ00,1786,90,657,1039
2783,2, 5,CR40,2011JJ00,222,29,94,99
2784,2, 5,GA01,2011JJ00,470,10,165,295
2785,2, 5,GA02,2011JJ00,143,4,76,63
2786,2, 5,GA03,2011JJ00,182,2,86,94
2787,2, 5,GA04,2011JJ00,469,64,337,68
2788,2, 5,GA05,2011JJ00,626,25,369,232
2789,2, 5,GA06,2011JJ00,174,4,43,127
2790,2, 5,GA07,2011JJ00,352,6,172,174
2791,2, 5,GA08,2011JJ00,852,41,313,498
2792,2, 5,GA09,2011JJ00,955,81,388,486
2793,2, 5,GA10,2011JJ00,1441,128,632,681
2794,2, 5,GA11,2011JJ00,361,0,111,250
2795,2, 5,GA12,2011JJ00,725,32,205,488
2796,2, 5,GA13,2011JJ00,1036,9,339,688
2797,2, 5,GA14,2011JJ00,2150,112,791,1247
2798,2, 5,GA15,2011JJ00,515,9,242,264
2799,2, 5,GA16,2011JJ00,485,20,232,233
2800,2, 5,GA17,2011JJ00,439,20,259,160
2801,2, 5,GA18,2011JJ00,515,42,243,230
2802,2, 5,GA19,2011JJ00,1335,45,519,771
2803,2, 5,GA20,2011JJ00,242,17,98,127
2804,2, 5,GA21,2011JJ00,908,23,340,545
2805,2, 5,GA22,2011JJ00,275,6,82,187
2806,2, 5,SG01,2011JJ00,672,21,241,410
2807,2, 5,SG02,2011JJ00,303,10,120,173
2808,2, 5,SG03,2011JJ00,388,16,201,171
2809,2, 5,SG04,2011JJ00,894,77,554,263
2810,2, 5,SG05,2011JJ00,678,27,398,253
2811,2, 5,SG06,2011JJ00,459,15,184,260
2812,2, 5,SG07,2011JJ00,508,17,255,236
2813,2, 5,SG08,2011JJ00,983,55,376,552
2814,2, 5,SG09,2011JJ00,1202,110,489,603
2815,2, 5,SG10,2011JJ00,1651,132,739,780
2816,2, 5,SG11,2011JJ00,1045,4,294,747
2817,2, 5,SG12,2011JJ00,835,38,257,540
2818,2, 5,SG13,2011JJ00,1735,24,566,1145
2819,2, 5,SG14,2011JJ00,2490,120,925,1445
2820,2, 5,SG15,2011JJ00,859,12,376,471
2821,2, 5,SG16,2011JJ00,729,37,338,354
2822,2, 5,SG17,2011JJ00,532,27,311,194
2823,2, 5,SG18,2011JJ00,632,51,306,275
2824,2, 5,SG19,2011JJ00,1449,56,578,815
2825,2, 5,SG20,2011JJ00,262,20,103,139
2826,2, 5,SG21,2011JJ00,998,35,377,586
2827,2, 5,SG22,2011JJ00,481,30,164,287
2828,2, 6,NL01,2011JJ00,39797,2171,23758,13868
2829,2, 6,LD01,2011JJ00,4383,256,2251,1876
2830,2, 6,LD02,2011JJ00,8407,498,5364,2545
2831,2, 6,LD03,2011JJ00,15677,598,8816,6263
2832,2, 6,LD04,2011JJ00,11330,819,7327,3184
2833,2, 6,PV20,2011JJ00,961,63,489,409
2834,2, 6,PV21,2011JJ00,2104,91,1004,1009
2835,2, 6,PV22,2011JJ00,1318,102,758,458
2836,2, 6,PV23,2011JJ00,3672,219,2431,1022
2837,2, 6,PV24,2011JJ00,622,75,440,107
2838,2, 6,PV25,2011JJ00,4113,204,2493,1416
2839,2, 6,PV26,2011JJ00,3031,160,1813,1058
2840,2, 6,PV27,2011JJ00,4246,142,2619,1485
2841,2, 6,PV28,2011JJ00,7191,227,3628,3336
2842,2, 6,PV29,2011JJ00,1209,69,756,384
2843,2, 6,PV30,2011JJ00,8153,565,5221,2367
2844,2, 6,PV31,2011JJ00,3177,254,2106,817
2845,2, 6,CR01,2011JJ00,228,14,122,92
2846,2, 6,CR02,2011JJ00,91,2,46,43
2847,2, 6,CR03,2011JJ00,642,47,321,274
2848,2, 6,CR04,2011JJ00,968,47,447,474
2849,2, 6,CR05,2011JJ00,236,10,151,75
2850,2, 6,CR06,2011JJ00,900,34,406,460
2851,2, 6,CR07,2011JJ00,654,57,404,193
2852,2, 6,CR08,2011JJ00,371,19,207,145
2853,2, 6,CR09,2011JJ00,293,26,147,120
2854,2, 6,CR10,2011JJ00,1305,102,853,350
2855,2, 6,CR11,2011JJ00,446,13,280,153
2856,2, 6,CR12,2011JJ00,1921,104,1298,519
2857,2, 6,CR13,2011JJ00,1336,71,749,516
2858,2, 6,CR14,2011JJ00,937,42,567,328
2859,2, 6,CR15,2011JJ00,1453,72,909,472
2860,2, 6,CR16,2011JJ00,387,19,268,100
2861,2, 6,CR17,2011JJ00,3031,160,1813,1058
2862,2, 6,CR18,2011JJ00,687,41,502,144
2863,2, 6,CR19,2011JJ00,588,16,467,105
2864,2, 6,CR20,2011JJ00,272,10,189,73
2865,2, 6,CR21,2011JJ00,472,10,198,264
2866,2, 6,CR22,2011JJ00,209,4,121,84
2867,2, 6,CR23,2011JJ00,1654,43,949,662
2868,2, 6,CR24,2011JJ00,364,18,193,153
2869,2, 6,CR25,2011JJ00,947,16,548,383
2870,2, 6,CR26,2011JJ00,1766,28,563,1175
2871,2, 6,CR27,2011JJ00,370,12,217,141
2872,2, 6,CR28,2011JJ00,910,30,511,369
2873,2, 6,CR29,2011JJ00,2368,119,1327,922
2874,2, 6,CR30,2011JJ00,830,22,462,346
2875,2, 6,CR31,2011JJ00,295,12,201,82
2876,2, 6,CR32,2011JJ00,914,57,555,302
2877,2, 6,CR33,2011JJ00,1771,108,1075,588
2878,2, 6,CR34,2011JJ00,862,39,533,290
2879,2, 6,CR35,2011JJ00,3557,274,2467,816
2880,2, 6,CR36,2011JJ00,1963,144,1146,673
2881,2, 6,CR37,2011JJ00,939,83,608,248
2882,2, 6,CR38,2011JJ00,558,64,316,178
2883,2, 6,CR39,2011JJ00,1680,107,1182,391
2884,2, 6,CR40,2011JJ00,622,75,440,107
2885,2, 6,GA01,2011JJ00,380,28,180,172
2886,2, 6,GA02,2011JJ00,268,3,108,157
2887,2, 6,GA03,2011JJ00,363,14,280,69
2888,2, 6,GA04,2011JJ00,298,22,222,54
2889,2, 6,GA05,2011JJ00,493,21,240,232
2890,2, 6,GA06,2011JJ00,300,14,191,95
2891,2, 6,GA07,2011JJ00,273,22,144,107
2892,2, 6,GA08,2011JJ00,823,38,536,249
2893,2, 6,GA09,2011JJ00,586,32,421,133
2894,2, 6,GA10,2011JJ00,1408,26,729,653
2895,2, 6,GA11,2011JJ00,463,9,192,262
2896,2, 6,GA12,2011JJ00,736,7,384,345
2897,2, 6,GA13,2011JJ00,805,13,206,586
2898,2, 6,GA14,2011JJ00,1833,101,963,769
2899,2, 6,GA15,2011JJ00,573,12,306,255
2900,2, 6,GA16,2011JJ00,423,18,163,242
2901,2, 6,GA17,2011JJ00,331,10,191,130
2902,2, 6,GA18,2011JJ00,495,56,277,162
2903,2, 6,GA19,2011JJ00,1106,71,624,411
2904,2, 6,GA20,2011JJ00,231,26,144,61
2905,2, 6,GA21,2011JJ00,852,40,630,182
2906,2, 6,GA22,2011JJ00,286,8,209,69
2907,2, 6,SG01,2011JJ00,714,51,372,291
2908,2, 6,SG02,2011JJ00,534,24,221,289
2909,2, 6,SG03,2011JJ00,626,42,436,148
2910,2, 6,SG04,2011JJ00,862,39,631,192
2911,2, 6,SG05,2011JJ00,578,31,293,254
2912,2, 6,SG06,2011JJ00,778,28,498,252
2913,2, 6,SG07,2011JJ00,493,32,294,167
2914,2, 6,SG08,2011JJ00,1057,44,690,323
2915,2, 6,SG09,2011JJ00,1071,53,596,422
2916,2, 6,SG10,2011JJ00,1935,63,1130,742
2917,2, 6,SG11,2011JJ00,744,20,387,337
2918,2, 6,SG12,2011JJ00,840,12,469,359
2919,2, 6,SG13,2011JJ00,2136,40,780,1316
2920,2, 6,SG14,2011JJ00,2046,107,1122,817
2921,2, 6,SG15,2011JJ00,673,15,352,306
2922,2, 6,SG16,2011JJ00,800,41,419,340
2923,2, 6,SG17,2011JJ00,462,18,290,154
2924,2, 6,SG18,2011JJ00,635,64,376,195
2925,2, 6,SG19,2011JJ00,1240,83,699,458
2926,2, 6,SG20,2011JJ00,255,26,157,72
2927,2, 6,SG21,2011JJ00,926,50,673,203
2928,2, 6,SG22,2011JJ00,414,23,289,102
2929,2, 7,NL01,2011JJ00,24010,2614,20532,864
2930,2, 7,LD01,2011JJ00,1752,174,1420,158
2931,2, 7,LD02,2011JJ00,4826,481,4179,166
2932,2, 7,LD03,2011JJ00,11793,1208,10197,388
2933,2, 7,LD04,2011JJ00,5639,751,4736,152
2934,2, 7,PV20,2011JJ00,477,51,407,19
2935,2, 7,PV21,2011JJ00,669,50,488,131
2936,2, 7,PV22,2011JJ00,606,73,525,8
