ID,GoodsAndServices,Periods,ValueChangesConsHouseholds_1,VolumeChangesConsOfHouseholds_2,ShoppingDayAdjustedVolumeCh_3,ValueIndicesConsHouseholds_4,VolumeIndicesConsOfHouseholds_5,ShareInDomesticConsOfHouseholds_6,ValuesConsumptionOfHouseholds_7,ValueChangesActIndConsHouseh_8,VolumeChangesActIndConsHouseh_9,ValueIndicesActIndConsHouseh_10,VolumeIndicesActIndConsHouseh_11,ShareInDomesticConsActIndConsH_12,ValuesActIndConsOfHouseholds_13
5385,      5100,2001MM05,4.0,1.3,,,,,,4.0,1.2,,,,
5386,      5100,2001MM06,4.0,1.4,,,,,,3.9,1.2,,,,
5387,      5100,2001KW02,4.0,1.4,,,,,,4.0,1.2,,,,
5388,      5100,2001MM07,4.2,1.3,,,,,,4.1,1.1,,,,
5389,      5100,2001MM08,4.2,1.2,,,,,,4.0,1.0,,,,
5390,      5100,2001MM09,4.2,1.2,,,,,,4.1,1.1,,,,
5391,      5100,2001KW03,4.2,1.3,,,,,,4.1,1.1,,,,
5392,      5100,2001MM10,4.3,1.2,,,,,,4.2,1.1,,,,
5393,      5100,2001MM11,4.2,1.2,,,,,,4.0,1.0,,,,
5394,      5100,2001MM12,4.2,1.1,,,,,,4.0,0.9,,,,
5395,      5100,2001KW04,4.2,1.1,,,,,,4.1,1.0,,,,
5396,      5100,2001JJ00,4.2,1.3,,135.4,110.0,14.9,31263.0,4.0,1.1,,,12.8,33531.0
5397,      5100,2002MM01,4.0,1.0,,,,,,4.4,1.2,,,,
5398,      5100,2002MM02,4.0,1.1,,,,,,4.5,1.5,,,,
5399,      5100,2002MM03,4.1,1.0,,,,,,4.6,1.4,,,,
5400,      5100,2002KW01,4.0,1.0,,,,,,4.5,1.3,,,,
5401,      5100,2002MM04,4.1,1.0,,,,,,4.9,1.6,,,,
5402,      5100,2002MM05,4.0,1.0,,,,,,4.8,1.7,,,,
5403,      5100,2002MM06,3.9,0.9,,,,,,4.8,1.7,,,,
5404,      5100,2002KW02,4.0,1.0,,,,,,4.9,1.7,,,,
5405,      5100,2002MM07,4.1,1.1,,,,,,4.8,1.6,,,,
5406,      5100,2002MM08,4.0,0.9,,,,,,4.6,1.5,,,,
5407,      5100,2002MM09,4.1,1.0,,,,,,4.8,1.4,,,,
5408,      5100,2002KW03,4.1,1.0,,,,,,4.7,1.5,,,,
5409,      5100,2002MM10,4.0,1.0,,,,,,4.2,1.1,,,,
5410,      5100,2002MM11,4.0,1.0,,,,,,4.1,1.2,,,,
5411,      5100,2002MM12,4.0,1.0,,,,,,4.2,1.1,,,,
5412,      5100,2002KW04,4.0,1.0,,,,,,4.1,1.2,,,,
5413,      5100,2002JJ00,4.0,1.0,,140.8,111.0,14.9,32528.0,4.5,1.4,,,12.7,35056.0
5414,      5100,2003MM01,4.9,1.9,,,,,,4.2,1.3,,,,
5415,      5100,2003MM02,4.8,1.9,,,,,,4.2,1.3,,,,
5416,      5100,2003MM03,4.7,1.9,,,,,,4.1,1.3,,,,
5417,      5100,2003KW01,4.8,1.9,,,,,,4.1,1.3,,,,
5418,      5100,2003MM04,4.8,1.6,,,,,,4.2,0.9,,,,
5419,      5100,2003MM05,4.9,1.6,,,,,,4.2,1.0,,,,
5420,      5100,2003MM06,4.9,1.7,,,,,,4.3,1.0,,,,
5421,      5100,2003KW02,4.9,1.6,,,,,,4.2,1.0,,,,
5422,      5100,2003MM07,4.8,1.2,,,,,,4.1,0.6,,,,
5423,      5100,2003MM08,4.7,1.3,,,,,,4.1,0.6,,,,
5424,      5100,2003MM09,4.6,1.2,,,,,,4.0,0.5,,,,
5425,      5100,2003KW03,4.7,1.2,,,,,,4.1,0.6,,,,
5426,      5100,2003MM10,4.9,1.4,,,,,,4.1,0.7,,,,
5427,      5100,2003MM11,4.8,1.4,,,,,,4.1,0.7,,,,
5428,      5100,2003MM12,4.8,1.4,,,,,,4.0,0.7,,,,
5429,      5100,2003KW04,4.8,1.4,,,,,,4.1,0.7,,,,
5430,      5100,2003JJ00,4.8,1.5,,147.6,112.8,15.4,34088.0,4.1,0.9,,,12.8,36502.0
5431,      5100,2004MM01,4.7,1.3,,,,,,4.7,1.3,,,,
5432,      5100,2004MM02,4.6,1.3,,,,,,4.6,1.3,,,,
5433,      5100,2004MM03,4.6,1.4,,,,,,4.6,1.3,,,,
5434,      5100,2004KW01,4.6,1.3,,,,,,4.6,1.3,,,,
5435,      5100,2004MM04,4.6,1.4,,,,,,4.3,1.2,,,,
5436,      5100,2004MM05,4.6,1.4,,,,,,4.3,1.2,,,,
5437,      5100,2004MM06,4.6,1.4,,,,,,4.3,1.2,,,,
5438,      5100,2004KW02,4.6,1.4,,,,,,4.3,1.2,,,,
5439,      5100,2004MM07,4.5,1.5,,,,,,4.2,1.4,,,,
5440,      5100,2004MM08,4.5,1.5,,,,,,4.2,1.4,,,,
5441,      5100,2004MM09,4.5,1.4,,,,,,4.2,1.3,,,,
5442,      5100,2004KW03,4.5,1.5,,,,,,4.2,1.4,,,,
5443,      5100,2004MM10,4.4,1.4,,,,,,4.5,1.3,,,,
5444,      5100,2004MM11,4.4,1.4,,,,,,4.5,1.3,,,,
5445,      5100,2004MM12,4.5,1.4,,,,,,4.5,1.4,,,,
5446,      5100,2004KW04,4.4,1.4,,,,,,4.5,1.3,,,,
5447,      5100,2004JJ00,4.5,1.4,,,,15.9,35637.0,4.4,1.3,,,13.2,38107.0
5448,      5100,2005MM01,4.3,1.3,,,,,,,,,,,
5449,      5100,2005MM02,4.3,1.3,,,,,,,,,,,
5450,      5100,2005MM03,4.3,1.3,,,,,,,,,,,
5451,      5100,2005KW01,4.3,1.3,,,,,,,,,,,
5452,      5100,2005MM04,4.5,1.5,,,,,,,,,,,
5453,      5100,2005MM05,4.5,1.5,,,,,,,,,,,
5454,      5100,2005MM06,4.5,1.5,,,,,,,,,,,
5455,      5100,2005KW02,4.5,1.5,,,,,,,,,,,
5456,      5100,2005MM07,3.4,1.4,,,,,,,,,,,
5457,      5100,2005MM08,3.4,1.4,,,,,,,,,,,
5458,      5100,2005MM09,3.4,1.4,,,,,,,,,,,
5459,      5100,2005KW03,3.4,1.4,,,,,,,,,,,
5460,      5200,1995MM01,,,,,,,,,,,,,
5461,      5200,1995MM02,,,,,,,,,,,,,
5462,      5200,1995MM03,,,,,,,,,,,,,
5463,      5200,1995KW01,,,,,,,,,,,,,
5464,      5200,1995MM04,,,,,,,,,,,,,
5465,      5200,1995MM05,,,,,,,,,,,,,
5466,      5200,1995MM06,,,,,,,,,,,,,
5467,      5200,1995KW02,,,,,,,,,,,,,
5468,      5200,1995MM07,,,,,,,,,,,,,
5469,      5200,1995MM08,,,,,,,,,,,,,
5470,      5200,1995MM09,,,,,,,,,,,,,
5471,      5200,1995KW03,,,,,,,,,,,,,
5472,      5200,1995MM10,,,,,,,,,,,,,
5473,      5200,1995MM11,,,,,,,,,,,,,
5474,      5200,1995MM12,,,,,,,,,,,,,
5475,      5200,1995KW04,,,,,,,,,,,,,
5476,      5200,1995JJ00,2.5,-0.2,,100.0,100.0,5.8,8428.0,,,100.0,100.0,4.6,8510.0
5477,      5200,1996MM01,1.6,-0.6,,,,,,1.6,-0.8,,,,
5478,      5200,1996MM02,3.0,0.0,,,,,,3.0,0.0,,,,
5479,      5200,1996MM03,4.5,1.9,,,,,,4.6,1.8,,,,
5480,      5200,1996KW01,3.1,0.5,,,,,,3.1,0.4,,,,
5481,      5200,1996MM04,3.4,0.8,,,,,,3.4,1.0,,,,
5482,      5200,1996MM05,4.0,1.4,,,,,,4.0,1.4,,,,
5483,      5200,1996MM06,3.2,0.9,,,,,,3.3,1.0,,,,
5484,      5200,1996KW02,3.5,1.1,,,,,,3.6,1.1,,,,
5485,      5200,1996MM07,0.0,-2.7,,,,,,0.0,-2.8,,,,
5486,      5200,1996MM08,3.3,0.8,,,,,,3.3,0.9,,,,
5487,      5200,1996MM09,5.2,3.5,,,,,,5.3,3.4,,,,
5488,      5200,1996KW03,2.8,0.5,,,,,,2.9,0.5,,,,
5489,      5200,1996MM10,7.4,5.1,,,,,,7.3,5.2,,,,
5490,      5200,1996MM11,8.2,5.7,,,,,,8.3,5.8,,,,
5491,      5200,1996MM12,7.3,4.4,,,,,,7.2,4.4,,,,
5492,      5200,1996KW04,7.6,5.0,,,,,,7.6,5.1,,,,
5493,      5200,1996JJ00,4.2,1.7,,104.2,101.7,5.7,8781.0,4.2,1.7,,,4.6,8868.0
5494,      5200,1997MM01,6.1,3.8,,,,,,6.4,4.0,,,,
5495,      5200,1997MM02,6.3,3.6,,,,,,6.4,3.6,,,,
5496,      5200,1997MM03,8.9,6.4,,,,,,9.0,6.6,,,,
5497,      5200,1997KW01,7.2,4.7,,,,,,7.3,4.8,,,,
5498,      5200,1997MM04,4.5,2.3,,,,,,4.6,2.4,,,,
5499,      5200,1997MM05,8.9,6.8,,,,,,8.9,6.7,,,,
5500,      5200,1997MM06,5.0,3.1,,,,,,5.0,3.2,,,,
5501,      5200,1997KW02,6.1,4.1,,,,,,6.2,4.1,,,,
5502,      5200,1997MM07,9.4,6.7,,,,,,9.6,6.7,,,,
5503,      5200,1997MM08,11.2,9.1,,,,,,11.3,9.2,,,,
5504,      5200,1997MM09,4.7,2.6,,,,,,4.8,2.9,,,,
5505,      5200,1997KW03,8.5,6.1,,,,,,8.6,6.3,,,,
5506,      5200,1997MM10,6.4,4.7,,,,,,6.6,5.1,,,,
5507,      5200,1997MM11,5.8,3.8,,,,,,5.9,3.7,,,,
5508,      5200,1997MM12,5.4,3.6,,,,,,5.5,3.7,,,,
5509,      5200,1997KW04,5.9,4.0,,,,,,6.0,4.2,,,,
5510,      5200,1997JJ00,6.9,4.7,,111.4,106.5,5.8,9390.0,7.1,4.9,,,4.7,9494.0
5511,      5200,1998MM01,9.8,6.8,,,,,,9.6,6.4,,,,
5512,      5200,1998MM02,7.8,4.8,,,,,,7.5,4.6,,,,
5513,      5200,1998MM03,2.5,-0.1,,,,,,2.1,-0.5,,,,
5514,      5200,1998KW01,6.5,3.6,,,,,,6.2,3.3,,,,
5515,      5200,1998MM04,8.9,6.1,,,,,,8.7,5.9,,,,
5516,      5200,1998MM05,6.9,5.1,,,,,,6.7,4.8,,,,
5517,      5200,1998MM06,6.0,4.1,,,,,,5.7,3.9,,,,
5518,      5200,1998KW02,7.2,5.1,,,,,,7.0,4.8,,,,
5519,      5200,1998MM07,3.2,2.6,,,,,,3.0,2.4,,,,
5520,      5200,1998MM08,3.7,2.5,,,,,,3.4,2.3,,,,
5521,      5200,1998MM09,5.6,4.3,,,,,,5.3,4.0,,,,
5522,      5200,1998KW03,4.2,3.1,,,,,,3.9,2.9,,,,
5523,      5200,1998MM10,7.3,4.9,,,,,,7.1,4.7,,,,
5524,      5200,1998MM11,4.3,2.2,,,,,,4.0,1.8,,,,
5525,      5200,1998MM12,6.7,4.2,,,,,,6.5,3.9,,,,
5526,      5200,1998KW04,6.1,3.8,,,,,,5.9,3.5,,,,
5527,      5200,1998JJ00,6.0,3.9,,118.1,110.7,5.7,9951.0,5.7,3.6,,,4.7,10035.0
5528,      5200,1999MM01,6.6,3.0,,,,,,6.8,3.2,,,,
5529,      5200,1999MM02,5.5,1.5,,,,,,5.6,1.6,,,,
5530,      5200,1999MM03,7.6,4.0,,,,,,7.6,3.9,,,,
5531,      5200,1999KW01,6.6,2.8,,,,,,6.7,2.9,,,,
5532,      5200,1999MM04,6.3,3.4,,,,,,6.5,3.6,,,,
5533,      5200,1999MM05,4.2,1.0,,,,,,4.3,1.1,,,,
5534,      5200,1999MM06,7.1,3.7,,,,,,7.3,3.9,,,,
5535,      5200,1999KW02,5.9,2.6,,,,,,6.0,2.8,,,,
5536,      5200,1999MM07,9.5,5.1,,,,,,9.7,5.3,,,,
5537,      5200,1999MM08,2.2,-2.3,,,,,,2.3,-2.2,,,,
5538,      5200,1999MM09,8.8,4.4,,,,,,8.8,4.4,,,,
5539,      5200,1999KW03,6.7,2.3,,,,,,6.8,2.4,,,,
5540,      5200,1999MM10,4.8,0.8,,,,,,5.0,1.1,,,,
5541,      5200,1999MM11,6.9,2.6,,,,,,7.1,2.9,,,,
5542,      5200,1999MM12,5.6,1.5,,,,,,5.5,1.5,,,,
5543,      5200,1999KW04,5.7,1.6,,,,,,5.8,1.8,,,,
5544,      5200,1999JJ00,6.2,2.4,,125.4,113.3,5.7,10569.0,6.3,2.5,,,4.6,10670.0
5545,      5200,2000MM01,6.5,4.0,,,,,,6.3,3.9,,,,
5546,      5200,2000MM02,4.9,3.0,,,,,,4.9,2.9,,,,
5547,      5200,2000MM03,12.3,9.7,,,,,,12.2,9.6,,,,
5548,      5200,2000KW01,8.1,5.7,,,,,,7.9,5.6,,,,
5549,      5200,2000MM04,8.8,4.8,,,,,,8.8,4.8,,,,
5550,      5200,2000MM05,4.5,0.7,,,,,,4.4,0.6,,,,
5551,      5200,2000MM06,9.7,5.5,,,,,,9.7,5.5,,,,
5552,      5200,2000KW02,7.6,3.6,,,,,,7.6,3.6,,,,
5553,      5200,2000MM07,2.1,-1.7,,,,,,2.0,-2.0,,,,
5554,      5200,2000MM08,6.8,3.4,,,,,,6.8,3.2,,,,
5555,      5200,2000MM09,7.6,3.3,,,,,,7.7,3.3,,,,
5556,      5200,2000KW03,5.5,1.6,,,,,,5.5,1.5,,,,
5557,      5200,2000MM10,4.7,1.5,,,,,,4.5,1.3,,,,
5558,      5200,2000MM11,6.9,3.1,,,,,,6.9,3.1,,,,
5559,      5200,2000MM12,8.9,4.9,,,,,,8.8,4.9,,,,
5560,      5200,2000KW04,6.8,3.2,,,,,,6.7,3.0,,,,
5561,      5200,2000JJ00,7.0,3.5,,134.1,117.2,5.7,11305.0,6.9,3.4,,,4.6,11405.0
5562,      5200,2001MM01,6.2,-0.2,,,,,,5.9,-0.6,,,,
5563,      5200,2001MM02,9.7,2.7,,,,,,9.3,2.3,,,,
5564,      5200,2001MM03,2.9,-3.2,,,,,,2.6,-3.3,,,,
5565,      5200,2001KW01,6.1,-0.4,,,,,,5.8,-0.7,,,,
5566,      5200,2001MM04,3.2,-3.1,,,,,,2.9,-3.3,,,,
5567,      5200,2001MM05,8.1,1.4,,,,,,7.8,1.0,,,,
5568,      5200,2001MM06,6.3,-0.6,,,,,,6.1,-0.8,,,,
5569,      5200,2001KW02,5.9,-0.7,,,,,,5.7,-1.0,,,,
5570,      5200,2001MM07,4.3,-1.6,,,,,,4.0,-1.8,,,,
5571,      5200,2001MM08,2.9,-2.8,,,,,,2.7,-2.9,,,,
5572,      5200,2001MM09,1.8,-4.1,,,,,,1.6,-4.2,,,,
5573,      5200,2001KW03,3.0,-2.8,,,,,,2.8,-3.0,,,,
5574,      5200,2001MM10,5.1,-2.0,,,,,,4.8,-2.4,,,,
5575,      5200,2001MM11,6.8,-0.1,,,,,,6.5,-0.3,,,,
5576,      5200,2001MM12,5.6,-1.2,,,,,,5.3,-1.4,,,,
5577,      5200,2001KW04,5.8,-1.1,,,,,,5.5,-1.4,,,,
5578,      5200,2001JJ00,5.2,-1.3,,141.1,115.7,5.7,11889.0,4.9,-1.5,,,4.6,11963.0
5579,      5200,2002MM01,5.1,-1.8,,,,,,4.7,-2.1,,,,
5580,      5200,2002MM02,3.4,-3.9,,,,,,3.1,-4.2,,,,
5581,      5200,2002MM03,7.1,-0.4,,,,,,6.6,-0.9,,,,
5582,      5200,2002KW01,5.3,-2.0,,,,,,4.8,-2.3,,,,
5583,      5200,2002MM04,7.0,-0.6,,,,,,6.7,-1.0,,,,
5584,      5200,2002MM05,5.2,-2.2,,,,,,5.0,-2.4,,,,
5585,      5200,2002MM06,1.3,-5.5,,,,,,1.1,-5.7,,,,
5586,      5200,2002KW02,4.4,-2.9,,,,,,4.1,-3.1,,,,
5587,      5200,2002MM07,3.8,-2.8,,,,,,3.6,-3.0,,,,
5588,      5200,2002MM08,4.7,-2.1,,,,,,4.2,-2.5,,,,
5589,      5200,2002MM09,4.9,-1.6,,,,,,4.5,-1.9,,,,
5590,      5200,2002KW03,4.4,-2.2,,,,,,4.1,-2.5,,,,
5591,      5200,2002MM10,1.8,-4.4,,,,,,1.4,-4.7,,,,
5592,      5200,2002MM11,3.5,-2.7,,,,,,3.1,-3.1,,,,
5593,      5200,2002MM12,1.7,-4.3,,,,,,1.3,-4.6,,,,
5594,      5200,2002KW04,2.3,-3.8,,,,,,2.0,-4.2,,,,
5595,      5200,2002JJ00,4.1,-2.7,,146.9,112.6,5.7,12378.0,3.8,-3.0,,,4.5,12415.0
5596,      5200,2003MM01,-1.6,-5.0,,,,,,-1.7,-5.2,,,,
5597,      5200,2003MM02,-5.4,-8.3,,,,,,-5.6,-8.6,,,,
5598,      5200,2003MM03,-2.2,-5.0,,,,,,-2.4,-5.1,,,,
5599,      5200,2003KW01,-3.1,-6.0,,,,,,-3.2,-6.3,,,,
5600,      5200,2003MM04,-3.5,-6.1,,,,,,-3.6,-6.3,,,,
5601,      5200,2003MM05,-1.6,-4.3,,,,,,-1.7,-4.4,,,,
5602,      5200,2003MM06,-2.9,-5.6,,,,,,-3.0,-5.7,,,,
5603,      5200,2003KW02,-2.6,-5.3,,,,,,-2.8,-5.4,,,,
5604,      5200,2003MM07,-2.1,-4.6,,,,,,-2.3,-4.7,,,,
5605,      5200,2003MM08,-2.4,-5.0,,,,,,-2.5,-5.0,,,,
5606,      5200,2003MM09,-2.2,-4.6,,,,,,-2.3,-4.7,,,,
5607,      5200,2003KW03,-2.2,-4.7,,,,,,-2.4,-4.8,,,,
5608,      5200,2003MM10,1.6,-1.3,,,,,,1.4,-1.4,,,,
5609,      5200,2003MM11,-0.2,-3.3,,,,,,-0.4,-3.5,,,,
5610,      5200,2003MM12,0.6,-2.2,,,,,,0.4,-2.5,,,,
5611,      5200,2003KW04,0.7,-2.2,,,,,,0.5,-2.4,,,,
5612,      5200,2003JJ00,-1.9,-4.6,,144.2,107.4,5.5,12149.0,-2.0,-4.8,,,4.3,12166.0
5613,      5200,2004MM01,-0.1,-2.0,,,,,,-0.1,-2.0,,,,
5614,      5200,2004MM02,3.5,1.8,,,,,,3.5,1.8,,,,
5615,      5200,2004MM03,-5.1,-6.7,,,,,,-5.1,-6.7,,,,
5616,      5200,2004KW01,-0.8,-2.6,,,,,,-0.8,-2.5,,,,
5617,      5200,2004MM04,-0.1,-2.1,,,,,,-0.1,-2.1,,,,
5618,      5200,2004MM05,-2.5,-4.8,,,,,,-2.5,-4.8,,,,
5619,      5200,2004MM06,-3.0,-5.2,,,,,,-3.0,-5.2,,,,
5620,      5200,2004KW02,-1.9,-4.1,,,,,,-1.9,-4.1,,,,
5621,      5200,2004MM07,-0.5,-2.4,,,,,,-0.5,-2.4,,,,
5622,      5200,2004MM08,-2.3,-3.7,,,,,,-2.3,-3.7,,,,
5623,      5200,2004MM09,-0.6,-2.7,,,,,,-0.5,-2.7,,,,
5624,      5200,2004KW03,-1.1,-2.9,,,,,,-1.1,-2.9,,,,
5625,      5200,2004MM10,1.6,-0.4,,,,,,1.6,-0.4,,,,
5626,      5200,2004MM11,-1.7,-3.4,,,,,,-1.7,-3.4,,,,
5627,      5200,2004MM12,1.9,0.1,,,,,,1.9,0.1,,,,
5628,      5200,2004KW04,0.6,-1.2,,,,,,0.6,-1.2,,,,
5629,      5200,2004JJ00,-0.8,-2.7,,,,5.4,12047.0,-0.8,-2.7,,,4.2,12065.0
5630,      5200,2005MM01,1.1,-0.7,,,,,,,,,,,
5631,      5200,2005MM02,-1.4,-3.4,,,,,,,,,,,
5632,      5200,2005MM03,2.3,0.1,,,,,,,,,,,
5633,      5200,2005KW01,0.7,-1.3,,,,,,,,,,,
5634,      5200,2005MM04,0.2,-1.0,,,,,,,,,,,
5635,      5200,2005MM05,-0.3,-1.6,,,,,,,,,,,
5636,      5200,2005MM06,4.1,2.1,,,,,,,,,,,
5637,      5200,2005KW02,1.3,-0.2,,,,,,,,,,,
5638,      5200,2005MM07,,,,,,,,,,,,,
5639,      5200,2005MM08,,,,,,,,,,,,,
5640,      5200,2005MM09,,,,,,,,,,,,,
5641,      5200,2005KW03,3.0,1.2,,,,,,,,,,,
5642,      5300,1995MM01,,,,,,,,,,,,,
5643,      5300,1995MM02,,,,,,,,,,,,,
5644,      5300,1995MM03,,,,,,,,,,,,,
5645,      5300,1995KW01,,,,,,,,,,,,,
5646,      5300,1995MM04,,,,,,,,,,,,,
5647,      5300,1995MM05,,,,,,,,,,,,,
5648,      5300,1995MM06,,,,,,,,,,,,,
5649,      5300,1995KW02,,,,,,,,,,,,,
5650,      5300,1995MM07,,,,,,,,,,,,,
5651,      5300,1995MM08,,,,,,,,,,,,,
5652,      5300,1995MM09,,,,,,,,,,,,,
5653,      5300,1995KW03,,,,,,,,,,,,,
5654,      5300,1995MM10,,,,,,,,,,,,,
5655,      5300,1995MM11,,,,,,,,,,,,,
5656,      5300,1995MM12,,,,,,,,,,,,,
5657,      5300,1995KW04,,,,,,,,,,,,,
5658,      5300,1995JJ00,9.4,6.9,,100.0,100.0,2.7,3930.0,,,100.0,100.0,2.8,5056.0
5659,      5300,1996MM01,5.5,3.2,,,,,,5.0,2.5,,,,
5660,      5300,1996MM02,5.4,2.9,,,,,,5.0,2.0,,,,
5661,      5300,1996MM03,5.1,1.9,,,,,,4.5,1.5,,,,
5662,      5300,1996KW01,5.4,2.7,,,,,,4.8,2.0,,,,
5663,      5300,1996MM04,5.8,2.1,,,,,,5.3,1.4,,,,
5664,      5300,1996MM05,6.2,2.8,,,,,,5.3,1.9,,,,
5665,      5300,1996MM06,6.2,2.5,,,,,,5.5,1.9,,,,
5666,      5300,1996KW02,6.1,2.5,,,,,,5.4,1.8,,,,
5667,      5300,1996MM07,5.7,2.3,,,,,,5.1,1.6,,,,
5668,      5300,1996MM08,5.7,2.0,,,,,,4.9,1.1,,,,
5669,      5300,1996MM09,6.0,2.3,,,,,,5.3,1.6,,,,
5670,      5300,1996KW03,5.8,2.2,,,,,,5.1,1.4,,,,
5671,      5300,1996MM10,5.9,2.5,,,,,,5.5,2.2,,,,
5672,      5300,1996MM11,5.6,2.5,,,,,,5.0,1.7,,,,
5673,      5300,1996MM12,5.9,2.5,,,,,,5.3,1.7,,,,
5674,      5300,1996KW04,5.8,2.5,,,,,,5.3,1.9,,,,
5675,      5300,1996JJ00,5.8,2.4,,105.8,102.4,2.7,4156.0,5.1,1.7,,,2.8,5316.0
5676,      5300,1997MM01,8.8,5.7,,,,,,8.1,4.7,,,,
5677,      5300,1997MM02,8.8,5.7,,,,,,7.8,4.5,,,,
5678,      5300,1997MM03,8.9,5.8,,,,,,8.4,5.2,,,,
5679,      5300,1997KW01,8.8,5.7,,,,,,8.1,4.8,,,,
5680,      5300,1997MM04,9.0,6.1,,,,,,8.2,5.0,,,,
5681,      5300,1997MM05,8.7,5.5,,,,,,8.2,4.8,,,,
5682,      5300,1997MM06,9.0,5.5,,,,,,8.0,4.3,,,,
5683,      5300,1997KW02,8.9,5.7,,,,,,8.1,4.7,,,,
5684,      5300,1997MM07,8.6,5.6,,,,,,8.0,4.9,,,,
5685,      5300,1997MM08,8.3,5.4,,,,,,7.4,4.2,,,,
5686,      5300,1997MM09,8.9,4.9,,,,,,8.0,3.8,,,,
5687,      5300,1997KW03,8.6,5.3,,,,,,7.8,4.3,,,,
5688,      5300,1997MM10,8.5,5.3,,,,,,7.9,4.6,,,,
5689,      5300,1997MM11,8.8,5.3,,,,,,7.8,4.1,,,,
5690,      5300,1997MM12,8.5,5.6,,,,,,7.3,4.1,,,,
5691,      5300,1997KW04,8.6,5.4,,,,,,7.7,4.3,,,,
5692,      5300,1997JJ00,8.7,5.5,,115.0,108.1,2.8,4519.0,7.9,4.5,,,2.8,5737.0
5693,      5300,1998MM01,6.4,4.4,,,,,,5.1,2.6,,,,
5694,      5300,1998MM02,6.4,4.4,,,,,,5.1,2.6,,,,
5695,      5300,1998MM03,6.7,4.7,,,,,,5.3,2.8,,,,
5696,      5300,1998KW01,6.5,4.5,,,,,,5.1,2.7,,,,
5697,      5300,1998MM04,6.9,4.3,,,,,,5.7,2.7,,,,
5698,      5300,1998MM05,6.9,4.3,,,,,,5.5,2.5,,,,
5699,      5300,1998MM06,7.0,4.3,,,,,,5.7,2.7,,,,
5700,      5300,1998KW02,6.9,4.3,,,,,,5.6,2.7,,,,
5701,      5300,1998MM07,7.2,4.5,,,,,,5.9,2.9,,,,
5702,      5300,1998MM08,7.2,4.2,,,,,,5.9,2.8,,,,
5703,      5300,1998MM09,7.4,4.8,,,,,,6.1,3.2,,,,
5704,      5300,1998KW03,7.3,4.5,,,,,,5.9,2.9,,,,
5705,      5300,1998MM10,5.9,3.3,,,,,,4.6,1.7,,,,
5706,      5300,1998MM11,5.9,3.8,,,,,,4.7,2.1,,,,
5707,      5300,1998MM12,5.9,3.5,,,,,,4.7,1.9,,,,
5708,      5300,1998KW04,5.9,3.5,,,,,,4.7,1.9,,,,
5709,      5300,1998JJ00,6.7,4.2,,122.7,112.7,2.8,4821.0,5.4,2.6,,,2.8,6044.0
5710,      5300,1999MM01,6.8,3.9,,,,,,7.1,4.1,,,,
5711,      5300,1999MM02,6.6,3.4,,,,,,6.9,3.7,,,,
5712,      5300,1999MM03,6.8,3.9,,,,,,7.1,3.9,,,,
5713,      5300,1999KW01,6.7,3.7,,,,,,7.0,3.9,,,,
5714,      5300,1999MM04,7.7,6.0,,,,,,7.8,5.8,,,,
5715,      5300,1999MM05,7.7,5.7,,,,,,7.8,5.6,,,,
5716,      5300,1999MM06,7.7,5.8,,,,,,7.8,5.4,,,,
5717,      5300,1999KW02,7.7,5.8,,,,,,7.8,5.6,,,,
5718,      5300,1999MM07,7.6,4.9,,,,,,7.8,4.4,,,,
5719,      5300,1999MM08,7.9,5.4,,,,,,8.0,4.9,,,,
5720,      5300,1999MM09,7.6,5.8,,,,,,7.7,5.4,,,,
5721,      5300,1999KW03,7.7,5.3,,,,,,7.8,4.9,,,,
5722,      5300,1999MM10,7.9,4.1,,,,,,7.8,3.9,,,,
5723,      5300,1999MM11,7.6,3.6,,,,,,7.9,3.7,,,,
5724,      5300,1999MM12,7.9,4.1,,,,,,8.1,4.1,,,,
5725,      5300,1999KW04,7.8,3.9,,,,,,7.9,3.9,,,,
5726,      5300,1999JJ00,7.5,4.7,,131.9,118.0,2.8,5183.0,7.7,4.6,,,2.8,6507.0
5727,      5300,2000MM01,4.7,3.4,,,,,,4.7,2.9,,,,
5728,      5300,2000MM02,4.9,3.2,,,,,,4.9,2.7,,,,
5729,      5300,2000MM03,4.7,3.2,,,,,,4.7,2.7,,,,
5730,      5300,2000KW01,4.8,3.2,,,,,,4.8,2.8,,,,
5731,      5300,2000MM04,4.9,3.2,,,,,,5.0,3.1,,,,
5732,      5300,2000MM05,4.6,2.5,,,,,,4.6,2.4,,,,
5733,      5300,2000MM06,4.6,2.5,,,,,,4.5,2.2,,,,
5734,      5300,2000KW02,4.7,2.8,,,,,,4.7,2.6,,,,
5735,      5300,2000MM07,3.0,1.7,,,,,,3.6,1.7,,,,
5736,      5300,2000MM08,3.4,2.2,,,,,,4.0,1.9,,,,
5737,      5300,2000MM09,3.2,1.7,,,,,,3.8,1.4,,,,
5738,      5300,2000KW03,3.2,1.9,,,,,,3.8,1.7,,,,
5739,      5300,2000MM10,4.2,3.6,,,,,,4.5,3.2,,,,
5740,      5300,2000MM11,4.5,4.1,,,,,,4.9,3.6,,,,
5741,      5300,2000MM12,4.2,3.8,,,,,,4.5,3.4,,,,
5742,      5300,2000KW04,4.3,3.8,,,,,,4.6,3.4,,,,
5743,      5300,2000JJ00,4.2,2.9,,137.5,121.4,2.7,5402.0,4.4,2.6,,,2.8,6796.0
