ID,Geslacht,Leeftijd,TypeZorg,Herkomstgroepering,Perioden,AantalInVerslagjaar_1,PercentageInVerslagjaar_2,TotaalUrenInVerslagjaar_3,GemiddeldPerPersoonInVerslagjaar_4,GemiddeldInBevolkingInVerslagjaar_5
7169,2,1, 3,4,2005JJ00,1025,0.19,14,13,0.03
7170,2,1, 3,4,2006JJ00,1025,0.19,13,13,0.02
7171,2,1, 3,4,2007JJ00,1040,0.19,18,17,0.03
7172,2,1, 3,4,2008JJ00,980,0.17,17,18,0.03
7173,2,1, 3,4,2009JJ00,805,0.14,16,19,0.03
7174,2,1, 3,4,2010JJ00,710,0.12,13,19,0.02
7175,2,1, 3,5,2004JJ00,170,0.2,3,15,0.03
7176,2,1, 3,5,2005JJ00,165,0.18,2,12,0.02
7177,2,1, 3,5,2006JJ00,185,0.2,2,12,0.02
7178,2,1, 3,5,2007JJ00,205,0.22,4,21,0.05
7179,2,1, 3,5,2008JJ00,165,0.17,4,23,0.04
7180,2,1, 3,5,2009JJ00,150,0.15,4,26,0.04
7181,2,1, 3,5,2010JJ00,135,0.13,3,24,0.03
7182,2,1, 3,6,2004JJ00,230,0.22,3,14,0.03
7183,2,1, 3,6,2005JJ00,260,0.24,3,11,0.03
7184,2,1, 3,6,2006JJ00,270,0.24,3,13,0.03
7185,2,1, 3,6,2007JJ00,275,0.24,4,16,0.04
7186,2,1, 3,6,2008JJ00,235,0.2,4,19,0.04
7187,2,1, 3,6,2009JJ00,195,0.16,4,20,0.03
7188,2,1, 3,6,2010JJ00,180,0.15,3,18,0.03
7189,2,1, 3,7,2004JJ00,210,0.18,4,17,0.03
7190,2,1, 3,7,2005JJ00,245,0.21,4,18,0.04
7191,2,1, 3,7,2006JJ00,245,0.2,4,15,0.03
7192,2,1, 3,7,2007JJ00,215,0.18,4,19,0.03
7193,2,1, 3,7,2008JJ00,225,0.18,4,17,0.03
7194,2,1, 3,7,2009JJ00,175,0.14,3,16,0.02
7195,2,1, 3,7,2010JJ00,140,0.11,2,14,0.02
7196,2,1, 3,8,2004JJ00,80,0.19,2,28,0.05
7197,2,1, 3,8,2005JJ00,85,0.2,1,12,0.02
7198,2,1, 3,8,2006JJ00,85,0.2,1,10,0.02
7199,2,1, 3,8,2007JJ00,95,0.22,1,13,0.03
7200,2,1, 3,8,2008JJ00,85,0.19,1,15,0.03
7201,2,1, 3,8,2009JJ00,85,0.19,1,18,0.03
7202,2,1, 3,8,2010JJ00,60,0.14,1,21,0.03
7203,2,1, 3,9,2004JJ00,265,0.16,3,12,0.02
7204,2,1, 3,9,2005JJ00,270,0.16,3,12,0.02
7205,2,1, 3,9,2006JJ00,245,0.14,3,12,0.02
7206,2,1, 3,9,2007JJ00,250,0.14,4,16,0.02
7207,2,1, 3,9,2008JJ00,275,0.15,4,14,0.02
7208,2,1, 3,9,2009JJ00,205,0.1,3,16,0.02
7209,2,1, 3,9,2010JJ00,190,0.09,3,18,0.02
7210,2,1, 4,0,2004JJ00,20945,0.41,2915,139,0.57
7211,2,1, 4,0,2005JJ00,8650,0.17,1347,156,0.26
7212,2,1, 4,0,2006JJ00,5955,0.12,1039,175,0.2
7213,2,1, 4,0,2007JJ00,4460,0.09,882,198,0.17
7214,2,1, 4,0,2008JJ00,5110,0.1,1103,216,0.21
7215,2,1, 4,0,2009JJ00,5705,0.11,1337,234,0.26
7216,2,1, 4,0,2010JJ00,6555,0.13,1586,242,0.31
7217,2,1, 4,1,2004JJ00,16520,0.4,2333,141,0.57
7218,2,1, 4,1,2005JJ00,6875,0.17,1102,160,0.27
7219,2,1, 4,1,2006JJ00,4780,0.12,851,178,0.21
7220,2,1, 4,1,2007JJ00,3670,0.09,735,200,0.18
7221,2,1, 4,1,2008JJ00,4215,0.1,919,218,0.22
7222,2,1, 4,1,2009JJ00,4695,0.11,1106,235,0.27
7223,2,1, 4,1,2010JJ00,5325,0.13,1300,244,0.32
7224,2,1, 4,2,2004JJ00,4425,0.44,582,132,0.58
7225,2,1, 4,2,2005JJ00,1775,0.17,245,138,0.24
7226,2,1, 4,2,2006JJ00,1175,0.11,189,160,0.18
7227,2,1, 4,2,2007JJ00,795,0.08,147,185,0.14
7228,2,1, 4,2,2008JJ00,890,0.08,184,207,0.17
7229,2,1, 4,2,2009JJ00,1010,0.09,231,229,0.21
7230,2,1, 4,2,2010JJ00,1225,0.11,286,233,0.26
7231,2,1, 4,3,2004JJ00,1915,0.39,269,140,0.55
7232,2,1, 4,3,2005JJ00,815,0.17,122,150,0.25
7233,2,1, 4,3,2006JJ00,585,0.12,94,160,0.19
7234,2,1, 4,3,2007JJ00,435,0.09,78,180,0.16
7235,2,1, 4,3,2008JJ00,440,0.09,92,208,0.18
7236,2,1, 4,3,2009JJ00,530,0.1,114,215,0.23
7237,2,1, 4,3,2010JJ00,595,0.12,141,238,0.28
7238,2,1, 4,4,2004JJ00,2510,0.49,313,125,0.61
7239,2,1, 4,4,2005JJ00,955,0.18,123,128,0.23
7240,2,1, 4,4,2006JJ00,590,0.11,95,161,0.18
7241,2,1, 4,4,2007JJ00,360,0.07,68,190,0.12
7242,2,1, 4,4,2008JJ00,450,0.08,92,206,0.16
7243,2,1, 4,4,2009JJ00,480,0.08,117,244,0.2
7244,2,1, 4,4,2010JJ00,635,0.11,145,229,0.24
7245,2,1, 4,5,2004JJ00,290,0.34,38,131,0.44
7246,2,1, 4,5,2005JJ00,155,0.17,21,133,0.23
7247,2,1, 4,5,2006JJ00,85,0.1,15,176,0.17
7248,2,1, 4,5,2007JJ00,60,0.06,12,207,0.13
7249,2,1, 4,5,2008JJ00,75,0.08,17,222,0.18
7250,2,1, 4,5,2009JJ00,85,0.09,24,278,0.24
7251,2,1, 4,5,2010JJ00,120,0.12,34,277,0.33
7252,2,1, 4,6,2004JJ00,645,0.61,66,103,0.63
7253,2,1, 4,6,2005JJ00,190,0.17,21,109,0.19
7254,2,1, 4,6,2006JJ00,115,0.1,19,165,0.17
7255,2,1, 4,6,2007JJ00,85,0.07,15,173,0.13
7256,2,1, 4,6,2008JJ00,100,0.08,20,207,0.18
7257,2,1, 4,6,2009JJ00,90,0.08,21,235,0.18
7258,2,1, 4,6,2010JJ00,135,0.11,30,223,0.25
7259,2,1, 4,7,2004JJ00,970,0.83,133,137,1.14
7260,2,1, 4,7,2005JJ00,350,0.29,45,130,0.38
7261,2,1, 4,7,2006JJ00,215,0.18,32,152,0.27
7262,2,1, 4,7,2007JJ00,120,0.1,23,191,0.19
7263,2,1, 4,7,2008JJ00,155,0.12,31,199,0.25
7264,2,1, 4,7,2009JJ00,155,0.12,37,236,0.29
7265,2,1, 4,7,2010JJ00,185,0.14,39,211,0.31
7266,2,1, 4,8,2004JJ00,160,0.38,20,125,0.47
7267,2,1, 4,8,2005JJ00,70,0.16,10,146,0.24
7268,2,1, 4,8,2006JJ00,40,0.09,6,161,0.15
7269,2,1, 4,8,2007JJ00,30,0.07,5,162,0.12
7270,2,1, 4,8,2008JJ00,40,0.09,7,168,0.15
7271,2,1, 4,8,2009JJ00,50,0.11,11,222,0.25
7272,2,1, 4,8,2010JJ00,50,0.11,13,247,0.28
7273,2,1, 4,9,2004JJ00,445,0.27,56,127,0.34
7274,2,1, 4,9,2005JJ00,195,0.12,26,133,0.15
7275,2,1, 4,9,2006JJ00,135,0.08,22,161,0.13
7276,2,1, 4,9,2007JJ00,65,0.04,14,208,0.08
7277,2,1, 4,9,2008JJ00,80,0.04,18,219,0.1
7278,2,1, 4,9,2009JJ00,100,0.05,24,245,0.12
7279,2,1, 4,9,2010JJ00,140,0.07,29,209,0.14
7280,2,1, 5,0,2004JJ00,2440,0.05,282,116,0.05
7281,2,1, 5,0,2005JJ00,3215,0.06,396,123,0.08
7282,2,1, 5,0,2006JJ00,3255,0.06,411,126,0.08
7283,2,1, 5,0,2007JJ00,2590,0.05,347,134,0.07
7284,2,1, 5,0,2008JJ00,1935,0.04,278,143,0.05
7285,2,1, 5,0,2009JJ00,1615,0.03,243,150,0.05
7286,2,1, 5,0,2010JJ00,1435,0.03,225,157,0.04
7287,2,1, 5,1,2004JJ00,2040,0.05,241,118,0.06
7288,2,1, 5,1,2005JJ00,2570,0.06,318,124,0.08
7289,2,1, 5,1,2006JJ00,2590,0.06,326,126,0.08
7290,2,1, 5,1,2007JJ00,2010,0.05,268,133,0.07
7291,2,1, 5,1,2008JJ00,1535,0.04,220,143,0.05
7292,2,1, 5,1,2009JJ00,1320,0.03,201,152,0.05
7293,2,1, 5,1,2010JJ00,1150,0.03,179,156,0.04
7294,2,1, 5,2,2004JJ00,400,0.04,41,103,0.04
7295,2,1, 5,2,2005JJ00,645,0.06,78,121,0.08
7296,2,1, 5,2,2006JJ00,665,0.06,85,128,0.08
7297,2,1, 5,2,2007JJ00,580,0.06,80,137,0.08
7298,2,1, 5,2,2008JJ00,400,0.04,58,144,0.05
7299,2,1, 5,2,2009JJ00,295,0.03,42,143,0.04
7300,2,1, 5,2,2010JJ00,285,0.03,46,159,0.04
7301,2,1, 5,3,2004JJ00,235,0.05,27,113,0.05
7302,2,1, 5,3,2005JJ00,315,0.06,41,129,0.08
7303,2,1, 5,3,2006JJ00,325,0.07,41,125,0.08
7304,2,1, 5,3,2007JJ00,275,0.06,36,132,0.07
7305,2,1, 5,3,2008JJ00,200,0.04,24,123,0.05
7306,2,1, 5,3,2009JJ00,135,0.03,18,133,0.04
7307,2,1, 5,3,2010JJ00,145,0.03,21,143,0.04
7308,2,1, 5,4,2004JJ00,160,0.03,15,90,0.03
7309,2,1, 5,4,2005JJ00,330,0.06,38,114,0.07
7310,2,1, 5,4,2006JJ00,340,0.06,44,131,0.08
7311,2,1, 5,4,2007JJ00,305,0.06,43,141,0.08
7312,2,1, 5,4,2008JJ00,205,0.04,33,164,0.06
7313,2,1, 5,4,2009JJ00,160,0.03,24,152,0.04
7314,2,1, 5,4,2010JJ00,140,0.02,25,176,0.04
7315,2,1, 5,5,2004JJ00,25,0.03,2,81,0.02
7316,2,1, 5,5,2005JJ00,30,0.03,4,131,0.04
7317,2,1, 5,5,2006JJ00,50,0.05,6,130,0.07
7318,2,1, 5,5,2007JJ00,45,0.05,8,165,0.08
7319,2,1, 5,5,2008JJ00,30,0.03,5,170,0.05
7320,2,1, 5,5,2009JJ00,25,0.03,4,142,0.04
7321,2,1, 5,5,2010JJ00,15,0.02,4,211,0.04
7322,2,1, 5,6,2004JJ00,40,0.04,4,93,0.04
7323,2,1, 5,6,2005JJ00,80,0.07,8,105,0.08
7324,2,1, 5,6,2006JJ00,75,0.07,9,112,0.08
7325,2,1, 5,6,2007JJ00,45,0.04,6,124,0.05
7326,2,1, 5,6,2008JJ00,35,0.03,4,125,0.04
7327,2,1, 5,6,2009JJ00,20,0.02,3,150,0.02
7328,2,1, 5,6,2010JJ00,25,0.02,3,148,0.03
7329,2,1, 5,7,2004JJ00,60,0.05,6,95,0.05
7330,2,1, 5,7,2005JJ00,110,0.09,12,111,0.1
7331,2,1, 5,7,2006JJ00,105,0.09,12,119,0.1
7332,2,1, 5,7,2007JJ00,125,0.1,16,130,0.13
7333,2,1, 5,7,2008JJ00,70,0.06,11,164,0.09
7334,2,1, 5,7,2009JJ00,60,0.05,9,156,0.08
7335,2,1, 5,7,2010JJ00,50,0.04,8,150,0.06
7336,2,1, 5,8,2004JJ00,10,0.02,0,46,0.01
7337,2,1, 5,8,2005JJ00,35,0.09,5,127,0.11
7338,2,1, 5,8,2006JJ00,35,0.08,4,125,0.1
7339,2,1, 5,8,2007JJ00,25,0.06,4,135,0.08
7340,2,1, 5,8,2008JJ00,20,0.05,3,149,0.07
7341,2,1, 5,8,2009JJ00,15,0.03,2,133,0.04
7342,2,1, 5,8,2010JJ00,15,0.03,2,151,0.05
7343,2,1, 5,9,2004JJ00,30,0.02,3,93,0.02
7344,2,1, 5,9,2005JJ00,75,0.04,8,115,0.05
7345,2,1, 5,9,2006JJ00,75,0.04,13,173,0.07
7346,2,1, 5,9,2007JJ00,65,0.04,10,159,0.06
7347,2,1, 5,9,2008JJ00,45,0.03,9,198,0.05
7348,2,1, 5,9,2009JJ00,40,0.02,6,159,0.03
7349,2,1, 5,9,2010JJ00,35,0.02,8,227,0.04
7350,2,1, 6,0,2004JJ00,5700,0.11,716,126,0.14
7351,2,1, 6,0,2005JJ00,5740,0.11,508,89,0.1
7352,2,1, 6,0,2006JJ00,5715,0.11,505,88,0.1
7353,2,1, 6,0,2007JJ00,6890,0.13,670,97,0.13
7354,2,1, 6,0,2008JJ00,6990,0.14,688,98,0.13
7355,2,1, 6,0,2009JJ00,6370,0.12,665,104,0.13
7356,2,1, 6,0,2010JJ00,6215,0.12,660,106,0.13
7357,2,1, 6,1,2004JJ00,4785,0.12,615,129,0.15
7358,2,1, 6,1,2005JJ00,4810,0.12,432,90,0.1
7359,2,1, 6,1,2006JJ00,4810,0.12,424,88,0.1
7360,2,1, 6,1,2007JJ00,5720,0.14,543,95,0.13
7361,2,1, 6,1,2008JJ00,5805,0.14,561,97,0.14
7362,2,1, 6,1,2009JJ00,5250,0.13,546,104,0.13
7363,2,1, 6,1,2010JJ00,5190,0.13,534,103,0.13
7364,2,1, 6,2,2004JJ00,920,0.09,101,110,0.1
7365,2,1, 6,2,2005JJ00,930,0.09,77,82,0.08
7366,2,1, 6,2,2006JJ00,905,0.09,82,90,0.08
7367,2,1, 6,2,2007JJ00,1165,0.11,127,109,0.12
7368,2,1, 6,2,2008JJ00,1180,0.11,127,107,0.12
7369,2,1, 6,2,2009JJ00,1120,0.1,119,106,0.11
7370,2,1, 6,2,2010JJ00,1030,0.09,126,123,0.11
7371,2,1, 6,3,2004JJ00,505,0.1,60,119,0.12
7372,2,1, 6,3,2005JJ00,520,0.11,44,85,0.09
7373,2,1, 6,3,2006JJ00,505,0.1,43,85,0.09
7374,2,1, 6,3,2007JJ00,585,0.12,57,97,0.12
7375,2,1, 6,3,2008JJ00,610,0.12,57,93,0.11
7376,2,1, 6,3,2009JJ00,625,0.12,57,91,0.11
7377,2,1, 6,3,2010JJ00,550,0.11,59,107,0.11
7378,2,1, 6,4,2004JJ00,415,0.08,41,98,0.08
7379,2,1, 6,4,2005JJ00,410,0.08,32,79,0.06
7380,2,1, 6,4,2006JJ00,400,0.07,39,97,0.07
7381,2,1, 6,4,2007JJ00,580,0.11,70,120,0.13
7382,2,1, 6,4,2008JJ00,570,0.1,70,123,0.12
7383,2,1, 6,4,2009JJ00,495,0.08,62,124,0.11
7384,2,1, 6,4,2010JJ00,480,0.08,67,140,0.11
7385,2,1, 6,5,2004JJ00,65,0.08,6,87,0.07
7386,2,1, 6,5,2005JJ00,60,0.07,6,96,0.06
7387,2,1, 6,5,2006JJ00,75,0.08,12,159,0.13
7388,2,1, 6,5,2007JJ00,105,0.11,20,195,0.22
7389,2,1, 6,5,2008JJ00,105,0.11,17,160,0.18
7390,2,1, 6,5,2009JJ00,80,0.08,14,168,0.14
7391,2,1, 6,5,2010JJ00,85,0.08,17,198,0.16
7392,2,1, 6,6,2004JJ00,90,0.09,10,105,0.09
7393,2,1, 6,6,2005JJ00,90,0.08,5,59,0.05
7394,2,1, 6,6,2006JJ00,85,0.07,6,73,0.05
7395,2,1, 6,6,2007JJ00,135,0.12,15,108,0.13
7396,2,1, 6,6,2008JJ00,135,0.12,18,128,0.15
7397,2,1, 6,6,2009JJ00,105,0.09,13,120,0.11
7398,2,1, 6,6,2010JJ00,120,0.1,16,131,0.13
7399,2,1, 6,7,2004JJ00,115,0.1,11,102,0.1
7400,2,1, 6,7,2005JJ00,105,0.09,9,91,0.08
7401,2,1, 6,7,2006JJ00,100,0.08,9,91,0.07
7402,2,1, 6,7,2007JJ00,155,0.13,16,107,0.14
7403,2,1, 6,7,2008JJ00,130,0.11,15,116,0.12
7404,2,1, 6,7,2009JJ00,120,0.1,17,142,0.14
7405,2,1, 6,7,2010JJ00,95,0.07,15,160,0.12
7406,2,1, 6,8,2004JJ00,40,0.09,4,106,0.1
7407,2,1, 6,8,2005JJ00,45,0.11,3,67,0.07
7408,2,1, 6,8,2006JJ00,45,0.11,5,96,0.11
7409,2,1, 6,8,2007JJ00,50,0.12,4,80,0.1
7410,2,1, 6,8,2008JJ00,60,0.13,6,106,0.14
7411,2,1, 6,8,2009JJ00,50,0.11,5,105,0.12
7412,2,1, 6,8,2010JJ00,50,0.1,6,118,0.12
7413,2,1, 6,9,2004JJ00,105,0.06,10,93,0.06
7414,2,1, 6,9,2005JJ00,105,0.06,9,82,0.05
7415,2,1, 6,9,2006JJ00,100,0.06,8,79,0.05
7416,2,1, 6,9,2007JJ00,135,0.08,14,102,0.08
7417,2,1, 6,9,2008JJ00,135,0.07,14,102,0.07
7418,2,1, 6,9,2009JJ00,135,0.07,13,93,0.06
7419,2,1, 6,9,2010JJ00,135,0.07,14,107,0.07
7420,2,1, 7,0,2004JJ00,8720,0.17,2378,273,0.46
7421,2,1, 7,0,2005JJ00,8505,0.17,2483,292,0.48
7422,2,1, 7,0,2006JJ00,8150,0.16,2542,312,0.5
7423,2,1, 7,0,2007JJ00,6705,0.13,2256,336,0.44
7424,2,1, 7,0,2008JJ00,5855,0.11,2028,346,0.39
7425,2,1, 7,0,2009JJ00,5100,0.1,1805,354,0.35
7426,2,1, 7,0,2010JJ00,4730,0.09,1689,357,0.33
7427,2,1, 7,1,2004JJ00,7205,0.17,2020,280,0.49
7428,2,1, 7,1,2005JJ00,7145,0.17,2130,298,0.52
7429,2,1, 7,1,2006JJ00,6795,0.17,2139,315,0.52
7430,2,1, 7,1,2007JJ00,5555,0.14,1894,341,0.46
7431,2,1, 7,1,2008JJ00,4900,0.12,1714,350,0.42
7432,2,1, 7,1,2009JJ00,4270,0.1,1532,359,0.37
7433,2,1, 7,1,2010JJ00,3930,0.1,1415,360,0.35
7434,2,1, 7,2,2004JJ00,1515,0.15,357,236,0.36
7435,2,1, 7,2,2005JJ00,1360,0.13,353,260,0.35
7436,2,1, 7,2,2006JJ00,1360,0.13,404,297,0.39
7437,2,1, 7,2,2007JJ00,1150,0.11,362,314,0.35
7438,2,1, 7,2,2008JJ00,960,0.09,314,328,0.3
7439,2,1, 7,2,2009JJ00,830,0.08,273,328,0.25
7440,2,1, 7,2,2010JJ00,800,0.07,274,344,0.25
7441,2,1, 7,3,2004JJ00,830,0.17,215,259,0.44
7442,2,1, 7,3,2005JJ00,805,0.16,215,268,0.44
7443,2,1, 7,3,2006JJ00,770,0.16,234,303,0.48
7444,2,1, 7,3,2007JJ00,600,0.12,193,323,0.4
7445,2,1, 7,3,2008JJ00,550,0.11,181,328,0.36
7446,2,1, 7,3,2009JJ00,480,0.09,163,341,0.32
7447,2,1, 7,3,2010JJ00,445,0.09,147,333,0.29
7448,2,1, 7,4,2004JJ00,685,0.13,142,207,0.28
7449,2,1, 7,4,2005JJ00,555,0.11,138,248,0.26
7450,2,1, 7,4,2006JJ00,590,0.11,170,289,0.32
7451,2,1, 7,4,2007JJ00,555,0.1,169,305,0.31
7452,2,1, 7,4,2008JJ00,405,0.07,133,328,0.24
7453,2,1, 7,4,2009JJ00,355,0.06,110,311,0.19
7454,2,1, 7,4,2010JJ00,355,0.06,127,357,0.21
7455,2,1, 7,5,2004JJ00,70,0.08,12,183,0.14
7456,2,1, 7,5,2005JJ00,65,0.07,15,243,0.17
7457,2,1, 7,5,2006JJ00,85,0.1,32,365,0.35
7458,2,1, 7,5,2007JJ00,85,0.09,32,371,0.34
7459,2,1, 7,5,2008JJ00,60,0.06,23,367,0.24
7460,2,1, 7,5,2009JJ00,45,0.05,19,418,0.19
7461,2,1, 7,5,2010JJ00,50,0.05,24,460,0.24
7462,2,1, 7,6,2004JJ00,145,0.14,26,175,0.24
7463,2,1, 7,6,2005JJ00,110,0.1,26,230,0.24
7464,2,1, 7,6,2006JJ00,130,0.12,34,265,0.31
7465,2,1, 7,6,2007JJ00,110,0.1,32,283,0.28
7466,2,1, 7,6,2008JJ00,70,0.06,20,286,0.17
7467,2,1, 7,6,2009JJ00,60,0.05,18,309,0.15
7468,2,1, 7,6,2010JJ00,45,0.04,17,356,0.14
7469,2,1, 7,7,2004JJ00,250,0.21,56,224,0.48
7470,2,1, 7,7,2005JJ00,200,0.17,55,274,0.46
7471,2,1, 7,7,2006JJ00,205,0.17,59,287,0.49
7472,2,1, 7,7,2007JJ00,180,0.15,52,290,0.42
7473,2,1, 7,7,2008JJ00,155,0.12,50,320,0.4
7474,2,1, 7,7,2009JJ00,120,0.09,39,327,0.31
7475,2,1, 7,7,2010JJ00,125,0.1,47,373,0.37
7476,2,1, 7,8,2004JJ00,65,0.16,13,199,0.32
7477,2,1, 7,8,2005JJ00,60,0.14,14,244,0.34
7478,2,1, 7,8,2006JJ00,70,0.16,19,275,0.45
7479,2,1, 7,8,2007JJ00,65,0.15,20,323,0.48
7480,2,1, 7,8,2008JJ00,45,0.1,16,350,0.36
7481,2,1, 7,8,2009JJ00,45,0.1,11,236,0.24
7482,2,1, 7,8,2010JJ00,45,0.1,13,277,0.28
7483,2,1, 7,9,2004JJ00,155,0.09,35,224,0.21
7484,2,1, 7,9,2005JJ00,125,0.07,27,223,0.16
7485,2,1, 7,9,2006JJ00,95,0.06,26,266,0.15
7486,2,1, 7,9,2007JJ00,115,0.06,33,289,0.19
7487,2,1, 7,9,2008JJ00,75,0.04,25,340,0.14
7488,2,1, 7,9,2009JJ00,85,0.04,23,273,0.12
7489,2,1, 7,9,2010JJ00,85,0.04,27,313,0.13
7490,2,1, 8,0,2004JJ00,61540,1.2,4964,81,0.97
7491,2,1, 8,0,2005JJ00,57660,1.12,6152,107,1.2
7492,2,1, 8,0,2006JJ00,56400,1.1,6258,111,1.22
7493,2,1, 8,0,2007JJ00,52070,1.01,5958,114,1.16
7494,2,1, 8,0,2008JJ00,51675,1.0,5996,116,1.16
7495,2,1, 8,0,2009JJ00,52030,1.01,6294,121,1.22
7496,2,1, 8,0,2010JJ00,54350,1.05,6714,124,1.29
7497,2,1, 8,1,2004JJ00,50340,1.22,4087,81,0.99
7498,2,1, 8,1,2005JJ00,46720,1.14,5045,108,1.23
7499,2,1, 8,1,2006JJ00,45285,1.1,5057,112,1.23
7500,2,1, 8,1,2007JJ00,41385,1.01,4789,116,1.17
7501,2,1, 8,1,2008JJ00,40680,0.99,4793,118,1.17
7502,2,1, 8,1,2009JJ00,40600,0.99,4993,123,1.22
7503,2,1, 8,1,2010JJ00,41850,1.03,5244,125,1.29
7504,2,1, 8,2,2004JJ00,11200,1.12,877,78,0.87
7505,2,1, 8,2,2005JJ00,10940,1.08,1107,101,1.09
7506,2,1, 8,2,2006JJ00,11115,1.08,1201,108,1.17
7507,2,1, 8,2,2007JJ00,10685,1.03,1169,109,1.13
7508,2,1, 8,2,2008JJ00,10995,1.03,1202,109,1.13
7509,2,1, 8,2,2009JJ00,11430,1.05,1301,114,1.19
7510,2,1, 8,2,2010JJ00,12500,1.12,1470,118,1.32
7511,2,1, 8,3,2004JJ00,5635,1.15,451,80,0.92
7512,2,1, 8,3,2005JJ00,5330,1.09,558,105,1.14
7513,2,1, 8,3,2006JJ00,5225,1.07,576,110,1.18
7514,2,1, 8,3,2007JJ00,4800,0.99,538,112,1.11
7515,2,1, 8,3,2008JJ00,4745,0.95,548,116,1.1
7516,2,1, 8,3,2009JJ00,4790,0.95,571,119,1.13
7517,2,1, 8,3,2010JJ00,5015,0.98,608,121,1.19
7518,2,1, 8,4,2004JJ00,5570,1.08,426,76,0.83
7519,2,1, 8,4,2005JJ00,5610,1.06,550,98,1.04
7520,2,1, 8,4,2006JJ00,5885,1.1,625,106,1.16
7521,2,1, 8,4,2007JJ00,5885,1.08,631,107,1.16
7522,2,1, 8,4,2008JJ00,6250,1.1,654,105,1.15
7523,2,1, 8,4,2009JJ00,6640,1.14,731,110,1.25
7524,2,1, 8,4,2010JJ00,7485,1.25,862,115,1.43
7525,2,1, 8,5,2004JJ00,595,0.69,40,68,0.47
7526,2,1, 8,5,2005JJ00,650,0.73,57,88,0.64
7527,2,1, 8,5,2006JJ00,755,0.83,82,109,0.9
7528,2,1, 8,5,2007JJ00,830,0.89,94,113,1.01
7529,2,1, 8,5,2008JJ00,910,0.95,98,108,1.02
7530,2,1, 8,5,2009JJ00,1005,1.02,119,118,1.2
7531,2,1, 8,5,2010JJ00,1165,1.15,144,124,1.42
7532,2,1, 8,6,2004JJ00,1425,1.35,93,66,0.88
7533,2,1, 8,6,2005JJ00,1345,1.24,118,88,1.09
7534,2,1, 8,6,2006JJ00,1395,1.26,134,96,1.2
7535,2,1, 8,6,2007JJ00,1345,1.19,135,100,1.19
7536,2,1, 8,6,2008JJ00,1365,1.18,126,92,1.09
7537,2,1, 8,6,2009JJ00,1420,1.2,138,97,1.16
7538,2,1, 8,6,2010JJ00,1635,1.35,166,102,1.37
7539,2,1, 8,7,2004JJ00,2145,1.84,187,87,1.61
7540,2,1, 8,7,2005JJ00,2095,1.76,236,112,1.98
7541,2,1, 8,7,2006JJ00,2200,1.83,255,116,2.12
7542,2,1, 8,7,2007JJ00,2130,1.75,242,113,1.98
7543,2,1, 8,7,2008JJ00,2210,1.78,251,114,2.02
7544,2,1, 8,7,2009JJ00,2270,1.8,267,118,2.12
7545,2,1, 8,7,2010JJ00,2480,1.94,306,123,2.4
7546,2,1, 8,8,2004JJ00,380,0.9,28,75,0.68
7547,2,1, 8,8,2005JJ00,420,1.0,36,87,0.86
7548,2,1, 8,8,2006JJ00,435,1.03,42,97,1.0
7549,2,1, 8,8,2007JJ00,435,1.03,42,96,0.99
7550,2,1, 8,8,2008JJ00,455,1.04,45,99,1.03
7551,2,1, 8,8,2009JJ00,515,1.15,51,99,1.14
7552,2,1, 8,8,2010JJ00,570,1.25,64,113,1.41
7553,2,1, 8,9,2004JJ00,1025,0.63,77,75,0.47
7554,2,1, 8,9,2005JJ00,1105,0.65,103,93,0.61
7555,2,1, 8,9,2006JJ00,1105,0.64,112,102,0.65
7556,2,1, 8,9,2007JJ00,1145,0.65,119,104,0.68
7557,2,1, 8,9,2008JJ00,1305,0.7,133,102,0.71
7558,2,1, 8,9,2009JJ00,1430,0.73,156,109,0.8
7559,2,1, 8,9,2010JJ00,1640,0.8,181,110,0.89
7560,2,1, 9,0,2004JJ00,45550,0.89,3558,78,0.69
7561,2,1, 9,0,2005JJ00,26500,0.52,1784,67,0.35
7562,2,1, 9,0,2006JJ00,23005,0.45,1676,73,0.33
7563,2,1, 9,0,2007JJ00,22355,0.44,1776,79,0.35
7564,2,1, 9,0,2008JJ00,23475,0.45,1969,84,0.38
7565,2,1, 9,0,2009JJ00,23545,0.45,2076,88,0.4
7566,2,1, 9,0,2010JJ00,25000,0.48,2254,90,0.43
7567,2,1, 9,1,2004JJ00,36820,0.89,2982,81,0.72
7568,2,1, 9,1,2005JJ00,21755,0.53,1526,70,0.37
7569,2,1, 9,1,2006JJ00,19015,0.46,1414,74,0.34
7570,2,1, 9,1,2007JJ00,18510,0.45,1481,80,0.36
7571,2,1, 9,1,2008JJ00,19355,0.47,1629,84,0.4
7572,2,1, 9,1,2009JJ00,19295,0.47,1712,89,0.42
7573,2,1, 9,1,2010JJ00,20370,0.5,1826,90,0.45
7574,2,1, 9,2,2004JJ00,8730,0.87,576,66,0.57
7575,2,1, 9,2,2005JJ00,4745,0.47,258,54,0.25
7576,2,1, 9,2,2006JJ00,3990,0.39,262,66,0.26
7577,2,1, 9,2,2007JJ00,3850,0.37,295,77,0.29
7578,2,1, 9,2,2008JJ00,4120,0.39,340,82,0.32
7579,2,1, 9,2,2009JJ00,4245,0.39,364,86,0.33
7580,2,1, 9,2,2010JJ00,4630,0.42,428,92,0.38
7581,2,1, 9,3,2004JJ00,4170,0.85,311,75,0.63
