ID,Geslacht,Leeftijden,TypeZorg,Stedelijkheid,Perioden,AantalInVerslagjaar_1,PercentageInVerslagjaar_2,TotaalUrenInVerslagjaar_3,GemiddeldPerPersoonInVerslagjaar_4,GemiddeldInBevolkingInVerslagjaar_5
3269,1,3, 0,5,2004JJ00,12040,31.24,2236,186,58.03
3270,1,3, 0,5,2005JJ00,12430,31.36,2285,184,57.66
3271,1,3, 0,5,2006JJ00,12735,31.88,2344,184,58.67
3272,1,3, 0,5,2007JJ00,9655,33.34,1836,190,63.4
3273,1,3, 0,5,2008JJ00,9835,33.13,1807,184,60.89
3274,1,3, 0,5,2009JJ00,10280,33.05,1904,185,61.19
3275,1,3, 0,5,2010JJ00,10470,33.3,1890,180,60.1
3276,1,3, 1,0,2004JJ00,11880,5.74,1245,105,6.01
3277,1,3, 1,0,2005JJ00,16010,7.49,1818,114,8.51
3278,1,3, 1,0,2006JJ00,17655,8.0,2040,116,9.25
3279,1,3, 1,0,2007JJ00,18450,8.1,2138,116,9.39
3280,1,3, 1,0,2008JJ00,19040,8.05,2250,118,9.51
3281,1,3, 1,0,2009JJ00,19945,8.14,2445,123,9.98
3282,1,3, 1,0,2010JJ00,20050,7.84,2543,127,9.95
3283,1,3, 1,1,2004JJ00,2535,6.0,249,98,5.89
3284,1,3, 1,1,2005JJ00,3570,8.39,384,108,9.03
3285,1,3, 1,1,2006JJ00,3945,9.16,427,108,9.93
3286,1,3, 1,1,2007JJ00,3640,9.15,397,109,9.99
3287,1,3, 1,1,2008JJ00,3635,9.01,401,110,9.93
3288,1,3, 1,1,2009JJ00,3985,9.24,443,111,10.27
3289,1,3, 1,1,2010JJ00,4015,9.0,470,117,10.53
3290,1,3, 1,2,2004JJ00,3440,6.51,337,98,6.38
3291,1,3, 1,2,2005JJ00,4530,8.13,492,109,8.84
3292,1,3, 1,2,2006JJ00,5015,8.6,558,111,9.56
3293,1,3, 1,2,2007JJ00,5715,8.88,627,110,9.74
3294,1,3, 1,2,2008JJ00,5930,8.78,667,113,9.88
3295,1,3, 1,2,2009JJ00,6115,8.9,723,118,10.52
3296,1,3, 1,2,2010JJ00,6030,8.53,738,122,10.44
3297,1,3, 1,3,2004JJ00,2070,5.83,215,104,6.05
3298,1,3, 1,3,2005JJ00,2800,7.5,313,112,8.38
3299,1,3, 1,3,2006JJ00,3035,7.73,343,113,8.75
3300,1,3, 1,3,2007JJ00,3495,7.69,409,117,9.01
3301,1,3, 1,3,2008JJ00,3625,7.75,431,119,9.21
3302,1,3, 1,3,2009JJ00,3715,7.79,463,124,9.7
3303,1,3, 1,3,2010JJ00,3855,7.58,502,130,9.88
3304,1,3, 1,4,2004JJ00,1920,5.06,212,110,5.58
3305,1,3, 1,4,2005JJ00,2550,6.62,305,120,7.92
3306,1,3, 1,4,2006JJ00,2940,7.35,354,121,8.86
3307,1,3, 1,4,2007JJ00,3555,7.23,442,124,8.99
3308,1,3, 1,4,2008JJ00,3710,7.11,474,128,9.08
3309,1,3, 1,4,2009JJ00,3860,7.09,514,133,9.44
3310,1,3, 1,4,2010JJ00,3970,6.84,533,134,9.18
3311,1,3, 1,5,2004JJ00,1915,4.97,232,121,6.02
3312,1,3, 1,5,2005JJ00,2560,6.46,324,126,8.17
3313,1,3, 1,5,2006JJ00,2720,6.81,357,131,8.94
3314,1,3, 1,5,2007JJ00,2045,7.07,262,128,9.05
3315,1,3, 1,5,2008JJ00,2135,7.2,277,130,9.34
3316,1,3, 1,5,2009JJ00,2270,7.29,303,134,9.75
3317,1,3, 1,5,2010JJ00,2175,6.92,300,138,9.54
3318,1,3, 2,0,2004JJ00,4325,2.09,1005,232,4.85
3319,1,3, 2,0,2005JJ00,5045,2.36,869,172,4.06
3320,1,3, 2,0,2006JJ00,6020,2.73,749,124,3.39
3321,1,3, 2,0,2007JJ00,9205,4.04,904,98,3.97
3322,1,3, 2,0,2008JJ00,13625,5.76,1225,90,5.18
3323,1,3, 2,0,2009JJ00,16895,6.89,1557,92,6.35
3324,1,3, 2,0,2010JJ00,19800,7.74,1778,90,6.95
3325,1,3, 2,1,2004JJ00,750,1.78,38,50,0.89
3326,1,3, 2,1,2005JJ00,775,1.82,33,43,0.78
3327,1,3, 2,1,2006JJ00,795,1.85,33,42,0.77
3328,1,3, 2,1,2007JJ00,1115,2.8,47,42,1.18
3329,1,3, 2,1,2008JJ00,1690,4.19,99,59,2.47
3330,1,3, 2,1,2009JJ00,2330,5.41,158,68,3.67
3331,1,3, 2,1,2010JJ00,2775,6.22,223,80,4.99
3332,1,3, 2,2,2004JJ00,1095,2.07,159,146,3.01
3333,1,3, 2,2,2005JJ00,1280,2.3,158,123,2.83
3334,1,3, 2,2,2006JJ00,1615,2.77,143,88,2.45
3335,1,3, 2,2,2007JJ00,2345,3.64,114,49,1.77
3336,1,3, 2,2,2008JJ00,3475,5.15,208,60,3.08
3337,1,3, 2,2,2009JJ00,4265,6.21,290,68,4.22
3338,1,3, 2,2,2010JJ00,4980,7.04,372,75,5.26
3339,1,3, 2,3,2004JJ00,755,2.12,242,321,6.81
3340,1,3, 2,3,2005JJ00,905,2.43,190,210,5.09
3341,1,3, 2,3,2006JJ00,1110,2.83,144,130,3.67
3342,1,3, 2,3,2007JJ00,1965,4.33,224,114,4.93
3343,1,3, 2,3,2008JJ00,2820,6.03,269,95,5.75
3344,1,3, 2,3,2009JJ00,3425,7.18,326,95,6.84
3345,1,3, 2,3,2010JJ00,3965,7.8,352,89,6.92
3346,1,3, 2,4,2004JJ00,840,2.22,187,222,4.93
3347,1,3, 2,4,2005JJ00,995,2.58,169,170,4.39
3348,1,3, 2,4,2006JJ00,1185,2.97,148,124,3.69
3349,1,3, 2,4,2007JJ00,2265,4.61,222,98,4.52
3350,1,3, 2,4,2008JJ00,3455,6.62,328,95,6.29
3351,1,3, 2,4,2009JJ00,4275,7.85,405,95,7.44
3352,1,3, 2,4,2010JJ00,5120,8.82,472,92,8.13
3353,1,3, 2,5,2004JJ00,890,2.31,379,427,9.85
3354,1,3, 2,5,2005JJ00,1090,2.75,319,292,8.04
3355,1,3, 2,5,2006JJ00,1310,3.28,281,214,7.04
3356,1,3, 2,5,2007JJ00,1510,5.22,297,196,10.25
3357,1,3, 2,5,2008JJ00,2185,7.36,320,146,10.78
3358,1,3, 2,5,2009JJ00,2600,8.35,378,145,12.14
3359,1,3, 2,5,2010JJ00,2960,9.41,359,121,11.42
3360,1,3, 3,0,2004JJ00,7165,3.46,215,30,1.04
3361,1,3, 3,0,2005JJ00,5870,2.75,121,21,0.57
3362,1,3, 3,0,2006JJ00,6025,2.73,118,20,0.53
3363,1,3, 3,0,2007JJ00,5200,2.28,102,20,0.45
3364,1,3, 3,0,2008JJ00,4330,1.83,83,19,0.35
3365,1,3, 3,0,2009JJ00,3650,1.49,69,19,0.28
3366,1,3, 3,0,2010JJ00,3440,1.34,67,19,0.26
3367,1,3, 3,1,2004JJ00,1110,2.63,27,25,0.65
3368,1,3, 3,1,2005JJ00,1095,2.58,21,19,0.49
3369,1,3, 3,1,2006JJ00,1155,2.69,20,17,0.46
3370,1,3, 3,1,2007JJ00,855,2.15,15,18,0.38
3371,1,3, 3,1,2008JJ00,750,1.86,12,16,0.3
3372,1,3, 3,1,2009JJ00,600,1.39,13,21,0.29
3373,1,3, 3,1,2010JJ00,540,1.21,11,20,0.25
3374,1,3, 3,2,2004JJ00,1715,3.24,57,33,1.08
3375,1,3, 3,2,2005JJ00,1510,2.71,32,21,0.57
3376,1,3, 3,2,2006JJ00,1590,2.73,33,21,0.56
3377,1,3, 3,2,2007JJ00,1405,2.18,29,21,0.45
3378,1,3, 3,2,2008JJ00,1200,1.78,22,19,0.33
3379,1,3, 3,2,2009JJ00,1050,1.53,16,16,0.24
3380,1,3, 3,2,2010JJ00,950,1.34,17,18,0.24
3381,1,3, 3,3,2004JJ00,1300,3.65,37,29,1.05
3382,1,3, 3,3,2005JJ00,1005,2.69,18,18,0.49
3383,1,3, 3,3,2006JJ00,1005,2.56,18,18,0.45
3384,1,3, 3,3,2007JJ00,985,2.16,20,20,0.44
3385,1,3, 3,3,2008JJ00,810,1.73,19,23,0.4
3386,1,3, 3,3,2009JJ00,655,1.37,14,21,0.29
3387,1,3, 3,3,2010JJ00,650,1.28,13,19,0.25
3388,1,3, 3,4,2004JJ00,1440,3.8,42,29,1.1
3389,1,3, 3,4,2005JJ00,1085,2.82,26,24,0.67
3390,1,3, 3,4,2006JJ00,1105,2.76,24,22,0.6
3391,1,3, 3,4,2007JJ00,1205,2.45,22,18,0.45
3392,1,3, 3,4,2008JJ00,1010,1.94,19,19,0.36
3393,1,3, 3,4,2009JJ00,855,1.57,16,19,0.3
3394,1,3, 3,4,2010JJ00,820,1.41,17,21,0.3
3395,1,3, 3,5,2004JJ00,1605,4.16,52,32,1.35
3396,1,3, 3,5,2005JJ00,1175,2.96,24,21,0.61
3397,1,3, 3,5,2006JJ00,1165,2.92,24,20,0.59
3398,1,3, 3,5,2007JJ00,750,2.6,15,21,0.53
3399,1,3, 3,5,2008JJ00,560,1.88,11,20,0.38
3400,1,3, 3,5,2009JJ00,490,1.57,9,19,0.31
3401,1,3, 3,5,2010JJ00,475,1.51,9,19,0.29
3402,1,3, 4,0,2004JJ00,9300,4.49,1432,154,6.92
3403,1,3, 4,0,2005JJ00,5665,2.65,933,165,4.37
3404,1,3, 4,0,2006JJ00,4875,2.21,888,182,4.02
3405,1,3, 4,0,2007JJ00,5500,2.42,1081,197,4.75
3406,1,3, 4,0,2008JJ00,8270,3.5,1815,219,7.67
3407,1,3, 4,0,2009JJ00,10510,4.29,2557,243,10.44
3408,1,3, 4,0,2010JJ00,11965,4.68,3108,260,12.15
3409,1,3, 4,1,2004JJ00,2210,5.24,291,131,6.88
3410,1,3, 4,1,2005JJ00,1170,2.75,170,146,4.0
3411,1,3, 4,1,2006JJ00,870,2.02,145,167,3.38
3412,1,3, 4,1,2007JJ00,790,1.98,136,172,3.42
3413,1,3, 4,1,2008JJ00,1160,2.88,231,199,5.74
3414,1,3, 4,1,2009JJ00,1710,3.96,383,224,8.89
3415,1,3, 4,1,2010JJ00,1915,4.29,474,248,10.63
3416,1,3, 4,2,2004JJ00,2385,4.51,364,153,6.89
3417,1,3, 4,2,2005JJ00,1515,2.72,246,163,4.42
3418,1,3, 4,2,2006JJ00,1315,2.25,229,174,3.92
3419,1,3, 4,2,2007JJ00,1555,2.41,282,182,4.38
3420,1,3, 4,2,2008JJ00,2400,3.55,494,206,7.32
3421,1,3, 4,2,2009JJ00,2885,4.2,659,228,9.6
3422,1,3, 4,2,2010JJ00,3320,4.7,805,242,11.39
3423,1,3, 4,3,2004JJ00,1525,4.3,226,148,6.36
3424,1,3, 4,3,2005JJ00,935,2.5,152,163,4.06
3425,1,3, 4,3,2006JJ00,895,2.28,143,160,3.65
3426,1,3, 4,3,2007JJ00,1145,2.53,233,204,5.14
3427,1,3, 4,3,2008JJ00,1645,3.52,368,224,7.86
3428,1,3, 4,3,2009JJ00,2065,4.33,510,247,10.68
3429,1,3, 4,3,2010JJ00,2305,4.53,601,261,11.82
3430,1,3, 4,4,2004JJ00,1595,4.21,273,171,7.21
3431,1,3, 4,4,2005JJ00,985,2.56,166,168,4.3
3432,1,3, 4,4,2006JJ00,845,2.11,168,199,4.2
3433,1,3, 4,4,2007JJ00,1170,2.38,240,205,4.88
3434,1,3, 4,4,2008JJ00,1865,3.57,428,230,8.2
3435,1,3, 4,4,2009JJ00,2350,4.32,601,256,11.03
3436,1,3, 4,4,2010JJ00,2755,4.75,753,273,12.97
3437,1,3, 4,5,2004JJ00,1580,4.1,278,176,7.22
3438,1,3, 4,5,2005JJ00,1065,2.69,199,187,5.02
3439,1,3, 4,5,2006JJ00,950,2.38,202,213,5.07
3440,1,3, 4,5,2007JJ00,840,2.91,190,225,6.55
3441,1,3, 4,5,2008JJ00,1200,4.05,293,244,9.88
3442,1,3, 4,5,2009JJ00,1500,4.82,404,270,12.99
3443,1,3, 4,5,2010JJ00,1665,5.3,474,284,15.07
3444,1,3, 5,0,2004JJ00,1985,0.96,253,128,1.22
3445,1,3, 5,0,2005JJ00,2425,1.13,316,130,1.48
3446,1,3, 5,0,2006JJ00,2795,1.27,386,138,1.75
3447,1,3, 5,0,2007JJ00,2140,0.94,317,148,1.39
3448,1,3, 5,0,2008JJ00,1440,0.61,218,151,0.92
3449,1,3, 5,0,2009JJ00,1105,0.45,173,157,0.71
3450,1,3, 5,0,2010JJ00,905,0.35,142,157,0.56
3451,1,3, 5,1,2004JJ00,375,0.89,41,110,0.98
3452,1,3, 5,1,2005JJ00,590,1.39,76,129,1.79
3453,1,3, 5,1,2006JJ00,660,1.53,84,128,1.96
3454,1,3, 5,1,2007JJ00,450,1.13,59,132,1.48
3455,1,3, 5,1,2008JJ00,345,0.86,48,137,1.18
3456,1,3, 5,1,2009JJ00,255,0.59,36,142,0.84
3457,1,3, 5,1,2010JJ00,190,0.43,29,152,0.65
3458,1,3, 5,2,2004JJ00,535,1.01,63,117,1.18
3459,1,3, 5,2,2005JJ00,670,1.2,85,127,1.52
3460,1,3, 5,2,2006JJ00,770,1.32,102,132,1.74
3461,1,3, 5,2,2007JJ00,615,0.96,87,141,1.35
3462,1,3, 5,2,2008JJ00,400,0.59,59,148,0.88
3463,1,3, 5,2,2009JJ00,320,0.46,47,149,0.69
3464,1,3, 5,2,2010JJ00,265,0.37,41,155,0.58
3465,1,3, 5,3,2004JJ00,335,0.95,40,119,1.13
3466,1,3, 5,3,2005JJ00,400,1.07,50,125,1.34
3467,1,3, 5,3,2006JJ00,470,1.19,64,137,1.64
3468,1,3, 5,3,2007JJ00,415,0.92,62,148,1.36
3469,1,3, 5,3,2008JJ00,275,0.59,42,151,0.89
3470,1,3, 5,3,2009JJ00,200,0.42,34,167,0.7
3471,1,3, 5,3,2010JJ00,165,0.32,25,151,0.49
3472,1,3, 5,4,2004JJ00,355,0.93,52,147,1.37
3473,1,3, 5,4,2005JJ00,370,0.96,47,127,1.23
3474,1,3, 5,4,2006JJ00,455,1.13,64,142,1.61
3475,1,3, 5,4,2007JJ00,410,0.83,67,165,1.37
3476,1,3, 5,4,2008JJ00,250,0.48,41,165,0.78
3477,1,3, 5,4,2009JJ00,215,0.39,36,167,0.65
3478,1,3, 5,4,2010JJ00,165,0.29,28,165,0.48
3479,1,3, 5,5,2004JJ00,380,0.99,57,150,1.48
3480,1,3, 5,5,2005JJ00,390,0.99,58,147,1.46
3481,1,3, 5,5,2006JJ00,445,1.11,71,160,1.78
3482,1,3, 5,5,2007JJ00,250,0.86,42,168,1.44
3483,1,3, 5,5,2008JJ00,165,0.56,28,169,0.95
3484,1,3, 5,5,2009JJ00,115,0.37,20,175,0.65
3485,1,3, 5,5,2010JJ00,120,0.38,20,164,0.63
3486,1,3, 6,0,2004JJ00,12515,6.04,1602,128,7.74
3487,1,3, 6,0,2005JJ00,13340,6.24,1494,112,6.99
3488,1,3, 6,0,2006JJ00,14075,6.38,1658,118,7.52
3489,1,3, 6,0,2007JJ00,15905,6.98,2164,136,9.51
3490,1,3, 6,0,2008JJ00,14580,6.17,2041,140,8.63
3491,1,3, 6,0,2009JJ00,13620,5.56,1934,142,7.89
3492,1,3, 6,0,2010JJ00,13510,5.28,1976,146,7.73
3493,1,3, 6,1,2004JJ00,2105,4.99,238,113,5.62
3494,1,3, 6,1,2005JJ00,2075,4.88,216,104,5.08
3495,1,3, 6,1,2006JJ00,2220,5.15,241,109,5.6
3496,1,3, 6,1,2007JJ00,2315,5.83,281,121,7.06
3497,1,3, 6,1,2008JJ00,2130,5.28,289,136,7.18
3498,1,3, 6,1,2009JJ00,1975,4.58,266,135,6.16
3499,1,3, 6,1,2010JJ00,1910,4.27,273,143,6.11
3500,1,3, 6,2,2004JJ00,3020,5.71,383,127,7.24
3501,1,3, 6,2,2005JJ00,3275,5.88,355,108,6.36
3502,1,3, 6,2,2006JJ00,3450,5.91,398,115,6.81
3503,1,3, 6,2,2007JJ00,4300,6.68,553,129,8.59
3504,1,3, 6,2,2008JJ00,4060,6.01,520,128,7.7
3505,1,3, 6,2,2009JJ00,3685,5.37,490,133,7.13
3506,1,3, 6,2,2010JJ00,3560,5.03,459,129,6.5
3507,1,3, 6,3,2004JJ00,2120,5.97,266,125,7.49
3508,1,3, 6,3,2005JJ00,2360,6.32,253,107,6.77
3509,1,3, 6,3,2006JJ00,2520,6.42,285,113,7.25
3510,1,3, 6,3,2007JJ00,3025,6.66,416,138,9.16
3511,1,3, 6,3,2008JJ00,2825,6.03,391,138,8.36
3512,1,3, 6,3,2009JJ00,2650,5.56,373,141,7.83
3513,1,3, 6,3,2010JJ00,2695,5.3,398,148,7.83
3514,1,3, 6,4,2004JJ00,2305,6.08,313,136,8.26
3515,1,3, 6,4,2005JJ00,2510,6.52,270,108,7.01
3516,1,3, 6,4,2006JJ00,2735,6.84,340,124,8.5
3517,1,3, 6,4,2007JJ00,3805,7.74,516,135,10.49
3518,1,3, 6,4,2008JJ00,3460,6.63,488,141,9.36
3519,1,3, 6,4,2009JJ00,3290,6.04,488,148,8.96
3520,1,3, 6,4,2010JJ00,3415,5.89,535,157,9.21
3521,1,3, 6,5,2004JJ00,2960,7.68,403,136,10.46
3522,1,3, 6,5,2005JJ00,3120,7.87,400,128,10.08
3523,1,3, 6,5,2006JJ00,3150,7.89,394,125,9.87
3524,1,3, 6,5,2007JJ00,2455,8.48,399,162,13.77
3525,1,3, 6,5,2008JJ00,2110,7.1,353,167,11.88
3526,1,3, 6,5,2009JJ00,2015,6.48,318,157,10.21
3527,1,3, 6,5,2010JJ00,1930,6.14,311,161,9.88
3528,1,3, 7,0,2004JJ00,15215,7.35,4359,286,21.05
3529,1,3, 7,0,2005JJ00,16065,7.52,4764,297,22.28
3530,1,3, 7,0,2006JJ00,16435,7.45,5059,308,22.93
3531,1,3, 7,0,2007JJ00,13565,5.96,4401,324,19.33
3532,1,3, 7,0,2008JJ00,11240,4.75,3705,330,15.67
3533,1,3, 7,0,2009JJ00,9375,3.82,3194,341,13.04
3534,1,3, 7,0,2010JJ00,8490,3.32,2934,346,11.47
3535,1,3, 7,1,2004JJ00,3410,8.07,957,281,22.65
3536,1,3, 7,1,2005JJ00,3160,7.43,937,296,22.02
3537,1,3, 7,1,2006JJ00,3265,7.59,959,294,22.29
3538,1,3, 7,1,2007JJ00,2655,6.67,838,316,21.07
3539,1,3, 7,1,2008JJ00,2070,5.13,661,319,16.39
3540,1,3, 7,1,2009JJ00,1605,3.72,527,329,12.23
3541,1,3, 7,1,2010JJ00,1335,3.0,458,342,10.25
3542,1,3, 7,2,2004JJ00,4015,7.59,1110,276,20.99
3543,1,3, 7,2,2005JJ00,4230,7.59,1219,288,21.88
3544,1,3, 7,2,2006JJ00,4315,7.4,1289,299,22.09
3545,1,3, 7,2,2007JJ00,3690,5.73,1123,304,17.44
3546,1,3, 7,2,2008JJ00,3160,4.68,967,306,14.33
3547,1,3, 7,2,2009JJ00,2655,3.87,843,318,12.28
3548,1,3, 7,2,2010JJ00,2465,3.49,790,321,11.18
3549,1,3, 7,3,2004JJ00,2540,7.15,696,274,19.59
3550,1,3, 7,3,2005JJ00,2755,7.38,780,283,20.89
3551,1,3, 7,3,2006JJ00,2885,7.35,826,287,21.06
3552,1,3, 7,3,2007JJ00,2470,5.44,816,330,17.96
3553,1,3, 7,3,2008JJ00,2030,4.34,681,335,14.55
3554,1,3, 7,3,2009JJ00,1720,3.6,592,345,12.41
3555,1,3, 7,3,2010JJ00,1665,3.27,590,354,11.6
3556,1,3, 7,4,2004JJ00,2545,6.71,762,299,20.1
3557,1,3, 7,4,2005JJ00,2890,7.49,865,300,22.46
3558,1,3, 7,4,2006JJ00,2980,7.45,970,326,24.25
3559,1,3, 7,4,2007JJ00,2950,6.0,993,337,20.2
3560,1,3, 7,4,2008JJ00,2495,4.78,870,349,16.67
3561,1,3, 7,4,2009JJ00,2105,3.87,761,362,13.97
3562,1,3, 7,4,2010JJ00,1875,3.23,678,362,11.69
3563,1,3, 7,5,2004JJ00,2710,7.03,834,308,21.65
3564,1,3, 7,5,2005JJ00,3030,7.65,962,317,24.28
3565,1,3, 7,5,2006JJ00,2990,7.49,1014,339,25.38
3566,1,3, 7,5,2007JJ00,1800,6.21,631,351,21.8
3567,1,3, 7,5,2008JJ00,1480,4.99,525,355,17.69
3568,1,3, 7,5,2009JJ00,1290,4.15,471,365,15.14
3569,1,3, 7,5,2010JJ00,1145,3.64,417,364,13.28
3570,1,3, 8,0,2004JJ00,38380,18.53,3465,90,16.73
3571,1,3, 8,0,2005JJ00,40165,18.79,4415,110,20.65
3572,1,3, 8,0,2006JJ00,41760,18.93,4824,116,21.87
3573,1,3, 8,0,2007JJ00,39650,17.41,4820,122,21.17
3574,1,3, 8,0,2008JJ00,39990,16.91,4959,124,20.97
3575,1,3, 8,0,2009JJ00,40935,16.7,5293,129,21.6
3576,1,3, 8,0,2010JJ00,41405,16.19,5512,133,21.55
3577,1,3, 8,1,2004JJ00,8530,20.19,732,86,17.32
3578,1,3, 8,1,2005JJ00,8490,19.96,910,107,21.39
3579,1,3, 8,1,2006JJ00,8735,20.3,966,111,22.45
3580,1,3, 8,1,2007JJ00,7530,18.93,859,114,21.59
3581,1,3, 8,1,2008JJ00,7215,17.89,823,114,20.42
3582,1,3, 8,1,2009JJ00,7550,17.52,881,117,20.43
3583,1,3, 8,1,2010JJ00,7460,16.71,914,123,20.48
3584,1,3, 8,2,2004JJ00,10375,19.63,907,87,17.15
3585,1,3, 8,2,2005JJ00,10945,19.64,1167,107,20.95
3586,1,3, 8,2,2006JJ00,11415,19.56,1276,112,21.87
3587,1,3, 8,2,2007JJ00,11575,17.98,1325,115,20.59
3588,1,3, 8,2,2008JJ00,11890,17.61,1402,118,20.77
3589,1,3, 8,2,2009JJ00,11975,17.44,1485,124,21.63
3590,1,3, 8,2,2010JJ00,12080,17.09,1547,128,21.87
3591,1,3, 8,3,2004JJ00,6475,18.22,566,87,15.93
3592,1,3, 8,3,2005JJ00,6885,18.44,735,107,19.68
3593,1,3, 8,3,2006JJ00,7280,18.55,808,111,20.57
3594,1,3, 8,3,2007JJ00,7525,16.57,931,124,20.49
3595,1,3, 8,3,2008JJ00,7580,16.2,955,126,20.42
3596,1,3, 8,3,2009JJ00,7700,16.14,1014,132,21.25
3597,1,3, 8,3,2010JJ00,7990,15.7,1085,136,21.32
3598,1,3, 8,4,2004JJ00,6415,16.92,612,95,16.13
3599,1,3, 8,4,2005JJ00,6795,17.64,767,113,19.9
3600,1,3, 8,4,2006JJ00,7220,18.04,870,120,21.73
3601,1,3, 8,4,2007JJ00,8085,16.44,1054,130,21.43
3602,1,3, 8,4,2008JJ00,8320,15.94,1110,133,21.26
3603,1,3, 8,4,2009JJ00,8530,15.66,1189,139,21.83
3604,1,3, 8,4,2010JJ00,8765,15.1,1239,141,21.34
3605,1,3, 8,5,2004JJ00,6585,17.09,649,99,16.84
3606,1,3, 8,5,2005JJ00,7050,17.79,836,119,21.09
3607,1,3, 8,5,2006JJ00,7110,17.8,904,127,22.63
3608,1,3, 8,5,2007JJ00,4935,17.05,652,132,22.5
3609,1,3, 8,5,2008JJ00,4985,16.79,668,134,22.52
3610,1,3, 8,5,2009JJ00,5175,16.63,724,140,23.28
3611,1,3, 8,5,2010JJ00,5110,16.24,728,142,23.14
3612,1,3, 9,0,2004JJ00,41360,19.97,4811,116,23.23
3613,1,3, 9,0,2005JJ00,40115,18.77,4295,107,20.09
3614,1,3, 9,0,2006JJ00,41405,18.77,4404,106,19.96
3615,1,3, 9,0,2007JJ00,44170,19.4,4744,107,20.83
3616,1,3, 9,0,2008JJ00,47715,20.17,5294,111,22.38
3617,1,3, 9,0,2009JJ00,50395,20.57,5761,114,23.51
3618,1,3, 9,0,2010JJ00,53760,21.02,6201,115,24.25
3619,1,3, 9,1,2004JJ00,8480,20.07,763,90,18.05
3620,1,3, 9,1,2005JJ00,7180,16.88,605,84,14.23
3621,1,3, 9,1,2006JJ00,7150,16.61,635,89,14.75
3622,1,3, 9,1,2007JJ00,6875,17.28,649,94,16.31
3623,1,3, 9,1,2008JJ00,7050,17.48,736,104,18.26
3624,1,3, 9,1,2009JJ00,7615,17.67,803,105,18.64
3625,1,3, 9,1,2010JJ00,7935,17.78,891,112,19.95
3626,1,3, 9,2,2004JJ00,10510,19.88,1103,105,20.86
3627,1,3, 9,2,2005JJ00,10300,18.49,1017,99,18.25
3628,1,3, 9,2,2006JJ00,10700,18.33,1056,99,18.1
3629,1,3, 9,2,2007JJ00,11890,18.47,1095,92,17.01
3630,1,3, 9,2,2008JJ00,13095,19.4,1257,96,18.63
3631,1,3, 9,2,2009JJ00,13490,19.65,1368,101,19.92
3632,1,3, 9,2,2010JJ00,14325,20.26,1472,103,20.82
3633,1,3, 9,3,2004JJ00,6940,19.54,859,124,24.17
3634,1,3, 9,3,2005JJ00,6955,18.62,766,110,20.52
3635,1,3, 9,3,2006JJ00,7405,18.87,736,99,18.75
3636,1,3, 9,3,2007JJ00,8605,18.95,960,112,21.14
3637,1,3, 9,3,2008JJ00,9320,19.92,1043,112,22.3
3638,1,3, 9,3,2009JJ00,9860,20.67,1132,115,23.73
3639,1,3, 9,3,2010JJ00,10630,20.89,1236,116,24.29
3640,1,3, 9,4,2004JJ00,7290,19.22,899,123,23.71
3641,1,3, 9,4,2005JJ00,7380,19.15,795,108,20.64
3642,1,3, 9,4,2006JJ00,7750,19.36,877,113,21.91
3643,1,3, 9,4,2007JJ00,10195,20.73,1092,107,22.21
3644,1,3, 9,4,2008JJ00,11275,21.6,1279,113,24.51
3645,1,3, 9,4,2009JJ00,12020,22.07,1415,118,25.98
3646,1,3, 9,4,2010JJ00,13170,22.68,1567,119,27.0
3647,1,3, 9,5,2004JJ00,8140,21.12,1188,146,30.84
3648,1,3, 9,5,2005JJ00,8305,20.95,1111,134,28.04
3649,1,3, 9,5,2006JJ00,8405,21.04,1100,131,27.54
3650,1,3, 9,5,2007JJ00,6610,22.82,948,143,32.72
3651,1,3, 9,5,2008JJ00,6975,23.5,977,140,32.91
3652,1,3, 9,5,2009JJ00,7405,23.81,1043,141,33.53
3653,1,3, 9,5,2010JJ00,7700,24.49,1035,134,32.91
3654,1,3,10,0,2004JJ00,36880,17.81,1835,50,8.86
3655,1,3,10,0,2005JJ00,37700,17.64,1605,43,7.51
3656,1,3,10,0,2006JJ00,39330,17.83,1670,42,7.57
3657,1,3,10,0,2007JJ00,36805,16.17,1543,42,6.78
3658,1,3,10,0,2008JJ00,31585,13.36,1083,34,4.58
3659,1,3,10,0,2009JJ00,27745,11.32,876,32,3.57
3660,1,3,10,0,2010JJ00,26345,10.3,835,32,3.27
3661,1,3,10,1,2004JJ00,7000,16.57,346,49,8.19
3662,1,3,10,1,2005JJ00,6925,16.28,322,47,7.58
3663,1,3,10,1,2006JJ00,7300,16.96,309,42,7.19
3664,1,3,10,1,2007JJ00,6275,15.78,266,42,6.68
3665,1,3,10,1,2008JJ00,5295,13.13,182,34,4.5
3666,1,3,10,1,2009JJ00,4430,10.28,142,32,3.29
3667,1,3,10,1,2010JJ00,3980,8.91,133,33,2.98
3668,1,3,10,2,2004JJ00,9280,17.56,463,50,8.76
3669,1,3,10,2,2005JJ00,9685,17.39,403,42,7.23
3670,1,3,10,2,2006JJ00,10130,17.36,418,41,7.16
3671,1,3,10,2,2007JJ00,10010,15.55,395,39,6.13
3672,1,3,10,2,2008JJ00,8820,13.07,279,32,4.13
3673,1,3,10,2,2009JJ00,7710,11.22,216,28,3.14
3674,1,3,10,2,2010JJ00,7240,10.24,204,28,2.88
3675,1,3,10,3,2004JJ00,6295,17.72,298,47,8.39
