ID,Slachtdieren,Perioden,AantalSlachtingen_1,GeslachtGewicht_2
4154,A028991,2022MM11,1439.4,142398.0
4155,A028991,2022MM12,1299.9,128037.0
4156,A028991,2022JJ00,16931.8,1683576.0
4157,A028991,2023MM01,1372.9,137424.0
4158,A028991,2023MM02,1183.1,118603.0
4159,A028991,2023MM03,1381.9,138794.0
4160,A028991,2023MM04,1067.1,106392.0
4161,A028991,2023MM05,1176.0,117949.0
4162,A028991,2023MM06,1161.3,115081.0
4163,A028991,2023MM07,1099.6,107758.0
4164,A028991,2023MM08,1291.7,127234.0
4165,A028991,2023MM09,1221.5,120441.0
4166,A028991,2023MM10,1300.4,128738.0
4167,A028991,2023MM11,1326.5,132251.0
4168,A028991,2023MM12,1131.2,112781.0
4169,A028991,2023JJ00,14749.5,1467063.0
4170,A028991,2024MM01,1331.3,136725.0
4171,A028991,2024MM02,1218.5,124898.0
4172,A028991,2024MM03,1264.6,127977.0
4173,A028991,2024MM04,1256.3,126511.0
4174,A028991,2024MM05,1238.5,123480.0
4175,A028991,2024MM06,1051.1,104163.0
4176,A028991,2024MM07,1075.3,105704.0
4177,A028991,2024MM08,1002.7,97863.0
4178,A028991,2024MM09,973.1,95851.0
4179,A028991,2024MM10,1225.1,121901.0
4180,A028991,2024MM11,1112.6,111487.0
4181,A028991,2024MM12,1111.1,110226.0
4182,A028991,2024JJ00,13860.4,1386784.0
4183,A028991,2025MM01,1296.0,134394.0
4184,A028991,2025MM02,1241.1,127084.0
4185,A028991,2025MM03,1213.9,122727.0
4186,A028991,2025MM04,1183.1,118903.0
4187,A028991,2025MM05,1142.7,113815.0
4188,A028991,2025MM06,1115.7,110676.0
4189,A028991,2025MM07,1148.3,112304.0
4190,A028991,2025MM08,1094.6,107818.0
4191,A028991,2025MM09,1173.7,116083.0
4192,A028991,2025MM10,1236.2,121893.0
4193,A028991,2025MM11,1143.5,112983.0
4194,A028984,1990MM01,42.1,1158.0
4195,A028984,1990MM02,38.9,1096.0
4196,A028984,1990MM03,49.6,1346.0
4197,A028984,1990MM04,49.5,1287.0
4198,A028984,1990MM05,53.3,1359.0
4199,A028984,1990MM06,50.0,1114.0
4200,A028984,1990MM07,64.6,1492.0
4201,A028984,1990MM08,55.1,1314.0
4202,A028984,1990MM09,54.3,1350.0
4203,A028984,1990MM10,63.1,1620.0
4204,A028984,1990MM11,56.9,1499.0
4205,A028984,1990MM12,56.2,1541.0
4206,A028984,1990JJ00,633.6,16176.0
4207,A028984,1991MM01,56.2,1540.0
4208,A028984,1991MM02,47.7,1343.0
4209,A028984,1991MM03,44.2,1201.0
4210,A028984,1991MM04,48.8,1269.0
4211,A028984,1991MM05,59.2,1511.0
4212,A028984,1991MM06,72.1,1608.0
4213,A028984,1991MM07,49.0,1098.0
4214,A028984,1991MM08,53.6,1207.0
4215,A028984,1991MM09,60.1,1347.0
4216,A028984,1991MM10,60.1,1475.0
4217,A028984,1991MM11,52.5,1287.0
4218,A028984,1991MM12,59.8,1468.0
4219,A028984,1991JJ00,663.3,16354.0
4220,A028984,1992MM01,53.2,1372.0
4221,A028984,1992MM02,50.8,1347.0
4222,A028984,1992MM03,57.9,1550.0
4223,A028984,1992MM04,59.3,1415.0
4224,A028984,1992MM05,55.3,1198.0
4225,A028984,1992MM06,89.0,1948.0
4226,A028984,1992MM07,47.1,1050.0
4227,A028984,1992MM08,49.4,1159.0
4228,A028984,1992MM09,58.6,1422.0
4229,A028984,1992MM10,56.6,1406.0
4230,A028984,1992MM11,54.1,1351.0
4231,A028984,1992MM12,62.4,1580.0
4232,A028984,1992JJ00,693.7,16798.0
4233,A028984,1993MM01,49.2,1238.0
4234,A028984,1993MM02,55.2,1410.0
4235,A028984,1993MM03,70.1,1786.0
4236,A028984,1993MM04,67.6,1607.0
4237,A028984,1993MM05,79.5,1750.0
4238,A028984,1993MM06,73.1,1543.0
4239,A028984,1993MM07,57.8,1257.0
4240,A028984,1993MM08,61.6,1366.0
4241,A028984,1993MM09,63.9,1449.0
4242,A028984,1993MM10,57.3,1363.0
4243,A028984,1993MM11,64.1,1564.0
4244,A028984,1993MM12,62.4,1579.0
4245,A028984,1993JJ00,761.8,17912.0
4246,A028984,1994MM01,54.5,1357.0
4247,A028984,1994MM02,54.0,1377.0
4248,A028984,1994MM03,59.9,1508.0
4249,A028984,1994MM04,49.3,1230.0
4250,A028984,1994MM05,94.2,2229.0
4251,A028984,1994MM06,51.5,1116.0
4252,A028984,1994MM07,45.3,1026.0
4253,A028984,1994MM08,58.9,1396.0
4254,A028984,1994MM09,56.6,1364.0
4255,A028984,1994MM10,52.9,1337.0
4256,A028984,1994MM11,52.7,1368.0
4257,A028984,1994MM12,54.5,1414.0
4258,A028984,1994JJ00,684.3,16722.0
4259,A028984,1995MM01,51.7,1374.0
4260,A028984,1995MM02,46.6,1247.0
4261,A028984,1995MM03,47.3,1299.0
4262,A028984,1995MM04,47.0,1204.0
4263,A028984,1995MM05,88.1,2206.0
4264,A028984,1995MM06,46.8,1043.0
4265,A028984,1995MM07,44.3,976.0
4266,A028984,1995MM08,54.2,1234.0
4267,A028984,1995MM09,49.1,1118.0
4268,A028984,1995MM10,52.9,1300.0
4269,A028984,1995MM11,49.3,1243.0
4270,A028984,1995MM12,48.5,1243.0
4271,A028984,1995JJ00,625.8,15487.0
4272,A028984,1996MM01,55.0,1449.0
4273,A028984,1996MM02,46.8,1251.0
4274,A028984,1996MM03,48.9,1242.0
4275,A028984,1996MM04,98.6,2387.0
4276,A028984,1996MM05,60.0,1465.0
4277,A028984,1996MM06,57.1,1345.0
4278,A028984,1996MM07,58.1,1431.0
4279,A028984,1996MM08,59.0,1478.0
4280,A028984,1996MM09,60.1,1536.0
4281,A028984,1996MM10,60.5,1573.0
4282,A028984,1996MM11,48.4,1283.0
4283,A028984,1996MM12,53.9,1419.0
4284,A028984,1996JJ00,706.4,17859.0
4285,A028984,1997MM01,54.8,1479.0
4286,A028984,1997MM02,42.5,1162.0
4287,A028984,1997MM03,39.4,1021.0
4288,A028984,1997MM04,63.1,1658.0
4289,A028984,1997MM05,48.7,1114.0
4290,A028984,1997MM06,49.9,1110.0
4291,A028984,1997MM07,48.6,1148.0
4292,A028984,1997MM08,46.6,1138.0
4293,A028984,1997MM09,51.6,1270.0
4294,A028984,1997MM10,48.8,1228.0
4295,A028984,1997MM11,43.6,1113.0
4296,A028984,1997MM12,58.8,1515.0
4297,A028984,1997JJ00,596.4,14956.0
4298,A028984,1998MM01,48.8,1301.0
4299,A028984,1998MM02,42.1,1108.0
4300,A028984,1998MM03,47.3,1227.0
4301,A028984,1998MM04,89.5,2251.0
4302,A028984,1998MM05,48.8,1163.0
4303,A028984,1998MM06,54.4,1235.0
4304,A028984,1998MM07,47.0,1098.0
4305,A028984,1998MM08,50.0,1239.0
4306,A028984,1998MM09,49.2,1206.0
4307,A028984,1998MM10,51.0,1269.0
4308,A028984,1998MM11,48.1,1221.0
4309,A028984,1998MM12,58.8,1498.0
4310,A028984,1998JJ00,635.0,15816.0
4311,A028984,1999MM01,43.4,1111.0
4312,A028984,1999MM02,40.8,1058.0
4313,A028984,1999MM03,97.7,2394.0
4314,A028984,1999MM04,46.3,1203.0
4315,A028984,1999MM05,50.4,1252.0
4316,A028984,1999MM06,54.9,1318.0
4317,A028984,1999MM07,49.1,1199.0
4318,A028984,1999MM08,49.7,1222.0
4319,A028984,1999MM09,56.6,1388.0
4320,A028984,1999MM10,50.1,1263.0
4321,A028984,1999MM11,54.1,1356.0
4322,A028984,1999MM12,66.2,1641.0
4323,A028984,1999JJ00,659.3,16405.0
4324,A028984,2000MM01,54.9,1405.0
4325,A028984,2000MM02,54.2,1371.0
4326,A028984,2000MM03,106.2,2692.0
4327,A028984,2000MM04,59.2,1405.0
4328,A028984,2000MM05,65.9,1574.0
4329,A028984,2000MM06,59.9,1392.0
4330,A028984,2000MM07,46.4,1120.0
4331,A028984,2000MM08,54.4,1356.0
4332,A028984,2000MM09,52.6,1332.0
4333,A028984,2000MM10,58.5,1470.0
4334,A028984,2000MM11,64.2,1620.0
4335,A028984,2000MM12,59.5,1494.0
4336,A028984,2000JJ00,735.9,18231.0
4337,A028984,2001MM01,55.8,1405.0
4338,A028984,2001MM02,45.8,1139.0
4339,A028984,2001MM03,29.5,673.0
4340,A028984,2001MM04,22.0,502.0
4341,A028984,2001MM05,76.4,1741.0
4342,A028984,2001MM06,79.4,1802.0
4343,A028984,2001MM07,83.5,1915.0
4344,A028984,2001MM08,89.5,2077.0
4345,A028984,2001MM09,87.1,2009.0
4346,A028984,2001MM10,93.3,2188.0
4347,A028984,2001MM11,96.9,2300.0
4348,A028984,2001MM12,76.7,1834.0
4349,A028984,2001JJ00,835.9,19585.0
4350,A028984,2002MM01,65.4,1606.0
4351,A028984,2002MM02,90.3,2222.0
4352,A028984,2002MM03,50.7,1186.0
4353,A028984,2002MM04,51.1,1199.0
4354,A028984,2002MM05,58.6,1348.0
4355,A028984,2002MM06,50.8,1180.0
4356,A028984,2002MM07,51.4,1275.0
4357,A028984,2002MM08,50.1,1220.0
4358,A028984,2002MM09,52.5,1269.0
4359,A028984,2002MM10,56.1,1421.0
4360,A028984,2002MM11,48.9,1254.0
4361,A028984,2002MM12,51.8,1338.0
4362,A028984,2002JJ00,677.7,16518.0
4363,A028984,2003MM01,41.8,1069.0
4364,A028984,2003MM02,83.5,2101.0
4365,A028984,2003MM03,43.3,1052.0
4366,A028984,2003MM04,55.4,1272.0
4367,A028984,2003MM05,57.2,1292.0
4368,A028984,2003MM06,55.8,1210.0
4369,A028984,2003MM07,45.7,1050.0
4370,A028984,2003MM08,46.4,1126.0
4371,A028984,2003MM09,51.9,1296.0
4372,A028984,2003MM10,57.0,1431.0
4373,A028984,2003MM11,43.7,1144.0
4374,A028984,2003MM12,47.8,1206.0
4375,A028984,2003JJ00,629.5,15249.0
4376,A028984,2004MM01,42.1,1016.0
4377,A028984,2004MM02,83.0,2005.0
4378,A028984,2004MM03,50.1,1219.0
4379,A028984,2004MM04,53.1,1342.0
4380,A028984,2004MM05,48.8,1135.0
4381,A028984,2004MM06,56.7,1241.0
4382,A028984,2004MM07,41.4,971.0
4383,A028984,2004MM08,49.6,1204.0
4384,A028984,2004MM09,49.5,1180.0
4385,A028984,2004MM10,51.3,1231.0
4386,A028984,2004MM11,48.5,1176.0
4387,A028984,2004MM12,46.7,1129.0
4388,A028984,2004JJ00,620.8,14849.0
4389,A028984,2005MM01,86.5,2037.0
4390,A028984,2005MM02,35.6,842.0
4391,A028984,2005MM03,46.3,1041.0
4392,A028984,2005MM04,44.7,987.0
4393,A028984,2005MM05,53.3,1149.0
4394,A028984,2005MM06,51.4,1036.0
4395,A028984,2005MM07,40.6,834.0
4396,A028984,2005MM08,51.9,1097.0
4397,A028984,2005MM09,52.9,1151.0
4398,A028984,2005MM10,55.3,1231.0
4399,A028984,2005MM11,47.4,1075.0
4400,A028984,2005MM12,43.9,982.0
4401,A028984,2005JJ00,609.8,13462.0
4402,A028984,2006MM01,91.9,2195.0
4403,A028984,2006MM02,49.0,1141.0
4404,A028984,2006MM03,56.8,1299.0
4405,A028984,2006MM04,56.9,1204.0
4406,A028984,2006MM05,64.3,1351.0
4407,A028984,2006MM06,64.0,1275.0
4408,A028984,2006MM07,48.7,985.0
4409,A028984,2006MM08,56.8,1184.0
4410,A028984,2006MM09,57.0,1208.0
4411,A028984,2006MM10,64.5,1405.0
4412,A028984,2006MM11,49.8,1098.0
4413,A028984,2006MM12,50.3,1166.0
4414,A028984,2006JJ00,710.0,15511.0
4415,A028984,2007MM01,98.5,2254.0
4416,A028984,2007MM02,53.0,1219.0
4417,A028984,2007MM03,60.6,1325.0
4418,A028984,2007MM04,60.6,1303.0
4419,A028984,2007MM05,67.6,1410.0
4420,A028984,2007MM06,65.5,1329.0
4421,A028984,2007MM07,52.7,1074.0
4422,A028984,2007MM08,60.7,1234.0
4423,A028984,2007MM09,59.5,1254.0
4424,A028984,2007MM10,67.7,1449.0
4425,A028984,2007MM11,52.9,1151.0
4426,A028984,2007MM12,53.0,1147.0
4427,A028984,2007JJ00,752.3,16149.0
4428,A028984,2008MM01,45.7,976.0
4429,A028984,2008MM02,44.0,977.0
4430,A028984,2008MM03,54.8,1196.0
4431,A028984,2008MM04,53.9,1171.0
4432,A028984,2008MM05,52.4,1043.0
4433,A028984,2008MM06,56.0,1067.0
4434,A028984,2008MM07,53.8,1026.0
4435,A028984,2008MM08,52.5,1001.0
4436,A028984,2008MM09,62.5,1245.0
4437,A028984,2008MM10,50.7,1067.0
4438,A028984,2008MM11,45.3,966.0
4439,A028984,2008MM12,102.8,2202.0
4440,A028984,2008JJ00,674.4,13937.0
4441,A028984,2009MM01,43.8,966.0
4442,A028984,2009MM02,45.2,995.0
4443,A028984,2009MM03,52.2,1112.0
4444,A028984,2009MM04,62.8,1222.0
4445,A028984,2009MM05,54.8,1122.0
4446,A028984,2009MM06,59.9,1161.0
4447,A028984,2009MM07,48.0,958.0
4448,A028984,2009MM08,58.0,1201.0
4449,A028984,2009MM09,57.0,1208.0
4450,A028984,2009MM10,48.1,1070.0
4451,A028984,2009MM11,95.2,2113.0
4452,A028984,2009MM12,45.9,1062.0
4453,A028984,2009JJ00,670.9,14190.0
4454,A028984,2010MM01,40.5,933.0
4455,A028984,2010MM02,33.4,780.0
4456,A028984,2010MM03,51.8,1217.0
4457,A028984,2010MM04,45.8,1096.0
4458,A028984,2010MM05,48.2,1050.0
4459,A028984,2010MM06,43.6,925.0
4460,A028984,2010MM07,37.3,807.0
4461,A028984,2010MM08,54.5,1204.0
4462,A028984,2010MM09,48.4,1089.0
4463,A028984,2010MM10,43.1,961.0
4464,A028984,2010MM11,91.4,2113.0
4465,A028984,2010MM12,43.5,990.0
4466,A028984,2010JJ00,581.5,13165.0
4467,A028984,2011MM01,44.8,1021.0
4468,A028984,2011MM02,41.0,927.0
4469,A028984,2011MM03,46.9,1086.0
4470,A028984,2011MM04,49.1,1006.0
4471,A028984,2011MM05,50.2,1028.0
4472,A028984,2011MM06,45.2,893.0
4473,A028984,2011MM07,41.8,873.0
4474,A028984,2011MM08,48.0,1054.0
4475,A028984,2011MM09,46.7,1033.0
4476,A028984,2011MM10,47.3,1065.0
4477,A028984,2011MM11,81.2,1871.0
4478,A028984,2011MM12,43.6,1005.0
4479,A028984,2011JJ00,585.8,12862.0
4480,A028984,2012MM01,44.1,1004.0
4481,A028984,2012MM02,41.9,1002.0
4482,A028984,2012MM03,48.4,1077.0
4483,A028984,2012MM04,50.4,1080.0
4484,A028984,2012MM05,53.8,1128.0
4485,A028984,2012MM06,43.7,920.0
4486,A028984,2012MM07,46.9,1004.0
4487,A028984,2012MM08,46.3,1002.0
4488,A028984,2012MM09,40.2,897.0
4489,A028984,2012MM10,95.1,2201.0
4490,A028984,2012MM11,32.5,740.0
4491,A028984,2012MM12,41.3,948.0
4492,A028984,2012JJ00,584.5,13002.0
4493,A028984,2013MM01,34.2,791.0
4494,A028984,2013MM02,32.5,756.0
4495,A028984,2013MM03,42.4,926.0
4496,A028984,2013MM04,45.9,1026.0
4497,A028984,2013MM05,52.5,1096.0
4498,A028984,2013MM06,45.4,933.0
4499,A028984,2013MM07,49.3,1043.0
4500,A028984,2013MM08,40.0,881.0
4501,A028984,2013MM09,41.2,910.0
4502,A028984,2013MM10,78.6,1760.0
4503,A028984,2013MM11,42.7,956.0
4504,A028984,2013MM12,45.5,1038.0
4505,A028984,2013JJ00,550.2,12115.0
4506,A028984,2014MM01,41.6,968.0
4507,A028984,2014MM02,40.6,959.0
4508,A028984,2014MM03,47.4,1117.0
4509,A028984,2014MM04,50.6,1121.0
4510,A028984,2014MM05,45.7,972.0
4511,A028984,2014MM06,47.8,968.0
4512,A028984,2014MM07,39.3,864.0
4513,A028984,2014MM08,33.2,748.0
4514,A028984,2014MM09,41.9,948.0
4515,A028984,2014MM10,94.9,2092.0
4516,A028984,2014MM11,31.5,732.0
4517,A028984,2014MM12,51.0,1175.0
4518,A028984,2014JJ00,565.4,12663.0
4519,A028984,2015MM01,39.5,934.0
4520,A028984,2015MM02,35.3,837.0
4521,A028984,2015MM03,50.3,1135.0
4522,A028984,2015MM04,49.6,1166.0
4523,A028984,2015MM05,44.1,1036.0
4524,A028984,2015MM06,51.5,1191.0
4525,A028984,2015MM07,37.0,828.0
4526,A028984,2015MM08,37.5,857.0
4527,A028984,2015MM09,94.0,2128.0
4528,A028984,2015MM10,36.1,854.0
4529,A028984,2015MM11,39.1,945.0
4530,A028984,2015MM12,45.5,1071.0
4531,A028984,2015JJ00,559.4,12981.0
4532,A028984,2016MM01,38.3,912.0
4533,A028984,2016MM02,42.5,1041.0
4534,A028984,2016MM03,45.1,1101.0
4535,A028984,2016MM04,41.0,1002.0
4536,A028984,2016MM05,47.2,1118.0
4537,A028984,2016MM06,47.1,999.0
4538,A028984,2016MM07,36.5,787.0
4539,A028984,2016MM08,40.4,883.0
4540,A028984,2016MM09,95.1,1996.0
4541,A028984,2016MM10,39.7,889.0
4542,A028984,2016MM11,38.0,867.0
4543,A028984,2016MM12,40.7,953.0
4544,A028984,2016JJ00,551.6,12549.0
4545,A028984,2017MM01,40.2,933.0
4546,A028984,2017MM02,36.4,885.0
4547,A028984,2017MM03,40.6,997.0
4548,A028984,2017MM04,45.3,1089.0
4549,A028984,2017MM05,52.5,1214.0
4550,A028984,2017MM06,49.5,1071.0
4551,A028984,2017MM07,41.0,924.0
4552,A028984,2017MM08,46.0,1053.0
4553,A028984,2017MM09,64.3,1393.0
4554,A028984,2017MM10,40.7,903.0
4555,A028984,2017MM11,38.1,868.0
4556,A028984,2017MM12,42.3,1007.0
4557,A028984,2017JJ00,536.9,12336.0
4558,A028984,2018MM01,41.9,987.0
4559,A028984,2018MM02,37.8,890.0
4560,A028984,2018MM03,46.4,1087.0
4561,A028984,2018MM04,46.0,1090.0
4562,A028984,2018MM05,47.3,1089.0
4563,A028984,2018MM06,35.9,784.0
4564,A028984,2018MM07,39.1,844.0
4565,A028984,2018MM08,60.1,1278.0
4566,A028984,2018MM09,36.7,806.0
4567,A028984,2018MM10,44.5,1009.0
4568,A028984,2018MM11,37.8,882.0
4569,A028984,2018MM12,45.8,1073.0
4570,A028984,2018JJ00,519.3,11819.0
4571,A028984,2019MM01,39.1,962.0
4572,A028984,2019MM02,37.1,903.0
4573,A028984,2019MM03,35.3,900.0
4574,A028984,2019MM04,56.0,1331.0
4575,A028984,2019MM05,56.1,1338.0
4576,A028984,2019MM06,46.5,1066.0
4577,A028984,2019MM07,46.3,1055.0
4578,A028984,2019MM08,61.0,1332.0
4579,A028984,2019MM09,45.3,1015.0
4580,A028984,2019MM10,46.0,1042.0
4581,A028984,2019MM11,43.0,1009.0
4582,A028984,2019MM12,54.8,1321.0
4583,A028984,2019JJ00,566.5,13272.0
4584,A028984,2020MM01,50.7,1186.0
4585,A028984,2020MM02,46.8,1155.0
4586,A028984,2020MM03,51.6,1345.0
4587,A028984,2020MM04,60.9,1499.0
4588,A028984,2020MM05,60.0,1443.0
4589,A028984,2020MM06,58.4,1244.0
4590,A028984,2020MM07,93.8,2028.0
4591,A028984,2020MM08,63.9,1440.0
4592,A028984,2020MM09,51.0,1136.0
4593,A028984,2020MM10,48.8,1113.0
4594,A028984,2020MM11,47.2,1089.0
4595,A028984,2020MM12,52.2,1250.0
4596,A028984,2020JJ00,685.3,15929.0
4597,A028984,2021MM01,49.3,1179.0
4598,A028984,2021MM02,49.3,1188.0
4599,A028984,2021MM03,59.5,1471.0
4600,A028984,2021MM04,56.6,1394.0
4601,A028984,2021MM05,61.4,1460.0
4602,A028984,2021MM06,54.5,1194.0
4603,A028984,2021MM07,86.2,1808.0
4604,A028984,2021MM08,49.5,1090.0
4605,A028984,2021MM09,50.6,1165.0
4606,A028984,2021MM10,45.6,1055.0
4607,A028984,2021MM11,50.5,1197.0
4608,A028984,2021MM12,59.2,1417.0
4609,A028984,2021JJ00,672.4,15618.0
4610,A028984,2022MM01,47.4,1122.0
4611,A028984,2022MM02,43.7,1088.0
4612,A028984,2022MM03,54.7,1399.0
4613,A028984,2022MM04,58.7,1465.0
4614,A028984,2022MM05,59.5,1465.0
4615,A028984,2022MM06,47.5,1098.0
4616,A028984,2022MM07,77.7,1798.0
4617,A028984,2022MM08,55.0,1234.0
4618,A028984,2022MM09,53.8,1221.0
4619,A028984,2022MM10,56.9,1352.0
4620,A028984,2022MM11,52.0,1260.0
4621,A028984,2022MM12,57.5,1404.0
4622,A028984,2022JJ00,664.4,15907.0
4623,A028984,2023MM01,58.5,1426.0
4624,A028984,2023MM02,52.3,1279.0
4625,A028984,2023MM03,66.1,1645.0
4626,A028984,2023MM04,61.5,1573.0
4627,A028984,2023MM05,65.2,1678.0
4628,A028984,2023MM06,94.1,2239.0
4629,A028984,2023MM07,53.7,1292.0
4630,A028984,2023MM08,58.4,1352.0
4631,A028984,2023MM09,60.8,1437.0
4632,A028984,2023MM10,57.8,1417.0
4633,A028984,2023MM11,53.0,1307.0
4634,A028984,2023MM12,55.5,1349.0
4635,A028984,2023JJ00,737.9,18017.0
4636,A028984,2024MM01,52.1,1269.0
4637,A028984,2024MM02,46.2,1146.0
4638,A028984,2024MM03,53.1,1350.0
4639,A028984,2024MM04,51.2,1346.0
4640,A028984,2024MM05,51.7,1363.0
4641,A028984,2024MM06,68.6,1695.0
4642,A028984,2024MM07,44.0,1038.0
4643,A028984,2024MM08,41.2,952.0
4644,A028984,2024MM09,44.3,957.0
4645,A028984,2024MM10,50.0,1121.0
4646,A028984,2024MM11,42.5,964.0
4647,A028984,2024MM12,53.1,1282.0
4648,A028984,2024JJ00,598.0,14485.0
4649,A028984,2025MM01,45.0,1046.0
4650,A028984,2025MM02,42.3,987.0
4651,A028984,2025MM03,48.6,1179.0
4652,A028984,2025MM04,50.3,1274.0
4653,A028984,2025MM05,49.1,1238.0
4654,A028984,2025MM06,69.3,1634.0
4655,A028984,2025MM07,38.9,913.0
4656,A028984,2025MM08,42.1,964.0
4657,A028984,2025MM09,47.4,1118.0
4658,A028984,2025MM10,46.8,1091.0
4659,A028984,2025MM11,39.5,924.0
4660,A048696,1990MM01,34.8,904.0
4661,A048696,1990MM02,32.1,861.0
4662,A048696,1990MM03,40.9,1047.0
4663,A048696,1990MM04,40.8,988.0
4664,A048696,1990MM05,43.9,1037.0
4665,A048696,1990MM06,41.2,812.0
4666,A048696,1990MM07,53.3,1103.0
4667,A048696,1990MM08,45.4,982.0
4668,A048696,1990MM09,44.8,1022.0
4669,A048696,1990MM10,52.0,1239.0
4670,A048696,1990MM11,46.9,1155.0
4671,A048696,1990MM12,46.4,1201.0
4672,A048696,1990JJ00,522.5,12351.0
4673,A048696,1991MM01,46.4,1123.0
4674,A048696,1991MM02,39.3,938.0
4675,A048696,1991MM03,36.5,847.0
4676,A048696,1991MM04,40.2,893.0
4677,A048696,1991MM05,48.8,1104.0
4678,A048696,1991MM06,59.5,1172.0
4679,A048696,1991MM07,40.4,836.0
4680,A048696,1991MM08,44.2,955.0
4681,A048696,1991MM09,49.6,1091.0
4682,A048696,1991MM10,49.6,1096.0
4683,A048696,1991MM11,43.3,956.0
4684,A048696,1991MM12,49.4,1091.0
4685,A048696,1991JJ00,547.2,12102.0
4686,A048696,1992MM01,43.9,1036.0
4687,A048696,1992MM02,41.9,1027.0
4688,A048696,1992MM03,47.8,1185.0
4689,A048696,1992MM04,48.9,1041.0
4690,A048696,1992MM05,45.7,849.0
4691,A048696,1992MM06,73.4,1388.0
4692,A048696,1992MM07,38.8,754.0
4693,A048696,1992MM08,40.8,848.0
4694,A048696,1992MM09,48.3,1053.0
4695,A048696,1992MM10,46.7,1050.0
4696,A048696,1992MM11,44.6,1011.0
4697,A048696,1992MM12,51.5,1187.0
4698,A048696,1992JJ00,572.3,12429.0
4699,A048696,1993MM01,40.6,928.0
4700,A048696,1993MM02,45.5,1062.0
4701,A048696,1993MM03,57.9,1344.0
4702,A048696,1993MM04,55.7,1182.0
4703,A048696,1993MM05,65.6,1249.0
4704,A048696,1993MM06,60.3,1082.0
4705,A048696,1993MM07,47.7,893.0
4706,A048696,1993MM08,50.8,978.0
4707,A048696,1993MM09,52.7,1046.0
4708,A048696,1993MM10,47.3,1001.0
4709,A048696,1993MM11,52.9,1160.0
4710,A048696,1993MM12,51.5,1186.0
4711,A048696,1993JJ00,628.5,13111.0
4712,A048696,1994MM01,44.9,1014.0
4713,A048696,1994MM02,44.6,1037.0
4714,A048696,1994MM03,49.4,1131.0
4715,A048696,1994MM04,40.7,920.0
4716,A048696,1994MM05,77.7,1635.0
4717,A048696,1994MM06,42.5,792.0
4718,A048696,1994MM07,37.4,701.0
4719,A048696,1994MM08,48.6,1025.0
4720,A048696,1994MM09,46.7,927.0
4721,A048696,1994MM10,43.6,1003.0
4722,A048696,1994MM11,43.5,1036.0
4723,A048696,1994MM12,45.0,1071.0
4724,A048696,1994JJ00,564.6,12292.0
4725,A048696,1995MM01,42.7,1049.0
4726,A048696,1995MM02,38.4,954.0
4727,A048696,1995MM03,39.0,1001.0
4728,A048696,1995MM04,38.8,908.0
4729,A048696,1995MM05,72.7,1651.0
4730,A048696,1995MM06,38.6,748.0
4731,A048696,1995MM07,36.5,697.0
4732,A048696,1995MM08,44.7,893.0
4733,A048696,1995MM09,40.5,809.0
4734,A048696,1995MM10,43.7,967.0
4735,A048696,1995MM11,40.7,933.0
4736,A048696,1995MM12,40.0,938.0
4737,A048696,1995JJ00,516.3,11548.0
4738,A048696,1996MM01,45.3,1103.0
4739,A048696,1996MM02,38.6,955.0
4740,A048696,1996MM03,40.3,934.0
4741,A048696,1996MM04,81.4,1766.0
4742,A048696,1996MM05,49.5,1087.0
4743,A048696,1996MM06,47.1,985.0
4744,A048696,1996MM07,47.9,1066.0
4745,A048696,1996MM08,48.7,1106.0
4746,A048696,1996MM09,49.6,1157.0
4747,A048696,1996MM10,49.9,1191.0
4748,A048696,1996MM11,39.9,979.0
4749,A048696,1996MM12,44.5,1079.0
4750,A048696,1996JJ00,582.7,13408.0
4751,A048696,1997MM01,45.2,1134.0
4752,A048696,1997MM02,35.1,894.0
4753,A048696,1997MM03,32.5,772.0
4754,A048696,1997MM04,52.0,1260.0
4755,A048696,1997MM05,40.1,807.0
4756,A048696,1997MM06,41.1,795.0
4757,A048696,1997MM07,40.1,842.0
4758,A048696,1997MM08,38.4,844.0
4759,A048696,1997MM09,42.6,944.0
4760,A048696,1997MM10,40.3,920.0
4761,A048696,1997MM11,36.0,838.0
4762,A048696,1997MM12,48.5,1145.0
4763,A048696,1997JJ00,491.9,11195.0
4764,A048696,1998MM01,40.3,993.0
4765,A048696,1998MM02,34.7,843.0
4766,A048696,1998MM03,39.1,929.0
4767,A048696,1998MM04,73.8,1687.0
4768,A048696,1998MM05,40.2,855.0
4769,A048696,1998MM06,44.8,865.0
4770,A048696,1998MM07,38.7,802.0
4771,A048696,1998MM08,41.2,924.0
4772,A048696,1998MM09,40.6,897.0
4773,A048696,1998MM10,42.0,948.0
4774,A048696,1998MM11,39.7,918.0
4775,A048696,1998MM12,48.5,1127.0
4776,A048696,1998JJ00,523.6,11788.0
4777,A048696,1999MM01,35.8,838.0
4778,A048696,1999MM02,33.7,801.0
4779,A048696,1999MM03,80.6,1778.0
4780,A048696,1999MM04,38.2,911.0
4781,A048696,1999MM05,41.6,935.0
4782,A048696,1999MM06,45.3,972.0
4783,A048696,1999MM07,40.5,890.0
4784,A048696,1999MM08,41.0,909.0
4785,A048696,1999MM09,46.7,1032.0
4786,A048696,1999MM10,41.3,948.0
4787,A048696,1999MM11,44.7,1015.0
4788,A048696,1999MM12,54.6,1224.0
4789,A048696,1999JJ00,544.0,12253.0
