ID,RegioS,Perioden,JongerenMetJeugdhulpInNatura_1,JongerenMetJeugdhMetVerblInNat_2,JongerenMetJeugdbescherming_3,JeugdbeschEnJeugdhMetVerblInNat_4,JongerenMetJeugdreclassering_5
5537,GM0946 ,2017HJ02,11.4,5.8,0.8,40.0,
5538,GM0946 ,2017JJ00,12.7,6.5,1.0,33.3,
5539,GM0946 ,2018HJ01,10.8,6.1,0.7,50.0,
5540,GM0946 ,2018HJ02,11.4,5.8,0.5,58.8,
5541,GM0946 ,2018JJ00,12.9,6.4,0.7,50.0,
5542,GM0946 ,2019HJ01,11.3,7.5,0.7,45.5,
5543,GM0946 ,2019HJ02,12.3,7.0,0.9,65.2,
5544,GM0946 ,2019JJ00,13.7,6.3,0.9,55.6,
5545,GM0946 ,2020HJ01,11.9,7.4,1.0,51.7,
5546,GM0946 ,2020HJ02,11.7,7.5,1.2,44.1,
5547,GM0946 ,2020JJ00,13.6,6.4,1.2,40.5,
5548,GM0304 ,2015KW01,5.0,7.6,0.7,,
5549,GM0304 ,2015HJ01,6.1,5.7,0.7,,
5550,GM0304 ,2015HJ02,6.1,5.6,0.4,,
5551,GM0304 ,2015JJ00,7.3,6.2,0.7,,
5552,GM0304 ,2016HJ01,7.1,7.4,0.5,,
5553,GM0304 ,2016HJ02,7.4,6.9,0.5,71.4,
5554,GM0304 ,2016JJ00,9.0,5.7,0.5,66.7,
5555,GM0304 ,2017HJ01,6.8,5.0,0.5,,
5556,GM0304 ,2017HJ02,6.8,7.4,0.5,,
5557,GM0304 ,2017JJ00,8.1,6.2,0.7,,
5558,GM0304 ,2018HJ01,6.8,7.5,0.7,45.5,
5559,GM0304 ,2018HJ02,8.0,8.5,0.5,62.5,
5560,GM0304 ,2018JJ00,8.9,7.7,0.9,43.5,
5561,GM0304 ,2019HJ01,,,,,
5562,GM0304 ,2019HJ02,,,,,
5563,GM0304 ,2019JJ00,,,,,
5564,GM0304 ,2020HJ01,,,,,
5565,GM0304 ,2020HJ02,,,,,
5566,GM0304 ,2020JJ00,,,,,
5567,GM0356 ,2015KW01,7.6,9.7,1.1,33.8,0.6
5568,GM0356 ,2015HJ01,8.6,9.1,1.1,34.6,0.6
5569,GM0356 ,2015HJ02,8.7,8.9,1.0,37.6,0.6
5570,GM0356 ,2015JJ00,10.4,8.4,1.2,33.6,0.7
5571,GM0356 ,2016HJ01,8.0,9.4,0.9,40.5,0.4
5572,GM0356 ,2016HJ02,8.3,10.0,0.9,42.1,0.4
5573,GM0356 ,2016JJ00,9.7,9.4,1.0,40.0,0.5
5574,GM0356 ,2017HJ01,7.4,9.6,1.0,38.1,0.4
5575,GM0356 ,2017HJ02,7.9,10.1,1.0,36.3,0.5
5576,GM0356 ,2017JJ00,9.2,9.1,1.2,36.2,0.5
5577,GM0356 ,2018HJ01,9.0,9.8,1.0,40.3,0.5
5578,GM0356 ,2018HJ02,9.4,9.8,1.0,41.7,0.4
5579,GM0356 ,2018JJ00,10.8,9.7,1.2,38.2,0.6
5580,GM0356 ,2019HJ01,9.0,9.4,0.9,32.4,0.4
5581,GM0356 ,2019HJ02,10.1,8.8,0.9,35.7,0.3
5582,GM0356 ,2019JJ00,11.3,8.6,1.1,35.2,0.4
5583,GM0356 ,2020HJ01,9.6,8.3,1.0,38.1,0.3
5584,GM0356 ,2020HJ02,10.0,8.0,1.1,33.6,0.3
5585,GM0356 ,2020JJ00,12.0,7.7,1.3,36.2,0.4
5586,GM0569 ,2015KW01,6.8,12.7,0.8,53.2,
5587,GM0569 ,2015HJ01,8.5,9.9,0.8,48.9,
5588,GM0569 ,2015HJ02,9.7,7.6,0.8,48.9,
5589,GM0569 ,2015JJ00,11.0,7.8,0.9,46.2,
5590,GM0569 ,2016HJ01,10.3,6.2,0.7,39.5,
5591,GM0569 ,2016HJ02,10.7,5.9,0.5,46.9,
5592,GM0569 ,2016JJ00,12.5,5.8,0.7,36.6,
5593,GM0569 ,2017HJ01,10.1,8.8,0.6,73.5,
5594,GM0569 ,2017HJ02,10.2,10.5,0.6,55.6,
5595,GM0569 ,2017JJ00,11.9,9.0,0.8,56.8,
5596,GM0569 ,2018HJ01,10.0,9.0,0.6,54.1,
5597,GM0569 ,2018HJ02,10.9,7.4,0.6,40.5,
5598,GM0569 ,2018JJ00,12.1,7.4,0.7,38.5,
5599,GM0569 ,2019HJ01,10.7,6.7,0.8,32.6,
5600,GM0569 ,2019HJ02,9.4,8.6,0.8,34.9,
5601,GM0569 ,2019JJ00,12.1,7.4,0.9,40.0,
5602,GM0569 ,2020HJ01,9.7,6.6,0.8,46.5,
5603,GM0569 ,2020HJ02,10.1,7.2,0.8,34.1,
5604,GM0569 ,2020JJ00,12.1,6.0,0.8,44.4,
5605,GM0267 ,2015KW01,6.0,16.1,0.8,59.2,0.3
5606,GM0267 ,2015HJ01,7.1,15.3,0.9,61.2,0.4
5607,GM0267 ,2015HJ02,7.7,15.3,1.0,64.2,0.3
5608,GM0267 ,2015JJ00,8.7,14.4,1.1,60.2,0.4
5609,GM0267 ,2016HJ01,8.6,15.7,0.9,48.9,0.3
5610,GM0267 ,2016HJ02,9.3,15.6,0.9,48.2,0.3
5611,GM0267 ,2016JJ00,10.3,15.7,1.0,50.0,0.4
5612,GM0267 ,2017HJ01,8.3,14.3,0.8,45.5,0.3
5613,GM0267 ,2017HJ02,8.3,12.4,0.8,44.3,0.3
5614,GM0267 ,2017JJ00,9.5,12.5,0.9,47.1,0.3
5615,GM0267 ,2018HJ01,9.3,9.9,1.0,45.5,0.3
5616,GM0267 ,2018HJ02,10.0,9.8,0.9,50.0,0.3
5617,GM0267 ,2018JJ00,10.7,9.1,1.0,49.5,0.3
5618,GM0267 ,2019HJ01,9.0,11.4,1.0,47.9,0.2
5619,GM0267 ,2019HJ02,9.2,10.6,0.9,51.7,0.2
5620,GM0267 ,2019JJ00,10.4,10.9,1.1,48.5,0.2
5621,GM0267 ,2020HJ01,8.4,11.1,1.0,35.4,0.2
5622,GM0267 ,2020HJ02,9.0,12.7,1.1,43.3,0.2
5623,GM0267 ,2020JJ00,10.3,12.1,1.2,43.9,0.2
5624,GM0268 ,2015KW01,7.1,12.7,1.4,38.4,0.4
5625,GM0268 ,2015HJ01,8.3,11.2,1.4,37.3,0.5
5626,GM0268 ,2015HJ02,9.0,11.6,1.4,40.1,0.5
5627,GM0268 ,2015JJ00,10.5,11.5,1.6,41.3,0.6
5628,GM0268 ,2016HJ01,8.7,11.9,1.2,44.4,0.5
5629,GM0268 ,2016HJ02,9.5,11.4,1.2,43.3,0.5
5630,GM0268 ,2016JJ00,10.9,11.5,1.4,44.2,0.6
5631,GM0268 ,2017HJ01,9.1,13.7,1.2,41.3,0.5
5632,GM0268 ,2017HJ02,9.6,13.5,1.2,42.6,0.5
5633,GM0268 ,2017JJ00,11.0,13.1,1.3,43.3,0.6
5634,GM0268 ,2018HJ01,8.9,12.7,1.1,43.3,0.4
5635,GM0268 ,2018HJ02,9.9,11.5,1.2,39.2,0.4
5636,GM0268 ,2018JJ00,11.0,11.7,1.3,41.7,0.5
5637,GM0268 ,2019HJ01,9.7,11.9,1.2,39.7,0.4
5638,GM0268 ,2019HJ02,10.0,11.1,1.1,37.7,0.4
5639,GM0268 ,2019JJ00,11.6,10.9,1.3,40.0,0.5
5640,GM0268 ,2020HJ01,9.2,12.8,1.1,41.8,0.4
5641,GM0268 ,2020HJ02,10.3,12.0,1.1,40.1,0.4
5642,GM0268 ,2020JJ00,11.7,12.2,1.3,42.6,0.5
5643,GM1930 ,2015KW01,8.9,12.4,1.5,40.5,0.4
5644,GM1930 ,2015HJ01,10.3,13.0,1.6,47.1,0.4
5645,GM1930 ,2015HJ02,10.0,12.7,1.5,44.0,0.4
5646,GM1930 ,2015JJ00,11.6,13.0,1.8,45.2,0.5
5647,GM1930 ,2016HJ01,11.0,12.0,1.5,41.7,0.5
5648,GM1930 ,2016HJ02,11.2,12.6,1.5,47.5,0.5
5649,GM1930 ,2016JJ00,12.9,11.4,1.7,43.0,0.5
5650,GM1930 ,2017HJ01,11.5,13.4,1.7,46.6,0.5
5651,GM1930 ,2017HJ02,12.2,12.4,1.4,51.3,0.5
5652,GM1930 ,2017JJ00,13.6,12.5,1.7,50.0,0.6
5653,GM1930 ,2018HJ01,12.7,11.9,1.7,50.9,0.6
5654,GM1930 ,2018HJ02,13.9,10.1,1.5,46.6,0.5
5655,GM1930 ,2018JJ00,14.7,10.9,1.8,47.2,0.7
5656,GM1930 ,2019HJ01,13.2,10.5,1.5,47.3,0.5
5657,GM1930 ,2019HJ02,13.5,10.0,1.4,43.1,0.7
5658,GM1930 ,2019JJ00,15.0,9.9,1.7,43.6,0.8
5659,GM1930 ,2020HJ01,12.4,10.5,1.6,44.2,0.6
5660,GM1930 ,2020HJ02,12.9,10.9,1.5,45.5,0.8
5661,GM1930 ,2020JJ00,14.2,10.5,1.7,45.5,0.9
5662,GM1970 ,2015KW01,,,,,
5663,GM1970 ,2015HJ01,,,,,
5664,GM1970 ,2015HJ02,,,,,
5665,GM1970 ,2015JJ00,,,,,
5666,GM1970 ,2016HJ01,,,,,
5667,GM1970 ,2016HJ02,,,,,
5668,GM1970 ,2016JJ00,,,,,
5669,GM1970 ,2017HJ01,,,,,
5670,GM1970 ,2017HJ02,,,,,
5671,GM1970 ,2017JJ00,,,,,
5672,GM1970 ,2018HJ01,,,,,
5673,GM1970 ,2018HJ02,,,,,
5674,GM1970 ,2018JJ00,,,,,
5675,GM1970 ,2019HJ01,8.5,12.9,1.3,47.2,0.2
5676,GM1970 ,2019HJ02,8.8,13.7,1.3,49.2,0.2
5677,GM1970 ,2019JJ00,10.1,12.4,1.4,48.5,0.3
5678,GM1970 ,2020HJ01,9.2,13.8,1.4,51.1,0.2
5679,GM1970 ,2020HJ02,9.3,13.1,1.4,53.0,0.2
5680,GM1970 ,2020JJ00,10.8,12.7,1.5,52.1,0.3
5681,GM1695 ,2015KW01,8.1,23.6,2.0,42.3,
5682,GM1695 ,2015HJ01,9.3,23.0,2.2,41.4,
5683,GM1695 ,2015HJ02,10.0,20.0,2.3,40.0,
5684,GM1695 ,2015JJ00,11.0,19.4,2.5,37.5,1.0
5685,GM1695 ,2016HJ01,10.3,15.5,2.0,,
5686,GM1695 ,2016HJ02,10.3,11.6,2.0,41.7,
5687,GM1695 ,2016JJ00,12.3,13.1,2.4,33.3,
5688,GM1695 ,2017HJ01,9.0,18.2,2.1,65.2,
5689,GM1695 ,2017HJ02,9.5,17.5,1.6,52.6,
5690,GM1695 ,2017JJ00,10.7,19.4,1.6,47.6,1.3
5691,GM1695 ,2018HJ01,10.3,16.4,2.1,65.2,
5692,GM1695 ,2018HJ02,12.0,18.0,2.1,65.2,1.3
5693,GM1695 ,2018JJ00,13.3,19.1,2.1,60.0,1.3
5694,GM1695 ,2019HJ01,11.0,23.6,1.8,71.4,
5695,GM1695 ,2019HJ02,11.4,15.6,0.9,,
5696,GM1695 ,2019JJ00,13.2,19.9,1.8,71.4,1.3
5697,GM1695 ,2020HJ01,10.4,8.8,0.9,,
5698,GM1695 ,2020HJ02,9.9,9.0,0.9,,
5699,GM1695 ,2020JJ00,12.2,11.2,0.9,,
5700,GM1699 ,2015KW01,8.1,5.6,0.7,36.4,0.4
5701,GM1699 ,2015HJ01,9.1,6.3,0.7,37.8,0.5
5702,GM1699 ,2015HJ02,10.3,6.4,0.7,43.2,0.4
5703,GM1699 ,2015JJ00,11.0,6.6,0.9,42.3,0.5
5704,GM1699 ,2016HJ01,9.3,8.1,0.8,40.0,0.3
5705,GM1699 ,2016HJ02,8.8,7.5,0.7,45.5,0.3
5706,GM1699 ,2016JJ00,10.3,8.0,0.8,49.0,0.4
5707,GM1699 ,2017HJ01,8.5,8.4,0.7,40.0,0.4
5708,GM1699 ,2017HJ02,8.7,9.8,0.7,52.1,0.2
5709,GM1699 ,2017JJ00,9.5,8.9,0.8,47.2,0.4
5710,GM1699 ,2018HJ01,8.5,9.8,0.8,41.7,0.2
5711,GM1699 ,2018HJ02,8.9,10.3,0.7,34.9,
5712,GM1699 ,2018JJ00,10.0,9.1,0.7,44.4,0.2
5713,GM1699 ,2019HJ01,9.9,8.7,0.7,48.8,0.3
5714,GM1699 ,2019HJ02,9.7,8.8,0.6,40.5,0.3
5715,GM1699 ,2019JJ00,11.5,8.2,0.7,50.0,0.3
5716,GM1699 ,2020HJ01,9.6,7.3,0.6,28.6,0.3
5717,GM1699 ,2020HJ02,10.0,8.8,0.6,58.8,0.3
5718,GM1699 ,2020JJ00,11.3,8.5,0.8,46.5,0.4
5719,GM0171 ,2015KW01,5.2,18.3,1.2,46.7,0.2
5720,GM0171 ,2015HJ01,6.2,17.3,1.3,46.2,0.2
5721,GM0171 ,2015HJ02,6.6,15.1,1.1,45.7,0.2
5722,GM0171 ,2015JJ00,7.5,16.2,1.3,48.6,0.2
5723,GM0171 ,2016HJ01,6.7,17.5,1.1,54.2,0.2
5724,GM0171 ,2016HJ02,8.2,15.5,0.9,60.7,0.2
5725,GM0171 ,2016JJ00,8.8,15.0,1.1,57.4,0.2
5726,GM0171 ,2017HJ01,8.1,16.9,1.0,64.8,0.2
5727,GM0171 ,2017HJ02,9.2,17.7,1.1,61.0,0.2
5728,GM0171 ,2017JJ00,9.9,17.9,1.2,63.4,0.2
5729,GM0171 ,2018HJ01,9.1,14.3,1.1,53.1,0.2
5730,GM0171 ,2018HJ02,9.3,14.4,1.1,57.0,0.2
5731,GM0171 ,2018JJ00,10.5,13.6,1.2,52.0,0.3
5732,GM0171 ,2019HJ01,9.1,12.7,1.3,48.1,0.3
5733,GM0171 ,2019HJ02,9.2,11.6,1.4,40.0,0.2
5734,GM0171 ,2019JJ00,10.8,12.1,1.5,50.3,0.3
5735,GM0171 ,2020HJ01,8.6,11.4,1.3,40.1,0.2
5736,GM0171 ,2020HJ02,8.7,11.4,1.4,37.4,0.2
5737,GM0171 ,2020JJ00,10.3,10.9,1.5,37.0,0.2
5738,GM0575 ,2015KW01,7.0,6.4,0.5,34.8,
5739,GM0575 ,2015HJ01,8.4,6.8,0.6,39.3,
5740,GM0575 ,2015HJ02,9.8,7.1,0.6,44.4,
5741,GM0575 ,2015JJ00,10.9,7.4,0.7,45.5,
5742,GM0575 ,2016HJ01,10.3,5.2,0.5,37.0,
5743,GM0575 ,2016HJ02,11.6,4.6,0.6,53.6,
5744,GM0575 ,2016JJ00,12.9,4.1,0.7,42.9,0.3
5745,GM0575 ,2017HJ01,11.6,7.3,0.7,71.4,
5746,GM0575 ,2017HJ02,11.3,6.6,0.7,60.6,
5747,GM0575 ,2017JJ00,13.3,6.4,0.8,65.8,0.3
5748,GM0575 ,2018HJ01,10.4,4.1,0.5,55.6,0.3
5749,GM0575 ,2018HJ02,11.5,3.7,0.5,57.7,0.3
5750,GM0575 ,2018JJ00,12.8,4.1,0.6,48.4,0.3
5751,GM0575 ,2019HJ01,11.4,4.4,0.5,50.0,0.2
5752,GM0575 ,2019HJ02,12.2,4.1,0.4,62.5,0.2
5753,GM0575 ,2019JJ00,14.1,4.0,0.5,47.6,0.3
5754,GM0575 ,2020HJ01,11.3,4.5,0.4,44.1,
5755,GM0575 ,2020HJ02,12.7,5.0,0.5,64.1,
5756,GM0575 ,2020JJ00,14.6,4.3,0.6,55.6,0.2
5757,GM0576 ,2015KW01,8.8,6.3,0.6,42.9,
5758,GM0576 ,2015HJ01,10.7,6.3,0.6,42.9,
5759,GM0576 ,2015HJ02,11.4,5.7,0.5,56.3,
5760,GM0576 ,2015JJ00,12.6,5.8,0.7,45.5,
5761,GM0576 ,2016HJ01,12.0,5.1,0.5,58.8,
5762,GM0576 ,2016HJ02,13.1,4.7,0.6,55.6,
5763,GM0576 ,2016JJ00,14.9,4.1,0.6,55.6,
5764,GM0576 ,2017HJ01,13.3,5.9,0.6,55.6,
5765,GM0576 ,2017HJ02,13.2,5.9,0.3,,
5766,GM0576 ,2017JJ00,15.2,5.2,0.5,62.5,
5767,GM0576 ,2018HJ01,13.0,3.6,0.5,,
5768,GM0576 ,2018HJ02,13.5,3.5,0.5,,
5769,GM0576 ,2018JJ00,15.4,3.1,0.5,,
5770,GM0576 ,2019HJ01,,,,,
5771,GM0576 ,2019HJ02,,,,,
5772,GM0576 ,2019JJ00,,,,,
5773,GM0576 ,2020HJ01,,,,,
5774,GM0576 ,2020HJ02,,,,,
5775,GM0576 ,2020JJ00,,,,,
5776,GM0820 ,2015KW01,5.2,7.1,0.5,50.0,
5777,GM0820 ,2015HJ01,5.8,6.4,0.5,42.9,
5778,GM0820 ,2015HJ02,6.7,7.2,0.4,73.7,
5779,GM0820 ,2015JJ00,7.4,7.4,0.6,55.6,
5780,GM0820 ,2016HJ01,6.6,7.0,0.6,57.7,
5781,GM0820 ,2016HJ02,6.9,6.7,0.6,37.0,
5782,GM0820 ,2016JJ00,8.1,7.1,0.7,53.6,
5783,GM0820 ,2017HJ01,7.1,6.4,0.8,27.8,
5784,GM0820 ,2017HJ02,7.9,7.2,0.9,25.6,
5785,GM0820 ,2017JJ00,8.8,6.5,0.9,25.0,
5786,GM0820 ,2018HJ01,7.9,5.8,0.8,,
5787,GM0820 ,2018HJ02,8.7,3.9,0.7,32.3,
5788,GM0820 ,2018JJ00,9.6,4.8,0.8,28.6,
5789,GM0820 ,2019HJ01,7.8,8.9,0.6,38.5,
5790,GM0820 ,2019HJ02,7.8,8.8,0.6,38.5,
5791,GM0820 ,2019JJ00,9.2,8.7,0.7,35.7,
5792,GM0820 ,2020HJ01,6.4,8.9,0.6,43.5,
5793,GM0820 ,2020HJ02,6.9,10.1,0.7,35.7,
5794,GM0820 ,2020JJ00,8.1,8.5,0.7,32.3,
5795,GM0302 ,2015KW01,5.5,17.8,0.6,65.8,
5796,GM0302 ,2015HJ01,6.3,16.5,0.6,70.0,
5797,GM0302 ,2015HJ02,6.7,16.1,0.5,69.7,0.2
5798,GM0302 ,2015JJ00,7.4,14.9,0.6,66.7,0.3
5799,GM0302 ,2016HJ01,7.4,15.3,0.7,65.2,0.3
5800,GM0302 ,2016HJ02,7.7,14.7,0.8,60.0,0.3
5801,GM0302 ,2016JJ00,8.4,14.5,0.9,56.6,0.3
5802,GM0302 ,2017HJ01,7.7,15.1,0.7,65.2,0.3
5803,GM0302 ,2017HJ02,8.0,14.5,0.7,68.2,
5804,GM0302 ,2017JJ00,8.7,14.1,0.7,65.2,0.3
5805,GM0302 ,2018HJ01,7.7,15.0,0.9,56.6,
5806,GM0302 ,2018HJ02,8.4,14.7,1.0,58.3,
5807,GM0302 ,2018JJ00,9.3,14.1,1.1,55.6,
5808,GM0302 ,2019HJ01,8.0,14.1,1.1,58.8,
5809,GM0302 ,2019HJ02,8.0,14.2,1.1,53.0,
5810,GM0302 ,2019JJ00,9.2,13.2,1.1,56.3,
5811,GM0302 ,2020HJ01,6.9,12.9,1.0,41.0,
5812,GM0302 ,2020HJ02,7.1,13.6,1.0,45.5,
5813,GM0302 ,2020JJ00,8.3,12.6,1.1,48.6,
5814,GM0951 ,2015KW01,6.5,9.7,0.5,57.1,0.5
5815,GM0951 ,2015HJ01,7.7,9.1,0.6,53.3,0.6
5816,GM0951 ,2015HJ02,8.0,9.3,0.7,61.1,0.5
5817,GM0951 ,2015JJ00,9.1,9.5,0.8,55.0,0.6
5818,GM0951 ,2016HJ01,7.9,7.8,0.6,,
5819,GM0951 ,2016HJ02,8.7,4.6,0.4,,
5820,GM0951 ,2016JJ00,9.5,4.3,0.6,,
5821,GM0951 ,2017HJ01,8.4,9.8,0.6,,
5822,GM0951 ,2017HJ02,9.6,6.4,0.6,,
5823,GM0951 ,2017JJ00,10.5,7.8,0.6,,
5824,GM0951 ,2018HJ01,10.2,6.1,0.6,,
5825,GM0951 ,2018HJ02,10.6,7.9,0.6,,
5826,GM0951 ,2018JJ00,11.9,7.0,0.8,,
5827,GM0951 ,2019HJ01,,,,,
5828,GM0951 ,2019HJ02,,,,,
5829,GM0951 ,2019JJ00,,,,,
5830,GM0951 ,2020HJ01,,,,,
5831,GM0951 ,2020HJ02,,,,,
5832,GM0951 ,2020JJ00,,,,,
5833,GM0579 ,2015KW01,7.8,3.0,0.3,,
5834,GM0579 ,2015HJ01,9.1,2.8,0.3,,
5835,GM0579 ,2015HJ02,10.3,4.2,0.3,,
5836,GM0579 ,2015JJ00,11.5,4.1,0.3,,0.3
5837,GM0579 ,2016HJ01,10.0,4.8,0.4,,
5838,GM0579 ,2016HJ02,10.5,4.6,0.5,41.7,
5839,GM0579 ,2016JJ00,12.1,4.0,0.5,40.0,
5840,GM0579 ,2017HJ01,10.5,5.4,0.5,,
5841,GM0579 ,2017HJ02,10.2,4.6,0.6,,
5842,GM0579 ,2017JJ00,12.5,4.5,0.6,,
5843,GM0579 ,2018HJ01,9.5,4.0,0.5,,
5844,GM0579 ,2018HJ02,10.2,3.7,0.5,,
5845,GM0579 ,2018JJ00,12.1,3.9,0.6,31.3,
5846,GM0579 ,2019HJ01,9.9,3.7,0.6,34.5,
5847,GM0579 ,2019HJ02,10.7,4.3,0.6,32.3,
5848,GM0579 ,2019JJ00,12.3,3.7,0.6,31.3,
5849,GM0579 ,2020HJ01,10.3,3.5,0.6,29.4,
5850,GM0579 ,2020HJ02,10.4,3.5,0.5,,
5851,GM0579 ,2020JJ00,12.3,2.9,0.6,,
5852,GM0823 ,2015KW01,3.5,9.3,0.4,,
5853,GM0823 ,2015HJ01,4.0,8.2,0.4,,
5854,GM0823 ,2015HJ02,4.3,7.1,0.4,,
5855,GM0823 ,2015JJ00,4.9,7.2,0.4,,
5856,GM0823 ,2016HJ01,6.1,6.8,0.4,,
5857,GM0823 ,2016HJ02,6.1,6.8,0.4,,
5858,GM0823 ,2016JJ00,7.5,7.4,0.6,,
5859,GM0823 ,2017HJ01,7.0,4.0,0.4,,
5860,GM0823 ,2017HJ02,7.5,5.5,0.3,,
5861,GM0823 ,2017JJ00,8.8,4.7,0.4,,
5862,GM0823 ,2018HJ01,7.5,5.7,0.3,,
5863,GM0823 ,2018HJ02,8.4,5.1,0.4,,
5864,GM0823 ,2018JJ00,9.5,6.0,0.4,58.8,
5865,GM0823 ,2019HJ01,9.0,4.8,0.3,,
5866,GM0823 ,2019HJ02,8.7,3.3,0.4,,
5867,GM0823 ,2019JJ00,10.8,5.4,0.4,71.4,
5868,GM0823 ,2020HJ01,8.1,3.6,0.4,,
5869,GM0823 ,2020HJ02,8.1,3.6,0.4,,
5870,GM0823 ,2020JJ00,10.3,4.3,0.4,,
5871,GM0824 ,2015KW01,5.8,15.2,1.0,41.5,
5872,GM0824 ,2015HJ01,6.7,15.2,1.1,45.6,0.2
5873,GM0824 ,2015HJ02,6.5,14.8,0.9,51.1,0.3
5874,GM0824 ,2015JJ00,7.8,13.5,1.1,45.5,0.3
5875,GM0824 ,2016HJ01,7.7,11.6,1.0,40.0,0.3
5876,GM0824 ,2016HJ02,8.5,10.5,1.0,40.8,0.3
5877,GM0824 ,2016JJ00,10.2,9.6,1.1,44.6,0.4
5878,GM0824 ,2017HJ01,8.0,13.8,1.0,52.1,
5879,GM0824 ,2017HJ02,8.7,10.3,0.8,51.3,0.3
5880,GM0824 ,2017JJ00,10.5,10.4,0.9,45.5,0.3
5881,GM0824 ,2018HJ01,9.2,10.9,1.1,56.6,
5882,GM0824 ,2018HJ02,10.5,9.5,0.9,54.3,
5883,GM0824 ,2018JJ00,12.2,9.9,1.0,57.7,0.3
5884,GM0824 ,2019HJ01,11.1,9.1,0.8,62.5,
5885,GM0824 ,2019HJ02,10.6,10.6,0.9,68.2,
5886,GM0824 ,2019JJ00,12.9,8.6,0.9,66.7,
5887,GM0824 ,2020HJ01,10.2,10.1,0.8,59.5,
5888,GM0824 ,2020HJ02,10.2,10.1,0.9,56.8,
5889,GM0824 ,2020JJ00,12.7,9.0,0.9,53.2,
5890,GM1895 ,2015KW01,12.2,14.6,1.8,63.7,0.4
5891,GM1895 ,2015HJ01,13.2,14.6,1.8,63.8,0.5
5892,GM1895 ,2015HJ02,13.8,13.7,1.8,67.2,0.4
5893,GM1895 ,2015JJ00,15.0,13.6,1.9,65.2,0.6
5894,GM1895 ,2016HJ01,12.4,18.8,1.7,72.0,0.4
5895,GM1895 ,2016HJ02,13.2,19.3,2.0,66.2,0.4
5896,GM1895 ,2016JJ00,14.1,19.5,2.0,70.9,0.4
5897,GM1895 ,2017HJ01,14.6,19.6,2.1,69.9,0.4
5898,GM1895 ,2017HJ02,15.8,18.6,2.1,72.4,0.5
5899,GM1895 ,2017JJ00,16.9,18.6,2.3,71.4,0.5
5900,GM1895 ,2018HJ01,14.4,19.7,2.1,67.9,0.4
5901,GM1895 ,2018HJ02,15.0,20.4,2.0,70.9,0.4
5902,GM1895 ,2018JJ00,16.7,19.2,2.2,69.9,0.5
5903,GM1895 ,2019HJ01,14.5,16.6,1.9,67.5,0.3
5904,GM1895 ,2019HJ02,14.7,16.0,1.8,66.1,0.3
5905,GM1895 ,2019JJ00,16.4,15.6,2.0,66.4,0.4
5906,GM1895 ,2020HJ01,14.0,16.4,2.0,62.5,0.3
5907,GM1895 ,2020HJ02,14.2,15.6,1.9,59.5,0.4
5908,GM1895 ,2020JJ00,16.0,15.2,2.1,63.0,0.5
5909,GM0269 ,2015KW01,7.1,12.7,0.6,68.8,
5910,GM0269 ,2015HJ01,7.7,12.7,0.7,61.1,
5911,GM0269 ,2015HJ02,8.5,12.3,0.8,54.5,
5912,GM0269 ,2015JJ00,9.1,12.1,0.9,57.8,
5913,GM0269 ,2016HJ01,8.4,13.6,1.1,53.6,
5914,GM0269 ,2016HJ02,8.2,15.1,1.1,60.3,
5915,GM0269 ,2016JJ00,9.3,13.4,1.1,58.3,
5916,GM0269 ,2017HJ01,8.4,12.6,0.9,63.8,
5917,GM0269 ,2017HJ02,8.7,10.9,1.0,61.2,
5918,GM0269 ,2017JJ00,9.6,10.9,1.0,60.0,
5919,GM0269 ,2018HJ01,8.3,11.3,1.0,46.3,
5920,GM0269 ,2018HJ02,9.5,10.9,1.0,53.6,
5921,GM0269 ,2018JJ00,10.2,11.1,1.1,50.8,
5922,GM0269 ,2019HJ01,9.3,11.3,1.1,50.8,
5923,GM0269 ,2019HJ02,8.5,11.3,1.0,47.2,
5924,GM0269 ,2019JJ00,10.0,10.5,1.2,46.9,
5925,GM0269 ,2020HJ01,7.6,13.8,1.1,50.8,
5926,GM0269 ,2020HJ02,8.2,11.7,1.1,49.2,
5927,GM0269 ,2020JJ00,9.0,12.6,1.1,57.4,
5928,GM0173 ,2015KW01,4.8,12.2,0.8,38.5,0.3
5929,GM0173 ,2015HJ01,5.8,10.7,0.8,35.1,0.3
5930,GM0173 ,2015HJ02,6.7,11.0,1.0,40.3,0.2
5931,GM0173 ,2015JJ00,7.3,10.9,1.1,38.7,0.4
5932,GM0173 ,2016HJ01,6.7,15.4,1.0,53.8,0.3
5933,GM0173 ,2016HJ02,7.5,13.7,1.0,45.5,
5934,GM0173 ,2016JJ00,8.3,12.5,1.0,48.6,0.3
5935,GM0173 ,2017HJ01,7.7,13.6,0.9,60.3,0.2
5936,GM0173 ,2017HJ02,7.8,12.5,0.9,50.8,0.2
5937,GM0173 ,2017JJ00,8.8,12.7,1.0,53.0,0.2
5938,GM0173 ,2018HJ01,7.7,15.9,0.9,60.3,0.2
5939,GM0173 ,2018HJ02,8.3,13.8,0.9,42.4,0.4
5940,GM0173 ,2018JJ00,9.2,14.1,1.0,53.0,0.4
5941,GM0173 ,2019HJ01,9.3,13.5,0.9,56.6,0.4
5942,GM0173 ,2019HJ02,9.3,11.7,0.9,53.6,0.2
5943,GM0173 ,2019JJ00,10.3,12.0,0.9,51.7,0.4
5944,GM0173 ,2020HJ01,8.6,14.7,0.9,56.5,0.2
