ID,SoortGegevens,Perioden,Totaal_1,BrutoBinnenlandsProduct_2,Totaal_3,InvoerGoederen_4,Invoerdiensten_5,Totaal_6,Totaal_7,Totaal_8,Huishoudens_9,Overheid_10,Totaal_11,BedrijvenEnHuishoudens_12,Overheid_13,VeranderingInVoorraden_14,Totaal_15,Goederen_16,Diensten_17,Totaal_18,AFLandbouwEnNijverheid_19,ALandbouwBosbouwEnVisserij_20,Totaal_21,BDelfstoffenwinning_22,Totaal_23,k_1012VoedingsGenotmiddelenindustrie_24,k_1315TextielKledingLederindustrie_25,k_1618HoutPapierGrafischeIndustr_26,k_19AardolieIndustrie_27,k_2021ChemieEnFarmaceutischeIndustrie_28,k_2223KunststofEnBouwmateriaalindustr_29,k_2425BasismetaalMetaalprodIndustrie_30,k_2627ElektrischeEnElektronIndustrie_31,k_28MachineIndustrie_32,k_2930Transportmiddelenindustrie_33,k_3133OverigeIndustrieEnReparatie_34,DEnergievoorziening_35,EWaterbedrijvenEnAfvalbeheer_36,FBouwnijverheid_37,GNCommercieleDienstverlening_38,Totaal_39,GHandel_40,HVervoerEnOpslag_41,IHoreca_42,JInformatieEnCommunicatie_43,KFinancieleDienstverlening_44,LVerhuurEnHandelVanOnroerendGoed_45,Totaal_46,MSpecialistischeZakelijkeDiensten_47,Totaal_48,k_77VerhuurVanRoerendeGoederen_49,k_78UitzendbureausEnArbeidsbemiddeling_50,k_79ReisbureausReisorganisatieEnInfo_51,k_8082BeveiligingEnOverigeDiensten_52,OUNietCommercieleDienstverlening_53,Totaal_54,Totaal_55,OOpenbaarBestuurEnOverheidsdiensten_56,POnderwijs_57,QGezondheidsEnWelzijnszorg_58,RUCultuurRecreatieOverigeDiensten_59,Saldo_60,ProductgebondenBelastingen_61,ProductgebondenSubsidies_62,VerschilToegerekendeEnAfgedragenBTW_63,BrutoBinnenlandsProduct_64,BeloningVanWerknemers_65,ExploitatieOverschot_66,Saldo_67,BelastingenOpProductieEnInvoer_68,Subsidies_69,NettoBinnenlandsProduct_70,Afschrijvingen_71,BrutoBinnenlandsProduct_72,BrutoBinnenlandsProductMarktprijzen_73,Saldo_74,OntvangenPrimaireInkomens_75,BetaaldePrimaireInkomens_76,BrutoNationaalInkomen_77,Saldo_78,OntvangenInkomensoverdrachten_79,BetaaldeInkomensoverdrachten_80,BrutoBeschikbaarNationaalInkomen_81,TotaalConsumptieveBestedingen_82,CorrectiePensioenvoorziening_83,BrutoNationaleBesparingen_84,BrutoInvesteringen_85,NationaalInkomensoverschot_86,UitvoeroverschotVanGoederen_87,UitvoeroverschotVanDiensten_88,SaldoOntvangenPrimaireInkomens_89,SaldoOntvangenInkomensoverdrachten_90,CorrectiePensioenvoorziening_91,SaldoLopendeTransacties_92,Saldo_93,OntvangenKapitaaloverdrachten_94,BetaaldeKapitaaloverdrachten_95,NationaalVorderingensaldo_96,TotaalConsumptieveBestedingen_97,Totaal_98,Totaal_99,TotaalVoedingsEnGenotmiddelen_100,Voedingsmiddelen_101,Genotmiddelen_102,TotaalDuurzameConsumptiegoederen_103,KledingEnSchoeisel_104,VervoermiddelenEnOnderdelen_105,WoninginrichtingOverigeDuurzameGo_106,TotaalOverigeGoederen_107,EnergieEnWater_108,BrandstoffenEnOverigeGoederen_109,Totaal_110,Huisvesting_111,Horecadiensten_112,RecreatieEnCultuurdiensten_113,VervoerEnCommunicatiediensten_114,MedischeDienstenEnWelzijnzorg_115,FinancieleEnZakelijkeDiensten_116,OverigeDiensten_117,BinnenlandsConsumptieHuishoudens_118,ConsumptieHuishoudensInBuitenland_119,ConsumptieBuitenlandersInNederland_120,Totaal_121,IndividueleConsumptieOverheid_122,CollectieveConsumptieOverheid_123,TotaalConsumptieveBestedingen_124,WerkelijkeIndividueleConsumptie_125,WerkelijkeCollectieveConsumptie_126,TotaalBrutoInvesteringen_127,TotaalAankopen_128,Woningen_129,Totaal_130,Gebouwen_131,GWWWerken_132,Vervoermiddelen_133,Totaal_134,MachinesEnInstallaties_135,Computers_136,InCultuurGebrachteActiva_137,Totaal_138,OverigeMaterieleVasteActiva_139,ImmaterieleVasteActiva_140,OverdrachtskostenOpGrond_141,VerkopenGebruikteActiva_142,TotaalBrutoInvesteringen_143,TotaalAankopen_144,ALandbouwBosbouwEnVisserij_145,BFNijverheidEnEnergie_146,GNCommercieleDienstverlening_147,OUNietCommercieleDienstverlening_148,VerkopenGebruikteActiva_149,TotaalUitvoerGoederenEnDiensten_150,LandbouwEnVisserijproducten_151,AardolieAardgasEnOverigeDelfstoffen_152,VoedingsEnGenotmiddelen_153,TextielKledingLederEnLederwaren_154,PapierDrukwerkEnOpgenomenMedia_155,AardolieProducten_156,ChemischeProducten_157,RubberEnKunststofproducten_158,BasismetalenEnMetaalproducten_159,MachinesEnApparaten_160,ElektrotechnischeEnOptischeApparaten_161,Transportmiddelen_162,OverigeIndustrieleProducten_163,VervoerEnCommunicatie_164,FinancieleEnZakelijkeDiensten_165,OverigeProducten_166,ConsumptieBuitenlandersInNederland_167,UitvoerVanGebruikteVasteActiva_168,CifFobCorrectie_169,Totaal_170,UitvoerGoederenUitProductie_171,Wederuitvoer_172,UitvoerVanGebruikteVasteActiva_173,Totaal_174,ConsumptieBuitenlandersInNederland_175,OverigeUitvoerVanDiensten_176,CifFobCorrectie_177,TotaalInvoerGoederenEnDiensten_178,LandbouwEnVisserijproducten_179,AardolieAardgasEnOverigeDelfstoffen_180,VoedingsEnGenotmiddelen_181,TextielKledingLederEnLederwaren_182,PapierDrukwerkEnOpgenomenMedia_183,AardolieProducten_184,ChemischeProducten_185,RubberEnKunststofproducten_186,BasismetalenEnMetaalproducten_187,MachinesEnApparaten_188,ElektrotechnischeEnOptischeApparaten_189,Transportmiddelen_190,OverigeIndustrieleProducten_191,OverigeProducten_192,ConsumptieHuishoudensInBuitenland_193,CifFobCorrectie_194,Totaal_195,InvoerGoederenCif_196,CifFobCorrectieEnHerclassificatie_197,Totaal_198,InvoerDienstenCif_199,CifFobHerclassificatie_200,BelastingenOpProductieEnInvoer_201,ProductgebondenBelastingen_202,NietProductgebondenBelastingen_203,TotaalSubsidies_204,ProductgebondenSubsidies_205,NietProductgebondenSubsidies_206
10,vlwans,1990KW01,116325.0,86857.0,31935.0,23754.0,8205.0,116325.0,80666.0,65022.0,43377.0,21729.0,16182.0,14195.0,1992.0,-277.0,37268.0,28876.0,8341.0,77707.0,24261.0,1611.0,17131.0,4241.0,11139.0,2077.0,360.0,1092.0,637.0,1511.0,847.0,1502.0,707.0,686.0,411.0,1401.0,1325.0,704.0,5694.0,32807.0,13509.0,8341.0,3721.0,1471.0,1751.0,5082.0,5591.0,7107.0,,,,1061.0,127.0,,21260.0,18836.0,11944.0,,,6870.0,2429.0,8534.0,9611.0,976.0,,86857.0,,,9278.0,10486.0,1153.0,76128.0,10933.0,86857.0,86857.0,,,,,,,,,65022.0,,,15850.0,,,,,,,,,,,,65022.0,43377.0,21785.0,6440.0,,,8002.0,,,,7449.0,,,21104.0,,,,,,,,43076.0,1389.0,1092.0,21729.0,12188.0,9515.0,65022.0,55497.0,9515.0,16182.0,16394.0,5434.0,5252.0,3563.0,1708.0,1991.0,2200.0,3061.0,39.0,159.0,2009.0,916.0,844.0,275.0,219.0,16182.0,16394.0,778.0,3182.0,9740.0,2591.0,219.0,37268.0,,,,,,,,,,,,,,,,,,,,28876.0,,,,8341.0,,,,31935.0,,,,,,,,,,,,,,,,,23754.0,,,8205.0,,,10486.0,9611.0,868.0,1153.0,976.0,230.0
11,vlwans,1990KW02,119476.0,88726.0,32711.0,23862.0,8712.0,119476.0,85730.0,67747.0,44028.0,23812.0,17385.0,15060.0,2317.0,510.0,35834.0,27598.0,8082.0,79837.0,23419.0,1913.0,15181.0,2562.0,11004.0,2062.0,340.0,1079.0,606.0,1502.0,921.0,1380.0,741.0,665.0,378.0,1375.0,1274.0,621.0,6627.0,33666.0,13788.0,8357.0,3668.0,1853.0,1824.0,5492.0,5562.0,7322.0,,,,1215.0,128.0,,23330.0,21413.0,14050.0,,,7333.0,1926.0,8760.0,10301.0,1284.0,,88726.0,,,9502.0,11155.0,1437.0,77856.0,11062.0,88726.0,88726.0,,,,,,,,,67747.0,,,17993.0,,,,,,,,,,,,67747.0,44028.0,21523.0,7079.0,,,8080.0,,,,6438.0,,,21166.0,,,,,,,,42939.0,2030.0,951.0,23812.0,12789.0,10967.0,67747.0,56772.0,10967.0,17385.0,17591.0,6289.0,6232.0,4099.0,2147.0,2117.0,2014.0,3024.0,38.0,124.0,1879.0,881.0,782.0,214.0,204.0,17385.0,17591.0,828.0,3056.0,10674.0,2983.0,204.0,35834.0,,,,,,,,,,,,,,,,,,,,27598.0,,,,8082.0,,,,32711.0,,,,,,,,,,,,,,,,,23862.0,,,8712.0,,,11155.0,10301.0,850.0,1437.0,1284.0,221.0
12,vlwans,1990KW03,114831.0,84710.0,32267.0,22229.0,10171.0,114831.0,80692.0,64791.0,44070.0,20781.0,14952.0,12828.0,2118.0,1031.0,35877.0,26410.0,9514.0,75689.0,21920.0,2118.0,14597.0,2182.0,10938.0,2094.0,332.0,1009.0,992.0,1599.0,777.0,1421.0,792.0,662.0,378.0,1261.0,1078.0,691.0,5145.0,33503.0,13587.0,8243.0,3594.0,1859.0,1774.0,5310.0,5820.0,7334.0,,,,1328.0,153.0,,20759.0,18318.0,11558.0,,,6742.0,2450.0,8797.0,10094.0,1091.0,,84710.0,,,9576.0,10976.0,1257.0,73704.0,11192.0,84710.0,84710.0,,,,,,,,,64791.0,,,15965.0,,,,,,,,,,,,64791.0,44070.0,20449.0,6867.0,,,7598.0,,,,6128.0,,,21455.0,,,,,,,,42103.0,3652.0,1677.0,20781.0,11310.0,9437.0,64791.0,55350.0,9437.0,14952.0,15190.0,5289.0,5447.0,3498.0,1946.0,1558.0,1713.0,2772.0,42.0,3.0,1871.0,872.0,825.0,176.0,224.0,14952.0,15190.0,691.0,3063.0,8814.0,2516.0,224.0,35877.0,,,,,,,,,,,,,,,,,,,,26410.0,,,,9514.0,,,,32267.0,,,,,,,,,,,,,,,,,22229.0,,,10171.0,,,10976.0,10094.0,886.0,1257.0,1091.0,216.0
13,vlwans,1990KW04,121737.0,91773.0,32788.0,23691.0,9304.0,121737.0,88214.0,67841.0,45411.0,22461.0,18512.0,15625.0,2874.0,1749.0,36125.0,27305.0,8895.0,82468.0,25471.0,1475.0,17517.0,4254.0,11889.0,2454.0,368.0,1239.0,858.0,1516.0,854.0,1481.0,896.0,673.0,437.0,1343.0,1253.0,673.0,6926.0,35582.0,14774.0,9300.0,3824.0,1738.0,1982.0,5584.0,5811.0,7749.0,,,,1259.0,132.0,,21950.0,19661.0,12787.0,,,6843.0,2295.0,9362.0,10795.0,1247.0,,91773.0,,,10103.0,11670.0,1418.0,80684.0,11320.0,91773.0,91773.0,,,,,,,,,67841.0,,,20378.0,,,,,,,,,,,,67841.0,45411.0,23026.0,7394.0,,,8301.0,,,,7481.0,,,21951.0,,,,,,,,45208.0,1545.0,1349.0,22461.0,11498.0,10906.0,67841.0,56931.0,10906.0,18512.0,18734.0,6237.0,7134.0,4484.0,2663.0,1912.0,1987.0,3142.0,60.0,9.0,2559.0,1257.0,1057.0,233.0,227.0,18512.0,18734.0,823.0,3529.0,10816.0,3430.0,227.0,36125.0,,,,,,,,,,,,,,,,,,,,27305.0,,,,8895.0,,,,32788.0,,,,,,,,,,,,,,,,,23691.0,,,9304.0,,,11670.0,10795.0,868.0,1418.0,1247.0,230.0
14,vlwans,1990JJ00,472369.0,352065.0,129667.0,93505.0,36386.0,472369.0,335280.0,265405.0,176890.0,88784.0,67050.0,57726.0,9303.0,3013.0,145065.0,110145.0,34832.0,315701.0,95072.0,7098.0,64415.0,13239.0,44971.0,8688.0,1398.0,4422.0,3091.0,6126.0,3401.0,5787.0,3134.0,2684.0,1604.0,5383.0,4936.0,2692.0,24398.0,135560.0,55660.0,34244.0,14806.0,6923.0,7331.0,21469.0,22783.0,29514.0,,,,4863.0,540.0,,87301.0,78223.0,50339.0,,,27789.0,9103.0,35456.0,40802.0,4600.0,469.0,352065.0,,,38465.0,44289.0,5265.0,308368.0,44506.0,352065.0,352065.0,,,,,,,,,265405.0,,,70088.0,,,,,,,,,,,,265405.0,176890.0,86781.0,27782.0,,,31982.0,,,,27496.0,,,85671.0,,,,,,,,173329.0,8613.0,5071.0,88784.0,47783.0,40823.0,265405.0,224545.0,40823.0,67050.0,67929.0,23248.0,24060.0,15648.0,8465.0,7577.0,7924.0,11995.0,179.0,323.0,8318.0,3922.0,3512.0,896.0,889.0,67050.0,67929.0,3125.0,12822.0,40042.0,11529.0,889.0,145065.0,,,,,,,,,,,,,,,,,,,,110145.0,,,,34832.0,,,,129667.0,,,,,,,,,,,,,,,,,93505.0,,,36386.0,,,44289.0,40802.0,3473.0,5265.0,4600.0,894.0
15,vlwans,1991KW01,120490.0,88719.0,33947.0,25272.0,8688.0,120490.0,82322.0,67483.0,45182.0,22376.0,15210.0,13314.0,1900.0,104.0,39523.0,30433.0,9103.0,79290.0,24483.0,1679.0,17612.0,4831.0,11137.0,2217.0,361.0,1070.0,608.0,1439.0,824.0,1536.0,721.0,682.0,398.0,1366.0,1374.0,736.0,5136.0,33946.0,14003.0,8632.0,3852.0,1554.0,1830.0,5174.0,5741.0,7411.0,,,,1120.0,132.0,,21472.0,18974.0,11893.0,,,7063.0,2503.0,8832.0,10031.0,1048.0,,88719.0,,,9747.0,10934.0,1174.0,77506.0,11374.0,88719.0,88719.0,,,,,,,,,67483.0,,,15292.0,,,,,,,,,,,,67483.0,45182.0,22976.0,6676.0,,,8373.0,,,,8111.0,,,21907.0,,,,,,,,45117.0,1363.0,1310.0,22376.0,12657.0,9704.0,67483.0,57772.0,9704.0,15210.0,15370.0,4508.0,4885.0,3361.0,1543.0,1798.0,2284.0,3129.0,44.0,183.0,1975.0,899.0,861.0,223.0,170.0,15210.0,15370.0,774.0,3164.0,8874.0,2429.0,170.0,39523.0,,,,,,,,,,,,,,,,,,,,30433.0,,,,9103.0,,,,33947.0,,,,,,,,,,,,,,,,,25272.0,,,8688.0,,,10934.0,10031.0,897.0,1174.0,1048.0,163.0
16,vlwans,1991KW02,123784.0,91426.0,34241.0,24751.0,9474.0,123784.0,87327.0,69223.0,45020.0,24295.0,18275.0,15753.0,2513.0,-241.0,38220.0,28979.0,9240.0,82232.0,24356.0,2035.0,15794.0,3081.0,11145.0,2186.0,342.0,1078.0,782.0,1414.0,926.0,1401.0,754.0,688.0,390.0,1385.0,1388.0,631.0,6773.0,34879.0,14203.0,8574.0,3799.0,1929.0,1868.0,5606.0,5723.0,7834.0,,,,1263.0,131.0,,23466.0,21531.0,13996.0,,,7509.0,1945.0,9098.0,10772.0,1366.0,,91426.0,,,10010.0,11651.0,1469.0,80090.0,11508.0,91426.0,91426.0,,,,,,,,,69223.0,,,18144.0,,,,,,,,,,,,69223.0,45020.0,22193.0,7047.0,,,8398.0,,,,6846.0,,,21837.0,,,,,,,,44287.0,2120.0,1386.0,24295.0,13204.0,11054.0,69223.0,58163.0,11054.0,18275.0,18500.0,6084.0,6831.0,4558.0,2291.0,2417.0,2127.0,3138.0,44.0,151.0,1873.0,877.0,813.0,169.0,223.0,18275.0,18500.0,897.0,3242.0,11176.0,3125.0,223.0,38220.0,,,,,,,,,,,,,,,,,,,,28979.0,,,,9240.0,,,,34241.0,,,,,,,,,,,,,,,,,24751.0,,,9474.0,,,11651.0,10772.0,876.0,1469.0,1366.0,156.0
17,vlwans,1991KW03,119275.0,86789.0,34365.0,23254.0,11500.0,119275.0,82707.0,66378.0,45106.0,21337.0,15428.0,13174.0,2246.0,972.0,38084.0,27674.0,10594.0,77696.0,22369.0,2048.0,14892.0,2157.0,11188.0,2186.0,330.0,1044.0,826.0,1583.0,804.0,1499.0,812.0,679.0,389.0,1294.0,1114.0,712.0,5540.0,34823.0,14246.0,8628.0,3772.0,1965.0,1862.0,5395.0,5993.0,7597.0,,,,1397.0,158.0,,20959.0,18499.0,11556.0,,,6928.0,2469.0,8838.0,10298.0,1166.0,,86789.0,,,9780.0,11208.0,1283.0,75298.0,11643.0,86789.0,86789.0,,,,,,,,,66378.0,,,16388.0,,,,,,,,,,,,66378.0,45106.0,20947.0,6921.0,,,7885.0,,,,6266.0,,,22219.0,,,,,,,,43342.0,3897.0,2095.0,21337.0,11728.0,9588.0,66378.0,56788.0,9588.0,15428.0,15582.0,5501.0,5889.0,3813.0,2073.0,1412.0,1740.0,2721.0,49.0,3.0,1859.0,833.0,861.0,161.0,162.0,15428.0,15582.0,704.0,3123.0,9062.0,2587.0,162.0,38084.0,,,,,,,,,,,,,,,,,,,,27674.0,,,,10594.0,,,,34365.0,,,,,,,,,,,,,,,,,23254.0,,,11500.0,,,11208.0,10298.0,913.0,1283.0,1166.0,153.0
18,vlwans,1991KW04,126691.0,93722.0,35352.0,25306.0,10411.0,126691.0,90070.0,69406.0,46374.0,23071.0,18943.0,16050.0,2881.0,1637.0,38859.0,29180.0,9832.0,84273.0,25743.0,1534.0,17717.0,4538.0,11846.0,2481.0,353.0,1229.0,650.0,1508.0,838.0,1530.0,879.0,693.0,441.0,1324.0,1293.0,696.0,6868.0,36881.0,15211.0,9531.0,3959.0,1824.0,2039.0,5397.0,6064.0,8461.0,,,,1289.0,137.0,,22170.0,19828.0,12752.0,,,7050.0,2348.0,9510.0,11140.0,1344.0,,93722.0,,,10427.0,12043.0,1463.0,82132.0,11777.0,93722.0,93722.0,,,,,,,,,69406.0,,,20693.0,,,,,,,,,,,,69406.0,46374.0,23545.0,7290.0,,,8694.0,,,,7674.0,,,22440.0,,,,,,,,46222.0,1684.0,1521.0,23071.0,11911.0,11113.0,69406.0,58289.0,11113.0,18943.0,19065.0,6204.0,7143.0,4554.0,2604.0,2349.0,1974.0,2994.0,68.0,8.0,2488.0,1154.0,1071.0,252.0,153.0,18943.0,19065.0,785.0,3468.0,11385.0,3327.0,153.0,38859.0,,,,,,,,,,,,,,,,,,,,29180.0,,,,9832.0,,,,35352.0,,,,,,,,,,,,,,,,,25306.0,,,10411.0,,,12043.0,11140.0,896.0,1463.0,1344.0,162.0
19,vlwans,1991JJ00,490240.0,360652.0,137883.0,98559.0,40069.0,490240.0,342407.0,272490.0,181679.0,91081.0,67897.0,58332.0,9541.0,2472.0,154651.0,116225.0,38769.0,323489.0,96956.0,7275.0,66002.0,14608.0,45316.0,9071.0,1383.0,4423.0,2866.0,5942.0,3394.0,5970.0,3164.0,2740.0,1619.0,5371.0,5174.0,2778.0,24324.0,140531.0,57664.0,35369.0,15382.0,7274.0,7599.0,21574.0,23522.0,31304.0,,,,5069.0,557.0,,88069.0,78827.0,50198.0,,,28551.0,9267.0,36281.0,42242.0,4926.0,456.0,360652.0,,,39968.0,45837.0,5389.0,315019.0,46302.0,360652.0,360652.0,,,,,,,,,272490.0,,,70396.0,,,,,,,,,,,,272490.0,181680.0,89649.0,27935.0,,,33353.0,,,,28880.0,,,88398.0,,,,,,,,178964.0,9061.0,6315.0,91081.0,49498.0,41457.0,272490.0,231002.0,41457.0,67897.0,68558.0,22297.0,24743.0,16293.0,8510.0,7979.0,8123.0,11978.0,204.0,367.0,8195.0,3760.0,3610.0,806.0,706.0,67897.0,68558.0,3173.0,12989.0,40509.0,11478.0,706.0,154651.0,,,,,,,,,,,,,,,,,,,,116225.0,,,,38769.0,,,,137883.0,,,,,,,,,,,,,,,,,98559.0,,,40069.0,,,45837.0,42242.0,3583.0,5389.0,4926.0,631.0
20,vlwans,1992KW01,125609.0,91901.0,35810.0,26447.0,9478.0,125609.0,84933.0,68352.0,45546.0,22898.0,16814.0,14570.0,2242.0,43.0,41882.0,32178.0,9740.0,82032.0,25491.0,1794.0,18020.0,4966.0,11463.0,2348.0,346.0,1134.0,599.0,1453.0,842.0,1609.0,723.0,682.0,416.0,1401.0,1290.0,769.0,5697.0,35326.0,14415.0,8780.0,4046.0,1641.0,1927.0,5573.0,6011.0,7682.0,,,,1039.0,129.0,,21751.0,19189.0,11924.0,,,7248.0,2568.0,9260.0,10421.0,1057.0,,91901.0,,,10269.0,11396.0,1182.0,80232.0,11827.0,91901.0,91901.0,,,,,,,,,68352.0,,,16795.0,,,,,,,,,,,,68352.0,45546.0,22806.0,6663.0,,,8439.0,,,,7808.0,,,22641.0,,,,,,,,45588.0,1402.0,1449.0,22898.0,13226.0,9687.0,68352.0,58661.0,9687.0,16814.0,17037.0,5363.0,5654.0,3780.0,1890.0,1907.0,2370.0,3159.0,52.0,147.0,2156.0,891.0,1017.0,251.0,229.0,16814.0,17037.0,758.0,3238.0,10198.0,2740.0,229.0,41882.0,,,,,,,,,,,,,,,,,,,,32178.0,,,,9740.0,,,,35810.0,,,,,,,,,,,,,,,,,26447.0,,,9478.0,,,11396.0,10421.0,965.0,1182.0,1057.0,161.0
21,vlwans,1992KW02,125601.0,92639.0,34836.0,24851.0,10127.0,125601.0,87660.0,69736.0,45027.0,24831.0,17779.0,15216.0,2553.0,153.0,39495.0,29689.0,9881.0,83204.0,24266.0,2205.0,15629.0,2802.0,11199.0,2281.0,321.0,1096.0,776.0,1474.0,890.0,1395.0,747.0,669.0,385.0,1367.0,1332.0,671.0,6491.0,35655.0,14288.0,8465.0,3964.0,1970.0,1935.0,5843.0,5989.0,8021.0,,,,1181.0,129.0,,23794.0,21805.0,14082.0,,,7698.0,2000.0,9353.0,10970.0,1359.0,,92639.0,,,10359.0,11921.0,1460.0,80783.0,11965.0,92639.0,92639.0,,,,,,,,,69736.0,,,17994.0,,,,,,,,,,,,69736.0,45027.0,21832.0,7171.0,,,8160.0,,,,6594.0,,,22455.0,,,,,,,,44438.0,2114.0,1521.0,24831.0,13744.0,11080.0,69736.0,58651.0,11080.0,17779.0,18036.0,6257.0,6666.0,4214.0,2457.0,1790.0,2185.0,3131.0,51.0,119.0,2020.0,853.0,953.0,197.0,255.0,17779.0,18036.0,810.0,3169.0,10933.0,3069.0,255.0,39495.0,,,,,,,,,,,,,,,,,,,,29689.0,,,,9881.0,,,,34836.0,,,,,,,,,,,,,,,,,24851.0,,,10127.0,,,11921.0,10970.0,943.0,1460.0,1359.0,154.0
22,vlwans,1992KW03,120998.0,88000.0,34892.0,23451.0,11915.0,120998.0,84218.0,67551.0,45610.0,22030.0,15188.0,12976.0,2204.0,1573.0,38393.0,27678.0,10969.0,78575.0,22340.0,2081.0,14948.0,1955.0,11305.0,2309.0,319.0,1039.0,1279.0,1562.0,785.0,1473.0,805.0,658.0,386.0,1253.0,1201.0,728.0,5333.0,35544.0,14424.0,8629.0,3908.0,2018.0,1898.0,5623.0,6098.0,7827.0,,,,1369.0,155.0,,21173.0,18689.0,11603.0,,,7072.0,2492.0,9205.0,10594.0,1157.0,,88000.0,,,10240.0,11577.0,1274.0,75988.0,12106.0,88000.0,88000.0,,,,,,,,,67551.0,,,16720.0,,,,,,,,,,,,67551.0,45610.0,21084.0,7005.0,,,7930.0,,,,6271.0,,,22734.0,,,,,,,,43955.0,4048.0,2339.0,22030.0,12328.0,9705.0,67551.0,57845.0,9705.0,15188.0,15371.0,5688.0,5511.0,3283.0,2225.0,1191.0,1771.0,2670.0,57.0,2.0,1993.0,805.0,998.0,185.0,184.0,15188.0,15371.0,636.0,2999.0,9176.0,2478.0,184.0,38393.0,,,,,,,,,,,,,,,,,,,,27678.0,,,,10969.0,,,,34892.0,,,,,,,,,,,,,,,,,23451.0,,,11915.0,,,11577.0,10594.0,981.0,1274.0,1157.0,152.0
23,vlwans,1992KW04,128342.0,94271.0,36289.0,25819.0,10926.0,128342.0,91080.0,70382.0,46800.0,23638.0,19308.0,16139.0,3153.0,1336.0,39487.0,29539.0,10139.0,84387.0,25373.0,1486.0,17619.0,4433.0,11850.0,2598.0,331.0,1226.0,812.0,1470.0,810.0,1470.0,896.0,704.0,427.0,1304.0,1242.0,719.0,6602.0,37361.0,15251.0,9436.0,4100.0,1815.0,2095.0,5661.0,6166.0,8542.0,,,,1262.0,130.0,,22201.0,19839.0,12605.0,,,7211.0,2368.0,10059.0,11596.0,1339.0,,94271.0,,,11075.0,12572.0,1457.0,82131.0,12246.0,94271.0,94271.0,,,,,,,,,70382.0,,,20758.0,,,,,,,,,,,,70382.0,46800.0,23648.0,7432.0,,,8669.0,,,,7666.0,,,22923.0,,,,,,,,46767.0,1800.0,1740.0,23638.0,12608.0,11027.0,70382.0,59353.0,11027.0,19308.0,19495.0,6637.0,6903.0,4084.0,2821.0,2542.0,1975.0,2922.0,74.0,5.0,2617.0,1137.0,1189.0,275.0,203.0,19308.0,19495.0,717.0,3353.0,11847.0,3499.0,203.0,39487.0,,,,,,,,,,,,,,,,,,,,29539.0,,,,10139.0,,,,36289.0,,,,,,,,,,,,,,,,,25819.0,,,10926.0,,,12572.0,11596.0,966.0,1457.0,1339.0,160.0
24,vlwans,1992JJ00,500550.0,366805.0,141815.0,100544.0,42442.0,500550.0,347892.0,276021.0,182979.0,93400.0,69107.0,58917.0,10153.0,3105.0,159203.0,119020.0,40727.0,328190.0,97462.0,7539.0,66196.0,14153.0,45818.0,9537.0,1315.0,4496.0,3463.0,5957.0,3329.0,5950.0,3169.0,2710.0,1614.0,5326.0,5061.0,2889.0,24128.0,143887.0,58381.0,35316.0,16017.0,7446.0,7854.0,22701.0,24265.0,32073.0,,,,4851.0,543.0,,88921.0,79518.0,50216.0,,,29230.0,9430.0,37881.0,43582.0,4914.0,537.0,366805.0,,,41948.0,47469.0,5372.0,319124.0,48145.0,366805.0,366805.0,,,,,,,,,276021.0,,,72223.0,,,,,,,,,,,,276021.0,182980.0,89361.0,28272.0,,,33203.0,,,,28329.0,,,90748.0,,,,,,,,180744.0,9361.0,7053.0,93400.0,51906.0,41497.0,276021.0,234501.0,41497.0,69107.0,69958.0,23947.0,24731.0,15363.0,9395.0,7439.0,8291.0,11878.0,233.0,284.0,8786.0,3682.0,4163.0,909.0,870.0,69107.0,69958.0,2928.0,12749.0,42160.0,11790.0,870.0,159203.0,,,,,,,,,,,,,,,,,,,,119020.0,,,,40727.0,,,,141815.0,,,,,,,,,,,,,,,,,100544.0,,,42442.0,,,47469.0,43582.0,3855.0,5372.0,4914.0,624.0
25,vlwans,1993KW01,124884.0,92083.0,35070.0,25685.0,9586.0,124884.0,85489.0,68313.0,45016.0,23419.0,16239.0,13971.0,2262.0,1181.0,40795.0,30998.0,9914.0,82191.0,25303.0,1855.0,17840.0,4839.0,11386.0,2344.0,341.0,1123.0,984.0,1460.0,797.0,1502.0,715.0,725.0,362.0,1413.0,1300.0,747.0,5560.0,35348.0,14130.0,8417.0,4083.0,1724.0,1941.0,5585.0,6205.0,7828.0,,,,987.0,130.0,,22143.0,19561.0,12105.0,,,7440.0,2589.0,9273.0,10500.0,1086.0,,92083.0,,,10312.0,11479.0,1202.0,79981.0,12193.0,92083.0,92083.0,,,,,,,,,68313.0,,,17302.0,,,,,,,,,,,,68313.0,45016.0,21972.0,6664.0,,,7608.0,,,,8017.0,,,23012.0,,,,,,,,45013.0,1490.0,1484.0,23419.0,13485.0,9944.0,68313.0,58358.0,9944.0,16239.0,16397.0,5430.0,5402.0,3507.0,1907.0,1479.0,2469.0,3202.0,62.0,137.0,1985.0,927.0,841.0,226.0,173.0,16239.0,16397.0,709.0,3307.0,9490.0,2748.0,173.0,40795.0,,,,,,,,,,,,,,,,,,,,30998.0,,,,9914.0,,,,35070.0,,,,,,,,,,,,,,,,,25685.0,,,9586.0,,,11479.0,10500.0,969.0,1202.0,1086.0,146.0
