ID,Producten,Perioden,Kostprijsindex2005100_1,MaandOpMaandOntwikkeling_2,JaarOpJaarOntwikkeling_3,Consumentenprijsindex2005100_4,MaandOpMaandOntwikkeling_5,JaarOpJaarOntwikkeling_6
3405,5200  ,2003MM10,101.53,0.09,-0.24,99.04,0.15,2.2
3406,5200  ,2003MM11,101.53,0.0,-0.21,99.51,0.47,2.08
3407,5200  ,2003MM12,101.3,-0.22,-0.23,99.47,-0.04,1.86
3408,5200  ,2004MM01,100.46,-0.84,-1.58,99.18,-0.29,1.28
3409,5200  ,2004MM02,100.78,0.32,-1.23,100.1,0.93,1.98
3410,5200  ,2004MM03,101.09,0.31,-0.91,100.25,0.15,1.72
3411,5200  ,2004MM04,100.79,-0.31,-0.85,100.3,0.05,1.67
3412,5200  ,2004MM05,100.75,-0.04,-0.77,100.41,0.12,1.23
3413,5200  ,2004MM06,100.53,-0.21,-1.18,99.98,-0.43,0.74
3414,5200  ,2004MM07,100.67,0.13,-0.73,99.46,-0.52,0.6
3415,5200  ,2004MM08,100.85,0.18,-0.59,99.26,-0.2,0.24
3416,5200  ,2004MM09,100.61,-0.23,-0.81,99.12,-0.14,0.23
3417,5200  ,2004MM10,100.57,-0.04,-0.94,99.04,-0.08,0.0
3418,5200  ,2004MM11,100.46,-0.12,-1.06,99.42,0.38,-0.09
3419,5200  ,2004MM12,100.35,-0.11,-0.94,99.43,0.01,-0.04
3420,5200  ,2005MM01,100.88,0.53,0.42,99.14,-0.29,-0.04
3421,5200  ,2005MM02,100.66,-0.22,-0.12,99.85,0.72,-0.25
3422,5200  ,2005MM03,99.42,-1.23,-1.65,100.14,0.29,-0.11
3423,5200  ,2005MM04,99.86,0.44,-0.92,100.32,0.19,0.03
3424,5200  ,2005MM05,100.15,0.3,-0.59,100.34,0.02,-0.07
3425,5200  ,2005MM06,99.87,-0.28,-0.66,100.32,-0.02,0.35
3426,5200  ,2005MM07,100.11,0.24,-0.55,99.93,-0.39,0.48
3427,5200  ,2005MM08,100.08,-0.03,-0.76,99.91,-0.02,0.66
3428,5200  ,2005MM09,99.88,-0.21,-0.73,100.37,0.46,1.26
3429,5200  ,2005MM10,99.75,-0.13,-0.82,100.27,-0.11,1.24
3430,5200  ,2005MM11,99.63,-0.12,-0.82,99.68,-0.58,0.27
3431,5200  ,2005MM12,99.71,0.08,-0.64,99.71,0.03,0.29
3432,5200  ,2006MM01,99.62,-0.09,-1.25,99.48,-0.24,0.34
3433,5200  ,2006MM02,99.53,-0.09,-1.12,100.08,0.61,0.23
3434,5200  ,2006MM03,99.53,0.0,0.11,99.81,-0.27,-0.33
3435,5200  ,2006MM04,99.94,0.41,0.08,99.44,-0.38,-0.89
3436,5200  ,2006MM05,99.76,-0.18,-0.39,99.2,-0.24,-1.14
3437,5200  ,2006MM06,101.42,1.66,1.55,98.62,-0.59,-1.7
3438,5200  ,2006MM07,101.38,-0.04,1.27,97.56,-1.07,-2.37
3439,5200  ,2006MM08,101.57,0.19,1.49,97.68,0.12,-2.23
3440,5200  ,2006MM09,99.69,-1.86,-0.19,98.22,0.56,-2.14
3441,5200  ,2006MM10,99.8,0.12,0.06,97.93,-0.3,-2.33
3442,5200  ,2006MM11,99.74,-0.06,0.12,98.38,0.46,-1.31
3443,5200  ,2006MM12,99.6,-0.15,-0.11,98.2,-0.18,-1.51
3444,5200  ,2007MM01,100.21,0.61,0.59,97.94,-0.27,-1.55
3445,5200  ,2007MM02,99.99,-0.22,0.46,98.66,0.74,-1.42
3446,5200  ,2007MM03,101.04,1.06,1.52,99.44,0.79,-0.38
3447,5200  ,2007MM04,101.13,0.08,1.19,100.16,0.72,0.72
3448,5200  ,2007MM05,101.16,0.03,1.4,100.08,-0.08,0.89
3449,5200  ,2007MM06,101.04,-0.12,-0.37,99.55,-0.53,0.94
3450,5200  ,2007MM07,100.97,-0.07,-0.4,99.67,0.13,2.17
3451,5200  ,2007MM08,101.19,0.21,-0.38,100.18,0.51,2.56
3452,5200  ,2007MM09,100.97,-0.21,1.29,100.33,0.16,2.15
3453,5200  ,2007MM10,100.82,-0.15,1.01,99.54,-0.8,1.64
3454,5200  ,2007MM11,100.78,-0.03,1.04,100.04,0.51,1.69
3455,5200  ,2007MM12,100.46,-0.32,0.86,100.55,0.51,2.39
3456,5200  ,2008MM01,101.38,0.92,1.17,100.27,-0.28,2.38
3457,5200  ,2008MM02,101.48,0.09,1.49,101.16,0.9,2.54
3458,5200  ,2008MM03,101.17,-0.3,0.12,102.06,0.89,2.64
3459,5200  ,2008MM04,101.11,-0.05,-0.01,101.87,-0.18,1.71
3460,5200  ,2008MM05,101.33,0.21,0.17,102.19,0.31,2.11
3461,5200  ,2008MM06,101.91,0.58,0.86,101.85,-0.34,2.31
3462,5200  ,2008MM07,104.11,2.15,3.1,101.99,0.15,2.33
3463,5200  ,2008MM08,104.62,0.5,3.4,101.93,-0.06,1.75
3464,5200  ,2008MM09,105.05,0.41,4.04,102.67,0.73,2.33
3465,5200  ,2008MM10,105.72,0.63,4.86,102.52,-0.15,3.0
3466,5200  ,2008MM11,106.23,0.49,5.41,102.77,0.25,2.73
3467,5200  ,2008MM12,105.61,-0.59,5.13,102.69,-0.08,2.13
3468,5200  ,2009MM01,106.53,0.87,5.08,101.66,-1.01,1.39
3469,5200  ,2009MM02,107.25,0.67,5.69,102.52,0.84,1.34
3470,5200  ,2009MM03,106.72,-0.49,5.49,102.64,0.13,0.57
3471,5200  ,2009MM04,107.03,0.29,5.85,103.51,0.85,1.61
3472,5200  ,2009MM05,106.27,-0.71,4.88,103.08,-0.42,0.87
3473,5200  ,2009MM06,105.85,-0.4,3.86,102.7,-0.36,0.84
3474,5200  ,2009MM07,105.38,-0.44,1.22,101.94,-0.74,-0.05
3475,5200  ,2009MM08,105.25,-0.13,0.59,102.4,0.45,0.46
3476,5200  ,2009MM09,105.04,-0.2,-0.01,102.33,-0.07,-0.34
3477,5200  ,2009MM10,104.28,-0.73,-1.36,103.2,0.85,0.66
3478,5200  ,2009MM11,104.23,-0.04,-1.89,103.43,0.23,0.64
3479,5200  ,2009MM12,104.79,0.54,-0.78,103.71,0.27,0.99
3480,5200  ,2010MM01,105.13,0.32,-1.32,102.99,-0.69,1.31
3481,5200  ,2010MM02,105.92,0.75,-1.24,103.48,0.48,0.94
3482,5200  ,2010MM03,105.51,-0.39,-1.14,104.22,0.72,1.54
3483,5200  ,2010MM04,106.44,0.89,-0.55,105.42,1.15,1.84
3484,5200  ,2010MM05,107.98,1.45,1.61,105.75,0.32,2.6
3485,5200  ,2010MM06,108.8,0.75,2.78,106.24,0.46,3.44
3486,5200  ,2010MM07,112.23,3.16,6.5,105.58,-0.62,3.56
3487,5200  ,2010MM08,111.87,-0.32,6.29,106.17,0.56,3.68
3488,5200  ,2010MM09,111.53,-0.3,6.18,106.51,0.33,4.09
3489,5200  ,2010MM10,112.06,0.47,7.46,106.04,-0.44,2.75
3490,5200  ,2010MM11,113.04,0.88,8.45,106.58,0.51,3.04
3491,5200  ,2010MM12,115.15,1.87,9.89,106.45,-0.13,2.64
3492,5200  ,2011MM01,118.27,2.71,12.5,106.72,0.26,3.62
3493,5200  ,2011MM02,117.89,-0.32,11.3,108.55,1.71,4.89
3494,5200  ,2011MM03,114.04,-3.27,8.09,109.99,1.33,5.53
3495,5200  ,2011MM04,115.93,1.66,8.91,110.16,0.15,4.49
3496,5200  ,2011MM05,116.24,0.27,7.64,109.78,-0.34,3.81
3497,5200  ,2011MM06,116.16,-0.07,6.77,110.82,0.94,4.31
3498,5200  ,2011MM07,117.18,0.88,4.41,110.68,-0.12,4.83
3499,5200  ,2011MM08,116.54,-0.55,4.17,110.78,0.09,4.34
3500,5200  ,2011MM09,117.94,1.21,5.75,111.69,0.82,4.86
3501,5200  ,2011MM10,116.43,-1.28,3.9,111.99,0.27,5.61
3502,5200  ,2011MM11,116.48,0.05,3.04,111.93,-0.05,5.02
3503,5200  ,2011MM12,117.29,0.7,1.86,112.73,0.71,5.91
3504,5200  ,2012MM01,117.47,0.15,-0.67,111.53,-1.07,4.5
3505,5200  ,2012MM02,116.32,-0.98,-1.33,112.83,1.17,3.95
3506,5200  ,2012MM03,117.53,1.03,3.06,112.56,-0.24,2.33
3507,5200  ,2012MM04,115.51,-1.72,-0.36,112.08,-0.42,1.75
3508,5200  ,2012MM05,115.06,-0.39,-1.01,112.83,0.67,2.78
3509,5200  ,2012MM06,113.48,-1.37,-2.31,112.39,-0.39,1.42
3510,5200  ,2012MM07,113.92,0.39,-2.78,111.88,-0.45,1.09
3511,5200  ,2012MM08,113.89,-0.03,-2.27,111.56,-0.29,0.7
3512,5200  ,2012MM09,113.6,-0.26,-3.69,112.47,0.81,0.7
3513,5200  ,2012MM10,114.78,1.04,-1.42,113.05,0.52,0.94
3514,5200  ,2012MM11,116.6,1.58,0.1,114.25,1.07,2.07
3515,5200  ,2012MM12,116.23,-0.31,-0.9,114.2,-0.04,1.3
3516,5200  ,2013MM01,114.03,-1.9,-2.93,114.01,-0.17,2.22
3517,5200  ,2013MM02,113.68,-0.3,-2.27,114.21,0.18,1.22
3518,5200  ,2013MM03,116.85,2.78,-0.58,113.78,-0.38,1.09
3519,5200  ,2013MM04,115.78,-0.91,0.24,113.69,-0.08,1.44
3520,5300  ,2000MM01,102.97,0.0,0.0,105.37,0.0,0.0
