ID,RegioS,TypeVerwarmingsinstallatie,Perioden,Woningen_1
17590,GM0765,A050113,2021JJ00,0.1
17591,GM0765,A050113,2022JJ00,0.1
17592,GM0765,A050114,2017JJ00,0.0
17593,GM0765,A050114,2018JJ00,0.0
17594,GM0765,A050114,2019JJ00,0.0
17595,GM0765,A050114,2020JJ00,0.0
17596,GM0765,A050114,2021JJ00,0.0
17597,GM0765,A050114,2022JJ00,0.0
17598,GM0765,A050115,2017JJ00,0.0
17599,GM0765,A050115,2018JJ00,0.0
17600,GM0765,A050115,2019JJ00,0.0
17601,GM0765,A050115,2020JJ00,0.0
17602,GM0765,A050115,2021JJ00,0.0
17603,GM0765,A050115,2022JJ00,0.0
17604,GM0765,A050116,2017JJ00,0.0
17605,GM0765,A050116,2018JJ00,0.0
17606,GM0765,A050116,2019JJ00,0.0
17607,GM0765,A050116,2020JJ00,0.0
17608,GM0765,A050116,2021JJ00,0.0
17609,GM0765,A050116,2022JJ00,0.0
17610,GM0765,A050117,2017JJ00,0.1
17611,GM0765,A050117,2018JJ00,0.2
17612,GM0765,A050117,2019JJ00,0.2
17613,GM0765,A050117,2020JJ00,0.4
17614,GM0765,A050117,2021JJ00,0.6
17615,GM0765,A050117,2022JJ00,0.8
17616,GM0765,A050118,2017JJ00,0.0
17617,GM0765,A050118,2018JJ00,0.0
17618,GM0765,A050118,2019JJ00,0.0
17619,GM0765,A050118,2020JJ00,0.1
17620,GM0765,A050118,2021JJ00,0.1
17621,GM0765,A050118,2022JJ00,0.1
17622,GM0765,A050119,2017JJ00,0.1
17623,GM0765,A050119,2018JJ00,0.1
17624,GM0765,A050119,2019JJ00,0.2
17625,GM0765,A050119,2020JJ00,0.5
17626,GM0765,A050119,2021JJ00,0.6
17627,GM0765,A050119,2022JJ00,1.2
17628,GM0765,A052175,2017JJ00,0.1
17629,GM0765,A052175,2018JJ00,0.1
17630,GM0765,A052175,2019JJ00,0.2
17631,GM0765,A052175,2020JJ00,0.5
17632,GM0765,A052175,2021JJ00,0.6
17633,GM0765,A052175,2022JJ00,1.2
17634,GM0765,A050120,2017JJ00,1.9
17635,GM0765,A050120,2018JJ00,1.4
17636,GM0765,A050120,2019JJ00,1.4
17637,GM0765,A050120,2020JJ00,1.1
17638,GM0765,A050120,2021JJ00,1.2
17639,GM0765,A050120,2022JJ00,1.4
17640,GM1926,A050112,2017JJ00,82.7
17641,GM1926,A050112,2018JJ00,82.6
17642,GM1926,A050112,2019JJ00,81.6
17643,GM1926,A050112,2020JJ00,82.0
17644,GM1926,A050112,2021JJ00,80.1
17645,GM1926,A050112,2022JJ00,78.6
17646,GM1926,A050113,2017JJ00,1.9
17647,GM1926,A050113,2018JJ00,1.6
17648,GM1926,A050113,2019JJ00,3.0
17649,GM1926,A050113,2020JJ00,2.5
17650,GM1926,A050113,2021JJ00,3.6
17651,GM1926,A050113,2022JJ00,3.0
17652,GM1926,A050114,2017JJ00,0.0
17653,GM1926,A050114,2018JJ00,0.0
17654,GM1926,A050114,2019JJ00,0.0
17655,GM1926,A050114,2020JJ00,0.0
17656,GM1926,A050114,2021JJ00,0.0
17657,GM1926,A050114,2022JJ00,0.0
17658,GM1926,A050115,2017JJ00,0.0
17659,GM1926,A050115,2018JJ00,0.0
17660,GM1926,A050115,2019JJ00,0.0
17661,GM1926,A050115,2020JJ00,0.0
17662,GM1926,A050115,2021JJ00,0.0
17663,GM1926,A050115,2022JJ00,0.0
17664,GM1926,A050116,2017JJ00,10.9
17665,GM1926,A050116,2018JJ00,10.8
17666,GM1926,A050116,2019JJ00,10.6
17667,GM1926,A050116,2020JJ00,10.7
17668,GM1926,A050116,2021JJ00,10.6
17669,GM1926,A050116,2022JJ00,10.4
17670,GM1926,A050117,2017JJ00,1.9
17671,GM1926,A050117,2018JJ00,1.9
17672,GM1926,A050117,2019JJ00,2.0
17673,GM1926,A050117,2020JJ00,2.0
17674,GM1926,A050117,2021JJ00,2.1
17675,GM1926,A050117,2022JJ00,2.4
17676,GM1926,A050118,2017JJ00,0.0
17677,GM1926,A050118,2018JJ00,0.0
17678,GM1926,A050118,2019JJ00,0.0
17679,GM1926,A050118,2020JJ00,0.1
17680,GM1926,A050118,2021JJ00,0.1
17681,GM1926,A050118,2022JJ00,0.2
17682,GM1926,A050119,2017JJ00,0.4
17683,GM1926,A050119,2018JJ00,0.8
17684,GM1926,A050119,2019JJ00,0.8
17685,GM1926,A050119,2020JJ00,1.2
17686,GM1926,A050119,2021JJ00,2.1
17687,GM1926,A050119,2022JJ00,3.9
17688,GM1926,A052175,2017JJ00,11.3
17689,GM1926,A052175,2018JJ00,11.6
17690,GM1926,A052175,2019JJ00,11.4
17691,GM1926,A052175,2020JJ00,11.9
17692,GM1926,A052175,2021JJ00,12.7
17693,GM1926,A052175,2022JJ00,14.3
17694,GM1926,A050120,2017JJ00,2.1
17695,GM1926,A050120,2018JJ00,2.2
17696,GM1926,A050120,2019JJ00,1.9
17697,GM1926,A050120,2020JJ00,1.4
17698,GM1926,A050120,2021JJ00,1.4
17699,GM1926,A050120,2022JJ00,1.6
17700,GM0439,A050112,2017JJ00,27.7
17701,GM0439,A050112,2018JJ00,27.9
17702,GM0439,A050112,2019JJ00,27.8
17703,GM0439,A050112,2020JJ00,27.4
17704,GM0439,A050112,2021JJ00,27.2
17705,GM0439,A050112,2022JJ00,33.1
17706,GM0439,A050113,2017JJ00,1.6
17707,GM0439,A050113,2018JJ00,1.7
17708,GM0439,A050113,2019JJ00,1.7
17709,GM0439,A050113,2020JJ00,1.9
17710,GM0439,A050113,2021JJ00,1.9
17711,GM0439,A050113,2022JJ00,1.8
17712,GM0439,A050114,2017JJ00,5.8
17713,GM0439,A050114,2018JJ00,4.9
17714,GM0439,A050114,2019JJ00,4.1
17715,GM0439,A050114,2020JJ00,3.8
17716,GM0439,A050114,2021JJ00,2.7
17717,GM0439,A050114,2022JJ00,2.1
17718,GM0439,A050115,2017JJ00,3.1
17719,GM0439,A050115,2018JJ00,3.3
17720,GM0439,A050115,2019JJ00,3.0
17721,GM0439,A050115,2020JJ00,2.6
17722,GM0439,A050115,2021JJ00,3.0
17723,GM0439,A050115,2022JJ00,1.8
17724,GM0439,A050116,2017JJ00,60.9
17725,GM0439,A050116,2018JJ00,61.5
17726,GM0439,A050116,2019JJ00,62.8
17727,GM0439,A050116,2020JJ00,63.4
17728,GM0439,A050116,2021JJ00,64.1
17729,GM0439,A050116,2022JJ00,59.3
17730,GM0439,A050117,2017JJ00,0.0
17731,GM0439,A050117,2018JJ00,0.0
17732,GM0439,A050117,2019JJ00,0.0
17733,GM0439,A050117,2020JJ00,0.1
17734,GM0439,A050117,2021JJ00,0.1
17735,GM0439,A050117,2022JJ00,0.2
17736,GM0439,A050118,2017JJ00,0.0
17737,GM0439,A050118,2018JJ00,0.0
17738,GM0439,A050118,2019JJ00,0.0
17739,GM0439,A050118,2020JJ00,0.0
17740,GM0439,A050118,2021JJ00,0.0
17741,GM0439,A050118,2022JJ00,0.0
17742,GM0439,A050119,2017JJ00,0.0
17743,GM0439,A050119,2018JJ00,0.0
17744,GM0439,A050119,2019JJ00,0.1
17745,GM0439,A050119,2020JJ00,0.3
17746,GM0439,A050119,2021JJ00,0.4
17747,GM0439,A050119,2022JJ00,0.8
17748,GM0439,A052175,2017JJ00,60.9
17749,GM0439,A052175,2018JJ00,61.5
17750,GM0439,A052175,2019JJ00,62.9
17751,GM0439,A052175,2020JJ00,63.7
17752,GM0439,A052175,2021JJ00,64.5
17753,GM0439,A052175,2022JJ00,60.1
17754,GM0439,A050120,2017JJ00,0.8
17755,GM0439,A050120,2018JJ00,0.6
17756,GM0439,A050120,2019JJ00,0.5
17757,GM0439,A050120,2020JJ00,0.4
17758,GM0439,A050120,2021JJ00,0.6
17759,GM0439,A050120,2022JJ00,0.8
17760,GM0273,A050112,2017JJ00,92.1
17761,GM0273,A050112,2018JJ00,92.9
17762,GM0273,A050112,2019JJ00,93.0
17763,GM0273,A050112,2020JJ00,92.9
17764,GM0273,A050112,2021JJ00,91.3
17765,GM0273,A050112,2022JJ00,89.3
17766,GM0273,A050113,2017JJ00,0.4
17767,GM0273,A050113,2018JJ00,0.5
17768,GM0273,A050113,2019JJ00,0.5
17769,GM0273,A050113,2020JJ00,0.5
17770,GM0273,A050113,2021JJ00,0.5
17771,GM0273,A050113,2022JJ00,0.6
17772,GM0273,A050114,2017JJ00,0.0
17773,GM0273,A050114,2018JJ00,0.0
17774,GM0273,A050114,2019JJ00,0.0
17775,GM0273,A050114,2020JJ00,0.0
17776,GM0273,A050114,2021JJ00,0.0
17777,GM0273,A050114,2022JJ00,0.0
17778,GM0273,A050115,2017JJ00,0.0
17779,GM0273,A050115,2018JJ00,0.0
17780,GM0273,A050115,2019JJ00,0.0
17781,GM0273,A050115,2020JJ00,0.0
17782,GM0273,A050115,2021JJ00,0.0
17783,GM0273,A050115,2022JJ00,0.0
17784,GM0273,A050116,2017JJ00,1.2
17785,GM0273,A050116,2018JJ00,1.2
17786,GM0273,A050116,2019JJ00,1.2
17787,GM0273,A050116,2020JJ00,1.2
17788,GM0273,A050116,2021JJ00,1.1
17789,GM0273,A050116,2022JJ00,1.1
17790,GM0273,A050117,2017JJ00,0.1
17791,GM0273,A050117,2018JJ00,0.1
17792,GM0273,A050117,2019JJ00,0.2
17793,GM0273,A050117,2020JJ00,0.4
17794,GM0273,A050117,2021JJ00,0.4
17795,GM0273,A050117,2022JJ00,0.6
17796,GM0273,A050118,2017JJ00,0.0
17797,GM0273,A050118,2018JJ00,0.0
17798,GM0273,A050118,2019JJ00,0.0
17799,GM0273,A050118,2020JJ00,0.0
17800,GM0273,A050118,2021JJ00,0.1
17801,GM0273,A050118,2022JJ00,0.1
17802,GM0273,A050119,2017JJ00,0.1
17803,GM0273,A050119,2018JJ00,0.1
17804,GM0273,A050119,2019JJ00,0.3
17805,GM0273,A050119,2020JJ00,0.8
17806,GM0273,A050119,2021JJ00,2.4
17807,GM0273,A050119,2022JJ00,3.8
17808,GM0273,A052175,2017JJ00,1.3
17809,GM0273,A052175,2018JJ00,1.3
17810,GM0273,A052175,2019JJ00,1.5
17811,GM0273,A052175,2020JJ00,2.0
17812,GM0273,A052175,2021JJ00,3.5
17813,GM0273,A052175,2022JJ00,4.9
17814,GM0273,A050120,2017JJ00,6.1
17815,GM0273,A050120,2018JJ00,5.2
17816,GM0273,A050120,2019JJ00,4.8
17817,GM0273,A050120,2020JJ00,4.2
17818,GM0273,A050120,2021JJ00,4.2
17819,GM0273,A050120,2022JJ00,4.5
17820,GM0177,A050112,2017JJ00,96.2
17821,GM0177,A050112,2018JJ00,95.7
17822,GM0177,A050112,2019JJ00,95.3
17823,GM0177,A050112,2020JJ00,94.5
17824,GM0177,A050112,2021JJ00,93.6
17825,GM0177,A050112,2022JJ00,92.4
17826,GM0177,A050113,2017JJ00,0.5
17827,GM0177,A050113,2018JJ00,0.8
17828,GM0177,A050113,2019JJ00,0.8
17829,GM0177,A050113,2020JJ00,1.2
17830,GM0177,A050113,2021JJ00,1.0
17831,GM0177,A050113,2022JJ00,0.9
17832,GM0177,A050114,2017JJ00,0.0
17833,GM0177,A050114,2018JJ00,0.0
17834,GM0177,A050114,2019JJ00,0.0
17835,GM0177,A050114,2020JJ00,0.0
17836,GM0177,A050114,2021JJ00,0.0
17837,GM0177,A050114,2022JJ00,0.0
17838,GM0177,A050115,2017JJ00,0.0
17839,GM0177,A050115,2018JJ00,0.0
17840,GM0177,A050115,2019JJ00,0.0
17841,GM0177,A050115,2020JJ00,0.0
17842,GM0177,A050115,2021JJ00,0.0
17843,GM0177,A050115,2022JJ00,0.0
17844,GM0177,A050116,2017JJ00,0.0
17845,GM0177,A050116,2018JJ00,0.0
17846,GM0177,A050116,2019JJ00,0.0
17847,GM0177,A050116,2020JJ00,0.2
17848,GM0177,A050116,2021JJ00,0.2
17849,GM0177,A050116,2022JJ00,0.2
17850,GM0177,A050117,2017JJ00,0.2
17851,GM0177,A050117,2018JJ00,0.3
17852,GM0177,A050117,2019JJ00,0.5
17853,GM0177,A050117,2020JJ00,0.8
17854,GM0177,A050117,2021JJ00,0.8
17855,GM0177,A050117,2022JJ00,1.2
17856,GM0177,A050118,2017JJ00,0.0
17857,GM0177,A050118,2018JJ00,0.0
17858,GM0177,A050118,2019JJ00,0.0
17859,GM0177,A050118,2020JJ00,0.0
17860,GM0177,A050118,2021JJ00,0.1
17861,GM0177,A050118,2022JJ00,0.1
17862,GM0177,A050119,2017JJ00,0.1
17863,GM0177,A050119,2018JJ00,0.3
17864,GM0177,A050119,2019JJ00,0.5
17865,GM0177,A050119,2020JJ00,1.0
17866,GM0177,A050119,2021JJ00,1.8
17867,GM0177,A050119,2022JJ00,2.5
17868,GM0177,A052175,2017JJ00,0.1
17869,GM0177,A052175,2018JJ00,0.3
17870,GM0177,A052175,2019JJ00,0.5
17871,GM0177,A052175,2020JJ00,1.2
17872,GM0177,A052175,2021JJ00,2.0
17873,GM0177,A052175,2022JJ00,2.7
17874,GM0177,A050120,2017JJ00,2.9
17875,GM0177,A050120,2018JJ00,2.9
17876,GM0177,A050120,2019JJ00,2.8
17877,GM0177,A050120,2020JJ00,2.3
17878,GM0177,A050120,2021JJ00,2.5
17879,GM0177,A050120,2022JJ00,2.7
17880,GM0703,A050112,2017JJ00,94.4
17881,GM0703,A050112,2018JJ00,94.6
17882,GM0703,A050112,2019JJ00,94.1
17883,GM0703,A050112,2020JJ00,93.0
17884,GM0703,A050112,2021JJ00,92.3
17885,GM0703,A050112,2022JJ00,90.9
17886,GM0703,A050113,2017JJ00,1.9
17887,GM0703,A050113,2018JJ00,1.9
17888,GM0703,A050113,2019JJ00,1.8
17889,GM0703,A050113,2020JJ00,1.9
17890,GM0703,A050113,2021JJ00,2.3
17891,GM0703,A050113,2022JJ00,2.3
17892,GM0703,A050114,2017JJ00,0.0
17893,GM0703,A050114,2018JJ00,0.0
17894,GM0703,A050114,2019JJ00,0.0
17895,GM0703,A050114,2020JJ00,0.0
17896,GM0703,A050114,2021JJ00,0.0
17897,GM0703,A050114,2022JJ00,0.0
17898,GM0703,A050115,2017JJ00,0.0
17899,GM0703,A050115,2018JJ00,0.0
17900,GM0703,A050115,2019JJ00,0.0
17901,GM0703,A050115,2020JJ00,0.0
17902,GM0703,A050115,2021JJ00,0.0
17903,GM0703,A050115,2022JJ00,0.0
17904,GM0703,A050116,2017JJ00,0.0
17905,GM0703,A050116,2018JJ00,0.0
17906,GM0703,A050116,2019JJ00,0.0
17907,GM0703,A050116,2020JJ00,0.4
17908,GM0703,A050116,2021JJ00,0.3
17909,GM0703,A050116,2022JJ00,0.0
17910,GM0703,A050117,2017JJ00,0.2
17911,GM0703,A050117,2018JJ00,0.4
17912,GM0703,A050117,2019JJ00,0.5
17913,GM0703,A050117,2020JJ00,0.6
17914,GM0703,A050117,2021JJ00,0.6
17915,GM0703,A050117,2022JJ00,1.0
17916,GM0703,A050118,2017JJ00,0.0
17917,GM0703,A050118,2018JJ00,0.0
17918,GM0703,A050118,2019JJ00,0.1
17919,GM0703,A050118,2020JJ00,0.1
17920,GM0703,A050118,2021JJ00,0.1
17921,GM0703,A050118,2022JJ00,0.1
17922,GM0703,A050119,2017JJ00,0.1
17923,GM0703,A050119,2018JJ00,0.2
17924,GM0703,A050119,2019JJ00,0.7
17925,GM0703,A050119,2020JJ00,1.4
17926,GM0703,A050119,2021JJ00,2.3
17927,GM0703,A050119,2022JJ00,3.3
17928,GM0703,A052175,2017JJ00,0.1
17929,GM0703,A052175,2018JJ00,0.2
17930,GM0703,A052175,2019JJ00,0.7
17931,GM0703,A052175,2020JJ00,1.8
17932,GM0703,A052175,2021JJ00,2.6
17933,GM0703,A052175,2022JJ00,3.3
17934,GM0703,A050120,2017JJ00,3.4
17935,GM0703,A050120,2018JJ00,2.9
17936,GM0703,A050120,2019JJ00,2.8
17937,GM0703,A050120,2020JJ00,2.6
17938,GM0703,A050120,2021JJ00,2.1
17939,GM0703,A050120,2022JJ00,2.4
17940,GM0274,A050112,2017JJ00,89.6
17941,GM0274,A050112,2018JJ00,88.8
17942,GM0274,A050112,2019JJ00,88.5
17943,GM0274,A050112,2020JJ00,88.3
17944,GM0274,A050112,2021JJ00,88.3
17945,GM0274,A050112,2022JJ00,87.4
17946,GM0274,A050113,2017JJ00,7.5
17947,GM0274,A050113,2018JJ00,8.4
17948,GM0274,A050113,2019JJ00,7.8
17949,GM0274,A050113,2020JJ00,8.1
17950,GM0274,A050113,2021JJ00,7.6
17951,GM0274,A050113,2022JJ00,7.3
17952,GM0274,A050114,2017JJ00,0.0
17953,GM0274,A050114,2018JJ00,0.0
17954,GM0274,A050114,2019JJ00,0.0
17955,GM0274,A050114,2020JJ00,0.1
17956,GM0274,A050114,2021JJ00,0.0
17957,GM0274,A050114,2022JJ00,0.0
17958,GM0274,A050115,2017JJ00,0.0
17959,GM0274,A050115,2018JJ00,0.0
17960,GM0274,A050115,2019JJ00,0.0
17961,GM0274,A050115,2020JJ00,0.0
17962,GM0274,A050115,2021JJ00,0.0
17963,GM0274,A050115,2022JJ00,0.0
17964,GM0274,A050116,2017JJ00,0.0
17965,GM0274,A050116,2018JJ00,0.0
17966,GM0274,A050116,2019JJ00,0.2
17967,GM0274,A050116,2020JJ00,0.2
17968,GM0274,A050116,2021JJ00,0.2
17969,GM0274,A050116,2022JJ00,0.2
17970,GM0274,A050117,2017JJ00,0.7
17971,GM0274,A050117,2018JJ00,0.8
17972,GM0274,A050117,2019JJ00,0.9
17973,GM0274,A050117,2020JJ00,1.0
17974,GM0274,A050117,2021JJ00,1.1
17975,GM0274,A050117,2022JJ00,1.1
17976,GM0274,A050118,2017JJ00,0.0
17977,GM0274,A050118,2018JJ00,0.0
17978,GM0274,A050118,2019JJ00,0.0
17979,GM0274,A050118,2020JJ00,0.1
17980,GM0274,A050118,2021JJ00,0.1
17981,GM0274,A050118,2022JJ00,0.1
17982,GM0274,A050119,2017JJ00,0.0
17983,GM0274,A050119,2018JJ00,0.1
17984,GM0274,A050119,2019JJ00,0.7
17985,GM0274,A050119,2020JJ00,1.1
17986,GM0274,A050119,2021JJ00,1.5
17987,GM0274,A050119,2022JJ00,2.1
17988,GM0274,A052175,2017JJ00,0.0
17989,GM0274,A052175,2018JJ00,0.1
17990,GM0274,A052175,2019JJ00,0.9
17991,GM0274,A052175,2020JJ00,1.3
17992,GM0274,A052175,2021JJ00,1.7
17993,GM0274,A052175,2022JJ00,2.3
17994,GM0274,A050120,2017JJ00,2.2
17995,GM0274,A050120,2018JJ00,1.9
17996,GM0274,A050120,2019JJ00,1.8
17997,GM0274,A050120,2020JJ00,1.2
17998,GM0274,A050120,2021JJ00,1.2
17999,GM0274,A050120,2022JJ00,1.6
18000,GM0339,A050112,2017JJ00,94.0
18001,GM0339,A050112,2018JJ00,94.2
18002,GM0339,A050112,2019JJ00,94.6
18003,GM0339,A050112,2020JJ00,92.1
18004,GM0339,A050112,2021JJ00,91.0
18005,GM0339,A050112,2022JJ00,89.2
18006,GM0339,A050113,2017JJ00,0.0
18007,GM0339,A050113,2018JJ00,0.0
18008,GM0339,A050113,2019JJ00,0.0
18009,GM0339,A050113,2020JJ00,0.4
18010,GM0339,A050113,2021JJ00,0.4
18011,GM0339,A050113,2022JJ00,0.4
18012,GM0339,A050114,2017JJ00,0.0
18013,GM0339,A050114,2018JJ00,0.0
18014,GM0339,A050114,2019JJ00,0.0
18015,GM0339,A050114,2020JJ00,0.0
18016,GM0339,A050114,2021JJ00,0.0
18017,GM0339,A050114,2022JJ00,0.0
18018,GM0339,A050115,2017JJ00,0.0
18019,GM0339,A050115,2018JJ00,0.0
18020,GM0339,A050115,2019JJ00,0.0
18021,GM0339,A050115,2020JJ00,0.0
18022,GM0339,A050115,2021JJ00,0.0
18023,GM0339,A050115,2022JJ00,0.0
18024,GM0339,A050116,2017JJ00,0.0
18025,GM0339,A050116,2018JJ00,0.0
18026,GM0339,A050116,2019JJ00,0.0
18027,GM0339,A050116,2020JJ00,0.0
18028,GM0339,A050116,2021JJ00,0.0
18029,GM0339,A050116,2022JJ00,0.0
18030,GM0339,A050117,2017JJ00,0.2
18031,GM0339,A050117,2018JJ00,0.3
18032,GM0339,A050117,2019JJ00,0.2
18033,GM0339,A050117,2020JJ00,0.3
18034,GM0339,A050117,2021JJ00,0.4
18035,GM0339,A050117,2022JJ00,0.6
18036,GM0339,A050118,2017JJ00,0.0
18037,GM0339,A050118,2018JJ00,0.1
18038,GM0339,A050118,2019JJ00,0.1
18039,GM0339,A050118,2020JJ00,0.1
18040,GM0339,A050118,2021JJ00,0.1
18041,GM0339,A050118,2022JJ00,0.2
18042,GM0339,A050119,2017JJ00,0.1
18043,GM0339,A050119,2018JJ00,0.5
18044,GM0339,A050119,2019JJ00,0.9
18045,GM0339,A050119,2020JJ00,3.9
18046,GM0339,A050119,2021JJ00,5.0
18047,GM0339,A050119,2022JJ00,6.4
18048,GM0339,A052175,2017JJ00,0.1
18049,GM0339,A052175,2018JJ00,0.5
18050,GM0339,A052175,2019JJ00,0.9
18051,GM0339,A052175,2020JJ00,3.9
18052,GM0339,A052175,2021JJ00,5.0
18053,GM0339,A052175,2022JJ00,6.4
18054,GM0339,A050120,2017JJ00,5.7
18055,GM0339,A050120,2018JJ00,5.0
18056,GM0339,A050120,2019JJ00,4.1
18057,GM0339,A050120,2020JJ00,3.1
18058,GM0339,A050120,2021JJ00,3.0
18059,GM0339,A050120,2022JJ00,3.2
18060,GM1667,A050112,2017JJ00,90.9
18061,GM1667,A050112,2018JJ00,90.9
18062,GM1667,A050112,2019JJ00,90.6
18063,GM1667,A050112,2020JJ00,90.0
18064,GM1667,A050112,2021JJ00,89.2
18065,GM1667,A050112,2022JJ00,86.7
18066,GM1667,A050113,2017JJ00,1.8
18067,GM1667,A050113,2018JJ00,1.9
18068,GM1667,A050113,2019JJ00,1.9
18069,GM1667,A050113,2020JJ00,2.1
18070,GM1667,A050113,2021JJ00,1.5
18071,GM1667,A050113,2022JJ00,1.4
18072,GM1667,A050114,2017JJ00,0.0
18073,GM1667,A050114,2018JJ00,0.0
18074,GM1667,A050114,2019JJ00,0.0
18075,GM1667,A050114,2020JJ00,0.0
18076,GM1667,A050114,2021JJ00,0.0
18077,GM1667,A050114,2022JJ00,0.0
18078,GM1667,A050115,2017JJ00,0.0
18079,GM1667,A050115,2018JJ00,0.0
18080,GM1667,A050115,2019JJ00,0.0
18081,GM1667,A050115,2020JJ00,0.0
18082,GM1667,A050115,2021JJ00,0.0
18083,GM1667,A050115,2022JJ00,0.0
18084,GM1667,A050116,2017JJ00,0.0
18085,GM1667,A050116,2018JJ00,0.1
18086,GM1667,A050116,2019JJ00,0.1
18087,GM1667,A050116,2020JJ00,0.1
18088,GM1667,A050116,2021JJ00,0.1
18089,GM1667,A050116,2022JJ00,0.1
18090,GM1667,A050117,2017JJ00,1.0
18091,GM1667,A050117,2018JJ00,0.3
18092,GM1667,A050117,2019JJ00,0.6
18093,GM1667,A050117,2020JJ00,0.9
18094,GM1667,A050117,2021JJ00,1.1
18095,GM1667,A050117,2022JJ00,1.6
18096,GM1667,A050118,2017JJ00,0.1
18097,GM1667,A050118,2018JJ00,0.1
18098,GM1667,A050118,2019JJ00,0.1
18099,GM1667,A050118,2020JJ00,0.2
18100,GM1667,A050118,2021JJ00,0.3
18101,GM1667,A050118,2022JJ00,0.4
18102,GM1667,A050119,2017JJ00,1.3
18103,GM1667,A050119,2018JJ00,2.5
18104,GM1667,A050119,2019JJ00,3.3
18105,GM1667,A050119,2020JJ00,4.0
18106,GM1667,A050119,2021JJ00,4.6
18107,GM1667,A050119,2022JJ00,6.2
18108,GM1667,A052175,2017JJ00,1.3
18109,GM1667,A052175,2018JJ00,2.6
18110,GM1667,A052175,2019JJ00,3.4
18111,GM1667,A052175,2020JJ00,4.1
18112,GM1667,A052175,2021JJ00,4.7
18113,GM1667,A052175,2022JJ00,6.3
18114,GM1667,A050120,2017JJ00,4.9
18115,GM1667,A050120,2018JJ00,4.2
18116,GM1667,A050120,2019JJ00,3.4
18117,GM1667,A050120,2020JJ00,2.7
18118,GM1667,A050120,2021JJ00,3.3
18119,GM1667,A050120,2022JJ00,3.7
18120,GM0275,A050112,2017JJ00,88.6
18121,GM0275,A050112,2018JJ00,89.0
18122,GM0275,A050112,2019JJ00,88.9
18123,GM0275,A050112,2020JJ00,88.6
18124,GM0275,A050112,2021JJ00,88.7
18125,GM0275,A050112,2022JJ00,88.8
18126,GM0275,A050113,2017JJ00,7.4
18127,GM0275,A050113,2018JJ00,7.8
18128,GM0275,A050113,2019JJ00,7.7
18129,GM0275,A050113,2020JJ00,8.0
18130,GM0275,A050113,2021JJ00,7.8
18131,GM0275,A050113,2022JJ00,7.2
18132,GM0275,A050114,2017JJ00,0.0
18133,GM0275,A050114,2018JJ00,0.0
18134,GM0275,A050114,2019JJ00,0.0
18135,GM0275,A050114,2020JJ00,0.0
18136,GM0275,A050114,2021JJ00,0.0
18137,GM0275,A050114,2022JJ00,0.0
18138,GM0275,A050115,2017JJ00,0.0
18139,GM0275,A050115,2018JJ00,0.0
18140,GM0275,A050115,2019JJ00,0.0
18141,GM0275,A050115,2020JJ00,0.0
18142,GM0275,A050115,2021JJ00,0.0
18143,GM0275,A050115,2022JJ00,0.0
18144,GM0275,A050116,2017JJ00,0.0
18145,GM0275,A050116,2018JJ00,0.1
18146,GM0275,A050116,2019JJ00,0.1
18147,GM0275,A050116,2020JJ00,0.5
18148,GM0275,A050116,2021JJ00,0.1
18149,GM0275,A050116,2022JJ00,0.2
18150,GM0275,A050117,2017JJ00,0.1
18151,GM0275,A050117,2018JJ00,0.2
18152,GM0275,A050117,2019JJ00,0.2
18153,GM0275,A050117,2020JJ00,0.3
18154,GM0275,A050117,2021JJ00,0.4
18155,GM0275,A050117,2022JJ00,0.5
18156,GM0275,A050118,2017JJ00,0.0
18157,GM0275,A050118,2018JJ00,0.0
18158,GM0275,A050118,2019JJ00,0.0
18159,GM0275,A050118,2020JJ00,0.0
18160,GM0275,A050118,2021JJ00,0.0
18161,GM0275,A050118,2022JJ00,0.0
18162,GM0275,A050119,2017JJ00,0.3
18163,GM0275,A050119,2018JJ00,0.4
18164,GM0275,A050119,2019JJ00,0.4
18165,GM0275,A050119,2020JJ00,0.5
18166,GM0275,A050119,2021JJ00,0.8
18167,GM0275,A050119,2022JJ00,0.9
18168,GM0275,A052175,2017JJ00,0.3
18169,GM0275,A052175,2018JJ00,0.5
18170,GM0275,A052175,2019JJ00,0.5
18171,GM0275,A052175,2020JJ00,0.9
18172,GM0275,A052175,2021JJ00,0.9
18173,GM0275,A052175,2022JJ00,1.0
18174,GM0275,A050120,2017JJ00,3.6
18175,GM0275,A050120,2018JJ00,2.7
18176,GM0275,A050120,2019JJ00,2.6
18177,GM0275,A050120,2020JJ00,2.1
18178,GM0275,A050120,2021JJ00,2.2
18179,GM0275,A050120,2022JJ00,2.4
18180,GM0340,A050112,2017JJ00,94.6
18181,GM0340,A050112,2018JJ00,94.5
18182,GM0340,A050112,2019JJ00,94.1
18183,GM0340,A050112,2020JJ00,93.9
18184,GM0340,A050112,2021JJ00,94.6
18185,GM0340,A050112,2022JJ00,94.3
18186,GM0340,A050113,2017JJ00,2.4
18187,GM0340,A050113,2018JJ00,2.5
18188,GM0340,A050113,2019JJ00,3.1
18189,GM0340,A050113,2020JJ00,3.2
18190,GM0340,A050113,2021JJ00,1.7
18191,GM0340,A050113,2022JJ00,1.4
18192,GM0340,A050114,2017JJ00,0.0
18193,GM0340,A050114,2018JJ00,0.0
18194,GM0340,A050114,2019JJ00,0.0
18195,GM0340,A050114,2020JJ00,0.0
18196,GM0340,A050114,2021JJ00,0.0
