ID,Aardolieproducten,Perioden,TotaalAanbod_1,TotaleProductie_2,Raffinaderijen_3,PetrochemischeIndustrie_4,Groothandel_5,Invoer_6,Uitvoer_7,Bunkers_8,Voorraadmutatie_9,TotaalVerbruik_10,TotaalVoorOmzettingInOlieproducten_11,Raffinaderijen_12,PetrochemischeIndustrie_13,Groothandel_14,TotaalFinaalVerbruikAndereOmzetting_15,RaffinaderijenBrandstof_16,PetrochemischeIndustrieBrandstof_17,PetrochemischeIndustrieGrondstof_18,Visserij_19,VervoerEnOverig_20,Beginvoorraad_21,Eindvoorraad_22,Voorraadmutatie_23
2935,E006524,1955JJ00,,,,,,,,,,,,,,,,,,,,,,,
2936,E006524,1956JJ00,,,,,,,,,,,,,,,,,,,,,,,
2937,E006524,1957JJ00,,,,,,,,,,,,,,,,,,,,,,,
2938,E006524,1958JJ00,,,,,,,,,,,,,,,,,,,,,,,
2939,E006524,1959JJ00,,,,,,,,,,,,,,,,,,,,,,,
2940,E006524,1960JJ00,,,,,,,,,,583.0,,,,,,,,,,583.0,,,
2941,E006524,1961JJ00,,,,,,,,,,,,,,,,,,,,,,,
2942,E006524,1962JJ00,,,1097.0,,,285.0,594.0,,,800.0,,,,,,,,,,800.0,,,
2943,E006524,1963JJ00,,,1115.0,,,491.0,519.0,,,982.0,,,,,,,,,,982.0,,,
2944,E006524,1964JJ00,,,1231.0,,,469.0,679.0,,,1000.0,,,,,,,,,,1000.0,,,
2945,E006524,1965JJ00,,,1354.0,,,478.0,762.0,,,1063.0,,,,,,,,,,1063.0,,,
2946,E006524,1966JJ00,,,1299.0,,,383.0,603.0,,,1079.0,,,,,,,,,,1079.0,,,
2947,E006524,1967JJ00,,,1249.0,,,583.0,668.0,,,1160.0,,,,,,,,,,1160.0,,,
2948,E006524,1968JJ00,,,1543.0,,,595.0,793.0,,,1303.0,,,,,,,,,,1303.0,,,
2949,E006524,1969JJ00,,,1914.0,,,420.0,961.0,,,1436.0,,,,,,,,,,1436.0,,,
2950,E006524,1970JJ00,,,2571.0,,,549.0,1202.0,,,1741.0,,,,,,,,,,1741.0,,,
2951,E006524,1971JJ00,,,3226.0,,,437.0,1760.0,,,1789.0,,,,,,,,,,1789.0,,,
2952,E006524,1972JJ00,,,3999.0,,,392.0,2630.0,,,1907.0,,,,,,,,,,1907.0,,,
2953,E006524,1973JJ00,,,4477.0,,,305.0,2873.0,,,1882.0,,,,,,,,,,1882.0,,,
2954,E006524,1974JJ00,,,3352.0,,,242.0,2298.0,,,1295.0,,,,,,,,,,1295.0,,,
2955,E006524,1975JJ00,,,3011.0,,,336.0,2188.0,,,1211.0,,,,,,,,,,1211.0,,,
2956,E006524,1976JJ00,,,3334.0,,,493.0,2602.0,,,1200.0,,,,,,,,,,1200.0,,,
2957,E006524,1977JJ00,,,3271.0,,,292.0,2486.0,,,1155.0,,,,,,,,,,1155.0,,,
2958,E006524,1978JJ00,,2943.0,2943.0,,,383.0,2223.0,716.0,,412.0,8.0,8.0,,,404.0,,,,,404.0,,,
2959,E006524,1979JJ00,,3589.0,3589.0,,,635.0,2885.0,868.0,,392.0,10.0,10.0,,,382.0,,,,,382.0,,,
2960,E006524,1980JJ00,367.0,3323.0,3287.0,36.0,-17.0,575.0,2627.0,839.0,-64.0,367.0,103.0,103.0,,,264.0,0.0,0.0,0.0,,263.71,546.0,610.0,-64.0
2961,E006524,1981JJ00,340.0,2767.0,2730.0,37.0,,465.0,2171.0,812.0,91.0,340.0,145.0,144.0,0.0,,195.0,0.0,0.0,0.0,,194.87,487.0,395.0,91.0
2962,E006524,1982JJ00,480.0,3205.0,3173.0,32.0,-10.0,850.0,2608.0,871.0,-96.0,480.0,280.0,280.0,0.0,,200.0,0.0,,0.0,,199.88,395.0,491.0,-96.0
2963,E006524,1983JJ00,389.0,3582.0,3555.0,27.0,-23.0,434.0,2655.0,948.0,-25.0,389.0,198.0,198.0,0.0,,191.0,0.0,,3.0,,187.42,491.0,516.0,-25.0
2964,E006524,1984JJ00,500.0,3645.0,3634.0,11.0,,430.0,2640.0,972.0,37.0,500.0,300.0,299.0,0.0,,201.0,0.0,,0.0,,200.11,516.0,480.0,37.0
2965,E006524,1985JJ00,671.0,3360.0,3358.0,2.0,,673.0,2432.0,1000.0,69.0,671.0,416.0,416.0,,,255.0,0.0,,0.0,,254.36,480.0,410.0,69.0
2966,E006524,1986JJ00,1052.0,4045.0,4043.0,2.0,,1019.0,2895.0,1089.0,-28.0,1052.0,783.0,783.0,,,269.0,0.0,0.0,0.0,,268.81,410.0,438.0,-28.0
2967,E006524,1987JJ00,697.0,4166.0,4166.0,,,780.0,2995.0,1232.0,-22.0,697.0,400.0,400.0,,,297.0,0.0,0.0,0.0,,296.44,438.0,461.0,-22.0
2968,E006524,1988JJ00,813.0,5330.0,5330.0,,,379.0,3678.0,1332.0,115.0,813.0,547.0,547.0,,,267.0,0.0,0.0,0.0,,266.64,461.0,346.0,115.0
2969,E006524,1989JJ00,794.0,5814.0,5814.0,,,547.0,4160.0,1353.0,-54.0,794.0,540.0,540.0,0.0,,254.0,0.0,0.0,0.0,,253.66,346.0,400.0,-54.0
2970,E006524,1990JJ00,413.0,5189.0,5155.0,0.0,33.0,737.0,4021.0,1480.0,-10.0,413.0,240.0,96.0,0.0,143.0,173.0,0.0,0.0,1.0,,172.5,400.0,411.0,-10.0
2971,E006524,1991JJ00,508.0,5015.0,4973.0,,42.0,825.0,3782.0,1575.0,25.0,508.0,315.0,61.0,0.0,254.0,194.0,0.0,0.0,0.0,,193.39,411.0,385.0,25.0
2972,E006524,1992JJ00,501.0,5257.0,5228.0,,30.0,1031.0,3865.0,1838.0,-85.0,501.0,334.0,87.0,0.0,247.0,168.0,0.0,0.0,0.0,,167.23,385.0,470.0,-85.0
2973,E006524,1993JJ00,558.0,5190.0,5177.0,,12.0,1041.0,3750.0,2012.0,89.0,558.0,377.0,67.0,0.0,310.0,181.0,0.0,0.0,0.0,,180.6,470.0,381.0,89.0
2974,E006524,1994JJ00,583.0,5833.0,5729.0,5.0,99.0,715.0,3752.0,2118.0,-95.0,583.0,422.0,96.0,0.0,326.0,161.0,0.0,,0.0,,160.49,381.0,476.0,-95.0
2975,E006524,1995JJ00,673.0,6243.0,6214.0,1.0,28.0,560.0,3817.0,2443.0,130.0,673.0,501.0,36.0,0.0,464.0,173.0,0.0,,1.0,,171.92,476.0,346.0,130.0
2976,E006524,1996JJ00,923.0,6595.0,6529.0,11.0,55.0,1044.0,4090.0,2624.0,-2.0,923.0,743.0,58.0,0.0,684.0,180.0,0.0,,1.0,,179.5,346.0,348.0,-2.0
2977,E006524,1997JJ00,714.0,6150.0,6078.0,7.0,65.0,1147.0,3683.0,2831.0,-69.0,714.0,518.0,138.0,0.0,380.0,196.0,,,0.0,,195.92,348.0,417.0,-69.0
2978,E006524,1998JJ00,823.0,6562.0,6475.0,4.0,84.0,941.0,3706.0,2992.0,17.0,823.0,622.0,156.0,0.0,466.0,201.0,,,0.0,,200.4,417.0,400.0,17.0
2979,E006524,1999JJ00,904.0,7150.0,7027.0,25.0,97.0,1316.0,4437.0,3178.0,53.0,904.0,707.0,288.0,9.0,409.0,197.0,,,23.0,,174.58,400.0,347.0,53.0
2980,E006524,2000JJ00,844.0,7293.0,7214.0,31.0,49.0,1298.0,4442.0,3176.0,-130.0,844.0,661.0,211.0,19.0,431.0,183.0,,,51.0,,131.98,347.0,477.0,-130.0
2981,E006524,2001JJ00,960.0,6556.0,6406.0,107.0,43.0,1566.0,4173.0,3093.0,104.0,960.0,775.0,234.0,20.0,520.0,185.0,,,47.0,,138.33,477.0,373.0,104.0
2982,E006524,2002JJ00,830.0,6262.0,6162.0,38.0,62.0,1226.0,3458.0,3227.0,27.0,830.0,649.0,37.0,20.0,592.0,181.0,,,45.0,,136.27,373.0,345.0,27.0
2983,E006524,2003JJ00,756.0,6695.0,6610.0,35.0,51.0,1082.0,3785.0,3182.0,-55.0,756.0,572.0,120.0,18.0,434.0,184.0,,,48.0,,135.4,345.0,400.0,-55.0
2984,E006524,2004JJ00,707.0,6940.0,6875.0,22.0,44.0,1759.0,4559.0,3409.0,-24.0,707.0,543.0,140.0,16.0,387.0,163.0,,,43.0,,120.05,400.0,424.0,-24.0
2985,E006524,2005JJ00,762.0,7269.0,7221.0,19.0,29.0,2439.0,5411.0,3510.0,-25.0,762.0,568.0,59.0,24.0,486.0,195.0,,,65.0,,129.31,424.0,449.0,-25.0
2986,E006524,2006JJ00,865.0,7203.0,7155.0,19.0,30.0,3070.0,5779.0,3558.0,-72.0,865.0,715.0,177.0,21.0,518.0,150.0,,,58.0,,91.72,449.0,521.0,-72.0
2987,E006524,2007JJ00,808.0,7039.0,7006.0,15.0,18.0,3267.0,5984.0,3580.0,66.0,808.0,668.0,226.0,25.0,417.0,140.0,,,61.0,,78.69,521.0,455.0,66.0
2988,E006524,2008JJ00,518.0,6507.0,6462.0,25.0,20.0,4239.0,6494.0,3629.0,-105.0,518.0,375.0,59.0,28.0,288.0,143.0,,,74.0,,68.38,455.0,560.0,-105.0
2989,E006524,2009JJ00,616.0,5958.0,5875.0,30.0,54.0,4799.0,6753.0,3363.0,-26.0,616.0,433.0,89.0,26.0,319.0,182.0,,,80.0,,102.55,560.0,585.0,-26.0
2990,E006524,2010JJ00,863.0,6636.0,6564.0,23.0,49.0,4507.0,7042.0,3282.0,43.0,863.0,719.0,312.0,24.0,384.0,144.0,,,67.0,,76.11,585.0,542.0,43.0
2991,E006524,2011JJ00,424.0,7467.0,7407.0,26.0,34.0,3048.0,6767.0,3416.0,91.0,424.0,322.0,21.0,14.0,287.0,102.0,,,42.0,,59.93,542.0,451.0,91.0
2992,E006524,2012JJ00,543.0,7155.0,7119.0,22.0,15.0,2864.0,6230.0,3283.0,38.0,543.0,419.0,59.0,25.0,335.0,124.0,,,65.0,,58.98,451.0,413.0,38.0
2993,E006524,2013JJ00,634.0,7098.0,6829.0,4.0,264.0,4077.0,7084.0,3354.0,-102.0,634.0,508.0,48.0,27.0,434.0,125.0,,,66.0,,59.02,413.0,516.0,-102.0
2994,E006524,2014JJ00,354.0,7398.0,7324.0,,74.0,2806.0,6420.0,3481.0,51.0,354.0,226.0,23.0,38.0,165.0,128.0,,,63.0,,64.41,516.0,465.0,51.0
2995,E006524,2015JJ00,483.0,8213.0,7960.0,,253.0,3289.0,7098.0,3657.0,-264.0,483.0,372.0,19.0,30.0,323.0,111.0,,,57.0,,54.23,465.0,729.0,-264.0
2996,E006524,2016JJ00,460.0,8335.0,8220.0,0.0,115.0,4699.0,8884.0,3753.0,63.0,460.0,372.0,40.0,16.0,316.0,88.0,,,39.0,,48.94,729.0,666.0,63.0
2997,E006524,2017JJ00,390.0,8059.0,7988.0,0.0,72.0,4018.0,8008.0,3863.0,184.0,390.0,300.0,58.0,16.0,225.0,90.0,,,44.0,,45.56,666.0,483.0,184.0
2998,E006524,2018JJ00,651.0,9217.0,9099.0,,118.0,3860.0,8479.0,3909.0,-37.0,651.0,565.0,44.0,13.0,507.0,86.0,,,41.0,,44.98,483.0,520.0,-37.0
2999,E006524,2019JJ00,435.0,9116.0,9064.0,,53.0,3846.0,8523.0,3823.0,-182.0,435.0,343.0,40.0,16.0,287.0,92.0,,,44.0,,48.35,520.0,702.0,-182.0
3000,E006524,2020JJ00,798.0,4829.0,4720.0,,109.0,4340.0,6166.0,2132.0,-73.0,798.0,716.0,96.0,13.0,607.0,82.0,,,37.0,,45.25,702.0,775.0,-73.0
3001,E006524,2021JJ00,,,,,,,,,,,,,,,,,,,,,,,
3002,E006524,2013MM01,52.0,663.0,617.0,2.0,44.0,312.0,516.0,248.0,-158.0,52.0,44.0,9.0,2.0,34.0,8.0,,,4.0,,3.6,413.0,572.0,-158.0
3003,E006524,2013MM02,85.0,599.0,567.0,2.0,30.0,54.0,522.0,231.0,185.0,85.0,77.0,1.0,2.0,73.0,9.0,,,5.0,,3.65,572.0,386.0,185.0
3004,E006524,2013MM03,25.0,661.0,660.0,,1.0,210.0,583.0,257.0,-6.0,25.0,13.0,0.0,3.0,10.0,12.0,,,6.0,,6.86,386.0,392.0,-6.0
3005,E006524,2013KW01,162.0,1922.0,1843.0,4.0,75.0,576.0,1621.0,736.0,21.0,162.0,134.0,10.0,7.0,117.0,29.0,,,15.0,,14.1,413.0,392.0,21.0
3006,E006524,2013MM04,75.0,700.0,594.0,,106.0,305.0,551.0,273.0,-106.0,75.0,68.0,3.0,2.0,63.0,7.0,,,3.0,,3.97,392.0,498.0,-106.0
3007,E006524,2013MM05,86.0,467.0,466.0,,1.0,586.0,627.0,308.0,-32.0,86.0,74.0,,3.0,71.0,12.0,,,7.0,,5.21,498.0,530.0,-32.0
3008,E006524,2013MM06,27.0,591.0,591.0,,0.0,276.0,587.0,288.0,35.0,27.0,15.0,0.0,2.0,13.0,12.0,,,7.0,,4.66,530.0,494.0,35.0
3009,E006524,2013KW02,188.0,1757.0,1651.0,,107.0,1168.0,1766.0,869.0,-102.0,188.0,157.0,3.0,8.0,146.0,31.0,,,17.0,,13.84,392.0,494.0,-102.0
3010,E006524,2013MM07,21.0,601.0,575.0,,26.0,311.0,586.0,323.0,17.0,21.0,11.0,2.0,2.0,7.0,10.0,,,5.0,,4.84,494.0,477.0,17.0
3011,E006524,2013MM08,21.0,660.0,625.0,,35.0,547.0,783.0,300.0,-103.0,21.0,8.0,0.0,3.0,5.0,13.0,,,7.0,,6.34,477.0,581.0,-103.0
3012,E006524,2013MM09,28.0,489.0,479.0,,10.0,369.0,535.0,298.0,2.0,28.0,17.0,14.0,1.0,2.0,10.0,,,4.0,,6.62,581.0,578.0,2.0
3013,E006524,2013KW03,70.0,1750.0,1679.0,,71.0,1228.0,1904.0,920.0,-84.0,70.0,36.0,16.0,6.0,14.0,34.0,,,16.0,,17.8,494.0,578.0,-84.0
3014,E006524,2013MM10,80.0,531.0,530.0,,1.0,495.0,714.0,298.0,67.0,80.0,70.0,10.0,2.0,57.0,10.0,,,6.0,,3.94,578.0,511.0,67.0
3015,E006524,2013MM11,50.0,532.0,523.0,,9.0,371.0,552.0,264.0,-38.0,50.0,41.0,8.0,2.0,31.0,9.0,,,5.0,,4.48,511.0,549.0,-38.0
3016,E006524,2013MM12,84.0,605.0,604.0,,1.0,239.0,526.0,267.0,33.0,84.0,71.0,,3.0,68.0,13.0,,,8.0,,4.87,549.0,516.0,33.0
3017,E006524,2013KW04,214.0,1667.0,1657.0,,11.0,1105.0,1792.0,829.0,62.0,214.0,182.0,18.0,7.0,157.0,32.0,,,19.0,,13.29,578.0,516.0,62.0
3018,E006524,2014MM01,19.0,612.0,611.0,,2.0,39.0,437.0,249.0,54.0,19.0,11.0,0.0,1.0,9.0,8.0,,,4.0,,4.04,516.0,461.0,54.0
3019,E006524,2014MM02,42.0,532.0,532.0,,0.0,199.0,384.0,240.0,-65.0,42.0,31.0,,2.0,29.0,11.0,,,6.0,,5.58,461.0,527.0,-65.0
3020,E006524,2014MM03,47.0,558.0,555.0,,4.0,144.0,473.0,275.0,93.0,47.0,37.0,11.0,2.0,24.0,10.0,,,4.0,,5.59,527.0,434.0,93.0
3021,E006524,2014KW01,107.0,1703.0,1697.0,,6.0,381.0,1295.0,765.0,82.0,107.0,78.0,11.0,5.0,62.0,29.0,,,14.0,,15.2,516.0,434.0,82.0
3022,E006524,2014MM04,15.0,561.0,534.0,,28.0,316.0,660.0,281.0,79.0,15.0,6.0,0.0,1.0,5.0,8.0,,,2.0,,5.97,434.0,355.0,79.0
3023,E006524,2014MM05,19.0,556.0,530.0,,26.0,335.0,460.0,303.0,-109.0,19.0,7.0,,4.0,3.0,12.0,,,8.0,,3.56,355.0,464.0,-109.0
3024,E006524,2014MM06,55.0,536.0,536.0,,0.0,262.0,461.0,309.0,27.0,55.0,39.0,8.0,4.0,28.0,16.0,,,10.0,,5.83,464.0,436.0,27.0
3025,E006524,2014KW02,88.0,1653.0,1600.0,,53.0,913.0,1582.0,893.0,-3.0,88.0,52.0,8.0,8.0,36.0,36.0,,,21.0,,15.36,434.0,436.0,-3.0
3026,E006524,2014MM07,25.0,641.0,641.0,,0.0,320.0,592.0,333.0,-10.0,25.0,15.0,2.0,2.0,11.0,10.0,,,5.0,,5.02,436.0,447.0,-10.0
3027,E006524,2014MM08,14.0,704.0,704.0,,0.0,225.0,652.0,329.0,66.0,14.0,4.0,2.0,2.0,0.0,11.0,,,4.0,,6.33,447.0,381.0,66.0
3028,E006524,2014MM09,22.0,719.0,719.0,,0.0,376.0,585.0,315.0,-174.0,22.0,7.0,0.0,4.0,3.0,14.0,,,8.0,,5.96,381.0,555.0,-174.0
3029,E006524,2014KW03,61.0,2064.0,2063.0,,1.0,920.0,1829.0,977.0,-118.0,61.0,26.0,4.0,7.0,15.0,35.0,,,17.0,,17.31,436.0,555.0,-118.0
3030,E006524,2014MM10,24.0,686.0,686.0,,0.0,261.0,635.0,311.0,23.0,24.0,13.0,,5.0,8.0,10.0,,,4.0,,6.88,555.0,531.0,23.0
3031,E006524,2014MM11,36.0,668.0,658.0,,10.0,199.0,670.0,269.0,108.0,36.0,27.0,0.0,7.0,20.0,9.0,,,4.0,,5.03,531.0,423.0,108.0
3032,E006524,2014MM12,39.0,624.0,621.0,,4.0,132.0,410.0,266.0,-42.0,39.0,30.0,0.0,5.0,25.0,9.0,,,4.0,,4.64,423.0,465.0,-42.0
3033,E006524,2014KW04,98.0,1978.0,1964.0,,14.0,592.0,1715.0,847.0,89.0,98.0,70.0,0.0,17.0,53.0,28.0,,,12.0,,16.54,555.0,465.0,89.0
3034,E006524,2015MM01,25.0,720.0,701.0,,19.0,177.0,521.0,263.0,-87.0,25.0,16.0,,5.0,11.0,9.0,,,5.0,,4.41,465.0,552.0,-87.0
3035,E006524,2015MM02,46.0,684.0,637.0,,47.0,61.0,464.0,243.0,8.0,46.0,33.0,2.0,6.0,25.0,13.0,,,9.0,,4.07,552.0,544.0,8.0
3036,E006524,2015MM03,37.0,618.0,614.0,,4.0,227.0,538.0,280.0,10.0,37.0,27.0,,2.0,25.0,10.0,,,4.0,,6.2,544.0,535.0,10.0
3037,E006524,2015KW01,108.0,2022.0,1952.0,,70.0,465.0,1523.0,786.0,-70.0,108.0,76.0,2.0,13.0,60.0,33.0,,,18.0,,14.68,465.0,535.0,-70.0
3038,E006524,2015MM04,22.0,627.0,622.0,,5.0,319.0,552.0,292.0,-79.0,22.0,14.0,5.0,2.0,6.0,8.0,,,3.0,,5.07,535.0,614.0,-79.0
3039,E006524,2015MM05,46.0,720.0,714.0,,5.0,235.0,653.0,327.0,70.0,46.0,36.0,8.0,2.0,26.0,10.0,,,5.0,,5.06,614.0,544.0,70.0
3040,E006524,2015MM06,9.0,712.0,709.0,,4.0,154.0,538.0,328.0,9.0,9.0,4.0,,0.0,4.0,5.0,,,0.0,,4.72,544.0,535.0,9.0
3041,E006524,2015KW02,77.0,2059.0,2045.0,,14.0,708.0,1743.0,947.0,0.0,77.0,54.0,13.0,5.0,36.0,23.0,,,8.0,,14.85,535.0,535.0,0.0
3042,E006524,2015MM07,34.0,725.0,724.0,,0.0,409.0,634.0,348.0,-118.0,34.0,24.0,,3.0,21.0,10.0,,,6.0,,3.75,535.0,653.0,-118.0
3043,E006524,2015MM08,20.0,631.0,625.0,,5.0,393.0,676.0,354.0,25.0,20.0,10.0,,2.0,8.0,9.0,,,5.0,,3.77,653.0,628.0,25.0
3044,E006524,2015MM09,111.0,773.0,691.0,,82.0,464.0,645.0,330.0,-150.0,111.0,103.0,3.0,2.0,97.0,8.0,,,4.0,,4.07,628.0,779.0,-150.0
3045,E006524,2015KW03,164.0,2128.0,2040.0,,88.0,1266.0,1955.0,1031.0,-244.0,164.0,137.0,3.0,6.0,127.0,27.0,,,16.0,,11.59,535.0,779.0,-244.0
3046,E006524,2015MM10,78.0,744.0,665.0,,79.0,268.0,710.0,329.0,106.0,78.0,68.0,,2.0,66.0,10.0,,,6.0,,4.68,779.0,673.0,106.0
3047,E006524,2015MM11,20.0,614.0,613.0,,0.0,318.0,568.0,278.0,-66.0,20.0,10.0,,2.0,8.0,10.0,,,6.0,,4.15,673.0,739.0,-66.0
3048,E006524,2015MM12,36.0,646.0,644.0,,2.0,265.0,599.0,285.0,10.0,36.0,28.0,,1.0,27.0,8.0,,,4.0,,4.28,739.0,729.0,10.0
3049,E006524,2015KW04,134.0,2004.0,1922.0,,81.0,851.0,1877.0,893.0,49.0,134.0,106.0,,6.0,100.0,28.0,,,15.0,,13.11,779.0,729.0,49.0
3050,E006524,2016MM01,39.0,638.0,611.0,,27.0,334.0,595.0,278.0,-59.0,39.0,30.0,0.0,2.0,28.0,9.0,,,5.0,,4.32,729.0,789.0,-59.0
3051,E006524,2016MM02,21.0,603.0,597.0,,5.0,240.0,632.0,261.0,72.0,21.0,14.0,3.0,1.0,9.0,7.0,,,4.0,,3.42,789.0,716.0,72.0
3052,E006524,2016MM03,62.0,642.0,642.0,0.0,0.0,344.0,696.0,288.0,60.0,62.0,57.0,6.0,,51.0,5.0,,,,,4.62,716.0,657.0,60.0
3053,E006524,2016KW01,122.0,1883.0,1850.0,0.0,33.0,918.0,1923.0,828.0,72.0,122.0,100.0,9.0,3.0,88.0,21.0,,,9.0,,12.36,729.0,657.0,72.0
3054,E006524,2016MM04,29.0,698.0,696.0,,2.0,346.0,599.0,308.0,-108.0,29.0,20.0,4.0,3.0,13.0,10.0,,,4.0,,5.35,657.0,765.0,-108.0
3055,E006524,2016MM05,24.0,731.0,731.0,,0.0,335.0,707.0,326.0,-9.0,24.0,18.0,,1.0,18.0,5.0,,,2.0,,3.03,765.0,773.0,-9.0
3056,E006524,2016MM06,30.0,611.0,610.0,,0.0,361.0,703.0,321.0,82.0,30.0,22.0,,2.0,20.0,7.0,,,4.0,,3.12,773.0,691.0,82.0
3057,E006524,2016KW02,83.0,2040.0,2037.0,,2.0,1043.0,2010.0,955.0,-34.0,83.0,60.0,4.0,5.0,51.0,23.0,,,11.0,,11.49,657.0,691.0,-34.0
3058,E006524,2016MM07,29.0,708.0,698.0,,11.0,635.0,959.0,363.0,9.0,29.0,19.0,3.0,2.0,14.0,10.0,,,5.0,,5.02,691.0,683.0,9.0
3059,E006524,2016MM08,18.0,783.0,732.0,,51.0,327.0,748.0,362.0,18.0,18.0,12.0,,1.0,11.0,6.0,,,3.0,,3.46,683.0,665.0,18.0
3060,E006524,2016MM09,78.0,756.0,756.0,,0.0,550.0,872.0,339.0,-17.0,78.0,70.0,5.0,1.0,63.0,8.0,,,4.0,,3.99,665.0,682.0,-17.0
3061,E006524,2016KW03,126.0,2248.0,2186.0,,62.0,1513.0,2579.0,1065.0,9.0,126.0,101.0,8.0,4.0,89.0,25.0,,,12.0,,12.47,691.0,682.0,9.0
3062,E006524,2016MM10,22.0,686.0,682.0,,3.0,558.0,799.0,331.0,-91.0,22.0,18.0,1.0,0.0,17.0,4.0,,,0.0,,3.5,682.0,773.0,-91.0
3063,E006524,2016MM11,69.0,711.0,711.0,,0.0,491.0,832.0,285.0,-16.0,69.0,60.0,18.0,1.0,41.0,9.0,,,4.0,,5.12,773.0,790.0,-16.0
3064,E006524,2016MM12,39.0,768.0,754.0,,14.0,177.0,740.0,289.0,123.0,39.0,32.0,,1.0,31.0,7.0,,,3.0,,4.0,790.0,666.0,123.0
3065,E006524,2016KW04,130.0,2165.0,2147.0,,18.0,1226.0,2372.0,905.0,15.0,130.0,110.0,19.0,3.0,88.0,20.0,,,7.0,,12.62,682.0,666.0,15.0
3066,E006524,2017MM01,39.0,747.0,737.0,,10.0,316.0,784.0,283.0,41.0,39.0,29.0,,2.0,27.0,10.0,,,6.0,,3.83,666.0,625.0,41.0
3067,E006524,2017MM02,81.0,676.0,676.0,,0.0,395.0,684.0,261.0,-45.0,81.0,72.0,,2.0,69.0,9.0,,,6.0,,3.76,625.0,670.0,-45.0
3068,E006524,2017MM03,28.0,791.0,790.0,,1.0,339.0,831.0,308.0,37.0,28.0,20.0,,1.0,19.0,8.0,,,3.0,,4.89,670.0,633.0,37.0
3069,E006524,2017KW01,148.0,2214.0,2203.0,,11.0,1051.0,2299.0,852.0,34.0,148.0,121.0,,6.0,115.0,27.0,,,15.0,,12.48,666.0,633.0,34.0
3070,E006524,2017MM04,45.0,786.0,786.0,,0.0,387.0,617.0,327.0,-185.0,45.0,40.0,4.0,0.0,36.0,5.0,,,1.0,,3.69,633.0,818.0,-185.0
3071,E006524,2017MM05,21.0,739.0,739.0,,0.0,205.0,675.0,353.0,105.0,21.0,12.0,5.0,1.0,5.0,9.0,,,4.0,,5.37,818.0,713.0,105.0
3072,E006524,2017MM06,14.0,697.0,696.0,0.0,1.0,295.0,626.0,346.0,-6.0,14.0,4.0,1.0,2.0,1.0,10.0,,,5.0,,4.1,713.0,719.0,-6.0
3073,E006524,2017KW02,79.0,2222.0,2221.0,0.0,1.0,888.0,1919.0,1026.0,-86.0,79.0,55.0,10.0,4.0,42.0,24.0,,,10.0,,13.17,633.0,719.0,-86.0
3074,E006524,2017MM07,35.0,727.0,726.0,,1.0,179.0,676.0,363.0,168.0,35.0,26.0,17.0,2.0,7.0,9.0,,,5.0,,4.34,719.0,551.0,168.0
3075,E006524,2017MM08,17.0,613.0,613.0,,0.0,336.0,597.0,361.0,25.0,17.0,13.0,3.0,0.0,10.0,4.0,,,0.0,,3.4,551.0,526.0,25.0
3076,E006524,2017MM09,16.0,582.0,573.0,,8.0,368.0,668.0,338.0,72.0,16.0,8.0,1.0,2.0,5.0,8.0,,,6.0,,2.35,526.0,454.0,72.0
3077,E006524,2017KW03,68.0,1922.0,1913.0,,9.0,884.0,1941.0,1062.0,265.0,68.0,47.0,21.0,4.0,22.0,21.0,,,11.0,,10.08,719.0,454.0,265.0
3078,E006524,2017MM10,10.0,395.0,395.0,,0.0,532.0,566.0,345.0,-6.0,10.0,5.0,1.0,0.0,4.0,5.0,,,1.0,,3.24,454.0,460.0,-6.0
3079,E006524,2017MM11,36.0,576.0,575.0,,1.0,395.0,653.0,288.0,5.0,36.0,29.0,25.0,1.0,3.0,7.0,,,3.0,,4.01,460.0,455.0,5.0
3080,E006524,2017MM12,49.0,730.0,681.0,,49.0,269.0,631.0,291.0,-28.0,49.0,43.0,2.0,1.0,40.0,6.0,,,4.0,,2.58,455.0,483.0,-28.0
3081,E006524,2017KW04,95.0,1701.0,1651.0,,50.0,1196.0,1850.0,923.0,-29.0,95.0,77.0,28.0,3.0,47.0,18.0,,,8.0,,9.83,454.0,483.0,-29.0
3082,E006524,2018MM01,59.0,789.0,743.0,,45.0,486.0,677.0,292.0,-247.0,59.0,51.0,1.0,1.0,48.0,8.0,,,4.0,,4.54,483.0,730.0,-247.0
3083,E006524,2018MM02,24.0,734.0,732.0,,2.0,70.0,788.0,274.0,284.0,24.0,16.0,1.0,1.0,14.0,8.0,,,5.0,,3.81,730.0,446.0,284.0
3084,E006524,2018MM03,33.0,724.0,710.0,,14.0,202.0,605.0,306.0,17.0,33.0,25.0,5.0,1.0,18.0,8.0,,,3.0,,5.02,446.0,428.0,17.0
3085,E006524,2018KW01,117.0,2247.0,2185.0,,61.0,757.0,2069.0,873.0,54.0,117.0,92.0,8.0,4.0,80.0,25.0,,,12.0,,13.36,483.0,428.0,54.0
3086,E006524,2018MM04,53.0,818.0,797.0,,21.0,310.0,669.0,321.0,-85.0,53.0,43.0,,2.0,41.0,11.0,,,7.0,,3.46,428.0,514.0,-85.0
3087,E006524,2018MM05,82.0,795.0,792.0,,2.0,419.0,845.0,347.0,61.0,82.0,74.0,12.0,1.0,60.0,9.0,,,4.0,,4.67,514.0,453.0,61.0
