ID,Melkvee,GrootveeEenheid,RegioS,Perioden,AlleDieren_1,WeidendeDieren_2,AlleDieren_3,WeidendeDieren_4,BedrijvenZonderWeidegang_5,DierenZonderWeidegang_6,BedrijvenMetWeidegang_7,DierenMetWeidegang_8,UrenBijDagEnNachtWeiden_9,UrenBijBeperktWeiden_10,DagEnNachtWeiden_11,OverdagWeiden_12
4027,A049750,A043827,PV27  ,2017JJ00,3302.0,3713.0,138.0,155.0,12.0,11.0,88.0,89.0,24.0,,100.0,
4028,A049750,A043827,PV27  ,2018JJ00,3388.0,3880.0,141.0,162.0,15.0,13.0,85.0,87.0,24.0,,100.0,
4029,A049750,A043827,PV27  ,2019JJ00,3218.0,3759.0,134.0,157.0,17.0,14.0,83.0,86.0,24.0,,100.0,
4030,A049750,A043827,PV27  ,2020JJ00,3289.0,3695.0,137.0,154.0,14.0,11.0,86.0,89.0,24.0,,100.0,
4031,A049750,A043827,PV27  ,2021JJ00,3220.0,3569.0,134.0,149.0,12.0,10.0,88.0,90.0,24.0,,100.0,
4032,A049750,A043827,PV27  ,2022JJ00,3212.0,3696.0,134.0,154.0,15.0,13.0,85.0,87.0,24.0,,100.0,
4033,A049750,A043827,PV27  ,2023JJ00,3038.0,3545.0,127.0,148.0,17.0,14.0,83.0,86.0,24.0,,100.0,
4034,A049750,A043827,PV27  ,2024JJ00,2943.0,3601.0,123.0,150.0,19.0,18.0,81.0,82.0,24.0,,100.0,
4035,A049750,A043827,PV28  ,2010JJ00,,,,,,,,,,,,
4036,A049750,A043827,PV28  ,2011JJ00,3670.0,4010.0,153.0,167.0,8.0,8.0,92.0,92.0,24.0,,100.0,
4037,A049750,A043827,PV28  ,2012JJ00,3643.0,3905.0,152.0,163.0,7.0,7.0,93.0,93.0,24.0,,100.0,
4038,A049750,A043827,PV28  ,2013JJ00,,,,,,,,,,,,
4039,A049750,A043827,PV28  ,2014JJ00,,,,,,,,,,,,
4040,A049750,A043827,PV28  ,2015JJ00,,,,,,,,,,,,
4041,A049750,A043827,PV28  ,2016JJ00,3511.0,3863.0,146.0,161.0,10.0,9.0,90.0,91.0,24.0,,100.0,
4042,A049750,A043827,PV28  ,2017JJ00,3462.0,3844.0,144.0,160.0,10.0,10.0,90.0,90.0,24.0,,100.0,
4043,A049750,A043827,PV28  ,2018JJ00,3262.0,3798.0,136.0,158.0,17.0,14.0,83.0,86.0,24.0,,100.0,
4044,A049750,A043827,PV28  ,2019JJ00,3366.0,3828.0,140.0,159.0,14.0,12.0,86.0,88.0,24.0,,100.0,
4045,A049750,A043827,PV28  ,2020JJ00,3278.0,3764.0,137.0,157.0,15.0,13.0,85.0,87.0,24.0,,100.0,
4046,A049750,A043827,PV28  ,2021JJ00,3282.0,3770.0,137.0,157.0,14.0,13.0,86.0,87.0,24.0,,100.0,
4047,A049750,A043827,PV28  ,2022JJ00,3243.0,3796.0,135.0,158.0,15.0,15.0,85.0,85.0,24.0,,100.0,
4048,A049750,A043827,PV28  ,2023JJ00,3276.0,3735.0,137.0,156.0,13.0,12.0,87.0,88.0,24.0,,100.0,
4049,A049750,A043827,PV28  ,2024JJ00,3044.0,3520.0,127.0,147.0,16.0,14.0,84.0,86.0,24.0,,100.0,
4050,A049750,A043827,PV29  ,2010JJ00,,,,,,,,,,,,
4051,A049750,A043827,PV29  ,2011JJ00,3555.0,4074.0,148.0,170.0,12.0,13.0,88.0,87.0,24.0,,100.0,
4052,A049750,A043827,PV29  ,2012JJ00,3415.0,3826.0,142.0,159.0,9.0,11.0,91.0,89.0,24.0,,100.0,
4053,A049750,A043827,PV29  ,2013JJ00,,,,,,,,,,,,
4054,A049750,A043827,PV29  ,2014JJ00,,,,,,,,,,,,
4055,A049750,A043827,PV29  ,2015JJ00,,,,,,,,,,,,
4056,A049750,A043827,PV29  ,2016JJ00,3718.0,4141.0,155.0,173.0,13.0,10.0,87.0,90.0,24.0,,100.0,
4057,A049750,A043827,PV29  ,2017JJ00,2870.0,4080.0,120.0,170.0,28.0,30.0,72.0,70.0,24.0,,100.0,
4058,A049750,A043827,PV29  ,2018JJ00,2844.0,4017.0,119.0,167.0,26.0,29.0,74.0,71.0,24.0,,100.0,
4059,A049750,A043827,PV29  ,2019JJ00,2576.0,3872.0,107.0,161.0,28.0,33.0,72.0,67.0,24.0,,100.0,
4060,A049750,A043827,PV29  ,2020JJ00,2797.0,3732.0,117.0,156.0,24.0,25.0,76.0,75.0,24.0,,100.0,
4061,A049750,A043827,PV29  ,2021JJ00,3254.0,3785.0,136.0,158.0,20.0,14.0,80.0,86.0,24.0,,100.0,
4062,A049750,A043827,PV29  ,2022JJ00,3002.0,3878.0,125.0,162.0,24.0,23.0,76.0,77.0,24.0,,100.0,
4063,A049750,A043827,PV29  ,2023JJ00,3085.0,3880.0,129.0,162.0,26.0,21.0,74.0,79.0,24.0,,100.0,
4064,A049750,A043827,PV29  ,2024JJ00,2701.0,3403.0,113.0,142.0,25.0,21.0,75.0,79.0,24.0,,100.0,
4065,A049750,A043827,PV30  ,2010JJ00,,,,,,,,,,,,
4066,A049750,A043827,PV30  ,2011JJ00,2520.0,3892.0,105.0,162.0,35.0,35.0,65.0,65.0,24.0,,100.0,
4067,A049750,A043827,PV30  ,2012JJ00,2403.0,3792.0,100.0,158.0,36.0,37.0,64.0,63.0,24.0,,100.0,
4068,A049750,A043827,PV30  ,2013JJ00,,,,,,,,,,,,
4069,A049750,A043827,PV30  ,2014JJ00,,,,,,,,,,,,
4070,A049750,A043827,PV30  ,2015JJ00,,,,,,,,,,,,
4071,A049750,A043827,PV30  ,2016JJ00,1741.0,3441.0,73.0,143.0,46.0,49.0,54.0,51.0,24.0,,100.0,
4072,A049750,A043827,PV30  ,2017JJ00,1708.0,3352.0,71.0,140.0,46.0,49.0,54.0,51.0,24.0,,100.0,
4073,A049750,A043827,PV30  ,2018JJ00,1621.0,3189.0,68.0,133.0,47.0,49.0,53.0,51.0,24.0,,100.0,
4074,A049750,A043827,PV30  ,2019JJ00,1459.0,3108.0,61.0,129.0,49.0,53.0,51.0,47.0,24.0,,100.0,
4075,A049750,A043827,PV30  ,2020JJ00,1503.0,3179.0,63.0,132.0,53.0,53.0,47.0,47.0,24.0,,100.0,
4076,A049750,A043827,PV30  ,2021JJ00,1442.0,3170.0,60.0,132.0,53.0,55.0,47.0,45.0,24.0,,100.0,
4077,A049750,A043827,PV30  ,2022JJ00,1483.0,3261.0,62.0,136.0,53.0,55.0,47.0,45.0,24.0,,100.0,
4078,A049750,A043827,PV30  ,2023JJ00,1250.0,3009.0,52.0,125.0,58.0,58.0,42.0,42.0,24.0,,100.0,
4079,A049750,A043827,PV30  ,2024JJ00,1066.0,2964.0,44.0,124.0,60.0,64.0,40.0,36.0,24.0,,100.0,
4080,A049750,A043827,PV31  ,2010JJ00,,,,,,,,,,,,
4081,A049750,A043827,PV31  ,2011JJ00,3404.0,4163.0,142.0,173.0,16.0,18.0,84.0,82.0,24.0,,100.0,
4082,A049750,A043827,PV31  ,2012JJ00,3662.0,4315.0,153.0,180.0,17.0,15.0,83.0,85.0,24.0,,100.0,
4083,A049750,A043827,PV31  ,2013JJ00,,,,,,,,,,,,
4084,A049750,A043827,PV31  ,2014JJ00,,,,,,,,,,,,
4085,A049750,A043827,PV31  ,2015JJ00,,,,,,,,,,,,
4086,A049750,A043827,PV31  ,2016JJ00,3216.0,4068.0,134.0,169.0,20.0,21.0,80.0,79.0,24.0,,100.0,
4087,A049750,A043827,PV31  ,2017JJ00,2939.0,4153.0,122.0,173.0,29.0,29.0,71.0,71.0,24.0,,100.0,
4088,A049750,A043827,PV31  ,2018JJ00,3174.0,4060.0,132.0,169.0,27.0,22.0,73.0,78.0,24.0,,100.0,
4089,A049750,A043827,PV31  ,2019JJ00,2866.0,4238.0,119.0,177.0,36.0,32.0,64.0,68.0,24.0,,100.0,
4090,A049750,A043827,PV31  ,2020JJ00,2570.0,3808.0,107.0,159.0,38.0,33.0,62.0,67.0,24.0,,100.0,
4091,A049750,A043827,PV31  ,2021JJ00,2323.0,3741.0,97.0,156.0,37.0,38.0,63.0,62.0,24.0,,100.0,
4092,A049750,A043827,PV31  ,2022JJ00,2621.0,3989.0,109.0,166.0,36.0,34.0,64.0,66.0,24.0,,100.0,
4093,A049750,A043827,PV31  ,2023JJ00,2233.0,3537.0,93.0,147.0,37.0,37.0,63.0,63.0,24.0,,100.0,
4094,A049750,A043827,PV31  ,2024JJ00,2483.0,3875.0,103.0,161.0,36.0,36.0,64.0,64.0,24.0,,100.0,
4095,A049750,A051765,NL01  ,2010JJ00,,,,,,,,,,,,
4096,A049750,A051765,NL01  ,2011JJ00,2533.0,3780.0,106.0,157.0,34.0,33.0,66.0,67.0,24.0,,100.0,
4097,A049750,A051765,NL01  ,2012JJ00,2463.0,3678.0,103.0,153.0,33.0,33.0,67.0,67.0,24.0,,100.0,
4098,A049750,A051765,NL01  ,2013JJ00,,,,,,,,,,,,
4099,A049750,A051765,NL01  ,2014JJ00,,,,,,,,,,,,
4100,A049750,A051765,NL01  ,2015JJ00,,,,,,,,,,,,
4101,A049750,A051765,NL01  ,2016JJ00,2258.0,3500.0,94.0,146.0,36.0,35.0,64.0,65.0,24.0,,100.0,
4102,A049750,A051765,NL01  ,2017JJ00,2102.0,3347.0,88.0,139.0,38.0,37.0,62.0,63.0,24.0,,100.0,
4103,A049750,A051765,NL01  ,2018JJ00,2008.0,3294.0,84.0,137.0,40.0,39.0,60.0,61.0,24.0,,100.0,
4104,A049750,A051765,NL01  ,2019JJ00,1931.0,3192.0,80.0,133.0,41.0,40.0,59.0,60.0,24.0,,100.0,
4105,A049750,A051765,NL01  ,2020JJ00,1872.0,3121.0,78.0,130.0,42.0,40.0,58.0,60.0,24.0,,100.0,
4106,A049750,A051765,NL01  ,2021JJ00,1898.0,3091.0,79.0,129.0,40.0,39.0,60.0,61.0,24.0,,100.0,
4107,A049750,A051765,NL01  ,2022JJ00,1914.0,3116.0,80.0,130.0,40.0,39.0,60.0,61.0,24.0,,100.0,
4108,A049750,A051765,NL01  ,2023JJ00,1797.0,3019.0,75.0,126.0,42.0,40.0,58.0,60.0,24.0,,100.0,
4109,A049750,A051765,NL01  ,2024JJ00,1693.0,2955.0,71.0,123.0,44.0,43.0,56.0,57.0,24.0,,100.0,
4110,A049750,A051765,PV20  ,2010JJ00,,,,,,,,,,,,
4111,A049750,A051765,PV20  ,2011JJ00,2358.0,3684.0,98.0,154.0,36.0,36.0,64.0,64.0,24.0,,100.0,
4112,A049750,A051765,PV20  ,2012JJ00,2290.0,3341.0,95.0,139.0,33.0,31.0,67.0,69.0,24.0,,100.0,
4113,A049750,A051765,PV20  ,2013JJ00,,,,,,,,,,,,
4114,A049750,A051765,PV20  ,2014JJ00,,,,,,,,,,,,
4115,A049750,A051765,PV20  ,2015JJ00,,,,,,,,,,,,
4116,A049750,A051765,PV20  ,2016JJ00,2074.0,3493.0,86.0,146.0,38.0,41.0,62.0,59.0,24.0,,100.0,
4117,A049750,A051765,PV20  ,2017JJ00,2074.0,3372.0,86.0,140.0,37.0,38.0,63.0,62.0,24.0,,100.0,
4118,A049750,A051765,PV20  ,2018JJ00,2234.0,3497.0,93.0,146.0,36.0,36.0,64.0,64.0,24.0,,100.0,
4119,A049750,A051765,PV20  ,2019JJ00,2150.0,3371.0,90.0,140.0,34.0,36.0,66.0,64.0,24.0,,100.0,
4120,A049750,A051765,PV20  ,2020JJ00,2147.0,3327.0,89.0,139.0,35.0,35.0,65.0,65.0,24.0,,100.0,
4121,A049750,A051765,PV20  ,2021JJ00,2438.0,3314.0,102.0,138.0,28.0,26.0,72.0,74.0,24.0,,100.0,
4122,A049750,A051765,PV20  ,2022JJ00,2332.0,3393.0,97.0,141.0,33.0,31.0,67.0,69.0,24.0,,100.0,
4123,A049750,A051765,PV20  ,2023JJ00,2157.0,3223.0,90.0,134.0,35.0,33.0,65.0,67.0,24.0,,100.0,
4124,A049750,A051765,PV20  ,2024JJ00,2138.0,3238.0,89.0,135.0,35.0,34.0,65.0,66.0,24.0,,100.0,
4125,A049750,A051765,PV21  ,2010JJ00,,,,,,,,,,,,
4126,A049750,A051765,PV21  ,2011JJ00,1931.0,3440.0,80.0,143.0,43.0,44.0,57.0,56.0,24.0,,100.0,
4127,A049750,A051765,PV21  ,2012JJ00,1963.0,3359.0,82.0,140.0,42.0,42.0,58.0,58.0,24.0,,100.0,
4128,A049750,A051765,PV21  ,2013JJ00,,,,,,,,,,,,
4129,A049750,A051765,PV21  ,2014JJ00,,,,,,,,,,,,
4130,A049750,A051765,PV21  ,2015JJ00,,,,,,,,,,,,
4131,A049750,A051765,PV21  ,2016JJ00,1799.0,3267.0,75.0,136.0,45.0,45.0,55.0,55.0,24.0,,100.0,
4132,A049750,A051765,PV21  ,2017JJ00,1788.0,3144.0,74.0,131.0,43.0,43.0,57.0,57.0,24.0,,100.0,
4133,A049750,A051765,PV21  ,2018JJ00,1790.0,3246.0,75.0,135.0,47.0,45.0,53.0,55.0,24.0,,100.0,
4134,A049750,A051765,PV21  ,2019JJ00,1724.0,3178.0,72.0,132.0,47.0,46.0,53.0,54.0,24.0,,100.0,
4135,A049750,A051765,PV21  ,2020JJ00,1716.0,3079.0,72.0,128.0,45.0,44.0,55.0,56.0,24.0,,100.0,
4136,A049750,A051765,PV21  ,2021JJ00,1698.0,3017.0,71.0,126.0,45.0,44.0,55.0,56.0,24.0,,100.0,
4137,A049750,A051765,PV21  ,2022JJ00,1723.0,2965.0,72.0,124.0,43.0,42.0,57.0,58.0,24.0,,100.0,
4138,A049750,A051765,PV21  ,2023JJ00,1623.0,2921.0,68.0,122.0,45.0,44.0,55.0,56.0,24.0,,100.0,
4139,A049750,A051765,PV21  ,2024JJ00,1623.0,2976.0,68.0,124.0,47.0,45.0,53.0,55.0,24.0,,100.0,
4140,A049750,A051765,PV22  ,2010JJ00,,,,,,,,,,,,
4141,A049750,A051765,PV22  ,2011JJ00,2563.0,3794.0,107.0,158.0,33.0,32.0,67.0,68.0,24.0,,100.0,
4142,A049750,A051765,PV22  ,2012JJ00,2451.0,3544.0,102.0,148.0,31.0,31.0,69.0,69.0,24.0,,100.0,
4143,A049750,A051765,PV22  ,2013JJ00,,,,,,,,,,,,
4144,A049750,A051765,PV22  ,2014JJ00,,,,,,,,,,,,
4145,A049750,A051765,PV22  ,2015JJ00,,,,,,,,,,,,
4146,A049750,A051765,PV22  ,2016JJ00,2181.0,3440.0,91.0,143.0,38.0,37.0,62.0,63.0,24.0,,100.0,
4147,A049750,A051765,PV22  ,2017JJ00,2072.0,3261.0,86.0,136.0,39.0,36.0,61.0,64.0,24.0,,100.0,
4148,A049750,A051765,PV22  ,2018JJ00,1971.0,3212.0,82.0,134.0,41.0,39.0,59.0,61.0,24.0,,100.0,
4149,A049750,A051765,PV22  ,2019JJ00,1990.0,3291.0,83.0,137.0,42.0,40.0,58.0,60.0,24.0,,100.0,
4150,A049750,A051765,PV22  ,2020JJ00,1809.0,3092.0,75.0,129.0,43.0,41.0,57.0,59.0,24.0,,100.0,
4151,A049750,A051765,PV22  ,2021JJ00,2051.0,3119.0,85.0,130.0,39.0,34.0,61.0,66.0,24.0,,100.0,
4152,A049750,A051765,PV22  ,2022JJ00,1987.0,3290.0,83.0,137.0,41.0,40.0,59.0,60.0,24.0,,100.0,
4153,A049750,A051765,PV22  ,2023JJ00,1693.0,2971.0,71.0,124.0,44.0,43.0,56.0,57.0,24.0,,100.0,
4154,A049750,A051765,PV22  ,2024JJ00,1631.0,2811.0,68.0,117.0,44.0,42.0,56.0,58.0,24.0,,100.0,
4155,A049750,A051765,PV23  ,2010JJ00,,,,,,,,,,,,
4156,A049750,A051765,PV23  ,2011JJ00,2674.0,3721.0,111.0,155.0,30.0,28.0,70.0,72.0,24.0,,100.0,
4157,A049750,A051765,PV23  ,2012JJ00,2638.0,3664.0,110.0,153.0,29.0,28.0,71.0,72.0,24.0,,100.0,
4158,A049750,A051765,PV23  ,2013JJ00,,,,,,,,,,,,
4159,A049750,A051765,PV23  ,2014JJ00,,,,,,,,,,,,
4160,A049750,A051765,PV23  ,2015JJ00,,,,,,,,,,,,
4161,A049750,A051765,PV23  ,2016JJ00,2452.0,3499.0,102.0,146.0,32.0,30.0,68.0,70.0,24.0,,100.0,
4162,A049750,A051765,PV23  ,2017JJ00,2302.0,3269.0,96.0,136.0,32.0,30.0,68.0,70.0,24.0,,100.0,
4163,A049750,A051765,PV23  ,2018JJ00,2058.0,3167.0,86.0,132.0,37.0,35.0,63.0,65.0,24.0,,100.0,
4164,A049750,A051765,PV23  ,2019JJ00,1961.0,3044.0,82.0,127.0,39.0,36.0,61.0,64.0,24.0,,100.0,
4165,A049750,A051765,PV23  ,2020JJ00,1820.0,2797.0,76.0,117.0,39.0,35.0,61.0,65.0,24.0,,100.0,
4166,A049750,A051765,PV23  ,2021JJ00,1840.0,2795.0,77.0,116.0,37.0,34.0,63.0,66.0,24.0,,100.0,
4167,A049750,A051765,PV23  ,2022JJ00,1841.0,2811.0,77.0,117.0,38.0,35.0,62.0,65.0,24.0,,100.0,
4168,A049750,A051765,PV23  ,2023JJ00,1762.0,2845.0,73.0,119.0,39.0,38.0,61.0,62.0,24.0,,100.0,
4169,A049750,A051765,PV23  ,2024JJ00,1615.0,2799.0,67.0,117.0,44.0,42.0,56.0,58.0,24.0,,100.0,
4170,A049750,A051765,PV24  ,2010JJ00,,,,,,,,,,,,
4171,A049750,A051765,PV24  ,2011JJ00,1012.0,3480.0,42.0,145.0,72.0,71.0,28.0,29.0,24.0,,100.0,
4172,A049750,A051765,PV24  ,2012JJ00,957.0,3162.0,40.0,132.0,73.0,70.0,27.0,30.0,24.0,,100.0,
4173,A049750,A051765,PV24  ,2013JJ00,,,,,,,,,,,,
4174,A049750,A051765,PV24  ,2014JJ00,,,,,,,,,,,,
4175,A049750,A051765,PV24  ,2015JJ00,,,,,,,,,,,,
4176,A049750,A051765,PV24  ,2016JJ00,720.0,3120.0,30.0,130.0,77.0,77.0,23.0,23.0,24.0,,100.0,
4177,A049750,A051765,PV24  ,2017JJ00,818.0,3099.0,34.0,129.0,76.0,74.0,24.0,26.0,24.0,,100.0,
4178,A049750,A051765,PV24  ,2018JJ00,1014.0,2804.0,42.0,117.0,65.0,64.0,35.0,36.0,24.0,,100.0,
4179,A049750,A051765,PV24  ,2019JJ00,763.0,2928.0,32.0,122.0,75.0,74.0,25.0,26.0,24.0,,100.0,
4180,A049750,A051765,PV24  ,2020JJ00,753.0,2511.0,31.0,105.0,72.0,70.0,28.0,30.0,24.0,,100.0,
4181,A049750,A051765,PV24  ,2021JJ00,788.0,2668.0,33.0,111.0,74.0,70.0,26.0,30.0,24.0,,100.0,
4182,A049750,A051765,PV24  ,2022JJ00,871.0,2894.0,36.0,121.0,70.0,70.0,30.0,30.0,24.0,,100.0,
4183,A049750,A051765,PV24  ,2023JJ00,955.0,3255.0,40.0,136.0,71.0,71.0,29.0,29.0,24.0,,100.0,
4184,A049750,A051765,PV24  ,2024JJ00,1051.0,3828.0,44.0,159.0,71.0,73.0,29.0,27.0,24.0,,100.0,
4185,A049750,A051765,PV25  ,2010JJ00,,,,,,,,,,,,
4186,A049750,A051765,PV25  ,2011JJ00,2775.0,3839.0,116.0,160.0,30.0,28.0,70.0,72.0,24.0,,100.0,
4187,A049750,A051765,PV25  ,2012JJ00,2710.0,3817.0,113.0,159.0,30.0,29.0,70.0,71.0,24.0,,100.0,
4188,A049750,A051765,PV25  ,2013JJ00,,,,,,,,,,,,
4189,A049750,A051765,PV25  ,2014JJ00,,,,,,,,,,,,
4190,A049750,A051765,PV25  ,2015JJ00,,,,,,,,,,,,
4191,A049750,A051765,PV25  ,2016JJ00,2322.0,3501.0,97.0,146.0,38.0,34.0,62.0,66.0,24.0,,100.0,
4192,A049750,A051765,PV25  ,2017JJ00,2057.0,3355.0,86.0,140.0,41.0,39.0,59.0,61.0,24.0,,100.0,
4193,A049750,A051765,PV25  ,2018JJ00,1948.0,3158.0,81.0,132.0,41.0,38.0,59.0,62.0,24.0,,100.0,
4194,A049750,A051765,PV25  ,2019JJ00,1852.0,2962.0,77.0,123.0,41.0,37.0,59.0,63.0,24.0,,100.0,
4195,A049750,A051765,PV25  ,2020JJ00,1882.0,3063.0,78.0,128.0,42.0,39.0,58.0,61.0,24.0,,100.0,
4196,A049750,A051765,PV25  ,2021JJ00,1860.0,3021.0,77.0,126.0,42.0,38.0,58.0,62.0,24.0,,100.0,
4197,A049750,A051765,PV25  ,2022JJ00,1874.0,3026.0,78.0,126.0,41.0,38.0,59.0,62.0,24.0,,100.0,
4198,A049750,A051765,PV25  ,2023JJ00,1677.0,2852.0,70.0,119.0,44.0,41.0,56.0,59.0,24.0,,100.0,
4199,A049750,A051765,PV25  ,2024JJ00,1695.0,2815.0,71.0,117.0,43.0,40.0,57.0,60.0,24.0,,100.0,
4200,A049750,A051765,PV26  ,2010JJ00,,,,,,,,,,,,
4201,A049750,A051765,PV26  ,2011JJ00,3413.0,3980.0,142.0,166.0,15.0,14.0,86.0,86.0,24.0,,100.0,
4202,A049750,A051765,PV26  ,2012JJ00,3050.0,3759.0,127.0,157.0,17.0,19.0,83.0,81.0,24.0,,100.0,
4203,A049750,A051765,PV26  ,2013JJ00,,,,,,,,,,,,
4204,A049750,A051765,PV26  ,2014JJ00,,,,,,,,,,,,
4205,A049750,A051765,PV26  ,2015JJ00,,,,,,,,,,,,
4206,A049750,A051765,PV26  ,2016JJ00,2785.0,3559.0,116.0,148.0,24.0,22.0,76.0,78.0,24.0,,100.0,
4207,A049750,A051765,PV26  ,2017JJ00,2615.0,3529.0,109.0,147.0,28.0,26.0,72.0,74.0,24.0,,100.0,
4208,A049750,A051765,PV26  ,2018JJ00,2699.0,3549.0,112.0,148.0,29.0,24.0,71.0,76.0,24.0,,100.0,
4209,A049750,A051765,PV26  ,2019JJ00,2560.0,3342.0,107.0,139.0,27.0,23.0,73.0,77.0,24.0,,100.0,
4210,A049750,A051765,PV26  ,2020JJ00,2573.0,3413.0,107.0,142.0,28.0,25.0,72.0,75.0,24.0,,100.0,
4211,A049750,A051765,PV26  ,2021JJ00,2491.0,3311.0,104.0,138.0,28.0,25.0,72.0,75.0,24.0,,100.0,
4212,A049750,A051765,PV26  ,2022JJ00,2495.0,3413.0,104.0,142.0,30.0,27.0,70.0,73.0,24.0,,100.0,
4213,A049750,A051765,PV26  ,2023JJ00,2480.0,3273.0,103.0,136.0,28.0,24.0,72.0,76.0,24.0,,100.0,
4214,A049750,A051765,PV26  ,2024JJ00,2159.0,3058.0,90.0,127.0,32.0,29.0,68.0,71.0,24.0,,100.0,
4215,A049750,A051765,PV27  ,2010JJ00,,,,,,,,,,,,
4216,A049750,A051765,PV27  ,2011JJ00,2888.0,3661.0,120.0,153.0,21.0,21.0,79.0,79.0,24.0,,100.0,
4217,A049750,A051765,PV27  ,2012JJ00,3045.0,3734.0,127.0,156.0,20.0,18.0,80.0,82.0,24.0,,100.0,
4218,A049750,A051765,PV27  ,2013JJ00,,,,,,,,,,,,
4219,A049750,A051765,PV27  ,2014JJ00,,,,,,,,,,,,
4220,A049750,A051765,PV27  ,2015JJ00,,,,,,,,,,,,
4221,A049750,A051765,PV27  ,2016JJ00,3139.0,3588.0,131.0,149.0,14.0,13.0,86.0,87.0,24.0,,100.0,
4222,A049750,A051765,PV27  ,2017JJ00,2748.0,3390.0,115.0,141.0,20.0,19.0,80.0,81.0,24.0,,100.0,
4223,A049750,A051765,PV27  ,2018JJ00,2704.0,3483.0,113.0,145.0,22.0,22.0,78.0,78.0,24.0,,100.0,
4224,A049750,A051765,PV27  ,2019JJ00,2601.0,3424.0,108.0,143.0,25.0,24.0,75.0,76.0,24.0,,100.0,
4225,A049750,A051765,PV27  ,2020JJ00,2723.0,3565.0,113.0,149.0,25.0,24.0,75.0,76.0,24.0,,100.0,
4226,A049750,A051765,PV27  ,2021JJ00,2787.0,3488.0,116.0,145.0,21.0,20.0,79.0,80.0,24.0,,100.0,
4227,A049750,A051765,PV27  ,2022JJ00,2809.0,3614.0,117.0,151.0,24.0,22.0,76.0,78.0,24.0,,100.0,
4228,A049750,A051765,PV27  ,2023JJ00,2592.0,3384.0,108.0,141.0,24.0,23.0,76.0,77.0,24.0,,100.0,
4229,A049750,A051765,PV27  ,2024JJ00,2595.0,3384.0,108.0,141.0,25.0,23.0,75.0,77.0,24.0,,100.0,
4230,A049750,A051765,PV28  ,2010JJ00,,,,,,,,,,,,
4231,A049750,A051765,PV28  ,2011JJ00,3484.0,3964.0,145.0,165.0,14.0,12.0,86.0,88.0,24.0,,100.0,
4232,A049750,A051765,PV28  ,2012JJ00,3257.0,3901.0,136.0,163.0,18.0,17.0,82.0,83.0,24.0,,100.0,
4233,A049750,A051765,PV28  ,2013JJ00,,,,,,,,,,,,
4234,A049750,A051765,PV28  ,2014JJ00,,,,,,,,,,,,
4235,A049750,A051765,PV28  ,2015JJ00,,,,,,,,,,,,
4236,A049750,A051765,PV28  ,2016JJ00,3134.0,3889.0,131.0,162.0,20.0,19.0,80.0,81.0,24.0,,100.0,
4237,A049750,A051765,PV28  ,2017JJ00,2953.0,3676.0,123.0,153.0,20.0,20.0,80.0,80.0,24.0,,100.0,
4238,A049750,A051765,PV28  ,2018JJ00,2854.0,3650.0,119.0,152.0,24.0,22.0,76.0,78.0,24.0,,100.0,
4239,A049750,A051765,PV28  ,2019JJ00,2837.0,3528.0,118.0,147.0,22.0,20.0,78.0,80.0,24.0,,100.0,
4240,A049750,A051765,PV28  ,2020JJ00,2852.0,3634.0,119.0,151.0,25.0,22.0,75.0,78.0,24.0,,100.0,
4241,A049750,A051765,PV28  ,2021JJ00,2853.0,3561.0,119.0,148.0,23.0,20.0,77.0,80.0,24.0,,100.0,
4242,A049750,A051765,PV28  ,2022JJ00,2916.0,3696.0,121.0,154.0,22.0,21.0,78.0,79.0,24.0,,100.0,
4243,A049750,A051765,PV28  ,2023JJ00,2799.0,3511.0,117.0,146.0,21.0,20.0,79.0,80.0,24.0,,100.0,
4244,A049750,A051765,PV28  ,2024JJ00,2617.0,3337.0,109.0,139.0,23.0,22.0,77.0,78.0,24.0,,100.0,
4245,A049750,A051765,PV29  ,2010JJ00,,,,,,,,,,,,
4246,A049750,A051765,PV29  ,2011JJ00,2125.0,3634.0,89.0,151.0,42.0,42.0,58.0,58.0,24.0,,100.0,
4247,A049750,A051765,PV29  ,2012JJ00,1982.0,3406.0,83.0,142.0,39.0,42.0,61.0,58.0,24.0,,100.0,
4248,A049750,A051765,PV29  ,2013JJ00,,,,,,,,,,,,
4249,A049750,A051765,PV29  ,2014JJ00,,,,,,,,,,,,
4250,A049750,A051765,PV29  ,2015JJ00,,,,,,,,,,,,
4251,A049750,A051765,PV29  ,2016JJ00,2639.0,3422.0,110.0,143.0,30.0,23.0,70.0,77.0,24.0,,100.0,
4252,A049750,A051765,PV29  ,2017JJ00,2248.0,3468.0,94.0,144.0,28.0,35.0,72.0,65.0,24.0,,100.0,
4253,A049750,A051765,PV29  ,2018JJ00,2048.0,3255.0,85.0,136.0,32.0,37.0,68.0,63.0,24.0,,100.0,
4254,A049750,A051765,PV29  ,2019JJ00,1930.0,3248.0,80.0,135.0,33.0,41.0,67.0,59.0,24.0,,100.0,
4255,A049750,A051765,PV29  ,2020JJ00,1586.0,3023.0,66.0,126.0,42.0,48.0,58.0,52.0,24.0,,100.0,
4256,A049750,A051765,PV29  ,2021JJ00,1878.0,3242.0,78.0,135.0,39.0,42.0,61.0,58.0,24.0,,100.0,
4257,A049750,A051765,PV29  ,2022JJ00,2013.0,3282.0,84.0,137.0,35.0,39.0,65.0,61.0,24.0,,100.0,
