ID,WijkenEnBuurten,Gemeentenaam_1,SoortRegio_2,Codering_3,IndelingswijzigingWijkenEnBuurten_4,AantalInstallatiesBijWoningen_5,OpgesteldVermogenVanZonnepanelen_6
337,WK014112  ,Almelo                                  ,Wijk      ,WK014112  ,1,128.0,464.0
338,BU01411200,Almelo                                  ,Buurt     ,BU01411200,1,14.0,45.0
339,BU01411201,Almelo                                  ,Buurt     ,BU01411201,1,55.0,170.0
340,BU01411202,Almelo                                  ,Buurt     ,BU01411202,1,23.0,76.0
341,BU01411209,Almelo                                  ,Buurt     ,BU01411209,1,36.0,171.0
342,WK014113  ,Almelo                                  ,Wijk      ,WK014113  ,1,129.0,528.0
343,BU01411300,Almelo                                  ,Buurt     ,BU01411300,1,19.0,62.0
344,BU01411301,Almelo                                  ,Buurt     ,BU01411301,1,68.0,278.0
345,BU01411302,Almelo                                  ,Buurt     ,BU01411302,1,8.0,19.0
346,BU01411303,Almelo                                  ,Buurt     ,BU01411303,1,7.0,37.0
347,BU01411309,Almelo                                  ,Buurt     ,BU01411309,1,27.0,132.0
348,WK014114  ,Almelo                                  ,Wijk      ,WK014114  ,1,69.0,270.0
349,BU01411400,Almelo                                  ,Buurt     ,BU01411400,1,9.0,27.0
350,BU01411401,Almelo                                  ,Buurt     ,BU01411401,1,10.0,23.0
351,BU01411402,Almelo                                  ,Buurt     ,BU01411402,1,,
352,BU01411403,Almelo                                  ,Buurt     ,BU01411403,1,7.0,20.0
353,BU01411404,Almelo                                  ,Buurt     ,BU01411404,1,21.0,81.0
354,BU01411405,Almelo                                  ,Buurt     ,BU01411405,1,9.0,31.0
355,BU01411406,Almelo                                  ,Buurt     ,BU01411406,1,6.0,33.0
356,BU01411409,Almelo                                  ,Buurt     ,BU01411409,1,7.0,54.0
357,WK014115  ,Almelo                                  ,Wijk      ,WK014115  ,1,18.0,56.0
358,BU01411500,Almelo                                  ,Buurt     ,BU01411500,1,6.0,21.0
359,BU01411501,Almelo                                  ,Buurt     ,BU01411501,1,7.0,20.0
360,BU01411502,Almelo                                  ,Buurt     ,BU01411502,1,,
361,BU01411503,Almelo                                  ,Buurt     ,BU01411503,1,5.0,16.0
362,WK014116  ,Almelo                                  ,Wijk      ,WK014116  ,1,42.0,137.0
363,BU01411600,Almelo                                  ,Buurt     ,BU01411600,1,,
364,BU01411601,Almelo                                  ,Buurt     ,BU01411601,1,5.0,20.0
365,BU01411602,Almelo                                  ,Buurt     ,BU01411602,1,,
366,BU01411603,Almelo                                  ,Buurt     ,BU01411603,1,8.0,29.0
367,BU01411604,Almelo                                  ,Buurt     ,BU01411604,1,23.0,71.0
368,BU01411605,Almelo                                  ,Buurt     ,BU01411605,1,,
369,WK014117  ,Almelo                                  ,Wijk      ,WK014117  ,1,79.0,286.0
370,BU01411700,Almelo                                  ,Buurt     ,BU01411700,1,14.0,38.0
371,BU01411701,Almelo                                  ,Buurt     ,BU01411701,1,17.0,48.0
372,BU01411702,Almelo                                  ,Buurt     ,BU01411702,1,11.0,57.0
373,BU01411703,Almelo                                  ,Buurt     ,BU01411703,1,37.0,144.0
374,BU01411709,Almelo                                  ,Buurt     ,BU01411709,1,,
375,WK014118  ,Almelo                                  ,Wijk      ,WK014118  ,1,227.0,765.0
376,BU01411800,Almelo                                  ,Buurt     ,BU01411800,1,40.0,133.0
377,BU01411801,Almelo                                  ,Buurt     ,BU01411801,1,,
378,BU01411802,Almelo                                  ,Buurt     ,BU01411802,1,28.0,95.0
379,BU01411803,Almelo                                  ,Buurt     ,BU01411803,1,14.0,40.0
380,BU01411804,Almelo                                  ,Buurt     ,BU01411804,1,,
381,BU01411805,Almelo                                  ,Buurt     ,BU01411805,1,80.0,292.0
382,BU01411806,Almelo                                  ,Buurt     ,BU01411806,1,,
383,WK014119  ,Almelo                                  ,Wijk      ,WK014119  ,1,554.0,1677.0
384,BU01411900,Almelo                                  ,Buurt     ,BU01411900,1,37.0,144.0
385,BU01411901,Almelo                                  ,Buurt     ,BU01411901,1,31.0,99.0
386,BU01411902,Almelo                                  ,Buurt     ,BU01411902,1,22.0,73.0
387,BU01411903,Almelo                                  ,Buurt     ,BU01411903,1,30.0,96.0
388,BU01411904,Almelo                                  ,Buurt     ,BU01411904,1,94.0,308.0
389,BU01411905,Almelo                                  ,Buurt     ,BU01411905,1,16.0,58.0
390,BU01411906,Almelo                                  ,Buurt     ,BU01411906,1,70.0,247.0
391,BU01411907,Almelo                                  ,Buurt     ,BU01411907,1,53.0,179.0
392,BU01411908,Almelo                                  ,Buurt     ,BU01411908,1,15.0,61.0
393,BU01411909,Almelo                                  ,Buurt     ,BU01411909,1,160.0,329.0
394,BU01411910,Almelo                                  ,Buurt     ,BU01411910,1,26.0,84.0
395,WK014120  ,Almelo                                  ,Wijk      ,WK014120  ,1,47.0,164.0
396,BU01412000,Almelo                                  ,Buurt     ,BU01412000,1,9.0,38.0
397,BU01412001,Almelo                                  ,Buurt     ,BU01412001,1,38.0,126.0
398,BU01412002,Almelo                                  ,Buurt     ,BU01412002,1,,
399,BU01412009,Almelo                                  ,Buurt     ,BU01412009,1,,
400,WK014121  ,Almelo                                  ,Wijk      ,WK014121  ,1,47.0,229.0
401,BU01412100,Almelo                                  ,Buurt     ,BU01412100,1,27.0,112.0
402,BU01412109,Almelo                                  ,Buurt     ,BU01412109,1,20.0,117.0
403,GM0034    ,Almere                                  ,Gemeente  ,GM0034    ,.,4489.0,13365.0
404,WK003401  ,Almere                                  ,Wijk      ,WK003401  ,1,463.0,1461.0
405,BU00340101,Almere                                  ,Buurt     ,BU00340101,1,6.0,33.0
406,BU00340102,Almere                                  ,Buurt     ,BU00340102,1,32.0,92.0
407,BU00340103,Almere                                  ,Buurt     ,BU00340103,1,26.0,75.0
408,BU00340104,Almere                                  ,Buurt     ,BU00340104,1,51.0,150.0
409,BU00340105,Almere                                  ,Buurt     ,BU00340105,1,50.0,130.0
410,BU00340106,Almere                                  ,Buurt     ,BU00340106,1,80.0,239.0
411,BU00340107,Almere                                  ,Buurt     ,BU00340107,1,74.0,209.0
412,BU00340108,Almere                                  ,Buurt     ,BU00340108,1,62.0,185.0
413,BU00340109,Almere                                  ,Buurt     ,BU00340109,1,64.0,262.0
414,BU00340110,Almere                                  ,Buurt     ,BU00340110,1,18.0,86.0
415,BU00340171,Almere                                  ,Buurt     ,BU00340171,1,,
416,BU00340173,Almere                                  ,Buurt     ,BU00340173,1,,
417,BU00340199,Almere                                  ,Buurt     ,BU00340199,1,,
418,WK003402  ,Almere                                  ,Wijk      ,WK003402  ,1,2112.0,6198.0
419,BU00340201,Almere                                  ,Buurt     ,BU00340201,1,3.0,17.0
420,BU00340202,Almere                                  ,Buurt     ,BU00340202,1,184.0,548.0
421,BU00340203,Almere                                  ,Buurt     ,BU00340203,1,74.0,214.0
422,BU00340204,Almere                                  ,Buurt     ,BU00340204,1,121.0,367.0
423,BU00340205,Almere                                  ,Buurt     ,BU00340205,1,82.0,261.0
424,BU00340206,Almere                                  ,Buurt     ,BU00340206,1,164.0,469.0
425,BU00340207,Almere                                  ,Buurt     ,BU00340207,1,111.0,338.0
426,BU00340208,Almere                                  ,Buurt     ,BU00340208,1,263.0,552.0
427,BU00340209,Almere                                  ,Buurt     ,BU00340209,1,8.0,23.0
428,BU00340210,Almere                                  ,Buurt     ,BU00340210,1,153.0,451.0
429,BU00340211,Almere                                  ,Buurt     ,BU00340211,1,225.0,536.0
430,BU00340212,Almere                                  ,Buurt     ,BU00340212,1,253.0,842.0
431,BU00340213,Almere                                  ,Buurt     ,BU00340213,1,110.0,326.0
432,BU00340214,Almere                                  ,Buurt     ,BU00340214,1,141.0,490.0
433,BU00340215,Almere                                  ,Buurt     ,BU00340215,1,212.0,699.0
434,BU00340271,Almere                                  ,Buurt     ,BU00340271,1,8.0,64.0
435,BU00340272,Almere                                  ,Buurt     ,BU00340272,1,,
436,BU00340273,Almere                                  ,Buurt     ,BU00340273,1,,
437,BU00340274,Almere                                  ,Buurt     ,BU00340274,1,,
438,BU00340275,Almere                                  ,Buurt     ,BU00340275,1,,
439,BU00340276,Almere                                  ,Buurt     ,BU00340276,1,,
440,BU00340299,Almere                                  ,Buurt     ,BU00340299,1,,
441,WK003403  ,Almere                                  ,Wijk      ,WK003403  ,1,1176.0,3880.0
442,BU00340301,Almere                                  ,Buurt     ,BU00340301,1,4.0,14.0
443,BU00340302,Almere                                  ,Buurt     ,BU00340302,1,102.0,345.0
444,BU00340303,Almere                                  ,Buurt     ,BU00340303,1,132.0,449.0
445,BU00340304,Almere                                  ,Buurt     ,BU00340304,1,78.0,209.0
446,BU00340305,Almere                                  ,Buurt     ,BU00340305,1,84.0,239.0
447,BU00340306,Almere                                  ,Buurt     ,BU00340306,1,116.0,369.0
448,BU00340307,Almere                                  ,Buurt     ,BU00340307,1,113.0,389.0
449,BU00340308,Almere                                  ,Buurt     ,BU00340308,1,115.0,320.0
450,BU00340309,Almere                                  ,Buurt     ,BU00340309,1,104.0,328.0
451,BU00340310,Almere                                  ,Buurt     ,BU00340310,1,13.0,103.0
452,BU00340311,Almere                                  ,Buurt     ,BU00340311,1,114.0,369.0
453,BU00340312,Almere                                  ,Buurt     ,BU00340312,1,145.0,477.0
454,BU00340313,Almere                                  ,Buurt     ,BU00340313,1,50.0,183.0
455,BU00340371,Almere                                  ,Buurt     ,BU00340371,1,,
456,BU00340372,Almere                                  ,Buurt     ,BU00340372,1,,
457,BU00340373,Almere                                  ,Buurt     ,BU00340373,1,,
458,BU00340399,Almere                                  ,Buurt     ,BU00340399,1,,
459,WK003404  ,Almere                                  ,Wijk      ,WK003404  ,1,578.0,1093.0
460,BU00340401,Almere                                  ,Buurt     ,BU00340401,1,37.0,120.0
461,BU00340402,Almere                                  ,Buurt     ,BU00340402,1,359.0,487.0
462,BU00340403,Almere                                  ,Buurt     ,BU00340403,1,142.0,435.0
463,BU00340404,Almere                                  ,Buurt     ,BU00340404,1,,
464,BU00340405,Almere                                  ,Buurt     ,BU00340405,1,40.0,52.0
465,BU00340471,Almere                                  ,Buurt     ,BU00340471,1,,
466,BU00340472,Almere                                  ,Buurt     ,BU00340472,1,,
467,BU00340473,Almere                                  ,Buurt     ,BU00340473,1,,
468,BU00340499,Almere                                  ,Buurt     ,BU00340499,1,,
469,WK003405  ,Almere                                  ,Wijk      ,WK003405  ,1,160.0,732.0
470,BU00340502,Almere                                  ,Buurt     ,BU00340502,1,89.0,354.0
471,BU00340503,Almere                                  ,Buurt     ,BU00340503,1,20.0,50.0
472,BU00340571,Almere                                  ,Buurt     ,BU00340571,1,,
473,BU00340599,Almere                                  ,Buurt     ,BU00340599,1,51.0,329.0
474,WK003406  ,Almere                                  ,Wijk      ,WK003406  ,1,,
475,BU00340699,Almere                                  ,Buurt     ,BU00340699,1,,
476,GM0484    ,Alphen aan den Rijn                     ,Gemeente  ,GM0484    ,.,2019.0,6319.0
477,WK048401  ,Alphen aan den Rijn                     ,Wijk      ,WK048401  ,1,174.0,522.0
478,BU04840101,Alphen aan den Rijn                     ,Buurt     ,BU04840101,1,4.0,13.0
479,BU04840102,Alphen aan den Rijn                     ,Buurt     ,BU04840102,3,,
480,BU04840103,Alphen aan den Rijn                     ,Buurt     ,BU04840103,1,48.0,128.0
481,BU04840104,Alphen aan den Rijn                     ,Buurt     ,BU04840104,3,22.0,86.0
482,BU04840105,Alphen aan den Rijn                     ,Buurt     ,BU04840105,3,14.0,54.0
483,BU04840106,Alphen aan den Rijn                     ,Buurt     ,BU04840106,3,20.0,48.0
484,BU04840107,Alphen aan den Rijn                     ,Buurt     ,BU04840107,2,,
485,BU04840108,Alphen aan den Rijn                     ,Buurt     ,BU04840108,2,18.0,50.0
486,BU04840109,Alphen aan den Rijn                     ,Buurt     ,BU04840109,2,11.0,34.0
487,BU04840110,Alphen aan den Rijn                     ,Buurt     ,BU04840110,2,33.0,95.0
488,BU04840111,Alphen aan den Rijn                     ,Buurt     ,BU04840111,2,,
489,WK048402  ,Alphen aan den Rijn                     ,Wijk      ,WK048402  ,1,161.0,426.0
490,BU04840201,Alphen aan den Rijn                     ,Buurt     ,BU04840201,1,,
491,BU04840202,Alphen aan den Rijn                     ,Buurt     ,BU04840202,1,9.0,22.0
492,BU04840203,Alphen aan den Rijn                     ,Buurt     ,BU04840203,3,32.0,90.0
493,BU04840204,Alphen aan den Rijn                     ,Buurt     ,BU04840204,3,24.0,53.0
494,BU04840205,Alphen aan den Rijn                     ,Buurt     ,BU04840205,2,32.0,84.0
495,BU04840206,Alphen aan den Rijn                     ,Buurt     ,BU04840206,2,14.0,42.0
496,BU04840207,Alphen aan den Rijn                     ,Buurt     ,BU04840207,3,16.0,42.0
497,BU04840208,Alphen aan den Rijn                     ,Buurt     ,BU04840208,3,12.0,33.0
498,BU04840209,Alphen aan den Rijn                     ,Buurt     ,BU04840209,3,,
499,BU04840210,Alphen aan den Rijn                     ,Buurt     ,BU04840210,3,12.0,27.0
500,BU04840211,Alphen aan den Rijn                     ,Buurt     ,BU04840211,3,,
501,WK048403  ,Alphen aan den Rijn                     ,Wijk      ,WK048403  ,1,146.0,437.0
502,BU04840301,Alphen aan den Rijn                     ,Buurt     ,BU04840301,1,16.0,41.0
503,BU04840302,Alphen aan den Rijn                     ,Buurt     ,BU04840302,1,38.0,100.0
504,BU04840303,Alphen aan den Rijn                     ,Buurt     ,BU04840303,1,7.0,15.0
505,BU04840304,Alphen aan den Rijn                     ,Buurt     ,BU04840304,3,19.0,65.0
506,BU04840305,Alphen aan den Rijn                     ,Buurt     ,BU04840305,3,34.0,118.0
507,BU04840306,Alphen aan den Rijn                     ,Buurt     ,BU04840306,1,32.0,97.0
508,BU04840307,Alphen aan den Rijn                     ,Buurt     ,BU04840307,2,,
