ID,BedrijfstakkenBranchesSBI2008,Vestigingsgrootte,RegioS,Perioden,ProductieBasisprijzen_1,ToegevoegdeWaardeBrutoBasisprijzen_2,BeloningVanWerknemers_3,ArbeidsvolumeWerkzamePersonen_4,ArbeidsvolumeWerknemers_5
3102,300003,100480,CR31  ,2007JJ00,2475.0,474.0,150.0,2.6,2.6
3103,300003,100480,CR31  ,2008JJ00,2580.0,520.0,163.0,2.6,2.6
3104,300003,100480,CR31  ,2009JJ00,2380.0,477.0,174.0,2.8,2.8
3105,300003,100480,CR32  ,2007JJ00,2294.0,570.0,294.0,6.0,6.0
3106,300003,100480,CR32  ,2008JJ00,2595.0,613.0,301.0,5.8,5.8
3107,300003,100480,CR32  ,2009JJ00,2404.0,638.0,312.0,5.9,5.9
3108,300003,100480,CR33  ,2007JJ00,6005.0,1802.0,803.0,15.9,15.9
3109,300003,100480,CR33  ,2008JJ00,6044.0,1766.0,838.0,15.7,15.7
3110,300003,100480,CR33  ,2009JJ00,5475.0,1753.0,812.0,14.9,14.9
3111,300003,100480,CR34  ,2007JJ00,2727.0,853.0,539.0,11.9,11.9
3112,300003,100480,CR34  ,2008JJ00,2667.0,854.0,563.0,11.5,11.5
3113,300003,100480,CR34  ,2009JJ00,2382.0,811.0,566.0,11.3,11.3
3114,300003,100480,CR35  ,2007JJ00,4128.0,1176.0,777.0,15.7,15.7
3115,300003,100480,CR35  ,2008JJ00,4587.0,1315.0,812.0,16.0,16.0
3116,300003,100480,CR35  ,2009JJ00,4231.0,1333.0,817.0,15.8,15.8
3117,300003,100480,CR36  ,2007JJ00,6329.0,1579.0,1070.0,21.1,21.1
3118,300003,100480,CR36  ,2008JJ00,6356.0,1567.0,1125.0,20.9,20.9
3119,300003,100480,CR36  ,2009JJ00,5147.0,1346.0,1085.0,19.7,19.7
3120,300003,100480,CR37  ,2007JJ00,1545.0,472.0,324.0,7.1,7.1
3121,300003,100480,CR37  ,2008JJ00,1527.0,486.0,350.0,7.3,7.3
3122,300003,100480,CR37  ,2009JJ00,1264.0,416.0,324.0,6.6,6.6
3123,300003,100480,CR38  ,2007JJ00,1839.0,550.0,274.0,6.0,6.0
3124,300003,100480,CR38  ,2008JJ00,2119.0,599.0,304.0,6.3,6.3
3125,300003,100480,CR38  ,2009JJ00,1896.0,627.0,314.0,6.3,6.3
3126,300003,100480,CR39  ,2007JJ00,3488.0,955.0,453.0,9.5,9.5
3127,300003,100480,CR39  ,2008JJ00,3746.0,954.0,473.0,9.5,9.5
3128,300003,100480,CR39  ,2009JJ00,3168.0,845.0,479.0,9.4,9.4
3129,300003,100480,CR40  ,2007JJ00,1407.0,434.0,275.0,6.1,6.1
3130,300003,100480,CR40  ,2008JJ00,1506.0,442.0,294.0,6.3,6.3
3131,300003,100480,CR40  ,2009JJ00,1432.0,446.0,299.0,6.3,6.3
3132,300003,100750,NL01  ,2007JJ00,49389.0,14581.0,7977.0,164.9,164.9
3133,300003,100750,NL01  ,2008JJ00,51841.0,15187.0,8158.0,161.5,161.5
3134,300003,100750,NL01  ,2009JJ00,44035.0,13421.0,7960.0,154.6,154.6
3135,300003,100750,LD01  ,2007JJ00,5736.0,2383.0,836.0,17.9,17.9
3136,300003,100750,LD01  ,2008JJ00,6475.0,2928.0,848.0,17.5,17.5
3137,300003,100750,LD01  ,2009JJ00,5036.0,2159.0,793.0,16.2,16.2
3138,300003,100750,LD02  ,2007JJ00,9423.0,2854.0,1841.0,39.8,39.8
3139,300003,100750,LD02  ,2008JJ00,9879.0,2946.0,1918.0,39.8,39.8
3140,300003,100750,LD02  ,2009JJ00,9146.0,2870.0,1966.0,39.9,39.9
3141,300003,100750,LD03  ,2007JJ00,19930.0,5323.0,2975.0,59.4,59.4
3142,300003,100750,LD03  ,2008JJ00,21449.0,5419.0,3083.0,59.2,59.2
3143,300003,100750,LD03  ,2009JJ00,17878.0,4808.0,2970.0,56.1,56.1
3144,300003,100750,LD04  ,2007JJ00,14299.0,4020.0,2325.0,47.7,47.7
3145,300003,100750,LD04  ,2008JJ00,14038.0,3894.0,2308.0,45.0,45.0
3146,300003,100750,LD04  ,2009JJ00,11974.0,3584.0,2230.0,42.5,42.5
3147,300003,100750,LDZZ  ,2007JJ00,,,,,
3148,300003,100750,LDZZ  ,2008JJ00,,,,,
3149,300003,100750,LDZZ  ,2009JJ00,,,,,
3150,300003,100750,PV20  ,2007JJ00,2712.0,1328.0,272.0,5.5,5.5
3151,300003,100750,PV20  ,2008JJ00,3342.0,1853.0,279.0,5.5,5.5
3152,300003,100750,PV20  ,2009JJ00,2325.0,1183.0,244.0,4.8,4.8
3153,300003,100750,PV21  ,2007JJ00,1805.0,631.0,340.0,7.7,7.7
3154,300003,100750,PV21  ,2008JJ00,1696.0,591.0,301.0,6.7,6.7
3155,300003,100750,PV21  ,2009JJ00,1583.0,579.0,310.0,6.7,6.7
3156,300003,100750,PV22  ,2007JJ00,1219.0,424.0,224.0,4.7,4.7
3157,300003,100750,PV22  ,2008JJ00,1436.0,484.0,267.0,5.3,5.3
3158,300003,100750,PV22  ,2009JJ00,1128.0,397.0,239.0,4.7,4.7
3159,300003,100750,PV23  ,2007JJ00,3744.0,1174.0,719.0,15.3,15.3
3160,300003,100750,PV23  ,2008JJ00,3916.0,1240.0,727.0,15.2,15.2
3161,300003,100750,PV23  ,2009JJ00,3363.0,1121.0,710.0,14.5,14.5
3162,300003,100750,PV24  ,2007JJ00,704.0,217.0,138.0,3.1,3.1
3163,300003,100750,PV24  ,2008JJ00,873.0,256.0,170.0,3.7,3.7
3164,300003,100750,PV24  ,2009JJ00,740.0,231.0,154.0,3.3,3.3
3165,300003,100750,PV25  ,2007JJ00,4974.0,1463.0,984.0,21.4,21.4
3166,300003,100750,PV25  ,2008JJ00,5090.0,1450.0,1020.0,20.9,20.9
3167,300003,100750,PV25  ,2009JJ00,5044.0,1518.0,1101.0,22.1,22.1
3168,300003,100750,PV26  ,2007JJ00,2175.0,735.0,453.0,9.5,9.5
3169,300003,100750,PV26  ,2008JJ00,2437.0,814.0,497.0,10.1,10.1
3170,300003,100750,PV26  ,2009JJ00,2203.0,784.0,483.0,9.6,9.6
3171,300003,100750,PV27  ,2007JJ00,4680.0,1478.0,913.0,18.2,18.2
3172,300003,100750,PV27  ,2008JJ00,4424.0,1287.0,844.0,16.4,16.4
3173,300003,100750,PV27  ,2009JJ00,4031.0,1248.0,836.0,16.1,16.1
3174,300003,100750,PV28  ,2007JJ00,11172.0,2703.0,1443.0,28.5,28.5
3175,300003,100750,PV28  ,2008JJ00,11943.0,2747.0,1517.0,28.7,28.7
3176,300003,100750,PV28  ,2009JJ00,9634.0,2316.0,1454.0,26.9,26.9
3177,300003,100750,PV29  ,2007JJ00,1903.0,407.0,166.0,3.2,3.2
3178,300003,100750,PV29  ,2008JJ00,2645.0,571.0,225.0,4.0,4.0
3179,300003,100750,PV29  ,2009JJ00,2011.0,461.0,198.0,3.5,3.5
3180,300003,100750,PV30  ,2007JJ00,10201.0,2848.0,1710.0,34.6,34.6
3181,300003,100750,PV30  ,2008JJ00,9901.0,2759.0,1684.0,32.3,32.3
3182,300003,100750,PV30  ,2009JJ00,8564.0,2579.0,1636.0,30.6,30.6
3183,300003,100750,PV31  ,2007JJ00,4098.0,1173.0,615.0,13.1,13.1
3184,300003,100750,PV31  ,2008JJ00,4137.0,1134.0,625.0,12.8,12.8
3185,300003,100750,PV31  ,2009JJ00,3410.0,1005.0,594.0,11.9,11.9
3186,300003,100750,CR01  ,2007JJ00,260.0,83.0,59.0,1.4,1.4
3187,300003,100750,CR01  ,2008JJ00,280.0,91.0,65.0,1.5,1.5
3188,300003,100750,CR01  ,2009JJ00,276.0,93.0,67.0,1.5,1.5
3189,300003,100750,CR02  ,2007JJ00,519.0,147.0,48.0,0.9,0.9
3190,300003,100750,CR02  ,2008JJ00,428.0,120.0,42.0,0.7,0.7
3191,300003,100750,CR02  ,2009JJ00,372.0,114.0,37.0,0.7,0.7
3192,300003,100750,CR03  ,2007JJ00,1933.0,1099.0,165.0,3.2,3.2
3193,300003,100750,CR03  ,2008JJ00,2634.0,1642.0,172.0,3.3,3.3
3194,300003,100750,CR03  ,2009JJ00,1677.0,976.0,139.0,2.6,2.6
3195,300003,100750,CR04  ,2007JJ00,1056.0,401.0,177.0,4.0,4.0
3196,300003,100750,CR04  ,2008JJ00,1016.0,384.0,162.0,3.5,3.5
3197,300003,100750,CR04  ,2009JJ00,990.0,384.0,177.0,3.7,3.7
3198,300003,100750,CR05  ,2007JJ00,269.0,89.0,60.0,1.4,1.4
3199,300003,100750,CR05  ,2008JJ00,281.0,89.0,60.0,1.4,1.4
3200,300003,100750,CR05  ,2009JJ00,213.0,71.0,50.0,1.1,1.1
3201,300003,100750,CR06  ,2007JJ00,480.0,142.0,103.0,2.3,2.3
3202,300003,100750,CR06  ,2008JJ00,399.0,118.0,80.0,1.8,1.8
3203,300003,100750,CR06  ,2009JJ00,380.0,124.0,84.0,1.9,1.9
3204,300003,100750,CR07  ,2007JJ00,213.0,90.0,51.0,1.0,1.0
3205,300003,100750,CR07  ,2008JJ00,223.0,92.0,53.0,1.0,1.0
3206,300003,100750,CR07  ,2009JJ00,199.0,83.0,52.0,1.0,1.0
3207,300003,100750,CR08  ,2007JJ00,611.0,235.0,112.0,2.4,2.4
3208,300003,100750,CR08  ,2008JJ00,679.0,261.0,133.0,2.6,2.6
3209,300003,100750,CR08  ,2009JJ00,546.0,209.0,118.0,2.3,2.3
3210,300003,100750,CR09  ,2007JJ00,396.0,98.0,61.0,1.3,1.3
3211,300003,100750,CR09  ,2008JJ00,534.0,131.0,82.0,1.7,1.7
3212,300003,100750,CR09  ,2009JJ00,383.0,105.0,69.0,1.4,1.4
3213,300003,100750,CR10  ,2007JJ00,1538.0,430.0,259.0,5.5,5.5
3214,300003,100750,CR10  ,2008JJ00,1544.0,491.0,248.0,5.2,5.2
3215,300003,100750,CR10  ,2009JJ00,1279.0,433.0,249.0,5.1,5.1
3216,300003,100750,CR11  ,2007JJ00,554.0,177.0,113.0,2.4,2.4
3217,300003,100750,CR11  ,2008JJ00,484.0,136.0,95.0,1.9,1.9
3218,300003,100750,CR11  ,2009JJ00,439.0,133.0,95.0,1.9,1.9
3219,300003,100750,CR12  ,2007JJ00,1653.0,567.0,347.0,7.5,7.5
3220,300003,100750,CR12  ,2008JJ00,1889.0,613.0,384.0,8.0,8.0
3221,300003,100750,CR12  ,2009JJ00,1644.0,555.0,366.0,7.5,7.5
3222,300003,100750,CR13  ,2007JJ00,1797.0,498.0,323.0,7.1,7.1
3223,300003,100750,CR13  ,2008JJ00,1707.0,454.0,297.0,6.2,6.2
3224,300003,100750,CR13  ,2009JJ00,1682.0,467.0,314.0,6.4,6.4
3225,300003,100750,CR14  ,2007JJ00,1257.0,383.0,259.0,5.8,5.8
3226,300003,100750,CR14  ,2008JJ00,1437.0,413.0,296.0,6.2,6.2
3227,300003,100750,CR14  ,2009JJ00,1434.0,437.0,325.0,6.6,6.6
3228,300003,100750,CR15  ,2007JJ00,1342.0,392.0,271.0,5.6,5.6
3229,300003,100750,CR15  ,2008JJ00,1377.0,398.0,299.0,5.7,5.7
3230,300003,100750,CR15  ,2009JJ00,1358.0,417.0,321.0,6.0,6.0
3231,300003,100750,CR16  ,2007JJ00,579.0,190.0,131.0,3.0,3.0
3232,300003,100750,CR16  ,2008JJ00,568.0,184.0,128.0,2.8,2.8
3233,300003,100750,CR16  ,2009JJ00,570.0,197.0,141.0,3.1,3.1
3234,300003,100750,CR17  ,2007JJ00,2175.0,735.0,453.0,9.5,9.5
3235,300003,100750,CR17  ,2008JJ00,2437.0,814.0,497.0,10.1,10.1
3236,300003,100750,CR17  ,2009JJ00,2203.0,784.0,483.0,9.6,9.6
3237,300003,100750,CR18  ,2007JJ00,542.0,192.0,140.0,3.2,3.2
3238,300003,100750,CR18  ,2008JJ00,624.0,210.0,155.0,3.3,3.3
3239,300003,100750,CR18  ,2009JJ00,551.0,195.0,144.0,3.0,3.0
3240,300003,100750,CR19  ,2007JJ00,389.0,138.0,93.0,1.9,1.9
3241,300003,100750,CR19  ,2008JJ00,399.0,146.0,90.0,1.8,1.8
3242,300003,100750,CR19  ,2009JJ00,413.0,157.0,100.0,1.9,1.9
3243,300003,100750,CR20  ,2007JJ00,692.0,234.0,133.0,2.2,2.2
3244,300003,100750,CR20  ,2008JJ00,659.0,191.0,119.0,2.0,2.0
3245,300003,100750,CR20  ,2009JJ00,483.0,146.0,104.0,1.8,1.8
3246,300003,100750,CR21  ,2007JJ00,201.0,60.0,45.0,0.9,0.9
3247,300003,100750,CR21  ,2008JJ00,198.0,53.0,44.0,0.8,0.8
3248,300003,100750,CR21  ,2009JJ00,184.0,56.0,43.0,0.8,0.8
3249,300003,100750,CR22  ,2007JJ00,788.0,213.0,120.0,2.4,2.4
3250,300003,100750,CR22  ,2008JJ00,667.0,173.0,101.0,1.8,1.8
3251,300003,100750,CR22  ,2009JJ00,629.0,166.0,103.0,1.9,1.9
3252,300003,100750,CR23  ,2007JJ00,1853.0,571.0,330.0,6.6,6.6
3253,300003,100750,CR23  ,2008JJ00,1691.0,459.0,287.0,5.7,5.7
3254,300003,100750,CR23  ,2009JJ00,1605.0,475.0,297.0,5.8,5.8
3255,300003,100750,CR24  ,2007JJ00,214.0,70.0,52.0,1.0,1.0
3256,300003,100750,CR24  ,2008JJ00,188.0,56.0,47.0,0.9,0.9
3257,300003,100750,CR24  ,2009JJ00,166.0,53.0,45.0,0.9,0.9
3258,300003,100750,CR25  ,2007JJ00,675.0,247.0,152.0,3.0,3.0
3259,300003,100750,CR25  ,2008JJ00,696.0,241.0,152.0,2.9,2.9
3260,300003,100750,CR25  ,2009JJ00,672.0,246.0,159.0,3.0,3.0
3261,300003,100750,CR26  ,2007JJ00,421.0,171.0,100.0,2.0,2.0
3262,300003,100750,CR26  ,2008JJ00,564.0,222.0,132.0,2.6,2.6
3263,300003,100750,CR26  ,2009JJ00,460.0,185.0,117.0,2.3,2.3
3264,300003,100750,CR27  ,2007JJ00,608.0,187.0,113.0,2.4,2.4
3265,300003,100750,CR27  ,2008JJ00,675.0,205.0,127.0,2.5,2.5
3266,300003,100750,CR27  ,2009JJ00,427.0,140.0,86.0,1.7,1.7
3267,300003,100750,CR28  ,2007JJ00,740.0,250.0,168.0,3.6,3.6
3268,300003,100750,CR28  ,2008JJ00,733.0,242.0,164.0,3.4,3.4
3269,300003,100750,CR28  ,2009JJ00,600.0,208.0,146.0,2.9,2.9
3270,300003,100750,CR29  ,2007JJ00,7177.0,1353.0,591.0,11.3,11.3
3271,300003,100750,CR29  ,2008JJ00,7577.0,1312.0,608.0,11.1,11.1
3272,300003,100750,CR29  ,2009JJ00,5935.0,1039.0,612.0,10.8,10.8
3273,300003,100750,CR30  ,2007JJ00,1550.0,495.0,319.0,6.2,6.2
3274,300003,100750,CR30  ,2008JJ00,1698.0,524.0,334.0,6.3,6.3
3275,300003,100750,CR30  ,2009JJ00,1539.0,498.0,334.0,6.2,6.2
3276,300003,100750,CR31  ,2007JJ00,1153.0,221.0,70.0,1.2,1.2
3277,300003,100750,CR31  ,2008JJ00,1542.0,311.0,97.0,1.5,1.5
3278,300003,100750,CR31  ,2009JJ00,1119.0,224.0,82.0,1.3,1.3
3279,300003,100750,CR32  ,2007JJ00,750.0,186.0,96.0,2.0,2.0
3280,300003,100750,CR32  ,2008JJ00,1103.0,261.0,128.0,2.5,2.5
3281,300003,100750,CR32  ,2009JJ00,892.0,237.0,116.0,2.2,2.2
3282,300003,100750,CR33  ,2007JJ00,2717.0,815.0,363.0,7.2,7.2
3283,300003,100750,CR33  ,2008JJ00,2946.0,861.0,408.0,7.7,7.7
3284,300003,100750,CR33  ,2009JJ00,2641.0,846.0,392.0,7.2,7.2
3285,300003,100750,CR34  ,2007JJ00,1337.0,418.0,264.0,5.8,5.8
3286,300003,100750,CR34  ,2008JJ00,1294.0,414.0,273.0,5.6,5.6
3287,300003,100750,CR34  ,2009JJ00,1084.0,369.0,258.0,5.1,5.1
3288,300003,100750,CR35  ,2007JJ00,2280.0,649.0,429.0,8.7,8.7
3289,300003,100750,CR35  ,2008JJ00,2200.0,631.0,389.0,7.7,7.7
3290,300003,100750,CR35  ,2009JJ00,1852.0,583.0,358.0,6.9,6.9
3291,300003,100750,CR36  ,2007JJ00,3867.0,965.0,654.0,12.9,12.9
3292,300003,100750,CR36  ,2008JJ00,3461.0,853.0,613.0,11.4,11.4
3293,300003,100750,CR36  ,2009JJ00,2988.0,781.0,630.0,11.4,11.4
3294,300003,100750,CR37  ,2007JJ00,786.0,240.0,165.0,3.6,3.6
3295,300003,100750,CR37  ,2008JJ00,821.0,261.0,188.0,3.9,3.9
3296,300003,100750,CR37  ,2009JJ00,626.0,206.0,160.0,3.3,3.3
3297,300003,100750,CR38  ,2007JJ00,1018.0,304.0,152.0,3.3,3.3
3298,300003,100750,CR38  ,2008JJ00,1011.0,286.0,145.0,3.0,3.0
3299,300003,100750,CR38  ,2009JJ00,881.0,291.0,146.0,2.9,2.9
3300,300003,100750,CR39  ,2007JJ00,2294.0,628.0,298.0,6.3,6.3
3301,300003,100750,CR39  ,2008JJ00,2306.0,587.0,291.0,5.8,5.8
3302,300003,100750,CR39  ,2009JJ00,1902.0,507.0,288.0,5.7,5.7
3303,300003,100750,CR40  ,2007JJ00,704.0,217.0,138.0,3.1,3.1
3304,300003,100750,CR40  ,2008JJ00,873.0,256.0,170.0,3.7,3.7
3305,300003,100750,CR40  ,2009JJ00,740.0,231.0,154.0,3.3,3.3
3306,300003,100950,NL01  ,2007JJ00,67758.0,20171.0,10797.0,223.6,223.6
3307,300003,100950,NL01  ,2008JJ00,73287.0,21911.0,11492.0,228.4,228.4
3308,300003,100950,NL01  ,2009JJ00,64860.0,20397.0,11506.0,224.0,224.0
3309,300003,100950,LD01  ,2007JJ00,8237.0,3538.0,1157.0,24.6,24.6
3310,300003,100950,LD01  ,2008JJ00,10411.0,4838.0,1305.0,26.9,26.9
3311,300003,100950,LD01  ,2009JJ00,9576.0,4374.0,1379.0,27.8,27.8
3312,300003,100950,LD02  ,2007JJ00,13643.0,4151.0,2679.0,58.0,58.0
3313,300003,100950,LD02  ,2008JJ00,14314.0,4254.0,2791.0,57.9,57.9
3314,300003,100950,LD02  ,2009JJ00,13371.0,4170.0,2859.0,57.9,57.9
3315,300003,100950,LD03  ,2007JJ00,26977.0,7150.0,3969.0,79.7,79.7
3316,300003,100950,LD03  ,2008JJ00,27752.0,7060.0,4041.0,78.1,78.1
3317,300003,100950,LD03  ,2009JJ00,24155.0,6508.0,4023.0,76.3,76.3
3318,300003,100950,LD04  ,2007JJ00,18901.0,5331.0,2992.0,61.2,61.2
3319,300003,100950,LD04  ,2008JJ00,20811.0,5760.0,3355.0,65.5,65.5
3320,300003,100950,LD04  ,2009JJ00,17759.0,5345.0,3245.0,61.9,61.9
3321,300003,100950,LDZZ  ,2007JJ00,,,,,
3322,300003,100950,LDZZ  ,2008JJ00,,,,,
3323,300003,100950,LDZZ  ,2009JJ00,,,,,
3324,300003,100950,PV20  ,2007JJ00,4206.0,2166.0,404.0,8.1,8.1
3325,300003,100950,PV20  ,2008JJ00,5725.0,3247.0,449.0,8.7,8.7
3326,300003,100950,PV20  ,2009JJ00,5348.0,2869.0,498.0,9.4,9.4
3327,300003,100950,PV21  ,2007JJ00,2131.0,736.0,407.0,9.2,9.2
3328,300003,100950,PV21  ,2008JJ00,2834.0,971.0,509.0,11.3,11.3
3329,300003,100950,PV21  ,2009JJ00,2439.0,868.0,496.0,10.9,10.9
3330,300003,100950,PV22  ,2007JJ00,1900.0,637.0,346.0,7.3,7.3
3331,300003,100950,PV22  ,2008JJ00,1852.0,620.0,347.0,6.9,6.9
3332,300003,100950,PV22  ,2009JJ00,1788.0,636.0,385.0,7.5,7.5
3333,300003,100950,PV23  ,2007JJ00,5198.0,1666.0,1020.0,21.8,21.8
3334,300003,100950,PV23  ,2008JJ00,5331.0,1696.0,1011.0,21.1,21.1
3335,300003,100950,PV23  ,2009JJ00,4824.0,1612.0,1032.0,21.0,21.0
3336,300003,100950,PV24  ,2007JJ00,815.0,251.0,159.0,3.6,3.6
3337,300003,100950,PV24  ,2008JJ00,961.0,282.0,188.0,4.0,4.0
3338,300003,100950,PV24  ,2009JJ00,846.0,264.0,176.0,3.7,3.7
3339,300003,100950,PV25  ,2007JJ00,7630.0,2234.0,1500.0,32.6,32.6
3340,300003,100950,PV25  ,2008JJ00,8022.0,2276.0,1592.0,32.8,32.8
3341,300003,100950,PV25  ,2009JJ00,7701.0,2294.0,1651.0,33.2,33.2
3342,300003,100950,PV26  ,2007JJ00,3221.0,1088.0,671.0,14.1,14.1
3343,300003,100950,PV26  ,2008JJ00,3711.0,1239.0,758.0,15.4,15.4
3344,300003,100950,PV26  ,2009JJ00,3577.0,1272.0,783.0,15.6,15.6
3345,300003,100950,PV27  ,2007JJ00,5836.0,1839.0,1142.0,23.2,23.2
3346,300003,100950,PV27  ,2008JJ00,5839.0,1719.0,1123.0,21.9,21.9
3347,300003,100950,PV27  ,2009JJ00,4973.0,1539.0,1037.0,20.1,20.1
3348,300003,100950,PV28  ,2007JJ00,15047.0,3597.0,1892.0,37.2,37.2
3349,300003,100950,PV28  ,2008JJ00,15500.0,3506.0,1912.0,36.2,36.2
3350,300003,100950,PV28  ,2009JJ00,13057.0,3094.0,1937.0,35.8,35.8
3351,300003,100950,PV29  ,2007JJ00,2873.0,626.0,264.0,5.1,5.1
3352,300003,100950,PV29  ,2008JJ00,2701.0,595.0,248.0,4.5,4.5
3353,300003,100950,PV29  ,2009JJ00,2548.0,602.0,266.0,4.8,4.8
3354,300003,100950,PV30  ,2007JJ00,12779.0,3587.0,2079.0,41.8,41.8
3355,300003,100950,PV30  ,2008JJ00,13921.0,3881.0,2330.0,44.5,44.5
3356,300003,100950,PV30  ,2009JJ00,12424.0,3766.0,2317.0,43.3,43.3
3357,300003,100950,PV31  ,2007JJ00,6121.0,1744.0,913.0,19.5,19.5
3358,300003,100950,PV31  ,2008JJ00,6890.0,1879.0,1025.0,20.9,20.9
3359,300003,100950,PV31  ,2009JJ00,5334.0,1579.0,928.0,18.6,18.6
3360,300003,100950,CR01  ,2007JJ00,294.0,93.0,67.0,1.6,1.6
3361,300003,100950,CR01  ,2008JJ00,322.0,105.0,74.0,1.7,1.7
3362,300003,100950,CR01  ,2009JJ00,266.0,90.0,65.0,1.5,1.5
3363,300003,100950,CR02  ,2007JJ00,531.0,151.0,49.0,0.9,0.9
3364,300003,100950,CR02  ,2008JJ00,659.0,184.0,65.0,1.1,1.1
3365,300003,100950,CR02  ,2009JJ00,644.0,198.0,65.0,1.1,1.1
3366,300003,100950,CR03  ,2007JJ00,3381.0,1922.0,289.0,5.7,5.7
3367,300003,100950,CR03  ,2008JJ00,4743.0,2958.0,310.0,5.9,5.9
3368,300003,100950,CR03  ,2009JJ00,4437.0,2582.0,369.0,6.8,6.8
3369,300003,100950,CR04  ,2007JJ00,1125.0,427.0,188.0,4.3,4.3
3370,300003,100950,CR04  ,2008JJ00,1533.0,579.0,244.0,5.3,5.3
3371,300003,100950,CR04  ,2009JJ00,1117.0,433.0,200.0,4.2,4.2
3372,300003,100950,CR05  ,2007JJ00,347.0,114.0,78.0,1.8,1.8
3373,300003,100950,CR05  ,2008JJ00,364.0,115.0,78.0,1.8,1.8
3374,300003,100950,CR05  ,2009JJ00,434.0,144.0,101.0,2.3,2.3
3375,300003,100950,CR06  ,2007JJ00,659.0,194.0,141.0,3.1,3.1
3376,300003,100950,CR06  ,2008JJ00,937.0,276.0,187.0,4.3,4.3
3377,300003,100950,CR06  ,2009JJ00,889.0,291.0,195.0,4.4,4.4
3378,300003,100950,CR07  ,2007JJ00,365.0,155.0,87.0,1.7,1.7
3379,300003,100950,CR07  ,2008JJ00,386.0,158.0,91.0,1.7,1.7
3380,300003,100950,CR07  ,2009JJ00,412.0,171.0,107.0,2.0,2.0
3381,300003,100950,CR08  ,2007JJ00,740.0,285.0,136.0,2.9,2.9
3382,300003,100950,CR08  ,2008JJ00,729.0,280.0,142.0,2.8,2.8
3383,300003,100950,CR08  ,2009JJ00,806.0,308.0,175.0,3.4,3.4
3384,300003,100950,CR09  ,2007JJ00,795.0,197.0,123.0,2.6,2.6
3385,300003,100950,CR09  ,2008JJ00,737.0,181.0,113.0,2.3,2.3
3386,300003,100950,CR09  ,2009JJ00,570.0,157.0,102.0,2.1,2.1
3387,300003,100950,CR10  ,2007JJ00,1635.0,457.0,275.0,5.8,5.8
3388,300003,100950,CR10  ,2008JJ00,1619.0,515.0,260.0,5.4,5.4
3389,300003,100950,CR10  ,2009JJ00,1390.0,471.0,270.0,5.5,5.5
3390,300003,100950,CR11  ,2007JJ00,567.0,181.0,116.0,2.4,2.4
3391,300003,100950,CR11  ,2008JJ00,557.0,156.0,110.0,2.2,2.2
3392,300003,100950,CR11  ,2009JJ00,526.0,159.0,114.0,2.3,2.3
3393,300003,100950,CR12  ,2007JJ00,2997.0,1029.0,629.0,13.6,13.6
3394,300003,100950,CR12  ,2008JJ00,3154.0,1024.0,642.0,13.4,13.4
3395,300003,100950,CR12  ,2009JJ00,2908.0,982.0,648.0,13.2,13.2
3396,300003,100950,CR13  ,2007JJ00,2872.0,796.0,516.0,11.3,11.3
3397,300003,100950,CR13  ,2008JJ00,3027.0,806.0,527.0,11.0,11.0
3398,300003,100950,CR13  ,2009JJ00,3215.0,894.0,601.0,12.3,12.3
3399,300003,100950,CR14  ,2007JJ00,2140.0,652.0,441.0,9.9,9.9
3400,300003,100950,CR14  ,2008JJ00,2360.0,679.0,486.0,10.2,10.2
3401,300003,100950,CR14  ,2009JJ00,1896.0,578.0,429.0,8.8,8.8
3402,300003,100950,CR15  ,2007JJ00,2053.0,599.0,415.0,8.5,8.5
3403,300003,100950,CR15  ,2008JJ00,1776.0,513.0,386.0,7.4,7.4
3404,300003,100950,CR15  ,2009JJ00,1872.0,574.0,442.0,8.3,8.3
3405,300003,100950,CR16  ,2007JJ00,565.0,186.0,128.0,2.9,2.9
3406,300003,100950,CR16  ,2008JJ00,859.0,278.0,194.0,4.2,4.2
3407,300003,100950,CR16  ,2009JJ00,719.0,249.0,178.0,3.8,3.8
3408,300003,100950,CR17  ,2007JJ00,3221.0,1088.0,671.0,14.1,14.1
3409,300003,100950,CR17  ,2008JJ00,3711.0,1239.0,758.0,15.4,15.4
3410,300003,100950,CR17  ,2009JJ00,3577.0,1272.0,783.0,15.6,15.6
3411,300003,100950,CR18  ,2007JJ00,710.0,252.0,183.0,4.2,4.2
3412,300003,100950,CR18  ,2008JJ00,912.0,307.0,226.0,4.8,4.8
3413,300003,100950,CR18  ,2009JJ00,878.0,311.0,229.0,4.8,4.8
3414,300003,100950,CR19  ,2007JJ00,494.0,175.0,118.0,2.4,2.4
3415,300003,100950,CR19  ,2008JJ00,714.0,261.0,162.0,3.2,3.2
3416,300003,100950,CR19  ,2009JJ00,465.0,176.0,113.0,2.2,2.2
3417,300003,100950,CR20  ,2007JJ00,285.0,96.0,55.0,0.9,0.9
3418,300003,100950,CR20  ,2008JJ00,651.0,188.0,118.0,1.9,1.9
3419,300003,100950,CR20  ,2009JJ00,416.0,125.0,90.0,1.5,1.5
3420,300003,100950,CR21  ,2007JJ00,237.0,71.0,53.0,1.1,1.1
3421,300003,100950,CR21  ,2008JJ00,130.0,35.0,29.0,0.6,0.6
3422,300003,100950,CR21  ,2009JJ00,189.0,57.0,44.0,0.8,0.8
3423,300003,100950,CR22  ,2007JJ00,718.0,194.0,110.0,2.2,2.2
3424,300003,100950,CR22  ,2008JJ00,1039.0,270.0,157.0,2.9,2.9
