ID,RegioS,Perioden,TotaleOppervlakte_1,TotaalAgrarischGebruik_2,Glastuinbouw_3,OverigAgrarischGebruik_4,Bossen_5,TotaalBebouwdeGrond_6,Woongebied_7,Delfstoffenwinning_8,Bedrijfsterreinen_9,DienstverlenendeSector_10,OverigeOpenbareVoorzieningen_11,SociaalCultureleVoorzieningen_12,TotaalVerkeer_13,SpoorTramEnMetrowegen_14,VerhardeWegen_15,OnverhardeEnHalfverhardeWegen_16,Vliegvelden_17,TotaalRecreatie_18,ParkenEnPlantsoenen_19,Sportterreinen_20,Dagrecreatie_21,Volkstuinen_22,Verblijfsrecreatie_23,TotaalNatuurlijkTerrein_24,DroogNatuurlijkTerrein_25,NatNatuurlijkTerrein_26,TotaalOverigeGronden_27,Stortplaatsen_28,Wrakkenopslagplaatsen_29,Begraafplaatsen_30,BouwterreinVoorBedrijfsterreinen_31,BouwterreinVoorOverigeBestemmingen_32,OverigeGronden_33,TotaalWater_34,IJsselmeer_35,SpaarbekkensWaterreservoirs_36,WaterMetRecreatieveHoofdfunctie_37,OverigWaterBrederDan6Meter_38,WaddenzeeEemsDollard_39,OosterEnWesterschelde_40,Noordzee_41
68,GM0002,1996JJ00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69,GM0360,1989JJ00,25519.0,18212.0,6.0,18206.0,0.0,744.0,643.0,0.0,43.0,58.0,0.0,0.0,923.0,0.0,921.0,2.0,0.0,327.0,0.0,92.0,224.0,10.0,1.0,180.0,0.0,180.0,52.0,0.0,0.0,10.0,0.0,17.0,25.0,5083.0,0.0,0.0,0.0,5083.0,0.0,0.0,0.0
70,GM0360,1993JJ00,15238.0,8428.0,16.0,8412.0,8.0,783.0,670.0,0.0,55.0,58.0,0.0,0.0,427.0,0.0,427.0,0.0,0.0,398.0,0.0,92.0,268.0,29.0,9.0,246.0,0.0,246.0,29.0,0.0,0.0,4.0,0.0,0.0,25.0,4920.0,0.0,0.0,0.0,4920.0,0.0,0.0,0.0
71,GM0360,1996JJ00,15228.0,8405.0,16.0,8389.0,18.0,795.0,681.0,0.0,55.0,59.0,0.0,0.0,424.0,0.0,424.0,0.0,0.0,378.0,0.0,92.0,248.0,29.0,9.0,245.0,0.0,245.0,29.0,0.0,0.0,4.0,0.0,0.0,25.0,4934.0,0.0,0.0,0.0,4934.0,0.0,0.0,0.0
72,GM0482,1989JJ00,9961.0,4442.0,10.0,4432.0,59.0,2912.0,1956.0,0.0,854.0,26.0,59.0,17.0,485.0,0.0,446.0,39.0,0.0,518.0,94.0,210.0,51.0,163.0,0.0,52.0,0.0,52.0,326.0,14.0,0.0,34.0,0.0,242.0,36.0,1166.0,0.0,0.0,0.0,1166.0,0.0,0.0,0.0
73,GM0482,1993JJ00,9958.0,4176.0,10.0,4166.0,59.0,3156.0,2068.0,0.0,986.0,26.0,59.0,17.0,488.0,0.0,449.0,39.0,0.0,525.0,94.0,217.0,51.0,163.0,0.0,52.0,0.0,52.0,338.0,14.0,0.0,34.0,0.0,254.0,36.0,1164.0,0.0,0.0,0.0,1164.0,0.0,0.0,0.0
74,GM0482,1996JJ00,9960.0,3634.0,11.0,3623.0,89.0,3248.0,2029.0,0.0,1110.0,33.0,59.0,17.0,632.0,0.0,632.0,0.0,0.0,625.0,97.0,199.0,206.0,123.0,0.0,55.0,0.0,55.0,527.0,14.0,0.0,17.0,444.0,22.0,30.0,1150.0,0.0,0.0,28.0,1122.0,0.0,0.0,0.0
75,GM0613,1989JJ00,23744.0,15586.0,31.0,15555.0,1214.0,2783.0,1951.0,0.0,338.0,0.0,133.0,361.0,1199.0,109.0,959.0,131.0,0.0,1223.0,64.0,734.0,393.0,32.0,0.0,208.0,0.0,208.0,84.0,0.0,0.0,30.0,0.0,18.0,36.0,1446.0,0.0,0.0,0.0,1446.0,0.0,0.0,0.0
76,GM0613,1993JJ00,23751.0,15299.0,31.0,15268.0,839.0,2865.0,1981.0,0.0,390.0,0.0,133.0,361.0,1241.0,109.0,1001.0,131.0,0.0,1340.0,64.0,851.0,393.0,32.0,0.0,208.0,0.0,208.0,513.0,0.0,0.0,30.0,314.0,133.0,36.0,1446.0,0.0,0.0,0.0,1446.0,0.0,0.0,0.0
77,GM0613,1996JJ00,23745.0,14363.0,78.0,14285.0,1789.0,3331.0,2083.0,0.0,669.0,22.0,133.0,424.0,1186.0,124.0,1062.0,0.0,0.0,1296.0,64.0,818.0,384.0,30.0,0.0,199.0,0.0,199.0,144.0,0.0,0.0,30.0,67.0,0.0,47.0,1437.0,0.0,0.0,0.0,1437.0,0.0,0.0,0.0
78,GM0483,1989JJ00,28831.0,21027.0,2800.0,18227.0,26.0,2415.0,2172.0,0.0,243.0,0.0,0.0,0.0,800.0,0.0,800.0,0.0,0.0,704.0,13.0,285.0,289.0,8.0,109.0,0.0,0.0,0.0,28.0,0.0,0.0,4.0,0.0,24.0,0.0,3833.0,0.0,0.0,13.0,3820.0,0.0,0.0,0.0
79,GM0483,1993JJ00,30900.0,22825.0,2860.0,19965.0,26.0,2435.0,2172.0,0.0,263.0,0.0,0.0,0.0,916.0,0.0,916.0,0.0,0.0,741.0,13.0,285.0,311.0,22.0,110.0,0.0,0.0,0.0,28.0,0.0,0.0,4.0,0.0,24.0,0.0,3929.0,0.0,0.0,13.0,3916.0,0.0,0.0,0.0
80,GM0483,1996JJ00,30883.0,22805.0,2473.0,20332.0,52.0,2434.0,2171.0,0.0,263.0,0.0,0.0,0.0,916.0,0.0,916.0,0.0,0.0,759.0,13.0,285.0,289.0,59.0,113.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0,3913.0,0.0,0.0,13.0,3900.0,0.0,0.0,0.0
81,GM0361,1989JJ00,30953.0,9748.0,21.0,9727.0,171.0,13640.0,10282.0,0.0,1846.0,374.0,294.0,844.0,2016.0,331.0,1685.0,0.0,0.0,3002.0,1098.0,1137.0,368.0,328.0,71.0,197.0,0.0,197.0,1032.0,12.0,0.0,68.0,285.0,667.0,0.0,1148.0,0.0,0.0,0.0,1148.0,0.0,0.0,0.0
82,GM0361,1993JJ00,27914.0,5788.0,53.0,5735.0,171.0,14419.0,10844.0,0.0,1994.0,443.0,294.0,844.0,1916.0,331.0,1585.0,0.0,0.0,3153.0,1084.0,1655.0,0.0,341.0,73.0,167.0,0.0,167.0,1171.0,0.0,0.0,68.0,706.0,397.0,0.0,1128.0,0.0,0.0,0.0,1128.0,0.0,0.0,0.0
83,GM0361,1996JJ00,27916.0,5727.0,71.0,5656.0,230.0,15070.0,11049.0,0.0,2484.0,452.0,297.0,788.0,1906.0,321.0,1585.0,0.0,0.0,3123.0,1033.0,1700.0,0.0,317.0,73.0,167.0,0.0,167.0,556.0,1.0,0.0,68.0,283.0,204.0,0.0,1137.0,0.0,0.0,0.0,1137.0,0.0,0.0,0.0
84,GM0141,1989JJ00,38789.0,17647.0,0.0,17647.0,2191.0,13326.0,8985.0,275.0,2465.0,436.0,407.0,758.0,1900.0,301.0,1504.0,95.0,0.0,1835.0,670.0,897.0,19.0,184.0,65.0,0.0,0.0,0.0,958.0,0.0,0.0,195.0,255.0,508.0,0.0,934.0,0.0,0.0,0.0,934.0,0.0,0.0,0.0
85,GM0141,1993JJ00,38790.0,17028.0,0.0,17028.0,2200.0,14009.0,9389.0,275.0,2588.0,436.0,430.0,891.0,1924.0,301.0,1528.0,95.0,0.0,2014.0,691.0,1054.0,19.0,185.0,65.0,0.0,0.0,0.0,679.0,0.0,0.0,216.0,249.0,214.0,0.0,934.0,0.0,0.0,0.0,934.0,0.0,0.0,0.0
86,GM0141,1996JJ00,38787.0,16081.0,0.0,16081.0,2153.0,15003.0,9947.0,281.0,2785.0,609.0,430.0,951.0,1863.0,279.0,1505.0,79.0,0.0,2011.0,767.0,985.0,26.0,168.0,65.0,0.0,0.0,0.0,722.0,0.0,0.0,216.0,123.0,383.0,0.0,954.0,0.0,0.0,0.0,954.0,0.0,0.0,0.0
87,GM0034,1989JJ00,179238.0,73888.0,236.0,73652.0,17702.0,11216.0,8406.0,0.0,1898.0,457.0,261.0,194.0,7631.0,544.0,7087.0,0.0,0.0,7616.0,3893.0,1846.0,1202.0,658.0,17.0,3828.0,193.0,3635.0,10218.0,427.0,0.0,45.0,2755.0,6393.0,598.0,47141.0,31211.0,0.0,0.0,15930.0,0.0,0.0,0.0
88,GM0034,1993JJ00,179238.0,62306.0,377.0,61929.0,18763.0,15340.0,10893.0,1123.0,2394.0,486.0,175.0,269.0,7756.0,544.0,7212.0,0.0,0.0,8697.0,4576.0,1900.0,1323.0,687.0,211.0,3621.0,0.0,3621.0,16407.0,427.0,0.0,45.0,3237.0,12101.0,597.0,46350.0,31063.0,0.0,0.0,15287.0,0.0,0.0,0.0
89,GM0034,1996JJ00,248771.0,53947.0,506.0,53441.0,22939.0,18411.0,13864.0,0.0,1653.0,2214.0,235.0,445.0,7580.0,616.0,6807.0,157.0,0.0,9588.0,4343.0,2562.0,1767.0,701.0,215.0,3548.0,7.0,3541.0,15606.0,461.0,0.0,34.0,2745.0,11794.0,572.0,117152.0,100590.0,0.0,0.0,16562.0,0.0,0.0,0.0
90,GM0484,1989JJ00,57691.0,39691.0,192.0,39499.0,16.0,9002.0,6140.0,0.0,1591.0,129.0,68.0,1074.0,1937.0,301.0,1621.0,15.0,0.0,2589.0,1449.0,832.0,122.0,161.0,25.0,0.0,0.0,0.0,1921.0,0.0,0.0,91.0,672.0,1158.0,0.0,2535.0,0.0,0.0,0.0,2535.0,0.0,0.0,0.0
91,GM0484,1993JJ00,57679.0,38250.0,192.0,38058.0,16.0,9641.0,6544.0,0.0,1826.0,129.0,68.0,1074.0,2048.0,301.0,1733.0,14.0,0.0,3118.0,1394.0,1288.0,161.0,202.0,73.0,0.0,0.0,0.0,2089.0,0.0,0.0,91.0,670.0,1328.0,0.0,2517.0,0.0,0.0,0.0,2517.0,0.0,0.0,0.0
92,GM0484,1996JJ00,57678.0,36920.0,199.0,36721.0,85.0,10076.0,6689.0,0.0,2197.0,285.0,123.0,782.0,2074.0,301.0,1760.0,13.0,0.0,3928.0,1417.0,1427.0,809.0,217.0,58.0,0.0,0.0,0.0,2048.0,0.0,0.0,91.0,677.0,1280.0,0.0,2547.0,0.0,0.0,0.0,2547.0,0.0,0.0,0.0
93,GM0741,1989JJ00,56643.0,40066.0,0.0,40066.0,11277.0,2583.0,1213.0,0.0,79.0,0.0,1291.0,0.0,1541.0,0.0,1184.0,357.0,0.0,544.0,0.0,158.0,116.0,17.0,253.0,223.0,223.0,0.0,298.0,0.0,0.0,11.0,15.0,1.0,271.0,108.0,0.0,0.0,89.0,19.0,0.0,0.0,0.0
94,GM0741,1993JJ00,56647.0,39828.0,0.0,39828.0,11318.0,2722.0,1219.0,0.0,212.0,0.0,1291.0,0.0,1563.0,0.0,1205.0,358.0,0.0,573.0,0.0,176.0,116.0,17.0,264.0,306.0,231.0,75.0,228.0,0.0,0.0,11.0,6.0,23.0,188.0,108.0,0.0,0.0,89.0,19.0,0.0,0.0,0.0
95,GM0741,1996JJ00,56649.0,39707.0,0.0,39707.0,11348.0,2823.0,1268.0,0.0,196.0,0.0,1359.0,0.0,1551.0,0.0,1215.0,336.0,0.0,573.0,0.0,176.0,116.0,17.0,264.0,290.0,215.0,75.0,249.0,16.0,0.0,11.0,44.0,0.0,178.0,108.0,0.0,0.0,89.0,19.0,0.0,0.0,0.0
96,GM0142,1989JJ00,84957.0,64561.0,0.0,64561.0,13944.0,887.0,440.0,233.0,67.0,0.0,25.0,122.0,3795.0,157.0,3182.0,456.0,0.0,305.0,0.0,172.0,0.0,0.0,133.0,464.0,442.0,22.0,350.0,318.0,0.0,11.0,0.0,21.0,0.0,653.0,0.0,0.0,20.0,633.0,0.0,0.0,0.0
97,GM0142,1993JJ00,84959.0,64151.0,8.0,64143.0,14146.0,709.0,468.0,0.0,72.0,0.0,25.0,144.0,3795.0,157.0,3182.0,456.0,0.0,362.0,0.0,180.0,0.0,6.0,176.0,483.0,461.0,22.0,379.0,318.0,0.0,11.0,50.0,0.0,0.0,935.0,0.0,0.0,20.0,915.0,0.0,0.0,0.0
98,GM0142,1996JJ00,83743.0,62781.0,0.0,62781.0,13994.0,725.0,479.0,0.0,110.0,0.0,14.0,122.0,3612.0,157.0,2964.0,491.0,0.0,1000.0,0.0,819.0,0.0,6.0,175.0,357.0,335.0,22.0,316.0,305.0,0.0,11.0,0.0,0.0,0.0,958.0,0.0,0.0,20.0,938.0,0.0,0.0,0.0
99,GM1679,1989JJ00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,GM1679,1993JJ00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101,GM1679,1996JJ00,44284.0,31623.0,38.0,31585.0,7131.0,2651.0,2425.0,0.0,102.0,15.0,0.0,109.0,1561.0,2.0,1281.0,278.0,0.0,596.0,0.0,188.0,0.0,19.0,389.0,19.0,0.0,19.0,562.0,409.0,0.0,57.0,0.0,96.0,0.0,141.0,0.0,0.0,0.0,141.0,0.0,0.0,0.0
102,GM0060,1989JJ00,268501.0,21238.0,0.0,21238.0,1270.0,1527.0,997.0,0.0,0.0,29.0,485.0,16.0,1858.0,0.0,1179.0,560.0,119.0,2220.0,40.0,80.0,0.0,0.0,2100.0,29463.0,23974.0,5489.0,430.0,30.0,0.0,24.0,0.0,93.0,283.0,210496.0,0.0,0.0,0.0,497.0,157469.0,0.0,52530.0
103,GM0060,1993JJ00,268501.0,20690.0,0.0,20690.0,1261.0,1083.0,972.0,0.0,12.0,33.0,50.0,16.0,1869.0,0.0,1288.0,462.0,119.0,2247.0,40.0,80.0,21.0,0.0,2106.0,30752.0,25142.0,5610.0,378.0,30.0,0.0,24.0,0.0,8.0,316.0,210223.0,0.0,0.0,0.0,496.0,156886.0,0.0,52841.0
104,GM0060,1996JJ00,268503.0,20707.0,0.0,20707.0,1533.0,1158.0,1061.0,0.0,12.0,35.0,50.0,0.0,1720.0,0.0,1314.0,287.0,119.0,2283.0,40.0,128.0,16.0,0.0,2099.0,30792.0,25257.0,5535.0,337.0,30.0,0.0,24.0,0.0,8.0,275.0,209973.0,0.0,0.0,0.0,487.0,156780.0,0.0,52706.0
105,GM0306,1989JJ00,30585.0,16085.0,16.0,16069.0,9823.0,1635.0,1121.0,0.0,196.0,8.0,60.0,250.0,712.0,155.0,557.0,0.0,0.0,592.0,62.0,117.0,0.0,2.0,411.0,493.0,437.0,56.0,124.0,0.0,0.0,23.0,0.0,30.0,71.0,1121.0,0.0,0.0,0.0,1121.0,0.0,0.0,0.0
106,GM0306,1993JJ00,30583.0,16058.0,16.0,16042.0,9821.0,1615.0,1139.0,0.0,196.0,8.0,60.0,212.0,720.0,155.0,565.0,0.0,0.0,603.0,62.0,117.0,0.0,2.0,422.0,493.0,437.0,56.0,151.0,0.0,0.0,23.0,57.0,0.0,71.0,1121.0,0.0,0.0,0.0,1121.0,0.0,0.0,0.0
107,GM0306,1996JJ00,30587.0,15906.0,0.0,15906.0,9915.0,1676.0,1133.0,0.0,172.0,8.0,74.0,289.0,743.0,151.0,592.0,0.0,0.0,573.0,33.0,126.0,0.0,0.0,414.0,467.0,357.0,110.0,186.0,0.0,0.0,35.0,0.0,50.0,101.0,1121.0,0.0,0.0,0.0,1121.0,0.0,0.0,0.0
108,GM0307,1989JJ00,56646.0,24533.0,15.0,24518.0,3432.0,18372.0,12339.0,0.0,1827.0,614.0,1381.0,2211.0,3514.0,876.0,2604.0,34.0,0.0,3323.0,1104.0,1334.0,479.0,346.0,60.0,213.0,213.0,0.0,2586.0,203.0,0.0,92.0,631.0,1526.0,134.0,675.0,0.0,0.0,20.0,655.0,0.0,0.0,0.0
109,GM0307,1993JJ00,56641.0,23511.0,15.0,23496.0,3314.0,19958.0,13581.0,0.0,2193.0,614.0,1381.0,2189.0,3524.0,876.0,2614.0,34.0,0.0,3465.0,1104.0,1489.0,479.0,333.0,60.0,190.0,190.0,0.0,2009.0,267.0,0.0,92.0,274.0,1242.0,134.0,672.0,0.0,0.0,20.0,652.0,0.0,0.0,0.0
110,GM0307,1996JJ00,56651.0,21348.0,15.0,21333.0,4112.0,21700.0,15198.0,0.0,2543.0,510.0,1321.0,2128.0,3853.0,993.0,2860.0,0.0,0.0,2944.0,921.0,1360.0,310.0,304.0,49.0,269.0,269.0,0.0,1657.0,375.0,0.0,73.0,208.0,954.0,47.0,768.0,0.0,0.0,20.0,748.0,0.0,0.0,0.0
111,GM0198,1989JJ00,10543.0,8346.0,54.0,8292.0,28.0,874.0,720.0,0.0,91.0,18.0,0.0,45.0,337.0,0.0,337.0,0.0,0.0,146.0,0.0,88.0,29.0,0.0,29.0,161.0,56.0,105.0,95.0,0.0,0.0,12.0,23.0,50.0,10.0,556.0,0.0,0.0,0.0,556.0,0.0,0.0,0.0
112,GM0198,1993JJ00,10463.0,8236.0,66.0,8170.0,28.0,937.0,751.0,0.0,123.0,18.0,0.0,45.0,348.0,0.0,348.0,0.0,0.0,167.0,0.0,94.0,38.0,6.0,29.0,161.0,56.0,105.0,30.0,0.0,0.0,12.0,0.0,8.0,10.0,557.0,0.0,0.0,0.0,557.0,0.0,0.0,0.0
113,GM0198,1996JJ00,10462.0,8140.0,87.0,8053.0,72.0,1000.0,759.0,0.0,178.0,18.0,0.0,45.0,338.0,0.0,338.0,0.0,0.0,194.0,0.0,109.0,40.0,6.0,39.0,116.0,56.0,60.0,45.0,0.0,0.0,12.0,0.0,23.0,10.0,557.0,0.0,0.0,0.0,557.0,0.0,0.0,0.0
114,GM0362,1989JJ00,42373.0,20317.0,2137.0,18180.0,3228.0,10187.0,8330.0,0.0,295.0,779.0,186.0,597.0,1960.0,148.0,1812.0,0.0,0.0,3727.0,640.0,2129.0,690.0,268.0,0.0,102.0,0.0,102.0,1102.0,0.0,40.0,12.0,10.0,357.0,683.0,1751.0,0.0,0.0,0.0,1751.0,0.0,0.0,0.0
115,GM0362,1993JJ00,42373.0,19035.0,2542.0,16493.0,3077.0,11308.0,9318.0,0.0,456.0,779.0,190.0,565.0,2009.0,148.0,1861.0,0.0,0.0,3734.0,605.0,2185.0,676.0,268.0,0.0,102.0,0.0,102.0,1357.0,0.0,40.0,12.0,0.0,622.0,683.0,1751.0,0.0,0.0,0.0,1751.0,0.0,0.0,0.0
116,GM0362,1996JJ00,42374.0,18574.0,2630.0,15944.0,2994.0,12227.0,9950.0,0.0,618.0,1133.0,137.0,389.0,2086.0,126.0,1913.0,47.0,0.0,3589.0,633.0,1911.0,730.0,315.0,0.0,52.0,0.0,52.0,726.0,0.0,40.0,13.0,0.0,307.0,366.0,2126.0,0.0,0.0,0.0,2126.0,0.0,0.0,0.0
117,GM0363,1989JJ00,204173.0,33884.0,518.0,33366.0,991.0,71368.0,46488.0,0.0,15170.0,3607.0,2481.0,3622.0,9231.0,3108.0,5979.0,144.0,0.0,20255.0,9055.0,6515.0,814.0,3542.0,329.0,1090.0,348.0,742.0,24518.0,1870.0,165.0,1249.0,8655.0,8606.0,3973.0,42837.0,14083.0,0.0,1536.0,27218.0,0.0,0.0,0.0
118,GM0363,1993JJ00,201579.0,30351.0,644.0,29707.0,1092.0,75309.0,47552.0,0.0,17255.0,4033.0,2795.0,3674.0,11435.0,3219.0,8057.0,159.0,0.0,21305.0,9404.0,7256.0,768.0,3584.0,293.0,909.0,228.0,681.0,18536.0,1998.0,165.0,1249.0,6782.0,5117.0,3225.0,42640.0,14039.0,0.0,1749.0,26852.0,0.0,0.0,0.0
119,GM0363,1996JJ00,212353.0,29248.0,338.0,28910.0,1169.0,76523.0,47989.0,0.0,18322.0,3954.0,2097.0,4161.0,12744.0,3565.0,8816.0,363.0,0.0,22238.0,10435.0,7337.0,779.0,3437.0,250.0,507.0,0.0,507.0,16553.0,1979.0,153.0,1215.0,5369.0,4678.0,3159.0,53371.0,25019.0,0.0,1767.0,26585.0,0.0,0.0,0.0
120,GM0364,1989JJ00,22507.0,16825.0,30.0,16795.0,197.0,1433.0,1114.0,0.0,43.0,0.0,276.0,0.0,839.0,0.0,839.0,0.0,0.0,1140.0,307.0,213.0,130.0,100.0,390.0,10.0,0.0,10.0,203.0,0.0,0.0,12.0,0.0,31.0,160.0,1863.0,575.0,613.0,0.0,675.0,0.0,0.0,0.0
121,GM0364,1993JJ00,47695.0,16891.0,100.0,16791.0,202.0,1756.0,1186.0,0.0,43.0,0.0,527.0,0.0,842.0,0.0,842.0,0.0,0.0,1080.0,307.0,218.0,164.0,100.0,291.0,201.0,0.0,201.0,256.0,0.0,0.0,12.0,0.0,0.0,244.0,26466.0,24686.0,1033.0,0.0,747.0,0.0,0.0,0.0
122,GM0364,1996JJ00,47693.0,16642.0,127.0,16515.0,212.0,1914.0,1232.0,0.0,155.0,0.0,527.0,0.0,772.0,0.0,772.0,0.0,0.0,1116.0,307.0,227.0,164.0,127.0,291.0,199.0,0.0,199.0,308.0,0.0,0.0,12.0,0.0,55.0,241.0,26530.0,24686.0,1033.0,0.0,811.0,0.0,0.0,0.0
123,GM0199,1989JJ00,30262.0,22991.0,0.0,22991.0,470.0,936.0,711.0,73.0,152.0,0.0,0.0,0.0,797.0,0.0,797.0,0.0,0.0,1022.0,0.0,88.0,616.0,0.0,318.0,112.0,0.0,112.0,926.0,0.0,0.0,12.0,0.0,114.0,800.0,3009.0,0.0,0.0,2146.0,863.0,0.0,0.0,0.0
124,GM0199,1993JJ00,30261.0,22835.0,0.0,22835.0,470.0,1021.0,752.0,105.0,164.0,0.0,0.0,0.0,797.0,0.0,797.0,0.0,0.0,1117.0,0.0,88.0,691.0,0.0,338.0,112.0,0.0,112.0,751.0,0.0,0.0,12.0,0.0,603.0,136.0,3157.0,0.0,0.0,2338.0,819.0,0.0,0.0,0.0
125,GM0199,1996JJ00,30261.0,21762.0,0.0,21762.0,530.0,1864.0,747.0,968.0,149.0,0.0,0.0,0.0,830.0,0.0,830.0,0.0,0.0,1369.0,0.0,87.0,908.0,0.0,374.0,112.0,0.0,112.0,504.0,0.0,0.0,11.0,32.0,316.0,145.0,3290.0,0.0,0.0,2449.0,841.0,0.0,0.0,0.0
126,GM0105,1989JJ00,92369.0,74851.0,0.0,74851.0,8763.0,2740.0,2409.0,192.0,89.0,0.0,50.0,0.0,2910.0,0.0,2345.0,565.0,0.0,892.0,0.0,264.0,0.0,20.0,608.0,1702.0,1653.0,49.0,68.0,0.0,0.0,49.0,0.0,19.0,0.0,444.0,0.0,0.0,0.0,444.0,0.0,0.0,0.0
127,GM0105,1993JJ00,92373.0,74752.0,0.0,74752.0,8856.0,2718.0,2464.0,172.0,63.0,0.0,19.0,0.0,2954.0,0.0,2409.0,545.0,0.0,949.0,0.0,262.0,0.0,20.0,667.0,1585.0,1536.0,49.0,49.0,0.0,0.0,49.0,0.0,0.0,0.0,511.0,0.0,0.0,26.0,485.0,0.0,0.0,0.0
128,GM0105,1996JJ00,92367.0,74283.0,0.0,74283.0,9110.0,2706.0,2534.0,172.0,0.0,0.0,0.0,0.0,2851.0,0.0,2495.0,356.0,0.0,947.0,16.0,257.0,0.0,14.0,660.0,1734.0,1685.0,49.0,227.0,0.0,0.0,49.0,0.0,178.0,0.0,509.0,0.0,0.0,26.0,483.0,0.0,0.0,0.0
129,GM0366,1989JJ00,53710.0,45412.0,32.0,45380.0,48.0,1897.0,1737.0,0.0,46.0,0.0,114.0,0.0,1962.0,249.0,1693.0,20.0,0.0,242.0,61.0,110.0,10.0,26.0,35.0,220.0,0.0,220.0,410.0,67.0,0.0,34.0,0.0,19.0,290.0,3521.0,0.0,0.0,0.0,2125.0,1396.0,0.0,0.0
130,GM0366,1993JJ00,78794.0,68447.0,56.0,68391.0,46.0,2362.0,2192.0,0.0,46.0,0.0,124.0,0.0,2445.0,249.0,2176.0,20.0,0.0,363.0,78.0,203.0,17.0,42.0,23.0,236.0,0.0,236.0,512.0,67.0,0.0,39.0,0.0,111.0,295.0,4382.0,0.0,0.0,0.0,2952.0,1430.0,0.0,0.0
131,GM0366,1996JJ00,78793.0,68346.0,56.0,68290.0,60.0,2519.0,2407.0,0.0,46.0,0.0,66.0,0.0,2416.0,249.0,2167.0,0.0,0.0,357.0,53.0,249.0,17.0,15.0,23.0,422.0,0.0,422.0,284.0,67.0,0.0,39.0,0.0,17.0,161.0,4389.0,0.0,0.0,0.0,2959.0,1430.0,0.0,0.0
132,GM1702,1989JJ00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133,GM1702,1993JJ00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
134,GM1702,1996JJ00,99514.0,77572.0,48.0,77524.0,11794.0,2994.0,2246.0,0.0,156.0,15.0,406.0,171.0,3078.0,0.0,2530.0,548.0,0.0,1724.0,11.0,362.0,830.0,19.0,502.0,1718.0,1568.0,150.0,230.0,34.0,9.0,39.0,0.0,148.0,0.0,404.0,0.0,0.0,206.0,198.0,0.0,0.0,0.0
135,GM0200,1989JJ00,341101.0,90615.0,52.0,90563.0,160429.0,33969.0,22612.0,727.0,4329.0,1198.0,2093.0,3010.0,12530.0,1081.0,9869.0,1580.0,0.0,11429.0,2522.0,2320.0,1336.0,139.0,5112.0,29834.0,29531.0,303.0,1473.0,108.0,35.0,727.0,253.0,299.0,51.0,820.0,0.0,0.0,51.0,769.0,0.0,0.0,0.0
136,GM0200,1993JJ00,341104.0,90135.0,70.0,90065.0,160409.0,34852.0,23087.0,786.0,4634.0,1198.0,2137.0,3010.0,12533.0,1081.0,9872.0,1580.0,0.0,11557.0,2522.0,2398.0,1236.0,131.0,5270.0,29657.0,29403.0,254.0,1140.0,108.0,35.0,727.0,0.0,219.0,51.0,820.0,0.0,0.0,51.0,769.0,0.0,0.0,0.0
137,GM0200,1996JJ00,341125.0,88977.0,81.0,88896.0,159768.0,35981.0,23868.0,715.0,5157.0,1190.0,2120.0,2931.0,12790.0,1079.0,10510.0,1201.0,0.0,11443.0,2436.0,2403.0,1255.0,111.0,5238.0,29674.0,29417.0,257.0,1661.0,108.0,28.0,724.0,28.0,757.0,16.0,831.0,0.0,0.0,51.0,780.0,0.0,0.0,0.0
138,GM0003,1989JJ00,24633.0,19016.0,0.0,19016.0,111.0,3018.0,1992.0,20.0,489.0,55.0,318.0,144.0,1152.0,113.0,823.0,216.0,0.0,407.0,206.0,191.0,0.0,0.0,10.0,0.0,0.0,0.0,187.0,22.0,9.0,37.0,119.0,0.0,0.0,741.0,0.0,0.0,0.0,741.0,0.0,0.0,0.0
139,GM0003,1993JJ00,24611.0,19172.0,0.0,19172.0,111.0,2674.0,2026.0,20.0,383.0,74.0,27.0,144.0,1054.0,113.0,893.0,48.0,0.0,431.0,219.0,202.0,0.0,0.0,10.0,145.0,145.0,0.0,270.0,22.0,9.0,37.0,129.0,73.0,0.0,756.0,0.0,0.0,0.0,756.0,0.0,0.0,0.0
140,GM0003,1996JJ00,24621.0,18796.0,0.0,18796.0,433.0,2786.0,2090.0,20.0,375.0,74.0,16.0,211.0,1066.0,113.0,905.0,48.0,0.0,431.0,219.0,202.0,0.0,0.0,10.0,145.0,145.0,0.0,202.0,22.0,9.0,59.0,20.0,92.0,0.0,762.0,0.0,0.0,0.0,762.0,0.0,0.0,0.0
141,GM0885,1989JJ00,42037.0,22385.0,680.0,21705.0,12256.0,3174.0,1522.0,1157.0,195.0,0.0,19.0,281.0,1302.0,0.0,938.0,364.0,0.0,1059.0,0.0,185.0,0.0,0.0,874.0,687.0,159.0,528.0,157.0,0.0,0.0,43.0,0.0,0.0,114.0,1018.0,0.0,0.0,50.0,968.0,0.0,0.0,0.0
