ID,Leeftijd,Marges,RegioS,Perioden,ErvarenGezondheidGoedZeerGoed_1,EenOfMeerLangdurigeAandoeningen_2,BeperktVanwegeProblemenMetGezondheid_3,EenOfMeerLichamelijkeBeperkingen_4,BeperkingInHoren_5,BeperkingInZien_6,BeperkingInBewegen_7,Ondergewicht_8,NormaalGewicht_9,Overgewicht_10,MatigOvergewicht_11,ErnstigOvergewicht_12,VoldoetAanBeweegrichtlijn_13,VoldoetAanNormGezondBewegen_14,VoldoetAanFitnorm_15,VoldoetAanTenMinste1Bewegingsnorm_16,WekelijkseSporters_17,Mantelzorger_18,ZwaarBelasteMantelzorgers_19,UrenMantelzorgPerWeek_20,Mantelzorgontvanger_21,UrenOntvangenMantelzorgPerWeek_22
2209,53155,MBG0095,GM0893,2016JJ00,81.5,38.7,34.8,13.4,6.8,4.3,8.0,4.0,50.5,59.1,42.9,20.5,60.7,64.5,24.5,66.0,58.6,26.2,,,,
2210,53155,MBG0095,GM0373,2016JJ00,85.8,33.0,31.5,10.9,5.6,4.4,6.7,4.4,62.8,45.5,38.2,10.2,67.6,76.2,31.3,77.2,66.3,20.5,,,,
2211,53155,MBG0095,GM0748,2016JJ00,80.1,33.6,30.9,19.7,9.4,9.2,11.0,2.8,53.8,56.1,39.7,20.6,56.2,66.0,24.2,67.5,58.4,17.2,,,,
2212,53155,MBG0095,GM1859,2016JJ00,86.4,34.4,33.3,13.0,5.9,5.8,8.0,3.1,52.8,55.5,42.5,16.1,57.5,66.1,25.5,67.7,63.2,18.5,,,,
2213,53155,MBG0095,GM1721,2016JJ00,80.3,38.2,38.2,17.4,7.5,10.3,11.3,4.5,62.6,47.1,36.3,14.5,60.8,63.8,32.2,66.7,69.6,21.2,,,,
2214,53155,MBG0095,GM0753,2016JJ00,80.7,36.2,35.6,13.1,4.9,8.0,7.7,2.6,52.7,58.3,44.5,18.6,64.6,69.3,23.7,69.9,65.6,24.3,,,,
2215,53155,MBG0095,GM0209,2016JJ00,85.1,29.5,35.0,13.9,5.7,7.3,7.2,2.2,56.2,55.4,42.1,17.8,56.6,66.1,27.6,67.8,69.4,19.3,21.6,7.5,,
2216,53155,MBG0095,GM0375,2016JJ00,79.8,34.0,34.3,16.1,4.8,8.2,9.9,3.2,51.5,54.5,40.4,16.8,59.8,66.5,24.9,67.2,60.6,16.4,20.7,8.7,,
2217,53155,MBG0095,GM0063,2016JJ00,82.9,34.6,33.3,15.9,9.6,8.3,10.9,5.1,58.7,56.5,41.0,22.2,55.6,61.1,21.3,63.4,49.4,14.8,,,,
2218,53155,MBG0095,GM0310,2016JJ00,82.8,31.8,31.8,10.9,3.4,6.1,6.7,4.9,64.7,42.4,31.5,14.1,64.5,68.5,30.7,70.8,72.7,18.8,,,,
2219,53155,MBG0095,GM0585,2016JJ00,90.5,30.1,24.4,10.0,4.6,4.4,6.3,3.8,48.5,62.1,44.3,22.9,52.9,58.5,24.5,60.7,55.4,19.9,,,,
2220,53155,MBG0095,GM1728,2016JJ00,85.9,28.5,30.5,14.6,7.7,10.0,6.9,4.2,52.5,58.0,41.8,21.5,60.7,68.7,22.2,71.1,64.9,17.9,,,,
2221,53155,MBG0095,GM0376,2016JJ00,83.2,36.5,32.6,11.7,4.9,7.3,6.2,6.3,67.8,42.0,35.9,9.4,57.6,58.8,33.1,62.9,65.2,21.0,,,,
2222,53155,MBG0095,GM0377,2016JJ00,92.2,30.2,24.8,7.6,2.9,4.6,5.4,2.9,69.9,40.1,33.0,10.5,64.0,72.6,39.4,74.4,77.1,21.3,,,,
2223,53155,MBG0095,GM1901,2016JJ00,89.4,36.3,29.8,11.0,3.6,7.0,6.0,3.7,57.3,51.5,38.7,16.3,62.0,67.7,26.8,70.4,60.4,19.9,,,,
2224,53155,MBG0095,GM0755,2016JJ00,88.2,27.2,27.0,13.1,4.7,6.2,7.9,2.1,61.5,48.4,36.5,15.4,64.2,65.1,30.5,67.6,67.8,20.3,,,,
2225,53155,MBG0095,GM0009,2016JJ00,88.3,36.7,33.1,13.5,3.6,9.6,6.2,3.9,46.3,63.5,47.6,20.9,59.5,67.6,25.8,68.8,55.0,20.9,,,,
2226,53155,MBG0095,GM1681,2016JJ00,87.0,38.6,34.8,13.2,4.6,5.3,8.2,5.3,48.8,61.8,48.3,19.0,58.0,63.0,22.8,65.1,55.9,18.3,,,,
2227,53155,MBG0095,GM0147,2016JJ00,87.4,30.4,29.3,11.2,5.4,4.8,5.3,2.2,52.8,56.2,43.5,16.2,65.2,69.0,31.7,70.3,66.3,19.8,,,,
2228,53155,MBG0095,GM0654,2016JJ00,87.0,26.3,29.5,11.3,2.8,5.3,8.1,1.1,64.8,47.8,33.5,19.1,59.5,68.9,27.1,69.9,56.5,28.4,,,,
2229,53155,MBG0095,GM0756,2016JJ00,84.2,32.2,28.7,16.0,5.2,9.2,7.2,4.2,64.6,43.5,32.8,13.8,66.8,67.7,28.2,69.4,69.6,21.4,,,,
2230,53155,MBG0095,GM0757,2016JJ00,87.7,31.4,31.7,18.1,9.1,10.4,8.7,4.1,59.9,51.6,37.1,19.1,66.2,73.9,31.7,75.3,64.7,20.1,,,,
2231,53155,MBG0095,GM0758,2016JJ00,79.8,28.3,26.3,13.1,5.0,7.9,8.3,3.8,59.2,45.5,34.2,13.6,58.0,61.5,23.5,63.3,63.6,17.0,20.6,11.4,,
2232,53155,MBG0095,GM0501,2016JJ00,84.3,34.4,33.6,9.4,4.0,5.6,5.6,1.9,49.6,61.7,46.9,19.6,64.7,67.1,29.6,70.0,72.6,14.8,,,,
2233,53155,MBG0095,GM1876,2016JJ00,85.1,34.0,32.2,10.8,3.8,5.0,6.5,3.1,52.2,56.1,42.9,16.5,62.3,66.9,28.6,68.3,69.9,22.4,12.6,6.6,,
2234,53155,MBG0095,GM0213,2016JJ00,87.9,36.3,34.2,12.2,5.7,5.1,6.0,2.9,51.7,57.4,42.4,18.8,63.7,69.2,28.7,70.2,65.0,22.1,,,,
2235,53155,MBG0095,GM0899,2016JJ00,74.9,39.6,38.7,17.5,5.3,9.4,11.2,2.7,45.9,58.6,39.1,22.0,45.9,51.3,17.2,52.5,50.0,17.6,21.7,13.8,,
2236,53155,MBG0095,GM0312,2016JJ00,89.2,27.8,24.7,8.6,2.9,4.6,4.6,3.4,66.2,41.8,32.5,12.0,64.7,74.0,27.6,75.5,65.4,20.8,,,,
2237,53155,MBG0095,GM0313,2016JJ00,86.1,28.4,28.5,10.7,5.4,4.9,6.0,4.4,56.0,52.2,38.1,17.7,61.8,64.8,24.2,66.4,59.9,15.6,,,,
2238,53155,MBG0095,GM0214,2016JJ00,81.8,37.0,37.3,14.5,5.9,7.1,7.3,2.6,55.5,54.2,40.8,17.2,48.3,59.1,21.9,61.6,52.8,18.8,,,,
2239,53155,MBG0095,GM0502,2016JJ00,82.0,35.1,37.3,15.8,7.3,7.6,9.7,3.7,53.8,56.6,42.3,19.0,56.5,62.5,26.2,65.3,61.6,15.9,,,,
2240,53155,MBG0095,GM0383,2016JJ00,87.5,33.1,29.3,10.7,5.1,5.1,6.8,3.8,65.7,43.3,34.6,11.9,72.3,71.1,35.7,74.3,69.7,20.4,,,,
2241,53155,MBG0095,GM0109,2016JJ00,82.0,36.9,38.0,21.0,9.7,8.3,13.6,4.7,55.3,55.9,43.4,16.9,56.5,65.5,27.6,67.0,54.7,16.1,,,,
2242,53155,MBG0095,GM1706,2016JJ00,83.9,32.0,34.1,14.4,8.1,7.1,5.6,5.0,62.8,47.4,38.0,13.4,65.1,61.8,25.7,63.4,68.3,21.2,,,,
2243,53155,MBG0095,GM0611,2016JJ00,91.1,33.0,30.2,13.5,6.6,7.5,9.8,4.6,52.0,58.5,42.6,20.6,55.0,60.9,25.3,60.9,60.7,22.7,,,,
2244,53155,MBG0095,GM1684,2016JJ00,77.6,41.5,41.9,17.3,5.8,9.5,10.9,3.4,55.9,54.8,41.1,18.0,67.3,68.3,26.6,71.4,64.0,22.2,,,,
2245,53155,MBG0095,GM0216,2016JJ00,84.1,34.3,31.6,13.8,4.7,8.8,9.4,3.5,58.1,52.0,41.3,14.4,60.2,62.5,25.4,66.3,62.1,17.9,,,,
2246,53155,MBG0095,GM0148,2016JJ00,89.9,31.3,29.1,10.4,5.4,4.8,5.6,2.1,61.7,47.7,38.6,12.2,63.7,66.4,24.3,68.1,60.7,17.4,,,,
2247,53155,MBG0095,GM1891,2016JJ00,87.8,32.0,29.8,12.2,5.3,5.6,7.9,3.5,54.1,56.5,42.7,18.0,59.0,68.1,23.6,69.4,52.1,22.5,,,,
2248,53155,MBG0095,GM0503,2016JJ00,85.1,33.3,31.0,12.1,3.7,6.9,7.1,5.2,63.5,42.4,32.0,13.1,67.0,65.9,23.1,68.6,67.0,11.9,,,,
2249,53155,MBG0095,GM0010,2016JJ00,77.5,44.3,38.2,18.7,6.2,8.6,14.8,3.7,49.1,61.5,40.2,26.5,54.2,61.0,25.5,62.3,52.9,19.0,,,,
2250,53155,MBG0095,GM0762,2016JJ00,86.8,31.2,32.3,14.9,5.8,6.6,8.4,5.2,58.0,50.1,39.8,13.6,62.2,62.3,26.6,64.6,61.1,22.8,,,,
2251,53155,MBG0095,GM0150,2016JJ00,85.5,37.0,37.3,16.5,6.8,8.5,9.3,4.6,56.0,51.8,39.2,15.6,68.3,70.6,26.8,72.2,64.5,19.0,,,,
2252,53155,MBG0095,GM0384,2016JJ00,86.1,27.9,24.8,10.4,3.8,5.0,6.4,6.5,58.8,46.7,34.9,15.2,67.7,68.8,25.6,70.4,64.3,14.2,,,,
2253,53155,MBG0095,GM1774,2016JJ00,92.0,27.7,26.4,10.1,4.2,6.3,5.9,2.2,59.6,49.1,40.6,11.2,61.5,66.7,25.8,69.1,70.0,20.1,,,,
2254,53155,MBG0095,GM0221,2016JJ00,79.2,40.3,38.1,20.8,11.9,9.5,10.0,2.7,49.0,62.0,42.4,24.8,58.6,57.8,21.6,58.8,52.4,19.8,,,,
2255,53155,MBG0095,GM0222,2016JJ00,82.0,39.9,41.8,12.1,4.3,6.3,7.6,1.5,52.0,57.8,44.4,17.1,62.9,67.7,30.7,69.2,63.3,23.8,,,,
2256,53155,MBG0095,GM0766,2016JJ00,85.1,31.5,31.2,13.5,6.4,7.2,7.0,6.2,56.3,52.7,40.0,16.7,59.4,62.6,27.1,64.7,65.0,20.6,,,,
2257,53155,MBG0095,GM0058,2016JJ00,87.9,32.9,34.5,9.3,3.8,4.7,5.7,5.8,62.6,47.9,31.6,21.0,64.7,64.9,27.1,67.3,49.7,15.9,,,,
2258,53155,MBG0095,GM0505,2016JJ00,83.1,33.8,28.2,18.0,6.6,9.8,12.2,4.7,58.3,50.8,33.9,21.1,57.7,65.5,24.1,67.7,52.4,16.9,,,,
2259,53155,MBG0095,GM0498,2016JJ00,86.9,32.6,32.3,12.0,5.7,5.4,5.9,3.1,60.9,48.5,39.0,12.7,63.5,75.1,31.6,77.2,61.5,16.9,,,,
2260,53155,MBG0095,GM1719,2016JJ00,83.4,32.3,32.8,14.0,7.1,5.4,8.8,4.7,54.6,56.5,42.5,18.6,56.6,67.5,21.9,68.8,64.7,18.8,,,,
2261,53155,MBG0095,GM0303,2016JJ00,88.4,29.4,27.2,12.2,8.1,7.9,9.8,7.1,58.2,50.3,36.1,18.9,49.4,61.8,21.5,62.8,56.3,17.3,,,,
2262,53155,MBG0095,GM0225,2016JJ00,84.5,34.7,31.9,14.2,4.9,7.7,7.8,3.5,49.5,59.4,42.8,20.9,55.5,58.1,22.7,60.3,59.9,19.6,,,,
2263,53155,MBG0095,GM0226,2016JJ00,85.8,38.6,39.4,16.1,5.4,7.3,9.8,3.8,52.8,56.5,39.8,20.9,60.5,68.3,29.2,69.5,65.9,18.2,,,,
2264,53155,MBG0095,GM1711,2016JJ00,78.6,35.6,34.2,14.4,4.4,8.9,10.2,4.4,51.1,56.3,41.6,18.7,53.8,59.7,23.7,61.5,54.2,19.8,31.0,10.3,,
2265,53155,MBG0095,GM0385,2016JJ00,87.6,27.8,27.3,11.1,3.6,7.0,4.9,2.7,61.0,45.0,36.1,10.9,61.5,65.5,25.6,66.7,65.6,15.8,19.7,10.5,,
2266,53155,MBG0095,GM0228,2016JJ00,84.3,34.0,35.3,15.1,6.0,8.6,10.2,7.1,60.1,45.9,32.6,16.8,65.0,65.8,26.0,67.6,63.5,18.6,,,,
2267,53155,MBG0095,GM0317,2016JJ00,86.4,32.9,27.5,12.1,5.1,5.3,9.0,4.4,54.8,52.8,40.0,16.2,57.0,64.7,29.4,66.4,62.0,17.6,,,,
2268,53155,MBG0095,GM1651,2016JJ00,81.6,39.1,35.1,13.8,4.0,5.4,9.6,4.1,47.8,61.1,43.4,22.2,53.8,61.6,23.0,63.4,46.9,21.9,,,,
2269,53155,MBG0095,GM0770,2016JJ00,87.8,25.2,28.6,10.9,7.8,3.8,6.0,4.8,59.1,51.3,44.6,10.0,63.6,67.9,33.7,71.4,72.5,22.7,,,,
2270,53155,MBG0095,GM1903,2016JJ00,84.1,31.2,27.6,9.1,3.5,3.7,5.7,2.7,55.8,48.3,35.9,14.3,52.7,58.8,22.0,60.3,59.4,18.5,25.3,9.9,,
2271,53155,MBG0095,GM0772,2016JJ00,78.0,29.7,29.4,13.1,3.7,7.4,7.1,3.3,63.0,40.1,30.4,11.2,62.8,67.9,21.1,69.1,63.1,13.7,22.7,16.4,,
2272,53155,MBG0095,GM0230,2016JJ00,87.4,36.5,35.5,10.1,4.2,4.7,5.6,4.8,52.9,54.8,41.9,16.4,62.5,62.9,20.1,63.6,60.7,19.8,,,,
2273,53155,MBG0095,GM0114,2016JJ00,82.5,34.7,38.3,17.9,7.8,5.9,13.4,3.3,49.8,62.0,41.0,26.8,56.3,63.9,25.3,65.9,48.2,21.2,,,,
2274,53155,MBG0095,GM0388,2016JJ00,87.9,32.2,29.7,11.9,6.8,6.3,4.8,4.7,61.6,48.4,36.1,16.2,67.3,64.9,30.1,67.6,59.7,17.3,,,,
2275,53155,MBG0095,GM0153,2016JJ00,78.1,36.9,35.7,19.1,7.3,7.7,12.3,4.2,54.1,51.4,37.9,16.0,63.0,71.2,25.9,73.5,59.7,17.1,17.0,12.1,,
2276,53155,MBG0095,GM0232,2016JJ00,83.4,38.0,35.5,15.1,5.3,8.3,7.8,2.5,53.4,56.3,43.2,16.8,64.6,74.4,26.6,74.7,63.2,18.6,,,,
2277,53155,MBG0095,GM0233,2016JJ00,87.0,37.9,34.9,13.1,7.2,6.1,7.2,2.6,56.5,52.4,42.0,13.7,61.8,70.2,29.0,71.7,62.3,22.2,,,,
2278,53155,MBG0095,GM0777,2016JJ00,84.4,34.5,33.6,17.4,6.9,10.6,9.9,5.8,62.0,49.0,38.4,14.6,61.4,65.1,22.4,66.8,65.0,24.9,,,,
2279,53155,MBG0095,GM1722,2016JJ00,,,,,,,,,,,,,,,,,,,,,,
2280,53155,MBG0095,GM0070,2016JJ00,86.2,37.9,35.4,13.3,5.5,7.8,8.6,5.8,55.3,54.8,38.7,20.5,58.1,57.9,24.0,58.3,53.7,16.3,,,,
2281,53155,MBG0095,GM1940,2016JJ00,91.0,24.3,22.2,8.6,4.5,5.0,5.0,2.4,62.6,47.4,35.7,15.2,57.5,63.2,22.9,65.9,55.0,16.3,,,,
2282,53155,MBG0095,GM0779,2016JJ00,83.0,32.6,28.6,16.4,6.0,5.8,10.7,6.6,55.0,56.2,40.1,21.0,52.9,64.4,26.0,66.8,54.7,21.9,,,,
2283,53155,MBG0095,GM0236,2016JJ00,90.9,32.2,32.6,12.8,8.2,6.3,7.3,6.8,57.9,50.7,38.8,15.8,60.6,56.6,23.0,58.2,57.6,20.9,,,,
2284,53155,MBG0095,GM1771,2016JJ00,81.7,38.9,37.0,15.4,6.8,6.0,10.7,5.0,55.4,53.6,43.3,14.1,66.2,71.9,29.4,73.2,64.0,18.9,,,,
2285,53155,MBG0095,GM1652,2016JJ00,82.3,33.6,38.0,18.8,4.7,10.7,12.7,3.2,58.2,50.5,39.4,14.4,58.0,68.0,27.8,69.9,68.5,21.9,,,,
2286,53155,MBG0095,GM0907,2016JJ00,84.6,35.7,30.2,13.1,6.5,6.7,6.9,3.0,59.1,50.9,39.3,15.8,64.4,68.2,23.7,69.8,64.1,28.3,,,,
2287,53155,MBG0095,GM0689,2016JJ00,87.2,32.2,30.9,13.0,5.2,6.0,8.5,1.9,57.2,54.1,36.3,22.3,54.4,63.3,22.4,65.3,57.7,22.9,,,,
2288,53155,MBG0095,GM0784,2016JJ00,83.0,36.1,28.4,13.9,6.2,6.7,8.3,3.8,48.0,61.5,43.1,23.2,60.9,64.9,25.5,66.5,66.3,20.5,,,,
2289,53155,MBG0095,GM1924,2016JJ00,86.4,34.2,28.3,14.2,5.8,4.9,9.8,3.9,56.9,52.9,40.1,17.2,61.3,62.1,26.7,63.2,53.3,19.5,,,,
2290,53155,MBG0095,GM0664,2016JJ00,85.2,35.2,37.1,18.1,7.4,11.9,9.1,10.4,57.5,55.7,44.5,17.7,67.7,79.1,36.6,80.9,63.3,28.2,,,,
2291,53155,MBG0095,GM0785,2016JJ00,82.7,39.1,36.8,15.6,5.4,9.9,5.8,3.2,55.9,54.2,38.1,20.2,64.5,70.3,31.9,72.7,66.9,20.0,,,,
2292,53155,MBG0095,GM1942,2016JJ00,85.0,30.6,26.8,11.5,4.7,4.9,6.8,3.7,64.5,41.0,34.0,8.9,63.6,64.3,25.5,66.5,70.6,14.5,18.8,6.6,,
2293,53155,MBG0095,GM0512,2016JJ00,82.8,31.7,28.8,13.9,6.1,6.4,8.6,1.7,53.7,54.6,39.1,18.7,57.7,61.5,22.1,64.7,58.1,15.2,31.2,17.8,,
2294,53155,MBG0095,GM0513,2016JJ00,83.4,36.6,34.3,15.2,4.1,8.1,10.0,4.0,57.9,48.8,36.7,15.0,59.6,65.0,25.4,67.0,58.5,17.8,17.1,7.6,,
2295,53155,MBG0095,GM0786,2016JJ00,82.3,39.5,40.8,14.3,10.1,1.7,9.6,0.6,65.2,50.5,36.6,20.5,60.7,64.2,28.6,67.2,71.8,30.1,,,,
2296,53155,MBG0095,GM0518,2016JJ00,73.7,37.0,33.4,19.2,6.1,9.0,13.7,3.6,52.3,49.3,35.9,14.8,57.8,60.1,20.0,62.5,55.6,11.7,24.5,18.2,,
2297,53155,MBG0095,GM0014,2016JJ00,84.0,30.2,28.8,9.3,2.5,5.5,5.1,3.8,65.3,38.0,29.6,10.0,67.4,71.3,23.8,73.2,67.1,10.8,25.5,13.5,,
2298,53155,MBG0095,GM0015,2016JJ00,86.8,26.7,28.2,12.2,3.6,6.0,7.6,5.7,50.4,58.5,45.0,17.9,51.4,58.9,14.3,61.1,53.5,18.4,,,,
2299,53155,MBG0095,GM1729,2016JJ00,85.1,34.8,30.0,15.0,5.2,9.2,8.5,2.6,56.5,52.8,37.3,19.6,48.3,51.4,16.5,53.7,53.8,23.7,,,,
2300,53155,MBG0095,GM0158,2016JJ00,89.3,25.4,25.2,11.4,4.2,7.3,5.7,1.4,55.8,54.5,40.4,17.9,64.8,67.7,31.2,68.6,70.1,23.5,,,,
2301,53155,MBG0095,GM0788,2016JJ00,87.0,29.7,29.1,15.3,7.5,9.0,6.3,3.2,61.1,50.0,36.9,17.0,59.9,71.9,30.3,72.8,70.3,25.5,,,,
2302,53155,MBG0095,GM0392,2016JJ00,84.1,29.7,29.1,10.8,2.8,5.4,7.4,4.2,57.9,45.0,34.6,12.2,65.8,68.3,22.9,70.3,65.0,12.7,21.3,12.0,,
2303,53155,MBG0095,GM0393,2016JJ00,91.7,29.5,25.8,10.6,4.5,4.7,6.0,8.0,58.3,50.9,40.1,15.0,64.3,71.2,33.9,73.0,73.2,18.0,,,,
2304,53155,MBG0095,GM0394,2016JJ00,85.2,27.6,26.0,7.9,2.3,4.3,4.1,3.3,54.3,49.7,37.3,14.3,55.1,58.4,22.6,61.1,63.4,14.2,19.4,11.5,,
2305,53155,MBG0095,GM1655,2016JJ00,83.3,32.4,37.2,16.7,7.7,8.3,11.9,4.4,54.3,56.9,40.1,21.9,55.9,58.9,25.1,60.8,61.2,25.9,,,,
2306,53155,MBG0095,GM0160,2016JJ00,88.0,36.3,34.5,10.0,3.5,4.6,6.1,3.2,53.0,54.2,40.6,16.7,63.0,66.1,29.1,69.8,60.2,17.9,18.2,16.7,,
2307,53155,MBG0095,GM0243,2016JJ00,83.3,41.1,38.1,19.1,9.0,7.0,13.8,4.5,61.1,47.4,37.1,13.6,58.7,68.1,24.4,69.0,64.1,21.6,,,,
2308,53155,MBG0095,GM0523,2016JJ00,86.8,32.0,28.0,11.9,6.5,3.4,7.0,4.5,59.2,51.0,40.9,13.8,55.9,62.4,23.6,64.2,53.9,19.7,,,,
2309,53155,MBG0095,GM0017,2016JJ00,87.0,31.5,30.6,7.7,2.8,4.7,4.8,5.4,61.1,46.7,37.4,12.4,67.0,73.4,29.2,75.6,65.6,19.1,,,,
2310,53155,MBG0095,GM0072,2016JJ00,85.1,29.1,31.3,10.4,4.2,5.8,6.7,7.5,58.8,52.1,40.4,16.1,71.1,74.4,24.6,76.4,59.9,16.7,,,,
2311,53155,MBG0095,GM0244,2016JJ00,86.0,31.3,30.4,13.5,6.9,7.6,7.3,3.2,55.7,53.7,39.3,18.4,63.8,70.0,27.4,71.7,60.3,23.7,,,,
2312,53155,MBG0095,GM0396,2016JJ00,84.2,32.3,34.4,14.7,4.2,5.9,10.2,2.7,57.3,51.6,36.9,18.4,63.3,70.9,28.1,73.2,63.8,17.4,28.3,8.4,,
2313,53155,MBG0095,GM0397,2016JJ00,89.9,33.1,28.3,10.8,5.0,4.5,9.3,3.5,65.4,44.1,35.9,11.6,69.8,74.0,37.8,76.4,81.6,17.1,,,,
2314,53155,MBG0095,GM0246,2016JJ00,85.2,33.9,34.2,14.8,5.2,8.2,8.2,3.6,58.1,50.6,37.8,16.3,59.3,66.6,27.2,68.0,64.0,20.6,,,,
2315,53155,MBG0095,GM0074,2016JJ00,87.9,33.9,26.6,9.7,5.1,5.7,4.8,3.9,57.9,50.1,39.7,13.8,63.0,65.5,28.9,67.4,62.5,16.0,,,,
2316,53155,MBG0095,GM0398,2016JJ00,81.6,33.3,33.4,17.4,5.4,11.9,11.1,5.2,55.7,52.5,37.8,18.4,61.8,68.7,23.9,69.9,62.8,13.6,,,,
2317,53155,MBG0095,GM0917,2016JJ00,71.5,41.0,40.6,18.8,6.1,8.7,12.3,2.6,46.9,55.8,38.0,19.6,46.3,52.7,16.5,54.7,47.9,17.4,20.9,13.9,,
2318,53155,MBG0095,GM1658,2016JJ00,84.4,33.3,31.5,11.7,4.6,4.2,7.3,1.8,61.4,49.0,39.1,13.3,62.7,69.8,27.4,71.6,62.4,25.2,,,,
2319,53155,MBG0095,GM0399,2016JJ00,87.3,32.0,27.9,6.8,1.5,3.6,4.5,1.9,64.8,45.0,34.3,14.0,71.4,73.6,29.7,75.2,71.4,18.3,,,,
2320,53155,MBG0095,GM0400,2016JJ00,77.6,38.0,33.6,17.0,7.4,7.0,9.5,4.1,45.4,62.7,44.6,22.3,60.0,66.3,22.0,67.1,54.6,16.7,,,,
2321,53155,MBG0095,GM0163,2016JJ00,86.7,32.1,30.8,11.5,6.4,4.9,6.0,2.3,56.9,51.0,40.6,13.1,61.9,70.9,29.3,72.9,66.3,21.3,9.9,6.8,,
2322,53155,MBG0095,GM0530,2016JJ00,81.6,42.6,38.1,18.1,8.2,9.4,8.9,1.0,51.7,59.7,45.4,19.3,56.6,69.7,27.3,71.8,63.0,20.9,,,,
2323,53155,MBG0095,GM0794,2016JJ00,78.9,34.1,36.4,19.3,5.9,9.7,13.1,4.2,52.9,54.1,34.7,23.0,58.1,65.2,18.9,66.2,58.2,19.8,28.5,11.9,,
2324,53155,MBG0095,GM0531,2016JJ00,89.4,27.5,23.4,10.5,5.0,7.2,5.8,3.8,55.3,54.5,41.7,16.9,48.0,54.1,24.7,57.4,54.3,22.6,,,,
2325,53155,MBG0095,GM0164,2016JJ00,83.7,36.7,32.8,17.2,7.3,10.3,10.0,4.6,54.2,53.9,41.7,15.8,61.1,70.1,25.1,71.7,60.8,18.9,,,,
2326,53155,MBG0095,GM0796,2016JJ00,82.9,30.1,26.1,12.3,4.2,6.2,7.3,3.7,58.0,45.9,34.9,12.9,57.6,60.1,22.8,62.3,61.5,15.9,23.8,12.1,,
2327,53155,MBG0095,GM0252,2016JJ00,89.7,30.8,30.8,10.6,5.0,7.1,5.6,3.6,65.4,47.4,38.6,13.0,67.4,74.6,32.5,75.2,71.6,25.3,,,,
2328,53155,MBG0095,GM0797,2016JJ00,81.9,32.7,31.6,16.5,5.4,8.5,8.6,3.3,53.1,57.0,45.3,15.8,57.7,62.4,26.0,65.7,58.0,18.3,,,,
2329,53155,MBG0095,GM0534,2016JJ00,85.9,33.6,34.1,17.8,7.7,8.2,9.6,3.9,56.3,54.0,43.0,15.3,61.5,71.1,31.5,72.2,62.4,21.6,,,,
2330,53155,MBG0095,GM0798,2016JJ00,87.0,28.2,27.1,13.5,7.7,6.7,5.3,1.1,56.4,53.6,41.7,15.5,61.0,67.5,29.8,70.6,73.0,23.0,,,,
2331,53155,MBG0095,GM0402,2016JJ00,83.9,29.8,26.8,13.3,3.9,7.6,9.0,2.6,65.0,41.7,31.1,13.1,63.9,56.5,24.4,59.2,60.9,12.2,30.2,12.9,,
2332,53155,MBG0095,GM1735,2016JJ00,86.1,29.8,28.3,11.7,4.6,5.7,5.8,1.3,50.0,55.3,43.5,13.9,61.2,67.7,26.9,69.3,66.6,19.1,22.8,12.1,,
2333,53155,MBG0095,GM1911,2016JJ00,85.6,29.6,29.6,10.7,6.1,3.8,6.3,2.8,55.4,53.9,39.6,17.9,54.9,68.1,23.8,68.9,56.6,18.0,,,,
2334,53155,MBG0095,GM0118,2016JJ00,87.0,41.3,32.9,17.0,6.0,8.4,11.8,6.7,49.1,61.6,47.9,19.0,56.5,66.0,26.9,66.7,56.1,19.9,,,,
2335,53155,MBG0095,GM0018,2016JJ00,82.1,40.5,38.8,18.1,5.7,10.0,11.0,1.6,54.8,57.2,38.1,24.1,54.7,62.9,21.7,64.6,53.1,19.6,,,,
2336,53155,MBG0095,GM0405,2016JJ00,83.2,32.6,31.4,14.5,3.7,10.0,7.8,4.5,55.0,52.8,38.8,17.6,63.3,66.8,23.1,68.5,63.4,15.3,,,,
2337,53155,MBG0095,GM1507,2016JJ00,86.2,27.3,26.9,10.4,4.7,4.9,5.7,2.1,56.5,50.2,40.9,11.6,62.7,64.7,25.2,66.8,61.2,18.7,20.3,8.4,,
2338,53155,MBG0095,GM0321,2016JJ00,86.6,29.2,26.4,7.8,2.8,4.2,4.2,2.0,63.7,44.4,34.7,12.3,61.1,64.6,27.9,66.6,69.5,21.9,21.0,,,
2339,53155,MBG0095,GM0406,2016JJ00,86.9,32.5,27.8,9.7,3.4,3.7,6.7,5.1,57.7,48.9,38.6,13.1,53.0,58.7,27.2,61.9,63.3,17.3,28.2,13.6,,
2340,53155,MBG0095,GM0677,2016JJ00,82.0,39.0,34.5,18.0,7.6,8.0,11.5,5.1,55.6,53.9,39.1,19.5,62.6,62.3,27.0,64.3,60.7,27.6,,,,
2341,53155,MBG0095,GM0353,2016JJ00,84.2,33.9,31.5,10.8,4.3,4.8,8.4,4.1,53.4,56.3,42.6,17.4,59.2,62.6,26.7,65.6,63.9,18.7,,,,
2342,53155,MBG0095,GM1884,2016JJ00,87.4,33.5,34.3,10.0,4.3,5.3,4.2,2.7,52.0,55.1,42.5,15.6,60.9,68.8,28.5,70.1,70.5,19.7,18.4,13.7,,
2343,53155,MBG0095,GM0166,2016JJ00,84.3,34.2,32.3,12.8,6.2,6.8,7.8,4.4,56.9,52.6,39.7,16.8,64.1,71.8,22.1,73.3,58.8,21.7,,,,
