ID,Sectors,TypeOfNonFinancialAsset,Periods,OpeningBalanceSheet_1,Revaluation_2,CapitalFormation_3,OtherChangesInVolume_4,StatisticalDiscrepancy_5,ClosingBalanceSheet_6,VolumeIndices2010100_7
268,totaal  ,A09   ,1999JJ00,7172.0,-1284.0,2066.0,0.0,78.0,8033.0,24.3
269,totaal  ,A09   ,2000JJ00,8033.0,-795.0,1786.0,0.0,-48.0,8976.0,30.1
270,totaal  ,A09   ,2001JJ00,8976.0,-1230.0,1711.0,0.0,-2.0,9455.0,36.8
271,totaal  ,A09   ,2002JJ00,9455.0,-1298.0,1255.0,0.0,21.0,9433.0,42.5
272,totaal  ,A09   ,2003JJ00,9433.0,-1104.0,1303.0,0.0,35.0,9667.0,49.4
273,totaal  ,A09   ,2004JJ00,9667.0,-678.0,1055.0,0.0,21.0,10065.0,55.3
274,totaal  ,A09   ,2005JJ00,10065.0,-1059.0,1065.0,0.0,20.0,10091.0,61.9
275,totaal  ,A09   ,2006JJ00,10091.0,-968.0,1012.0,0.0,7.0,10142.0,68.9
276,totaal  ,A09   ,2007JJ00,10142.0,-606.0,1173.0,0.0,24.0,10733.0,77.5
277,totaal  ,A09   ,2008JJ00,10733.0,-1094.0,1120.0,0.0,39.0,10798.0,86.8
278,totaal  ,A09   ,2009JJ00,10798.0,-862.0,896.0,30.0,30.0,10892.0,95.2
279,totaal  ,A09   ,2010JJ00,10892.0,-408.0,530.0,0.0,0.0,11014.0,100.0
280,totaal  ,A09   ,2011JJ00,11014.0,-529.0,627.0,0.0,0.0,11112.0,106.0
281,totaal  ,A09   ,2012JJ00,11112.0,-225.0,472.0,0.0,0.0,11359.0,110.6
282,totaal  ,A09   ,2013JJ00,11359.0,-15.0,282.0,0.0,0.0,11626.0,113.3
283,totaal  ,A09   ,2014JJ00,11626.0,-44.0,109.0,0.0,0.0,11692.0,114.4
284,totaal  ,A09   ,2015JJ00,11692.0,-279.0,977.0,0.0,0.0,12390.0,124.2
285,totaal  ,A09   ,2016JJ00,12390.0,-167.0,1129.0,0.0,-153.0,13198.0,134.1
286,totaal  ,A22   ,1995JJ00,,,,,,951.0,53.7
287,totaal  ,A22   ,1996JJ00,951.0,4.0,66.0,0.0,12.0,1034.0,58.2
288,totaal  ,A22   ,1997JJ00,1034.0,-34.0,87.0,0.0,11.0,1098.0,63.9
289,totaal  ,A22   ,1998JJ00,1098.0,12.0,183.0,0.0,-86.0,1206.0,69.4
290,totaal  ,A22   ,1999JJ00,1206.0,-10.0,205.0,0.0,-74.0,1327.0,77.0
291,totaal  ,A22   ,2000JJ00,1327.0,21.0,118.0,0.0,-49.0,1418.0,81.0
292,totaal  ,A22   ,2001JJ00,1418.0,-2.0,-5.0,0.0,0.0,1411.0,80.7
293,totaal  ,A22   ,2002JJ00,1411.0,-1.0,-82.0,0.0,4.0,1332.0,76.2
294,totaal  ,A22   ,2003JJ00,1332.0,-12.0,-24.0,0.0,2.0,1298.0,75.0
295,totaal  ,A22   ,2004JJ00,1298.0,-48.0,-10.0,0.0,2.0,1242.0,74.5
296,totaal  ,A22   ,2005JJ00,1242.0,-36.0,25.0,0.0,2.0,1233.0,76.1
297,totaal  ,A22   ,2006JJ00,1233.0,-51.0,104.0,0.0,-1.0,1285.0,82.8
298,totaal  ,A22   ,2007JJ00,1285.0,-31.0,127.0,0.0,-1.0,1380.0,91.1
299,totaal  ,A22   ,2008JJ00,1380.0,9.0,49.0,0.0,0.0,1438.0,94.3
300,totaal  ,A22   ,2009JJ00,1438.0,-1.0,1.0,0.0,0.0,1438.0,94.4
301,totaal  ,A22   ,2010JJ00,1438.0,-13.0,85.0,0.0,0.0,1510.0,100.0
302,totaal  ,A22   ,2011JJ00,1510.0,-55.0,246.0,0.0,0.0,1701.0,116.9
303,totaal  ,A22   ,2012JJ00,1701.0,-20.0,182.0,0.0,0.0,1864.0,129.6
304,totaal  ,A22   ,2013JJ00,1864.0,-4.0,111.0,0.0,0.0,1970.0,137.3
305,totaal  ,A22   ,2014JJ00,1970.0,-17.0,121.0,0.0,0.0,2074.0,145.8
306,totaal  ,A22   ,2015JJ00,2074.0,-181.0,259.0,0.0,0.0,2152.0,165.8
307,totaal  ,A22   ,2016JJ00,2152.0,-39.0,162.0,0.0,72.0,2347.0,184.1
308,totaal  ,A10   ,1995JJ00,,,,,,112383.0,80.0
309,totaal  ,A10   ,1996JJ00,112383.0,-1121.0,2779.0,0.0,644.0,114685.0,82.5
310,totaal  ,A10   ,1997JJ00,114685.0,9.0,4147.0,0.0,775.0,119616.0,86.1
311,totaal  ,A10   ,1998JJ00,119616.0,137.0,3497.0,0.0,936.0,124185.0,89.2
312,totaal  ,A10   ,1999JJ00,124185.0,213.0,5375.0,2.0,-402.0,129373.0,92.8
313,totaal  ,A10   ,2000JJ00,129373.0,2160.0,3558.0,0.0,-512.0,134580.0,95.0
314,totaal  ,A10   ,2001JJ00,134580.0,1267.0,2578.0,0.0,-544.0,137881.0,96.4
315,totaal  ,A10   ,2002JJ00,137881.0,3133.0,1332.0,0.0,-404.0,141942.0,97.0
316,totaal  ,A10   ,2003JJ00,141942.0,-399.0,401.0,0.0,-272.0,141672.0,97.1
317,totaal  ,A10   ,2004JJ00,141672.0,1498.0,-126.0,0.0,-576.0,142468.0,96.6
318,totaal  ,A10   ,2005JJ00,142468.0,1818.0,-775.0,0.0,-536.0,142975.0,95.7
319,totaal  ,A10   ,2006JJ00,142975.0,2068.0,817.0,0.0,-316.0,145544.0,96.1
320,totaal  ,A10   ,2007JJ00,145544.0,2506.0,2283.0,0.0,-316.0,150017.0,97.4
321,totaal  ,A10   ,2008JJ00,150017.0,4046.0,3603.0,0.0,-707.0,156959.0,99.2
322,totaal  ,A10   ,2009JJ00,156959.0,3083.0,1744.0,60.0,-728.0,161118.0,99.9
323,totaal  ,A10   ,2010JJ00,161118.0,2176.0,242.0,0.0,0.0,163537.0,100.0
324,totaal  ,A10   ,2011JJ00,163537.0,1220.0,2782.0,0.0,0.0,167539.0,101.7
325,totaal  ,A10   ,2012JJ00,167539.0,3210.0,1244.0,0.0,0.0,171993.0,102.4
326,totaal  ,A10   ,2013JJ00,171993.0,776.0,119.0,0.0,0.0,172887.0,102.5
327,totaal  ,A10   ,2014JJ00,172887.0,700.0,929.0,0.0,0.0,174517.0,103.0
328,totaal  ,A10   ,2015JJ00,174517.0,3523.0,1729.0,0.0,0.0,179768.0,104.0
329,totaal  ,A10   ,2016JJ00,179768.0,1300.0,2066.0,0.0,-8.0,183126.0,105.2
330,totaal  ,A13   ,1995JJ00,,,,,,15266.0,72.6
331,totaal  ,A13   ,1996JJ00,15266.0,269.0,344.0,0.0,63.0,15941.0,74.5
332,totaal  ,A13   ,1997JJ00,15941.0,255.0,903.0,0.0,79.0,17178.0,79.0
333,totaal  ,A13   ,1998JJ00,17178.0,349.0,1193.0,0.0,65.0,18785.0,84.6
334,totaal  ,A13   ,1999JJ00,18785.0,230.0,1205.0,0.0,46.0,20266.0,90.2
335,totaal  ,A13   ,2000JJ00,20266.0,476.0,1007.0,0.0,11.0,21760.0,94.6
336,totaal  ,A13   ,2001JJ00,21760.0,656.0,775.0,0.0,-12.0,23178.0,97.9
337,totaal  ,A13   ,2002JJ00,23178.0,658.0,289.0,0.0,19.0,24144.0,99.1
338,totaal  ,A13   ,2003JJ00,24144.0,231.0,56.0,0.0,11.0,24442.0,99.4
339,totaal  ,A13   ,2004JJ00,24442.0,521.0,-171.0,0.0,31.0,24823.0,98.8
340,totaal  ,A13   ,2005JJ00,24823.0,344.0,-106.0,0.0,-5.0,25056.0,98.4
341,totaal  ,A13   ,2006JJ00,25056.0,355.0,64.0,0.0,-25.0,25450.0,98.6
342,totaal  ,A13   ,2007JJ00,25450.0,532.0,735.0,0.0,-27.0,26690.0,101.2
343,totaal  ,A13   ,2008JJ00,26690.0,592.0,778.0,0.0,-34.0,28026.0,104.0
344,totaal  ,A13   ,2009JJ00,28026.0,775.0,-332.0,0.0,-16.0,28453.0,102.7
345,totaal  ,A13   ,2010JJ00,28453.0,452.0,-770.0,0.0,0.0,28134.0,100.0
346,totaal  ,A13   ,2011JJ00,28134.0,508.0,-377.0,0.0,0.0,28265.0,98.7
347,totaal  ,A13   ,2012JJ00,28265.0,590.0,-895.0,0.0,0.0,27960.0,95.6
348,totaal  ,A13   ,2013JJ00,27960.0,164.0,-1046.0,0.0,0.0,27077.0,92.1
349,totaal  ,A13   ,2014JJ00,27077.0,144.0,-813.0,0.0,0.0,26408.0,89.3
350,totaal  ,A13   ,2015JJ00,26408.0,283.0,-456.0,0.0,0.0,26236.0,87.8
351,totaal  ,A13   ,2016JJ00,26236.0,246.0,-178.0,0.0,113.0,26417.0,87.6
352,totaal  ,A11_12,1995JJ00,,,,,,3099.0,98.6
353,totaal  ,A11_12,1996JJ00,3099.0,-362.0,274.0,-242.0,19.0,2788.0,100.4
354,totaal  ,A11_12,1997JJ00,2788.0,60.0,676.0,-611.0,-33.0,2880.0,101.6
355,totaal  ,A11_12,1998JJ00,2880.0,-62.0,194.0,-218.0,30.0,2824.0,101.8
356,totaal  ,A11_12,1999JJ00,2824.0,-133.0,292.0,-257.0,46.0,2772.0,104.8
357,totaal  ,A11_12,2000JJ00,2772.0,201.0,185.0,-215.0,61.0,3004.0,105.9
358,totaal  ,A11_12,2001JJ00,3004.0,-42.0,182.0,-240.0,75.0,2979.0,106.5
359,totaal  ,A11_12,2002JJ00,2979.0,70.0,145.0,-135.0,42.0,3101.0,108.4
360,totaal  ,A11_12,2003JJ00,3101.0,48.0,88.0,-131.0,59.0,3165.0,108.9
361,totaal  ,A11_12,2004JJ00,3165.0,-14.0,129.0,-174.0,49.0,3155.0,109.1
362,totaal  ,A11_12,2005JJ00,3155.0,72.0,90.0,-173.0,54.0,3198.0,108.1
363,totaal  ,A11_12,2006JJ00,3198.0,-171.0,50.0,-155.0,58.0,2980.0,106.4
364,totaal  ,A11_12,2007JJ00,2980.0,61.0,151.0,-182.0,64.0,3074.0,107.6
365,totaal  ,A11_12,2008JJ00,3074.0,30.0,89.0,-150.0,58.0,3101.0,107.4
366,totaal  ,A11_12,2009JJ00,3101.0,-5.0,91.0,-209.0,59.0,3037.0,105.4
367,totaal  ,A11_12,2010JJ00,3037.0,-11.0,40.0,-194.0,0.0,2871.0,100.0
368,totaal  ,A11_12,2011JJ00,2871.0,464.0,-14.0,-160.0,0.0,3161.0,94.8
369,totaal  ,A11_12,2012JJ00,3161.0,-164.0,82.0,-159.0,0.0,2920.0,92.3
370,totaal  ,A11_12,2013JJ00,2920.0,-244.0,152.0,-189.0,0.0,2640.0,91.1
371,totaal  ,A11_12,2014JJ00,2640.0,123.0,176.0,-186.0,0.0,2753.0,90.8
372,totaal  ,A11_12,2015JJ00,2753.0,-43.0,204.0,-190.0,0.0,2725.0,91.3
373,totaal  ,A11_12,2016JJ00,2725.0,-13.0,171.0,-184.0,1.0,2699.0,90.8
374,totaal  ,A23   ,1995JJ00,,,,,,33561.0,82.3
375,totaal  ,A23   ,1996JJ00,33561.0,935.0,330.0,0.0,12.0,34838.0,83.1
376,totaal  ,A23   ,1997JJ00,34838.0,661.0,685.0,0.0,6.0,36190.0,84.7
377,totaal  ,A23   ,1998JJ00,36190.0,1033.0,533.0,0.0,6.0,37762.0,85.9
378,totaal  ,A23   ,1999JJ00,37762.0,1025.0,1076.0,0.0,-22.0,39840.0,88.3
379,totaal  ,A23   ,2000JJ00,39840.0,1821.0,1048.0,0.0,-45.0,42664.0,90.4
380,totaal  ,A23   ,2001JJ00,42664.0,2038.0,1072.0,0.0,11.0,45785.0,92.6
381,totaal  ,A23   ,2002JJ00,45785.0,1867.0,618.0,0.0,-83.0,48187.0,93.6
382,totaal  ,A23   ,2003JJ00,48187.0,1360.0,527.0,0.0,-10.0,50064.0,94.6
383,totaal  ,A23   ,2004JJ00,50064.0,729.0,752.0,0.0,-70.0,51475.0,95.9
384,totaal  ,A23   ,2005JJ00,51475.0,1054.0,717.0,0.0,-80.0,53166.0,97.0
385,totaal  ,A23   ,2006JJ00,53166.0,1493.0,596.0,0.0,12.0,55267.0,98.1
386,totaal  ,A23   ,2007JJ00,55267.0,1162.0,437.0,0.0,-21.0,56845.0,98.8
387,totaal  ,A23   ,2008JJ00,56845.0,1728.0,164.0,0.0,81.0,58818.0,99.3
388,totaal  ,A23   ,2009JJ00,58818.0,1617.0,-4.0,0.0,-39.0,60392.0,99.2
389,totaal  ,A23   ,2010JJ00,60392.0,465.0,501.0,0.0,0.0,61358.0,100.0
390,totaal  ,A23   ,2011JJ00,61358.0,814.0,720.0,0.0,0.0,62892.0,101.2
391,totaal  ,A23   ,2012JJ00,62892.0,696.0,489.0,0.0,0.0,64077.0,101.9
392,totaal  ,A23   ,2013JJ00,64077.0,515.0,618.0,0.0,0.0,65209.0,102.9
393,totaal  ,A23   ,2014JJ00,65209.0,544.0,719.0,0.0,0.0,66472.0,104.0
394,totaal  ,A23   ,2015JJ00,66472.0,995.0,767.0,0.0,0.0,68234.0,105.2
395,totaal  ,A23   ,2016JJ00,68234.0,1023.0,908.0,0.0,-9.0,70156.0,106.6
396,totaal  ,A18   ,1995JJ00,,,,,,9535.0,34.7
397,totaal  ,A18   ,1996JJ00,9535.0,42.0,597.0,0.0,-27.0,10147.0,36.7
398,totaal  ,A18   ,1997JJ00,10147.0,-52.0,809.0,0.0,-48.0,10855.0,39.5
399,totaal  ,A18   ,1998JJ00,10855.0,-6.0,2225.0,0.0,12.0,13086.0,47.6
400,totaal  ,A18   ,1999JJ00,13086.0,366.0,2349.0,0.0,-26.0,15775.0,55.9
401,totaal  ,A18   ,2000JJ00,15775.0,475.0,2044.0,0.0,-10.0,18284.0,62.9
402,totaal  ,A18   ,2001JJ00,18284.0,558.0,1403.0,0.0,-29.0,20216.0,67.4
403,totaal  ,A18   ,2002JJ00,20216.0,453.0,548.0,0.0,7.0,21224.0,69.3
404,totaal  ,A18   ,2003JJ00,21224.0,228.0,250.0,0.0,18.0,21720.0,70.1
405,totaal  ,A18   ,2004JJ00,21720.0,255.0,700.0,0.0,-19.0,22656.0,72.3
406,totaal  ,A18   ,2005JJ00,22656.0,456.0,1287.0,0.0,-42.0,24357.0,76.2
407,totaal  ,A18   ,2006JJ00,24357.0,549.0,2108.0,0.0,-41.0,26973.0,82.5
408,totaal  ,A18   ,2007JJ00,26973.0,957.0,2192.0,0.0,-158.0,29964.0,88.5
409,totaal  ,A18   ,2008JJ00,29964.0,400.0,2032.0,0.0,-220.0,32176.0,93.8
410,totaal  ,A18   ,2009JJ00,32176.0,-143.0,956.0,60.0,-266.0,32783.0,96.0
411,totaal  ,A18   ,2010JJ00,32783.0,568.0,1391.0,0.0,0.0,34742.0,100.0
412,totaal  ,A18   ,2011JJ00,34742.0,-752.0,1225.0,0.0,0.0,35215.0,103.6
413,totaal  ,A18   ,2012JJ00,35215.0,-262.0,1280.0,0.0,0.0,36232.0,107.4
414,totaal  ,A18   ,2013JJ00,36232.0,275.0,1055.0,0.0,0.0,37562.0,110.5
415,totaal  ,A18   ,2014JJ00,37562.0,3.0,1693.0,0.0,0.0,39257.0,115.5
416,totaal  ,A18   ,2015JJ00,39257.0,590.0,2665.0,0.0,0.0,42512.0,123.2
417,totaal  ,A18   ,2016JJ00,42512.0,377.0,2490.0,0.0,-206.0,45173.0,129.8
418,totaal  ,A17_21,1995JJ00,,,,,,3585.0,84.8
419,totaal  ,A17_21,1996JJ00,3585.0,114.0,163.0,0.0,60.0,3922.0,89.9
420,totaal  ,A17_21,1997JJ00,3922.0,164.0,178.0,0.0,61.0,4325.0,95.2
421,totaal  ,A17_21,1998JJ00,4325.0,131.0,191.0,0.0,66.0,4712.0,100.6
422,totaal  ,A17_21,1999JJ00,4712.0,133.0,50.0,0.0,45.0,4940.0,102.6
423,totaal  ,A17_21,2000JJ00,4940.0,112.0,-21.0,0.0,36.0,5067.0,102.9
424,totaal  ,A17_21,2001JJ00,5067.0,223.0,68.0,0.0,36.0,5394.0,104.9
425,totaal  ,A17_21,2002JJ00,5394.0,197.0,142.0,0.0,-38.0,5695.0,106.9
426,totaal  ,A17_21,2003JJ00,5695.0,26.0,45.0,0.0,-101.0,5665.0,105.8
427,totaal  ,A17_21,2004JJ00,5665.0,34.0,116.0,0.0,-157.0,5658.0,105.1
428,totaal  ,A17_21,2005JJ00,5658.0,108.0,17.0,0.0,-208.0,5575.0,101.6
429,totaal  ,A17_21,2006JJ00,5575.0,237.0,80.0,0.0,-107.0,5785.0,101.1
430,totaal  ,A17_21,2007JJ00,5785.0,120.0,-22.0,0.0,-113.0,5770.0,98.8
431,totaal  ,A17_21,2008JJ00,5770.0,191.0,5.0,0.0,-76.0,5890.0,97.6
432,totaal  ,A17_21,2009JJ00,5890.0,89.0,-83.0,0.0,68.0,5964.0,97.4
433,totaal  ,A17_21,2010JJ00,5964.0,53.0,162.0,0.0,0.0,6179.0,100.0
434,totaal  ,A17_21,2011JJ00,6179.0,111.0,98.0,0.0,0.0,6388.0,101.6
435,totaal  ,A17_21,2012JJ00,6388.0,103.0,300.0,0.0,0.0,6791.0,106.3
436,totaal  ,A17_21,2013JJ00,6791.0,152.0,271.0,0.0,0.0,7214.0,110.4
437,totaal  ,A17_21,2014JJ00,7214.0,143.0,280.0,0.0,0.0,7636.0,114.6
438,totaal  ,A17_21,2015JJ00,7636.0,95.0,232.0,-15.0,0.0,7948.0,117.8
439,totaal  ,A17_21,2016JJ00,7948.0,100.0,73.0,0.0,-5.0,8116.0,118.8
440,totaal  ,VR    ,1995JJ00,,,,,,53772.0,74.1
441,totaal  ,VR    ,1996JJ00,53772.0,155.0,2176.0,0.0,427.0,56530.0,77.7
442,totaal  ,VR    ,1997JJ00,56530.0,1196.0,2981.0,-185.0,-1114.0,59409.0,80.0
443,totaal  ,VR    ,1998JJ00,59409.0,-458.0,2883.0,0.0,840.0,62674.0,85.0
444,totaal  ,VR    ,1999JJ00,62674.0,-383.0,1447.0,14.0,199.0,63950.0,87.3
445,totaal  ,VR    ,2000JJ00,63950.0,3297.0,386.0,4.0,-692.0,66946.0,86.9
446,totaal  ,VR    ,2001JJ00,66946.0,697.0,1657.0,-4.0,253.0,69549.0,89.3
447,totaal  ,VR    ,2002JJ00,69549.0,-323.0,-725.0,-13.0,-515.0,67974.0,87.7
448,totaal  ,VR    ,2003JJ00,67974.0,40.0,-451.0,5.0,-1467.0,66101.0,85.3
449,totaal  ,VR    ,2004JJ00,66101.0,1327.0,640.0,0.0,1276.0,69345.0,87.7
450,totaal  ,VR    ,2005JJ00,69345.0,1908.0,1496.0,12.0,-8.0,72753.0,89.5
451,totaal  ,VR    ,2006JJ00,72753.0,2327.0,1195.0,8.0,4892.0,81176.0,96.8
452,totaal  ,VR    ,2007JJ00,81176.0,2281.0,2515.0,23.0,-385.0,85610.0,99.3
453,totaal  ,VR    ,2008JJ00,85610.0,3524.0,96.0,0.0,5165.0,94395.0,105.1
454,totaal  ,VR    ,2009JJ00,94395.0,-4530.0,-2530.0,17.0,-5419.0,81933.0,95.9
455,totaal  ,VR    ,2010JJ00,81933.0,4009.0,3867.0,-163.0,0.0,89646.0,100.0
456,totaal  ,VR    ,2011JJ00,89646.0,5407.0,1174.0,8.0,1008.0,97243.0,102.3
457,totaal  ,VR    ,2012JJ00,97243.0,1780.0,1287.0,6.0,2342.0,102658.0,106.1
458,totaal  ,VR    ,2013JJ00,102658.0,-259.0,1488.0,-61.0,-2413.0,101413.0,105.0
459,totaal  ,VR    ,2014JJ00,101413.0,-1096.0,2633.0,9.0,-2168.0,100792.0,105.5
460,totaal  ,VR    ,2015JJ00,100792.0,-1625.0,3349.0,18.0,-1426.0,101108.0,107.6
461,totaal  ,VR    ,2016JJ00,101108.0,-1342.0,585.0,23.0,-41.0,100334.0,108.2
462,totaal  ,GR_T  ,1995JJ00,,,,,,207739.0,86.9
463,totaal  ,GR_T  ,1996JJ00,207739.0,62446.0,0.0,1907.0,0.0,272093.0,87.5
464,totaal  ,GR_T  ,1997JJ00,272093.0,84636.0,0.0,2464.0,0.0,359193.0,88.1
465,totaal  ,GR_T  ,1998JJ00,359193.0,83169.0,0.0,7658.0,0.0,450021.0,89.7
466,totaal  ,GR_T  ,1999JJ00,450021.0,139400.0,0.0,7767.0,0.0,597188.0,90.9
467,totaal  ,GR_T  ,2000JJ00,597188.0,164554.0,0.0,7641.0,0.0,769382.0,91.8
468,totaal  ,GR_T  ,2001JJ00,769382.0,93883.0,0.0,7832.0,0.0,871098.0,92.6
469,totaal  ,GR_T  ,2002JJ00,871098.0,41160.0,0.0,9056.0,0.0,921314.0,93.5
470,totaal  ,GR_T  ,2003JJ00,921314.0,16029.0,0.0,10191.0,0.0,947534.0,94.5
471,totaal  ,GR_T  ,2004JJ00,947534.0,44362.0,0.0,8467.0,0.0,1000364.0,95.3
472,totaal  ,GR_T  ,2005JJ00,1000364.0,44680.0,0.0,7235.0,0.0,1052279.0,96.0
473,totaal  ,GR_T  ,2006JJ00,1052279.0,50604.0,0.0,10423.0,0.0,1113307.0,96.9
474,totaal  ,GR_T  ,2007JJ00,1113307.0,72572.0,0.0,12961.0,0.0,1198839.0,98.0
475,totaal  ,GR_T  ,2008JJ00,1198839.0,43937.0,0.0,8007.0,0.0,1250783.0,98.6
476,totaal  ,GR_T  ,2009JJ00,1250783.0,-100839.0,0.0,9488.0,0.0,1159432.0,99.4
477,totaal  ,GR_T  ,2010JJ00,1159432.0,-58233.0,0.0,6558.0,0.0,1107758.0,100.0
478,totaal  ,GR_T  ,2011JJ00,1107758.0,-27963.0,0.0,10469.0,0.0,1090264.0,101.0
479,totaal  ,GR_T  ,2012JJ00,1090264.0,-114258.0,0.0,8407.0,0.0,984413.0,101.8
480,totaal  ,GR_T  ,2013JJ00,984413.0,-109051.0,0.0,10665.0,0.0,886026.0,103.1
481,totaal  ,GR_T  ,2014JJ00,886026.0,27880.0,0.0,10989.0,0.0,924895.0,104.3
482,totaal  ,GR_T  ,2015JJ00,924895.0,76182.0,0.0,4898.0,0.0,1005974.0,104.8
483,totaal  ,GR_T  ,2016JJ00,1005974.0,79194.0,0.0,4545.0,0.0,1089714.0,105.3
484,totaal  ,GR_W  ,1995JJ00,,,,,,129519.0,86.9
485,totaal  ,GR_W  ,1996JJ00,129519.0,44709.0,0.0,1322.0,0.0,175550.0,87.6
486,totaal  ,GR_W  ,1997JJ00,175550.0,62893.0,0.0,1541.0,0.0,239984.0,88.2
487,totaal  ,GR_W  ,1998JJ00,239984.0,62056.0,0.0,6432.0,0.0,308472.0,90.0
488,totaal  ,GR_W  ,1999JJ00,308472.0,107850.0,0.0,6197.0,0.0,422519.0,91.4
489,totaal  ,GR_W  ,2000JJ00,422519.0,139540.0,0.0,5924.0,0.0,567983.0,92.3
490,totaal  ,GR_W  ,2001JJ00,567983.0,89707.0,0.0,4622.0,0.0,662313.0,93.0
491,totaal  ,GR_W  ,2002JJ00,662313.0,44951.0,0.0,7217.0,0.0,714481.0,93.9
492,totaal  ,GR_W  ,2003JJ00,714481.0,18688.0,0.0,7246.0,0.0,740415.0,94.9
493,totaal  ,GR_W  ,2004JJ00,740415.0,40667.0,0.0,6442.0,0.0,787524.0,95.7
494,totaal  ,GR_W  ,2005JJ00,787524.0,40685.0,0.0,5315.0,0.0,833524.0,96.3
495,totaal  ,GR_W  ,2006JJ00,833524.0,45451.0,0.0,8343.0,0.0,887318.0,97.2
496,totaal  ,GR_W  ,2007JJ00,887318.0,56358.0,0.0,9482.0,0.0,953157.0,98.2
497,totaal  ,GR_W  ,2008JJ00,953157.0,29466.0,0.0,3769.0,0.0,986392.0,98.5
498,totaal  ,GR_W  ,2009JJ00,986392.0,-93060.0,0.0,7379.0,0.0,900710.0,99.3
499,totaal  ,GR_W  ,2010JJ00,900710.0,-49691.0,0.0,5581.0,0.0,856600.0,100.0
500,totaal  ,GR_W  ,2011JJ00,856600.0,-23679.0,0.0,8329.0,0.0,841250.0,101.0
501,totaal  ,GR_W  ,2012JJ00,841250.0,-99727.0,0.0,5994.0,0.0,747516.0,101.8
502,totaal  ,GR_W  ,2013JJ00,747516.0,-92690.0,0.0,9245.0,0.0,664072.0,103.3
503,totaal  ,GR_W  ,2014JJ00,664072.0,39200.0,0.0,8804.0,0.0,712076.0,104.5
504,totaal  ,GR_W  ,2015JJ00,712076.0,71961.0,0.0,6836.0,0.0,790874.0,105.5
505,totaal  ,GR_W  ,2016JJ00,790874.0,82119.0,0.0,5338.0,0.0,878331.0,106.1
506,totaal  ,GR_BG ,1995JJ00,,,,,,39680.0,76.7
507,totaal  ,GR_BG ,1996JJ00,39680.0,12875.0,0.0,622.0,0.0,53177.0,77.6
508,totaal  ,GR_BG ,1997JJ00,53177.0,17653.0,0.0,941.0,0.0,71770.0,78.6
509,totaal  ,GR_BG ,1998JJ00,71770.0,15511.0,0.0,1549.0,0.0,88830.0,80.0
510,totaal  ,GR_BG ,1999JJ00,88830.0,19772.0,0.0,2243.0,0.0,110845.0,81.7
511,totaal  ,GR_BG ,2000JJ00,110845.0,13287.0,0.0,2925.0,0.0,127056.0,83.6
512,totaal  ,GR_BG ,2001JJ00,127056.0,1485.0,0.0,3013.0,0.0,131553.0,85.5
513,totaal  ,GR_BG ,2002JJ00,131553.0,91.0,0.0,2792.0,0.0,134435.0,87.4
514,totaal  ,GR_BG ,2003JJ00,134435.0,3787.0,0.0,2582.0,0.0,140804.0,89.0
515,totaal  ,GR_BG ,2004JJ00,140804.0,9073.0,0.0,2270.0,0.0,152148.0,90.3
516,totaal  ,GR_BG ,2005JJ00,152148.0,4657.0,0.0,2188.0,0.0,158992.0,91.6
517,totaal  ,GR_BG ,2006JJ00,158992.0,3383.0,0.0,2322.0,0.0,164697.0,92.9
518,totaal  ,GR_BG ,2007JJ00,164697.0,8749.0,0.0,3127.0,0.0,176574.0,94.6
519,totaal  ,GR_BG ,2008JJ00,176574.0,1526.0,0.0,3655.0,0.0,181755.0,96.5
520,totaal  ,GR_BG ,2009JJ00,181755.0,-13970.0,0.0,3003.0,0.0,170788.0,98.2
521,totaal  ,GR_BG ,2010JJ00,170788.0,-9422.0,0.0,2876.0,0.0,164242.0,100.0
522,totaal  ,GR_BG ,2011JJ00,164242.0,-4540.0,0.0,2655.0,0.0,162357.0,101.7
523,totaal  ,GR_BG ,2012JJ00,162357.0,-19247.0,0.0,2152.0,0.0,145262.0,103.2
524,totaal  ,GR_BG ,2013JJ00,145262.0,-18012.0,0.0,1399.0,0.0,128649.0,104.3
525,totaal  ,GR_BG ,2014JJ00,128649.0,-14574.0,0.0,1257.0,0.0,115333.0,105.5
526,totaal  ,GR_BG ,2015JJ00,115333.0,-1311.0,0.0,1319.0,0.0,115341.0,106.7
527,totaal  ,GR_BG ,2016JJ00,115341.0,-6406.0,0.0,-930.0,0.0,108005.0,105.8
528,totaal  ,GR_LB ,1995JJ00,,,,,,38541.0,107.4
529,totaal  ,GR_LB ,1996JJ00,38541.0,4862.0,0.0,-37.0,0.0,43366.0,107.3
530,totaal  ,GR_LB ,1997JJ00,43366.0,4091.0,0.0,-18.0,0.0,47439.0,107.2
531,totaal  ,GR_LB ,1998JJ00,47439.0,5602.0,0.0,-323.0,0.0,52718.0,106.6
532,totaal  ,GR_LB ,1999JJ00,52718.0,11779.0,0.0,-674.0,0.0,63824.0,105.5
533,totaal  ,GR_LB ,2000JJ00,63824.0,11727.0,0.0,-1208.0,0.0,74343.0,103.8
534,totaal  ,GR_LB ,2001JJ00,74343.0,2691.0,0.0,197.0,0.0,77232.0,104.0
535,totaal  ,GR_LB ,2002JJ00,77232.0,-3881.0,0.0,-953.0,0.0,72398.0,102.7
536,totaal  ,GR_LB ,2003JJ00,72398.0,-6446.0,0.0,363.0,0.0,66315.0,103.3
