ID,Geslacht,Leeftijd,TypeZorg,Perioden,AantalInVerslagjaar_1,PercentageInVerslagjaar_2,TotaalUrenInVerslagjaar_3,GemiddeldPerPersoonInVerslagjaar_4,GemiddeldInBevolkingInVerslagjaar_5
1305,0,16,10,2007JJ00,4930,21.97,304,62,13.54
1306,0,16,10,2008JJ00,4605,19.24,211,46,8.8
1307,0,16,10,2009JJ00,4055,16.23,167,41,6.7
1308,0,16,10,2010JJ00,3865,15.02,158,41,6.12
1309,1, 0, 0,2004JJ00,164890,2.64,20971,127,3.36
1310,1, 0, 0,2005JJ00,166515,2.66,21142,127,3.38
1311,1, 0, 0,2006JJ00,172160,2.75,22285,129,3.56
1312,1, 0, 0,2007JJ00,174870,2.79,22451,128,3.58
1313,1, 0, 0,2008JJ00,180575,2.85,23115,128,3.65
1314,1, 0, 0,2009JJ00,181605,2.84,24102,133,3.77
1315,1, 0, 0,2010JJ00,187075,2.91,25316,135,3.94
1316,1, 0, 1,2004JJ00,31630,0.51,3070,97,0.49
1317,1, 0, 1,2005JJ00,43260,0.69,4618,107,0.74
1318,1, 0, 1,2006JJ00,47420,0.76,5151,109,0.82
1319,1, 0, 1,2007JJ00,49030,0.78,5351,109,0.85
1320,1, 0, 1,2008JJ00,50915,0.8,5665,111,0.89
1321,1, 0, 1,2009JJ00,53470,0.84,6196,116,0.97
1322,1, 0, 1,2010JJ00,55375,0.86,6573,119,1.02
1323,1, 0, 2,2004JJ00,11845,0.19,1633,138,0.26
1324,1, 0, 2,2005JJ00,11400,0.18,1316,115,0.21
1325,1, 0, 2,2006JJ00,13245,0.21,1223,92,0.2
1326,1, 0, 2,2007JJ00,19845,0.32,1525,77,0.24
1327,1, 0, 2,2008JJ00,28630,0.45,2092,73,0.33
1328,1, 0, 2,2009JJ00,34395,0.54,2611,76,0.41
1329,1, 0, 2,2010JJ00,40005,0.62,3016,75,0.47
1330,1, 0, 3,2004JJ00,33850,0.54,809,24,0.13
1331,1, 0, 3,2005JJ00,28985,0.46,491,17,0.08
1332,1, 0, 3,2006JJ00,29280,0.47,480,16,0.08
1333,1, 0, 3,2007JJ00,27095,0.43,472,17,0.08
1334,1, 0, 3,2008JJ00,24905,0.39,444,18,0.07
1335,1, 0, 3,2009JJ00,20440,0.32,359,18,0.06
1336,1, 0, 3,2010JJ00,18310,0.28,315,17,0.05
1337,1, 0, 4,2004JJ00,24475,0.39,3519,144,0.56
1338,1, 0, 4,2005JJ00,13505,0.22,2095,155,0.34
1339,1, 0, 4,2006JJ00,10725,0.17,1844,172,0.29
1340,1, 0, 4,2007JJ00,10835,0.17,2070,191,0.33
1341,1, 0, 4,2008JJ00,15340,0.24,3264,213,0.52
1342,1, 0, 4,2009JJ00,19220,0.3,4502,234,0.7
1343,1, 0, 4,2010JJ00,21900,0.34,5455,249,0.85
1344,1, 0, 5,2004JJ00,5075,0.08,598,118,0.1
1345,1, 0, 5,2005JJ00,6385,0.1,778,122,0.12
1346,1, 0, 5,2006JJ00,7170,0.11,922,129,0.15
1347,1, 0, 5,2007JJ00,5385,0.09,765,142,0.12
1348,1, 0, 5,2008JJ00,3810,0.06,553,145,0.09
1349,1, 0, 5,2009JJ00,3025,0.05,463,153,0.07
1350,1, 0, 5,2010JJ00,2575,0.04,401,156,0.06
1351,1, 0, 6,2004JJ00,28310,0.45,3294,116,0.53
1352,1, 0, 6,2005JJ00,31705,0.51,3115,98,0.5
1353,1, 0, 6,2006JJ00,32835,0.52,3399,104,0.54
1354,1, 0, 6,2007JJ00,37075,0.59,4282,115,0.68
1355,1, 0, 6,2008JJ00,35495,0.56,4172,118,0.66
1356,1, 0, 6,2009JJ00,33075,0.52,3936,119,0.62
1357,1, 0, 6,2010JJ00,32515,0.51,3980,122,0.62
1358,1, 0, 7,2004JJ00,29700,0.48,8049,271,1.29
1359,1, 0, 7,2005JJ00,31265,0.5,8730,279,1.4
1360,1, 0, 7,2006JJ00,31485,0.5,9266,294,1.48
1361,1, 0, 7,2007JJ00,25610,0.41,7987,312,1.27
1362,1, 0, 7,2008JJ00,21480,0.34,6925,322,1.09
1363,1, 0, 7,2009JJ00,17975,0.28,6034,336,0.94
1364,1, 0, 7,2010JJ00,16395,0.25,5575,340,0.87
1365,1, 0, 8,2004JJ00,90885,1.46,7647,84,1.23
1366,1, 0, 8,2005JJ00,94420,1.51,9810,104,1.57
1367,1, 0, 8,2006JJ00,96800,1.55,10603,110,1.69
1368,1, 0, 8,2007JJ00,90855,1.45,10446,115,1.67
1369,1, 0, 8,2008JJ00,91545,1.44,10777,118,1.7
1370,1, 0, 8,2009JJ00,93695,1.47,11529,123,1.8
1371,1, 0, 8,2010JJ00,96240,1.5,12113,126,1.88
1372,1, 0, 9,2004JJ00,94335,1.51,8955,95,1.44
1373,1, 0, 9,2005JJ00,87880,1.41,7549,86,1.21
1374,1, 0, 9,2006JJ00,88290,1.41,7866,89,1.26
1375,1, 0, 9,2007JJ00,93360,1.49,8463,91,1.35
1376,1, 0, 9,2008JJ00,100945,1.59,9557,95,1.51
1377,1, 0, 9,2009JJ00,104665,1.64,10259,98,1.61
1378,1, 0, 9,2010JJ00,110815,1.72,11029,100,1.72
1379,1, 0,10,2004JJ00,96940,1.55,4369,45,0.7
1380,1, 0,10,2005JJ00,98345,1.57,3783,38,0.61
1381,1, 0,10,2006JJ00,100770,1.61,3816,38,0.61
1382,1, 0,10,2007JJ00,95160,1.52,3542,37,0.57
1383,1, 0,10,2008JJ00,85690,1.35,2781,32,0.44
1384,1, 0,10,2009JJ00,74520,1.17,2313,31,0.36
1385,1, 0,10,2010JJ00,69795,1.09,2174,31,0.34
1386,1, 1, 0,2004JJ00,685,0.1,42,61,0.06
1387,1, 1, 0,2005JJ00,780,0.12,50,64,0.07
1388,1, 1, 0,2006JJ00,795,0.12,63,79,0.09
1389,1, 1, 0,2007JJ00,845,0.12,71,84,0.1
1390,1, 1, 0,2008JJ00,960,0.14,78,81,0.11
1391,1, 1, 0,2009JJ00,845,0.12,73,86,0.1
1392,1, 1, 0,2010JJ00,725,0.1,71,98,0.1
1393,1, 1, 1,2004JJ00,55,0.01,4,66,0.01
1394,1, 1, 1,2005JJ00,70,0.01,5,72,0.01
1395,1, 1, 1,2006JJ00,85,0.01,6,75,0.01
1396,1, 1, 1,2007JJ00,75,0.01,6,74,0.01
1397,1, 1, 1,2008JJ00,90,0.01,8,88,0.01
1398,1, 1, 1,2009JJ00,90,0.01,9,94,0.01
1399,1, 1, 1,2010JJ00,100,0.01,9,95,0.01
1400,1, 1, 2,2004JJ00,50,0.01,3,53,0.0
1401,1, 1, 2,2005JJ00,65,0.01,5,76,0.01
1402,1, 1, 2,2006JJ00,75,0.01,8,104,0.01
1403,1, 1, 2,2007JJ00,105,0.02,14,130,0.02
1404,1, 1, 2,2008JJ00,180,0.03,16,88,0.02
1405,1, 1, 2,2009JJ00,180,0.03,17,93,0.02
1406,1, 1, 2,2010JJ00,230,0.03,21,90,0.03
1407,1, 1, 3,2004JJ00,410,0.06,9,22,0.01
1408,1, 1, 3,2005JJ00,460,0.07,8,17,0.01
1409,1, 1, 3,2006JJ00,450,0.07,9,19,0.01
1410,1, 1, 3,2007JJ00,505,0.07,12,24,0.02
1411,1, 1, 3,2008JJ00,515,0.07,11,21,0.02
1412,1, 1, 3,2009JJ00,420,0.06,10,23,0.01
1413,1, 1, 3,2010JJ00,280,0.04,5,19,0.01
1414,1, 1, 4,2004JJ00,30,0.0,4,128,0.01
1415,1, 1, 4,2005JJ00,35,0.0,5,143,0.01
1416,1, 1, 4,2006JJ00,25,0.0,6,228,0.01
1417,1, 1, 4,2007JJ00,10,0.0,5,401,0.01
1418,1, 1, 4,2008JJ00,15,0.0,4,315,0.01
1419,1, 1, 4,2009JJ00,10,0.0,3,266,0.0
1420,1, 1, 4,2010JJ00,15,0.0,4,313,0.01
1421,1, 1, 5,2004JJ00,10,0.0,2,156,0.0
1422,1, 1, 5,2005JJ00,10,0.0,1,103,0.0
1423,1, 1, 5,2006JJ00,5,0.0,0,58,0.0
1424,1, 1, 5,2007JJ00,0,0.0,0,154,0.0
1425,1, 1, 5,2008JJ00,0,0.0,1,367,0.0
1426,1, 1, 5,2009JJ00,5,0.0,1,197,0.0
1427,1, 1, 5,2010JJ00,0,0.0,1,458,0.0
1428,1, 1, 6,2004JJ00,105,0.02,14,132,0.02
1429,1, 1, 6,2005JJ00,120,0.02,21,172,0.03
1430,1, 1, 6,2006JJ00,135,0.02,25,188,0.04
1431,1, 1, 6,2007JJ00,130,0.02,28,212,0.04
1432,1, 1, 6,2008JJ00,145,0.02,32,221,0.05
1433,1, 1, 6,2009JJ00,130,0.02,30,226,0.04
1434,1, 1, 6,2010JJ00,95,0.01,30,310,0.04
1435,1, 1, 7,2004JJ00,20,0.0,6,355,0.01
1436,1, 1, 7,2005JJ00,25,0.0,5,237,0.01
1437,1, 1, 7,2006JJ00,20,0.0,8,380,0.01
1438,1, 1, 7,2007JJ00,15,0.0,7,452,0.01
1439,1, 1, 7,2008JJ00,15,0.0,6,487,0.01
1440,1, 1, 7,2009JJ00,5,0.0,4,597,0.01
1441,1, 1, 7,2010JJ00,5,0.0,1,273,0.0
1442,1, 1, 8,2004JJ00,120,0.02,7,61,0.01
1443,1, 1, 8,2005JJ00,135,0.02,9,66,0.01
1444,1, 1, 8,2006JJ00,140,0.02,10,74,0.02
1445,1, 1, 8,2007JJ00,105,0.02,8,81,0.01
1446,1, 1, 8,2008JJ00,120,0.02,12,100,0.02
1447,1, 1, 8,2009JJ00,115,0.02,12,108,0.02
1448,1, 1, 8,2010JJ00,120,0.02,12,105,0.02
1449,1, 1, 9,2004JJ00,205,0.03,12,58,0.02
1450,1, 1, 9,2005JJ00,240,0.04,19,81,0.03
1451,1, 1, 9,2006JJ00,255,0.04,29,113,0.04
1452,1, 1, 9,2007JJ00,265,0.04,37,141,0.05
1453,1, 1, 9,2008JJ00,350,0.05,43,122,0.06
1454,1, 1, 9,2009JJ00,330,0.05,41,125,0.06
1455,1, 1, 9,2010JJ00,345,0.05,46,133,0.06
1456,1, 1,10,2004JJ00,545,0.08,22,41,0.03
1457,1, 1,10,2005JJ00,610,0.09,21,35,0.03
1458,1, 1,10,2006JJ00,610,0.09,23,38,0.03
1459,1, 1,10,2007JJ00,650,0.1,25,39,0.04
1460,1, 1,10,2008JJ00,675,0.1,23,34,0.03
1461,1, 1,10,2009JJ00,565,0.08,20,35,0.03
1462,1, 1,10,2010JJ00,385,0.05,13,34,0.02
1463,1, 2, 0,2004JJ00,780,0.16,58,74,0.12
1464,1, 2, 0,2005JJ00,870,0.18,78,90,0.16
1465,1, 2, 0,2006JJ00,850,0.18,87,102,0.18
1466,1, 2, 0,2007JJ00,915,0.19,93,101,0.19
1467,1, 2, 0,2008JJ00,965,0.2,104,108,0.22
1468,1, 2, 0,2009JJ00,865,0.18,98,114,0.2
1469,1, 2, 0,2010JJ00,850,0.17,92,109,0.19
1470,1, 2, 1,2004JJ00,130,0.03,10,74,0.02
1471,1, 2, 1,2005JJ00,225,0.05,19,84,0.04
1472,1, 2, 1,2006JJ00,275,0.06,25,92,0.05
1473,1, 2, 1,2007JJ00,230,0.05,19,83,0.04
1474,1, 2, 1,2008JJ00,245,0.05,23,92,0.05
1475,1, 2, 1,2009JJ00,290,0.06,29,99,0.06
1476,1, 2, 1,2010JJ00,335,0.07,29,88,0.06
1477,1, 2, 2,2004JJ00,65,0.01,3,50,0.01
1478,1, 2, 2,2005JJ00,45,0.01,4,91,0.01
1479,1, 2, 2,2006JJ00,65,0.01,6,96,0.01
1480,1, 2, 2,2007JJ00,85,0.02,11,123,0.02
1481,1, 2, 2,2008JJ00,140,0.03,12,84,0.02
1482,1, 2, 2,2009JJ00,140,0.03,12,88,0.03
1483,1, 2, 2,2010JJ00,155,0.03,12,79,0.02
1484,1, 2, 3,2004JJ00,330,0.07,6,18,0.01
1485,1, 2, 3,2005JJ00,350,0.07,6,18,0.01
1486,1, 2, 3,2006JJ00,315,0.07,7,22,0.01
1487,1, 2, 3,2007JJ00,405,0.08,9,23,0.02
1488,1, 2, 3,2008JJ00,375,0.08,8,21,0.02
1489,1, 2, 3,2009JJ00,260,0.05,6,25,0.01
1490,1, 2, 3,2010JJ00,205,0.04,4,19,0.01
1491,1, 2, 4,2004JJ00,100,0.02,12,122,0.03
1492,1, 2, 4,2005JJ00,70,0.01,14,202,0.03
1493,1, 2, 4,2006JJ00,40,0.01,12,297,0.03
1494,1, 2, 4,2007JJ00,20,0.0,9,422,0.02
1495,1, 2, 4,2008JJ00,30,0.01,10,334,0.02
1496,1, 2, 4,2009JJ00,45,0.01,10,225,0.02
1497,1, 2, 4,2010JJ00,40,0.01,10,273,0.02
1498,1, 2, 5,2004JJ00,10,0.0,1,98,0.0
1499,1, 2, 5,2005JJ00,25,0.0,2,90,0.0
1500,1, 2, 5,2006JJ00,20,0.0,3,163,0.01
1501,1, 2, 5,2007JJ00,15,0.0,2,120,0.0
1502,1, 2, 5,2008JJ00,15,0.0,2,150,0.0
1503,1, 2, 5,2009JJ00,10,0.0,1,166,0.0
1504,1, 2, 5,2010JJ00,10,0.0,2,168,0.0
1505,1, 2, 6,2004JJ00,95,0.02,12,132,0.03
1506,1, 2, 6,2005JJ00,105,0.02,14,131,0.03
1507,1, 2, 6,2006JJ00,95,0.02,14,141,0.03
1508,1, 2, 6,2007JJ00,120,0.03,23,192,0.05
1509,1, 2, 6,2008JJ00,120,0.03,25,210,0.05
1510,1, 2, 6,2009JJ00,100,0.02,22,226,0.05
1511,1, 2, 6,2010JJ00,75,0.02,19,251,0.04
1512,1, 2, 7,2004JJ00,50,0.01,13,274,0.03
1513,1, 2, 7,2005JJ00,55,0.01,20,375,0.04
1514,1, 2, 7,2006JJ00,40,0.01,20,499,0.04
1515,1, 2, 7,2007JJ00,35,0.01,19,555,0.04
1516,1, 2, 7,2008JJ00,40,0.01,24,624,0.05
1517,1, 2, 7,2009JJ00,25,0.0,18,770,0.04
1518,1, 2, 7,2010JJ00,30,0.01,16,562,0.03
1519,1, 2, 8,2004JJ00,295,0.06,19,65,0.04
1520,1, 2, 8,2005JJ00,370,0.08,34,92,0.07
1521,1, 2, 8,2006JJ00,375,0.08,39,104,0.08
1522,1, 2, 8,2007JJ00,305,0.06,28,92,0.06
1523,1, 2, 8,2008JJ00,330,0.07,34,103,0.07
1524,1, 2, 8,2009JJ00,365,0.08,39,107,0.08
1525,1, 2, 8,2010JJ00,410,0.08,42,101,0.09
1526,1, 2, 9,2004JJ00,305,0.06,19,62,0.04
1527,1, 2, 9,2005JJ00,270,0.06,23,86,0.05
1528,1, 2, 9,2006JJ00,240,0.05,27,113,0.06
1529,1, 2, 9,2007JJ00,265,0.06,41,155,0.09
1530,1, 2, 9,2008JJ00,330,0.07,46,138,0.1
1531,1, 2, 9,2009JJ00,305,0.06,41,134,0.08
1532,1, 2, 9,2010JJ00,295,0.06,36,122,0.07
1533,1, 2,10,2004JJ00,485,0.1,20,41,0.04
1534,1, 2,10,2005JJ00,530,0.11,21,40,0.04
1535,1, 2,10,2006JJ00,470,0.1,21,45,0.04
1536,1, 2,10,2007JJ00,575,0.12,24,41,0.05
1537,1, 2,10,2008JJ00,545,0.11,25,45,0.05
1538,1, 2,10,2009JJ00,390,0.08,19,48,0.04
1539,1, 2,10,2010JJ00,320,0.07,15,46,0.03
1540,1, 3, 0,2004JJ00,1455,0.25,120,83,0.2
1541,1, 3, 0,2005JJ00,1365,0.25,118,87,0.21
1542,1, 3, 0,2006JJ00,1360,0.26,125,91,0.24
1543,1, 3, 0,2007JJ00,1235,0.25,123,100,0.25
1544,1, 3, 0,2008JJ00,1360,0.28,139,102,0.28
1545,1, 3, 0,2009JJ00,1270,0.26,142,112,0.29
1546,1, 3, 0,2010JJ00,1355,0.28,158,117,0.32
1547,1, 3, 1,2004JJ00,255,0.04,18,72,0.03
1548,1, 3, 1,2005JJ00,415,0.08,33,79,0.06
1549,1, 3, 1,2006JJ00,475,0.09,40,84,0.08
1550,1, 3, 1,2007JJ00,420,0.08,37,89,0.07
1551,1, 3, 1,2008JJ00,475,0.1,41,86,0.08
1552,1, 3, 1,2009JJ00,525,0.11,50,96,0.1
1553,1, 3, 1,2010JJ00,665,0.14,67,100,0.14
1554,1, 3, 2,2004JJ00,195,0.03,11,57,0.02
1555,1, 3, 2,2005JJ00,95,0.02,7,76,0.01
1556,1, 3, 2,2006JJ00,80,0.02,7,87,0.01
1557,1, 3, 2,2007JJ00,125,0.03,13,103,0.03
1558,1, 3, 2,2008JJ00,155,0.03,13,84,0.03
1559,1, 3, 2,2009JJ00,165,0.03,11,67,0.02
1560,1, 3, 2,2010JJ00,190,0.04,14,71,0.03
1561,1, 3, 3,2004JJ00,490,0.08,10,21,0.02
1562,1, 3, 3,2005JJ00,465,0.08,7,14,0.01
1563,1, 3, 3,2006JJ00,470,0.09,7,15,0.01
1564,1, 3, 3,2007JJ00,400,0.08,7,17,0.01
1565,1, 3, 3,2008JJ00,445,0.09,8,17,0.02
1566,1, 3, 3,2009JJ00,305,0.06,6,20,0.01
1567,1, 3, 3,2010JJ00,245,0.05,5,20,0.01
1568,1, 3, 4,2004JJ00,235,0.04,26,110,0.04
1569,1, 3, 4,2005JJ00,110,0.02,18,169,0.03
1570,1, 3, 4,2006JJ00,70,0.01,17,233,0.03
1571,1, 3, 4,2007JJ00,45,0.01,16,354,0.03
1572,1, 3, 4,2008JJ00,65,0.01,14,226,0.03
1573,1, 3, 4,2009JJ00,70,0.01,18,260,0.04
1574,1, 3, 4,2010JJ00,75,0.02,17,227,0.03
1575,1, 3, 5,2004JJ00,35,0.01,3,91,0.01
1576,1, 3, 5,2005JJ00,50,0.01,8,165,0.01
1577,1, 3, 5,2006JJ00,35,0.01,5,136,0.01
1578,1, 3, 5,2007JJ00,30,0.01,4,139,0.01
1579,1, 3, 5,2008JJ00,30,0.01,4,132,0.01
1580,1, 3, 5,2009JJ00,25,0.0,3,137,0.01
1581,1, 3, 5,2010JJ00,15,0.0,3,183,0.01
1582,1, 3, 6,2004JJ00,145,0.02,14,97,0.02
1583,1, 3, 6,2005JJ00,150,0.03,11,72,0.02
1584,1, 3, 6,2006JJ00,155,0.03,19,122,0.04
1585,1, 3, 6,2007JJ00,160,0.03,18,111,0.04
1586,1, 3, 6,2008JJ00,140,0.03,28,198,0.06
1587,1, 3, 6,2009JJ00,125,0.03,23,178,0.05
1588,1, 3, 6,2010JJ00,110,0.02,20,180,0.04
1589,1, 3, 7,2004JJ00,100,0.02,38,370,0.06
1590,1, 3, 7,2005JJ00,85,0.02,34,404,0.06
1591,1, 3, 7,2006JJ00,75,0.01,30,407,0.06
1592,1, 3, 7,2007JJ00,55,0.01,28,521,0.06
1593,1, 3, 7,2008JJ00,50,0.01,31,616,0.06
1594,1, 3, 7,2009JJ00,50,0.01,30,592,0.06
1595,1, 3, 7,2010JJ00,50,0.01,33,683,0.07
1596,1, 3, 8,2004JJ00,625,0.11,41,66,0.07
1597,1, 3, 8,2005JJ00,655,0.12,57,87,0.1
1598,1, 3, 8,2006JJ00,655,0.13,59,91,0.11
1599,1, 3, 8,2007JJ00,550,0.11,55,100,0.11
1600,1, 3, 8,2008JJ00,620,0.13,61,98,0.12
1601,1, 3, 8,2009JJ00,670,0.14,68,102,0.14
1602,1, 3, 8,2010JJ00,805,0.16,86,106,0.17
1603,1, 3, 9,2004JJ00,675,0.11,47,69,0.08
1604,1, 3, 9,2005JJ00,440,0.08,34,78,0.06
1605,1, 3, 9,2006JJ00,380,0.07,40,106,0.08
1606,1, 3, 9,2007JJ00,385,0.08,45,117,0.09
1607,1, 3, 9,2008JJ00,410,0.08,54,131,0.11
1608,1, 3, 9,2009JJ00,410,0.08,52,127,0.11
1609,1, 3, 9,2010JJ00,425,0.09,54,129,0.11
1610,1, 3,10,2004JJ00,775,0.13,32,42,0.05
1611,1, 3,10,2005JJ00,745,0.13,27,36,0.05
1612,1, 3,10,2006JJ00,735,0.14,25,34,0.05
1613,1, 3,10,2007JJ00,645,0.13,23,36,0.05
1614,1, 3,10,2008JJ00,665,0.14,24,36,0.05
1615,1, 3,10,2009JJ00,510,0.1,21,41,0.04
1616,1, 3,10,2010JJ00,420,0.09,18,43,0.04
1617,1, 4, 0,2004JJ00,2280,0.35,211,93,0.32
1618,1, 4, 0,2005JJ00,2265,0.35,195,86,0.3
1619,1, 4, 0,2006JJ00,2170,0.34,208,96,0.32
1620,1, 4, 0,2007JJ00,2160,0.34,218,101,0.35
1621,1, 4, 0,2008JJ00,2275,0.37,231,102,0.38
1622,1, 4, 0,2009JJ00,2045,0.35,220,108,0.38
1623,1, 4, 0,2010JJ00,1985,0.36,224,113,0.41
1624,1, 4, 1,2004JJ00,460,0.07,35,77,0.05
1625,1, 4, 1,2005JJ00,695,0.11,63,90,0.1
1626,1, 4, 1,2006JJ00,790,0.12,70,89,0.11
1627,1, 4, 1,2007JJ00,835,0.13,75,89,0.12
1628,1, 4, 1,2008JJ00,885,0.15,85,96,0.14
1629,1, 4, 1,2009JJ00,915,0.16,89,97,0.15
1630,1, 4, 1,2010JJ00,955,0.17,98,102,0.18
1631,1, 4, 2,2004JJ00,290,0.04,16,56,0.02
1632,1, 4, 2,2005JJ00,150,0.02,8,54,0.01
1633,1, 4, 2,2006JJ00,160,0.02,8,50,0.01
1634,1, 4, 2,2007JJ00,165,0.03,11,65,0.02
1635,1, 4, 2,2008JJ00,225,0.04,11,49,0.02
1636,1, 4, 2,2009JJ00,260,0.05,17,66,0.03
1637,1, 4, 2,2010JJ00,270,0.05,18,65,0.03
1638,1, 4, 3,2004JJ00,705,0.11,15,21,0.02
1639,1, 4, 3,2005JJ00,750,0.11,10,14,0.02
1640,1, 4, 3,2006JJ00,645,0.1,11,17,0.02
1641,1, 4, 3,2007JJ00,640,0.1,12,18,0.02
1642,1, 4, 3,2008JJ00,665,0.11,13,19,0.02
1643,1, 4, 3,2009JJ00,460,0.08,9,19,0.02
1644,1, 4, 3,2010JJ00,340,0.06,5,15,0.01
1645,1, 4, 4,2004JJ00,385,0.06,56,145,0.09
1646,1, 4, 4,2005JJ00,190,0.03,24,124,0.04
1647,1, 4, 4,2006JJ00,125,0.02,21,173,0.03
1648,1, 4, 4,2007JJ00,70,0.01,17,246,0.03
1649,1, 4, 4,2008JJ00,90,0.01,19,217,0.03
1650,1, 4, 4,2009JJ00,95,0.02,23,241,0.04
1651,1, 4, 4,2010JJ00,110,0.02,27,246,0.05
1652,1, 4, 5,2004JJ00,50,0.01,8,149,0.01
1653,1, 4, 5,2005JJ00,65,0.01,6,100,0.01
1654,1, 4, 5,2006JJ00,90,0.01,15,165,0.02
1655,1, 4, 5,2007JJ00,55,0.01,8,147,0.01
1656,1, 4, 5,2008JJ00,45,0.01,8,184,0.01
1657,1, 4, 5,2009JJ00,40,0.01,8,190,0.01
1658,1, 4, 5,2010JJ00,40,0.01,7,190,0.01
1659,1, 4, 6,2004JJ00,225,0.03,25,109,0.04
1660,1, 4, 6,2005JJ00,250,0.04,29,116,0.04
1661,1, 4, 6,2006JJ00,220,0.03,30,137,0.05
1662,1, 4, 6,2007JJ00,270,0.04,42,157,0.07
1663,1, 4, 6,2008JJ00,240,0.04,33,137,0.05
1664,1, 4, 6,2009JJ00,180,0.03,32,174,0.05
1665,1, 4, 6,2010JJ00,200,0.04,32,161,0.06
1666,1, 4, 7,2004JJ00,160,0.02,57,354,0.09
1667,1, 4, 7,2005JJ00,165,0.03,55,327,0.08
1668,1, 4, 7,2006JJ00,145,0.02,53,367,0.08
1669,1, 4, 7,2007JJ00,125,0.02,54,424,0.09
1670,1, 4, 7,2008JJ00,120,0.02,62,506,0.1
1671,1, 4, 7,2009JJ00,90,0.02,43,480,0.07
1672,1, 4, 7,2010JJ00,70,0.01,37,515,0.07
1673,1, 4, 8,2004JJ00,1060,0.16,77,73,0.12
1674,1, 4, 8,2005JJ00,1115,0.17,100,90,0.15
1675,1, 4, 8,2006JJ00,1150,0.18,111,96,0.17
1676,1, 4, 8,2007JJ00,1085,0.17,107,98,0.17
1677,1, 4, 8,2008JJ00,1140,0.19,120,105,0.2
1678,1, 4, 8,2009JJ00,1140,0.2,120,105,0.21
1679,1, 4, 8,2010JJ00,1180,0.21,130,111,0.24
1680,1, 4, 9,2004JJ00,1065,0.16,83,78,0.13
1681,1, 4, 9,2005JJ00,760,0.12,52,68,0.08
1682,1, 4, 9,2006JJ00,650,0.1,57,89,0.09
1683,1, 4, 9,2007JJ00,630,0.1,69,110,0.11
1684,1, 4, 9,2008JJ00,680,0.11,72,106,0.12
1685,1, 4, 9,2009JJ00,630,0.11,72,115,0.12
1686,1, 4, 9,2010JJ00,650,0.12,71,109,0.13
1687,1, 4,10,2004JJ00,1145,0.17,51,45,0.08
1688,1, 4,10,2005JJ00,1230,0.19,43,35,0.07
1689,1, 4,10,2006JJ00,1095,0.17,40,37,0.06
1690,1, 4,10,2007JJ00,1090,0.17,42,39,0.07
1691,1, 4,10,2008JJ00,1075,0.18,39,36,0.06
1692,1, 4,10,2009JJ00,775,0.13,28,37,0.05
1693,1, 4,10,2010JJ00,650,0.12,23,35,0.04
1694,1, 5, 0,2004JJ00,3370,0.51,292,87,0.44
1695,1, 5, 0,2005JJ00,3215,0.49,288,89,0.44
1696,1, 5, 0,2006JJ00,3205,0.49,294,92,0.45
1697,1, 5, 0,2007JJ00,3150,0.48,286,91,0.44
1698,1, 5, 0,2008JJ00,3215,0.5,311,97,0.48
1699,1, 5, 0,2009JJ00,3020,0.47,317,105,0.49
1700,1, 5, 0,2010JJ00,3190,0.49,338,106,0.52
1701,1, 5, 1,2004JJ00,675,0.1,48,71,0.07
1702,1, 5, 1,2005JJ00,1050,0.16,92,88,0.14
1703,1, 5, 1,2006JJ00,1155,0.18,109,94,0.17
1704,1, 5, 1,2007JJ00,1190,0.18,111,93,0.17
1705,1, 5, 1,2008JJ00,1205,0.19,120,99,0.18
1706,1, 5, 1,2009JJ00,1310,0.2,133,102,0.21
1707,1, 5, 1,2010JJ00,1525,0.24,157,103,0.24
1708,1, 5, 2,2004JJ00,465,0.07,35,74,0.05
1709,1, 5, 2,2005JJ00,185,0.03,7,39,0.01
1710,1, 5, 2,2006JJ00,185,0.03,7,36,0.01
1711,1, 5, 2,2007JJ00,235,0.04,12,54,0.02
1712,1, 5, 2,2008JJ00,335,0.05,18,53,0.03
1713,1, 5, 2,2009JJ00,320,0.05,17,53,0.03
1714,1, 5, 2,2010JJ00,385,0.06,22,56,0.03
1715,1, 5, 3,2004JJ00,960,0.15,21,21,0.03
1716,1, 5, 3,2005JJ00,930,0.14,13,14,0.02
1717,1, 5, 3,2006JJ00,965,0.15,15,16,0.02
1718,1, 5, 3,2007JJ00,915,0.14,16,18,0.03
1719,1, 5, 3,2008JJ00,890,0.14,17,19,0.03
1720,1, 5, 3,2009JJ00,670,0.1,11,17,0.02
1721,1, 5, 3,2010JJ00,585,0.09,10,17,0.02
1722,1, 5, 4,2004JJ00,595,0.09,84,140,0.13
1723,1, 5, 4,2005JJ00,315,0.05,52,163,0.08
1724,1, 5, 4,2006JJ00,190,0.03,33,175,0.05
1725,1, 5, 4,2007JJ00,125,0.02,29,229,0.04
1726,1, 5, 4,2008JJ00,140,0.02,33,233,0.05
1727,1, 5, 4,2009JJ00,155,0.02,37,235,0.06
1728,1, 5, 4,2010JJ00,195,0.03,44,225,0.07
1729,1, 5, 5,2004JJ00,80,0.01,8,97,0.01
1730,1, 5, 5,2005JJ00,125,0.02,13,105,0.02
1731,1, 5, 5,2006JJ00,130,0.02,15,120,0.02
1732,1, 5, 5,2007JJ00,85,0.01,12,144,0.02
1733,1, 5, 5,2008JJ00,75,0.01,12,154,0.02
