ID,Energiedragers,NederlandseEconomie,Perioden,Winning_1,IntermediairEnHuishoudelijkVerbruik_2,Invoer_3,Productie_4,NettoEnergieverbruik_5,Uitvoer_6
21799,E006608,395005 ,2023JJ00,,0.1,,,,
21800,E006608,396300 ,2014JJ00,,0.3,,0.1,,
21801,E006608,396300 ,2015JJ00,,0.3,,0.1,,
21802,E006608,396300 ,2016JJ00,,0.3,,0.1,,
21803,E006608,396300 ,2017JJ00,,0.3,,0.0,,
21804,E006608,396300 ,2018JJ00,,0.3,,0.1,,
21805,E006608,396300 ,2019JJ00,,0.4,,0.1,,
21806,E006608,396300 ,2020JJ00,,0.4,,0.1,,
21807,E006608,396300 ,2021JJ00,,0.3,,0.1,,
21808,E006608,396300 ,2022JJ00,,0.8,,0.1,,
21809,E006608,396300 ,2023JJ00,,0.9,,0.1,,
21810,E006608,396400 ,2014JJ00,,0.1,,0.1,,
21811,E006608,396400 ,2015JJ00,,0.1,,0.0,,
21812,E006608,396400 ,2016JJ00,,0.1,,0.0,,
21813,E006608,396400 ,2017JJ00,,0.1,,0.0,,
21814,E006608,396400 ,2018JJ00,,0.1,,0.1,,
21815,E006608,396400 ,2019JJ00,,0.1,,0.1,,
21816,E006608,396400 ,2020JJ00,,0.1,,0.1,,
21817,E006608,396400 ,2021JJ00,,0.1,,0.0,,
21818,E006608,396400 ,2022JJ00,,0.2,,0.0,,
21819,E006608,396400 ,2023JJ00,,0.3,,0.0,,
21820,E006608,398700 ,2014JJ00,,0.1,,0.0,,
21821,E006608,398700 ,2015JJ00,,0.1,,0.0,,
21822,E006608,398700 ,2016JJ00,,0.1,,0.0,,
21823,E006608,398700 ,2017JJ00,,0.1,,0.0,,
21824,E006608,398700 ,2018JJ00,,0.1,,0.0,,
21825,E006608,398700 ,2019JJ00,,0.2,,0.0,,
21826,E006608,398700 ,2020JJ00,,0.2,,0.0,,
21827,E006608,398700 ,2021JJ00,,0.1,,0.0,,
21828,E006608,398700 ,2022JJ00,,0.3,,0.0,,
21829,E006608,398700 ,2023JJ00,,0.3,,0.0,,
21830,E006608,400200 ,2014JJ00,,0.1,,0.0,,
21831,E006608,400200 ,2015JJ00,,0.1,,0.0,,
21832,E006608,400200 ,2016JJ00,,0.1,,0.0,,
21833,E006608,400200 ,2017JJ00,,0.1,,0.0,,
21834,E006608,400200 ,2018JJ00,,0.1,,0.0,,
21835,E006608,400200 ,2019JJ00,,0.1,,0.0,,
21836,E006608,400200 ,2020JJ00,,0.1,,0.0,,
21837,E006608,400200 ,2021JJ00,,0.1,,0.0,,
21838,E006608,400200 ,2022JJ00,,0.3,,0.0,,
21839,E006608,400200 ,2023JJ00,,0.3,,0.0,,
21840,E006608,402000 ,2014JJ00,,0.1,,,,
21841,E006608,402000 ,2015JJ00,,0.1,,,,
21842,E006608,402000 ,2016JJ00,,0.1,,,,
21843,E006608,402000 ,2017JJ00,,0.1,,,,
21844,E006608,402000 ,2018JJ00,,0.1,,,,
21845,E006608,402000 ,2019JJ00,,0.1,,,,
21846,E006608,402000 ,2020JJ00,,0.1,,,,
21847,E006608,402000 ,2021JJ00,,0.1,,,,
21848,E006608,402000 ,2022JJ00,,0.3,,,,
21849,E006608,402000 ,2023JJ00,,0.3,,,,
21850,E006608,403300 ,2014JJ00,,0.6,,0.0,,
21851,E006608,403300 ,2015JJ00,,0.6,,0.0,,
21852,E006608,403300 ,2016JJ00,,0.6,,0.0,,
21853,E006608,403300 ,2017JJ00,,0.8,,0.0,,
21854,E006608,403300 ,2018JJ00,,0.8,,0.0,,
21855,E006608,403300 ,2019JJ00,,1.0,,0.0,,
21856,E006608,403300 ,2020JJ00,,1.0,,0.1,,
21857,E006608,403300 ,2021JJ00,,0.9,,0.5,,
21858,E006608,403300 ,2022JJ00,,0.7,,0.5,,
21859,E006608,403300 ,2023JJ00,,0.7,,0.4,,
21860,E006608,900009 ,2014JJ00,,0.3,,0.0,,
21861,E006608,900009 ,2015JJ00,,0.3,,0.0,,
21862,E006608,900009 ,2016JJ00,,0.3,,0.0,,
21863,E006608,900009 ,2017JJ00,,0.5,,0.0,,
21864,E006608,900009 ,2018JJ00,,0.5,,0.0,,
21865,E006608,900009 ,2019JJ00,,0.6,,0.0,,
21866,E006608,900009 ,2020JJ00,,0.6,,0.0,,
21867,E006608,900009 ,2021JJ00,,0.6,,0.3,,
21868,E006608,900009 ,2022JJ00,,0.4,,0.3,,
21869,E006608,900009 ,2023JJ00,,0.4,,0.2,,
21870,E006608,405900 ,2014JJ00,,0.1,,0.0,,
21871,E006608,405900 ,2015JJ00,,0.1,,0.0,,
21872,E006608,405900 ,2016JJ00,,0.1,,0.0,,
21873,E006608,405900 ,2017JJ00,,0.1,,0.0,,
21874,E006608,405900 ,2018JJ00,,0.1,,0.0,,
21875,E006608,405900 ,2019JJ00,,0.2,,0.0,,
21876,E006608,405900 ,2020JJ00,,0.2,,0.0,,
21877,E006608,405900 ,2021JJ00,,0.1,,0.1,,
21878,E006608,405900 ,2022JJ00,,0.1,,0.1,,
21879,E006608,405900 ,2023JJ00,,0.1,,0.1,,
21880,E006608,406800 ,2014JJ00,,0.1,,0.0,,
21881,E006608,406800 ,2015JJ00,,0.1,,0.0,,
21882,E006608,406800 ,2016JJ00,,0.1,,0.0,,
21883,E006608,406800 ,2017JJ00,,0.1,,0.0,,
21884,E006608,406800 ,2018JJ00,,0.1,,0.0,,
21885,E006608,406800 ,2019JJ00,,0.1,,0.0,,
21886,E006608,406800 ,2020JJ00,,0.1,,0.0,,
21887,E006608,406800 ,2021JJ00,,0.1,,0.0,,
21888,E006608,406800 ,2022JJ00,,0.1,,0.0,,
21889,E006608,406800 ,2023JJ00,,0.1,,0.0,,
21890,E006608,408100 ,2014JJ00,,0.0,,0.0,,
21891,E006608,408100 ,2015JJ00,,0.0,,0.0,,
21892,E006608,408100 ,2016JJ00,,0.0,,0.0,,
21893,E006608,408100 ,2017JJ00,,0.1,,0.0,,
21894,E006608,408100 ,2018JJ00,,0.1,,0.0,,
21895,E006608,408100 ,2019JJ00,,0.1,,0.0,,
21896,E006608,408100 ,2020JJ00,,0.1,,0.0,,
21897,E006608,408100 ,2021JJ00,,0.1,,0.0,,
21898,E006608,408100 ,2022JJ00,,0.1,,0.0,,
21899,E006608,408100 ,2023JJ00,,0.0,,0.0,,
21900,E006608,800023 ,2014JJ00,,0.1,,0.0,,
21901,E006608,800023 ,2015JJ00,,0.1,,0.0,,
21902,E006608,800023 ,2016JJ00,,0.0,,0.0,,
21903,E006608,800023 ,2017JJ00,,0.1,,0.0,,
21904,E006608,800023 ,2018JJ00,,0.1,,0.0,,
21905,E006608,800023 ,2019JJ00,,0.1,,0.0,,
21906,E006608,800023 ,2020JJ00,,0.1,,0.0,,
21907,E006608,800023 ,2021JJ00,,0.1,,0.1,,
21908,E006608,800023 ,2022JJ00,,0.1,,0.1,,
21909,E006608,800023 ,2023JJ00,,0.1,,0.1,,
21910,E006608,410200 ,2014JJ00,,0.7,,0.0,,
21911,E006608,410200 ,2015JJ00,,0.6,,0.0,,
21912,E006608,410200 ,2016JJ00,,0.7,,0.0,,
21913,E006608,410200 ,2017JJ00,,1.0,,0.0,,
21914,E006608,410200 ,2018JJ00,,1.0,,0.0,,
21915,E006608,410200 ,2019JJ00,,1.2,,0.0,,
21916,E006608,410200 ,2020JJ00,,1.1,,0.0,,
21917,E006608,410200 ,2021JJ00,,1.0,,0.0,,
21918,E006608,410200 ,2022JJ00,,0.1,,0.0,,
21919,E006608,410200 ,2023JJ00,,0.1,,0.0,,
21920,E006608,410300 ,2014JJ00,,0.2,,0.0,,
21921,E006608,410300 ,2015JJ00,,0.2,,0.0,,
21922,E006608,410300 ,2016JJ00,,0.2,,0.0,,
21923,E006608,410300 ,2017JJ00,,0.3,,0.0,,
21924,E006608,410300 ,2018JJ00,,0.3,,0.0,,
21925,E006608,410300 ,2019JJ00,,0.4,,0.0,,
21926,E006608,410300 ,2020JJ00,,0.5,,0.0,,
21927,E006608,410300 ,2021JJ00,,0.5,,0.0,,
21928,E006608,410300 ,2022JJ00,,0.0,,0.0,,
21929,E006608,410300 ,2023JJ00,,0.1,,0.0,,
21930,E006608,412700 ,2014JJ00,,0.1,,0.0,,
21931,E006608,412700 ,2015JJ00,,0.1,,0.0,,
21932,E006608,412700 ,2016JJ00,,0.2,,0.0,,
21933,E006608,412700 ,2017JJ00,,0.2,,0.0,,
21934,E006608,412700 ,2018JJ00,,0.2,,0.0,,
21935,E006608,412700 ,2019JJ00,,0.2,,0.0,,
21936,E006608,412700 ,2020JJ00,,0.2,,0.0,,
21937,E006608,412700 ,2021JJ00,,0.2,,0.0,,
21938,E006608,412700 ,2022JJ00,,0.0,,0.0,,
21939,E006608,412700 ,2023JJ00,,0.0,,0.0,,
21940,E006608,413700 ,2014JJ00,,0.0,,0.0,,
21941,E006608,413700 ,2015JJ00,,0.0,,0.0,,
21942,E006608,413700 ,2016JJ00,,0.1,,0.0,,
21943,E006608,413700 ,2017JJ00,,0.1,,0.0,,
21944,E006608,413700 ,2018JJ00,,0.0,,0.0,,
21945,E006608,413700 ,2019JJ00,,0.0,,0.0,,
21946,E006608,413700 ,2020JJ00,,0.0,,0.0,,
21947,E006608,413700 ,2021JJ00,,0.0,,0.0,,
21948,E006608,413700 ,2022JJ00,,0.0,,0.0,,
21949,E006608,413700 ,2023JJ00,,0.0,,0.0,,
21950,E006608,900011 ,2014JJ00,,0.3,,0.0,,
21951,E006608,900011 ,2015JJ00,,0.3,,0.0,,
21952,E006608,900011 ,2016JJ00,,0.4,,0.0,,
21953,E006608,900011 ,2017JJ00,,0.5,,0.0,,
21954,E006608,900011 ,2018JJ00,,0.5,,0.0,,
21955,E006608,900011 ,2019JJ00,,0.5,,0.0,,
21956,E006608,900011 ,2020JJ00,,0.4,,0.0,,
21957,E006608,900011 ,2021JJ00,,0.4,,0.0,,
21958,E006608,900011 ,2022JJ00,,0.0,,0.0,,
21959,E006608,900011 ,2023JJ00,,0.0,,0.0,,
21960,E006608,417400 ,2014JJ00,,2.4,,1.4,,
21961,E006608,417400 ,2015JJ00,,2.1,,1.2,,
21962,E006608,417400 ,2016JJ00,,2.1,,1.2,,
21963,E006608,417400 ,2017JJ00,,2.2,,1.1,,
21964,E006608,417400 ,2018JJ00,,2.0,,1.1,,
21965,E006608,417400 ,2019JJ00,,2.0,,1.1,,
21966,E006608,417400 ,2020JJ00,,1.7,,1.1,,
21967,E006608,417400 ,2021JJ00,,1.5,,1.0,,
21968,E006608,417400 ,2022JJ00,,1.6,,1.0,,
21969,E006608,417400 ,2023JJ00,,1.5,,0.9,,
21970,E006608,419000 ,2014JJ00,,0.9,,0.5,,
21971,E006608,419000 ,2015JJ00,,0.8,,0.4,,
21972,E006608,419000 ,2016JJ00,,0.7,,0.4,,
21973,E006608,419000 ,2017JJ00,,1.0,,0.5,,
21974,E006608,419000 ,2018JJ00,,1.0,,0.5,,
21975,E006608,419000 ,2019JJ00,,1.1,,0.5,,
21976,E006608,419000 ,2020JJ00,,1.1,,0.4,,
21977,E006608,419000 ,2021JJ00,,0.9,,0.6,,
21978,E006608,419000 ,2022JJ00,,1.3,,0.5,,
21979,E006608,419000 ,2023JJ00,,1.4,,0.3,,
21980,E006608,422400 ,2014JJ00,,2.0,,1.0,,
21981,E006608,422400 ,2015JJ00,,1.8,,0.9,,
21982,E006608,422400 ,2016JJ00,,1.7,,0.8,,
21983,E006608,422400 ,2017JJ00,,2.2,,0.9,,
21984,E006608,422400 ,2018JJ00,,2.1,,0.9,,
21985,E006608,422400 ,2019JJ00,,2.3,,0.9,,
21986,E006608,422400 ,2020JJ00,,2.3,,0.7,,
21987,E006608,422400 ,2021JJ00,,2.2,,0.7,,
21988,E006608,422400 ,2022JJ00,,3.1,,0.7,,
21989,E006608,422400 ,2023JJ00,,3.2,,0.7,,
21990,E006608,422500 ,2014JJ00,,0.8,,0.5,,
21991,E006608,422500 ,2015JJ00,,0.7,,0.4,,
21992,E006608,422500 ,2016JJ00,,0.7,,0.4,,
21993,E006608,422500 ,2017JJ00,,0.9,,0.4,,
21994,E006608,422500 ,2018JJ00,,0.8,,0.4,,
21995,E006608,422500 ,2019JJ00,,0.9,,0.4,,
21996,E006608,422500 ,2020JJ00,,0.9,,0.3,,
21997,E006608,422500 ,2021JJ00,,0.9,,0.3,,
21998,E006608,422500 ,2022JJ00,,1.3,,0.3,,
21999,E006608,422500 ,2023JJ00,,1.3,,0.3,,
22000,E006608,425305 ,2014JJ00,,1.2,,0.5,,
22001,E006608,425305 ,2015JJ00,,1.0,,0.4,,
22002,E006608,425305 ,2016JJ00,,1.0,,0.4,,
22003,E006608,425305 ,2017JJ00,,1.3,,0.5,,
22004,E006608,425305 ,2018JJ00,,1.2,,0.5,,
22005,E006608,425305 ,2019JJ00,,1.4,,0.5,,
22006,E006608,425305 ,2020JJ00,,1.4,,0.4,,
22007,E006608,425305 ,2021JJ00,,1.2,,0.4,,
22008,E006608,425305 ,2022JJ00,,1.7,,0.4,,
22009,E006608,425305 ,2023JJ00,,1.9,,0.4,,
22010,E006608,428100 ,2014JJ00,,0.2,,0.0,,
22011,E006608,428100 ,2015JJ00,,0.2,,0.0,,
22012,E006608,428100 ,2016JJ00,,0.2,,0.0,,
22013,E006608,428100 ,2017JJ00,,0.2,,0.0,,
22014,E006608,428100 ,2018JJ00,,0.2,,0.0,,
22015,E006608,428100 ,2019JJ00,,0.3,,0.0,,
22016,E006608,428100 ,2020JJ00,,0.3,,0.0,,
22017,E006608,428100 ,2021JJ00,,0.2,,0.0,,
22018,E006608,428100 ,2022JJ00,,0.6,,0.0,,
22019,E006608,428100 ,2023JJ00,,0.6,,0.0,,
22020,E006608,900048 ,2014JJ00,,0.1,,0.0,,
22021,E006608,900048 ,2015JJ00,,0.1,,0.0,,
22022,E006608,900048 ,2016JJ00,,0.1,,0.0,,
22023,E006608,900048 ,2017JJ00,,0.1,,0.0,,
22024,E006608,900048 ,2018JJ00,,0.1,,0.0,,
22025,E006608,900048 ,2019JJ00,,0.1,,0.0,,
22026,E006608,900048 ,2020JJ00,,0.1,,0.0,,
22027,E006608,900048 ,2021JJ00,,0.1,,0.0,,
22028,E006608,900048 ,2022JJ00,,0.2,,0.0,,
22029,E006608,900048 ,2023JJ00,,0.2,,0.0,,
22030,E006608,431100 ,2014JJ00,,0.1,,0.0,,
22031,E006608,431100 ,2015JJ00,,0.1,,0.0,,
22032,E006608,431100 ,2016JJ00,,0.1,,0.0,,
22033,E006608,431100 ,2017JJ00,,0.1,,0.0,,
22034,E006608,431100 ,2018JJ00,,0.1,,0.0,,
22035,E006608,431100 ,2019JJ00,,0.1,,0.0,,
22036,E006608,431100 ,2020JJ00,,0.2,,0.0,,
22037,E006608,431100 ,2021JJ00,,0.1,,0.0,,
22038,E006608,431100 ,2022JJ00,,0.4,,0.0,,
22039,E006608,431100 ,2023JJ00,,0.4,,0.0,,
22040,E006608,435500 ,2014JJ00,,0.2,,,,
22041,E006608,435500 ,2015JJ00,,0.1,,,,
22042,E006608,435500 ,2016JJ00,,0.1,,,,
22043,E006608,435500 ,2017JJ00,,0.2,,,,
22044,E006608,435500 ,2018JJ00,,0.2,,,,
22045,E006608,435500 ,2019JJ00,,0.2,,,,
22046,E006608,435500 ,2020JJ00,,0.3,,,,
22047,E006608,435500 ,2021JJ00,,0.2,,,,
22048,E006608,435500 ,2022JJ00,,0.1,,0.0,,
22049,E006608,435500 ,2023JJ00,,0.1,,0.0,,
22050,E006608,435600 ,2014JJ00,,0.1,,,,
22051,E006608,435600 ,2015JJ00,,0.1,,,,
22052,E006608,435600 ,2016JJ00,,0.1,,,,
22053,E006608,435600 ,2017JJ00,,0.1,,,,
22054,E006608,435600 ,2018JJ00,,0.1,,,,
22055,E006608,435600 ,2019JJ00,,0.2,,,,
22056,E006608,435600 ,2020JJ00,,0.2,,,,
22057,E006608,435600 ,2021JJ00,,0.2,,,,
22058,E006608,435600 ,2022JJ00,,0.0,,0.0,,
22059,E006608,435600 ,2023JJ00,,0.0,,0.0,,
22060,E006608,437500 ,2014JJ00,,0.0,,,,
22061,E006608,437500 ,2015JJ00,,0.0,,,,
22062,E006608,437500 ,2016JJ00,,0.0,,,,
22063,E006608,437500 ,2017JJ00,,0.0,,,,
22064,E006608,437500 ,2018JJ00,,0.0,,,,
22065,E006608,437500 ,2019JJ00,,0.0,,,,
22066,E006608,437500 ,2020JJ00,,0.0,,,,
22067,E006608,437500 ,2021JJ00,,0.0,,,,
22068,E006608,437500 ,2022JJ00,,0.0,,0.0,,
22069,E006608,437500 ,2023JJ00,,0.0,,0.0,,
22070,E006608,438600 ,2014JJ00,,0.0,,,,
22071,E006608,438600 ,2015JJ00,,0.0,,,,
22072,E006608,438600 ,2016JJ00,,0.0,,,,
22073,E006608,438600 ,2017JJ00,,0.1,,,,
22074,E006608,438600 ,2018JJ00,,0.1,,,,
22075,E006608,438600 ,2019JJ00,,0.1,,,,
22076,E006608,438600 ,2020JJ00,,0.1,,,,
22077,E006608,438600 ,2021JJ00,,0.1,,,,
22078,E006608,438600 ,2022JJ00,,0.0,,0.0,,
22079,E006608,438600 ,2023JJ00,,0.0,,0.0,,
22080,E006608,440000 ,2014JJ00,,,,,,
22081,E006608,440000 ,2015JJ00,,,,,,
22082,E006608,440000 ,2016JJ00,,,,,,
22083,E006608,440000 ,2017JJ00,,,,,,
22084,E006608,440000 ,2018JJ00,,,,,,
22085,E006608,440000 ,2019JJ00,,,,,,
22086,E006608,440000 ,2020JJ00,,,,,,
22087,E006608,440000 ,2021JJ00,,,,,,
22088,E006608,440000 ,2022JJ00,,,,,,
22089,E006608,440000 ,2023JJ00,,,,,,
22090,E006608,440900 ,2014JJ00,,,,,,
22091,E006608,440900 ,2015JJ00,,,,,,
22092,E006608,440900 ,2016JJ00,,,,,,
22093,E006608,440900 ,2017JJ00,,,,,,
22094,E006608,440900 ,2018JJ00,,,,,,
22095,E006608,440900 ,2019JJ00,,,,,,
22096,E006608,440900 ,2020JJ00,,,,,,
22097,E006608,440900 ,2021JJ00,,,,,,
22098,E006608,440900 ,2022JJ00,,,,,,
22099,E006608,440900 ,2023JJ00,,,,,,
22100,E006608,B000605,2014JJ00,,13.5,,,,
22101,E006608,B000605,2015JJ00,,12.1,,,,
22102,E006608,B000605,2016JJ00,,12.3,,,,
22103,E006608,B000605,2017JJ00,,11.9,,,,
22104,E006608,B000605,2018JJ00,,12.5,,,,
22105,E006608,B000605,2019JJ00,,12.1,,,,
22106,E006608,B000605,2020JJ00,,11.8,,,,
22107,E006608,B000605,2021JJ00,,13.3,,,,
22108,E006608,B000605,2022JJ00,,10.7,,,,
22109,E006608,B000605,2023JJ00,,9.9,,,,
22110,E006608,B000606,2014JJ00,,13.4,,,,
22111,E006608,B000606,2015JJ00,,12.1,,,,
22112,E006608,B000606,2016JJ00,,12.3,,,,
22113,E006608,B000606,2017JJ00,,11.9,,,,
22114,E006608,B000606,2018JJ00,,12.5,,,,
22115,E006608,B000606,2019JJ00,,12.1,,,,
22116,E006608,B000606,2020JJ00,,11.8,,,,
22117,E006608,B000606,2021JJ00,,13.3,,,,
22118,E006608,B000606,2022JJ00,,10.7,,,,
22119,E006608,B000606,2023JJ00,,9.9,,,,
22120,E006608,B000607,2014JJ00,,,,,,
22121,E006608,B000607,2015JJ00,,,,,,
22122,E006608,B000607,2016JJ00,,,,,,
22123,E006608,B000607,2017JJ00,,,,,,
22124,E006608,B000607,2018JJ00,,,,,,
22125,E006608,B000607,2019JJ00,,,,,,
22126,E006608,B000607,2020JJ00,,,,,,
22127,E006608,B000607,2021JJ00,,,,,,
22128,E006608,B000607,2022JJ00,,,,,,
22129,E006608,B000607,2023JJ00,,,,,,
22130,E006608,B000608,2014JJ00,,0.0,,,,
22131,E006608,B000608,2015JJ00,,0.0,,,,
22132,E006608,B000608,2016JJ00,,0.0,,,,
22133,E006608,B000608,2017JJ00,,0.0,,,,
22134,E006608,B000608,2018JJ00,,0.0,,,,
22135,E006608,B000608,2019JJ00,,0.0,,,,
22136,E006608,B000608,2020JJ00,,0.0,,,,
22137,E006608,B000608,2021JJ00,,0.0,,,,
22138,E006608,B000608,2022JJ00,,0.0,,,,
22139,E006608,B000608,2023JJ00,,0.0,,,,
22140,E006567,B000579,2014JJ00,,179.2,62.1,,,1.5
22141,E006567,B000579,2015JJ00,,177.7,61.6,,,1.5
22142,E006567,B000579,2016JJ00,,174.1,57.5,,,1.7
22143,E006567,B000579,2017JJ00,,197.4,72.2,,,2.1
22144,E006567,B000579,2018JJ00,,195.2,70.2,,,1.3
22145,E006567,B000579,2019JJ00,,204.3,72.9,,,1.5
22146,E006567,B000579,2020JJ00,,207.2,70.3,,,1.0
22147,E006567,B000579,2021JJ00,,215.2,72.2,,,0.9
22148,E006567,B000579,2022JJ00,,207.5,69.6,,,0.9
22149,E006567,B000579,2023JJ00,,206.6,75.2,,,0.9
22150,E006567,T001081,2014JJ00,,179.2,62.1,,,1.5
22151,E006567,T001081,2015JJ00,,177.7,61.6,,,1.5
22152,E006567,T001081,2016JJ00,,174.1,57.5,,,1.7
22153,E006567,T001081,2017JJ00,,197.4,72.2,,,2.1
22154,E006567,T001081,2018JJ00,,195.2,70.2,,,1.3
22155,E006567,T001081,2019JJ00,,204.3,72.9,,,1.5
22156,E006567,T001081,2020JJ00,,207.2,70.3,,,1.0
22157,E006567,T001081,2021JJ00,,215.2,72.2,,,0.9
22158,E006567,T001081,2022JJ00,,207.5,69.6,,,0.9
22159,E006567,T001081,2023JJ00,,206.6,75.2,,,0.9
22160,E006567,301000 ,2014JJ00,,5.5,,,,
22161,E006567,301000 ,2015JJ00,,5.5,,,,
22162,E006567,301000 ,2016JJ00,,5.2,,,,
22163,E006567,301000 ,2017JJ00,,5.0,,,,
22164,E006567,301000 ,2018JJ00,,5.5,,,,
22165,E006567,301000 ,2019JJ00,,6.3,,,,
22166,E006567,301000 ,2020JJ00,,7.3,,,,
22167,E006567,301000 ,2021JJ00,,8.2,,,,
22168,E006567,301000 ,2022JJ00,,8.5,,,,
22169,E006567,301000 ,2023JJ00,,9.1,,,,
22170,E006567,301100 ,2014JJ00,,5.5,,,,
22171,E006567,301100 ,2015JJ00,,5.5,,,,
22172,E006567,301100 ,2016JJ00,,5.2,,,,
22173,E006567,301100 ,2017JJ00,,5.0,,,,
22174,E006567,301100 ,2018JJ00,,5.5,,,,
22175,E006567,301100 ,2019JJ00,,6.3,,,,
22176,E006567,301100 ,2020JJ00,,7.3,,,,
22177,E006567,301100 ,2021JJ00,,8.2,,,,
22178,E006567,301100 ,2022JJ00,,8.5,,,,
22179,E006567,301100 ,2023JJ00,,9.1,,,,
22180,E006567,304300 ,2014JJ00,,,,,,
22181,E006567,304300 ,2015JJ00,,,,,,
22182,E006567,304300 ,2016JJ00,,,,,,
22183,E006567,304300 ,2017JJ00,,,,,,
22184,E006567,304300 ,2018JJ00,,,,,,
22185,E006567,304300 ,2019JJ00,,,,,,
22186,E006567,304300 ,2020JJ00,,,,,,
22187,E006567,304300 ,2021JJ00,,,,,,
22188,E006567,304300 ,2022JJ00,,,,,,
22189,E006567,304300 ,2023JJ00,,,,,,
22190,E006567,305000 ,2014JJ00,,,,,,
22191,E006567,305000 ,2015JJ00,,,,,,
22192,E006567,305000 ,2016JJ00,,,,,,
22193,E006567,305000 ,2017JJ00,,,,,,
22194,E006567,305000 ,2018JJ00,,,,,,
22195,E006567,305000 ,2019JJ00,,,,,,
22196,E006567,305000 ,2020JJ00,,,,,,
22197,E006567,305000 ,2021JJ00,,,,,,
22198,E006567,305000 ,2022JJ00,,,,,,
22199,E006567,305000 ,2023JJ00,,,,,,
22200,E006567,305700 ,2014JJ00,,,,,,
22201,E006567,305700 ,2015JJ00,,,,,,
22202,E006567,305700 ,2016JJ00,,,,,,
22203,E006567,305700 ,2017JJ00,,,,,,
22204,E006567,305700 ,2018JJ00,,,,,,
22205,E006567,305700 ,2019JJ00,,,,,,
22206,E006567,305700 ,2020JJ00,,,,,,
22207,E006567,305700 ,2021JJ00,,,,,,
22208,E006567,305700 ,2022JJ00,,,,,,
22209,E006567,305700 ,2023JJ00,,,,,,
22210,E006567,307500 ,2014JJ00,,85.9,,,,
22211,E006567,307500 ,2015JJ00,,85.2,,,,
22212,E006567,307500 ,2016JJ00,,77.3,,,,
22213,E006567,307500 ,2017JJ00,,100.6,,,,
22214,E006567,307500 ,2018JJ00,,100.1,,,,
22215,E006567,307500 ,2019JJ00,,110.0,,,,
22216,E006567,307500 ,2020JJ00,,107.2,,,,
22217,E006567,307500 ,2021JJ00,,108.9,,,,
22218,E006567,307500 ,2022JJ00,,107.9,,,,
22219,E006567,307500 ,2023JJ00,,109.1,,,,
22220,E006567,307610 ,2014JJ00,,5.8,,,,
22221,E006567,307610 ,2015JJ00,,5.7,,,,
22222,E006567,307610 ,2016JJ00,,6.0,,,,
22223,E006567,307610 ,2017JJ00,,6.8,,,,
22224,E006567,307610 ,2018JJ00,,9.1,,,,
22225,E006567,307610 ,2019JJ00,,9.9,,,,
22226,E006567,307610 ,2020JJ00,,12.5,,,,
22227,E006567,307610 ,2021JJ00,,9.5,,,,
22228,E006567,307610 ,2022JJ00,,12.2,,,,
22229,E006567,307610 ,2023JJ00,,10.5,,,,
22230,E006567,312505 ,2014JJ00,,,,,,
22231,E006567,312505 ,2015JJ00,,,,,,
22232,E006567,312505 ,2016JJ00,,,,,,
22233,E006567,312505 ,2017JJ00,,,,,,
22234,E006567,312505 ,2018JJ00,,,,,,
22235,E006567,312505 ,2019JJ00,,,,,,
22236,E006567,312505 ,2020JJ00,,,,,,
22237,E006567,312505 ,2021JJ00,,,,,,
22238,E006567,312505 ,2022JJ00,,,,,,
22239,E006567,312505 ,2023JJ00,,,,,,
22240,E006567,315800 ,2014JJ00,,2.5,,,,
22241,E006567,315800 ,2015JJ00,,2.4,,,,
22242,E006567,315800 ,2016JJ00,,4.6,,,,
22243,E006567,315800 ,2017JJ00,,5.9,,,,
22244,E006567,315800 ,2018JJ00,,3.0,,,,
22245,E006567,315800 ,2019JJ00,,3.6,,,,
22246,E006567,315800 ,2020JJ00,,2.8,,,,
22247,E006567,315800 ,2021JJ00,,3.2,,,,
22248,E006567,315800 ,2022JJ00,,2.8,,,,
22249,E006567,315800 ,2023JJ00,,3.2,,,,
22250,E006567,317100 ,2014JJ00,,2.4,,,,
22251,E006567,317100 ,2015JJ00,,2.4,,,,
22252,E006567,317100 ,2016JJ00,,1.0,,,,
22253,E006567,317100 ,2017JJ00,,1.0,,,,
22254,E006567,317100 ,2018JJ00,,2.3,,,,
22255,E006567,317100 ,2019JJ00,,2.0,,,,
22256,E006567,317100 ,2020JJ00,,2.3,,,,
22257,E006567,317100 ,2021JJ00,,2.3,,,,
22258,E006567,317100 ,2022JJ00,,1.7,,,,
22259,E006567,317100 ,2023JJ00,,1.5,,,,
22260,E006567,318600 ,2014JJ00,,,,,,
22261,E006567,318600 ,2015JJ00,,,,,,
22262,E006567,318600 ,2016JJ00,,,,,,
22263,E006567,318600 ,2017JJ00,,,,,,
22264,E006567,318600 ,2018JJ00,,,,,,
22265,E006567,318600 ,2019JJ00,,,,,,
22266,E006567,318600 ,2020JJ00,,,,,,
22267,E006567,318600 ,2021JJ00,,,,,,
22268,E006567,318600 ,2022JJ00,,,,,,
22269,E006567,318600 ,2023JJ00,,,,,,
22270,E006567,320000 ,2014JJ00,,13.0,,,,
22271,E006567,320000 ,2015JJ00,,12.9,,,,
22272,E006567,320000 ,2016JJ00,,13.7,,,,
22273,E006567,320000 ,2017JJ00,,15.2,,,,
22274,E006567,320000 ,2018JJ00,,16.4,,,,
22275,E006567,320000 ,2019JJ00,,15.7,,,,
