ID,Persoonskenmerken,Perioden,k_20UurOfMeerPerWeek_1,k_10Tot20UurPerWeek_2,k_5Tot10UurPerWeek_3,k_1Tot5UurPerWeek_4,MinderDan1UurPerWeek_5,KijktDagelijksTelevisiejournaal_6,AbonnementDagblad_7,LeestDagelijksDeKrant_8,LeestWelEensEenBoek_9,JaEnGeleendAfgelopen2Maanden_10,JaEnNietGeleendAfgelopen2Maanden_11,HuishoudensMetPcMetInternet_12,HuishoudensMetPcZonderInternet_13,HuishoudensZonderPc_14,PersonenMetThuisPcMetInternet_15,PersonenMetThuisPcZonderInternet_16,PersonenZonderPc_17,HuishoudensMetToegangTotInternet_18,PCEnOpAndereWijze_19,AlleenViaPc_20,AlleenOpAndereWijze_21,ViaDesktopMinitower_22,ViaLaptop_23,OpAndereWijze_24,AnaloogModem_25,ISDN_26,BreedbandKabel_27,AndereBreedband_28,OpAndereWijze_29,PersonenMetThuisToegangTotInternet_30,ViaPcEnOpAnderWijze_31,AlleenViaPc_32,AlleenOpAndereWijze_33,ViaDesktopMinitower_34,ViaLaptop_35,ViaMobieleTelefoon_36,OpAndereWijze_37,AnaloogModem_38,ISDN_39,Kabel_40,AndereBreedband_41,OpAndereWijze_42,GeenInteresseNietZinvol_43,GeenPcGeenGeschiktePcVoorInternet_44,InternetgebruikTeDuur_45,BenodigdeApparatuurTeDuur_46,GeenKennisVaardigheden_47,VoeltZichTeOud_48,GeenTijdOmDezeTeGebruiken_49,HeeftMogelijkheidEldersTeInternetten_50,BezorgdOmPrivacyEnOfVeiligheid_51,GeenSpecialeReden_52,AndereReden_53,HeeftEenPersonalComputerGebruikt_54,VanAlleInwonersNederlandVanaf12Jr_55,VanDePersonalComputerGebruikers_56,VanAlleInwonersNederlandVanaf12Jr_57,VanDegenenDieThuisEenPcBezitten_58,VoorPriveDoeleinden_59,VoorHetWerk_60,ZowelVoorPriveEnWerkDoeleinden_61,Dagelijks_62,EenKeerPerWeek_63,EenKeerPerMaand_64,HelemaalNiet_65,HeeftEldersPcGebruikt_66,HeeftPcBijOpleidingsinstGebruikt_67,Dagelijks_68,EenKeerPerWeek_69,EenKeerPerMaand_70,HelemaalNiet_71,HeeftPcErgensAndersGebruikt_72,HeeftOoitGeinternetEnOfGeeMaild_73,HeeftInternetInDeAfg4WknGebruikt_74,VanAlleInwonersNederlandVanaf12Jr_75,VanDeInternetgebruikers_76,VanAlleInwonersNederlandVanaf12Jr_77,VanDegeneDieThuisInternetBezitten_78,VoorPriveDoeleinden_79,VoorHetWerk_80,ZowelVoorPriveAlsWerkDoeleinden_81,Dagelijks_82,EenKeerPerWeek_83,EenKeerPerMaand_84,HelemaalNiet_85,SurfenHalenVanGratisInformatie_86,EMailen_87,DownloadenSoftware_88,ElektronischWinkelen_89,AndereActiviteiten_90,HeeftEldersInternetGebruikt_91,HeeftInternetBijOplInstGebruikt_92,Dagelijks_93,EenKeerPerWeek_94,EenKeerPerMaand_95,HelemaalNiet_96,HeeftInternetErgensAndersGebruikt_97,BijEenCommercieleInstelling_98,BijEenOpenbaarGebouw_99,BijBurenVriendenOfFamilie_100,AnderePlaats_101,Dagelijks_102,EenKeerPerWeek_103,EenKeerPerMaand_104,EMailen_105,ChattenTelefoneren_106,ZomaarWatSurfen_107,HeeftSpecifiekeInformatieGezocht_108,OnderwijsOpleiding_109,ActualiteitNieuws_110,Gezondheid_111,CommercieleProductenDiensten_112,WerkVacatures_113,IetsAnders_114,HeeftGratisSoftwareGedownload_115,Spelletjes_116,Muziek_117,AndereSoftware_118,HeeftSiteSVanDeOverheidBezocht_119,VanAlleInwonersNederlandVanaf12Jr_120,VanDegenenDieThuisInternetHebben_121,VanDeInternetgebruikers_122,VanAlleInwonersNederlandVanaf12Jr_123,VanDegenenDieThuisInternetHebben_124,VanDeInternetgebruikers_125,ReizenVakantiesAccommodaties_126,VideoSDvdSMuziek_127,LiteratuurBoekenTijdschriften_128,Levensmiddelen_129,AandFinanDienstverlVerzekering_130,Software_131,HardwareElektronischeApparaten_132,KledingSportartikelen_133,KaartjesVoorEvenemConcVoorstel_134,AndereGoederen_135,AfgelopenVierWeken_136,LangerDan4WknKorterDan2MndGel_137,TweeADrieMaandenGeleden_138,GemiddeldBedragLaatsteAankoop_139,HeeftCreditcardGegevensDoorgegeven_140,GeenBehoefte_141,WilHetProductZelfZien_142,UitGewoonte_143,VanwegeVeiligheidPrivacy_144,NietVerkrijgbaarGeenVertrOngerust_145,HeeftErGeenErvaringMee_146,GeenComputerInternetverbinding_147,AndereRedenen_148
438, 42,2003JJ00,29.0,38.0,19.0,10.0,4.0,77.0,67.0,71.0,47.0,23.0,11.0,59.0,11.0,30.0,69.0,11.0,20.0,59.0,14.0,85.0,1.0,95.0,15.0,10.0,60.0,20.0,16.0,3.0,1.0,67.0,15.0,84.0,1.0,96.0,15.0,11.0,1.0,58.0,20.0,18.0,4.0,2.0,37.0,32.0,8.0,3.0,10.0,10.0,2.0,7.0,1.0,6.0,11.0,67.0,8.0,12.0,60.0,78.0,57.0,8.0,36.0,32.0,37.0,9.0,22.0,46.0,52.0,12.0,29.0,11.0,48.0,13.0,64.0,55.0,3.0,5.0,49.0,72.0,68.0,6.0,26.0,22.0,39.0,10.0,28.0,88.0,87.0,43.0,28.0,44.0,33.0,36.0,8.0,20.0,8.0,64.0,8.0,8.0,6.0,79.0,15.0,10.0,35.0,55.0,76.0,18.0,35.0,80.0,22.0,36.0,21.0,49.0,15.0,49.0,22.0,6.0,14.0,10.0,19.0,26.0,37.0,45.0,13.0,19.0,23.0,27.0,24.0,33.0,2.0,7.0,12.0,12.0,30.0,14.0,25.0,58.0,24.0,18.0,232.0,19.0,52.0,33.0,8.0,29.0,13.0,13.0,4.0,6.0
439, 42,2004JJ00,31.0,38.0,18.0,10.0,3.0,75.0,66.0,67.0,,23.0,11.0,63.0,9.0,27.0,73.0,9.0,18.0,65.0,16.0,83.0,1.0,94.0,17.0,11.0,47.0,15.0,22.0,12.0,5.0,73.0,16.0,83.0,1.0,95.0,17.0,11.0,1.0,44.0,16.0,24.0,14.0,4.0,30.0,35.0,10.0,4.0,11.0,12.0,5.0,8.0,2.0,5.0,14.0,72.0,10.0,14.0,66.0,81.0,60.0,6.0,34.0,39.0,34.0,8.0,19.0,48.0,52.0,12.0,33.0,7.0,48.0,13.0,68.0,62.0,4.0,6.0,56.0,77.0,68.0,5.0,27.0,29.0,40.0,8.0,23.0,89.0,89.0,50.0,36.0,53.0,36.0,42.0,5.0,30.0,7.0,58.0,8.0,5.0,7.0,81.0,13.0,4.0,37.0,59.0,77.0,20.0,40.0,79.0,19.0,43.0,24.0,56.0,17.0,47.0,24.0,6.0,17.0,10.0,20.0,32.0,42.0,50.0,18.0,23.0,28.0,35.0,20.0,27.0,2.0,6.0,12.0,13.0,29.0,22.0,31.0,58.0,21.0,21.0,254.0,25.0,54.0,31.0,6.0,24.0,17.0,13.0,3.0,6.0
440, 42,2005JJ00,28.0,40.0,18.0,10.0,4.0,,60.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
441, 42,2006JJ00,28.0,38.0,22.0,10.0,3.0,,62.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
442, 42,2007JJ00,28.0,37.0,21.0,10.0,4.0,,62.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
443, 42,2008JJ00,27.0,39.0,19.0,11.0,3.0,,62.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
444, 51,1997JJ00,17.0,33.0,22.0,19.0,9.0,,58.0,,85.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
445, 51,1998JJ00,16.0,35.0,24.0,15.0,9.0,,57.0,,,,,,,,18.0,54.0,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
446, 51,1999JJ00,16.0,36.0,24.0,17.0,8.0,,56.0,,,,,,,,27.0,51.0,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447, 51,2000JJ00,19.0,34.0,23.0,15.0,8.0,,57.0,,,,,,,,52.0,31.0,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448, 51,2001JJ00,19.0,35.0,23.0,15.0,8.0,,54.0,,76.0,,,,,,65.0,21.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449, 51,2002JJ00,16.0,36.0,26.0,14.0,8.0,,53.0,,,,,,,,73.0,16.0,11.0,,,,,,,,,,,,,79.0,20.0,79.0,1.0,97.0,13.0,14.0,1.0,49.0,21.0,26.0,3.0,1.0,18.0,14.0,31.0,2.0,5.0,0.0,1.0,14.0,8.0,10.0,19.0,96.0,6.0,6.0,90.0,93.0,,,,46.0,40.0,7.0,7.0,74.0,57.0,5.0,39.0,12.0,43.0,45.0,93.0,80.0,3.0,4.0,64.0,81.0,,,,28.0,40.0,14.0,19.0,90.0,89.0,54.0,26.0,39.0,51.0,38.0,1.0,22.0,14.0,62.0,25.0,5.0,12.0,86.0,9.0,5.0,44.0,51.0,58.0,50.0,56.0,62.0,29.0,23.0,7.0,18.0,4.0,52.0,40.0,18.0,32.0,7.0,5.0,10.0,13.0,13.0,6.0,7.0,7.0,,,,,,,,,,,,,,,,53.0,18.0,3.0,11.0,5.0,9.0,6.0,17.0
450, 51,2003JJ00,16.0,36.0,24.0,15.0,9.0,,52.0,,70.0,,,,,,78.0,12.0,10.0,,,,,,,,,,,,,86.0,22.0,77.0,1.0,98.0,12.0,18.0,1.0,40.0,16.0,35.0,9.0,3.0,10.0,26.0,27.0,8.0,3.0,0.0,3.0,11.0,5.0,9.0,24.0,98.0,8.0,8.0,92.0,95.0,,,,54.0,36.0,6.0,5.0,85.0,73.0,5.0,50.0,17.0,27.0,49.0,92.0,85.0,4.0,5.0,72.0,84.0,,,,34.0,39.0,10.0,16.0,,,,,,60.0,48.0,3.0,29.0,16.0,52.0,29.0,4.0,11.0,91.0,5.0,5.0,53.0,42.0,65.0,59.0,58.0,68.0,28.0,23.0,10.0,16.0,4.0,53.0,44.0,18.0,35.0,8.0,4.0,15.0,16.0,17.0,6.0,7.0,7.0,2.0,16.0,27.0,3.0,1.0,7.0,14.0,37.0,4.0,20.0,45.0,26.0,29.0,65.0,,59.0,17.0,4.0,14.0,9.0,9.0,3.0,21.0
451, 51,2004JJ00,20.0,39.0,21.0,12.0,8.0,,52.0,,,,,,,,84.0,10.0,6.0,,,,,,,,,,,,,91.0,27.0,73.0,1.0,98.0,19.0,19.0,1.0,23.0,12.0,40.0,24.0,2.0,25.0,16.0,11.0,5.0,2.0,0.0,3.0,6.0,12.0,3.0,33.0,99.0,8.0,9.0,95.0,97.0,,,,58.0,34.0,5.0,3.0,88.0,75.0,4.0,55.0,16.0,25.0,47.0,95.0,90.0,5.0,6.0,83.0,92.0,,,,45.0,36.0,10.0,8.0,,,,,,62.0,45.0,2.0,32.0,11.0,55.0,34.0,3.0,8.0,92.0,9.0,8.0,54.0,38.0,67.0,67.0,57.0,69.0,23.0,20.0,8.0,18.0,3.0,57.0,46.0,19.0,37.0,8.0,3.0,17.0,19.0,19.0,7.0,8.0,8.0,9.0,15.0,17.0,2.0,3.0,13.0,14.0,29.0,10.0,44.0,73.0,12.0,15.0,70.0,,59.0,21.0,6.0,13.0,10.0,8.0,1.0,24.0
452, 51,2005JJ00,15.0,37.0,24.0,15.0,8.0,,45.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
453, 51,2006JJ00,14.0,37.0,27.0,16.0,5.0,,44.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
454, 51,2007JJ00,13.0,36.0,26.0,17.0,8.0,,44.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
455, 51,2008JJ00,12.0,37.0,28.0,16.0,7.0,,44.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
456, 52,1997JJ00,29.0,39.0,20.0,10.0,2.0,54.0,59.0,41.0,57.0,35.0,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
457, 52,1998JJ00,31.0,40.0,18.0,9.0,2.0,51.0,59.0,40.0,,36.0,20.0,,,,18.0,56.0,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
458, 52,1999JJ00,31.0,37.0,20.0,11.0,2.0,50.0,58.0,39.0,,33.0,18.0,,,,33.0,48.0,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
459, 52,2000JJ00,29.0,38.0,20.0,11.0,2.0,47.0,57.0,43.0,,33.0,21.0,,,,52.0,30.0,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
460, 52,2001JJ00,27.0,37.0,22.0,12.0,2.0,50.0,56.0,41.0,54.0,27.0,20.0,,,,65.0,21.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
461, 52,2002JJ00,26.0,38.0,22.0,12.0,2.0,51.0,54.0,41.0,,26.0,21.0,,,,72.0,17.0,11.0,,,,,,,,,,,,,75.0,23.0,75.0,2.0,95.0,16.0,19.0,1.0,46.0,15.0,32.0,6.0,3.0,15.0,26.0,24.0,11.0,3.0,0.0,2.0,19.0,2.0,7.0,16.0,92.0,11.0,12.0,81.0,91.0,65.0,3.0,31.0,48.0,36.0,7.0,9.0,79.0,61.0,17.0,34.0,10.0,39.0,43.0,93.0,83.0,5.0,6.0,66.0,89.0,77.0,1.0,21.0,39.0,41.0,10.0,11.0,89.0,93.0,62.0,27.0,43.0,64.0,49.0,12.0,28.0,10.0,51.0,34.0,11.0,12.0,88.0,8.0,5.0,53.0,42.0,81.0,44.0,48.0,83.0,44.0,37.0,15.0,41.0,21.0,53.0,40.0,14.0,33.0,14.0,15.0,32.0,37.0,37.0,15.0,18.0,18.0,17.0,24.0,26.0,2.0,4.0,7.0,26.0,28.0,11.0,22.0,55.0,21.0,24.0,151.0,14.0,49.0,29.0,4.0,26.0,13.0,7.0,3.0,6.0
462, 52,2003JJ00,26.0,38.0,21.0,13.0,2.0,50.0,52.0,37.0,48.0,25.0,21.0,,,,78.0,13.0,9.0,,,,,,,,,,,,,80.0,28.0,69.0,3.0,94.0,17.0,25.0,2.0,33.0,13.0,39.0,13.0,3.0,16.0,27.0,27.0,11.0,3.0,0.0,3.0,22.0,1.0,7.0,18.0,94.0,13.0,14.0,85.0,93.0,66.0,3.0,31.0,55.0,32.0,7.0,7.0,80.0,69.0,22.0,36.0,11.0,31.0,42.0,95.0,88.0,7.0,8.0,73.0,90.0,77.0,2.0,21.0,47.0,36.0,7.0,10.0,,,,,,68.0,58.0,16.0,31.0,11.0,42.0,35.0,7.0,8.0,89.0,9.0,8.0,49.0,43.0,83.0,53.0,51.0,83.0,46.0,46.0,18.0,43.0,24.0,52.0,47.0,14.0,40.0,17.0,21.0,40.0,45.0,44.0,20.0,22.0,22.0,21.0,26.0,28.0,2.0,4.0,8.0,18.0,29.0,17.0,22.0,54.0,27.0,19.0,180.0,18.0,53.0,34.0,9.0,28.0,17.0,9.0,5.0,5.0
463, 52,2004JJ00,27.0,37.0,22.0,12.0,2.0,46.0,50.0,38.0,,24.0,24.0,,,,82.0,11.0,8.0,,,,,,,,,,,,,83.0,34.0,62.0,3.0,92.0,21.0,31.0,3.0,19.0,11.0,45.0,24.0,5.0,21.0,22.0,22.0,10.0,1.0,0.0,2.0,33.0,0.0,5.0,19.0,95.0,14.0,15.0,86.0,94.0,64.0,3.0,33.0,59.0,30.0,4.0,6.0,81.0,72.0,25.0,37.0,11.0,28.0,46.0,96.0,91.0,8.0,9.0,77.0,92.0,72.0,2.0,26.0,53.0,36.0,3.0,8.0,,,,,,72.0,62.0,19.0,33.0,10.0,38.0,40.0,7.0,8.0,91.0,6.0,8.0,56.0,36.0,84.0,60.0,56.0,84.0,46.0,53.0,20.0,44.0,27.0,54.0,49.0,15.0,41.0,20.0,21.0,48.0,52.0,52.0,24.0,26.0,26.0,17.0,31.0,26.0,3.0,3.0,7.0,19.0,30.0,11.0,22.0,55.0,27.0,18.0,111.0,14.0,55.0,30.0,10.0,32.0,17.0,11.0,2.0,8.0
464, 52,2005JJ00,25.0,37.0,22.0,14.0,2.0,,46.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
465, 52,2006JJ00,23.0,36.0,23.0,15.0,3.0,,48.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
466, 52,2007JJ00,21.0,37.0,25.0,15.0,3.0,,46.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
467, 52,2008JJ00,23.0,37.0,24.0,14.0,2.0,,47.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
468, 53,1997JJ00,30.0,39.0,20.0,10.0,2.0,74.0,54.0,61.0,35.0,30.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
469, 53,1998JJ00,30.0,40.0,19.0,9.0,2.0,74.0,54.0,57.0,,29.0,8.0,,,,21.0,48.0,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
470, 53,1999JJ00,29.0,40.0,20.0,10.0,2.0,72.0,51.0,56.0,,28.0,9.0,,,,33.0,42.0,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
471, 53,2000JJ00,29.0,40.0,20.0,10.0,2.0,72.0,50.0,56.0,,27.0,10.0,,,,54.0,26.0,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
472, 53,2001JJ00,30.0,40.0,20.0,9.0,1.0,75.0,48.0,55.0,33.0,26.0,9.0,,,,65.0,18.0,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
473, 53,2002JJ00,29.0,42.0,19.0,9.0,2.0,77.0,48.0,55.0,,25.0,11.0,,,,73.0,13.0,14.0,,,,,,,,,,,,,77.0,16.0,82.0,2.0,93.0,19.0,13.0,2.0,59.0,19.0,19.0,4.0,2.0,23.0,28.0,15.0,8.0,4.0,0.0,3.0,13.0,2.0,7.0,17.0,85.0,14.0,16.0,74.0,84.0,52.0,5.0,42.0,32.0,42.0,10.0,16.0,66.0,22.0,6.0,11.0,4.0,78.0,19.0,82.0,74.0,5.0,6.0,63.0,82.0,65.0,3.0,32.0,27.0,43.0,12.0,18.0,89.0,92.0,49.0,33.0,40.0,50.0,13.0,4.0,6.0,2.0,87.0,13.0,12.0,10.0,69.0,23.0,13.0,33.0,54.0,80.0,12.0,33.0,84.0,19.0,44.0,23.0,56.0,26.0,57.0,21.0,6.0,13.0,13.0,20.0,41.0,50.0,54.0,21.0,26.0,28.0,31.0,28.0,35.0,8.0,10.0,8.0,16.0,26.0,20.0,20.0,61.0,23.0,16.0,207.0,21.0,42.0,34.0,7.0,28.0,9.0,7.0,6.0,6.0
474, 53,2003JJ00,28.0,40.0,20.0,10.0,2.0,73.0,44.0,52.0,32.0,22.0,11.0,,,,78.0,11.0,12.0,,,,,,,,,,,,,79.0,16.0,82.0,2.0,92.0,21.0,12.0,2.0,51.0,17.0,23.0,9.0,2.0,21.0,34.0,17.0,8.0,6.0,0.0,4.0,15.0,2.0,6.0,16.0,87.0,15.0,18.0,76.0,86.0,53.0,5.0,41.0,37.0,40.0,9.0,14.0,67.0,23.0,6.0,13.0,5.0,77.0,17.0,84.0,76.0,5.0,7.0,66.0,83.0,64.0,4.0,32.0,31.0,43.0,9.0,17.0,,,,,,52.0,13.0,4.0,7.0,3.0,87.0,13.0,14.0,8.0,72.0,21.0,12.0,37.0,51.0,81.0,13.0,33.0,85.0,22.0,47.0,25.0,58.0,24.0,52.0,24.0,7.0,15.0,14.0,24.0,46.0,54.0,58.0,25.0,30.0,32.0,35.0,25.0,31.0,4.0,8.0,11.0,18.0,26.0,21.0,27.0,58.0,27.0,16.0,244.0,29.0,50.0,38.0,8.0,31.0,13.0,10.0,6.0,6.0
475, 53,2004JJ00,29.0,41.0,19.0,10.0,2.0,74.0,42.0,51.0,,22.0,10.0,,,,82.0,9.0,9.0,,,,,,,,,,,,,83.0,18.0,80.0,2.0,93.0,24.0,15.0,2.0,34.0,15.0,29.0,20.0,3.0,19.0,34.0,20.0,10.0,5.0,0.0,4.0,20.0,1.0,8.0,16.0,88.0,16.0,18.0,80.0,89.0,52.0,4.0,43.0,43.0,38.0,8.0,11.0,69.0,23.0,7.0,12.0,4.0,77.0,20.0,87.0,80.0,6.0,8.0,72.0,86.0,64.0,3.0,32.0,38.0,41.0,7.0,14.0,,,,,,55.0,16.0,4.0,9.0,3.0,84.0,14.0,15.0,10.0,72.0,20.0,12.0,42.0,46.0,83.0,18.0,38.0,89.0,23.0,51.0,26.0,60.0,28.0,52.0,27.0,7.0,16.0,16.0,26.0,54.0,61.0,65.0,32.0,37.0,39.0,39.0,23.0,29.0,4.0,8.0,12.0,19.0,27.0,24.0,29.0,61.0,22.0,17.0,340.0,30.0,49.0,33.0,8.0,29.0,16.0,10.0,6.0,5.0
476, 53,2005JJ00,27.0,43.0,18.0,10.0,2.0,,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
477, 53,2006JJ00,28.0,40.0,22.0,9.0,2.0,,38.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
478, 53,2007JJ00,25.0,40.0,21.0,12.0,2.0,,34.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
