ID,NECSectoren,EmissiesNaarLucht,Perioden,EmissiesNaarLucht_1
2263,800049   ,A044118,2020JJ00,7.5
2264,800049   ,A044118,2021JJ00,7.5
2265,800049   ,A044118,2022JJ00,7.7
2266,800049   ,A044118,2023JJ00,7.0
2267,800049   ,A044118,2024JJ00,7.6
2268,800049   ,A051771,1990JJ00,0.8
2269,800049   ,A051771,1995JJ00,0.3
2270,800049   ,A051771,2000JJ00,0.2
2271,800049   ,A051771,2001JJ00,0.2
2272,800049   ,A051771,2002JJ00,0.2
2273,800049   ,A051771,2003JJ00,0.2
2274,800049   ,A051771,2004JJ00,0.2
2275,800049   ,A051771,2005JJ00,0.2
2276,800049   ,A051771,2006JJ00,0.2
2277,800049   ,A051771,2007JJ00,0.2
2278,800049   ,A051771,2008JJ00,0.2
2279,800049   ,A051771,2009JJ00,0.2
2280,800049   ,A051771,2010JJ00,0.1
2281,800049   ,A051771,2011JJ00,0.2
2282,800049   ,A051771,2012JJ00,0.2
2283,800049   ,A051771,2013JJ00,0.2
2284,800049   ,A051771,2014JJ00,0.2
2285,800049   ,A051771,2015JJ00,0.2
2286,800049   ,A051771,2016JJ00,0.2
2287,800049   ,A051771,2017JJ00,0.2
2288,800049   ,A051771,2018JJ00,0.2
2289,800049   ,A051771,2019JJ00,0.2
2290,800049   ,A051771,2020JJ00,0.2
2291,800049   ,A051771,2021JJ00,0.2
2292,800049   ,A051771,2022JJ00,0.2
2293,800049   ,A051771,2023JJ00,0.2
2294,800049   ,A051771,2024JJ00,0.2
2295,339205   ,A044111,1990JJ00,0.0
2296,339205   ,A044111,1995JJ00,0.0
2297,339205   ,A044111,2000JJ00,0.0
2298,339205   ,A044111,2001JJ00,0.0
2299,339205   ,A044111,2002JJ00,0.0
2300,339205   ,A044111,2003JJ00,0.0
2301,339205   ,A044111,2004JJ00,0.0
2302,339205   ,A044111,2005JJ00,0.0
2303,339205   ,A044111,2006JJ00,0.0
2304,339205   ,A044111,2007JJ00,0.0
2305,339205   ,A044111,2008JJ00,0.0
2306,339205   ,A044111,2009JJ00,0.0
2307,339205   ,A044111,2010JJ00,0.0
2308,339205   ,A044111,2011JJ00,0.0
2309,339205   ,A044111,2012JJ00,0.0
2310,339205   ,A044111,2013JJ00,0.0
2311,339205   ,A044111,2014JJ00,0.0
2312,339205   ,A044111,2015JJ00,0.0
2313,339205   ,A044111,2016JJ00,0.0
2314,339205   ,A044111,2017JJ00,0.0
2315,339205   ,A044111,2018JJ00,0.0
2316,339205   ,A044111,2019JJ00,0.0
2317,339205   ,A044111,2020JJ00,0.0
2318,339205   ,A044111,2021JJ00,0.0
2319,339205   ,A044111,2022JJ00,0.0
2320,339205   ,A044111,2023JJ00,0.0
2321,339205   ,A044111,2024JJ00,0.0
2322,339205   ,A044112,1990JJ00,0.4
2323,339205   ,A044112,1995JJ00,0.4
2324,339205   ,A044112,2000JJ00,0.1
2325,339205   ,A044112,2001JJ00,0.1
2326,339205   ,A044112,2002JJ00,0.1
2327,339205   ,A044112,2003JJ00,0.1
2328,339205   ,A044112,2004JJ00,0.1
2329,339205   ,A044112,2005JJ00,0.1
2330,339205   ,A044112,2006JJ00,0.1
2331,339205   ,A044112,2007JJ00,0.1
2332,339205   ,A044112,2008JJ00,0.1
2333,339205   ,A044112,2009JJ00,0.1
2334,339205   ,A044112,2010JJ00,0.1
2335,339205   ,A044112,2011JJ00,0.1
2336,339205   ,A044112,2012JJ00,0.1
2337,339205   ,A044112,2013JJ00,0.1
2338,339205   ,A044112,2014JJ00,0.1
2339,339205   ,A044112,2015JJ00,0.1
2340,339205   ,A044112,2016JJ00,0.1
2341,339205   ,A044112,2017JJ00,0.1
2342,339205   ,A044112,2018JJ00,0.1
2343,339205   ,A044112,2019JJ00,0.1
2344,339205   ,A044112,2020JJ00,0.1
2345,339205   ,A044112,2021JJ00,0.1
2346,339205   ,A044112,2022JJ00,0.1
2347,339205   ,A044112,2023JJ00,0.1
2348,339205   ,A044112,2024JJ00,0.1
2349,339205   ,A044114,1990JJ00,0.0
2350,339205   ,A044114,1995JJ00,0.0
2351,339205   ,A044114,2000JJ00,0.0
2352,339205   ,A044114,2001JJ00,0.0
2353,339205   ,A044114,2002JJ00,0.0
2354,339205   ,A044114,2003JJ00,0.0
2355,339205   ,A044114,2004JJ00,0.0
2356,339205   ,A044114,2005JJ00,0.0
2357,339205   ,A044114,2006JJ00,0.0
2358,339205   ,A044114,2007JJ00,0.0
2359,339205   ,A044114,2008JJ00,0.0
2360,339205   ,A044114,2009JJ00,0.0
2361,339205   ,A044114,2010JJ00,0.0
2362,339205   ,A044114,2011JJ00,0.0
2363,339205   ,A044114,2012JJ00,0.0
2364,339205   ,A044114,2013JJ00,0.0
2365,339205   ,A044114,2014JJ00,0.0
2366,339205   ,A044114,2015JJ00,0.0
2367,339205   ,A044114,2016JJ00,0.0
2368,339205   ,A044114,2017JJ00,0.0
2369,339205   ,A044114,2018JJ00,0.0
2370,339205   ,A044114,2019JJ00,0.0
2371,339205   ,A044114,2020JJ00,0.0
2372,339205   ,A044114,2021JJ00,0.0
2373,339205   ,A044114,2022JJ00,0.0
2374,339205   ,A044114,2023JJ00,0.0
2375,339205   ,A044114,2024JJ00,0.0
2376,339205   ,A044118,1990JJ00,7.3
2377,339205   ,A044118,1995JJ00,4.8
2378,339205   ,A044118,2000JJ00,5.2
2379,339205   ,A044118,2001JJ00,3.5
2380,339205   ,A044118,2002JJ00,4.4
2381,339205   ,A044118,2003JJ00,5.0
2382,339205   ,A044118,2004JJ00,4.8
2383,339205   ,A044118,2005JJ00,4.5
2384,339205   ,A044118,2006JJ00,4.0
2385,339205   ,A044118,2007JJ00,4.2
2386,339205   ,A044118,2008JJ00,5.1
2387,339205   ,A044118,2009JJ00,3.6
2388,339205   ,A044118,2010JJ00,5.7
2389,339205   ,A044118,2011JJ00,5.8
2390,339205   ,A044118,2012JJ00,4.6
2391,339205   ,A044118,2013JJ00,4.2
2392,339205   ,A044118,2014JJ00,5.4
2393,339205   ,A044118,2015JJ00,5.0
2394,339205   ,A044118,2016JJ00,3.7
2395,339205   ,A044118,2017JJ00,3.9
2396,339205   ,A044118,2018JJ00,3.9
2397,339205   ,A044118,2019JJ00,4.2
2398,339205   ,A044118,2020JJ00,4.0
2399,339205   ,A044118,2021JJ00,4.0
2400,339205   ,A044118,2022JJ00,4.0
2401,339205   ,A044118,2023JJ00,3.6
2402,339205   ,A044118,2024JJ00,3.5
2403,339205   ,A051771,1990JJ00,0.3
2404,339205   ,A051771,1995JJ00,0.0
2405,339205   ,A051771,2000JJ00,0.0
2406,339205   ,A051771,2001JJ00,0.0
2407,339205   ,A051771,2002JJ00,0.0
2408,339205   ,A051771,2003JJ00,0.0
2409,339205   ,A051771,2004JJ00,0.0
2410,339205   ,A051771,2005JJ00,0.0
2411,339205   ,A051771,2006JJ00,0.0
2412,339205   ,A051771,2007JJ00,0.0
2413,339205   ,A051771,2008JJ00,0.0
2414,339205   ,A051771,2009JJ00,0.0
2415,339205   ,A051771,2010JJ00,0.0
2416,339205   ,A051771,2011JJ00,0.0
2417,339205   ,A051771,2012JJ00,0.0
2418,339205   ,A051771,2013JJ00,0.0
2419,339205   ,A051771,2014JJ00,0.0
2420,339205   ,A051771,2015JJ00,0.0
2421,339205   ,A051771,2016JJ00,0.0
2422,339205   ,A051771,2017JJ00,0.0
2423,339205   ,A051771,2018JJ00,0.0
2424,339205   ,A051771,2019JJ00,0.0
2425,339205   ,A051771,2020JJ00,0.0
2426,339205   ,A051771,2021JJ00,0.0
2427,339205   ,A051771,2022JJ00,0.0
2428,339205   ,A051771,2023JJ00,0.0
2429,339205   ,A051771,2024JJ00,0.0
2430,B000651  ,A044111,1990JJ00,0.0
2431,B000651  ,A044111,1995JJ00,1.0
2432,B000651  ,A044111,2000JJ00,1.2
2433,B000651  ,A044111,2001JJ00,1.2
2434,B000651  ,A044111,2002JJ00,1.2
2435,B000651  ,A044111,2003JJ00,1.1
2436,B000651  ,A044111,2004JJ00,1.2
2437,B000651  ,A044111,2005JJ00,1.3
2438,B000651  ,A044111,2006JJ00,1.2
2439,B000651  ,A044111,2007JJ00,1.3
2440,B000651  ,A044111,2008JJ00,1.4
2441,B000651  ,A044111,2009JJ00,1.4
2442,B000651  ,A044111,2010JJ00,1.4
2443,B000651  ,A044111,2011JJ00,1.4
2444,B000651  ,A044111,2012JJ00,1.4
2445,B000651  ,A044111,2013JJ00,1.4
2446,B000651  ,A044111,2014JJ00,1.4
2447,B000651  ,A044111,2015JJ00,1.4
2448,B000651  ,A044111,2016JJ00,1.6
2449,B000651  ,A044111,2017JJ00,1.6
2450,B000651  ,A044111,2018JJ00,1.5
2451,B000651  ,A044111,2019JJ00,1.6
2452,B000651  ,A044111,2020JJ00,1.6
2453,B000651  ,A044111,2021JJ00,1.7
2454,B000651  ,A044111,2022JJ00,1.6
2455,B000651  ,A044111,2023JJ00,1.7
2456,B000651  ,A044111,2024JJ00,1.7
2457,B000651  ,A044112,1990JJ00,6.0
2458,B000651  ,A044112,1995JJ00,3.1
2459,B000651  ,A044112,2000JJ00,2.7
2460,B000651  ,A044112,2001JJ00,2.4
2461,B000651  ,A044112,2002JJ00,2.2
2462,B000651  ,A044112,2003JJ00,2.0
2463,B000651  ,A044112,2004JJ00,2.0
2464,B000651  ,A044112,2005JJ00,2.5
2465,B000651  ,A044112,2006JJ00,2.5
2466,B000651  ,A044112,2007JJ00,2.7
2467,B000651  ,A044112,2008JJ00,3.1
2468,B000651  ,A044112,2009JJ00,3.4
2469,B000651  ,A044112,2010JJ00,3.5
2470,B000651  ,A044112,2011JJ00,4.0
2471,B000651  ,A044112,2012JJ00,3.7
2472,B000651  ,A044112,2013JJ00,3.7
2473,B000651  ,A044112,2014JJ00,3.8
2474,B000651  ,A044112,2015JJ00,4.0
2475,B000651  ,A044112,2016JJ00,3.9
2476,B000651  ,A044112,2017JJ00,3.9
2477,B000651  ,A044112,2018JJ00,3.7
2478,B000651  ,A044112,2019JJ00,3.8
2479,B000651  ,A044112,2020JJ00,3.8
2480,B000651  ,A044112,2021JJ00,3.5
2481,B000651  ,A044112,2022JJ00,3.6
2482,B000651  ,A044112,2023JJ00,3.3
2483,B000651  ,A044112,2024JJ00,3.0
2484,B000651  ,A044114,1990JJ00,4.5
2485,B000651  ,A044114,1995JJ00,0.6
2486,B000651  ,A044114,2000JJ00,0.2
2487,B000651  ,A044114,2001JJ00,0.2
2488,B000651  ,A044114,2002JJ00,0.1
2489,B000651  ,A044114,2003JJ00,0.1
2490,B000651  ,A044114,2004JJ00,0.1
2491,B000651  ,A044114,2005JJ00,0.2
2492,B000651  ,A044114,2006JJ00,0.2
2493,B000651  ,A044114,2007JJ00,0.2
2494,B000651  ,A044114,2008JJ00,0.3
2495,B000651  ,A044114,2009JJ00,0.3
2496,B000651  ,A044114,2010JJ00,0.3
2497,B000651  ,A044114,2011JJ00,0.4
2498,B000651  ,A044114,2012JJ00,0.3
2499,B000651  ,A044114,2013JJ00,0.2
2500,B000651  ,A044114,2014JJ00,0.3
2501,B000651  ,A044114,2015JJ00,0.3
2502,B000651  ,A044114,2016JJ00,1.1
2503,B000651  ,A044114,2017JJ00,0.9
2504,B000651  ,A044114,2018JJ00,0.5
2505,B000651  ,A044114,2019JJ00,0.4
2506,B000651  ,A044114,2020JJ00,0.4
2507,B000651  ,A044114,2021JJ00,0.5
2508,B000651  ,A044114,2022JJ00,0.3
2509,B000651  ,A044114,2023JJ00,0.3
2510,B000651  ,A044114,2024JJ00,0.3
2511,B000651  ,A044118,1990JJ00,1.9
2512,B000651  ,A044118,1995JJ00,2.5
2513,B000651  ,A044118,2000JJ00,1.7
2514,B000651  ,A044118,2001JJ00,1.8
2515,B000651  ,A044118,2002JJ00,1.5
2516,B000651  ,A044118,2003JJ00,1.4
2517,B000651  ,A044118,2004JJ00,1.3
2518,B000651  ,A044118,2005JJ00,1.2
2519,B000651  ,A044118,2006JJ00,1.2
2520,B000651  ,A044118,2007JJ00,1.1
2521,B000651  ,A044118,2008JJ00,1.1
2522,B000651  ,A044118,2009JJ00,1.0
2523,B000651  ,A044118,2010JJ00,0.9
2524,B000651  ,A044118,2011JJ00,0.8
2525,B000651  ,A044118,2012JJ00,0.7
2526,B000651  ,A044118,2013JJ00,0.7
2527,B000651  ,A044118,2014JJ00,0.6
2528,B000651  ,A044118,2015JJ00,0.6
2529,B000651  ,A044118,2016JJ00,0.6
2530,B000651  ,A044118,2017JJ00,0.6
2531,B000651  ,A044118,2018JJ00,0.5
2532,B000651  ,A044118,2019JJ00,0.5
2533,B000651  ,A044118,2020JJ00,0.5
2534,B000651  ,A044118,2021JJ00,0.5
2535,B000651  ,A044118,2022JJ00,0.5
2536,B000651  ,A044118,2023JJ00,0.6
2537,B000651  ,A044118,2024JJ00,0.6
2538,B000651  ,A051771,1990JJ00,0.8
2539,B000651  ,A051771,1995JJ00,0.1
2540,B000651  ,A051771,2000JJ00,0.0
2541,B000651  ,A051771,2001JJ00,0.0
2542,B000651  ,A051771,2002JJ00,0.0
2543,B000651  ,A051771,2003JJ00,0.0
2544,B000651  ,A051771,2004JJ00,0.1
2545,B000651  ,A051771,2005JJ00,0.0
2546,B000651  ,A051771,2006JJ00,0.1
2547,B000651  ,A051771,2007JJ00,0.0
2548,B000651  ,A051771,2008JJ00,0.0
2549,B000651  ,A051771,2009JJ00,0.1
2550,B000651  ,A051771,2010JJ00,0.0
2551,B000651  ,A051771,2011JJ00,0.0
2552,B000651  ,A051771,2012JJ00,0.1
2553,B000651  ,A051771,2013JJ00,0.1
2554,B000651  ,A051771,2014JJ00,0.0
2555,B000651  ,A051771,2015JJ00,0.1
2556,B000651  ,A051771,2016JJ00,0.1
2557,B000651  ,A051771,2017JJ00,0.0
2558,B000651  ,A051771,2018JJ00,0.0
2559,B000651  ,A051771,2019JJ00,0.0
2560,B000651  ,A051771,2020JJ00,0.0
2561,B000651  ,A051771,2021JJ00,0.0
2562,B000651  ,A051771,2022JJ00,0.0
2563,B000651  ,A051771,2023JJ00,0.0
2564,B000651  ,A051771,2024JJ00,0.0
2565,800050   ,A044111,1990JJ00,0.0
2566,800050   ,A044111,1995JJ00,0.0
2567,800050   ,A044111,2000JJ00,0.0
2568,800050   ,A044111,2001JJ00,0.0
2569,800050   ,A044111,2002JJ00,0.0
2570,800050   ,A044111,2003JJ00,0.0
2571,800050   ,A044111,2004JJ00,0.1
2572,800050   ,A044111,2005JJ00,0.0
2573,800050   ,A044111,2006JJ00,0.0
2574,800050   ,A044111,2007JJ00,0.0
2575,800050   ,A044111,2008JJ00,0.0
2576,800050   ,A044111,2009JJ00,0.0
2577,800050   ,A044111,2010JJ00,0.0
2578,800050   ,A044111,2011JJ00,0.0
2579,800050   ,A044111,2012JJ00,0.0
2580,800050   ,A044111,2013JJ00,0.0
2581,800050   ,A044111,2014JJ00,0.0
2582,800050   ,A044111,2015JJ00,0.0
2583,800050   ,A044111,2016JJ00,0.0
2584,800050   ,A044111,2017JJ00,0.0
2585,800050   ,A044111,2018JJ00,0.0
2586,800050   ,A044111,2019JJ00,0.0
2587,800050   ,A044111,2020JJ00,0.0
2588,800050   ,A044111,2021JJ00,0.0
2589,800050   ,A044111,2022JJ00,0.0
2590,800050   ,A044111,2023JJ00,0.0
2591,800050   ,A044111,2024JJ00,0.0
2592,800050   ,A044112,1990JJ00,0.2
2593,800050   ,A044112,1995JJ00,0.7
2594,800050   ,A044112,2000JJ00,0.3
2595,800050   ,A044112,2001JJ00,0.4
2596,800050   ,A044112,2002JJ00,0.3
2597,800050   ,A044112,2003JJ00,0.3
2598,800050   ,A044112,2004JJ00,0.3
2599,800050   ,A044112,2005JJ00,0.3
2600,800050   ,A044112,2006JJ00,0.7
2601,800050   ,A044112,2007JJ00,0.3
2602,800050   ,A044112,2008JJ00,0.3
2603,800050   ,A044112,2009JJ00,0.2
2604,800050   ,A044112,2010JJ00,0.2
2605,800050   ,A044112,2011JJ00,0.2
2606,800050   ,A044112,2012JJ00,0.2
2607,800050   ,A044112,2013JJ00,0.2
2608,800050   ,A044112,2014JJ00,0.2
2609,800050   ,A044112,2015JJ00,0.2
2610,800050   ,A044112,2016JJ00,0.2
2611,800050   ,A044112,2017JJ00,0.2
2612,800050   ,A044112,2018JJ00,0.2
2613,800050   ,A044112,2019JJ00,0.2
2614,800050   ,A044112,2020JJ00,0.2
2615,800050   ,A044112,2021JJ00,0.2
2616,800050   ,A044112,2022JJ00,0.2
2617,800050   ,A044112,2023JJ00,0.1
2618,800050   ,A044112,2024JJ00,0.2
2619,800050   ,A044114,1990JJ00,0.1
2620,800050   ,A044114,1995JJ00,0.1
2621,800050   ,A044114,2000JJ00,0.0
2622,800050   ,A044114,2001JJ00,0.0
2623,800050   ,A044114,2002JJ00,0.0
2624,800050   ,A044114,2003JJ00,0.0
2625,800050   ,A044114,2004JJ00,0.0
2626,800050   ,A044114,2005JJ00,0.0
2627,800050   ,A044114,2006JJ00,0.0
2628,800050   ,A044114,2007JJ00,0.0
2629,800050   ,A044114,2008JJ00,0.0
2630,800050   ,A044114,2009JJ00,0.0
2631,800050   ,A044114,2010JJ00,0.0
2632,800050   ,A044114,2011JJ00,0.0
2633,800050   ,A044114,2012JJ00,0.0
2634,800050   ,A044114,2013JJ00,0.0
2635,800050   ,A044114,2014JJ00,0.0
2636,800050   ,A044114,2015JJ00,0.0
2637,800050   ,A044114,2016JJ00,0.0
2638,800050   ,A044114,2017JJ00,0.0
2639,800050   ,A044114,2018JJ00,0.0
2640,800050   ,A044114,2019JJ00,0.0
2641,800050   ,A044114,2020JJ00,0.0
2642,800050   ,A044114,2021JJ00,0.0
2643,800050   ,A044114,2022JJ00,0.0
2644,800050   ,A044114,2023JJ00,0.0
2645,800050   ,A044114,2024JJ00,0.0
2646,800050   ,A044118,1990JJ00,10.3
2647,800050   ,A044118,1995JJ00,7.0
2648,800050   ,A044118,2000JJ00,5.0
2649,800050   ,A044118,2001JJ00,3.7
2650,800050   ,A044118,2002JJ00,3.4
2651,800050   ,A044118,2003JJ00,4.0
2652,800050   ,A044118,2004JJ00,3.7
2653,800050   ,A044118,2005JJ00,4.3
2654,800050   ,A044118,2006JJ00,3.9
2655,800050   ,A044118,2007JJ00,4.0
2656,800050   ,A044118,2008JJ00,3.6
2657,800050   ,A044118,2009JJ00,3.2
2658,800050   ,A044118,2010JJ00,3.3
2659,800050   ,A044118,2011JJ00,3.0
2660,800050   ,A044118,2012JJ00,3.0
2661,800050   ,A044118,2013JJ00,4.9
2662,800050   ,A044118,2014JJ00,2.5
2663,800050   ,A044118,2015JJ00,2.5
2664,800050   ,A044118,2016JJ00,2.5
2665,800050   ,A044118,2017JJ00,2.5
2666,800050   ,A044118,2018JJ00,2.4
2667,800050   ,A044118,2019JJ00,2.5
2668,800050   ,A044118,2020JJ00,2.4
2669,800050   ,A044118,2021JJ00,2.4
2670,800050   ,A044118,2022JJ00,2.3
2671,800050   ,A044118,2023JJ00,2.1
2672,800050   ,A044118,2024JJ00,2.0
2673,800050   ,A051771,1990JJ00,0.1
2674,800050   ,A051771,1995JJ00,0.1
2675,800050   ,A051771,2000JJ00,0.1
2676,800050   ,A051771,2001JJ00,0.1
2677,800050   ,A051771,2002JJ00,0.1
2678,800050   ,A051771,2003JJ00,0.1
2679,800050   ,A051771,2004JJ00,0.1
2680,800050   ,A051771,2005JJ00,0.1
2681,800050   ,A051771,2006JJ00,0.1
2682,800050   ,A051771,2007JJ00,0.1
2683,800050   ,A051771,2008JJ00,0.1
2684,800050   ,A051771,2009JJ00,0.1
2685,800050   ,A051771,2010JJ00,0.1
2686,800050   ,A051771,2011JJ00,0.1
2687,800050   ,A051771,2012JJ00,0.1
2688,800050   ,A051771,2013JJ00,0.1
2689,800050   ,A051771,2014JJ00,0.0
2690,800050   ,A051771,2015JJ00,0.0
2691,800050   ,A051771,2016JJ00,0.0
2692,800050   ,A051771,2017JJ00,0.0
2693,800050   ,A051771,2018JJ00,0.0
2694,800050   ,A051771,2019JJ00,0.0
2695,800050   ,A051771,2020JJ00,0.0
2696,800050   ,A051771,2021JJ00,0.0
2697,800050   ,A051771,2022JJ00,0.0
2698,800050   ,A051771,2023JJ00,0.0
2699,800050   ,A051771,2024JJ00,0.0
2700,1050010  ,A044111,1990JJ00,3.8
2701,1050010  ,A044111,1995JJ00,3.9
2702,1050010  ,A044111,2000JJ00,4.0
2703,1050010  ,A044111,2001JJ00,4.0
2704,1050010  ,A044111,2002JJ00,4.0
2705,1050010  ,A044111,2003JJ00,4.1
2706,1050010  ,A044111,2004JJ00,4.1
2707,1050010  ,A044111,2005JJ00,4.1
2708,1050010  ,A044111,2006JJ00,4.1
2709,1050010  ,A044111,2007JJ00,4.1
2710,1050010  ,A044111,2008JJ00,4.1
2711,1050010  ,A044111,2009JJ00,4.1
2712,1050010  ,A044111,2010JJ00,4.2
2713,1050010  ,A044111,2011JJ00,4.1
2714,1050010  ,A044111,2012JJ00,4.1
2715,1050010  ,A044111,2013JJ00,4.1
2716,1050010  ,A044111,2014JJ00,4.1
2717,1050010  ,A044111,2015JJ00,4.2
2718,1050010  ,A044111,2016JJ00,4.2
2719,1050010  ,A044111,2017JJ00,4.2
2720,1050010  ,A044111,2018JJ00,4.2
2721,1050010  ,A044111,2019JJ00,4.2
2722,1050010  ,A044111,2020JJ00,4.2
2723,1050010  ,A044111,2021JJ00,4.2
2724,1050010  ,A044111,2022JJ00,4.2
2725,1050010  ,A044111,2023JJ00,4.3
2726,1050010  ,A044111,2024JJ00,4.3
2727,1050010  ,A044112,1990JJ00,20.7
2728,1050010  ,A044112,1995JJ00,23.4
2729,1050010  ,A044112,2000JJ00,19.9
2730,1050010  ,A044112,2001JJ00,20.8
2731,1050010  ,A044112,2002JJ00,20.1
2732,1050010  ,A044112,2003JJ00,20.0
2733,1050010  ,A044112,2004JJ00,18.6
2734,1050010  ,A044112,2005JJ00,17.0
2735,1050010  ,A044112,2006JJ00,14.2
2736,1050010  ,A044112,2007JJ00,12.3
2737,1050010  ,A044112,2008JJ00,13.3
2738,1050010  ,A044112,2009JJ00,13.0
2739,1050010  ,A044112,2010JJ00,14.5
2740,1050010  ,A044112,2011JJ00,10.8
2741,1050010  ,A044112,2012JJ00,10.9
2742,1050010  ,A044112,2013JJ00,10.9
2743,1050010  ,A044112,2014JJ00,8.0
2744,1050010  ,A044112,2015JJ00,8.1
2745,1050010  ,A044112,2016JJ00,7.8
2746,1050010  ,A044112,2017JJ00,7.0
2747,1050010  ,A044112,2018JJ00,6.7
2748,1050010  ,A044112,2019JJ00,6.4
2749,1050010  ,A044112,2020JJ00,6.0
2750,1050010  ,A044112,2021JJ00,6.7
2751,1050010  ,A044112,2022JJ00,5.5
2752,1050010  ,A044112,2023JJ00,5.0
2753,1050010  ,A044112,2024JJ00,4.8
2754,1050010  ,A044114,1990JJ00,1.2
2755,1050010  ,A044114,1995JJ00,0.8
2756,1050010  ,A044114,2000JJ00,0.5
2757,1050010  ,A044114,2001JJ00,0.5
2758,1050010  ,A044114,2002JJ00,0.5
2759,1050010  ,A044114,2003JJ00,0.5
2760,1050010  ,A044114,2004JJ00,0.5
2761,1050010  ,A044114,2005JJ00,0.4
2762,1050010  ,A044114,2006JJ00,0.4
2763,1050010  ,A044114,2007JJ00,0.4
2764,1050010  ,A044114,2008JJ00,0.5
2765,1050010  ,A044114,2009JJ00,0.5
2766,1050010  ,A044114,2010JJ00,0.5
2767,1050010  ,A044114,2011JJ00,0.5
2768,1050010  ,A044114,2012JJ00,0.5
2769,1050010  ,A044114,2013JJ00,0.5
2770,1050010  ,A044114,2014JJ00,0.4
2771,1050010  ,A044114,2015JJ00,0.4
2772,1050010  ,A044114,2016JJ00,0.4
2773,1050010  ,A044114,2017JJ00,0.4
2774,1050010  ,A044114,2018JJ00,0.4
2775,1050010  ,A044114,2019JJ00,0.4
2776,1050010  ,A044114,2020JJ00,0.4
2777,1050010  ,A044114,2021JJ00,0.4
2778,1050010  ,A044114,2022JJ00,0.4
2779,1050010  ,A044114,2023JJ00,0.4
2780,1050010  ,A044114,2024JJ00,0.4
2781,1050010  ,A044118,1990JJ00,51.9
2782,1050010  ,A044118,1995JJ00,53.5
2783,1050010  ,A044118,2000JJ00,50.2
2784,1050010  ,A044118,2001JJ00,50.6
2785,1050010  ,A044118,2002JJ00,49.5
2786,1050010  ,A044118,2003JJ00,49.7
2787,1050010  ,A044118,2004JJ00,49.0
2788,1050010  ,A044118,2005JJ00,48.9
2789,1050010  ,A044118,2006JJ00,50.2
2790,1050010  ,A044118,2007JJ00,51.3
2791,1050010  ,A044118,2008JJ00,50.1
2792,1050010  ,A044118,2009JJ00,50.2
2793,1050010  ,A044118,2010JJ00,52.2
2794,1050010  ,A044118,2011JJ00,48.9
2795,1050010  ,A044118,2012JJ00,50.6
2796,1050010  ,A044118,2013JJ00,51.0
2797,1050010  ,A044118,2014JJ00,48.9
2798,1050010  ,A044118,2015JJ00,50.0
2799,1050010  ,A044118,2016JJ00,50.8
2800,1050010  ,A044118,2017JJ00,50.9
2801,1050010  ,A044118,2018JJ00,50.4
2802,1050010  ,A044118,2019JJ00,51.2
2803,1050010  ,A044118,2020JJ00,64.3
2804,1050010  ,A044118,2021JJ00,54.2
2805,1050010  ,A044118,2022JJ00,56.9
2806,1050010  ,A044118,2023JJ00,59.8
2807,1050010  ,A044118,2024JJ00,57.4
2808,1050010  ,A051771,1990JJ00,8.6
2809,1050010  ,A051771,1995JJ00,9.2
2810,1050010  ,A051771,2000JJ00,8.5
2811,1050010  ,A051771,2001JJ00,8.6
2812,1050010  ,A051771,2002JJ00,8.1
2813,1050010  ,A051771,2003JJ00,8.4
2814,1050010  ,A051771,2004JJ00,8.6
2815,1050010  ,A051771,2005JJ00,8.4
2816,1050010  ,A051771,2006JJ00,8.5
2817,1050010  ,A051771,2007JJ00,8.2
2818,1050010  ,A051771,2008JJ00,8.4
2819,1050010  ,A051771,2009JJ00,8.2
2820,1050010  ,A051771,2010JJ00,9.1
2821,1050010  ,A051771,2011JJ00,7.8
2822,1050010  ,A051771,2012JJ00,8.0
2823,1050010  ,A051771,2013JJ00,8.2
2824,1050010  ,A051771,2014JJ00,7.1
2825,1050010  ,A051771,2015JJ00,7.4
2826,1050010  ,A051771,2016JJ00,7.1
2827,1050010  ,A051771,2017JJ00,6.8
2828,1050010  ,A051771,2018JJ00,6.6
2829,1050010  ,A051771,2019JJ00,6.2
2830,1050010  ,A051771,2020JJ00,5.6
2831,1050010  ,A051771,2021JJ00,5.8
2832,1050010  ,A051771,2022JJ00,5.8
2833,1050010  ,A051771,2023JJ00,5.9
2834,1050010  ,A051771,2024JJ00,5.7
2835,301000   ,A044111,1990JJ00,336.6
2836,301000   ,A044111,1995JJ00,207.8
2837,301000   ,A044111,2000JJ00,162.1
2838,301000   ,A044111,2001JJ00,155.3
2839,301000   ,A044111,2002JJ00,147.9
2840,301000   ,A044111,2003JJ00,144.5
2841,301000   ,A044111,2004JJ00,143.4
2842,301000   ,A044111,2005JJ00,141.8
2843,301000   ,A044111,2006JJ00,145.2
2844,301000   ,A044111,2007JJ00,141.8
2845,301000   ,A044111,2008JJ00,129.3
2846,301000   ,A044111,2009JJ00,125.6
2847,301000   ,A044111,2010JJ00,122.9
2848,301000   ,A044111,2011JJ00,120.1
2849,301000   ,A044111,2012JJ00,116.5
2850,301000   ,A044111,2013JJ00,113.5
2851,301000   ,A044111,2014JJ00,117.5
2852,301000   ,A044111,2015JJ00,118.9
2853,301000   ,A044111,2016JJ00,119.6
2854,301000   ,A044111,2017JJ00,122.1
2855,301000   ,A044111,2018JJ00,120.6
2856,301000   ,A044111,2019JJ00,114.6
2857,301000   ,A044111,2020JJ00,114.0
