ID,HerkomstVanUitvoer,Perioden,WaardeInWerkelijkePrijzen_1,WaardePrijsniveau2005_2,VolumemutatieTOVVoorafgaandJaar_3,Prijsindexcijfers_4,WaardeInWerkelijkePrijzen_5,WaardePrijsniveau2005_6,VolumemutatieTOVVoorafgaandJaar_7,Prijsindexcijfers_8,WaardeInWerkelijkePrijzen_9,WaardePrijsniveau2005_10,VolumemutatieTOVVoorafgaandJaar_11,Prijsindexcijfers_12
2417,415000,2005JJ00,5.0,5.0,,,,,,,5.0,5.0,,
2418,415000,2006JJ00,47.0,47.0,,,,,,,47.0,47.0,,
2419,415000,2007JJ00,51.0,51.0,,,,,,,51.0,51.0,,
2420,415000,2008JJ00,55.0,55.0,,,,,,,55.0,55.0,,
2421,415000,2009JJ00,51.0,51.0,,,,,,,51.0,51.0,,
2422,415000,2010JJ00,54.0,35.0,,,,,,,54.0,33.0,,
2423,415000,2011JJ00,57.0,35.0,,,,,,,57.0,33.0,,
2424,415000,2012JJ00,58.0,34.0,,,,,,,58.0,32.0,,
2425,415900,1988JJ00,65.0,92.0,,70.9,,,,,65.0,92.0,,70.9
2426,415900,1989JJ00,81.0,113.0,23.1,71.8,,,,,81.0,113.0,23.1,71.7
2427,415900,1990JJ00,100.0,135.0,19.8,74.0,,,,,100.0,135.0,19.8,74.0
2428,415900,1991JJ00,123.0,165.0,22.0,74.6,,,,,123.0,165.0,22.0,74.6
2429,415900,1992JJ00,122.0,158.0,-4.1,77.2,,,,,122.0,158.0,-4.1,77.1
2430,415900,1993JJ00,126.0,162.0,2.5,77.8,,,,,126.0,162.0,2.5,77.7
2431,415900,1994JJ00,135.0,165.0,1.6,82.0,,,,,135.0,165.0,1.6,82.0
2432,415900,1995JJ00,158.0,184.0,11.9,85.8,,,,,158.0,184.0,11.9,85.8
2433,415900,1996JJ00,171.0,199.0,8.2,85.8,,,,,171.0,199.0,8.2,85.8
2434,415900,1997JJ00,154.0,204.0,2.3,75.5,,,,,154.0,204.0,2.3,75.5
2435,415900,1998JJ00,182.0,230.0,13.0,79.0,,,,,182.0,231.0,13.0,78.9
2436,415900,1999JJ00,220.0,270.0,17.0,81.6,,,,,220.0,270.0,17.0,81.5
2437,415900,2000JJ00,233.0,279.0,3.6,83.4,,,,,233.0,280.0,3.6,83.3
2438,415900,2001JJ00,276.0,309.0,10.7,89.2,,,,,275.0,310.0,10.7,88.8
2439,415900,2002JJ00,239.0,259.0,-16.3,92.3,,,,,238.0,258.0,-16.7,92.3
2440,415900,2003JJ00,288.0,303.0,17.2,94.9,,,,,288.0,303.0,17.6,94.9
2441,415900,2004JJ00,204.0,208.0,-31.6,98.3,,,,,204.0,208.0,-31.6,98.3
2442,415900,2005JJ00,236.0,236.0,13.7,100.0,,,,,236.0,236.0,13.7,100.0
2443,415900,2006JJ00,191.0,189.0,-19.9,101.1,,,,,191.0,189.0,-19.9,101.1
2444,415900,2007JJ00,214.0,206.0,8.9,104.0,,,,,214.0,206.0,8.9,104.0
2445,415900,2008JJ00,240.0,222.0,7.9,108.0,,,,,240.0,222.0,7.9,108.0
2446,415900,2009JJ00,274.0,227.0,2.1,120.8,,,,,274.0,227.0,2.1,120.8
2447,415900,2010JJ00,314.0,257.0,13.5,122.0,,,,,314.0,257.0,13.5,122.0
2448,415900,2011JJ00,332.0,269.0,4.5,123.5,,,,,332.0,269.0,4.5,123.5
2449,415900,2012JJ00,347.0,277.0,3.0,125.3,,,,,347.0,277.0,3.0,125.3
2450,300012,1988JJ00,303.0,725.0,,41.8,56.0,72.0,,77.4,247.0,641.0,,38.5
2451,300012,1989JJ00,334.0,778.0,7.3,42.9,64.0,80.0,10.7,79.9,270.0,683.0,6.5,39.6
2452,300012,1990JJ00,356.0,804.0,3.3,44.3,72.0,88.0,9.4,82.2,284.0,695.0,1.9,40.8
2453,300012,1991JJ00,406.0,896.0,11.5,45.3,79.0,99.0,12.5,80.1,327.0,774.0,11.3,42.3
2454,300012,1992JJ00,447.0,934.0,4.2,47.9,79.0,99.0,0.0,80.1,368.0,814.0,5.2,45.2
2455,300012,1993JJ00,480.0,917.0,-1.8,52.3,76.0,87.0,-11.4,87.0,404.0,816.0,0.3,49.5
2456,300012,1994JJ00,548.0,971.0,5.8,56.5,66.0,70.0,-19.7,94.1,482.0,903.0,10.6,53.4
2457,300012,1995JJ00,505.0,921.0,-5.1,54.8,72.0,79.0,12.1,91.6,433.0,835.0,-7.5,51.8
2458,300012,1996JJ00,640.0,1138.0,23.6,56.2,162.0,175.0,122.2,92.7,478.0,895.0,7.2,53.4
2459,300012,1997JJ00,631.0,1106.0,-2.8,57.1,154.0,164.0,-6.2,94.0,477.0,880.0,-1.7,54.2
2460,300012,1998JJ00,751.0,1248.0,12.8,60.2,295.0,305.0,86.4,96.6,456.0,784.0,-10.9,58.1
2461,300012,1999JJ00,668.0,1045.0,-16.2,63.9,95.0,99.0,-67.5,95.6,573.0,917.0,16.9,62.5
2462,300012,2000JJ00,671.0,1001.0,-4.2,67.0,31.0,30.0,-69.5,102.2,640.0,978.0,6.6,65.5
2463,300012,2001JJ00,960.0,1055.0,5.4,91.0,40.0,41.0,35.5,97.3,920.0,1016.0,3.9,90.6
2464,300012,2002JJ00,1111.0,1186.0,12.4,93.7,22.0,22.0,-47.5,101.9,1089.0,1168.0,15.0,93.2
2465,300012,2003JJ00,1219.0,1262.0,6.4,96.6,16.0,18.0,-18.2,90.6,1203.0,1248.0,6.9,96.4
2466,300012,2004JJ00,1289.0,1309.0,3.8,98.4,23.0,23.0,31.3,99.2,1266.0,1291.0,3.4,98.1
2467,300012,2005JJ00,2053.0,2053.0,56.8,100.0,661.0,661.0,2752.2,100.0,1392.0,1392.0,7.8,100.0
2468,300012,2006JJ00,1923.0,1886.0,-8.1,102.0,460.0,455.0,-31.2,101.1,1463.0,1431.0,2.8,102.2
2469,300012,2007JJ00,1738.0,1640.0,-13.1,106.0,122.0,121.0,-73.5,101.1,1616.0,1516.0,5.9,106.6
2470,300012,2008JJ00,1955.0,1791.0,9.2,109.2,158.0,151.0,25.4,104.4,1797.0,1637.0,8.0,109.8
2471,300012,2009JJ00,1909.0,1704.0,-4.9,112.0,146.0,133.0,-12.0,109.7,1763.0,1568.0,-4.2,112.4
2472,300012,2010JJ00,1984.0,1747.0,2.5,113.6,93.0,86.0,-35.6,108.5,1891.0,1657.0,5.7,114.1
2473,300012,2011JJ00,1990.0,1733.0,-0.8,114.9,31.0,28.0,-67.7,112.1,1959.0,1698.0,2.5,115.4
2474,300012,2012JJ00,2096.0,1801.0,4.0,116.4,35.0,32.0,16.1,109.0,2061.0,1762.0,3.8,117.0
2475,417400,1988JJ00,204.0,703.0,,29.0,54.0,66.0,,82.0,150.0,608.0,,24.7
2476,417400,1989JJ00,221.0,744.0,5.9,29.7,61.0,71.0,7.4,86.3,160.0,641.0,5.3,25.0
2477,417400,1990JJ00,233.0,768.0,3.2,30.3,68.0,76.0,8.2,88.9,165.0,649.0,1.3,25.4
2478,417400,1991JJ00,250.0,814.0,6.0,30.7,72.0,83.0,8.8,86.5,178.0,680.0,4.8,26.2
2479,417400,1992JJ00,256.0,798.0,-2.0,32.1,73.0,86.0,2.8,85.3,183.0,654.0,-3.9,28.0
2480,417400,1993JJ00,264.0,701.0,-12.1,37.6,68.0,73.0,-15.1,93.6,196.0,582.0,-10.9,33.7
2481,417400,1994JJ00,236.0,603.0,-14.0,39.1,56.0,59.0,-19.1,95.3,180.0,511.0,-12.2,35.2
2482,417400,1995JJ00,216.0,554.0,-8.1,39.0,59.0,62.0,5.4,95.3,157.0,448.0,-12.2,35.0
2483,417400,1996JJ00,328.0,837.0,50.9,39.2,151.0,157.0,154.2,95.9,177.0,503.0,12.1,35.2
2484,417400,1997JJ00,307.0,773.0,-7.6,39.7,141.0,147.0,-6.6,95.9,166.0,460.0,-8.5,36.1
2485,417400,1998JJ00,437.0,1060.0,37.1,41.2,283.0,288.0,95.7,98.4,154.0,402.0,-12.7,38.3
2486,417400,1999JJ00,276.0,657.0,-38.0,42.0,83.0,84.0,-70.7,98.4,193.0,491.0,22.1,39.3
2487,417400,2000JJ00,252.0,574.0,-12.7,43.9,18.0,15.0,-81.9,118.0,234.0,575.0,17.1,40.7
2488,417400,2001JJ00,508.0,560.0,-2.4,90.7,30.0,24.0,55.6,126.5,478.0,535.0,-6.8,89.3
2489,417400,2002JJ00,379.0,411.0,-26.6,92.1,13.0,11.0,-53.3,117.4,366.0,402.0,-24.9,91.0
2490,417400,2003JJ00,458.0,475.0,15.6,96.3,9.0,9.0,-23.1,105.7,449.0,470.0,16.9,95.5
2491,417400,2004JJ00,521.0,528.0,11.1,98.6,15.0,15.0,77.8,99.1,506.0,516.0,9.8,98.0
2492,417400,2005JJ00,1212.0,1212.0,129.4,100.0,654.0,654.0,4220.0,100.0,558.0,558.0,8.1,100.0
2493,417400,2006JJ00,1058.0,1036.0,-14.5,102.1,453.0,448.0,-31.5,101.1,605.0,588.0,5.4,102.9
2494,417400,2007JJ00,795.0,730.0,-29.6,109.0,115.0,113.0,-74.8,102.0,680.0,613.0,4.3,110.9
2495,417400,2008JJ00,881.0,786.0,7.8,112.0,155.0,146.0,29.6,106.1,726.0,639.0,4.1,113.7
2496,417400,2009JJ00,775.0,669.0,-14.9,115.8,142.0,128.0,-12.3,110.8,633.0,540.0,-15.4,117.2
2497,417400,2010JJ00,749.0,636.0,-5.0,117.8,89.0,81.0,-36.6,109.6,660.0,551.0,2.1,119.8
2498,417400,2011JJ00,664.0,557.0,-12.4,119.2,25.0,22.0,-73.0,114.1,639.0,528.0,-4.2,121.1
2499,417400,2012JJ00,697.0,583.0,4.7,119.6,28.0,26.0,20.0,106.5,669.0,549.0,4.1,121.8
2500,417500,1988JJ00,204.0,703.0,,29.0,54.0,66.0,,82.0,150.0,608.0,,24.7
2501,417500,1989JJ00,221.0,744.0,5.9,29.7,61.0,71.0,7.4,86.3,160.0,641.0,5.3,25.0
2502,417500,1990JJ00,233.0,768.0,3.2,30.3,68.0,76.0,8.2,88.9,165.0,649.0,1.3,25.4
2503,417500,1991JJ00,250.0,814.0,6.0,30.7,72.0,83.0,8.8,86.5,178.0,680.0,4.8,26.2
2504,417500,1992JJ00,256.0,798.0,-2.0,32.1,73.0,86.0,2.8,85.3,183.0,654.0,-3.9,28.0
2505,417500,1993JJ00,264.0,701.0,-12.1,37.6,68.0,73.0,-15.1,93.6,196.0,582.0,-10.9,33.7
2506,417500,1994JJ00,236.0,603.0,-14.0,39.1,56.0,59.0,-19.1,95.3,180.0,511.0,-12.2,35.2
2507,417500,1995JJ00,216.0,554.0,-8.1,39.0,59.0,62.0,5.4,95.3,157.0,448.0,-12.2,35.0
2508,417500,1996JJ00,328.0,837.0,50.9,39.2,151.0,157.0,154.2,95.9,177.0,503.0,12.1,35.2
2509,417500,1997JJ00,307.0,773.0,-7.6,39.7,141.0,147.0,-6.6,95.9,166.0,460.0,-8.5,36.1
2510,417500,1998JJ00,437.0,1060.0,37.1,41.2,283.0,288.0,95.7,98.4,154.0,402.0,-12.7,38.3
2511,417500,1999JJ00,276.0,657.0,-38.0,42.0,83.0,84.0,-70.7,98.4,193.0,491.0,22.1,39.3
2512,417500,2000JJ00,252.0,574.0,-12.7,43.9,18.0,15.0,-81.9,118.0,234.0,575.0,17.1,40.7
2513,417500,2001JJ00,508.0,560.0,-2.4,90.7,30.0,24.0,55.6,126.5,478.0,535.0,-6.8,89.3
2514,417500,2002JJ00,379.0,411.0,-26.6,92.1,13.0,11.0,-53.3,117.4,366.0,402.0,-24.9,91.0
2515,417500,2003JJ00,458.0,475.0,15.6,96.3,9.0,9.0,-23.1,105.7,449.0,470.0,16.9,95.5
2516,417500,2004JJ00,521.0,528.0,11.1,98.6,15.0,15.0,77.8,99.1,506.0,516.0,9.8,98.0
2517,417500,2005JJ00,1212.0,1212.0,129.4,100.0,654.0,654.0,4220.0,100.0,558.0,558.0,8.1,100.0
2518,417500,2006JJ00,1058.0,1036.0,-14.5,102.1,453.0,448.0,-31.5,101.1,605.0,588.0,5.4,102.9
2519,417500,2007JJ00,795.0,730.0,-29.6,109.0,115.0,113.0,-74.8,102.0,680.0,613.0,4.3,110.9
2520,417500,2008JJ00,881.0,786.0,7.8,112.0,155.0,146.0,29.6,106.1,726.0,639.0,4.1,113.7
2521,417500,2009JJ00,775.0,669.0,-14.9,115.8,142.0,128.0,-12.3,110.8,633.0,540.0,-15.4,117.2
2522,417500,2010JJ00,749.0,636.0,-5.0,117.8,89.0,81.0,-36.6,109.6,660.0,551.0,2.1,119.8
2523,417500,2011JJ00,664.0,557.0,-12.4,119.2,25.0,22.0,-73.0,114.1,639.0,528.0,-4.2,121.1
2524,417500,2012JJ00,697.0,583.0,4.7,119.6,28.0,26.0,20.0,106.5,669.0,549.0,4.1,121.8
2525,419000,1988JJ00,99.0,183.0,,54.2,2.0,4.0,,56.2,97.0,181.0,,53.6
2526,419000,1989JJ00,113.0,201.0,10.1,56.2,3.0,7.0,100.0,42.2,110.0,196.0,8.2,56.1
2527,419000,1990JJ00,123.0,208.0,3.5,59.1,4.0,9.0,33.3,42.2,119.0,201.0,2.7,59.1
2528,419000,1991JJ00,156.0,254.0,22.0,61.4,7.0,17.0,75.0,42.2,149.0,242.0,20.2,61.6
2529,419000,1992JJ00,191.0,290.0,14.1,65.9,6.0,12.0,-28.6,50.6,185.0,281.0,16.1,65.8
2530,419000,1993JJ00,216.0,325.0,12.0,66.5,8.0,16.0,33.3,50.6,208.0,313.0,11.4,66.5
2531,419000,1994JJ00,312.0,422.0,30.1,73.9,10.0,12.0,-25.0,84.4,302.0,414.0,32.2,73.0
2532,419000,1995JJ00,289.0,410.0,-2.9,70.5,13.0,18.0,50.0,73.1,276.0,394.0,-4.6,70.0
2533,419000,1996JJ00,312.0,423.0,3.1,73.8,11.0,14.0,-23.1,80.4,301.0,412.0,4.3,73.1
2534,419000,1997JJ00,324.0,432.0,2.2,74.9,13.0,14.0,0.0,95.1,311.0,421.0,2.3,73.8
2535,419000,1998JJ00,314.0,388.0,-10.2,80.9,12.0,12.0,-15.4,103.7,302.0,379.0,-10.0,79.6
2536,419000,1999JJ00,392.0,443.0,14.0,88.5,12.0,13.0,8.3,95.7,380.0,433.0,14.2,87.7
2537,419000,2000JJ00,419.0,451.0,1.8,93.0,13.0,15.0,16.7,88.9,406.0,439.0,1.3,92.5
2538,419000,2001JJ00,452.0,496.0,10.0,91.2,10.0,16.0,7.7,63.5,442.0,483.0,10.1,91.5
2539,419000,2002JJ00,732.0,774.0,56.2,94.5,9.0,11.0,-30.0,81.6,723.0,764.0,58.1,94.6
2540,419000,2003JJ00,761.0,787.0,1.6,96.7,7.0,10.0,-11.1,71.4,754.0,778.0,1.8,96.9
2541,419000,2004JJ00,768.0,782.0,-0.7,98.2,8.0,7.0,-28.6,114.3,760.0,775.0,-0.4,98.1
2542,419000,2005JJ00,841.0,841.0,7.6,100.0,7.0,7.0,0.0,100.0,834.0,834.0,7.6,100.0
2543,419000,2006JJ00,865.0,850.0,1.1,101.8,7.0,7.0,0.0,100.0,858.0,843.0,1.1,101.8
2544,419000,2007JJ00,943.0,911.0,7.2,103.5,7.0,8.0,14.3,87.5,936.0,903.0,7.1,103.7
2545,419000,2008JJ00,1074.0,1006.0,10.4,106.8,3.0,5.0,-42.9,65.6,1071.0,1000.0,10.8,107.1
2546,419000,2009JJ00,1134.0,1039.0,3.4,109.1,4.0,5.0,0.0,87.5,1130.0,1034.0,3.4,109.3
2547,419000,2010JJ00,1235.0,1119.0,7.7,110.4,4.0,5.0,0.0,87.5,1231.0,1114.0,7.7,110.5
2548,419000,2011JJ00,1326.0,1189.0,6.2,111.5,6.0,7.0,50.0,87.5,1320.0,1181.0,6.1,111.7
2549,419000,2012JJ00,1399.0,1232.0,3.6,113.6,7.0,7.0,0.0,102.1,1392.0,1224.0,3.6,113.7
2550,419100,1988JJ00,99.0,183.0,,54.2,2.0,4.0,,56.2,97.0,181.0,,53.6
2551,419100,1989JJ00,113.0,201.0,10.1,56.2,3.0,7.0,100.0,42.2,110.0,196.0,8.2,56.1
2552,419100,1990JJ00,123.0,208.0,3.5,59.1,4.0,9.0,33.3,42.2,119.0,201.0,2.7,59.1
2553,419100,1991JJ00,156.0,254.0,22.0,61.4,7.0,17.0,75.0,42.2,149.0,242.0,20.2,61.6
2554,419100,1992JJ00,191.0,290.0,14.1,65.9,6.0,12.0,-28.6,50.6,185.0,281.0,16.1,65.8
2555,419100,1993JJ00,216.0,325.0,12.0,66.5,8.0,16.0,33.3,50.6,208.0,313.0,11.4,66.5
2556,419100,1994JJ00,312.0,422.0,30.1,73.9,10.0,12.0,-25.0,84.4,302.0,414.0,32.2,73.0
2557,419100,1995JJ00,289.0,410.0,-2.9,70.5,13.0,18.0,50.0,73.1,276.0,394.0,-4.6,70.0
2558,419100,1996JJ00,312.0,423.0,3.1,73.8,11.0,14.0,-23.1,80.4,301.0,412.0,4.3,73.1
2559,419100,1997JJ00,324.0,432.0,2.2,74.9,13.0,14.0,0.0,95.1,311.0,421.0,2.3,73.8
2560,419100,1998JJ00,314.0,388.0,-10.2,80.9,12.0,12.0,-15.4,103.7,302.0,379.0,-10.0,79.6
2561,419100,1999JJ00,392.0,443.0,14.0,88.5,12.0,13.0,8.3,95.7,380.0,433.0,14.2,87.7
2562,419100,2000JJ00,419.0,451.0,1.8,93.0,13.0,15.0,16.7,88.9,406.0,439.0,1.3,92.5
2563,419100,2001JJ00,452.0,496.0,10.0,91.2,10.0,16.0,7.7,63.5,442.0,483.0,10.1,91.5
2564,419100,2002JJ00,732.0,774.0,56.2,94.5,9.0,11.0,-30.0,81.6,723.0,764.0,58.1,94.6
2565,419100,2003JJ00,761.0,787.0,1.6,96.7,7.0,10.0,-11.1,71.4,754.0,778.0,1.8,96.9
2566,419100,2004JJ00,768.0,782.0,-0.7,98.2,8.0,7.0,-28.6,114.3,760.0,775.0,-0.4,98.1
2567,419100,2005JJ00,841.0,841.0,7.6,100.0,7.0,7.0,0.0,100.0,834.0,834.0,7.6,100.0
2568,419100,2006JJ00,865.0,850.0,1.1,101.8,7.0,7.0,0.0,100.0,858.0,843.0,1.1,101.8
2569,419100,2007JJ00,943.0,911.0,7.2,103.5,7.0,8.0,14.3,87.5,936.0,903.0,7.1,103.7
2570,419100,2008JJ00,1074.0,1006.0,10.4,106.8,3.0,5.0,-42.9,65.6,1071.0,1000.0,10.8,107.1
2571,419100,2009JJ00,1134.0,1039.0,3.4,109.1,4.0,5.0,0.0,87.5,1130.0,1034.0,3.4,109.3
2572,419100,2010JJ00,1235.0,1119.0,7.7,110.4,4.0,5.0,0.0,87.5,1231.0,1114.0,7.7,110.5
2573,419100,2011JJ00,1326.0,1189.0,6.2,111.5,6.0,7.0,50.0,87.5,1320.0,1181.0,6.1,111.7
2574,419100,2012JJ00,1399.0,1232.0,3.6,113.6,7.0,7.0,0.0,102.1,1392.0,1224.0,3.6,113.7
2575,422400,1988JJ00,,,,,,,,,,,,
2576,422400,1989JJ00,,,,,,,,,,,,
2577,422400,1990JJ00,,,,,,,,,,,,
2578,422400,1991JJ00,,,,,,,,,,,,
2579,422400,1992JJ00,,,,,,,,,,,,
2580,422400,1993JJ00,,,,,,,,,,,,
2581,422400,1994JJ00,,,,,,,,,,,,
2582,422400,1995JJ00,,,,,,,,,,,,
2583,422400,1996JJ00,,,,,,,,,,,,
2584,422400,1997JJ00,,,,,,,,,,,,
2585,422400,1998JJ00,,,,,,,,,,,,
2586,422400,1999JJ00,,,,,,,,,,,,
2587,422400,2000JJ00,,,,,,,,,,,,
2588,422400,2001JJ00,,,,,,,,,,,,
2589,422400,2002JJ00,,,,,,,,,,,,
2590,422400,2003JJ00,,,,,,,,,,,,
2591,422400,2004JJ00,,,,,,,,,,,,
2592,422400,2005JJ00,,,,,,,,,,,,
2593,422400,2006JJ00,,,,,,,,,,,,
2594,422400,2007JJ00,,,,,,,,,,,,
2595,422400,2008JJ00,,,,,,,,,,,,
2596,422400,2009JJ00,,,,,,,,,,,,
2597,422400,2010JJ00,,,,,,,,,,,,
2598,422400,2011JJ00,,,,,,,,,,,,
2599,422400,2012JJ00,,,,,,,,,,,,
2600,422500,1988JJ00,,,,,,,,,,,,
2601,422500,1989JJ00,,,,,,,,,,,,
2602,422500,1990JJ00,,,,,,,,,,,,
2603,422500,1991JJ00,,,,,,,,,,,,
2604,422500,1992JJ00,,,,,,,,,,,,
2605,422500,1993JJ00,,,,,,,,,,,,
2606,422500,1994JJ00,,,,,,,,,,,,
2607,422500,1995JJ00,,,,,,,,,,,,
2608,422500,1996JJ00,,,,,,,,,,,,
2609,422500,1997JJ00,,,,,,,,,,,,
2610,422500,1998JJ00,,,,,,,,,,,,
2611,422500,1999JJ00,,,,,,,,,,,,
2612,422500,2000JJ00,,,,,,,,,,,,
2613,422500,2001JJ00,,,,,,,,,,,,
2614,422500,2002JJ00,,,,,,,,,,,,
2615,422500,2003JJ00,,,,,,,,,,,,
2616,422500,2004JJ00,,,,,,,,,,,,
2617,422500,2005JJ00,,,,,,,,,,,,
2618,422500,2006JJ00,,,,,,,,,,,,
2619,422500,2007JJ00,,,,,,,,,,,,
2620,422500,2008JJ00,,,,,,,,,,,,
2621,422500,2009JJ00,,,,,,,,,,,,
2622,422500,2010JJ00,,,,,,,,,,,,
2623,422500,2011JJ00,,,,,,,,,,,,
2624,422500,2012JJ00,,,,,,,,,,,,
2625,425305,1988JJ00,,,,,,,,,,,,
2626,425305,1989JJ00,,,,,,,,,,,,
2627,425305,1990JJ00,,,,,,,,,,,,
2628,425305,1991JJ00,,,,,,,,,,,,
2629,425305,1992JJ00,,,,,,,,,,,,
2630,425305,1993JJ00,,,,,,,,,,,,
2631,425305,1994JJ00,,,,,,,,,,,,
2632,425305,1995JJ00,,,,,,,,,,,,
2633,425305,1996JJ00,,,,,,,,,,,,
2634,425305,1997JJ00,,,,,,,,,,,,
2635,425305,1998JJ00,,,,,,,,,,,,
2636,425305,1999JJ00,,,,,,,,,,,,
2637,425305,2000JJ00,,,,,,,,,,,,
2638,425305,2001JJ00,,,,,,,,,,,,
2639,425305,2002JJ00,,,,,,,,,,,,
2640,425305,2003JJ00,,,,,,,,,,,,
2641,425305,2004JJ00,,,,,,,,,,,,
2642,425305,2005JJ00,,,,,,,,,,,,
2643,425305,2006JJ00,,,,,,,,,,,,
2644,425305,2007JJ00,,,,,,,,,,,,
2645,425305,2008JJ00,,,,,,,,,,,,
2646,425305,2009JJ00,,,,,,,,,,,,
2647,425305,2010JJ00,,,,,,,,,,,,
2648,425305,2011JJ00,,,,,,,,,,,,
2649,425305,2012JJ00,,,,,,,,,,,,
2650,300014,1988JJ00,412.0,555.0,,74.2,53.0,57.0,,92.9,359.0,500.0,,71.8
2651,300014,1989JJ00,463.0,613.0,10.4,75.5,57.0,57.0,0.0,99.9,406.0,560.0,12.0,72.5
2652,300014,1990JJ00,474.0,630.0,2.8,75.2,61.0,62.0,8.8,98.3,413.0,571.0,2.0,72.3
2653,300014,1991JJ00,540.0,703.0,11.6,76.8,67.0,70.0,13.1,95.5,473.0,636.0,11.4,74.4
2654,300014,1992JJ00,570.0,715.0,1.7,79.7,67.0,67.0,-4.5,99.9,503.0,652.0,2.5,77.1
2655,300014,1993JJ00,598.0,751.0,5.1,79.6,67.0,66.0,-1.5,101.5,531.0,691.0,6.0,76.9
2656,300014,1994JJ00,636.0,813.0,8.2,78.2,62.0,63.0,-4.5,98.3,574.0,759.0,9.8,75.7
2657,300014,1995JJ00,621.0,781.0,-3.9,79.5,68.0,68.0,8.1,99.8,553.0,719.0,-5.2,76.9
2658,300014,1996JJ00,618.0,756.0,-3.2,81.8,66.0,65.0,-4.4,101.3,552.0,697.0,-3.1,79.2
2659,300014,1997JJ00,603.0,740.0,-2.1,81.5,79.0,78.0,19.7,101.3,524.0,664.0,-4.7,78.9
2660,300014,1998JJ00,619.0,739.0,-0.2,83.8,84.0,83.0,6.3,101.3,535.0,656.0,-1.1,81.5
2661,300014,1999JJ00,642.0,755.0,2.3,85.0,86.0,87.0,4.8,99.0,556.0,669.0,1.9,83.1
2662,300014,2000JJ00,700.0,790.0,4.5,88.7,116.0,110.0,26.7,105.3,584.0,676.0,1.1,86.4
2663,300014,2001JJ00,697.0,760.0,-3.7,91.7,106.0,103.0,-6.9,103.4,591.0,655.0,-3.1,90.2
2664,300014,2002JJ00,694.0,737.0,-3.0,94.1,98.0,95.0,-7.5,103.4,596.0,641.0,-2.2,93.0
2665,300014,2003JJ00,737.0,767.0,4.0,96.1,87.0,85.0,-10.2,102.2,650.0,682.0,6.4,95.4
2666,300014,2004JJ00,822.0,839.0,9.4,98.0,90.0,90.0,5.7,100.0,732.0,749.0,9.8,97.8
2667,300014,2005JJ00,893.0,893.0,6.4,100.0,82.0,82.0,-8.9,100.0,811.0,811.0,8.3,100.0
2668,300014,2006JJ00,904.0,890.0,-0.3,101.6,83.0,83.0,1.2,100.0,821.0,807.0,-0.5,101.7
2669,300014,2007JJ00,913.0,877.0,-1.4,104.1,98.0,97.0,16.9,101.0,815.0,780.0,-3.3,104.4
2670,300014,2008JJ00,912.0,851.0,-3.0,107.1,68.0,67.0,-30.6,101.0,844.0,783.0,0.4,107.7
2671,300014,2009JJ00,983.0,904.0,6.3,108.7,77.0,78.0,16.2,98.5,906.0,826.0,5.5,109.7
2672,300014,2010JJ00,985.0,894.0,-1.1,110.1,96.0,97.0,24.7,98.5,889.0,799.0,-3.3,111.3
2673,300014,2011JJ00,1050.0,939.0,5.0,111.8,104.0,106.0,8.3,98.5,946.0,836.0,4.6,113.2
2674,300014,2012JJ00,1258.0,1108.0,18.0,113.6,238.0,235.0,122.1,101.5,1020.0,890.0,6.6,114.6
2675,428100,1988JJ00,375.0,516.0,,72.7,29.0,27.0,,106.3,346.0,488.0,,70.9
2676,428100,1989JJ00,421.0,570.0,10.4,73.9,30.0,26.0,-3.4,113.9,391.0,545.0,11.6,71.8
2677,428100,1990JJ00,429.0,583.0,2.4,73.6,30.0,27.0,3.3,110.2,399.0,557.0,2.3,71.6
2678,428100,1991JJ00,490.0,654.0,12.1,75.0,32.0,33.0,20.0,98.0,458.0,622.0,11.5,73.7
2679,428100,1992JJ00,520.0,664.0,1.6,78.3,33.0,31.0,-6.3,107.7,487.0,635.0,2.2,76.7
2680,428100,1993JJ00,548.0,701.0,5.6,78.1,34.0,31.0,0.0,111.0,514.0,673.0,6.0,76.4
2681,428100,1994JJ00,585.0,760.0,8.4,76.9,30.0,27.0,-11.8,111.0,555.0,738.0,9.7,75.2
2682,428100,1995JJ00,563.0,721.0,-5.1,78.0,32.0,29.0,6.7,111.0,531.0,696.0,-5.8,76.3
2683,428100,1996JJ00,555.0,692.0,-4.1,80.2,27.0,25.0,-12.5,107.0,528.0,671.0,-3.6,78.7
2684,428100,1997JJ00,536.0,671.0,-3.1,79.9,40.0,38.0,51.9,104.4,496.0,632.0,-5.9,78.5
2685,428100,1998JJ00,537.0,656.0,-2.2,81.9,41.0,40.0,5.0,101.9,496.0,614.0,-2.8,80.8
2686,428100,1999JJ00,550.0,661.0,0.7,83.3,37.0,37.0,-7.3,99.3,513.0,622.0,1.4,82.4
2687,428100,2000JJ00,586.0,674.0,2.0,87.0,51.0,46.0,24.3,110.1,535.0,625.0,0.4,85.6
2688,428100,2001JJ00,583.0,647.0,-3.9,90.1,44.0,43.0,-7.8,103.0,539.0,603.0,-3.6,89.4
2689,428100,2002JJ00,574.0,618.0,-4.5,92.8,33.0,33.0,-22.7,100.0,541.0,585.0,-3.0,92.5
2690,428100,2003JJ00,618.0,649.0,4.9,95.3,27.0,27.0,-18.2,100.0,591.0,621.0,6.3,95.1
