ID,BedrijfstakkenBranches,Seizoencorrectie,Perioden,ProductieBedrAfgelopen3Mnd_1,ProductieBedrKomende3Mnd_2,OmzetAfgelopen3Mnd_3,OmzetKomende3Mnd_4,BuitenlandseOmzetAfgelopen3Mnd_5,BuitenlandseOmzetKomende3Mnd_6,VerkoopprijzenTarievenKomende3Mnd_7,PersoneelssterkteAfgelopen3Mnd_8,PersoneelssterkteKomende3Mnd_9,EconomischKlimaatAfgelopen3Mnd_10,WinstgevendheidAfgelopen3Mnd_11
1387,300010,A042500,2022KW01,20.6,8.0,23.4,13.6,4.0,3.6,26.5,14.8,23.4,5.7,12.6
1388,300010,A042500,2022KW02,17.2,15.2,20.3,15.6,5.5,4.7,28.5,16.9,24.4,2.0,0.0
1389,300010,A042500,2022KW03,5.9,7.4,12.6,12.8,2.1,4.4,25.6,11.4,25.5,-1.1,0.0
1390,300010,A042500,2022KW04,4.8,8.9,9.5,13.5,2.8,0.1,39.4,11.6,20.6,-11.5,-8.1
1391,300010,A042500,2023KW01,14.4,11.9,20.4,15.2,6.7,2.6,39.1,14.3,26.3,-3.6,-6.3
1392,403300,A042501,2016KW01,28.4,19.4,30.1,16.0,10.9,5.7,19.1,7.9,10.1,13.7,15.1
1393,403300,A042501,2016KW02,18.2,17.9,16.3,15.5,5.0,5.3,2.0,10.0,8.6,7.7,3.9
1394,403300,A042501,2016KW03,14.4,-7.3,12.3,-4.4,4.2,-3.3,2.3,4.3,7.0,8.0,3.7
1395,403300,A042501,2016KW04,-0.2,23.6,-6.2,29.5,-4.3,13.4,5.8,13.0,11.8,8.1,4.4
1396,403300,A042501,2017KW01,28.0,18.1,34.2,14.8,9.3,2.5,20.4,9.3,14.1,19.3,13.9
1397,403300,A042501,2017KW02,19.8,12.4,17.5,11.9,1.9,5.9,1.0,12.2,13.4,14.1,12.8
1398,403300,A042501,2017KW03,13.7,-0.2,14.5,-2.7,5.3,-2.5,2.3,12.6,15.8,9.6,10.8
1399,403300,A042501,2017KW04,1.4,27.2,-2.8,33.6,0.3,13.0,7.6,8.8,22.3,10.0,5.0
1400,403300,A042501,2018KW01,28.9,19.0,37.2,14.4,10.4,8.5,30.4,22.2,21.8,19.5,24.2
1401,403300,A042501,2018KW02,14.4,15.3,10.2,19.4,1.7,6.0,3.3,14.6,21.5,15.4,9.1
1402,403300,A042501,2018KW03,18.2,2.3,24.0,0.2,9.9,-0.4,4.8,14.1,27.4,11.6,12.3
1403,403300,A042501,2018KW04,2.7,28.9,3.1,34.5,1.6,9.5,8.1,22.9,20.3,9.8,2.9
1404,403300,A042501,2019KW01,30.1,21.5,33.4,18.2,8.4,8.3,31.5,20.7,21.2,7.4,15.3
1405,403300,A042501,2019KW02,16.6,13.8,15.4,16.6,1.6,3.0,3.5,13.7,21.9,3.8,5.7
1406,403300,A042501,2019KW03,16.4,0.1,19.0,-1.7,6.0,-0.7,5.1,8.9,21.3,5.6,6.1
1407,403300,A042501,2019KW04,-0.9,20.9,-4.7,26.8,0.6,9.1,10.1,7.9,17.4,-2.9,-2.0
1408,403300,A042501,2020KW01,24.5,20.9,27.9,17.2,9.3,5.6,28.9,14.5,22.0,4.0,15.0
1409,403300,A042501,2020KW02,-16.8,-58.6,-16.3,-62.7,-10.9,-30.3,-9.9,2.0,-19.8,-27.2,-20.9
1410,403300,A042501,2020KW03,-29.4,-3.4,-29.5,-7.8,-19.9,-8.6,0.7,-15.4,-0.3,-40.4,-37.3
1411,403300,A042501,2020KW04,-7.9,12.9,-6.9,14.9,-7.5,1.7,5.5,-8.3,2.7,-15.7,-12.3
1412,403300,A042501,2021KW01,20.4,7.9,26.1,5.7,3.0,0.3,22.2,1.9,13.5,-2.9,16.5
1413,403300,A042501,2021KW02,12.0,6.3,7.9,8.8,-1.8,1.1,2.6,7.4,20.3,1.2,3.3
1414,403300,A042501,2021KW03,13.4,-4.7,14.2,-3.8,2.5,-0.1,4.8,12.2,25.5,13.8,13.3
1415,403300,A042501,2021KW04,-2.5,31.6,-3.5,36.1,0.1,10.5,16.3,12.8,31.2,10.0,6.8
1416,403300,A042501,2022KW01,33.3,14.4,37.9,15.2,8.9,5.2,38.1,19.0,31.8,6.7,17.6
1417,403300,A042501,2022KW02,14.9,13.2,14.0,17.9,5.1,7.0,14.7,18.2,27.6,-1.9,0.5
1418,403300,A042501,2022KW03,7.2,-10.3,10.5,-9.6,4.5,-1.0,19.9,15.1,26.7,-3.4,3.8
1419,403300,A042501,2022KW04,-6.8,22.9,-6.9,26.8,1.6,4.7,34.6,15.6,21.8,-12.5,-9.5
1420,403300,A042501,2023KW01,26.4,12.6,33.5,14.4,12.9,4.1,50.5,19.1,30.7,-6.0,5.0
1421,403300,A042500,2016KW01,17.8,13.9,16.4,14.4,8.3,7.3,8.0,7.5,8.4,10.0,7.3
1422,403300,A042500,2016KW02,16.3,16.3,11.4,14.8,6.3,4.6,6.5,9.8,9.6,7.8,4.3
1423,403300,A042500,2016KW03,15.7,8.8,14.2,13.4,3.7,2.6,7.9,6.0,7.1,8.8,4.2
1424,403300,A042500,2016KW04,11.0,14.5,10.5,14.0,-2.5,6.7,6.9,11.7,12.3,10.8,11.2
1425,403300,A042500,2017KW01,17.4,12.8,17.5,13.2,5.4,4.1,9.3,9.0,14.7,15.6,6.2
1426,403300,A042500,2017KW02,17.8,10.7,15.5,11.3,4.5,5.2,5.5,12.1,12.2,14.3,13.2
1427,403300,A042500,2017KW03,15.0,15.8,16.5,15.1,4.8,3.4,7.8,14.3,15.9,10.5,11.4
1428,403300,A042500,2017KW04,12.6,18.0,13.9,18.1,2.1,6.2,8.7,7.5,22.8,12.7,11.8
1429,403300,A042500,2018KW01,18.3,13.8,23.5,12.7,7.7,10.1,19.4,21.9,20.2,15.8,16.5
1430,403300,A042500,2018KW02,12.5,13.7,5.2,18.7,3.0,5.2,7.7,14.4,22.5,15.6,9.4
1431,403300,A042500,2018KW03,19.5,18.1,25.9,18.0,9.5,5.5,10.3,15.9,27.5,12.5,12.8
1432,403300,A042500,2018KW04,13.9,19.7,19.8,19.0,3.4,2.8,9.2,21.6,20.9,12.5,9.8
1433,403300,A042500,2019KW01,19.5,16.5,16.8,16.6,4.4,9.9,20.4,20.3,21.8,3.7,7.6
1434,403300,A042500,2019KW02,14.7,12.3,13.4,16.0,4.2,2.3,8.0,13.5,20.6,4.0,6.1
1435,403300,A042500,2019KW03,17.7,15.9,20.9,16.0,5.5,5.2,10.6,10.7,21.4,6.4,6.6
1436,403300,A042500,2019KW04,10.3,11.7,11.9,11.3,2.4,2.4,11.2,6.6,18.0,-0.2,4.8
1437,403300,A042500,2020KW01,13.3,16.7,14.6,16.0,6.5,5.0,12.9,13.2,22.8,2.0,6.9
1438,403300,A042500,2020KW02,-18.3,-57.8,-18.5,-63.9,-8.2,-29.8,-3.0,1.6,-21.0,-26.4,-20.1
1439,403300,A042500,2020KW03,-28.6,8.9,-32.6,9.2,-21.2,-3.4,7.7,-13.0,-0.9,-40.6,-37.0
1440,403300,A042500,2020KW04,4.0,4.2,11.6,0.3,-6.1,-3.4,7.7,-9.0,3.6,-14.4,-5.3
1441,403300,A042500,2021KW01,9.1,3.7,14.8,4.6,0.2,-0.3,6.1,0.7,14.4,-4.9,8.4
1442,403300,A042500,2021KW02,10.6,7.0,4.0,7.5,1.0,1.5,9.5,7.0,19.1,2.1,4.1
1443,403300,A042500,2021KW03,14.2,7.3,10.8,13.2,1.2,5.1,11.8,14.6,24.9,13.7,13.6
1444,403300,A042500,2021KW04,9.5,23.3,15.2,21.5,1.4,5.5,18.5,12.1,32.1,11.2,13.8
1445,403300,A042500,2022KW01,21.4,12.2,21.8,13.7,4.7,4.7,23.4,16.4,31.0,2.7,9.2
1446,403300,A042500,2022KW02,13.7,15.3,16.7,16.7,6.9,7.4,22.5,17.9,27.3,1.1,1.7
1447,403300,A042500,2022KW03,7.3,4.1,7.6,7.7,3.8,4.6,27.6,19.1,26.8,-2.2,3.7
1448,403300,A042500,2022KW04,6.3,7.9,9.4,12.2,4.8,-0.8,33.4,14.5,22.7,-11.4,-2.2
1449,403300,A042500,2023KW01,13.2,6.7,17.4,13.2,8.7,3.7,34.3,16.4,29.5,-10.3,-3.9
1450,410200,A042501,2016KW01,12.0,6.0,17.1,9.8,2.9,1.6,33.1,-2.7,3.0,9.8,6.6
1451,410200,A042501,2016KW02,11.3,22.3,13.4,26.5,2.3,5.0,7.7,6.9,12.6,7.1,4.9
1452,410200,A042501,2016KW03,14.4,3.8,15.5,2.5,4.1,1.4,8.0,10.5,-1.6,4.1,4.6
1453,410200,A042501,2016KW04,7.4,5.9,5.7,5.4,3.0,-0.1,4.3,2.0,-0.9,6.7,2.0
1454,410200,A042501,2017KW01,20.3,20.1,25.2,22.0,5.1,-0.2,28.7,9.9,11.9,10.2,13.4
1455,410200,A042501,2017KW02,19.6,35.9,21.3,35.5,3.0,3.0,7.1,6.9,15.1,14.1,2.9
1456,410200,A042501,2017KW03,28.4,20.1,30.3,20.5,1.7,0.3,9.5,13.0,18.0,21.2,12.5
1457,410200,A042501,2017KW04,19.9,19.8,22.1,18.7,3.7,3.7,11.7,11.4,13.8,15.5,16.9
1458,410200,A042501,2018KW01,28.7,14.0,30.6,14.2,5.3,2.6,39.3,17.5,15.3,20.3,23.5
1459,410200,A042501,2018KW02,25.7,33.2,22.5,34.6,2.6,3.8,6.8,14.1,20.9,16.5,8.2
1460,410200,A042501,2018KW03,32.1,19.0,36.4,20.9,2.6,0.2,11.3,23.7,15.7,14.6,14.3
1461,410200,A042501,2018KW04,18.5,16.8,19.3,19.0,3.5,2.3,15.3,17.0,12.9,11.0,7.6
1462,410200,A042501,2019KW01,20.5,16.7,23.6,22.3,3.5,3.5,45.5,20.0,15.8,8.4,8.9
1463,410200,A042501,2019KW02,18.9,29.8,20.8,29.7,5.0,2.2,8.5,16.8,25.7,6.4,6.6
1464,410200,A042501,2019KW03,24.9,15.9,32.6,16.8,4.1,2.0,13.1,23.1,15.6,6.8,5.6
1465,410200,A042501,2019KW04,10.2,8.9,16.0,4.1,2.8,-0.3,20.0,12.7,12.4,-1.3,7.4
1466,410200,A042501,2020KW01,9.1,12.0,14.4,15.0,3.3,0.9,52.7,10.7,13.3,-3.2,4.1
1467,410200,A042501,2020KW02,-35.4,-67.1,-20.9,-68.7,-11.5,-16.4,-9.9,-6.6,-35.0,-39.8,-37.0
1468,410200,A042501,2020KW03,-29.2,12.0,-38.9,11.6,-6.4,-1.4,1.1,-28.0,3.0,-54.4,-51.3
1469,410200,A042501,2020KW04,12.5,-11.8,14.6,-15.7,-2.7,-2.0,9.4,-19.9,-11.8,-5.4,-5.2
1470,410200,A042501,2021KW01,4.2,-1.3,-3.0,-6.0,-1.2,-1.3,39.2,-6.4,-3.5,-28.5,-19.6
1471,410200,A042501,2021KW02,6.5,26.6,4.1,28.1,0.5,1.5,6.0,2.6,13.6,-3.4,-6.5
1472,410200,A042501,2021KW03,32.7,14.9,35.0,15.5,2.0,-1.5,4.6,21.6,26.6,20.2,18.5
1473,410200,A042501,2021KW04,25.4,17.1,19.5,25.8,1.3,4.0,22.5,19.1,26.3,23.4,20.3
1474,410200,A042501,2022KW01,13.2,-0.5,20.4,5.9,2.2,0.8,54.7,10.2,11.9,4.4,15.9
1475,410200,A042501,2022KW02,14.5,26.2,23.0,27.4,3.6,3.1,25.5,14.2,28.5,5.8,-6.1
1476,410200,A042501,2022KW03,19.0,7.9,22.7,17.0,1.3,1.9,16.3,6.0,21.9,1.4,-2.2
1477,410200,A042501,2022KW04,2.4,4.7,12.0,11.5,0.0,3.3,38.7,8.1,14.8,-8.9,-12.8
1478,410200,A042501,2023KW01,15.4,8.5,20.7,8.5,3.7,0.4,67.0,9.2,18.8,-1.1,-9.5
1479,410200,A042500,2016KW01,12.7,11.2,19.8,16.9,2.9,4.7,14.3,0.9,6.1,11.8,7.5
1480,410200,A042500,2016KW02,15.1,8.1,16.3,13.6,2.7,1.0,14.5,8.8,4.9,7.8,9.5
1481,410200,A042500,2016KW03,11.0,9.8,11.1,6.6,3.9,2.9,13.7,7.0,0.5,2.3,4.2
1482,410200,A042500,2016KW04,6.2,8.9,4.5,7.0,2.7,-0.7,10.6,-0.1,1.5,5.7,-3.2
1483,410200,A042500,2017KW01,21.0,25.3,27.9,29.2,5.1,0.3,10.0,13.5,15.0,12.2,14.4
1484,410200,A042500,2017KW02,23.4,21.8,24.2,22.7,3.4,1.6,13.9,8.8,7.4,14.9,7.5
1485,410200,A042500,2017KW03,25.1,26.1,25.9,24.6,1.6,1.9,15.2,9.6,20.2,19.4,12.2
1486,410200,A042500,2017KW04,18.8,22.8,20.9,20.3,3.4,3.1,17.9,9.3,16.2,14.6,11.7
1487,410200,A042500,2018KW01,29.4,19.1,33.3,21.4,5.3,5.7,20.6,21.1,18.4,22.3,24.4
1488,410200,A042500,2018KW02,29.5,19.1,25.4,21.7,3.0,-0.2,13.6,16.0,13.2,17.2,12.8
1489,410200,A042500,2018KW03,28.8,25.0,32.1,25.0,2.5,1.7,17.0,20.2,17.8,12.8,14.0
1490,410200,A042500,2018KW04,17.4,19.8,18.1,20.6,3.2,1.6,21.6,14.9,15.4,10.1,2.4
1491,410200,A042500,2019KW01,21.2,21.9,26.4,29.5,3.6,4.0,26.8,23.7,18.9,10.4,9.8
1492,410200,A042500,2019KW02,22.7,15.6,23.7,16.9,5.4,0.8,15.3,18.7,18.0,7.2,11.2
1493,410200,A042500,2019KW03,21.5,21.9,28.2,20.8,4.0,3.5,18.8,19.7,17.7,5.0,5.2
1494,410200,A042500,2019KW04,9.0,11.9,14.8,5.7,2.5,-1.0,26.2,10.6,14.8,-2.2,2.2
1495,410200,A042500,2020KW01,10.9,16.6,16.4,21.9,3.3,0.5,31.1,12.9,15.4,-1.5,3.2
1496,410200,A042500,2020KW02,-34.3,-80.6,-17.9,-81.5,-11.1,-17.2,-1.3,-4.5,-42.7,-39.1,-34.1
1497,410200,A042500,2020KW03,-35.9,17.0,-44.2,15.0,-6.6,0.2,9.0,-31.9,5.6,-55.7,-50.7
1498,410200,A042500,2020KW04,16.3,-7.9,15.0,-13.2,-2.9,-2.3,14.5,-20.4,-8.8,-6.4,-7.8
1499,410200,A042500,2021KW01,6.0,3.2,-1.1,0.9,-1.2,-1.7,17.7,-4.2,-1.4,-26.8,-20.5
1500,410200,A042500,2021KW02,7.6,13.2,7.0,15.3,0.9,0.7,14.6,4.8,6.0,-2.7,-3.6
1501,410200,A042500,2021KW03,26.0,19.9,29.6,18.9,1.8,0.0,12.4,17.7,29.1,18.9,19.1
1502,410200,A042500,2021KW04,29.3,21.1,20.0,28.3,1.0,3.7,27.7,18.7,29.3,22.3,17.6
1503,410200,A042500,2022KW01,14.1,4.8,23.4,13.2,2.3,1.3,30.3,10.8,14.1,5.6,17.7
1504,410200,A042500,2022KW02,17.8,12.9,28.2,13.9,4.1,1.3,36.9,16.3,21.5,6.7,-3.1
1505,410200,A042500,2022KW03,16.5,11.0,14.5,20.6,0.7,3.8,25.0,3.1,23.1,0.2,-4.6
1506,410200,A042500,2022KW04,0.6,9.7,12.0,14.2,0.0,2.6,43.1,8.5,18.3,-9.8,-15.2
1507,410200,A042500,2023KW01,16.8,14.8,23.2,16.5,3.3,1.1,42.5,10.2,21.6,0.6,-9.5
1508,428100,A042501,2016KW01,,,10.4,-10.3,,,17.4,-3.4,-1.2,3.0,7.3
1509,428100,A042501,2016KW02,,,-4.3,23.2,,,3.3,2.7,20.7,5.0,2.2
1510,428100,A042501,2016KW03,,,10.4,2.7,,,2.5,16.6,6.6,8.8,-2.5
1511,428100,A042501,2016KW04,,,0.6,4.2,,,-1.1,15.0,-3.2,6.4,3.2
1512,428100,A042501,2017KW01,,,11.6,-8.4,,,7.5,5.3,2.4,9.3,17.3
1513,428100,A042501,2017KW02,,,0.6,24.0,,,6.5,2.8,20.0,6.3,12.3
1514,428100,A042501,2017KW03,,,18.7,9.5,,,6.1,14.7,21.1,5.7,-5.2
1515,428100,A042501,2017KW04,,,15.6,3.1,,,8.2,10.8,2.8,12.1,11.6
1516,428100,A042501,2018KW01,,,11.8,0.2,,,13.1,11.1,15.5,17.9,5.4
1517,428100,A042501,2018KW02,,,-6.7,19.4,,,0.4,5.6,18.1,3.8,12.7
1518,428100,A042501,2018KW03,,,15.9,5.9,,,5.6,24.1,11.9,1.7,-4.2
1519,428100,A042501,2018KW04,,,13.6,6.2,,,6.2,11.0,6.0,3.5,8.0
1520,428100,A042501,2019KW01,,,15.4,-11.0,,,35.1,5.4,9.7,6.5,6.5
1521,428100,A042501,2019KW02,,,7.7,11.3,,,5.4,16.4,19.2,-3.4,-0.1
1522,428100,A042501,2019KW03,,,17.7,-11.7,,,3.1,7.9,12.1,-0.3,9.5
1523,428100,A042501,2019KW04,,,12.4,2.2,,,6.9,-1.8,7.1,-6.2,6.3
1524,428100,A042501,2020KW01,,,17.0,-11.3,,,11.8,7.4,14.1,-1.6,-0.9
1525,428100,A042501,2020KW02,,,-60.6,-82.4,,,-10.2,-0.9,-38.4,-52.7,-48.3
1526,428100,A042501,2020KW03,,,-65.2,18.8,,,-2.6,-33.5,0.8,-70.4,-77.1
1527,428100,A042501,2020KW04,,,19.5,-52.2,,,2.0,-31.3,-31.7,-23.3,-27.7
1528,428100,A042501,2021KW01,,,-67.8,-46.2,,,1.1,-45.0,-23.5,-62.9,-67.1
1529,428100,A042501,2021KW02,,,-55.9,17.6,,,0.0,-32.7,14.6,-41.9,-53.5
1530,428100,A042501,2021KW03,,,44.9,54.1,,,9.8,2.6,34.0,29.0,8.3
1531,428100,A042501,2021KW04,,,56.4,28.1,,,16.9,31.7,23.2,52.1,37.5
1532,428100,A042501,2022KW01,,,-51.7,-38.3,,,24.0,-5.3,3.8,-52.2,-49.1
1533,428100,A042501,2022KW02,,,29.1,44.3,,,13.0,11.4,30.7,24.5,17.9
1534,428100,A042501,2022KW03,,,42.1,14.0,,,18.4,16.6,25.2,22.1,25.1
1535,428100,A042501,2022KW04,,,4.5,-0.9,,,27.0,15.8,5.8,-24.2,-11.6
1536,428100,A042501,2023KW01,,,-3.5,-2.4,,,43.5,1.5,17.3,-17.9,-8.8
1537,428100,A042500,2016KW01,,,4.2,3.6,,,7.4,4.7,4.6,1.5,2.9
1538,428100,A042500,2016KW02,,,7.1,6.7,,,6.7,5.6,11.4,6.4,2.6
1539,428100,A042500,2016KW03,,,2.9,4.1,,,6.3,10.1,0.2,8.3,-0.7
1540,428100,A042500,2016KW04,,,2.8,5.5,,,1.6,10.6,6.7,7.0,5.5
1541,428100,A042500,2017KW01,,,5.3,5.6,,,1.7,11.4,8.2,7.8,12.8
1542,428100,A042500,2017KW02,,,12.0,7.5,,,5.8,7.6,10.6,7.7,12.6
1543,428100,A042500,2017KW03,,,11.2,10.8,,,9.9,8.2,14.7,5.2,-3.4
1544,428100,A042500,2017KW04,,,17.8,4.3,,,10.9,6.4,12.7,12.7,13.8
1545,428100,A042500,2018KW01,,,5.6,14.1,,,3.1,19.2,21.3,16.4,0.9
1546,428100,A042500,2018KW02,,,4.7,2.9,,,3.9,8.5,8.7,5.1,13.0
1547,428100,A042500,2018KW03,,,8.4,7.2,,,9.4,17.6,5.6,1.2,-2.3
1548,428100,A042500,2018KW04,,,15.8,7.4,,,8.9,6.5,15.9,4.1,10.2
1549,428100,A042500,2019KW01,,,9.2,2.9,,,29.2,11.6,15.5,5.0,2.1
1550,428100,A042500,2019KW02,,,19.1,-5.2,,,4.7,21.2,9.9,-2.0,0.3
1551,428100,A042500,2019KW03,,,10.3,-10.3,,,6.9,1.4,5.7,-0.8,11.4
1552,428100,A042500,2019KW04,,,14.6,3.4,,,9.6,-6.2,17.0,-5.6,8.6
1553,428100,A042500,2020KW01,,,11.8,2.5,,,2.1,9.4,16.7,-3.4,-2.8
1554,428100,A042500,2020KW02,,,-49.9,-95.0,,,-9.1,-1.5,-46.2,-50.8,-47.8
1555,428100,A042500,2020KW03,,,-72.1,20.5,,,2.3,-35.4,-1.9,-71.1,-75.7
1556,428100,A042500,2020KW04,,,20.8,-55.0,,,5.7,-30.6,-23.8,-22.7,-28.0
1557,428100,A042500,2021KW01,,,-72.9,-32.4,,,-8.6,-42.0,-20.9,-64.7,-68.7
1558,428100,A042500,2021KW02,,,-45.2,4.9,,,1.1,-34.7,6.8,-40.0,-52.8
1559,428100,A042500,2021KW03,,,38.0,55.8,,,14.7,0.9,31.3,28.3,9.5
1560,428100,A042500,2021KW04,,,57.7,25.4,,,20.6,32.4,31.1,52.7,37.2
1561,428100,A042500,2022KW01,,,-68.8,-17.1,,,17.3,-1.0,9.3,-58.8,-50.5
1562,428100,A042500,2022KW02,,,40.0,32.2,,,17.5,14.6,22.0,26.3,24.9
1563,428100,A042500,2022KW03,,,35.1,15.4,,,21.5,12.5,19.4,22.0,26.6
1564,428100,A042500,2022KW04,,,4.7,-2.6,,,26.2,12.4,14.9,-24.0,-18.7
1565,428100,A042500,2023KW01,,,-3.1,17.6,,,37.7,8.0,23.6,-17.8,-14.3
1566,435500,A042501,2016KW01,-6.5,6.3,13.3,-6.9,18.2,4.7,21.0,-11.7,-12.0,2.7,8.0
1567,435500,A042501,2016KW02,-2.9,-4.8,4.7,8.6,3.5,10.5,2.5,-9.8,-0.8,10.0,10.0
1568,435500,A042501,2016KW03,-9.9,-10.9,2.0,-3.5,2.1,-6.8,-1.0,6.8,-3.4,11.9,1.2
1569,435500,A042501,2016KW04,-30.4,-10.1,-9.3,6.1,0.2,19.7,2.0,-3.0,3.9,15.0,-5.8
1570,435500,A042501,2017KW01,3.0,17.5,7.5,11.6,-6.2,12.5,17.8,-6.3,3.5,8.9,-6.2
1571,435500,A042501,2017KW02,11.6,18.6,2.6,10.8,15.6,13.7,2.5,-4.6,-2.3,9.4,-5.2
1572,435500,A042501,2017KW03,13.1,14.8,-1.6,1.7,12.9,11.8,-2.8,-8.8,2.1,6.3,-0.6
1573,435500,A042501,2017KW04,19.3,13.5,-1.5,8.1,3.5,1.8,6.4,-6.3,0.6,10.5,1.5
1574,435500,A042501,2018KW01,24.3,13.9,4.4,9.5,17.9,12.2,15.6,0.0,1.5,2.6,3.3
1575,435500,A042501,2018KW02,3.4,12.7,9.3,4.4,8.5,13.9,8.2,-0.4,8.9,3.7,0.4
1576,435500,A042501,2018KW03,14.1,18.8,5.5,5.3,22.3,20.3,0.7,5.6,8.0,5.0,-0.7
1577,435500,A042501,2018KW04,4.7,20.3,-4.0,4.6,17.2,15.4,2.0,-3.7,1.9,0.8,-4.5
1578,435500,A042501,2019KW01,7.4,25.4,8.0,3.1,17.0,18.9,31.3,1.9,-3.4,1.8,-4.6
1579,435500,A042501,2019KW02,5.4,7.8,-5.3,1.3,9.4,14.3,2.2,-5.7,5.8,-5.5,-1.9
1580,435500,A042501,2019KW03,6.7,-0.1,3.8,-2.4,8.7,7.2,0.2,4.2,-2.0,-6.0,-5.2
1581,435500,A042501,2019KW04,-7.1,20.0,-2.0,-0.2,6.3,2.4,8.0,-6.2,-1.4,-3.4,-7.6
1582,435500,A042501,2020KW01,1.2,17.5,20.4,12.6,-9.6,13.2,38.8,-16.3,0.6,4.2,6.3
1583,435500,A042501,2020KW02,-30.1,-78.2,-42.9,-76.1,-16.0,-50.0,-7.0,-17.7,-37.6,-40.7,-40.2
1584,435500,A042501,2020KW03,-28.6,18.0,-55.0,17.8,-12.0,1.2,9.8,-28.3,-5.9,-58.5,-60.2
1585,435500,A042501,2020KW04,42.5,8.7,-5.2,-13.6,6.7,9.0,8.2,-14.0,-8.7,-24.5,-19.9
1586,435500,A042501,2021KW01,-3.1,-23.8,-23.6,-23.8,-10.2,-23.6,26.4,-19.4,-8.6,-32.1,-37.2
1587,435500,A042501,2021KW02,-3.8,22.8,-23.9,10.5,-12.9,-11.8,5.0,-12.1,-3.0,-25.5,-29.3
1588,435500,A042501,2021KW03,8.1,10.5,13.0,9.0,-10.7,-5.6,5.0,6.3,9.9,3.7,1.7
1589,435500,A042501,2021KW04,7.8,8.1,11.4,8.3,2.2,9.4,14.5,-0.7,6.6,12.1,15.5
1590,435500,A042501,2022KW01,13.3,-6.4,-10.8,-5.8,-1.9,0.0,45.2,-15.1,6.6,-23.3,-12.3
1591,435500,A042501,2022KW02,2.3,11.7,-1.0,4.7,0.0,3.7,18.0,8.4,19.3,-5.2,-14.1
1592,435500,A042501,2022KW03,-5.9,5.4,2.8,-8.0,-1.3,-7.7,17.6,14.0,11.4,-7.4,-2.5
1593,435500,A042501,2022KW04,-6.3,7.3,-0.2,-9.2,-4.3,-3.1,33.0,-3.7,6.8,-19.6,-13.8
1594,435500,A042501,2023KW01,15.3,-17.4,21.4,5.7,16.2,2.4,57.7,-3.7,9.9,-15.7,-7.0
1595,435500,A042500,2016KW01,-10.1,4.5,10.6,-5.6,16.6,4.2,7.3,-11.8,-6.2,4.3,6.8
1596,435500,A042500,2016KW02,-7.3,-6.3,4.9,5.0,2.9,9.1,8.0,-9.2,-4.2,8.6,10.3
1597,435500,A042500,2016KW03,-4.4,-5.4,2.8,2.7,4.7,-3.8,6.8,7.8,-5.0,12.4,1.2
1598,435500,A042500,2016KW04,-28.0,-12.4,-7.6,2.1,-0.3,18.7,2.4,-4.5,3.1,14.2,-4.9
1599,435500,A042500,2017KW01,-0.6,15.7,4.8,13.0,-7.8,12.0,4.1,-6.4,3.3,10.5,-7.5
1600,435500,A042500,2017KW02,7.3,17.2,2.8,7.3,15.1,12.2,8.0,-4.0,0.2,8.0,-4.9
1601,435500,A042500,2017KW03,18.6,20.3,-0.8,8.0,15.5,14.8,5.0,-7.8,0.5,6.7,-0.6
1602,435500,A042500,2017KW04,21.8,11.2,0.2,4.1,3.0,0.8,6.8,-7.8,-0.1,9.8,2.4
1603,435500,A042500,2018KW01,20.7,12.1,1.7,10.8,16.4,11.7,1.9,-0.2,7.3,4.2,2.1
1604,435500,A042500,2018KW02,-1.0,11.3,9.5,0.8,8.0,12.4,13.8,0.2,5.5,2.4,0.8
1605,435500,A042500,2018KW03,19.6,24.3,6.3,11.5,25.0,23.2,8.5,6.7,6.5,5.4,-0.7
1606,435500,A042500,2018KW04,7.1,18.0,-2.3,0.6,16.7,14.4,2.4,-5.2,1.1,0.0,-3.6
1607,435500,A042500,2019KW01,3.7,23.7,5.3,4.4,15.4,18.4,17.6,1.8,-3.6,3.4,-5.8
1608,435500,A042500,2019KW02,1.1,6.3,-5.1,-2.3,8.8,12.9,7.8,-5.1,8.3,-6.8,-1.5
1609,435500,A042500,2019KW03,12.2,5.4,4.6,3.9,11.4,10.2,8.0,5.2,-3.6,-5.5,-5.2
1610,435500,A042500,2019KW04,-4.6,17.7,-0.2,-4.2,5.8,1.4,8.4,-7.7,-2.2,-4.2,-6.8
1611,435500,A042500,2020KW01,-3.2,14.2,17.8,9.7,-11.5,11.7,24.0,-16.7,0.3,5.5,5.1
1612,435500,A042500,2020KW02,-32.3,-76.1,-42.5,-78.9,-15.8,-51.0,-2.2,-15.8,-36.1,-41.7,-40.4
1613,435500,A042500,2020KW03,-25.9,23.4,-55.0,24.3,-10.2,3.8,17.7,-29.5,-7.2,-57.8,-60.3
1614,435500,A042500,2020KW04,46.3,4.5,-2.9,-14.4,6.7,8.9,10.3,-14.3,-8.5,-25.4,-18.3
1615,435500,A042500,2021KW01,-7.4,-27.1,-26.2,-26.6,-12.1,-25.1,11.6,-19.9,-8.9,-30.9,-38.5
1616,435500,A042500,2021KW02,-5.9,25.0,-23.5,7.7,-12.8,-12.8,9.8,-10.1,-1.5,-26.5,-29.5
1617,435500,A042500,2021KW03,10.7,15.9,12.9,15.5,-8.9,-3.0,12.9,5.0,8.6,4.4,1.5
