ID,Kredietverstrekkers,Perioden,VerstrekteLeningen_1,UitstaandeContracten_2,VerstrektKrediet_3,Rente_4,Aflossingen_5,UitstaandSaldo_6,UitstaandSaldoExclusiefRente_7,UitstaandeContracten_8,ToegezegdeLimieten_9,NieuweToegezegdeLimieten_10,VerstrektKrediet_11,Rente_12,Aflossingen_13,UitstaandSaldo_14,ToegezegdeLimieten_15,NieuweToegezegdeLimieten_16,UitstaandeContracten_17,ToegezegdeLimieten_18,NieuweToegezegdeLimieten_19,VerstrektKrediet_20,Rente_21,Aflossingen_22,UitstaandSaldo_23,ToegezegdeLimieten_24,NieuweToegezegdeLimieten_25
938,70,2011MM10,12.0,273.0,98.0,16.0,90.0,2311.0,2010.0,1083.0,1918.0,14.0,164.0,51.0,215.0,7184.0,11208.0,123.0,,,,,,,,,
939,70,2011MM11,12.0,276.0,113.0,15.0,92.0,2347.0,2044.0,1085.0,1920.0,14.0,166.0,51.0,206.0,7195.0,11232.0,128.0,,,,,,,,,
940,70,2011MM12,9.0,280.0,89.0,12.0,71.0,2377.0,2072.0,1083.0,1921.0,11.0,134.0,50.0,191.0,7189.0,11241.0,101.0,,,,,,,,,
941,70,2012MM01,11.0,284.0,116.0,16.0,90.0,2419.0,2118.0,1076.0,1923.0,13.0,139.0,52.0,231.0,7149.0,11234.0,100.0,,,,,,,,,
942,70,2012MM02,9.0,286.0,88.0,14.0,86.0,2435.0,2133.0,1063.0,1915.0,10.0,129.0,51.0,223.0,7106.0,11171.0,93.0,,,,,,,,,
943,70,2012MM03,10.0,289.0,98.0,15.0,77.0,2471.0,2165.0,1052.0,1915.0,10.0,142.0,50.0,195.0,7103.0,11128.0,104.0,,,,,,,,,
944,70,2012MM04,10.0,293.0,91.0,14.0,76.0,2499.0,2193.0,1048.0,1916.0,10.0,145.0,51.0,190.0,7109.0,11169.0,103.0,,,,,,,,,
945,70,2012MM05,9.0,295.0,93.0,14.0,91.0,2515.0,2208.0,1042.0,1918.0,9.0,142.0,50.0,223.0,7077.0,11177.0,101.0,,,,,,,,,
946,70,2012MM06,9.0,298.0,94.0,16.0,82.0,2544.0,2235.0,1038.0,1919.0,9.0,124.0,50.0,189.0,7062.0,11184.0,92.0,,,,,,,,,
947,70,2012MM07,9.0,300.0,95.0,15.0,93.0,2561.0,2249.0,1033.0,1918.0,9.0,132.0,49.0,195.0,7048.0,11171.0,93.0,,,,,,,,,
948,70,2012MM08,7.0,299.0,75.0,13.0,99.0,2549.0,2246.0,1030.0,1919.0,8.0,130.0,50.0,182.0,7046.0,11178.0,88.0,,,,,,,,,
949,70,2012MM09,6.0,299.0,65.0,11.0,83.0,2542.0,2230.0,1026.0,1918.0,8.0,122.0,49.0,175.0,7042.0,11181.0,82.0,,,,,,,,,
950,70,2012MM10,7.0,300.0,78.0,14.0,93.0,2540.0,2229.0,1016.0,1917.0,9.0,140.0,49.0,204.0,7027.0,11152.0,97.0,,,,,,,,,
951,70,2012MM11,7.0,300.0,71.0,13.0,94.0,2530.0,2219.0,1016.0,1916.0,7.0,120.0,49.0,177.0,7019.0,11147.0,85.0,,,,,,,,,
952,70,2012MM12,5.0,299.0,57.0,10.0,86.0,2511.0,2205.0,1013.0,1915.0,6.0,101.0,47.0,179.0,6989.0,11133.0,79.0,,,,,,,,,
953,70,2013MM01,8.0,299.0,85.0,14.0,104.0,2505.0,2195.0,1011.0,1917.0,7.0,115.0,52.0,192.0,6963.0,11154.0,78.0,,,,,,,,,
954,70,2013MM02,6.0,297.0,65.0,12.0,98.0,2484.0,2179.0,1009.0,1917.0,6.0,107.0,48.0,182.0,6935.0,11156.0,73.0,,,,,,,,,
955,70,2013MM03,6.0,295.0,71.0,13.0,90.0,2477.0,2171.0,1004.0,1917.0,7.0,109.0,46.0,171.0,6919.0,11153.0,72.0,,,,,,,,,
956,70,2013MM04,7.0,295.0,73.0,13.0,96.0,2468.0,2162.0,1001.0,1917.0,7.0,122.0,48.0,190.0,6899.0,11139.0,75.0,,,,,,,,,
957,70,2013MM05,6.0,294.0,71.0,13.0,90.0,2462.0,2155.0,999.0,1917.0,6.0,107.0,47.0,182.0,6870.0,11132.0,68.0,,,,,,,,,
958,70,2013MM06,7.0,292.0,72.0,13.0,91.0,2457.0,2150.0,994.0,1913.0,6.0,99.0,47.0,181.0,6835.0,11079.0,65.0,,,,,,,,,
959,70,2013MM07,7.0,295.0,77.0,14.0,102.0,2445.0,2141.0,992.0,1912.0,7.0,125.0,46.0,208.0,6798.0,11070.0,77.0,,,,,,,,,
960,70,2013MM08,6.0,294.0,67.0,12.0,83.0,2442.0,2137.0,989.0,1911.0,10.0,114.0,47.0,165.0,6794.0,11065.0,69.0,,,,,,,,,
961,70,2013MM09,6.0,291.0,67.0,12.0,84.0,2402.0,2101.0,991.0,1912.0,7.0,116.0,47.0,175.0,6873.0,10735.0,67.0,,,,,,,,,
962,70,2013MM10,7.0,290.0,78.0,14.0,92.0,2402.0,2100.0,991.0,1912.0,8.0,126.0,47.0,200.0,6845.0,10731.0,75.0,,,,,,,,,
963,70,2013MM11,6.0,289.0,71.0,13.0,86.0,2400.0,2097.0,991.0,1914.0,9.0,116.0,47.0,166.0,6842.0,10744.0,82.0,,,,,,,,,
964,70,2013MM12,6.0,286.0,69.0,12.0,103.0,2379.0,2078.0,988.0,1913.0,6.0,104.0,46.0,180.0,6812.0,10730.0,59.0,,,,,,,,,
965,80,1998MM01,9.0,170.0,37.0,7.0,40.0,1073.0,849.0,,345.0,29.0,96.0,15.0,109.0,2078.0,2918.0,100.0,,19.0,1.0,19.0,1.0,5.0,261.0,293.0,17.0
966,80,1998MM02,9.0,174.0,34.0,8.0,42.0,1073.0,849.0,,371.0,34.0,104.0,15.0,116.0,2081.0,2931.0,107.0,,20.0,2.0,24.0,1.0,6.0,280.0,312.0,24.0
967,80,1998MM03,9.0,179.0,37.0,8.0,46.0,1072.0,821.0,,399.0,39.0,118.0,15.0,145.0,2069.0,2941.0,129.0,,22.0,2.0,28.0,1.0,8.0,301.0,333.0,31.0
968,80,1998MM04,9.0,184.0,34.0,7.0,42.0,1070.0,847.0,,425.0,33.0,110.0,16.0,113.0,2082.0,2961.0,110.0,,23.0,2.0,25.0,2.0,8.0,320.0,351.0,26.0
969,80,1998MM05,9.0,188.0,35.0,8.0,42.0,1071.0,848.0,,452.0,36.0,116.0,17.0,119.0,2096.0,2989.0,126.0,,24.0,2.0,22.0,2.0,6.0,338.0,368.0,23.0
970,80,1998MM06,15.0,191.0,64.0,13.0,49.0,1099.0,871.0,,454.0,35.0,109.0,16.0,120.0,2101.0,3003.0,127.0,,24.0,1.0,20.0,3.0,20.0,341.0,372.0,17.0
971,80,1998MM07,9.0,201.0,34.0,8.0,48.0,1094.0,882.0,,506.0,35.0,118.0,17.0,140.0,2096.0,3023.0,124.0,,26.0,2.0,22.0,2.0,1.0,364.0,394.0,22.0
972,80,1998MM08,8.0,205.0,31.0,6.0,23.0,1108.0,879.0,,533.0,37.0,110.0,17.0,111.0,2112.0,3033.0,136.0,,27.0,1.0,18.0,2.0,2.0,382.0,412.0,18.0
973,80,1998MM09,10.0,209.0,37.0,8.0,46.0,1108.0,878.0,,563.0,50.0,157.0,17.0,135.0,2151.0,3108.0,195.0,,28.0,2.0,28.0,2.0,12.0,399.0,427.0,26.0
974,80,1998MM10,8.0,214.0,32.0,7.0,38.0,1109.0,881.0,,590.0,40.0,131.0,17.0,124.0,2174.0,3134.0,156.0,,29.0,2.0,22.0,2.0,8.0,415.0,441.0,22.0
975,80,1998MM11,8.0,217.0,30.0,7.0,36.0,1110.0,880.0,,618.0,40.0,127.0,17.0,126.0,2192.0,3169.0,156.0,,30.0,2.0,24.0,2.0,9.0,431.0,458.0,24.0
976,80,1998MM12,8.0,215.0,31.0,8.0,90.0,1059.0,836.0,,647.0,41.0,125.0,17.0,116.0,2218.0,3204.0,163.0,,32.0,1.0,19.0,2.0,-10.0,463.0,486.0,20.0
977,80,1999MM01,5.0,214.0,27.0,6.0,46.0,1046.0,827.0,,668.0,19.0,106.0,15.0,103.0,2236.0,3227.0,79.0,,32.0,1.0,12.0,3.0,12.0,467.0,493.0,11.0
978,80,1999MM02,6.0,215.0,29.0,7.0,42.0,1039.0,821.0,,687.0,23.0,116.0,15.0,99.0,2268.0,3289.0,104.0,,33.0,1.0,17.0,4.0,14.0,474.0,502.0,16.0
979,80,1999MM03,7.0,219.0,35.0,10.0,48.0,1036.0,817.0,,703.0,27.0,139.0,15.0,118.0,2304.0,3348.0,120.0,,34.0,1.0,23.0,3.0,18.0,482.0,514.0,22.0
980,80,1999MM04,6.0,220.0,31.0,7.0,44.0,1030.0,810.0,,719.0,26.0,126.0,16.0,116.0,2330.0,3414.0,118.0,,34.0,1.0,17.0,4.0,15.0,487.0,521.0,16.0
981,80,1999MM05,5.0,221.0,28.0,6.0,40.0,1024.0,804.0,,731.0,22.0,120.0,16.0,110.0,2356.0,3436.0,103.0,,34.0,1.0,17.0,4.0,21.0,487.0,522.0,15.0
982,80,1999MM06,7.0,223.0,35.0,6.0,45.0,1020.0,802.0,,748.0,28.0,146.0,16.0,124.0,2393.0,3501.0,138.0,,35.0,1.0,19.0,4.0,22.0,488.0,522.0,17.0
983,80,1999MM07,6.0,224.0,29.0,5.0,41.0,1013.0,789.0,,766.0,26.0,141.0,16.0,117.0,2434.0,3566.0,121.0,,35.0,1.0,21.0,4.0,24.0,488.0,525.0,17.0
984,80,1999MM08,5.0,222.0,26.0,5.0,46.0,997.0,783.0,,782.0,25.0,138.0,16.0,113.0,2475.0,3621.0,118.0,,35.0,1.0,18.0,3.0,19.0,490.0,529.0,14.0
985,80,1999MM09,5.0,224.0,27.0,5.0,39.0,990.0,778.0,,799.0,25.0,137.0,16.0,112.0,2516.0,3678.0,120.0,,35.0,1.0,19.0,3.0,23.0,490.0,528.0,17.0
986,80,1999MM10,5.0,225.0,26.0,5.0,37.0,984.0,768.0,,815.0,23.0,125.0,17.0,102.0,2556.0,3733.0,112.0,,36.0,1.0,20.0,3.0,24.0,489.0,528.0,16.0
987,80,1999MM11,6.0,227.0,31.0,6.0,38.0,983.0,764.0,,833.0,24.0,133.0,16.0,104.0,2601.0,3795.0,119.0,,36.0,1.0,17.0,4.0,25.0,486.0,525.0,15.0
988,80,1999MM12,5.0,228.0,29.0,4.0,42.0,974.0,757.0,,847.0,22.0,122.0,16.0,173.0,2566.0,3768.0,112.0,,35.0,1.0,16.0,4.0,-26.0,533.0,578.0,13.0
989,80,2000MM01,5.0,225.0,29.0,7.0,35.0,975.0,762.0,,845.0,17.0,121.0,17.0,110.0,2595.0,3772.0,96.0,,36.0,1.0,15.0,4.0,16.0,536.0,581.0,11.0
990,80,2000MM02,5.0,225.0,29.0,6.0,37.0,974.0,761.0,,845.0,19.0,124.0,19.0,117.0,2621.0,3769.0,103.0,,36.0,1.0,15.0,5.0,11.0,545.0,589.0,12.0
991,80,2000MM03,6.0,225.0,32.0,6.0,39.0,973.0,761.0,,849.0,23.0,144.0,18.0,117.0,2666.0,3793.0,126.0,,37.0,1.0,16.0,4.0,16.0,550.0,596.0,13.0
992,80,2000MM04,4.0,226.0,25.0,5.0,32.0,972.0,760.0,,849.0,18.0,116.0,18.0,111.0,2689.0,3793.0,101.0,,37.0,1.0,12.0,4.0,11.0,555.0,600.0,10.0
993,80,2000MM05,5.0,225.0,25.0,7.0,39.0,965.0,755.0,,851.0,20.0,130.0,19.0,74.0,2764.0,3851.0,112.0,,36.0,1.0,14.0,4.0,59.0,514.0,556.0,10.0
994,80,2000MM06,4.0,223.0,21.0,5.0,37.0,955.0,751.0,,847.0,16.0,107.0,20.0,97.0,2794.0,3832.0,89.0,,37.0,1.0,15.0,4.0,15.0,518.0,561.0,9.0
995,80,2000MM07,4.0,223.0,25.0,6.0,33.0,952.0,749.0,,849.0,19.0,124.0,19.0,105.0,2831.0,3856.0,106.0,,36.0,1.0,13.0,4.0,15.0,520.0,564.0,10.0
996,80,2000MM08,4.0,216.0,23.0,6.0,53.0,928.0,727.0,,854.0,18.0,139.0,20.0,114.0,2876.0,3876.0,110.0,,37.0,1.0,13.0,5.0,14.0,524.0,569.0,10.0
997,80,2000MM09,3.0,217.0,21.0,5.0,24.0,930.0,723.0,,856.0,15.0,120.0,22.0,101.0,2918.0,3896.0,106.0,,36.0,1.0,12.0,4.0,21.0,519.0,566.0,16.0
998,80,2000MM10,4.0,221.0,25.0,7.0,28.0,934.0,732.0,,856.0,18.0,133.0,23.0,127.0,2948.0,3904.0,112.0,,33.0,0.0,10.0,5.0,12.0,522.0,566.0,6.0
999,80,2000MM11,4.0,221.0,24.0,5.0,37.0,927.0,728.0,,863.0,18.0,133.0,24.0,124.0,2980.0,3922.0,113.0,,35.0,1.0,9.0,6.0,11.0,525.0,575.0,7.0
1000,80,2000MM12,3.0,221.0,18.0,4.0,33.0,916.0,720.0,,858.0,14.0,115.0,24.0,147.0,2972.0,3888.0,86.0,,36.0,1.0,8.0,5.0,-9.0,547.0,607.0,8.0
1001,80,2001MM01,3.0,217.0,21.0,6.0,27.0,916.0,709.0,,871.0,17.0,127.0,24.0,-3.0,3125.0,4072.0,104.0,,36.0,0.0,8.0,4.0,43.0,516.0,571.0,9.0
1002,80,2001MM02,3.0,217.0,19.0,6.0,34.0,906.0,699.0,,870.0,17.0,124.0,23.0,127.0,3145.0,4089.0,114.0,,36.0,0.0,7.0,4.0,17.0,510.0,567.0,8.0
1003,80,2001MM03,3.0,217.0,22.0,6.0,37.0,897.0,688.0,,868.0,18.0,134.0,23.0,136.0,3165.0,4105.0,121.0,,36.0,0.0,7.0,4.0,18.0,504.0,560.0,9.0
1004,80,2001MM04,4.0,217.0,23.0,6.0,34.0,892.0,681.0,,864.0,16.0,111.0,23.0,126.0,3174.0,4100.0,100.0,,35.0,0.0,6.0,4.0,15.0,499.0,554.0,8.0
1005,80,2001MM05,5.0,218.0,36.0,6.0,39.0,895.0,683.0,,860.0,18.0,130.0,24.0,139.0,3188.0,4102.0,117.0,,35.0,0.0,8.0,4.0,17.0,494.0,545.0,9.0
1006,80,2001MM06,4.0,218.0,25.0,6.0,35.0,891.0,678.0,,821.0,17.0,116.0,23.0,128.0,3200.0,4109.0,104.0,,34.0,0.0,6.0,4.0,14.0,489.0,539.0,7.0
1007,80,2001MM07,4.0,219.0,23.0,6.0,36.0,885.0,671.0,,821.0,18.0,127.0,25.0,140.0,3212.0,4124.0,115.0,,35.0,0.0,6.0,4.0,15.0,485.0,531.0,7.0
1008,80,2001MM08,3.0,217.0,18.0,6.0,19.0,890.0,676.0,,818.0,19.0,119.0,25.0,90.0,3266.0,4164.0,105.0,,34.0,0.0,8.0,4.0,10.0,487.0,524.0,9.0
1009,80,2001MM09,3.0,217.0,17.0,5.0,31.0,880.0,665.0,,813.0,16.0,113.0,25.0,167.0,3238.0,4118.0,86.0,,34.0,0.0,8.0,4.0,19.0,480.0,520.0,8.0
1010,80,2001MM10,3.0,218.0,17.0,5.0,25.0,878.0,662.0,,812.0,18.0,112.0,25.0,123.0,3253.0,4125.0,106.0,,33.0,1.0,10.0,4.0,16.0,478.0,516.0,11.0
1011,80,2001MM11,3.0,220.0,16.0,5.0,29.0,871.0,652.0,,816.0,17.0,109.0,26.0,102.0,3286.0,4171.0,102.0,,33.0,0.0,9.0,4.0,17.0,475.0,511.0,9.0
1012,80,2001MM12,2.0,220.0,13.0,4.0,32.0,856.0,638.0,,806.0,12.0,86.0,24.0,128.0,3269.0,4117.0,72.0,,33.0,0.0,7.0,4.0,14.0,472.0,505.0,7.0
1013,80,2002MM01,2.0,216.0,16.0,5.0,36.0,840.0,626.0,,809.0,15.0,102.0,25.0,123.0,3273.0,4139.0,84.0,,33.0,0.0,8.0,4.0,13.0,471.0,504.0,7.0
1014,80,2002MM02,3.0,218.0,17.0,5.0,28.0,836.0,620.0,,810.0,15.0,102.0,25.0,107.0,3293.0,4157.0,87.0,,32.0,0.0,8.0,4.0,11.0,472.0,505.0,7.0
1015,80,2002MM03,3.0,220.0,19.0,6.0,33.0,828.0,612.0,,809.0,17.0,122.0,25.0,136.0,3304.0,4166.0,108.0,,32.0,0.0,8.0,4.0,12.0,472.0,500.0,7.0
1016,80,2002MM04,3.0,221.0,19.0,6.0,31.0,822.0,606.0,,813.0,17.0,127.0,25.0,126.0,3330.0,4202.0,110.0,,32.0,0.0,9.0,4.0,13.0,472.0,503.0,8.0
1017,80,2002MM05,3.0,223.0,18.0,5.0,32.0,813.0,597.0,,817.0,16.0,127.0,25.0,140.0,3341.0,4237.0,112.0,,32.0,0.0,8.0,4.0,12.0,471.0,507.0,7.0
1018,80,2002MM06,3.0,225.0,18.0,5.0,32.0,804.0,588.0,,822.0,16.0,117.0,25.0,102.0,3381.0,4280.0,105.0,,32.0,0.0,7.0,4.0,6.0,476.0,509.0,6.0
1019,80,2002MM07,3.0,226.0,16.0,4.0,33.0,791.0,577.0,,826.0,19.0,143.0,25.0,144.0,3404.0,4340.0,124.0,,32.0,0.0,6.0,4.0,18.0,468.0,504.0,5.0
1020,80,2002MM08,2.0,215.0,15.0,4.0,29.0,781.0,567.0,,813.0,18.0,117.0,25.0,129.0,3417.0,4331.0,102.0,,31.0,0.0,5.0,4.0,10.0,466.0,502.0,4.0
1021,80,2002MM09,2.0,211.0,14.0,3.0,29.0,769.0,557.0,,816.0,16.0,110.0,25.0,99.0,3454.0,4323.0,97.0,,31.0,0.0,5.0,4.0,11.0,465.0,501.0,4.0
1022,80,2002MM10,3.0,213.0,15.0,4.0,29.0,759.0,547.0,,822.0,17.0,121.0,26.0,149.0,3452.0,4354.0,105.0,,31.0,0.0,5.0,4.0,11.0,464.0,502.0,4.0
1023,80,2002MM11,3.0,215.0,13.0,3.0,26.0,749.0,537.0,,825.0,15.0,113.0,26.0,123.0,3467.0,4378.0,94.0,,30.0,1.0,5.0,4.0,19.0,454.0,494.0,4.0
1024,80,2002MM12,2.0,217.0,10.0,3.0,30.0,731.0,521.0,,828.0,12.0,95.0,26.0,117.0,3470.0,4399.0,79.0,,30.0,0.0,5.0,4.0,10.0,453.0,496.0,5.0
1025,80,2003MM01,2.0,204.0,11.0,3.0,32.0,713.0,509.0,,816.0,15.0,97.0,27.0,120.0,3473.0,4424.0,95.0,,30.0,0.0,5.0,4.0,14.0,447.0,491.0,4.0
1026,80,2003MM02,2.0,195.0,10.0,3.0,24.0,702.0,502.0,,816.0,15.0,111.0,27.0,111.0,3500.0,4473.0,93.0,,30.0,0.0,5.0,4.0,11.0,445.0,489.0,5.0
1027,80,2003MM03,2.0,188.0,11.0,3.0,25.0,691.0,495.0,,818.0,17.0,127.0,28.0,125.0,3530.0,4528.0,106.0,,30.0,0.0,5.0,4.0,13.0,441.0,486.0,4.0
1028,80,2003MM04,2.0,181.0,10.0,3.0,32.0,673.0,484.0,,819.0,15.0,119.0,28.0,119.0,3559.0,4578.0,92.0,,30.0,0.0,6.0,3.0,12.0,439.0,486.0,5.0
1029,80,2003MM05,2.0,172.0,11.0,3.0,16.0,670.0,482.0,,820.0,16.0,128.0,28.0,129.0,3585.0,4619.0,105.0,,29.0,0.0,5.0,3.0,13.0,435.0,483.0,4.0
1030,80,2003MM06,2.0,164.0,11.0,3.0,23.0,661.0,476.0,,818.0,15.0,117.0,28.0,123.0,3607.0,4653.0,95.0,,29.0,0.0,4.0,3.0,14.0,428.0,479.0,4.0
1031,80,2003MM07,2.0,156.0,10.0,3.0,30.0,644.0,465.0,,820.0,17.0,130.0,28.0,131.0,3634.0,4674.0,100.0,,29.0,0.0,5.0,3.0,14.0,422.0,476.0,4.0
1032,80,2003MM08,2.0,146.0,9.0,2.0,22.0,632.0,457.0,,822.0,18.0,113.0,28.0,118.0,3657.0,4709.0,89.0,,28.0,0.0,4.0,3.0,12.0,418.0,471.0,3.0
1033,80,2003MM09,2.0,137.0,9.0,3.0,23.0,621.0,450.0,,827.0,17.0,127.0,28.0,117.0,3695.0,4747.0,95.0,,28.0,0.0,4.0,3.0,14.0,411.0,467.0,4.0
1034,80,2003MM10,2.0,126.0,9.0,3.0,25.0,608.0,442.0,,825.0,18.0,129.0,28.0,138.0,3714.0,4787.0,107.0,,28.0,0.0,4.0,3.0,10.0,408.0,461.0,3.0
1035,80,2003MM11,2.0,116.0,8.0,2.0,23.0,596.0,433.0,,823.0,16.0,122.0,28.0,142.0,3721.0,4794.0,95.0,,28.0,0.0,4.0,3.0,16.0,399.0,458.0,3.0
1036,80,2003MM12,2.0,106.0,7.0,2.0,23.0,582.0,424.0,,813.0,14.0,104.0,28.0,131.0,3723.0,4797.0,92.0,,27.0,0.0,3.0,3.0,7.0,398.0,454.0,3.0
1037,80,2004MM01,2.0,104.0,8.0,2.0,21.0,570.0,415.0,,806.0,23.0,100.0,27.0,124.0,3726.0,4779.0,103.0,,27.0,0.0,3.0,3.0,10.0,394.0,450.0,2.0
1038,80,2004MM02,2.0,101.0,7.0,2.0,20.0,559.0,407.0,,798.0,22.0,110.0,26.0,131.0,3732.0,4724.0,105.0,,27.0,0.0,3.0,3.0,8.0,392.0,446.0,3.0
1039,80,2004MM03,2.0,100.0,9.0,2.0,10.0,560.0,400.0,,801.0,27.0,130.0,27.0,138.0,3751.0,4749.0,128.0,,27.0,0.0,3.0,3.0,10.0,388.0,442.0,2.0
1040,80,2004MM04,3.0,99.0,8.0,2.0,23.0,548.0,391.0,,803.0,24.0,111.0,27.0,124.0,3765.0,4779.0,110.0,,26.0,0.0,3.0,3.0,10.0,384.0,438.0,2.0
1041,80,2004MM05,1.0,98.0,7.0,2.0,21.0,536.0,383.0,,802.0,23.0,102.0,29.0,119.0,3777.0,4797.0,104.0,,26.0,0.0,2.0,3.0,9.0,379.0,433.0,2.0
1042,80,2004MM06,1.0,97.0,8.0,2.0,14.0,532.0,376.0,,800.0,26.0,113.0,27.0,149.0,3769.0,4807.0,118.0,,26.0,0.0,2.0,3.0,8.0,376.0,428.0,2.0
1043,80,2004MM07,1.0,96.0,8.0,2.0,25.0,517.0,369.0,,806.0,27.0,128.0,27.0,140.0,3784.0,4837.0,122.0,,25.0,0.0,2.0,3.0,11.0,370.0,423.0,1.0
1044,80,2004MM08,1.0,94.0,7.0,2.0,19.0,507.0,361.0,,815.0,26.0,125.0,28.0,132.0,3805.0,4880.0,113.0,,25.0,0.0,2.0,3.0,8.0,366.0,418.0,1.0
1045,80,2004MM09,1.0,93.0,8.0,2.0,18.0,499.0,355.0,,821.0,26.0,132.0,27.0,139.0,3825.0,4899.0,122.0,,25.0,0.0,3.0,2.0,9.0,362.0,413.0,2.0
1046,80,2004MM10,1.0,91.0,7.0,2.0,18.0,488.0,349.0,,846.0,22.0,126.0,27.0,132.0,3846.0,4951.0,111.0,,25.0,0.0,3.0,2.0,3.0,364.0,412.0,2.0
1047,80,2004MM11,1.0,89.0,7.0,2.0,19.0,478.0,340.0,,851.0,23.0,122.0,26.0,134.0,3860.0,4991.0,112.0,,24.0,0.0,2.0,2.0,9.0,360.0,409.0,2.0
1048,80,2004MM12,1.0,89.0,7.0,2.0,17.0,470.0,334.0,,840.0,20.0,95.0,28.0,169.0,3814.0,4944.0,103.0,,22.0,0.0,2.0,2.0,48.0,316.0,361.0,1.0
1049,80,2005MM01,1.0,87.0,7.0,2.0,18.0,460.0,328.0,640.0,809.0,23.0,82.0,28.0,128.0,3796.0,4904.0,97.0,22.0,22.0,0.0,1.0,2.0,8.0,311.0,356.0,1.0
1050,80,2005MM02,1.0,85.0,6.0,2.0,28.0,440.0,315.0,628.0,785.0,24.0,97.0,26.0,167.0,3752.0,4848.0,101.0,21.0,21.0,0.0,1.0,2.0,10.0,305.0,350.0,1.0
1051,80,2005MM03,2.0,84.0,7.0,2.0,23.0,426.0,306.0,621.0,767.0,27.0,114.0,27.0,158.0,3735.0,4823.0,115.0,21.0,21.0,0.0,2.0,2.0,13.0,296.0,346.0,1.0
1052,80,2005MM04,1.0,85.0,7.0,2.0,16.0,420.0,303.0,616.0,752.0,29.0,126.0,26.0,150.0,3737.0,4843.0,129.0,21.0,21.0,0.0,2.0,2.0,3.0,297.0,342.0,1.0
1053,80,2005MM05,2.0,84.0,6.0,1.0,16.0,412.0,299.0,606.0,731.0,23.0,103.0,27.0,137.0,3729.0,4812.0,109.0,21.0,21.0,0.0,1.0,2.0,8.0,293.0,337.0,1.0
1054,80,2005MM06,1.0,83.0,6.0,1.0,17.0,403.0,294.0,597.0,711.0,24.0,103.0,27.0,144.0,3715.0,4812.0,111.0,20.0,20.0,0.0,2.0,2.0,8.0,288.0,333.0,1.0
1055,80,2005MM07,1.0,82.0,6.0,1.0,17.0,393.0,289.0,591.0,693.0,26.0,107.0,27.0,137.0,3711.0,4788.0,114.0,20.0,20.0,0.0,1.0,2.0,8.0,284.0,329.0,1.0
1056,80,2005MM08,1.0,80.0,6.0,1.0,5.0,395.0,290.0,579.0,671.0,25.0,110.0,26.0,147.0,3700.0,4708.0,111.0,20.0,20.0,0.0,1.0,2.0,8.0,279.0,324.0,1.0
1057,80,2005MM09,1.0,79.0,6.0,1.0,16.0,387.0,285.0,572.0,653.0,25.0,112.0,26.0,139.0,3699.0,4724.0,114.0,20.0,20.0,0.0,1.0,2.0,7.0,275.0,320.0,1.0
1058,80,2005MM10,1.0,78.0,5.0,1.0,31.0,362.0,271.0,563.0,632.0,24.0,106.0,26.0,138.0,3692.0,4729.0,114.0,20.0,19.0,0.0,1.0,2.0,7.0,271.0,317.0,1.0
1059,80,2005MM11,1.0,77.0,6.0,1.0,14.0,355.0,267.0,552.0,611.0,25.0,111.0,25.0,142.0,3686.0,4733.0,126.0,19.0,19.0,0.0,1.0,2.0,7.0,267.0,311.0,1.0
1060,80,2005MM12,1.0,76.0,5.0,1.0,15.0,346.0,261.0,538.0,585.0,24.0,99.0,25.0,141.0,3669.0,4722.0,116.0,19.0,19.0,0.0,1.0,2.0,7.0,263.0,306.0,1.0
1061,80,2006X000,2.0,74.0,6.0,1.0,14.0,339.0,257.0,529.0,574.0,14.0,97.0,27.0,143.0,3650.0,4706.0,104.0,20.0,20.0,0.0,0.0,2.0,5.0,260.0,302.0,0.0
1062,80,2006MM01,3.0,61.0,10.0,2.0,-163.0,521.0,402.0,600.0,665.0,10.0,129.0,28.0,-406.0,4232.0,6125.0,93.0,,,,,,,,,
1063,80,2006MM02,3.0,65.0,10.0,2.0,19.0,513.0,399.0,605.0,685.0,10.0,131.0,27.0,153.0,4236.0,6094.0,98.0,,,,,,,,,
1064,80,2006MM03,2.0,68.0,10.0,2.0,15.0,510.0,398.0,611.0,707.0,10.0,141.0,28.0,163.0,4242.0,6075.0,107.0,,,,,,,,,
1065,80,2006MM04,2.0,72.0,9.0,2.0,15.0,506.0,396.0,616.0,727.0,8.0,125.0,28.0,147.0,4248.0,6050.0,91.0,,,,,,,,,
1066,80,2006MM05,2.0,75.0,10.0,2.0,17.0,500.0,392.0,622.0,748.0,8.0,133.0,28.0,174.0,4235.0,6018.0,98.0,,,,,,,,,
1067,80,2006MM06,2.0,79.0,9.0,1.0,13.0,497.0,392.0,628.0,770.0,8.0,124.0,28.0,149.0,4237.0,5992.0,97.0,,,,,,,,,
1068,80,2006MM07,2.0,82.0,8.0,1.0,14.0,493.0,390.0,633.0,790.0,7.0,128.0,27.0,147.0,4245.0,5972.0,101.0,,,,,,,,,
1069,80,2006MM08,2.0,85.0,9.0,2.0,16.0,487.0,386.0,636.0,807.0,8.0,137.0,27.0,160.0,4250.0,5966.0,105.0,,,,,,,,,
1070,80,2006MM09,2.0,88.0,8.0,1.0,15.0,482.0,384.0,592.0,775.0,7.0,137.0,27.0,194.0,4220.0,5914.0,104.0,,,,,,,,,
