ID,ArbeidspositieEindePeriode,LangdurigeAandoening,Geslacht,KinderenInHuishouden,Perioden,Personen15Tot65JaarBeginPeriode_1,WerkzameBeroepsbevolkingBeginPeriode_2,WerklozenNietActievenBeginPeriode_3
2201,2,2, 1,14,2009kw01,602,590,12
2202,2,2, 1,14,2009kw02,601,583,18
2203,2,2, 1,14,2009kw03,608,594,14
2204,2,2, 1,14,2009kw04,608,591,17
2205,2,2, 1,14,2009JJ00,614,578,36
2206,2,2, 1,14,2010kw01,622,598,24
2207,2,2, 1,14,2010kw02,565,541,23
2208,2,2, 1,14,2010kw03,529,513,17
2209,2,2, 1,14,2010kw04,468,454,13
2210,2,2, 2,10,2003kw01,773,755,18
2211,2,2, 2,10,2003kw02,754,729,24
2212,2,2, 2,10,2003kw03,756,735,21
2213,2,2, 2,10,2003kw04,747,729,18
2214,2,2, 2,10,2003JJ00,750,708,43
2215,2,2, 2,10,2004kw01,743,727,16
2216,2,2, 2,10,2004kw02,761,736,25
2217,2,2, 2,10,2004kw03,760,741,19
2218,2,2, 2,10,2004kw04,756,740,16
2219,2,2, 2,10,2004JJ00,763,723,40
2220,2,2, 2,10,2005kw01,754,732,22
2221,2,2, 2,10,2005kw02,770,749,22
2222,2,2, 2,10,2005kw03,754,734,20
2223,2,2, 2,10,2005kw04,747,725,22
2224,2,2, 2,10,2005JJ00,768,716,52
2225,2,2, 2,10,2006kw01,748,729,18
2226,2,2, 2,10,2006kw02,767,741,26
2227,2,2, 2,10,2006kw03,746,725,21
2228,2,2, 2,10,2006kw04,717,701,16
2229,2,2, 2,10,2006JJ00,737,690,47
2230,2,2, 2,10,2008kw01,937,909,27
2231,2,2, 2,10,2008kw02,874,856,19
2232,2,2, 2,10,2008kw03,776,757,20
2233,2,2, 2,10,2008kw04,715,698,17
2234,2,2, 2,10,2008JJ00,707,672,34
2235,2,2, 2,10,2009kw01,711,697,14
2236,2,2, 2,10,2009kw02,723,702,20
2237,2,2, 2,10,2009kw03,710,693,17
2238,2,2, 2,10,2009kw04,706,688,19
2239,2,2, 2,10,2009JJ00,714,670,44
2240,2,2, 2,10,2010kw01,695,671,24
2241,2,2, 2,10,2010kw02,616,595,21
2242,2,2, 2,10,2010kw03,570,552,19
2243,2,2, 2,10,2010kw04,501,488,12
2244,2,2, 2,11,2003kw01,422,411,10
2245,2,2, 2,11,2003kw02,417,402,15
2246,2,2, 2,11,2003kw03,421,410,11
2247,2,2, 2,11,2003kw04,417,407,10
2248,2,2, 2,11,2003JJ00,423,399,24
2249,2,2, 2,11,2004kw01,414,407,7
2250,2,2, 2,11,2004kw02,423,406,17
2251,2,2, 2,11,2004kw03,415,405,10
2252,2,2, 2,11,2004kw04,411,402,9
2253,2,2, 2,11,2004JJ00,419,398,21
2254,2,2, 2,11,2005kw01,409,396,12
2255,2,2, 2,11,2005kw02,408,396,12
2256,2,2, 2,11,2005kw03,395,385,10
2257,2,2, 2,11,2005kw04,398,387,11
2258,2,2, 2,11,2005JJ00,415,387,28
2259,2,2, 2,11,2006kw01,400,389,11
2260,2,2, 2,11,2006kw02,413,396,16
2261,2,2, 2,11,2006kw03,391,379,12
2262,2,2, 2,11,2006kw04,378,371,7
2263,2,2, 2,11,2006JJ00,387,362,25
2264,2,2, 2,11,2008kw01,495,483,13
2265,2,2, 2,11,2008kw02,455,443,12
2266,2,2, 2,11,2008kw03,412,401,11
2267,2,2, 2,11,2008kw04,374,365,10
2268,2,2, 2,11,2008JJ00,383,361,22
2269,2,2, 2,11,2009kw01,370,361,9
2270,2,2, 2,11,2009kw02,387,375,11
2271,2,2, 2,11,2009kw03,365,356,10
2272,2,2, 2,11,2009kw04,364,354,10
2273,2,2, 2,11,2009JJ00,365,342,23
2274,2,2, 2,11,2010kw01,351,340,11
2275,2,2, 2,11,2010kw02,305,296,9
2276,2,2, 2,11,2010kw03,283,274,9
2277,2,2, 2,11,2010kw04,252,246,6
2278,2,2, 2,12,2003kw01,308,301,7
2279,2,2, 2,12,2003kw02,307,297,10
2280,2,2, 2,12,2003kw03,297,290,7
2281,2,2, 2,12,2003kw04,295,287,8
2282,2,2, 2,12,2003JJ00,301,285,16
2283,2,2, 2,12,2004kw01,289,286,4
2284,2,2, 2,12,2004kw02,298,287,11
2285,2,2, 2,12,2004kw03,298,293,5
2286,2,2, 2,12,2004kw04,292,286,6
2287,2,2, 2,12,2004JJ00,298,286,12
2288,2,2, 2,12,2005kw01,291,283,8
2289,2,2, 2,12,2005kw02,284,276,8
2290,2,2, 2,12,2005kw03,270,264,6
2291,2,2, 2,12,2005kw04,274,267,7
2292,2,2, 2,12,2005JJ00,282,265,17
2293,2,2, 2,12,2006kw01,276,269,7
2294,2,2, 2,12,2006kw02,287,276,11
2295,2,2, 2,12,2006kw03,280,271,9
2296,2,2, 2,12,2006kw04,266,262,4
2297,2,2, 2,12,2006JJ00,274,256,17
2298,2,2, 2,12,2008kw01,350,341,9
2299,2,2, 2,12,2008kw02,316,308,8
2300,2,2, 2,12,2008kw03,282,275,7
2301,2,2, 2,12,2008kw04,252,247,5
2302,2,2, 2,12,2008JJ00,260,244,16
2303,2,2, 2,12,2009kw01,245,241,4
2304,2,2, 2,12,2009kw02,257,248,9
2305,2,2, 2,12,2009kw03,246,240,5
2306,2,2, 2,12,2009kw04,245,240,6
2307,2,2, 2,12,2009JJ00,247,235,13
2308,2,2, 2,12,2010kw01,235,229,6
2309,2,2, 2,12,2010kw02,202,195,7
2310,2,2, 2,12,2010kw03,187,184,3
2311,2,2, 2,12,2010kw04,162,157,5
2312,2,2, 2,13,2003kw01,114,111,3
2313,2,2, 2,13,2003kw02,110,105,5
2314,2,2, 2,13,2003kw03,124,120,4
2315,2,2, 2,13,2003kw04,122,119,2
2316,2,2, 2,13,2003JJ00,122,115,8
2317,2,2, 2,13,2004kw01,124,121,4
2318,2,2, 2,13,2004kw02,124,119,6
2319,2,2, 2,13,2004kw03,117,112,5
2320,2,2, 2,13,2004kw04,119,116,3
2321,2,2, 2,13,2004JJ00,122,112,9
2322,2,2, 2,13,2005kw01,117,113,4
2323,2,2, 2,13,2005kw02,124,120,4
2324,2,2, 2,13,2005kw03,124,121,3
2325,2,2, 2,13,2005kw04,124,120,4
2326,2,2, 2,13,2005JJ00,133,122,11
2327,2,2, 2,13,2006kw01,124,120,4
2328,2,2, 2,13,2006kw02,125,120,5
2329,2,2, 2,13,2006kw03,111,109,3
2330,2,2, 2,13,2006kw04,111,108,3
2331,2,2, 2,13,2006JJ00,113,106,7
2332,2,2, 2,13,2008kw01,146,142,4
2333,2,2, 2,13,2008kw02,139,135,4
2334,2,2, 2,13,2008kw03,130,126,4
2335,2,2, 2,13,2008kw04,123,117,5
2336,2,2, 2,13,2008JJ00,123,116,7
2337,2,2, 2,13,2009kw01,125,120,4
2338,2,2, 2,13,2009kw02,130,127,2
2339,2,2, 2,13,2009kw03,120,115,4
2340,2,2, 2,13,2009kw04,118,114,4
2341,2,2, 2,13,2009JJ00,118,107,11
2342,2,2, 2,13,2010kw01,116,111,5
2343,2,2, 2,13,2010kw02,103,101,2
2344,2,2, 2,13,2010kw03,96,91,6
2345,2,2, 2,13,2010kw04,90,89,2
2346,2,2, 2,14,2003kw01,352,344,8
2347,2,2, 2,14,2003kw02,336,328,9
2348,2,2, 2,14,2003kw03,335,325,10
2349,2,2, 2,14,2003kw04,330,322,7
2350,2,2, 2,14,2003JJ00,327,308,19
2351,2,2, 2,14,2004kw01,329,320,9
2352,2,2, 2,14,2004kw02,339,331,8
2353,2,2, 2,14,2004kw03,346,337,9
2354,2,2, 2,14,2004kw04,345,338,7
2355,2,2, 2,14,2004JJ00,344,325,19
2356,2,2, 2,14,2005kw01,345,336,9
2357,2,2, 2,14,2005kw02,362,352,10
2358,2,2, 2,14,2005kw03,359,349,11
2359,2,2, 2,14,2005kw04,349,338,11
2360,2,2, 2,14,2005JJ00,353,329,24
2361,2,2, 2,14,2006kw01,348,340,8
2362,2,2, 2,14,2006kw02,355,345,10
2363,2,2, 2,14,2006kw03,355,345,9
2364,2,2, 2,14,2006kw04,339,330,9
2365,2,2, 2,14,2006JJ00,350,328,22
2366,2,2, 2,14,2008kw01,441,427,15
2367,2,2, 2,14,2008kw02,419,412,7
2368,2,2, 2,14,2008kw03,365,356,9
2369,2,2, 2,14,2008kw04,341,334,7
2370,2,2, 2,14,2008JJ00,323,312,12
2371,2,2, 2,14,2009kw01,341,335,5
2372,2,2, 2,14,2009kw02,336,327,9
2373,2,2, 2,14,2009kw03,345,337,7
2374,2,2, 2,14,2009kw04,343,334,9
2375,2,2, 2,14,2009JJ00,349,328,21
2376,2,2, 2,14,2010kw01,344,331,13
2377,2,2, 2,14,2010kw02,311,299,12
2378,2,2, 2,14,2010kw03,287,277,10
2379,2,2, 2,14,2010kw04,248,242,6
2380,2,2, 3,10,2003kw01,545,524,22
2381,2,2, 3,10,2003kw02,553,527,26
2382,2,2, 3,10,2003kw03,553,536,17
2383,2,2, 3,10,2003kw04,544,529,15
2384,2,2, 3,10,2003JJ00,550,504,46
2385,2,2, 3,10,2004kw01,530,509,21
2386,2,2, 3,10,2004kw02,541,515,26
2387,2,2, 3,10,2004kw03,556,533,23
2388,2,2, 3,10,2004kw04,531,518,13
2389,2,2, 3,10,2004JJ00,537,480,57
2390,2,2, 3,10,2005kw01,553,526,28
2391,2,2, 3,10,2005kw02,560,533,26
2392,2,2, 3,10,2005kw03,553,531,21
2393,2,2, 3,10,2005kw04,552,531,21
2394,2,2, 3,10,2005JJ00,563,510,52
2395,2,2, 3,10,2006kw01,554,534,20
2396,2,2, 3,10,2006kw02,557,528,29
2397,2,2, 3,10,2006kw03,553,529,24
2398,2,2, 3,10,2006kw04,559,533,26
2399,2,2, 3,10,2006JJ00,569,504,65
2400,2,2, 3,10,2008kw01,768,731,36
2401,2,2, 3,10,2008kw02,696,663,33
2402,2,2, 3,10,2008kw03,617,587,30
2403,2,2, 3,10,2008kw04,557,536,21
2404,2,2, 3,10,2008JJ00,554,502,52
2405,2,2, 3,10,2009kw01,547,527,21
2406,2,2, 3,10,2009kw02,564,537,28
2407,2,2, 3,10,2009kw03,558,538,20
2408,2,2, 3,10,2009kw04,564,542,22
2409,2,2, 3,10,2009JJ00,571,520,51
2410,2,2, 3,10,2010kw01,579,556,23
2411,2,2, 3,10,2010kw02,530,507,23
2412,2,2, 3,10,2010kw03,492,474,18
2413,2,2, 3,10,2010kw04,435,421,14
2414,2,2, 3,11,2003kw01,269,257,12
2415,2,2, 3,11,2003kw02,286,272,15
2416,2,2, 3,11,2003kw03,284,275,9
2417,2,2, 3,11,2003kw04,273,264,10
2418,2,2, 3,11,2003JJ00,274,248,26
2419,2,2, 3,11,2004kw01,275,263,12
2420,2,2, 3,11,2004kw02,275,262,13
2421,2,2, 3,11,2004kw03,278,267,11
2422,2,2, 3,11,2004kw04,273,265,9
2423,2,2, 3,11,2004JJ00,279,248,31
2424,2,2, 3,11,2005kw01,276,261,15
2425,2,2, 3,11,2005kw02,288,272,16
2426,2,2, 3,11,2005kw03,284,271,14
2427,2,2, 3,11,2005kw04,288,275,12
2428,2,2, 3,11,2005JJ00,302,268,34
2429,2,2, 3,11,2006kw01,290,279,11
2430,2,2, 3,11,2006kw02,292,276,16
2431,2,2, 3,11,2006kw03,290,275,15
2432,2,2, 3,11,2006kw04,297,281,16
2433,2,2, 3,11,2006JJ00,308,265,43
2434,2,2, 3,11,2008kw01,411,389,22
2435,2,2, 3,11,2008kw02,370,350,20
2436,2,2, 3,11,2008kw03,330,309,21
2437,2,2, 3,11,2008kw04,286,275,11
2438,2,2, 3,11,2008JJ00,299,263,36
2439,2,2, 3,11,2009kw01,286,272,14
2440,2,2, 3,11,2009kw02,299,280,19
2441,2,2, 3,11,2009kw03,294,281,13
2442,2,2, 3,11,2009kw04,299,285,14
2443,2,2, 3,11,2009JJ00,306,270,36
2444,2,2, 3,11,2010kw01,302,289,12
2445,2,2, 3,11,2010kw02,275,264,11
2446,2,2, 3,11,2010kw03,250,238,11
2447,2,2, 3,11,2010kw04,216,209,7
2448,2,2, 3,12,2003kw01,206,197,9
2449,2,2, 3,12,2003kw02,218,208,10
2450,2,2, 3,12,2003kw03,217,210,6
2451,2,2, 3,12,2003kw04,209,200,9
2452,2,2, 3,12,2003JJ00,209,189,20
2453,2,2, 3,12,2004kw01,207,197,10
2454,2,2, 3,12,2004kw02,207,198,9
2455,2,2, 3,12,2004kw03,204,197,7
2456,2,2, 3,12,2004kw04,201,194,6
2457,2,2, 3,12,2004JJ00,207,184,23
2458,2,2, 3,12,2005kw01,204,194,11
2459,2,2, 3,12,2005kw02,213,202,12
2460,2,2, 3,12,2005kw03,215,205,10
2461,2,2, 3,12,2005kw04,216,207,10
2462,2,2, 3,12,2005JJ00,224,198,26
2463,2,2, 3,12,2006kw01,215,206,9
2464,2,2, 3,12,2006kw02,217,205,12
2465,2,2, 3,12,2006kw03,213,202,12
2466,2,2, 3,12,2006kw04,219,206,12
2467,2,2, 3,12,2006JJ00,231,197,34
2468,2,2, 3,12,2008kw01,298,281,17
2469,2,2, 3,12,2008kw02,265,251,14
2470,2,2, 3,12,2008kw03,241,224,17
2471,2,2, 3,12,2008kw04,209,202,8
2472,2,2, 3,12,2008JJ00,222,195,27
2473,2,2, 3,12,2009kw01,209,199,9
2474,2,2, 3,12,2009kw02,217,205,12
2475,2,2, 3,12,2009kw03,211,202,9
2476,2,2, 3,12,2009kw04,218,208,10
2477,2,2, 3,12,2009JJ00,229,203,26
2478,2,2, 3,12,2010kw01,220,212,8
2479,2,2, 3,12,2010kw02,196,188,8
2480,2,2, 3,12,2010kw03,182,174,8
2481,2,2, 3,12,2010kw04,154,148,6
2482,2,2, 3,13,2003kw01,63,60,3
2483,2,2, 3,13,2003kw02,68,64,4
2484,2,2, 3,13,2003kw03,67,65,2
2485,2,2, 3,13,2003kw04,64,64,0
2486,2,2, 3,13,2003JJ00,65,59,6
2487,2,2, 3,13,2004kw01,68,66,2
2488,2,2, 3,13,2004kw02,68,64,4
2489,2,2, 3,13,2004kw03,74,71,4
2490,2,2, 3,13,2004kw04,73,70,2
2491,2,2, 3,13,2004JJ00,73,65,8
2492,2,2, 3,13,2005kw01,72,68,4
2493,2,2, 3,13,2005kw02,75,70,5
2494,2,2, 3,13,2005kw03,70,66,4
2495,2,2, 3,13,2005kw04,71,69,3
2496,2,2, 3,13,2005JJ00,78,69,9
2497,2,2, 3,13,2006kw01,76,73,3
2498,2,2, 3,13,2006kw02,75,71,4
2499,2,2, 3,13,2006kw03,76,73,3
2500,2,2, 3,13,2006kw04,79,74,4
2501,2,2, 3,13,2006JJ00,77,69,9
2502,2,2, 3,13,2008kw01,113,108,5
2503,2,2, 3,13,2008kw02,105,99,7
2504,2,2, 3,13,2008kw03,89,85,4
2505,2,2, 3,13,2008kw04,77,73,3
2506,2,2, 3,13,2008JJ00,77,69,9
2507,2,2, 3,13,2009kw01,77,73,5
2508,2,2, 3,13,2009kw02,82,76,7
2509,2,2, 3,13,2009kw03,83,79,4
2510,2,2, 3,13,2009kw04,80,77,4
2511,2,2, 3,13,2009JJ00,77,67,10
2512,2,2, 3,13,2010kw01,81,77,4
2513,2,2, 3,13,2010kw02,80,76,4
2514,2,2, 3,13,2010kw03,68,65,3
2515,2,2, 3,13,2010kw04,62,61,2
2516,2,2, 3,14,2003kw01,277,267,10
2517,2,2, 3,14,2003kw02,266,256,11
2518,2,2, 3,14,2003kw03,270,261,9
2519,2,2, 3,14,2003kw04,271,265,6
2520,2,2, 3,14,2003JJ00,276,256,20
2521,2,2, 3,14,2004kw01,255,245,10
2522,2,2, 3,14,2004kw02,266,254,13
2523,2,2, 3,14,2004kw03,278,266,12
2524,2,2, 3,14,2004kw04,258,253,5
2525,2,2, 3,14,2004JJ00,258,232,26
2526,2,2, 3,14,2005kw01,277,264,12
2527,2,2, 3,14,2005kw02,271,261,10
2528,2,2, 3,14,2005kw03,268,261,7
2529,2,2, 3,14,2005kw04,264,255,9
2530,2,2, 3,14,2005JJ00,260,242,18
2531,2,2, 3,14,2006kw01,264,255,9
2532,2,2, 3,14,2006kw02,265,252,13
2533,2,2, 3,14,2006kw03,264,255,9
2534,2,2, 3,14,2006kw04,262,252,9
2535,2,2, 3,14,2006JJ00,260,238,22
2536,2,2, 3,14,2008kw01,356,342,14
2537,2,2, 3,14,2008kw02,326,313,12
2538,2,2, 3,14,2008kw03,287,279,8
2539,2,2, 3,14,2008kw04,271,261,10
2540,2,2, 3,14,2008JJ00,254,239,16
2541,2,2, 3,14,2009kw01,261,255,7
2542,2,2, 3,14,2009kw02,265,256,8
2543,2,2, 3,14,2009kw03,263,257,7
2544,2,2, 3,14,2009kw04,266,257,9
2545,2,2, 3,14,2009JJ00,265,250,15
2546,2,2, 3,14,2010kw01,278,267,11
2547,2,2, 3,14,2010kw02,254,243,11
2548,2,2, 3,14,2010kw03,242,235,7
2549,2,2, 3,14,2010kw04,219,212,7
2550,2,3, 1,10,2003kw01,5640,5470,169
2551,2,3, 1,10,2003kw02,5716,5485,230
2552,2,3, 1,10,2003kw03,5636,5460,176
2553,2,3, 1,10,2003kw04,5603,5457,146
2554,2,3, 1,10,2003JJ00,5641,5277,364
2555,2,3, 1,10,2004kw01,5660,5478,181
2556,2,3, 1,10,2004kw02,5702,5490,212
2557,2,3, 1,10,2004kw03,5617,5457,161
2558,2,3, 1,10,2004kw04,5594,5447,147
2559,2,3, 1,10,2004JJ00,5673,5261,412
2560,2,3, 1,10,2005kw01,5653,5464,189
2561,2,3, 1,10,2005kw02,5712,5478,234
2562,2,3, 1,10,2005kw03,5704,5520,184
2563,2,3, 1,10,2005kw04,5695,5540,155
2564,2,3, 1,10,2005JJ00,5767,5333,434
2565,2,3, 1,10,2006kw01,5759,5575,184
2566,2,3, 1,10,2006kw02,5846,5608,239
2567,2,3, 1,10,2006kw03,5870,5669,200
2568,2,3, 1,10,2006kw04,5902,5741,161
2569,2,3, 1,10,2006JJ00,6004,5543,461
2570,2,3, 1,10,2008kw01,5791,5591,200
2571,2,3, 1,10,2008kw02,6008,5771,237
2572,2,3, 1,10,2008kw03,6141,5955,185
2573,2,3, 1,10,2008kw04,6228,6068,159
2574,2,3, 1,10,2008JJ00,6209,5805,404
2575,2,3, 1,10,2009kw01,6238,6060,178
2576,2,3, 1,10,2009kw02,6213,5985,228
2577,2,3, 1,10,2009kw03,6115,5938,176
2578,2,3, 1,10,2009kw04,6042,5884,158
2579,2,3, 1,10,2009JJ00,6105,5717,388
2580,2,3, 1,10,2010kw01,6096,5875,221
2581,2,3, 1,10,2010kw02,6311,6033,278
2582,2,3, 1,10,2010kw03,6364,6147,216
2583,2,3, 1,10,2010kw04,6423,6246,177
2584,2,3, 1,11,2003kw01,3320,3204,117
2585,2,3, 1,11,2003kw02,3352,3198,154
2586,2,3, 1,11,2003kw03,3291,3184,107
2587,2,3, 1,11,2003kw04,3288,3195,93
2588,2,3, 1,11,2003JJ00,3292,3048,244
2589,2,3, 1,11,2004kw01,3320,3205,115
2590,2,3, 1,11,2004kw02,3361,3207,154
2591,2,3, 1,11,2004kw03,3280,3179,101
2592,2,3, 1,11,2004kw04,3280,3186,95
2593,2,3, 1,11,2004JJ00,3337,3054,283
2594,2,3, 1,11,2005kw01,3317,3190,127
2595,2,3, 1,11,2005kw02,3370,3206,164
2596,2,3, 1,11,2005kw03,3357,3238,119
2597,2,3, 1,11,2005kw04,3357,3260,97
2598,2,3, 1,11,2005JJ00,3396,3106,290
2599,2,3, 1,11,2006kw01,3394,3271,122
2600,2,3, 1,11,2006kw02,3433,3262,171
2601,2,3, 1,11,2006kw03,3416,3286,130
2602,2,3, 1,11,2006kw04,3471,3363,107
2603,2,3, 1,11,2006JJ00,3528,3213,315
2604,2,3, 1,11,2008kw01,3449,3311,138
2605,2,3, 1,11,2008kw02,3568,3396,173
2606,2,3, 1,11,2008kw03,3626,3505,121
2607,2,3, 1,11,2008kw04,3685,3579,105
2608,2,3, 1,11,2008JJ00,3691,3405,286
2609,2,3, 1,11,2009kw01,3665,3549,116
2610,2,3, 1,11,2009kw02,3689,3528,161
2611,2,3, 1,11,2009kw03,3618,3502,116
2612,2,3, 1,11,2009kw04,3534,3430,104
2613,2,3, 1,11,2009JJ00,3589,3328,261
2614,2,3, 1,11,2010kw01,3581,3436,145
2615,2,3, 1,11,2010kw02,3707,3514,193
2616,2,3, 1,11,2010kw03,3670,3530,140
2617,2,3, 1,11,2010kw04,3694,3583,112
2618,2,3, 1,12,2003kw01,2544,2464,80
2619,2,3, 1,12,2003kw02,2581,2466,114
2620,2,3, 1,12,2003kw03,2555,2482,74
2621,2,3, 1,12,2003kw04,2540,2478,62
2622,2,3, 1,12,2003JJ00,2546,2369,177
2623,2,3, 1,12,2004kw01,2556,2477,79
2624,2,3, 1,12,2004kw02,2560,2453,107
2625,2,3, 1,12,2004kw03,2513,2441,72
2626,2,3, 1,12,2004kw04,2513,2453,60
2627,2,3, 1,12,2004JJ00,2569,2364,205
2628,2,3, 1,12,2005kw01,2540,2454,86
2629,2,3, 1,12,2005kw02,2585,2467,118
2630,2,3, 1,12,2005kw03,2566,2481,85
2631,2,3, 1,12,2005kw04,2586,2515,71
2632,2,3, 1,12,2005JJ00,2625,2415,210
2633,2,3, 1,12,2006kw01,2631,2546,84
2634,2,3, 1,12,2006kw02,2646,2524,122
2635,2,3, 1,12,2006kw03,2640,2550,90
2636,2,3, 1,12,2006kw04,2675,2599,75
2637,2,3, 1,12,2006JJ00,2729,2494,234
2638,2,3, 1,12,2008kw01,2610,2511,99
2639,2,3, 1,12,2008kw02,2693,2576,118
2640,2,3, 1,12,2008kw03,2736,2655,81
2641,2,3, 1,12,2008kw04,2787,2715,72
2642,2,3, 1,12,2008JJ00,2840,2633,208
2643,2,3, 1,12,2009kw01,2788,2709,79
2644,2,3, 1,12,2009kw02,2787,2677,110
2645,2,3, 1,12,2009kw03,2732,2661,71
2646,2,3, 1,12,2009kw04,2683,2614,69
2647,2,3, 1,12,2009JJ00,2773,2588,185
2648,2,3, 1,12,2010kw01,2719,2621,99
2649,2,3, 1,12,2010kw02,2813,2682,131
2650,2,3, 1,12,2010kw03,2807,2714,93
2651,2,3, 1,12,2010kw04,2787,2717,69
2652,2,3, 1,13,2003kw01,776,739,37
2653,2,3, 1,13,2003kw02,772,732,40
2654,2,3, 1,13,2003kw03,736,703,33
2655,2,3, 1,13,2003kw04,748,717,31
2656,2,3, 1,13,2003JJ00,746,679,67
2657,2,3, 1,13,2004kw01,764,728,36
2658,2,3, 1,13,2004kw02,801,753,47
2659,2,3, 1,13,2004kw03,768,738,30
2660,2,3, 1,13,2004kw04,768,733,35
2661,2,3, 1,13,2004JJ00,768,689,79
2662,2,3, 1,13,2005kw01,777,736,41
2663,2,3, 1,13,2005kw02,785,740,46
2664,2,3, 1,13,2005kw03,791,757,34
2665,2,3, 1,13,2005kw04,772,745,27
2666,2,3, 1,13,2005JJ00,771,692,80
2667,2,3, 1,13,2006kw01,763,725,38
2668,2,3, 1,13,2006kw02,787,738,49
2669,2,3, 1,13,2006kw03,776,736,39
2670,2,3, 1,13,2006kw04,796,764,32
2671,2,3, 1,13,2006JJ00,800,719,81
2672,2,3, 1,13,2008kw01,840,800,40
2673,2,3, 1,13,2008kw02,875,820,55
2674,2,3, 1,13,2008kw03,890,850,40
2675,2,3, 1,13,2008kw04,897,864,34
2676,2,3, 1,13,2008JJ00,851,772,79
2677,2,3, 1,13,2009kw01,876,840,37
2678,2,3, 1,13,2009kw02,902,851,51
2679,2,3, 1,13,2009kw03,886,841,45
2680,2,3, 1,13,2009kw04,851,816,35
2681,2,3, 1,13,2009JJ00,816,740,75
2682,2,3, 1,13,2010kw01,862,815,47
2683,2,3, 1,13,2010kw02,894,832,62
2684,2,3, 1,13,2010kw03,863,817,47
2685,2,3, 1,13,2010kw04,907,865,42
2686,2,3, 1,14,2003kw01,2320,2267,53
2687,2,3, 1,14,2003kw02,2364,2287,76
2688,2,3, 1,14,2003kw03,2345,2275,69
2689,2,3, 1,14,2003kw04,2315,2262,54
2690,2,3, 1,14,2003JJ00,2349,2229,120
2691,2,3, 1,14,2004kw01,2340,2273,66
2692,2,3, 1,14,2004kw02,2341,2283,58
2693,2,3, 1,14,2004kw03,2337,2278,59
2694,2,3, 1,14,2004kw04,2314,2261,52
2695,2,3, 1,14,2004JJ00,2336,2207,128
2696,2,3, 1,14,2005kw01,2336,2274,62
2697,2,3, 1,14,2005kw02,2341,2271,70
2698,2,3, 1,14,2005kw03,2347,2282,65
2699,2,3, 1,14,2005kw04,2338,2280,58
2700,2,3, 1,14,2005JJ00,2370,2226,144
2701,2,3, 1,14,2006kw01,2365,2303,62
2702,2,3, 1,14,2006kw02,2413,2346,67
2703,2,3, 1,14,2006kw03,2454,2383,71
2704,2,3, 1,14,2006kw04,2431,2377,54
2705,2,3, 1,14,2006JJ00,2476,2329,147
2706,2,3, 1,14,2008kw01,2342,2280,62
2707,2,3, 1,14,2008kw02,2440,2376,64
2708,2,3, 1,14,2008kw03,2514,2450,64
2709,2,3, 1,14,2008kw04,2543,2489,54
2710,2,3, 1,14,2008JJ00,2518,2400,118
2711,2,3, 1,14,2009kw01,2573,2511,62
2712,2,3, 1,14,2009kw02,2524,2457,67
2713,2,3, 1,14,2009kw03,2496,2436,60
2714,2,3, 1,14,2009kw04,2508,2454,54
2715,2,3, 1,14,2009JJ00,2516,2388,128
2716,2,3, 1,14,2010kw01,2515,2439,76
2717,2,3, 1,14,2010kw02,2604,2518,85
2718,2,3, 1,14,2010kw03,2693,2617,77
2719,2,3, 1,14,2010kw04,2728,2664,65
2720,2,3, 2,10,2003kw01,3349,3260,89
2721,2,3, 2,10,2003kw02,3392,3281,112
2722,2,3, 2,10,2003kw03,3355,3266,90
2723,2,3, 2,10,2003kw04,3333,3260,74
2724,2,3, 2,10,2003JJ00,3357,3188,170
2725,2,3, 2,10,2004kw01,3352,3265,87
2726,2,3, 2,10,2004kw02,3346,3243,104
2727,2,3, 2,10,2004kw03,3307,3230,77
2728,2,3, 2,10,2004kw04,3274,3195,78
2729,2,3, 2,10,2004JJ00,3333,3127,206
2730,2,3, 2,10,2005kw01,3328,3233,94
2731,2,3, 2,10,2005kw02,3345,3227,118
2732,2,3, 2,10,2005kw03,3305,3219,86
2733,2,3, 2,10,2005kw04,3310,3237,74
2734,2,3, 2,10,2005JJ00,3354,3150,204
2735,2,3, 2,10,2006kw01,3339,3250,89
2736,2,3, 2,10,2006kw02,3379,3260,119
2737,2,3, 2,10,2006kw03,3395,3301,94
2738,2,3, 2,10,2006kw04,3416,3345,72
2739,2,3, 2,10,2006JJ00,3481,3270,211
2740,2,3, 2,10,2008kw01,3339,3241,99
2741,2,3, 2,10,2008kw02,3435,3333,102
2742,2,3, 2,10,2008kw03,3498,3423,75
2743,2,3, 2,10,2008kw04,3532,3463,69
2744,2,3, 2,10,2008JJ00,3520,3351,169
2745,2,3, 2,10,2009kw01,3530,3443,87
2746,2,3, 2,10,2009kw02,3503,3392,111
2747,2,3, 2,10,2009kw03,3440,3356,83
2748,2,3, 2,10,2009kw04,3400,3329,71
2749,2,3, 2,10,2009JJ00,3434,3251,183
2750,2,3, 2,10,2010kw01,3423,3308,115
2751,2,3, 2,10,2010kw02,3558,3412,146
2752,2,3, 2,10,2010kw03,3582,3480,102
2753,2,3, 2,10,2010kw04,3612,3525,87
2754,2,3, 2,11,2003kw01,1993,1931,62
2755,2,3, 2,11,2003kw02,2017,1942,75
2756,2,3, 2,11,2003kw03,1970,1920,50
2757,2,3, 2,11,2003kw04,1964,1922,42
2758,2,3, 2,11,2003JJ00,1967,1858,109
2759,2,3, 2,11,2004kw01,1974,1919,54
