ID,NederlandseEconomie,Energiedragers,Perioden,Winning_1,IntermediairEnHuishoudelijkVerbruik_2,Invoer_3,Productie_4,NettoEnergieverbruik_5,Uitvoer_6
21203,348100 ,E006534,2014JJ00,,0.0,,0.0,,
21204,348100 ,E006534,2015JJ00,,0.0,,0.0,,
21205,348100 ,E006534,2016JJ00,,0.0,,0.0,,
21206,348100 ,E006534,2017JJ00,,0.0,,0.0,,
21207,348100 ,E006534,2018JJ00,,0.0,,0.0,,
21208,348100 ,E006534,2019JJ00,,0.0,,0.0,,
21209,348100 ,E006534,2020JJ00,,0.0,,0.0,,
21210,348100 ,E006526,2000JJ00,,,,,,
21211,348100 ,E006526,2001JJ00,,,,,,
21212,348100 ,E006526,2002JJ00,,,,,,
21213,348100 ,E006526,2003JJ00,,,,,,
21214,348100 ,E006526,2004JJ00,,,,,,
21215,348100 ,E006526,2005JJ00,,,,,,
21216,348100 ,E006526,2006JJ00,,,,,,
21217,348100 ,E006526,2007JJ00,,,,,,
21218,348100 ,E006526,2008JJ00,,,,,,
21219,348100 ,E006526,2009JJ00,,,,,,
21220,348100 ,E006526,2010JJ00,,,,,,
21221,348100 ,E006526,2011JJ00,,,,,,
21222,348100 ,E006526,2012JJ00,,,,,,
21223,348100 ,E006526,2013JJ00,,,,,,
21224,348100 ,E006526,2014JJ00,,,,,,
21225,348100 ,E006526,2015JJ00,,,,,,
21226,348100 ,E006526,2016JJ00,,,,,,
21227,348100 ,E006526,2017JJ00,,,,,,
21228,348100 ,E006526,2018JJ00,,,,,,
21229,348100 ,E006526,2019JJ00,,,,,,
21230,348100 ,E006526,2020JJ00,,,,,,
21231,348100 ,A048082,2000JJ00,,0.0,,0.0,,
21232,348100 ,A048082,2001JJ00,,0.0,,0.0,,
21233,348100 ,A048082,2002JJ00,,0.0,,0.0,,
21234,348100 ,A048082,2003JJ00,,0.0,,0.0,,
21235,348100 ,A048082,2004JJ00,,0.0,,0.0,,
21236,348100 ,A048082,2005JJ00,,0.0,,0.0,,
21237,348100 ,A048082,2006JJ00,,0.0,,0.0,,
21238,348100 ,A048082,2007JJ00,,0.0,,0.0,,
21239,348100 ,A048082,2008JJ00,,0.0,,0.0,,
21240,348100 ,A048082,2009JJ00,,0.0,,0.0,,
21241,348100 ,A048082,2010JJ00,,0.0,,0.0,,
21242,348100 ,A048082,2011JJ00,,0.0,,0.0,,
21243,348100 ,A048082,2012JJ00,,0.0,,0.0,,
21244,348100 ,A048082,2013JJ00,,0.0,,0.0,,
21245,348100 ,A048082,2014JJ00,,0.0,,0.0,,
21246,348100 ,A048082,2015JJ00,,0.0,,0.0,,
21247,348100 ,A048082,2016JJ00,,0.0,,0.0,,
21248,348100 ,A048082,2017JJ00,,0.0,,0.0,,
21249,348100 ,A048082,2018JJ00,,0.0,,0.0,,
21250,348100 ,A048082,2019JJ00,,0.0,,0.0,,
21251,348100 ,A048082,2020JJ00,,0.0,,0.0,,
21252,348100 ,A048083,2000JJ00,,0.0,,0.0,,
21253,348100 ,A048083,2001JJ00,,0.0,,0.0,,
21254,348100 ,A048083,2002JJ00,,0.0,,0.0,,
21255,348100 ,A048083,2003JJ00,,0.0,,0.0,,
21256,348100 ,A048083,2004JJ00,,0.0,,0.0,,
21257,348100 ,A048083,2005JJ00,,0.0,,0.0,,
21258,348100 ,A048083,2006JJ00,,0.0,,0.0,,
21259,348100 ,A048083,2007JJ00,,0.0,,0.0,,
21260,348100 ,A048083,2008JJ00,,0.0,,0.0,,
21261,348100 ,A048083,2009JJ00,,0.0,,0.0,,
21262,348100 ,A048083,2010JJ00,,0.0,,0.0,,
21263,348100 ,A048083,2011JJ00,,0.0,,0.0,,
21264,348100 ,A048083,2012JJ00,,0.0,,0.0,,
21265,348100 ,A048083,2013JJ00,,0.0,,0.0,,
21266,348100 ,A048083,2014JJ00,,0.0,,0.0,,
21267,348100 ,A048083,2015JJ00,,0.0,,0.0,,
21268,348100 ,A048083,2016JJ00,,0.0,,0.0,,
21269,348100 ,A048083,2017JJ00,,0.0,,0.0,,
21270,348100 ,A048083,2018JJ00,,0.0,,0.0,,
21271,348100 ,A048083,2019JJ00,,0.0,,0.0,,
21272,348100 ,A048083,2020JJ00,,0.0,,0.0,,
21273,348100 ,A048084,2000JJ00,,0.0,,0.0,,
21274,348100 ,A048084,2001JJ00,,0.0,,0.0,,
21275,348100 ,A048084,2002JJ00,,0.0,,0.0,,
21276,348100 ,A048084,2003JJ00,,0.0,,0.0,,
21277,348100 ,A048084,2004JJ00,,0.0,,0.0,,
21278,348100 ,A048084,2005JJ00,,0.0,,0.0,,
21279,348100 ,A048084,2006JJ00,,0.0,,0.0,,
21280,348100 ,A048084,2007JJ00,,0.0,,0.0,,
21281,348100 ,A048084,2008JJ00,,0.0,,0.0,,
21282,348100 ,A048084,2009JJ00,,0.0,,0.0,,
21283,348100 ,A048084,2010JJ00,,0.0,,0.0,,
21284,348100 ,A048084,2011JJ00,,0.0,,0.0,,
21285,348100 ,A048084,2012JJ00,,0.0,,0.0,,
21286,348100 ,A048084,2013JJ00,,0.0,,0.0,,
21287,348100 ,A048084,2014JJ00,,0.0,,0.0,,
21288,348100 ,A048084,2015JJ00,,0.0,,0.0,,
21289,348100 ,A048084,2016JJ00,,0.0,,0.0,,
21290,348100 ,A048084,2017JJ00,,0.0,,0.0,,
21291,348100 ,A048084,2018JJ00,,0.0,,0.0,,
21292,348100 ,A048084,2019JJ00,,0.0,,0.0,,
21293,348100 ,A048084,2020JJ00,,0.0,,0.0,,
21294,348100 ,A048085,2000JJ00,,0.0,,0.0,,
21295,348100 ,A048085,2001JJ00,,0.0,,0.0,,
21296,348100 ,A048085,2002JJ00,,0.0,,0.0,,
21297,348100 ,A048085,2003JJ00,,0.0,,0.0,,
21298,348100 ,A048085,2004JJ00,,0.0,,0.0,,
21299,348100 ,A048085,2005JJ00,,0.0,,0.0,,
21300,348100 ,A048085,2006JJ00,,0.0,,0.0,,
21301,348100 ,A048085,2007JJ00,,0.0,,0.0,,
21302,348100 ,A048085,2008JJ00,,0.0,,0.0,,
21303,348100 ,A048085,2009JJ00,,0.0,,0.0,,
21304,348100 ,A048085,2010JJ00,,0.0,,0.0,,
21305,348100 ,A048085,2011JJ00,,0.0,,0.0,,
21306,348100 ,A048085,2012JJ00,,0.0,,0.0,,
21307,348100 ,A048085,2013JJ00,,0.0,,0.0,,
21308,348100 ,A048085,2014JJ00,,0.0,,0.0,,
21309,348100 ,A048085,2015JJ00,,0.0,,0.0,,
21310,348100 ,A048085,2016JJ00,,0.0,,0.0,,
21311,348100 ,A048085,2017JJ00,,0.0,,0.0,,
21312,348100 ,A048085,2018JJ00,,0.0,,0.0,,
21313,348100 ,A048085,2019JJ00,,0.0,,0.0,,
21314,348100 ,A048085,2020JJ00,,0.0,,0.0,,
21315,348100 ,A048086,2000JJ00,,0.0,,0.0,,
21316,348100 ,A048086,2001JJ00,,0.0,,0.0,,
21317,348100 ,A048086,2002JJ00,,0.0,,0.0,,
21318,348100 ,A048086,2003JJ00,,0.0,,0.0,,
21319,348100 ,A048086,2004JJ00,,0.0,,0.0,,
21320,348100 ,A048086,2005JJ00,,0.0,,0.0,,
21321,348100 ,A048086,2006JJ00,,0.0,,0.0,,
21322,348100 ,A048086,2007JJ00,,0.0,,0.0,,
21323,348100 ,A048086,2008JJ00,,0.0,,0.0,,
21324,348100 ,A048086,2009JJ00,,0.0,,0.0,,
21325,348100 ,A048086,2010JJ00,,0.0,,0.0,,
21326,348100 ,A048086,2011JJ00,,0.0,,0.0,,
21327,348100 ,A048086,2012JJ00,,0.0,,0.0,,
21328,348100 ,A048086,2013JJ00,,0.0,,0.0,,
21329,348100 ,A048086,2014JJ00,,0.0,,0.0,,
21330,348100 ,A048086,2015JJ00,,0.0,,0.0,,
21331,348100 ,A048086,2016JJ00,,0.0,,0.0,,
21332,348100 ,A048086,2017JJ00,,0.0,,0.0,,
21333,348100 ,A048086,2018JJ00,,0.0,,0.0,,
21334,348100 ,A048086,2019JJ00,,0.0,,0.0,,
21335,348100 ,A048086,2020JJ00,,0.0,,0.0,,
21336,348100 ,E006607,2000JJ00,,1.0,,0.0,,
21337,348100 ,E006607,2001JJ00,,1.0,,0.0,,
21338,348100 ,E006607,2002JJ00,,1.0,,0.0,,
21339,348100 ,E006607,2003JJ00,,1.0,,0.0,,
21340,348100 ,E006607,2004JJ00,,1.1,,0.0,,
21341,348100 ,E006607,2005JJ00,,1.2,,0.0,,
21342,348100 ,E006607,2006JJ00,,1.1,,0.0,,
21343,348100 ,E006607,2007JJ00,,1.1,,0.0,,
21344,348100 ,E006607,2008JJ00,,1.3,,0.0,,
21345,348100 ,E006607,2009JJ00,,1.4,,0.0,,
21346,348100 ,E006607,2010JJ00,,4.3,,0.0,,
21347,348100 ,E006607,2011JJ00,,2.7,,0.0,,
21348,348100 ,E006607,2012JJ00,,2.7,,0.0,,
21349,348100 ,E006607,2013JJ00,,2.9,,0.0,,
21350,348100 ,E006607,2014JJ00,,2.3,,0.0,,
21351,348100 ,E006607,2015JJ00,,2.4,,0.0,,
21352,348100 ,E006607,2016JJ00,,2.3,,0.0,,
21353,348100 ,E006607,2017JJ00,,2.4,,0.0,,
21354,348100 ,E006607,2018JJ00,,2.4,,0.0,,
21355,348100 ,E006607,2019JJ00,,2.5,,0.0,,
21356,348100 ,E006607,2020JJ00,,2.6,,0.0,,
21357,348100 ,E006608,2000JJ00,,0.1,,0.0,,
21358,348100 ,E006608,2001JJ00,,0.1,,0.0,,
21359,348100 ,E006608,2002JJ00,,0.1,,0.0,,
21360,348100 ,E006608,2003JJ00,,0.1,,0.0,,
21361,348100 ,E006608,2004JJ00,,0.1,,0.0,,
21362,348100 ,E006608,2005JJ00,,0.1,,0.0,,
21363,348100 ,E006608,2006JJ00,,0.1,,0.0,,
21364,348100 ,E006608,2007JJ00,,0.1,,0.0,,
21365,348100 ,E006608,2008JJ00,,0.1,,0.0,,
21366,348100 ,E006608,2009JJ00,,0.1,,0.0,,
21367,348100 ,E006608,2010JJ00,,0.4,,0.0,,
21368,348100 ,E006608,2011JJ00,,0.2,,0.0,,
21369,348100 ,E006608,2012JJ00,,0.1,,0.0,,
21370,348100 ,E006608,2013JJ00,,0.1,,0.0,,
21371,348100 ,E006608,2014JJ00,,0.1,,0.0,,
21372,348100 ,E006608,2015JJ00,,0.1,,0.0,,
21373,348100 ,E006608,2016JJ00,,0.1,,0.0,,
21374,348100 ,E006608,2017JJ00,,0.2,,0.0,,
21375,348100 ,E006608,2018JJ00,,0.1,,0.0,,
21376,348100 ,E006608,2019JJ00,,0.2,,0.0,,
21377,348100 ,E006608,2020JJ00,,0.2,,0.0,,
21378,348100 ,E006567,2000JJ00,,0.0,,,,
21379,348100 ,E006567,2001JJ00,,0.0,,,,
21380,348100 ,E006567,2002JJ00,,0.0,,,,
21381,348100 ,E006567,2003JJ00,,0.0,,,,
21382,348100 ,E006567,2004JJ00,,0.0,,,,
21383,348100 ,E006567,2005JJ00,,0.0,,,,
21384,348100 ,E006567,2006JJ00,,0.0,,,,
21385,348100 ,E006567,2007JJ00,,0.0,,,,
21386,348100 ,E006567,2008JJ00,,0.0,,,,
21387,348100 ,E006567,2009JJ00,,0.0,,,,
21388,348100 ,E006567,2010JJ00,,0.0,,,,
21389,348100 ,E006567,2011JJ00,,0.0,,,,
21390,348100 ,E006567,2012JJ00,,0.0,,,,
21391,348100 ,E006567,2013JJ00,,0.0,,,,
21392,348100 ,E006567,2014JJ00,,0.0,,,,
21393,348100 ,E006567,2015JJ00,,0.0,,,,
21394,348100 ,E006567,2016JJ00,,0.0,,,,
21395,348100 ,E006567,2017JJ00,,0.0,,,,
21396,348100 ,E006567,2018JJ00,,0.0,,,,
21397,348100 ,E006567,2019JJ00,,0.0,,,,
21398,348100 ,E006567,2020JJ00,,0.0,,,,
21399,348100 ,E006613,2000JJ00,,0.0,,,,
21400,348100 ,E006613,2001JJ00,,0.0,,,,
21401,348100 ,E006613,2002JJ00,,0.0,,,,
21402,348100 ,E006613,2003JJ00,,0.0,,,,
21403,348100 ,E006613,2004JJ00,,0.0,,,,
21404,348100 ,E006613,2005JJ00,,0.0,,,,
21405,348100 ,E006613,2006JJ00,,0.0,,,,
21406,348100 ,E006613,2007JJ00,,0.0,,,,
21407,348100 ,E006613,2008JJ00,,0.0,,,,
21408,348100 ,E006613,2009JJ00,,0.0,,,,
21409,348100 ,E006613,2010JJ00,,0.0,,,,
21410,348100 ,E006613,2011JJ00,,0.0,,,,
21411,348100 ,E006613,2012JJ00,,0.0,,,,
21412,348100 ,E006613,2013JJ00,,0.0,,,,
21413,348100 ,E006613,2014JJ00,,0.0,,,,
21414,348100 ,E006613,2015JJ00,,0.0,,,,
21415,348100 ,E006613,2016JJ00,,0.0,,,,
21416,348100 ,E006613,2017JJ00,,0.0,,,,
21417,348100 ,E006613,2018JJ00,,0.0,,,,
21418,348100 ,E006613,2019JJ00,,0.0,,,,
21419,348100 ,E006613,2020JJ00,,0.0,,,,
21420,800018 ,T001027,2000JJ00,,43.5,,26.2,17.3,
21421,800018 ,T001027,2001JJ00,,43.3,,26.5,16.8,
21422,800018 ,T001027,2002JJ00,,46.8,,29.4,17.4,
21423,800018 ,T001027,2003JJ00,,47.3,,29.9,17.5,
21424,800018 ,T001027,2004JJ00,,48.7,,30.4,18.4,
21425,800018 ,T001027,2005JJ00,,49.8,,31.7,18.1,
21426,800018 ,T001027,2006JJ00,,68.2,,39.1,29.1,
21427,800018 ,T001027,2007JJ00,,70.4,,39.6,30.8,
21428,800018 ,T001027,2008JJ00,0.0,71.4,,34.8,36.6,
21429,800018 ,T001027,2009JJ00,0.0,72.0,,37.0,35.0,
21430,800018 ,T001027,2010JJ00,0.0,81.3,,37.8,43.5,
21431,800018 ,T001027,2011JJ00,0.0,94.3,,41.0,53.3,
21432,800018 ,T001027,2012JJ00,0.0,117.9,,56.2,61.7,
21433,800018 ,T001027,2013JJ00,0.0,115.8,,54.1,61.7,
21434,800018 ,T001027,2014JJ00,0.0,112.9,,53.3,59.6,
21435,800018 ,T001027,2015JJ00,0.0,113.3,,57.4,55.9,
21436,800018 ,T001027,2016JJ00,0.0,118.7,,57.0,61.7,
21437,800018 ,T001027,2017JJ00,0.0,116.7,,57.8,58.9,
21438,800018 ,T001027,2018JJ00,0.0,111.2,,51.9,59.3,
21439,800018 ,T001027,2019JJ00,0.0,110.8,,52.9,58.0,
21440,800018 ,T001027,2020JJ00,0.0,113.5,,55.3,58.1,
21441,800018 ,A048076,2000JJ00,0.0,,,,,
21442,800018 ,A048076,2001JJ00,0.0,,,,,
21443,800018 ,A048076,2002JJ00,0.0,,,,,
21444,800018 ,A048076,2003JJ00,0.0,,,,,
21445,800018 ,A048076,2004JJ00,0.0,,,,,
21446,800018 ,A048076,2005JJ00,0.0,,,,,
21447,800018 ,A048076,2006JJ00,0.0,,,,,
21448,800018 ,A048076,2007JJ00,0.0,,,,,
21449,800018 ,A048076,2008JJ00,0.0,,,,,
21450,800018 ,A048076,2009JJ00,0.0,,,,,
21451,800018 ,A048076,2010JJ00,0.0,,,,,
21452,800018 ,A048076,2011JJ00,0.0,,,,,
21453,800018 ,A048076,2012JJ00,0.0,,,,,
21454,800018 ,A048076,2013JJ00,0.0,,,,,
21455,800018 ,A048076,2014JJ00,0.0,,,,,
21456,800018 ,A048076,2015JJ00,0.0,,,,,
21457,800018 ,A048076,2016JJ00,0.0,,,,,
21458,800018 ,A048076,2017JJ00,0.0,,,,,
21459,800018 ,A048076,2018JJ00,0.0,,,,,
21460,800018 ,A048076,2019JJ00,0.0,,,,,
21461,800018 ,A048076,2020JJ00,0.0,,,,,
21462,800018 ,E006602,2000JJ00,,0.0,,0.0,,
21463,800018 ,E006602,2001JJ00,,0.0,,0.0,,
21464,800018 ,E006602,2002JJ00,,0.0,,0.0,,
21465,800018 ,E006602,2003JJ00,,0.0,,0.0,,
21466,800018 ,E006602,2004JJ00,,0.0,,0.0,,
21467,800018 ,E006602,2005JJ00,,0.0,,0.0,,
21468,800018 ,E006602,2006JJ00,,0.0,,0.0,,
21469,800018 ,E006602,2007JJ00,,0.0,,0.0,,
21470,800018 ,E006602,2008JJ00,,0.0,,0.0,,
21471,800018 ,E006602,2009JJ00,,0.0,,0.0,,
21472,800018 ,E006602,2010JJ00,,0.0,,0.0,,
21473,800018 ,E006602,2011JJ00,,0.0,,0.0,,
21474,800018 ,E006602,2012JJ00,,0.0,,0.0,,
21475,800018 ,E006602,2013JJ00,,0.0,,0.0,,
21476,800018 ,E006602,2014JJ00,,0.0,,0.0,,
21477,800018 ,E006602,2015JJ00,,0.0,,0.0,,
21478,800018 ,E006602,2016JJ00,,0.0,,0.0,,
21479,800018 ,E006602,2017JJ00,,0.0,,0.0,,
21480,800018 ,E006602,2018JJ00,,0.0,,0.0,,
21481,800018 ,E006602,2019JJ00,,0.0,,0.0,,
21482,800018 ,E006602,2020JJ00,,0.0,,0.0,,
21483,800018 ,E006587,2000JJ00,0.0,,,,,
21484,800018 ,E006587,2001JJ00,0.0,,,,,
21485,800018 ,E006587,2002JJ00,0.0,,,,,
21486,800018 ,E006587,2003JJ00,0.0,,,,,
21487,800018 ,E006587,2004JJ00,0.0,,,,,
21488,800018 ,E006587,2005JJ00,0.0,,,,,
21489,800018 ,E006587,2006JJ00,0.0,,,,,
21490,800018 ,E006587,2007JJ00,0.0,,,,,
21491,800018 ,E006587,2008JJ00,0.0,,,,,
21492,800018 ,E006587,2009JJ00,0.0,,,,,
21493,800018 ,E006587,2010JJ00,0.0,,,,,
21494,800018 ,E006587,2011JJ00,0.0,,,,,
21495,800018 ,E006587,2012JJ00,0.0,,,,,
21496,800018 ,E006587,2013JJ00,0.0,,,,,
21497,800018 ,E006587,2014JJ00,0.0,,,,,
21498,800018 ,E006587,2015JJ00,0.0,,,,,
21499,800018 ,E006587,2016JJ00,0.0,,,,,
21500,800018 ,E006587,2017JJ00,0.0,,,,,
21501,800018 ,E006587,2018JJ00,0.0,,,,,
21502,800018 ,E006587,2019JJ00,0.0,,,,,
21503,800018 ,E006587,2020JJ00,0.0,,,,,
21504,800018 ,E006588,2000JJ00,0.0,,,,,
21505,800018 ,E006588,2001JJ00,0.0,,,,,
21506,800018 ,E006588,2002JJ00,0.0,,,,,
21507,800018 ,E006588,2003JJ00,0.0,,,,,
21508,800018 ,E006588,2004JJ00,0.0,,,,,
21509,800018 ,E006588,2005JJ00,0.0,,,,,
21510,800018 ,E006588,2006JJ00,0.0,,,,,
21511,800018 ,E006588,2007JJ00,0.0,,,,,
21512,800018 ,E006588,2008JJ00,0.0,,,,,
21513,800018 ,E006588,2009JJ00,0.0,,,,,
21514,800018 ,E006588,2010JJ00,0.0,,,,,
21515,800018 ,E006588,2011JJ00,0.0,,,,,
21516,800018 ,E006588,2012JJ00,0.0,,,,,
21517,800018 ,E006588,2013JJ00,0.0,,,,,
21518,800018 ,E006588,2014JJ00,0.0,,,,,
21519,800018 ,E006588,2015JJ00,0.0,,,,,
21520,800018 ,E006588,2016JJ00,0.0,,,,,
21521,800018 ,E006588,2017JJ00,0.0,,,,,
21522,800018 ,E006588,2018JJ00,0.0,,,,,
21523,800018 ,E006588,2019JJ00,0.0,,,,,
21524,800018 ,E006588,2020JJ00,0.0,,,,,
21525,800018 ,E006589,2000JJ00,0.0,,,,,
21526,800018 ,E006589,2001JJ00,0.0,,,,,
21527,800018 ,E006589,2002JJ00,0.0,,,,,
21528,800018 ,E006589,2003JJ00,0.0,,,,,
21529,800018 ,E006589,2004JJ00,0.0,,,,,
21530,800018 ,E006589,2005JJ00,0.0,,,,,
21531,800018 ,E006589,2006JJ00,0.0,,,,,
21532,800018 ,E006589,2007JJ00,0.0,,,,,
21533,800018 ,E006589,2008JJ00,0.0,,,,,
21534,800018 ,E006589,2009JJ00,0.0,,,,,
21535,800018 ,E006589,2010JJ00,0.0,,,,,
21536,800018 ,E006589,2011JJ00,0.0,,,,,
21537,800018 ,E006589,2012JJ00,0.0,,,,,
21538,800018 ,E006589,2013JJ00,0.0,,,,,
21539,800018 ,E006589,2014JJ00,0.0,,,,,
21540,800018 ,E006589,2015JJ00,0.0,,,,,
21541,800018 ,E006589,2016JJ00,0.0,,,,,
21542,800018 ,E006589,2017JJ00,0.0,,,,,
21543,800018 ,E006589,2018JJ00,0.0,,,,,
21544,800018 ,E006589,2019JJ00,0.0,,,,,
21545,800018 ,E006589,2020JJ00,0.0,,,,,
21546,800018 ,A048077,2000JJ00,0.0,,,,,
21547,800018 ,A048077,2001JJ00,0.0,,,,,
21548,800018 ,A048077,2002JJ00,0.0,,,,,
21549,800018 ,A048077,2003JJ00,0.0,,,,,
21550,800018 ,A048077,2004JJ00,0.0,,,,,
21551,800018 ,A048077,2005JJ00,0.0,,,,,
21552,800018 ,A048077,2006JJ00,0.0,,,,,
21553,800018 ,A048077,2007JJ00,0.0,,,,,
21554,800018 ,A048077,2008JJ00,0.0,,,,,
21555,800018 ,A048077,2009JJ00,0.0,,,,,
21556,800018 ,A048077,2010JJ00,0.0,,,,,
21557,800018 ,A048077,2011JJ00,0.0,,,,,
21558,800018 ,A048077,2012JJ00,0.0,,,,,
21559,800018 ,A048077,2013JJ00,0.0,,,,,
21560,800018 ,A048077,2014JJ00,0.0,,,,,
21561,800018 ,A048077,2015JJ00,0.0,,,,,
21562,800018 ,A048077,2016JJ00,0.0,,,,,
21563,800018 ,A048077,2017JJ00,0.0,,,,,
21564,800018 ,A048077,2018JJ00,0.0,,,,,
21565,800018 ,A048077,2019JJ00,0.0,,,,,
21566,800018 ,A048077,2020JJ00,0.0,,,,,
21567,800018 ,A048078,2000JJ00,0.0,,,,,
21568,800018 ,A048078,2001JJ00,0.0,,,,,
21569,800018 ,A048078,2002JJ00,0.0,,,,,
21570,800018 ,A048078,2003JJ00,0.0,,,,,
21571,800018 ,A048078,2004JJ00,0.0,,,,,
21572,800018 ,A048078,2005JJ00,0.0,,,,,
21573,800018 ,A048078,2006JJ00,0.0,,,,,
21574,800018 ,A048078,2007JJ00,0.0,,,,,
21575,800018 ,A048078,2008JJ00,0.0,,,,,
21576,800018 ,A048078,2009JJ00,0.0,,,,,
21577,800018 ,A048078,2010JJ00,0.0,,,,,
21578,800018 ,A048078,2011JJ00,0.0,,,,,
21579,800018 ,A048078,2012JJ00,0.0,,,,,
21580,800018 ,A048078,2013JJ00,0.0,,,,,
21581,800018 ,A048078,2014JJ00,0.0,,,,,
21582,800018 ,A048078,2015JJ00,0.0,,,,,
21583,800018 ,A048078,2016JJ00,0.0,,,,,
21584,800018 ,A048078,2017JJ00,0.0,,,,,
21585,800018 ,A048078,2018JJ00,0.0,,,,,
21586,800018 ,A048078,2019JJ00,0.0,,,,,
21587,800018 ,A048078,2020JJ00,0.0,,,,,
21588,800018 ,E006461,2000JJ00,,0.0,,0.0,,
21589,800018 ,E006461,2001JJ00,,0.0,,0.0,,
21590,800018 ,E006461,2002JJ00,,0.0,,0.0,,
21591,800018 ,E006461,2003JJ00,,0.0,,0.0,,
21592,800018 ,E006461,2004JJ00,,0.0,,0.0,,
21593,800018 ,E006461,2005JJ00,,0.0,,0.0,,
21594,800018 ,E006461,2006JJ00,,0.0,,0.0,,
21595,800018 ,E006461,2007JJ00,,0.0,,0.0,,
21596,800018 ,E006461,2008JJ00,,0.0,,0.0,,
21597,800018 ,E006461,2009JJ00,,0.0,,0.0,,
21598,800018 ,E006461,2010JJ00,,0.0,,0.0,,
21599,800018 ,E006461,2011JJ00,,0.0,,0.0,,
21600,800018 ,E006461,2012JJ00,,0.0,,0.0,,
21601,800018 ,E006461,2013JJ00,,0.0,,0.0,,
21602,800018 ,E006461,2014JJ00,,0.0,,0.0,,
21603,800018 ,E006461,2015JJ00,,0.0,,0.0,,
21604,800018 ,E006461,2016JJ00,,0.0,,0.0,,
21605,800018 ,E006461,2017JJ00,,0.0,,0.0,,
21606,800018 ,E006461,2018JJ00,,0.0,,0.0,,
21607,800018 ,E006461,2019JJ00,,0.0,,0.0,,
21608,800018 ,E006461,2020JJ00,,0.0,,0.0,,
21609,800018 ,A048080,2000JJ00,,0.0,,0.0,,
21610,800018 ,A048080,2001JJ00,,0.0,,0.0,,
21611,800018 ,A048080,2002JJ00,,0.0,,0.0,,
21612,800018 ,A048080,2003JJ00,,0.0,,0.0,,
21613,800018 ,A048080,2004JJ00,,0.0,,0.0,,
21614,800018 ,A048080,2005JJ00,,0.0,,0.0,,
21615,800018 ,A048080,2006JJ00,,0.0,,0.0,,
21616,800018 ,A048080,2007JJ00,,0.0,,0.0,,
21617,800018 ,A048080,2008JJ00,,0.0,,0.0,,
21618,800018 ,A048080,2009JJ00,,0.0,,0.0,,
21619,800018 ,A048080,2010JJ00,,0.0,,0.0,,
21620,800018 ,A048080,2011JJ00,,0.0,,0.0,,
21621,800018 ,A048080,2012JJ00,,0.0,,0.0,,
21622,800018 ,A048080,2013JJ00,,0.0,,0.0,,
21623,800018 ,A048080,2014JJ00,,0.0,,0.0,,
21624,800018 ,A048080,2015JJ00,,0.0,,0.0,,
21625,800018 ,A048080,2016JJ00,,0.0,,0.0,,
21626,800018 ,A048080,2017JJ00,,0.0,,0.0,,
21627,800018 ,A048080,2018JJ00,,0.0,,0.0,,
21628,800018 ,A048080,2019JJ00,,0.0,,0.0,,
21629,800018 ,A048080,2020JJ00,,0.0,,0.0,,
21630,800018 ,E006477,2000JJ00,,0.0,,0.0,,
21631,800018 ,E006477,2001JJ00,,0.0,,0.0,,
21632,800018 ,E006477,2002JJ00,,0.0,,0.0,,
21633,800018 ,E006477,2003JJ00,,0.0,,0.0,,
21634,800018 ,E006477,2004JJ00,,0.0,,0.0,,
21635,800018 ,E006477,2005JJ00,,0.0,,0.0,,
21636,800018 ,E006477,2006JJ00,,0.0,,0.0,,
21637,800018 ,E006477,2007JJ00,,0.0,,0.0,,
21638,800018 ,E006477,2008JJ00,,0.0,,0.0,,
21639,800018 ,E006477,2009JJ00,,0.0,,0.0,,
21640,800018 ,E006477,2010JJ00,,0.0,,0.0,,
21641,800018 ,E006477,2011JJ00,,0.0,,0.0,,
21642,800018 ,E006477,2012JJ00,,0.0,,0.0,,
21643,800018 ,E006477,2013JJ00,,0.0,,0.0,,
21644,800018 ,E006477,2014JJ00,,0.0,,0.0,,
21645,800018 ,E006477,2015JJ00,,0.0,,0.0,,
21646,800018 ,E006477,2016JJ00,,0.0,,0.0,,
21647,800018 ,E006477,2017JJ00,,0.0,,0.0,,
21648,800018 ,E006477,2018JJ00,,0.0,,0.0,,
21649,800018 ,E006477,2019JJ00,,0.0,,0.0,,
21650,800018 ,E006477,2020JJ00,,0.0,,0.0,,
21651,800018 ,E007021,2000JJ00,,0.0,,0.0,,
21652,800018 ,E007021,2001JJ00,,0.0,,0.0,,
21653,800018 ,E007021,2002JJ00,,0.0,,0.0,,
21654,800018 ,E007021,2003JJ00,,0.0,,0.0,,
21655,800018 ,E007021,2004JJ00,,0.0,,0.0,,
21656,800018 ,E007021,2005JJ00,,0.0,,0.0,,
21657,800018 ,E007021,2006JJ00,,0.0,,0.0,,
21658,800018 ,E007021,2007JJ00,,0.0,,0.0,,
21659,800018 ,E007021,2008JJ00,,0.0,,0.0,,
21660,800018 ,E007021,2009JJ00,,0.0,,0.0,,
21661,800018 ,E007021,2010JJ00,,0.0,,0.0,,
21662,800018 ,E007021,2011JJ00,,0.0,,0.0,,
21663,800018 ,E007021,2012JJ00,,0.0,,0.0,,
21664,800018 ,E007021,2013JJ00,,0.0,,0.0,,
21665,800018 ,E007021,2014JJ00,,0.0,,0.0,,
21666,800018 ,E007021,2015JJ00,,0.0,,0.0,,
21667,800018 ,E007021,2016JJ00,,0.0,,0.0,,
