ID,BedrijfstakkenBranchesSBI2008,Perioden,OutputBasisprijzen_1,IntermediairVerbruik_2,BrutoToegevoegdeWaardeBasisprijzen_3,OutputBasisprijzen_4,IntermediairVerbruik_5,BrutoToegevoegdeWaardeBasisprijzen_6,OutputBasisprijzen_7,IntermediairVerbruik_8,BrutoToegevoegdeWaardeBasisprijzen_9,OutputBasisprijzen_10,IntermediairVerbruik_11,BrutoToegevoegdeWaardeBasisprijzen_12,Totaal_13,Lonen_14,SocialePremiesTLVWerkgevers_15,Bruto_16,VerbruikVanVasteActiva_17,Netto_18,Saldo_19,NietProductgebondenBelastingen_20,NietProductgebondenSubsidies_21,BrutoToegevoegdeWaardeBasisprijzen_22
120,305000 ,1995JJ00,525.0,171.0,354.0,944.0,295.0,669.0,,,,55.6,58.0,52.9,115.0,103.0,12.0,236.0,83.0,153.0,3.0,3.0,0.0,354.0
121,305000 ,1996JJ00,503.0,167.0,336.0,886.0,281.0,623.0,-6.1,-4.7,-6.8,56.7,59.4,53.9,103.0,93.0,10.0,230.0,81.0,149.0,3.0,3.0,0.0,336.0
122,305000 ,1997JJ00,501.0,167.0,334.0,825.0,274.0,566.0,-7.0,-2.4,-9.2,60.7,60.8,59.0,99.0,91.0,8.0,232.0,80.0,152.0,3.0,3.0,0.0,334.0
123,305000 ,1998JJ00,547.0,174.0,373.0,886.0,288.0,615.0,7.4,4.8,8.7,61.8,60.5,60.7,101.0,86.0,15.0,269.0,83.0,186.0,3.0,3.0,0.0,373.0
124,305000 ,1999JJ00,582.0,183.0,399.0,912.0,294.0,635.0,2.9,2.3,3.2,63.8,62.2,62.9,107.0,91.0,16.0,288.0,85.0,203.0,4.0,4.0,0.0,399.0
125,305000 ,2000JJ00,567.0,192.0,375.0,810.0,280.0,546.0,-11.2,-4.9,-14.0,70.0,68.6,68.7,102.0,84.0,18.0,269.0,88.0,181.0,4.0,4.0,0.0,375.0
126,305000 ,2001JJ00,603.0,200.0,403.0,831.0,289.0,559.0,2.6,3.1,2.4,72.5,69.3,72.1,95.0,80.0,15.0,302.0,88.0,214.0,6.0,6.0,0.0,403.0
127,305000 ,2002JJ00,547.0,190.0,357.0,736.0,270.0,481.0,-11.4,-6.5,-13.9,74.3,70.4,74.2,85.0,72.0,13.0,269.0,93.0,176.0,3.0,4.0,1.0,357.0
128,305000 ,2003JJ00,559.0,199.0,360.0,763.0,275.0,503.0,3.7,2.1,4.5,73.3,72.2,71.6,89.0,76.0,13.0,269.0,94.0,175.0,2.0,3.0,1.0,360.0
129,305000 ,2004JJ00,527.0,205.0,322.0,771.0,278.0,508.0,1.1,1.0,1.1,68.3,73.7,63.4,81.0,68.0,13.0,240.0,91.0,149.0,1.0,3.0,2.0,322.0
130,305000 ,2005JJ00,540.0,215.0,325.0,770.0,281.0,504.0,-0.2,1.0,-0.9,70.2,76.5,64.5,72.0,61.0,11.0,252.0,90.0,162.0,1.0,3.0,2.0,325.0
131,305000 ,2006JJ00,551.0,217.0,334.0,717.0,273.0,456.0,-6.9,-2.8,-9.5,76.9,79.5,73.3,67.0,58.0,9.0,266.0,88.0,178.0,1.0,3.0,2.0,334.0
132,305000 ,2007JJ00,609.0,238.0,371.0,842.0,300.0,558.0,17.4,9.7,22.5,72.3,79.5,66.5,74.0,64.0,10.0,296.0,85.0,211.0,1.0,3.0,2.0,371.0
133,305000 ,2008JJ00,594.0,251.0,343.0,821.0,298.0,537.0,-2.5,-0.4,-3.8,72.3,84.2,63.9,69.0,59.0,10.0,272.0,83.0,189.0,2.0,4.0,2.0,343.0
134,305000 ,2009JJ00,490.0,225.0,265.0,753.0,284.0,479.0,-8.2,-4.8,-10.8,65.0,79.2,55.3,66.0,57.0,9.0,197.0,83.0,114.0,2.0,4.0,2.0,265.0
135,305000 ,2010JJ00,531.0,237.0,294.0,775.0,285.0,502.0,2.9,0.4,4.9,68.5,83.1,58.5,66.0,57.0,9.0,227.0,82.0,145.0,1.0,3.0,2.0,294.0
136,305000 ,2011JJ00,518.0,240.0,278.0,695.0,261.0,443.0,-10.4,-8.4,-11.9,74.6,91.9,62.8,68.0,59.0,9.0,209.0,79.0,130.0,1.0,3.0,2.0,278.0
137,305000 ,2012JJ00,523.0,240.0,283.0,652.0,254.0,403.0,-6.2,-2.9,-9.0,80.2,94.6,70.3,71.0,58.0,13.0,211.0,78.0,133.0,1.0,3.0,2.0,283.0
138,305000 ,2013JJ00,462.0,231.0,231.0,626.0,248.0,380.0,-4.0,-2.1,-5.7,73.9,93.0,60.8,73.0,61.0,12.0,159.0,78.0,81.0,-1.0,1.0,2.0,231.0
139,305000 ,2014JJ00,472.0,225.0,247.0,601.0,247.0,352.0,-3.9,-0.4,-7.4,78.5,91.0,70.2,79.0,66.0,13.0,169.0,78.0,91.0,-1.0,0.0,1.0,247.0
140,305000 ,2015JJ00,531.0,222.0,309.0,611.0,245.0,366.0,1.7,-0.9,4.0,86.8,90.6,84.4,76.0,63.0,13.0,234.0,79.0,155.0,-1.0,0.0,1.0,309.0
141,305000 ,2016JJ00,615.0,236.0,379.0,652.0,259.0,392.0,6.6,5.9,7.1,94.4,91.0,96.6,75.0,62.0,13.0,305.0,77.0,228.0,-1.0,0.0,1.0,379.0
142,305000 ,2017JJ00,618.0,227.0,391.0,624.0,248.0,376.0,-4.2,-4.2,-4.2,99.0,91.4,104.1,85.0,71.0,14.0,307.0,75.0,232.0,-1.0,0.0,1.0,391.0
143,305000 ,2018JJ00,639.0,258.0,381.0,686.0,272.0,413.0,9.9,9.7,10.0,93.2,94.7,92.2,90.0,75.0,15.0,292.0,74.0,218.0,-1.0,0.0,1.0,381.0
144,305000 ,2019JJ00,565.0,223.0,342.0,601.0,238.0,363.0,-12.4,-12.8,-12.1,94.0,93.9,94.1,92.0,76.0,16.0,250.0,73.0,177.0,0.0,0.0,0.0,342.0
145,305000 ,2020JJ00,539.0,213.0,326.0,585.0,232.0,353.0,-2.7,-2.2,-2.9,92.1,91.7,92.4,99.0,82.0,17.0,240.0,70.0,170.0,-13.0,0.0,13.0,326.0
146,305000 ,2021JJ00,572.0,229.0,343.0,572.0,229.0,343.0,-2.2,-1.4,-2.8,100.0,100.0,100.0,103.0,85.0,18.0,257.0,69.0,188.0,-17.0,0.0,17.0,343.0
147,305000 ,2022JJ00,588.0,256.0,332.0,527.0,207.0,320.0,-7.9,-9.6,-6.7,111.6,123.7,103.8,108.0,89.0,19.0,230.0,70.0,160.0,-6.0,0.0,6.0,332.0
148,305000 ,2023JJ00,464.0,210.0,254.0,460.0,180.0,280.0,-12.8,-12.9,-12.7,100.9,116.5,90.9,112.0,91.0,21.0,145.0,71.0,74.0,-3.0,0.0,3.0,254.0
149,305000 ,2024JJ00,429.0,194.0,235.0,431.0,168.0,263.0,-6.3,-6.7,-5.9,99.5,115.3,89.3,116.0,94.0,22.0,124.0,,,-5.0,0.0,5.0,235.0
150,300002 ,1995JJ00,169406.0,107805.0,61601.0,267097.0,187565.0,78852.0,,,,63.4,57.5,78.1,28799.0,24282.0,4517.0,32640.0,12154.0,20486.0,162.0,453.0,291.0,61601.0
151,300002 ,1996JJ00,178924.0,115424.0,63500.0,279211.0,196967.0,81770.0,4.5,5.0,3.7,64.1,58.6,77.7,28979.0,24387.0,4592.0,34428.0,12417.0,22011.0,93.0,435.0,342.0,63500.0
152,300002 ,1997JJ00,191883.0,126833.0,65050.0,292026.0,210588.0,82066.0,4.6,6.9,0.4,65.7,60.2,79.3,29583.0,25220.0,4363.0,35574.0,12763.0,22811.0,-107.0,366.0,473.0,65050.0
153,300002 ,1998JJ00,198166.0,130131.0,68035.0,305671.0,221636.0,84983.0,4.7,5.2,3.6,64.8,58.7,80.1,30749.0,24638.0,6111.0,37493.0,13141.0,24352.0,-207.0,378.0,585.0,68035.0
154,300002 ,1999JJ00,204441.0,136030.0,68411.0,315092.0,228648.0,87470.0,3.1,3.2,2.9,64.9,59.5,78.2,32079.0,25652.0,6427.0,36460.0,13551.0,22909.0,-128.0,462.0,590.0,68411.0
155,300002 ,2000JJ00,231972.0,158043.0,73929.0,328874.0,238802.0,91179.0,4.4,4.4,4.2,70.5,66.2,81.1,34049.0,26694.0,7355.0,40014.0,14194.0,25820.0,-134.0,490.0,624.0,73929.0
156,300002 ,2001JJ00,239215.0,159936.0,79279.0,331612.0,238685.0,93655.0,0.8,0.0,2.7,72.1,67.0,84.6,34810.0,27826.0,6984.0,44562.0,14838.0,29724.0,-93.0,583.0,676.0,79279.0
157,300002 ,2002JJ00,234679.0,156298.0,78381.0,328026.0,234763.0,93704.0,-1.1,-1.6,0.1,71.5,66.6,83.6,35895.0,28356.0,7539.0,42670.0,15485.0,27185.0,-184.0,614.0,798.0,78381.0
158,300002 ,2003JJ00,236320.0,158007.0,78313.0,327061.0,235235.0,92504.0,-0.3,0.2,-1.3,72.3,67.2,84.7,35784.0,28292.0,7492.0,42621.0,15762.0,26859.0,-92.0,546.0,638.0,78313.0
159,300002 ,2004JJ00,249289.0,168331.0,80958.0,337595.0,241680.0,96380.0,3.2,2.7,4.2,73.8,69.7,84.0,35767.0,28116.0,7651.0,45353.0,16021.0,29332.0,-162.0,559.0,721.0,80958.0
160,300002 ,2005JJ00,268781.0,183091.0,85690.0,345444.0,248211.0,97865.0,2.3,2.7,1.5,77.8,73.8,87.6,35315.0,27954.0,7361.0,50462.0,16299.0,34163.0,-87.0,620.0,707.0,85690.0
161,300002 ,2006JJ00,288428.0,196471.0,91957.0,353177.0,254045.0,99822.0,2.2,2.4,2.0,81.7,77.3,92.1,35738.0,28516.0,7222.0,56362.0,16763.0,39599.0,-143.0,583.0,726.0,91957.0
162,300002 ,2007JJ00,307116.0,210688.0,96428.0,364546.0,261588.0,103568.0,3.2,3.0,3.8,84.2,80.5,93.1,37174.0,29700.0,7474.0,59395.0,17313.0,42082.0,-141.0,593.0,734.0,96428.0
163,300002 ,2008JJ00,326817.0,224557.0,102260.0,365103.0,260481.0,105030.0,0.2,-0.4,1.4,89.5,86.2,97.4,39426.0,30815.0,8611.0,62976.0,18031.0,44945.0,-142.0,709.0,851.0,102260.0
164,300002 ,2009JJ00,280909.0,190895.0,90014.0,339567.0,245037.0,95228.0,-7.0,-5.9,-9.3,82.7,77.9,94.5,39995.0,30322.0,9673.0,50634.0,18495.0,32139.0,-615.0,781.0,1396.0,90014.0
165,300002 ,2010JJ00,306011.0,214121.0,91890.0,355475.0,255002.0,100937.0,4.7,4.1,6.0,86.1,84.0,91.0,38085.0,30234.0,7851.0,54086.0,18873.0,35213.0,-281.0,792.0,1073.0,91890.0
166,300002 ,2011JJ00,344243.0,247181.0,97062.0,372578.0,270302.0,102997.0,4.8,6.0,2.0,92.4,91.4,94.2,39141.0,30899.0,8242.0,57944.0,19138.0,38806.0,-23.0,917.0,940.0,97062.0
167,300002 ,2012JJ00,354404.0,254399.0,100005.0,372299.0,270579.0,102455.0,-0.1,0.1,-0.5,95.2,94.0,97.6,39734.0,31108.0,8626.0,60206.0,19539.0,40667.0,65.0,874.0,809.0,100005.0
168,300002 ,2013JJ00,352908.0,254131.0,98777.0,376715.0,273134.0,104301.0,1.2,0.9,1.8,93.7,93.0,94.7,40240.0,31782.0,8458.0,58568.0,19821.0,38747.0,-31.0,709.0,740.0,98777.0
169,300002 ,2014JJ00,349101.0,254935.0,94166.0,382619.0,280786.0,102623.0,1.6,2.8,-1.6,91.2,90.8,91.8,41534.0,31966.0,9568.0,52520.0,20119.0,32401.0,112.0,800.0,688.0,94166.0
170,300002 ,2015JJ00,350008.0,254376.0,95632.0,394155.0,293998.0,101021.0,3.0,4.7,-1.6,88.8,86.5,94.7,41442.0,32742.0,8700.0,54316.0,20582.0,33734.0,-126.0,699.0,825.0,95632.0
171,300002 ,2016JJ00,343087.0,249096.0,93991.0,400026.0,298899.0,102049.0,1.5,1.7,1.0,85.8,83.3,92.1,42919.0,33684.0,9235.0,51317.0,20920.0,30397.0,-245.0,773.0,1018.0,93991.0
172,300002 ,2017JJ00,367226.0,268637.0,98589.0,411967.0,306096.0,106656.0,3.0,2.4,4.5,89.1,87.8,92.4,43987.0,34654.0,9333.0,54898.0,21359.0,33539.0,-296.0,762.0,1058.0,98589.0
173,300002 ,2018JJ00,394798.0,291039.0,103759.0,431171.0,322449.0,109649.0,4.7,5.3,2.8,91.6,90.3,94.6,46117.0,36036.0,10081.0,57795.0,22073.0,35722.0,-153.0,853.0,1006.0,103759.0
174,300002 ,2019JJ00,391675.0,285926.0,105749.0,426077.0,317219.0,109708.0,-1.2,-1.6,0.1,91.9,90.1,96.4,48467.0,37675.0,10792.0,57198.0,22879.0,34319.0,84.0,1145.0,1061.0,105749.0
175,300002 ,2020JJ00,363679.0,260448.0,103231.0,408169.0,301801.0,107047.0,-4.2,-4.9,-2.4,89.1,86.3,96.4,50132.0,38460.0,11672.0,54689.0,23453.0,31236.0,-1590.0,1106.0,2696.0,103231.0
176,300002 ,2021JJ00,421545.0,305018.0,116527.0,421545.0,305018.0,116527.0,3.3,1.1,8.9,100.0,100.0,100.0,51527.0,39837.0,11690.0,66128.0,24480.0,41648.0,-1128.0,1225.0,2353.0,116527.0
177,300002 ,2022JJ00,542480.0,401050.0,141430.0,438409.0,317929.0,120480.0,4.0,4.2,3.4,123.7,126.1,117.4,54428.0,41600.0,12828.0,90987.0,26638.0,64349.0,-3985.0,1855.0,5840.0,141430.0
178,300002 ,2023JJ00,523304.0,381042.0,142262.0,427816.0,313437.0,114140.0,-2.4,-1.4,-5.3,122.3,121.6,124.6,58826.0,45265.0,13561.0,83462.0,28342.0,55120.0,-26.0,2112.0,2138.0,142262.0
179,300002 ,2024JJ00,514268.0,370875.0,143393.0,420612.0,306930.0,113417.0,-1.7,-2.1,-0.6,122.3,120.8,126.4,62832.0,48294.0,14538.0,79943.0,29595.0,50348.0,618.0,2740.0,2122.0,143393.0
180,305700 ,1995JJ00,8873.0,1667.0,7206.0,27319.0,2297.0,32779.0,,,,32.5,72.6,22.0,760.0,577.0,183.0,6433.0,868.0,5565.0,13.0,14.0,1.0,7206.0
181,305700 ,1996JJ00,10441.0,1864.0,8577.0,30850.0,2518.0,37269.0,12.9,9.6,13.7,33.8,74.0,23.0,786.0,596.0,190.0,7777.0,902.0,6875.0,14.0,15.0,1.0,8577.0
182,305700 ,1997JJ00,10258.0,1971.0,8287.0,28374.0,2602.0,33358.0,-8.0,3.3,-10.5,36.2,75.8,24.8,771.0,596.0,175.0,7504.0,957.0,6547.0,12.0,13.0,1.0,8287.0
183,305700 ,1998JJ00,9606.0,2069.0,7537.0,27669.0,2658.0,32159.0,-2.5,2.2,-3.6,34.7,77.8,23.4,788.0,590.0,198.0,6739.0,1023.0,5716.0,10.0,11.0,1.0,7537.0
184,305700 ,1999JJ00,8559.0,2030.0,6529.0,26347.0,2557.0,30537.0,-4.8,-3.8,-5.0,32.5,79.4,21.4,751.0,584.0,167.0,5765.0,1074.0,4691.0,13.0,15.0,2.0,6529.0
185,305700 ,2000JJ00,11372.0,2119.0,9253.0,25164.0,2602.0,28573.0,-4.5,1.8,-6.4,45.2,81.4,32.4,833.0,576.0,257.0,8404.0,1133.0,7271.0,16.0,17.0,1.0,9253.0
186,305700 ,2001JJ00,13908.0,2294.0,11614.0,26052.0,2729.0,29493.0,3.5,4.9,3.2,53.4,84.1,39.4,805.0,584.0,221.0,10791.0,1193.0,9598.0,18.0,21.0,3.0,11614.0
187,305700 ,2002JJ00,13005.0,2319.0,10686.0,26237.0,2704.0,29798.0,0.7,-0.9,1.0,49.6,85.8,35.9,896.0,646.0,250.0,9775.0,1285.0,8490.0,15.0,20.0,5.0,10686.0
188,305700 ,2003JJ00,13580.0,2391.0,11189.0,26046.0,2739.0,29449.0,-0.7,1.3,-1.2,52.1,87.3,38.0,905.0,659.0,246.0,10270.0,1343.0,8927.0,14.0,18.0,4.0,11189.0
189,305700 ,2004JJ00,14361.0,2514.0,11847.0,28084.0,2826.0,32047.0,7.8,3.2,8.8,51.1,89.0,37.0,937.0,673.0,264.0,10894.0,1375.0,9519.0,16.0,19.0,3.0,11847.0
190,305700 ,2005JJ00,16475.0,3481.0,12994.0,26090.0,3910.0,26677.0,-7.1,38.4,-16.8,63.1,89.0,48.7,770.0,563.0,207.0,12207.0,1403.0,10804.0,17.0,20.0,3.0,12994.0
191,305700 ,2006JJ00,20024.0,3584.0,16440.0,25797.0,3992.0,26148.0,-1.1,2.1,-2.0,77.6,89.8,62.9,762.0,567.0,195.0,15661.0,1476.0,14185.0,17.0,20.0,3.0,16440.0
192,305700 ,2007JJ00,19424.0,3564.0,15860.0,25111.0,3963.0,25343.0,-2.7,-0.7,-3.1,77.4,89.9,62.6,799.0,595.0,204.0,15047.0,1539.0,13508.0,14.0,17.0,3.0,15860.0
193,305700 ,2008JJ00,25913.0,3762.0,22151.0,27331.0,4076.0,27925.0,8.8,2.8,10.2,94.8,92.3,79.3,850.0,625.0,225.0,21287.0,1641.0,19646.0,14.0,17.0,3.0,22151.0
194,305700 ,2009JJ00,19660.0,3508.0,16152.0,25218.0,3947.0,25550.0,-7.7,-3.2,-8.5,78.0,88.9,63.2,858.0,638.0,220.0,15280.0,1696.0,13584.0,14.0,18.0,4.0,16152.0
195,305700 ,2010JJ00,21069.0,3417.0,17652.0,28457.0,4013.0,29451.0,12.8,1.7,15.3,74.0,85.1,59.9,905.0,666.0,239.0,16737.0,1746.0,14991.0,10.0,16.0,6.0,17652.0
196,305700 ,2011JJ00,23162.0,4065.0,19097.0,27282.0,4641.0,27107.0,-4.1,15.7,-8.0,84.9,87.6,70.5,1007.0,728.0,279.0,18080.0,1805.0,16275.0,10.0,16.0,6.0,19097.0
197,305700 ,2012JJ00,26378.0,4687.0,21691.0,27540.0,5249.0,26662.0,0.9,13.1,-1.6,95.8,89.3,81.4,1072.0,741.0,331.0,20610.0,1872.0,18738.0,9.0,15.0,6.0,21691.0
198,305700 ,2013JJ00,27913.0,5301.0,22612.0,29857.0,5860.0,28719.0,8.4,11.6,7.7,93.5,90.5,78.7,1158.0,809.0,349.0,21440.0,1933.0,19507.0,14.0,20.0,6.0,22612.0
199,305700 ,2014JJ00,23176.0,6154.0,17022.0,27302.0,6823.0,24578.0,-8.6,16.4,-14.4,84.9,90.2,69.3,1284.0,877.0,407.0,15719.0,1992.0,13727.0,19.0,21.0,2.0,17022.0
200,305700 ,2015JJ00,18990.0,6244.0,12746.0,24209.0,6878.0,20717.0,-11.3,0.8,-15.7,78.4,90.8,61.5,1327.0,981.0,346.0,11412.0,2069.0,9343.0,7.0,13.0,6.0,12746.0
201,305700 ,2016JJ00,13565.0,5437.0,8128.0,21848.0,5993.0,19012.0,-9.8,-12.9,-8.2,62.1,90.7,42.8,1260.0,983.0,277.0,6866.0,2148.0,4718.0,2.0,11.0,9.0,8128.0
202,305700 ,2017JJ00,11904.0,4194.0,7710.0,17830.0,4611.0,16110.0,-18.4,-23.1,-15.3,66.8,91.0,47.9,977.0,798.0,179.0,6728.0,2177.0,4551.0,5.0,11.0,6.0,7710.0
203,305700 ,2018JJ00,11530.0,4011.0,7519.0,15691.0,4315.0,13688.0,-12.0,-6.4,-15.0,73.5,93.0,54.9,977.0,758.0,219.0,6532.0,2239.0,4293.0,10.0,14.0,4.0,7519.0
204,305700 ,2019JJ00,9583.0,3656.0,5927.0,13746.0,3849.0,11875.0,-12.4,-10.8,-13.2,69.7,95.0,49.9,935.0,770.0,165.0,4986.0,2260.0,2726.0,6.0,15.0,9.0,5927.0
205,305700 ,2020JJ00,6946.0,3781.0,3165.0,11595.0,3899.0,8775.0,-15.7,1.3,-26.1,59.9,97.0,36.1,999.0,754.0,245.0,2186.0,2227.0,-41.0,-20.0,14.0,34.0,3165.0
206,305700 ,2021JJ00,10578.0,4140.0,6438.0,10578.0,4140.0,6438.0,-8.8,6.2,-26.6,100.0,100.0,100.0,907.0,692.0,215.0,5546.0,2293.0,3253.0,-15.0,14.0,29.0,6438.0
207,305700 ,2022JJ00,22308.0,5354.0,16954.0,10157.0,4709.0,5448.0,-4.0,13.7,-15.4,219.6,113.7,311.2,974.0,694.0,280.0,20130.0,2490.0,17640.0,-4150.0,19.0,4169.0,16954.0
208,305700 ,2023JJ00,10671.0,4909.0,5762.0,7380.0,4213.0,3669.0,-27.3,-10.5,-32.6,144.6,116.5,157.0,941.0,756.0,185.0,5211.0,2712.0,2499.0,-390.0,18.0,408.0,5762.0
209,305700 ,2024JJ00,10696.0,5061.0,5635.0,6845.0,4219.0,3173.0,-7.2,0.1,-13.5,156.2,120.0,177.6,1004.0,801.0,203.0,4763.0,2380.0,2383.0,-132.0,24.0,156.0,5635.0
210,305800 ,1995JJ00,,,,,,,,,,,,,,,,,,,,,,
211,305800 ,1996JJ00,,,,,,,,,,,,,,,,,,,,,,
212,305800 ,1997JJ00,,,,,,,,,,,,,,,,,,,,,,
213,305800 ,1998JJ00,,,,,,,,,,,,,,,,,,,,,,
214,305800 ,1999JJ00,,,,,,,,,,,,,,,,,,,,,,
215,305800 ,2000JJ00,,,,,,,,,,,,,,,,,,,,,,
216,305800 ,2001JJ00,,,,,,,,,,,,,,,,,,,,,,
217,305800 ,2002JJ00,,,,,,,,,,,,,,,,,,,,,,
218,305800 ,2003JJ00,,,,,,,,,,,,,,,,,,,,,,
219,305800 ,2004JJ00,,,,,,,,,,,,,,,,,,,,,,
220,305800 ,2005JJ00,,,,,,,,,,,,,,,,,,,,,,
221,305800 ,2006JJ00,,,,,,,,,,,,,,,,,,,,,,
222,305800 ,2007JJ00,,,,,,,,,,,,,,,,,,,,,,
223,305800 ,2008JJ00,,,,,,,,,,,,,,,,,,,,,,
224,305800 ,2009JJ00,,,,,,,,,,,,,,,,,,,,,,
225,305800 ,2010JJ00,,,,,,,,,,,,,,,,,,,,,,
226,305800 ,2011JJ00,,,,,,,,,,,,,,,,,,,,,,
227,305800 ,2012JJ00,,,,,,,,,,,,,,,,,,,,,,
228,305800 ,2013JJ00,,,,,,,,,,,,,,,,,,,,,,
229,305800 ,2014JJ00,,,,,,,,,,,,,,,,,,,,,,
230,305800 ,2015JJ00,,,,,,,,,,,,,,,,,,,,,,
231,305800 ,2016JJ00,,,,,,,,,,,,,,,,,,,,,,
232,305800 ,2017JJ00,,,,,,,,,,,,,,,,,,,,,,
233,305800 ,2018JJ00,,,,,,,,,,,,,,,,,,,,,,
234,305800 ,2019JJ00,,,,,,,,,,,,,,,,,,,,,,
235,305800 ,2020JJ00,,,,,,,,,,,,,,,,,,,,,,
236,305800 ,2021JJ00,7940.0,2299.0,5641.0,7940.0,2299.0,5641.0,,,,100.0,100.0,100.0,429.0,329.0,100.0,5201.0,1931.0,3270.0,11.0,12.0,1.0,5641.0
237,305800 ,2022JJ00,18896.0,2932.0,15964.0,7238.0,2581.0,4657.0,-8.8,12.3,-17.4,261.1,113.6,342.8,423.0,303.0,120.0,19671.0,2123.0,17548.0,-4130.0,17.0,4147.0,15964.0
238,305800 ,2023JJ00,7439.0,2586.0,4853.0,5009.0,2250.0,3069.0,-30.8,-12.8,-34.1,148.5,114.9,158.1,394.0,321.0,73.0,4819.0,2339.0,2480.0,-360.0,16.0,376.0,4853.0
239,305800 ,2024JJ00,6956.0,2493.0,4463.0,4274.0,2099.0,2488.0,-14.7,-6.7,-18.9,162.7,118.7,179.4,429.0,349.0,80.0,4129.0,,,-95.0,22.0,117.0,4463.0
240,306300 ,1995JJ00,,,,,,,,,,,,,,,,,,,,,,
241,306300 ,1996JJ00,,,,,,,,,,,,,,,,,,,,,,
242,306300 ,1997JJ00,,,,,,,,,,,,,,,,,,,,,,
243,306300 ,1998JJ00,,,,,,,,,,,,,,,,,,,,,,
244,306300 ,1999JJ00,,,,,,,,,,,,,,,,,,,,,,
245,306300 ,2000JJ00,,,,,,,,,,,,,,,,,,,,,,
246,306300 ,2001JJ00,,,,,,,,,,,,,,,,,,,,,,
247,306300 ,2002JJ00,,,,,,,,,,,,,,,,,,,,,,
248,306300 ,2003JJ00,,,,,,,,,,,,,,,,,,,,,,
249,306300 ,2004JJ00,,,,,,,,,,,,,,,,,,,,,,
250,306300 ,2005JJ00,,,,,,,,,,,,,,,,,,,,,,
251,306300 ,2006JJ00,,,,,,,,,,,,,,,,,,,,,,
252,306300 ,2007JJ00,,,,,,,,,,,,,,,,,,,,,,
253,306300 ,2008JJ00,,,,,,,,,,,,,,,,,,,,,,
254,306300 ,2009JJ00,,,,,,,,,,,,,,,,,,,,,,
255,306300 ,2010JJ00,,,,,,,,,,,,,,,,,,,,,,
256,306300 ,2011JJ00,,,,,,,,,,,,,,,,,,,,,,
257,306300 ,2012JJ00,,,,,,,,,,,,,,,,,,,,,,
258,306300 ,2013JJ00,,,,,,,,,,,,,,,,,,,,,,
259,306300 ,2014JJ00,,,,,,,,,,,,,,,,,,,,,,
260,306300 ,2015JJ00,,,,,,,,,,,,,,,,,,,,,,
261,306300 ,2016JJ00,,,,,,,,,,,,,,,,,,,,,,
262,306300 ,2017JJ00,,,,,,,,,,,,,,,,,,,,,,
263,306300 ,2018JJ00,,,,,,,,,,,,,,,,,,,,,,
264,306300 ,2019JJ00,,,,,,,,,,,,,,,,,,,,,,
265,306300 ,2020JJ00,,,,,,,,,,,,,,,,,,,,,,
266,306300 ,2021JJ00,1416.0,1018.0,398.0,1416.0,1018.0,398.0,,,,100.0,100.0,100.0,166.0,132.0,34.0,235.0,61.0,174.0,-3.0,2.0,5.0,398.0
267,306300 ,2022JJ00,1491.0,1107.0,384.0,1263.0,935.0,328.0,-10.8,-8.2,-17.6,118.1,118.4,117.1,169.0,134.0,35.0,218.0,67.0,151.0,-3.0,1.0,4.0,384.0
268,306300 ,2023JJ00,1460.0,1054.0,406.0,1151.0,850.0,302.0,-8.9,-9.1,-8.1,126.8,124.0,134.7,181.0,144.0,37.0,228.0,72.0,156.0,-3.0,1.0,4.0,406.0
269,306300 ,2024JJ00,1555.0,1064.0,491.0,1151.0,846.0,305.0,0.0,-0.5,1.2,135.1,125.8,160.9,188.0,148.0,40.0,305.0,,,-2.0,1.0,3.0,491.0
270,307000 ,1995JJ00,,,,,,,,,,,,,,,,,,,,,,
271,307000 ,1996JJ00,,,,,,,,,,,,,,,,,,,,,,
272,307000 ,1997JJ00,,,,,,,,,,,,,,,,,,,,,,
273,307000 ,1998JJ00,,,,,,,,,,,,,,,,,,,,,,
274,307000 ,1999JJ00,,,,,,,,,,,,,,,,,,,,,,
275,307000 ,2000JJ00,,,,,,,,,,,,,,,,,,,,,,
276,307000 ,2001JJ00,,,,,,,,,,,,,,,,,,,,,,
277,307000 ,2002JJ00,,,,,,,,,,,,,,,,,,,,,,
278,307000 ,2003JJ00,,,,,,,,,,,,,,,,,,,,,,
279,307000 ,2004JJ00,,,,,,,,,,,,,,,,,,,,,,
280,307000 ,2005JJ00,,,,,,,,,,,,,,,,,,,,,,
281,307000 ,2006JJ00,,,,,,,,,,,,,,,,,,,,,,
282,307000 ,2007JJ00,,,,,,,,,,,,,,,,,,,,,,
283,307000 ,2008JJ00,,,,,,,,,,,,,,,,,,,,,,
284,307000 ,2009JJ00,,,,,,,,,,,,,,,,,,,,,,
285,307000 ,2010JJ00,,,,,,,,,,,,,,,,,,,,,,
286,307000 ,2011JJ00,,,,,,,,,,,,,,,,,,,,,,
287,307000 ,2012JJ00,,,,,,,,,,,,,,,,,,,,,,
288,307000 ,2013JJ00,,,,,,,,,,,,,,,,,,,,,,
289,307000 ,2014JJ00,,,,,,,,,,,,,,,,,,,,,,
290,307000 ,2015JJ00,,,,,,,,,,,,,,,,,,,,,,
291,307000 ,2016JJ00,,,,,,,,,,,,,,,,,,,,,,
292,307000 ,2017JJ00,,,,,,,,,,,,,,,,,,,,,,
293,307000 ,2018JJ00,,,,,,,,,,,,,,,,,,,,,,
