ID,TypeLozing,IndustrieVolgensSBI93,Perioden,FosforverbindingenAlsP_1,StikstofverbindingenAlsN_2,AntimoonverbindingenAlsSb_3,ArseenverbindingenAlsAs_4,CadmiumverbindingenAlsCd_5,ChroomverbindingenAlsCr_6,KobaltverbindingenAlsCo_7,KoperverbindingenAlsCu_8,KwikverbindingenAlsHg_9,LoodverbindingenAlsPb_10,NikkelverbindingenAlsNi_11,ZinkverbindingenAlsZn_12,Benzeen_13,Ethylbenzeen_14,Isopropylbenzeen_15,SomPAK6VanBorneff_16,Tolueen_17,XyleenTotaal_18,Dichloorethaan12_19,Hexachloorbutadieen_20,TetrachlooretheenPer_21,TetrachloormethaanTetra_22,DrinsAldrinDieldrinEnz_23,Hexachloorbenzenen_24,Pentachloorfenol_25,ChloorverbAnorgChloridenAlsCl_26,Fluoriden_27,CyanidenAnorganischAlsCN_28,CZV_29
856,I         ,2900a     ,1995JJ00  ,48.0,577.0,3.149,0.6,4.547,1150.9,,6061.0,2.267,2841.0,3983.0,6886.0,3.4,0.0,0.0,2.0,8.6,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2313.0,18.0,0.0,2862.0
857,I         ,2900a     ,2000JJ00  ,32.0,636.0,0.0,8.4,5.525,278.3,,2437.0,0.369,2103.0,589.0,2421.0,0.1,0.0,0.0,0.4,1.1,0.1,0.0,0.0,0.023,0.0,0.0,0.0,0.0,1529.0,22.0,30.0,5890.0
858,I         ,2900a     ,2003JJ00  ,23.0,503.0,134.616,7.9,3.251,179.8,53.1,4312.0,0.142,561.0,725.0,730.0,0.1,1.2,0.0,0.5,0.7,36.6,0.0,0.0,0.0,0.495,0.0,0.0,0.0,1425.0,26.0,0.0,3122.0
859,I         ,2900a     ,2004JJ00  ,22.0,1161.0,0.0,8.6,4.464,314.3,0.0,3637.0,0.142,472.0,940.0,3924.0,0.1,0.2,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1459.0,27.0,0.0,13438.0
860,I         ,2900a     ,2005JJ00  ,16.0,1500.0,0.0,4.5,1.648,134.1,0.0,2560.0,0.2,540.0,420.0,582.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1729.0,16.0,0.0,17309.0
861,I         ,2900a     ,2006JJ00  ,66.0,711.0,0.0,5.3,1.499,225.2,0.0,872.0,0.472,388.0,959.0,1020.0,0.0,0.0,0.0,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1669.0,17.0,0.0,13769.0
862,I         ,2900a     ,2007JJ00  ,114.0,74.0,0.0,2.5,1.654,127.2,0.0,1800.0,0.301,114.0,470.0,386.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,291.0,1.0,0.0,571.0
863,I         ,2900a     ,2008JJ00  ,100.0,1.0,0.0,0.6,2.601,46.8,0.0,445.0,0.0,13.0,37.0,52.0,0.0,0.0,0.0,4.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0
864,I         ,DM        ,1990JJ00  ,5.0,0.0,0.0,0.0,1.0,1074.7,,103.0,0.0,518.0,1229.0,2840.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.0,0.0,0.0,7.0
865,I         ,DM        ,1995JJ00  ,3.0,33.0,0.0,0.0,6.08,103.9,,100.0,0.003,126.0,265.0,562.0,202.6,0.0,0.0,0.0,506.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,148.0,0.0,2.0,317.0
866,I         ,DM        ,2000JJ00  ,5.0,37.0,0.0,0.0,0.182,45.3,,69.0,0.008,87.0,290.0,888.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,1.0,0.0,960.0
867,I         ,DM        ,2003JJ00  ,2.0,43.0,0.0,0.0,0.754,39.3,0.0,61.0,0.005,79.0,442.0,1216.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,1.0,0.0,883.0
868,I         ,DM        ,2004JJ00  ,2.0,43.0,0.0,0.5,0.031,19.7,0.0,61.0,0.0,77.0,401.0,692.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,1.0,0.0,867.0
869,I         ,DM        ,2005JJ00  ,2.0,38.0,0.0,0.5,0.204,32.5,0.0,58.0,0.0,49.0,635.0,646.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,1.0,0.0,916.0
870,I         ,DM        ,2006JJ00  ,2.0,41.0,0.0,0.5,0.213,40.5,0.0,73.0,0.0,51.0,263.0,745.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,1.0,0.0,858.0
871,I         ,DM        ,2007JJ00  ,1.0,24.0,0.0,0.0,0.191,6.1,0.0,36.0,0.0,52.0,47.0,707.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,285.0
872,I         ,DM        ,2008JJ00  ,0.0,33.0,0.0,0.0,0.0,8.0,0.0,36.0,0.0,16.0,33.0,213.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,364.0
873,I         ,DN        ,1990JJ00  ,4.0,0.0,0.0,0.0,0.0,72.0,,0.0,0.0,0.0,0.0,88.0,15.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
874,I         ,DN        ,1995JJ00  ,0.0,1.0,0.0,0.0,0.01,1.9,,20.0,0.0,0.0,13.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,13.0,9.0
875,I         ,DN        ,2000JJ00  ,0.0,1.0,0.0,0.0,0.015,0.0,,16.0,0.0,4.0,5.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,12.0,53.0
876,I         ,DN        ,2003JJ00  ,0.0,0.0,0.0,0.0,0.0,0.2,0.0,9.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,17.0
877,I         ,DN        ,2004JJ00  ,0.0,0.0,0.0,0.0,0.005,0.1,0.0,9.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0
878,I         ,DN        ,2005JJ00  ,0.0,0.0,0.0,0.0,0.007,0.1,0.0,7.0,0.0,0.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0
879,I         ,DN        ,2006JJ00  ,0.0,0.0,0.0,0.0,0.007,0.1,0.0,6.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0
880,I         ,DN        ,2007JJ00  ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
881,I         ,DN        ,2008JJ00  ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
882,I         ,Dx        ,1990JJ00  ,0.0,0.0,0.0,0.0,0.0,13248.0,,0.0,0.0,0.0,5888.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
883,I         ,Dx        ,1995JJ00  ,0.0,0.0,0.0,0.0,0.0,14043.0,,0.0,0.0,0.0,6241.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
884,I         ,Dx        ,2000JJ00  ,0.0,0.0,0.0,0.0,0.0,14838.0,,0.0,0.0,0.0,6595.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
885,I         ,Dx        ,2003JJ00  ,0.0,0.0,0.0,0.0,0.0,15319.0,0.0,0.0,0.0,0.0,6815.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
886,I         ,Dx        ,2004JJ00  ,0.0,0.0,0.0,0.0,0.0,15478.0,0.0,0.0,0.0,0.0,6886.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
887,I         ,Dx        ,2005JJ00  ,0.0,0.0,0.0,0.0,0.0,15633.0,0.0,0.0,0.0,0.0,6948.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
888,I         ,Dx        ,2006JJ00  ,0.0,0.0,0.0,0.0,0.0,15792.0,0.0,0.0,0.0,0.0,7018.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
889,I         ,Dx        ,2007JJ00  ,0.0,0.0,0.0,0.0,0.0,15951.0,0.0,0.0,0.0,0.0,7089.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
890,I         ,Dx        ,2008JJ00  ,0.0,0.0,0.0,0.0,0.0,16110.0,0.0,0.0,0.0,0.0,7160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
