ID,WoonlandVanGasten,Sterklassen,Perioden,Gasten_1,Overnachtingen_2
633,00018,110,2013MM04,13.0,31.0
634,00018,110,2013MM05,17.0,33.0
635,00018,110,2013MM06,13.0,29.0
636,00018,110,2013KW02,43.0,92.0
637,00018,110,2013MM07,14.0,30.0
638,00018,110,2013MM08,17.0,36.0
639,00018,110,2013MM09,15.0,33.0
640,00018,110,2013KW03,47.0,99.0
641,00018,110,2013MM10,13.0,28.0
642,00018,110,2013MM11,10.0,19.0
643,00018,110,2013MM12,8.0,15.0
644,00018,110,2013KW04,31.0,63.0
645,00018,110,2013JJ00,148.0,311.0
646,00018,110,2014MM01,9.0,15.0
647,00018,110,2014MM02,10.0,17.0
648,00018,110,2014MM03,13.0,24.0
649,00018,110,2014KW01,32.0,56.0
650,00018,110,2014MM04,18.0,34.0
651,00018,110,2014MM05,19.0,39.0
652,00018,110,2014MM06,18.0,33.0
653,00018,110,2014KW02,55.0,106.0
654,00018,110,2014MM07,19.0,35.0
655,00018,110,2014MM08,22.0,42.0
656,00018,110,2014MM09,19.0,35.0
657,00018,110,2014KW03,60.0,112.0
658,00018,110,2014MM10,16.0,32.0
659,00018,110,2014MM11,14.0,29.0
660,00018,110,2014MM12,12.0,27.0
661,00018,110,2014KW04,43.0,89.0
662,00018,110,2014JJ00,189.0,363.0
663,00018,110,2015MM01,10.0,22.0
664,00018,110,2015MM02,12.0,25.0
665,00018,110,2015MM03,13.0,27.0
666,00018,110,2015KW01,35.0,74.0
667,00018,110,2015MM04,16.0,35.0
668,00018,110,2015MM05,17.0,36.0
669,00018,110,2015MM06,20.0,43.0
670,00018,110,2015KW02,53.0,113.0
671,00018,110,2015MM07,18.0,39.0
672,00018,110,2015MM08,18.0,39.0
673,00018,110,2015MM09,15.0,34.0
674,00018,110,2015KW03,51.0,112.0
675,00018,110,2015MM10,16.0,34.0
676,00018,110,2015MM11,13.0,28.0
677,00018,110,2015MM12,13.0,26.0
678,00018,110,2015KW04,43.0,88.0
679,00018,110,2015JJ00,182.0,387.0
680,00018,111,2012MM01,27.0,55.0
681,00018,111,2012MM02,26.0,53.0
682,00018,111,2012MM03,30.0,66.0
683,00018,111,2012KW01,84.0,174.0
684,00018,111,2012MM04,37.0,65.0
685,00018,111,2012MM05,33.0,69.0
686,00018,111,2012MM06,37.0,66.0
687,00018,111,2012KW02,106.0,201.0
688,00018,111,2012MM07,31.0,73.0
689,00018,111,2012MM08,33.0,78.0
690,00018,111,2012MM09,32.0,65.0
691,00018,111,2012KW03,96.0,217.0
692,00018,111,2012MM10,38.0,76.0
693,00018,111,2012MM11,33.0,67.0
694,00018,111,2012MM12,26.0,58.0
695,00018,111,2012KW04,97.0,201.0
696,00018,111,2012JJ00,383.0,793.0
697,00018,111,2013MM01,17.0,42.0
698,00018,111,2013MM02,18.0,37.0
699,00018,111,2013MM03,28.0,62.0
700,00018,111,2013KW01,64.0,141.0
701,00018,111,2013MM04,22.0,50.0
702,00018,111,2013MM05,31.0,66.0
703,00018,111,2013MM06,24.0,50.0
704,00018,111,2013KW02,77.0,166.0
705,00018,111,2013MM07,32.0,70.0
706,00018,111,2013MM08,31.0,72.0
707,00018,111,2013MM09,24.0,55.0
708,00018,111,2013KW03,87.0,197.0
709,00018,111,2013MM10,28.0,61.0
710,00018,111,2013MM11,23.0,55.0
711,00018,111,2013MM12,19.0,47.0
712,00018,111,2013KW04,71.0,163.0
713,00018,111,2013JJ00,298.0,666.0
714,00018,111,2014MM01,20.0,41.0
715,00018,111,2014MM02,23.0,42.0
716,00018,111,2014MM03,27.0,51.0
717,00018,111,2014KW01,70.0,134.0
718,00018,111,2014MM04,26.0,54.0
719,00018,111,2014MM05,28.0,60.0
720,00018,111,2014MM06,27.0,59.0
721,00018,111,2014KW02,81.0,173.0
722,00018,111,2014MM07,34.0,66.0
723,00018,111,2014MM08,32.0,69.0
724,00018,111,2014MM09,28.0,62.0
725,00018,111,2014KW03,95.0,196.0
726,00018,111,2014MM10,31.0,62.0
727,00018,111,2014MM11,28.0,57.0
728,00018,111,2014MM12,26.0,56.0
729,00018,111,2014KW04,86.0,174.0
730,00018,111,2014JJ00,331.0,678.0
731,00018,111,2015MM01,20.0,47.0
732,00018,111,2015MM02,25.0,50.0
733,00018,111,2015MM03,22.0,53.0
734,00018,111,2015KW01,67.0,150.0
735,00018,111,2015MM04,25.0,61.0
736,00018,111,2015MM05,27.0,63.0
737,00018,111,2015MM06,28.0,65.0
738,00018,111,2015KW02,80.0,189.0
739,00018,111,2015MM07,32.0,75.0
740,00018,111,2015MM08,33.0,70.0
741,00018,111,2015MM09,32.0,70.0
742,00018,111,2015KW03,97.0,214.0
743,00018,111,2015MM10,30.0,62.0
744,00018,111,2015MM11,27.0,55.0
745,00018,111,2015MM12,28.0,56.0
746,00018,111,2015KW04,85.0,172.0
747,00018,111,2015JJ00,329.0,726.0
748,00018,112,2012MM01,82.0,154.0
749,00018,112,2012MM02,91.0,167.0
750,00018,112,2012MM03,114.0,209.0
751,00018,112,2012KW01,287.0,530.0
752,00018,112,2012MM04,126.0,263.0
753,00018,112,2012MM05,133.0,256.0
754,00018,112,2012MM06,137.0,257.0
755,00018,112,2012KW02,396.0,776.0
756,00018,112,2012MM07,145.0,282.0
757,00018,112,2012MM08,147.0,302.0
758,00018,112,2012MM09,131.0,247.0
759,00018,112,2012KW03,423.0,831.0
760,00018,112,2012MM10,134.0,252.0
761,00018,112,2012MM11,116.0,209.0
762,00018,112,2012MM12,103.0,197.0
763,00018,112,2012KW04,352.0,659.0
764,00018,112,2012JJ00,1459.0,2795.0
765,00018,112,2013MM01,107.0,209.0
766,00018,112,2013MM02,102.0,199.0
767,00018,112,2013MM03,131.0,260.0
768,00018,112,2013KW01,339.0,667.0
769,00018,112,2013MM04,139.0,282.0
770,00018,112,2013MM05,157.0,320.0
771,00018,112,2013MM06,147.0,287.0
772,00018,112,2013KW02,443.0,889.0
773,00018,112,2013MM07,153.0,313.0
774,00018,112,2013MM08,161.0,341.0
775,00018,112,2013MM09,138.0,276.0
776,00018,112,2013KW03,451.0,930.0
777,00018,112,2013MM10,139.0,283.0
778,00018,112,2013MM11,126.0,242.0
779,00018,112,2013MM12,112.0,221.0
780,00018,112,2013KW04,377.0,745.0
781,00018,112,2013JJ00,1611.0,3232.0
782,00018,112,2014MM01,118.0,223.0
783,00018,112,2014MM02,122.0,227.0
784,00018,112,2014MM03,139.0,269.0
785,00018,112,2014KW01,380.0,718.0
786,00018,112,2014MM04,147.0,310.0
787,00018,112,2014MM05,156.0,319.0
788,00018,112,2014MM06,154.0,315.0
789,00018,112,2014KW02,457.0,945.0
790,00018,112,2014MM07,163.0,337.0
791,00018,112,2014MM08,167.0,355.0
792,00018,112,2014MM09,148.0,309.0
793,00018,112,2014KW03,477.0,1001.0
794,00018,112,2014MM10,149.0,306.0
795,00018,112,2014MM11,137.0,277.0
796,00018,112,2014MM12,116.0,236.0
797,00018,112,2014KW04,403.0,819.0
798,00018,112,2014JJ00,1717.0,3483.0
799,00018,112,2015MM01,108.0,219.0
800,00018,112,2015MM02,117.0,239.0
801,00018,112,2015MM03,128.0,256.0
802,00018,112,2015KW01,353.0,714.0
803,00018,112,2015MM04,152.0,323.0
804,00018,112,2015MM05,150.0,307.0
805,00018,112,2015MM06,157.0,306.0
806,00018,112,2015KW02,459.0,936.0
807,00018,112,2015MM07,172.0,338.0
808,00018,112,2015MM08,165.0,346.0
809,00018,112,2015MM09,147.0,293.0
810,00018,112,2015KW03,483.0,977.0
811,00018,112,2015MM10,154.0,311.0
812,00018,112,2015MM11,134.0,272.0
813,00018,112,2015MM12,128.0,257.0
814,00018,112,2015KW04,416.0,840.0
815,00018,112,2015JJ00,1712.0,3467.0
816,00018,113,2012MM01,136.0,221.0
817,00018,113,2012MM02,143.0,229.0
818,00018,113,2012MM03,172.0,272.0
819,00018,113,2012KW01,451.0,722.0
820,00018,113,2012MM04,194.0,347.0
821,00018,113,2012MM05,200.0,340.0
822,00018,113,2012MM06,189.0,305.0
823,00018,113,2012KW02,583.0,992.0
824,00018,113,2012MM07,198.0,365.0
825,00018,113,2012MM08,199.0,374.0
826,00018,113,2012MM09,192.0,317.0
827,00018,113,2012KW03,589.0,1056.0
828,00018,113,2012MM10,191.0,315.0
829,00018,113,2012MM11,181.0,289.0
830,00018,113,2012MM12,154.0,256.0
831,00018,113,2012KW04,527.0,860.0
832,00018,113,2012JJ00,2150.0,3630.0
833,00018,113,2013MM01,159.0,258.0
834,00018,113,2013MM02,144.0,234.0
835,00018,113,2013MM03,189.0,309.0
836,00018,113,2013KW01,492.0,801.0
837,00018,113,2013MM04,201.0,336.0
838,00018,113,2013MM05,229.0,398.0
839,00018,113,2013MM06,214.0,354.0
840,00018,113,2013KW02,644.0,1088.0
841,00018,113,2013MM07,221.0,394.0
842,00018,113,2013MM08,232.0,428.0
843,00018,113,2013MM09,205.0,329.0
844,00018,113,2013KW03,657.0,1151.0
845,00018,113,2013MM10,218.0,364.0
846,00018,113,2013MM11,205.0,334.0
847,00018,113,2013MM12,173.0,299.0
848,00018,113,2013KW04,596.0,997.0
849,00018,113,2013JJ00,2389.0,4037.0
850,00018,113,2014MM01,168.0,282.0
851,00018,113,2014MM02,176.0,283.0
852,00018,113,2014MM03,214.0,345.0
853,00018,113,2014KW01,558.0,910.0
854,00018,113,2014MM04,234.0,415.0
855,00018,113,2014MM05,245.0,410.0
856,00018,113,2014MM06,230.0,377.0
857,00018,113,2014KW02,709.0,1202.0
858,00018,113,2014MM07,242.0,425.0
859,00018,113,2014MM08,251.0,456.0
860,00018,113,2014MM09,221.0,370.0
861,00018,113,2014KW03,714.0,1252.0
862,00018,113,2014MM10,228.0,391.0
863,00018,113,2014MM11,201.0,353.0
864,00018,113,2014MM12,188.0,338.0
865,00018,113,2014KW04,618.0,1082.0
866,00018,113,2014JJ00,2600.0,4446.0
867,00018,113,2015MM01,176.0,303.0
868,00018,113,2015MM02,187.0,319.0
869,00018,113,2015MM03,219.0,365.0
870,00018,113,2015KW01,582.0,988.0
871,00018,113,2015MM04,240.0,420.0
872,00018,113,2015MM05,244.0,414.0
873,00018,113,2015MM06,239.0,393.0
874,00018,113,2015KW02,723.0,1227.0
875,00018,113,2015MM07,259.0,463.0
876,00018,113,2015MM08,255.0,473.0
877,00018,113,2015MM09,239.0,382.0
878,00018,113,2015KW03,753.0,1319.0
879,00018,113,2015MM10,248.0,414.0
880,00018,113,2015MM11,220.0,360.0
881,00018,113,2015MM12,200.0,348.0
882,00018,113,2015KW04,668.0,1122.0
883,00018,113,2015JJ00,2726.0,4656.0
884,00018,114,2012MM01,46.0,68.0
885,00018,114,2012MM02,45.0,66.0
886,00018,114,2012MM03,57.0,86.0
887,00018,114,2012KW01,148.0,220.0
888,00018,114,2012MM04,71.0,111.0
889,00018,114,2012MM05,79.0,123.0
890,00018,114,2012MM06,71.0,109.0
891,00018,114,2012KW02,221.0,343.0
892,00018,114,2012MM07,68.0,120.0
893,00018,114,2012MM08,72.0,128.0
894,00018,114,2012MM09,67.0,102.0
895,00018,114,2012KW03,207.0,350.0
896,00018,114,2012MM10,65.0,102.0
897,00018,114,2012MM11,63.0,97.0
898,00018,114,2012MM12,48.0,79.0
899,00018,114,2012KW04,175.0,278.0
900,00018,114,2012JJ00,751.0,1191.0
901,00018,114,2013MM01,47.0,75.0
902,00018,114,2013MM02,45.0,70.0
903,00018,114,2013MM03,61.0,97.0
904,00018,114,2013KW01,153.0,242.0
905,00018,114,2013MM04,67.0,107.0
906,00018,114,2013MM05,75.0,123.0
907,00018,114,2013MM06,77.0,120.0
908,00018,114,2013KW02,219.0,351.0
909,00018,114,2013MM07,74.0,130.0
910,00018,114,2013MM08,77.0,135.0
911,00018,114,2013MM09,73.0,108.0
912,00018,114,2013KW03,224.0,373.0
913,00018,114,2013MM10,73.0,115.0
914,00018,114,2013MM11,68.0,104.0
915,00018,114,2013MM12,54.0,89.0
916,00018,114,2013KW04,195.0,308.0
917,00018,114,2013JJ00,791.0,1275.0
918,00018,114,2014MM01,47.0,73.0
919,00018,114,2014MM02,51.0,77.0
920,00018,114,2014MM03,58.0,90.0
921,00018,114,2014KW01,155.0,241.0
922,00018,114,2014MM04,66.0,107.0
923,00018,114,2014MM05,72.0,114.0
924,00018,114,2014MM06,73.0,113.0
925,00018,114,2014KW02,210.0,334.0
926,00018,114,2014MM07,68.0,119.0
927,00018,114,2014MM08,76.0,128.0
928,00018,114,2014MM09,71.0,109.0
929,00018,114,2014KW03,216.0,355.0
930,00018,114,2014MM10,72.0,115.0
931,00018,114,2014MM11,63.0,94.0
932,00018,114,2014MM12,50.0,82.0
933,00018,114,2014KW04,186.0,291.0
934,00018,114,2014JJ00,767.0,1221.0
935,00018,114,2015MM01,47.0,79.0
936,00018,114,2015MM02,51.0,80.0
937,00018,114,2015MM03,59.0,93.0
938,00018,114,2015KW01,158.0,252.0
939,00018,114,2015MM04,69.0,112.0
940,00018,114,2015MM05,65.0,107.0
941,00018,114,2015MM06,67.0,108.0
942,00018,114,2015KW02,201.0,326.0
943,00018,114,2015MM07,66.0,117.0
944,00018,114,2015MM08,70.0,122.0
945,00018,114,2015MM09,65.0,102.0
946,00018,114,2015KW03,201.0,341.0
947,00018,114,2015MM10,68.0,112.0
948,00018,114,2015MM11,60.0,90.0
949,00018,114,2015MM12,52.0,83.0
950,00018,114,2015KW04,180.0,284.0
951,00018,114,2015JJ00,740.0,1203.0
952,10420,101,2012MM01,735.0,1127.0
953,10420,101,2012MM02,749.0,1167.0
954,10420,101,2012MM03,889.0,1391.0
955,10420,101,2012KW01,2373.0,3685.0
956,10420,101,2012MM04,969.0,1617.0
957,10420,101,2012MM05,1060.0,1803.0
958,10420,101,2012MM06,1032.0,1723.0
959,10420,101,2012KW02,3060.0,5144.0
960,10420,101,2012MM07,1009.0,1821.0
961,10420,101,2012MM08,1106.0,2040.0
962,10420,101,2012MM09,1045.0,1737.0
963,10420,101,2012KW03,3160.0,5598.0
964,10420,101,2012MM10,1025.0,1656.0
965,10420,101,2012MM11,859.0,1330.0
966,10420,101,2012MM12,810.0,1296.0
967,10420,101,2012KW04,2695.0,4282.0
968,10420,101,2012JJ00,11288.0,18709.0
969,10420,101,2013MM01,698.0,1097.0
970,10420,101,2013MM02,744.0,1170.0
971,10420,101,2013MM03,881.0,1400.0
972,10420,101,2013KW01,2323.0,3667.0
973,10420,101,2013MM04,958.0,1566.0
974,10420,101,2013MM05,1078.0,1817.0
975,10420,101,2013MM06,1088.0,1808.0
976,10420,101,2013KW02,3125.0,5190.0
977,10420,101,2013MM07,1067.0,1920.0
978,10420,101,2013MM08,1139.0,2080.0
979,10420,101,2013MM09,1058.0,1746.0
980,10420,101,2013KW03,3264.0,5746.0
981,10420,101,2013MM10,1044.0,1705.0
982,10420,101,2013MM11,897.0,1384.0
983,10420,101,2013MM12,852.0,1347.0
984,10420,101,2013KW04,2793.0,4436.0
985,10420,101,2013JJ00,11504.0,19039.0
986,10420,101,2014MM01,745.0,1129.0
987,10420,101,2014MM02,763.0,1165.0
988,10420,101,2014MM03,971.0,1518.0
989,10420,101,2014KW01,2479.0,3811.0
990,10420,101,2014MM04,977.0,1582.0
991,10420,101,2014MM05,1124.0,1839.0
992,10420,101,2014MM06,1116.0,1867.0
993,10420,101,2014KW02,3217.0,5288.0
994,10420,101,2014MM07,1091.0,1902.0
995,10420,101,2014MM08,1192.0,2121.0
996,10420,101,2014MM09,1133.0,1857.0
997,10420,101,2014KW03,3416.0,5880.0
998,10420,101,2014MM10,1140.0,1813.0
999,10420,101,2014MM11,967.0,1465.0
1000,10420,101,2014MM12,925.0,1423.0
1001,10420,101,2014KW04,3032.0,4701.0
1002,10420,101,2014JJ00,12143.0,19680.0
1003,10420,101,2015MM01,775.0,1186.0
1004,10420,101,2015MM02,827.0,1273.0
1005,10420,101,2015MM03,916.0,1404.0
1006,10420,101,2015KW01,2518.0,3863.0
1007,10420,101,2015MM04,1025.0,1650.0
1008,10420,101,2015MM05,1169.0,1924.0
1009,10420,101,2015MM06,1121.0,1802.0
1010,10420,101,2015KW02,3315.0,5376.0
1011,10420,101,2015MM07,1119.0,1916.0
1012,10420,101,2015MM08,1220.0,2123.0
1013,10420,101,2015MM09,1111.0,1806.0
1014,10420,101,2015KW03,3449.0,5845.0
1015,10420,101,2015MM10,1165.0,1838.0
1016,10420,101,2015MM11,998.0,1499.0
1017,10420,101,2015MM12,964.0,1488.0
1018,10420,101,2015KW04,3128.0,4825.0
1019,10420,101,2015JJ00,12410.0,19910.0
1020,10420,102,2012MM01,57.0,109.0
1021,10420,102,2012MM02,57.0,95.0
1022,10420,102,2012MM03,74.0,129.0
1023,10420,102,2012KW01,187.0,332.0
1024,10420,102,2012MM04,88.0,169.0
1025,10420,102,2012MM05,99.0,183.0
1026,10420,102,2012MM06,104.0,193.0
1027,10420,102,2012KW02,291.0,545.0
1028,10420,102,2012MM07,87.0,177.0
1029,10420,102,2012MM08,107.0,221.0
1030,10420,102,2012MM09,106.0,198.0
1031,10420,102,2012KW03,300.0,596.0
1032,10420,102,2012MM10,88.0,159.0
1033,10420,102,2012MM11,66.0,113.0
1034,10420,102,2012MM12,59.0,108.0
1035,10420,102,2012KW04,214.0,380.0
1036,10420,102,2012JJ00,992.0,1853.0
1037,10420,102,2013MM01,65.0,124.0
1038,10420,102,2013MM02,69.0,118.0
1039,10420,102,2013MM03,82.0,139.0
1040,10420,102,2013KW01,215.0,381.0
1041,10420,102,2013MM04,96.0,174.0
1042,10420,102,2013MM05,120.0,225.0
1043,10420,102,2013MM06,121.0,231.0
1044,10420,102,2013KW02,337.0,630.0
1045,10420,102,2013MM07,106.0,214.0
1046,10420,102,2013MM08,119.0,243.0
1047,10420,102,2013MM09,112.0,215.0
1048,10420,102,2013KW03,337.0,671.0
1049,10420,102,2013MM10,98.0,183.0
1050,10420,102,2013MM11,81.0,137.0
1051,10420,102,2013MM12,66.0,127.0
1052,10420,102,2013KW04,246.0,447.0
1053,10420,102,2013JJ00,1135.0,2129.0
1054,10420,102,2014MM01,73.0,120.0
1055,10420,102,2014MM02,69.0,114.0
1056,10420,102,2014MM03,91.0,152.0
1057,10420,102,2014KW01,233.0,386.0
1058,10420,102,2014MM04,108.0,189.0
1059,10420,102,2014MM05,127.0,218.0
1060,10420,102,2014MM06,124.0,228.0
1061,10420,102,2014KW02,359.0,635.0
1062,10420,102,2014MM07,119.0,209.0
1063,10420,102,2014MM08,126.0,239.0
1064,10420,102,2014MM09,128.0,229.0
1065,10420,102,2014KW03,373.0,677.0
1066,10420,102,2014MM10,121.0,209.0
1067,10420,102,2014MM11,97.0,152.0
1068,10420,102,2014MM12,95.0,149.0
1069,10420,102,2014KW04,312.0,509.0
1070,10420,102,2014JJ00,1277.0,2207.0
1071,10420,102,2015MM01,90.0,140.0
1072,10420,102,2015MM02,98.0,159.0
1073,10420,102,2015MM03,102.0,163.0
1074,10420,102,2015KW01,291.0,462.0
1075,10420,102,2015MM04,125.0,222.0
1076,10420,102,2015MM05,157.0,287.0
1077,10420,102,2015MM06,150.0,263.0
1078,10420,102,2015KW02,432.0,771.0
1079,10420,102,2015MM07,142.0,264.0
1080,10420,102,2015MM08,155.0,284.0
1081,10420,102,2015MM09,139.0,273.0
1082,10420,102,2015KW03,436.0,822.0
1083,10420,102,2015MM10,143.0,250.0
1084,10420,102,2015MM11,108.0,177.0
1085,10420,102,2015MM12,102.0,170.0
1086,10420,102,2015KW04,354.0,597.0
1087,10420,102,2015JJ00,1512.0,2652.0
1088,10420,103,2012MM01,7.0,14.0
1089,10420,103,2012MM02,7.0,15.0
1090,10420,103,2012MM03,12.0,24.0
1091,10420,103,2012KW01,26.0,52.0
1092,10420,103,2012MM04,16.0,29.0
1093,10420,103,2012MM05,14.0,27.0
1094,10420,103,2012MM06,13.0,25.0
1095,10420,103,2012KW02,43.0,81.0
1096,10420,103,2012MM07,14.0,25.0
1097,10420,103,2012MM08,17.0,33.0
1098,10420,103,2012MM09,14.0,24.0
1099,10420,103,2012KW03,45.0,82.0
1100,10420,103,2012MM10,13.0,22.0
1101,10420,103,2012MM11,9.0,17.0
1102,10420,103,2012MM12,9.0,17.0
1103,10420,103,2012KW04,31.0,57.0
1104,10420,103,2012JJ00,146.0,272.0
1105,10420,103,2013MM01,7.0,13.0
1106,10420,103,2013MM02,9.0,17.0
1107,10420,103,2013MM03,12.0,21.0
1108,10420,103,2013KW01,28.0,52.0
1109,10420,103,2013MM04,9.0,19.0
1110,10420,103,2013MM05,12.0,27.0
1111,10420,103,2013MM06,13.0,27.0
1112,10420,103,2013KW02,35.0,73.0
1113,10420,103,2013MM07,14.0,32.0
1114,10420,103,2013MM08,27.0,40.0
1115,10420,103,2013MM09,15.0,27.0
1116,10420,103,2013KW03,56.0,100.0
1117,10420,103,2013MM10,10.0,21.0
1118,10420,103,2013MM11,11.0,16.0
1119,10420,103,2013MM12,10.0,15.0
1120,10420,103,2013KW04,32.0,51.0
1121,10420,103,2013JJ00,150.0,276.0
1122,10420,103,2014MM01,7.0,11.0
1123,10420,103,2014MM02,8.0,11.0
1124,10420,103,2014MM03,8.0,14.0
1125,10420,103,2014KW01,23.0,36.0
1126,10420,103,2014MM04,14.0,22.0
1127,10420,103,2014MM05,15.0,26.0
1128,10420,103,2014MM06,13.0,21.0
1129,10420,103,2014KW02,42.0,70.0
1130,10420,103,2014MM07,13.0,20.0
1131,10420,103,2014MM08,11.0,25.0
1132,10420,103,2014MM09,11.0,19.0
1133,10420,103,2014KW03,35.0,64.0
1134,10420,103,2014MM10,11.0,19.0
1135,10420,103,2014MM11,9.0,15.0
1136,10420,103,2014MM12,8.0,14.0
1137,10420,103,2014KW04,29.0,48.0
1138,10420,103,2014JJ00,129.0,218.0
1139,10420,103,2015MM01,8.0,16.0
1140,10420,103,2015MM02,9.0,15.0
1141,10420,103,2015MM03,7.0,16.0
1142,10420,103,2015KW01,24.0,47.0
1143,10420,103,2015MM04,9.0,15.0
1144,10420,103,2015MM05,13.0,21.0
1145,10420,103,2015MM06,12.0,22.0
1146,10420,103,2015KW02,34.0,58.0
1147,10420,103,2015MM07,12.0,21.0
1148,10420,103,2015MM08,14.0,23.0
1149,10420,103,2015MM09,11.0,19.0
1150,10420,103,2015KW03,37.0,63.0
1151,10420,103,2015MM10,9.0,17.0
1152,10420,103,2015MM11,7.0,16.0
1153,10420,103,2015MM12,9.0,19.0
1154,10420,103,2015KW04,25.0,52.0
1155,10420,103,2015JJ00,120.0,220.0
1156,10420,104,2012MM01,19.0,32.0
1157,10420,104,2012MM02,24.0,39.0
1158,10420,104,2012MM03,29.0,50.0
1159,10420,104,2012KW01,73.0,121.0
1160,10420,104,2012MM04,35.0,66.0
1161,10420,104,2012MM05,45.0,88.0
1162,10420,104,2012MM06,40.0,72.0
1163,10420,104,2012KW02,119.0,226.0
1164,10420,104,2012MM07,41.0,87.0
1165,10420,104,2012MM08,47.0,94.0
1166,10420,104,2012MM09,40.0,74.0
1167,10420,104,2012KW03,128.0,255.0
1168,10420,104,2012MM10,34.0,62.0
1169,10420,104,2012MM11,29.0,50.0
1170,10420,104,2012MM12,29.0,49.0
1171,10420,104,2012KW04,91.0,161.0
1172,10420,104,2012JJ00,412.0,763.0
1173,10420,104,2013MM01,21.0,38.0
1174,10420,104,2013MM02,22.0,37.0
1175,10420,104,2013MM03,30.0,64.0
1176,10420,104,2013KW01,73.0,139.0
1177,10420,104,2013MM04,35.0,64.0
1178,10420,104,2013MM05,44.0,87.0
1179,10420,104,2013MM06,50.0,86.0
1180,10420,104,2013KW02,130.0,238.0
1181,10420,104,2013MM07,56.0,105.0
1182,10420,104,2013MM08,51.0,103.0
1183,10420,104,2013MM09,41.0,71.0
1184,10420,104,2013KW03,148.0,279.0
1185,10420,104,2013MM10,42.0,76.0
1186,10420,104,2013MM11,35.0,59.0
1187,10420,104,2013MM12,25.0,48.0
1188,10420,104,2013KW04,102.0,184.0
1189,10420,104,2013JJ00,454.0,840.0
1190,10420,104,2014MM01,26.0,44.0
1191,10420,104,2014MM02,28.0,48.0
1192,10420,104,2014MM03,37.0,63.0
1193,10420,104,2014KW01,92.0,156.0
1194,10420,104,2014MM04,41.0,70.0
1195,10420,104,2014MM05,48.0,82.0
1196,10420,104,2014MM06,44.0,86.0
1197,10420,104,2014KW02,133.0,238.0
1198,10420,104,2014MM07,42.0,89.0
1199,10420,104,2014MM08,46.0,96.0
1200,10420,104,2014MM09,44.0,82.0
1201,10420,104,2014KW03,132.0,267.0
1202,10420,104,2014MM10,40.0,72.0
1203,10420,104,2014MM11,33.0,60.0
1204,10420,104,2014MM12,33.0,58.0
1205,10420,104,2014KW04,106.0,190.0
1206,10420,104,2014JJ00,463.0,851.0
1207,10420,104,2015MM01,22.0,41.0
1208,10420,104,2015MM02,28.0,44.0
1209,10420,104,2015MM03,29.0,53.0
1210,10420,104,2015KW01,78.0,139.0
1211,10420,104,2015MM04,34.0,63.0
1212,10420,104,2015MM05,37.0,70.0
1213,10420,104,2015MM06,35.0,69.0
1214,10420,104,2015KW02,106.0,202.0
1215,10420,104,2015MM07,34.0,76.0
1216,10420,104,2015MM08,43.0,83.0
1217,10420,104,2015MM09,38.0,73.0
1218,10420,104,2015KW03,115.0,232.0
1219,10420,104,2015MM10,33.0,60.0
1220,10420,104,2015MM11,31.0,54.0
1221,10420,104,2015MM12,29.0,49.0
1222,10420,104,2015KW04,93.0,163.0
1223,10420,104,2015JJ00,393.0,735.0
1224,10420,105,2012MM01,196.0,308.0
1225,10420,105,2012MM02,218.0,345.0
1226,10420,105,2012MM03,259.0,415.0
1227,10420,105,2012KW01,673.0,1069.0
1228,10420,105,2012MM04,291.0,496.0
1229,10420,105,2012MM05,324.0,561.0
1230,10420,105,2012MM06,312.0,545.0
1231,10420,105,2012KW02,926.0,1602.0
1232,10420,105,2012MM07,314.0,568.0
1233,10420,105,2012MM08,340.0,631.0
1234,10420,105,2012MM09,313.0,542.0
1235,10420,105,2012KW03,967.0,1742.0
1236,10420,105,2012MM10,306.0,514.0
1237,10420,105,2012MM11,254.0,408.0
1238,10420,105,2012MM12,223.0,366.0
1239,10420,105,2012KW04,783.0,1289.0
1240,10420,105,2012JJ00,3350.0,5702.0
1241,10420,105,2013MM01,195.0,312.0
1242,10420,105,2013MM02,227.0,366.0
1243,10420,105,2013MM03,272.0,439.0
1244,10420,105,2013KW01,694.0,1117.0
1245,10420,105,2013MM04,296.0,497.0
1246,10420,105,2013MM05,335.0,569.0
1247,10420,105,2013MM06,329.0,556.0
1248,10420,105,2013KW02,960.0,1622.0
1249,10420,105,2013MM07,328.0,591.0
1250,10420,105,2013MM08,352.0,646.0
1251,10420,105,2013MM09,327.0,559.0
1252,10420,105,2013KW03,1006.0,1796.0
1253,10420,105,2013MM10,319.0,525.0
1254,10420,105,2013MM11,266.0,415.0
1255,10420,105,2013MM12,252.0,392.0
1256,10420,105,2013KW04,837.0,1332.0
1257,10420,105,2013JJ00,3497.0,5867.0
1258,10420,105,2014MM01,206.0,317.0
1259,10420,105,2014MM02,233.0,353.0
1260,10420,105,2014MM03,298.0,468.0
1261,10420,105,2014KW01,737.0,1137.0
1262,10420,105,2014MM04,302.0,487.0
1263,10420,105,2014MM05,331.0,543.0
1264,10420,105,2014MM06,335.0,567.0
1265,10420,105,2014KW02,969.0,1597.0
1266,10420,105,2014MM07,338.0,581.0
1267,10420,105,2014MM08,365.0,632.0
1268,10420,105,2014MM09,346.0,575.0
1269,10420,105,2014KW03,1048.0,1789.0
1270,10420,105,2014MM10,339.0,553.0
1271,10420,105,2014MM11,284.0,432.0
1272,10420,105,2014MM12,255.0,392.0
1273,10420,105,2014KW04,877.0,1377.0
