ID,Geslacht,Leeftijden,TypeZorg,BurgerlijkeStaat,Perioden,AantalInVerslagjaar_1,PercentageInVerslagjaar_2,TotaalUrenInVerslagjaar_3,GemiddeldPerPersoonInVerslagjaar_4,GemiddeldInBevolkingInVerslagjaar_5
2721,1,3, 0,3,2009JJ00,30630,44.34,5935,194,85.92
2722,1,3, 0,3,2010JJ00,31175,44.03,6139,197,86.69
2723,1,3, 0,4,2004JJ00,2300,33.27,383,167,55.42
2724,1,3, 0,4,2005JJ00,2460,33.72,440,179,60.29
2725,1,3, 0,4,2006JJ00,2655,34.31,452,170,58.43
2726,1,3, 0,4,2007JJ00,2900,34.98,496,171,59.9
2727,1,3, 0,4,2008JJ00,3160,35.16,541,171,60.19
2728,1,3, 0,4,2009JJ00,3350,34.57,586,175,60.46
2729,1,3, 0,4,2010JJ00,3600,33.98,633,176,59.72
2730,1,3, 1,0,2004JJ00,11880,5.74,1245,105,6.01
2731,1,3, 1,0,2005JJ00,16010,7.49,1818,114,8.51
2732,1,3, 1,0,2006JJ00,17655,8.0,2040,116,9.25
2733,1,3, 1,0,2007JJ00,18450,8.1,2138,116,9.39
2734,1,3, 1,0,2008JJ00,19040,8.05,2250,118,9.51
2735,1,3, 1,0,2009JJ00,19945,8.14,2445,123,9.98
2736,1,3, 1,0,2010JJ00,20050,7.84,2543,127,9.95
2737,1,3, 1,1,2004JJ00,420,4.37,44,104,4.56
2738,1,3, 1,1,2005JJ00,625,6.34,68,110,6.95
2739,1,3, 1,1,2006JJ00,725,7.23,80,111,8.04
2740,1,3, 1,1,2007JJ00,760,7.38,83,109,8.05
2741,1,3, 1,1,2008JJ00,780,7.21,86,111,7.97
2742,1,3, 1,1,2009JJ00,885,7.97,100,113,9.04
2743,1,3, 1,1,2010JJ00,970,8.19,110,113,9.29
2744,1,3, 1,2,2004JJ00,4270,3.32,380,89,2.96
2745,1,3, 1,2,2005JJ00,5200,3.9,517,99,3.88
2746,1,3, 1,2,2006JJ00,5580,4.04,559,100,4.05
2747,1,3, 1,2,2007JJ00,5895,4.12,598,101,4.18
2748,1,3, 1,2,2008JJ00,6220,4.18,665,107,4.47
2749,1,3, 1,2,2009JJ00,6690,4.31,753,113,4.85
2750,1,3, 1,2,2010JJ00,7000,4.31,825,118,5.08
2751,1,3, 1,3,2004JJ00,6690,10.78,771,115,12.42
2752,1,3, 1,3,2005JJ00,9430,14.86,1153,122,18.16
2753,1,3, 1,3,2006JJ00,10495,16.2,1311,125,20.23
2754,1,3, 1,3,2007JJ00,10830,16.41,1355,125,20.53
2755,1,3, 1,3,2008JJ00,11020,16.27,1391,126,20.53
2756,1,3, 1,3,2009JJ00,11245,16.28,1465,130,21.2
2757,1,3, 1,3,2010JJ00,10895,15.38,1470,135,20.76
2758,1,3, 1,4,2004JJ00,500,7.23,50,100,7.24
2759,1,3, 1,4,2005JJ00,755,10.38,80,106,10.95
2760,1,3, 1,4,2006JJ00,850,11.02,90,105,11.62
2761,1,3, 1,4,2007JJ00,960,11.61,102,106,12.27
2762,1,3, 1,4,2008JJ00,1020,11.35,108,106,11.99
2763,1,3, 1,4,2009JJ00,1125,11.6,127,113,13.13
2764,1,3, 1,4,2010JJ00,1180,11.16,138,117,13.04
2765,1,3, 2,0,2004JJ00,4325,2.09,1005,232,4.85
2766,1,3, 2,0,2005JJ00,5045,2.36,869,172,4.06
2767,1,3, 2,0,2006JJ00,6020,2.73,749,124,3.39
2768,1,3, 2,0,2007JJ00,9205,4.04,904,98,3.97
2769,1,3, 2,0,2008JJ00,13625,5.76,1225,90,5.18
2770,1,3, 2,0,2009JJ00,16895,6.89,1557,92,6.35
2771,1,3, 2,0,2010JJ00,19800,7.74,1778,90,6.95
2772,1,3, 2,1,2004JJ00,205,2.15,47,228,4.9
2773,1,3, 2,1,2005JJ00,200,2.03,36,182,3.68
2774,1,3, 2,1,2006JJ00,205,2.06,29,142,2.93
2775,1,3, 2,1,2007JJ00,365,3.53,31,84,2.97
2776,1,3, 2,1,2008JJ00,505,4.67,35,69,3.24
2777,1,3, 2,1,2009JJ00,635,5.73,54,85,4.87
2778,1,3, 2,1,2010JJ00,735,6.19,70,96,5.94
2779,1,3, 2,2,2004JJ00,2660,2.07,549,206,4.27
2780,1,3, 2,2,2005JJ00,3590,2.7,493,137,3.7
2781,1,3, 2,2,2006JJ00,4450,3.22,458,103,3.32
2782,1,3, 2,2,2007JJ00,6810,4.76,611,90,4.27
2783,1,3, 2,2,2008JJ00,9895,6.64,825,83,5.54
2784,1,3, 2,2,2009JJ00,12190,7.86,1066,87,6.87
2785,1,3, 2,2,2010JJ00,14210,8.75,1213,85,7.47
2786,1,3, 2,3,2004JJ00,1325,2.14,393,297,6.34
2787,1,3, 2,3,2005JJ00,1170,1.85,326,278,5.14
2788,1,3, 2,3,2006JJ00,1255,1.94,257,204,3.96
2789,1,3, 2,3,2007JJ00,1840,2.79,254,138,3.85
2790,1,3, 2,3,2008JJ00,2925,4.32,339,116,5.01
2791,1,3, 2,3,2009JJ00,3655,5.29,399,109,5.77
2792,1,3, 2,3,2010JJ00,4355,6.15,459,105,6.48
2793,1,3, 2,4,2004JJ00,135,1.92,16,124,2.38
2794,1,3, 2,4,2005JJ00,85,1.15,14,162,1.87
2795,1,3, 2,4,2006JJ00,110,1.41,5,44,0.63
2796,1,3, 2,4,2007JJ00,190,2.29,8,43,0.99
2797,1,3, 2,4,2008JJ00,300,3.33,26,86,2.85
2798,1,3, 2,4,2009JJ00,410,4.25,38,93,3.96
2799,1,3, 2,4,2010JJ00,505,4.75,36,71,3.38
2800,1,3, 3,0,2004JJ00,7165,3.46,215,30,1.04
2801,1,3, 3,0,2005JJ00,5870,2.75,121,21,0.57
2802,1,3, 3,0,2006JJ00,6025,2.73,118,20,0.53
2803,1,3, 3,0,2007JJ00,5200,2.28,102,20,0.45
2804,1,3, 3,0,2008JJ00,4330,1.83,83,19,0.35
2805,1,3, 3,0,2009JJ00,3650,1.49,69,19,0.28
2806,1,3, 3,0,2010JJ00,3440,1.34,67,19,0.26
2807,1,3, 3,1,2004JJ00,290,3.05,8,29,0.88
2808,1,3, 3,1,2005JJ00,270,2.74,6,22,0.61
2809,1,3, 3,1,2006JJ00,295,2.93,8,27,0.78
2810,1,3, 3,1,2007JJ00,235,2.29,7,29,0.66
2811,1,3, 3,1,2008JJ00,205,1.88,6,30,0.57
2812,1,3, 3,1,2009JJ00,170,1.52,6,35,0.53
2813,1,3, 3,1,2010JJ00,165,1.41,4,23,0.32
2814,1,3, 3,2,2004JJ00,5210,4.05,150,29,1.17
2815,1,3, 3,2,2005JJ00,4155,3.12,82,20,0.62
2816,1,3, 3,2,2006JJ00,4250,3.08,76,18,0.55
2817,1,3, 3,2,2007JJ00,3615,2.53,66,18,0.46
2818,1,3, 3,2,2008JJ00,3165,2.12,53,17,0.36
2819,1,3, 3,2,2009JJ00,2640,1.7,45,17,0.29
2820,1,3, 3,2,2010JJ00,2430,1.5,44,18,0.27
2821,1,3, 3,3,2004JJ00,1490,2.4,51,34,0.82
2822,1,3, 3,3,2005JJ00,1265,1.99,30,24,0.47
2823,1,3, 3,3,2006JJ00,1300,2.01,29,22,0.45
2824,1,3, 3,3,2007JJ00,1170,1.77,25,22,0.38
2825,1,3, 3,3,2008JJ00,815,1.21,20,24,0.29
2826,1,3, 3,3,2009JJ00,730,1.06,16,22,0.23
2827,1,3, 3,3,2010JJ00,735,1.04,16,22,0.23
2828,1,3, 3,4,2004JJ00,170,2.47,7,38,0.94
2829,1,3, 3,4,2005JJ00,180,2.45,3,18,0.44
2830,1,3, 3,4,2006JJ00,180,2.3,5,27,0.62
2831,1,3, 3,4,2007JJ00,180,2.17,4,23,0.5
2832,1,3, 3,4,2008JJ00,145,1.6,4,26,0.42
2833,1,3, 3,4,2009JJ00,110,1.14,2,19,0.22
2834,1,3, 3,4,2010JJ00,105,0.98,2,21,0.21
2835,1,3, 4,0,2004JJ00,9300,4.49,1432,154,6.92
2836,1,3, 4,0,2005JJ00,5665,2.65,933,165,4.37
2837,1,3, 4,0,2006JJ00,4875,2.21,888,182,4.02
2838,1,3, 4,0,2007JJ00,5500,2.42,1081,197,4.75
2839,1,3, 4,0,2008JJ00,8270,3.5,1815,219,7.67
2840,1,3, 4,0,2009JJ00,10510,4.29,2557,243,10.44
2841,1,3, 4,0,2010JJ00,11965,4.68,3108,260,12.15
2842,1,3, 4,1,2004JJ00,435,4.56,68,156,7.12
2843,1,3, 4,1,2005JJ00,315,3.21,53,169,5.42
2844,1,3, 4,1,2006JJ00,250,2.51,47,189,4.73
2845,1,3, 4,1,2007JJ00,310,3.02,62,197,5.96
2846,1,3, 4,1,2008JJ00,500,4.62,108,216,9.99
2847,1,3, 4,1,2009JJ00,620,5.58,152,245,13.7
2848,1,3, 4,1,2010JJ00,730,6.16,199,273,16.82
2849,1,3, 4,2,2004JJ00,3300,2.57,474,144,3.69
2850,1,3, 4,2,2005JJ00,2150,1.61,298,138,2.24
2851,1,3, 4,2,2006JJ00,1965,1.42,295,150,2.14
2852,1,3, 4,2,2007JJ00,1940,1.35,339,175,2.37
2853,1,3, 4,2,2008JJ00,2650,1.78,517,195,3.47
2854,1,3, 4,2,2009JJ00,3165,2.04,686,217,4.42
2855,1,3, 4,2,2010JJ00,3525,2.17,808,229,4.98
2856,1,3, 4,3,2004JJ00,5165,8.32,828,160,13.34
2857,1,3, 4,3,2005JJ00,2935,4.62,542,185,8.54
2858,1,3, 4,3,2006JJ00,2420,3.73,501,207,7.73
2859,1,3, 4,3,2007JJ00,2990,4.53,631,211,9.56
2860,1,3, 4,3,2008JJ00,4655,6.87,1093,235,16.15
2861,1,3, 4,3,2009JJ00,6135,8.88,1584,258,22.93
2862,1,3, 4,3,2010JJ00,6950,9.81,1910,275,26.97
2863,1,3, 4,4,2004JJ00,400,5.81,62,153,8.91
2864,1,3, 4,4,2005JJ00,265,3.66,40,149,5.45
2865,1,3, 4,4,2006JJ00,240,3.13,45,185,5.79
2866,1,3, 4,4,2007JJ00,260,3.14,50,192,6.03
2867,1,3, 4,4,2008JJ00,465,5.19,97,207,10.75
2868,1,3, 4,4,2009JJ00,585,6.05,135,231,13.98
2869,1,3, 4,4,2010JJ00,760,7.16,190,251,17.96
2870,1,3, 5,0,2004JJ00,1985,0.96,253,128,1.22
2871,1,3, 5,0,2005JJ00,2425,1.13,316,130,1.48
2872,1,3, 5,0,2006JJ00,2795,1.27,386,138,1.75
2873,1,3, 5,0,2007JJ00,2140,0.94,317,148,1.39
2874,1,3, 5,0,2008JJ00,1440,0.61,218,151,0.92
2875,1,3, 5,0,2009JJ00,1105,0.45,173,157,0.71
2876,1,3, 5,0,2010JJ00,905,0.35,142,157,0.56
2877,1,3, 5,1,2004JJ00,85,0.91,10,110,1.0
2878,1,3, 5,1,2005JJ00,110,1.14,13,120,1.36
2879,1,3, 5,1,2006JJ00,155,1.54,21,139,2.14
2880,1,3, 5,1,2007JJ00,125,1.22,20,158,1.93
2881,1,3, 5,1,2008JJ00,85,0.8,15,169,1.35
2882,1,3, 5,1,2009JJ00,65,0.6,11,157,0.95
2883,1,3, 5,1,2010JJ00,65,0.54,10,156,0.84
2884,1,3, 5,2,2004JJ00,895,0.7,105,117,0.82
2885,1,3, 5,2,2005JJ00,945,0.71,105,112,0.79
2886,1,3, 5,2,2006JJ00,990,0.72,121,123,0.88
2887,1,3, 5,2,2007JJ00,660,0.46,89,135,0.62
2888,1,3, 5,2,2008JJ00,480,0.32,66,138,0.44
2889,1,3, 5,2,2009JJ00,345,0.22,49,142,0.32
2890,1,3, 5,2,2010JJ00,300,0.18,45,149,0.27
2891,1,3, 5,3,2004JJ00,925,1.49,131,141,2.11
2892,1,3, 5,3,2005JJ00,1260,1.98,184,146,2.9
2893,1,3, 5,3,2006JJ00,1500,2.32,223,149,3.44
2894,1,3, 5,3,2007JJ00,1200,1.82,185,154,2.8
2895,1,3, 5,3,2008JJ00,765,1.13,121,158,1.78
2896,1,3, 5,3,2009JJ00,610,0.88,100,165,1.45
2897,1,3, 5,3,2010JJ00,480,0.68,79,163,1.11
2898,1,3, 5,4,2004JJ00,75,1.07,8,113,1.21
2899,1,3, 5,4,2005JJ00,110,1.54,14,121,1.86
2900,1,3, 5,4,2006JJ00,155,1.98,20,133,2.64
2901,1,3, 5,4,2007JJ00,150,1.83,23,149,2.73
2902,1,3, 5,4,2008JJ00,110,1.21,16,150,1.82
2903,1,3, 5,4,2009JJ00,85,0.88,13,159,1.39
2904,1,3, 5,4,2010JJ00,60,0.59,9,143,0.84
2905,1,3, 6,0,2004JJ00,12515,6.04,1602,128,7.74
2906,1,3, 6,0,2005JJ00,13340,6.24,1494,112,6.99
2907,1,3, 6,0,2006JJ00,14075,6.38,1658,118,7.52
2908,1,3, 6,0,2007JJ00,15905,6.98,2164,136,9.51
2909,1,3, 6,0,2008JJ00,14580,6.17,2041,140,8.63
2910,1,3, 6,0,2009JJ00,13620,5.56,1934,142,7.89
2911,1,3, 6,0,2010JJ00,13510,5.28,1976,146,7.73
2912,1,3, 6,1,2004JJ00,595,6.19,86,146,9.02
2913,1,3, 6,1,2005JJ00,555,5.65,74,134,7.57
2914,1,3, 6,1,2006JJ00,540,5.39,76,140,7.57
2915,1,3, 6,1,2007JJ00,620,5.98,94,153,9.14
2916,1,3, 6,1,2008JJ00,585,5.42,87,149,8.06
2917,1,3, 6,1,2009JJ00,540,4.88,79,145,7.09
2918,1,3, 6,1,2010JJ00,555,4.66,86,156,7.27
2919,1,3, 6,2,2004JJ00,8320,6.47,980,118,7.63
2920,1,3, 6,2,2005JJ00,9580,7.19,1048,109,7.87
2921,1,3, 6,2,2006JJ00,10350,7.5,1204,116,8.72
2922,1,3, 6,2,2007JJ00,11585,8.1,1518,131,10.61
2923,1,3, 6,2,2008JJ00,10505,7.05,1424,136,9.56
2924,1,3, 6,2,2009JJ00,9810,6.32,1344,137,8.66
2925,1,3, 6,2,2010JJ00,9650,5.94,1367,142,8.42
2926,1,3, 6,3,2004JJ00,3275,5.27,495,151,7.97
2927,1,3, 6,3,2005JJ00,2905,4.58,340,117,5.35
2928,1,3, 6,3,2006JJ00,2855,4.4,346,121,5.34
2929,1,3, 6,3,2007JJ00,3315,5.02,502,151,7.61
2930,1,3, 6,3,2008JJ00,3115,4.6,478,153,7.05
2931,1,3, 6,3,2009JJ00,2855,4.13,453,159,6.55
2932,1,3, 6,3,2010JJ00,2915,4.12,469,161,6.63
2933,1,3, 6,4,2004JJ00,325,4.73,41,126,5.95
2934,1,3, 6,4,2005JJ00,300,4.1,32,106,4.34
2935,1,3, 6,4,2006JJ00,330,4.28,32,97,4.16
2936,1,3, 6,4,2007JJ00,385,4.64,50,130,6.02
2937,1,3, 6,4,2008JJ00,375,4.18,52,140,5.83
2938,1,3, 6,4,2009JJ00,410,4.24,59,143,6.07
2939,1,3, 6,4,2010JJ00,390,3.68,53,136,5.02
2940,1,3, 7,0,2004JJ00,15215,7.35,4359,286,21.05
2941,1,3, 7,0,2005JJ00,16065,7.52,4764,297,22.28
2942,1,3, 7,0,2006JJ00,16435,7.45,5059,308,22.93
2943,1,3, 7,0,2007JJ00,13565,5.96,4401,324,19.33
2944,1,3, 7,0,2008JJ00,11240,4.75,3705,330,15.67
2945,1,3, 7,0,2009JJ00,9375,3.82,3194,341,13.04
2946,1,3, 7,0,2010JJ00,8490,3.32,2934,346,11.47
2947,1,3, 7,1,2004JJ00,790,8.24,248,314,25.85
2948,1,3, 7,1,2005JJ00,900,9.18,291,322,29.6
2949,1,3, 7,1,2006JJ00,990,9.87,344,349,34.39
2950,1,3, 7,1,2007JJ00,885,8.55,315,357,30.52
2951,1,3, 7,1,2008JJ00,760,7.03,274,361,25.38
2952,1,3, 7,1,2009JJ00,640,5.78,230,358,20.71
2953,1,3, 7,1,2010JJ00,585,4.92,219,375,18.46
2954,1,3, 7,2,2004JJ00,6265,4.87,1569,250,12.21
2955,1,3, 7,2,2005JJ00,6245,4.69,1606,257,12.06
2956,1,3, 7,2,2006JJ00,6150,4.46,1632,265,11.82
2957,1,3, 7,2,2007JJ00,4245,2.97,1214,286,8.49
2958,1,3, 7,2,2008JJ00,3285,2.21,967,294,6.49
2959,1,3, 7,2,2009JJ00,2710,1.75,835,308,5.38
2960,1,3, 7,2,2010JJ00,2455,1.51,775,315,4.77
2961,1,3, 7,3,2004JJ00,7465,12.03,2343,314,37.75
2962,1,3, 7,3,2005JJ00,8155,12.85,2608,320,41.08
2963,1,3, 7,3,2006JJ00,8510,13.13,2827,332,43.62
2964,1,3, 7,3,2007JJ00,7665,11.61,2612,341,39.57
2965,1,3, 7,3,2008JJ00,6445,9.52,2225,345,32.86
2966,1,3, 7,3,2009JJ00,5400,7.82,1919,355,27.78
2967,1,3, 7,3,2010JJ00,4845,6.84,1736,358,24.51
2968,1,3, 7,4,2004JJ00,695,10.04,199,287,28.79
2969,1,3, 7,4,2005JJ00,760,10.44,258,339,35.39
2970,1,3, 7,4,2006JJ00,790,10.19,255,324,32.97
2971,1,3, 7,4,2007JJ00,770,9.3,260,337,31.36
2972,1,3, 7,4,2008JJ00,745,8.3,239,320,26.53
2973,1,3, 7,4,2009JJ00,620,6.4,210,339,21.71
2974,1,3, 7,4,2010JJ00,600,5.66,204,340,19.28
2975,1,3, 8,0,2004JJ00,38380,18.53,3465,90,16.73
2976,1,3, 8,0,2005JJ00,40165,18.79,4415,110,20.65
2977,1,3, 8,0,2006JJ00,41760,18.93,4824,116,21.87
2978,1,3, 8,0,2007JJ00,39650,17.41,4820,122,21.17
2979,1,3, 8,0,2008JJ00,39990,16.91,4959,124,20.97
2980,1,3, 8,0,2009JJ00,40935,16.7,5293,129,21.6
2981,1,3, 8,0,2010JJ00,41405,16.19,5512,133,21.55
2982,1,3, 8,1,2004JJ00,1730,18.08,149,86,15.56
2983,1,3, 8,1,2005JJ00,1950,19.86,213,109,21.72
2984,1,3, 8,1,2006JJ00,2115,21.14,248,117,24.72
2985,1,3, 8,1,2007JJ00,2085,20.16,253,121,24.5
2986,1,3, 8,1,2008JJ00,2120,19.67,255,120,23.67
2987,1,3, 8,1,2009JJ00,2215,19.93,277,125,24.97
2988,1,3, 8,1,2010JJ00,2350,19.82,300,128,25.28
2989,1,3, 8,2,2004JJ00,14730,11.46,1097,74,8.53
2990,1,3, 8,2,2005JJ00,14535,10.92,1315,90,9.88
2991,1,3, 8,2,2006JJ00,14685,10.64,1377,94,9.98
2992,1,3, 8,2,2007JJ00,12740,8.9,1327,104,9.27
2993,1,3, 8,2,2008JJ00,12640,8.48,1382,109,9.28
2994,1,3, 8,2,2009JJ00,12915,8.32,1505,117,9.7
2995,1,3, 8,2,2010JJ00,13280,8.17,1618,122,9.96
2996,1,3, 8,3,2004JJ00,20245,32.62,2068,102,33.32
2997,1,3, 8,3,2005JJ00,21780,34.31,2676,123,42.15
2998,1,3, 8,3,2006JJ00,22925,35.37,2961,129,45.69
2999,1,3, 8,3,2007JJ00,22685,34.37,2985,132,45.22
3000,1,3, 8,3,2008JJ00,22885,33.79,3050,133,45.03
3001,1,3, 8,3,2009JJ00,23390,33.86,3209,137,46.46
3002,1,3, 8,3,2010JJ00,23170,32.72,3264,141,46.09
3003,1,3, 8,4,2004JJ00,1670,24.15,152,91,21.92
3004,1,3, 8,4,2005JJ00,1900,26.01,210,111,28.8
3005,1,3, 8,4,2006JJ00,2035,26.32,238,117,30.72
3006,1,3, 8,4,2007JJ00,2145,25.88,255,119,30.83
3007,1,3, 8,4,2008JJ00,2345,26.06,272,116,30.21
3008,1,3, 8,4,2009JJ00,2415,24.93,301,125,31.08
3009,1,3, 8,4,2010JJ00,2605,24.57,330,127,31.14
3010,1,3, 9,0,2004JJ00,41360,19.97,4811,116,23.23
3011,1,3, 9,0,2005JJ00,40115,18.77,4295,107,20.09
3012,1,3, 9,0,2006JJ00,41405,18.77,4404,106,19.96
3013,1,3, 9,0,2007JJ00,44170,19.4,4744,107,20.83
3014,1,3, 9,0,2008JJ00,47715,20.17,5294,111,22.38
3015,1,3, 9,0,2009JJ00,50395,20.57,5761,114,23.51
3016,1,3, 9,0,2010JJ00,53760,21.02,6201,115,24.25
3017,1,3, 9,1,2004JJ00,2025,21.14,264,130,27.55
3018,1,3, 9,1,2005JJ00,1970,20.06,246,125,25.0
3019,1,3, 9,1,2006JJ00,1985,19.82,262,132,26.15
3020,1,3, 9,1,2007JJ00,2180,21.08,264,121,25.57
3021,1,3, 9,1,2008JJ00,2345,21.75,286,122,26.48
3022,1,3, 9,1,2009JJ00,2440,21.97,298,122,26.83
3023,1,3, 9,1,2010JJ00,2600,21.94,346,133,29.15
3024,1,3, 9,2,2004JJ00,20550,15.99,2094,102,16.3
3025,1,3, 9,2,2005JJ00,21565,16.19,2014,93,15.13
3026,1,3, 9,2,2006JJ00,22915,16.6,2150,94,15.57
3027,1,3, 9,2,2007JJ00,24575,17.18,2368,96,16.55
3028,1,3, 9,2,2008JJ00,26335,17.68,2613,99,17.54
3029,1,3, 9,2,2009JJ00,27880,17.97,2835,102,18.27
3030,1,3, 9,2,2010JJ00,29840,18.37,3029,101,18.64
3031,1,3, 9,3,2004JJ00,17230,27.76,2282,132,36.76
3032,1,3, 9,3,2005JJ00,15170,23.89,1877,124,29.56
3033,1,3, 9,3,2006JJ00,15035,23.2,1848,123,28.52
3034,1,3, 9,3,2007JJ00,15810,23.95,1943,123,29.44
3035,1,3, 9,3,2008JJ00,17145,25.31,2183,127,32.23
3036,1,3, 9,3,2009JJ00,18045,26.12,2389,132,34.58
3037,1,3, 9,3,2010JJ00,19065,26.92,2566,135,36.23
3038,1,3, 9,4,2004JJ00,1555,22.5,172,110,24.8
3039,1,3, 9,4,2005JJ00,1410,19.35,159,112,21.74
3040,1,3, 9,4,2006JJ00,1470,19.01,144,98,18.56
3041,1,3, 9,4,2007JJ00,1605,19.36,168,105,20.24
3042,1,3, 9,4,2008JJ00,1890,21.0,212,112,23.59
3043,1,3, 9,4,2009JJ00,2030,20.95,240,118,24.79
3044,1,3, 9,4,2010JJ00,2250,21.25,262,116,24.69
3045,1,3,10,0,2004JJ00,36880,17.81,1835,50,8.86
3046,1,3,10,0,2005JJ00,37700,17.64,1605,43,7.51
3047,1,3,10,0,2006JJ00,39330,17.83,1670,42,7.57
3048,1,3,10,0,2007JJ00,36805,16.17,1543,42,6.78
3049,1,3,10,0,2008JJ00,31585,13.36,1083,34,4.58
3050,1,3,10,0,2009JJ00,27745,11.32,876,32,3.57
3051,1,3,10,0,2010JJ00,26345,10.3,835,32,3.27
3052,1,3,10,1,2004JJ00,1760,18.38,98,56,10.21
3053,1,3,10,1,2005JJ00,1840,18.7,83,45,8.46
3054,1,3,10,1,2006JJ00,1975,19.72,97,49,9.71
3055,1,3,10,1,2007JJ00,1865,18.04,95,51,9.17
3056,1,3,10,1,2008JJ00,1635,15.13,69,42,6.41
3057,1,3,10,1,2009JJ00,1420,12.78,56,40,5.08
3058,1,3,10,1,2010JJ00,1370,11.54,53,39,4.5
3059,1,3,10,2,2004JJ00,20690,16.1,1016,49,7.9
3060,1,3,10,2,2005JJ00,20925,15.71,820,39,6.16
3061,1,3,10,2,2006JJ00,21740,15.75,818,38,5.93
3062,1,3,10,2,2007JJ00,20105,14.05,739,37,5.16
3063,1,3,10,2,2008JJ00,17435,11.7,523,30,3.51
3064,1,3,10,2,2009JJ00,15505,9.99,438,28,2.82
3065,1,3,10,2,2010JJ00,14840,9.13,431,29,2.65
3066,1,3,10,3,2004JJ00,13160,21.2,662,50,10.66
3067,1,3,10,3,2005JJ00,13590,21.4,631,46,9.93
3068,1,3,10,3,2006JJ00,14165,21.86,684,48,10.56
3069,1,3,10,3,2007JJ00,13350,20.23,637,48,9.64
3070,1,3,10,3,2008JJ00,11145,16.45,434,39,6.4
3071,1,3,10,3,2009JJ00,9590,13.89,337,35,4.88
3072,1,3,10,3,2010JJ00,8980,12.68,309,34,4.37
3073,1,3,10,4,2004JJ00,1265,18.31,60,48,8.7
3074,1,3,10,4,2005JJ00,1350,18.53,71,53,9.75
3075,1,3,10,4,2006JJ00,1450,18.75,71,49,9.15
3076,1,3,10,4,2007JJ00,1485,17.94,73,49,8.84
3077,1,3,10,4,2008JJ00,1375,15.29,57,42,6.39
3078,1,3,10,4,2009JJ00,1225,12.66,44,36,4.58
3079,1,3,10,4,2010JJ00,1155,10.91,41,36,3.89
3080,2,0, 0,0,2004JJ00,443205,6.81,68544,155,10.53
3081,2,0, 0,0,2005JJ00,428860,6.56,69351,162,10.62
3082,2,0, 0,0,2006JJ00,435415,6.65,72745,167,11.11
3083,2,0, 0,0,2007JJ00,435310,6.63,72828,167,11.1
3084,2,0, 0,0,2008JJ00,439615,6.64,73332,167,11.08
3085,2,0, 0,0,2009JJ00,439280,6.59,75092,171,11.27
3086,2,0, 0,0,2010JJ00,442080,6.59,76410,173,11.4
3087,2,0, 0,1,2004JJ00,37290,2.13,5525,148,3.16
3088,2,0, 0,1,2005JJ00,36970,2.06,5657,153,3.16
3089,2,0, 0,1,2006JJ00,38000,2.09,5912,156,3.25
3090,2,0, 0,1,2007JJ00,37800,2.05,5872,155,3.18
3091,2,0, 0,1,2008JJ00,38130,2.04,5911,155,3.16
3092,2,0, 0,1,2009JJ00,37860,1.98,5998,158,3.13
3093,2,0, 0,1,2010JJ00,38180,1.95,6136,161,3.14
3094,2,0, 0,2,2004JJ00,137155,3.92,16507,120,4.72
3095,2,0, 0,2,2005JJ00,125020,3.59,15766,126,4.53
3096,2,0, 0,2,2006JJ00,125245,3.62,16298,130,4.71
3097,2,0, 0,2,2007JJ00,124030,3.6,16255,131,4.72
3098,2,0, 0,2,2008JJ00,123830,3.61,16396,132,4.78
3099,2,0, 0,2,2009JJ00,122805,3.58,16968,138,4.95
3100,2,0, 0,2,2010JJ00,124255,3.63,17478,141,5.11
3101,2,0, 0,3,2004JJ00,221520,31.21,39554,179,55.73
3102,2,0, 0,3,2005JJ00,219440,31.07,40677,185,57.59
3103,2,0, 0,3,2006JJ00,222965,31.71,42871,192,60.97
3104,2,0, 0,3,2007JJ00,223140,31.93,42907,192,61.4
3105,2,0, 0,3,2008JJ00,224640,32.22,42855,191,61.46
3106,2,0, 0,3,2009JJ00,223500,32.27,43472,195,62.77
3107,2,0, 0,3,2010JJ00,221610,32.15,43534,196,63.16
3108,2,0, 0,4,2004JJ00,47240,8.55,6958,147,12.59
3109,2,0, 0,4,2005JJ00,47435,8.6,7251,153,13.14
3110,2,0, 0,4,2006JJ00,49205,8.74,7664,156,13.61
3111,2,0, 0,4,2007JJ00,50340,8.74,7794,155,13.54
3112,2,0, 0,4,2008JJ00,53015,8.62,8170,154,13.28
3113,2,0, 0,4,2009JJ00,55115,8.76,8655,157,13.76
3114,2,0, 0,4,2010JJ00,58035,9.08,9263,160,14.5
3115,2,0, 1,0,2004JJ00,138165,2.12,13482,98,2.07
3116,2,0, 1,0,2005JJ00,175985,2.69,19383,110,2.97
3117,2,0, 1,0,2006JJ00,186850,2.85,21016,112,3.21
3118,2,0, 1,0,2007JJ00,187990,2.86,21419,114,3.26
3119,2,0, 1,0,2008JJ00,189195,2.86,21816,115,3.3
3120,2,0, 1,0,2009JJ00,190065,2.85,22704,119,3.41
3121,2,0, 1,0,2010JJ00,186950,2.79,22869,122,3.41
3122,2,0, 1,1,2004JJ00,10010,0.57,871,87,0.5
3123,2,0, 1,1,2005JJ00,14100,0.79,1415,100,0.79
3124,2,0, 1,1,2006JJ00,15885,0.87,1616,102,0.89
3125,2,0, 1,1,2007JJ00,16120,0.87,1655,103,0.9
3126,2,0, 1,1,2008JJ00,16410,0.88,1705,104,0.91
3127,2,0, 1,1,2009JJ00,16820,0.88,1833,109,0.96
