ID,Sectoren,Perioden,TotaalBelastingen_1,BTWBelastingOverToegevoegdeWaarde_2,LoonEnInkomstenbelasting_3,Vennootschapsbelasting_4,Accijnzen_5,VerbruiksbelOpMilieugrondslag_6,Milieuheffingen_7,Motorrijtuigenbelasting_8,BPMBelPersonenautoSEnMotorrijw_9,Overdrachtsbelasting_10,Onroerendezaakbelasting_11,Dividendbelasting_12,Vermogensheffingen_13,Assurantiebelasting_14,Kansspelbelasting_15,BankenbelastingInclResolutieheffing_16,Verhuurderheffing_17,Loonkostenheffing_18,OverigeBelastingen_19,TotaalBelastOpProductieEnInvoer_20,TotaalProductgebondenBelastingen_21,BTWBelastingOverToegevoegdeWaarde_22,TotaalAccijnzen_23,Benzineaccijns_24,AccijnsOpOverigeMineraleOlien_25,Tabakaccijns_26,Alcoholaccijns_27,Bieraccijns_28,WijnaccijnsEAMousserendeDranken_29,OverigeAccijnzen_30,VerbruiksbelOpAlcoholvrijeDranken_31,BelastingenOpMilieugrondslag_32,BPMBelOpPersonenautoSEnMotorrijw_33,Kansspelbelasting_34,Overdrachtsbelasting_35,Assurantiebelasting_36,Kapitaalbelasting_37,VoorraadheffingAardolieprodukten_38,TotaalNietProductgebondenBelastingen_39,Onroerendezaakbelasting_40,Motorrijtuigenbelasting_41,TotaalMilieuheffingen_42,Rioolrechten_43,HeffingenOpWaterverontreiniging_44,OmslagheffingWaterschappen_45,OverigeMilieuheffingen_46,BankenbelastingInclResolutieheffing_47,Verhuurderheffing_48,Loonkostenheffing_49,PBOHeffingen_50,InschrijfgeldenKamerVanKoophandel_51,Toeristenbelasting_52,NietProductgebondenOverig_53,TotaalBelastOpInkomenEnVermogen_54,TotaalBelastingenOpInkomen_55,Vennootschapsbelasting_56,Loonbelasting_57,Inkomstenbelasting_58,Dividendbelasting_59,Kansspelbelasting_60,TotaalBelastingenOpVermogen_61,Onroerendezaakbelasting_62,Vermogensbelasting_63,Motorrijtuigenbelasting_64,TotaalMilieuheffingen_65,Rioolrechten_66,HeffingenOpWaterverontreiniging_67,OmslagheffingWaterschappen_68,OverigeBelastingenInkomenEnVermogen_69,Vermogensheffingen_70
173,21,2014JJ00,137895.0,42708.0,45466.0,14511.0,11598.0,4810.0,211.0,3902.0,1121.0,1566.0,,3474.0,1525.0,2366.0,440.0,1453.0,1224.0,951.0,569.0,69300.0,64709.0,42708.0,11598.0,4042.0,3833.0,2632.0,311.0,423.0,330.0,27.0,213.0,4810.0,1121.0,220.0,1566.0,2366.0,0.0,107.0,4591.0,,752.0,211.0,,19.0,,192.0,1453.0,1224.0,951.0,,,,0.0,67070.0,63671.0,14511.0,45656.0,-190.0,3474.0,220.0,3399.0,,0.0,3150.0,,,,,249.0,1525.0
174,21,2015KW01,37442.0,10288.0,12275.0,6115.0,2619.0,1583.0,54.0,993.0,354.0,340.0,,887.0,360.0,852.0,126.0,113.0,336.0,39.0,108.0,16904.0,16169.0,10288.0,2619.0,978.0,875.0,508.0,73.0,105.0,73.0,7.0,44.0,1583.0,354.0,63.0,340.0,852.0,0.0,26.0,735.0,,192.0,54.0,,3.0,,51.0,113.0,336.0,39.0,,,,1.0,20178.0,19340.0,6115.0,12300.0,-25.0,887.0,63.0,838.0,,0.0,801.0,,,,,37.0,360.0
175,21,2015KW02,41729.0,10889.0,18893.0,3635.0,2934.0,1058.0,54.0,1040.0,310.0,394.0,,884.0,369.0,502.0,118.0,113.0,339.0,55.0,142.0,16991.0,16227.0,10889.0,2934.0,1059.0,987.0,598.0,77.0,121.0,86.0,6.0,55.0,1058.0,310.0,59.0,394.0,502.0,0.0,26.0,764.0,,201.0,54.0,,3.0,,51.0,113.0,339.0,55.0,,,,2.0,24369.0,23471.0,3635.0,15816.0,3077.0,884.0,59.0,898.0,,0.0,839.0,,,,,59.0,369.0
176,21,2015KW03,32663.0,10641.0,11089.0,3125.0,2760.0,925.0,55.0,949.0,299.0,488.0,,762.0,366.0,482.0,96.0,126.0,338.0,36.0,126.0,16470.0,15729.0,10641.0,2760.0,1011.0,919.0,553.0,75.0,119.0,78.0,5.0,59.0,925.0,299.0,48.0,488.0,482.0,0.0,27.0,741.0,,183.0,55.0,,4.0,,51.0,126.0,338.0,36.0,,,,3.0,15827.0,15024.0,3125.0,11743.0,-654.0,762.0,48.0,803.0,,0.0,766.0,,,,,37.0,366.0
177,21,2015KW04,34789.0,13061.0,9130.0,3233.0,2894.0,1458.0,51.0,991.0,499.0,550.0,,583.0,519.0,539.0,136.0,580.0,332.0,78.0,155.0,20381.0,19145.0,13061.0,2894.0,1061.0,976.0,563.0,89.0,106.0,92.0,7.0,49.0,1458.0,499.0,68.0,550.0,539.0,0.0,27.0,1236.0,,191.0,51.0,,6.0,,45.0,580.0,332.0,78.0,,,,4.0,13889.0,13014.0,3233.0,14094.0,-4964.0,583.0,68.0,875.0,,0.0,800.0,,,,,75.0,519.0
178,21,2015JJ00,146623.0,44879.0,51387.0,16108.0,11207.0,5024.0,214.0,3973.0,1462.0,1772.0,,3116.0,1614.0,2375.0,476.0,932.0,1345.0,208.0,531.0,70746.0,67270.0,44879.0,11207.0,4109.0,3757.0,2222.0,314.0,451.0,329.0,25.0,207.0,5024.0,1462.0,238.0,1772.0,2375.0,0.0,106.0,3476.0,,767.0,214.0,,16.0,,198.0,932.0,1345.0,208.0,,,,10.0,74263.0,70849.0,16108.0,53953.0,-2566.0,3116.0,238.0,3414.0,,0.0,3206.0,,,,,208.0,1614.0
179,21,2016KW01,39628.0,10854.0,12292.0,7432.0,2804.0,1691.0,56.0,1006.0,407.0,513.0,,448.0,381.0,856.0,114.0,228.0,365.0,37.0,144.0,18146.0,17262.0,10854.0,2804.0,1040.0,926.0,567.0,84.0,98.0,82.0,7.0,53.0,1691.0,407.0,57.0,513.0,856.0,0.0,27.0,884.0,,194.0,56.0,,5.0,,51.0,228.0,365.0,37.0,,,,4.0,21101.0,20229.0,7432.0,12386.0,-94.0,448.0,57.0,872.0,,0.0,812.0,,,,,60.0,381.0
180,21,2016KW02,42350.0,11688.0,15329.0,5870.0,2959.0,1095.0,56.0,1024.0,399.0,503.0,,1578.0,401.0,539.0,118.0,229.0,371.0,37.0,154.0,18231.0,17336.0,11688.0,2959.0,1045.0,969.0,665.0,76.0,120.0,79.0,5.0,67.0,1095.0,399.0,59.0,503.0,539.0,0.0,27.0,895.0,,198.0,56.0,,4.0,,52.0,229.0,371.0,37.0,,,,4.0,23718.0,22836.0,5870.0,16012.0,-683.0,1578.0,59.0,882.0,,0.0,826.0,,,,,56.0,401.0
181,21,2016KW03,35885.0,11449.0,11490.0,4573.0,2880.0,891.0,56.0,1006.0,399.0,568.0,,516.0,559.0,544.0,114.0,235.0,371.0,34.0,200.0,17788.0,16894.0,11449.0,2880.0,1020.0,933.0,638.0,76.0,125.0,83.0,5.0,78.0,891.0,399.0,57.0,568.0,544.0,0.0,28.0,894.0,,194.0,56.0,,4.0,,52.0,235.0,371.0,34.0,,,,4.0,17538.0,16636.0,4573.0,11973.0,-483.0,516.0,57.0,902.0,,0.0,812.0,,,,,90.0,559.0
182,21,2016KW04,37959.0,14566.0,11067.0,3160.0,3064.0,1654.0,56.0,1022.0,346.0,708.0,,435.0,504.0,526.0,136.0,229.0,367.0,55.0,64.0,21922.0,21016.0,14566.0,3064.0,1121.0,1034.0,621.0,88.0,103.0,89.0,8.0,58.0,1654.0,346.0,68.0,708.0,526.0,0.0,26.0,906.0,,197.0,56.0,,4.0,,52.0,229.0,367.0,55.0,,,,2.0,15533.0,14730.0,3160.0,14918.0,-3851.0,435.0,68.0,803.0,,0.0,825.0,,,,,-22.0,504.0
183,21,2016JJ00,155822.0,48557.0,50178.0,21035.0,11707.0,5331.0,224.0,4058.0,1551.0,2292.0,,2977.0,1845.0,2465.0,482.0,921.0,1474.0,163.0,562.0,76087.0,72508.0,48557.0,11707.0,4226.0,3862.0,2491.0,324.0,446.0,333.0,25.0,256.0,5331.0,1551.0,241.0,2292.0,2465.0,0.0,108.0,3579.0,,783.0,224.0,,17.0,,207.0,921.0,1474.0,163.0,,,,14.0,77890.0,74431.0,21035.0,55289.0,-5111.0,2977.0,241.0,3459.0,,0.0,3275.0,,,,,184.0,1845.0
184,21,2017KW01,45869.0,10914.0,15637.0,10044.0,2771.0,1761.0,64.0,981.0,589.0,570.0,,441.0,361.0,785.0,124.0,230.0,417.0,33.0,147.0,18478.0,17540.0,10914.0,2771.0,1056.0,939.0,516.0,82.0,96.0,76.0,6.0,60.0,1761.0,589.0,62.0,570.0,785.0,0.0,28.0,938.0,,189.0,64.0,,5.0,,59.0,230.0,417.0,33.0,,,,5.0,27030.0,26184.0,10044.0,13299.0,2338.0,441.0,62.0,846.0,,0.0,792.0,,,,,54.0,361.0
185,21,2017KW02,43328.0,12215.0,16656.0,4309.0,3052.0,1130.0,64.0,1028.0,519.0,669.0,,1674.0,439.0,565.0,142.0,236.0,416.0,37.0,177.0,19280.0,18324.0,12215.0,3052.0,1096.0,1000.0,661.0,79.0,128.0,83.0,5.0,76.0,1130.0,519.0,71.0,669.0,565.0,0.0,27.0,956.0,,198.0,64.0,,5.0,,59.0,236.0,416.0,37.0,,,,5.0,23609.0,22710.0,4309.0,17658.0,-1002.0,1674.0,71.0,899.0,,0.0,830.0,,,,,69.0,439.0
186,21,2017KW03,37156.0,12102.0,12627.0,3946.0,2828.0,952.0,64.0,1040.0,488.0,706.0,,530.0,341.0,550.0,114.0,243.0,416.0,37.0,172.0,18739.0,17773.0,12102.0,2828.0,1025.0,923.0,605.0,77.0,115.0,78.0,5.0,62.0,952.0,488.0,57.0,706.0,550.0,0.0,28.0,966.0,,201.0,64.0,,5.0,,59.0,243.0,416.0,37.0,,,,5.0,18076.0,17160.0,3946.0,13220.0,-593.0,530.0,57.0,916.0,,0.0,839.0,,,,,77.0,341.0
187,21,2017KW04,43853.0,14583.0,16119.0,3114.0,3036.0,1730.0,32.0,1021.0,404.0,781.0,,1015.0,500.0,586.0,92.0,239.0,369.0,41.0,191.0,22145.0,21262.0,14583.0,3036.0,1116.0,1012.0,615.0,92.0,109.0,85.0,7.0,68.0,1730.0,404.0,46.0,781.0,586.0,0.0,28.0,883.0,,197.0,32.0,,3.0,,29.0,239.0,369.0,41.0,,,,5.0,21208.0,20294.0,3114.0,18044.0,-1925.0,1015.0,46.0,914.0,,0.0,824.0,,,,,90.0,500.0
188,21,2017JJ00,170206.0,49814.0,61039.0,21413.0,11687.0,5573.0,224.0,4070.0,2000.0,2726.0,,3660.0,1641.0,2486.0,472.0,948.0,1618.0,148.0,687.0,78642.0,74899.0,49814.0,11687.0,4293.0,3874.0,2397.0,330.0,448.0,322.0,23.0,266.0,5573.0,2000.0,236.0,2726.0,2486.0,0.0,111.0,3743.0,,785.0,224.0,,18.0,,206.0,948.0,1618.0,148.0,,,,20.0,89923.0,86348.0,21413.0,62221.0,-1182.0,3660.0,236.0,3575.0,,0.0,3285.0,,,,,290.0,1641.0
189,22,1995JJ00,325.0,,,,,,,,,,,,,,,,,,325.0,325.0,,,,,,,,,,,,,,,,,,,325.0,,,,,,,,,,,325.0,,,0.0,,,,,,,,,,,,,,,,,
190,22,1996JJ00,352.0,,,,,,,,,,,,,,,,,,352.0,352.0,,,,,,,,,,,,,,,,,,,352.0,,,,,,,,,,,352.0,,,0.0,,,,,,,,,,,,,,,,,
191,22,1997JJ00,333.0,,,,,,,,,,,,,,,,,,333.0,333.0,,,,,,,,,,,,,,,,,,,333.0,,,,,,,,,,,333.0,,,0.0,,,,,,,,,,,,,,,,,
192,22,1998JJ00,316.0,,,,,,,,,,,,,,,,,,316.0,316.0,,,,,,,,,,,,,,,,,,,316.0,,,,,,,,,,,316.0,,,0.0,,,,,,,,,,,,,,,,,
193,22,1999JJ00,301.0,,,,,,,,,,,,,,,,,,301.0,301.0,,,,,,,,,,,,,,,,,,,301.0,,,,,,,,,,,301.0,,,0.0,,,,,,,,,,,,,,,,,
194,22,2000JJ00,290.0,,,,,,,,,,,,,,,,,,290.0,290.0,,,,,,,,,,,,,,,,,,,290.0,,,,,,,,,,,290.0,,,0.0,,,,,,,,,,,,,,,,,
195,22,2001JJ00,358.0,,,,,,,,,,,,,,,,,,358.0,358.0,,,,,,,,,,,,,,,,,,,358.0,,,,,,,,,,,358.0,,,0.0,,,,,,,,,,,,,,,,,
196,22,2002JJ00,334.0,,,,,,,,,,,,,,,,,,334.0,334.0,,,,,,,,,,,,,,,,,,,334.0,,,,,,,,,,,334.0,,,0.0,,,,,,,,,,,,,,,,,
197,22,2003JJ00,249.0,,,,,,,,,,,,,,,,,,249.0,249.0,,,,,,,,,,,,,,,,,,,249.0,,,,,,,,,,,249.0,,,0.0,,,,,,,,,,,,,,,,,
198,22,2004JJ00,244.0,,,,,,,,,,,,,,,,,,244.0,244.0,,,,,,,,,,,,,,,,,,,244.0,,,,,,,,,,,244.0,,,0.0,,,,,,,,,,,,,,,,,
199,22,2005JJ00,237.0,,,,,,,,,,,,,,,,,,237.0,237.0,,,,,,,,,,,,,,,,,,,237.0,,,,,,,,,,,237.0,,,0.0,,,,,,,,,,,,,,,,,
200,22,2006JJ00,198.0,,,,,,,,,,,,,,,,,,198.0,198.0,,,,,,,,,,,,,,,,,,,198.0,,,,,,,,,,,198.0,,,0.0,,,,,,,,,,,,,,,,,
201,22,2007JJ00,186.0,,,,,,,,,,,,,,,,,,186.0,186.0,,,,,,,,,,,,,,,,,,,186.0,,,,,,,,,,,186.0,,,0.0,,,,,,,,,,,,,,,,,
202,22,2008KW01,64.0,,,,,,,,,,,,,,,,,,64.0,64.0,,,,,,,,,,,,,,,,,,,64.0,,,,,,,,,,,45.0,,,19.0,,,,,,,,,,,,,,,,,
203,22,2008KW02,64.0,,,,,,,,,,,,,,,,,,64.0,64.0,,,,,,,,,,,,,,,,,,,64.0,,,,,,,,,,,45.0,,,19.0,,,,,,,,,,,,,,,,,
204,22,2008KW03,63.0,,,,,,,,,,,,,,,,,,63.0,63.0,,,,,,,,,,,,,,,,,,,63.0,,,,,,,,,,,44.0,,,19.0,,,,,,,,,,,,,,,,,
205,22,2008KW04,64.0,,,,,,,,,,,,,,,,,,64.0,64.0,,,,,,,,,,,,,,,,,,,64.0,,,,,,,,,,,44.0,,,20.0,,,,,,,,,,,,,,,,,
206,22,2008JJ00,255.0,,,,,,,,,,,,,,,,,,255.0,255.0,,,,,,,,,,,,,,,,,,,255.0,,,,,,,,,,,178.0,,,77.0,,,,,,,,,,,,,,,,,
207,22,2009KW01,60.0,,,,,,,,,,,,,,,,,,60.0,60.0,,,,,,,,,,,,,,,,,,,60.0,,,,,,,,,,,45.0,,,15.0,,,,,,,,,,,,,,,,,
208,22,2009KW02,62.0,,,,,,,,,,,,,,,,,,62.0,62.0,,,,,,,,,,,,,,,,,,,62.0,,,,,,,,,,,46.0,,,16.0,,,,,,,,,,,,,,,,,
209,22,2009KW03,64.0,,,,,,,,,,,,,,,,,,64.0,64.0,,,,,,,,,,,,,,,,,,,64.0,,,,,,,,,,,45.0,,,19.0,,,,,,,,,,,,,,,,,
210,22,2009KW04,69.0,,,,,,,,,,,,,,,,,,69.0,69.0,,,,,,,,,,,,,,,,,,,69.0,,,,,,,,,,,46.0,,,23.0,,,,,,,,,,,,,,,,,
211,22,2009JJ00,255.0,,,,,,,,,,,,,,,,,,255.0,255.0,,,,,,,,,,,,,,,,,,,255.0,,,,,,,,,,,182.0,,,73.0,,,,,,,,,,,,,,,,,
212,22,2010KW01,68.0,,,,,,,,,,,,,,,,,,68.0,68.0,,,,,,,,,,,,,,,,,,,68.0,,,,,,,,,,,43.0,,,25.0,,,,,,,,,,,,,,,,,
213,22,2010KW02,65.0,,,,,,,,,,,,,,,,,,65.0,65.0,,,,,,,,,,,,,,,,,,,65.0,,,,,,,,,,,42.0,,,23.0,,,,,,,,,,,,,,,,,
214,22,2010KW03,59.0,,,,,,,,,,,,,,,,,,59.0,59.0,,,,,,,,,,,,,,,,,,,59.0,,,,,,,,,,,42.0,,,17.0,,,,,,,,,,,,,,,,,
215,22,2010KW04,53.0,,,,,,,,,,,,,,,,,,53.0,53.0,,,,,,,,,,,,,,,,,,,53.0,,,,,,,,,,,42.0,,,11.0,,,,,,,,,,,,,,,,,
216,22,2010JJ00,245.0,,,,,,,,,,,,,,,,,,245.0,245.0,,,,,,,,,,,,,,,,,,,245.0,,,,,,,,,,,169.0,,,76.0,,,,,,,,,,,,,,,,,
217,22,2011KW01,57.0,,,,,,,,,,,,,,,,,,57.0,57.0,,,,,,,,,,,,,,,,,,,57.0,,,,,,,,,,,40.0,,,17.0,,,,,,,,,,,,,,,,,
218,22,2011KW02,79.0,,,,,,,,,,,,,,,,,,79.0,79.0,,,,,,,,,,,,,,,,,,,79.0,,,,,,,,,,,44.0,,,35.0,,,,,,,,,,,,,,,,,
219,22,2011KW03,67.0,,,,,,,,,,,,,,,,,,67.0,67.0,,,,,,,,,,,,,,,,,,,67.0,,,,,,,,,,,44.0,,,23.0,,,,,,,,,,,,,,,,,
220,22,2011KW04,75.0,,,,,,,,,,,,,,,,,,75.0,75.0,,,,,,,,,,,,,,,,,,,75.0,,,,,,,,,,,44.0,,,31.0,,,,,,,,,,,,,,,,,
221,22,2011JJ00,278.0,,,,,,,,,,,,,,,,,,278.0,278.0,,,,,,,,,,,,,,,,,,,278.0,,,,,,,,,,,172.0,,,106.0,,,,,,,,,,,,,,,,,
222,22,2012KW01,48.0,,,,,,,,,,,,,,,,,,48.0,48.0,,,,,,,,,,,,,,,,,,,48.0,,,,,,,,,,,41.0,,,7.0,,,,,,,,,,,,,,,,,
223,22,2012KW02,46.0,,,,,,,,,,,,,,,,,,46.0,46.0,,,,,,,,,,,,,,,,,,,46.0,,,,,,,,,,,40.0,,,6.0,,,,,,,,,,,,,,,,,
224,22,2012KW03,46.0,,,,,,,,,,,,,,,,,,46.0,46.0,,,,,,,,,,,,,,,,,,,46.0,,,,,,,,,,,40.0,,,6.0,,,,,,,,,,,,,,,,,
225,22,2012KW04,50.0,,,,,,,,,,,,,,,,,,50.0,50.0,,,,,,,,,,,,,,,,,,,50.0,,,,,,,,,,,44.0,,,6.0,,,,,,,,,,,,,,,,,
226,22,2012JJ00,190.0,,,,,,,,,,,,,,,,,,190.0,190.0,,,,,,,,,,,,,,,,,,,190.0,,,,,,,,,,,165.0,,,25.0,,,,,,,,,,,,,,,,,
227,22,2013KW01,161.0,,,,,,,,,,,,,,,,,,161.0,161.0,,,,,,,,,,,,,,,,,,,161.0,,,,,,,,,,,35.0,,,126.0,,,,,,,,,,,,,,,,,
228,22,2013KW02,162.0,,,,,,,,,,,,,,,,,,162.0,162.0,,,,,,,,,,,,,,,,,,,162.0,,,,,,,,,,,36.0,,,126.0,,,,,,,,,,,,,,,,,
229,22,2013KW03,163.0,,,,,,,,,,,,,,,,,,163.0,163.0,,,,,,,,,,,,,,,,,,,163.0,,,,,,,,,,,36.0,,,127.0,,,,,,,,,,,,,,,,,
230,22,2013KW04,161.0,,,,,,,,,,,,,,,,,,161.0,161.0,,,,,,,,,,,,,,,,,,,161.0,,,,,,,,,,,32.0,,,129.0,,,,,,,,,,,,,,,,,
231,22,2013JJ00,647.0,,,,,,,,,,,,,,,,,,647.0,647.0,,,,,,,,,,,,,,,,,,,647.0,,,,,,,,,,,139.0,,,508.0,,,,,,,,,,,,,,,,,
232,22,2014KW01,121.0,,,,,,,,,,,,,,,,,,121.0,121.0,,,,,,,,,,,,,,,,,,,121.0,,,,,,,,,,,8.0,,,113.0,,,,,,,,,,,,,,,,,
233,22,2014KW02,122.0,,,,,,,,,,,,,,,,,,122.0,122.0,,,,,,,,,,,,,,,,,,,122.0,,,,,,,,,,,8.0,,,114.0,,,,,,,,,,,,,,,,,
234,22,2014KW03,123.0,,,,,,,,,,,,,,,,,,123.0,123.0,,,,,,,,,,,,,,,,,,,123.0,,,,,,,,,,,9.0,,,114.0,,,,,,,,,,,,,,,,,
235,22,2014KW04,122.0,,,,,,,,,,,,,,,,,,122.0,122.0,,,,,,,,,,,,,,,,,,,122.0,,,,,,,,,,,8.0,,,114.0,,,,,,,,,,,,,,,,,
236,22,2014JJ00,488.0,,,,,,,,,,,,,,,,,,488.0,488.0,,,,,,,,,,,,,,,,,,,488.0,,,,,,,,,,,33.0,,,455.0,,,,,,,,,,,,,,,,,
237,22,2015KW01,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,0.0,,,0.0,,,,,,,,,,,,,,,,,
238,22,2015KW02,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,0.0,,,0.0,,,,,,,,,,,,,,,,,
239,22,2015KW03,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,0.0,,,0.0,,,,,,,,,,,,,,,,,
240,22,2015KW04,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,0.0,,,0.0,,,,,,,,,,,,,,,,,
241,22,2015JJ00,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,0.0,,,0.0,,,,,,,,,,,,,,,,,
242,22,2016KW01,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,0.0,,,0.0,,,,,,,,,,,,,,,,,
243,22,2016KW02,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,0.0,,,0.0,,,,,,,,,,,,,,,,,
244,22,2016KW03,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,0.0,,,0.0,,,,,,,,,,,,,,,,,
245,22,2016KW04,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,0.0,,,0.0,,,,,,,,,,,,,,,,,
246,22,2016JJ00,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,0.0,,,0.0,,,,,,,,,,,,,,,,,
247,22,2017KW01,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,0.0,,,0.0,,,,,,,,,,,,,,,,,
248,22,2017KW02,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,0.0,,,0.0,,,,,,,,,,,,,,,,,
249,22,2017KW03,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,0.0,,,0.0,,,,,,,,,,,,,,,,,
250,22,2017KW04,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,0.0,,,0.0,,,,,,,,,,,,,,,,,
251,22,2017JJ00,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,0.0,,,0.0,,,,,,,,,,,,,,,,,
252,30,1995JJ00,3951.0,,,,,,1714.0,145.0,,,1855.0,,8.0,,,,,,229.0,2271.0,,,,,,,,,,,,,,,,,,,2271.0,1317.0,35.0,737.0,146.0,270.0,315.0,6.0,,,,,123.0,53.0,6.0,1672.0,,,,,,,1672.0,538.0,,110.0,977.0,311.0,556.0,110.0,47.0,8.0
253,30,1996JJ00,4436.0,,,,,,1769.0,477.0,,,1953.0,,4.0,,,,,,233.0,2356.0,,,,,,,,,,,,,,,,,,,2356.0,1372.0,95.0,702.0,95.0,279.0,322.0,6.0,,,,,124.0,57.0,6.0,2076.0,,,,,,,2076.0,581.0,,382.0,1067.0,372.0,581.0,114.0,46.0,4.0
254,30,1997JJ00,4722.0,,,,,,1891.0,513.0,,,2078.0,,5.0,,,,,,235.0,2542.0,,,,,,,,,,,,,,,,,,,2542.0,1475.0,115.0,763.0,104.0,305.0,345.0,9.0,,,,,123.0,59.0,7.0,2175.0,,,,,,,2175.0,603.0,,398.0,1128.0,418.0,582.0,128.0,46.0,5.0
255,30,1998JJ00,5092.0,,,,,,1962.0,627.0,,,2249.0,,6.0,,,,,,248.0,2686.0,,,,,,,,,,,,,,,,,,,2686.0,1598.0,125.0,764.0,113.0,288.0,354.0,9.0,,,,,124.0,68.0,7.0,2400.0,,,,,,,2400.0,651.0,,502.0,1198.0,452.0,612.0,134.0,49.0,6.0
256,30,1999JJ00,5284.0,,,,,,2059.0,632.0,,,2337.0,,7.0,,,,,,249.0,2794.0,,,,,,,,,,,,,,,,,,,2794.0,1660.0,127.0,808.0,119.0,290.0,375.0,24.0,,,,,117.0,74.0,8.0,2483.0,,,,,,,2483.0,677.0,,505.0,1251.0,475.0,638.0,138.0,50.0,7.0
257,30,2000JJ00,5725.0,,,,,,2201.0,714.0,,,2543.0,,4.0,,,,,,263.0,3016.0,,,,,,,,,,,,,,,,,,,3016.0,1806.0,143.0,856.0,130.0,297.0,395.0,34.0,,,,,120.0,83.0,8.0,2705.0,,,,,,,2705.0,737.0,,571.0,1345.0,520.0,670.0,155.0,52.0,4.0
258,30,2001JJ00,6120.0,,,,,,2351.0,760.0,,,2723.0,,4.0,,,,,,282.0,3235.0,,,,,,,,,,,,,,,,,,,3235.0,1934.0,152.0,922.0,140.0,308.0,434.0,40.0,,,,,123.0,95.0,9.0,2881.0,,,,,,,2881.0,789.0,,608.0,1429.0,561.0,696.0,172.0,55.0,4.0
259,30,2002JJ00,6512.0,,,,,,2486.0,818.0,,,2907.0,,3.0,,,,,,298.0,3453.0,,,,,,,,,,,,,,,,,,,3453.0,2065.0,163.0,986.0,149.0,325.0,453.0,59.0,,,,,129.0,101.0,9.0,3056.0,,,,,,,3056.0,842.0,,655.0,1500.0,597.0,722.0,181.0,59.0,3.0
260,30,2003JJ00,6976.0,,,,,,2624.0,881.0,,,3163.0,,4.0,,,,,,304.0,3677.0,,,,,,,,,,,,,,,,,,,3677.0,2247.0,175.0,1013.0,161.0,334.0,485.0,33.0,,,,,136.0,96.0,10.0,3295.0,,,,,,,3295.0,916.0,,706.0,1611.0,644.0,765.0,202.0,62.0,4.0
261,30,2004JJ00,7423.0,,,,,,2735.0,974.0,,,3390.0,,4.0,,,,,,320.0,3881.0,,,,,,,,,,,,,,,,,,,3881.0,2408.0,193.0,1026.0,153.0,336.0,503.0,34.0,,,,,139.0,105.0,10.0,3538.0,,,,,,,3538.0,982.0,,781.0,1709.0,678.0,805.0,226.0,66.0,4.0
262,30,2005JJ00,7810.0,,,,,,2837.0,1055.0,,,3590.0,,4.0,,,,,,324.0,4051.0,,,,,,,,,,,,,,,,,,,4051.0,2559.0,210.0,1029.0,155.0,333.0,505.0,36.0,,,,,135.0,108.0,10.0,3755.0,,,,,,,3755.0,1031.0,,845.0,1808.0,731.0,832.0,245.0,71.0,4.0
263,30,2006JJ00,7021.0,,,,,,3009.0,1115.0,,,2558.0,,7.0,,,,,,332.0,4143.0,,,,,,,,,,,,,,,,,,,4143.0,2558.0,222.0,1103.0,204.0,341.0,523.0,35.0,,,,,136.0,114.0,10.0,2871.0,,,,,,,2871.0,,,893.0,1906.0,808.0,834.0,264.0,72.0,7.0
264,30,2007JJ00,7361.0,,,,,,3120.0,1204.0,,,2685.0,,5.0,,,,,,347.0,4296.0,,,,,,,,,,,,,,,,,,,4296.0,2685.0,231.0,1108.0,211.0,335.0,527.0,35.0,,,,,136.0,125.0,11.0,3060.0,,,,,,,3060.0,,,973.0,2012.0,883.0,855.0,274.0,75.0,5.0
