ID,Classifications,Periods,OutputBasicPrices_1,IntermediateConsumption_2,ValueAddedBasicPrices_3,ValueAddedBasicPrVolumeChanges_4,ValueAddedBasicPrVolumeIndices_5,ValueAddedBasicPrPricesOf2000_6,ValueAddedMarketPrices_7,TotalTaxesOnProductionAndImports_8,OnProducts_9,OtherOnProduction_10,TotalSubsidies_11,OnProducts_12,OtherOnProduction_13,TotalCompensationOfEmployees_14,WagesAndSalaries_15,EmployersSocialContributions_16,GrossOperatingSurplusMixedIncome_17,ConsumptionOfFixedCapital_18,NetOperatingSurplusMixedIncome_19
1446,RK_65_74,1980JJ00,44008.0,18720.0,25288.0,1.4,45.9,46701.0,25000.0,1252.0,775.0,477.0,1120.0,1063.0,57.0,13420.0,10669.0,2751.0,11448.0,5549.0,5899.0
1447,RK_65_74,1981JJ00,46191.0,19697.0,26494.0,-0.5,45.7,46469.0,26055.0,1197.0,669.0,528.0,1167.0,1108.0,59.0,13666.0,10875.0,2791.0,12359.0,6109.0,6250.0
1448,RK_65_74,1982JJ00,49281.0,20836.0,28445.0,1.4,46.3,47125.0,27980.0,1262.0,676.0,586.0,1212.0,1141.0,71.0,14295.0,11420.0,2875.0,13635.0,6467.0,7168.0
1449,RK_65_74,1983JJ00,52951.0,21675.0,31276.0,3.9,48.1,48944.0,30690.0,1419.0,781.0,638.0,1442.0,1367.0,75.0,15071.0,11910.0,3161.0,15642.0,6693.0,8949.0
1450,RK_65_74,1984JJ00,56024.0,23033.0,32991.0,0.8,48.5,49340.0,32118.0,1413.0,757.0,656.0,1709.0,1630.0,79.0,15351.0,12180.0,3171.0,17063.0,6982.0,10081.0
1451,RK_65_74,1985JJ00,58963.0,24559.0,34404.0,1.6,49.2,50114.0,33022.0,1539.0,832.0,707.0,2287.0,2214.0,73.0,16152.0,12862.0,3290.0,17618.0,7296.0,10322.0
1452,RK_65_74,1986JJ00,62142.0,25009.0,37133.0,5.8,52.1,52998.0,35989.0,1813.0,1052.0,761.0,2257.0,2196.0,61.0,17027.0,13583.0,3444.0,19406.0,7698.0,11708.0
1453,RK_65_74,1987JJ00,64715.0,26235.0,38480.0,2.5,53.4,54317.0,37158.0,1844.0,1017.0,827.0,2400.0,2339.0,61.0,17325.0,13790.0,3535.0,20389.0,8343.0,12046.0
1454,RK_65_74,1988JJ00,69517.0,28312.0,41205.0,3.6,55.3,56272.0,40009.0,1984.0,1128.0,856.0,2389.0,2324.0,65.0,18328.0,14701.0,3627.0,22086.0,9136.0,12950.0
1455,RK_65_74,1989JJ00,75329.0,31209.0,44120.0,6.9,59.1,60159.0,42854.0,2165.0,1307.0,858.0,2649.0,2573.0,76.0,19520.0,15882.0,3638.0,23818.0,9877.0,13941.0
1456,RK_65_74,1990JJ00,79622.0,33219.0,46403.0,6.2,62.8,63899.0,44983.0,2150.0,1253.0,897.0,2758.0,2673.0,85.0,21300.0,18645.0,2655.0,24291.0,10700.0,13591.0
1457,RK_65_74,1991JJ00,87308.0,36585.0,50723.0,3.8,65.2,66347.0,49052.0,2220.0,1276.0,944.0,2982.0,2947.0,35.0,23015.0,20114.0,2901.0,26799.0,11443.0,15356.0
1458,RK_65_74,1992JJ00,93461.0,39023.0,54438.0,3.6,67.5,68756.0,52518.0,2439.0,1372.0,1067.0,3325.0,3292.0,33.0,24666.0,21405.0,3261.0,28738.0,12380.0,16358.0
1459,RK_65_74,1993JJ00,98199.0,40871.0,57328.0,3.3,69.8,70996.0,55831.0,2704.0,1570.0,1134.0,3113.0,3067.0,46.0,26086.0,22701.0,3385.0,30154.0,12994.0,17160.0
1460,RK_65_74,1994JJ00,106615.0,44266.0,62349.0,3.8,72.4,73687.0,61383.0,3072.0,1869.0,1203.0,2933.0,2835.0,98.0,27503.0,24155.0,3348.0,33741.0,13474.0,20267.0
1461,RK_65_74,1995JJ00,113635.0,46945.0,66690.0,6.4,77.0,78404.0,67634.0,3016.0,1737.0,1279.0,1016.0,793.0,223.0,29662.0,26022.0,3640.0,35972.0,14082.0,21890.0
1462,RK_65_74,1996JJ00,125395.0,52128.0,73267.0,7.1,82.5,83958.0,74792.0,3555.0,2210.0,1345.0,986.0,685.0,301.0,32689.0,28665.0,4024.0,39534.0,14996.0,24538.0
1463,RK_65_74,1997JJ00,137729.0,57937.0,79792.0,6.8,88.1,89652.0,81663.0,4021.0,2633.0,1388.0,1175.0,762.0,413.0,36566.0,32106.0,4460.0,42251.0,16020.0,26231.0
1464,RK_65_74,1998JJ00,149502.0,63407.0,86095.0,5.1,92.6,94230.0,88284.0,4458.0,2945.0,1513.0,1346.0,756.0,590.0,40953.0,33351.0,7602.0,44219.0,17498.0,26721.0
1465,RK_65_74,1999JJ00,163826.0,69627.0,94199.0,5.4,97.5,99273.0,96769.0,5076.0,3416.0,1660.0,1491.0,846.0,645.0,45367.0,37070.0,8297.0,47817.0,19361.0,28456.0
1466,RK_65_74,2000JJ00,180290.0,78505.0,101785.0,2.5,100.0,101785.0,104741.0,5623.0,3821.0,1802.0,1549.0,865.0,684.0,49936.0,40669.0,9267.0,50731.0,21590.0,29141.0
1467,RK_65_74,2001JJ00,193228.0,84113.0,109115.0,2.8,102.8,104618.0,112798.0,6429.0,4493.0,1936.0,1611.0,810.0,801.0,54072.0,43942.0,10130.0,53908.0,23643.0,30265.0
1468,RK_65_74,2002JJ00,195766.0,85505.0,110261.0,-1.9,100.9,102656.0,114104.0,6584.0,4558.0,2026.0,1588.0,715.0,873.0,56161.0,44821.0,11340.0,52947.0,25391.0,27556.0
1469,RK_65_74,2003JJ00,201340.0,88114.0,113226.0,-0.2,100.6,102441.0,116898.0,6600.0,4437.0,2163.0,1601.0,765.0,836.0,57281.0,45148.0,12133.0,54618.0,26449.0,28169.0
1470,RK_65_74,2004JJ00,209440.0,91601.0,117839.0,2.5,103.1,104975.0,121860.0,7051.0,4746.0,2305.0,1726.0,725.0,1001.0,58793.0,45955.0,12838.0,57742.0,27767.0,29975.0
1471,RK_65_74,2005JJ00,221780.0,96038.0,125742.0,3.0,106.2,108127.0,130157.0,7658.0,5189.0,2469.0,1616.0,774.0,842.0,61097.0,48158.0,12939.0,63018.0,29100.0,33918.0
1472,RK_65_74,2006JJ00,231718.0,99036.0,132682.0,4.7,111.2,113175.0,137270.0,7926.0,5420.0,2506.0,1677.0,832.0,845.0,65855.0,51972.0,13883.0,65166.0,30685.0,34481.0
1473,RK_65_74,2007JJ00,242719.0,101183.0,141536.0,4.3,116.0,118074.0,146422.0,8396.0,5770.0,2626.0,1771.0,884.0,887.0,71794.0,56858.0,14936.0,68003.0,32214.0,35789.0
1474,RK_65_74,2008JJ00,255101.0,107798.0,147303.0,3.4,120.0,122094.0,151621.0,7916.0,5176.0,2740.0,1793.0,858.0,935.0,75642.0,59647.0,15995.0,69856.0,33785.0,36071.0
1475,RK_65_74,2009JJ00,263932.0,120472.0,143460.0,-3.1,116.2,118314.0,146145.0,6480.0,3596.0,2884.0,2080.0,911.0,1169.0,74214.0,58566.0,15648.0,67531.0,34408.0,33123.0
1476,RK_65   ,1969JJ00,1171.0,338.0,833.0,,20.2,2593.0,833.0,3.0,0.0,3.0,9.0,0.0,9.0,350.0,293.0,57.0,489.0,87.0,402.0
1477,RK_65   ,1970JJ00,1433.0,399.0,1034.0,19.2,24.1,3091.0,1034.0,4.0,0.0,4.0,9.0,0.0,9.0,460.0,383.0,77.0,579.0,110.0,469.0
1478,RK_65   ,1971JJ00,1725.0,475.0,1250.0,12.7,27.2,3483.0,1250.0,5.0,0.0,5.0,9.0,0.0,9.0,586.0,480.0,106.0,668.0,139.0,529.0
1479,RK_65   ,1972JJ00,2104.0,530.0,1574.0,16.2,31.6,4046.0,1608.0,40.0,34.0,6.0,11.0,0.0,11.0,742.0,601.0,141.0,837.0,166.0,671.0
1480,RK_65   ,1973JJ00,2668.0,637.0,2031.0,20.6,38.1,4881.0,2093.0,69.0,63.0,6.0,12.0,1.0,11.0,984.0,776.0,208.0,1052.0,201.0,851.0
1481,RK_65   ,1974JJ00,3229.0,797.0,2432.0,4.2,39.7,5086.0,2466.0,41.0,34.0,7.0,13.0,0.0,13.0,1229.0,963.0,266.0,1209.0,246.0,963.0
1482,RK_65   ,1975JJ00,4004.0,1018.0,2986.0,11.9,44.4,5692.0,3027.0,49.0,41.0,8.0,14.0,0.0,14.0,1583.0,1245.0,338.0,1409.0,296.0,1113.0
1483,RK_65   ,1976JJ00,4649.0,1216.0,3433.0,3.2,45.9,5877.0,3459.0,37.0,26.0,11.0,19.0,0.0,19.0,1794.0,1408.0,386.0,1647.0,328.0,1319.0
1484,RK_65   ,1977JJ00,5215.0,1428.0,3787.0,4.2,47.8,6125.0,3832.0,58.0,45.0,13.0,15.0,0.0,15.0,2009.0,1584.0,425.0,1780.0,346.0,1434.0
1485,RK_65   ,1978JJ00,6063.0,1639.0,4424.0,10.2,52.7,6748.0,4456.0,48.0,32.0,16.0,17.0,0.0,17.0,2315.0,1827.0,488.0,2110.0,352.0,1758.0
1486,RK_65   ,1979JJ00,6789.0,1948.0,4841.0,4.5,55.0,7051.0,4880.0,56.0,39.0,17.0,18.0,0.0,18.0,2604.0,2045.0,559.0,2238.0,376.0,1862.0
1487,RK_65   ,1980JJ00,7340.0,2271.0,5069.0,-2.3,53.8,6893.0,5108.0,59.0,39.0,20.0,20.0,0.0,20.0,2749.0,2153.0,596.0,2320.0,404.0,1916.0
1488,RK_65   ,1981JJ00,7879.0,2479.0,5400.0,-0.4,53.6,6868.0,5448.0,69.0,48.0,21.0,19.0,0.0,19.0,2921.0,2293.0,628.0,2477.0,451.0,2026.0
1489,RK_65   ,1982JJ00,8950.0,2695.0,6255.0,9.3,58.6,7504.0,6309.0,78.0,54.0,24.0,23.0,0.0,23.0,3297.0,2603.0,694.0,2957.0,481.0,2476.0
1490,RK_65   ,1983JJ00,10217.0,2879.0,7338.0,13.3,66.3,8500.0,7412.0,101.0,74.0,27.0,23.0,0.0,23.0,3766.0,2947.0,819.0,3568.0,492.0,3076.0
1491,RK_65   ,1984JJ00,10203.0,2976.0,7227.0,-4.7,63.2,8101.0,7307.0,109.0,80.0,29.0,25.0,0.0,25.0,3678.0,2886.0,792.0,3545.0,497.0,3048.0
1492,RK_65   ,1985JJ00,10597.0,3175.0,7422.0,0.3,63.4,8123.0,7497.0,105.0,75.0,30.0,23.0,0.0,23.0,3838.0,3019.0,819.0,3577.0,516.0,3061.0
1493,RK_65   ,1986JJ00,10954.0,3506.0,7448.0,1.9,64.6,8280.0,7580.0,161.0,132.0,29.0,14.0,0.0,14.0,3795.0,2985.0,810.0,3638.0,545.0,3093.0
1494,RK_65   ,1987JJ00,10821.0,3770.0,7051.0,-1.1,63.9,8192.0,7158.0,139.0,109.0,30.0,15.0,2.0,13.0,3700.0,2923.0,777.0,3334.0,595.0,2739.0
1495,RK_65   ,1988JJ00,11925.0,4410.0,7515.0,2.9,65.8,8428.0,7676.0,195.0,162.0,33.0,13.0,1.0,12.0,3889.0,3054.0,835.0,3605.0,769.0,2836.0
1496,RK_65   ,1989JJ00,12384.0,5055.0,7329.0,6.6,70.2,8988.0,7619.0,326.0,290.0,36.0,13.0,0.0,13.0,3951.0,3167.0,784.0,3355.0,969.0,2386.0
1497,RK_65   ,1990JJ00,11721.0,5446.0,6275.0,-1.1,69.4,8893.0,6510.0,272.0,236.0,36.0,16.0,1.0,15.0,4185.0,3511.0,674.0,2069.0,1088.0,981.0
1498,RK_65   ,1991JJ00,13109.0,6192.0,6917.0,2.4,71.1,9109.0,7151.0,271.0,234.0,37.0,4.0,0.0,4.0,4519.0,3771.0,748.0,2365.0,1207.0,1158.0
1499,RK_65   ,1992JJ00,14091.0,6760.0,7331.0,4.3,74.2,9501.0,7525.0,235.0,195.0,40.0,4.0,1.0,3.0,4800.0,3944.0,856.0,2494.0,1296.0,1198.0
1500,RK_65   ,1993JJ00,15055.0,7047.0,8008.0,3.0,76.4,9785.0,8234.0,269.0,227.0,42.0,4.0,1.0,3.0,5196.0,4216.0,980.0,2773.0,1368.0,1405.0
1501,RK_65   ,1994JJ00,16802.0,7772.0,9030.0,-1.5,75.2,9634.0,9256.0,272.0,226.0,46.0,4.0,0.0,4.0,5146.0,4275.0,871.0,3842.0,1398.0,2444.0
1502,RK_65   ,1995JJ00,18057.0,7842.0,10215.0,1.2,76.1,9747.0,10376.0,213.0,163.0,50.0,8.0,2.0,6.0,5223.0,4354.0,869.0,4948.0,1387.0,3561.0
1503,RK_65   ,1996JJ00,19020.0,8707.0,10313.0,7.2,81.5,10444.0,10533.0,278.0,221.0,57.0,18.0,1.0,17.0,5429.0,4552.0,877.0,4844.0,1450.0,3394.0
1504,RK_65   ,1997JJ00,20464.0,9985.0,10479.0,10.7,90.2,11558.0,10725.0,310.0,248.0,62.0,34.0,2.0,32.0,5955.0,5032.0,923.0,4494.0,1636.0,2858.0
1505,RK_65   ,1998JJ00,21410.0,11101.0,10309.0,6.6,96.2,12318.0,10575.0,338.0,268.0,70.0,57.0,2.0,55.0,6526.0,5159.0,1367.0,3768.0,1954.0,1814.0
1506,RK_65   ,1999JJ00,24175.0,12363.0,11812.0,4.2,100.2,12840.0,12104.0,374.0,293.0,81.0,57.0,1.0,56.0,7437.0,5948.0,1489.0,4350.0,2347.0,2003.0
1507,RK_65   ,2000JJ00,27868.0,15057.0,12811.0,-0.2,100.0,12811.0,13354.0,632.0,544.0,88.0,77.0,1.0,76.0,8240.0,6658.0,1582.0,4559.0,2747.0,1812.0
1508,RK_65   ,2001JJ00,29091.0,15390.0,13701.0,1.6,101.6,13010.0,14139.0,541.0,438.0,103.0,96.0,0.0,96.0,8888.0,7185.0,1703.0,4806.0,2984.0,1822.0
1509,RK_65   ,2002JJ00,31630.0,15008.0,16622.0,4.3,105.9,13564.0,16969.0,445.0,347.0,98.0,94.0,0.0,94.0,9722.0,7523.0,2199.0,6896.0,3058.0,3838.0
1510,RK_65   ,2003JJ00,33877.0,15778.0,18099.0,7.3,113.6,14553.0,18339.0,343.0,241.0,102.0,99.0,1.0,98.0,9840.0,7563.0,2277.0,8255.0,3082.0,5173.0
1511,RK_65   ,2004JJ00,35721.0,16696.0,19025.0,9.6,124.5,15956.0,19234.0,324.0,210.0,114.0,124.0,1.0,123.0,10101.0,7704.0,2397.0,8933.0,3147.0,5786.0
1512,RK_65   ,2005JJ00,37922.0,17764.0,20158.0,5.2,131.0,16787.0,20350.0,331.0,193.0,138.0,90.0,1.0,89.0,10462.0,8035.0,2427.0,9647.0,3141.0,6506.0
1513,RK_65   ,2006JJ00,34902.0,18852.0,16050.0,2.4,134.2,17197.0,16149.0,260.0,100.0,160.0,82.0,1.0,81.0,10822.0,8344.0,2478.0,5149.0,3159.0,1990.0
1514,RK_65   ,2007JJ00,33445.0,19516.0,13929.0,10.5,148.3,19003.0,13968.0,212.0,40.0,172.0,83.0,1.0,82.0,11762.0,9076.0,2686.0,2077.0,3175.0,-1098.0
1515,RK_65   ,2008JJ00,38256.0,21796.0,16460.0,12.9,167.4,21445.0,16466.0,182.0,8.0,174.0,87.0,2.0,85.0,11741.0,8877.0,2864.0,4630.0,3223.0,1407.0
1516,RK_65   ,2009JJ00,51092.0,26880.0,24212.0,-1.9,164.2,21032.0,24212.0,170.0,1.0,169.0,84.0,1.0,83.0,11394.0,8644.0,2750.0,12732.0,3195.0,9537.0
1517,RK_66   ,1969JJ00,1160.0,614.0,546.0,,45.7,2662.0,534.0,10.0,5.0,5.0,17.0,17.0,0.0,295.0,238.0,57.0,246.0,62.0,184.0
1518,RK_66   ,1970JJ00,1282.0,692.0,590.0,4.8,47.9,2789.0,572.0,10.0,5.0,5.0,23.0,23.0,0.0,325.0,262.0,63.0,260.0,72.0,188.0
1519,RK_66   ,1971JJ00,1469.0,797.0,672.0,2.7,49.2,2864.0,645.0,10.0,5.0,5.0,32.0,32.0,0.0,379.0,303.0,76.0,288.0,86.0,202.0
1520,RK_66   ,1972JJ00,1657.0,872.0,785.0,5.8,52.0,3030.0,791.0,55.0,48.0,7.0,42.0,42.0,0.0,437.0,347.0,90.0,341.0,103.0,238.0
1521,RK_66   ,1973JJ00,1952.0,1010.0,942.0,9.8,57.1,3328.0,946.0,69.0,60.0,9.0,56.0,56.0,0.0,528.0,411.0,117.0,405.0,117.0,288.0
1522,RK_66   ,1974JJ00,2239.0,1157.0,1082.0,9.1,62.3,3632.0,1079.0,80.0,70.0,10.0,73.0,73.0,0.0,629.0,487.0,142.0,443.0,133.0,310.0
1523,RK_66   ,1975JJ00,2353.0,1279.0,1074.0,-7.3,57.8,3366.0,1052.0,79.0,70.0,9.0,92.0,92.0,0.0,671.0,519.0,152.0,394.0,157.0,237.0
1524,RK_66   ,1976JJ00,2711.0,1438.0,1273.0,8.8,62.8,3661.0,1268.0,124.0,113.0,11.0,118.0,118.0,0.0,767.0,592.0,175.0,495.0,183.0,312.0
1525,RK_66   ,1977JJ00,2946.0,1571.0,1375.0,0.9,63.4,3693.0,1369.0,150.0,135.0,15.0,141.0,141.0,0.0,835.0,647.0,188.0,525.0,199.0,326.0
1526,RK_66   ,1978JJ00,3375.0,1746.0,1629.0,11.7,70.8,4125.0,1635.0,180.0,164.0,16.0,158.0,158.0,0.0,970.0,752.0,218.0,643.0,216.0,427.0
1527,RK_66   ,1979JJ00,3826.0,1915.0,1911.0,10.5,78.2,4558.0,1942.0,202.0,183.0,19.0,152.0,152.0,0.0,1147.0,886.0,261.0,745.0,243.0,502.0
1528,RK_66   ,1980JJ00,4147.0,2079.0,2068.0,1.6,79.5,4630.0,2096.0,211.0,189.0,22.0,161.0,161.0,0.0,1245.0,960.0,285.0,801.0,283.0,518.0
1529,RK_66   ,1981JJ00,4255.0,2201.0,2054.0,-5.3,75.2,4383.0,2089.0,216.0,194.0,22.0,159.0,159.0,0.0,1226.0,945.0,281.0,806.0,309.0,497.0
1530,RK_66   ,1982JJ00,4422.0,2262.0,2160.0,-1.9,73.8,4302.0,2179.0,209.0,185.0,24.0,166.0,166.0,0.0,1271.0,984.0,287.0,865.0,342.0,523.0
1531,RK_66   ,1983JJ00,4401.0,2296.0,2105.0,-9.7,66.7,3884.0,2105.0,232.0,208.0,24.0,208.0,208.0,0.0,1207.0,922.0,285.0,874.0,355.0,519.0
1532,RK_66   ,1984JJ00,4666.0,2413.0,2253.0,3.2,68.8,4008.0,2210.0,243.0,218.0,25.0,261.0,261.0,0.0,1247.0,957.0,290.0,981.0,374.0,607.0
1533,RK_66   ,1985JJ00,4716.0,2540.0,2176.0,-5.5,65.0,3789.0,2039.0,255.0,230.0,25.0,367.0,367.0,0.0,1217.0,936.0,281.0,934.0,394.0,540.0
1534,RK_66   ,1986JJ00,5038.0,2645.0,2393.0,9.1,70.9,4132.0,2282.0,275.0,249.0,26.0,360.0,360.0,0.0,1291.0,994.0,297.0,1076.0,419.0,657.0
1535,RK_66   ,1987JJ00,5429.0,2802.0,2627.0,5.5,74.8,4360.0,2430.0,232.0,204.0,28.0,401.0,401.0,0.0,1423.0,1103.0,320.0,1176.0,468.0,708.0
1536,RK_66   ,1988JJ00,6039.0,3035.0,3004.0,-4.7,71.3,4156.0,2840.0,260.0,235.0,25.0,399.0,399.0,0.0,1466.0,1126.0,340.0,1513.0,520.0,993.0
1537,RK_66   ,1989JJ00,6677.0,3270.0,3407.0,7.7,76.8,4474.0,3201.0,265.0,240.0,25.0,446.0,446.0,0.0,1522.0,1188.0,334.0,1860.0,551.0,1309.0
1538,RK_66   ,1990JJ00,6442.0,3097.0,3345.0,17.8,90.4,5269.0,3136.0,280.0,239.0,41.0,448.0,448.0,0.0,1644.0,1379.0,265.0,1660.0,602.0,1058.0
1539,RK_66   ,1991JJ00,7418.0,3639.0,3779.0,-3.3,87.5,5096.0,3522.0,294.0,251.0,43.0,508.0,508.0,0.0,1739.0,1457.0,282.0,1997.0,657.0,1340.0
1540,RK_66   ,1992JJ00,7668.0,3796.0,3872.0,9.5,95.8,5582.0,3561.0,290.0,249.0,41.0,560.0,560.0,0.0,1860.0,1552.0,308.0,1971.0,699.0,1272.0
1541,RK_66   ,1993JJ00,7606.0,3750.0,3856.0,10.5,105.9,6167.0,3613.0,325.0,279.0,46.0,522.0,522.0,0.0,1919.0,1597.0,322.0,1891.0,744.0,1147.0
1542,RK_66   ,1994JJ00,8697.0,4339.0,4358.0,-6.7,98.8,5756.0,4209.0,368.0,325.0,43.0,474.0,474.0,0.0,1982.0,1653.0,329.0,2333.0,757.0,1576.0
1543,RK_66   ,1995JJ00,9795.0,4837.0,4958.0,9.3,108.0,6290.0,5204.0,361.0,318.0,43.0,72.0,72.0,0.0,2050.0,1710.0,340.0,2865.0,787.0,2078.0
1544,RK_66   ,1996JJ00,10636.0,5369.0,5267.0,-3.8,103.8,6050.0,5513.0,381.0,336.0,45.0,90.0,90.0,0.0,2162.0,1800.0,362.0,3060.0,819.0,2241.0
1545,RK_66   ,1997JJ00,11396.0,6012.0,5384.0,0.7,104.5,6090.0,5700.0,452.0,405.0,47.0,89.0,89.0,0.0,2299.0,1910.0,389.0,3038.0,831.0,2207.0
1546,RK_66   ,1998JJ00,12324.0,6701.0,5623.0,2.1,106.7,6217.0,5967.0,479.0,430.0,49.0,86.0,86.0,0.0,2416.0,1867.0,549.0,3158.0,912.0,2246.0
1547,RK_66   ,1999JJ00,12793.0,7060.0,5733.0,2.8,109.7,6392.0,6061.0,449.0,394.0,55.0,66.0,66.0,0.0,2569.0,1984.0,585.0,3109.0,981.0,2128.0
1548,RK_66   ,2000JJ00,13656.0,7830.0,5826.0,-8.9,100.0,5826.0,6296.0,533.0,472.0,61.0,2.0,2.0,0.0,2744.0,2122.0,622.0,3021.0,1104.0,1917.0
1549,RK_66   ,2001JJ00,14641.0,8099.0,6542.0,0.2,100.2,5839.0,7153.0,682.0,616.0,66.0,5.0,5.0,0.0,2886.0,2236.0,650.0,3590.0,1077.0,2513.0
1550,RK_66   ,2002JJ00,14615.0,8213.0,6402.0,2.5,102.8,5986.0,7017.0,691.0,621.0,70.0,6.0,6.0,0.0,3205.0,2392.0,813.0,3127.0,1127.0,2000.0
1551,RK_66   ,2003JJ00,17176.0,8453.0,8723.0,0.1,102.8,5992.0,9458.0,818.0,745.0,73.0,10.0,10.0,0.0,3320.0,2488.0,832.0,5330.0,1012.0,4318.0
1552,RK_66   ,2004JJ00,17674.0,8717.0,8957.0,6.8,109.8,6398.0,9688.0,816.0,740.0,76.0,9.0,9.0,0.0,3397.0,2548.0,849.0,5484.0,992.0,4492.0
1553,RK_66   ,2005JJ00,19773.0,9036.0,10737.0,0.1,109.9,6401.0,11469.0,827.0,742.0,85.0,10.0,10.0,0.0,3291.0,2482.0,809.0,7361.0,962.0,6399.0
1554,RK_66   ,2006JJ00,21262.0,9758.0,11504.0,8.6,119.3,6952.0,12249.0,844.0,752.0,92.0,7.0,7.0,0.0,3732.0,2825.0,907.0,7680.0,964.0,6716.0
1555,RK_66   ,2007JJ00,21024.0,10222.0,10802.0,-5.9,112.3,6544.0,11598.0,901.0,805.0,96.0,9.0,9.0,0.0,3821.0,2898.0,923.0,6885.0,982.0,5903.0
1556,RK_66   ,2008JJ00,18503.0,10311.0,8192.0,-3.2,108.7,6332.0,8977.0,878.0,792.0,86.0,7.0,7.0,0.0,3732.0,2788.0,944.0,4374.0,969.0,3405.0
1557,RK_66   ,2009JJ00,18495.0,10030.0,8465.0,0.4,109.1,6359.0,9306.0,934.0,849.0,85.0,8.0,8.0,0.0,3601.0,2748.0,853.0,4779.0,998.0,3781.0
1558,RK_67   ,1969JJ00,496.0,205.0,291.0,,53.2,2150.0,291.0,1.0,0.0,1.0,0.0,0.0,0.0,198.0,158.0,40.0,92.0,13.0,79.0
1559,RK_67   ,1970JJ00,537.0,219.0,318.0,3.1,54.9,2216.0,318.0,1.0,0.0,1.0,0.0,0.0,0.0,226.0,180.0,46.0,91.0,16.0,75.0
1560,RK_67   ,1971JJ00,602.0,236.0,366.0,5.0,57.6,2328.0,366.0,1.0,0.0,1.0,0.0,0.0,0.0,261.0,207.0,54.0,104.0,21.0,83.0
1561,RK_67   ,1972JJ00,663.0,252.0,411.0,-5.5,54.5,2201.0,411.0,1.0,0.0,1.0,0.0,0.0,0.0,294.0,231.0,63.0,116.0,26.0,90.0
1562,RK_67   ,1973JJ00,757.0,284.0,473.0,1.0,55.0,2222.0,473.0,1.0,0.0,1.0,0.0,0.0,0.0,341.0,264.0,77.0,131.0,31.0,100.0
1563,RK_67   ,1974JJ00,828.0,291.0,537.0,2.1,56.2,2269.0,537.0,2.0,0.0,2.0,0.0,0.0,0.0,398.0,306.0,92.0,137.0,38.0,99.0
1564,RK_67   ,1975JJ00,864.0,275.0,589.0,-2.8,54.6,2206.0,589.0,2.0,0.0,2.0,0.0,0.0,0.0,448.0,345.0,103.0,139.0,45.0,94.0
1565,RK_67   ,1976JJ00,978.0,308.0,670.0,2.2,55.8,2254.0,670.0,3.0,0.0,3.0,0.0,0.0,0.0,507.0,389.0,118.0,160.0,50.0,110.0
1566,RK_67   ,1977JJ00,1080.0,335.0,745.0,1.6,56.7,2291.0,745.0,2.0,0.0,2.0,0.0,0.0,0.0,563.0,434.0,129.0,180.0,52.0,128.0
1567,RK_67   ,1978JJ00,1202.0,371.0,831.0,4.4,59.3,2393.0,831.0,2.0,0.0,2.0,0.0,0.0,0.0,625.0,482.0,143.0,204.0,54.0,150.0
1568,RK_67   ,1979JJ00,1294.0,396.0,898.0,1.4,60.1,2427.0,898.0,3.0,0.0,3.0,0.0,0.0,0.0,681.0,523.0,158.0,214.0,57.0,157.0
1569,RK_67   ,1980JJ00,1369.0,424.0,945.0,-1.0,59.5,2403.0,945.0,3.0,0.0,3.0,0.0,0.0,0.0,720.0,551.0,169.0,222.0,63.0,159.0
1570,RK_67   ,1981JJ00,1390.0,436.0,954.0,-2.6,57.9,2340.0,954.0,3.0,0.0,3.0,0.0,0.0,0.0,726.0,556.0,170.0,225.0,69.0,156.0
1571,RK_67   ,1982JJ00,1413.0,451.0,962.0,-4.5,55.3,2234.0,962.0,3.0,0.0,3.0,0.0,0.0,0.0,731.0,562.0,169.0,228.0,76.0,152.0
1572,RK_67   ,1983JJ00,1448.0,460.0,988.0,-8.6,50.6,2041.0,988.0,3.0,0.0,3.0,0.0,0.0,0.0,739.0,561.0,178.0,246.0,81.0,165.0
1573,RK_67   ,1984JJ00,1496.0,475.0,1021.0,-0.3,50.4,2035.0,1021.0,3.0,0.0,3.0,0.0,0.0,0.0,750.0,572.0,178.0,268.0,85.0,183.0
1574,RK_67   ,1985JJ00,1583.0,502.0,1081.0,5.0,52.9,2137.0,1081.0,4.0,0.0,4.0,0.0,0.0,0.0,799.0,611.0,188.0,278.0,91.0,187.0
1575,RK_67   ,1986JJ00,1680.0,521.0,1159.0,7.4,56.8,2295.0,1159.0,3.0,0.0,3.0,0.0,0.0,0.0,840.0,644.0,196.0,316.0,100.0,216.0
1576,RK_67   ,1987JJ00,1656.0,488.0,1168.0,-5.4,53.7,2170.0,1167.0,4.0,0.0,4.0,1.0,1.0,0.0,861.0,663.0,198.0,303.0,113.0,190.0
1577,RK_67   ,1988JJ00,1763.0,529.0,1234.0,5.2,56.6,2283.0,1234.0,6.0,0.0,6.0,0.0,0.0,0.0,922.0,723.0,199.0,306.0,125.0,181.0
1578,RK_67   ,1989JJ00,1921.0,552.0,1369.0,1.2,57.2,2311.0,1369.0,4.0,0.0,4.0,0.0,0.0,0.0,999.0,799.0,200.0,366.0,138.0,228.0
1579,RK_67   ,1990JJ00,2022.0,577.0,1445.0,5.0,60.1,2428.0,1445.0,3.0,0.0,3.0,0.0,0.0,0.0,1040.0,894.0,146.0,402.0,153.0,249.0
