ID,NuttigeToepassingEnEindverwerking,BedrijfstakkenBranchesSBI2008,Perioden,Bedrijfsafval_1
689,T001523,334800,2011JJ00,56.0
690,T001523,334800,2012JJ00,49.0
691,T001523,334800,2013JJ00,61.0
692,T001523,334800,2014JJ00,63.0
693,T001523,334800,2015JJ00,65.0
694,T001523,334800,2016JJ00,55.0
695,T001523,334800,2017JJ00,61.0
696,T001523,334800,2018JJ00,43.0
697,T001523,334800,2019JJ00,37.0
698,T001523,334800,2020JJ00,35.0
699,T001523,334800,2021JJ00,36.0
700,T001523,336500,1994JJ00,195.0
701,T001523,336500,1996JJ00,149.0
702,T001523,336500,1998JJ00,137.0
703,T001523,336500,2000JJ00,141.0
704,T001523,336500,2001JJ00,135.0
705,T001523,336500,2002JJ00,168.0
706,T001523,336500,2003JJ00,160.0
707,T001523,336500,2004JJ00,147.0
708,T001523,336500,2005JJ00,150.0
709,T001523,336500,2006JJ00,142.0
710,T001523,336500,2007JJ00,154.0
711,T001523,336500,2008JJ00,133.0
712,T001523,336500,2009JJ00,115.0
713,T001523,336500,2010JJ00,159.0
714,T001523,336500,2011JJ00,169.0
715,T001523,336500,2012JJ00,148.0
716,T001523,336500,2013JJ00,149.0
717,T001523,336500,2014JJ00,144.0
718,T001523,336500,2015JJ00,144.0
719,T001523,336500,2016JJ00,155.0
720,T001523,336500,2017JJ00,175.0
721,T001523,336500,2018JJ00,115.0
722,T001523,336500,2019JJ00,121.0
723,T001523,336500,2020JJ00,131.0
724,T001523,336500,2021JJ00,150.0
725,T001523,339205,1994JJ00,138.0
726,T001523,339205,1996JJ00,114.0
727,T001523,339205,1998JJ00,197.0
728,T001523,339205,2000JJ00,199.0
729,T001523,339205,2001JJ00,195.0
730,T001523,339205,2002JJ00,210.0
731,T001523,339205,2003JJ00,204.0
732,T001523,339205,2004JJ00,190.0
733,T001523,339205,2005JJ00,167.0
734,T001523,339205,2006JJ00,153.0
735,T001523,339205,2007JJ00,156.0
736,T001523,339205,2008JJ00,197.0
737,T001523,339205,2009JJ00,135.0
738,T001523,339205,2010JJ00,109.0
739,T001523,339205,2011JJ00,134.0
740,T001523,339205,2012JJ00,87.0
741,T001523,339205,2013JJ00,82.0
742,T001523,339205,2014JJ00,90.0
743,T001523,339205,2015JJ00,103.0
744,T001523,339205,2016JJ00,117.0
745,T001523,339205,2017JJ00,144.0
746,T001523,339205,2018JJ00,132.0
747,T001523,339205,2019JJ00,122.0
748,T001523,339205,2020JJ00,107.0
749,T001523,339205,2021JJ00,112.0
750,T001523,300023,1994JJ00,214.0
751,T001523,300023,1996JJ00,235.0
752,T001523,300023,1998JJ00,180.0
753,T001523,300023,2000JJ00,265.0
754,T001523,300023,2001JJ00,264.0
755,T001523,300023,2002JJ00,233.0
756,T001523,300023,2003JJ00,223.0
757,T001523,300023,2004JJ00,271.0
758,T001523,300023,2005JJ00,269.0
759,T001523,300023,2006JJ00,259.0
760,T001523,300023,2007JJ00,272.0
761,T001523,300023,2008JJ00,292.0
762,T001523,300023,2009JJ00,259.0
763,T001523,300023,2010JJ00,258.0
764,T001523,300023,2011JJ00,256.0
765,T001523,300023,2012JJ00,
766,T001523,300023,2013JJ00,
767,T001523,300023,2014JJ00,
768,T001523,300023,2015JJ00,
769,T001523,300023,2016JJ00,
770,T001523,300023,2017JJ00,
771,T001523,300023,2018JJ00,
772,T001523,300023,2019JJ00,
773,T001523,300023,2020JJ00,
774,T001523,300023,2021JJ00,
775,T001523,900046,1994JJ00,
776,T001523,900046,1996JJ00,
777,T001523,900046,1998JJ00,
778,T001523,900046,2000JJ00,
779,T001523,900046,2001JJ00,
780,T001523,900046,2002JJ00,
781,T001523,900046,2003JJ00,
782,T001523,900046,2004JJ00,
783,T001523,900046,2005JJ00,
784,T001523,900046,2006JJ00,
785,T001523,900046,2007JJ00,
786,T001523,900046,2008JJ00,248.0
787,T001523,900046,2009JJ00,214.0
788,T001523,900046,2010JJ00,215.0
789,T001523,900046,2011JJ00,213.0
790,T001523,900046,2012JJ00,
791,T001523,900046,2013JJ00,
792,T001523,900046,2014JJ00,
793,T001523,900046,2015JJ00,
794,T001523,900046,2016JJ00,
795,T001523,900046,2017JJ00,
796,T001523,900046,2018JJ00,
797,T001523,900046,2019JJ00,
798,T001523,900046,2020JJ00,
799,T001523,900046,2021JJ00,
800,T001523,341600,1994JJ00,
801,T001523,341600,1996JJ00,
802,T001523,341600,1998JJ00,
803,T001523,341600,2000JJ00,
804,T001523,341600,2001JJ00,
805,T001523,341600,2002JJ00,
806,T001523,341600,2003JJ00,
807,T001523,341600,2004JJ00,
808,T001523,341600,2005JJ00,
809,T001523,341600,2006JJ00,
810,T001523,341600,2007JJ00,
811,T001523,341600,2008JJ00,163.0
812,T001523,341600,2009JJ00,131.0
813,T001523,341600,2010JJ00,130.0
814,T001523,341600,2011JJ00,129.0
815,T001523,341600,2012JJ00,164.0
816,T001523,341600,2013JJ00,153.0
817,T001523,341600,2014JJ00,146.0
818,T001523,341600,2015JJ00,164.0
819,T001523,341600,2016JJ00,143.0
820,T001523,341600,2017JJ00,141.0
821,T001523,341600,2018JJ00,153.0
822,T001523,341600,2019JJ00,142.0
823,T001523,341600,2020JJ00,141.0
824,T001523,341600,2021JJ00,152.0
825,T001523,342400,1994JJ00,
826,T001523,342400,1996JJ00,
827,T001523,342400,1998JJ00,
828,T001523,342400,2000JJ00,
829,T001523,342400,2001JJ00,
830,T001523,342400,2002JJ00,
831,T001523,342400,2003JJ00,
832,T001523,342400,2004JJ00,
833,T001523,342400,2005JJ00,
834,T001523,342400,2006JJ00,
835,T001523,342400,2007JJ00,
836,T001523,342400,2008JJ00,85.0
837,T001523,342400,2009JJ00,83.0
838,T001523,342400,2010JJ00,85.0
839,T001523,342400,2011JJ00,84.0
840,T001523,342400,2012JJ00,89.0
841,T001523,342400,2013JJ00,89.0
842,T001523,342400,2014JJ00,64.0
843,T001523,342400,2015JJ00,64.0
844,T001523,342400,2016JJ00,69.0
845,T001523,342400,2017JJ00,66.0
846,T001523,342400,2018JJ00,63.0
847,T001523,342400,2019JJ00,65.0
848,T001523,342400,2020JJ00,52.0
849,T001523,342400,2021JJ00,53.0
850,T001523,344400,1994JJ00,
851,T001523,344400,1996JJ00,
852,T001523,344400,1998JJ00,
853,T001523,344400,2000JJ00,
854,T001523,344400,2001JJ00,
855,T001523,344400,2002JJ00,
856,T001523,344400,2003JJ00,
857,T001523,344400,2004JJ00,
858,T001523,344400,2005JJ00,
859,T001523,344400,2006JJ00,
860,T001523,344400,2007JJ00,
861,T001523,344400,2008JJ00,44.0
862,T001523,344400,2009JJ00,45.0
863,T001523,344400,2010JJ00,43.0
864,T001523,344400,2011JJ00,43.0
865,T001523,344400,2012JJ00,60.0
866,T001523,344400,2013JJ00,59.0
867,T001523,344400,2014JJ00,58.0
868,T001523,344400,2015JJ00,57.0
869,T001523,344400,2016JJ00,57.0
870,T001523,344400,2017JJ00,57.0
871,T001523,344400,2018JJ00,67.0
872,T001523,344400,2019JJ00,71.0
873,T001523,344400,2020JJ00,61.0
874,T001523,344400,2021JJ00,52.0
875,T001523,346600,1994JJ00,1391.0
876,T001523,346600,1996JJ00,1399.0
877,T001523,346600,1998JJ00,1538.0
878,T001523,346600,2000JJ00,1644.0
879,T001523,346600,2001JJ00,1580.0
880,T001523,346600,2002JJ00,1707.0
881,T001523,346600,2003JJ00,1590.0
882,T001523,346600,2004JJ00,1503.0
883,T001523,346600,2005JJ00,1359.0
884,T001523,346600,2006JJ00,1259.0
885,T001523,346600,2007JJ00,1328.0
886,T001523,346600,2008JJ00,1318.0
887,T001523,346600,2009JJ00,1269.0
888,T001523,346600,2010JJ00,1152.0
889,T001523,346600,2011JJ00,1165.0
890,T001523,346600,2012JJ00,1350.0
891,T001523,346600,2013JJ00,1335.0
892,T001523,346600,2014JJ00,1656.0
893,T001523,346600,2015JJ00,2092.0
894,T001523,346600,2016JJ00,2045.0
895,T001523,346600,2017JJ00,1978.0
896,T001523,346600,2018JJ00,1530.0
897,T001523,346600,2019JJ00,1084.0
898,T001523,346600,2020JJ00,444.0
899,T001523,346600,2021JJ00,586.0
900,T001523,348000,1994JJ00,
901,T001523,348000,1996JJ00,
902,T001523,348000,1998JJ00,
903,T001523,348000,2000JJ00,
904,T001523,348000,2001JJ00,
905,T001523,348000,2002JJ00,
906,T001523,348000,2003JJ00,
907,T001523,348000,2004JJ00,
908,T001523,348000,2005JJ00,
909,T001523,348000,2006JJ00,
910,T001523,348000,2007JJ00,8203.0
911,T001523,348000,2008JJ00,8627.0
912,T001523,348000,2009JJ00,8950.0
913,T001523,348000,2010JJ00,8785.0
914,T001523,348000,2011JJ00,9196.0
915,T001523,348000,2012JJ00,8607.0
916,T001523,348000,2013JJ00,8735.0
917,T001523,348000,2014JJ00,9047.0
918,T001523,348000,2015JJ00,8923.0
919,T001523,348000,2016JJ00,9469.0
920,T001523,348000,2017JJ00,9632.0
921,T001523,348000,2018JJ00,9669.0
922,T001523,348000,2019JJ00,9791.0
923,T001523,348000,2020JJ00,10481.0
924,T001523,348000,2021JJ00,10540.0
925,T001523,348200,1994JJ00,122.0
926,T001523,348200,1996JJ00,136.0
927,T001523,348200,1998JJ00,171.0
928,T001523,348200,2000JJ00,144.0
929,T001523,348200,2001JJ00,154.0
930,T001523,348200,2002JJ00,161.0
931,T001523,348200,2003JJ00,163.0
932,T001523,348200,2004JJ00,174.0
933,T001523,348200,2005JJ00,186.0
934,T001523,348200,2006JJ00,196.0
935,T001523,348200,2007JJ00,187.0
936,T001523,348200,2008JJ00,175.0
937,T001523,348200,2009JJ00,167.0
938,T001523,348200,2010JJ00,173.0
939,T001523,348200,2011JJ00,171.0
940,T001523,348200,2012JJ00,162.0
941,T001523,348200,2013JJ00,160.0
942,T001523,348200,2014JJ00,330.0
943,T001523,348200,2015JJ00,366.0
944,T001523,348200,2016JJ00,263.0
945,T001523,348200,2017JJ00,272.0
946,T001523,348200,2018JJ00,266.0
947,T001523,348200,2019JJ00,268.0
948,T001523,348200,2020JJ00,269.0
949,T001523,348200,2021JJ00,271.0
950,T001523,348500,1994JJ00,
951,T001523,348500,1996JJ00,
952,T001523,348500,1998JJ00,
953,T001523,348500,2000JJ00,
954,T001523,348500,2001JJ00,
955,T001523,348500,2002JJ00,
956,T001523,348500,2003JJ00,
957,T001523,348500,2004JJ00,
958,T001523,348500,2005JJ00,
959,T001523,348500,2006JJ00,
960,T001523,348500,2007JJ00,1317.0
961,T001523,348500,2008JJ00,1397.0
962,T001523,348500,2009JJ00,1492.0
963,T001523,348500,2010JJ00,1508.0
964,T001523,348500,2011JJ00,1550.0
965,T001523,348500,2012JJ00,1541.0
966,T001523,348500,2013JJ00,1580.0
967,T001523,348500,2014JJ00,1605.0
968,T001523,348500,2015JJ00,1560.0
969,T001523,348500,2016JJ00,1631.0
970,T001523,348500,2017JJ00,1663.0
971,T001523,348500,2018JJ00,1567.0
972,T001523,348500,2019JJ00,1601.0
973,T001523,348500,2020JJ00,1684.0
974,T001523,348500,2021JJ00,1675.0
975,T001523,348800,1994JJ00,
976,T001523,348800,1996JJ00,
977,T001523,348800,1998JJ00,
978,T001523,348800,2000JJ00,
979,T001523,348800,2001JJ00,
980,T001523,348800,2002JJ00,
981,T001523,348800,2003JJ00,
982,T001523,348800,2004JJ00,
983,T001523,348800,2005JJ00,
984,T001523,348800,2006JJ00,
985,T001523,348800,2007JJ00,2.0
986,T001523,348800,2008JJ00,2.0
987,T001523,348800,2009JJ00,2.0
988,T001523,348800,2010JJ00,1.0
989,T001523,348800,2011JJ00,1.0
990,T001523,348800,2012JJ00,3.0
991,T001523,348800,2013JJ00,4.0
992,T001523,348800,2014JJ00,4.0
993,T001523,348800,2015JJ00,4.0
994,T001523,348800,2016JJ00,4.0
995,T001523,348800,2017JJ00,4.0
996,T001523,348800,2018JJ00,4.0
997,T001523,348800,2019JJ00,4.0
998,T001523,348800,2020JJ00,4.0
999,T001523,348800,2021JJ00,4.0
1000,T001523,349100,1994JJ00,
1001,T001523,349100,1996JJ00,
1002,T001523,349100,1998JJ00,
1003,T001523,349100,2000JJ00,
1004,T001523,349100,2001JJ00,
1005,T001523,349100,2002JJ00,
1006,T001523,349100,2003JJ00,
1007,T001523,349100,2004JJ00,
1008,T001523,349100,2005JJ00,
1009,T001523,349100,2006JJ00,
1010,T001523,349100,2007JJ00,5786.0
1011,T001523,349100,2008JJ00,6136.0
1012,T001523,349100,2009JJ00,6553.0
1013,T001523,349100,2010JJ00,6147.0
1014,T001523,349100,2011JJ00,6542.0
1015,T001523,349100,2012JJ00,5781.0
1016,T001523,349100,2013JJ00,5885.0
1017,T001523,349100,2014JJ00,5979.0
1018,T001523,349100,2015JJ00,5829.0
1019,T001523,349100,2016JJ00,6146.0
1020,T001523,349100,2017JJ00,6269.0
1021,T001523,349100,2018JJ00,6305.0
1022,T001523,349100,2019JJ00,6444.0
1023,T001523,349100,2020JJ00,6767.0
1024,T001523,349100,2021JJ00,6612.0
1025,T001523,349400,1994JJ00,
1026,T001523,349400,1996JJ00,846.0
1027,T001523,349400,1998JJ00,800.0
1028,T001523,349400,2000JJ00,751.0
1029,T001523,349400,2001JJ00,714.0
1030,T001523,349400,2002JJ00,687.0
1031,T001523,349400,2003JJ00,700.0
1032,T001523,349400,2004JJ00,833.0
1033,T001523,349400,2005JJ00,844.0
1034,T001523,349400,2006JJ00,868.0
1035,T001523,349400,2007JJ00,866.0
1036,T001523,349400,2008JJ00,870.0
1037,T001523,349400,2009JJ00,685.0
1038,T001523,349400,2010JJ00,847.0
1039,T001523,349400,2011JJ00,821.0
1040,T001523,349400,2012JJ00,1063.0
1041,T001523,349400,2013JJ00,1048.0
1042,T001523,349400,2014JJ00,1073.0
1043,T001523,349400,2015JJ00,1108.0
1044,T001523,349400,2016JJ00,1364.0
1045,T001523,349400,2017JJ00,1361.0
1046,T001523,349400,2018JJ00,1461.0
1047,T001523,349400,2019JJ00,1407.0
1048,T001523,349400,2020JJ00,1685.0
1049,T001523,349400,2021JJ00,1907.0
1050,T001523,349800,1994JJ00,
1051,T001523,349800,1996JJ00,
1052,T001523,349800,1998JJ00,
1053,T001523,349800,2000JJ00,
1054,T001523,349800,2001JJ00,
1055,T001523,349800,2002JJ00,
1056,T001523,349800,2003JJ00,
1057,T001523,349800,2004JJ00,
1058,T001523,349800,2005JJ00,
1059,T001523,349800,2006JJ00,
1060,T001523,349800,2007JJ00,45.0
1061,T001523,349800,2008JJ00,47.0
1062,T001523,349800,2009JJ00,51.0
1063,T001523,349800,2010JJ00,109.0
1064,T001523,349800,2011JJ00,112.0
1065,T001523,349800,2012JJ00,57.0
1066,T001523,349800,2013JJ00,59.0
1067,T001523,349800,2014JJ00,57.0
1068,T001523,349800,2015JJ00,56.0
1069,T001523,349800,2016JJ00,61.0
1070,T001523,349800,2017JJ00,62.0
1071,T001523,349800,2018JJ00,67.0
1072,T001523,349800,2019JJ00,68.0
1073,T001523,349800,2020JJ00,72.0
1074,T001523,349800,2021JJ00,70.0
1075,T001617,300002,1994JJ00,
1076,T001617,300002,1996JJ00,
1077,T001617,300002,1998JJ00,
1078,T001617,300002,2000JJ00,
1079,T001617,300002,2001JJ00,
1080,T001617,300002,2002JJ00,
1081,T001617,300002,2003JJ00,
1082,T001617,300002,2004JJ00,
1083,T001617,300002,2005JJ00,
1084,T001617,300002,2006JJ00,
1085,T001617,300002,2007JJ00,20318.0
1086,T001617,300002,2008JJ00,20629.0
1087,T001617,300002,2009JJ00,19030.0
1088,T001617,300002,2010JJ00,20226.0
1089,T001617,300002,2011JJ00,20858.0
1090,T001617,300002,2012JJ00,20801.0
1091,T001617,300002,2013JJ00,20780.0
1092,T001617,300002,2014JJ00,21275.0
1093,T001617,300002,2015JJ00,21741.0
1094,T001617,300002,2016JJ00,22223.0
1095,T001617,300002,2017JJ00,22752.0
1096,T001617,300002,2018JJ00,22092.0
1097,T001617,300002,2019JJ00,21168.0
1098,T001617,300002,2020JJ00,20878.0
1099,T001617,300002,2021JJ00,21366.0
1100,T001617,305700,1994JJ00,8.0
1101,T001617,305700,1996JJ00,181.0
1102,T001617,305700,1998JJ00,179.0
1103,T001617,305700,2000JJ00,48.0
1104,T001617,305700,2001JJ00,36.0
1105,T001617,305700,2002JJ00,49.0
1106,T001617,305700,2003JJ00,149.0
1107,T001617,305700,2004JJ00,227.0
1108,T001617,305700,2005JJ00,193.0
1109,T001617,305700,2006JJ00,152.0
1110,T001617,305700,2007JJ00,121.0
1111,T001617,305700,2008JJ00,154.0
1112,T001617,305700,2009JJ00,102.0
1113,T001617,305700,2010JJ00,116.0
1114,T001617,305700,2011JJ00,112.0
1115,T001617,305700,2012JJ00,125.0
1116,T001617,305700,2013JJ00,115.0
1117,T001617,305700,2014JJ00,71.0
1118,T001617,305700,2015JJ00,87.0
1119,T001617,305700,2016JJ00,17.0
1120,T001617,305700,2017JJ00,16.0
1121,T001617,305700,2018JJ00,33.0
1122,T001617,305700,2019JJ00,32.0
1123,T001617,305700,2020JJ00,27.0
1124,T001617,305700,2021JJ00,24.0
1125,T001617,307500,1994JJ00,15400.0
1126,T001617,307500,1996JJ00,15079.0
1127,T001617,307500,1998JJ00,15336.0
1128,T001617,307500,2000JJ00,16281.0
1129,T001617,307500,2001JJ00,15757.0
1130,T001617,307500,2002JJ00,15030.0
1131,T001617,307500,2003JJ00,14507.0
1132,T001617,307500,2004JJ00,14978.0
1133,T001617,307500,2005JJ00,14768.0
1134,T001617,307500,2006JJ00,14653.0
1135,T001617,307500,2007JJ00,15006.0
1136,T001617,307500,2008JJ00,14740.0
1137,T001617,307500,2009JJ00,13076.0
1138,T001617,307500,2010JJ00,13108.0
1139,T001617,307500,2011JJ00,13437.0
1140,T001617,307500,2012JJ00,13581.0
1141,T001617,307500,2013JJ00,13335.0
1142,T001617,307500,2014JJ00,13141.0
1143,T001617,307500,2015JJ00,13261.0
1144,T001617,307500,2016JJ00,13478.0
1145,T001617,307500,2017JJ00,13959.0
1146,T001617,307500,2018JJ00,13564.0
1147,T001617,307500,2019JJ00,12993.0
1148,T001617,307500,2020JJ00,12731.0
1149,T001617,307500,2021JJ00,13048.0
1150,T001617,307610,1994JJ00,9760.0
1151,T001617,307610,1996JJ00,9299.0
1152,T001617,307610,1998JJ00,9210.0
1153,T001617,307610,2000JJ00,9582.0
1154,T001617,307610,2001JJ00,9360.0
1155,T001617,307610,2002JJ00,8460.0
1156,T001617,307610,2003JJ00,7942.0
1157,T001617,307610,2004JJ00,8008.0
1158,T001617,307610,2005JJ00,7654.0
1159,T001617,307610,2006JJ00,7711.0
1160,T001617,307610,2007JJ00,7839.0
1161,T001617,307610,2008JJ00,7738.0
1162,T001617,307610,2009JJ00,7737.0
1163,T001617,307610,2010JJ00,7801.0
1164,T001617,307610,2011JJ00,7763.0
1165,T001617,307610,2012JJ00,8037.0
1166,T001617,307610,2013JJ00,8237.0
1167,T001617,307610,2014JJ00,8050.0
1168,T001617,307610,2015JJ00,8116.0
1169,T001617,307610,2016JJ00,8327.0
1170,T001617,307610,2017JJ00,8547.0
1171,T001617,307610,2018JJ00,8602.0
1172,T001617,307610,2019JJ00,8148.0
1173,T001617,307610,2020JJ00,8136.0
1174,T001617,307610,2021JJ00,8225.0
1175,T001617,307600,1994JJ00,9100.0
1176,T001617,307600,1996JJ00,8543.0
1177,T001617,307600,1998JJ00,8497.0
1178,T001617,307600,2000JJ00,8822.0
1179,T001617,307600,2001JJ00,8617.0
1180,T001617,307600,2002JJ00,7712.0
1181,T001617,307600,2003JJ00,7200.0
1182,T001617,307600,2004JJ00,7274.0
1183,T001617,307600,2005JJ00,6915.0
1184,T001617,307600,2006JJ00,6949.0
1185,T001617,307600,2007JJ00,7069.0
1186,T001617,307600,2008JJ00,6906.0
1187,T001617,307600,2009JJ00,6957.0
1188,T001617,307600,2010JJ00,6976.0
1189,T001617,307600,2011JJ00,7020.0
1190,T001617,307600,2012JJ00,7372.0
1191,T001617,307600,2013JJ00,7537.0
1192,T001617,307600,2014JJ00,7392.0
1193,T001617,307600,2015JJ00,7466.0
1194,T001617,307600,2016JJ00,7651.0
1195,T001617,307600,2017JJ00,7861.0
1196,T001617,307600,2018JJ00,7908.0
1197,T001617,307600,2019JJ00,7465.0
1198,T001617,307600,2020JJ00,7492.0
1199,T001617,307600,2021JJ00,7581.0
1200,T001617,311300,1994JJ00,645.0
1201,T001617,311300,1996JJ00,737.0
1202,T001617,311300,1998JJ00,697.0
1203,T001617,311300,2000JJ00,742.0
1204,T001617,311300,2001JJ00,725.0
1205,T001617,311300,2002JJ00,730.0
1206,T001617,311300,2003JJ00,725.0
1207,T001617,311300,2004JJ00,713.0
1208,T001617,311300,2005JJ00,719.0
1209,T001617,311300,2006JJ00,743.0
1210,T001617,311300,2007JJ00,751.0
1211,T001617,311300,2008JJ00,812.0
1212,T001617,311300,2009JJ00,761.0
1213,T001617,311300,2010JJ00,810.0
1214,T001617,311300,2011JJ00,727.0
1215,T001617,311300,2012JJ00,650.0
1216,T001617,311300,2013JJ00,686.0
1217,T001617,311300,2014JJ00,646.0
1218,T001617,311300,2015JJ00,646.0
1219,T001617,311300,2016JJ00,672.0
1220,T001617,311300,2017JJ00,682.0
1221,T001617,311300,2018JJ00,691.0
1222,T001617,311300,2019JJ00,680.0
1223,T001617,311300,2020JJ00,641.0
1224,T001617,311300,2021JJ00,641.0
1225,T001617,312200,1994JJ00,15.0
1226,T001617,312200,1996JJ00,19.0
1227,T001617,312200,1998JJ00,17.0
1228,T001617,312200,2000JJ00,18.0
1229,T001617,312200,2001JJ00,18.0
1230,T001617,312200,2002JJ00,18.0
1231,T001617,312200,2003JJ00,17.0
1232,T001617,312200,2004JJ00,21.0
1233,T001617,312200,2005JJ00,20.0
1234,T001617,312200,2006JJ00,19.0
1235,T001617,312200,2007JJ00,19.0
1236,T001617,312200,2008JJ00,18.0
1237,T001617,312200,2009JJ00,18.0
1238,T001617,312200,2010JJ00,15.0
1239,T001617,312200,2011JJ00,16.0
1240,T001617,312200,2012JJ00,15.0
1241,T001617,312200,2013JJ00,15.0
1242,T001617,312200,2014JJ00,12.0
1243,T001617,312200,2015JJ00,4.0
1244,T001617,312200,2016JJ00,4.0
1245,T001617,312200,2017JJ00,4.0
1246,T001617,312200,2018JJ00,3.0
1247,T001617,312200,2019JJ00,3.0
1248,T001617,312200,2020JJ00,3.0
1249,T001617,312200,2021JJ00,3.0
1250,T001617,312505,1994JJ00,24.0
1251,T001617,312505,1996JJ00,46.0
1252,T001617,312505,1998JJ00,44.0
1253,T001617,312505,2000JJ00,29.0
1254,T001617,312505,2001JJ00,16.0
1255,T001617,312505,2002JJ00,40.0
1256,T001617,312505,2003JJ00,44.0
1257,T001617,312505,2004JJ00,27.0
1258,T001617,312505,2005JJ00,26.0
1259,T001617,312505,2006JJ00,31.0
1260,T001617,312505,2007JJ00,32.0
1261,T001617,312505,2008JJ00,54.0
1262,T001617,312505,2009JJ00,47.0
1263,T001617,312505,2010JJ00,33.0
1264,T001617,312505,2011JJ00,34.0
1265,T001617,312505,2012JJ00,47.0
1266,T001617,312505,2013JJ00,48.0
1267,T001617,312505,2014JJ00,28.0
1268,T001617,312505,2015JJ00,28.0
1269,T001617,312505,2016JJ00,35.0
1270,T001617,312505,2017JJ00,36.0
1271,T001617,312505,2018JJ00,38.0
1272,T001617,312505,2019JJ00,37.0
1273,T001617,312505,2020JJ00,46.0
1274,T001617,312505,2021JJ00,42.0
1275,T001617,315805,1994JJ00,775.0
1276,T001617,315805,1996JJ00,803.0
1277,T001617,315805,1998JJ00,786.0
1278,T001617,315805,2000JJ00,1060.0
1279,T001617,315805,2001JJ00,927.0
1280,T001617,315805,2002JJ00,994.0
1281,T001617,315805,2003JJ00,945.0
1282,T001617,315805,2004JJ00,908.0
1283,T001617,315805,2005JJ00,946.0
1284,T001617,315805,2006JJ00,977.0
1285,T001617,315805,2007JJ00,968.0
1286,T001617,315805,2008JJ00,1028.0
1287,T001617,315805,2009JJ00,857.0
1288,T001617,315805,2010JJ00,823.0
1289,T001617,315805,2011JJ00,881.0
1290,T001617,315805,2012JJ00,817.0
1291,T001617,315805,2013JJ00,757.0
1292,T001617,315805,2014JJ00,780.0
1293,T001617,315805,2015JJ00,795.0
1294,T001617,315805,2016JJ00,619.0
1295,T001617,315805,2017JJ00,660.0
1296,T001617,315805,2018JJ00,591.0
1297,T001617,315805,2019JJ00,613.0
1298,T001617,315805,2020JJ00,544.0
1299,T001617,315805,2021JJ00,552.0
1300,T001617,315800,1994JJ00,268.0
1301,T001617,315800,1996JJ00,198.0
1302,T001617,315800,1998JJ00,207.0
1303,T001617,315800,2000JJ00,216.0
1304,T001617,315800,2001JJ00,199.0
1305,T001617,315800,2002JJ00,192.0
1306,T001617,315800,2003JJ00,189.0
1307,T001617,315800,2004JJ00,203.0
1308,T001617,315800,2005JJ00,212.0
1309,T001617,315800,2006JJ00,234.0
1310,T001617,315800,2007JJ00,238.0
1311,T001617,315800,2008JJ00,227.0
1312,T001617,315800,2009JJ00,195.0
1313,T001617,315800,2010JJ00,213.0
1314,T001617,315800,2011JJ00,222.0
1315,T001617,315800,2012JJ00,168.0
1316,T001617,315800,2013JJ00,157.0
1317,T001617,315800,2014JJ00,171.0
1318,T001617,315800,2015JJ00,184.0
1319,T001617,315800,2016JJ00,136.0
1320,T001617,315800,2017JJ00,146.0
1321,T001617,315800,2018JJ00,116.0
1322,T001617,315800,2019JJ00,131.0
1323,T001617,315800,2020JJ00,131.0
1324,T001617,315800,2021JJ00,135.0
1325,T001617,317105,1994JJ00,553.0
1326,T001617,317105,1996JJ00,647.0
1327,T001617,317105,1998JJ00,734.0
1328,T001617,317105,2000JJ00,899.0
1329,T001617,317105,2001JJ00,804.0
1330,T001617,317105,2002JJ00,892.0
1331,T001617,317105,2003JJ00,950.0
1332,T001617,317105,2004JJ00,1067.0
1333,T001617,317105,2005JJ00,1032.0
