ID,TypeLozing,BrancheBedrijfstak,Perioden,FosforverbindingenAlsP_1,StikstofverbindingenAlsN_2,AntimoonverbindingenAlsSb_3,ArseenverbindingenAlsAs_4,CadmiumverbindingenAlsCd_5,ChroomverbindingenAlsCr_6,KobaltverbindingenAlsCo_7,KoperverbindingenAlsCu_8,KwikverbindingenAlsHg_9,LoodverbindingenAlsPb_10,NikkelverbindingenAlsNi_11,ZinkverbindingenAlsZn_12,Benzeen_13,Ethylbenzeen_14,Isopropylbenzeen_15,SomPAK6VanBorneff_16,Tolueen_17,Xyleen_18,Dichloorethaan12_19,Hexachloorbutadieen_20,TetrachlooretheenPer_21,TetrachloormethaanTetra_22,DrinsAldrinDieldrinEnz_23,Hexachloorbenzenen_24,CZV_25,TOC_26,ChloridenAnorganischAlsCl_27,Fluoriden_28,CyanidenAnorganischAlsCN_29
536,D         ,323200,2008JJ00,23.0,257.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,8.0,165.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1364.0,0.0,21595.0,0.0,0.0
537,D         ,323200,2009JJ00,22.0,143.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,183.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,343.0,9285.0,0.0,0.0
538,D         ,323200,2010JJ00,24.0,178.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,213.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,430.0,9231.0,0.0,0.0
539,D         ,323200,2011JJ00,22.0,181.0,0.0,5.0,0.1,14.0,0.0,10.0,0.1,3.0,21.0,231.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,480.0,9550.0,0.0,0.0
540,D         ,323200,2012JJ00,27.0,175.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,12.0,273.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,396.0,9353.0,0.0,0.0
541,D         ,323200,2013JJ00,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,730.0,0.0,0.0
542,D         ,323200,2014JJ00,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,1361.0,0.0,0.0
543,D         ,323200,2015JJ00,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,742.0,0.0,0.0
544,D         ,323700,2008JJ00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
545,D         ,323700,2009JJ00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
546,D         ,323700,2010JJ00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0
547,D         ,323700,2011JJ00,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0
548,D         ,323700,2012JJ00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,0.0,0.0
549,D         ,323700,2013JJ00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0
550,D         ,323700,2014JJ00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
551,D         ,323700,2015JJ00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,0.0,0.0
552,D         ,324600,2008JJ00,1.0,5.0,31.0,0.0,0.0,5.0,0.0,15.0,0.0,1.0,13.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,249.0,1.0,0.0
553,D         ,324600,2009JJ00,1.0,6.0,5.0,0.0,0.0,4.0,0.0,15.0,0.0,1.0,10.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,186.0,1.0,0.0
554,D         ,324600,2010JJ00,1.0,9.0,0.0,0.1,0.0,2.0,0.0,17.0,0.0,2.0,11.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,314.0,2.0,0.0
555,D         ,324600,2011JJ00,0.0,4.0,0.0,0.1,0.0,1.0,0.0,18.0,0.0,1.0,10.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,57.0,2.0,0.0
556,D         ,324600,2012JJ00,1.0,10.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,4.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,252.0,2.0,0.0
557,D         ,324600,2013JJ00,0.0,5.0,5.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,3.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,226.0,2.0,0.0
558,D         ,324600,2014JJ00,0.0,5.0,13.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,3.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,247.0,2.0,0.0
559,D         ,324600,2015JJ00,0.0,4.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,4.0,2.0,139.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,252.0,2.0,0.0
560,D         ,328110,2008JJ00,14.0,615.0,0.0,171.8,96.1,255.0,0.0,7818.0,4.4,1314.0,496.0,3139.0,2.0,0.0,0.0,25.1,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,601.0,0.0,978.0,585.0,17740.0
561,D         ,328110,2009JJ00,11.0,514.0,0.0,105.8,18.2,81.0,1.0,7638.0,2.3,388.0,170.0,2771.0,2.0,0.0,0.0,10.3,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,197.0,815.0,143.0,23902.0
562,D         ,328110,2010JJ00,11.0,568.0,0.0,151.0,17.6,111.0,1.0,7723.0,3.8,404.0,853.0,2043.0,2.0,0.0,0.0,76.3,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,165.0,987.0,296.0,25365.0
563,D         ,328110,2011JJ00,11.0,570.0,0.0,155.5,28.6,78.0,0.0,7789.0,2.8,535.0,721.0,2128.0,2.0,0.0,0.0,9.4,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,179.0,983.0,441.0,21120.0
564,D         ,328110,2012JJ00,11.0,536.0,0.0,71.8,7.0,84.0,0.0,7881.0,4.1,583.0,186.0,2240.0,2.0,0.0,0.0,18.1,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,144.0,951.0,123.0,20979.0
565,D         ,328110,2013JJ00,11.0,548.0,0.0,41.8,5.5,136.0,0.0,7748.0,2.6,523.0,162.0,1946.0,2.0,0.0,0.0,12.4,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,188.0,722.0,79.0,17211.0
566,D         ,328110,2014JJ00,9.0,551.0,0.0,43.7,7.0,96.0,0.0,7634.0,2.1,378.0,155.0,1850.0,2.0,0.0,0.0,8.8,5.0,390.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,166.0,701.0,88.0,9059.0
567,D         ,328110,2015JJ00,10.0,547.0,0.0,29.8,2.8,143.0,0.0,7600.0,2.4,165.0,118.0,1242.0,2.0,0.0,0.0,27.7,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,194.0,691.0,87.0,11689.0
568,D         ,328105,2008JJ00,14.0,612.0,0.0,169.1,85.2,71.0,0.0,246.0,4.4,1297.0,493.0,2909.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,588.0,0.0,969.0,580.0,17740.0
569,D         ,328105,2009JJ00,11.0,512.0,0.0,103.3,7.4,78.0,1.0,68.0,2.3,377.0,157.0,2590.0,0.0,0.0,0.0,2.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,193.0,804.0,139.0,23902.0
570,D         ,328105,2010JJ00,11.0,566.0,0.0,149.0,15.0,105.0,1.0,123.0,1.8,387.0,840.0,1859.0,0.0,0.0,0.0,2.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,157.0,987.0,295.0,25365.0
571,D         ,328105,2011JJ00,11.0,567.0,0.0,155.5,19.7,76.0,0.0,152.0,2.8,514.0,708.0,1876.0,0.0,0.0,0.0,3.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,169.0,983.0,439.0,21120.0
572,D         ,328105,2012JJ00,11.0,534.0,0.0,71.8,6.1,75.0,0.0,85.0,4.1,574.0,178.0,1923.0,0.0,0.0,0.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,136.0,951.0,123.0,20979.0
573,D         ,328105,2013JJ00,11.0,546.0,0.0,41.8,5.3,133.0,0.0,64.0,2.6,517.0,158.0,1754.0,0.0,0.0,0.0,2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,185.0,722.0,79.0,17211.0
574,D         ,328105,2014JJ00,9.0,550.0,0.0,41.4,6.7,92.0,0.0,35.0,2.1,370.0,148.0,1711.0,0.0,0.0,0.0,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,163.0,701.0,87.0,9059.0
575,D         ,328105,2015JJ00,10.0,545.0,0.0,29.8,2.5,141.0,0.0,35.0,2.4,162.0,115.0,1114.0,0.0,0.0,0.0,3.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,190.0,691.0,87.0,11689.0
576,D         ,332905,2008JJ00,0.0,3.0,0.0,2.7,10.9,184.0,0.0,32.0,0.0,17.0,3.0,217.0,0.0,0.0,0.0,19.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,6.0,0.0
577,D         ,332905,2009JJ00,0.0,2.0,0.0,2.5,10.8,1.0,0.0,18.0,0.0,12.0,12.0,157.0,0.0,0.0,0.0,5.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,4.0,0.0
578,D         ,332905,2010JJ00,0.0,1.0,0.0,2.0,2.6,2.0,0.0,8.0,2.0,13.0,4.0,118.0,0.0,0.0,0.0,71.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,2.0,0.0
579,D         ,332905,2011JJ00,0.0,2.0,0.0,0.0,8.9,1.0,0.0,4.0,0.0,17.0,5.0,147.0,0.0,0.0,0.0,4.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,2.0,0.0
580,D         ,332905,2012JJ00,0.0,1.0,0.0,0.0,0.9,6.0,0.0,2.0,0.0,1.0,0.0,77.0,0.0,0.0,0.0,14.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0
581,D         ,332905,2013JJ00,0.0,1.0,0.0,0.0,0.2,0.0,0.0,3.0,0.0,1.0,0.0,51.0,0.0,0.0,0.0,8.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0
582,D         ,332905,2014JJ00,0.0,1.0,0.0,2.3,0.3,1.0,0.0,2.0,0.0,2.0,2.0,56.0,0.0,0.0,0.0,5.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
583,D         ,332905,2015JJ00,0.0,1.0,0.0,0.0,0.3,1.0,0.0,3.0,0.0,2.0,0.0,62.0,0.0,0.0,0.0,22.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0
584,D         ,332910,2008JJ00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
585,D         ,332910,2009JJ00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
586,D         ,332910,2010JJ00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
587,D         ,332910,2011JJ00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
588,D         ,332910,2012JJ00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
589,D         ,332910,2013JJ00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
590,D         ,332910,2014JJ00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
591,D         ,332910,2015JJ00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
592,D         ,339205,2008JJ00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7540.0,0.0,0.0,0.0,12.0,2.0,0.0,0.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0
593,D         ,339205,2009JJ00,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7552.0,0.0,0.0,0.0,23.0,2.0,0.0,0.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0
594,D         ,339205,2010JJ00,0.0,1.0,0.0,0.0,0.0,4.0,0.0,7592.0,0.0,4.0,9.0,65.0,2.0,0.0,0.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
595,D         ,339205,2011JJ00,0.0,1.0,0.0,0.0,0.0,1.0,0.0,7633.0,0.0,3.0,7.0,104.0,2.0,0.0,0.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
596,D         ,339205,2012JJ00,0.0,1.0,0.0,0.0,0.0,3.0,0.0,7794.0,0.0,7.0,8.0,241.0,2.0,0.0,0.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
597,D         ,339205,2013JJ00,0.0,1.0,0.0,0.0,0.0,3.0,0.0,7681.0,0.0,6.0,5.0,141.0,2.0,0.0,0.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
598,D         ,339205,2014JJ00,0.0,1.0,0.0,0.0,0.0,3.0,0.0,7597.0,0.0,6.0,5.0,82.0,2.0,0.0,0.0,2.0,5.0,390.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
599,D         ,339205,2015JJ00,0.0,1.0,0.0,0.0,0.0,1.0,0.0,7563.0,0.0,1.0,3.0,65.0,2.0,0.0,0.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
600,D         ,341600,2008JJ00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
601,D         ,341600,2009JJ00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
602,D         ,341600,2010JJ00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
603,D         ,341600,2011JJ00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
604,D         ,341600,2012JJ00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
605,D         ,341600,2013JJ00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
606,D         ,341600,2014JJ00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
607,D         ,341600,2015JJ00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
608,D         ,342400,2008JJ00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
609,D         ,342400,2009JJ00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
610,D         ,342400,2010JJ00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
611,D         ,342400,2011JJ00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
612,D         ,342400,2012JJ00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
613,D         ,342400,2013JJ00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
614,D         ,342400,2014JJ00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
615,D         ,342400,2015JJ00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
616,D         ,344400,2008JJ00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
617,D         ,344400,2009JJ00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
618,D         ,344400,2010JJ00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
619,D         ,344400,2011JJ00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
620,D         ,344400,2012JJ00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
621,D         ,344400,2013JJ00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
622,D         ,344400,2014JJ00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
623,D         ,344400,2015JJ00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
624,I         ,307500,2008JJ00,1378.0,6803.0,130.6,190.2,39.7,2472.0,7.0,4944.0,7.2,359.0,4438.0,16576.0,4347.0,2254.0,107.1,22.5,5155.0,1243.0,591.0,0.0,0.0,0.0,0.0,0.0,85730.0,13052.0,225468.0,44.0,510.0
625,I         ,307500,2009JJ00,1218.0,5422.0,13.4,134.8,58.0,1049.0,36.0,7057.0,8.2,488.0,1850.0,8879.0,4313.0,5836.0,0.1,2.0,619.0,338.0,751.0,0.0,0.2,0.1,0.0,0.0,26145.0,29778.0,300215.0,130.0,145.0
626,I         ,307500,2010JJ00,1050.0,6430.0,4.6,195.9,19.0,1492.0,0.0,3144.0,3.1,447.0,1540.0,12113.0,4402.0,1412.0,4.9,2.0,6136.0,442.0,0.0,0.0,0.0,0.0,0.0,0.0,23806.0,23479.0,271833.0,4.0,23.0
627,I         ,307500,2011JJ00,1058.0,6431.0,1.5,202.9,15.6,1212.0,0.0,3989.0,4.0,305.0,1684.0,9859.0,4752.0,759.0,1.6,3.7,9407.0,343.0,0.0,0.0,0.0,0.0,0.0,0.0,26857.0,18621.0,86877.0,13.0,16.0
628,I         ,307500,2012JJ00,1021.0,5916.0,0.8,127.0,7.3,1178.0,0.0,3282.0,4.6,253.0,2007.0,11090.0,1589.0,640.0,1.8,2.4,1837.0,557.0,0.0,0.0,0.0,0.0,0.0,0.0,30799.0,21583.0,86826.0,6.0,6.0
629,I         ,307500,2013JJ00,889.0,5844.0,0.8,114.1,9.0,1307.0,0.0,2883.0,1.8,265.0,1782.0,11984.0,1945.0,424.0,1.1,2.5,3001.0,122.0,9.0,0.0,0.0,0.0,0.0,0.0,31390.0,23476.0,53986.0,6.0,24.0
630,I         ,307500,2014JJ00,957.0,6027.0,0.5,114.3,7.2,980.0,0.0,3466.0,2.3,190.0,1671.0,8749.0,1798.0,598.0,1.2,2.3,2397.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,30790.0,19332.0,59728.0,13.0,15.0
631,I         ,307500,2015JJ00,1031.0,6137.0,0.6,141.2,25.3,1371.0,2.0,3463.0,2.4,218.0,2037.0,9001.0,1774.0,980.0,1.3,2.0,2753.0,55.0,17.0,0.0,0.0,0.0,0.0,0.0,33184.0,20643.0,57830.0,16.0,9.0
632,I         ,307610,2008JJ00,1043.0,3675.0,0.0,56.9,4.9,130.0,0.0,525.0,0.6,67.0,151.0,1769.0,0.0,0.0,0.0,0.0,3870.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39972.0,5578.0,33552.0,0.0,0.0
633,I         ,307610,2009JJ00,981.0,3859.0,0.0,48.5,4.2,137.0,0.0,530.0,0.3,60.0,138.0,1857.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15082.0,14105.0,30767.0,0.0,0.0
634,I         ,307610,2010JJ00,894.0,4779.0,0.0,116.7,8.6,545.0,0.0,1436.0,0.5,170.0,484.0,4725.0,2098.0,0.0,0.0,0.0,5245.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16840.0,10281.0,32633.0,0.0,0.0
635,I         ,307610,2011JJ00,944.0,4682.0,0.0,121.3,8.9,550.0,0.0,1477.0,0.2,153.0,535.0,5066.0,3515.0,0.0,0.0,0.0,8787.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15056.0,10457.0,30027.0,0.0,0.0
636,I         ,307610,2012JJ00,865.0,4182.0,0.0,72.3,5.8,351.0,0.0,1017.0,0.5,124.0,347.0,3449.0,551.0,0.0,0.0,0.0,1376.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16786.0,14033.0,39671.0,0.0,0.0
637,I         ,307610,2013JJ00,737.0,3922.0,0.0,57.7,4.8,313.0,0.0,859.0,0.2,114.0,272.0,3190.0,1085.0,0.0,0.0,0.0,2712.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18377.0,11539.0,25563.0,0.0,0.0
638,I         ,307610,2014JJ00,765.0,4140.0,0.0,53.9,4.1,274.0,0.0,767.0,0.1,98.0,303.0,2751.0,770.0,0.0,0.0,0.0,1924.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16606.0,10006.0,25049.0,0.0,0.0
639,I         ,307610,2015JJ00,851.0,4397.0,0.0,82.5,8.6,388.0,0.0,1049.0,0.1,134.0,362.0,3916.0,857.0,0.0,0.0,0.0,2142.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20855.0,11722.0,25905.0,0.0,0.0
640,I         ,307600,2008JJ00,997.0,3421.0,0.0,49.6,4.9,110.0,0.0,438.0,0.3,63.0,145.0,1572.0,0.0,0.0,0.0,0.0,3870.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36197.0,5578.0,33236.0,0.0,0.0
641,I         ,307600,2009JJ00,922.0,3720.0,0.0,36.6,4.2,104.0,0.0,417.0,0.0,58.0,130.0,1618.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15082.0,13574.0,30414.0,0.0,0.0
642,I         ,307600,2010JJ00,853.0,4663.0,0.0,109.5,8.6,522.0,0.0,1271.0,0.4,169.0,480.0,4482.0,2098.0,0.0,0.0,0.0,5245.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16840.0,9946.0,32370.0,0.0,0.0
643,I         ,307600,2011JJ00,895.0,4562.0,0.0,121.2,8.9,548.0,0.0,1362.0,0.2,153.0,534.0,4830.0,3515.0,0.0,0.0,0.0,8787.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15056.0,10124.0,30022.0,0.0,0.0
644,I         ,307600,2012JJ00,830.0,4142.0,0.0,72.2,5.8,349.0,0.0,907.0,0.4,124.0,346.0,3294.0,551.0,0.0,0.0,0.0,1376.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16786.0,13468.0,39656.0,0.0,0.0
645,I         ,307600,2013JJ00,715.0,3799.0,0.0,57.6,4.8,292.0,0.0,760.0,0.2,114.0,268.0,2876.0,1085.0,0.0,0.0,0.0,2712.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18377.0,10462.0,25543.0,0.0,0.0
646,I         ,307600,2014JJ00,741.0,4029.0,0.0,53.8,4.1,252.0,0.0,666.0,0.1,98.0,297.0,2562.0,770.0,0.0,0.0,0.0,1924.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16606.0,9122.0,25041.0,0.0,0.0
647,I         ,307600,2015JJ00,807.0,4285.0,0.0,82.4,8.6,370.0,0.0,946.0,0.1,134.0,359.0,3637.0,857.0,0.0,0.0,0.0,2142.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20855.0,10762.0,25598.0,0.0,0.0
648,I         ,307700,2008JJ00,28.0,506.0,0.0,0.0,0.0,0.0,0.0,68.0,0.0,0.0,0.0,299.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.0,1834.0,3965.0,0.0,0.0
649,I         ,307700,2009JJ00,31.0,505.0,0.0,0.0,0.0,0.0,0.0,66.0,0.0,0.0,0.0,331.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1714.0,5650.0,0.0,0.0
650,I         ,307700,2010JJ00,48.0,508.0,0.0,3.7,6.0,264.0,0.0,688.0,0.0,98.0,185.0,2882.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1071.0,4151.0,0.0,0.0
651,I         ,307700,2011JJ00,54.0,665.0,0.0,3.8,6.2,272.0,0.0,718.0,0.0,102.0,192.0,3085.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2005.0,3732.0,0.0,0.0
652,I         ,307700,2012JJ00,38.0,615.0,0.0,2.6,4.2,183.0,0.0,493.0,0.0,69.0,131.0,2080.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1737.0,13404.0,0.0,0.0
653,I         ,307700,2013JJ00,35.0,642.0,0.0,2.1,3.5,152.0,0.0,407.0,0.0,57.0,106.0,1827.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1840.0,2732.0,0.0,0.0
654,I         ,307700,2014JJ00,29.0,947.0,0.0,1.8,3.0,128.0,0.0,350.0,0.0,48.0,89.0,1487.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1300.0,2823.0,0.0,0.0
655,I         ,307700,2015JJ00,39.0,449.0,0.0,2.5,4.1,176.0,0.0,475.0,0.0,66.0,123.0,1969.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,609.0,2630.0,0.0,0.0
656,I         ,308100,2008JJ00,17.0,130.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1858.0,0.0,8001.0,0.0,0.0
