ID,HerkomstBestemming,Perioden,TotaalZwareMetalenInEquivalenten_1,ArseenverbindingenAlsAs_2,CadmiumverbindingenAlsCd_3,ChroomverbindingenAlsCr_4,KoperverbindingenAlsCu_5,KwikverbindingenAlsHg_6,LoodverbindingenAlsPb_7,NikkelverbindingenAlsNi_8,ZinkverbindingenAlsZn_9,TotaalNutrientenInEquivalenten_10,FosforverbindingenAlsP_11,StikstofverbindingenAlsN_12
386,336500,1997JJ00,1.0,7.0,4.0,420.0,2445.0,1.0,1328.0,1325.0,2585.0,50.0,22783.0,274676.0
387,336500,1998JJ00,0.9,2.0,3.0,334.0,2103.0,1.0,1266.0,1005.0,2201.0,49.0,21272.0,274676.0
388,336500,1999JJ00,0.7,3.0,3.0,243.0,1712.0,1.0,1186.0,663.0,1771.0,47.0,19225.0,274676.0
389,336500,2000JJ00,0.5,4.0,3.0,142.0,1241.0,0.0,1059.0,295.0,1348.0,48.0,16081.0,320942.0
390,336500,2001JJ00,0.6,4.0,3.0,130.0,1275.0,0.0,901.0,279.0,2163.0,60.0,16081.0,438338.0
391,336500,2002JJ00,0.6,4.0,6.0,115.0,1306.0,0.0,746.0,262.0,2759.0,72.0,16081.0,556495.0
392,336500,2003JJ00,0.9,4.0,52.0,98.0,1332.0,0.0,593.0,253.0,5338.0,84.0,16081.0,683033.0
393,336500,2004JJ00,0.9,2.0,40.0,86.0,1354.0,0.0,444.0,237.0,5789.0,96.0,16081.0,801951.0
394,336500,2005JJ00,0.5,2.0,5.0,71.0,1372.0,0.0,298.0,223.0,538.0,88.0,8509.0,792180.0
395,336500,2006JJ00,0.4,2.0,6.0,849.0,871.0,0.0,168.0,458.0,402.0,77.0,23633.0,528771.0
396,336500,2007JJ00,0.4,2.0,6.0,893.0,821.0,0.0,160.0,471.0,383.0,65.0,38758.0,265362.0
397,336500,2008JJ00,0.2,2.0,7.0,1611.0,270.0,0.0,19.0,683.0,222.0,54.0,53883.0,1953.0
398,336500,2009JJ00,0.1,2.0,7.0,3.0,45.0,0.0,11.0,47.0,216.0,8.0,7407.0,1248.0
399,336500,2010JJ00,0.1,1.0,2.0,3.0,55.0,1.0,11.0,18.0,157.0,11.0,10389.0,1433.0
400,339205,1995JJ00,2.7,0.0,16.0,106.0,7799.0,0.0,129.0,272.0,625.0,6.0,3089.0,33376.0
401,339205,1996JJ00,2.6,0.0,15.0,94.0,7596.0,0.0,118.0,277.0,656.0,7.0,3586.0,34603.0
402,339205,1997JJ00,2.6,0.0,13.0,82.0,7633.0,0.0,111.0,281.0,685.0,7.0,3917.0,35421.0
403,339205,1998JJ00,2.6,0.0,10.0,69.0,7629.0,0.0,104.0,285.0,749.0,8.0,4248.0,36239.0
404,339205,1999JJ00,2.6,0.0,7.0,57.0,7600.0,0.0,97.0,288.0,812.0,8.0,4579.0,37057.0
405,339205,2000JJ00,2.6,0.0,0.0,45.0,7599.0,0.0,93.0,290.0,943.0,8.0,4745.0,37466.0
406,339205,2001JJ00,2.6,0.0,0.0,43.0,7614.0,0.0,85.0,323.0,952.0,8.0,3574.0,40135.0
407,339205,2002JJ00,2.6,0.0,0.0,41.0,7610.0,0.0,76.0,358.0,961.0,7.0,2793.0,41914.0
408,339205,2003JJ00,2.6,0.0,1.0,39.0,7649.0,0.0,67.0,419.0,999.0,6.0,2012.0,43693.0
409,339205,2004JJ00,2.7,0.0,0.0,37.0,7917.0,0.0,59.0,467.0,1018.0,6.0,1622.0,44583.0
410,339205,2005JJ00,2.6,0.0,0.0,35.0,7622.0,0.0,50.0,635.0,689.0,6.0,2229.0,38941.0
411,339205,2006JJ00,2.6,0.0,0.0,426.0,7628.0,0.0,36.0,328.0,555.0,5.0,1380.0,39573.0
412,339205,2007JJ00,2.6,0.0,11.0,408.0,7570.0,0.0,72.0,411.0,1076.0,4.0,1684.0,26341.0
413,339205,2008JJ00,2.6,0.0,0.0,802.0,7583.0,0.0,17.0,386.0,270.0,4.0,994.0,33051.0
414,339205,2009JJ00,2.5,0.0,0.0,6.0,7581.0,0.0,6.0,14.0,137.0,3.0,910.0,23506.0
415,339205,2010JJ00,2.6,0.0,0.0,11.0,7630.0,0.0,15.0,32.0,221.0,4.0,1098.0,26545.0
416,300023,1995JJ00,0.0,0.0,0.0,4.0,50.0,0.0,6.0,58.0,204.0,0.0,1.0,1300.0
417,300023,1996JJ00,0.0,0.0,0.0,4.0,50.0,0.0,10.0,50.0,203.0,0.0,5.0,1626.0
418,300023,1997JJ00,0.0,2.0,0.0,3.0,50.0,0.0,11.0,41.0,202.0,0.0,7.0,1714.0
419,300023,1998JJ00,0.0,0.0,0.0,3.0,50.0,0.0,12.0,31.0,195.0,0.0,10.0,1733.0
420,300023,1999JJ00,0.0,0.0,0.0,3.0,50.0,0.0,11.0,21.0,187.0,0.0,13.0,1684.0
421,300023,2000JJ00,0.0,0.0,0.0,2.0,50.0,0.0,8.0,11.0,166.0,0.0,14.0,1482.0
422,300023,2001JJ00,0.0,0.0,0.0,2.0,47.0,0.0,9.0,10.0,245.0,0.0,19.0,1039.0
423,300023,2002JJ00,0.0,0.0,0.0,2.0,44.0,0.0,9.0,8.0,329.0,0.0,22.0,743.0
424,300023,2003JJ00,0.0,0.0,0.0,2.0,41.0,0.0,8.0,7.0,649.0,0.0,25.0,447.0
425,300023,2004JJ00,0.0,0.0,0.0,1.0,36.0,0.0,7.0,6.0,832.0,0.0,27.0,300.0
426,300023,2005JJ00,0.0,0.0,0.0,1.0,32.0,0.0,4.0,4.0,126.0,0.0,27.0,301.0
427,300023,2006JJ00,0.1,0.0,0.0,1779.0,57.0,0.0,10.0,793.0,486.0,0.0,14.0,150.0
428,300023,2007JJ00,0.1,0.0,0.0,1830.0,53.0,0.0,10.0,816.0,448.0,0.0,0.0,0.0
429,300023,2008JJ00,0.2,0.0,0.0,3522.0,77.0,0.0,15.0,1567.0,792.0,0.0,0.0,0.0
430,300023,2009JJ00,0.0,0.0,0.0,1.0,23.0,0.0,4.0,2.0,106.0,0.0,0.0,0.0
431,300023,2010JJ00,0.0,0.0,0.0,2.0,24.0,0.0,4.0,4.0,105.0,0.0,0.0,0.0
432,346600,1995JJ00,0.1,2.0,1.0,5.0,86.0,1.0,32.0,4.0,243.0,1.0,53.0,8636.0
433,346600,1996JJ00,0.3,0.0,0.0,3.0,665.0,0.0,129.0,16.0,1246.0,13.0,11846.0,9999.0
434,346600,1997JJ00,0.3,0.0,0.0,4.0,729.0,0.0,130.0,20.0,1217.0,16.0,14497.0,17216.0
435,346600,1998JJ00,0.3,0.0,0.0,4.0,720.0,0.0,132.0,19.0,1243.0,16.0,13524.0,26381.0
436,346600,1999JJ00,0.3,0.0,0.0,3.0,639.0,0.0,133.0,14.0,1240.0,13.0,8928.0,37495.0
437,346600,2000JJ00,0.1,1.0,1.0,44.0,356.0,0.0,30.0,157.0,427.0,6.0,2542.0,33773.0
438,346600,2001JJ00,0.2,1.0,0.0,2.0,514.0,0.0,132.0,4.0,1367.0,20.0,538.0,195688.0
439,346600,2002JJ00,0.2,1.0,0.0,2.0,544.0,0.0,128.0,4.0,1399.0,24.0,415.0,231362.0
440,346600,2003JJ00,0.2,1.0,0.0,1.0,540.0,0.0,125.0,3.0,1104.0,22.0,284.0,218655.0
441,346600,2004JJ00,0.2,1.0,0.0,1.0,503.0,0.0,122.0,2.0,967.0,14.0,144.0,141370.0
442,346600,2005JJ00,0.3,4.0,1.0,5.0,898.0,1.0,30.0,34.0,229.0,38.0,907.0,371287.0
443,346600,2006JJ00,0.0,0.0,0.0,0.0,29.0,0.0,93.0,0.0,889.0,0.0,0.0,2750.0
444,346600,2007JJ00,0.1,0.0,0.0,0.0,55.0,0.0,143.0,1.0,899.0,2.0,0.0,23429.0
445,346600,2008JJ00,0.2,23.0,1.0,4.0,441.0,1.0,42.0,13.0,847.0,99.0,94038.0,46713.0
446,346600,2009JJ00,0.1,22.0,1.0,4.0,327.0,1.0,24.0,7.0,183.0,21.0,6788.0,144586.0
447,346600,2010JJ00,0.1,3.0,0.0,2.0,274.0,1.0,25.0,11.0,393.0,24.0,4935.0,190640.0
448,348000,1995JJ00,25.6,3223.0,452.0,8663.0,26202.0,279.0,11389.0,15250.0,126743.0,7800.0,3588052.0,42116970.0
449,348000,1996JJ00,23.7,2667.0,468.0,7340.0,21797.0,276.0,8453.0,14793.0,118401.0,7470.0,3448893.0,40209610.0
450,348000,1997JJ00,23.4,2825.0,362.0,6447.0,25197.0,267.0,10645.0,14042.0,100105.0,7033.0,3303421.0,37291142.0
451,348000,1998JJ00,24.5,3764.0,399.0,7124.0,24195.0,268.0,9469.0,15031.0,134261.0,7209.0,3355327.0,38533160.0
452,348000,1999JJ00,25.2,3298.0,421.0,6968.0,24119.0,301.0,10490.0,17249.0,118935.0,6650.0,3139642.0,35102848.0
453,348000,2000JJ00,22.9,3075.0,509.0,5875.0,19529.0,276.0,10568.0,13208.0,108668.0,6173.0,2983631.0,31891717.0
454,348000,2001JJ00,23.6,3339.0,500.0,5490.0,22929.0,258.0,10193.0,13607.0,116272.0,6393.0,3135911.0,32568865.0
455,348000,2002JJ00,21.7,3219.0,394.0,4568.0,20946.0,247.0,9387.0,10468.0,109902.0,6200.0,3144755.0,30555828.0
456,348000,2003JJ00,19.5,3113.0,406.0,3817.0,18129.0,234.0,8583.0,9381.0,85369.0,5583.0,2956658.0,26267397.0
457,348000,2004JJ00,16.2,2932.0,359.0,3407.0,15125.0,163.0,7780.0,10389.0,95906.0,5497.0,2893918.0,26034679.0
458,348000,2005JJ00,13.9,2977.0,288.0,4068.0,12864.0,136.0,6570.0,10623.0,88876.0,5134.0,2772188.0,23616518.0
459,348000,2006JJ00,12.0,2841.0,236.0,2860.0,10068.0,125.0,5591.0,9550.0,81630.0,4756.0,2776736.0,19788018.0
460,348000,2007JJ00,14.9,3438.0,310.0,4686.0,14878.0,129.0,7020.0,10842.0,96654.0,5225.0,2922640.0,23026628.0
461,348000,2008JJ00,11.5,2981.0,216.0,2474.0,10309.0,106.0,5374.0,9919.0,84366.0,4927.0,2879670.0,20471261.0
462,348000,2009JJ00,10.7,2705.0,204.0,2670.0,10476.0,89.0,3871.0,9021.0,80513.0,4325.0,2570537.0,17539744.0
463,348000,2010JJ00,11.3,3104.0,242.0,3291.0,10236.0,93.0,4180.0,10214.0,88821.0,4755.0,2684324.0,20701763.0
464,350000,1995JJ00,0.6,1.0,1.0,51.0,1343.0,0.0,467.0,43.0,4785.0,6.0,5416.0,4183.0
465,350000,1996JJ00,0.7,0.0,0.0,41.0,1421.0,0.0,470.0,48.0,4899.0,6.0,5448.0,3540.0
466,350000,1997JJ00,0.7,1.0,0.0,33.0,1539.0,0.0,472.0,49.0,5005.0,6.0,5440.0,3106.0
467,350000,1998JJ00,0.7,0.0,0.0,23.0,1535.0,0.0,475.0,39.0,5007.0,0.0,0.0,2659.0
468,350000,1999JJ00,0.7,1.0,0.0,10.0,1583.0,0.0,477.0,21.0,4995.0,0.0,0.0,2201.0
469,350000,2000JJ00,0.7,0.0,0.0,3.0,1632.0,0.0,479.0,8.0,4761.0,0.0,44.0,1966.0
470,350000,2001JJ00,0.8,0.0,0.0,4.0,1658.0,0.0,478.0,9.0,5760.0,0.0,35.0,1938.0
471,350000,2002JJ00,0.8,0.0,0.0,4.0,1689.0,0.0,477.0,9.0,6804.0,0.0,26.0,1930.0
472,350000,2003JJ00,1.0,1.0,3.0,4.0,1926.0,0.0,474.0,10.0,10570.0,0.0,18.0,1929.0
473,350000,2004JJ00,1.1,1.0,3.0,3.0,2010.0,0.0,471.0,10.0,12692.0,0.0,9.0,1941.0
474,350000,2005JJ00,0.8,0.0,0.0,2.0,1682.0,0.0,468.0,10.0,5397.0,0.0,0.0,1186.0
475,350000,2006JJ00,0.7,0.0,0.0,1.0,1568.0,0.0,442.0,8.0,4097.0,0.0,0.0,0.0
476,350000,2007JJ00,0.7,0.0,0.0,1.0,1524.0,0.0,434.0,5.0,3809.0,0.0,0.0,0.0
477,350000,2008JJ00,0.6,0.0,0.0,0.0,1402.0,0.0,410.0,1.0,2596.0,0.0,0.0,0.0
478,350000,2009JJ00,0.8,2.0,0.0,4.0,1759.0,0.0,469.0,19.0,5624.0,1.0,645.0,1762.0
479,350000,2010JJ00,0.8,3.0,0.0,6.0,1769.0,0.0,475.0,20.0,5662.0,1.0,577.0,3754.0
480,300006,1995JJ00,6.1,1109.0,6.0,142.0,12276.0,0.0,8872.0,102.0,44468.0,20.0,5396.0,146881.0
481,300006,1996JJ00,6.2,1126.0,5.0,120.0,12656.0,,8833.0,107.0,43974.0,84.0,68674.0,148786.0
482,300006,1997JJ00,6.2,1143.0,6.0,114.0,12748.0,0.0,8805.0,109.0,43485.0,126.0,110859.0,152949.0
483,300006,1998JJ00,6.2,1158.0,6.0,107.0,12808.0,0.0,8777.0,111.0,42580.0,169.0,153045.0,157111.0
484,300006,1999JJ00,6.2,1175.0,6.0,92.0,12935.0,0.0,8749.0,112.0,41685.0,211.0,195230.0,161274.0
485,300006,2000JJ00,5.7,1191.0,6.0,96.0,12753.0,0.0,1846.0,110.0,37496.0,233.0,216322.0,167694.0
486,300006,2001JJ00,5.9,1166.0,6.0,79.0,12767.0,0.0,1877.0,112.0,43194.0,154.0,138388.0,154956.0
487,300006,2002JJ00,6.1,1156.0,7.0,68.0,12780.0,0.0,1912.0,113.0,48960.0,101.0,86389.0,146464.0
488,300006,2003JJ00,6.9,1161.0,15.0,121.0,12751.0,0.0,1949.0,113.0,71845.0,48.0,34391.0,137972.0
489,300006,2004JJ00,7.2,1123.0,16.0,67.0,12552.0,0.0,1990.0,112.0,83563.0,22.0,8327.0,133726.0
490,300006,2005JJ00,5.4,1112.0,4.0,45.0,12133.0,1.0,2034.0,110.0,34324.0,35.0,24834.0,99030.0
491,300006,2006JJ00,5.8,1076.0,4.0,17.0,12035.0,14.0,1712.0,79.0,33277.0,253.0,2414.0,2502963.0
492,300006,2007JJ00,5.3,1084.0,4.0,131.0,12110.0,0.0,1820.0,44.0,32382.0,33.0,14272.0,191136.0
493,300006,2008JJ00,6.7,1071.0,7.0,19.0,15383.0,5.0,1666.0,53.0,36827.0,7.0,1674.0,55671.0
494,300006,2009JJ00,6.0,1060.0,5.0,28.0,13997.0,0.0,1733.0,47.0,34713.0,5.0,667.0,43094.0
495,300006,2010JJ00,6.4,1048.0,5.0,40.0,14642.0,0.0,1735.0,52.0,38176.0,4.0,368.0,37514.0
496,354200,1995JJ00,1.4,2.0,0.0,22.0,3029.0,0.0,1089.0,12.0,9779.0,11.0,3697.0,69186.0
497,354200,1996JJ00,1.4,3.0,0.0,13.0,3240.0,0.0,1069.0,13.0,9595.0,74.0,66811.0,72401.0
498,354200,1997JJ00,1.5,3.0,1.0,15.0,3267.0,0.0,1056.0,13.0,9411.0,117.0,108887.0,77436.0
499,354200,1998JJ00,1.4,1.0,1.0,17.0,3271.0,0.0,1043.0,14.0,9061.0,159.0,150964.0,82472.0
500,354200,1999JJ00,1.4,1.0,0.0,10.0,3308.0,0.0,1029.0,13.0,8712.0,202.0,193040.0,87508.0
501,354200,2000JJ00,1.4,1.0,0.0,18.0,3329.0,0.0,1023.0,12.0,8030.0,224.0,214078.0,94364.0
502,354200,2001JJ00,1.4,1.0,1.0,12.0,3361.0,0.0,1014.0,14.0,8461.0,146.0,136595.0,98234.0
503,354200,2002JJ00,1.5,1.0,1.0,12.0,3396.0,0.0,1004.0,16.0,8890.0,95.0,84897.0,100813.0
504,354200,2003JJ00,1.6,9.0,2.0,20.0,3440.0,0.0,995.0,16.0,10613.0,44.0,33199.0,103393.0
505,354200,2004JJ00,1.5,0.0,1.0,16.0,3279.0,0.0,986.0,15.0,11468.0,18.0,7285.0,104683.0
506,354200,2005JJ00,1.4,1.0,0.0,10.0,3325.0,0.0,976.0,13.0,7594.0,31.0,24052.0,71589.0
507,354200,2006JJ00,1.3,0.0,0.0,2.0,3240.0,0.0,946.0,13.0,6351.0,250.0,2022.0,2476995.0
508,354200,2007JJ00,1.3,1.0,0.0,1.0,3207.0,0.0,946.0,2.0,6123.0,15.0,13813.0,15048.0
509,354200,2008JJ00,1.2,0.0,0.0,10.0,3088.0,0.0,914.0,14.0,5192.0,4.0,1158.0,23892.0
510,354200,2009JJ00,1.4,1.0,0.0,20.0,3372.0,0.0,964.0,15.0,6838.0,1.0,647.0,7017.0
511,354200,2010JJ00,1.4,1.0,0.0,33.0,3405.0,0.0,966.0,21.0,6861.0,1.0,341.0,7134.0
512,383100,1995JJ00,4.5,1107.0,6.0,120.0,8717.0,0.0,7590.0,90.0,33184.0,9.0,1700.0,77695.0
513,383100,1996JJ00,4.5,1124.0,5.0,107.0,8819.0,0.0,7573.0,93.0,32906.0,10.0,1863.0,76385.0
514,383100,1997JJ00,4.5,1140.0,5.0,99.0,8888.0,0.0,7560.0,95.0,32632.0,10.0,1972.0,75512.0
515,383100,1998JJ00,4.5,1157.0,5.0,90.0,8957.0,0.0,7547.0,97.0,32139.0,10.0,2081.0,74639.0
516,383100,1999JJ00,4.5,1174.0,6.0,81.0,9045.0,0.0,7534.0,98.0,31653.0,10.0,2190.0,73766.0
517,383100,2000JJ00,4.1,1190.0,5.0,77.0,8839.0,0.0,638.0,97.0,28264.0,10.0,2244.0,73329.0
518,383100,2001JJ00,4.2,1165.0,6.0,64.0,8816.0,0.0,680.0,97.0,33516.0,7.0,1793.0,56722.0
519,383100,2002JJ00,4.4,1155.0,6.0,51.0,8793.0,0.0,726.0,97.0,38835.0,6.0,1492.0,45651.0
520,383100,2003JJ00,5.1,1152.0,13.0,95.0,8769.0,0.0,775.0,97.0,59933.0,5.0,1192.0,34579.0
521,383100,2004JJ00,5.5,1123.0,14.0,44.0,8746.0,0.0,827.0,97.0,70763.0,4.0,1041.0,29044.0
522,383100,2005JJ00,3.8,1110.0,4.0,29.0,8215.0,1.0,882.0,96.0,25537.0,3.0,782.0,26541.0
523,383100,2006JJ00,4.2,1076.0,4.0,15.0,8205.0,14.0,589.0,65.0,25698.0,3.0,391.0,25955.0
524,383100,2007JJ00,3.8,1083.0,4.0,127.0,8277.0,0.0,692.0,41.0,25005.0,18.0,459.0,176087.0
525,383100,2008JJ00,5.2,1071.0,6.0,8.0,11667.0,5.0,573.0,37.0,30232.0,4.0,516.0,31779.0
526,383100,2009JJ00,4.4,1059.0,5.0,8.0,10042.0,0.0,601.0,32.0,26848.0,4.0,20.0,36077.0
527,383100,2010JJ00,4.7,1048.0,5.0,8.0,10633.0,0.0,597.0,31.0,30269.0,3.0,27.0,30380.0
528,383200,1995JJ00,2.1,6.0,2.0,41.0,4975.0,0.0,530.0,87.0,13130.0,6.0,681.0,57094.0
529,383200,1996JJ00,2.1,6.0,1.0,35.0,5023.0,0.0,510.0,90.0,12810.0,6.0,977.0,53345.0
530,383200,1997JJ00,2.1,6.0,1.0,31.0,5072.0,0.0,495.0,90.0,12494.0,6.0,1175.0,50846.0
531,383200,1998JJ00,2.1,6.0,1.0,27.0,5122.0,0.0,480.0,91.0,11950.0,6.0,1373.0,48347.0
532,383200,1999JJ00,2.1,6.0,1.0,22.0,5191.0,0.0,466.0,92.0,11413.0,6.0,1570.0,45847.0
533,383200,2000JJ00,2.1,6.0,1.0,20.0,5042.0,0.0,457.0,91.0,10427.0,6.0,1669.0,44597.0
534,383200,2001JJ00,2.2,5.0,2.0,19.0,5058.0,0.0,454.0,89.0,15436.0,5.0,1287.0,32930.0
535,383200,2002JJ00,2.4,5.0,2.0,17.0,5073.0,0.0,452.0,87.0,20509.0,4.0,1033.0,25152.0
536,383200,2003JJ00,3.1,4.0,7.0,15.0,5089.0,0.0,449.0,85.0,40662.0,3.0,778.0,17374.0
537,383200,2004JJ00,3.5,3.0,10.0,13.0,5104.0,0.0,447.0,83.0,50998.0,2.0,651.0,13485.0
538,383200,2005JJ00,2.1,3.0,1.0,11.0,5119.0,0.0,444.0,81.0,9610.0,2.0,392.0,12940.0
539,383200,2006JJ00,2.6,2.0,1.0,11.0,5190.0,14.0,435.0,58.0,9842.0,1.0,334.0,5047.0
540,383200,2007JJ00,2.1,2.0,1.0,7.0,5261.0,0.0,422.0,32.0,9269.0,18.0,459.0,171436.0
541,383200,2008JJ00,2.3,2.0,1.0,7.0,5192.0,5.0,410.0,34.0,9864.0,1.0,516.0,526.0
542,383200,2009JJ00,2.2,2.0,1.0,7.0,5502.0,0.0,438.0,29.0,9151.0,0.0,0.0,0.0
543,383200,2010JJ00,2.2,2.0,1.0,7.0,5556.0,0.0,438.0,28.0,8973.0,1.0,0.0,11217.0
544,384900,1995JJ00,1.8,0.0,4.0,0.0,2786.0,0.0,6905.0,0.0,18638.0,0.0,0.0,0.0
545,384900,1996JJ00,1.8,0.0,4.0,0.0,2786.0,0.0,6905.0,0.0,18638.0,0.0,0.0,0.0
546,384900,1997JJ00,1.8,0.0,4.0,0.0,2786.0,0.0,6905.0,0.0,18638.0,0.0,0.0,0.0
547,384900,1998JJ00,1.8,0.0,4.0,0.0,2786.0,0.0,6905.0,0.0,18638.0,0.0,0.0,0.0
548,384900,1999JJ00,1.8,0.0,4.0,0.0,2786.0,0.0,6905.0,0.0,18638.0,0.0,0.0,0.0
549,384900,2000JJ00,1.5,0.0,3.0,0.0,2723.0,0.0,18.0,0.0,16165.0,0.0,0.0,0.0
550,384900,2001JJ00,1.5,0.0,3.0,0.0,2723.0,0.0,18.0,0.0,16165.0,0.0,0.0,0.0
551,384900,2002JJ00,1.5,0.0,3.0,0.0,2723.0,0.0,18.0,0.0,16165.0,0.0,0.0,0.0
552,384900,2003JJ00,1.5,0.0,3.0,0.0,2723.0,0.0,18.0,0.0,16165.0,0.0,0.0,0.0
553,384900,2004JJ00,1.5,0.0,3.0,0.0,2723.0,0.0,18.0,0.0,16165.0,0.0,0.0,0.0
554,384900,2005JJ00,1.2,0.0,3.0,0.0,2216.0,0.0,18.0,0.0,14271.0,0.0,0.0,0.0
555,384900,2006JJ00,1.2,0.0,3.0,0.0,2216.0,0.0,18.0,0.0,14271.0,0.0,0.0,0.0
556,384900,2007JJ00,1.2,0.0,3.0,0.0,2216.0,0.0,18.0,0.0,14271.0,0.0,0.0,0.0
557,384900,2008JJ00,2.6,0.0,5.0,0.0,5707.0,0.0,17.0,0.0,18814.0,0.0,0.0,0.0
558,384900,2009JJ00,1.8,0.0,4.0,0.0,3770.0,0.0,17.0,0.0,16299.0,0.0,0.0,0.0
559,384900,2010JJ00,2.1,0.0,4.0,0.0,4336.0,0.0,17.0,0.0,19947.0,0.0,0.0,1287.0
560,386300,1995JJ00,0.0,0.0,0.0,0.0,73.0,0.0,27.0,0.0,208.0,0.0,0.0,0.0
561,386300,1996JJ00,0.0,0.0,0.0,0.0,98.0,0.0,28.0,0.0,235.0,0.0,0.0,0.0
562,386300,1997JJ00,0.0,0.0,0.0,0.0,103.0,0.0,29.0,0.0,262.0,0.0,0.0,0.0
563,386300,1998JJ00,0.0,0.0,0.0,0.0,106.0,0.0,30.0,1.0,291.0,0.0,0.0,0.0
564,386300,1999JJ00,0.0,0.0,0.0,0.0,111.0,0.0,31.0,1.0,322.0,0.0,0.0,0.0
565,386300,2000JJ00,0.1,0.0,0.0,0.0,114.0,0.0,32.0,1.0,360.0,0.0,0.0,0.0
566,386300,2001JJ00,0.1,0.0,0.0,0.0,115.0,0.0,32.0,1.0,436.0,0.0,0.0,0.0
567,386300,2002JJ00,0.1,0.0,0.0,0.0,117.0,0.0,32.0,1.0,515.0,0.0,0.0,0.0
568,386300,2003JJ00,0.1,15.0,1.0,51.0,119.0,0.0,32.0,1.0,819.0,0.0,0.0,0.0
569,386300,2004JJ00,0.1,0.0,0.0,4.0,120.0,0.0,32.0,1.0,978.0,0.0,0.0,0.0
570,386300,2005JJ00,0.1,0.0,0.0,0.0,122.0,0.0,32.0,1.0,375.0,0.0,0.0,0.0
571,386300,2006JJ00,0.1,0.0,0.0,0.0,120.0,0.0,32.0,1.0,384.0,0.0,0.0,0.0
572,386300,2007JJ00,0.1,0.0,0.0,0.0,116.0,0.0,31.0,1.0,356.0,0.0,0.0,0.0
573,386300,2008JJ00,0.1,0.0,0.0,0.0,114.0,0.0,31.0,1.0,375.0,0.0,0.0,0.0
574,386300,2009JJ00,0.1,0.0,0.0,0.0,119.0,0.0,31.0,1.0,328.0,0.0,0.0,0.0
575,386300,2010JJ00,0.0,0.0,0.0,0.0,112.0,0.0,28.0,1.0,309.0,0.0,0.0,1644.0
576,386800,1995JJ00,0.4,1101.0,0.0,79.0,682.0,0.0,61.0,1.0,522.0,3.0,1019.0,20600.0
577,386800,1996JJ00,0.4,1118.0,0.0,72.0,697.0,0.0,62.0,2.0,550.0,3.0,886.0,23040.0
578,386800,1997JJ00,0.4,1134.0,0.0,68.0,708.0,0.0,63.0,3.0,579.0,3.0,797.0,24666.0
579,386800,1998JJ00,0.4,1151.0,0.0,63.0,719.0,0.0,63.0,4.0,612.0,3.0,708.0,26293.0
580,386800,1999JJ00,0.4,1168.0,0.0,59.0,729.0,0.0,64.0,4.0,646.0,3.0,619.0,27919.0
581,386800,2000JJ00,0.4,1184.0,0.0,57.0,736.0,0.0,65.0,5.0,692.0,3.0,575.0,28732.0
582,386800,2001JJ00,0.4,1160.0,0.0,45.0,701.0,0.0,112.0,7.0,799.0,3.0,506.0,23792.0
583,386800,2002JJ00,0.4,1150.0,1.0,34.0,666.0,0.0,162.0,8.0,909.0,3.0,460.0,20499.0
584,386800,2003JJ00,0.4,1133.0,1.0,22.0,631.0,0.0,216.0,10.0,1328.0,2.0,413.0,17205.0
585,386800,2004JJ00,0.4,1119.0,1.0,21.0,596.0,0.0,273.0,12.0,1548.0,2.0,390.0,15559.0
586,386800,2005JJ00,0.4,1107.0,0.0,18.0,561.0,1.0,334.0,13.0,729.0,2.0,390.0,13601.0
587,386800,2006JJ00,0.3,1073.0,0.0,4.0,492.0,0.0,52.0,4.0,670.0,2.0,58.0,20908.0
588,386800,2007JJ00,0.3,1081.0,0.0,120.0,501.0,0.0,171.0,6.0,612.0,0.0,0.0,4652.0
589,386800,2008JJ00,0.3,1068.0,0.0,0.0,478.0,0.0,67.0,1.0,661.0,3.0,0.0,31253.0
590,386800,2009JJ00,0.3,1057.0,0.0,0.0,471.0,0.0,68.0,1.0,612.0,4.0,20.0,36077.0
591,386800,2010JJ00,0.3,1045.0,0.0,0.0,454.0,0.0,67.0,1.0,601.0,1.0,27.0,13399.0
592,388400,1995JJ00,0.1,0.0,0.0,0.0,200.0,0.0,68.0,1.0,685.0,0.0,0.0,0.0
593,388400,1996JJ00,0.1,0.0,0.0,0.0,214.0,0.0,69.0,1.0,672.0,0.0,0.0,0.0
594,388400,1997JJ00,0.1,0.0,0.0,0.0,219.0,0.0,69.0,1.0,660.0,0.0,0.0,0.0
595,388400,1998JJ00,0.1,0.0,0.0,0.0,224.0,0.0,68.0,1.0,647.0,0.0,0.0,0.0
596,388400,1999JJ00,0.1,0.0,0.0,0.0,228.0,0.0,68.0,1.0,634.0,0.0,0.0,0.0
597,388400,2000JJ00,0.1,0.0,0.0,0.0,224.0,0.0,66.0,1.0,620.0,0.0,0.0,0.0
598,388400,2001JJ00,0.1,0.0,0.0,0.0,219.0,0.0,64.0,1.0,679.0,0.0,0.0,0.0
599,388400,2002JJ00,0.1,0.0,0.0,0.0,214.0,0.0,61.0,1.0,738.0,0.0,0.0,0.0
600,388400,2003JJ00,0.1,0.0,0.0,6.0,208.0,0.0,59.0,1.0,958.0,0.0,0.0,0.0
601,388400,2004JJ00,0.1,0.0,0.0,6.0,203.0,0.0,57.0,1.0,1074.0,0.0,0.0,0.0
602,388400,2005JJ00,0.1,0.0,0.0,0.0,197.0,0.0,54.0,1.0,552.0,0.0,0.0,0.0
