ID,BedrijfstakBranchesSBI2008,NuttigeToepassingEnEindverwerking,Perioden,TotaalBedrijfsafvalstoffen_1,TotaalNietChemischAfval_2,Metaalafval_3,Glasafval_4,PapierKartonafval_5,KunststofRubberafval_6,Houtafval_7,TextielLederafval_8,DierlijkPlantaardigAfval_9,GemengdAfval_10,Slib_11,MineralenSteenachtigAfval_12,OverigNietChemischAfval_13,ChemischAfval_14,TotaalBedrijfsafvalstoffen_15,TotaalNuttigeToepassing_16,InzetAlsBrandstof_17,OverigNuttigeToepassing_18,TotaalEindverwerking_19,Verbranden_20,StortenLozen_21,ScheidenAchteraf_22
225,307610,T001523,2015JJ00,8275.0,8169.0,30.0,25.0,83.0,24.0,8.0,0.0,6336.0,289.0,609.0,765.0,0.0,107.0,8275.0,8116.0,764.0,7352.0,159.0,42.0,71.0,46.0
226,307610,T001523,2016JJ00,8478.0,8355.0,22.0,26.0,104.0,27.0,9.0,0.0,6467.0,309.0,678.0,712.0,0.0,123.0,8478.0,8327.0,997.0,7329.0,151.0,64.0,64.0,23.0
227,307610,T001523,2017JJ00,8728.0,8594.0,25.0,28.0,94.0,26.0,9.0,0.0,6585.0,326.0,673.0,828.0,0.0,134.0,8728.0,8547.0,997.0,7550.0,181.0,64.0,94.0,24.0
228,307610,T001523,2018JJ00,8762.0,8595.0,22.0,27.0,71.0,22.0,6.0,4.0,6764.0,283.0,583.0,812.0,1.0,167.0,8762.0,8602.0,1015.0,7587.0,159.0,56.0,69.0,34.0
229,307610,T001523,2019JJ00,8352.0,8185.0,21.0,27.0,72.0,34.0,6.0,3.0,6361.0,315.0,537.0,808.0,1.0,167.0,8352.0,8148.0,953.0,7194.0,204.0,55.0,70.0,80.0
230,307610,T001617,1994JJ00,9760.0,9659.0,27.0,45.0,77.0,12.0,6.0,1.0,7531.0,179.0,439.0,1341.0,0.0,101.0,9760.0,9760.0,,9760.0,,,,
231,307610,T001617,1996JJ00,9299.0,9246.0,41.0,25.0,98.0,12.0,5.0,1.0,7331.0,183.0,351.0,1199.0,0.0,53.0,9299.0,9299.0,,9299.0,,,,
232,307610,T001617,1998JJ00,9210.0,9142.0,19.0,30.0,73.0,17.0,9.0,1.0,7082.0,214.0,496.0,1202.0,0.0,68.0,9210.0,9210.0,,9210.0,,,,
233,307610,T001617,2000JJ00,9582.0,9497.0,20.0,22.0,80.0,11.0,8.0,1.0,7443.0,127.0,425.0,1359.0,0.0,85.0,9582.0,9582.0,,9582.0,,,,
234,307610,T001617,2001JJ00,9360.0,9348.0,20.0,22.0,86.0,11.0,7.0,1.0,7375.0,123.0,361.0,1342.0,0.0,12.0,9360.0,9360.0,,9360.0,,,,
235,307610,T001617,2002JJ00,8460.0,8426.0,23.0,21.0,75.0,13.0,11.0,0.0,6529.0,123.0,477.0,1154.0,0.0,34.0,8460.0,8460.0,,8460.0,,,,
236,307610,T001617,2003JJ00,7942.0,7908.0,23.0,20.0,74.0,13.0,11.0,0.0,6354.0,120.0,423.0,870.0,0.0,34.0,7942.0,7942.0,,7942.0,,,,
237,307610,T001617,2004JJ00,8008.0,7882.0,13.0,22.0,80.0,14.0,14.0,0.0,6356.0,133.0,364.0,881.0,4.0,125.0,8008.0,8008.0,491.0,7516.0,,,,
238,307610,T001617,2005JJ00,7654.0,7531.0,14.0,24.0,80.0,14.0,15.0,0.0,6209.0,113.0,363.0,695.0,4.0,123.0,7654.0,7654.0,373.0,7283.0,,,,
239,307610,T001617,2006JJ00,7711.0,7648.0,24.0,21.0,87.0,19.0,9.0,0.0,6331.0,104.0,422.0,627.0,0.0,63.0,7711.0,7711.0,399.0,7313.0,,,,
240,307610,T001617,2007JJ00,7839.0,7762.0,25.0,21.0,89.0,19.0,9.0,0.0,6389.0,105.0,460.0,640.0,0.0,77.0,7839.0,7839.0,373.0,7465.0,,,,
241,307610,T001617,2008JJ00,7738.0,7640.0,26.0,20.0,117.0,21.0,16.0,0.0,6262.0,96.0,481.0,598.0,2.0,98.0,7738.0,7738.0,455.0,7283.0,,,,
242,307610,T001617,2009JJ00,7737.0,7694.0,25.0,19.0,115.0,20.0,16.0,0.0,6281.0,91.0,491.0,635.0,2.0,42.0,7737.0,7737.0,468.0,7268.0,,,,
243,307610,T001617,2010JJ00,7801.0,7691.0,21.0,21.0,92.0,21.0,10.0,0.0,6200.0,187.0,501.0,638.0,0.0,110.0,7801.0,7801.0,510.0,7292.0,,,,
244,307610,T001617,2011JJ00,7763.0,7688.0,22.0,21.0,95.0,20.0,13.0,0.0,6171.0,107.0,628.0,610.0,0.0,75.0,7763.0,7763.0,564.0,7199.0,,,,
245,307610,T001617,2012JJ00,8037.0,7980.0,26.0,20.0,88.0,21.0,27.0,0.0,6243.0,269.0,601.0,685.0,1.0,57.0,8037.0,8037.0,602.0,7435.0,,,,
246,307610,T001617,2013JJ00,8237.0,8176.0,26.0,21.0,91.0,21.0,28.0,0.0,6389.0,306.0,624.0,668.0,1.0,61.0,8237.0,8237.0,667.0,7570.0,,,,
247,307610,T001617,2014JJ00,8050.0,7944.0,28.0,24.0,84.0,24.0,7.0,0.0,6288.0,260.0,608.0,619.0,0.0,106.0,8050.0,8050.0,755.0,7295.0,,,,
248,307610,T001617,2015JJ00,8116.0,8010.0,27.0,25.0,83.0,24.0,8.0,0.0,6256.0,267.0,589.0,731.0,0.0,107.0,8116.0,8116.0,764.0,7352.0,,,,
249,307610,T001617,2016JJ00,8327.0,8204.0,22.0,26.0,104.0,27.0,9.0,0.0,6397.0,282.0,648.0,688.0,0.0,122.0,8327.0,8327.0,997.0,7329.0,,,,
250,307610,T001617,2017JJ00,8547.0,8414.0,25.0,28.0,94.0,26.0,9.0,0.0,6516.0,299.0,642.0,774.0,0.0,133.0,8547.0,8547.0,997.0,7550.0,,,,
251,307610,T001617,2018JJ00,8602.0,8437.0,21.0,27.0,71.0,22.0,6.0,3.0,6707.0,253.0,553.0,773.0,1.0,165.0,8602.0,8602.0,1015.0,7587.0,,,,
252,307610,T001617,2019JJ00,8148.0,7983.0,21.0,27.0,71.0,34.0,5.0,3.0,6299.0,244.0,507.0,770.0,1.0,165.0,8148.0,8148.0,953.0,7194.0,,,,
253,307610,T001618,1994JJ00,502.0,494.0,0.0,0.0,0.0,0.0,0.0,0.0,81.0,182.0,89.0,142.0,0.0,8.0,502.0,,,,502.0,53.0,436.0,14.0
254,307610,T001618,1996JJ00,548.0,526.0,0.0,0.0,0.0,1.0,0.0,0.0,101.0,170.0,153.0,100.0,0.0,22.0,548.0,,,,548.0,94.0,441.0,13.0
255,307610,T001618,1998JJ00,660.0,653.0,1.0,0.0,0.0,1.0,8.0,0.0,249.0,148.0,113.0,132.0,0.0,8.0,660.0,,,,660.0,203.0,444.0,14.0
256,307610,T001618,2000JJ00,696.0,664.0,0.0,0.0,0.0,5.0,0.0,0.0,219.0,152.0,194.0,94.0,0.0,32.0,696.0,,,,696.0,256.0,293.0,147.0
257,307610,T001618,2001JJ00,772.0,769.0,0.0,0.0,1.0,5.0,0.0,0.0,270.0,160.0,124.0,209.0,0.0,3.0,772.0,,,,772.0,359.0,315.0,98.0
258,307610,T001618,2002JJ00,1245.0,1093.0,0.0,1.0,3.0,0.0,0.0,0.0,658.0,144.0,198.0,89.0,0.0,152.0,1245.0,,,,1245.0,878.0,251.0,116.0
259,307610,T001618,2003JJ00,1173.0,1052.0,0.0,1.0,1.0,0.0,0.0,0.0,586.0,143.0,171.0,150.0,0.0,121.0,1173.0,,,,1173.0,780.0,291.0,102.0
260,307610,T001618,2004JJ00,432.0,429.0,0.0,0.0,2.0,1.0,2.0,0.0,63.0,170.0,124.0,67.0,0.0,2.0,432.0,,,,432.0,209.0,135.0,87.0
261,307610,T001618,2005JJ00,416.0,414.0,0.0,0.0,2.0,1.0,1.0,0.0,65.0,170.0,107.0,68.0,0.0,2.0,416.0,,,,416.0,188.0,139.0,87.0
262,307610,T001618,2006JJ00,367.0,363.0,0.0,0.0,0.0,0.0,0.0,0.0,111.0,129.0,52.0,73.0,0.0,2.0,367.0,,,,367.0,174.0,147.0,43.0
263,307610,T001618,2007JJ00,366.0,363.0,0.0,0.0,1.0,0.0,1.0,0.0,111.0,135.0,52.0,68.0,0.0,2.0,366.0,,,,366.0,179.0,142.0,45.0
264,307610,T001618,2008JJ00,406.0,406.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,137.0,112.0,83.0,0.0,0.0,406.0,,,,406.0,261.0,124.0,20.0
265,307610,T001618,2009JJ00,420.0,419.0,0.0,0.0,0.0,1.0,0.0,0.0,72.0,134.0,132.0,81.0,0.0,1.0,420.0,,,,420.0,278.0,122.0,20.0
266,307610,T001618,2010JJ00,416.0,377.0,0.0,0.0,1.0,1.0,0.0,0.0,82.0,142.0,80.0,71.0,0.0,37.0,416.0,,,,416.0,170.0,146.0,98.0
267,307610,T001618,2011JJ00,368.0,326.0,0.0,0.0,1.0,1.0,0.0,0.0,83.0,142.0,34.0,63.0,0.0,42.0,368.0,,,,368.0,127.0,140.0,100.0
268,307610,T001618,2012JJ00,205.0,197.0,1.0,0.0,2.0,0.0,0.0,0.0,76.0,27.0,17.0,75.0,0.0,8.0,205.0,,,,205.0,43.0,119.0,43.0
269,307610,T001618,2013JJ00,157.0,148.0,1.0,0.0,2.0,0.0,0.0,0.0,78.0,28.0,18.0,21.0,0.0,8.0,157.0,,,,157.0,45.0,67.0,45.0
270,307610,T001618,2014JJ00,158.0,158.0,2.0,0.0,1.0,0.0,0.0,0.0,78.0,22.0,20.0,34.0,0.0,0.0,158.0,,,,158.0,41.0,71.0,46.0
271,307610,T001618,2015JJ00,159.0,159.0,2.0,0.0,1.0,0.0,0.0,0.0,80.0,23.0,20.0,33.0,0.0,0.0,159.0,,,,159.0,42.0,71.0,46.0
272,307610,T001618,2016JJ00,151.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,27.0,30.0,24.0,0.0,1.0,151.0,,,,151.0,64.0,64.0,23.0
273,307610,T001618,2017JJ00,181.0,181.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,27.0,31.0,54.0,0.0,1.0,181.0,,,,181.0,64.0,94.0,24.0
274,307610,T001618,2018JJ00,159.0,157.0,1.0,0.0,0.0,0.0,0.0,0.0,56.0,30.0,31.0,39.0,0.0,2.0,159.0,,,,159.0,56.0,69.0,34.0
275,307610,T001618,2019JJ00,204.0,202.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,71.0,30.0,38.0,0.0,3.0,204.0,,,,204.0,55.0,70.0,80.0
276,307600,T001523,1994JJ00,9556.0,9447.0,24.0,5.0,56.0,4.0,4.0,1.0,7220.0,162.0,488.0,1481.0,0.0,109.0,9556.0,9100.0,,9100.0,455.0,47.0,396.0,13.0
277,307600,T001523,1996JJ00,9055.0,8980.0,37.0,6.0,80.0,7.0,4.0,1.0,6942.0,157.0,450.0,1296.0,0.0,75.0,9055.0,8543.0,,8543.0,512.0,81.0,423.0,8.0
278,307600,T001523,1998JJ00,9135.0,9059.0,17.0,7.0,52.0,13.0,16.0,1.0,6886.0,161.0,577.0,1329.0,0.0,76.0,9135.0,8497.0,,8497.0,638.0,187.0,437.0,14.0
279,307600,T001523,2000JJ00,9477.0,9360.0,18.0,4.0,60.0,12.0,5.0,1.0,7089.0,141.0,585.0,1444.0,0.0,117.0,9477.0,8822.0,,8822.0,655.0,242.0,287.0,126.0
280,307600,T001523,2001JJ00,9358.0,9343.0,18.0,5.0,67.0,11.0,5.0,1.0,7084.0,149.0,460.0,1543.0,0.0,15.0,9358.0,8617.0,,8617.0,741.0,345.0,310.0,87.0
281,307600,T001523,2002JJ00,8926.0,8740.0,21.0,2.0,56.0,7.0,9.0,0.0,6621.0,141.0,647.0,1236.0,0.0,186.0,8926.0,7712.0,,7712.0,1214.0,863.0,247.0,104.0
282,307600,T001523,2003JJ00,8355.0,8200.0,21.0,2.0,54.0,7.0,9.0,0.0,6385.0,140.0,569.0,1013.0,0.0,155.0,8355.0,7200.0,,7200.0,1145.0,765.0,287.0,92.0
283,307600,T001523,2004JJ00,7686.0,7560.0,12.0,1.0,58.0,9.0,14.0,0.0,5877.0,173.0,462.0,948.0,4.0,126.0,7686.0,7274.0,490.0,6784.0,412.0,194.0,131.0,85.0
284,307600,T001523,2005JJ00,7309.0,7184.0,12.0,1.0,59.0,9.0,14.0,0.0,5700.0,175.0,449.0,762.0,4.0,125.0,7309.0,6915.0,371.0,6545.0,394.0,172.0,135.0,85.0
285,307600,T001523,2006JJ00,7298.0,7235.0,21.0,1.0,64.0,14.0,8.0,0.0,5825.0,139.0,462.0,700.0,0.0,64.0,7298.0,6949.0,398.0,6552.0,349.0,163.0,145.0,43.0
286,307600,T001523,2007JJ00,7423.0,7344.0,22.0,1.0,67.0,14.0,9.0,0.0,5876.0,146.0,502.0,708.0,0.0,78.0,7423.0,7069.0,372.0,6697.0,354.0,169.0,140.0,45.0
287,307600,T001523,2008JJ00,7295.0,7201.0,24.0,1.0,96.0,17.0,14.0,0.0,5648.0,142.0,578.0,677.0,2.0,96.0,7295.0,6906.0,452.0,6456.0,389.0,252.0,118.0,20.0
288,307600,T001523,2009JJ00,7361.0,7319.0,24.0,1.0,94.0,16.0,14.0,0.0,5708.0,139.0,607.0,712.0,2.0,41.0,7361.0,6957.0,465.0,6492.0,404.0,269.0,116.0,19.0
289,307600,T001523,2010JJ00,7381.0,7233.0,18.0,3.0,77.0,18.0,9.0,0.0,5631.0,243.0,530.0,704.0,0.0,147.0,7381.0,6976.0,507.0,6470.0,405.0,162.0,144.0,98.0
290,307600,T001523,2011JJ00,7380.0,7262.0,19.0,3.0,80.0,18.0,13.0,0.0,5610.0,242.0,610.0,669.0,0.0,117.0,7380.0,7020.0,560.0,6460.0,359.0,121.0,138.0,100.0
291,307600,T001523,2012JJ00,7564.0,7499.0,22.0,2.0,75.0,16.0,26.0,0.0,5723.0,279.0,594.0,760.0,1.0,65.0,7564.0,7372.0,594.0,6778.0,192.0,41.0,109.0,43.0
292,307600,T001523,2013JJ00,7680.0,7611.0,23.0,2.0,78.0,17.0,27.0,0.0,5838.0,317.0,617.0,689.0,1.0,70.0,7680.0,7537.0,659.0,6877.0,143.0,43.0,56.0,44.0
293,307600,T001523,2014JJ00,7544.0,7438.0,24.0,2.0,72.0,19.0,7.0,0.0,5781.0,274.0,605.0,653.0,0.0,106.0,7544.0,7392.0,742.0,6650.0,152.0,40.0,69.0,44.0
294,307600,T001523,2015JJ00,7620.0,7513.0,25.0,2.0,75.0,19.0,7.0,0.0,5753.0,282.0,586.0,764.0,0.0,107.0,7620.0,7466.0,752.0,6714.0,154.0,41.0,69.0,44.0
295,307600,T001523,2016JJ00,7800.0,7676.0,19.0,3.0,94.0,22.0,8.0,0.0,5861.0,302.0,656.0,711.0,0.0,123.0,7800.0,7651.0,978.0,6673.0,148.0,64.0,64.0,21.0
296,307600,T001523,2017JJ00,8040.0,7906.0,22.0,3.0,84.0,20.0,8.0,0.0,5972.0,319.0,651.0,827.0,0.0,134.0,8040.0,7861.0,978.0,6884.0,179.0,64.0,93.0,21.0
297,307600,T001523,2018JJ00,8067.0,7900.0,19.0,1.0,63.0,16.0,5.0,4.0,6149.0,276.0,555.0,812.0,1.0,167.0,8067.0,7908.0,985.0,6923.0,159.0,56.0,69.0,34.0
298,307600,T001523,2019JJ00,7668.0,7501.0,18.0,1.0,63.0,28.0,5.0,3.0,5757.0,308.0,510.0,808.0,1.0,167.0,7668.0,7465.0,928.0,6537.0,203.0,55.0,70.0,79.0
299,307600,T001617,1994JJ00,9100.0,8999.0,24.0,5.0,56.0,4.0,4.0,1.0,7148.0,0.0,415.0,1341.0,0.0,101.0,9100.0,9100.0,,9100.0,,,,
300,307600,T001617,1996JJ00,8543.0,8491.0,37.0,6.0,79.0,6.0,4.0,1.0,6845.0,0.0,316.0,1196.0,0.0,53.0,8543.0,8543.0,,8543.0,,,,
301,307600,T001617,1998JJ00,8497.0,8429.0,16.0,7.0,52.0,11.0,8.0,1.0,6638.0,23.0,473.0,1199.0,0.0,68.0,8497.0,8497.0,,8497.0,,,,
302,307600,T001617,2000JJ00,8822.0,8737.0,18.0,4.0,60.0,6.0,5.0,1.0,6872.0,0.0,419.0,1350.0,0.0,85.0,8822.0,8822.0,,8822.0,,,,
303,307600,T001617,2001JJ00,8617.0,8605.0,18.0,5.0,66.0,6.0,5.0,1.0,6817.0,0.0,353.0,1334.0,0.0,12.0,8617.0,8617.0,,8617.0,,,,
304,307600,T001617,2002JJ00,7712.0,7678.0,21.0,2.0,54.0,7.0,9.0,0.0,5963.0,7.0,467.0,1148.0,0.0,34.0,7712.0,7712.0,,7712.0,,,,
305,307600,T001617,2003JJ00,7200.0,7166.0,21.0,2.0,54.0,7.0,9.0,0.0,5789.0,7.0,413.0,864.0,0.0,34.0,7200.0,7200.0,,7200.0,,,,
306,307600,T001617,2004JJ00,7274.0,7151.0,12.0,1.0,56.0,8.0,13.0,0.0,5817.0,13.0,346.0,881.0,4.0,124.0,7274.0,7274.0,490.0,6784.0,,,,
307,307600,T001617,2005JJ00,6915.0,6794.0,12.0,1.0,57.0,8.0,13.0,0.0,5637.0,13.0,352.0,695.0,4.0,123.0,6915.0,6915.0,371.0,6545.0,,,,
308,307600,T001617,2006JJ00,6949.0,6887.0,21.0,1.0,64.0,14.0,8.0,0.0,5716.0,19.0,414.0,627.0,0.0,62.0,6949.0,6949.0,398.0,6552.0,,,,
309,307600,T001617,2007JJ00,7069.0,6993.0,22.0,1.0,66.0,14.0,8.0,0.0,5767.0,20.0,452.0,640.0,0.0,76.0,7069.0,7069.0,372.0,6697.0,,,,
310,307600,T001617,2008JJ00,6906.0,6811.0,24.0,1.0,96.0,16.0,14.0,0.0,5578.0,13.0,468.0,598.0,2.0,96.0,6906.0,6906.0,452.0,6456.0,,,,
311,307600,T001617,2009JJ00,6957.0,6915.0,24.0,1.0,94.0,16.0,14.0,0.0,5640.0,13.0,477.0,634.0,2.0,41.0,6957.0,6957.0,465.0,6492.0,,,,
312,307600,T001617,2010JJ00,6976.0,6866.0,18.0,3.0,76.0,17.0,9.0,0.0,5551.0,105.0,453.0,634.0,0.0,110.0,6976.0,6976.0,507.0,6470.0,,,,
313,307600,T001617,2011JJ00,7020.0,6945.0,19.0,3.0,79.0,16.0,12.0,0.0,5529.0,103.0,578.0,606.0,0.0,75.0,7020.0,7020.0,560.0,6460.0,,,,
314,307600,T001617,2012JJ00,7372.0,7315.0,22.0,2.0,73.0,16.0,26.0,0.0,5649.0,254.0,586.0,685.0,1.0,57.0,7372.0,7372.0,594.0,6778.0,,,,
315,307600,T001617,2013JJ00,7537.0,7476.0,22.0,2.0,76.0,17.0,27.0,0.0,5761.0,291.0,609.0,668.0,1.0,61.0,7537.0,7537.0,659.0,6877.0,,,,
316,307600,T001617,2014JJ00,7392.0,7286.0,22.0,2.0,72.0,19.0,7.0,0.0,5704.0,254.0,587.0,619.0,0.0,106.0,7392.0,7392.0,742.0,6650.0,,,,
317,307600,T001617,2015JJ00,7466.0,7359.0,23.0,2.0,74.0,19.0,7.0,0.0,5673.0,261.0,568.0,731.0,0.0,107.0,7466.0,7466.0,752.0,6714.0,,,,
318,307600,T001617,2016JJ00,7651.0,7529.0,19.0,3.0,94.0,22.0,8.0,0.0,5792.0,275.0,628.0,687.0,0.0,122.0,7651.0,7651.0,978.0,6673.0,,,,
319,307600,T001617,2017JJ00,7861.0,7728.0,22.0,3.0,84.0,20.0,8.0,0.0,5902.0,293.0,622.0,773.0,0.0,133.0,7861.0,7861.0,978.0,6884.0,,,,
320,307600,T001617,2018JJ00,7908.0,7743.0,18.0,1.0,63.0,16.0,5.0,3.0,6093.0,246.0,524.0,773.0,1.0,165.0,7908.0,7908.0,985.0,6923.0,,,,
321,307600,T001617,2019JJ00,7465.0,7301.0,18.0,1.0,62.0,28.0,5.0,3.0,5696.0,237.0,480.0,770.0,1.0,164.0,7465.0,7465.0,928.0,6537.0,,,,
322,307600,T001618,1994JJ00,455.0,447.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,162.0,73.0,140.0,0.0,8.0,455.0,,,,455.0,47.0,396.0,13.0
323,307600,T001618,1996JJ00,512.0,490.0,0.0,0.0,0.0,1.0,0.0,0.0,97.0,157.0,134.0,100.0,0.0,22.0,512.0,,,,512.0,81.0,423.0,8.0
324,307600,T001618,1998JJ00,638.0,631.0,1.0,0.0,0.0,1.0,8.0,0.0,249.0,138.0,104.0,130.0,0.0,8.0,638.0,,,,638.0,187.0,437.0,14.0
325,307600,T001618,2000JJ00,655.0,624.0,0.0,0.0,0.0,5.0,0.0,0.0,218.0,141.0,166.0,94.0,0.0,32.0,655.0,,,,655.0,242.0,287.0,126.0
326,307600,T001618,2001JJ00,741.0,738.0,0.0,0.0,1.0,5.0,0.0,0.0,267.0,149.0,107.0,209.0,0.0,3.0,741.0,,,,741.0,345.0,310.0,87.0
327,307600,T001618,2002JJ00,1214.0,1062.0,0.0,0.0,2.0,0.0,0.0,0.0,658.0,134.0,180.0,88.0,0.0,152.0,1214.0,,,,1214.0,863.0,247.0,104.0
328,307600,T001618,2003JJ00,1145.0,1024.0,0.0,0.0,0.0,0.0,0.0,0.0,586.0,133.0,156.0,149.0,0.0,121.0,1145.0,,,,1145.0,765.0,287.0,92.0
329,307600,T001618,2004JJ00,412.0,409.0,0.0,0.0,2.0,1.0,1.0,0.0,60.0,160.0,116.0,67.0,0.0,2.0,412.0,,,,412.0,194.0,131.0,85.0
330,307600,T001618,2005JJ00,394.0,390.0,0.0,0.0,2.0,1.0,1.0,0.0,63.0,162.0,97.0,67.0,0.0,2.0,394.0,,,,394.0,172.0,135.0,85.0
331,307600,T001618,2006JJ00,349.0,348.0,0.0,0.0,0.0,0.0,0.0,0.0,109.0,120.0,48.0,73.0,0.0,2.0,349.0,,,,349.0,163.0,145.0,43.0
332,307600,T001618,2007JJ00,354.0,351.0,0.0,0.0,1.0,0.0,1.0,0.0,109.0,126.0,50.0,68.0,0.0,2.0,354.0,,,,354.0,169.0,140.0,45.0
333,307600,T001618,2008JJ00,389.0,390.0,0.0,0.0,0.0,1.0,0.0,0.0,70.0,129.0,110.0,79.0,0.0,0.0,389.0,,,,389.0,252.0,118.0,20.0
334,307600,T001618,2009JJ00,404.0,404.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,126.0,130.0,78.0,0.0,0.0,404.0,,,,404.0,269.0,116.0,19.0
335,307600,T001618,2010JJ00,405.0,367.0,0.0,0.0,1.0,1.0,0.0,0.0,80.0,138.0,76.0,71.0,0.0,37.0,405.0,,,,405.0,162.0,144.0,98.0
336,307600,T001618,2011JJ00,359.0,317.0,0.0,0.0,1.0,1.0,0.0,0.0,81.0,138.0,32.0,63.0,0.0,42.0,359.0,,,,359.0,121.0,138.0,100.0
337,307600,T001618,2012JJ00,192.0,184.0,1.0,0.0,1.0,0.0,0.0,0.0,74.0,25.0,8.0,75.0,0.0,8.0,192.0,,,,192.0,41.0,109.0,43.0
338,307600,T001618,2013JJ00,143.0,135.0,1.0,0.0,2.0,0.0,0.0,0.0,77.0,25.0,8.0,21.0,0.0,8.0,143.0,,,,143.0,43.0,56.0,44.0
339,307600,T001618,2014JJ00,152.0,152.0,2.0,0.0,1.0,0.0,0.0,0.0,77.0,20.0,18.0,34.0,0.0,0.0,152.0,,,,152.0,40.0,69.0,44.0
