ID,ProductgroepenEnOverigePosten,Perioden,WaardeInWerkelijkePrijzen_1,WaardePrijsniveau2005_2,VolumemutatieTOVVoorafgaandJaar_3,Prijsindexcijfers_4,WaardeInWerkelijkePrijzen_5,WaardePrijsniveau2005_6,VolumemutatieTOVVoorafgaandJaar_7,Prijsindexcijfers_8,WaardeInWerkelijkePrijzen_9,WaardePrijsniveau2005_10,VolumemutatieTOVVoorafgaandJaar_11,Prijsindexcijfers_12,WaardeInWerkelijkePrijzen_13,WaardePrijsniveau2005_14,VolumemutatieTOVVoorafgaandJaar_15,Prijsindexcijfers_16,WaardeInWerkelijkePrijzen_17,WaardePrijsniveau2005_18,VolumemutatieTOVVoorafgaandJaar_19,Prijsindexcijfers_20,WaardeInWerkelijkePrijzen_21,WaardePrijsniveau2005_22,VolumemutatieTOVVoorafgaandJaar_23,Prijsindexcijfers_24,WaardeInWerkelijkePrijzen_25,WaardePrijsniveau2005_26,VolumemutatieTOVVoorafgaandJaar_27,Prijsindexcijfers_28,WaardeInWerkelijkePrijzen_29,WaardeInWerkelijkePrijzen_30,WaardePrijsniveau2005_31,VolumemutatieTOVVoorafgaandJaar_32,Prijsindexcijfers_33
1200,4800000,1988JJ00,42594.0,65570.0,,65.0,34889.0,53909.0,,64.7,7705.0,11698.0,,65.9,42992.0,67099.0,,64.1,28300.0,44590.0,,63.5,2584.0,4310.0,,59.9,6146.0,8941.0,,68.7,4.0,5958.0,9149.0,,65.1
1201,4800000,1989JJ00,46100.0,70381.0,7.3,65.5,38244.0,58700.0,8.9,65.2,7856.0,11734.0,0.3,67.0,46552.0,71956.0,7.2,64.7,31447.0,48959.0,9.8,64.2,2871.0,4676.0,8.5,61.4,5157.0,7517.0,-15.9,68.6,-78.0,7155.0,10962.0,19.8,65.3
1202,4800000,1990JJ00,50172.0,74684.0,6.1,67.2,42354.0,63468.0,8.1,66.7,7818.0,11305.0,-3.7,69.2,50542.0,76200.0,5.9,66.3,34138.0,51681.0,5.6,66.1,3102.0,4980.0,6.5,62.3,5546.0,8027.0,6.8,69.1,-1.0,7757.0,11550.0,5.4,67.2
1203,4800000,1991JJ00,55692.0,80229.0,7.4,69.4,46491.0,67418.0,6.2,69.0,9201.0,12880.0,13.9,71.4,56097.0,81800.0,7.3,68.6,37621.0,55235.0,6.9,68.1,3940.0,5916.0,18.8,66.6,5538.0,7871.0,-1.9,70.4,-116.0,9114.0,12974.0,12.3,70.2
1204,4800000,1992JJ00,59456.0,83090.0,3.6,71.6,49328.0,69441.0,3.0,71.0,10128.0,13708.0,6.4,73.9,59904.0,84777.0,3.6,70.7,40067.0,56931.0,3.1,70.4,4206.0,6095.0,3.0,69.0,6457.0,9130.0,16.0,70.7,-67.0,9241.0,12735.0,-1.8,72.6
1205,4800000,1993JJ00,61604.0,84254.0,1.4,73.1,51538.0,70947.0,2.2,72.6,10066.0,13387.0,-2.3,75.2,62227.0,86133.0,1.6,72.2,41731.0,58193.0,2.2,71.7,4135.0,5772.0,-5.3,71.6,6079.0,8470.0,-7.2,71.8,115.0,10167.0,13537.0,6.3,75.1
1206,4800000,1994JJ00,65166.0,87594.0,4.0,74.4,54381.0,73542.0,3.7,73.9,10785.0,14128.0,5.5,76.3,66046.0,89744.0,4.2,73.6,43824.0,59838.0,2.8,73.2,4560.0,6255.0,8.4,72.9,6176.0,8570.0,1.2,72.1,81.0,11405.0,14929.0,10.3,76.4
1207,4800000,1995JJ00,70181.0,93072.0,6.3,75.4,58397.0,77910.0,5.9,75.0,11784.0,15234.0,7.8,77.4,71008.0,95280.0,6.2,74.5,47534.0,63726.0,6.5,74.6,5184.0,6901.0,10.3,75.1,6676.0,9197.0,7.3,72.6,-67.0,11681.0,15520.0,4.0,75.3
1208,4800000,1996JJ00,78773.0,102474.0,10.1,76.9,65276.0,85341.0,9.5,76.5,13497.0,17199.0,12.9,78.5,79999.0,105042.0,10.2,76.2,53021.0,69606.0,9.2,76.2,5383.0,7078.0,2.6,76.1,8318.0,11101.0,20.7,74.9,6.0,13271.0,17248.0,11.1,76.9
1209,4800000,1997JJ00,89406.0,114070.0,11.3,78.4,73048.0,93657.0,9.7,78.0,16358.0,20453.0,18.9,80.0,90920.0,116865.0,11.3,77.8,60050.0,77116.0,10.8,77.9,5533.0,7158.0,1.1,77.3,9445.0,12343.0,11.2,76.5,-2.0,15894.0,20238.0,17.3,78.5
1210,4800000,1998JJ00,98809.0,122735.0,7.6,80.5,80361.0,100234.0,7.0,80.2,18448.0,22531.0,10.2,81.9,100576.0,125687.0,7.5,80.0,66296.0,82642.0,7.2,80.2,5524.0,6972.0,-2.6,79.2,11457.0,14700.0,19.1,77.9,-3.0,17302.0,21386.0,5.7,80.9
1211,4800000,1999JJ00,111085.0,134458.0,9.6,82.6,89156.0,108337.0,8.1,82.3,21929.0,26123.0,15.9,83.9,113171.0,137570.0,9.5,82.3,72808.0,88518.0,7.1,82.3,6329.0,7780.0,11.6,81.4,13016.0,15859.0,7.9,82.1,-9.0,21027.0,25415.0,18.8,82.7
1212,4800000,2000JJ00,121123.0,141739.0,5.4,85.5,98594.0,115645.0,6.7,85.3,22529.0,26124.0,0.0,86.2,123210.0,144756.0,5.2,85.1,81078.0,95160.0,7.5,85.2,6950.0,8317.0,6.9,83.6,12573.0,14635.0,-7.7,85.9,12.0,22597.0,26615.0,4.7,84.9
1213,4800000,2001JJ00,130758.0,145654.0,2.8,89.8,106089.0,118474.0,2.4,89.5,24669.0,27207.0,4.1,90.7,133526.0,149085.0,3.0,89.6,88453.0,98608.0,3.6,89.7,7261.0,8337.0,0.2,87.1,13068.0,14467.0,-1.2,90.3,22.0,24722.0,27634.0,3.8,89.5
1214,4800000,2002JJ00,131466.0,141379.0,-2.9,93.0,104957.0,113057.0,-4.6,92.8,26509.0,28324.0,4.1,93.6,134436.0,144784.0,-2.9,92.9,88217.0,94953.0,-3.7,92.9,7781.0,8431.0,1.1,92.3,13539.0,14454.0,-0.1,93.7,10.0,24889.0,26927.0,-2.6,92.4
1215,4800000,2003JJ00,131687.0,137907.0,-2.5,95.5,104199.0,109225.0,-3.4,95.4,27488.0,28676.0,1.2,95.9,134472.0,141018.0,-2.6,95.4,87438.0,91619.0,-3.5,95.4,7595.0,7953.0,-5.7,95.5,13416.0,14011.0,-3.1,95.8,-10.0,26033.0,27442.0,1.9,94.9
1216,4800000,2004JJ00,135771.0,138513.0,0.4,98.0,108195.0,110479.0,1.1,97.9,27576.0,28031.0,-2.2,98.4,138900.0,141836.0,0.6,97.9,90459.0,92250.0,0.7,98.1,7650.0,7783.0,-2.1,98.3,13700.0,14079.0,0.5,97.3,-1.0,27092.0,27724.0,1.0,97.7
1217,4800000,2005JJ00,143227.0,143227.0,3.4,100.0,114828.0,114828.0,3.9,100.0,28399.0,28399.0,1.3,100.0,146756.0,146756.0,3.5,100.0,95180.0,95180.0,3.2,100.0,8095.0,8095.0,4.0,100.0,15037.0,15037.0,6.8,100.0,-1.0,28445.0,28445.0,2.6,100.0
1218,4800000,2006JJ00,154730.0,151588.0,5.8,102.1,125135.0,122506.0,6.7,102.1,29595.0,29082.0,2.4,101.8,158496.0,155100.0,5.7,102.2,103331.0,101354.0,6.5,102.0,8300.0,8077.0,-0.2,102.8,17085.0,16509.0,9.8,103.5,-18.0,29798.0,29177.0,2.6,102.1
1219,4800000,2007JJ00,166243.0,157710.0,4.0,105.4,135888.0,128702.0,5.1,105.6,30355.0,29003.0,-0.3,104.7,170312.0,161293.0,4.0,105.6,111566.0,105984.0,4.6,105.3,8602.0,8112.0,0.4,106.0,17308.0,16066.0,-2.7,107.7,7.0,32829.0,31141.0,6.7,105.4
1220,4800000,2008JJ00,177352.0,163383.0,3.6,108.5,145723.0,134052.0,4.2,108.7,31629.0,29320.0,1.1,107.9,180896.0,166350.0,3.1,108.7,117978.0,108773.0,2.6,108.5,9083.0,8332.0,2.7,109.0,18488.0,16705.0,4.0,110.7,2.0,35345.0,32552.0,4.5,108.6
1221,4800000,2009JJ00,173368.0,158946.0,-2.7,109.1,139957.0,127579.0,-4.8,109.7,33411.0,31378.0,7.0,106.5,175213.0,160536.0,-3.5,109.1,113772.0,103787.0,-4.6,109.6,8957.0,8096.0,-2.8,110.6,15444.0,14204.0,-15.0,108.7,2.0,37038.0,34496.0,6.0,107.4
1222,4800000,2010JJ00,177785.0,162064.0,2.0,109.7,138864.0,125902.0,-1.3,110.3,38921.0,36300.0,15.7,107.2,179602.0,163637.0,1.9,109.8,113608.0,102973.0,-0.8,110.3,8967.0,8058.0,-0.5,111.3,15124.0,13871.0,-2.3,109.0,-26.0,41929.0,38878.0,12.7,107.8
1223,4800000,2011JJ00,181825.0,164866.0,1.7,110.3,139135.0,125635.0,-0.2,110.7,42690.0,39441.0,8.7,108.2,182895.0,166539.0,1.8,109.8,115034.0,103637.0,0.6,111.0,8731.0,7755.0,-3.8,112.6,14487.0,14278.0,2.9,101.5,0.0,44643.0,41029.0,5.5,108.8
1224,4800000,2012JJ00,183530.0,165487.0,0.4,110.9,138487.0,124300.0,-1.1,111.4,45043.0,41439.0,5.1,108.7,183867.0,167250.0,0.4,109.9,114792.0,102551.0,-1.0,111.9,8755.0,7767.0,0.1,112.7,13348.0,14077.0,-1.4,94.8,,46972.0,43030.0,4.9,109.2
1225,4900000,1988JJ00,26022.0,39452.0,,66.0,26004.0,39424.0,,66.0,18.0,28.0,,64.4,26022.0,39452.0,,66.0,1200.0,1766.0,,67.9,24492.0,36904.0,,66.4,214.0,337.0,,63.5,0.0,116.0,527.0,,22.0
1226,4900000,1989JJ00,26608.0,40392.0,2.4,65.9,26587.0,40361.0,2.4,65.9,21.0,31.0,11.1,67.7,26608.0,40392.0,2.4,65.9,1316.0,1940.0,9.8,67.8,24945.0,37643.0,2.0,66.3,224.0,348.0,3.3,64.4,0.0,123.0,550.0,4.3,22.4
1227,4900000,1990JJ00,27888.0,41618.0,3.0,67.0,27867.0,41589.0,3.0,67.0,21.0,30.0,-4.8,71.0,27888.0,41618.0,3.0,67.0,1415.0,2031.0,4.7,69.7,26119.0,38770.0,3.0,67.4,226.0,342.0,-1.8,66.1,0.0,128.0,563.0,2.4,22.7
1228,4900000,1991JJ00,28754.0,41521.0,-0.2,69.3,28731.0,41489.0,-0.2,69.3,23.0,32.0,9.5,71.0,28754.0,41521.0,-0.2,69.3,1475.0,2046.0,0.7,72.1,26917.0,38658.0,-0.3,69.6,223.0,330.0,-3.5,67.7,0.0,139.0,598.0,6.3,23.2
1229,4900000,1992JJ00,29787.0,41556.0,0.1,71.7,29766.0,41526.0,0.1,71.7,21.0,30.0,-8.7,71.0,29787.0,41556.0,0.1,71.7,1537.0,2107.0,3.0,73.0,27857.0,38613.0,-0.1,72.1,245.0,352.0,6.7,69.7,0.0,148.0,585.0,-2.2,25.3
1230,4900000,1993JJ00,31013.0,42567.0,2.4,72.9,30991.0,42536.0,2.4,72.9,22.0,31.0,4.8,71.0,31013.0,42567.0,2.4,72.9,1633.0,2200.0,4.4,74.2,28970.0,39570.0,2.5,73.2,245.0,324.0,-7.8,75.5,0.0,165.0,526.0,-10.1,31.4
1231,4900000,1994JJ00,32165.0,43169.0,1.4,74.5,32140.0,43135.0,1.4,74.5,25.0,34.0,9.1,74.0,32165.0,43169.0,1.4,74.5,1705.0,2252.0,2.4,75.7,30066.0,40130.0,1.4,74.9,247.0,342.0,5.3,72.3,0.0,147.0,450.0,-14.5,32.7
1232,4900000,1995JJ00,33641.0,43864.0,1.6,76.7,33612.0,43825.0,1.6,76.7,29.0,39.0,16.0,74.0,33641.0,43864.0,1.6,76.7,1858.0,2420.0,7.4,76.8,31420.0,40703.0,1.4,77.2,252.0,339.0,-0.8,74.4,0.0,111.0,340.0,-24.5,32.7
1233,4900000,1996JJ00,33783.0,43490.0,-0.9,77.7,33756.0,43453.0,-0.8,77.7,27.0,36.0,-6.9,74.0,33783.0,43490.0,-0.9,77.7,1711.0,2213.0,-8.6,77.3,31686.0,40507.0,-0.5,78.2,263.0,354.0,4.4,74.4,0.0,123.0,376.0,10.8,32.7
1234,4900000,1997JJ00,34918.0,44174.0,1.6,79.0,34890.0,44137.0,1.6,79.1,28.0,38.0,3.7,74.0,34918.0,44174.0,1.6,79.0,1860.0,2349.0,6.1,79.2,32650.0,41038.0,1.3,79.6,274.0,360.0,1.9,76.0,0.0,134.0,398.0,5.7,33.7
1235,4900000,1998JJ00,36204.0,44884.0,1.6,80.7,36172.0,44845.0,1.6,80.7,32.0,39.0,3.6,81.7,36204.0,44884.0,1.6,80.7,1800.0,2192.0,-6.7,82.1,33990.0,41919.0,2.1,81.1,284.0,355.0,-1.5,80.0,0.0,130.0,362.0,-9.0,35.9
1236,4900000,1999JJ00,38397.0,46429.0,3.4,82.7,38362.0,46387.0,3.4,82.7,35.0,42.0,6.3,84.1,38397.0,46429.0,3.4,82.7,2070.0,2444.0,11.5,84.7,35854.0,43146.0,2.9,83.1,306.0,373.0,4.9,82.1,1.0,166.0,448.0,23.8,37.0
1237,4900000,2000JJ00,40756.0,47333.0,1.9,86.1,40715.0,47286.0,1.9,86.1,41.0,48.0,14.3,86.2,40756.0,47333.0,1.9,86.1,2397.0,2743.0,12.2,87.4,37775.0,43643.0,1.2,86.6,369.0,430.0,15.4,85.8,2.0,213.0,551.0,22.9,38.7
1238,4900000,2001JJ00,45704.0,50567.0,6.8,90.4,45663.0,50521.0,6.8,90.4,41.0,45.0,-4.9,90.6,45704.0,50567.0,6.8,90.4,2695.0,2990.0,9.0,90.1,42175.0,46635.0,6.9,90.4,378.0,425.0,-1.1,88.9,-3.0,459.0,517.0,-6.1,88.7
1239,4900000,2002JJ00,48730.0,52006.0,2.8,93.7,48681.0,51954.0,2.8,93.7,49.0,52.0,14.6,94.4,48730.0,52006.0,2.8,93.7,2931.0,3140.0,5.0,93.3,45025.0,48011.0,2.9,93.8,429.0,471.0,10.8,91.0,2.0,343.0,379.0,-26.8,90.6
1240,4900000,2003JJ00,51872.0,54102.0,4.0,95.9,51815.0,54044.0,4.0,95.9,57.0,58.0,12.2,97.9,51872.0,54102.0,4.0,95.9,3103.0,3216.0,2.4,96.5,47913.0,49988.0,4.1,95.8,428.0,447.0,-5.1,95.7,2.0,426.0,446.0,17.8,95.5
1241,4900000,2004JJ00,52197.0,53263.0,-1.6,98.0,52150.0,53216.0,-1.5,98.0,47.0,47.0,-19.3,100.0,52197.0,53263.0,-1.6,98.0,2822.0,2850.0,-11.4,99.0,48467.0,49488.0,-1.0,97.9,439.0,446.0,-0.2,98.4,3.0,466.0,474.0,6.3,98.2
1242,4900000,2005JJ00,52537.0,52537.0,-1.4,100.0,52488.0,52488.0,-1.4,100.0,49.0,49.0,4.3,100.0,52537.0,52537.0,-1.4,100.0,2722.0,2722.0,-4.5,100.0,48801.0,48801.0,-1.4,100.0,499.0,499.0,11.8,100.0,3.0,512.0,512.0,7.9,100.0
1243,4900000,2006JJ00,55231.0,54520.0,3.8,101.3,55177.0,54468.0,3.8,101.3,54.0,52.0,6.1,103.8,55231.0,54520.0,3.8,101.3,2789.0,2706.0,-0.6,103.1,51287.0,50689.0,3.9,101.2,594.0,578.0,15.8,102.8,1.0,560.0,544.0,6.3,102.9
1244,4900000,2007JJ00,58225.0,56270.0,3.2,103.5,58171.0,56218.0,3.2,103.5,54.0,52.0,0.0,103.8,58225.0,56270.0,3.2,103.5,2917.0,2732.0,1.0,106.8,54074.0,52425.0,3.4,103.1,606.0,549.0,-5.1,110.4,1.0,627.0,563.0,3.6,111.3
1245,4900000,2008JJ00,62409.0,57919.0,2.9,107.8,62355.0,57868.0,2.9,107.8,54.0,51.0,-1.9,105.8,62409.0,57919.0,2.9,107.8,3306.0,2998.0,9.7,110.3,57772.0,53741.0,2.5,107.5,656.0,580.0,5.6,113.2,0.0,675.0,591.0,4.9,114.2
1246,4900000,2009JJ00,66819.0,60681.0,4.8,110.1,66762.0,60628.0,4.8,110.1,57.0,53.0,3.7,107.7,66819.0,60681.0,4.8,110.1,3487.0,3099.0,3.4,112.5,62239.0,56659.0,5.4,109.8,512.0,439.0,-24.2,116.6,0.0,581.0,492.0,-16.7,118.0
1247,4900000,2010JJ00,67302.0,60363.0,-0.5,111.5,67247.0,60314.0,-0.5,111.5,55.0,49.0,-7.0,111.8,67302.0,60363.0,-0.5,111.5,3976.0,3444.0,11.1,115.5,62176.0,55960.0,-1.2,111.1,543.0,455.0,3.5,119.5,0.0,607.0,502.0,2.1,120.8
1248,4900000,2011JJ00,65892.0,58575.0,-3.0,112.5,65838.0,58528.0,-3.0,112.5,54.0,47.0,-3.6,113.9,65892.0,58575.0,-3.0,112.5,3889.0,3360.0,-2.4,115.8,60840.0,54257.0,-3.0,112.1,577.0,474.0,4.2,121.8,0.0,586.0,480.0,-4.4,122.1
1249,4900000,2012JJ00,66030.0,56407.0,-3.7,117.1,65978.0,56362.0,-3.7,117.1,52.0,46.0,-3.7,113.9,66030.0,56407.0,-3.7,117.1,3605.0,3058.0,-9.0,117.9,61278.0,52407.0,-3.4,116.9,526.0,436.0,-8.0,120.6,0.0,621.0,506.0,5.3,122.8
1250,5000000,1988JJ00,11991.0,24395.0,,49.2,11991.0,24395.0,,49.2,,,,,11991.0,24395.0,,49.2,711.0,1080.0,,65.8,11280.0,23502.0,,48.0,,,,,0.0,,,,
1251,5000000,1989JJ00,12004.0,23994.0,-1.6,50.0,12004.0,23994.0,-1.6,50.0,,,,,12004.0,23994.0,-1.6,50.0,758.0,1143.0,5.8,66.3,11246.0,23006.0,-2.1,48.9,,,,,0.0,,,,
1252,5000000,1990JJ00,12347.0,23586.0,-1.7,52.3,12347.0,23586.0,-1.7,52.3,,,,,12347.0,23586.0,-1.7,52.3,813.0,1224.0,7.1,66.4,11534.0,22478.0,-2.3,51.3,,,,,0.0,,,,
1253,5000000,1991JJ00,12791.0,23569.0,-0.1,54.3,12791.0,23569.0,-0.1,54.3,,,,,12791.0,23569.0,-0.1,54.3,853.0,1286.0,5.0,66.3,11938.0,22381.0,-0.4,53.3,,,,,0.0,,,,
1254,5000000,1992JJ00,13637.0,23569.0,0.0,57.9,13637.0,23569.0,0.0,57.9,,,,,13637.0,23569.0,0.0,57.9,896.0,1330.0,3.4,67.4,12741.0,22326.0,-0.2,57.1,,,,,0.0,,,,
1255,5000000,1993JJ00,14024.0,23754.0,0.8,59.0,14024.0,23754.0,0.8,59.0,,,,,14024.0,23754.0,0.8,59.0,905.0,1337.0,0.6,67.7,13119.0,22505.0,0.8,58.3,,,,,0.0,,,,
1256,5000000,1994JJ00,14389.0,23542.0,-0.9,61.1,14389.0,23542.0,-0.9,61.1,,,,,14389.0,23542.0,-0.9,61.1,936.0,1364.0,2.0,68.6,13453.0,22260.0,-1.1,60.4,,,,,0.0,,,,
1257,5000000,1995JJ00,14764.0,23516.0,-0.1,62.8,14764.0,23516.0,-0.1,62.8,,,,,14764.0,23516.0,-0.1,62.8,1001.0,1460.0,7.1,68.6,13763.0,22124.0,-0.6,62.2,,,,,0.0,,,,
1258,5000000,1996JJ00,14999.0,23583.0,0.3,63.6,14999.0,23583.0,0.3,63.6,,,,,14999.0,23583.0,0.3,63.6,1138.0,1619.0,10.9,70.3,13861.0,22017.0,-0.5,63.0,,,,,0.0,,,,
1259,5000000,1997JJ00,15924.0,24113.0,2.2,66.0,15924.0,24113.0,2.2,66.0,,,,,15924.0,24113.0,2.2,66.0,1313.0,1812.0,12.0,72.5,14611.0,22336.0,1.5,65.4,,,,,0.0,,,,
1260,5000000,1998JJ00,17150.0,24746.0,2.6,69.3,17150.0,24746.0,2.6,69.3,,,,,17150.0,24746.0,2.6,69.3,1512.0,2034.0,12.3,74.3,15638.0,22729.0,1.8,68.8,,,,,0.0,,,,
1261,5000000,1999JJ00,18548.0,25190.0,1.8,73.6,18548.0,25190.0,1.8,73.6,,,,,18548.0,25190.0,1.8,73.6,1691.0,2220.0,9.1,76.2,16857.0,22976.0,1.1,73.4,,,,,0.0,,,,
1262,5000000,2000JJ00,19988.0,25405.0,0.9,78.7,19988.0,25405.0,0.9,78.7,,,,,19988.0,25405.0,0.9,78.7,1845.0,2330.0,5.0,79.2,18143.0,23077.0,0.4,78.6,,,,,0.0,,,,
1263,5000000,2001JJ00,21938.0,26025.0,2.4,84.3,21938.0,26025.0,2.4,84.3,,,,,21938.0,26025.0,2.4,84.3,2061.0,2489.0,6.8,82.8,19877.0,23537.0,2.0,84.4,,,,,0.0,,,,
1264,5000000,2002JJ00,23641.0,26197.0,0.7,90.2,23641.0,26197.0,0.7,90.2,,,,,23641.0,26197.0,0.7,90.2,2182.0,2360.0,-5.2,92.5,21459.0,23835.0,1.3,90.0,,,,,0.0,,,,
1265,5000000,2003JJ00,24761.0,26260.0,0.2,94.3,24761.0,26260.0,0.2,94.3,,,,,24761.0,26260.0,0.2,94.3,2207.0,2319.0,-1.7,95.2,22554.0,23941.0,0.4,94.2,,,,,0.0,,,,
1266,5000000,2004JJ00,25553.0,26337.0,0.3,97.0,25553.0,26337.0,0.3,97.0,,,,,25553.0,26337.0,0.3,97.0,2230.0,2302.0,-0.7,96.9,23323.0,24034.0,0.4,97.0,,,,,0.0,,,,
1267,5000000,2005JJ00,26277.0,26277.0,-0.2,100.0,26277.0,26277.0,-0.2,100.0,,,,,26277.0,26277.0,-0.2,100.0,2390.0,2390.0,3.8,100.0,23887.0,23887.0,-0.6,100.0,,,,,0.0,,,,
1268,5000000,2006JJ00,27217.0,26540.0,1.0,102.6,27217.0,26540.0,1.0,102.6,,,,,27217.0,26540.0,1.0,102.6,2545.0,2512.0,5.1,101.3,24672.0,24028.0,0.6,102.7,,,,,0.0,,,,
1269,5000000,2007JJ00,29057.0,27083.0,2.0,107.3,29057.0,27083.0,2.0,107.3,,,,,29057.0,27083.0,2.0,107.3,2794.0,2755.0,9.7,101.4,26263.0,24331.0,1.3,107.9,,,,,0.0,,,,
1270,5000000,2008JJ00,30577.0,27336.0,0.9,111.9,30577.0,27336.0,0.9,111.9,,,,,30577.0,27336.0,0.9,111.9,2954.0,2849.0,3.4,103.7,27623.0,24493.0,0.7,112.8,,,,,0.0,,,,
1271,5000000,2009JJ00,32156.0,27367.0,0.1,117.5,32156.0,27367.0,0.1,117.5,,,,,32156.0,27367.0,0.1,117.5,2891.0,2753.0,-3.4,105.0,29265.0,24613.0,0.5,118.9,,,,,0.0,,,,
1272,5000000,2010JJ00,32692.0,27513.0,0.5,118.8,32692.0,27513.0,0.5,118.8,,,,,32692.0,27513.0,0.5,118.8,2805.0,2689.0,-2.3,104.3,29887.0,24814.0,0.8,120.4,,,,,0.0,,,,
1273,5000000,2011JJ00,32872.0,27663.0,0.5,118.8,32872.0,27663.0,0.5,118.8,,,,,32872.0,27663.0,0.5,118.8,2863.0,2740.0,1.9,104.5,30009.0,24917.0,0.4,120.4,,,,,0.0,,,,
1274,5000000,2012JJ00,33003.0,27646.0,-0.1,119.4,33003.0,27646.0,-0.1,119.4,,,,,33003.0,27646.0,-0.1,119.4,2913.0,2729.0,-0.4,106.8,30090.0,24910.0,0.0,120.8,,,,,0.0,,,,
1275,5100000,1988JJ00,19777.0,33607.0,,58.8,19777.0,33607.0,,58.8,,,,,19741.0,33577.0,,58.8,1040.0,1733.0,,60.0,18701.0,31849.0,,58.7,,,,,0.0,,,,
1276,5100000,1989JJ00,20413.0,34197.0,1.8,59.7,20413.0,34197.0,1.8,59.7,,,,,20379.0,34171.0,1.8,59.6,1070.0,1785.0,3.0,59.9,19309.0,32391.0,1.7,59.6,,,,,0.0,,,,
1277,5100000,1990JJ00,21765.0,35224.0,3.0,61.8,21765.0,35224.0,3.0,61.8,,,,,21731.0,35191.0,3.0,61.8,1152.0,1865.0,4.5,61.8,20579.0,33330.0,2.9,61.7,,,,,0.0,,,,
1278,5100000,1991JJ00,23429.0,36282.0,3.0,64.6,23429.0,36282.0,3.0,64.6,,,,,23393.0,36250.0,3.0,64.5,1246.0,1935.0,3.7,64.4,22147.0,34320.0,3.0,64.5,,,,,0.0,,,,
1279,5100000,1992JJ00,24853.0,37374.0,3.0,66.5,24853.0,37374.0,3.0,66.5,,,,,24814.0,37341.0,3.0,66.5,1299.0,1975.0,2.1,65.8,23515.0,35371.0,3.1,66.5,,,,,0.0,,,,
1280,5100000,1993JJ00,25885.0,38254.0,2.4,67.7,25885.0,38254.0,2.4,67.7,,,,,25846.0,38222.0,2.4,67.6,1322.0,1983.0,0.4,66.7,24524.0,36245.0,2.5,67.7,,,,,0.0,,,,
1281,5100000,1994JJ00,26832.0,38913.0,1.7,69.0,26832.0,38913.0,1.7,69.0,,,,,26794.0,38880.0,1.7,68.9,1508.0,2133.0,7.6,70.7,25286.0,36755.0,1.4,68.8,,,,,0.0,,,,
1282,5100000,1995JJ00,27802.0,39644.0,1.9,70.1,27802.0,39644.0,1.9,70.1,,,,,27742.0,39589.0,1.8,70.1,1578.0,2198.0,3.1,71.8,26164.0,37397.0,1.7,70.0,,,,,0.0,,,,
1283,5100000,1996JJ00,28969.0,40905.0,3.2,70.8,28969.0,40905.0,3.2,70.8,,,,,28917.0,40857.0,3.2,70.8,1828.0,2528.0,15.0,72.3,27089.0,38329.0,2.5,70.7,,,,,0.0,,,,
1284,5100000,1997JJ00,30478.0,41820.0,2.2,72.9,30478.0,41820.0,2.2,72.9,,,,,30425.0,41773.0,2.2,72.8,1848.0,2500.0,-1.1,73.9,28577.0,39274.0,2.5,72.8,,,,,0.0,,,,
1285,5100000,1998JJ00,32379.0,43261.0,3.4,74.8,32379.0,43261.0,3.4,74.8,,,,,32319.0,43208.0,3.4,74.8,2025.0,2642.0,5.7,76.6,30294.0,40566.0,3.3,74.7,,,,,0.0,,,,
1286,5100000,1999JJ00,34396.0,43967.0,1.6,78.2,34396.0,43967.0,1.6,78.2,,,,,34322.0,43895.0,1.6,78.2,2217.0,2788.0,5.5,79.5,32105.0,41104.0,1.3,78.1,,,,,0.0,,,,
1287,5100000,2000JJ00,37114.0,44983.0,2.3,82.5,37114.0,44983.0,2.3,82.5,,,,,37032.0,44901.0,2.3,82.5,2332.0,2786.0,-0.1,83.7,34700.0,42114.0,2.5,82.4,,,,,0.0,,,,
1288,5100000,2001JJ00,41279.0,46872.0,4.2,88.1,41279.0,46872.0,4.2,88.1,,,,,41200.0,46795.0,4.2,88.0,2609.0,2937.0,5.4,88.8,38591.0,43856.0,4.1,88.0,,,,,0.0,,,,
1289,5100000,2002JJ00,46425.0,49132.0,4.8,94.5,46425.0,49132.0,4.8,94.5,,,,,46329.0,49036.0,4.8,94.5,2848.0,2995.0,2.0,95.1,43481.0,46040.0,5.0,94.4,,,,,0.0,,,,
1290,5100000,2003JJ00,49891.0,51026.0,3.9,97.8,49891.0,51026.0,3.9,97.8,,,,,49793.0,50929.0,3.9,97.8,2951.0,2996.0,0.0,98.5,46842.0,47932.0,4.1,97.7,,,,,0.0,,,,
1291,5100000,2004JJ00,51683.0,52282.0,2.5,98.9,51683.0,52282.0,2.5,98.9,,,,,51578.0,52177.0,2.5,98.9,3045.0,3068.0,2.4,99.3,48533.0,49109.0,2.5,98.8,,,,,0.0,,,,
1292,5100000,2005JJ00,53554.0,53554.0,2.4,100.0,53554.0,53554.0,2.4,100.0,,,,,53445.0,53445.0,2.4,100.0,3075.0,3075.0,0.2,100.0,50370.0,50370.0,2.6,100.0,,,,,0.0,,,,
1293,5100000,2006JJ00,55852.0,54979.0,2.7,101.6,55852.0,54979.0,2.7,101.6,,,,,55740.0,54867.0,2.7,101.6,2979.0,2939.0,-4.4,101.4,52761.0,51928.0,3.1,101.6,,,,,0.0,,,,
