ID,Zorgfuncties,Zorgaanbieders,Perioden,UitgavenGezondheidsEnWelzijnszorg_1
4573,A019213,A019141,2021JJ00,2328
4574,A019213,A019141,2022JJ00,2387
4575,A019213,A019142,1998JJ00,109
4576,A019213,A019142,1999JJ00,129
4577,A019213,A019142,2000JJ00,142
4578,A019213,A019142,2001JJ00,190
4579,A019213,A019142,2002JJ00,254
4580,A019213,A019142,2003JJ00,225
4581,A019213,A019142,2004JJ00,219
4582,A019213,A019142,2005JJ00,237
4583,A019213,A019142,2006JJ00,332
4584,A019213,A019142,2007JJ00,358
4585,A019213,A019142,2008JJ00,402
4586,A019213,A019142,2009JJ00,418
4587,A019213,A019142,2010JJ00,553
4588,A019213,A019142,2011JJ00,574
4589,A019213,A019142,2012JJ00,621
4590,A019213,A019142,2013JJ00,642
4591,A019213,A019142,2014JJ00,698
4592,A019213,A019142,2015JJ00,1175
4593,A019213,A019142,2016JJ00,1123
4594,A019213,A019142,2017JJ00,1187
4595,A019213,A019142,2018JJ00,1293
4596,A019213,A019142,2019JJ00,1323
4597,A019213,A019142,2020JJ00,1484
4598,A019213,A019142,2021JJ00,1660
4599,A019213,A019142,2022JJ00,1753
4600,A019213,A019144,1998JJ00,0
4601,A019213,A019144,1999JJ00,0
4602,A019213,A019144,2000JJ00,0
4603,A019213,A019144,2001JJ00,0
4604,A019213,A019144,2002JJ00,0
4605,A019213,A019144,2003JJ00,0
4606,A019213,A019144,2004JJ00,0
4607,A019213,A019144,2005JJ00,0
4608,A019213,A019144,2006JJ00,0
4609,A019213,A019144,2007JJ00,0
4610,A019213,A019144,2008JJ00,0
4611,A019213,A019144,2009JJ00,0
4612,A019213,A019144,2010JJ00,0
4613,A019213,A019144,2011JJ00,0
4614,A019213,A019144,2012JJ00,0
4615,A019213,A019144,2013JJ00,0
4616,A019213,A019144,2014JJ00,0
4617,A019213,A019144,2015JJ00,0
4618,A019213,A019144,2016JJ00,0
4619,A019213,A019144,2017JJ00,0
4620,A019213,A019144,2018JJ00,0
4621,A019213,A019144,2019JJ00,0
4622,A019213,A019144,2020JJ00,0
4623,A019213,A019144,2021JJ00,0
4624,A019213,A019144,2022JJ00,0
4625,A019213,A019145,1998JJ00,0
4626,A019213,A019145,1999JJ00,0
4627,A019213,A019145,2000JJ00,0
4628,A019213,A019145,2001JJ00,0
4629,A019213,A019145,2002JJ00,0
4630,A019213,A019145,2003JJ00,0
4631,A019213,A019145,2004JJ00,0
4632,A019213,A019145,2005JJ00,0
4633,A019213,A019145,2006JJ00,0
4634,A019213,A019145,2007JJ00,0
4635,A019213,A019145,2008JJ00,0
4636,A019213,A019145,2009JJ00,0
4637,A019213,A019145,2010JJ00,0
4638,A019213,A019145,2011JJ00,0
4639,A019213,A019145,2012JJ00,0
4640,A019213,A019145,2013JJ00,0
4641,A019213,A019145,2014JJ00,0
4642,A019213,A019145,2015JJ00,0
4643,A019213,A019145,2016JJ00,0
4644,A019213,A019145,2017JJ00,0
4645,A019213,A019145,2018JJ00,0
4646,A019213,A019145,2019JJ00,0
4647,A019213,A019145,2020JJ00,0
4648,A019213,A019145,2021JJ00,0
4649,A019213,A019145,2022JJ00,0
4650,A019214,T001102,1998JJ00,3106
4651,A019214,T001102,1999JJ00,3311
4652,A019214,T001102,2000JJ00,3598
4653,A019214,T001102,2001JJ00,4041
4654,A019214,T001102,2002JJ00,4604
4655,A019214,T001102,2003JJ00,5135
4656,A019214,T001102,2004JJ00,5458
4657,A019214,T001102,2005JJ00,5889
4658,A019214,T001102,2006JJ00,5981
4659,A019214,T001102,2007JJ00,6335
4660,A019214,T001102,2008JJ00,6253
4661,A019214,T001102,2009JJ00,7233
4662,A019214,T001102,2010JJ00,7778
4663,A019214,T001102,2011JJ00,8091
4664,A019214,T001102,2012JJ00,8499
4665,A019214,T001102,2013JJ00,8243
4666,A019214,T001102,2014JJ00,8302
4667,A019214,T001102,2015JJ00,9068
4668,A019214,T001102,2016JJ00,8984
4669,A019214,T001102,2017JJ00,9002
4670,A019214,T001102,2018JJ00,9500
4671,A019214,T001102,2019JJ00,9995
4672,A019214,T001102,2020JJ00,10830
4673,A019214,T001102,2021JJ00,10884
4674,A019214,T001102,2022JJ00,11169
4675,A019214,A041721,1998JJ00,3106
4676,A019214,A041721,1999JJ00,3311
4677,A019214,A041721,2000JJ00,3598
4678,A019214,A041721,2001JJ00,4041
4679,A019214,A041721,2002JJ00,4604
4680,A019214,A041721,2003JJ00,5135
4681,A019214,A041721,2004JJ00,5458
4682,A019214,A041721,2005JJ00,5889
4683,A019214,A041721,2006JJ00,5981
4684,A019214,A041721,2007JJ00,6335
4685,A019214,A041721,2008JJ00,6253
4686,A019214,A041721,2009JJ00,7233
4687,A019214,A041721,2010JJ00,7778
4688,A019214,A041721,2011JJ00,8091
4689,A019214,A041721,2012JJ00,8499
4690,A019214,A041721,2013JJ00,8243
4691,A019214,A041721,2014JJ00,8302
4692,A019214,A041721,2015JJ00,9068
4693,A019214,A041721,2016JJ00,8984
4694,A019214,A041721,2017JJ00,9002
4695,A019214,A041721,2018JJ00,9500
4696,A019214,A041721,2019JJ00,9995
4697,A019214,A041721,2020JJ00,10830
4698,A019214,A041721,2021JJ00,10884
4699,A019214,A041721,2022JJ00,11169
4700,A019214,A019115,1998JJ00,555
4701,A019214,A019115,1999JJ00,603
4702,A019214,A019115,2000JJ00,639
4703,A019214,A019115,2001JJ00,701
4704,A019214,A019115,2002JJ00,792
4705,A019214,A019115,2003JJ00,889
4706,A019214,A019115,2004JJ00,934
4707,A019214,A019115,2005JJ00,1017
4708,A019214,A019115,2006JJ00,1054
4709,A019214,A019115,2007JJ00,1160
4710,A019214,A019115,2008JJ00,677
4711,A019214,A019115,2009JJ00,1097
4712,A019214,A019115,2010JJ00,1156
4713,A019214,A019115,2011JJ00,1203
4714,A019214,A019115,2012JJ00,1217
4715,A019214,A019115,2013JJ00,1408
4716,A019214,A019115,2014JJ00,1451
4717,A019214,A019115,2015JJ00,1259
4718,A019214,A019115,2016JJ00,1204
4719,A019214,A019115,2017JJ00,1183
4720,A019214,A019115,2018JJ00,1226
4721,A019214,A019115,2019JJ00,1297
4722,A019214,A019115,2020JJ00,1354
4723,A019214,A019115,2021JJ00,1503
4724,A019214,A019115,2022JJ00,1574
4725,A019214,A019116,1998JJ00,9
4726,A019214,A019116,1999JJ00,14
4727,A019214,A019116,2000JJ00,17
4728,A019214,A019116,2001JJ00,17
4729,A019214,A019116,2002JJ00,21
4730,A019214,A019116,2003JJ00,25
4731,A019214,A019116,2004JJ00,28
4732,A019214,A019116,2005JJ00,35
4733,A019214,A019116,2006JJ00,29
4734,A019214,A019116,2007JJ00,40
4735,A019214,A019116,2008JJ00,40
4736,A019214,A019116,2009JJ00,40
4737,A019214,A019116,2010JJ00,40
4738,A019214,A019116,2011JJ00,26
4739,A019214,A019116,2012JJ00,40
4740,A019214,A019116,2013JJ00,19
4741,A019214,A019116,2014JJ00,19
4742,A019214,A019116,2015JJ00,55
4743,A019214,A019116,2016JJ00,61
4744,A019214,A019116,2017JJ00,63
4745,A019214,A019116,2018JJ00,70
4746,A019214,A019116,2019JJ00,75
4747,A019214,A019116,2020JJ00,89
4748,A019214,A019116,2021JJ00,98
4749,A019214,A019116,2022JJ00,104
4750,A019214,A019117,1998JJ00,546
4751,A019214,A019117,1999JJ00,589
4752,A019214,A019117,2000JJ00,622
4753,A019214,A019117,2001JJ00,684
4754,A019214,A019117,2002JJ00,771
4755,A019214,A019117,2003JJ00,864
4756,A019214,A019117,2004JJ00,906
4757,A019214,A019117,2005JJ00,982
4758,A019214,A019117,2006JJ00,1025
4759,A019214,A019117,2007JJ00,1120
4760,A019214,A019117,2008JJ00,637
4761,A019214,A019117,2009JJ00,1058
4762,A019214,A019117,2010JJ00,1117
4763,A019214,A019117,2011JJ00,1177
4764,A019214,A019117,2012JJ00,1178
4765,A019214,A019117,2013JJ00,1389
4766,A019214,A019117,2014JJ00,1431
4767,A019214,A019117,2015JJ00,1204
4768,A019214,A019117,2016JJ00,1143
4769,A019214,A019117,2017JJ00,1121
4770,A019214,A019117,2018JJ00,1155
4771,A019214,A019117,2019JJ00,1222
4772,A019214,A019117,2020JJ00,1266
4773,A019214,A019117,2021JJ00,1404
4774,A019214,A019117,2022JJ00,1470
4775,A019214,A019118,1998JJ00,0
4776,A019214,A019118,1999JJ00,0
4777,A019214,A019118,2000JJ00,0
4778,A019214,A019118,2001JJ00,0
4779,A019214,A019118,2002JJ00,0
4780,A019214,A019118,2003JJ00,0
4781,A019214,A019118,2004JJ00,0
4782,A019214,A019118,2005JJ00,0
4783,A019214,A019118,2006JJ00,0
4784,A019214,A019118,2007JJ00,0
4785,A019214,A019118,2008JJ00,0
4786,A019214,A019118,2009JJ00,0
4787,A019214,A019118,2010JJ00,0
4788,A019214,A019118,2011JJ00,0
4789,A019214,A019118,2012JJ00,0
4790,A019214,A019118,2013JJ00,0
4791,A019214,A019118,2014JJ00,0
4792,A019214,A019118,2015JJ00,0
4793,A019214,A019118,2016JJ00,0
4794,A019214,A019118,2017JJ00,0
4795,A019214,A019118,2018JJ00,0
4796,A019214,A019118,2019JJ00,0
4797,A019214,A019118,2020JJ00,0
4798,A019214,A019118,2021JJ00,0
4799,A019214,A019118,2022JJ00,0
4800,A019214,A019119,1998JJ00,2484
4801,A019214,A019119,1999JJ00,2635
4802,A019214,A019119,2000JJ00,2857
4803,A019214,A019119,2001JJ00,3165
4804,A019214,A019119,2002JJ00,3520
4805,A019214,A019119,2003JJ00,3820
4806,A019214,A019119,2004JJ00,3996
4807,A019214,A019119,2005JJ00,4219
4808,A019214,A019119,2006JJ00,3978
4809,A019214,A019119,2007JJ00,4013
4810,A019214,A019119,2008JJ00,4140
4811,A019214,A019119,2009JJ00,4469
4812,A019214,A019119,2010JJ00,4714
4813,A019214,A019119,2011JJ00,4831
4814,A019214,A019119,2012JJ00,5008
4815,A019214,A019119,2013JJ00,4538
4816,A019214,A019119,2014JJ00,4475
4817,A019214,A019119,2015JJ00,5019
4818,A019214,A019119,2016JJ00,5188
4819,A019214,A019119,2017JJ00,5101
4820,A019214,A019119,2018JJ00,5369
4821,A019214,A019119,2019JJ00,5618
4822,A019214,A019119,2020JJ00,6093
4823,A019214,A019119,2021JJ00,5809
4824,A019214,A019119,2022JJ00,5899
4825,A019214,A019120,1998JJ00,1316
4826,A019214,A019120,1999JJ00,1370
4827,A019214,A019120,2000JJ00,1497
4828,A019214,A019120,2001JJ00,1682
4829,A019214,A019120,2002JJ00,1864
4830,A019214,A019120,2003JJ00,2023
4831,A019214,A019120,2004JJ00,2104
4832,A019214,A019120,2005JJ00,2251
4833,A019214,A019120,2006JJ00,1625
4834,A019214,A019120,2007JJ00,1567
4835,A019214,A019120,2008JJ00,1484
4836,A019214,A019120,2009JJ00,1594
4837,A019214,A019120,2010JJ00,1751
4838,A019214,A019120,2011JJ00,1833
4839,A019214,A019120,2012JJ00,1839
4840,A019214,A019120,2013JJ00,1598
4841,A019214,A019120,2014JJ00,1560
4842,A019214,A019120,2015JJ00,1819
4843,A019214,A019120,2016JJ00,1770
4844,A019214,A019120,2017JJ00,1794
4845,A019214,A019120,2018JJ00,1812
4846,A019214,A019120,2019JJ00,1901
4847,A019214,A019120,2020JJ00,2259
4848,A019214,A019120,2021JJ00,1943
4849,A019214,A019120,2022JJ00,1852
4850,A019214,A019121,1998JJ00,1168
4851,A019214,A019121,1999JJ00,1265
4852,A019214,A019121,2000JJ00,1360
4853,A019214,A019121,2001JJ00,1484
4854,A019214,A019121,2002JJ00,1656
4855,A019214,A019121,2003JJ00,1797
4856,A019214,A019121,2004JJ00,1892
4857,A019214,A019121,2005JJ00,1968
4858,A019214,A019121,2006JJ00,2353
4859,A019214,A019121,2007JJ00,2446
4860,A019214,A019121,2008JJ00,2656
4861,A019214,A019121,2009JJ00,2875
4862,A019214,A019121,2010JJ00,2963
4863,A019214,A019121,2011JJ00,2998
4864,A019214,A019121,2012JJ00,3169
4865,A019214,A019121,2013JJ00,2940
4866,A019214,A019121,2014JJ00,2916
4867,A019214,A019121,2015JJ00,3200
4868,A019214,A019121,2016JJ00,3418
4869,A019214,A019121,2017JJ00,3306
4870,A019214,A019121,2018JJ00,3557
4871,A019214,A019121,2019JJ00,3717
4872,A019214,A019121,2020JJ00,3834
4873,A019214,A019121,2021JJ00,3866
4874,A019214,A019121,2022JJ00,4047
4875,A019214,A019122,1998JJ00,0
4876,A019214,A019122,1999JJ00,0
4877,A019214,A019122,2000JJ00,2
4878,A019214,A019122,2001JJ00,0
4879,A019214,A019122,2002JJ00,0
4880,A019214,A019122,2003JJ00,0
4881,A019214,A019122,2004JJ00,0
4882,A019214,A019122,2005JJ00,0
4883,A019214,A019122,2006JJ00,0
4884,A019214,A019122,2007JJ00,0
4885,A019214,A019122,2008JJ00,0
4886,A019214,A019122,2009JJ00,0
4887,A019214,A019122,2010JJ00,0
4888,A019214,A019122,2011JJ00,0
4889,A019214,A019122,2012JJ00,0
4890,A019214,A019122,2013JJ00,0
4891,A019214,A019122,2014JJ00,0
4892,A019214,A019122,2015JJ00,66
4893,A019214,A019122,2016JJ00,52
4894,A019214,A019122,2017JJ00,45
4895,A019214,A019122,2018JJ00,45
4896,A019214,A019122,2019JJ00,42
4897,A019214,A019122,2020JJ00,40
4898,A019214,A019122,2021JJ00,32
4899,A019214,A019122,2022JJ00,26
4900,A019214,A019123,1998JJ00,0
4901,A019214,A019123,1999JJ00,0
4902,A019214,A019123,2000JJ00,0
4903,A019214,A019123,2001JJ00,0
4904,A019214,A019123,2002JJ00,0
4905,A019214,A019123,2003JJ00,0
4906,A019214,A019123,2004JJ00,0
4907,A019214,A019123,2005JJ00,0
4908,A019214,A019123,2006JJ00,0
4909,A019214,A019123,2007JJ00,0
4910,A019214,A019123,2008JJ00,0
4911,A019214,A019123,2009JJ00,0
4912,A019214,A019123,2010JJ00,0
4913,A019214,A019123,2011JJ00,0
4914,A019214,A019123,2012JJ00,0
4915,A019214,A019123,2013JJ00,0
4916,A019214,A019123,2014JJ00,0
4917,A019214,A019123,2015JJ00,0
4918,A019214,A019123,2016JJ00,0
4919,A019214,A019123,2017JJ00,0
4920,A019214,A019123,2018JJ00,0
4921,A019214,A019123,2019JJ00,0
4922,A019214,A019123,2020JJ00,0
4923,A019214,A019123,2021JJ00,0
4924,A019214,A019123,2022JJ00,0
4925,A019214,A019124,1998JJ00,0
4926,A019214,A019124,1999JJ00,0
4927,A019214,A019124,2000JJ00,0
4928,A019214,A019124,2001JJ00,0
4929,A019214,A019124,2002JJ00,0
4930,A019214,A019124,2003JJ00,0
4931,A019214,A019124,2004JJ00,0
4932,A019214,A019124,2005JJ00,0
4933,A019214,A019124,2006JJ00,0
4934,A019214,A019124,2007JJ00,0
4935,A019214,A019124,2008JJ00,0
4936,A019214,A019124,2009JJ00,0
4937,A019214,A019124,2010JJ00,0
4938,A019214,A019124,2011JJ00,0
4939,A019214,A019124,2012JJ00,0
4940,A019214,A019124,2013JJ00,0
4941,A019214,A019124,2014JJ00,0
4942,A019214,A019124,2015JJ00,0
4943,A019214,A019124,2016JJ00,0
4944,A019214,A019124,2017JJ00,0
4945,A019214,A019124,2018JJ00,0
4946,A019214,A019124,2019JJ00,0
4947,A019214,A019124,2020JJ00,0
4948,A019214,A019124,2021JJ00,0
4949,A019214,A019124,2022JJ00,0
4950,A019214,A019125,1998JJ00,0
4951,A019214,A019125,1999JJ00,0
4952,A019214,A019125,2000JJ00,2
4953,A019214,A019125,2001JJ00,0
4954,A019214,A019125,2002JJ00,0
4955,A019214,A019125,2003JJ00,0
4956,A019214,A019125,2004JJ00,0
4957,A019214,A019125,2005JJ00,0
4958,A019214,A019125,2006JJ00,0
4959,A019214,A019125,2007JJ00,0
4960,A019214,A019125,2008JJ00,0
4961,A019214,A019125,2009JJ00,0
4962,A019214,A019125,2010JJ00,0
4963,A019214,A019125,2011JJ00,0
4964,A019214,A019125,2012JJ00,0
4965,A019214,A019125,2013JJ00,0
4966,A019214,A019125,2014JJ00,0
4967,A019214,A019125,2015JJ00,66
4968,A019214,A019125,2016JJ00,52
4969,A019214,A019125,2017JJ00,45
4970,A019214,A019125,2018JJ00,45
4971,A019214,A019125,2019JJ00,42
4972,A019214,A019125,2020JJ00,40
4973,A019214,A019125,2021JJ00,32
4974,A019214,A019125,2022JJ00,26
4975,A019214,A019126,1998JJ00,0
4976,A019214,A019126,1999JJ00,0
4977,A019214,A019126,2000JJ00,0
4978,A019214,A019126,2001JJ00,0
4979,A019214,A019126,2002JJ00,0
4980,A019214,A019126,2003JJ00,0
4981,A019214,A019126,2004JJ00,0
4982,A019214,A019126,2005JJ00,0
4983,A019214,A019126,2006JJ00,0
4984,A019214,A019126,2007JJ00,0
4985,A019214,A019126,2008JJ00,0
4986,A019214,A019126,2009JJ00,0
4987,A019214,A019126,2010JJ00,0
4988,A019214,A019126,2011JJ00,0
4989,A019214,A019126,2012JJ00,0
4990,A019214,A019126,2013JJ00,0
4991,A019214,A019126,2014JJ00,0
4992,A019214,A019126,2015JJ00,0
4993,A019214,A019126,2016JJ00,0
4994,A019214,A019126,2017JJ00,0
4995,A019214,A019126,2018JJ00,0
4996,A019214,A019126,2019JJ00,0
4997,A019214,A019126,2020JJ00,0
4998,A019214,A019126,2021JJ00,0
4999,A019214,A019126,2022JJ00,0
5000,A019214,A019127,1998JJ00,0
5001,A019214,A019127,1999JJ00,0
5002,A019214,A019127,2000JJ00,0
5003,A019214,A019127,2001JJ00,0
5004,A019214,A019127,2002JJ00,0
5005,A019214,A019127,2003JJ00,0
5006,A019214,A019127,2004JJ00,0
5007,A019214,A019127,2005JJ00,0
5008,A019214,A019127,2006JJ00,0
5009,A019214,A019127,2007JJ00,0
5010,A019214,A019127,2008JJ00,0
5011,A019214,A019127,2009JJ00,0
5012,A019214,A019127,2010JJ00,0
5013,A019214,A019127,2011JJ00,0
5014,A019214,A019127,2012JJ00,0
5015,A019214,A019127,2013JJ00,0
5016,A019214,A019127,2014JJ00,0
5017,A019214,A019127,2015JJ00,0
5018,A019214,A019127,2016JJ00,0
5019,A019214,A019127,2017JJ00,0
5020,A019214,A019127,2018JJ00,0
5021,A019214,A019127,2019JJ00,0
5022,A019214,A019127,2020JJ00,0
5023,A019214,A019127,2021JJ00,0
5024,A019214,A019127,2022JJ00,0
5025,A019214,A019128,1998JJ00,0
5026,A019214,A019128,1999JJ00,0
5027,A019214,A019128,2000JJ00,0
5028,A019214,A019128,2001JJ00,0
5029,A019214,A019128,2002JJ00,0
5030,A019214,A019128,2003JJ00,0
5031,A019214,A019128,2004JJ00,0
5032,A019214,A019128,2005JJ00,0
5033,A019214,A019128,2006JJ00,0
5034,A019214,A019128,2007JJ00,0
5035,A019214,A019128,2008JJ00,0
5036,A019214,A019128,2009JJ00,0
5037,A019214,A019128,2010JJ00,0
5038,A019214,A019128,2011JJ00,0
5039,A019214,A019128,2012JJ00,0
5040,A019214,A019128,2013JJ00,0
5041,A019214,A019128,2014JJ00,0
5042,A019214,A019128,2015JJ00,0
5043,A019214,A019128,2016JJ00,0
5044,A019214,A019128,2017JJ00,0
5045,A019214,A019128,2018JJ00,0
5046,A019214,A019128,2019JJ00,0
5047,A019214,A019128,2020JJ00,0
5048,A019214,A019128,2021JJ00,0
5049,A019214,A019128,2022JJ00,0
5050,A019214,A019129,1998JJ00,0
5051,A019214,A019129,1999JJ00,0
5052,A019214,A019129,2000JJ00,0
5053,A019214,A019129,2001JJ00,0
5054,A019214,A019129,2002JJ00,0
5055,A019214,A019129,2003JJ00,0
5056,A019214,A019129,2004JJ00,0
5057,A019214,A019129,2005JJ00,0
5058,A019214,A019129,2006JJ00,0
5059,A019214,A019129,2007JJ00,0
5060,A019214,A019129,2008JJ00,0
5061,A019214,A019129,2009JJ00,0
5062,A019214,A019129,2010JJ00,0
5063,A019214,A019129,2011JJ00,0
5064,A019214,A019129,2012JJ00,0
5065,A019214,A019129,2013JJ00,0
5066,A019214,A019129,2014JJ00,0
5067,A019214,A019129,2015JJ00,0
5068,A019214,A019129,2016JJ00,0
5069,A019214,A019129,2017JJ00,0
5070,A019214,A019129,2018JJ00,0
5071,A019214,A019129,2019JJ00,0
5072,A019214,A019129,2020JJ00,0
5073,A019214,A019129,2021JJ00,0
5074,A019214,A019129,2022JJ00,0
5075,A019214,A019131,1998JJ00,0
5076,A019214,A019131,1999JJ00,0
5077,A019214,A019131,2000JJ00,0
5078,A019214,A019131,2001JJ00,0
5079,A019214,A019131,2002JJ00,0
5080,A019214,A019131,2003JJ00,0
5081,A019214,A019131,2004JJ00,0
5082,A019214,A019131,2005JJ00,0
5083,A019214,A019131,2006JJ00,0
5084,A019214,A019131,2007JJ00,0
5085,A019214,A019131,2008JJ00,0
5086,A019214,A019131,2009JJ00,0
5087,A019214,A019131,2010JJ00,0
5088,A019214,A019131,2011JJ00,0
5089,A019214,A019131,2012JJ00,0
5090,A019214,A019131,2013JJ00,0
5091,A019214,A019131,2014JJ00,0
5092,A019214,A019131,2015JJ00,0
5093,A019214,A019131,2016JJ00,0
5094,A019214,A019131,2017JJ00,0
5095,A019214,A019131,2018JJ00,0
5096,A019214,A019131,2019JJ00,0
5097,A019214,A019131,2020JJ00,0
5098,A019214,A019131,2021JJ00,0
5099,A019214,A019131,2022JJ00,0
5100,A019214,A019132,1998JJ00,0
5101,A019214,A019132,1999JJ00,0
5102,A019214,A019132,2000JJ00,0
5103,A019214,A019132,2001JJ00,0
5104,A019214,A019132,2002JJ00,0
5105,A019214,A019132,2003JJ00,0
5106,A019214,A019132,2004JJ00,0
5107,A019214,A019132,2005JJ00,0
5108,A019214,A019132,2006JJ00,0
5109,A019214,A019132,2007JJ00,0
5110,A019214,A019132,2008JJ00,0
5111,A019214,A019132,2009JJ00,0
5112,A019214,A019132,2010JJ00,0
5113,A019214,A019132,2011JJ00,0
5114,A019214,A019132,2012JJ00,0
5115,A019214,A019132,2013JJ00,0
5116,A019214,A019132,2014JJ00,0
5117,A019214,A019132,2015JJ00,0
5118,A019214,A019132,2016JJ00,0
5119,A019214,A019132,2017JJ00,0
5120,A019214,A019132,2018JJ00,0
5121,A019214,A019132,2019JJ00,0
5122,A019214,A019132,2020JJ00,0
5123,A019214,A019132,2021JJ00,0
5124,A019214,A019132,2022JJ00,0
5125,A019214,A019133,1998JJ00,0
5126,A019214,A019133,1999JJ00,0
5127,A019214,A019133,2000JJ00,0
5128,A019214,A019133,2001JJ00,0
5129,A019214,A019133,2002JJ00,0
5130,A019214,A019133,2003JJ00,0
5131,A019214,A019133,2004JJ00,0
5132,A019214,A019133,2005JJ00,0
5133,A019214,A019133,2006JJ00,0
5134,A019214,A019133,2007JJ00,0
5135,A019214,A019133,2008JJ00,0
5136,A019214,A019133,2009JJ00,0
5137,A019214,A019133,2010JJ00,0
5138,A019214,A019133,2011JJ00,0
5139,A019214,A019133,2012JJ00,0
5140,A019214,A019133,2013JJ00,0
5141,A019214,A019133,2014JJ00,0
5142,A019214,A019133,2015JJ00,0
5143,A019214,A019133,2016JJ00,0
5144,A019214,A019133,2017JJ00,0
5145,A019214,A019133,2018JJ00,0
5146,A019214,A019133,2019JJ00,0
5147,A019214,A019133,2020JJ00,0
5148,A019214,A019133,2021JJ00,0
5149,A019214,A019133,2022JJ00,0
5150,A019214,A019134,1998JJ00,0
5151,A019214,A019134,1999JJ00,0
5152,A019214,A019134,2000JJ00,0
5153,A019214,A019134,2001JJ00,0
5154,A019214,A019134,2002JJ00,0
5155,A019214,A019134,2003JJ00,0
5156,A019214,A019134,2004JJ00,0
5157,A019214,A019134,2005JJ00,0
5158,A019214,A019134,2006JJ00,0
5159,A019214,A019134,2007JJ00,0
5160,A019214,A019134,2008JJ00,0
5161,A019214,A019134,2009JJ00,0
5162,A019214,A019134,2010JJ00,0
5163,A019214,A019134,2011JJ00,0
5164,A019214,A019134,2012JJ00,0
5165,A019214,A019134,2013JJ00,0
5166,A019214,A019134,2014JJ00,0
5167,A019214,A019134,2015JJ00,0
5168,A019214,A019134,2016JJ00,0
5169,A019214,A019134,2017JJ00,0
5170,A019214,A019134,2018JJ00,0
5171,A019214,A019134,2019JJ00,0
5172,A019214,A019134,2020JJ00,0
5173,A019214,A019134,2021JJ00,0
5174,A019214,A019134,2022JJ00,0
5175,A019214,A019135,1998JJ00,0
5176,A019214,A019135,1999JJ00,0
5177,A019214,A019135,2000JJ00,0
5178,A019214,A019135,2001JJ00,0
5179,A019214,A019135,2002JJ00,0
5180,A019214,A019135,2003JJ00,0
5181,A019214,A019135,2004JJ00,0
5182,A019214,A019135,2005JJ00,0
5183,A019214,A019135,2006JJ00,0
5184,A019214,A019135,2007JJ00,0
5185,A019214,A019135,2008JJ00,0
5186,A019214,A019135,2009JJ00,0
5187,A019214,A019135,2010JJ00,0
5188,A019214,A019135,2011JJ00,0
5189,A019214,A019135,2012JJ00,0
5190,A019214,A019135,2013JJ00,0
5191,A019214,A019135,2014JJ00,0
5192,A019214,A019135,2015JJ00,0
5193,A019214,A019135,2016JJ00,0
5194,A019214,A019135,2017JJ00,0
5195,A019214,A019135,2018JJ00,0
5196,A019214,A019135,2019JJ00,0
5197,A019214,A019135,2020JJ00,0
5198,A019214,A019135,2021JJ00,0
5199,A019214,A019135,2022JJ00,0
5200,A019214,A019136,1998JJ00,0
5201,A019214,A019136,1999JJ00,0
5202,A019214,A019136,2000JJ00,0
5203,A019214,A019136,2001JJ00,0
5204,A019214,A019136,2002JJ00,0
5205,A019214,A019136,2003JJ00,0
5206,A019214,A019136,2004JJ00,0
5207,A019214,A019136,2005JJ00,0
5208,A019214,A019136,2006JJ00,0
5209,A019214,A019136,2007JJ00,0
5210,A019214,A019136,2008JJ00,0
5211,A019214,A019136,2009JJ00,0
5212,A019214,A019136,2010JJ00,0
5213,A019214,A019136,2011JJ00,0
5214,A019214,A019136,2012JJ00,0
5215,A019214,A019136,2013JJ00,0
5216,A019214,A019136,2014JJ00,0
5217,A019214,A019136,2015JJ00,0
5218,A019214,A019136,2016JJ00,0
5219,A019214,A019136,2017JJ00,0
5220,A019214,A019136,2018JJ00,0
5221,A019214,A019136,2019JJ00,0
5222,A019214,A019136,2020JJ00,0
5223,A019214,A019136,2021JJ00,0
5224,A019214,A019136,2022JJ00,0
5225,A019214,A019137,1998JJ00,0
5226,A019214,A019137,1999JJ00,0
5227,A019214,A019137,2000JJ00,0
5228,A019214,A019137,2001JJ00,0
5229,A019214,A019137,2002JJ00,0
5230,A019214,A019137,2003JJ00,0
5231,A019214,A019137,2004JJ00,0
5232,A019214,A019137,2005JJ00,0
5233,A019214,A019137,2006JJ00,0
5234,A019214,A019137,2007JJ00,0
5235,A019214,A019137,2008JJ00,0
5236,A019214,A019137,2009JJ00,0
5237,A019214,A019137,2010JJ00,0
5238,A019214,A019137,2011JJ00,0
5239,A019214,A019137,2012JJ00,0
5240,A019214,A019137,2013JJ00,0
5241,A019214,A019137,2014JJ00,0
5242,A019214,A019137,2015JJ00,0
5243,A019214,A019137,2016JJ00,0
5244,A019214,A019137,2017JJ00,0
5245,A019214,A019137,2018JJ00,0
5246,A019214,A019137,2019JJ00,0
5247,A019214,A019137,2020JJ00,0
5248,A019214,A019137,2021JJ00,0
5249,A019214,A019137,2022JJ00,0
5250,A019214,A019138,1998JJ00,0
5251,A019214,A019138,1999JJ00,0
