ID,Multinationaliteit,BedrijfstakkenBranchesSBI2008,Perioden,Productie_1,ToegevoegdeWaarde_2,InvoerGoederen_3,InvoerDiensten_4,UitvoerNederlandsProductGoederen_5,Wederuitvoer_6,UitvoerDiensten_7,Exportverdiensten_8,Werkgelegenheid_9,WerkgelegenheidDoorDeUitvoer_10
1006,A052703,300002 ,2020JJ00,15708.9,7733.8,1077.4,238.8,1957.1,149.6,127.0,2376.2,97.3,18.2
1007,A052703,300002 ,2021JJ00,18941.9,9761.1,1406.5,237.5,4341.6,214.1,180.9,4567.8,92.5,19.1
1008,A052703,300003 ,2015JJ00,22036.4,11863.9,945.9,306.9,3675.8,63.2,132.5,4826.5,127.8,18.6
1009,A052703,300003 ,2016JJ00,20614.4,10213.8,989.1,388.1,2842.0,84.2,221.0,3893.5,123.1,17.6
1010,A052703,300003 ,2017JJ00,20174.8,9900.8,899.4,260.9,3458.3,85.8,186.2,4046.4,113.8,16.5
1011,A052703,300003 ,2018JJ00,22991.3,10357.5,987.3,288.7,3819.6,112.2,178.1,4034.1,115.0,17.7
1012,A052703,300003 ,2019JJ00,24281.1,10659.5,1245.5,288.2,3108.5,105.3,188.2,3916.7,109.4,17.4
1013,A052703,300003 ,2020JJ00,23309.0,9692.3,1357.6,262.6,1966.7,149.6,137.0,2470.4,114.5,19.1
1014,A052703,300003 ,2021JJ00,27375.5,11922.6,1757.5,253.6,4350.5,214.1,194.0,4686.7,111.8,20.2
1015,A052703,307500 ,2015JJ00,6792.3,3609.6,529.1,60.6,952.9,21.4,39.0,651.1,96.0,12.0
1016,A052703,307500 ,2016JJ00,6368.6,3413.0,521.7,51.1,787.6,38.7,46.6,606.3,89.9,10.9
1017,A052703,307500 ,2017JJ00,6292.7,3252.3,559.5,64.1,795.3,41.7,52.1,572.2,85.3,10.2
1018,A052703,307500 ,2018JJ00,7011.2,3391.1,551.9,63.9,1150.9,39.6,55.0,669.5,84.1,11.4
1019,A052703,307500 ,2019JJ00,7320.4,3506.2,835.6,77.7,1074.3,32.8,69.0,801.8,79.4,11.6
1020,A052703,307500 ,2020JJ00,8132.6,3848.9,951.7,109.0,1263.8,85.1,45.2,957.2,82.8,13.3
1021,A052703,307500 ,2021JJ00,9114.3,3987.1,1208.2,121.5,2022.1,98.0,108.3,1179.6,78.8,13.7
1022,A052703,307610 ,2015JJ00,1895.0,498.8,188.6,14.3,416.6,5.8,11.1,166.8,6.5,2.1
1023,A052703,307610 ,2016JJ00,1484.1,412.8,131.6,9.7,334.6,3.0,10.2,144.8,5.2,1.7
1024,A052703,307610 ,2017JJ00,1843.4,429.2,223.7,17.9,397.0,2.9,13.9,158.7,4.9,1.7
1025,A052703,307610 ,2018JJ00,2109.5,505.1,205.1,20.4,456.4,3.9,20.9,187.3,6.2,2.2
1026,A052703,307610 ,2019JJ00,2408.8,612.8,306.1,30.0,684.5,5.4,31.7,271.3,6.8,2.7
1027,A052703,307610 ,2020JJ00,2640.4,631.8,419.5,32.5,774.5,7.2,6.4,292.5,6.5,2.7
1028,A052703,307610 ,2021JJ00,2254.5,502.1,329.5,21.0,911.0,6.8,6.6,268.4,5.3,2.6
1029,A052703,312505 ,2015JJ00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1030,A052703,312505 ,2016JJ00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1031,A052703,312505 ,2017JJ00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1032,A052703,312505 ,2018JJ00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1033,A052703,312505 ,2019JJ00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1034,A052703,312505 ,2020JJ00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1035,A052703,312505 ,2021JJ00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1036,A052703,315810 ,2015JJ00,138.8,46.1,20.8,0.9,6.6,0.1,0.1,18.2,0.6,0.2
1037,A052703,315810 ,2016JJ00,172.0,56.1,27.8,0.9,6.6,0.1,0.3,20.2,0.8,0.3
1038,A052703,315810 ,2017JJ00,127.4,48.5,27.3,0.8,5.8,0.1,0.1,19.8,0.5,0.2
1039,A052703,315810 ,2018JJ00,133.2,50.8,47.4,0.2,6.3,0.0,0.1,20.7,0.6,0.2
1040,A052703,315810 ,2019JJ00,363.6,118.6,148.9,1.3,29.6,0.1,1.4,53.6,1.1,0.5
1041,A052703,315810 ,2020JJ00,256.5,107.1,71.5,0.9,19.6,1.6,0.1,52.1,1.1,0.5
1042,A052703,315810 ,2021JJ00,251.6,85.6,105.8,0.9,32.4,0.8,2.5,40.7,1.0,0.5
1043,A052703,900064 ,2015JJ00,84.5,32.4,5.0,1.3,17.9,1.7,4.2,15.9,0.5,0.2
1044,A052703,900064 ,2016JJ00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1045,A052703,900064 ,2017JJ00,95.8,52.2,2.1,3.9,21.2,6.1,9.2,27.1,0.5,0.3
1046,A052703,900064 ,2018JJ00,52.2,31.8,2.3,0.4,12.9,3.8,0.0,15.1,0.2,0.1
1047,A052703,900064 ,2019JJ00,186.6,105.2,6.0,2.1,95.3,5.5,12.3,72.8,0.8,0.6
1048,A052703,900064 ,2020JJ00,185.1,125.6,12.7,6.5,52.0,10.3,10.6,66.7,0.9,0.5
1049,A052703,900064 ,2021JJ00,445.2,222.2,61.4,5.6,220.4,11.0,16.1,143.4,1.3,0.7
1050,A052703,323705 ,2015JJ00,269.0,65.2,45.4,0.4,66.3,1.8,0.2,35.2,0.8,0.4
1051,A052703,323705 ,2016JJ00,221.4,66.4,51.0,0.5,66.2,1.4,0.2,32.7,0.7,0.3
1052,A052703,323705 ,2017JJ00,172.6,50.4,53.4,0.7,60.5,0.6,0.1,22.4,0.5,0.2
1053,A052703,323705 ,2018JJ00,355.5,97.7,64.0,0.9,85.8,3.3,0.2,44.8,1.1,0.5
1054,A052703,323705 ,2019JJ00,394.8,109.9,68.9,1.1,89.0,2.6,0.2,43.8,1.1,0.5
1055,A052703,323705 ,2020JJ00,378.9,114.0,77.1,1.0,94.6,2.0,0.1,47.0,1.2,0.5
1056,A052703,323705 ,2021JJ00,904.1,222.0,142.9,1.6,197.1,6.9,0.1,102.2,2.0,0.9
1057,A052703,328105 ,2015JJ00,195.3,71.8,28.7,2.9,45.7,0.6,0.0,42.5,1.0,0.6
1058,A052703,328105 ,2016JJ00,114.1,48.2,15.9,0.9,24.0,0.4,0.3,25.1,0.8,0.4
1059,A052703,328105 ,2017JJ00,109.3,42.2,15.1,2.0,20.3,0.5,0.0,23.1,0.5,0.3
1060,A052703,328105 ,2018JJ00,381.7,121.7,34.9,4.2,43.4,1.1,0.0,57.2,1.3,0.6
1061,A052703,328105 ,2019JJ00,582.7,126.7,197.4,16.0,81.6,1.0,0.0,65.4,1.2,0.6
1062,A052703,328105 ,2020JJ00,715.1,125.1,220.5,36.8,129.7,2.0,3.7,70.0,1.8,0.9
1063,A052703,328105 ,2021JJ00,953.2,144.5,253.5,54.0,196.3,5.0,1.8,78.6,1.9,1.0
1064,A052703,332905 ,2015JJ00,363.9,94.3,79.2,2.7,175.5,3.6,8.9,66.3,0.9,0.6
1065,A052703,332905 ,2016JJ00,407.0,105.7,82.1,2.6,169.5,13.7,5.1,69.0,1.2,0.8
1066,A052703,332905 ,2017JJ00,131.3,50.4,34.4,3.0,70.2,16.5,2.2,38.8,0.6,0.4
1067,A052703,332905 ,2018JJ00,113.0,47.2,40.4,3.5,36.0,8.1,0.0,28.4,0.6,0.3
1068,A052703,332905 ,2019JJ00,44.0,12.3,23.1,0.3,21.3,0.3,1.5,8.6,0.1,0.1
1069,A052703,332905 ,2020JJ00,320.9,83.4,65.5,0.9,74.9,12.0,1.9,43.9,1.0,0.6
1070,A052703,332905 ,2021JJ00,801.3,339.9,150.2,3.0,417.5,41.3,53.9,248.5,2.3,1.9
1071,A052703,339205 ,2015JJ00,343.6,61.3,84.2,13.0,161.0,1.8,10.1,37.7,1.0,0.6
1072,A052703,339205 ,2016JJ00,506.1,83.1,143.2,8.3,148.3,9.3,24.7,54.5,1.2,0.8
1073,A052703,339205 ,2017JJ00,503.0,68.8,137.2,8.9,177.4,2.1,22.0,36.6,1.0,0.5
1074,A052703,339205 ,2018JJ00,456.7,62.5,75.4,7.0,432.2,0.0,24.6,64.2,1.0,1.0
1075,A052703,339205 ,2019JJ00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1076,A052703,339205 ,2020JJ00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1077,A052703,339205 ,2021JJ00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1078,A052703,300023 ,2015JJ00,3502.3,2739.7,77.2,24.9,63.3,6.0,4.4,268.6,84.7,7.2
1079,A052703,300023 ,2016JJ00,3463.9,2640.8,70.1,28.3,38.5,10.8,5.8,260.0,80.1,6.7
1080,A052703,300023 ,2017JJ00,3310.0,2510.6,66.2,27.0,42.8,13.0,4.7,245.7,76.7,6.6
1081,A052703,300023 ,2018JJ00,3409.5,2474.3,82.2,27.2,78.0,19.3,9.2,251.8,73.2,6.4
1082,A052703,300023 ,2019JJ00,3340.0,2420.6,85.3,26.9,73.0,17.9,21.8,286.3,68.2,6.6
1083,A052703,300023 ,2020JJ00,3635.7,2661.8,84.9,30.5,118.6,49.9,22.4,385.1,70.4,7.6
1084,A052703,300023 ,2021JJ00,3504.5,2470.8,164.9,35.3,47.4,26.3,27.2,297.8,64.9,6.2
1085,A052703,800036 ,2015JJ00,4913.8,2289.7,182.8,67.1,154.5,21.0,40.9,677.5,12.0,3.5
1086,A052703,800036 ,2016JJ00,5209.6,2569.5,242.9,196.5,17.1,31.7,88.2,744.1,13.2,3.8
1087,A052703,800036 ,2017JJ00,5566.7,2576.3,164.6,127.8,24.1,33.0,81.9,774.0,13.4,4.0
1088,A052703,800036 ,2018JJ00,7006.4,3146.1,215.1,139.7,25.4,65.2,92.1,948.7,13.8,4.1
1089,A052703,800036 ,2019JJ00,7097.4,3301.3,157.1,156.6,25.2,62.2,89.8,992.7,12.9,3.8
1090,A052703,800036 ,2020JJ00,6193.8,3308.7,122.3,106.4,20.3,53.5,66.7,958.7,13.0,3.6
1091,A052703,800036 ,2021JJ00,6938.5,3545.8,191.7,74.3,550.0,92.3,50.6,1366.4,12.8,4.5
1092,A052703,346600 ,2015JJ00,2358.9,818.9,167.7,28.1,137.9,19.5,3.3,306.0,3.2,1.2
1093,A052703,346600 ,2016JJ00,2242.6,879.1,224.8,44.8,0.8,27.2,3.8,284.6,3.3,1.1
1094,A052703,346600 ,2017JJ00,2493.9,861.5,137.1,25.3,0.8,28.9,3.9,280.1,3.1,1.0
1095,A052703,346600 ,2018JJ00,4372.9,1739.6,192.0,51.2,0.6,63.2,6.8,567.4,5.4,1.8
1096,A052703,346600 ,2019JJ00,4544.5,1979.5,129.6,92.5,0.4,60.1,6.9,631.9,5.4,1.7
1097,A052703,346600 ,2020JJ00,4131.3,2203.1,96.7,41.8,0.7,51.9,5.3,659.8,6.2,1.8
1098,A052703,346600 ,2021JJ00,4756.1,2399.4,166.3,16.8,508.9,90.0,3.6,1025.9,5.9,2.4
1099,A052703,348000 ,2015JJ00,2555.0,1470.8,15.1,39.0,16.7,1.4,37.5,371.5,8.7,2.3
1100,A052703,348000 ,2016JJ00,2967.1,1690.4,18.1,151.6,16.2,4.5,84.3,459.5,9.8,2.7
1101,A052703,348000 ,2017JJ00,3072.8,1714.8,27.5,102.6,23.3,4.2,78.0,493.9,10.3,3.0
1102,A052703,348000 ,2018JJ00,2633.6,1406.5,23.0,88.5,24.8,2.0,85.3,381.3,8.4,2.3
1103,A052703,348000 ,2019JJ00,2552.9,1321.8,27.5,64.1,24.8,2.1,82.9,360.9,7.5,2.1
1104,A052703,348000 ,2020JJ00,2062.5,1105.6,25.6,64.6,19.6,1.5,61.3,298.9,6.7,1.8
1105,A052703,348000 ,2021JJ00,2182.4,1146.4,25.5,57.5,41.0,2.2,47.0,340.5,6.9,2.0
1106,A052703,350000 ,2015JJ00,4846.6,1284.5,231.3,19.3,6.2,0.0,32.3,100.3,17.7,1.6
1107,A052703,350000 ,2016JJ00,5175.0,1094.4,222.0,14.2,1.7,0.0,44.7,84.7,18.1,1.4
1108,A052703,350000 ,2017JJ00,4649.5,1076.3,173.7,15.6,1.8,0.0,20.9,69.8,13.6,0.9
1109,A052703,350000 ,2018JJ00,5799.3,1299.0,218.3,14.3,2.0,0.0,12.2,76.8,15.7,1.0
1110,A052703,350000 ,2019JJ00,7125.6,1554.3,250.9,21.9,2.2,0.0,14.5,78.5,15.8,0.9
1111,A052703,350000 ,2020JJ00,7600.1,1958.4,280.1,23.8,9.7,0.0,10.0,94.2,17.2,0.9
1112,A052703,350000 ,2021JJ00,8433.5,2161.5,351.0,16.1,8.9,0.0,13.1,118.9,19.3,1.1
1113,A052703,350100 ,2015JJ00,2498.9,517.3,90.0,8.1,0.8,0.0,0.3,17.7,4.6,0.2
1114,A052703,350100 ,2016JJ00,2335.5,287.7,82.5,3.7,0.6,0.0,0.0,8.8,4.3,0.1
1115,A052703,350100 ,2017JJ00,2701.2,487.3,77.6,6.7,0.6,0.0,0.0,15.1,4.7,0.1
1116,A052703,350100 ,2018JJ00,3201.5,529.9,89.4,5.0,0.8,0.0,0.1,14.2,4.4,0.1
1117,A052703,350100 ,2019JJ00,4924.3,854.5,131.9,8.9,1.5,0.0,0.1,22.1,6.5,0.2
1118,A052703,350100 ,2020JJ00,4944.8,1070.2,131.1,6.4,6.4,0.0,0.0,27.3,6.4,0.2
1119,A052703,350100 ,2021JJ00,5300.2,1072.1,167.9,6.8,5.8,0.0,0.1,28.3,6.8,0.2
1120,A052703,350600 ,2015JJ00,594.7,114.9,26.6,1.4,0.1,0.0,10.1,14.9,1.8,0.2
1121,A052703,350600 ,2016JJ00,728.4,122.4,22.1,1.0,0.2,0.0,13.7,14.8,1.7,0.2
1122,A052703,350600 ,2017JJ00,773.2,176.4,18.0,2.4,0.2,0.0,19.9,22.6,2.3,0.3
1123,A052703,350600 ,2018JJ00,900.7,196.3,24.0,1.6,0.1,0.0,4.3,18.9,2.1,0.2
1124,A052703,350600 ,2019JJ00,948.2,229.1,31.5,1.3,0.3,0.0,3.9,21.0,2.4,0.2
1125,A052703,350600 ,2020JJ00,1135.5,276.6,36.4,2.8,1.6,0.0,3.2,24.6,2.7,0.2
1126,A052703,350600 ,2021JJ00,1334.1,386.5,52.6,4.1,1.4,0.0,5.8,38.9,2.5,0.2
1127,A052703,351900 ,2015JJ00,1753.0,652.3,114.7,9.8,5.2,0.0,21.9,67.7,11.4,1.2
1128,A052703,351900 ,2016JJ00,2111.1,684.3,117.3,9.5,0.9,0.0,30.9,61.0,12.1,1.1
1129,A052703,351900 ,2017JJ00,1175.1,412.7,78.1,6.5,0.9,0.0,0.9,32.1,6.7,0.5
1130,A052703,351900 ,2018JJ00,1697.1,572.8,104.9,7.6,1.0,0.0,7.9,43.7,9.2,0.7
1131,A052703,351900 ,2019JJ00,1253.2,470.7,87.6,11.7,0.4,0.0,10.5,35.3,7.0,0.5
1132,A052703,351900 ,2020JJ00,1519.8,611.7,112.7,14.6,1.7,0.0,6.8,42.3,8.2,0.5
1133,A052703,351900 ,2021JJ00,1799.2,702.9,130.6,5.2,1.7,0.0,7.2,51.8,9.9,0.7
1134,A052703,300006 ,2015JJ00,11895.0,7369.8,170.3,194.6,340.0,811.4,1368.1,2989.1,96.7,24.5
1135,A052703,300006 ,2016JJ00,10268.2,6309.0,116.6,157.0,347.2,608.6,760.3,2252.7,87.2,20.9
1136,A052703,300006 ,2017JJ00,11499.9,7070.8,189.6,142.8,343.1,671.6,935.3,2427.6,99.7,22.4
1137,A052703,300006 ,2018JJ00,12390.8,7508.0,264.8,178.3,400.9,751.8,968.6,2671.2,106.2,25.3
1138,A052703,300006 ,2019JJ00,12889.7,7382.0,325.4,224.9,429.0,827.1,971.6,2543.1,104.5,27.4
1139,A052703,300006 ,2020JJ00,12507.0,7207.8,378.0,329.4,447.9,853.8,1028.1,2590.7,106.2,25.5
1140,A052703,300006 ,2021JJ00,13468.9,7774.4,384.5,407.2,671.6,1167.5,1143.5,3066.2,105.9,29.1
1141,A052703,300007 ,2015JJ00,32880.3,21457.0,264.8,460.8,387.3,864.4,1986.4,6813.5,239.0,76.1
1142,A052703,300007 ,2016JJ00,30276.8,19891.7,223.2,475.8,378.6,666.0,1358.2,6112.0,240.5,76.2
1143,A052703,300007 ,2017JJ00,34222.3,21539.4,296.7,787.3,392.5,716.3,1716.7,6959.6,266.2,85.1
1144,A052703,300007 ,2018JJ00,37434.4,23475.8,382.8,1029.1,533.2,804.7,1560.1,7494.9,296.8,98.1
1145,A052703,300007 ,2019JJ00,35675.0,20937.6,440.3,555.4,486.9,900.7,1463.5,7058.9,262.0,84.7
1146,A052703,300007 ,2020JJ00,42409.8,21153.6,568.1,710.2,484.1,963.8,1459.8,6643.3,271.3,81.5
1147,A052703,300007 ,2021JJ00,42862.6,22362.3,573.5,839.8,702.4,1237.3,1642.5,7195.7,237.6,74.9
1148,A052703,354200 ,2015JJ00,6055.3,3642.0,70.7,65.2,143.2,620.9,101.9,872.6,59.6,10.9
1149,A052703,354200 ,2016JJ00,5237.9,3185.1,49.7,38.5,163.2,424.0,92.6,698.6,54.6,9.6
1150,A052703,354200 ,2017JJ00,6018.7,3733.6,58.6,37.1,158.8,484.0,94.2,757.3,63.8,10.1
1151,A052703,354200 ,2018JJ00,6702.7,3965.7,87.0,48.4,195.9,544.8,102.3,851.4,69.6,11.8
1152,A052703,354200 ,2019JJ00,6884.3,3883.3,92.1,84.8,196.8,589.2,106.0,778.3,67.2,13.2
1153,A052703,354200 ,2020JJ00,7119.3,4083.0,95.6,99.3,220.2,617.4,72.0,890.4,67.8,11.2
1154,A052703,354200 ,2021JJ00,7928.6,4485.1,104.1,147.9,430.9,907.6,80.5,1236.1,68.1,14.1
1155,A052703,354300 ,2015JJ00,1167.4,584.5,47.2,6.4,4.9,8.9,9.3,106.1,7.9,1.4
1156,A052703,354300 ,2016JJ00,1138.4,555.0,29.7,4.8,2.5,5.9,6.7,107.8,7.2,1.4
1157,A052703,354300 ,2017JJ00,1161.7,575.2,42.6,6.1,5.6,5.8,6.4,118.0,8.0,1.7
1158,A052703,354300 ,2018JJ00,1586.7,764.3,56.6,10.6,9.5,11.9,9.5,155.6,10.3,2.1
1159,A052703,354300 ,2019JJ00,1871.2,885.1,61.6,9.4,10.6,13.9,12.9,184.5,11.0,2.3
1160,A052703,354300 ,2020JJ00,1546.0,794.7,56.4,7.3,11.3,14.1,11.5,160.0,9.6,1.9
1161,A052703,354300 ,2021JJ00,1460.5,716.8,49.5,8.4,31.5,16.7,7.1,143.5,9.1,1.9
1162,A052703,356900 ,2015JJ00,1611.6,1015.9,11.2,24.4,122.3,560.4,8.7,626.9,10.8,6.7
1163,A052703,356900 ,2016JJ00,1140.9,724.8,11.5,10.0,132.9,372.9,8.2,450.5,8.5,5.4
1164,A052703,356900 ,2017JJ00,1164.9,714.7,13.4,10.4,114.6,420.0,6.5,464.9,7.9,5.1
1165,A052703,356900 ,2018JJ00,1379.4,808.5,16.8,12.7,156.4,477.8,5.8,527.2,9.7,6.3
1166,A052703,356900 ,2019JJ00,1525.9,832.1,16.8,57.7,166.2,526.8,12.0,452.3,10.9,8.0
1167,A052703,356900 ,2020JJ00,1813.8,972.3,19.7,75.7,189.1,550.0,12.6,603.5,11.0,6.7
1168,A052703,356900 ,2021JJ00,2702.5,1446.4,35.4,104.9,375.5,833.6,26.6,954.8,15.1,9.7
1169,A052703,371600 ,2015JJ00,3276.2,2041.6,12.3,34.4,16.0,51.5,83.9,139.6,40.9,2.8
1170,A052703,371600 ,2016JJ00,2958.7,1905.3,8.5,23.6,27.8,45.3,77.7,140.3,38.9,2.8
1171,A052703,371600 ,2017JJ00,3692.0,2443.7,2.6,20.6,38.7,58.2,81.3,174.5,47.9,3.4
1172,A052703,371600 ,2018JJ00,3736.6,2392.8,13.6,25.0,29.9,55.1,87.1,168.6,49.7,3.5
1173,A052703,371600 ,2019JJ00,3487.2,2166.0,13.6,17.7,20.0,48.5,81.0,141.6,45.3,2.9
1174,A052703,371600 ,2020JJ00,3759.4,2316.1,19.5,16.3,19.8,53.4,47.9,126.9,47.2,2.6
1175,A052703,371600 ,2021JJ00,3765.6,2321.9,19.2,34.7,23.9,57.4,46.8,137.7,43.9,2.6
1176,A052703,383100 ,2015JJ00,4678.4,3102.4,41.0,122.8,196.8,190.5,1149.5,1997.5,25.0,11.3
1177,A052703,383100 ,2016JJ00,3850.6,2472.5,29.8,112.3,184.0,184.5,549.5,1431.8,22.3,9.4
1178,A052703,383100 ,2017JJ00,4030.9,2519.6,45.0,97.8,184.3,187.6,688.7,1509.4,22.8,9.8
1179,A052703,383100 ,2018JJ00,4367.9,2782.8,41.9,124.5,205.0,207.0,718.7,1658.3,24.1,11.0
1180,A052703,383100 ,2019JJ00,4688.2,2772.3,36.2,134.5,232.2,237.9,702.1,1604.4,24.4,11.4
1181,A052703,383100 ,2020JJ00,4329.9,2611.2,43.3,218.8,227.7,236.3,887.4,1617.1,24.5,12.1
1182,A052703,383100 ,2021JJ00,4539.2,2757.2,39.6,242.7,240.7,259.9,1010.7,1747.3,25.8,13.2
1183,A052703,389100 ,2015JJ00,1161.3,625.4,58.6,6.5,0.0,0.0,116.7,119.1,12.1,2.3
1184,A052703,389100 ,2016JJ00,1179.7,651.5,37.1,6.2,0.0,0.0,118.2,122.3,10.3,1.9
1185,A052703,389100 ,2017JJ00,1450.3,817.6,86.1,7.9,0.0,0.0,152.4,160.9,13.2,2.5
1186,A052703,389100 ,2018JJ00,1320.2,759.5,135.9,5.5,0.0,0.0,147.6,161.4,12.5,2.5
1187,A052703,389100 ,2019JJ00,1317.2,726.4,197.2,5.5,0.0,0.0,163.4,160.3,12.9,2.8
1188,A052703,389100 ,2020JJ00,1057.9,513.5,239.1,11.2,0.0,0.0,68.8,83.2,13.9,2.2
1189,A052703,389100 ,2021JJ00,1001.1,532.2,240.8,16.5,0.0,0.0,52.2,82.8,12.0,1.8
1190,A052703,391600 ,2015JJ00,1916.8,821.1,22.0,70.3,1.3,24.3,17.9,232.2,11.0,3.0
1191,A052703,391600 ,2016JJ00,2006.3,931.8,29.0,88.3,-1.3,33.1,11.2,268.3,11.1,3.0
1192,A052703,391600 ,2017JJ00,1904.9,949.4,25.4,117.8,10.0,13.3,15.4,273.6,10.0,2.8
1193,A052703,391600 ,2018JJ00,1725.5,854.2,35.0,31.4,11.3,7.7,16.4,247.8,9.9,2.8
1194,A052703,391600 ,2019JJ00,1791.6,960.3,27.4,26.1,27.8,8.1,12.0,285.5,9.6,2.7
1195,A052703,391600 ,2020JJ00,1806.2,963.7,25.3,33.2,7.2,13.0,12.3,282.2,11.4,3.0
1196,A052703,391600 ,2021JJ00,1928.6,956.9,15.9,43.5,13.3,11.8,27.1,293.4,10.8,3.1
1197,A052703,391705 ,2015JJ00,1194.3,448.3,15.4,43.1,10.2,0.0,11.4,113.8,6.2,1.5
1198,A052703,391705 ,2016JJ00,1035.2,376.7,16.4,59.0,7.3,0.0,4.5,97.9,5.2,1.3
1199,A052703,391705 ,2017JJ00,1381.0,665.5,16.8,70.5,9.6,0.0,6.8,174.7,6.3,1.6
1200,A052703,391705 ,2018JJ00,1385.1,640.8,18.1,20.1,10.7,0.0,6.5,169.0,6.9,1.7
1201,A052703,391705 ,2019JJ00,1466.3,686.3,21.5,18.6,27.4,0.0,7.2,185.9,7.1,1.8
1202,A052703,391705 ,2020JJ00,1311.2,520.6,17.4,28.5,6.8,0.0,7.5,127.5,8.1,1.9
1203,A052703,391705 ,2021JJ00,1415.4,571.3,6.6,35.9,4.9,0.0,12.4,148.4,7.5,1.8
1204,A052703,394100 ,2015JJ00,3.4,2.8,0.6,0.0,0.0,0.0,0.1,0.5,0.1,0.0
1205,A052703,394100 ,2016JJ00,4.8,1.4,3.3,0.0,0.0,0.0,0.1,0.3,0.0,0.0
1206,A052703,394100 ,2017JJ00,5.9,0.7,3.7,1.5,0.0,0.0,0.3,0.1,0.0,0.0
1207,A052703,394100 ,2018JJ00,5.2,1.8,3.3,0.0,0.0,0.0,0.0,0.3,0.0,0.0
1208,A052703,394100 ,2019JJ00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1209,A052703,394100 ,2020JJ00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1210,A052703,394100 ,2021JJ00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1211,A052703,395005 ,2015JJ00,719.1,370.0,6.0,27.2,-8.8,24.3,6.5,118.0,4.7,1.5
1212,A052703,395005 ,2016JJ00,966.3,553.7,9.3,29.3,-8.6,33.1,6.5,170.1,5.9,1.8
1213,A052703,395005 ,2017JJ00,518.0,283.2,4.9,45.8,0.3,13.3,8.4,98.7,3.6,1.3
1214,A052703,395005 ,2018JJ00,335.3,211.6,13.6,11.4,0.6,7.7,9.9,78.4,3.0,1.1
1215,A052703,395005 ,2019JJ00,325.3,274.1,5.9,7.5,0.4,8.1,4.9,99.5,2.5,0.9
1216,A052703,395005 ,2020JJ00,495.0,443.1,8.0,4.7,0.4,13.0,4.8,154.6,3.3,1.1
1217,A052703,395005 ,2021JJ00,513.3,385.6,9.3,7.6,8.3,11.8,14.7,144.9,3.3,1.2
1218,A052703,396300 ,2015JJ00,,,,,,,,,,
1219,A052703,396300 ,2016JJ00,,,,,,,,,,
1220,A052703,396300 ,2017JJ00,,,,,,,,,,
1221,A052703,396300 ,2018JJ00,,,,,,,,,,
1222,A052703,396300 ,2019JJ00,,,,,,,,,,
1223,A052703,396300 ,2020JJ00,,,,,,,,,,
1224,A052703,396300 ,2021JJ00,,,,,,,,,,
1225,A052703,396400 ,2015JJ00,,,,,,,,,,
1226,A052703,396400 ,2016JJ00,,,,,,,,,,
1227,A052703,396400 ,2017JJ00,,,,,,,,,,
1228,A052703,396400 ,2018JJ00,,,,,,,,,,
1229,A052703,396400 ,2019JJ00,,,,,,,,,,
1230,A052703,396400 ,2020JJ00,,,,,,,,,,
1231,A052703,396400 ,2021JJ00,,,,,,,,,,
1232,A052703,398700 ,2015JJ00,,,,,,,,,,
1233,A052703,398700 ,2016JJ00,,,,,,,,,,
1234,A052703,398700 ,2017JJ00,,,,,,,,,,
1235,A052703,398700 ,2018JJ00,,,,,,,,,,
1236,A052703,398700 ,2019JJ00,,,,,,,,,,
1237,A052703,398700 ,2020JJ00,,,,,,,,,,
1238,A052703,398700 ,2021JJ00,,,,,,,,,,
1239,A052703,400200 ,2015JJ00,,,,,,,,,,
1240,A052703,400200 ,2016JJ00,,,,,,,,,,
1241,A052703,400200 ,2017JJ00,,,,,,,,,,
1242,A052703,400200 ,2018JJ00,,,,,,,,,,
1243,A052703,400200 ,2019JJ00,,,,,,,,,,
1244,A052703,400200 ,2020JJ00,,,,,,,,,,
1245,A052703,400200 ,2021JJ00,,,,,,,,,,
1246,A052703,402000 ,2015JJ00,7295.1,4477.8,19.2,49.7,0.0,0.0,68.3,135.7,6.9,0.1
1247,A052703,402000 ,2016JJ00,5731.6,3665.1,7.9,53.0,0.0,0.0,58.9,87.6,5.0,0.2
1248,A052703,402000 ,2017JJ00,6166.6,3264.6,10.0,63.2,0.0,0.0,63.9,81.5,5.5,0.2
