ID,Zorgaanbieders,Zorgfinanciering,Perioden,UitgavenGezondheidsEnWelzijnszorg_1
3709,A041734,A019165,2007JJ00,0.0
3710,A041734,A019165,2008JJ00,467.0
3711,A041734,A019165,2009JJ00,465.0
3712,A041734,A019165,2010JJ00,465.0
3713,A041734,A019165,2011JJ00,457.0
3714,A041734,A019165,2012JJ00,518.0
3715,A041734,A019165,2013JJ00,699.0
3716,A041734,A019165,2014JJ00,716.0
3717,A041734,A019165,2015JJ00,760.0
3718,A041734,A019165,2016JJ00,749.0
3719,A041734,A019165,2017JJ00,774.0
3720,A041734,A019165,2018JJ00,767.0
3721,A041734,A019165,2019JJ00,761.0
3722,A041734,A019165,2020JJ00,796.0
3723,A041734,A019165,2021JJ00,807.0
3724,A041734,A019165,2022JJ00,813.0
3725,A041734,A044427,1998JJ00,6.0
3726,A041734,A044427,1999JJ00,7.0
3727,A041734,A044427,2000JJ00,8.0
3728,A041734,A044427,2001JJ00,8.0
3729,A041734,A044427,2002JJ00,9.0
3730,A041734,A044427,2003JJ00,10.0
3731,A041734,A044427,2004JJ00,9.0
3732,A041734,A044427,2005JJ00,11.0
3733,A041734,A044427,2006JJ00,11.0
3734,A041734,A044427,2007JJ00,12.0
3735,A041734,A044427,2008JJ00,10.0
3736,A041734,A044427,2009JJ00,10.0
3737,A041734,A044427,2010JJ00,11.0
3738,A041734,A044427,2011JJ00,11.0
3739,A041734,A044427,2012JJ00,9.0
3740,A041734,A044427,2013JJ00,7.0
3741,A041734,A044427,2014JJ00,8.0
3742,A041734,A044427,2015JJ00,8.0
3743,A041734,A044427,2016JJ00,8.0
3744,A041734,A044427,2017JJ00,8.0
3745,A041734,A044427,2018JJ00,8.0
3746,A041734,A044427,2019JJ00,8.0
3747,A041734,A044427,2020JJ00,6.0
3748,A041734,A044427,2021JJ00,4.0
3749,A041734,A044427,2022JJ00,7.0
3750,A041735,T001103,1998JJ00,1576.0
3751,A041735,T001103,1999JJ00,1661.0
3752,A041735,T001103,2000JJ00,1754.0
3753,A041735,T001103,2001JJ00,1890.0
3754,A041735,T001103,2002JJ00,1994.0
3755,A041735,T001103,2003JJ00,2153.0
3756,A041735,T001103,2004JJ00,2294.0
3757,A041735,T001103,2005JJ00,2334.0
3758,A041735,T001103,2006JJ00,2411.0
3759,A041735,T001103,2007JJ00,2500.0
3760,A041735,T001103,2008JJ00,2786.0
3761,A041735,T001103,2009JJ00,2520.0
3762,A041735,T001103,2010JJ00,2671.0
3763,A041735,T001103,2011JJ00,2908.0
3764,A041735,T001103,2012JJ00,3052.0
3765,A041735,T001103,2013JJ00,2932.0
3766,A041735,T001103,2014JJ00,2979.0
3767,A041735,T001103,2015JJ00,3029.0
3768,A041735,T001103,2016JJ00,2898.0
3769,A041735,T001103,2017JJ00,2869.0
3770,A041735,T001103,2018JJ00,2963.0
3771,A041735,T001103,2019JJ00,3066.0
3772,A041735,T001103,2020JJ00,3125.0
3773,A041735,T001103,2021JJ00,3787.0
3774,A041735,T001103,2022JJ00,3629.0
3775,A041735,A019151,1998JJ00,0.0
3776,A041735,A019151,1999JJ00,0.0
3777,A041735,A019151,2000JJ00,0.0
3778,A041735,A019151,2001JJ00,0.0
3779,A041735,A019151,2002JJ00,0.0
3780,A041735,A019151,2003JJ00,0.0
3781,A041735,A019151,2004JJ00,0.0
3782,A041735,A019151,2005JJ00,0.0
3783,A041735,A019151,2006JJ00,0.0
3784,A041735,A019151,2007JJ00,0.0
3785,A041735,A019151,2008JJ00,0.0
3786,A041735,A019151,2009JJ00,0.0
3787,A041735,A019151,2010JJ00,0.0
3788,A041735,A019151,2011JJ00,0.0
3789,A041735,A019151,2012JJ00,0.0
3790,A041735,A019151,2013JJ00,0.0
3791,A041735,A019151,2014JJ00,0.0
3792,A041735,A019151,2015JJ00,0.0
3793,A041735,A019151,2016JJ00,0.0
3794,A041735,A019151,2017JJ00,0.0
3795,A041735,A019151,2018JJ00,0.0
3796,A041735,A019151,2019JJ00,0.0
3797,A041735,A019151,2020JJ00,0.0
3798,A041735,A019151,2021JJ00,342.0
3799,A041735,A019151,2022JJ00,137.0
3800,A041735,A019154,1998JJ00,0.0
3801,A041735,A019154,1999JJ00,0.0
3802,A041735,A019154,2000JJ00,0.0
3803,A041735,A019154,2001JJ00,0.0
3804,A041735,A019154,2002JJ00,0.0
3805,A041735,A019154,2003JJ00,0.0
3806,A041735,A019154,2004JJ00,0.0
3807,A041735,A019154,2005JJ00,0.0
3808,A041735,A019154,2006JJ00,0.0
3809,A041735,A019154,2007JJ00,0.0
3810,A041735,A019154,2008JJ00,0.0
3811,A041735,A019154,2009JJ00,0.0
3812,A041735,A019154,2010JJ00,0.0
3813,A041735,A019154,2011JJ00,0.0
3814,A041735,A019154,2012JJ00,0.0
3815,A041735,A019154,2013JJ00,0.0
3816,A041735,A019154,2014JJ00,0.0
3817,A041735,A019154,2015JJ00,0.0
3818,A041735,A019154,2016JJ00,0.0
3819,A041735,A019154,2017JJ00,0.0
3820,A041735,A019154,2018JJ00,0.0
3821,A041735,A019154,2019JJ00,0.0
3822,A041735,A019154,2020JJ00,0.0
3823,A041735,A019154,2021JJ00,0.0
3824,A041735,A019154,2022JJ00,0.0
3825,A041735,A019155,1998JJ00,544.0
3826,A041735,A019155,1999JJ00,556.0
3827,A041735,A019155,2000JJ00,572.0
3828,A041735,A019155,2001JJ00,614.0
3829,A041735,A019155,2002JJ00,668.0
3830,A041735,A019155,2003JJ00,739.0
3831,A041735,A019155,2004JJ00,807.0
3832,A041735,A019155,2005JJ00,797.0
3833,A041735,A019155,2006JJ00,
3834,A041735,A019155,2007JJ00,
3835,A041735,A019155,2008JJ00,
3836,A041735,A019155,2009JJ00,
3837,A041735,A019155,2010JJ00,
3838,A041735,A019155,2011JJ00,
3839,A041735,A019155,2012JJ00,
3840,A041735,A019155,2013JJ00,
3841,A041735,A019155,2014JJ00,
3842,A041735,A019155,2015JJ00,
3843,A041735,A019155,2016JJ00,
3844,A041735,A019155,2017JJ00,
3845,A041735,A019155,2018JJ00,
3846,A041735,A019155,2019JJ00,
3847,A041735,A019155,2020JJ00,
3848,A041735,A019155,2021JJ00,
3849,A041735,A019155,2022JJ00,
3850,A041735,A019156,1998JJ00,
3851,A041735,A019156,1999JJ00,
3852,A041735,A019156,2000JJ00,
3853,A041735,A019156,2001JJ00,
3854,A041735,A019156,2002JJ00,
3855,A041735,A019156,2003JJ00,
3856,A041735,A019156,2004JJ00,
3857,A041735,A019156,2005JJ00,
3858,A041735,A019156,2006JJ00,1085.0
3859,A041735,A019156,2007JJ00,1152.0
3860,A041735,A019156,2008JJ00,1150.0
3861,A041735,A019156,2009JJ00,1219.0
3862,A041735,A019156,2010JJ00,1254.0
3863,A041735,A019156,2011JJ00,1287.0
3864,A041735,A019156,2012JJ00,1314.0
3865,A041735,A019156,2013JJ00,1214.0
3866,A041735,A019156,2014JJ00,1236.0
3867,A041735,A019156,2015JJ00,1270.0
3868,A041735,A019156,2016JJ00,1185.0
3869,A041735,A019156,2017JJ00,1215.0
3870,A041735,A019156,2018JJ00,1250.0
3871,A041735,A019156,2019JJ00,1322.0
3872,A041735,A019156,2020JJ00,1387.0
3873,A041735,A019156,2021JJ00,1424.0
3874,A041735,A019156,2022JJ00,1485.0
3875,A041735,A019158,1998JJ00,192.0
3876,A041735,A019158,1999JJ00,217.0
3877,A041735,A019158,2000JJ00,237.0
3878,A041735,A019158,2001JJ00,268.0
3879,A041735,A019158,2002JJ00,326.0
3880,A041735,A019158,2003JJ00,365.0
3881,A041735,A019158,2004JJ00,420.0
3882,A041735,A019158,2005JJ00,447.0
3883,A041735,A019158,2006JJ00,183.0
3884,A041735,A019158,2007JJ00,197.0
3885,A041735,A019158,2008JJ00,224.0
3886,A041735,A019158,2009JJ00,233.0
3887,A041735,A019158,2010JJ00,223.0
3888,A041735,A019158,2011JJ00,298.0
3889,A041735,A019158,2012JJ00,313.0
3890,A041735,A019158,2013JJ00,306.0
3891,A041735,A019158,2014JJ00,302.0
3892,A041735,A019158,2015JJ00,304.0
3893,A041735,A019158,2016JJ00,305.0
3894,A041735,A019158,2017JJ00,284.0
3895,A041735,A019158,2018JJ00,262.0
3896,A041735,A019158,2019JJ00,262.0
3897,A041735,A019158,2020JJ00,230.0
3898,A041735,A019158,2021JJ00,224.0
3899,A041735,A019158,2022JJ00,220.0
3900,A041735,A019163,1998JJ00,840.0
3901,A041735,A019163,1999JJ00,889.0
3902,A041735,A019163,2000JJ00,945.0
3903,A041735,A019163,2001JJ00,1008.0
3904,A041735,A019163,2002JJ00,1000.0
3905,A041735,A019163,2003JJ00,1050.0
3906,A041735,A019163,2004JJ00,1066.0
3907,A041735,A019163,2005JJ00,1090.0
3908,A041735,A019163,2006JJ00,1144.0
3909,A041735,A019163,2007JJ00,1152.0
3910,A041735,A019163,2008JJ00,1412.0
3911,A041735,A019163,2009JJ00,1068.0
3912,A041735,A019163,2010JJ00,1194.0
3913,A041735,A019163,2011JJ00,1323.0
3914,A041735,A019163,2012JJ00,1425.0
3915,A041735,A019163,2013JJ00,1413.0
3916,A041735,A019163,2014JJ00,1440.0
3917,A041735,A019163,2015JJ00,1454.0
3918,A041735,A019163,2016JJ00,1408.0
3919,A041735,A019163,2017JJ00,1370.0
3920,A041735,A019163,2018JJ00,1451.0
3921,A041735,A019163,2019JJ00,1483.0
3922,A041735,A019163,2020JJ00,1508.0
3923,A041735,A019163,2021JJ00,1743.0
3924,A041735,A019163,2022JJ00,1787.0
3925,A041735,A019164,1998JJ00,840.0
3926,A041735,A019164,1999JJ00,889.0
3927,A041735,A019164,2000JJ00,945.0
3928,A041735,A019164,2001JJ00,1008.0
3929,A041735,A019164,2002JJ00,1000.0
3930,A041735,A019164,2003JJ00,1050.0
3931,A041735,A019164,2004JJ00,1066.0
3932,A041735,A019164,2005JJ00,1088.0
3933,A041735,A019164,2006JJ00,1136.0
3934,A041735,A019164,2007JJ00,1152.0
3935,A041735,A019164,2008JJ00,1359.0
3936,A041735,A019164,2009JJ00,1013.0
3937,A041735,A019164,2010JJ00,1137.0
3938,A041735,A019164,2011JJ00,1261.0
3939,A041735,A019164,2012JJ00,1342.0
3940,A041735,A019164,2013JJ00,1289.0
3941,A041735,A019164,2014JJ00,1292.0
3942,A041735,A019164,2015JJ00,1305.0
3943,A041735,A019164,2016JJ00,1266.0
3944,A041735,A019164,2017JJ00,1225.0
3945,A041735,A019164,2018JJ00,1300.0
3946,A041735,A019164,2019JJ00,1327.0
3947,A041735,A019164,2020JJ00,1338.0
3948,A041735,A019164,2021JJ00,1572.0
3949,A041735,A019164,2022JJ00,1615.0
3950,A041735,A019165,1998JJ00,0.0
3951,A041735,A019165,1999JJ00,0.0
3952,A041735,A019165,2000JJ00,0.0
3953,A041735,A019165,2001JJ00,0.0
3954,A041735,A019165,2002JJ00,0.0
3955,A041735,A019165,2003JJ00,0.0
3956,A041735,A019165,2004JJ00,0.0
3957,A041735,A019165,2005JJ00,2.0
3958,A041735,A019165,2006JJ00,8.0
3959,A041735,A019165,2007JJ00,0.0
3960,A041735,A019165,2008JJ00,53.0
3961,A041735,A019165,2009JJ00,55.0
3962,A041735,A019165,2010JJ00,58.0
3963,A041735,A019165,2011JJ00,61.0
3964,A041735,A019165,2012JJ00,83.0
3965,A041735,A019165,2013JJ00,124.0
3966,A041735,A019165,2014JJ00,148.0
3967,A041735,A019165,2015JJ00,149.0
3968,A041735,A019165,2016JJ00,142.0
3969,A041735,A019165,2017JJ00,145.0
3970,A041735,A019165,2018JJ00,151.0
3971,A041735,A019165,2019JJ00,156.0
3972,A041735,A019165,2020JJ00,171.0
3973,A041735,A019165,2021JJ00,170.0
3974,A041735,A019165,2022JJ00,172.0
3975,A041735,A044427,1998JJ00,0.0
3976,A041735,A044427,1999JJ00,0.0
3977,A041735,A044427,2000JJ00,0.0
3978,A041735,A044427,2001JJ00,0.0
3979,A041735,A044427,2002JJ00,0.0
3980,A041735,A044427,2003JJ00,0.0
3981,A041735,A044427,2004JJ00,0.0
3982,A041735,A044427,2005JJ00,0.0
3983,A041735,A044427,2006JJ00,0.0
3984,A041735,A044427,2007JJ00,0.0
3985,A041735,A044427,2008JJ00,0.0
3986,A041735,A044427,2009JJ00,0.0
3987,A041735,A044427,2010JJ00,0.0
3988,A041735,A044427,2011JJ00,0.0
3989,A041735,A044427,2012JJ00,0.0
3990,A041735,A044427,2013JJ00,0.0
3991,A041735,A044427,2014JJ00,0.0
3992,A041735,A044427,2015JJ00,0.0
3993,A041735,A044427,2016JJ00,0.0
3994,A041735,A044427,2017JJ00,0.0
3995,A041735,A044427,2018JJ00,0.0
3996,A041735,A044427,2019JJ00,0.0
3997,A041735,A044427,2020JJ00,0.0
3998,A041735,A044427,2021JJ00,54.0
3999,A041735,A044427,2022JJ00,0.0
4000,A041736,T001103,1998JJ00,391.0
4001,A041736,T001103,1999JJ00,498.0
4002,A041736,T001103,2000JJ00,514.0
4003,A041736,T001103,2001JJ00,670.0
4004,A041736,T001103,2002JJ00,893.0
4005,A041736,T001103,2003JJ00,766.0
4006,A041736,T001103,2004JJ00,830.0
4007,A041736,T001103,2005JJ00,907.0
4008,A041736,T001103,2006JJ00,855.0
4009,A041736,T001103,2007JJ00,953.0
4010,A041736,T001103,2008JJ00,1110.0
4011,A041736,T001103,2009JJ00,1191.0
4012,A041736,T001103,2010JJ00,1294.0
4013,A041736,T001103,2011JJ00,1322.0
4014,A041736,T001103,2012JJ00,1306.0
4015,A041736,T001103,2013JJ00,1261.0
4016,A041736,T001103,2014JJ00,1344.0
4017,A041736,T001103,2015JJ00,1370.0
4018,A041736,T001103,2016JJ00,1386.0
4019,A041736,T001103,2017JJ00,1401.0
4020,A041736,T001103,2018JJ00,1457.0
4021,A041736,T001103,2019JJ00,1495.0
4022,A041736,T001103,2020JJ00,1796.0
4023,A041736,T001103,2021JJ00,2638.0
4024,A041736,T001103,2022JJ00,2303.0
4025,A041736,A019151,1998JJ00,194.0
4026,A041736,A019151,1999JJ00,233.0
4027,A041736,A019151,2000JJ00,262.0
4028,A041736,A019151,2001JJ00,303.0
4029,A041736,A019151,2002JJ00,386.0
4030,A041736,A019151,2003JJ00,312.0
4031,A041736,A019151,2004JJ00,329.0
4032,A041736,A019151,2005JJ00,369.0
4033,A041736,A019151,2006JJ00,341.0
4034,A041736,A019151,2007JJ00,376.0
4035,A041736,A019151,2008JJ00,398.0
4036,A041736,A019151,2009JJ00,437.0
4037,A041736,A019151,2010JJ00,522.0
4038,A041736,A019151,2011JJ00,518.0
4039,A041736,A019151,2012JJ00,500.0
4040,A041736,A019151,2013JJ00,477.0
4041,A041736,A019151,2014JJ00,476.0
4042,A041736,A019151,2015JJ00,580.0
4043,A041736,A019151,2016JJ00,608.0
4044,A041736,A019151,2017JJ00,611.0
4045,A041736,A019151,2018JJ00,618.0
4046,A041736,A019151,2019JJ00,649.0
4047,A041736,A019151,2020JJ00,929.0
4048,A041736,A019151,2021JJ00,1775.0
4049,A041736,A019151,2022JJ00,1439.0
4050,A041736,A019154,1998JJ00,0.0
4051,A041736,A019154,1999JJ00,0.0
4052,A041736,A019154,2000JJ00,0.0
4053,A041736,A019154,2001JJ00,0.0
4054,A041736,A019154,2002JJ00,0.0
4055,A041736,A019154,2003JJ00,0.0
4056,A041736,A019154,2004JJ00,0.0
4057,A041736,A019154,2005JJ00,0.0
4058,A041736,A019154,2006JJ00,0.0
4059,A041736,A019154,2007JJ00,0.0
4060,A041736,A019154,2008JJ00,99.0
4061,A041736,A019154,2009JJ00,100.0
4062,A041736,A019154,2010JJ00,95.0
4063,A041736,A019154,2011JJ00,90.0
4064,A041736,A019154,2012JJ00,103.0
4065,A041736,A019154,2013JJ00,94.0
4066,A041736,A019154,2014JJ00,92.0
4067,A041736,A019154,2015JJ00,0.0
4068,A041736,A019154,2016JJ00,0.0
4069,A041736,A019154,2017JJ00,0.0
4070,A041736,A019154,2018JJ00,0.0
4071,A041736,A019154,2019JJ00,0.0
4072,A041736,A019154,2020JJ00,0.0
4073,A041736,A019154,2021JJ00,0.0
4074,A041736,A019154,2022JJ00,0.0
4075,A041736,A019155,1998JJ00,89.0
4076,A041736,A019155,1999JJ00,116.0
4077,A041736,A019155,2000JJ00,117.0
4078,A041736,A019155,2001JJ00,173.0
4079,A041736,A019155,2002JJ00,254.0
4080,A041736,A019155,2003JJ00,211.0
4081,A041736,A019155,2004JJ00,261.0
4082,A041736,A019155,2005JJ00,286.0
4083,A041736,A019155,2006JJ00,
4084,A041736,A019155,2007JJ00,
4085,A041736,A019155,2008JJ00,
4086,A041736,A019155,2009JJ00,
4087,A041736,A019155,2010JJ00,
4088,A041736,A019155,2011JJ00,
4089,A041736,A019155,2012JJ00,
4090,A041736,A019155,2013JJ00,
4091,A041736,A019155,2014JJ00,
4092,A041736,A019155,2015JJ00,
4093,A041736,A019155,2016JJ00,
4094,A041736,A019155,2017JJ00,
4095,A041736,A019155,2018JJ00,
4096,A041736,A019155,2019JJ00,
4097,A041736,A019155,2020JJ00,
4098,A041736,A019155,2021JJ00,
4099,A041736,A019155,2022JJ00,
4100,A041736,A019156,1998JJ00,
4101,A041736,A019156,1999JJ00,
4102,A041736,A019156,2000JJ00,
4103,A041736,A019156,2001JJ00,
4104,A041736,A019156,2002JJ00,
4105,A041736,A019156,2003JJ00,
4106,A041736,A019156,2004JJ00,
4107,A041736,A019156,2005JJ00,
4108,A041736,A019156,2006JJ00,306.0
4109,A041736,A019156,2007JJ00,361.0
4110,A041736,A019156,2008JJ00,365.0
4111,A041736,A019156,2009JJ00,379.0
4112,A041736,A019156,2010JJ00,378.0
4113,A041736,A019156,2011JJ00,403.0
4114,A041736,A019156,2012JJ00,339.0
4115,A041736,A019156,2013JJ00,294.0
4116,A041736,A019156,2014JJ00,310.0
4117,A041736,A019156,2015JJ00,298.0
4118,A041736,A019156,2016JJ00,328.0
4119,A041736,A019156,2017JJ00,317.0
4120,A041736,A019156,2018JJ00,334.0
4121,A041736,A019156,2019JJ00,321.0
4122,A041736,A019156,2020JJ00,304.0
4123,A041736,A019156,2021JJ00,304.0
4124,A041736,A019156,2022JJ00,302.0
4125,A041736,A019158,1998JJ00,4.0
4126,A041736,A019158,1999JJ00,5.0
4127,A041736,A019158,2000JJ00,5.0
4128,A041736,A019158,2001JJ00,7.0
4129,A041736,A019158,2002JJ00,10.0
4130,A041736,A019158,2003JJ00,12.0
4131,A041736,A019158,2004JJ00,13.0
4132,A041736,A019158,2005JJ00,14.0
4133,A041736,A019158,2006JJ00,0.0
4134,A041736,A019158,2007JJ00,0.0
4135,A041736,A019158,2008JJ00,0.0
4136,A041736,A019158,2009JJ00,0.0
4137,A041736,A019158,2010JJ00,0.0
4138,A041736,A019158,2011JJ00,0.0
4139,A041736,A019158,2012JJ00,0.0
4140,A041736,A019158,2013JJ00,0.0
4141,A041736,A019158,2014JJ00,0.0
4142,A041736,A019158,2015JJ00,0.0
4143,A041736,A019158,2016JJ00,0.0
4144,A041736,A019158,2017JJ00,0.0
4145,A041736,A019158,2018JJ00,0.0
4146,A041736,A019158,2019JJ00,0.0
4147,A041736,A019158,2020JJ00,0.0
4148,A041736,A019158,2021JJ00,0.0
4149,A041736,A019158,2022JJ00,0.0
4150,A041736,A019163,1998JJ00,0.0
4151,A041736,A019163,1999JJ00,0.0
4152,A041736,A019163,2000JJ00,0.0
4153,A041736,A019163,2001JJ00,0.0
4154,A041736,A019163,2002JJ00,0.0
4155,A041736,A019163,2003JJ00,0.0
4156,A041736,A019163,2004JJ00,0.0
4157,A041736,A019163,2005JJ00,0.0
4158,A041736,A019163,2006JJ00,0.0
4159,A041736,A019163,2007JJ00,0.0
4160,A041736,A019163,2008JJ00,22.0
4161,A041736,A019163,2009JJ00,33.0
4162,A041736,A019163,2010JJ00,48.0
4163,A041736,A019163,2011JJ00,66.0
4164,A041736,A019163,2012JJ00,104.0
4165,A041736,A019163,2013JJ00,154.0
4166,A041736,A019163,2014JJ00,140.0
4167,A041736,A019163,2015JJ00,56.0
4168,A041736,A019163,2016JJ00,13.0
4169,A041736,A019163,2017JJ00,27.0
4170,A041736,A019163,2018JJ00,21.0
4171,A041736,A019163,2019JJ00,30.0
4172,A041736,A019163,2020JJ00,28.0
4173,A041736,A019163,2021JJ00,27.0
4174,A041736,A019163,2022JJ00,10.0
4175,A041736,A019164,1998JJ00,0.0
4176,A041736,A019164,1999JJ00,0.0
4177,A041736,A019164,2000JJ00,0.0
4178,A041736,A019164,2001JJ00,0.0
4179,A041736,A019164,2002JJ00,0.0
4180,A041736,A019164,2003JJ00,0.0
4181,A041736,A019164,2004JJ00,0.0
4182,A041736,A019164,2005JJ00,0.0
4183,A041736,A019164,2006JJ00,0.0
4184,A041736,A019164,2007JJ00,0.0
4185,A041736,A019164,2008JJ00,0.0
4186,A041736,A019164,2009JJ00,0.0
4187,A041736,A019164,2010JJ00,0.0
4188,A041736,A019164,2011JJ00,0.0
4189,A041736,A019164,2012JJ00,0.0
4190,A041736,A019164,2013JJ00,0.0
4191,A041736,A019164,2014JJ00,0.0
4192,A041736,A019164,2015JJ00,0.0
4193,A041736,A019164,2016JJ00,0.0
4194,A041736,A019164,2017JJ00,0.0
4195,A041736,A019164,2018JJ00,0.0
4196,A041736,A019164,2019JJ00,0.0
4197,A041736,A019164,2020JJ00,15.0
4198,A041736,A019164,2021JJ00,14.0
4199,A041736,A019164,2022JJ00,0.0
4200,A041736,A019165,1998JJ00,0.0
4201,A041736,A019165,1999JJ00,0.0
4202,A041736,A019165,2000JJ00,0.0
4203,A041736,A019165,2001JJ00,0.0
4204,A041736,A019165,2002JJ00,0.0
4205,A041736,A019165,2003JJ00,0.0
4206,A041736,A019165,2004JJ00,0.0
4207,A041736,A019165,2005JJ00,0.0
4208,A041736,A019165,2006JJ00,0.0
4209,A041736,A019165,2007JJ00,0.0
4210,A041736,A019165,2008JJ00,22.0
4211,A041736,A019165,2009JJ00,33.0
4212,A041736,A019165,2010JJ00,48.0
4213,A041736,A019165,2011JJ00,66.0
4214,A041736,A019165,2012JJ00,104.0
4215,A041736,A019165,2013JJ00,154.0
4216,A041736,A019165,2014JJ00,140.0
4217,A041736,A019165,2015JJ00,56.0
4218,A041736,A019165,2016JJ00,13.0
4219,A041736,A019165,2017JJ00,27.0
4220,A041736,A019165,2018JJ00,21.0
4221,A041736,A019165,2019JJ00,30.0
4222,A041736,A019165,2020JJ00,13.0
4223,A041736,A019165,2021JJ00,13.0
4224,A041736,A019165,2022JJ00,10.0
4225,A041736,A044427,1998JJ00,104.0
4226,A041736,A044427,1999JJ00,143.0
4227,A041736,A044427,2000JJ00,130.0
4228,A041736,A044427,2001JJ00,188.0
4229,A041736,A044427,2002JJ00,243.0
4230,A041736,A044427,2003JJ00,230.0
4231,A041736,A044427,2004JJ00,226.0
4232,A041736,A044427,2005JJ00,239.0
4233,A041736,A044427,2006JJ00,208.0
4234,A041736,A044427,2007JJ00,216.0
4235,A041736,A044427,2008JJ00,226.0
4236,A041736,A044427,2009JJ00,242.0
4237,A041736,A044427,2010JJ00,249.0
4238,A041736,A044427,2011JJ00,245.0
4239,A041736,A044427,2012JJ00,259.0
4240,A041736,A044427,2013JJ00,242.0
4241,A041736,A044427,2014JJ00,326.0
4242,A041736,A044427,2015JJ00,436.0
4243,A041736,A044427,2016JJ00,438.0
4244,A041736,A044427,2017JJ00,446.0
4245,A041736,A044427,2018JJ00,484.0
4246,A041736,A044427,2019JJ00,495.0
4247,A041736,A044427,2020JJ00,535.0
4248,A041736,A044427,2021JJ00,533.0
4249,A041736,A044427,2022JJ00,552.0
4250,A041737,T001103,1998JJ00,758.0
4251,A041737,T001103,1999JJ00,808.0
4252,A041737,T001103,2000JJ00,862.0
4253,A041737,T001103,2001JJ00,946.0
4254,A041737,T001103,2002JJ00,1035.0
4255,A041737,T001103,2003JJ00,1137.0
4256,A041737,T001103,2004JJ00,1175.0
4257,A041737,T001103,2005JJ00,1231.0
4258,A041737,T001103,2006JJ00,1321.0
4259,A041737,T001103,2007JJ00,1445.0
4260,A041737,T001103,2008JJ00,1543.0
4261,A041737,T001103,2009JJ00,1628.0
4262,A041737,T001103,2010JJ00,1658.0
4263,A041737,T001103,2011JJ00,1718.0
4264,A041737,T001103,2012JJ00,1705.0
4265,A041737,T001103,2013JJ00,1772.0
4266,A041737,T001103,2014JJ00,1762.0
4267,A041737,T001103,2015JJ00,1754.0
4268,A041737,T001103,2016JJ00,1748.0
4269,A041737,T001103,2017JJ00,1778.0
4270,A041737,T001103,2018JJ00,1775.0
4271,A041737,T001103,2019JJ00,1839.0
4272,A041737,T001103,2020JJ00,1820.0
4273,A041737,T001103,2021JJ00,1952.0
4274,A041737,T001103,2022JJ00,2039.0
4275,A041737,A019151,1998JJ00,55.0
4276,A041737,A019151,1999JJ00,56.0
4277,A041737,A019151,2000JJ00,56.0
4278,A041737,A019151,2001JJ00,55.0
4279,A041737,A019151,2002JJ00,58.0
4280,A041737,A019151,2003JJ00,63.0
4281,A041737,A019151,2004JJ00,59.0
4282,A041737,A019151,2005JJ00,60.0
4283,A041737,A019151,2006JJ00,69.0
4284,A041737,A019151,2007JJ00,85.0
4285,A041737,A019151,2008JJ00,97.0
4286,A041737,A019151,2009JJ00,101.0
4287,A041737,A019151,2010JJ00,100.0
4288,A041737,A019151,2011JJ00,93.0
4289,A041737,A019151,2012JJ00,92.0
4290,A041737,A019151,2013JJ00,97.0
4291,A041737,A019151,2014JJ00,95.0
4292,A041737,A019151,2015JJ00,108.0
4293,A041737,A019151,2016JJ00,111.0
4294,A041737,A019151,2017JJ00,112.0
4295,A041737,A019151,2018JJ00,116.0
4296,A041737,A019151,2019JJ00,124.0
4297,A041737,A019151,2020JJ00,342.0
4298,A041737,A019151,2021JJ00,383.0
4299,A041737,A019151,2022JJ00,202.0
4300,A041737,A019154,1998JJ00,10.0
4301,A041737,A019154,1999JJ00,11.0
4302,A041737,A019154,2000JJ00,12.0
4303,A041737,A019154,2001JJ00,13.0
4304,A041737,A019154,2002JJ00,18.0
4305,A041737,A019154,2003JJ00,18.0
4306,A041737,A019154,2004JJ00,22.0
4307,A041737,A019154,2005JJ00,24.0
4308,A041737,A019154,2006JJ00,23.0
4309,A041737,A019154,2007JJ00,22.0
4310,A041737,A019154,2008JJ00,12.0
4311,A041737,A019154,2009JJ00,12.0
4312,A041737,A019154,2010JJ00,11.0
4313,A041737,A019154,2011JJ00,11.0
4314,A041737,A019154,2012JJ00,13.0
4315,A041737,A019154,2013JJ00,14.0
4316,A041737,A019154,2014JJ00,13.0
4317,A041737,A019154,2015JJ00,0.0
4318,A041737,A019154,2016JJ00,0.0
4319,A041737,A019154,2017JJ00,0.0
4320,A041737,A019154,2018JJ00,0.0
4321,A041737,A019154,2019JJ00,0.0
4322,A041737,A019154,2020JJ00,0.0
4323,A041737,A019154,2021JJ00,0.0
4324,A041737,A019154,2022JJ00,0.0
4325,A041737,A019155,1998JJ00,272.0
4326,A041737,A019155,1999JJ00,288.0
4327,A041737,A019155,2000JJ00,303.0
4328,A041737,A019155,2001JJ00,340.0
4329,A041737,A019155,2002JJ00,374.0
4330,A041737,A019155,2003JJ00,425.0
4331,A041737,A019155,2004JJ00,413.0
4332,A041737,A019155,2005JJ00,425.0
4333,A041737,A019155,2006JJ00,
4334,A041737,A019155,2007JJ00,
4335,A041737,A019155,2008JJ00,
4336,A041737,A019155,2009JJ00,
4337,A041737,A019155,2010JJ00,
4338,A041737,A019155,2011JJ00,
4339,A041737,A019155,2012JJ00,
4340,A041737,A019155,2013JJ00,
4341,A041737,A019155,2014JJ00,
4342,A041737,A019155,2015JJ00,
4343,A041737,A019155,2016JJ00,
4344,A041737,A019155,2017JJ00,
