ID,Producten,Perioden,Kostprijsindex2010100_1,OntwikkelingTOVEenMaandEerder_2,OntwikkelingTOVEenJaarEerder_3,Consumentenprijsindex2010100_4,OntwikkelingTOVEenMaandEerder_5,OntwikkelingTOVEenJaarEerder_6
2429,4520  ,2009MM07,90.82,-10.09,-38.78,97.79,-20.1,-17.1
2430,4520  ,2009MM08,86.87,-4.35,-41.41,97.57,-0.23,-17.29
2431,4520  ,2009MM09,89.3,2.8,-38.42,97.61,0.04,-17.14
2432,4520  ,2009MM10,93.63,4.85,-38.89,97.45,-0.16,-17.31
2433,4520  ,2009MM11,97.33,3.95,-35.77,97.41,-0.04,-17.15
2434,4520  ,2009MM12,96.9,-0.44,-37.68,97.49,0.08,-16.97
2435,4520  ,2010MM01,93.0,-4.02,-33.66,97.54,0.05,-21.97
2436,4520  ,2010MM02,94.27,1.37,-32.3,97.78,0.25,-21.65
2437,4520  ,2010MM03,92.79,-1.57,-28.7,97.71,-0.08,-21.11
2438,4520  ,2010MM04,93.19,0.43,-11.41,97.68,-0.02,-20.12
2439,4520  ,2010MM05,92.99,-0.21,-9.98,97.17,-0.53,-20.63
2440,4520  ,2010MM06,96.53,3.81,-4.44,97.34,0.17,-20.47
2441,4520  ,2010MM07,103.73,7.46,14.21,101.72,4.5,4.02
2442,4520  ,2010MM08,104.59,0.83,20.4,102.44,0.71,5.0
2443,4520  ,2010MM09,103.61,-0.94,16.02,102.77,0.32,5.28
2444,4520  ,2010MM10,108.2,4.43,15.56,102.64,-0.12,5.33
2445,4520  ,2010MM11,110.52,2.14,13.55,102.66,0.02,5.39
2446,4520  ,2010MM12,106.57,-3.57,9.98,102.54,-0.12,5.18
2447,4520  ,2011MM01,114.37,7.32,22.98,102.17,-0.36,4.75
2448,4520  ,2011MM02,113.39,-0.86,20.28,102.78,0.6,5.11
2449,4520  ,2011MM03,112.72,-0.59,21.48,102.79,0.01,5.2
2450,4520  ,2011MM04,118.24,4.9,26.88,103.78,0.96,6.24
2451,4520  ,2011MM05,117.51,-0.62,26.37,104.71,0.9,7.76
2452,4520  ,2011MM06,117.08,-0.37,21.29,105.12,0.39,7.99
2453,4520  ,2011MM07,119.22,1.83,14.93,110.61,5.23,8.74
2454,4520  ,2011MM08,118.11,-0.93,12.93,110.79,0.16,8.15
2455,4520  ,2011MM09,120.42,1.96,16.22,110.95,0.14,7.96
2456,4520  ,2011MM10,125.47,4.19,15.96,111.12,0.15,8.25
2457,4520  ,2011MM11,128.75,2.61,16.49,111.34,0.2,8.45
2458,4520  ,2011MM12,128.51,-0.19,20.59,111.08,-0.23,8.33
2459,4520  ,2012MM01,128.39,-0.09,12.26,111.73,0.59,9.36
2460,4520  ,2012MM02,127.87,-0.41,12.77,112.08,0.31,9.05
2461,4520  ,2012MM03,129.37,1.17,14.77,112.23,0.13,9.18
2462,4520  ,2012MM04,132.57,2.47,12.12,112.91,0.61,8.8
2463,4520  ,2012MM05,132.29,-0.21,12.58,113.23,0.29,8.14
2464,4520  ,2012MM06,132.43,0.11,13.11,113.04,-0.17,7.54
2465,4520  ,2012MM07,130.78,-1.25,9.7,115.77,2.41,4.66
2466,4520  ,2012MM08,131.49,0.54,11.33,115.42,-0.3,4.18
2467,4520  ,2012MM09,135.23,2.84,12.3,115.56,0.12,4.16
2468,4520  ,2012MM10,139.57,3.21,11.24,115.59,0.03,4.03
2469,4520  ,2012MM11,141.44,1.34,9.86,115.25,-0.3,3.51
2470,4520  ,2012MM12,138.96,-1.75,8.13,115.21,-0.03,3.72
2471,4520  ,2013MM01,137.04,-1.38,6.74,112.12,-2.68,0.35
2472,4520  ,2013MM02,135.03,-1.47,5.6,112.1,-0.02,0.02
2473,4520  ,2013MM03,137.0,1.46,5.9,112.14,0.04,-0.07
2474,4520  ,2013MM04,136.92,-0.06,3.28,111.8,-0.31,-0.98
2475,4520  ,2013MM05,132.95,-2.9,0.5,111.75,-0.04,-1.31
2476,4520  ,2013MM06,131.93,-0.77,-0.38,111.58,-0.16,-1.3
2477,4520  ,2013MM07,129.56,-1.8,-0.93,110.36,-1.09,-4.67
2478,4520  ,2013MM08,129.12,-0.34,-1.8,110.2,-0.14,-4.52
2479,4520  ,2013MM09,129.67,0.43,-4.11,110.22,0.02,-4.62
2480,4520  ,2013MM10,131.65,1.53,-5.67,110.08,-0.13,-4.77
2481,4520  ,2013MM11,133.14,1.13,-5.87,110.18,0.1,-4.39
2482,4520  ,2013MM12,134.5,1.02,-3.21,110.06,-0.11,-4.48
2483,4520  ,2014MM01,132.77,-1.29,-3.12,109.64,-0.38,-2.22
2484,4520  ,2014MM02,127.29,-4.13,-5.73,109.77,0.12,-2.08
2485,4520  ,2014MM03,123.55,-2.94,-9.82,109.69,-0.08,-2.19
2486,4520  ,2014MM04,114.3,-7.49,-16.52,109.39,-0.28,-2.16
2487,4520  ,2014MM05,109.48,-4.22,-17.65,109.02,-0.34,-2.45
2488,4520  ,2014MM06,106.43,-2.79,-19.33,108.8,-0.2,-2.49
2489,4520  ,2014MM07,102.67,-3.53,-20.75,108.18,-0.57,-1.98
2490,4520  ,2014MM08,103.33,0.64,-19.97,107.99,-0.17,-2.01
2491,4520  ,2014MM09,108.84,5.33,-16.06,107.66,-0.31,-2.33
2492,4520  ,2014MM10,115.6,6.21,-12.19,108.05,0.37,-1.84
2493,4520  ,2014MM11,117.19,1.38,-11.98,108.18,0.12,-1.82
2494,4520  ,2014MM12,118.73,1.31,-11.72,108.03,-0.14,-1.84
2495,4520  ,2015MM01,109.24,-7.99,-17.72,105.88,-1.99,-3.42
2496,4520  ,2015MM02,108.0,-1.14,-15.15,105.67,-0.2,-3.73
2497,4520  ,2015MM03,112.05,3.75,-9.31,104.76,-0.86,-4.49
2498,4520  ,2015MM04,106.64,-4.83,-6.7,105.08,0.3,-3.94
2499,4520  ,2015MM05,102.56,-3.83,-6.32,105.14,0.06,-3.56
2500,5100  ,2005MM01,89.3,0.0,0.0,94.67,0.0,0.0
2501,5100  ,2005MM02,89.4,0.11,0.0,94.71,0.04,0.0
2502,5100  ,2005MM03,89.44,0.04,0.0,94.98,0.29,0.0
2503,5100  ,2005MM04,89.79,0.39,0.0,95.0,0.02,0.0
2504,5100  ,2005MM05,89.87,0.09,0.0,94.77,-0.25,0.0
2505,5100  ,2005MM06,90.02,0.17,0.0,94.5,-0.28,0.0
2506,5100  ,2005MM07,90.38,0.4,0.0,94.25,-0.26,0.0
2507,5100  ,2005MM08,90.31,-0.08,0.0,94.2,-0.06,0.0
2508,5100  ,2005MM09,90.42,0.12,0.0,94.74,0.57,0.0
2509,5100  ,2005MM10,90.54,0.13,0.0,94.64,-0.1,0.0
2510,5100  ,2005MM11,90.63,0.1,0.0,94.58,-0.07,0.0
2511,5100  ,2005MM12,90.63,0.0,0.0,94.4,-0.19,0.0
2512,5100  ,2006MM01,91.32,0.76,2.26,94.09,-0.32,-0.61
2513,5100  ,2006MM02,91.45,0.14,2.29,94.04,-0.05,-0.7
2514,5100  ,2006MM03,91.52,0.08,2.33,94.58,0.57,-0.42
2515,5100  ,2006MM04,91.61,0.1,2.03,95.24,0.69,0.25
2516,5100  ,2006MM05,91.47,-0.15,1.78,95.03,-0.22,0.28
2517,5100  ,2006MM06,91.53,0.07,1.68,95.05,0.02,0.58
2518,5100  ,2006MM07,91.97,0.48,1.76,94.77,-0.29,0.55
2519,5100  ,2006MM08,92.0,0.03,1.87,94.54,-0.25,0.36
2520,5100  ,2006MM09,92.04,0.04,1.79,94.82,0.3,0.09
2521,5100  ,2006MM10,92.54,0.54,2.21,94.85,0.03,0.22
2522,5100  ,2006MM11,92.45,-0.1,2.01,95.07,0.23,0.52
2523,5100  ,2006MM12,92.35,-0.11,1.9,95.08,0.01,0.72
2524,5100  ,2007MM01,93.23,0.95,2.09,94.92,-0.17,0.88
2525,5100  ,2007MM02,93.27,0.04,1.99,95.25,0.35,1.28
2526,5100  ,2007MM03,93.19,-0.09,1.82,95.51,0.28,0.98
2527,5100  ,2007MM04,93.4,0.23,1.95,95.94,0.45,0.74
2528,5100  ,2007MM05,93.44,0.04,2.15,96.37,0.44,1.41
2529,5100  ,2007MM06,93.47,0.03,2.12,96.17,-0.21,1.18
2530,5100  ,2007MM07,93.7,0.25,1.88,95.8,-0.38,1.08
2531,5100  ,2007MM08,93.75,0.05,1.9,95.86,0.07,1.4
2532,5100  ,2007MM09,93.69,-0.06,1.79,95.91,0.05,1.15
2533,5100  ,2007MM10,93.51,-0.19,1.05,96.47,0.58,1.71
2534,5100  ,2007MM11,93.35,-0.17,0.97,96.81,0.35,1.83
2535,5100  ,2007MM12,93.47,0.13,1.21,96.95,0.15,1.97
2536,5100  ,2008MM01,94.51,1.11,1.37,97.52,0.59,2.75
2537,5100  ,2008MM02,94.61,0.11,1.44,97.95,0.44,2.84
2538,5100  ,2008MM03,94.72,0.12,1.64,97.98,0.03,2.58
2539,5100  ,2008MM04,94.99,0.29,1.7,98.72,0.75,2.89
2540,5100  ,2008MM05,95.05,0.06,1.72,98.67,-0.05,2.39
2541,5100  ,2008MM06,95.12,0.07,1.77,98.69,0.02,2.62
2542,5100  ,2008MM07,95.85,0.77,2.29,98.38,-0.32,2.69
2543,5100  ,2008MM08,96.12,0.28,2.53,99.07,0.7,3.34
2544,5100  ,2008MM09,96.37,0.26,2.86,99.67,0.61,3.92
2545,5100  ,2008MM10,97.32,0.99,4.07,99.64,-0.04,3.28
2546,5100  ,2008MM11,97.59,0.28,4.54,99.8,0.16,3.08
2547,5100  ,2008MM12,97.33,-0.27,4.13,100.2,0.4,3.34
2548,5100  ,2009MM01,99.14,1.86,4.9,99.7,-0.49,2.23
2549,5100  ,2009MM02,99.38,0.24,5.04,100.12,0.42,2.22
2550,5100  ,2009MM03,99.25,-0.13,4.78,100.43,0.31,2.51
2551,5100  ,2009MM04,99.1,-0.15,4.33,100.7,0.26,2.01
2552,5100  ,2009MM05,98.96,-0.14,4.11,100.74,0.04,2.09
2553,5100  ,2009MM06,98.83,-0.13,3.9,101.02,0.28,2.36
2554,5100  ,2009MM07,98.96,0.13,3.24,100.57,-0.44,2.23
2555,5100  ,2009MM08,98.89,-0.07,2.88,100.49,-0.08,1.43
2556,5100  ,2009MM09,98.85,-0.04,2.57,100.71,0.22,1.04
2557,5100  ,2009MM10,98.83,-0.02,1.55,100.57,-0.13,0.94
2558,5100  ,2009MM11,98.83,0.0,1.27,100.91,0.33,1.11
2559,5100  ,2009MM12,98.98,0.15,1.7,100.88,-0.03,0.68
2560,5100  ,2010MM01,99.2,0.22,0.06,100.3,-0.57,0.6
2561,5100  ,2010MM02,99.44,0.24,0.06,100.19,-0.11,0.07
2562,5100  ,2010MM03,99.44,0.0,0.19,100.23,0.05,-0.2
2563,5100  ,2010MM04,99.91,0.47,0.82,100.08,-0.15,-0.61
2564,5100  ,2010MM05,100.26,0.35,1.31,99.8,-0.28,-0.93
2565,5100  ,2010MM06,100.44,0.18,1.63,99.91,0.11,-1.1
2566,5100  ,2010MM07,100.29,-0.15,1.34,99.58,-0.33,-0.99
2567,5100  ,2010MM08,100.24,-0.05,1.37,99.76,0.18,-0.73
2568,5100  ,2010MM09,100.23,-0.01,1.4,99.8,0.04,-0.9
2569,5100  ,2010MM10,99.95,-0.28,1.13,100.22,0.43,-0.35
2570,5100  ,2010MM11,100.18,0.23,1.37,100.18,-0.05,-0.72
2571,5100  ,2010MM12,100.42,0.24,1.45,99.96,-0.22,-0.91
2572,5100  ,2011MM01,101.4,0.98,2.22,99.85,-0.1,-0.44
2573,5100  ,2011MM02,101.28,-0.12,1.85,100.28,0.43,0.09
2574,5100  ,2011MM03,101.17,-0.11,1.74,100.4,0.12,0.17
2575,5100  ,2011MM04,101.56,0.39,1.65,100.91,0.5,0.82
2576,5100  ,2011MM05,101.62,0.06,1.36,100.51,-0.39,0.71
2577,5100  ,2011MM06,101.76,0.14,1.31,100.12,-0.39,0.21
2578,5100  ,2011MM07,102.22,0.45,1.92,100.11,-0.01,0.53
2579,5100  ,2011MM08,102.36,0.14,2.11,99.93,-0.18,0.17
2580,5100  ,2011MM09,102.61,0.24,2.37,100.47,0.54,0.67
2581,5100  ,2011MM10,102.91,0.29,2.96,100.17,-0.3,-0.06
2582,5100  ,2011MM11,102.97,0.06,2.78,100.51,0.34,0.33
2583,5100  ,2011MM12,103.15,0.17,2.72,100.66,0.15,0.7
2584,5100  ,2012MM01,103.74,0.57,2.31,100.3,-0.36,0.45
2585,5100  ,2012MM02,103.75,0.01,2.44,100.5,0.2,0.22
2586,5100  ,2012MM03,103.79,0.04,2.59,100.93,0.43,0.53
2587,5100  ,2012MM04,104.28,0.47,2.68,100.6,-0.33,-0.3
2588,5100  ,2012MM05,104.44,0.15,2.78,100.92,0.32,0.41
2589,5100  ,2012MM06,104.55,0.11,2.74,100.85,-0.08,0.73
2590,5100  ,2012MM07,104.67,0.11,2.4,100.43,-0.41,0.32
2591,5100  ,2012MM08,104.7,0.03,2.29,100.64,0.21,0.71
2592,5100  ,2012MM09,104.46,-0.23,1.8,100.94,0.3,0.47
2593,5100  ,2012MM10,104.31,-0.14,1.36,100.01,-0.93,-0.16
2594,5100  ,2012MM11,104.4,0.09,1.39,100.47,0.46,-0.04
2595,5100  ,2012MM12,104.28,-0.11,1.1,100.22,-0.25,-0.43
2596,5100  ,2013MM01,104.76,0.46,0.98,100.28,0.06,-0.02
2597,5100  ,2013MM02,104.75,-0.01,0.96,100.05,-0.23,-0.44
2598,5100  ,2013MM03,105.1,0.33,1.26,100.66,0.61,-0.27
2599,5100  ,2013MM04,105.18,0.08,0.86,100.59,-0.07,-0.01
2600,5100  ,2013MM05,105.2,0.02,0.73,100.28,-0.31,-0.64
2601,5100  ,2013MM06,105.02,-0.17,0.45,100.38,0.1,-0.46
2602,5100  ,2013MM07,105.52,0.48,0.81,99.54,-0.84,-0.89
2603,5100  ,2013MM08,105.37,-0.14,0.64,98.88,-0.67,-1.75
2604,5100  ,2013MM09,105.4,0.03,0.9,99.33,0.46,-1.6
2605,5100  ,2013MM10,105.35,-0.05,1.0,98.88,-0.46,-1.13
2606,5100  ,2013MM11,105.43,0.08,0.99,99.12,0.25,-1.34
2607,5100  ,2013MM12,105.29,-0.13,0.97,98.65,-0.48,-1.57
2608,5100  ,2014MM01,105.65,0.34,0.85,98.57,-0.09,-1.71
2609,5100  ,2014MM02,105.62,-0.03,0.83,98.49,-0.08,-1.56
2610,5100  ,2014MM03,105.52,-0.09,0.4,99.82,1.35,-0.84
2611,5100  ,2014MM04,105.35,-0.16,0.16,100.08,0.27,-0.51
2612,5100  ,2014MM05,105.4,0.05,0.19,99.64,-0.45,-0.64
2613,5100  ,2014MM06,105.48,0.08,0.44,99.37,-0.27,-1.01
2614,5100  ,2014MM07,105.48,0.0,-0.04,98.53,-0.85,-1.02
2615,5100  ,2014MM08,105.61,0.12,0.23,97.3,-1.25,-1.6
2616,5100  ,2014MM09,105.8,0.18,0.38,97.66,0.37,-1.69
2617,5100  ,2014MM10,106.16,0.34,0.77,97.22,-0.45,-1.68
2618,5100  ,2014MM11,106.3,0.13,0.83,97.48,0.26,-1.66
2619,5100  ,2014MM12,106.35,0.05,1.01,97.12,-0.36,-1.55
2620,5100  ,2015MM01,107.28,0.87,1.54,97.1,-0.03,-1.49
2621,5100  ,2015MM02,107.6,0.3,1.87,97.44,0.35,-1.07
2622,5100  ,2015MM03,108.32,0.67,2.65,98.78,1.38,-1.03
2623,5100  ,2015MM04,108.69,0.34,3.17,98.89,0.11,-1.19
2624,5100  ,2015MM05,108.18,-0.47,2.64,98.66,-0.23,-0.98
2625,5200  ,2005MM01,91.62,0.0,0.0,94.01,0.0,0.0
2626,5200  ,2005MM02,91.53,-0.1,0.0,94.69,0.72,0.0
2627,5200  ,2005MM03,90.18,-1.47,0.0,94.96,0.29,0.0
2628,5200  ,2005MM04,90.28,0.11,0.0,95.14,0.19,0.0
2629,5200  ,2005MM05,90.39,0.12,0.0,95.16,0.02,0.0
2630,5200  ,2005MM06,90.28,-0.12,0.0,95.14,-0.02,0.0
2631,5200  ,2005MM07,90.51,0.25,0.0,94.76,-0.39,0.0
2632,5200  ,2005MM08,90.5,-0.01,0.0,94.74,-0.02,0.0
2633,5200  ,2005MM09,90.42,-0.09,0.0,95.18,0.46,0.0
2634,5200  ,2005MM10,90.21,-0.23,0.0,95.08,-0.11,0.0
2635,5200  ,2005MM11,90.16,-0.06,0.0,94.53,-0.58,0.0
2636,5200  ,2005MM12,90.19,0.03,0.0,94.56,0.03,0.0
2637,5200  ,2006MM01,89.88,-0.34,-1.9,94.33,-0.24,0.34
2638,5200  ,2006MM02,89.85,-0.03,-1.84,94.9,0.61,0.23
2639,5200  ,2006MM03,89.85,0.0,-0.37,94.65,-0.27,-0.33
2640,5200  ,2006MM04,90.04,0.21,-0.27,94.29,-0.38,-0.89
2641,5200  ,2006MM05,89.84,-0.22,-0.61,94.07,-0.24,-1.14
2642,5200  ,2006MM06,91.7,2.07,1.57,93.52,-0.59,-1.7
2643,5200  ,2006MM07,91.68,-0.02,1.29,92.52,-1.07,-2.37
2644,5200  ,2006MM08,91.9,0.24,1.55,92.63,0.12,-2.23
2645,5200  ,2006MM09,89.78,-2.31,-0.71,93.14,0.56,-2.14
2646,5200  ,2006MM10,89.86,0.09,-0.39,92.86,-0.3,-2.33
2647,5200  ,2006MM11,89.75,-0.12,-0.45,93.29,0.46,-1.31
2648,5200  ,2006MM12,89.45,-0.33,-0.82,93.12,-0.18,-1.51
2649,5200  ,2007MM01,89.85,0.45,-0.03,92.87,-0.27,-1.55
2650,5200  ,2007MM02,89.74,-0.12,-0.12,93.55,0.74,-1.42
2651,5200  ,2007MM03,91.0,1.4,1.28,94.29,0.79,-0.38
2652,5200  ,2007MM04,90.95,-0.05,1.01,94.98,0.72,0.72
2653,5200  ,2007MM05,90.96,0.01,1.25,94.9,-0.08,0.89
2654,5200  ,2007MM06,90.91,-0.05,-0.86,94.4,-0.53,0.94
2655,5200  ,2007MM07,90.79,-0.13,-0.97,94.52,0.13,2.17
2656,5200  ,2007MM08,90.9,0.12,-1.09,95.0,0.51,2.56
2657,5200  ,2007MM09,90.8,-0.11,1.14,95.15,0.16,2.15
2658,5200  ,2007MM10,90.65,-0.17,0.88,94.39,-0.8,1.64
2659,5200  ,2007MM11,90.52,-0.14,0.86,94.87,0.51,1.69
2660,5200  ,2007MM12,90.15,-0.41,0.78,95.35,0.51,2.39
2661,5200  ,2008MM01,90.81,0.73,1.07,95.08,-0.28,2.38
2662,5200  ,2008MM02,90.84,0.03,1.23,95.93,0.9,2.54
2663,5200  ,2008MM03,90.35,-0.54,-0.71,96.78,0.89,2.64
2664,5200  ,2008MM04,91.01,0.73,0.07,96.61,-0.18,1.71
2665,5200  ,2008MM05,91.16,0.16,0.22,96.91,0.31,2.11
2666,5200  ,2008MM06,91.62,0.5,0.78,96.58,-0.34,2.31
2667,5200  ,2008MM07,94.28,2.9,3.84,96.72,0.15,2.33
2668,5200  ,2008MM08,94.86,0.62,4.36,96.66,-0.06,1.75
2669,5200  ,2008MM09,95.34,0.51,5.0,97.36,0.73,2.33
2670,5200  ,2008MM10,96.09,0.79,6.0,97.22,-0.15,3.0
2671,5200  ,2008MM11,96.67,0.6,6.79,97.46,0.25,2.73
2672,5200  ,2008MM12,95.97,-0.72,6.46,97.38,-0.08,2.13
2673,5200  ,2009MM01,96.77,0.83,6.56,96.4,-1.01,1.39
2674,5200  ,2009MM02,97.58,0.84,7.42,97.22,0.84,1.34
2675,5200  ,2009MM03,96.99,-0.6,7.35,97.34,0.13,0.57
2676,5200  ,2009MM04,96.94,-0.05,6.52,98.16,0.85,1.61
2677,5200  ,2009MM05,96.09,-0.88,5.41,97.75,-0.42,0.87
2678,5200  ,2009MM06,95.62,-0.49,4.37,97.39,-0.36,0.84
2679,5200  ,2009MM07,95.05,-0.6,0.82,96.67,-0.74,-0.05
2680,5200  ,2009MM08,94.8,-0.26,-0.06,97.1,0.45,0.46
2681,5200  ,2009MM09,94.41,-0.41,-0.98,97.04,-0.07,-0.34
2682,5200  ,2009MM10,93.84,-0.6,-2.34,97.86,0.85,0.66
2683,5200  ,2009MM11,93.73,-0.12,-3.04,98.09,0.23,0.64
2684,5200  ,2009MM12,94.24,0.54,-1.8,98.35,0.27,0.99
2685,5200  ,2010MM01,94.72,0.51,-2.12,97.66,-0.69,1.31
2686,5200  ,2010MM02,95.73,1.07,-1.9,98.13,0.48,0.94
2687,5200  ,2010MM03,95.24,-0.51,-1.8,98.83,0.72,1.54
2688,5200  ,2010MM04,96.53,1.35,-0.42,99.97,1.15,1.84
2689,5200  ,2010MM05,98.32,1.85,2.32,100.29,0.32,2.6
2690,5200  ,2010MM06,99.21,0.91,3.75,100.74,0.46,3.44
2691,5200  ,2010MM07,102.85,3.67,8.21,100.12,-0.62,3.56
2692,5200  ,2010MM08,102.52,-0.32,8.14,100.68,0.56,3.68
2693,5200  ,2010MM09,102.1,-0.41,8.15,101.01,0.33,4.09
2694,5200  ,2010MM10,102.82,0.71,9.57,100.56,-0.44,2.75
2695,5200  ,2010MM11,103.74,0.89,10.68,101.07,0.51,3.04
2696,5200  ,2010MM12,106.22,2.39,12.71,100.94,-0.13,2.64
2697,5200  ,2011MM01,109.5,3.09,15.6,101.2,0.26,3.62
2698,5200  ,2011MM02,108.73,-0.7,13.58,102.93,1.71,4.89
2699,5200  ,2011MM03,104.47,-3.92,9.69,104.3,1.33,5.53
2700,5200  ,2011MM04,106.44,1.89,10.27,104.46,0.15,4.49
2701,5200  ,2011MM05,106.87,0.4,8.7,104.1,-0.34,3.81
2702,5200  ,2011MM06,107.03,0.15,7.88,105.09,0.94,4.31
2703,5200  ,2011MM07,107.62,0.55,4.64,104.96,-0.12,4.83
2704,5200  ,2011MM08,107.05,-0.53,4.42,105.05,0.09,4.34
2705,5200  ,2011MM09,108.83,1.66,6.59,105.91,0.82,4.86
2706,5200  ,2011MM10,107.15,-1.54,4.21,106.2,0.27,5.61
2707,5200  ,2011MM11,107.33,0.17,3.46,106.15,-0.05,5.02
2708,5200  ,2011MM12,108.05,0.67,1.72,106.9,0.71,5.91
2709,5200  ,2012MM01,108.51,0.43,-0.9,105.76,-1.07,4.5
2710,5200  ,2012MM02,107.42,-1.0,-1.2,107.0,1.17,3.95
2711,5200  ,2012MM03,108.22,0.74,3.59,106.74,-0.24,2.33
2712,5200  ,2012MM04,106.62,-1.48,0.17,106.29,-0.42,1.75
2713,5200  ,2012MM05,106.68,0.06,-0.18,107.0,0.67,2.78
2714,5200  ,2012MM06,104.91,-1.66,-1.98,106.58,-0.39,1.42
2715,5200  ,2012MM07,104.37,-0.51,-3.02,106.1,-0.45,1.09
2716,5200  ,2012MM08,103.1,-1.22,-3.69,105.79,-0.29,0.7
2717,5200  ,2012MM09,102.83,-0.26,-5.51,106.65,0.81,0.7
2718,5200  ,2012MM10,103.9,1.04,-3.03,107.2,0.52,0.94
2719,5200  ,2012MM11,105.55,1.59,-1.66,108.35,1.07,2.07
2720,5200  ,2012MM12,105.22,-0.31,-2.62,108.3,-0.04,1.3
2721,5200  ,2013MM01,103.18,-1.94,-4.91,108.11,-0.17,2.22
2722,5200  ,2013MM02,102.88,-0.29,-4.23,108.31,0.18,1.22
2723,5200  ,2013MM03,105.72,2.76,-2.31,107.9,-0.38,1.09
2724,5200  ,2013MM04,104.9,-0.78,-1.61,107.81,-0.08,1.44
2725,5200  ,2013MM05,105.38,0.46,-1.22,108.04,0.21,0.97
2726,5200  ,2013MM06,106.48,1.04,1.5,108.21,0.16,1.53
2727,5200  ,2013MM07,104.13,-2.21,-0.23,107.41,-0.74,1.24
2728,5200  ,2013MM08,104.43,0.29,1.29,107.69,0.26,1.8
2729,5200  ,2013MM09,102.56,-1.79,-0.26,108.27,0.54,1.52
2730,5200  ,2013MM10,101.02,-1.5,-2.77,108.3,0.03,1.02
2731,5200  ,2013MM11,102.31,1.28,-3.07,109.37,0.99,0.94
2732,5200  ,2013MM12,101.57,-0.72,-3.47,109.35,-0.02,0.97
2733,5200  ,2014MM01,104.4,2.79,1.18,109.45,0.09,1.24
2734,5200  ,2014MM02,103.05,-1.29,0.17,109.47,0.02,1.07
2735,5200  ,2014MM03,104.63,1.53,-1.03,110.4,0.85,2.32
2736,5200  ,2014MM04,102.54,-2.0,-2.25,108.71,-1.53,0.83
2737,5200  ,2014MM05,102.62,0.08,-2.62,109.7,0.91,1.54
2738,5200  ,2014MM06,102.56,-0.06,-3.68,109.34,-0.33,1.05
2739,5200  ,2014MM07,100.26,-2.24,-3.72,108.13,-1.1,0.67
2740,5200  ,2014MM08,101.99,1.73,-2.34,109.08,0.88,1.3
2741,5200  ,2014MM09,103.94,1.91,1.35,107.05,-1.86,-1.12
2742,5200  ,2014MM10,106.7,2.66,5.62,109.18,1.98,0.81
2743,5200  ,2014MM11,106.06,-0.6,3.67,108.25,-0.85,-1.02
2744,5200  ,2014MM12,106.41,0.33,4.77,108.68,0.4,-0.61
2745,5200  ,2015MM01,108.22,1.7,3.66,107.61,-0.99,-1.68
2746,5200  ,2015MM02,108.52,0.28,5.31,107.77,0.15,-1.56
2747,5200  ,2015MM03,111.03,2.31,6.12,107.65,-0.1,-2.48
2748,5200  ,2015MM04,111.67,0.58,8.9,109.27,1.5,0.52
2749,5200  ,2015MM05,109.53,-1.92,6.73,109.01,-0.24,-0.63
2750,5300  ,2005MM01,97.78,0.0,0.0,100.69,0.0,0.0
2751,5300  ,2005MM02,97.74,-0.04,0.0,101.4,0.71,0.0
2752,5300  ,2005MM03,97.72,-0.02,0.0,101.54,0.14,0.0
2753,5300  ,2005MM04,97.98,0.27,0.0,101.69,0.15,0.0
2754,5300  ,2005MM05,98.05,0.07,0.0,101.77,0.08,0.0
2755,5300  ,2005MM06,98.25,0.2,0.0,101.58,-0.19,0.0
2756,5300  ,2005MM07,98.58,0.34,0.0,101.59,0.01,0.0
2757,5300  ,2005MM08,98.5,-0.08,0.0,101.35,-0.24,0.0
2758,5300  ,2005MM09,98.95,0.46,0.0,101.11,-0.24,0.0
2759,5300  ,2005MM10,99.08,0.13,0.0,100.98,-0.13,0.0
2760,5300  ,2005MM11,99.16,0.08,0.0,100.83,-0.15,0.0
2761,5300  ,2005MM12,99.14,-0.02,0.0,100.65,-0.18,0.0
2762,5300  ,2006MM01,99.42,0.28,1.68,100.55,-0.1,-0.14
2763,5300  ,2006MM02,99.46,0.04,1.76,100.58,0.03,-0.81
2764,5300  ,2006MM03,99.54,0.08,1.86,100.46,-0.12,-1.06
2765,5300  ,2006MM04,99.22,-0.32,1.27,100.14,-0.32,-1.53
2766,5300  ,2006MM05,99.14,-0.08,1.11,100.03,-0.11,-1.71
2767,5300  ,2006MM06,99.17,0.03,0.94,100.39,0.36,-1.17
2768,5300  ,2006MM07,99.34,0.17,0.77,100.37,-0.02,-1.2
2769,5300  ,2006MM08,99.3,-0.04,0.81,99.79,-0.58,-1.54
2770,5300  ,2006MM09,99.43,0.13,0.49,99.81,0.02,-1.29
2771,5300  ,2006MM10,99.27,-0.16,0.19,99.67,-0.14,-1.3
2772,5300  ,2006MM11,99.19,-0.08,0.03,99.56,-0.11,-1.26
2773,5300  ,2006MM12,99.18,-0.01,0.04,99.48,-0.08,-1.16
2774,5300  ,2007MM01,99.9,0.73,0.48,99.17,-0.31,-1.37
2775,5300  ,2007MM02,99.87,-0.03,0.41,99.48,0.31,-1.09
2776,5300  ,2007MM03,99.82,-0.05,0.28,99.14,-0.34,-1.31
2777,5300  ,2007MM04,99.38,-0.44,0.16,98.91,-0.23,-1.23
2778,5300  ,2007MM05,99.38,0.0,0.24,98.75,-0.16,-1.28
2779,5300  ,2007MM06,99.41,0.03,0.24,98.95,0.2,-1.44
