ID,EconomicActivityAndOtherItems,Periods,OutputBasicPrices_1,IntermediateConsumption_2,GrossValueAddedBasicPrices_3,OutputBasicPrices_4,IntermediateConsumption_5,GrossValueAddedBasicPrices_6,OutputBasicPrices_7,IntermediateConsumption_8,GrossValueAddedBasicPrices_9,OutputBasicPrices_10,IntermediateConsumption_11,GrossValueAddedBasicPrices_12,TotalCompensationOfEmployees_13,WagesAndSalaries_14,EmployersSocialContributions_15,NetOperatingSurplusMixedIncome_16,ConsumptionOfFixedCapital_17,OtherTaxesLessSubsidies_18,OtherTaxesOnProduction_19,OtherSubsidiesOnProd_20,GrossValueAddedBasicPrices_21
3196,395600,1997JJ00,426.0,202.0,224.0,525.0,246.0,278.0,28.4,32.7,24.7,81.2,81.9,80.5,220.0,201.0,19.0,,,0.0,0.0,0.0,224.0
3197,395600,1998JJ00,535.0,250.0,285.0,642.0,300.0,342.0,22.3,21.8,22.8,83.4,83.3,83.4,280.0,237.0,43.0,,,-2.0,0.0,2.0,285.0
3198,395600,1999JJ00,624.0,290.0,334.0,722.0,342.0,380.0,12.5,14.0,11.2,86.4,84.7,87.9,339.0,288.0,51.0,,,-2.0,0.0,2.0,334.0
3199,395600,2000JJ00,711.0,335.0,376.0,798.0,380.0,419.0,10.6,11.0,10.2,89.1,88.2,89.8,386.0,327.0,59.0,,,-3.0,0.0,3.0,376.0
3200,395600,2001JJ00,800.0,373.0,427.0,865.0,408.0,456.0,8.3,7.5,9.0,92.5,91.3,93.6,435.0,368.0,67.0,,,-3.0,0.0,3.0,427.0
3201,395600,2002JJ00,763.0,359.0,404.0,813.0,386.0,426.0,-6.0,-5.4,-6.6,93.9,92.9,94.7,432.0,357.0,75.0,,,-3.0,0.0,3.0,404.0
3202,395600,2003JJ00,748.0,345.0,403.0,784.0,366.0,418.0,-3.5,-5.3,-2.0,95.4,94.3,96.4,444.0,358.0,86.0,,,-3.0,0.0,3.0,403.0
3203,395600,2004JJ00,776.0,361.0,415.0,798.0,371.0,426.0,1.7,1.4,2.0,97.3,97.2,97.3,449.0,358.0,91.0,,,-3.0,0.0,3.0,415.0
3204,395600,2005JJ00,849.0,397.0,452.0,849.0,397.0,452.0,6.4,6.9,6.0,100.0,100.0,100.0,486.0,392.0,94.0,,,-2.0,0.0,2.0,452.0
3205,395600,2006JJ00,959.0,443.0,516.0,942.0,434.0,508.0,11.0,9.3,12.4,101.8,102.1,101.6,529.0,427.0,102.0,,,-1.0,0.0,1.0,516.0
3206,395600,2007JJ00,1070.0,482.0,588.0,1010.0,459.0,550.0,7.2,5.9,8.3,106.0,104.9,106.8,581.0,471.0,110.0,,,-1.0,0.0,1.0,588.0
3207,395600,2008JJ00,1153.0,511.0,642.0,1064.0,476.0,588.0,5.3,3.5,6.8,108.4,107.4,109.2,637.0,517.0,120.0,,,-1.0,0.0,1.0,642.0
3208,395600,2009JJ00,1104.0,503.0,601.0,1027.0,464.0,563.0,-3.5,-2.5,-4.2,107.5,108.5,106.7,553.0,441.0,112.0,,,-1.0,0.0,1.0,601.0
3209,395600,2010JJ00,1158.0,517.0,641.0,1064.0,471.0,593.0,3.6,1.6,5.3,108.8,109.8,108.1,568.0,450.0,118.0,,,-1.0,0.0,1.0,641.0
3210,395600,2011JJ00,1206.0,537.0,669.0,1128.0,490.0,638.0,6.0,4.1,7.6,106.9,109.6,104.8,647.0,511.0,136.0,,,-1.0,0.0,1.0,669.0
3211,395600,2012JJ00,1229.0,551.0,678.0,1170.0,502.0,669.0,3.7,2.4,4.8,105.0,109.8,101.4,687.0,538.0,149.0,,,0.0,0.0,0.0,678.0
3212,396300,1969JJ00,2827.0,1159.0,1668.0,13603.0,5549.0,8296.0,,,,20.8,20.9,20.1,843.0,689.0,154.0,663.0,162.0,0.0,9.0,9.0,1668.0
3213,396300,1970JJ00,3252.0,1310.0,1942.0,14854.0,5836.0,9291.0,9.2,5.2,12.0,21.9,22.4,20.9,1011.0,825.0,186.0,731.0,198.0,1.0,10.0,9.0,1942.0
3214,396300,1971JJ00,3796.0,1505.0,2291.0,15974.0,6183.0,10090.0,7.5,6.0,8.6,23.8,24.3,22.7,1226.0,990.0,236.0,814.0,246.0,2.0,11.0,9.0,2291.0
3215,396300,1972JJ00,4424.0,1649.0,2775.0,16954.0,6225.0,11072.0,6.1,0.7,9.7,26.1,26.5,25.1,1473.0,1179.0,294.0,999.0,295.0,3.0,14.0,11.0,2775.0
3216,396300,1973JJ00,5370.0,1906.0,3464.0,19004.0,6674.0,12732.0,12.1,7.2,15.0,28.3,28.6,27.2,1852.0,1450.0,402.0,1241.0,349.0,5.0,16.0,11.0,3464.0
3217,396300,1974JJ00,6275.0,2190.0,4085.0,19875.0,6859.0,13441.0,4.6,2.8,5.6,31.6,31.9,30.4,2253.0,1754.0,499.0,1372.0,417.0,6.0,19.0,13.0,4085.0
3218,396300,1975JJ00,7187.0,2484.0,4703.0,20774.0,7091.0,14132.0,4.5,3.4,5.1,34.6,35.0,33.3,2698.0,2106.0,592.0,1444.0,498.0,5.0,19.0,14.0,4703.0
3219,396300,1976JJ00,8285.0,2832.0,5453.0,21575.0,7260.0,14787.0,3.9,2.4,4.6,38.4,39.0,36.9,3063.0,2385.0,678.0,1741.0,561.0,6.0,25.0,19.0,5453.0
3220,396300,1977JJ00,9161.0,3146.0,6015.0,22302.0,7470.0,15322.0,3.4,2.9,3.6,41.1,42.1,39.3,3400.0,2660.0,740.0,1885.0,597.0,15.0,30.0,15.0,6015.0
3221,396300,1978JJ00,10537.0,3516.0,7021.0,24215.0,7914.0,16847.0,8.6,5.9,10.0,43.5,44.4,41.7,3901.0,3054.0,847.0,2334.0,622.0,17.0,34.0,17.0,7021.0
3222,396300,1979JJ00,11759.0,3906.0,7853.0,25707.0,8382.0,17906.0,6.2,5.9,6.3,45.7,46.6,43.9,4420.0,3445.0,975.0,2521.0,676.0,21.0,39.0,18.0,7853.0
3223,396300,1980JJ00,12631.0,4244.0,8387.0,25868.0,8556.0,17890.0,0.6,2.1,-0.1,48.8,49.6,46.9,4698.0,3652.0,1046.0,2600.0,750.0,25.0,45.0,20.0,8387.0
3224,396300,1981JJ00,13247.0,4494.0,8753.0,25702.0,8592.0,17679.0,-0.6,0.4,-1.2,51.5,52.3,49.5,4855.0,3780.0,1075.0,2682.0,829.0,27.0,46.0,19.0,8753.0
3225,396300,1982JJ00,14503.0,4760.0,9743.0,26636.0,8691.0,18545.0,3.6,1.2,4.9,54.4,54.8,52.5,5280.0,4134.0,1146.0,3150.0,899.0,28.0,51.0,23.0,9743.0
3226,396300,1983JJ00,15794.0,4970.0,10824.0,27477.0,8587.0,19525.0,3.2,-1.2,5.3,57.5,57.9,55.4,5693.0,4416.0,1277.0,3757.0,928.0,31.0,54.0,23.0,10824.0
3227,396300,1984JJ00,16061.0,5154.0,10907.0,27089.0,8653.0,19054.0,-1.4,0.8,-2.4,59.3,59.6,57.2,5654.0,4399.0,1255.0,3836.0,956.0,32.0,57.0,25.0,10907.0
3228,396300,1985JJ00,16598.0,5510.0,11088.0,27374.0,9037.0,18950.0,1.1,4.4,-0.6,60.6,61.0,58.5,5834.0,4551.0,1283.0,3785.0,1001.0,36.0,59.0,23.0,11088.0
3229,396300,1986JJ00,17285.0,5773.0,11512.0,28800.0,9554.0,19890.0,5.2,5.7,5.0,60.0,60.4,57.9,5902.0,4605.0,1297.0,3965.0,1064.0,44.0,58.0,14.0,11512.0
3230,396300,1987JJ00,17425.0,6096.0,11329.0,28929.0,9730.0,19840.0,0.4,1.8,-0.3,60.2,62.7,57.1,5954.0,4666.0,1288.0,3637.0,1176.0,49.0,62.0,13.0,11329.0
3231,396300,1988JJ00,19727.0,7974.0,11753.0,31177.0,12436.0,19241.0,7.8,27.8,-3.0,63.3,64.1,61.1,6277.0,4903.0,1374.0,4006.0,1418.0,52.0,64.0,12.0,11753.0
3232,396300,1989JJ00,20982.0,8877.0,12105.0,33394.0,13464.0,20459.0,7.1,8.3,6.3,62.8,65.9,59.2,6472.0,5154.0,1318.0,3923.0,1658.0,52.0,65.0,13.0,12105.0
3233,396300,1990JJ00,20185.0,9120.0,11065.0,34884.0,13977.0,21469.0,4.5,3.8,4.9,57.9,65.3,51.5,6869.0,5784.0,1085.0,2288.0,1843.0,65.0,80.0,15.0,11065.0
3234,396300,1991JJ00,22674.0,10445.0,12229.0,36356.0,15200.0,21574.0,4.2,8.7,0.5,62.4,68.7,56.7,7334.0,6146.0,1188.0,2787.0,2028.0,80.0,84.0,4.0,12229.0
3235,396300,1992JJ00,24081.0,11203.0,12878.0,37886.0,15658.0,22701.0,4.2,3.0,5.2,63.6,71.5,56.7,7815.0,6476.0,1339.0,2814.0,2166.0,83.0,86.0,3.0,12878.0
3236,396300,1993JJ00,25158.0,11481.0,13677.0,39116.0,15746.0,23969.0,3.2,0.6,5.6,64.3,72.9,57.1,8356.0,6876.0,1480.0,2939.0,2291.0,91.0,94.0,3.0,13677.0
3237,396300,1994JJ00,28270.0,12876.0,15394.0,39892.0,16927.0,23334.0,2.0,7.5,-2.6,70.9,76.1,66.0,8503.0,7120.0,1383.0,4462.0,2338.0,91.0,95.0,4.0,15394.0
3238,396300,1995JJ00,30868.0,13484.0,17384.0,41266.0,17345.0,24329.0,3.4,2.5,4.3,74.8,77.7,71.5,8728.0,7307.0,1421.0,6203.0,2360.0,93.0,99.0,6.0,17384.0
3239,396300,1996JJ00,33304.0,15069.0,18235.0,43762.0,18643.0,25530.0,6.0,7.5,4.9,76.1,80.8,71.4,9228.0,7756.0,1472.0,6456.0,2457.0,94.0,111.0,17.0,18235.0
3240,396300,1997JJ00,36031.0,17056.0,18975.0,48252.0,21114.0,27518.0,10.3,13.3,7.8,74.7,80.8,69.0,10027.0,8465.0,1562.0,6203.0,2659.0,86.0,118.0,32.0,18975.0
3241,396300,1998JJ00,38527.0,19049.0,19478.0,52432.0,23581.0,29153.0,8.7,11.7,5.9,73.5,80.8,66.8,10963.0,8641.0,2322.0,5361.0,3081.0,73.0,128.0,55.0,19478.0
3242,396300,1999JJ00,42122.0,20786.0,21336.0,54892.0,24927.0,30233.0,4.7,5.7,3.7,76.7,83.4,70.6,12163.0,9654.0,2509.0,5483.0,3595.0,95.0,151.0,56.0,21336.0
3243,396300,2000JJ00,47140.0,24465.0,22675.0,58204.0,28583.0,29513.0,6.0,14.7,-2.4,81.0,85.6,76.8,13289.0,10635.0,2654.0,5114.0,4185.0,87.0,163.0,76.0,22675.0
3244,396300,2001JJ00,49503.0,25158.0,24345.0,58275.0,28508.0,29672.0,0.1,-0.3,0.5,84.9,88.2,82.0,14215.0,11381.0,2834.0,5592.0,4447.0,91.0,187.0,96.0,24345.0
3245,396300,2002JJ00,51871.0,24963.0,26908.0,57069.0,26870.0,30185.0,-2.1,-5.7,1.7,90.9,92.9,89.1,15407.0,11865.0,3542.0,6809.0,4600.0,92.0,186.0,94.0,26908.0
3246,396300,2003JJ00,56818.0,25930.0,30888.0,57628.0,26050.0,31609.0,1.0,-3.1,4.7,98.6,99.5,97.7,15754.0,12071.0,3683.0,10523.0,4518.0,93.0,191.0,98.0,30888.0
3247,396300,2004JJ00,59385.0,27164.0,32221.0,60617.0,26611.0,34053.0,5.2,2.2,7.7,98.0,102.1,94.6,16210.0,12340.0,3870.0,11359.0,4568.0,84.0,207.0,123.0,32221.0
3248,396300,2005JJ00,63684.0,28591.0,35093.0,63684.0,28591.0,35093.0,5.1,7.4,3.1,100.0,100.0,100.0,16585.0,12712.0,3873.0,13819.0,4537.0,152.0,241.0,89.0,35093.0
3249,396300,2006JJ00,62856.0,30441.0,32415.0,68262.0,31290.0,36972.0,7.2,9.4,5.4,92.1,97.3,87.7,17605.0,13531.0,4074.0,10050.0,4570.0,190.0,271.0,81.0,32415.0
3250,396300,2007JJ00,61648.0,31634.0,30014.0,72002.0,33356.0,38608.0,5.5,6.6,4.4,85.6,94.8,77.7,18854.0,14515.0,4339.0,6323.0,4631.0,206.0,288.0,82.0,30014.0
3251,396300,2008JJ00,64875.0,34817.0,30058.0,77367.0,36143.0,41116.0,7.5,8.4,6.5,83.9,96.3,73.1,18880.0,14331.0,4549.0,6297.0,4673.0,208.0,289.0,81.0,30058.0
3252,396300,2009JJ00,77364.0,39342.0,38022.0,76337.0,35579.0,40678.0,-1.3,-1.6,-1.1,101.3,110.6,93.5,18794.0,14227.0,4567.0,14398.0,4633.0,197.0,296.0,99.0,38022.0
3253,396300,2010JJ00,82064.0,38385.0,43679.0,76211.0,34565.0,41741.0,-0.2,-2.8,2.6,107.7,111.1,104.6,18848.0,14028.0,4820.0,20267.0,4373.0,191.0,300.0,109.0,43679.0
3254,396300,2011JJ00,80029.0,37294.0,42735.0,74864.0,33915.0,41044.0,-1.8,-1.9,-1.7,106.9,110.0,104.1,19155.0,14206.0,4949.0,19011.0,4328.0,241.0,327.0,86.0,42735.0
3255,396300,2012JJ00,82176.0,35791.0,46385.0,72147.0,32431.0,39822.0,-3.6,-4.4,-3.0,113.9,110.4,116.5,19135.0,14032.0,5103.0,22321.0,4159.0,770.0,847.0,77.0,46385.0
3256,396400,1969JJ00,,,,,,,,,,,,,,,,,,,,,
3257,396400,1970JJ00,,,,,,,,,,,,,,,,,,,,,
3258,396400,1971JJ00,,,,,,,,,,,,,,,,,,,,,
3259,396400,1972JJ00,,,,,,,,,,,,,,,,,,,,,
3260,396400,1973JJ00,,,,,,,,,,,,,,,,,,,,,
3261,396400,1974JJ00,,,,,,,,,,,,,,,,,,,,,
3262,396400,1975JJ00,,,,,,,,,,,,,,,,,,,,,
3263,396400,1976JJ00,,,,,,,,,,,,,,,,,,,,,
3264,396400,1977JJ00,,,,,,,,,,,,,,,,,,,,,
3265,396400,1978JJ00,,,,,,,,,,,,,,,,,,,,,
3266,396400,1979JJ00,,,,,,,,,,,,,,,,,,,,,
3267,396400,1980JJ00,,,,,,,,,,,,,,,,,,,,,
3268,396400,1981JJ00,,,,,,,,,,,,,,,,,,,,,
3269,396400,1982JJ00,,,,,,,,,,,,,,,,,,,,,
3270,396400,1983JJ00,,,,,,,,,,,,,,,,,,,,,
3271,396400,1984JJ00,,,,,,,,,,,,,,,,,,,,,
3272,396400,1985JJ00,,,,,,,,,,,,,,,,,,,,,
3273,396400,1986JJ00,,,,,,,,,,,,,,,,,,,,,
3274,396400,1987JJ00,,,,,,,,,,,,,,,,,,,,,
3275,396400,1988JJ00,11925.0,4410.0,7515.0,16197.0,6333.0,10121.0,,,,73.6,69.6,74.3,3889.0,3054.0,835.0,2836.0,769.0,21.0,33.0,12.0,7515.0
3276,396400,1989JJ00,12384.0,5055.0,7329.0,17634.0,7136.0,10793.0,8.9,12.7,6.6,70.2,70.8,67.9,3951.0,3167.0,784.0,2386.0,969.0,23.0,36.0,13.0,7329.0
3277,396400,1990JJ00,11721.0,5446.0,6275.0,18156.0,7762.0,10679.0,3.0,8.8,-1.1,64.6,70.2,58.8,4185.0,3511.0,674.0,981.0,1088.0,21.0,36.0,15.0,6275.0
3278,396400,1991JJ00,13109.0,6192.0,6917.0,19107.0,8421.0,10938.0,5.2,8.5,2.4,68.6,73.5,63.2,4519.0,3771.0,748.0,1158.0,1207.0,33.0,37.0,4.0,6917.0
3279,396400,1992JJ00,14091.0,6760.0,7331.0,20043.0,8889.0,11409.0,4.9,5.6,4.3,70.3,76.1,64.3,4800.0,3944.0,856.0,1198.0,1296.0,37.0,40.0,3.0,7331.0
3280,396400,1993JJ00,15055.0,7047.0,8008.0,20581.0,9098.0,11750.0,2.7,2.4,3.0,73.2,77.5,68.2,5196.0,4216.0,980.0,1405.0,1368.0,39.0,42.0,3.0,8008.0
3281,396400,1994JJ00,16802.0,7772.0,9030.0,21077.0,9727.0,11568.0,2.4,6.9,-1.5,79.7,79.9,78.1,5146.0,4275.0,871.0,2444.0,1398.0,42.0,46.0,4.0,9030.0
3282,396400,1995JJ00,18057.0,7842.0,10215.0,21257.0,9774.0,11704.0,0.9,0.5,1.2,84.9,80.2,87.3,5223.0,4354.0,869.0,3561.0,1387.0,44.0,50.0,6.0,10215.0
3283,396400,1996JJ00,19020.0,8707.0,10313.0,22757.0,10451.0,12542.0,7.1,6.9,7.2,83.6,83.3,82.2,5429.0,4552.0,877.0,3394.0,1450.0,40.0,57.0,17.0,10313.0
3284,396400,1997JJ00,20464.0,9985.0,10479.0,25843.0,12226.0,13879.0,13.6,17.0,10.7,79.2,81.7,75.5,5955.0,5032.0,923.0,2858.0,1636.0,30.0,62.0,32.0,10479.0
3285,396400,1998JJ00,21410.0,11101.0,10309.0,28235.0,13702.0,14792.0,9.3,12.1,6.6,75.8,81.0,69.7,6526.0,5159.0,1367.0,1814.0,1954.0,15.0,70.0,55.0,10309.0
3286,396400,1999JJ00,24175.0,12363.0,11812.0,29901.0,14721.0,15419.0,5.9,7.4,4.2,80.9,84.0,76.6,7437.0,5948.0,1489.0,2003.0,2347.0,25.0,81.0,56.0,11812.0
3287,396400,2000JJ00,27868.0,15057.0,12811.0,32859.0,17601.0,15384.0,9.9,19.6,-0.2,84.8,85.5,83.3,8240.0,6658.0,1582.0,1812.0,2747.0,12.0,88.0,76.0,12811.0
3288,396400,2001JJ00,29091.0,15390.0,13701.0,33084.0,17592.0,15623.0,0.7,-0.1,1.6,87.9,87.5,87.7,8888.0,7185.0,1703.0,1822.0,2984.0,7.0,103.0,96.0,13701.0
3289,396400,2002JJ00,31630.0,15008.0,16622.0,32354.0,16192.0,16287.0,-2.2,-8.0,4.3,97.8,92.7,102.1,9722.0,7523.0,2199.0,3838.0,3058.0,4.0,98.0,94.0,16622.0
3290,396400,2003JJ00,33877.0,15778.0,18099.0,32850.0,15406.0,17476.0,1.5,-4.9,7.3,103.1,102.4,103.6,9840.0,7563.0,2277.0,5173.0,3082.0,4.0,102.0,98.0,18099.0
3291,396400,2004JJ00,35721.0,16696.0,19025.0,35044.0,15912.0,19160.0,6.7,3.3,9.6,101.9,104.9,99.3,10101.0,7704.0,2397.0,5786.0,3147.0,-9.0,114.0,123.0,19025.0
3292,396400,2005JJ00,37922.0,17764.0,20158.0,37922.0,17764.0,20158.0,8.2,11.6,5.2,100.0,100.0,100.0,10462.0,8035.0,2427.0,6506.0,3141.0,49.0,138.0,89.0,20158.0
3293,396400,2006JJ00,34902.0,18852.0,16050.0,40475.0,19825.0,20650.0,6.7,11.6,2.4,86.2,95.1,77.7,10822.0,8344.0,2478.0,1990.0,3159.0,79.0,160.0,81.0,16050.0
3294,396400,2007JJ00,33445.0,19516.0,13929.0,44385.0,21598.0,22819.0,9.7,8.9,10.5,75.4,90.4,61.0,11762.0,9076.0,2686.0,-1098.0,3175.0,90.0,172.0,82.0,13929.0
3295,396400,2008JJ00,39414.0,22698.0,16716.0,49718.0,24055.0,25765.0,12.0,11.4,12.9,79.3,94.4,64.9,11497.0,8712.0,2785.0,1919.0,3208.0,92.0,173.0,81.0,16716.0
3296,396400,2009JJ00,52081.0,27578.0,24503.0,49380.0,23707.0,25857.0,-0.7,-1.4,0.4,105.5,116.3,94.8,11539.0,8698.0,2841.0,9812.0,3078.0,74.0,173.0,99.0,24503.0
3297,396400,2010JJ00,56788.0,26569.0,30219.0,49299.0,22818.0,26859.0,-0.2,-3.7,3.9,115.2,116.4,112.5,11468.0,8449.0,3019.0,15831.0,2856.0,64.0,173.0,109.0,30219.0
3298,396400,2011JJ00,54457.0,25139.0,29318.0,48154.0,22065.0,26466.0,-2.3,-3.3,-1.5,113.1,113.9,110.8,11730.0,8609.0,3121.0,14525.0,2967.0,96.0,182.0,86.0,29318.0
3299,396400,2012JJ00,55905.0,23487.0,32418.0,45885.0,20487.0,25773.0,-4.7,-7.2,-2.6,121.8,114.6,125.8,11639.0,8444.0,3195.0,,,634.0,711.0,77.0,32418.0
3300,398700,1969JJ00,,,,,,,,,,,,,,,,,,,,,
3301,398700,1970JJ00,,,,,,,,,,,,,,,,,,,,,
3302,398700,1971JJ00,,,,,,,,,,,,,,,,,,,,,
3303,398700,1972JJ00,,,,,,,,,,,,,,,,,,,,,
3304,398700,1973JJ00,,,,,,,,,,,,,,,,,,,,,
3305,398700,1974JJ00,,,,,,,,,,,,,,,,,,,,,
3306,398700,1975JJ00,,,,,,,,,,,,,,,,,,,,,
3307,398700,1976JJ00,,,,,,,,,,,,,,,,,,,,,
3308,398700,1977JJ00,,,,,,,,,,,,,,,,,,,,,
3309,398700,1978JJ00,,,,,,,,,,,,,,,,,,,,,
3310,398700,1979JJ00,,,,,,,,,,,,,,,,,,,,,
3311,398700,1980JJ00,,,,,,,,,,,,,,,,,,,,,
3312,398700,1981JJ00,,,,,,,,,,,,,,,,,,,,,
3313,398700,1982JJ00,,,,,,,,,,,,,,,,,,,,,
3314,398700,1983JJ00,,,,,,,,,,,,,,,,,,,,,
3315,398700,1984JJ00,,,,,,,,,,,,,,,,,,,,,
3316,398700,1985JJ00,,,,,,,,,,,,,,,,,,,,,
3317,398700,1986JJ00,,,,,,,,,,,,,,,,,,,,,
3318,398700,1987JJ00,,,,,,,,,,,,,,,,,,,,,
3319,398700,1988JJ00,6039.0,3035.0,3004.0,12172.0,5568.0,6972.0,,,,49.6,54.5,43.1,1466.0,1126.0,340.0,989.0,524.0,25.0,25.0,0.0,3004.0
3320,398700,1989JJ00,6677.0,3270.0,3407.0,12788.0,5707.0,7505.0,5.1,2.5,7.7,52.2,57.3,45.4,1522.0,1188.0,334.0,1309.0,551.0,25.0,25.0,0.0,3407.0
3321,398700,1990JJ00,6442.0,3097.0,3345.0,13706.0,5486.0,8840.0,7.2,-3.9,17.8,47.0,56.5,37.8,1644.0,1379.0,265.0,1058.0,602.0,41.0,41.0,0.0,3345.0
3322,398700,1991JJ00,7418.0,3639.0,3779.0,14144.0,6045.0,8550.0,3.2,10.2,-3.3,52.4,60.2,44.2,1739.0,1457.0,282.0,1340.0,657.0,43.0,43.0,0.0,3779.0
3323,398700,1992JJ00,7668.0,3796.0,3872.0,14760.0,5984.0,9364.0,4.4,-1.0,9.5,52.0,63.4,41.3,1860.0,1552.0,308.0,1272.0,699.0,41.0,41.0,0.0,3872.0
3324,398700,1993JJ00,7606.0,3750.0,3856.0,15324.0,5806.0,10346.0,3.8,-3.0,10.5,49.6,64.6,37.3,1919.0,1597.0,322.0,1147.0,744.0,46.0,46.0,0.0,3856.0
3325,398700,1994JJ00,8697.0,4338.0,4359.0,15445.0,6297.0,9657.0,0.8,8.5,-6.7,56.3,68.9,45.1,1982.0,1653.0,329.0,1577.0,757.0,43.0,43.0,0.0,4359.0
3326,398700,1995JJ00,9795.0,4837.0,4958.0,16594.0,6651.0,10549.0,7.4,5.6,9.2,59.0,72.7,47.0,2050.0,1710.0,340.0,2078.0,787.0,43.0,43.0,0.0,4958.0
3327,398700,1996JJ00,10636.0,5369.0,5267.0,16823.0,7096.0,10147.0,1.4,6.7,-3.8,63.2,75.7,51.9,2162.0,1800.0,362.0,2241.0,819.0,45.0,45.0,0.0,5267.0
3328,398700,1997JJ00,11396.0,6012.0,5384.0,17628.0,7723.0,10215.0,4.8,8.8,0.7,64.6,77.8,52.7,2299.0,1910.0,389.0,2207.0,831.0,47.0,47.0,0.0,5384.0
3329,398700,1998JJ00,12324.0,6701.0,5623.0,18738.0,8501.0,10427.0,6.3,10.1,2.1,65.8,78.8,53.9,2416.0,1867.0,549.0,2246.0,912.0,49.0,49.0,0.0,5623.0
3330,398700,1999JJ00,12793.0,7060.0,5733.0,19222.0,8703.0,10722.0,2.6,2.4,2.8,66.6,81.1,53.5,2569.0,1984.0,585.0,2128.0,981.0,55.0,55.0,0.0,5733.0
3331,398700,2000JJ00,13656.0,7830.0,5826.0,19132.0,9255.0,9772.0,-0.5,6.3,-8.9,71.4,84.6,59.6,2744.0,2122.0,622.0,1917.0,1104.0,61.0,61.0,0.0,5826.0
3332,398700,2001JJ00,14641.0,8099.0,6542.0,19027.0,9151.0,9794.0,-0.5,-1.1,0.2,77.0,88.5,66.8,2886.0,2236.0,650.0,2513.0,1077.0,66.0,66.0,0.0,6542.0
3333,398700,2002JJ00,14615.0,8213.0,6402.0,18956.0,8904.0,10041.0,-0.4,-2.7,2.5,77.1,92.2,63.8,3205.0,2392.0,813.0,2000.0,1127.0,70.0,70.0,0.0,6402.0
3334,398700,2003JJ00,17176.0,8453.0,8723.0,19030.0,8959.0,10050.0,0.4,0.6,0.1,90.3,94.4,86.8,3320.0,2488.0,832.0,4318.0,1012.0,73.0,73.0,0.0,8723.0
3335,398700,2004JJ00,17674.0,8717.0,8957.0,19712.0,8984.0,10731.0,3.6,0.3,6.8,89.7,97.0,83.5,3397.0,2548.0,849.0,4492.0,992.0,76.0,76.0,0.0,8957.0
3336,398700,2005JJ00,19773.0,9036.0,10737.0,19773.0,9036.0,10737.0,0.3,0.6,0.1,100.0,100.0,100.0,3291.0,2482.0,809.0,6399.0,962.0,85.0,85.0,0.0,10737.0
3337,398700,2006JJ00,21262.0,9758.0,11504.0,21270.0,9610.0,11660.0,7.6,6.4,8.6,100.0,101.5,98.7,3732.0,2825.0,907.0,6716.0,964.0,92.0,92.0,0.0,11504.0
3338,398700,2007JJ00,21024.0,10222.0,10802.0,20863.0,9874.0,10976.0,-1.9,2.7,-5.9,100.8,103.5,98.4,3821.0,2898.0,923.0,5903.0,982.0,96.0,96.0,0.0,10802.0
3339,398700,2008JJ00,18655.0,10053.0,8602.0,20798.0,10154.0,10615.0,-0.3,2.8,-3.3,89.7,99.0,81.0,3902.0,2919.0,983.0,3637.0,970.0,93.0,93.0,0.0,8602.0
3340,398700,2009JJ00,18819.0,9768.0,9051.0,20477.0,10017.0,10428.0,-1.5,-1.4,-1.8,91.9,97.5,86.8,3869.0,2899.0,970.0,4043.0,1041.0,98.0,98.0,,9051.0
3341,398700,2010JJ00,18600.0,9876.0,8724.0,20136.0,10000.0,10084.0,-1.7,-0.2,-3.3,92.4,98.8,86.5,4079.0,3039.0,1040.0,3565.0,979.0,101.0,101.0,,8724.0
3342,398700,2011JJ00,18730.0,10200.0,8530.0,19918.0,10156.0,9674.0,-1.1,1.6,-4.1,94.0,100.4,88.2,4179.0,3100.0,1079.0,3433.0,810.0,108.0,108.0,,8530.0
3343,398700,2012JJ00,19569.0,10369.0,9200.0,19714.0,10351.0,9234.0,-1.0,1.9,-4.5,99.3,100.2,99.6,4287.0,3145.0,1142.0,,,103.0,103.0,,9200.0
3344,400200,1969JJ00,,,,,,,,,,,,,,,,,,,,,
3345,400200,1970JJ00,,,,,,,,,,,,,,,,,,,,,
3346,400200,1971JJ00,,,,,,,,,,,,,,,,,,,,,
3347,400200,1972JJ00,,,,,,,,,,,,,,,,,,,,,
3348,400200,1973JJ00,,,,,,,,,,,,,,,,,,,,,
3349,400200,1974JJ00,,,,,,,,,,,,,,,,,,,,,
3350,400200,1975JJ00,,,,,,,,,,,,,,,,,,,,,
3351,400200,1976JJ00,,,,,,,,,,,,,,,,,,,,,
3352,400200,1977JJ00,,,,,,,,,,,,,,,,,,,,,
3353,400200,1978JJ00,,,,,,,,,,,,,,,,,,,,,
3354,400200,1979JJ00,,,,,,,,,,,,,,,,,,,,,
3355,400200,1980JJ00,,,,,,,,,,,,,,,,,,,,,
3356,400200,1981JJ00,,,,,,,,,,,,,,,,,,,,,
3357,400200,1982JJ00,,,,,,,,,,,,,,,,,,,,,
3358,400200,1983JJ00,,,,,,,,,,,,,,,,,,,,,
3359,400200,1984JJ00,,,,,,,,,,,,,,,,,,,,,
3360,400200,1985JJ00,,,,,,,,,,,,,,,,,,,,,
3361,400200,1986JJ00,,,,,,,,,,,,,,,,,,,,,
3362,400200,1987JJ00,,,,,,,,,,,,,,,,,,,,,
