ID,Geslacht,LeeftijdOp31December,Onderwijsniveau,Marges,Perioden,Levensverwachting_1,LVInAlsGoedErvarenGezondheid_2,LVZonderLichamelijkeBeperkingen_3,LVZonderPsychischeKlachtenMHI5_4,LVZonderGALIBeperkingen_5
1772,3000    ,16500,2018790,MOG0095,2015G400,20.7,13.7,16.3,19.3,11.2
1773,3000    ,16500,2018790,MOG0095,2017G400,20.5,14.6,16.6,19.3,11.6
1774,3000    ,16500,2018790,MOG0095,2019G400,20.4,14.2,16.4,18.8,10.4
1775,3000    ,16500,2018790,MOG0095,2021G400,20.6,14.1,16.8,,10.2
1776,3000    ,16500,2018790,MBG0095,2007G400,19.7,16.3,16.2,19.2,
1777,3000    ,16500,2018790,MBG0095,2011G400,20.4,15.0,16.7,19.7,
1778,3000    ,16500,2018790,MBG0095,2015G400,20.8,15.1,17.7,20.1,12.6
1779,3000    ,16500,2018790,MBG0095,2017G400,20.7,15.8,17.7,19.9,12.9
1780,3000    ,16500,2018790,MBG0095,2019G400,20.5,15.3,17.5,19.5,11.6
1781,3000    ,16500,2018790,MBG0095,2021G400,20.7,15.2,17.8,,11.3
1782,3000    ,17000,2018700,MW00000,2007G400,13.1,6.9,8.3,11.5,
1783,3000    ,17000,2018700,MW00000,2011G400,13.7,7.4,9.3,12.1,
1784,3000    ,17000,2018700,MW00000,2015G400,13.8,7.6,8.8,12.6,6.6
1785,3000    ,17000,2018700,MW00000,2017G400,13.9,7.9,8.8,12.4,6.4
1786,3000    ,17000,2018700,MW00000,2019G400,13.9,8.1,9.4,12.5,6.2
1787,3000    ,17000,2018700,MW00000,2021G400,14.1,8.2,9.9,,6.2
1788,3000    ,17000,2018700,MOG0095,2007G400,13.1,6.3,7.7,11.0,
1789,3000    ,17000,2018700,MOG0095,2011G400,13.7,7.0,8.9,11.8,
1790,3000    ,17000,2018700,MOG0095,2015G400,13.8,7.2,8.4,12.3,6.1
1791,3000    ,17000,2018700,MOG0095,2017G400,13.9,7.5,8.4,12.1,6.0
1792,3000    ,17000,2018700,MOG0095,2019G400,13.9,7.7,9.0,12.2,5.8
1793,3000    ,17000,2018700,MOG0095,2021G400,14.0,7.7,9.5,,5.7
1794,3000    ,17000,2018700,MBG0095,2007G400,13.2,7.5,9.0,12.0,
1795,3000    ,17000,2018700,MBG0095,2011G400,13.7,7.8,9.8,12.5,
1796,3000    ,17000,2018700,MBG0095,2015G400,13.8,8.0,9.2,12.8,7.0
1797,3000    ,17000,2018700,MBG0095,2017G400,14.0,8.4,9.2,12.7,6.8
1798,3000    ,17000,2018700,MBG0095,2019G400,14.0,8.5,9.8,12.7,6.6
1799,3000    ,17000,2018700,MBG0095,2021G400,14.1,8.6,10.3,,6.6
1800,3000    ,17000,2018740,MW00000,2007G400,14.3,8.5,10.6,13.6,
1801,3000    ,17000,2018740,MW00000,2011G400,15.0,9.0,10.7,13.6,
1802,3000    ,17000,2018740,MW00000,2015G400,15.4,9.3,11.4,14.2,7.7
1803,3000    ,17000,2018740,MW00000,2017G400,15.3,9.5,11.6,14.3,7.4
1804,3000    ,17000,2018740,MW00000,2019G400,15.1,9.8,11.5,14.1,7.0
1805,3000    ,17000,2018740,MW00000,2021G400,15.3,9.5,11.4,,7.0
1806,3000    ,17000,2018740,MOG0095,2007G400,14.2,7.6,9.6,13.2,
1807,3000    ,17000,2018740,MOG0095,2011G400,14.9,8.5,10.2,13.2,
1808,3000    ,17000,2018740,MOG0095,2015G400,15.4,8.8,10.9,13.9,7.1
1809,3000    ,17000,2018740,MOG0095,2017G400,15.3,9.0,11.1,14.0,6.9
1810,3000    ,17000,2018740,MOG0095,2019G400,15.0,9.4,11.1,13.8,6.5
1811,3000    ,17000,2018740,MOG0095,2021G400,15.2,9.1,11.0,,6.5
1812,3000    ,17000,2018740,MBG0095,2007G400,14.3,9.4,11.6,14.1,
1813,3000    ,17000,2018740,MBG0095,2011G400,15.0,9.5,11.3,14.0,
1814,3000    ,17000,2018740,MBG0095,2015G400,15.5,9.9,11.9,14.5,8.2
1815,3000    ,17000,2018740,MBG0095,2017G400,15.4,10.0,12.0,14.6,7.9
1816,3000    ,17000,2018740,MBG0095,2019G400,15.2,10.3,11.9,14.3,7.4
1817,3000    ,17000,2018740,MBG0095,2021G400,15.3,10.0,11.8,,7.4
1818,3000    ,17000,2018790,MW00000,2007G400,15.6,11.7,11.2,14.8,
1819,3000    ,17000,2018790,MW00000,2011G400,16.2,11.2,12.1,15.3,
1820,3000    ,17000,2018790,MW00000,2015G400,16.6,10.9,13.0,15.8,8.7
1821,3000    ,17000,2018790,MW00000,2017G400,16.4,11.7,13.1,15.6,9.2
1822,3000    ,17000,2018790,MW00000,2019G400,16.3,11.3,13.0,15.1,8.2
1823,3000    ,17000,2018790,MW00000,2021G400,16.4,11.3,13.3,,8.2
1824,3000    ,17000,2018790,MOG0095,2007G400,15.5,10.7,10.0,14.2,
1825,3000    ,17000,2018790,MOG0095,2011G400,16.1,10.5,11.4,14.9,
1826,3000    ,17000,2018790,MOG0095,2015G400,16.5,10.2,12.3,15.4,8.0
1827,3000    ,17000,2018790,MOG0095,2017G400,16.4,11.1,12.6,15.3,8.6
1828,3000    ,17000,2018790,MOG0095,2019G400,16.2,10.7,12.4,14.7,7.6
1829,3000    ,17000,2018790,MOG0095,2021G400,16.3,10.8,12.9,,7.7
1830,3000    ,17000,2018790,MBG0095,2007G400,15.7,12.8,12.4,15.3,
1831,3000    ,17000,2018790,MBG0095,2011G400,16.3,11.8,12.8,15.7,
1832,3000    ,17000,2018790,MBG0095,2015G400,16.7,11.7,13.7,16.2,9.4
1833,3000    ,17000,2018790,MBG0095,2017G400,16.5,12.3,13.7,15.9,9.9
1834,3000    ,17000,2018790,MBG0095,2019G400,16.3,11.8,13.5,15.4,8.8
1835,3000    ,17000,2018790,MBG0095,2021G400,16.4,11.8,13.8,,8.8
1836,3000    ,17500,2018700,MW00000,2007G400,9.9,4.9,5.8,8.5,
1837,3000    ,17500,2018700,MW00000,2011G400,10.5,5.2,6.6,9.1,
1838,3000    ,17500,2018700,MW00000,2015G400,10.5,5.6,5.9,9.5,4.8
1839,3000    ,17500,2018700,MW00000,2017G400,10.7,5.9,6.0,9.4,4.6
1840,3000    ,17500,2018700,MW00000,2019G400,10.6,6.1,6.7,9.7,4.5
1841,3000    ,17500,2018700,MW00000,2021G400,10.8,6.1,7.2,,4.4
1842,3000    ,17500,2018700,MOG0095,2007G400,9.9,4.3,5.1,8.0,
1843,3000    ,17500,2018700,MOG0095,2011G400,10.5,4.8,6.1,8.7,
1844,3000    ,17500,2018700,MOG0095,2015G400,10.4,5.2,5.5,9.2,4.3
1845,3000    ,17500,2018700,MOG0095,2017G400,10.6,5.4,5.6,9.1,4.2
1846,3000    ,17500,2018700,MOG0095,2019G400,10.6,5.7,6.3,9.4,4.1
1847,3000    ,17500,2018700,MOG0095,2021G400,10.7,5.7,6.8,,4.0
1848,3000    ,17500,2018700,MBG0095,2007G400,10.0,5.5,6.5,9.0,
1849,3000    ,17500,2018700,MBG0095,2011G400,10.6,5.6,7.0,9.4,
1850,3000    ,17500,2018700,MBG0095,2015G400,10.5,6.1,6.3,9.8,5.2
1851,3000    ,17500,2018700,MBG0095,2017G400,10.7,6.3,6.4,9.7,5.0
1852,3000    ,17500,2018700,MBG0095,2019G400,10.7,6.5,7.1,9.9,4.9
1853,3000    ,17500,2018700,MBG0095,2021G400,10.8,6.5,7.5,,4.8
1854,3000    ,17500,2018740,MW00000,2007G400,10.8,6.1,7.5,10.5,
1855,3000    ,17500,2018740,MW00000,2011G400,11.3,6.6,7.7,10.2,
1856,3000    ,17500,2018740,MW00000,2015G400,11.9,6.9,8.1,10.9,5.3
1857,3000    ,17500,2018740,MW00000,2017G400,11.7,6.9,8.2,10.8,5.2
1858,3000    ,17500,2018740,MW00000,2019G400,11.4,7.3,8.4,10.6,4.9
1859,3000    ,17500,2018740,MW00000,2021G400,11.7,7.1,8.3,,5.0
1860,3000    ,17500,2018740,MOG0095,2007G400,10.7,5.1,6.4,10.0,
1861,3000    ,17500,2018740,MOG0095,2011G400,11.3,6.1,7.1,9.9,
1862,3000    ,17500,2018740,MOG0095,2015G400,11.8,6.4,7.5,10.5,4.8
1863,3000    ,17500,2018740,MOG0095,2017G400,11.7,6.3,7.7,10.5,4.6
1864,3000    ,17500,2018740,MOG0095,2019G400,11.4,6.8,8.0,10.4,4.4
1865,3000    ,17500,2018740,MOG0095,2021G400,11.6,6.6,7.9,,4.5
1866,3000    ,17500,2018740,MBG0095,2007G400,10.8,7.0,8.6,10.9,
1867,3000    ,17500,2018740,MBG0095,2011G400,11.4,7.1,8.2,10.6,
1868,3000    ,17500,2018740,MBG0095,2015G400,11.9,7.5,8.6,11.2,5.9
1869,3000    ,17500,2018740,MBG0095,2017G400,11.7,7.4,8.7,11.1,5.7
1870,3000    ,17500,2018740,MBG0095,2019G400,11.5,7.7,8.8,10.9,5.3
1871,3000    ,17500,2018740,MBG0095,2021G400,11.7,7.5,8.7,,5.4
1872,3000    ,17500,2018790,MW00000,2007G400,11.9,8.6,7.8,11.6,
1873,3000    ,17500,2018790,MW00000,2011G400,12.4,8.2,8.7,11.7,
1874,3000    ,17500,2018790,MW00000,2015G400,12.7,8.2,9.3,12.1,6.1
1875,3000    ,17500,2018790,MW00000,2017G400,12.5,8.9,9.6,11.9,6.6
1876,3000    ,17500,2018790,MW00000,2019G400,12.5,8.2,9.4,11.5,5.8
1877,3000    ,17500,2018790,MW00000,2021G400,12.6,8.4,9.7,,5.9
1878,3000    ,17500,2018790,MOG0095,2007G400,11.8,7.5,6.5,11.2,
1879,3000    ,17500,2018790,MOG0095,2011G400,12.4,7.6,7.9,11.4,
1880,3000    ,17500,2018790,MOG0095,2015G400,12.7,7.5,8.6,11.7,5.4
1881,3000    ,17500,2018790,MOG0095,2017G400,12.5,8.2,9.0,11.5,5.9
1882,3000    ,17500,2018790,MOG0095,2019G400,12.4,7.6,8.8,11.1,5.2
1883,3000    ,17500,2018790,MOG0095,2021G400,12.5,7.9,9.2,,5.4
1884,3000    ,17500,2018790,MBG0095,2007G400,12.0,9.7,9.0,12.0,
1885,3000    ,17500,2018790,MBG0095,2011G400,12.5,8.9,9.4,12.1,
1886,3000    ,17500,2018790,MBG0095,2015G400,12.8,9.0,10.0,12.5,6.8
1887,3000    ,17500,2018790,MBG0095,2017G400,12.6,9.5,10.2,12.2,7.3
1888,3000    ,17500,2018790,MBG0095,2019G400,12.5,8.8,9.9,11.8,6.4
1889,3000    ,17500,2018790,MBG0095,2021G400,12.7,8.9,10.2,,6.5
1890,3000    ,18000,2018700,MW00000,2007G400,7.2,3.5,3.7,6.1,
1891,3000    ,18000,2018700,MW00000,2011G400,7.7,3.6,4.1,6.4,
1892,3000    ,18000,2018700,MW00000,2015G400,7.6,3.7,3.1,6.8,2.9
1893,3000    ,18000,2018700,MW00000,2017G400,7.8,4.2,3.5,6.7,3.0
1894,3000    ,18000,2018700,MW00000,2019G400,7.8,4.3,4.3,7.0,3.0
1895,3000    ,18000,2018700,MW00000,2021G400,7.8,4.1,4.6,,2.8
1896,3000    ,18000,2018700,MOG0095,2007G400,7.2,2.9,2.9,5.5,
1897,3000    ,18000,2018700,MOG0095,2011G400,7.7,3.2,3.6,6.0,
1898,3000    ,18000,2018700,MOG0095,2015G400,7.5,3.3,2.7,6.5,2.5
1899,3000    ,18000,2018700,MOG0095,2017G400,7.7,3.8,3.1,6.4,2.6
1900,3000    ,18000,2018700,MOG0095,2019G400,7.7,3.9,3.9,6.7,2.6
1901,3000    ,18000,2018700,MOG0095,2021G400,7.8,3.6,4.2,,2.4
1902,3000    ,18000,2018700,MBG0095,2007G400,7.3,4.2,4.4,6.7,
1903,3000    ,18000,2018700,MBG0095,2011G400,7.7,4.0,4.7,6.8,
1904,3000    ,18000,2018700,MBG0095,2015G400,7.6,4.2,3.5,7.0,3.3
1905,3000    ,18000,2018700,MBG0095,2017G400,7.8,4.7,3.9,7.0,3.4
1906,3000    ,18000,2018700,MBG0095,2019G400,7.9,4.7,4.8,7.3,3.4
1907,3000    ,18000,2018700,MBG0095,2021G400,7.9,4.5,5.0,,3.2
1908,3000    ,18000,2018740,MW00000,2007G400,8.0,3.7,4.7,7.8,
1909,3000    ,18000,2018740,MW00000,2011G400,8.2,4.7,5.2,7.3,
1910,3000    ,18000,2018740,MW00000,2015G400,8.6,4.6,5.1,7.8,3.6
1911,3000    ,18000,2018740,MW00000,2017G400,8.4,4.5,5.3,7.8,3.2
1912,3000    ,18000,2018740,MW00000,2019G400,8.2,5.0,5.4,7.5,3.0
1913,3000    ,18000,2018740,MW00000,2021G400,8.5,4.8,5.3,,3.2
1914,3000    ,18000,2018740,MOG0095,2007G400,8.0,2.6,3.4,7.3,
1915,3000    ,18000,2018740,MOG0095,2011G400,8.2,4.2,4.5,6.9,
1916,3000    ,18000,2018740,MOG0095,2015G400,8.6,4.1,4.6,7.4,3.1
1917,3000    ,18000,2018740,MOG0095,2017G400,8.4,4.0,4.8,7.4,2.7
1918,3000    ,18000,2018740,MOG0095,2019G400,8.1,4.5,4.9,7.2,2.5
1919,3000    ,18000,2018740,MOG0095,2021G400,8.4,4.3,4.8,,2.7
1920,3000    ,18000,2018740,MBG0095,2007G400,8.1,4.7,6.0,8.2,
1921,3000    ,18000,2018740,MBG0095,2011G400,8.3,5.2,5.8,7.8,
1922,3000    ,18000,2018740,MBG0095,2015G400,8.7,5.2,5.7,8.2,4.2
1923,3000    ,18000,2018740,MBG0095,2017G400,8.5,5.1,5.8,8.1,3.7
1924,3000    ,18000,2018740,MBG0095,2019G400,8.3,5.5,5.9,7.8,3.4
1925,3000    ,18000,2018740,MBG0095,2021G400,8.5,5.3,5.8,,3.7
1926,3000    ,18000,2018790,MW00000,2007G400,8.7,6.7,5.1,8.5,
1927,3000    ,18000,2018790,MW00000,2011G400,9.0,5.5,5.4,8.5,
1928,3000    ,18000,2018790,MW00000,2015G400,9.3,5.6,6.0,8.7,3.3
1929,3000    ,18000,2018790,MW00000,2017G400,9.1,5.8,6.1,8.5,3.8
1930,3000    ,18000,2018790,MW00000,2019G400,9.1,5.4,5.9,8.2,3.5
1931,3000    ,18000,2018790,MW00000,2021G400,9.2,6.0,6.3,,3.9
1932,3000    ,18000,2018790,MOG0095,2007G400,8.6,5.5,3.7,8.1,
1933,3000    ,18000,2018790,MOG0095,2011G400,8.9,4.8,4.6,8.0,
1934,3000    ,18000,2018790,MOG0095,2015G400,9.2,4.9,5.2,8.3,2.6
1935,3000    ,18000,2018790,MOG0095,2017G400,9.0,5.1,5.5,8.1,3.1
1936,3000    ,18000,2018790,MOG0095,2019G400,9.0,4.7,5.3,7.8,2.9
1937,3000    ,18000,2018790,MOG0095,2021G400,9.1,5.4,5.7,,3.3
1938,3000    ,18000,2018790,MBG0095,2007G400,8.8,7.8,6.4,8.9,
1939,3000    ,18000,2018790,MBG0095,2011G400,9.1,6.2,6.2,8.9,
1940,3000    ,18000,2018790,MBG0095,2015G400,9.4,6.4,6.8,9.1,4.0
1941,3000    ,18000,2018790,MBG0095,2017G400,9.1,6.4,6.8,8.8,4.5
1942,3000    ,18000,2018790,MBG0095,2019G400,9.1,6.0,6.6,8.6,4.2
1943,3000    ,18000,2018790,MBG0095,2021G400,9.3,6.6,6.9,,4.5
1944,4000    ,10010,2018700,MW00000,2007G400,81.2,57.0,64.4,70.0,
1945,4000    ,10010,2018700,MW00000,2011G400,81.5,57.5,64.5,69.6,
1946,4000    ,10010,2018700,MW00000,2015G400,81.4,56.5,64.3,68.9,51.6
1947,4000    ,10010,2018700,MW00000,2017G400,81.4,56.1,64.8,68.2,50.5
1948,4000    ,10010,2018700,MW00000,2019G400,80.8,55.6,64.5,66.0,50.6
1949,4000    ,10010,2018700,MW00000,2021G400,80.6,53.7,62.4,,48.5
1950,4000    ,10010,2018700,MOG0095,2007G400,81.1,55.7,,68.7,
1951,4000    ,10010,2018700,MOG0095,2011G400,81.4,56.5,,68.5,
1952,4000    ,10010,2018700,MOG0095,2015G400,81.3,55.3,,67.9,
1953,4000    ,10010,2018700,MOG0095,2017G400,81.3,54.7,,67.0,
1954,4000    ,10010,2018700,MOG0095,2019G400,80.6,54.2,,64.7,
1955,4000    ,10010,2018700,MOG0095,2021G400,80.3,52.3,,,
1956,4000    ,10010,2018700,MBG0095,2007G400,81.3,58.3,,71.4,
1957,4000    ,10010,2018700,MBG0095,2011G400,81.7,58.4,,70.6,
1958,4000    ,10010,2018700,MBG0095,2015G400,81.5,57.7,,69.9,
1959,4000    ,10010,2018700,MBG0095,2017G400,81.6,57.4,,69.4,
1960,4000    ,10010,2018700,MBG0095,2019G400,81.1,57.0,,67.3,
1961,4000    ,10010,2018700,MBG0095,2021G400,80.9,55.1,,,
1962,4000    ,10010,2018740,MW00000,2007G400,83.5,67.0,72.0,75.3,
1963,4000    ,10010,2018740,MW00000,2011G400,83.7,65.5,71.4,74.0,
1964,4000    ,10010,2018740,MW00000,2015G400,84.3,64.3,71.5,74.7,56.8
1965,4000    ,10010,2018740,MW00000,2017G400,84.0,64.2,72.7,73.7,56.3
1966,4000    ,10010,2018740,MW00000,2019G400,83.9,64.9,73.1,72.3,56.5
1967,4000    ,10010,2018740,MW00000,2021G400,83.9,63.4,72.5,,55.6
1968,4000    ,10010,2018740,MOG0095,2007G400,83.4,65.5,,73.9,
1969,4000    ,10010,2018740,MOG0095,2011G400,83.6,64.7,,72.8,
1970,4000    ,10010,2018740,MOG0095,2015G400,84.2,63.3,,73.7,
1971,4000    ,10010,2018740,MOG0095,2017G400,83.9,63.2,,72.8,
1972,4000    ,10010,2018740,MOG0095,2019G400,83.8,64.0,,71.3,
1973,4000    ,10010,2018740,MOG0095,2021G400,83.8,62.5,,,
1974,4000    ,10010,2018740,MBG0095,2007G400,83.7,68.5,,76.8,
1975,4000    ,10010,2018740,MBG0095,2011G400,83.8,66.4,,75.1,
1976,4000    ,10010,2018740,MBG0095,2015G400,84.4,65.2,,75.6,
1977,4000    ,10010,2018740,MBG0095,2017G400,84.1,65.1,,74.7,
1978,4000    ,10010,2018740,MBG0095,2019G400,84.0,65.9,,73.3,
1979,4000    ,10010,2018740,MBG0095,2021G400,84.0,64.3,,,
1980,4000    ,10010,2018790,MW00000,2007G400,84.9,72.1,74.4,77.4,
1981,4000    ,10010,2018790,MW00000,2011G400,84.8,70.3,75.9,75.6,
1982,4000    ,10010,2018790,MW00000,2015G400,85.3,70.6,77.0,75.9,61.9
1983,4000    ,10010,2018790,MW00000,2017G400,85.7,71.1,77.2,75.8,61.4
1984,4000    ,10010,2018790,MW00000,2019G400,85.6,70.4,77.3,73.4,62.0
1985,4000    ,10010,2018790,MW00000,2021G400,85.4,69.7,77.5,,60.9
1986,4000    ,10010,2018790,MOG0095,2007G400,84.7,70.3,,75.9,
1987,4000    ,10010,2018790,MOG0095,2011G400,84.7,69.0,,74.6,
1988,4000    ,10010,2018790,MOG0095,2015G400,85.2,69.4,,74.9,
1989,4000    ,10010,2018790,MOG0095,2017G400,85.6,69.9,,74.8,
1990,4000    ,10010,2018790,MOG0095,2019G400,85.5,69.3,,72.4,
1991,4000    ,10010,2018790,MOG0095,2021G400,85.3,68.6,,,
1992,4000    ,10010,2018790,MBG0095,2007G400,85.1,73.9,,79.0,
1993,4000    ,10010,2018790,MBG0095,2011G400,84.9,71.6,,76.6,
1994,4000    ,10010,2018790,MBG0095,2015G400,85.5,71.8,,76.9,
1995,4000    ,10010,2018790,MBG0095,2017G400,85.8,72.2,,76.8,
1996,4000    ,10010,2018790,MBG0095,2019G400,85.7,71.5,,74.4,
1997,4000    ,10010,2018790,MBG0095,2021G400,85.5,70.7,,,
1998,4000    ,10100,2018700,MW00000,2007G400,81.1,56.8,64.2,69.9,
1999,4000    ,10100,2018700,MW00000,2011G400,81.4,57.2,64.3,69.4,
2000,4000    ,10100,2018700,MW00000,2015G400,81.2,56.3,64.0,68.7,51.3
2001,4000    ,10100,2018700,MW00000,2017G400,81.3,55.8,64.6,68.0,50.2
2002,4000    ,10100,2018700,MW00000,2019G400,80.8,55.4,64.4,65.9,50.3
2003,4000    ,10100,2018700,MW00000,2021G400,80.5,53.5,62.2,,48.3
2004,4000    ,10100,2018700,MOG0095,2007G400,81.1,55.5,,68.5,
2005,4000    ,10100,2018700,MOG0095,2011G400,81.3,56.3,,68.3,
2006,4000    ,10100,2018700,MOG0095,2015G400,81.2,55.1,,67.7,50.1
2007,4000    ,10100,2018700,MOG0095,2017G400,81.2,54.4,,66.9,48.8
2008,4000    ,10100,2018700,MOG0095,2019G400,80.7,54.1,,64.6,48.9
2009,4000    ,10100,2018700,MOG0095,2021G400,80.4,52.1,,,46.8
2010,4000    ,10100,2018700,MBG0095,2007G400,81.2,58.1,,71.3,
2011,4000    ,10100,2018700,MBG0095,2011G400,81.4,58.2,,70.4,
2012,4000    ,10100,2018700,MBG0095,2015G400,81.3,57.4,,69.6,52.5
2013,4000    ,10100,2018700,MBG0095,2017G400,81.3,57.1,,69.2,51.5
2014,4000    ,10100,2018700,MBG0095,2019G400,80.9,56.8,,67.2,51.7
2015,4000    ,10100,2018700,MBG0095,2021G400,80.6,54.9,,,49.7
2016,4000    ,10100,2018740,MW00000,2007G400,83.3,66.8,71.8,75.1,
2017,4000    ,10100,2018740,MW00000,2011G400,83.5,65.2,71.2,73.7,
2018,4000    ,10100,2018740,MW00000,2015G400,84.1,64.0,71.2,74.4,56.4
2019,4000    ,10100,2018740,MW00000,2017G400,83.8,63.9,72.4,73.5,56.0
2020,4000    ,10100,2018740,MW00000,2019G400,83.6,64.7,72.8,72.0,56.1
2021,4000    ,10100,2018740,MW00000,2021G400,83.7,63.1,72.3,,55.3
2022,4000    ,10100,2018740,MOG0095,2007G400,83.2,65.3,,73.7,
2023,4000    ,10100,2018740,MOG0095,2011G400,83.4,64.4,,72.6,
2024,4000    ,10100,2018740,MOG0095,2015G400,84.0,63.0,,73.5,55.5
2025,4000    ,10100,2018740,MOG0095,2017G400,83.7,63.0,,72.5,55.0
2026,4000    ,10100,2018740,MOG0095,2019G400,83.5,63.7,,71.1,55.2
2027,4000    ,10100,2018740,MOG0095,2021G400,83.6,62.2,,,54.4
2028,4000    ,10100,2018740,MBG0095,2007G400,83.4,68.3,,76.6,
2029,4000    ,10100,2018740,MBG0095,2011G400,83.5,66.1,,74.9,
2030,4000    ,10100,2018740,MBG0095,2015G400,84.1,64.9,,75.4,57.4
2031,4000    ,10100,2018740,MBG0095,2017G400,83.8,64.8,,74.4,57.0
2032,4000    ,10100,2018740,MBG0095,2019G400,83.7,65.6,,73.0,57.1
2033,4000    ,10100,2018740,MBG0095,2021G400,83.8,64.1,,,56.3
2034,4000    ,10100,2018790,MW00000,2007G400,84.6,71.8,74.1,77.2,
2035,4000    ,10100,2018790,MW00000,2011G400,84.5,70.0,75.6,75.4,
2036,4000    ,10100,2018790,MW00000,2015G400,85.0,70.2,76.7,75.6,61.6
2037,4000    ,10100,2018790,MW00000,2017G400,85.4,70.8,77.0,75.5,61.1
2038,4000    ,10100,2018790,MW00000,2019G400,85.3,70.0,77.0,73.2,61.7
2039,4000    ,10100,2018790,MW00000,2021G400,85.1,69.3,77.2,,60.5
2040,4000    ,10100,2018790,MOG0095,2007G400,84.5,69.9,,75.6,
2041,4000    ,10100,2018790,MOG0095,2011G400,84.4,68.7,,74.4,
2042,4000    ,10100,2018790,MOG0095,2015G400,84.9,69.1,,74.6,60.3
2043,4000    ,10100,2018790,MOG0095,2017G400,85.3,69.6,,74.5,59.9
2044,4000    ,10100,2018790,MOG0095,2019G400,85.2,68.9,,72.2,60.5
2045,4000    ,10100,2018790,MOG0095,2021G400,85.0,68.3,,,59.5
2046,4000    ,10100,2018790,MBG0095,2007G400,84.8,73.6,,78.8,
2047,4000    ,10100,2018790,MBG0095,2011G400,84.6,71.2,,76.4,
2048,4000    ,10100,2018790,MBG0095,2015G400,85.1,71.4,,76.6,62.8
2049,4000    ,10100,2018790,MBG0095,2017G400,85.5,71.9,,76.5,62.3
2050,4000    ,10100,2018790,MBG0095,2019G400,85.4,71.1,,74.2,62.8
2051,4000    ,10100,2018790,MBG0095,2021G400,85.2,70.3,,,61.6
2052,4000    ,10500,2018700,MW00000,2007G400,77.3,53.3,60.3,66.1,
2053,4000    ,10500,2018700,MW00000,2011G400,77.5,53.4,60.4,65.6,
2054,4000    ,10500,2018700,MW00000,2015G400,77.3,52.4,60.1,64.9,47.5
2055,4000    ,10500,2018700,MW00000,2017G400,77.4,52.0,60.7,64.3,46.3
2056,4000    ,10500,2018700,MW00000,2019G400,76.9,51.6,60.4,62.3,46.5
2057,4000    ,10500,2018700,MW00000,2021G400,76.6,49.6,58.3,,44.4
2058,4000    ,10500,2018700,MOG0095,2007G400,77.2,52.0,,64.8,
2059,4000    ,10500,2018700,MOG0095,2011G400,77.4,52.5,,64.5,
2060,4000    ,10500,2018700,MOG0095,2015G400,77.2,51.2,,63.9,46.2
2061,4000    ,10500,2018700,MOG0095,2017G400,77.3,50.7,,63.2,45.0
2062,4000    ,10500,2018700,MOG0095,2019G400,76.8,50.2,,61.0,45.1
2063,4000    ,10500,2018700,MOG0095,2021G400,76.5,48.2,,,43.0
2064,4000    ,10500,2018700,MBG0095,2007G400,77.3,54.5,,67.5,
2065,4000    ,10500,2018700,MBG0095,2011G400,77.5,54.3,,66.7,
2066,4000    ,10500,2018700,MBG0095,2015G400,77.3,53.5,,65.9,48.7
2067,4000    ,10500,2018700,MBG0095,2017G400,77.4,53.3,,65.5,47.7
2068,4000    ,10500,2018700,MBG0095,2019G400,76.9,52.9,,63.6,47.9
2069,4000    ,10500,2018700,MBG0095,2021G400,76.7,51.0,,,45.9
2070,4000    ,10500,2018740,MW00000,2007G400,79.4,63.0,67.9,71.4,
2071,4000    ,10500,2018740,MW00000,2011G400,79.6,61.4,67.2,70.2,
2072,4000    ,10500,2018740,MW00000,2015G400,80.1,60.2,67.3,70.7,52.6
2073,4000    ,10500,2018740,MW00000,2017G400,79.8,60.1,68.5,69.8,52.1
2074,4000    ,10500,2018740,MW00000,2019G400,79.7,60.8,68.9,68.4,52.3
2075,4000    ,10500,2018740,MW00000,2021G400,79.8,59.3,68.3,,51.5
2076,4000    ,10500,2018740,MOG0095,2007G400,79.3,61.4,,70.0,
2077,4000    ,10500,2018740,MOG0095,2011G400,79.5,60.6,,69.2,
2078,4000    ,10500,2018740,MOG0095,2015G400,80.1,59.2,,69.9,51.6
2079,4000    ,10500,2018740,MOG0095,2017G400,79.8,59.2,,68.9,51.2
2080,4000    ,10500,2018740,MOG0095,2019G400,79.6,59.9,,67.5,51.3
2081,4000    ,10500,2018740,MOG0095,2021G400,79.7,58.4,,,50.5
2082,4000    ,10500,2018740,MBG0095,2007G400,79.5,64.5,,72.8,
2083,4000    ,10500,2018740,MBG0095,2011G400,79.6,62.3,,71.3,
2084,4000    ,10500,2018740,MBG0095,2015G400,80.2,61.1,,71.6,53.6
2085,4000    ,10500,2018740,MBG0095,2017G400,79.9,61.0,,70.7,53.1
2086,4000    ,10500,2018740,MBG0095,2019G400,79.8,61.7,,69.3,53.2
2087,4000    ,10500,2018740,MBG0095,2021G400,79.8,60.2,,,52.5
2088,4000    ,10500,2018790,MW00000,2007G400,80.7,68.0,70.2,73.8,
2089,4000    ,10500,2018790,MW00000,2011G400,80.6,66.2,71.6,72.1,
2090,4000    ,10500,2018790,MW00000,2015G400,81.1,66.4,72.7,72.1,57.7
2091,4000    ,10500,2018790,MW00000,2017G400,81.4,66.9,73.0,71.9,57.2
2092,4000    ,10500,2018790,MW00000,2019G400,81.3,66.2,73.0,70.0,57.8
2093,4000    ,10500,2018790,MW00000,2021G400,81.1,65.5,73.2,,56.6
