ID,Geslacht,Leeftijd,ZorgvormZvwZorgkosten,Perioden,PersonenMetZvwZorgkostenRelatief_1,GemiddeldeZorgkostenAllePersonen_2,GemiddeldeZorgkostenGebruikers_3,Zorgkosten50ePercentielGebruikers_4,Zorgkosten95ePercentielGebruikers_5,Zorgkosten99ePercentielGebruikers_6
259,T001038,70502  ,A042750,2023JJ00,6.6,41.0,614.0,265.0,2376.0,4046.0
260,T001038,70502  ,A042751,2020JJ00,10.8,70.0,645.0,218.0,2649.0,6324.0
261,T001038,70502  ,A042751,2021JJ00,11.0,74.0,676.0,230.0,2737.0,6912.0
262,T001038,70502  ,A042751,2022JJ00,11.3,76.0,682.0,231.0,2765.0,6936.0
263,T001038,70502  ,A042751,2023JJ00,11.5,81.0,712.0,240.0,2891.0,7187.0
264,T001038,70502  ,A042752,2020JJ00,2.7,29.0,1100.0,792.0,2707.0,6028.0
265,T001038,70502  ,A042752,2021JJ00,2.8,33.0,1152.0,819.0,2854.0,6330.0
266,T001038,70502  ,A042752,2022JJ00,2.8,32.0,1160.0,838.0,2799.0,6360.0
267,T001038,70502  ,A042752,2023JJ00,2.7,33.0,1247.0,903.0,2966.0,6908.0
268,T001038,70502  ,A042753,2020JJ00,0.8,12.0,1403.0,186.0,6163.0,20576.0
269,T001038,70502  ,A042753,2021JJ00,0.9,12.0,1304.0,161.0,6065.0,19306.0
270,T001038,70502  ,A042753,2022JJ00,1.4,16.0,1155.0,173.0,5232.0,16389.0
271,T001038,70502  ,A042753,2023JJ00,1.3,15.0,1127.0,193.0,4935.0,15675.0
272,T001038,70502  ,A042756,2020JJ00,0.0,6.0,15308.0,11999.0,36114.0,56444.0
273,T001038,70502  ,A042756,2021JJ00,0.0,7.0,15595.0,12751.0,37407.0,60118.0
274,T001038,70502  ,A042756,2022JJ00,0.0,7.0,15719.0,12362.0,38494.0,52740.0
275,T001038,70502  ,A042756,2023JJ00,0.0,7.0,16289.0,13314.0,40603.0,56725.0
276,T001038,70502  ,A052781,2020JJ00,,,,,,
277,T001038,70502  ,A052781,2021JJ00,,,,,,
278,T001038,70502  ,A052781,2022JJ00,6.4,326.0,4937.0,1873.0,17224.0,55956.0
279,T001038,70502  ,A052781,2023JJ00,6.7,353.0,5175.0,1972.0,18187.0,58601.0
280,T001038,70502  ,A042747,2020JJ00,1.1,55.0,5117.0,1362.0,22720.0,46187.0
281,T001038,70502  ,A042747,2021JJ00,1.1,53.0,4872.0,1301.0,21556.0,44273.0
282,T001038,70502  ,A042747,2022JJ00,1.0,50.0,4793.0,1303.0,20907.0,43546.0
283,T001038,70502  ,A042747,2023JJ00,1.0,52.0,5021.0,1389.0,22074.0,44847.0
284,T001038,70502  ,A042757,2020JJ00,0.1,2.0,2779.0,1093.0,8650.0,22804.0
285,T001038,70502  ,A042757,2021JJ00,0.1,3.0,2865.0,969.0,8043.0,24382.0
286,T001038,70502  ,A042757,2022JJ00,0.1,2.0,2722.0,1027.0,8054.0,21623.0
287,T001038,70502  ,A042757,2023JJ00,0.1,3.0,3191.0,966.0,8709.0,41027.0
288,T001038,70502  ,A049496,2020JJ00,0.0,3.0,8179.0,4917.0,25876.0,49344.0
289,T001038,70502  ,A049496,2021JJ00,0.0,4.0,8743.0,5126.0,28564.0,50804.0
290,T001038,70502  ,A049496,2022JJ00,0.0,4.0,9820.0,5469.0,33049.0,58349.0
291,T001038,70502  ,A049496,2023JJ00,0.0,4.0,10711.0,6065.0,34645.0,76519.0
292,T001038,70502  ,A042754,2020JJ00,1.6,18.0,1076.0,1231.0,1464.0,2606.0
293,T001038,70502  ,A042754,2021JJ00,1.6,15.0,900.0,868.0,1469.0,2250.0
294,T001038,70502  ,A042754,2022JJ00,,,,,,
295,T001038,70502  ,A042754,2023JJ00,,,,,,
296,T001038,70502  ,A042755,2020JJ00,3.9,290.0,6973.0,2720.0,23993.0,73823.0
297,T001038,70502  ,A042755,2021JJ00,3.8,192.0,4901.0,2421.0,18102.0,54377.0
298,T001038,70502  ,A042755,2022JJ00,,,,,,
299,T001038,70502  ,A042755,2023JJ00,,,,,,
300,T001038,70502  ,A042760,2020JJ00,0.9,6.0,560.0,196.0,2210.0,2459.0
301,T001038,70502  ,A042760,2021JJ00,1.0,8.0,731.0,130.0,2416.0,11448.0
302,T001038,70502  ,A042760,2022JJ00,1.0,6.0,646.0,102.0,1500.0,12742.0
303,T001038,70502  ,A042760,2023JJ00,1.7,8.0,461.0,75.0,750.0,10092.0
304,T001038,53986  ,T001338,2020JJ00,99.4,4299.0,4382.0,1187.0,18566.0,54315.0
305,T001038,53986  ,T001338,2021JJ00,99.4,4550.0,4623.0,1286.0,19411.0,56118.0
306,T001038,53986  ,T001338,2022JJ00,99.4,4724.0,4817.0,1382.0,20106.0,56338.0
307,T001038,53986  ,T001338,2023JJ00,99.4,4990.0,5128.0,1494.0,21232.0,59871.0
308,T001038,53986  ,A042743,2020JJ00,98.9,207.0,212.0,158.0,488.0,972.0
309,T001038,53986  ,A042743,2021JJ00,98.9,226.0,227.0,173.0,509.0,984.0
310,T001038,53986  ,A042743,2022JJ00,98.9,235.0,237.0,181.0,532.0,986.0
311,T001038,53986  ,A042743,2023JJ00,98.8,258.0,261.0,200.0,579.0,1084.0
312,T001038,53986  ,A042745,2020JJ00,70.5,85.0,123.0,62.0,384.0,580.0
313,T001038,53986  ,A042745,2021JJ00,71.5,88.0,124.0,65.0,389.0,603.0
314,T001038,53986  ,A042745,2022JJ00,76.1,87.0,116.0,39.0,388.0,578.0
315,T001038,53986  ,A042745,2023JJ00,93.8,88.0,95.0,25.0,341.0,499.0
316,T001038,53986  ,A042744,2020JJ00,77.9,2521.0,3283.0,655.0,14192.0,45000.0
317,T001038,53986  ,A042744,2021JJ00,79.8,2768.0,3492.0,722.0,14873.0,47029.0
318,T001038,53986  ,A042744,2022JJ00,80.7,2836.0,3552.0,763.0,15307.0,45946.0
319,T001038,53986  ,A042744,2023JJ00,81.6,3016.0,3762.0,822.0,16152.0,48909.0
320,T001038,53986  ,A042746,2020JJ00,84.7,536.0,662.0,245.0,2232.0,5654.0
321,T001038,53986  ,A042746,2021JJ00,84.8,526.0,658.0,248.0,2251.0,5671.0
322,T001038,53986  ,A042746,2022JJ00,85.2,552.0,695.0,255.0,2384.0,5903.0
323,T001038,53986  ,A042746,2023JJ00,84.9,556.0,721.0,263.0,2430.0,6118.0
324,T001038,53986  ,A042748,2020JJ00,5.7,39.0,688.0,357.0,2543.0,4370.0
325,T001038,53986  ,A042748,2021JJ00,5.8,43.0,728.0,400.0,2657.0,4457.0
326,T001038,53986  ,A042748,2022JJ00,5.8,43.0,731.0,405.0,2646.0,4475.0
327,T001038,53986  ,A042748,2023JJ00,5.7,46.0,797.0,454.0,2883.0,4769.0
328,T001038,53986  ,A042749,2020JJ00,0.0,0.0,,,,
329,T001038,53986  ,A042749,2021JJ00,0.0,,,,,
330,T001038,53986  ,A042749,2022JJ00,0.0,,,,,
331,T001038,53986  ,A042749,2023JJ00,0.0,0.0,,,,
332,T001038,53986  ,A042750,2020JJ00,9.2,55.0,605.0,274.0,2210.0,3615.0
333,T001038,53986  ,A042750,2021JJ00,10.1,73.0,713.0,329.0,2575.0,4121.0
334,T001038,53986  ,A042750,2022JJ00,10.7,77.0,713.0,338.0,2586.0,4123.0
335,T001038,53986  ,A042750,2023JJ00,11.0,84.0,764.0,365.0,2768.0,4382.0
336,T001038,53986  ,A042751,2020JJ00,24.5,178.0,728.0,311.0,2677.0,5762.0
337,T001038,53986  ,A042751,2021JJ00,24.8,181.0,735.0,316.0,2698.0,5799.0
338,T001038,53986  ,A042751,2022JJ00,25.3,188.0,749.0,325.0,2736.0,5876.0
339,T001038,53986  ,A042751,2023JJ00,25.6,198.0,783.0,328.0,2879.0,6203.0
340,T001038,53986  ,A042752,2020JJ00,6.5,76.0,1151.0,800.0,2959.0,5954.0
341,T001038,53986  ,A042752,2021JJ00,6.8,82.0,1205.0,827.0,3110.0,6260.0
342,T001038,53986  ,A042752,2022JJ00,6.8,82.0,1206.0,847.0,3016.0,6176.0
343,T001038,53986  ,A042752,2023JJ00,6.7,86.0,1288.0,908.0,3151.0,6463.0
344,T001038,53986  ,A042753,2020JJ00,1.2,23.0,1886.0,194.0,9062.0,27116.0
345,T001038,53986  ,A042753,2021JJ00,1.2,23.0,1887.0,183.0,9062.0,26453.0
346,T001038,53986  ,A042753,2022JJ00,1.8,32.0,1718.0,184.0,8400.0,24977.0
347,T001038,53986  ,A042753,2023JJ00,1.8,30.0,1643.0,186.0,7894.0,23117.0
348,T001038,53986  ,A042756,2020JJ00,0.5,75.0,13918.0,11750.0,33833.0,45719.0
349,T001038,53986  ,A042756,2021JJ00,0.6,83.0,14169.0,12075.0,35329.0,46633.0
350,T001038,53986  ,A042756,2022JJ00,0.6,86.0,14206.0,12239.0,36055.0,47985.0
351,T001038,53986  ,A042756,2023JJ00,0.6,94.0,14956.0,13048.0,38632.0,51643.0
352,T001038,53986  ,A052781,2020JJ00,,,,,,
353,T001038,53986  ,A052781,2021JJ00,,,,,,
354,T001038,53986  ,A052781,2022JJ00,3.3,189.0,5512.0,1702.0,21121.0,77214.0
355,T001038,53986  ,A052781,2023JJ00,3.4,201.0,5798.0,1811.0,21972.0,79909.0
356,T001038,53986  ,A042747,2020JJ00,6.0,289.0,4905.0,1714.0,19599.0,36599.0
357,T001038,53986  ,A042747,2021JJ00,6.0,285.0,4748.0,1683.0,18949.0,35258.0
358,T001038,53986  ,A042747,2022JJ00,5.9,268.0,4562.0,1651.0,18238.0,34428.0
359,T001038,53986  ,A042747,2023JJ00,5.8,278.0,4730.0,1745.0,18892.0,35503.0
360,T001038,53986  ,A042757,2020JJ00,0.1,3.0,2228.0,1278.0,6632.0,13420.0
361,T001038,53986  ,A042757,2021JJ00,0.2,4.0,2273.0,1131.0,6789.0,13819.0
362,T001038,53986  ,A042757,2022JJ00,0.2,4.0,2390.0,1141.0,6815.0,15540.0
363,T001038,53986  ,A042757,2023JJ00,0.2,4.0,2529.0,1225.0,6914.0,15097.0
364,T001038,53986  ,A049496,2020JJ00,0.4,28.0,7670.0,5070.0,23003.0,42079.0
365,T001038,53986  ,A049496,2021JJ00,0.4,31.0,7815.0,5412.0,22612.0,41232.0
366,T001038,53986  ,A049496,2022JJ00,0.3,28.0,8208.0,5325.0,24607.0,45629.0
367,T001038,53986  ,A049496,2023JJ00,0.3,29.0,8383.0,5444.0,25239.0,45765.0
368,T001038,53986  ,A042754,2020JJ00,0.8,8.0,1044.0,1218.0,1440.0,2491.0
369,T001038,53986  ,A042754,2021JJ00,0.8,7.0,847.0,828.0,1454.0,1972.0
370,T001038,53986  ,A042754,2022JJ00,,,,,,
371,T001038,53986  ,A042754,2023JJ00,,,,,,
372,T001038,53986  ,A042755,2020JJ00,2.1,163.0,7513.0,2564.0,31732.0,93523.0
373,T001038,53986  ,A042755,2021JJ00,2.0,111.0,5418.0,1569.0,22583.0,73815.0
374,T001038,53986  ,A042755,2022JJ00,,,,,,
375,T001038,53986  ,A042755,2023JJ00,,,,,,
376,T001038,53986  ,A042760,2020JJ00,3.2,11.0,301.0,249.0,650.0,2200.0
377,T001038,53986  ,A042760,2021JJ00,3.8,19.0,448.0,253.0,773.0,6976.0
378,T001038,53986  ,A042760,2022JJ00,4.0,17.0,434.0,260.0,773.0,6281.0
379,T001038,53986  ,A042760,2023JJ00,5.2,21.0,398.0,192.0,754.0,4675.0
380,T001038,21700  ,T001338,2020JJ00,95.4,7621.0,8081.0,3307.0,31847.0,59034.0
381,T001038,21700  ,T001338,2021JJ00,95.7,7880.0,8312.0,3481.0,32508.0,60119.0
382,T001038,21700  ,T001338,2022JJ00,95.6,7984.0,8440.0,3637.0,32604.0,60520.0
383,T001038,21700  ,T001338,2023JJ00,95.5,8280.0,8811.0,3792.0,34140.0,64200.0
384,T001038,21700  ,A042743,2020JJ00,93.0,388.0,422.0,304.0,1103.0,2007.0
385,T001038,21700  ,A042743,2021JJ00,93.2,409.0,440.0,324.0,1118.0,2027.0
386,T001038,21700  ,A042743,2022JJ00,93.0,422.0,453.0,339.0,1121.0,2018.0
387,T001038,21700  ,A042743,2023JJ00,92.9,456.0,490.0,364.0,1222.0,2250.0
388,T001038,21700  ,A042745,2020JJ00,70.1,107.0,154.0,124.0,416.0,818.0
389,T001038,21700  ,A042745,2021JJ00,71.6,113.0,160.0,128.0,442.0,853.0
390,T001038,21700  ,A042745,2022JJ00,76.4,113.0,149.0,122.0,427.0,825.0
391,T001038,21700  ,A042745,2023JJ00,88.9,115.0,130.0,78.0,375.0,835.0
392,T001038,21700  ,A042744,2020JJ00,85.6,2996.0,3552.0,903.0,15156.0,37446.0
393,T001038,21700  ,A042744,2021JJ00,86.9,3258.0,3770.0,1013.0,15872.0,38649.0
394,T001038,21700  ,A042744,2022JJ00,87.5,3448.0,3982.0,1085.0,16763.0,38735.0
395,T001038,21700  ,A042744,2023JJ00,87.8,3628.0,4207.0,1162.0,17654.0,41399.0
396,T001038,21700  ,A042746,2020JJ00,89.3,813.0,952.0,579.0,2692.0,4719.0
397,T001038,21700  ,A042746,2021JJ00,89.4,802.0,951.0,582.0,2691.0,4658.0
398,T001038,21700  ,A042746,2022JJ00,89.4,814.0,975.0,608.0,2747.0,4586.0
399,T001038,21700  ,A042746,2023JJ00,89.0,795.0,983.0,646.0,2601.0,4541.0
400,T001038,21700  ,A042748,2020JJ00,6.9,37.0,537.0,232.0,1885.0,3362.0
401,T001038,21700  ,A042748,2021JJ00,7.4,43.0,580.0,292.0,2002.0,3492.0
402,T001038,21700  ,A042748,2022JJ00,7.5,43.0,580.0,280.0,2031.0,3528.0
403,T001038,21700  ,A042748,2023JJ00,7.5,48.0,637.0,334.0,2156.0,3754.0
404,T001038,21700  ,A042749,2020JJ00,0.0,0.0,,,,
405,T001038,21700  ,A042749,2021JJ00,0.0,0.0,,,,
406,T001038,21700  ,A042749,2022JJ00,0.0,0.0,,,,
407,T001038,21700  ,A042749,2023JJ00,0.0,0.0,,,,
408,T001038,21700  ,A042750,2020JJ00,15.6,87.0,561.0,240.0,2191.0,3650.0
409,T001038,21700  ,A042750,2021JJ00,16.5,109.0,659.0,271.0,2594.0,4204.0
410,T001038,21700  ,A042750,2022JJ00,16.9,113.0,663.0,275.0,2583.0,4250.0
411,T001038,21700  ,A042750,2023JJ00,17.1,120.0,703.0,289.0,2759.0,4467.0
412,T001038,21700  ,A042751,2020JJ00,50.4,385.0,767.0,428.0,2575.0,4748.0
413,T001038,21700  ,A042751,2021JJ00,50.0,373.0,751.0,420.0,2539.0,4564.0
414,T001038,21700  ,A042751,2022JJ00,49.9,375.0,757.0,422.0,2561.0,4616.0
415,T001038,21700  ,A042751,2023JJ00,49.4,390.0,798.0,434.0,2710.0,4871.0
416,T001038,21700  ,A042752,2020JJ00,16.5,177.0,1075.0,796.0,2417.0,4428.0
417,T001038,21700  ,A042752,2021JJ00,16.7,188.0,1120.0,827.0,2522.0,4526.0
418,T001038,21700  ,A042752,2022JJ00,17.3,197.0,1139.0,847.0,2564.0,4503.0
419,T001038,21700  ,A042752,2023JJ00,16.7,201.0,1205.0,908.0,2718.0,4739.0
420,T001038,21700  ,A042753,2020JJ00,0.7,18.0,2438.0,245.0,11371.0,36681.0
421,T001038,21700  ,A042753,2021JJ00,0.8,19.0,2426.0,247.0,12843.0,30420.0
422,T001038,21700  ,A042753,2022JJ00,1.1,27.0,2405.0,257.0,11996.0,31613.0
423,T001038,21700  ,A042753,2023JJ00,1.1,27.0,2350.0,255.0,11547.0,33780.0
424,T001038,21700  ,A042756,2020JJ00,2.7,375.0,13761.0,11754.0,33135.0,40412.0
425,T001038,21700  ,A042756,2021JJ00,2.8,388.0,13955.0,12075.0,34679.0,40337.0
426,T001038,21700  ,A042756,2022JJ00,3.0,408.0,13957.0,12362.0,35247.0,40233.0
427,T001038,21700  ,A042756,2023JJ00,3.0,433.0,14655.0,13181.0,32811.0,43312.0
428,T001038,21700  ,A052781,2020JJ00,,,,,,
429,T001038,21700  ,A052781,2021JJ00,,,,,,
430,T001038,21700  ,A052781,2022JJ00,2.1,106.0,4861.0,1504.0,20099.0,71685.0
431,T001038,21700  ,A052781,2023JJ00,2.0,112.0,5398.0,1608.0,22217.0,85131.0
432,T001038,21700  ,A042747,2020JJ00,29.6,1920.0,6546.0,3484.0,22058.0,37199.0
433,T001038,21700  ,A042747,2021JJ00,29.1,1857.0,6380.0,3388.0,21553.0,36007.0
434,T001038,21700  ,A042747,2022JJ00,28.4,1694.0,5933.0,3076.0,20353.0,33565.0
435,T001038,21700  ,A042747,2023JJ00,27.7,1715.0,6158.0,3147.0,21431.0,34664.0
436,T001038,21700  ,A042757,2020JJ00,0.4,7.0,1646.0,1142.0,4619.0,7690.0
437,T001038,21700  ,A042757,2021JJ00,0.5,8.0,1630.0,1148.0,4856.0,8091.0
438,T001038,21700  ,A042757,2022JJ00,0.5,9.0,1661.0,1156.0,4808.0,8424.0
439,T001038,21700  ,A042757,2023JJ00,0.5,9.0,1818.0,1228.0,5439.0,9384.0
440,T001038,21700  ,A049496,2020JJ00,2.4,177.0,7310.0,5336.0,20395.0,33230.0
441,T001038,21700  ,A049496,2021JJ00,2.6,200.0,7749.0,5672.0,21526.0,35693.0
442,T001038,21700  ,A049496,2022JJ00,2.3,176.0,7692.0,5579.0,21904.0,35812.0
443,T001038,21700  ,A049496,2023JJ00,2.2,179.0,8148.0,5777.0,23120.0,38010.0
444,T001038,21700  ,A042754,2020JJ00,0.4,4.0,863.0,839.0,1384.0,1751.0
445,T001038,21700  ,A042754,2021JJ00,0.4,3.0,730.0,708.0,1435.0,1519.0
446,T001038,21700  ,A042754,2022JJ00,,,,,,
447,T001038,21700  ,A042754,2023JJ00,,,,,,
448,T001038,21700  ,A042755,2020JJ00,1.5,102.0,6305.0,2294.0,28740.0,87342.0
449,T001038,21700  ,A042755,2021JJ00,1.4,66.0,4652.0,1310.0,20439.0,65013.0
450,T001038,21700  ,A042755,2022JJ00,,,,,,
451,T001038,21700  ,A042755,2023JJ00,,,,,,
452,T001038,21700  ,A042760,2020JJ00,7.0,26.0,333.0,301.0,750.0,1525.0
453,T001038,21700  ,A042760,2021JJ00,8.4,43.0,460.0,357.0,962.0,4041.0
454,T001038,21700  ,A042760,2022JJ00,8.9,40.0,461.0,379.0,1036.0,4142.0
455,T001038,21700  ,A042760,2023JJ00,10.7,50.0,459.0,383.0,1021.0,3775.0
456,T001038,41700  ,T001338,2020JJ00,98.4,1801.0,1839.0,348.0,7204.0,23599.0
457,T001038,41700  ,T001338,2021JJ00,98.5,1858.0,1899.0,394.0,7345.0,23563.0
458,T001038,41700  ,T001338,2022JJ00,98.3,2008.0,2062.0,426.0,8060.0,25463.0
459,T001038,41700  ,T001338,2023JJ00,98.3,2159.0,2233.0,478.0,8737.0,27217.0
460,T001038,41700  ,A042743,2020JJ00,97.9,153.0,158.0,120.0,359.0,618.0
461,T001038,41700  ,A042743,2021JJ00,98.0,168.0,171.0,131.0,383.0,648.0
462,T001038,41700  ,A042743,2022JJ00,97.8,174.0,178.0,137.0,393.0,653.0
463,T001038,41700  ,A042743,2023JJ00,97.7,193.0,197.0,151.0,438.0,731.0
464,T001038,41700  ,A042745,2020JJ00,56.3,23.0,41.0,13.0,225.0,416.0
465,T001038,41700  ,A042745,2021JJ00,57.2,23.0,41.0,12.0,223.0,428.0
466,T001038,41700  ,A042745,2022JJ00,62.7,24.0,39.0,17.0,188.0,405.0
467,T001038,41700  ,A042745,2023JJ00,90.0,30.0,34.0,16.0,141.0,347.0
468,T001038,41700  ,A042744,2020JJ00,47.2,898.0,1930.0,430.0,7229.0,24388.0
469,T001038,41700  ,A042744,2021JJ00,49.5,997.0,2027.0,458.0,7633.0,25197.0
470,T001038,41700  ,A042744,2022JJ00,50.9,1020.0,2027.0,463.0,7720.0,25018.0
471,T001038,41700  ,A042744,2023JJ00,51.8,1096.0,2153.0,494.0,8222.0,26596.0
472,T001038,41700  ,A042746,2020JJ00,58.0,186.0,334.0,69.0,1089.0,3956.0
473,T001038,41700  ,A042746,2021JJ00,58.6,182.0,328.0,73.0,1088.0,3893.0
474,T001038,41700  ,A042746,2022JJ00,59.9,197.0,352.0,74.0,1131.0,4071.0
475,T001038,41700  ,A042746,2023JJ00,60.1,200.0,367.0,78.0,1201.0,4234.0
476,T001038,41700  ,A042748,2020JJ00,18.9,40.0,213.0,117.0,664.0,1734.0
477,T001038,41700  ,A042748,2021JJ00,19.5,46.0,238.0,134.0,736.0,1881.0
478,T001038,41700  ,A042748,2022JJ00,19.4,47.0,243.0,140.0,741.0,1882.0
479,T001038,41700  ,A042748,2023JJ00,19.7,52.0,265.0,157.0,802.0,2009.0
480,T001038,41700  ,A042749,2020JJ00,2.2,48.0,2163.0,1942.0,4808.0,7092.0
481,T001038,41700  ,A042749,2021JJ00,2.3,51.0,2239.0,2031.0,4989.0,7373.0
482,T001038,41700  ,A042749,2022JJ00,2.2,48.0,2209.0,2024.0,5008.0,7442.0
483,T001038,41700  ,A042749,2023JJ00,2.2,53.0,2418.0,2163.0,5577.0,8071.0
484,T001038,41700  ,A042750,2020JJ00,8.1,37.0,453.0,219.0,1576.0,2826.0
485,T001038,41700  ,A042750,2021JJ00,9.0,47.0,519.0,256.0,1804.0,3162.0
486,T001038,41700  ,A042750,2022JJ00,9.3,49.0,522.0,262.0,1817.0,3201.0
487,T001038,41700  ,A042750,2023JJ00,9.3,52.0,556.0,281.0,1929.0,3446.0
488,T001038,41700  ,A042751,2020JJ00,8.7,53.0,607.0,147.0,2704.0,6524.0
489,T001038,41700  ,A042751,2021JJ00,9.1,57.0,625.0,141.0,2760.0,7314.0
490,T001038,41700  ,A042751,2022JJ00,9.2,58.0,637.0,140.0,2813.0,7293.0
491,T001038,41700  ,A042751,2023JJ00,9.4,62.0,665.0,143.0,2994.0,7523.0
492,T001038,41700  ,A042752,2020JJ00,2.0,22.0,1078.0,787.0,2578.0,5909.0
493,T001038,41700  ,A042752,2021JJ00,2.2,25.0,1129.0,814.0,2711.0,6257.0
494,T001038,41700  ,A042752,2022JJ00,2.2,25.0,1138.0,834.0,2662.0,6194.0
495,T001038,41700  ,A042752,2023JJ00,2.1,26.0,1231.0,898.0,2877.0,6736.0
496,T001038,41700  ,A042753,2020JJ00,0.8,9.0,1118.0,162.0,4966.0,15780.0
497,T001038,41700  ,A042753,2021JJ00,0.9,9.0,1048.0,142.0,4671.0,14798.0
498,T001038,41700  ,A042753,2022JJ00,1.4,13.0,928.0,154.0,4000.0,13331.0
499,T001038,41700  ,A042753,2023JJ00,1.3,12.0,939.0,171.0,3968.0,13070.0
500,T001038,41700  ,A042756,2020JJ00,0.0,4.0,15180.0,11992.0,35914.0,54369.0
501,T001038,41700  ,A042756,2021JJ00,0.0,5.0,15004.0,12075.0,35751.0,55177.0
502,T001038,41700  ,A042756,2022JJ00,0.0,5.0,15430.0,12362.0,37396.0,56490.0
503,T001038,41700  ,A042756,2023JJ00,0.0,5.0,16112.0,13314.0,39704.0,56801.0
504,T001038,41700  ,A052781,2020JJ00,,,,,,
505,T001038,41700  ,A052781,2021JJ00,,,,,,
506,T001038,41700  ,A052781,2022JJ00,5.8,288.0,4869.0,1853.0,16680.0,56027.0
507,T001038,41700  ,A052781,2023JJ00,6.1,315.0,5115.0,1973.0,17490.0,58616.0
508,T001038,41700  ,A042747,2020JJ00,0.7,42.0,5634.0,1398.0,24104.0,52697.0
509,T001038,41700  ,A042747,2021JJ00,0.8,40.0,5302.0,1324.0,22372.0,50512.0
510,T001038,41700  ,A042747,2022JJ00,0.7,38.0,5207.0,1308.0,21653.0,49996.0
511,T001038,41700  ,A042747,2023JJ00,0.7,39.0,5430.0,1421.0,22462.0,51086.0
512,T001038,41700  ,A042757,2020JJ00,0.1,11.0,7563.0,2716.0,31663.0,44071.0
513,T001038,41700  ,A042757,2021JJ00,0.2,12.0,7606.0,2593.0,31999.0,47795.0
514,T001038,41700  ,A042757,2022JJ00,0.2,12.0,7477.0,2534.0,31656.0,45588.0
515,T001038,41700  ,A042757,2023JJ00,0.2,13.0,7641.0,2428.0,32755.0,47381.0
516,T001038,41700  ,A049496,2020JJ00,0.0,2.0,8337.0,4986.0,27340.0,50091.0
517,T001038,41700  ,A049496,2021JJ00,0.0,2.0,8401.0,5070.0,27086.0,48942.0
518,T001038,41700  ,A049496,2022JJ00,0.0,2.0,9442.0,5438.0,30758.0,57262.0
519,T001038,41700  ,A049496,2023JJ00,0.0,2.0,10032.0,5898.0,32585.0,66785.0
520,T001038,41700  ,A042754,2020JJ00,1.5,16.0,1068.0,1218.0,1464.0,2606.0
521,T001038,41700  ,A042754,2021JJ00,1.5,14.0,921.0,880.0,1469.0,2252.0
522,T001038,41700  ,A042754,2022JJ00,,,,,,
523,T001038,41700  ,A042754,2023JJ00,,,,,,
524,T001038,41700  ,A042755,2020JJ00,3.3,252.0,7215.0,2772.0,25102.0,76504.0
525,T001038,41700  ,A042755,2021JJ00,3.3,171.0,5059.0,2495.0,18225.0,56358.0
526,T001038,41700  ,A042755,2022JJ00,,,,,,
527,T001038,41700  ,A042755,2023JJ00,,,,,,
528,T001038,41700  ,A042760,2020JJ00,1.9,6.0,294.0,76.0,2200.0,2332.0
529,T001038,41700  ,A042760,2021JJ00,2.1,9.0,348.0,78.0,1428.0,3488.0
530,T001038,41700  ,A042760,2022JJ00,2.1,6.0,303.0,79.0,509.0,4561.0
531,T001038,41700  ,A042760,2023JJ00,2.8,8.0,275.0,82.0,475.0,3355.0
532,T001038,80200  ,T001338,2020JJ00,98.3,5511.0,5675.0,1758.0,24725.0,58228.0
533,T001038,80200  ,T001338,2021JJ00,98.4,5789.0,5938.0,1889.0,25544.0,59888.0
534,T001038,80200  ,T001338,2022JJ00,98.4,5956.0,6129.0,2025.0,26024.0,60196.0
535,T001038,80200  ,T001338,2023JJ00,98.3,6252.0,6482.0,2178.0,27326.0,63862.0
536,T001038,80200  ,A042743,2020JJ00,97.3,265.0,275.0,193.0,703.0,1449.0
537,T001038,80200  ,A042743,2021JJ00,97.4,284.0,291.0,210.0,718.0,1467.0
538,T001038,80200  ,A042743,2022JJ00,97.3,296.0,303.0,223.0,734.0,1458.0
539,T001038,80200  ,A042743,2023JJ00,97.2,323.0,331.0,245.0,797.0,1616.0
540,T001038,80200  ,A042745,2020JJ00,71.8,98.0,138.0,110.0,397.0,613.0
541,T001038,80200  ,A042745,2021JJ00,72.9,101.0,140.0,113.0,404.0,665.0
542,T001038,80200  ,A042745,2022JJ00,77.5,101.0,131.0,82.0,407.0,596.0
543,T001038,80200  ,A042745,2023JJ00,92.6,102.0,111.0,40.0,360.0,539.0
544,T001038,80200  ,A042744,2020JJ00,82.6,2844.0,3496.0,761.0,15121.0,43942.0
545,T001038,80200  ,A042744,2021JJ00,84.1,3118.0,3727.0,848.0,15873.0,45700.0
546,T001038,80200  ,A042744,2022JJ00,85.0,3231.0,3843.0,899.0,16503.0,45295.0
547,T001038,80200  ,A042744,2023JJ00,85.7,3420.0,4064.0,968.0,17375.0,48166.0
548,T001038,80200  ,A042746,2020JJ00,87.8,647.0,771.0,337.0,2468.0,5384.0
549,T001038,80200  ,A042746,2021JJ00,87.9,637.0,768.0,340.0,2478.0,5410.0
550,T001038,80200  ,A042746,2022JJ00,88.1,661.0,803.0,353.0,2584.0,5540.0
551,T001038,80200  ,A042746,2023JJ00,87.9,659.0,826.0,366.0,2548.0,5737.0
552,T001038,80200  ,A042748,2020JJ00,6.5,42.0,642.0,322.0,2282.0,4015.0
553,T001038,80200  ,A042748,2021JJ00,6.8,46.0,681.0,368.0,2332.0,4092.0
554,T001038,80200  ,A042748,2022JJ00,6.8,46.0,682.0,366.0,2331.0,4113.0
