ID,RegioS,Perioden,JongerenMetJeugdhulpInNatura_1,JongerenMetJeugdhMetVerblInNat_2,JongerenMetJeugdbescherming_3,JeugdbeschEnJeugdhMetVerblInNat_4,JongerenMetJeugdreclassering_5
1501,GM1652 ,2023HJ01,7.5,7.7,0.5,31.3,
1502,GM1652 ,2023HJ02,8.1,10.0,0.5,46.9,
1503,GM1652 ,2023JJ00,9.5,8.8,0.6,40.5,
1504,GM1652 ,2024HJ01,9.5,7.7,0.5,46.9,
1505,GM1652 ,2024HJ02,10.6,6.6,0.5,42.4,
1506,GM1652 ,2024JJ00,11.9,6.7,0.6,45.7,0.2
1507,GM1652 ,2025HJ01,10.4,6.2,0.5,40.0,
1508,GM0907 ,2021HJ01,12.4,8.7,1.5,32.6,
1509,GM0907 ,2021HJ02,12.6,8.8,1.4,31.0,
1510,GM0907 ,2021JJ00,14.9,8.4,1.6,31.3,
1511,GM0907 ,2022HJ01,12.5,6.5,1.1,28.1,
1512,GM0907 ,2022HJ02,12.4,5.5,1.0,33.3,
1513,GM0907 ,2022JJ00,15.3,5.4,1.3,27.0,
1514,GM0907 ,2023HJ01,12.9,3.9,1.1,24.2,
1515,GM0907 ,2023HJ02,13.2,3.8,0.9,,
1516,GM0907 ,2023JJ00,16.0,3.3,1.2,22.9,
1517,GM0907 ,2024HJ01,14.2,4.3,1.0,26.7,
1518,GM0907 ,2024HJ02,13.6,4.5,0.8,33.3,
1519,GM0907 ,2024JJ00,16.3,4.4,1.1,34.4,
1520,GM0907 ,2025HJ01,13.9,4.0,0.9,,
1521,GM0784 ,2021HJ01,11.9,7.7,1.1,38.6,
1522,GM0784 ,2021HJ02,11.2,6.9,1.0,30.6,
1523,GM0784 ,2021JJ00,14.4,6.3,1.1,38.2,
1524,GM0784 ,2022HJ01,11.6,5.8,0.8,30.0,
1525,GM0784 ,2022HJ02,12.1,5.4,0.8,21.4,
1526,GM0784 ,2022JJ00,14.6,5.3,1.0,29.2,
1527,GM0784 ,2023HJ01,12.1,5.7,0.8,22.5,
1528,GM0784 ,2023HJ02,12.0,5.9,0.8,31.7,
1529,GM0784 ,2023JJ00,15.1,5.7,0.9,29.5,
1530,GM0784 ,2024HJ01,11.6,5.5,0.8,23.8,
1531,GM0784 ,2024HJ02,11.7,6.2,0.7,36.8,
1532,GM0784 ,2024JJ00,14.0,6.3,0.9,32.6,0.2
1533,GM0784 ,2025HJ01,10.9,5.7,0.8,28.9,0.2
1534,GM1924 ,2021HJ01,7.7,13.7,1.0,53.1,
1535,GM1924 ,2021HJ02,8.6,12.6,1.0,55.1,
1536,GM1924 ,2021JJ00,9.9,12.0,1.2,51.3,
1537,GM1924 ,2022HJ01,8.9,10.4,0.9,51.6,
1538,GM1924 ,2022HJ02,9.1,9.8,0.9,51.8,
1539,GM1924 ,2022JJ00,10.5,9.4,1.0,51.5,
1540,GM1924 ,2023HJ01,9.2,10.9,0.9,50.6,
1541,GM1924 ,2023HJ02,9.4,10.8,0.9,45.9,
1542,GM1924 ,2023JJ00,11.0,10.5,1.0,48.0,
1543,GM1924 ,2024HJ01,9.6,9.9,0.9,41.9,
1544,GM1924 ,2024HJ02,9.5,10.5,0.8,43.9,0.1
1545,GM1924 ,2024JJ00,11.1,9.8,0.9,42.7,0.2
1546,GM1924 ,2025HJ01,9.2,10.0,0.6,50.8,
1547,GM0664 ,2021HJ01,13.1,9.4,1.7,30.2,0.2
1548,GM0664 ,2021HJ02,13.3,9.6,1.6,33.0,0.2
1549,GM0664 ,2021JJ00,15.5,9.1,1.9,30.2,0.2
1550,GM0664 ,2022HJ01,13.5,9.3,1.6,36.1,0.3
1551,GM0664 ,2022HJ02,14.0,9.7,1.4,31.3,0.2
1552,GM0664 ,2022JJ00,16.1,8.9,1.6,33.6,0.3
1553,GM0664 ,2023HJ01,15.9,9.1,1.3,45.7,0.3
1554,GM0664 ,2023HJ02,16.0,8.9,1.4,44.7,0.2
1555,GM0664 ,2023JJ00,18.3,9.0,1.6,45.4,0.3
1556,GM0664 ,2024HJ01,16.6,9.1,1.4,44.8,0.3
1557,GM0664 ,2024HJ02,16.6,8.8,1.3,47.3,0.2
1558,GM0664 ,2024JJ00,18.8,8.9,1.5,46.7,0.3
1559,GM0664 ,2025HJ01,17.1,8.3,1.6,44.0,0.3
1560,GM0785 ,2021HJ01,11.0,9.5,1.0,73.5,0.3
1561,GM0785 ,2021HJ02,11.3,9.7,1.0,70.0,
1562,GM0785 ,2021JJ00,13.5,8.6,1.1,73.1,0.3
1563,GM0785 ,2022HJ01,11.1,6.3,0.6,55.2,
1564,GM0785 ,2022HJ02,11.2,5.2,0.6,37.0,
1565,GM0785 ,2022JJ00,13.6,5.6,0.7,48.5,0.3
1566,GM0785 ,2023HJ01,10.8,5.6,0.6,44.8,
1567,GM0785 ,2023HJ02,11.0,5.8,0.7,37.1,
1568,GM0785 ,2023JJ00,13.4,5.7,0.8,43.6,
1569,GM0785 ,2024HJ01,11.7,5.2,0.6,48.3,
1570,GM0785 ,2024HJ02,12.5,6.0,0.7,57.1,
1571,GM0785 ,2024JJ00,14.4,5.4,0.8,52.6,
1572,GM0785 ,2025HJ01,12.5,5.2,0.7,50.0,
1573,GM1942 ,2021HJ01,10.4,5.4,0.6,49.4,0.1
1574,GM1942 ,2021HJ02,10.5,5.5,0.6,49.4,
1575,GM1942 ,2021JJ00,12.7,5.1,0.7,51.1,0.1
1576,GM1942 ,2022HJ01,10.8,5.1,0.7,42.7,
1577,GM1942 ,2022HJ02,11.1,5.0,0.7,44.8,0.1
1578,GM1942 ,2022JJ00,13.0,4.9,0.8,44.1,0.1
1579,GM1942 ,2023HJ01,11.1,4.5,0.7,36.6,
1580,GM1942 ,2023HJ02,11.4,4.7,0.7,45.7,
1581,GM1942 ,2023JJ00,13.4,4.2,0.7,40.6,0.1
1582,GM1942 ,2024HJ01,12.1,4.0,0.6,37.9,0.1
1583,GM1942 ,2024HJ02,12.1,3.7,0.6,38.3,0.1
1584,GM1942 ,2024JJ00,14.3,3.8,0.6,38.2,0.1
1585,GM1942 ,2025HJ01,11.2,3.8,0.6,41.7,0.1
1586,GM0512 ,2021HJ01,10.9,9.6,1.2,47.1,0.3
1587,GM0512 ,2021HJ02,10.6,9.7,1.2,46.1,0.3
1588,GM0512 ,2021JJ00,12.9,9.1,1.4,49.5,0.3
1589,GM0512 ,2022HJ01,11.5,8.0,1.2,48.2,0.3
1590,GM0512 ,2022HJ02,11.6,7.2,1.1,41.6,0.2
1591,GM0512 ,2022JJ00,13.9,7.3,1.2,46.0,0.3
1592,GM0512 ,2023HJ01,12.4,7.7,1.0,39.0,0.2
1593,GM0512 ,2023HJ02,12.3,7.3,1.0,43.7,
1594,GM0512 ,2023JJ00,15.0,7.0,1.1,44.4,0.2
1595,GM0512 ,2024HJ01,11.7,6.6,1.1,39.7,0.2
1596,GM0512 ,2024HJ02,11.5,7.7,1.0,41.3,0.3
1597,GM0512 ,2024JJ00,13.8,6.7,1.1,42.2,0.3
1598,GM0512 ,2025HJ01,11.4,6.0,0.9,40.3,0.3
1599,GM0513 ,2021HJ01,13.5,10.1,1.7,48.8,0.3
1600,GM0513 ,2021HJ02,13.1,10.2,1.6,48.7,0.3
1601,GM0513 ,2021JJ00,16.3,9.2,1.8,48.5,0.4
1602,GM0513 ,2022HJ01,13.1,9.2,1.5,47.4,0.3
1603,GM0513 ,2022HJ02,13.1,9.8,1.5,47.9,0.3
1604,GM0513 ,2022JJ00,15.9,8.7,1.6,47.6,0.4
1605,GM0513 ,2023HJ01,12.8,10.6,1.5,52.7,0.3
1606,GM0513 ,2023HJ02,12.5,9.9,1.6,47.1,0.4
1607,GM0513 ,2023JJ00,15.3,9.4,1.7,47.7,0.4
1608,GM0513 ,2024HJ01,12.9,8.6,1.4,45.5,0.4
1609,GM0513 ,2024HJ02,12.6,8.7,1.2,45.1,0.4
1610,GM0513 ,2024JJ00,15.2,8.2,1.5,45.7,0.5
1611,GM0513 ,2025HJ01,11.5,8.9,1.2,48.8,0.4
1612,GM0786 ,2021HJ01,11.9,11.4,1.8,41.0,
1613,GM0786 ,2021HJ02,11.8,11.5,1.8,38.5,
1614,GM0786 ,2021JJ00,13.9,10.7,1.9,41.5,
1615,GM0786 ,2022HJ01,,,,,
1616,GM0786 ,2022HJ02,,,,,
1617,GM0786 ,2022JJ00,,,,,
1618,GM0786 ,2023HJ01,,,,,
1619,GM0786 ,2023HJ02,,,,,
1620,GM0786 ,2023JJ00,,,,,
1621,GM0786 ,2024HJ01,,,,,
1622,GM0786 ,2024HJ02,,,,,
1623,GM0786 ,2024JJ00,,,,,
1624,GM0786 ,2025HJ01,,,,,
1625,GM0518 ,2021HJ01,11.1,7.7,0.9,45.1,0.5
1626,GM0518 ,2021HJ02,11.3,8.3,0.9,44.7,0.5
1627,GM0518 ,2021JJ00,13.9,7.6,1.0,46.3,0.6
1628,GM0518 ,2022HJ01,11.5,7.9,1.0,44.1,0.5
1629,GM0518 ,2022HJ02,11.7,8.0,0.9,47.1,0.4
1630,GM0518 ,2022JJ00,14.2,7.6,1.1,46.8,0.5
1631,GM0518 ,2023HJ01,12.3,7.2,0.9,48.6,0.4
1632,GM0518 ,2023HJ02,12.1,7.7,0.8,51.1,0.4
1633,GM0518 ,2023JJ00,14.7,7.1,1.0,49.9,0.5
1634,GM0518 ,2024HJ01,10.7,8.1,0.8,50.1,0.5
1635,GM0518 ,2024HJ02,9.7,8.8,0.8,49.7,0.4
1636,GM0518 ,2024JJ00,12.5,7.8,0.9,50.2,0.5
1637,GM0518 ,2025HJ01,8.5,9.4,0.8,50.8,0.4
1638,GM0014 ,2021HJ01,12.8,10.9,1.1,50.6,0.4
1639,GM0014 ,2021HJ02,12.9,10.6,1.1,48.5,0.4
1640,GM0014 ,2021JJ00,15.1,11.1,1.3,52.8,0.5
1641,GM0014 ,2022HJ01,13.3,10.0,1.2,50.2,0.3
1642,GM0014 ,2022HJ02,13.3,10.9,1.2,52.1,0.3
1643,GM0014 ,2022JJ00,15.5,10.0,1.4,51.0,0.4
1644,GM0014 ,2023HJ01,13.2,9.5,1.1,50.6,0.3
1645,GM0014 ,2023HJ02,13.3,9.7,1.0,49.3,0.3
1646,GM0014 ,2023JJ00,15.6,9.2,1.2,50.8,0.4
1647,GM0014 ,2024HJ01,13.4,9.3,1.1,54.7,0.3
1648,GM0014 ,2024HJ02,13.2,9.5,1.1,53.4,0.3
1649,GM0014 ,2024JJ00,15.7,9.1,1.2,54.9,0.3
1650,GM0014 ,2025HJ01,12.8,8.4,1.1,49.7,0.3
1651,GM1729 ,2021HJ01,10.1,8.6,1.1,52.4,
1652,GM1729 ,2021HJ02,10.6,8.2,1.0,50.0,
1653,GM1729 ,2021JJ00,12.3,8.8,1.1,59.1,
1654,GM1729 ,2022HJ01,11.6,7.1,1.0,57.9,
1655,GM1729 ,2022HJ02,12.4,6.2,0.9,64.7,
1656,GM1729 ,2022JJ00,14.5,6.4,1.0,57.9,
1657,GM1729 ,2023HJ01,11.1,8.3,0.9,76.5,
1658,GM1729 ,2023HJ02,11.2,10.0,0.9,88.2,
1659,GM1729 ,2023JJ00,13.8,8.1,0.9,83.3,
1660,GM1729 ,2024HJ01,12.0,8.9,0.9,76.5,
1661,GM1729 ,2024HJ02,12.1,7.1,0.8,68.8,
1662,GM1729 ,2024JJ00,13.2,7.3,0.8,68.8,
1663,GM1729 ,2025HJ01,8.9,6.9,0.6,,
1664,GM0158 ,2021HJ01,9.2,9.3,1.0,32.6,
1665,GM0158 ,2021HJ02,9.6,8.4,1.0,34.9,
1666,GM0158 ,2021JJ00,11.7,7.3,1.0,31.1,
1667,GM0158 ,2022HJ01,9.9,9.0,1.0,40.5,
1668,GM0158 ,2022HJ02,9.6,9.2,0.8,52.9,
1669,GM0158 ,2022JJ00,11.4,8.2,1.0,42.9,
1670,GM0158 ,2023HJ01,9.6,9.0,0.7,58.6,
1671,GM0158 ,2023HJ02,9.1,10.3,0.6,66.7,
1672,GM0158 ,2023JJ00,10.9,9.0,0.7,60.0,
1673,GM0158 ,2024HJ01,9.5,11.9,0.8,69.7,
1674,GM0158 ,2024HJ02,9.4,11.8,0.6,66.7,
1675,GM0158 ,2024JJ00,10.9,11.0,0.7,67.7,0.3
1676,GM0158 ,2025HJ01,9.4,8.6,0.5,72.7,
1677,GM0392 ,2021HJ01,9.7,7.4,0.8,45.7,0.3
1678,GM0392 ,2021HJ02,9.7,7.4,0.9,42.3,0.3
1679,GM0392 ,2021JJ00,11.7,7.2,0.9,43.0,0.4
1680,GM0392 ,2022HJ01,9.8,7.1,0.8,44.3,0.3
1681,GM0392 ,2022HJ02,9.7,7.2,0.7,46.8,0.2
1682,GM0392 ,2022JJ00,11.6,6.8,0.8,43.9,0.3
1683,GM0392 ,2023HJ01,9.8,6.5,0.7,48.4,0.2
1684,GM0392 ,2023HJ02,9.9,6.7,0.6,46.8,0.3
1685,GM0392 ,2023JJ00,11.5,6.2,0.7,46.0,0.3
1686,GM0392 ,2024HJ01,9.8,5.8,0.6,45.8,0.3
1687,GM0392 ,2024HJ02,9.3,6.1,0.6,43.6,0.3
1688,GM0392 ,2024JJ00,11.2,5.7,0.7,44.0,0.3
1689,GM0392 ,2025HJ01,8.6,5.0,0.6,40.5,0.4
1690,GM0394 ,2021HJ01,11.0,6.1,0.6,49.7,0.1
1691,GM0394 ,2021HJ02,11.0,6.4,0.5,51.8,0.2
1692,GM0394 ,2021JJ00,13.2,5.8,0.6,48.7,0.2
1693,GM0394 ,2022HJ01,11.3,6.2,0.4,51.7,0.2
1694,GM0394 ,2022HJ02,11.4,6.1,0.4,51.7,0.2
1695,GM0394 ,2022JJ00,13.3,5.9,0.5,50.3,0.2
1696,GM0394 ,2023HJ01,11.5,5.7,0.4,53.5,0.2
1697,GM0394 ,2023HJ02,11.3,5.9,0.4,52.7,0.2
1698,GM0394 ,2023JJ00,13.6,5.4,0.5,51.5,0.2
1699,GM0394 ,2024HJ01,11.7,5.6,0.5,53.6,0.2
1700,GM0394 ,2024HJ02,11.7,5.7,0.5,47.5,0.3
1701,GM0394 ,2024JJ00,13.9,5.4,0.6,49.7,0.3
1702,GM0394 ,2025HJ01,11.3,4.4,0.5,40.0,0.3
1703,GM1655 ,2021HJ01,11.5,6.3,1.0,32.1,
1704,GM1655 ,2021HJ02,11.8,7.0,1.0,35.2,
1705,GM1655 ,2021JJ00,13.6,6.5,1.2,30.8,0.2
1706,GM1655 ,2022HJ01,11.6,5.3,0.9,38.0,
1707,GM1655 ,2022HJ02,12.1,4.0,0.7,35.1,
1708,GM1655 ,2022JJ00,14.0,3.8,0.9,34.8,
1709,GM1655 ,2023HJ01,13.0,4.7,0.7,37.5,
1710,GM1655 ,2023HJ02,13.3,5.4,0.7,42.1,
1711,GM1655 ,2023JJ00,15.3,4.8,0.8,40.5,
1712,GM1655 ,2024HJ01,13.1,5.4,0.9,32.7,
1713,GM1655 ,2024HJ02,13.0,5.2,1.0,30.8,
1714,GM1655 ,2024JJ00,15.2,5.4,1.0,31.6,
1715,GM1655 ,2025HJ01,11.8,4.9,1.0,32.1,
1716,GM0160 ,2021HJ01,10.8,12.5,1.2,59.1,0.2
1717,GM0160 ,2021HJ02,11.3,12.3,1.2,63.1,0.1
1718,GM0160 ,2021JJ00,12.9,11.6,1.3,60.8,0.2
1719,GM0160 ,2022HJ01,11.3,10.9,1.0,63.2,0.1
1720,GM0160 ,2022HJ02,11.3,11.1,0.9,63.9,0.2
1721,GM0160 ,2022JJ00,12.9,10.3,1.1,61.6,0.2
1722,GM0160 ,2023HJ01,11.4,11.0,1.0,72.1,0.1
1723,GM0160 ,2023HJ02,11.1,10.5,1.0,75.8,0.2
1724,GM0160 ,2023JJ00,13.1,9.9,1.1,73.2,0.2
1725,GM0160 ,2024HJ01,11.8,10.6,1.0,74.2,0.3
1726,GM0160 ,2024HJ02,11.8,10.9,1.0,70.7,0.2
1727,GM0160 ,2024JJ00,13.7,10.5,1.1,73.2,0.3
1728,GM0160 ,2025HJ01,11.7,9.8,1.0,64.2,0.2
1729,GM0243 ,2021HJ01,12.7,8.6,1.3,41.7,0.1
1730,GM0243 ,2021HJ02,12.8,8.4,1.2,40.7,
1731,GM0243 ,2021JJ00,15.2,8.2,1.4,40.3,0.2
1732,GM0243 ,2022HJ01,12.8,7.6,1.2,40.2,
1733,GM0243 ,2022HJ02,13.1,7.9,1.1,38.7,
1734,GM0243 ,2022JJ00,15.7,7.6,1.3,41.9,0.1
1735,GM0243 ,2023HJ01,13.4,7.9,1.1,42.0,0.2
1736,GM0243 ,2023HJ02,13.0,7.5,1.0,41.6,0.2
1737,GM0243 ,2023JJ00,15.7,7.7,1.1,43.9,0.2
1738,GM0243 ,2024HJ01,13.2,7.2,0.9,46.2,0.2
1739,GM0243 ,2024HJ02,12.8,7.1,0.9,40.0,0.2
1740,GM0243 ,2024JJ00,15.4,6.5,1.0,40.4,0.2
1741,GM0243 ,2025HJ01,11.9,6.7,0.8,37.0,0.2
1742,GM0523 ,2021HJ01,9.1,15.8,1.1,67.4,
1743,GM0523 ,2021HJ02,8.4,18.1,1.0,70.7,
1744,GM0523 ,2021JJ00,10.1,15.2,1.0,66.7,
1745,GM0523 ,2022HJ01,8.2,17.5,1.0,58.5,
1746,GM0523 ,2022HJ02,8.1,15.2,0.8,52.8,
1747,GM0523 ,2022JJ00,9.8,14.9,1.0,53.7,
1748,GM0523 ,2023HJ01,8.3,12.5,0.8,50.0,
1749,GM0523 ,2023HJ02,8.6,13.6,0.8,64.7,
1750,GM0523 ,2023JJ00,9.8,12.7,0.9,55.3,
1751,GM0523 ,2024HJ01,9.2,11.5,0.8,60.0,
1752,GM0523 ,2024HJ02,9.1,12.4,0.9,68.3,
1753,GM0523 ,2024JJ00,10.7,11.8,1.1,63.0,
1754,GM0523 ,2025HJ01,8.6,12.1,0.8,64.9,
1755,GM0072 ,2021HJ01,11.4,13.0,1.6,32.6,
1756,GM0072 ,2021HJ02,11.3,13.7,1.4,32.5,
1757,GM0072 ,2021JJ00,13.2,12.0,1.5,30.2,0.4
1758,GM0072 ,2022HJ01,10.6,17.1,1.5,38.1,
1759,GM0072 ,2022HJ02,11.4,15.5,1.4,43.9,
1760,GM0072 ,2022JJ00,13.0,15.5,1.7,43.8,
1761,GM0072 ,2023HJ01,10.7,14.3,1.3,43.6,
1762,GM0072 ,2023HJ02,10.4,16.2,1.3,55.3,
1763,GM0072 ,2023JJ00,12.9,14.2,1.5,50.0,
1764,GM0072 ,2024HJ01,11.5,11.1,1.2,48.5,
1765,GM0072 ,2024HJ02,11.2,12.7,1.1,51.6,0.5
1766,GM0072 ,2024JJ00,13.2,11.6,1.1,56.3,0.6
1767,GM0072 ,2025HJ01,10.4,12.1,1.0,50.0,0.8
1768,GM0244 ,2021HJ01,7.5,11.8,0.8,85.7,
1769,GM0244 ,2021HJ02,9.1,12.2,0.8,90.5,
1770,GM0244 ,2021JJ00,9.8,11.3,0.9,87.5,
1771,GM0244 ,2022HJ01,8.4,9.5,0.6,80.0,
1772,GM0244 ,2022HJ02,8.3,9.6,0.5,84.6,
1773,GM0244 ,2022JJ00,9.8,8.5,0.5,78.6,
1774,GM0244 ,2023HJ01,8.2,6.9,0.4,,
1775,GM0244 ,2023HJ02,9.1,7.5,0.6,62.5,
1776,GM0244 ,2023JJ00,10.6,7.5,0.6,60.0,
1777,GM0244 ,2024HJ01,9.2,8.6,0.7,68.4,
1778,GM0244 ,2024HJ02,9.4,9.2,0.8,70.0,
1779,GM0244 ,2024JJ00,10.9,7.9,0.8,70.0,
1780,GM0244 ,2025HJ01,9.0,7.6,0.6,58.8,
1781,GM0396 ,2021HJ01,11.4,7.6,1.3,32.6,0.2
1782,GM0396 ,2021HJ02,11.6,8.6,1.2,46.4,0.2
1783,GM0396 ,2021JJ00,13.5,7.9,1.4,40.8,0.3
1784,GM0396 ,2022HJ01,11.8,7.0,1.1,33.3,0.2
1785,GM0396 ,2022HJ02,12.0,6.5,1.0,33.3,0.2
1786,GM0396 ,2022JJ00,14.2,6.2,1.2,32.9,0.3
1787,GM0396 ,2023HJ01,11.7,6.2,1.0,40.6,0.2
1788,GM0396 ,2023HJ02,10.9,7.3,0.8,48.3,
1789,GM0396 ,2023JJ00,13.2,6.4,1.1,43.0,0.2
1790,GM0396 ,2024HJ01,10.1,5.9,0.8,32.7,0.2
1791,GM0396 ,2024HJ02,9.7,6.3,0.8,27.6,0.3
1792,GM0396 ,2024JJ00,11.5,6.0,0.9,31.3,0.3
1793,GM0396 ,2025HJ01,9.4,5.9,0.8,37.7,0.2
1794,GM0397 ,2021HJ01,9.1,3.7,0.5,,
1795,GM0397 ,2021HJ02,9.2,3.8,0.5,,
1796,GM0397 ,2021JJ00,11.2,3.3,0.6,,
1797,GM0397 ,2022HJ01,9.3,3.8,0.5,28.6,
1798,GM0397 ,2022HJ02,9.5,3.2,0.4,32.0,
1799,GM0397 ,2022JJ00,11.5,3.1,0.5,30.0,
1800,GM0397 ,2023HJ01,10.1,2.8,0.4,,
1801,GM0397 ,2023HJ02,10.0,3.0,0.3,,
1802,GM0397 ,2023JJ00,12.0,2.7,0.5,,
1803,GM0397 ,2024HJ01,9.8,2.9,0.2,,0.2
1804,GM0397 ,2024HJ02,9.4,2.0,0.3,,0.2
1805,GM0397 ,2024JJ00,11.4,2.4,0.3,,0.3
1806,GM0397 ,2025HJ01,8.6,1.8,0.3,,
1807,GM0246 ,2021HJ01,16.9,12.7,1.4,80.4,0.3
1808,GM0246 ,2021HJ02,17.3,12.4,1.4,75.5,0.3
1809,GM0246 ,2021JJ00,19.1,11.9,1.5,76.8,0.4
1810,GM0246 ,2022HJ01,13.3,12.5,1.2,67.4,
1811,GM0246 ,2022HJ02,12.7,11.7,1.0,65.7,
1812,GM0246 ,2022JJ00,15.2,12.1,1.3,66.7,0.4
1813,GM0246 ,2023HJ01,12.5,12.0,1.0,75.7,
1814,GM0246 ,2023HJ02,13.6,10.6,1.0,72.2,
1815,GM0246 ,2023JJ00,15.1,10.6,1.0,76.3,0.4
1816,GM0246 ,2024HJ01,13.6,9.4,1.0,72.2,
1817,GM0246 ,2024HJ02,13.3,9.0,1.1,61.5,
1818,GM0246 ,2024JJ00,15.7,8.4,1.1,62.5,
1819,GM0246 ,2025HJ01,13.0,8.5,1.0,63.2,
1820,GM0074 ,2021HJ01,10.9,12.0,1.3,42.2,0.2
1821,GM0074 ,2021HJ02,10.6,11.0,1.2,37.6,0.2
1822,GM0074 ,2021JJ00,12.6,10.6,1.3,40.3,0.2
1823,GM0074 ,2022HJ01,10.9,11.1,1.3,38.6,0.2
1824,GM0074 ,2022HJ02,11.1,10.2,1.2,40.3,0.2
1825,GM0074 ,2022JJ00,13.1,9.8,1.4,39.6,0.2
1826,GM0074 ,2023HJ01,11.4,9.4,1.2,43.6,0.2
1827,GM0074 ,2023HJ02,11.4,9.7,1.1,42.7,0.1
1828,GM0074 ,2023JJ00,13.7,9.0,1.3,40.8,0.2
1829,GM0074 ,2024HJ01,12.3,8.1,1.1,36.7,0.2
1830,GM0074 ,2024HJ02,12.0,7.2,1.0,36.7,0.2
1831,GM0074 ,2024JJ00,14.3,7.2,1.2,34.2,0.3
1832,GM0074 ,2025HJ01,11.8,7.7,1.0,44.4,0.4
1833,GM0398 ,2021HJ01,13.0,12.0,1.5,50.5,0.2
1834,GM0398 ,2021HJ02,12.9,12.5,1.6,45.5,0.2
1835,GM0398 ,2021JJ00,15.1,11.5,1.7,46.8,0.3
1836,GM0398 ,2022HJ01,,,,,
1837,GM0398 ,2022HJ02,,,,,
1838,GM0398 ,2022JJ00,,,,,
1839,GM0398 ,2023HJ01,,,,,
1840,GM0398 ,2023HJ02,,,,,
1841,GM0398 ,2023JJ00,,,,,
1842,GM0398 ,2024HJ01,,,,,
1843,GM0398 ,2024HJ02,,,,,
1844,GM0398 ,2024JJ00,,,,,
1845,GM0398 ,2025HJ01,,,,,
1846,GM0917 ,2021HJ01,17.6,14.4,2.3,50.6,0.6
1847,GM0917 ,2021HJ02,19.2,14.3,2.4,54.0,0.6
1848,GM0917 ,2021JJ00,20.6,14.6,2.7,52.9,0.7
1849,GM0917 ,2022HJ01,15.1,17.5,2.3,54.1,0.5
1850,GM0917 ,2022HJ02,15.6,17.7,2.2,56.8,0.6
1851,GM0917 ,2022JJ00,17.8,17.0,2.5,56.8,0.7
1852,GM0917 ,2023HJ01,14.9,16.3,2.2,56.9,0.6
1853,GM0917 ,2023HJ02,14.7,17.2,2.2,56.3,0.5
1854,GM0917 ,2023JJ00,17.2,15.7,2.5,55.2,0.7
1855,GM0917 ,2024HJ01,14.8,16.3,2.3,53.5,0.6
1856,GM0917 ,2024HJ02,14.6,16.4,2.2,53.2,0.6
1857,GM0917 ,2024JJ00,17.1,15.2,2.4,52.1,0.7
1858,GM0917 ,2025HJ01,13.6,15.5,2.0,52.9,0.6
1859,GM1658 ,2021HJ01,9.7,9.2,0.6,,
1860,GM1658 ,2021HJ02,9.2,8.9,0.5,,
1861,GM1658 ,2021JJ00,11.2,8.9,0.6,,
1862,GM1658 ,2022HJ01,8.9,7.2,0.3,,
1863,GM1658 ,2022HJ02,9.2,5.0,0.3,,
1864,GM1658 ,2022JJ00,11.2,5.7,0.3,,
1865,GM1658 ,2023HJ01,10.8,5.5,0.4,,
1866,GM1658 ,2023HJ02,11.5,3.7,0.3,,
1867,GM1658 ,2023JJ00,12.9,4.1,0.4,,
1868,GM1658 ,2024HJ01,11.7,3.0,0.3,,
1869,GM1658 ,2024HJ02,11.9,3.5,,,
1870,GM1658 ,2024JJ00,13.9,3.5,,,
1871,GM1658 ,2025HJ01,10.0,3.4,,,
1872,GM0399 ,2021HJ01,10.0,3.5,0.4,,
1873,GM0399 ,2021HJ02,10.6,4.0,0.6,,
1874,GM0399 ,2021JJ00,12.5,3.4,0.5,,
1875,GM0399 ,2022HJ01,10.9,3.3,0.5,,
1876,GM0399 ,2022HJ02,10.9,3.7,0.4,,
1877,GM0399 ,2022JJ00,13.0,3.1,0.5,,
1878,GM0399 ,2023HJ01,11.0,3.2,0.4,,
1879,GM0399 ,2023HJ02,11.4,3.4,0.4,44.4,0.3
1880,GM0399 ,2023JJ00,13.4,3.3,0.5,38.1,0.3
1881,GM0399 ,2024HJ01,11.6,3.6,0.5,40.0,0.3
1882,GM0399 ,2024HJ02,11.7,3.2,0.2,,
1883,GM0399 ,2024JJ00,14.0,2.7,0.4,,0.3
1884,GM0399 ,2025HJ01,12.0,2.2,0.3,,
1885,GM0400 ,2021HJ01,14.9,14.5,2.3,44.4,0.3
1886,GM0400 ,2021HJ02,14.7,15.5,2.1,49.0,0.3
1887,GM0400 ,2021JJ00,17.1,14.6,2.4,47.7,0.4
1888,GM0400 ,2022HJ01,15.1,13.5,2.0,47.7,0.4
1889,GM0400 ,2022HJ02,15.3,12.3,1.7,50.6,0.4
1890,GM0400 ,2022JJ00,17.3,12.0,2.1,47.3,0.5
1891,GM0400 ,2023HJ01,15.3,12.3,1.8,56.4,0.4
1892,GM0400 ,2023HJ02,15.2,14.1,1.9,59.9,0.3
1893,GM0400 ,2023JJ00,17.6,12.0,2.0,56.4,0.4
1894,GM0400 ,2024HJ01,15.6,13.4,2.0,56.5,0.3
1895,GM0400 ,2024HJ02,15.6,14.9,2.0,57.7,0.3
1896,GM0400 ,2024JJ00,18.0,13.7,2.3,57.7,0.4
1897,GM0400 ,2025HJ01,15.1,13.9,1.8,56.6,0.3
1898,GM0163 ,2021HJ01,9.2,9.3,0.8,59.6,
1899,GM0163 ,2021HJ02,9.9,7.4,0.7,56.0,
1900,GM0163 ,2021JJ00,11.2,7.7,0.8,57.9,0.2
1901,GM0163 ,2022HJ01,9.6,7.9,0.6,45.2,
