ID,Woningkenmerken,GebruiksOppervlakteklasse,BewonersklasseWoningen,Percentielen,Perioden,ElektriciteitsleveringenOpenbareNet_1
4521,ZW10300,A025407,A043075,A043066,2013JJ00,664.8
4522,ZW10300,A025407,A043075,A043066,2014JJ00,654.5
4523,ZW10300,A025407,A043075,A043066,2015JJ00,584.3
4524,ZW10300,A025407,A043075,A043066,2016JJ00,510.5
4525,ZW10300,A025407,A043075,A043066,2017JJ00,489.5
4526,ZW10300,A025407,A043075,A043066,2018JJ00,607.0
4527,ZW10300,A025407,A043075,A043066,2019JJ00,557.3
4528,ZW10300,A025407,A043075,A043067,2012JJ00,979.8
4529,ZW10300,A025407,A043075,A043067,2013JJ00,943.3
4530,ZW10300,A025407,A043075,A043067,2014JJ00,966.5
4531,ZW10300,A025407,A043075,A043067,2015JJ00,893.8
4532,ZW10300,A025407,A043075,A043067,2016JJ00,794.0
4533,ZW10300,A025407,A043075,A043067,2017JJ00,799.8
4534,ZW10300,A025407,A043075,A043067,2018JJ00,814.0
4535,ZW10300,A025407,A043075,A043067,2019JJ00,814.8
4536,ZW10300,A025407,A043075,A043068,2012JJ00,1209.1
4537,ZW10300,A025407,A043075,A043068,2013JJ00,1170.3
4538,ZW10300,A025407,A043075,A043068,2014JJ00,1126.5
4539,ZW10300,A025407,A043075,A043068,2015JJ00,1072.0
4540,ZW10300,A025407,A043075,A043068,2016JJ00,1006.5
4541,ZW10300,A025407,A043075,A043068,2017JJ00,1043.5
4542,ZW10300,A025407,A043075,A043068,2018JJ00,1028.0
4543,ZW10300,A025407,A043075,A043068,2019JJ00,1020.5
4544,ZW10300,A025407,A043075,A043069,2012JJ00,1410.3
4545,ZW10300,A025407,A043075,A043069,2013JJ00,1448.3
4546,ZW10300,A025407,A043075,A043069,2014JJ00,1375.5
4547,ZW10300,A025407,A043075,A043069,2015JJ00,1334.0
4548,ZW10300,A025407,A043075,A043069,2016JJ00,1281.0
4549,ZW10300,A025407,A043075,A043069,2017JJ00,1279.0
4550,ZW10300,A025407,A043075,A043069,2018JJ00,1296.0
4551,ZW10300,A025407,A043075,A043069,2019JJ00,1286.0
4552,ZW10300,A025407,A043075,A043070,2012JJ00,1958.5
4553,ZW10300,A025407,A043075,A043070,2013JJ00,1822.0
4554,ZW10300,A025407,A043075,A043070,2014JJ00,1747.0
4555,ZW10300,A025407,A043075,A043070,2015JJ00,1701.5
4556,ZW10300,A025407,A043075,A043070,2016JJ00,1664.0
4557,ZW10300,A025407,A043075,A043070,2017JJ00,1595.8
4558,ZW10300,A025407,A043075,A043070,2018JJ00,1775.0
4559,ZW10300,A025407,A043075,A043070,2019JJ00,1735.0
4560,ZW10300,A025407,A043076,A043830,2012JJ00,1037.0
4561,ZW10300,A025407,A043076,A043830,2013JJ00,988.9
4562,ZW10300,A025407,A043076,A043830,2014JJ00,1020.3
4563,ZW10300,A025407,A043076,A043830,2015JJ00,907.3
4564,ZW10300,A025407,A043076,A043830,2016JJ00,
4565,ZW10300,A025407,A043076,A043830,2017JJ00,
4566,ZW10300,A025407,A043076,A043830,2018JJ00,
4567,ZW10300,A025407,A043076,A043830,2019JJ00,
4568,ZW10300,A025407,A043076,A043066,2012JJ00,662.2
4569,ZW10300,A025407,A043076,A043066,2013JJ00,579.8
4570,ZW10300,A025407,A043076,A043066,2014JJ00,593.2
4571,ZW10300,A025407,A043076,A043066,2015JJ00,553.0
4572,ZW10300,A025407,A043076,A043066,2016JJ00,
4573,ZW10300,A025407,A043076,A043066,2017JJ00,
4574,ZW10300,A025407,A043076,A043066,2018JJ00,
4575,ZW10300,A025407,A043076,A043066,2019JJ00,
4576,ZW10300,A025407,A043076,A043067,2012JJ00,821.9
4577,ZW10300,A025407,A043076,A043067,2013JJ00,762.0
4578,ZW10300,A025407,A043076,A043067,2014JJ00,753.4
4579,ZW10300,A025407,A043076,A043067,2015JJ00,711.8
4580,ZW10300,A025407,A043076,A043067,2016JJ00,
4581,ZW10300,A025407,A043076,A043067,2017JJ00,
4582,ZW10300,A025407,A043076,A043067,2018JJ00,
4583,ZW10300,A025407,A043076,A043067,2019JJ00,
4584,ZW10300,A025407,A043076,A043068,2012JJ00,1003.0
4585,ZW10300,A025407,A043076,A043068,2013JJ00,963.8
4586,ZW10300,A025407,A043076,A043068,2014JJ00,981.6
4587,ZW10300,A025407,A043076,A043068,2015JJ00,847.6
4588,ZW10300,A025407,A043076,A043068,2016JJ00,
4589,ZW10300,A025407,A043076,A043068,2017JJ00,
4590,ZW10300,A025407,A043076,A043068,2018JJ00,
4591,ZW10300,A025407,A043076,A043068,2019JJ00,
4592,ZW10300,A025407,A043076,A043069,2012JJ00,1205.0
4593,ZW10300,A025407,A043076,A043069,2013JJ00,1207.6
4594,ZW10300,A025407,A043076,A043069,2014JJ00,1262.8
4595,ZW10300,A025407,A043076,A043069,2015JJ00,1122.0
4596,ZW10300,A025407,A043076,A043069,2016JJ00,
4597,ZW10300,A025407,A043076,A043069,2017JJ00,
4598,ZW10300,A025407,A043076,A043069,2018JJ00,
4599,ZW10300,A025407,A043076,A043069,2019JJ00,
4600,ZW10300,A025407,A043076,A043070,2012JJ00,1529.0
4601,ZW10300,A025407,A043076,A043070,2013JJ00,1513.8
4602,ZW10300,A025407,A043076,A043070,2014JJ00,1615.2
4603,ZW10300,A025407,A043076,A043070,2015JJ00,1405.8
4604,ZW10300,A025407,A043076,A043070,2016JJ00,
4605,ZW10300,A025407,A043076,A043070,2017JJ00,
4606,ZW10300,A025407,A043076,A043070,2018JJ00,
4607,ZW10300,A025407,A043076,A043070,2019JJ00,
4608,ZW10300,A025408,T001351,A043830,2012JJ00,1539.2
4609,ZW10300,A025408,T001351,A043830,2013JJ00,1541.3
4610,ZW10300,A025408,T001351,A043830,2014JJ00,1487.1
4611,ZW10300,A025408,T001351,A043830,2015JJ00,1456.0
4612,ZW10300,A025408,T001351,A043830,2016JJ00,1443.2
4613,ZW10300,A025408,T001351,A043830,2017JJ00,1434.5
4614,ZW10300,A025408,T001351,A043830,2018JJ00,1424.0
4615,ZW10300,A025408,T001351,A043830,2019JJ00,1397.4
4616,ZW10300,A025408,T001351,A043066,2012JJ00,742.5
4617,ZW10300,A025408,T001351,A043066,2013JJ00,742.7
4618,ZW10300,A025408,T001351,A043066,2014JJ00,717.0
4619,ZW10300,A025408,T001351,A043066,2015JJ00,702.3
4620,ZW10300,A025408,T001351,A043066,2016JJ00,677.3
4621,ZW10300,A025408,T001351,A043066,2017JJ00,669.0
4622,ZW10300,A025408,T001351,A043066,2018JJ00,646.0
4623,ZW10300,A025408,T001351,A043066,2019JJ00,656.0
4624,ZW10300,A025408,T001351,A043067,2012JJ00,1076.0
4625,ZW10300,A025408,T001351,A043067,2013JJ00,1074.0
4626,ZW10300,A025408,T001351,A043067,2014JJ00,1035.0
4627,ZW10300,A025408,T001351,A043067,2015JJ00,1016.0
4628,ZW10300,A025408,T001351,A043067,2016JJ00,1001.0
4629,ZW10300,A025408,T001351,A043067,2017JJ00,988.0
4630,ZW10300,A025408,T001351,A043067,2018JJ00,970.0
4631,ZW10300,A025408,T001351,A043067,2019JJ00,949.0
4632,ZW10300,A025408,T001351,A043068,2012JJ00,1415.5
4633,ZW10300,A025408,T001351,A043068,2013JJ00,1415.0
4634,ZW10300,A025408,T001351,A043068,2014JJ00,1361.0
4635,ZW10300,A025408,T001351,A043068,2015JJ00,1343.0
4636,ZW10300,A025408,T001351,A043068,2016JJ00,1329.0
4637,ZW10300,A025408,T001351,A043068,2017JJ00,1322.5
4638,ZW10300,A025408,T001351,A043068,2018JJ00,1310.0
4639,ZW10300,A025408,T001351,A043068,2019JJ00,1277.0
4640,ZW10300,A025408,T001351,A043069,2012JJ00,1874.0
4641,ZW10300,A025408,T001351,A043069,2013JJ00,1871.0
4642,ZW10300,A025408,T001351,A043069,2014JJ00,1806.0
4643,ZW10300,A025408,T001351,A043069,2015JJ00,1775.0
4644,ZW10300,A025408,T001351,A043069,2016JJ00,1766.0
4645,ZW10300,A025408,T001351,A043069,2017JJ00,1762.0
4646,ZW10300,A025408,T001351,A043069,2018JJ00,1753.0
4647,ZW10300,A025408,T001351,A043069,2019JJ00,1722.5
4648,ZW10300,A025408,T001351,A043070,2012JJ00,2763.0
4649,ZW10300,A025408,T001351,A043070,2013JJ00,2798.0
4650,ZW10300,A025408,T001351,A043070,2014JJ00,2712.0
4651,ZW10300,A025408,T001351,A043070,2015JJ00,2608.0
4652,ZW10300,A025408,T001351,A043070,2016JJ00,2611.0
4653,ZW10300,A025408,T001351,A043070,2017JJ00,2592.0
4654,ZW10300,A025408,T001351,A043070,2018JJ00,2610.0
4655,ZW10300,A025408,T001351,A043070,2019JJ00,2568.0
4656,ZW10300,A025408,A043072,A043830,2012JJ00,1798.9
4657,ZW10300,A025408,A043072,A043830,2013JJ00,1807.7
4658,ZW10300,A025408,A043072,A043830,2014JJ00,1752.9
4659,ZW10300,A025408,A043072,A043830,2015JJ00,1712.5
4660,ZW10300,A025408,A043072,A043830,2016JJ00,1698.0
4661,ZW10300,A025408,A043072,A043830,2017JJ00,1689.9
4662,ZW10300,A025408,A043072,A043830,2018JJ00,1687.0
4663,ZW10300,A025408,A043072,A043830,2019JJ00,1645.5
4664,ZW10300,A025408,A043072,A043066,2012JJ00,865.0
4665,ZW10300,A025408,A043072,A043066,2013JJ00,864.0
4666,ZW10300,A025408,A043072,A043066,2014JJ00,842.0
4667,ZW10300,A025408,A043072,A043066,2015JJ00,844.0
4668,ZW10300,A025408,A043072,A043066,2016JJ00,809.0
4669,ZW10300,A025408,A043072,A043066,2017JJ00,815.0
4670,ZW10300,A025408,A043072,A043066,2018JJ00,794.0
4671,ZW10300,A025408,A043072,A043066,2019JJ00,792.0
4672,ZW10300,A025408,A043072,A043067,2012JJ00,1273.0
4673,ZW10300,A025408,A043072,A043067,2013JJ00,1277.0
4674,ZW10300,A025408,A043072,A043067,2014JJ00,1240.0
4675,ZW10300,A025408,A043072,A043067,2015JJ00,1231.0
4676,ZW10300,A025408,A043072,A043067,2016JJ00,1209.0
4677,ZW10300,A025408,A043072,A043067,2017JJ00,1192.0
4678,ZW10300,A025408,A043072,A043067,2018JJ00,1192.0
4679,ZW10300,A025408,A043072,A043067,2019JJ00,1150.0
4680,ZW10300,A025408,A043072,A043068,2012JJ00,1668.0
4681,ZW10300,A025408,A043072,A043068,2013JJ00,1663.0
4682,ZW10300,A025408,A043072,A043068,2014JJ00,1618.0
4683,ZW10300,A025408,A043072,A043068,2015JJ00,1597.0
4684,ZW10300,A025408,A043072,A043068,2016JJ00,1581.0
4685,ZW10300,A025408,A043072,A043068,2017JJ00,1577.0
4686,ZW10300,A025408,A043072,A043068,2018JJ00,1573.0
4687,ZW10300,A025408,A043072,A043068,2019JJ00,1529.0
4688,ZW10300,A025408,A043072,A043069,2012JJ00,2219.0
4689,ZW10300,A025408,A043072,A043069,2013JJ00,2221.0
4690,ZW10300,A025408,A043072,A043069,2014JJ00,2144.0
4691,ZW10300,A025408,A043072,A043069,2015JJ00,2094.0
4692,ZW10300,A025408,A043072,A043069,2016JJ00,2075.0
4693,ZW10300,A025408,A043072,A043069,2017JJ00,2074.0
4694,ZW10300,A025408,A043072,A043069,2018JJ00,2078.0
4695,ZW10300,A025408,A043072,A043069,2019JJ00,2026.0
4696,ZW10300,A025408,A043072,A043070,2012JJ00,3193.0
4697,ZW10300,A025408,A043072,A043070,2013JJ00,3238.0
4698,ZW10300,A025408,A043072,A043070,2014JJ00,3152.0
4699,ZW10300,A025408,A043072,A043070,2015JJ00,2982.0
4700,ZW10300,A025408,A043072,A043070,2016JJ00,3010.0
4701,ZW10300,A025408,A043072,A043070,2017JJ00,2987.0
4702,ZW10300,A025408,A043072,A043070,2018JJ00,3005.0
4703,ZW10300,A025408,A043072,A043070,2019JJ00,2913.0
4704,ZW10300,A025408,A043073,A043830,2012JJ00,1422.3
4705,ZW10300,A025408,A043073,A043830,2013JJ00,1430.3
4706,ZW10300,A025408,A043073,A043830,2014JJ00,1371.3
4707,ZW10300,A025408,A043073,A043830,2015JJ00,1344.9
4708,ZW10300,A025408,A043073,A043830,2016JJ00,1331.4
4709,ZW10300,A025408,A043073,A043830,2017JJ00,1322.2
4710,ZW10300,A025408,A043073,A043830,2018JJ00,1305.0
4711,ZW10300,A025408,A043073,A043830,2019JJ00,1278.9
4712,ZW10300,A025408,A043073,A043066,2012JJ00,750.5
4713,ZW10300,A025408,A043073,A043066,2013JJ00,764.5
4714,ZW10300,A025408,A043073,A043066,2014JJ00,743.0
4715,ZW10300,A025408,A043073,A043066,2015JJ00,723.5
4716,ZW10300,A025408,A043073,A043066,2016JJ00,695.0
4717,ZW10300,A025408,A043073,A043066,2017JJ00,685.0
4718,ZW10300,A025408,A043073,A043066,2018JJ00,660.0
4719,ZW10300,A025408,A043073,A043066,2019JJ00,674.0
4720,ZW10300,A025408,A043073,A043067,2012JJ00,1048.3
4721,ZW10300,A025408,A043073,A043067,2013JJ00,1056.0
4722,ZW10300,A025408,A043073,A043067,2014JJ00,1020.5
4723,ZW10300,A025408,A043073,A043067,2015JJ00,997.0
4724,ZW10300,A025408,A043073,A043067,2016JJ00,981.5
4725,ZW10300,A025408,A043073,A043067,2017JJ00,975.5
4726,ZW10300,A025408,A043073,A043067,2018JJ00,948.0
4727,ZW10300,A025408,A043073,A043067,2019JJ00,932.3
4728,ZW10300,A025408,A043073,A043068,2012JJ00,1346.8
4729,ZW10300,A025408,A043073,A043068,2013JJ00,1356.3
4730,ZW10300,A025408,A043073,A043068,2014JJ00,1299.5
4731,ZW10300,A025408,A043073,A043068,2015JJ00,1271.3
4732,ZW10300,A025408,A043073,A043068,2016JJ00,1262.3
4733,ZW10300,A025408,A043073,A043068,2017JJ00,1258.5
4734,ZW10300,A025408,A043073,A043068,2018JJ00,1235.0
4735,ZW10300,A025408,A043073,A043068,2019JJ00,1204.0
4736,ZW10300,A025408,A043073,A043069,2012JJ00,1722.8
4737,ZW10300,A025408,A043073,A043069,2013JJ00,1741.5
4738,ZW10300,A025408,A043073,A043069,2014JJ00,1655.0
4739,ZW10300,A025408,A043073,A043069,2015JJ00,1638.0
4740,ZW10300,A025408,A043073,A043069,2016JJ00,1618.5
4741,ZW10300,A025408,A043073,A043069,2017JJ00,1601.0
4742,ZW10300,A025408,A043073,A043069,2018JJ00,1595.0
4743,ZW10300,A025408,A043073,A043069,2019JJ00,1553.5
4744,ZW10300,A025408,A043073,A043070,2012JJ00,2357.0
4745,ZW10300,A025408,A043073,A043070,2013JJ00,2344.5
4746,ZW10300,A025408,A043073,A043070,2014JJ00,2257.5
4747,ZW10300,A025408,A043073,A043070,2015JJ00,2203.5
4748,ZW10300,A025408,A043073,A043070,2016JJ00,2220.0
4749,ZW10300,A025408,A043073,A043070,2017JJ00,2205.0
4750,ZW10300,A025408,A043073,A043070,2018JJ00,2225.0
4751,ZW10300,A025408,A043073,A043070,2019JJ00,2158.5
4752,ZW10300,A025408,A043074,A043830,2012JJ00,1240.4
4753,ZW10300,A025408,A043074,A043830,2013JJ00,1208.5
4754,ZW10300,A025408,A043074,A043830,2014JJ00,1159.2
4755,ZW10300,A025408,A043074,A043830,2015JJ00,1134.2
4756,ZW10300,A025408,A043074,A043830,2016JJ00,1116.1
4757,ZW10300,A025408,A043074,A043830,2017JJ00,1084.8
4758,ZW10300,A025408,A043074,A043830,2018JJ00,1063.0
4759,ZW10300,A025408,A043074,A043830,2019JJ00,1041.6
4760,ZW10300,A025408,A043074,A043066,2012JJ00,675.0
4761,ZW10300,A025408,A043074,A043066,2013JJ00,652.0
4762,ZW10300,A025408,A043074,A043066,2014JJ00,622.7
4763,ZW10300,A025408,A043074,A043066,2015JJ00,622.3
4764,ZW10300,A025408,A043074,A043066,2016JJ00,603.3
4765,ZW10300,A025408,A043074,A043066,2017JJ00,584.3
4766,ZW10300,A025408,A043074,A043066,2018JJ00,539.0
4767,ZW10300,A025408,A043074,A043066,2019JJ00,540.3
4768,ZW10300,A025408,A043074,A043067,2012JJ00,932.7
4769,ZW10300,A025408,A043074,A043067,2013JJ00,916.7
4770,ZW10300,A025408,A043074,A043067,2014JJ00,872.7
4771,ZW10300,A025408,A043074,A043067,2015JJ00,861.0
4772,ZW10300,A025408,A043074,A043067,2016JJ00,835.8
4773,ZW10300,A025408,A043074,A043067,2017JJ00,818.0
4774,ZW10300,A025408,A043074,A043067,2018JJ00,794.0
4775,ZW10300,A025408,A043074,A043067,2019JJ00,776.0
4776,ZW10300,A025408,A043074,A043068,2012JJ00,1203.7
4777,ZW10300,A025408,A043074,A043068,2013JJ00,1173.3
4778,ZW10300,A025408,A043074,A043068,2014JJ00,1112.3
4779,ZW10300,A025408,A043074,A043068,2015JJ00,1096.7
4780,ZW10300,A025408,A043074,A043068,2016JJ00,1070.3
4781,ZW10300,A025408,A043074,A043068,2017JJ00,1035.8
4782,ZW10300,A025408,A043074,A043068,2018JJ00,1020.0
4783,ZW10300,A025408,A043074,A043068,2019JJ00,994.0
4784,ZW10300,A025408,A043074,A043069,2012JJ00,1494.0
4785,ZW10300,A025408,A043074,A043069,2013JJ00,1449.7
4786,ZW10300,A025408,A043074,A043069,2014JJ00,1397.7
4787,ZW10300,A025408,A043074,A043069,2015JJ00,1378.3
4788,ZW10300,A025408,A043074,A043069,2016JJ00,1356.2
4789,ZW10300,A025408,A043074,A043069,2017JJ00,1324.3
4790,ZW10300,A025408,A043074,A043069,2018JJ00,1296.0
4791,ZW10300,A025408,A043074,A043069,2019JJ00,1266.3
4792,ZW10300,A025408,A043074,A043070,2012JJ00,2007.7
4793,ZW10300,A025408,A043074,A043070,2013JJ00,1943.0
4794,ZW10300,A025408,A043074,A043070,2014JJ00,1877.0
4795,ZW10300,A025408,A043074,A043070,2015JJ00,1811.3
4796,ZW10300,A025408,A043074,A043070,2016JJ00,1791.3
4797,ZW10300,A025408,A043074,A043070,2017JJ00,1743.7
4798,ZW10300,A025408,A043074,A043070,2018JJ00,1728.0
4799,ZW10300,A025408,A043074,A043070,2019JJ00,1718.7
4800,ZW10300,A025408,A043075,A043830,2012JJ00,1093.8
4801,ZW10300,A025408,A043075,A043830,2013JJ00,1072.8
4802,ZW10300,A025408,A043075,A043830,2014JJ00,1025.3
4803,ZW10300,A025408,A043075,A043830,2015JJ00,979.7
4804,ZW10300,A025408,A043075,A043830,2016JJ00,963.3
4805,ZW10300,A025408,A043075,A043830,2017JJ00,955.0
4806,ZW10300,A025408,A043075,A043830,2018JJ00,945.0
4807,ZW10300,A025408,A043075,A043830,2019JJ00,920.5
4808,ZW10300,A025408,A043075,A043066,2012JJ00,620.3
4809,ZW10300,A025408,A043075,A043066,2013JJ00,624.5
4810,ZW10300,A025408,A043075,A043066,2014JJ00,573.0
4811,ZW10300,A025408,A043075,A043066,2015JJ00,538.8
4812,ZW10300,A025408,A043075,A043066,2016JJ00,500.0
4813,ZW10300,A025408,A043075,A043066,2017JJ00,511.0
4814,ZW10300,A025408,A043075,A043066,2018JJ00,492.0
4815,ZW10300,A025408,A043075,A043066,2019JJ00,502.3
4816,ZW10300,A025408,A043075,A043067,2012JJ00,847.0
4817,ZW10300,A025408,A043075,A043067,2013JJ00,846.3
4818,ZW10300,A025408,A043075,A043067,2014JJ00,806.0
4819,ZW10300,A025408,A043075,A043067,2015JJ00,767.3
4820,ZW10300,A025408,A043075,A043067,2016JJ00,743.3
4821,ZW10300,A025408,A043075,A043067,2017JJ00,741.3
4822,ZW10300,A025408,A043075,A043067,2018JJ00,728.0
4823,ZW10300,A025408,A043075,A043067,2019JJ00,709.8
4824,ZW10300,A025408,A043075,A043068,2012JJ00,1059.5
4825,ZW10300,A025408,A043075,A043068,2013JJ00,1032.8
4826,ZW10300,A025408,A043075,A043068,2014JJ00,997.4
4827,ZW10300,A025408,A043075,A043068,2015JJ00,963.0
4828,ZW10300,A025408,A043075,A043068,2016JJ00,936.8
4829,ZW10300,A025408,A043075,A043068,2017JJ00,922.5
4830,ZW10300,A025408,A043075,A043068,2018JJ00,906.0
4831,ZW10300,A025408,A043075,A043068,2019JJ00,882.3
4832,ZW10300,A025408,A043075,A043069,2012JJ00,1310.3
4833,ZW10300,A025408,A043075,A043069,2013JJ00,1276.5
4834,ZW10300,A025408,A043075,A043069,2014JJ00,1211.5
4835,ZW10300,A025408,A043075,A043069,2015JJ00,1164.5
4836,ZW10300,A025408,A043075,A043069,2016JJ00,1160.3
4837,ZW10300,A025408,A043075,A043069,2017JJ00,1139.3
4838,ZW10300,A025408,A043075,A043069,2018JJ00,1146.0
4839,ZW10300,A025408,A043075,A043069,2019JJ00,1095.3
4840,ZW10300,A025408,A043075,A043070,2012JJ00,1683.5
4841,ZW10300,A025408,A043075,A043070,2013JJ00,1650.5
4842,ZW10300,A025408,A043075,A043070,2014JJ00,1563.5
4843,ZW10300,A025408,A043075,A043070,2015JJ00,1500.0
4844,ZW10300,A025408,A043075,A043070,2016JJ00,1491.8
4845,ZW10300,A025408,A043075,A043070,2017JJ00,1499.0
4846,ZW10300,A025408,A043075,A043070,2018JJ00,1505.0
4847,ZW10300,A025408,A043075,A043070,2019JJ00,1474.5
4848,ZW10300,A025408,A043076,A043830,2012JJ00,920.9
4849,ZW10300,A025408,A043076,A043830,2013JJ00,919.8
4850,ZW10300,A025408,A043076,A043830,2014JJ00,877.1
4851,ZW10300,A025408,A043076,A043830,2015JJ00,852.7
4852,ZW10300,A025408,A043076,A043830,2016JJ00,844.0
4853,ZW10300,A025408,A043076,A043830,2017JJ00,812.6
4854,ZW10300,A025408,A043076,A043830,2018JJ00,810.0
4855,ZW10300,A025408,A043076,A043830,2019JJ00,785.6
4856,ZW10300,A025408,A043076,A043066,2012JJ00,507.4
4857,ZW10300,A025408,A043076,A043066,2013JJ00,495.0
4858,ZW10300,A025408,A043076,A043066,2014JJ00,487.0
4859,ZW10300,A025408,A043076,A043066,2015JJ00,507.0
4860,ZW10300,A025408,A043076,A043066,2016JJ00,436.8
4861,ZW10300,A025408,A043076,A043066,2017JJ00,417.4
4862,ZW10300,A025408,A043076,A043066,2018JJ00,396.0
4863,ZW10300,A025408,A043076,A043066,2019JJ00,401.2
4864,ZW10300,A025408,A043076,A043067,2012JJ00,688.4
4865,ZW10300,A025408,A043076,A043067,2013JJ00,687.4
4866,ZW10300,A025408,A043076,A043067,2014JJ00,638.6
4867,ZW10300,A025408,A043076,A043067,2015JJ00,652.8
4868,ZW10300,A025408,A043076,A043067,2016JJ00,607.8
4869,ZW10300,A025408,A043076,A043067,2017JJ00,587.8
4870,ZW10300,A025408,A043076,A043067,2018JJ00,585.0
4871,ZW10300,A025408,A043076,A043067,2019JJ00,575.5
4872,ZW10300,A025408,A043076,A043068,2012JJ00,877.6
4873,ZW10300,A025408,A043076,A043068,2013JJ00,886.4
4874,ZW10300,A025408,A043076,A043068,2014JJ00,863.4
4875,ZW10300,A025408,A043076,A043068,2015JJ00,814.6
4876,ZW10300,A025408,A043076,A043068,2016JJ00,826.4
4877,ZW10300,A025408,A043076,A043068,2017JJ00,786.0
4878,ZW10300,A025408,A043076,A043068,2018JJ00,791.0
4879,ZW10300,A025408,A043076,A043068,2019JJ00,759.8
4880,ZW10300,A025408,A043076,A043069,2012JJ00,1100.3
4881,ZW10300,A025408,A043076,A043069,2013JJ00,1124.6
4882,ZW10300,A025408,A043076,A043069,2014JJ00,1061.9
4883,ZW10300,A025408,A043076,A043069,2015JJ00,1021.5
4884,ZW10300,A025408,A043076,A043069,2016JJ00,1034.6
4885,ZW10300,A025408,A043076,A043069,2017JJ00,1002.8
4886,ZW10300,A025408,A043076,A043069,2018JJ00,978.0
4887,ZW10300,A025408,A043076,A043069,2019JJ00,946.6
4888,ZW10300,A025408,A043076,A043070,2012JJ00,1514.8
4889,ZW10300,A025408,A043076,A043070,2013JJ00,1485.2
4890,ZW10300,A025408,A043076,A043070,2014JJ00,1365.7
4891,ZW10300,A025408,A043076,A043070,2015JJ00,1313.2
4892,ZW10300,A025408,A043076,A043070,2016JJ00,1329.6
4893,ZW10300,A025408,A043076,A043070,2017JJ00,1309.0
4894,ZW10300,A025408,A043076,A043070,2018JJ00,1330.0
4895,ZW10300,A025408,A043076,A043070,2019JJ00,1245.2
4896,ZW10300,A025409,T001351,A043830,2012JJ00,1532.9
4897,ZW10300,A025409,T001351,A043830,2013JJ00,1532.3
4898,ZW10300,A025409,T001351,A043830,2014JJ00,1483.1
4899,ZW10300,A025409,T001351,A043830,2015JJ00,1454.9
4900,ZW10300,A025409,T001351,A043830,2016JJ00,1444.2
4901,ZW10300,A025409,T001351,A043830,2017JJ00,1426.4
4902,ZW10300,A025409,T001351,A043830,2018JJ00,1411.0
4903,ZW10300,A025409,T001351,A043830,2019JJ00,1382.3
4904,ZW10300,A025409,T001351,A043066,2012JJ00,787.5
4905,ZW10300,A025409,T001351,A043066,2013JJ00,771.3
4906,ZW10300,A025409,T001351,A043066,2014JJ00,746.5
4907,ZW10300,A025409,T001351,A043066,2015JJ00,730.3
4908,ZW10300,A025409,T001351,A043066,2016JJ00,714.5
4909,ZW10300,A025409,T001351,A043066,2017JJ00,693.5
4910,ZW10300,A025409,T001351,A043066,2018JJ00,670.0
4911,ZW10300,A025409,T001351,A043066,2019JJ00,664.5
4912,ZW10300,A025409,T001351,A043067,2012JJ00,1092.0
4913,ZW10300,A025409,T001351,A043067,2013JJ00,1083.8
4914,ZW10300,A025409,T001351,A043067,2014JJ00,1048.0
4915,ZW10300,A025409,T001351,A043067,2015JJ00,1029.5
4916,ZW10300,A025409,T001351,A043067,2016JJ00,1015.7
4917,ZW10300,A025409,T001351,A043067,2017JJ00,999.7
4918,ZW10300,A025409,T001351,A043067,2018JJ00,981.0
4919,ZW10300,A025409,T001351,A043067,2019JJ00,961.5
4920,ZW10300,A025409,T001351,A043068,2012JJ00,1411.3
4921,ZW10300,A025409,T001351,A043068,2013JJ00,1410.0
4922,ZW10300,A025409,T001351,A043068,2014JJ00,1364.0
4923,ZW10300,A025409,T001351,A043068,2015JJ00,1341.0
4924,ZW10300,A025409,T001351,A043068,2016JJ00,1331.0
4925,ZW10300,A025409,T001351,A043068,2017JJ00,1312.0
4926,ZW10300,A025409,T001351,A043068,2018JJ00,1296.0
4927,ZW10300,A025409,T001351,A043068,2019JJ00,1266.8
4928,ZW10300,A025409,T001351,A043069,2012JJ00,1843.0
4929,ZW10300,A025409,T001351,A043069,2013JJ00,1847.5
4930,ZW10300,A025409,T001351,A043069,2014JJ00,1790.0
4931,ZW10300,A025409,T001351,A043069,2015JJ00,1759.0
4932,ZW10300,A025409,T001351,A043069,2016JJ00,1751.5
4933,ZW10300,A025409,T001351,A043069,2017JJ00,1736.0
4934,ZW10300,A025409,T001351,A043069,2018JJ00,1719.0
4935,ZW10300,A025409,T001351,A043069,2019JJ00,1683.5
4936,ZW10300,A025409,T001351,A043070,2012JJ00,2697.0
4937,ZW10300,A025409,T001351,A043070,2013JJ00,2706.5
4938,ZW10300,A025409,T001351,A043070,2014JJ00,2618.0
4939,ZW10300,A025409,T001351,A043070,2015JJ00,2564.5
4940,ZW10300,A025409,T001351,A043070,2016JJ00,2564.0
4941,ZW10300,A025409,T001351,A043070,2017JJ00,2536.0
4942,ZW10300,A025409,T001351,A043070,2018JJ00,2535.0
4943,ZW10300,A025409,T001351,A043070,2019JJ00,2485.0
4944,ZW10300,A025409,A043072,A043830,2012JJ00,1939.2
4945,ZW10300,A025409,A043072,A043830,2013JJ00,1947.2
4946,ZW10300,A025409,A043072,A043830,2014JJ00,1886.6
4947,ZW10300,A025409,A043072,A043830,2015JJ00,1843.9
4948,ZW10300,A025409,A043072,A043830,2016JJ00,1833.9
4949,ZW10300,A025409,A043072,A043830,2017JJ00,1814.9
