ID,Woningkenmerken,RegioS,Perioden,GemiddeldAardgasverbruik_1,GemiddeldeElektriciteitslevering_2,GemiddeldeNettoElektriciteitslevering_3,Stadsverwarming_4
11274,ZW25810,GM0402,2019JJ00,880.0,1900.0,,
11275,ZW25810,GM0402,2020JJ00,820.0,1880.0,,
11276,ZW25810,GM0402,2021JJ00,930.0,1950.0,1900.0,
11277,ZW25810,GM0402,2022JJ00,710.0,1800.0,1740.0,
11278,ZW25810,GM0402,2023JJ00,660.0,1760.0,1690.0,
11279,ZW25810,GM0402,2024JJ00,640.0,1790.0,1710.0,
11280,ZW25810,GM1963,2010JJ00,,,,
11281,ZW25810,GM1963,2011JJ00,,,,
11282,ZW25810,GM1963,2012JJ00,,,,
11283,ZW25810,GM1963,2013JJ00,,,,
11284,ZW25810,GM1963,2014JJ00,,,,
11285,ZW25810,GM1963,2015JJ00,,,,
11286,ZW25810,GM1963,2016JJ00,,,,
11287,ZW25810,GM1963,2017JJ00,,,,
11288,ZW25810,GM1963,2018JJ00,,,,
11289,ZW25810,GM1963,2019JJ00,730.0,1960.0,,
11290,ZW25810,GM1963,2020JJ00,750.0,2040.0,,
11291,ZW25810,GM1963,2021JJ00,830.0,2100.0,2030.0,
11292,ZW25810,GM1963,2022JJ00,610.0,1950.0,1840.0,
11293,ZW25810,GM1963,2023JJ00,560.0,1870.0,1690.0,
11294,ZW25810,GM1963,2024JJ00,540.0,1890.0,1640.0,
11295,ZW25810,GM1735,2010JJ00,1600.0,2350.0,,
11296,ZW25810,GM1735,2011JJ00,1200.0,2300.0,,
11297,ZW25810,GM1735,2012JJ00,1200.0,2350.0,,
11298,ZW25810,GM1735,2013JJ00,1250.0,2150.0,,
11299,ZW25810,GM1735,2014JJ00,850.0,2100.0,,
11300,ZW25810,GM1735,2015JJ00,970.0,2150.0,,
11301,ZW25810,GM1735,2016JJ00,940.0,2020.0,,
11302,ZW25810,GM1735,2017JJ00,950.0,1970.0,,
11303,ZW25810,GM1735,2018JJ00,900.0,1950.0,,
11304,ZW25810,GM1735,2019JJ00,790.0,1900.0,,
11305,ZW25810,GM1735,2020JJ00,880.0,2090.0,,
11306,ZW25810,GM1735,2021JJ00,1040.0,2170.0,2090.0,
11307,ZW25810,GM1735,2022JJ00,830.0,2060.0,1900.0,
11308,ZW25810,GM1735,2023JJ00,760.0,2000.0,1770.0,
11309,ZW25810,GM1735,2024JJ00,760.0,2070.0,1770.0,
11310,ZW25810,GM1966,2010JJ00,,,,
11311,ZW25810,GM1966,2011JJ00,,,,
11312,ZW25810,GM1966,2012JJ00,,,,
11313,ZW25810,GM1966,2013JJ00,,,,
11314,ZW25810,GM1966,2014JJ00,,,,
11315,ZW25810,GM1966,2015JJ00,,,,
11316,ZW25810,GM1966,2016JJ00,,,,
11317,ZW25810,GM1966,2017JJ00,,,,
11318,ZW25810,GM1966,2018JJ00,,,,
11319,ZW25810,GM1966,2019JJ00,900.0,1590.0,,
11320,ZW25810,GM1966,2020JJ00,830.0,1720.0,,
11321,ZW25810,GM1966,2021JJ00,970.0,1790.0,1750.0,
11322,ZW25810,GM1966,2022JJ00,770.0,1650.0,1580.0,
11323,ZW25810,GM1966,2023JJ00,700.0,1610.0,1490.0,
11324,ZW25810,GM1966,2024JJ00,670.0,1590.0,1440.0,
11325,ZW25810,GM1911,2010JJ00,,,,
11326,ZW25810,GM1911,2011JJ00,,,,
11327,ZW25810,GM1911,2012JJ00,950.0,2150.0,,
11328,ZW25810,GM1911,2013JJ00,950.0,1950.0,,
11329,ZW25810,GM1911,2014JJ00,750.0,1900.0,,
11330,ZW25810,GM1911,2015JJ00,860.0,2000.0,,
11331,ZW25810,GM1911,2016JJ00,850.0,1880.0,,
11332,ZW25810,GM1911,2017JJ00,790.0,1870.0,,
11333,ZW25810,GM1911,2018JJ00,790.0,1870.0,,
11334,ZW25810,GM1911,2019JJ00,730.0,1820.0,,
11335,ZW25810,GM1911,2020JJ00,760.0,1980.0,,
11336,ZW25810,GM1911,2021JJ00,870.0,2020.0,1960.0,
11337,ZW25810,GM1911,2022JJ00,660.0,1840.0,1710.0,
11338,ZW25810,GM1911,2023JJ00,590.0,1800.0,1620.0,
11339,ZW25810,GM1911,2024JJ00,550.0,1820.0,1580.0,
11340,ZW25810,GM0118,2010JJ00,1300.0,2000.0,,
11341,ZW25810,GM0118,2011JJ00,1000.0,2000.0,,
11342,ZW25810,GM0118,2012JJ00,1100.0,2050.0,,
11343,ZW25810,GM0118,2013JJ00,1150.0,1950.0,,
11344,ZW25810,GM0118,2014JJ00,850.0,1950.0,,
11345,ZW25810,GM0118,2015JJ00,960.0,1960.0,,
11346,ZW25810,GM0118,2016JJ00,990.0,1890.0,,
11347,ZW25810,GM0118,2017JJ00,940.0,1880.0,,
11348,ZW25810,GM0118,2018JJ00,930.0,1870.0,,
11349,ZW25810,GM0118,2019JJ00,840.0,1820.0,,
11350,ZW25810,GM0118,2020JJ00,800.0,1840.0,,
11351,ZW25810,GM0118,2021JJ00,910.0,1870.0,1810.0,
11352,ZW25810,GM0118,2022JJ00,700.0,1740.0,1660.0,
11353,ZW25810,GM0118,2023JJ00,640.0,1700.0,1590.0,
11354,ZW25810,GM0118,2024JJ00,620.0,1720.0,1580.0,
11355,ZW25810,GM0018,2010JJ00,1300.0,2100.0,,
11356,ZW25810,GM0018,2011JJ00,950.0,2050.0,,
11357,ZW25810,GM0018,2012JJ00,1050.0,2050.0,,
11358,ZW25810,GM0018,2013JJ00,1150.0,2050.0,,
11359,ZW25810,GM0018,2014JJ00,900.0,2000.0,,
11360,ZW25810,GM0018,2015JJ00,960.0,2000.0,,
11361,ZW25810,GM0018,2016JJ00,1020.0,1980.0,,
11362,ZW25810,GM0018,2017JJ00,970.0,1980.0,,
11363,ZW25810,GM0018,2018JJ00,,,,
11364,ZW25810,GM0018,2019JJ00,,,,
11365,ZW25810,GM0018,2020JJ00,,,,
11366,ZW25810,GM0018,2021JJ00,,,,
11367,ZW25810,GM0018,2022JJ00,,,,
11368,ZW25810,GM0018,2023JJ00,,,,
11369,ZW25810,GM0018,2024JJ00,,,,
11370,ZW25810,GM0405,2010JJ00,1150.0,2150.0,,
11371,ZW25810,GM0405,2011JJ00,900.0,2200.0,,
11372,ZW25810,GM0405,2012JJ00,950.0,2200.0,,
11373,ZW25810,GM0405,2013JJ00,1000.0,2100.0,,
11374,ZW25810,GM0405,2014JJ00,750.0,2050.0,,
11375,ZW25810,GM0405,2015JJ00,820.0,1970.0,,
11376,ZW25810,GM0405,2016JJ00,860.0,1940.0,,
11377,ZW25810,GM0405,2017JJ00,820.0,1930.0,,
11378,ZW25810,GM0405,2018JJ00,820.0,1900.0,,
11379,ZW25810,GM0405,2019JJ00,780.0,1850.0,,
11380,ZW25810,GM0405,2020JJ00,750.0,1870.0,,
11381,ZW25810,GM0405,2021JJ00,810.0,1920.0,1890.0,
11382,ZW25810,GM0405,2022JJ00,620.0,1750.0,1710.0,
11383,ZW25810,GM0405,2023JJ00,570.0,1710.0,1660.0,
11384,ZW25810,GM0405,2024JJ00,560.0,1700.0,1630.0,
11385,ZW25810,GM1507,2010JJ00,1250.0,2250.0,,
11386,ZW25810,GM1507,2011JJ00,950.0,2250.0,,
11387,ZW25810,GM1507,2012JJ00,1000.0,2350.0,,
11388,ZW25810,GM1507,2013JJ00,1100.0,2200.0,,
11389,ZW25810,GM1507,2014JJ00,800.0,2150.0,,
11390,ZW25810,GM1507,2015JJ00,900.0,2170.0,,
11391,ZW25810,GM1507,2016JJ00,900.0,2060.0,,
11392,ZW25810,GM1507,2017JJ00,870.0,1990.0,,
11393,ZW25810,GM1507,2018JJ00,870.0,1980.0,,
11394,ZW25810,GM1507,2019JJ00,810.0,1930.0,,
11395,ZW25810,GM1507,2020JJ00,810.0,1950.0,,
11396,ZW25810,GM1507,2021JJ00,920.0,2020.0,1900.0,
11397,ZW25810,GM1507,2022JJ00,690.0,1840.0,1660.0,
11398,ZW25810,GM1507,2023JJ00,620.0,1820.0,1580.0,
11399,ZW25810,GM1507,2024JJ00,610.0,1760.0,1500.0,
11400,ZW25810,GM0321,2010JJ00,800.0,2450.0,,
11401,ZW25810,GM0321,2011JJ00,600.0,2450.0,,
11402,ZW25810,GM0321,2012JJ00,600.0,2400.0,,
11403,ZW25810,GM0321,2013JJ00,650.0,2200.0,,
11404,ZW25810,GM0321,2014JJ00,450.0,2150.0,,
11405,ZW25810,GM0321,2015JJ00,510.0,2120.0,,
11406,ZW25810,GM0321,2016JJ00,530.0,2110.0,,
11407,ZW25810,GM0321,2017JJ00,510.0,2040.0,,
11408,ZW25810,GM0321,2018JJ00,500.0,1990.0,,
11409,ZW25810,GM0321,2019JJ00,490.0,1980.0,,
11410,ZW25810,GM0321,2020JJ00,500.0,2030.0,,
11411,ZW25810,GM0321,2021JJ00,520.0,2090.0,2050.0,
11412,ZW25810,GM0321,2022JJ00,390.0,1950.0,1880.0,
11413,ZW25810,GM0321,2023JJ00,350.0,1880.0,1770.0,
11414,ZW25810,GM0321,2024JJ00,350.0,1900.0,1780.0,
11415,ZW25810,GM0406,2010JJ00,1150.0,2300.0,,
11416,ZW25810,GM0406,2011JJ00,900.0,2300.0,,
11417,ZW25810,GM0406,2012JJ00,950.0,2300.0,,
11418,ZW25810,GM0406,2013JJ00,1000.0,2250.0,,
11419,ZW25810,GM0406,2014JJ00,750.0,2150.0,,
11420,ZW25810,GM0406,2015JJ00,820.0,2150.0,,
11421,ZW25810,GM0406,2016JJ00,860.0,2130.0,,
11422,ZW25810,GM0406,2017JJ00,850.0,2090.0,,
11423,ZW25810,GM0406,2018JJ00,820.0,2040.0,,
11424,ZW25810,GM0406,2019JJ00,790.0,1970.0,,
11425,ZW25810,GM0406,2020JJ00,750.0,1970.0,,
11426,ZW25810,GM0406,2021JJ00,850.0,2020.0,1970.0,
11427,ZW25810,GM0406,2022JJ00,660.0,1830.0,1770.0,
11428,ZW25810,GM0406,2023JJ00,620.0,1780.0,1700.0,
11429,ZW25810,GM0406,2024JJ00,600.0,1780.0,1700.0,
11430,ZW25810,GM0677,2010JJ00,900.0,2250.0,,
11431,ZW25810,GM0677,2011JJ00,700.0,2250.0,,
11432,ZW25810,GM0677,2012JJ00,750.0,2200.0,,
11433,ZW25810,GM0677,2013JJ00,900.0,2100.0,,
11434,ZW25810,GM0677,2014JJ00,650.0,2000.0,,
11435,ZW25810,GM0677,2015JJ00,780.0,2090.0,,
11436,ZW25810,GM0677,2016JJ00,730.0,1910.0,,
11437,ZW25810,GM0677,2017JJ00,680.0,1860.0,,
11438,ZW25810,GM0677,2018JJ00,690.0,1790.0,,
11439,ZW25810,GM0677,2019JJ00,660.0,1840.0,,
11440,ZW25810,GM0677,2020JJ00,680.0,1820.0,,
11441,ZW25810,GM0677,2021JJ00,800.0,1890.0,1690.0,
11442,ZW25810,GM0677,2022JJ00,580.0,1740.0,1500.0,
11443,ZW25810,GM0677,2023JJ00,540.0,1730.0,1450.0,
11444,ZW25810,GM0677,2024JJ00,520.0,1750.0,1450.0,
11445,ZW25810,GM0353,2010JJ00,1150.0,2650.0,,
11446,ZW25810,GM0353,2011JJ00,850.0,2600.0,,
11447,ZW25810,GM0353,2012JJ00,950.0,2600.0,,
11448,ZW25810,GM0353,2013JJ00,950.0,2550.0,,
11449,ZW25810,GM0353,2014JJ00,750.0,2500.0,,
11450,ZW25810,GM0353,2015JJ00,800.0,2470.0,,
11451,ZW25810,GM0353,2016JJ00,800.0,2420.0,,
11452,ZW25810,GM0353,2017JJ00,790.0,2370.0,,
11453,ZW25810,GM0353,2018JJ00,770.0,2340.0,,
11454,ZW25810,GM0353,2019JJ00,740.0,2300.0,,
11455,ZW25810,GM0353,2020JJ00,730.0,2280.0,,
11456,ZW25810,GM0353,2021JJ00,840.0,2290.0,2250.0,
11457,ZW25810,GM0353,2022JJ00,630.0,2100.0,2040.0,
11458,ZW25810,GM0353,2023JJ00,570.0,2040.0,1950.0,
11459,ZW25810,GM0353,2024JJ00,560.0,2060.0,1960.0,
11460,ZW25810,GM1884,2010JJ00,1100.0,2200.0,,
11461,ZW25810,GM1884,2011JJ00,900.0,2200.0,,
11462,ZW25810,GM1884,2012JJ00,900.0,2300.0,,
11463,ZW25810,GM1884,2013JJ00,950.0,2150.0,,
11464,ZW25810,GM1884,2014JJ00,700.0,2100.0,,
11465,ZW25810,GM1884,2015JJ00,790.0,2110.0,,
11466,ZW25810,GM1884,2016JJ00,810.0,2100.0,,
11467,ZW25810,GM1884,2017JJ00,750.0,2070.0,,
11468,ZW25810,GM1884,2018JJ00,730.0,2030.0,,
11469,ZW25810,GM1884,2019JJ00,710.0,1980.0,,
11470,ZW25810,GM1884,2020JJ00,710.0,2050.0,,
11471,ZW25810,GM1884,2021JJ00,800.0,2110.0,2010.0,
11472,ZW25810,GM1884,2022JJ00,610.0,1940.0,1790.0,
11473,ZW25810,GM1884,2023JJ00,550.0,1870.0,1620.0,
11474,ZW25810,GM1884,2024JJ00,530.0,1880.0,1570.0,
11475,ZW25810,GM0166,2010JJ00,1350.0,2200.0,,
11476,ZW25810,GM0166,2011JJ00,1050.0,2200.0,,
11477,ZW25810,GM0166,2012JJ00,1150.0,2200.0,,
11478,ZW25810,GM0166,2013JJ00,1150.0,2050.0,,
11479,ZW25810,GM0166,2014JJ00,850.0,2000.0,,
11480,ZW25810,GM0166,2015JJ00,920.0,1930.0,,
11481,ZW25810,GM0166,2016JJ00,930.0,1950.0,,
11482,ZW25810,GM0166,2017JJ00,920.0,1920.0,,
11483,ZW25810,GM0166,2018JJ00,910.0,1890.0,,
11484,ZW25810,GM0166,2019JJ00,870.0,1850.0,,
11485,ZW25810,GM0166,2020JJ00,810.0,1850.0,,
11486,ZW25810,GM0166,2021JJ00,940.0,1900.0,1860.0,
11487,ZW25810,GM0166,2022JJ00,730.0,1770.0,1700.0,
11488,ZW25810,GM0166,2023JJ00,660.0,1740.0,1660.0,
11489,ZW25810,GM0166,2024JJ00,640.0,1760.0,1660.0,
11490,ZW25810,GM0678,2010JJ00,1250.0,2050.0,,
11491,ZW25810,GM0678,2011JJ00,1000.0,2050.0,,
11492,ZW25810,GM0678,2012JJ00,950.0,2050.0,,
11493,ZW25810,GM0678,2013JJ00,1050.0,1950.0,,
11494,ZW25810,GM0678,2014JJ00,850.0,1900.0,,
11495,ZW25810,GM0678,2015JJ00,840.0,1990.0,,
11496,ZW25810,GM0678,2016JJ00,860.0,1940.0,,
11497,ZW25810,GM0678,2017JJ00,790.0,1860.0,,
11498,ZW25810,GM0678,2018JJ00,780.0,1790.0,,
11499,ZW25810,GM0678,2019JJ00,770.0,1850.0,,
11500,ZW25810,GM0678,2020JJ00,770.0,1870.0,,
11501,ZW25810,GM0678,2021JJ00,880.0,1970.0,1920.0,
11502,ZW25810,GM0678,2022JJ00,720.0,1870.0,1750.0,
11503,ZW25810,GM0678,2023JJ00,650.0,1790.0,1670.0,
11504,ZW25810,GM0678,2024JJ00,640.0,1750.0,1630.0,
11505,ZW25810,GM0537,2010JJ00,1250.0,2300.0,,
11506,ZW25810,GM0537,2011JJ00,950.0,2300.0,,
11507,ZW25810,GM0537,2012JJ00,1050.0,2300.0,,
11508,ZW25810,GM0537,2013JJ00,1100.0,2200.0,,
11509,ZW25810,GM0537,2014JJ00,800.0,2150.0,,
11510,ZW25810,GM0537,2015JJ00,870.0,2130.0,,
11511,ZW25810,GM0537,2016JJ00,890.0,2100.0,,
11512,ZW25810,GM0537,2017JJ00,860.0,2080.0,,
11513,ZW25810,GM0537,2018JJ00,860.0,2040.0,,
11514,ZW25810,GM0537,2019JJ00,800.0,1980.0,,
11515,ZW25810,GM0537,2020JJ00,760.0,2030.0,,
11516,ZW25810,GM0537,2021JJ00,830.0,2060.0,2000.0,
11517,ZW25810,GM0537,2022JJ00,620.0,1880.0,1800.0,
11518,ZW25810,GM0537,2023JJ00,580.0,1830.0,1740.0,
11519,ZW25810,GM0537,2024JJ00,580.0,1830.0,1730.0,
11520,ZW25810,GM0928,2010JJ00,1450.0,2350.0,,
11521,ZW25810,GM0928,2011JJ00,1100.0,2300.0,,
11522,ZW25810,GM0928,2012JJ00,1200.0,2350.0,,
11523,ZW25810,GM0928,2013JJ00,1250.0,2300.0,,
11524,ZW25810,GM0928,2014JJ00,900.0,2200.0,,
11525,ZW25810,GM0928,2015JJ00,970.0,2130.0,,
11526,ZW25810,GM0928,2016JJ00,1050.0,2090.0,,
11527,ZW25810,GM0928,2017JJ00,1020.0,2080.0,,
11528,ZW25810,GM0928,2018JJ00,1000.0,2050.0,,
11529,ZW25810,GM0928,2019JJ00,940.0,2000.0,,
11530,ZW25810,GM0928,2020JJ00,860.0,1980.0,,
11531,ZW25810,GM0928,2021JJ00,990.0,1990.0,1930.0,
11532,ZW25810,GM0928,2022JJ00,750.0,1860.0,1790.0,
11533,ZW25810,GM0928,2023JJ00,710.0,1820.0,1740.0,
11534,ZW25810,GM0928,2024JJ00,700.0,1820.0,1740.0,
11535,ZW25810,GM1598,2010JJ00,1000.0,2350.0,,
11536,ZW25810,GM1598,2011JJ00,800.0,2300.0,,
11537,ZW25810,GM1598,2012JJ00,850.0,2250.0,,
11538,ZW25810,GM1598,2013JJ00,900.0,2100.0,,
11539,ZW25810,GM1598,2014JJ00,700.0,2050.0,,
11540,ZW25810,GM1598,2015JJ00,820.0,2140.0,,
11541,ZW25810,GM1598,2016JJ00,780.0,1960.0,,
11542,ZW25810,GM1598,2017JJ00,730.0,1930.0,,
11543,ZW25810,GM1598,2018JJ00,760.0,1900.0,,
11544,ZW25810,GM1598,2019JJ00,730.0,1920.0,,
11545,ZW25810,GM1598,2020JJ00,770.0,2010.0,,
11546,ZW25810,GM1598,2021JJ00,830.0,2060.0,1980.0,
11547,ZW25810,GM1598,2022JJ00,640.0,1920.0,1810.0,
11548,ZW25810,GM1598,2023JJ00,570.0,1860.0,1670.0,
11549,ZW25810,GM1598,2024JJ00,560.0,1910.0,1700.0,
11550,ZW25810,GM0079,2010JJ00,1300.0,2050.0,,
11551,ZW25810,GM0079,2011JJ00,1000.0,1950.0,,
11552,ZW25810,GM0079,2012JJ00,1100.0,2000.0,,
11553,ZW25810,GM0079,2013JJ00,1200.0,1700.0,,
11554,ZW25810,GM0079,2014JJ00,850.0,1650.0,,
11555,ZW25810,GM0079,2015JJ00,1110.0,1730.0,,
11556,ZW25810,GM0079,2016JJ00,1070.0,1610.0,,
11557,ZW25810,GM0079,2017JJ00,1000.0,1570.0,,
11558,ZW25810,GM0079,2018JJ00,980.0,1600.0,,
11559,ZW25810,GM0079,2019JJ00,,,,
11560,ZW25810,GM0079,2020JJ00,,,,
11561,ZW25810,GM0079,2021JJ00,,,,
11562,ZW25810,GM0079,2022JJ00,,,,
11563,ZW25810,GM0079,2023JJ00,,,,
11564,ZW25810,GM0079,2024JJ00,,,,
11565,ZW25810,GM0588,2010JJ00,1400.0,3050.0,,
11566,ZW25810,GM0588,2011JJ00,1100.0,3000.0,,
11567,ZW25810,GM0588,2012JJ00,1100.0,2950.0,,
11568,ZW25810,GM0588,2013JJ00,950.0,2150.0,,
11569,ZW25810,GM0588,2014JJ00,700.0,2100.0,,
11570,ZW25810,GM0588,2015JJ00,850.0,2280.0,,
11571,ZW25810,GM0588,2016JJ00,920.0,2120.0,,
11572,ZW25810,GM0588,2017JJ00,880.0,2120.0,,
11573,ZW25810,GM0588,2018JJ00,880.0,2110.0,,
11574,ZW25810,GM0588,2019JJ00,,,,
11575,ZW25810,GM0588,2020JJ00,,,,
11576,ZW25810,GM0588,2021JJ00,,,,
11577,ZW25810,GM0588,2022JJ00,,,,
11578,ZW25810,GM0588,2023JJ00,,,,
11579,ZW25810,GM0588,2024JJ00,,,,
11580,ZW25810,GM0542,2010JJ00,1200.0,2400.0,,
11581,ZW25810,GM0542,2011JJ00,900.0,2350.0,,
11582,ZW25810,GM0542,2012JJ00,950.0,2350.0,,
11583,ZW25810,GM0542,2013JJ00,1000.0,2250.0,,
11584,ZW25810,GM0542,2014JJ00,700.0,2250.0,,
11585,ZW25810,GM0542,2015JJ00,730.0,2230.0,,
11586,ZW25810,GM0542,2016JJ00,760.0,2220.0,,
11587,ZW25810,GM0542,2017JJ00,740.0,2220.0,,
11588,ZW25810,GM0542,2018JJ00,730.0,2170.0,,
11589,ZW25810,GM0542,2019JJ00,700.0,2130.0,,
11590,ZW25810,GM0542,2020JJ00,620.0,2200.0,,
11591,ZW25810,GM0542,2021JJ00,660.0,2240.0,2230.0,
11592,ZW25810,GM0542,2022JJ00,480.0,2070.0,2050.0,
11593,ZW25810,GM0542,2023JJ00,450.0,2000.0,1960.0,
11594,ZW25810,GM0542,2024JJ00,430.0,2010.0,1950.0,
11595,ZW25810,GM1931,2010JJ00,,,,
11596,ZW25810,GM1931,2011JJ00,,,,
11597,ZW25810,GM1931,2012JJ00,,,,
11598,ZW25810,GM1931,2013JJ00,,,,
11599,ZW25810,GM1931,2014JJ00,,,,
11600,ZW25810,GM1931,2015JJ00,840.0,2000.0,,
11601,ZW25810,GM1931,2016JJ00,870.0,1930.0,,
11602,ZW25810,GM1931,2017JJ00,830.0,1940.0,,
11603,ZW25810,GM1931,2018JJ00,810.0,1920.0,,
11604,ZW25810,GM1931,2019JJ00,770.0,1870.0,,
11605,ZW25810,GM1931,2020JJ00,770.0,1960.0,,
11606,ZW25810,GM1931,2021JJ00,880.0,2020.0,1980.0,
11607,ZW25810,GM1931,2022JJ00,680.0,1890.0,1800.0,
11608,ZW25810,GM1931,2023JJ00,610.0,1850.0,1710.0,
11609,ZW25810,GM1931,2024JJ00,600.0,1850.0,1680.0,
11610,ZW25810,GM1659,2010JJ00,1250.0,2300.0,,
11611,ZW25810,GM1659,2011JJ00,950.0,2250.0,,
11612,ZW25810,GM1659,2012JJ00,900.0,2250.0,,
11613,ZW25810,GM1659,2013JJ00,950.0,1950.0,,
11614,ZW25810,GM1659,2014JJ00,700.0,2050.0,,
11615,ZW25810,GM1659,2015JJ00,890.0,2250.0,,
11616,ZW25810,GM1659,2016JJ00,830.0,2100.0,,
11617,ZW25810,GM1659,2017JJ00,810.0,2120.0,,
11618,ZW25810,GM1659,2018JJ00,820.0,2150.0,,
11619,ZW25810,GM1659,2019JJ00,700.0,2100.0,,
11620,ZW25810,GM1659,2020JJ00,760.0,2170.0,,
11621,ZW25810,GM1659,2021JJ00,870.0,2270.0,2190.0,
11622,ZW25810,GM1659,2022JJ00,660.0,2130.0,1970.0,
11623,ZW25810,GM1659,2023JJ00,600.0,2010.0,1800.0,
11624,ZW25810,GM1659,2024JJ00,580.0,2010.0,1770.0,
11625,ZW25810,GM1982,2010JJ00,,,,
11626,ZW25810,GM1982,2011JJ00,,,,
11627,ZW25810,GM1982,2012JJ00,,,,
11628,ZW25810,GM1982,2013JJ00,,,,
11629,ZW25810,GM1982,2014JJ00,,,,
11630,ZW25810,GM1982,2015JJ00,,,,
11631,ZW25810,GM1982,2016JJ00,,,,
11632,ZW25810,GM1982,2017JJ00,,,,
11633,ZW25810,GM1982,2018JJ00,,,,
11634,ZW25810,GM1982,2019JJ00,,,,
11635,ZW25810,GM1982,2020JJ00,,,,
11636,ZW25810,GM1982,2021JJ00,,,,
11637,ZW25810,GM1982,2022JJ00,650.0,1900.0,1760.0,
11638,ZW25810,GM1982,2023JJ00,580.0,1850.0,1660.0,
11639,ZW25810,GM1982,2024JJ00,560.0,1860.0,1630.0,
11640,ZW25810,GM1685,2010JJ00,1200.0,2550.0,,
11641,ZW25810,GM1685,2011JJ00,900.0,2500.0,,
11642,ZW25810,GM1685,2012JJ00,1000.0,2550.0,,
11643,ZW25810,GM1685,2013JJ00,1000.0,2350.0,,
11644,ZW25810,GM1685,2014JJ00,750.0,2250.0,,
11645,ZW25810,GM1685,2015JJ00,920.0,2420.0,,
11646,ZW25810,GM1685,2016JJ00,860.0,2130.0,,
11647,ZW25810,GM1685,2017JJ00,820.0,2130.0,,
11648,ZW25810,GM1685,2018JJ00,790.0,2240.0,,
11649,ZW25810,GM1685,2019JJ00,740.0,2130.0,,
11650,ZW25810,GM1685,2020JJ00,860.0,2250.0,,
11651,ZW25810,GM1685,2021JJ00,980.0,2310.0,2140.0,
11652,ZW25810,GM1685,2022JJ00,,,,
11653,ZW25810,GM1685,2023JJ00,,,,
11654,ZW25810,GM1685,2024JJ00,,,,
11655,ZW25810,GM0882,2010JJ00,1300.0,2200.0,,
11656,ZW25810,GM0882,2011JJ00,950.0,2150.0,,
11657,ZW25810,GM0882,2012JJ00,1000.0,2150.0,,
11658,ZW25810,GM0882,2013JJ00,1100.0,2150.0,,
11659,ZW25810,GM0882,2014JJ00,800.0,2100.0,,
11660,ZW25810,GM0882,2015JJ00,900.0,2110.0,,
11661,ZW25810,GM0882,2016JJ00,940.0,2030.0,,
11662,ZW25810,GM0882,2017JJ00,900.0,2020.0,,
11663,ZW25810,GM0882,2018JJ00,900.0,1980.0,,
11664,ZW25810,GM0882,2019JJ00,840.0,1960.0,,
11665,ZW25810,GM0882,2020JJ00,820.0,2020.0,,
11666,ZW25810,GM0882,2021JJ00,940.0,2040.0,2000.0,
11667,ZW25810,GM0882,2022JJ00,720.0,1930.0,1880.0,
11668,ZW25810,GM0882,2023JJ00,670.0,1890.0,1840.0,
11669,ZW25810,GM0882,2024JJ00,660.0,1860.0,1790.0,
11670,ZW25810,GM0415,2010JJ00,1000.0,2350.0,,
11671,ZW25810,GM0415,2011JJ00,800.0,2400.0,,
11672,ZW25810,GM0415,2012JJ00,850.0,2350.0,,
11673,ZW25810,GM0415,2013JJ00,950.0,2300.0,,
11674,ZW25810,GM0415,2014JJ00,750.0,2350.0,,
11675,ZW25810,GM0415,2015JJ00,760.0,2160.0,,
11676,ZW25810,GM0415,2016JJ00,770.0,2160.0,,
11677,ZW25810,GM0415,2017JJ00,760.0,2140.0,,
11678,ZW25810,GM0415,2018JJ00,790.0,2140.0,,
11679,ZW25810,GM0415,2019JJ00,790.0,2090.0,,
11680,ZW25810,GM0415,2020JJ00,740.0,2090.0,,
11681,ZW25810,GM0415,2021JJ00,850.0,2140.0,2120.0,
11682,ZW25810,GM0415,2022JJ00,650.0,1960.0,1920.0,
11683,ZW25810,GM0415,2023JJ00,600.0,1900.0,1860.0,
11684,ZW25810,GM0415,2024JJ00,600.0,1900.0,1850.0,
11685,ZW25810,GM0416,2010JJ00,700.0,2300.0,,
11686,ZW25810,GM0416,2011JJ00,600.0,2250.0,,
11687,ZW25810,GM0416,2012JJ00,600.0,2250.0,,
11688,ZW25810,GM0416,2013JJ00,700.0,2150.0,,
11689,ZW25810,GM0416,2014JJ00,550.0,2100.0,,
11690,ZW25810,GM0416,2015JJ00,630.0,2060.0,,
11691,ZW25810,GM0416,2016JJ00,650.0,1990.0,,
11692,ZW25810,GM0416,2017JJ00,620.0,1970.0,,
11693,ZW25810,GM0416,2018JJ00,620.0,1960.0,,
11694,ZW25810,GM0416,2019JJ00,580.0,1920.0,,
11695,ZW25810,GM0416,2020JJ00,610.0,1990.0,,
11696,ZW25810,GM0416,2021JJ00,700.0,2020.0,1950.0,
11697,ZW25810,GM0416,2022JJ00,,,,
11698,ZW25810,GM0416,2023JJ00,,,,
11699,ZW25810,GM0416,2024JJ00,,,,
11700,ZW25810,GM1621,2010JJ00,900.0,2350.0,,
11701,ZW25810,GM1621,2011JJ00,700.0,2350.0,,
11702,ZW25810,GM1621,2012JJ00,750.0,2350.0,,
11703,ZW25810,GM1621,2013JJ00,800.0,2100.0,,
11704,ZW25810,GM1621,2014JJ00,600.0,2050.0,,
11705,ZW25810,GM1621,2015JJ00,650.0,2090.0,,
11706,ZW25810,GM1621,2016JJ00,690.0,2070.0,,
11707,ZW25810,GM1621,2017JJ00,670.0,2060.0,,
