ID,Bestemming,Perioden,WaardeInWerkelijkePrijzen_1,WaardePrijsniveau2005_2,VolumemutatieTOVVoorafgaandJaar_3,Prijsindexcijfers_4
4244,999996,1989JJ00,230.0,200.0,6.0,115.0
4245,999996,1990JJ00,252.0,218.0,9.1,115.5
4246,999996,1991JJ00,263.0,225.0,3.2,116.8
4247,999996,1992JJ00,261.0,223.0,-0.8,116.8
4248,999996,1993JJ00,234.0,203.0,-9.2,115.4
4249,999996,1994JJ00,221.0,194.0,-4.3,113.8
4250,999996,1995JJ00,240.0,214.0,10.0,112.4
4251,999996,1996JJ00,261.0,239.0,12.1,109.1
4252,999996,1997JJ00,307.0,290.0,21.1,106.0
4253,999996,1998JJ00,374.0,364.0,25.7,102.7
4254,999996,1999JJ00,349.0,350.0,-4.0,99.8
4255,999996,2000JJ00,346.0,344.0,-1.7,100.7
4256,999996,2001JJ00,367.0,365.0,6.1,100.7
4257,999996,2002JJ00,336.0,332.0,-9.0,101.3
4258,999996,2003JJ00,310.0,311.0,-6.3,99.7
4259,999996,2004JJ00,309.0,308.0,-1.0,100.3
4260,999996,2005JJ00,313.0,313.0,1.6,100.0
4261,999996,2006JJ00,312.0,311.0,-0.6,100.3
4262,999996,2007JJ00,393.0,387.0,24.4,101.6
4263,999996,2008JJ00,422.0,411.0,6.4,102.6
4264,999996,2009JJ00,531.0,511.0,24.2,104.0
4265,999996,2010JJ00,348.0,331.0,-35.2,105.2
4266,999996,2011JJ00,409.0,392.0,18.4,104.4
4267,999996,2012JJ00,,,,
4268,414300,1969JJ00,,,,
4269,414300,1970JJ00,,,,
4270,414300,1971JJ00,,,,
4271,414300,1972JJ00,,,,
4272,414300,1973JJ00,,,,
4273,414300,1974JJ00,,,,
4274,414300,1975JJ00,,,,
4275,414300,1976JJ00,,,,
4276,414300,1977JJ00,,,,
4277,414300,1978JJ00,,,,
4278,414300,1979JJ00,,,,
4279,414300,1980JJ00,,,,
4280,414300,1981JJ00,,,,
4281,414300,1982JJ00,,,,
4282,414300,1983JJ00,,,,
4283,414300,1984JJ00,,,,
4284,414300,1985JJ00,,,,
4285,414300,1986JJ00,,,,
4286,414300,1987JJ00,,,,
4287,414300,1988JJ00,19.0,15.0,,
4288,414300,1989JJ00,21.0,16.0,,
4289,414300,1990JJ00,24.0,18.0,,
4290,414300,1991JJ00,25.0,19.0,,
4291,414300,1992JJ00,26.0,20.0,,
4292,414300,1993JJ00,23.0,18.0,,
4293,414300,1994JJ00,22.0,18.0,,
4294,414300,1995JJ00,24.0,20.0,,
4295,414300,1996JJ00,28.0,24.0,,
4296,414300,1997JJ00,34.0,30.0,,
4297,414300,1998JJ00,42.0,40.0,,
4298,414300,1999JJ00,40.0,40.0,,
4299,414300,2000JJ00,37.0,37.0,,
4300,414300,2001JJ00,40.0,41.0,,
4301,414300,2002JJ00,37.0,37.0,,
4302,414300,2003JJ00,32.0,33.0,,
4303,414300,2004JJ00,33.0,33.0,,
4304,414300,2005JJ00,35.0,35.0,,
4305,414300,2006JJ00,39.0,39.0,,
4306,414300,2007JJ00,48.0,47.0,,
4307,414300,2008JJ00,49.0,47.0,,
4308,414300,2009JJ00,38.0,35.0,,
4309,414300,2010JJ00,32.0,32.0,,
4310,414300,2011JJ00,30.0,30.0,,
4311,414300,2012JJ00,,,,
4312,415000,1969JJ00,,,,
4313,415000,1970JJ00,,,,
4314,415000,1971JJ00,,,,
4315,415000,1972JJ00,,,,
4316,415000,1973JJ00,,,,
4317,415000,1974JJ00,,,,
4318,415000,1975JJ00,,,,
4319,415000,1976JJ00,,,,
4320,415000,1977JJ00,,,,
4321,415000,1978JJ00,,,,
4322,415000,1979JJ00,,,,
4323,415000,1980JJ00,,,,
4324,415000,1981JJ00,,,,
4325,415000,1982JJ00,,,,
4326,415000,1983JJ00,,,,
4327,415000,1984JJ00,,,,
4328,415000,1985JJ00,,,,
4329,415000,1986JJ00,,,,
4330,415000,1987JJ00,,,,
4331,415000,1988JJ00,124.0,126.0,,98.3
4332,415000,1989JJ00,131.0,132.0,4.8,99.1
4333,415000,1990JJ00,142.0,141.0,6.9,100.5
4334,415000,1991JJ00,148.0,145.0,2.8,101.8
4335,415000,1992JJ00,148.0,144.0,-0.7,102.5
4336,415000,1993JJ00,130.0,127.0,-12.2,102.5
4337,415000,1994JJ00,127.0,125.0,-1.5,101.7
4338,415000,1995JJ00,139.0,136.0,8.7,102.5
4339,415000,1996JJ00,148.0,146.0,7.9,101.1
4340,415000,1997JJ00,164.0,166.0,13.5,98.7
4341,415000,1998JJ00,188.0,194.0,16.5,97.2
4342,415000,1999JJ00,184.0,191.0,-1.1,96.1
4343,415000,2000JJ00,178.0,182.0,-4.9,97.8
4344,415000,2001JJ00,197.0,200.0,10.1,98.3
4345,415000,2002JJ00,171.0,170.0,-15.2,100.6
4346,415000,2003JJ00,162.0,163.0,-4.1,99.4
4347,415000,2004JJ00,162.0,162.0,-0.6,100.0
4348,415000,2005JJ00,164.0,164.0,1.2,100.0
4349,415000,2006JJ00,148.0,147.0,-10.4,100.7
4350,415000,2007JJ00,188.0,184.0,25.0,102.3
4351,415000,2008JJ00,208.0,202.0,10.1,102.8
4352,415000,2009JJ00,213.0,206.0,1.9,103.3
4353,415000,2010JJ00,158.0,157.0,-23.9,100.7
4354,415000,2011JJ00,194.0,194.0,23.4,100.2
4355,415000,2012JJ00,,,,
4356,415900,1969JJ00,,,,
4357,415900,1970JJ00,,,,
4358,415900,1971JJ00,,,,
4359,415900,1972JJ00,,,,
4360,415900,1973JJ00,,,,
4361,415900,1974JJ00,,,,
4362,415900,1975JJ00,,,,
4363,415900,1976JJ00,,,,
4364,415900,1977JJ00,,,,
4365,415900,1978JJ00,,,,
4366,415900,1979JJ00,,,,
4367,415900,1980JJ00,,,,
4368,415900,1981JJ00,,,,
4369,415900,1982JJ00,,,,
4370,415900,1983JJ00,,,,
4371,415900,1984JJ00,,,,
4372,415900,1985JJ00,,,,
4373,415900,1986JJ00,,,,
4374,415900,1987JJ00,,,,
4375,415900,1988JJ00,73.0,52.0,,139.3
4376,415900,1989JJ00,78.0,56.0,6.8,139.3
4377,415900,1990JJ00,86.0,62.0,11.5,137.7
4378,415900,1991JJ00,90.0,65.0,3.5,139.3
4379,415900,1992JJ00,87.0,63.0,-2.2,137.7
4380,415900,1993JJ00,81.0,60.0,-4.6,134.4
4381,415900,1994JJ00,72.0,55.0,-8.6,130.8
4382,415900,1995JJ00,77.0,61.0,11.1,125.8
4383,415900,1996JJ00,85.0,72.0,16.9,118.9
4384,415900,1997JJ00,109.0,95.0,32.9,114.6
4385,415900,1998JJ00,144.0,131.0,37.6,110.1
4386,415900,1999JJ00,125.0,119.0,-9.0,105.0
4387,415900,2000JJ00,131.0,125.0,4.8,105.0
4388,415900,2001JJ00,130.0,124.0,-0.8,105.0
4389,415900,2002JJ00,128.0,125.0,0.8,102.6
4390,415900,2003JJ00,116.0,115.0,-7.8,100.9
4391,415900,2004JJ00,114.0,113.0,-1.7,100.9
4392,415900,2005JJ00,114.0,114.0,0.9,100.0
4393,415900,2006JJ00,125.0,125.0,9.6,100.0
4394,415900,2007JJ00,157.0,156.0,24.8,100.6
4395,415900,2008JJ00,165.0,162.0,3.8,101.9
4396,415900,2009JJ00,280.0,270.0,66.7,103.7
4397,415900,2010JJ00,158.0,146.0,-46.1,108.5
4398,415900,2011JJ00,185.0,171.0,17.7,108.0
4399,415900,2012JJ00,,,,
4400,300012,1969JJ00,3101.0,10544.0,,29.4
4401,300012,1970JJ00,3528.0,11033.0,4.6,32.0
4402,300012,1971JJ00,4089.0,11456.0,3.8,35.7
4403,300012,1972JJ00,4074.0,10470.0,-8.6,38.9
4404,300012,1973JJ00,4177.0,9855.0,-5.9,42.4
4405,300012,1974JJ00,4581.0,9709.0,-1.5,47.2
4406,300012,1975JJ00,5404.0,10379.0,6.9,52.1
4407,300012,1976JJ00,5913.0,10354.0,-0.2,57.1
4408,300012,1977JJ00,5808.0,9533.0,-7.9,60.9
4409,300012,1978JJ00,6405.0,9851.0,3.3,65.0
4410,300012,1979JJ00,6468.0,9308.0,-5.5,69.5
4411,300012,1980JJ00,7332.0,9806.0,5.3,74.8
4412,300012,1981JJ00,7473.0,9370.0,-4.4,79.8
4413,300012,1982JJ00,7397.0,9044.0,-3.5,81.8
4414,300012,1983JJ00,6988.0,8517.0,-5.8,82.0
4415,300012,1984JJ00,7732.0,9325.0,9.5,82.9
4416,300012,1985JJ00,7448.0,9060.0,-2.8,82.2
4417,300012,1986JJ00,7445.0,9145.0,0.9,81.4
4418,300012,1987JJ00,7693.0,9383.0,2.6,82.0
4419,300012,1988JJ00,8339.0,10064.0,7.3,82.9
4420,300012,1989JJ00,8814.0,10556.0,4.9,83.5
4421,300012,1990JJ00,9398.0,11070.0,4.9,84.9
4422,300012,1991JJ00,9470.0,10935.0,-1.2,86.6
4423,300012,1992JJ00,9837.0,11208.0,2.5,87.8
4424,300012,1993JJ00,9738.0,11012.0,-1.7,88.4
4425,300012,1994JJ00,10502.0,11825.0,7.4,88.8
4426,300012,1995JJ00,10663.0,11949.0,1.0,89.2
4427,300012,1996JJ00,11694.0,13043.0,9.2,89.7
4428,300012,1997JJ00,10875.0,12199.0,-6.5,89.1
4429,300012,1998JJ00,11653.0,13122.0,7.6,88.8
4430,300012,1999JJ00,12705.0,14268.0,8.7,89.0
4431,300012,2000JJ00,14349.0,15707.0,10.1,91.4
4432,300012,2001JJ00,15398.0,16322.0,3.9,94.3
4433,300012,2002JJ00,17070.0,17665.0,8.2,96.6
4434,300012,2003JJ00,19068.0,19260.0,9.0,99.0
4435,300012,2004JJ00,18606.0,18701.0,-2.9,99.5
4436,300012,2005JJ00,18905.0,18905.0,1.1,100.0
4437,300012,2006JJ00,20136.0,19854.0,5.0,101.4
4438,300012,2007JJ00,21813.0,21115.0,6.4,103.3
4439,300012,2008JJ00,23340.0,22073.0,4.5,105.7
4440,300012,2009JJ00,24633.0,23076.0,4.5,106.7
4441,300012,2010JJ00,24233.0,22466.0,-2.6,107.9
4442,300012,2011JJ00,22988.0,21208.0,-5.6,108.4
4443,300012,2012JJ00,23577.0,21559.0,1.7,109.4
4444,417400,1969JJ00,1923.0,7239.0,,26.6
4445,417400,1970JJ00,2239.0,7744.0,7.0,28.9
4446,417400,1971JJ00,2526.0,7834.0,1.2,32.2
4447,417400,1972JJ00,2463.0,6981.0,-10.9,35.3
4448,417400,1973JJ00,2526.0,6556.0,-6.1,38.5
4449,417400,1974JJ00,2853.0,6631.0,1.1,43.0
4450,417400,1975JJ00,3348.0,7052.0,6.3,47.5
4451,417400,1976JJ00,3824.0,7342.0,4.1,52.1
4452,417400,1977JJ00,3708.0,6645.0,-9.5,55.8
4453,417400,1978JJ00,4114.0,6891.0,3.7,59.7
4454,417400,1979JJ00,4351.0,6794.0,-1.4,64.0
4455,417400,1980JJ00,4995.0,7220.0,6.3,69.2
4456,417400,1981JJ00,5200.0,7052.0,-2.3,73.7
4457,417400,1982JJ00,5033.0,6650.0,-5.7,75.7
4458,417400,1983JJ00,4974.0,6550.0,-1.5,75.9
4459,417400,1984JJ00,5580.0,7252.0,10.7,76.9
4460,417400,1985JJ00,5449.0,7112.0,-1.9,76.6
4461,417400,1986JJ00,5154.0,6778.0,-4.7,76.0
4462,417400,1987JJ00,5376.0,7003.0,3.3,76.8
4463,417400,1988JJ00,5826.0,7534.0,7.6,77.3
4464,417400,1989JJ00,6072.0,7768.0,3.1,78.2
4465,417400,1990JJ00,6458.0,8127.0,4.6,79.5
4466,417400,1991JJ00,6441.0,7931.0,-2.4,81.2
4467,417400,1992JJ00,6813.0,8284.0,4.4,82.2
4468,417400,1993JJ00,6728.0,8075.0,-2.5,83.3
4469,417400,1994JJ00,7087.0,8453.0,4.7,83.8
4470,417400,1995JJ00,6696.0,7929.0,-6.2,84.4
4471,417400,1996JJ00,7755.0,9142.0,15.3,84.8
4472,417400,1997JJ00,7471.0,8802.0,-3.7,84.9
4473,417400,1998JJ00,8196.0,9621.0,9.3,85.2
4474,417400,1999JJ00,8841.0,10256.0,6.6,86.2
4475,417400,2000JJ00,10077.0,11339.0,10.6,88.9
4476,417400,2001JJ00,10779.0,11693.0,3.1,92.2
4477,417400,2002JJ00,12272.0,12927.0,10.6,94.9
4478,417400,2003JJ00,13234.0,13443.0,4.0,98.4
4479,417400,2004JJ00,12344.0,12454.0,-7.4,99.1
4480,417400,2005JJ00,12797.0,12797.0,2.8,100.0
4481,417400,2006JJ00,13460.0,13193.0,3.1,102.0
4482,417400,2007JJ00,14415.0,13782.0,4.5,104.6
4483,417400,2008JJ00,15494.0,14355.0,4.2,107.9
4484,417400,2009JJ00,16457.0,15134.0,5.4,108.7
4485,417400,2010JJ00,15995.0,14575.0,-3.7,109.7
4486,417400,2011JJ00,15024.0,13527.0,-7.2,111.1
4487,417400,2012JJ00,,,,
4488,417500,1969JJ00,1923.0,7239.0,,26.6
4489,417500,1970JJ00,2239.0,7744.0,7.0,28.9
4490,417500,1971JJ00,2526.0,7834.0,1.2,32.2
4491,417500,1972JJ00,2463.0,6981.0,-10.9,35.3
4492,417500,1973JJ00,2526.0,6556.0,-6.1,38.5
4493,417500,1974JJ00,2853.0,6631.0,1.1,43.0
4494,417500,1975JJ00,3348.0,7052.0,6.3,47.5
4495,417500,1976JJ00,3824.0,7342.0,4.1,52.1
4496,417500,1977JJ00,3708.0,6645.0,-9.5,55.8
4497,417500,1978JJ00,4114.0,6891.0,3.7,59.7
4498,417500,1979JJ00,4351.0,6794.0,-1.4,64.0
4499,417500,1980JJ00,4995.0,7220.0,6.3,69.2
4500,417500,1981JJ00,5200.0,7052.0,-2.3,73.7
4501,417500,1982JJ00,5033.0,6650.0,-5.7,75.7
4502,417500,1983JJ00,4974.0,6550.0,-1.5,75.9
4503,417500,1984JJ00,5580.0,7252.0,10.7,76.9
4504,417500,1985JJ00,5449.0,7112.0,-1.9,76.6
4505,417500,1986JJ00,5154.0,6778.0,-4.7,76.0
4506,417500,1987JJ00,5376.0,7003.0,3.3,76.8
4507,417500,1988JJ00,5826.0,7534.0,7.6,77.3
4508,417500,1989JJ00,6072.0,7768.0,3.1,78.2
4509,417500,1990JJ00,6458.0,8127.0,4.6,79.5
4510,417500,1991JJ00,6441.0,7931.0,-2.4,81.2
4511,417500,1992JJ00,6813.0,8284.0,4.4,82.2
4512,417500,1993JJ00,6728.0,8075.0,-2.5,83.3
4513,417500,1994JJ00,7087.0,8453.0,4.7,83.8
4514,417500,1995JJ00,6696.0,7929.0,-6.2,84.4
4515,417500,1996JJ00,7755.0,9142.0,15.3,84.8
4516,417500,1997JJ00,7471.0,8802.0,-3.7,84.9
4517,417500,1998JJ00,8196.0,9621.0,9.3,85.2
4518,417500,1999JJ00,8841.0,10256.0,6.6,86.2
4519,417500,2000JJ00,10077.0,11339.0,10.6,88.9
4520,417500,2001JJ00,10779.0,11693.0,3.1,92.2
4521,417500,2002JJ00,12272.0,12927.0,10.6,94.9
4522,417500,2003JJ00,13234.0,13443.0,4.0,98.4
4523,417500,2004JJ00,12344.0,12454.0,-7.4,99.1
4524,417500,2005JJ00,12797.0,12797.0,2.8,100.0
4525,417500,2006JJ00,13460.0,13193.0,3.1,102.0
4526,417500,2007JJ00,14415.0,13782.0,4.5,104.6
4527,417500,2008JJ00,15494.0,14355.0,4.2,107.9
4528,417500,2009JJ00,16457.0,15134.0,5.4,108.7
4529,417500,2010JJ00,15995.0,14575.0,-3.7,109.7
4530,417500,2011JJ00,15024.0,13527.0,-7.2,111.1
4531,417500,2012JJ00,,,,
4532,419000,1969JJ00,713.0,1762.0,,40.5
4533,419000,1970JJ00,745.0,1693.0,-3.9,44.0
4534,419000,1971JJ00,897.0,1814.0,7.1,49.5
4535,419000,1972JJ00,920.0,1702.0,-6.1,54.0
4536,419000,1973JJ00,959.0,1630.0,-4.2,58.8
4537,419000,1974JJ00,1067.0,1627.0,-0.2,65.6
4538,419000,1975JJ00,1386.0,1912.0,17.5,72.5
4539,419000,1976JJ00,1425.0,1785.0,-6.6,79.8
4540,419000,1977JJ00,1339.0,1573.0,-11.9,85.1
4541,419000,1978JJ00,1433.0,1576.0,0.1,90.9
4542,419000,1979JJ00,1321.0,1357.0,-13.9,97.4
4543,419000,1980JJ00,1327.0,1261.0,-7.0,105.2
4544,419000,1981JJ00,1209.0,1070.0,-15.1,113.0
4545,419000,1982JJ00,1286.0,1109.0,3.6,115.9
4546,419000,1983JJ00,1035.0,892.0,-19.6,116.1
4547,419000,1984JJ00,1131.0,962.0,7.8,117.6
4548,419000,1985JJ00,1093.0,940.0,-2.2,116.2
4549,419000,1986JJ00,1137.0,985.0,4.8,115.4
4550,419000,1987JJ00,1185.0,1018.0,3.3,116.4
4551,419000,1988JJ00,1098.0,928.0,-8.9,118.3
4552,419000,1989JJ00,1013.0,855.0,-7.8,118.5
4553,419000,1990JJ00,1262.0,1048.0,22.5,120.5
4554,419000,1991JJ00,1323.0,1081.0,3.2,122.4
4555,419000,1992JJ00,1373.0,1103.0,2.0,124.5
4556,419000,1993JJ00,1372.0,1110.0,0.7,123.6
4557,419000,1994JJ00,1548.0,1257.0,13.3,123.1
4558,419000,1995JJ00,1823.0,1493.0,18.7,122.1
4559,419000,1996JJ00,1776.0,1453.0,-2.7,122.2
4560,419000,1997JJ00,1324.0,1133.0,-22.0,116.9
4561,419000,1998JJ00,1271.0,1150.0,1.5,110.5
4562,419000,1999JJ00,1424.0,1343.0,16.8,106.0
4563,419000,2000JJ00,1591.0,1504.0,12.0,105.8
4564,419000,2001JJ00,1866.0,1759.0,17.0,106.1
4565,419000,2002JJ00,2132.0,2019.0,14.7,105.6
4566,419000,2003JJ00,2092.0,2019.0,0.0,103.6
4567,419000,2004JJ00,1967.0,1919.0,-4.9,102.5
4568,419000,2005JJ00,2049.0,2049.0,6.8,100.0
4569,419000,2006JJ00,2483.0,2513.0,22.6,98.8
4570,419000,2007JJ00,2817.0,2856.0,13.7,98.6
4571,419000,2008JJ00,3174.0,3244.0,13.6,97.8
4572,419000,2009JJ00,3168.0,3229.0,-0.5,98.1
4573,419000,2010JJ00,2676.0,2781.0,-13.9,96.2
4574,419000,2011JJ00,2744.0,2887.0,3.8,95.1
4575,419000,2012JJ00,,,,
4576,419100,1969JJ00,713.0,1762.0,,40.5
4577,419100,1970JJ00,745.0,1693.0,-3.9,44.0
4578,419100,1971JJ00,897.0,1814.0,7.1,49.5
4579,419100,1972JJ00,920.0,1702.0,-6.1,54.0
4580,419100,1973JJ00,959.0,1630.0,-4.2,58.8
4581,419100,1974JJ00,1067.0,1627.0,-0.2,65.6
4582,419100,1975JJ00,1386.0,1912.0,17.5,72.5
4583,419100,1976JJ00,1425.0,1785.0,-6.6,79.8
4584,419100,1977JJ00,1339.0,1573.0,-11.9,85.1
4585,419100,1978JJ00,1433.0,1576.0,0.1,90.9
4586,419100,1979JJ00,1321.0,1357.0,-13.9,97.4
4587,419100,1980JJ00,1327.0,1261.0,-7.0,105.2
4588,419100,1981JJ00,1209.0,1070.0,-15.1,113.0
4589,419100,1982JJ00,1286.0,1109.0,3.6,115.9
4590,419100,1983JJ00,1035.0,892.0,-19.6,116.1
4591,419100,1984JJ00,1131.0,962.0,7.8,117.6
4592,419100,1985JJ00,1093.0,940.0,-2.2,116.2
4593,419100,1986JJ00,1137.0,985.0,4.8,115.4
4594,419100,1987JJ00,1185.0,1018.0,3.3,116.4
4595,419100,1988JJ00,1098.0,928.0,-8.9,118.3
4596,419100,1989JJ00,1013.0,855.0,-7.8,118.5
4597,419100,1990JJ00,1262.0,1048.0,22.5,120.5
4598,419100,1991JJ00,1323.0,1081.0,3.2,122.4
4599,419100,1992JJ00,1373.0,1103.0,2.0,124.5
4600,419100,1993JJ00,1372.0,1110.0,0.7,123.6
4601,419100,1994JJ00,1548.0,1257.0,13.3,123.1
4602,419100,1995JJ00,1823.0,1493.0,18.7,122.1
4603,419100,1996JJ00,1776.0,1453.0,-2.7,122.2
4604,419100,1997JJ00,1324.0,1133.0,-22.0,116.9
4605,419100,1998JJ00,1271.0,1150.0,1.5,110.5
4606,419100,1999JJ00,1424.0,1343.0,16.8,106.0
4607,419100,2000JJ00,1591.0,1504.0,12.0,105.8
4608,419100,2001JJ00,1866.0,1759.0,17.0,106.1
4609,419100,2002JJ00,2132.0,2019.0,14.7,105.6
4610,419100,2003JJ00,2092.0,2019.0,0.0,103.6
4611,419100,2004JJ00,1967.0,1919.0,-4.9,102.5
4612,419100,2005JJ00,2049.0,2049.0,6.8,100.0
4613,419100,2006JJ00,2483.0,2513.0,22.6,98.8
4614,419100,2007JJ00,2817.0,2856.0,13.7,98.6
4615,419100,2008JJ00,3174.0,3244.0,13.6,97.8
4616,419100,2009JJ00,3168.0,3229.0,-0.5,98.1
4617,419100,2010JJ00,2676.0,2781.0,-13.9,96.2
4618,419100,2011JJ00,2744.0,2887.0,3.8,95.1
4619,419100,2012JJ00,,,,
4620,422400,1969JJ00,465.0,1251.0,,37.2
4621,422400,1970JJ00,544.0,1353.0,8.2,40.2
4622,422400,1971JJ00,666.0,1492.0,10.3,44.6
4623,422400,1972JJ00,691.0,1443.0,-3.3,47.9
4624,422400,1973JJ00,692.0,1339.0,-7.2,51.7
4625,422400,1974JJ00,661.0,1166.0,-12.9,56.7
4626,422400,1975JJ00,670.0,1075.0,-7.9,62.3
4627,422400,1976JJ00,664.0,980.0,-8.8,67.7
4628,422400,1977JJ00,761.0,1073.0,9.5,70.9
4629,422400,1978JJ00,858.0,1151.0,7.2,74.6
4630,422400,1979JJ00,796.0,1022.0,-11.2,77.9
4631,422400,1980JJ00,1010.0,1235.0,20.9,81.8
4632,422400,1981JJ00,1064.0,1224.0,-0.9,86.9
4633,422400,1982JJ00,1078.0,1216.0,-0.7,88.7
4634,422400,1983JJ00,979.0,1099.0,-9.6,89.1
4635,422400,1984JJ00,1021.0,1154.0,5.0,88.5
4636,422400,1985JJ00,906.0,1055.0,-8.5,85.9
4637,422400,1986JJ00,1154.0,1374.0,30.2,84.0
4638,422400,1987JJ00,1132.0,1357.0,-1.3,83.4
4639,422400,1988JJ00,1415.0,1662.0,22.5,85.1
4640,422400,1989JJ00,1729.0,2030.0,22.1,85.2
4641,422400,1990JJ00,1678.0,1937.0,-4.6,86.6
4642,422400,1991JJ00,1706.0,1937.0,0.0,88.1
4643,422400,1992JJ00,1651.0,1851.0,-4.5,89.2
4644,422400,1993JJ00,1638.0,1841.0,-0.5,89.0
4645,422400,1994JJ00,1867.0,2090.0,13.6,89.3
4646,422400,1995JJ00,2144.0,2380.0,13.9,90.1
4647,422400,1996JJ00,2163.0,2381.0,0.0,90.8
4648,422400,1997JJ00,2080.0,2295.0,-3.6,90.6
4649,422400,1998JJ00,2186.0,2415.0,5.2,90.5
4650,422400,1999JJ00,2440.0,2706.0,12.1,90.2
4651,422400,2000JJ00,2681.0,2901.0,7.2,92.4
4652,422400,2001JJ00,2753.0,2878.0,-0.8,95.7
4653,422400,2002JJ00,2666.0,2725.0,-5.3,97.8
4654,422400,2003JJ00,3742.0,3799.0,39.4,98.5
4655,422400,2004JJ00,4295.0,4331.0,14.0,99.2
4656,422400,2005JJ00,4059.0,4059.0,-6.3,100.0
4657,422400,2006JJ00,4193.0,4148.0,2.2,101.1
4658,422400,2007JJ00,4581.0,4483.0,8.1,102.2
4659,422400,2008JJ00,4672.0,4491.0,0.2,104.0
4660,422400,2009JJ00,5008.0,4716.0,5.0,106.2
4661,422400,2010JJ00,5562.0,5090.0,7.9,109.3
4662,422400,2011JJ00,5220.0,4807.0,-5.6,108.6
4663,422400,2012JJ00,,,,
4664,422500,1969JJ00,182.0,487.0,,37.4
4665,422500,1970JJ00,213.0,527.0,8.2,40.4
4666,422500,1971JJ00,261.0,582.0,10.3,44.9
4667,422500,1972JJ00,270.0,562.0,-3.4,48.1
4668,422500,1973JJ00,270.0,520.0,-7.4,51.9
4669,422500,1974JJ00,259.0,457.0,-12.2,56.7
4670,422500,1975JJ00,263.0,421.0,-7.7,62.4
4671,422500,1976JJ00,261.0,384.0,-8.7,67.9
4672,422500,1977JJ00,299.0,421.0,9.6,71.0
4673,422500,1978JJ00,337.0,451.0,7.0,74.8
4674,422500,1979JJ00,312.0,400.0,-11.3,78.0
4675,422500,1980JJ00,397.0,485.0,21.2,81.9
4676,422500,1981JJ00,418.0,480.0,-1.0,87.1
4677,422500,1982JJ00,423.0,476.0,-0.7,88.8
4678,422500,1983JJ00,384.0,431.0,-9.5,89.0
4679,422500,1984JJ00,401.0,453.0,4.9,88.6
4680,422500,1985JJ00,355.0,413.0,-8.7,85.9
4681,422500,1986JJ00,454.0,539.0,30.4,84.3
4682,422500,1987JJ00,449.0,536.0,-0.4,83.7
4683,422500,1988JJ00,560.0,657.0,22.5,85.2
4684,422500,1989JJ00,685.0,804.0,22.3,85.2
4685,422500,1990JJ00,665.0,767.0,-4.5,86.7
4686,422500,1991JJ00,676.0,766.0,-0.2,88.2
4687,422500,1992JJ00,654.0,732.0,-4.4,89.3
4688,422500,1993JJ00,650.0,729.0,-0.5,89.2
4689,422500,1994JJ00,740.0,826.0,13.4,89.6
4690,422500,1995JJ00,851.0,941.0,13.9,90.4
4691,422500,1996JJ00,857.0,941.0,0.0,91.0
4692,422500,1997JJ00,829.0,913.0,-3.0,90.8
4693,422500,1998JJ00,874.0,963.0,5.5,90.7
4694,422500,1999JJ00,973.0,1077.0,11.8,90.3
4695,422500,2000JJ00,1070.0,1156.0,7.3,92.6
4696,422500,2001JJ00,1098.0,1146.0,-0.8,95.8
4697,422500,2002JJ00,1066.0,1087.0,-5.1,98.0
4698,422500,2003JJ00,1495.0,1516.0,39.4,98.6
4699,422500,2004JJ00,1715.0,1728.0,14.0,99.3
4700,422500,2005JJ00,1620.0,1620.0,-6.2,100.0
4701,422500,2006JJ00,1681.0,1663.0,2.7,101.1
4702,422500,2007JJ00,1835.0,1796.0,8.0,102.2
4703,422500,2008JJ00,1871.0,1797.0,0.1,104.1
4704,422500,2009JJ00,2002.0,1886.0,5.0,106.2
4705,422500,2010JJ00,2228.0,2039.0,8.1,109.2
4706,422500,2011JJ00,2092.0,1926.0,-5.6,108.6
4707,422500,2012JJ00,,,,
4708,425305,1969JJ00,283.0,764.0,,37.1
4709,425305,1970JJ00,331.0,826.0,8.1,40.1
4710,425305,1971JJ00,405.0,911.0,10.3,44.5
4711,425305,1972JJ00,421.0,881.0,-3.2,47.8
4712,425305,1973JJ00,422.0,819.0,-7.1,51.5
4713,425305,1974JJ00,402.0,710.0,-13.3,56.6
4714,425305,1975JJ00,407.0,653.0,-8.0,62.3
4715,425305,1976JJ00,403.0,596.0,-8.8,67.7
4716,425305,1977JJ00,462.0,652.0,9.4,70.9
4717,425305,1978JJ00,521.0,700.0,7.4,74.4
4718,425305,1979JJ00,484.0,622.0,-11.1,77.8
4719,425305,1980JJ00,613.0,750.0,20.7,81.7
4720,425305,1981JJ00,646.0,744.0,-0.8,86.8
4721,425305,1982JJ00,655.0,740.0,-0.6,88.6
4722,425305,1983JJ00,595.0,667.0,-9.8,89.2
4723,425305,1984JJ00,620.0,701.0,5.0,88.4
4724,425305,1985JJ00,551.0,642.0,-8.4,85.8
4725,425305,1986JJ00,700.0,836.0,30.1,83.8
4726,425305,1987JJ00,683.0,820.0,-1.9,83.3
4727,425305,1988JJ00,855.0,1005.0,22.5,85.1
4728,425305,1989JJ00,1044.0,1226.0,22.0,85.1
4729,425305,1990JJ00,1013.0,1170.0,-4.6,86.6
4730,425305,1991JJ00,1030.0,1171.0,0.1,88.0
4731,425305,1992JJ00,997.0,1119.0,-4.5,89.1
4732,425305,1993JJ00,988.0,1112.0,-0.6,88.9
4733,425305,1994JJ00,1127.0,1264.0,13.7,89.2
