ID,BedrijfstypeNEG,RegioS,Perioden,TotaalMestproductie_1,DunneMest_2,VasteMest_3,Stikstofuitscheiding_4,TotaalGasvormigeStikstofverliezen_5,AmmoniakN_6,OverigeGasvormigeStikstofverliezenN_7,TotaalGasvormigeStikstofverliezen_8,AmmoniakN_9,OverigeStikstofverliezenN_10,AmmoniakverliesTijdensBeweidingN_11,TotaalStikstofproductie_12,k_0170KgHa_13,k_170250KgHa_14,k_2501000KgHa_15,k_1000KgHa_16,k_0170KgHa_17,k_170250KgHa_18,k_2501000KgHa_19,k_1000KgHa_20,TotaalFosfaatproductie_21,k_060KgHa_22,k_60110KgHa_23,k_110500KgHa_24,k_500KgHa_25,k_060KgHa_26,k_60110KgHa_27,k_110500KgHa_28,k_500KgHa_29,PlaatsingsruimteStikstof_30,PlaatsingsruimteFosfaat_31,AandeelBedrijvenZonderOverproductie_32,ResterendePlaatsingsruimteStikstof_33,ResterendePlaatsingsruimteFosfaat_34,AandeelBedrijvenMetOverproductie_35,Stikstofoverschot_36,Fosfaatoverschot_37,SaldoPlaatsingsruimteStikstof_38,SaldoPlaatsingsruimteStikstofPerHa_39,SaldoPlaatsingsruimteFosfaat_40,SaldoPlaatsingsruimteFosfaatPerHa_41,PlaatsingsruimteStikstof_42,PlaatsingsruimteFosfaat_43,AandeelBedrijvenZonderOverproductie_44,ResterendePlaatsingsruimteStikstof_45,ResterendePlaatsingsruimteFosfaat_46,AandeelBedrijvenMetOverproductie_47,Stikstofoverschot_48,Fosfaatoverschot_49,SaldoPlaatsingsruimteStikstof_50,SaldoPlaatsingsruimteStikstofPerHa_51,SaldoPlaatsingsruimteFosfaat_52,SaldoPlaatsingsruimteFosfaatPerHa_53,AantalLandbouwbedrijven_54,TotaalBemestbareCultuurgrond_55,Grasland_56,Snijmais_57,OverigBouwland_58
741,T11,PV21  ,1999JJ00,7785.0,7742.0,43.0,54487.0,7941.0,6093.0,1848.0,6444.0,4596.0,1848.0,1497.0,48043.0,1.0,18.0,81.0,0.0,271.0,6787.0,40985.0,0.0,16182.0,2.0,76.0,22.0,0.0,130.0,11764.0,4289.0,0.0,,19628.0,90.0,,3652.0,10.0,598.0,207.0,,,3445.0,21.0,40942.0,14526.0,19.0,816.0,411.0,81.0,7961.0,2692.0,-7146.0,-43.0,-2281.0,-14.0,3762.0,164861.0,154480.0,9642.0,739.0
742,T11,PV21  ,2000JJ00,7992.0,7949.0,44.0,51849.0,7576.0,5798.0,1778.0,6200.0,4423.0,1778.0,1375.0,45649.0,1.0,24.0,74.0,0.0,374.0,8939.0,36196.0,140.0,15303.0,2.0,83.0,14.0,0.0,170.0,12454.0,2632.0,46.0,,18595.0,89.0,,3528.0,11.0,692.0,236.0,,,3293.0,20.0,40486.0,14345.0,25.0,1169.0,583.0,75.0,6370.0,2143.0,-5200.0,-32.0,-1560.0,-10.0,3615.0,163181.0,151800.0,10168.0,1212.0
743,T11,PV21  ,2001JJ00,8362.0,8319.0,43.0,54705.0,8016.0,6148.0,1868.0,6568.0,4700.0,1868.0,1448.0,48137.0,1.0,17.0,82.0,1.0,282.0,6081.0,41584.0,190.0,16484.0,1.0,70.0,28.0,1.0,112.0,10851.0,5458.0,64.0,,17810.0,70.0,,2007.0,30.0,1969.0,681.0,,,1326.0,8.0,40475.0,14310.0,17.0,864.0,369.0,83.0,8668.0,2978.0,-7804.0,-48.0,-2609.0,-16.0,3496.0,162997.0,151001.0,10663.0,1333.0
744,T11,PV21  ,2002JJ00,8074.0,8038.0,36.0,50623.0,7612.0,5818.0,1795.0,6400.0,4606.0,1795.0,1212.0,44222.0,1.0,31.0,67.0,1.0,313.0,11282.0,32270.0,357.0,15109.0,2.0,85.0,13.0,1.0,147.0,12355.0,2505.0,102.0,,17123.0,81.0,,2473.0,19.0,1330.0,459.0,,,2014.0,12.0,40015.0,14136.0,30.0,1442.0,620.0,70.0,5770.0,1976.0,-4328.0,-27.0,-1355.0,-8.0,3347.0,161527.0,148157.0,11596.0,1775.0
745,T11,PV21  ,2003JJ00,8083.0,8050.0,34.0,50528.0,7607.0,5814.0,1793.0,6415.0,4622.0,1793.0,1192.0,44114.0,1.0,30.0,68.0,1.0,308.0,10738.0,32783.0,285.0,15489.0,1.0,80.0,18.0,1.0,109.0,11742.0,3538.0,100.0,,14923.0,45.0,,832.0,55.0,3945.0,1398.0,,,-566.0,-4.0,39539.0,14001.0,28.0,1352.0,497.0,72.0,6322.0,2232.0,-4970.0,-31.0,-1734.0,-11.0,3253.0,160167.0,146355.0,12009.0,1803.0
746,T11,PV21  ,2004JJ00,8253.0,8220.0,33.0,48044.0,6379.0,5511.0,868.0,5249.0,4381.0,868.0,1130.0,42794.0,2.0,37.0,60.0,1.0,489.0,13228.0,28749.0,329.0,14623.0,3.0,85.0,12.0,1.0,223.0,12033.0,2261.0,107.0,,15840.0,72.0,,1892.0,28.0,1952.0,675.0,,,1217.0,8.0,39461.0,13939.0,37.0,1846.0,776.0,63.0,5293.0,1817.0,-3447.0,-22.0,-1041.0,-7.0,3194.0,159915.0,144793.0,13051.0,2070.0
747,T11,PV21  ,2005JJ00,8071.0,8035.0,36.0,47465.0,5261.0,4392.0,870.0,4143.0,3273.0,870.0,1119.0,43323.0,2.0,35.0,62.0,1.0,525.0,12399.0,30094.0,305.0,14549.0,3.0,85.0,11.0,1.0,285.0,12226.0,1958.0,81.0,,15301.0,65.0,,1560.0,35.0,2392.0,808.0,,,752.0,5.0,39682.0,14037.0,36.0,1822.0,841.0,64.0,5507.0,1854.0,-3685.0,-23.0,-1013.0,-6.0,3110.0,161174.0,145539.0,13819.0,1816.0
748,T11,PV21  ,2006JJ00,8023.0,7988.0,35.0,46542.0,5153.0,4307.0,846.0,4055.0,3210.0,846.0,1097.0,42486.0,2.0,38.0,60.0,0.0,542.0,13345.0,28464.0,135.0,14296.0,3.0,90.0,6.0,0.0,281.0,12839.0,1137.0,38.0,40575.0,17504.0,40.0,1906.0,2135.0,60.0,3816.0,1290.0,-1911.0,-12.0,845.0,5.0,40575.0,14176.0,39.0,1904.0,852.0,61.0,3883.0,1312.0,-1979.0,-12.0,-460.0,-3.0,3013.0,162580.0,147387.0,13972.0,1221.0
749,T11,PV21  ,2007JJ00,8013.0,7978.0,35.0,47573.0,5457.0,4484.0,973.0,4432.0,3459.0,973.0,1025.0,43141.0,2.0,33.0,65.0,0.0,336.0,11897.0,30833.0,75.0,14403.0,3.0,90.0,7.0,0.0,229.0,12893.0,1257.0,25.0,40405.0,16667.0,34.0,1552.0,1589.0,66.0,4287.0,1437.0,-2736.0,-17.0,153.0,1.0,40405.0,14062.0,34.0,1549.0,718.0,66.0,4344.0,1456.0,-2795.0,-17.0,-738.0,-5.0,2908.0,162057.0,144616.0,15782.0,1659.0
750,T11,PV21  ,2008JJ00,8382.0,8351.0,31.0,48834.0,5517.0,4469.0,1048.0,4421.0,3373.0,1048.0,1096.0,44413.0,2.0,30.0,68.0,0.0,459.0,10960.0,32976.0,18.0,15283.0,2.0,87.0,11.0,0.0,190.0,13002.0,2086.0,5.0,41164.0,16207.0,32.0,1517.0,1163.0,68.0,4766.0,1644.0,-3249.0,-20.0,-482.0,-3.0,41164.0,14245.0,30.0,1496.0,567.0,70.0,5181.0,1788.0,-3685.0,-22.0,-1221.0,-7.0,2873.0,165172.0,144502.0,18200.0,2470.0
751,T11,PV21  ,2009JJ00,8480.0,8454.0,26.0,47609.0,5540.0,4466.0,1074.0,4635.0,3561.0,1074.0,905.0,42974.0,2.0,37.0,60.0,0.0,549.0,13478.0,28853.0,94.0,14795.0,3.0,89.0,8.0,0.0,228.0,12929.0,1611.0,27.0,40974.0,16131.0,39.0,1914.0,1447.0,61.0,3914.0,1353.0,-2000.0,-12.0,95.0,1.0,40974.0,14205.0,37.0,1895.0,722.0,63.0,4265.0,1475.0,-2370.0,-14.0,-753.0,-5.0,2827.0,164156.0,145189.0,17595.0,1372.0
752,T11,PV22  ,1994JJ00,2563.0,2551.0,12.0,19600.0,,2154.0,,,1595.0,,559.0,18006.0,0.0,9.0,91.0,0.0,24.0,1096.0,16872.0,13.0,5272.0,2.0,71.0,27.0,0.0,48.0,3527.0,1693.0,4.0,,10170.0,99.0,,4909.0,1.0,33.0,12.0,,,4898.0,91.0,12502.0,4512.0,7.0,90.0,72.0,93.0,5594.0,1658.0,-5504.0,-103.0,-1586.0,-30.0,1572.0,53685.0,43046.0,9222.0,1417.0
753,T11,PV22  ,1995JJ00,2619.0,2606.0,13.0,19891.0,,2184.0,,,1614.0,,570.0,18277.0,0.0,9.0,90.0,0.0,20.0,1063.0,17159.0,35.0,5326.0,2.0,72.0,26.0,0.0,45.0,3622.0,1653.0,7.0,,7688.0,95.0,,2421.0,5.0,162.0,59.0,,,2362.0,44.0,12594.0,4548.0,7.0,81.0,69.0,93.0,5765.0,1701.0,-5684.0,-105.0,-1632.0,-30.0,1538.0,54123.0,43356.0,9254.0,1513.0
754,T11,PV22  ,1996JJ00,2505.0,2491.0,14.0,18785.0,,2101.0,,,1534.0,,567.0,17251.0,0.0,9.0,91.0,0.0,14.0,1031.0,16205.0,0.0,4542.0,4.0,84.0,11.0,0.0,117.0,3805.0,620.0,0.0,,6748.0,96.0,,2236.0,4.0,90.0,30.0,,,2206.0,42.0,11985.0,4351.0,6.0,58.0,72.0,94.0,5324.0,1418.0,-5266.0,-101.0,-1346.0,-26.0,1437.0,52032.0,40979.0,9616.0,1437.0
755,T11,PV22  ,1997JJ00,2419.0,2407.0,12.0,18766.0,,2113.0,,,1565.0,,548.0,17201.0,1.0,9.0,90.0,0.0,24.0,1144.0,16033.0,0.0,4614.0,5.0,82.0,13.0,0.0,153.0,3703.0,758.0,0.0,,6806.0,96.0,,2226.0,4.0,103.0,35.0,,,2192.0,42.0,12072.0,4387.0,7.0,102.0,93.0,93.0,5231.0,1419.0,-5129.0,-98.0,-1326.0,-25.0,1391.0,52511.0,41198.0,9861.0,1451.0
756,T11,PV22  ,1998JJ00,2442.0,2429.0,14.0,17883.0,,1756.0,,,1266.0,,490.0,16618.0,1.0,13.0,86.0,0.0,65.0,1592.0,14932.0,28.0,4797.0,3.0,83.0,14.0,0.0,111.0,3915.0,765.0,6.0,,6234.0,92.0,,1511.0,8.0,226.0,74.0,,,1438.0,27.0,12289.0,4458.0,9.0,146.0,109.0,91.0,4475.0,1305.0,-4329.0,-81.0,-1196.0,-22.0,1378.0,53402.0,41808.0,9722.0,1873.0
757,T11,PV22  ,1999JJ00,2463.0,2451.0,12.0,17245.0,2531.0,1943.0,588.0,2069.0,1481.0,588.0,462.0,15176.0,1.0,27.0,72.0,0.0,78.0,3497.0,11598.0,3.0,5124.0,2.0,80.0,18.0,0.0,49.0,3968.0,1106.0,1.0,,6360.0,89.0,,1319.0,11.0,216.0,83.0,,,1236.0,23.0,12415.0,4536.0,18.0,288.0,115.0,82.0,3116.0,1067.0,-2828.0,-52.0,-952.0,-17.0,1355.0,54561.0,42089.0,10656.0,1816.0
758,T11,PV22  ,2000JJ00,2507.0,2493.0,14.0,16297.0,2396.0,1834.0,562.0,1973.0,1411.0,562.0,424.0,14325.0,1.0,33.0,65.0,0.0,121.0,4224.0,9928.0,52.0,4812.0,2.0,84.0,14.0,0.0,64.0,3955.0,783.0,9.0,,5897.0,88.0,,1202.0,12.0,304.0,117.0,,,1086.0,21.0,12091.0,4397.0,24.0,356.0,151.0,76.0,2632.0,902.0,-2276.0,-43.0,-750.0,-14.0,1263.0,52839.0,40894.0,9680.0,2265.0
759,T11,PV22  ,2001JJ00,2654.0,2639.0,15.0,17439.0,2571.0,1970.0,601.0,2117.0,1516.0,601.0,454.0,15322.0,1.0,24.0,74.0,1.0,152.0,3248.0,11854.0,67.0,5255.0,2.0,74.0,24.0,0.0,58.0,3776.0,1412.0,8.0,,5843.0,72.0,,813.0,28.0,611.0,224.0,,,589.0,11.0,12275.0,4494.0,16.0,285.0,108.0,84.0,3471.0,1206.0,-3186.0,-59.0,-1098.0,-20.0,1239.0,54319.0,41158.0,10870.0,2291.0
760,T11,PV22  ,2002JJ00,2554.0,2542.0,12.0,16078.0,2428.0,1855.0,573.0,2047.0,1474.0,573.0,381.0,14030.0,2.0,38.0,60.0,1.0,232.0,4773.0,8992.0,33.0,4794.0,3.0,86.0,11.0,0.0,97.0,4072.0,616.0,9.0,,5610.0,83.0,,937.0,17.0,326.0,121.0,,,816.0,15.0,12162.0,4458.0,26.0,469.0,178.0,74.0,2452.0,850.0,-1983.0,-37.0,-672.0,-12.0,1173.0,53893.0,40810.0,10935.0,2147.0
761,T11,PV22  ,2003JJ00,2582.0,2571.0,11.0,16196.0,2446.0,1868.0,578.0,2067.0,1489.0,578.0,379.0,14129.0,3.0,39.0,58.0,0.0,319.0,5067.0,8699.0,43.0,4973.0,3.0,83.0,13.0,0.0,113.0,4039.0,820.0,0.0,,5126.0,55.0,,479.0,45.0,890.0,325.0,,,153.0,3.0,12177.0,4507.0,23.0,488.0,162.0,77.0,2694.0,961.0,-2206.0,-40.0,-799.0,-15.0,1160.0,54812.0,40623.0,11833.0,2356.0
762,T11,PV22  ,2004JJ00,2676.0,2664.0,12.0,15684.0,2090.0,1804.0,286.0,1724.0,1438.0,286.0,366.0,13960.0,3.0,41.0,55.0,0.0,339.0,5153.0,8407.0,61.0,4774.0,4.0,86.0,9.0,0.0,149.0,4090.0,531.0,5.0,,5331.0,75.0,,742.0,25.0,512.0,186.0,,,556.0,10.0,12152.0,4495.0,30.0,570.0,212.0,70.0,2485.0,862.0,-1914.0,-35.0,-650.0,-12.0,1148.0,54745.0,40358.0,12353.0,2034.0
763,T11,PV22  ,2005JJ00,2602.0,2591.0,11.0,15437.0,1720.0,1434.0,287.0,1361.0,1074.0,287.0,360.0,14077.0,4.0,40.0,56.0,1.0,407.0,4870.0,8719.0,80.0,4735.0,5.0,85.0,9.0,0.0,203.0,3960.0,560.0,11.0,,5090.0,66.0,,608.0,34.0,704.0,253.0,,,355.0,6.0,12101.0,4489.0,30.0,591.0,234.0,70.0,2612.0,895.0,-2022.0,-37.0,-661.0,-12.0,1112.0,54666.0,40302.0,12615.0,1750.0
764,T11,PV22  ,2006JJ00,2592.0,2582.0,10.0,15140.0,1681.0,1404.0,277.0,1327.0,1049.0,277.0,355.0,13814.0,3.0,40.0,56.0,0.0,339.0,4868.0,8595.0,13.0,4651.0,5.0,88.0,6.0,0.0,172.0,4136.0,343.0,0.0,13350.0,5679.0,41.0,752.0,730.0,59.0,1216.0,424.0,-464.0,-9.0,306.0,6.0,13350.0,4528.0,38.0,748.0,264.0,62.0,1322.0,459.0,-575.0,-11.0,-196.0,-4.0,1077.0,54448.0,42042.0,11002.0,1404.0
765,T11,PV22  ,2007JJ00,2549.0,2538.0,11.0,13513.0,1613.0,1315.0,298.0,1380.0,1082.0,298.0,232.0,12133.0,7.0,64.0,29.0,0.0,636.0,7436.0,4044.0,17.0,4163.0,9.0,88.0,3.0,0.0,288.0,3700.0,170.0,6.0,12976.0,5307.0,68.0,1363.0,1044.0,32.0,520.0,185.0,843.0,16.0,860.0,16.0,12976.0,4390.0,61.0,1342.0,414.0,39.0,649.0,229.0,693.0,13.0,185.0,3.0,1021.0,52899.0,40536.0,11072.0,1291.0
766,T11,PV22  ,2008JJ00,2723.0,2714.0,9.0,14305.0,1671.0,1349.0,322.0,1402.0,1080.0,322.0,269.0,12903.0,8.0,58.0,34.0,0.0,818.0,6987.0,5084.0,14.0,4532.0,9.0,87.0,5.0,0.0,300.0,3955.0,277.0,0.0,13584.0,5359.0,64.0,1349.0,855.0,36.0,668.0,238.0,681.0,12.0,617.0,11.0,13584.0,4589.0,50.0,1296.0,378.0,50.0,981.0,351.0,315.0,6.0,27.0,0.0,1035.0,55711.0,41560.0,12596.0,1556.0
767,T11,PV22  ,2009JJ00,2868.0,2858.0,10.0,14126.0,1699.0,1363.0,336.0,1473.0,1137.0,336.0,226.0,12653.0,11.0,63.0,25.0,0.0,1101.0,7800.0,3742.0,9.0,4419.0,12.0,84.0,4.0,0.0,408.0,3813.0,198.0,0.0,13920.0,5479.0,73.0,1749.0,1067.0,27.0,481.0,171.0,1268.0,22.0,896.0,16.0,13920.0,4697.0,62.0,1694.0,498.0,38.0,687.0,244.0,1008.0,18.0,254.0,4.0,1037.0,56924.0,42718.0,12714.0,1492.0
768,T11,PV23  ,1994JJ00,7343.0,7312.0,31.0,51023.0,,5778.0,,,4426.0,,1352.0,46597.0,1.0,7.0,92.0,1.0,89.0,1692.0,44536.0,280.0,14721.0,2.0,43.0,56.0,0.0,83.0,5303.0,9324.0,10.0,,23298.0,91.0,,8877.0,9.0,714.0,300.0,,,8577.0,70.0,28600.0,10327.0,6.0,218.0,138.0,94.0,18216.0,6009.0,-17998.0,-147.0,-5871.0,-48.0,5245.0,122135.0,99954.0,21381.0,800.0
769,T11,PV23  ,1995JJ00,7454.0,7420.0,35.0,52738.0,,5946.0,,,4517.0,,1429.0,48221.0,1.0,5.0,93.0,1.0,86.0,1250.0,46516.0,369.0,14682.0,2.0,43.0,55.0,0.0,78.0,5417.0,9172.0,16.0,,17544.0,75.0,,3833.0,25.0,2551.0,971.0,,,2862.0,23.0,28910.0,10396.0,5.0,171.0,122.0,95.0,19482.0,6157.0,-19311.0,-157.0,-6034.0,-49.0,5124.0,122764.0,101009.0,20784.0,971.0
770,T11,PV23  ,1996JJ00,7151.0,7118.0,33.0,50945.0,,5801.0,,,4299.0,,1502.0,46646.0,1.0,5.0,94.0,0.0,81.0,1387.0,44931.0,247.0,12667.0,3.0,58.0,39.0,0.0,163.0,6729.0,5769.0,6.0,,15704.0,78.0,,3756.0,22.0,2005.0,719.0,,,3037.0,25.0,28161.0,10174.0,5.0,156.0,158.0,95.0,18642.0,5290.0,-18485.0,-154.0,-5132.0,-43.0,4911.0,120423.0,98303.0,20942.0,1178.0
771,T11,PV23  ,1997JJ00,6904.0,6877.0,27.0,48181.0,,5618.0,,,4254.0,,1365.0,43928.0,1.0,8.0,91.0,0.0,159.0,2062.0,41496.0,210.0,12836.0,3.0,55.0,41.0,0.0,177.0,6436.0,6213.0,9.0,,15551.0,75.0,,3580.0,25.0,2289.0,865.0,,,2715.0,23.0,27839.0,10067.0,8.0,273.0,217.0,92.0,16361.0,5021.0,-16088.0,-135.0,-4804.0,-40.0,4715.0,119365.0,96827.0,21348.0,1191.0
772,T11,PV23  ,1998JJ00,6954.0,6927.0,27.0,43693.0,,4467.0,,,3390.0,,1078.0,40303.0,1.0,15.0,83.0,0.0,167.0,4595.0,35470.0,70.0,12472.0,3.0,63.0,33.0,0.0,191.0,7301.0,4977.0,2.0,,14406.0,73.0,,2842.0,27.0,2414.0,908.0,,,1934.0,16.0,28665.0,10361.0,14.0,504.0,339.0,86.0,12143.0,3964.0,-11638.0,-95.0,-3626.0,-29.0,4666.0,123000.0,99383.0,22046.0,1571.0
773,T11,PV23  ,1999JJ00,6868.0,6838.0,30.0,43291.0,6597.0,5164.0,1432.0,5471.0,4039.0,1432.0,1126.0,37820.0,2.0,21.0,77.0,0.0,304.0,6332.0,31110.0,75.0,12992.0,3.0,60.0,37.0,0.0,151.0,7172.0,5666.0,3.0,,14500.0,71.0,,2439.0,29.0,2295.0,930.0,,,1508.0,12.0,28638.0,10406.0,18.0,715.0,300.0,82.0,10058.0,3630.0,-9343.0,-75.0,-3331.0,-27.0,4524.0,123964.0,98930.0,23602.0,1432.0
774,T11,PV23  ,2000JJ00,6926.0,6895.0,31.0,39512.0,6007.0,4671.0,1336.0,5017.0,3681.0,1336.0,990.0,34495.0,2.0,31.0,67.0,0.0,341.0,9176.0,24844.0,133.0,12116.0,2.0,67.0,31.0,0.0,141.0,7585.0,4364.0,27.0,,13529.0,71.0,,2283.0,29.0,2106.0,871.0,,,1412.0,12.0,27950.0,10138.0,25.0,1074.0,387.0,75.0,7978.0,2962.0,-6904.0,-57.0,-2575.0,-21.0,4243.0,120850.0,96236.0,22524.0,2090.0
775,T11,PV23  ,2001JJ00,7150.0,7114.0,35.0,41617.0,6293.0,4894.0,1398.0,5229.0,3831.0,1398.0,1064.0,36388.0,2.0,21.0,76.0,1.0,320.0,6356.0,29538.0,173.0,12920.0,3.0,57.0,39.0,0.0,126.0,7080.0,5669.0,45.0,,13210.0,57.0,,1530.0,43.0,3191.0,1240.0,,,290.0,2.0,28027.0,10246.0,17.0,920.0,313.0,83.0,9874.0,3621.0,-8955.0,-73.0,-3308.0,-27.0,4123.0,122433.0,96678.0,23464.0,2292.0
776,T11,PV23  ,2002JJ00,6926.0,6896.0,29.0,38293.0,6075.0,4685.0,1389.0,5279.0,3890.0,1389.0,796.0,33014.0,3.0,41.0,55.0,1.0,643.0,12364.0,19779.0,228.0,11872.0,3.0,73.0,23.0,1.0,206.0,8433.0,3172.0,61.0,,13037.0,70.0,,1954.0,30.0,1934.0,789.0,,,1165.0,9.0,28722.0,10436.0,29.0,1509.0,458.0,71.0,6476.0,2448.0,-4967.0,-40.0,-1990.0,-16.0,3927.0,124831.0,98214.0,24345.0,2273.0
777,T11,PV23  ,2003JJ00,7099.0,7073.0,26.0,39606.0,6331.0,4873.0,1457.0,5580.0,4122.0,1457.0,751.0,34026.0,3.0,40.0,56.0,1.0,688.0,12351.0,20865.0,122.0,12631.0,2.0,70.0,27.0,0.0,178.0,8349.0,4063.0,41.0,,11920.0,47.0,,862.0,53.0,3858.0,1573.0,,,-712.0,-6.0,29145.0,10640.0,24.0,1381.0,370.0,76.0,7426.0,2902.0,-6046.0,-47.0,-2532.0,-20.0,3922.0,127566.0,99529.0,25867.0,2170.0
778,T11,PV23  ,2004JJ00,7273.0,7242.0,31.0,38203.0,5326.0,4598.0,728.0,4606.0,3878.0,728.0,720.0,33597.0,3.0,44.0,52.0,0.0,679.0,13440.0,19332.0,145.0,11899.0,4.0,75.0,21.0,0.0,250.0,8596.0,3019.0,34.0,,12545.0,66.0,,1633.0,34.0,2502.0,987.0,,,646.0,5.0,29281.0,10691.0,32.0,1676.0,538.0,68.0,6461.0,2401.0,-4785.0,-37.0,-1863.0,-15.0,3835.0,128298.0,99771.0,26586.0,1940.0
779,T11,PV23  ,2005JJ00,7038.0,7008.0,30.0,37007.0,4377.0,3667.0,711.0,3637.0,2926.0,711.0,741.0,33370.0,4.0,43.0,53.0,0.0,741.0,12614.0,19901.0,113.0,11706.0,4.0,76.0,20.0,0.0,287.0,8539.0,2851.0,29.0,,11860.0,60.0,,1286.0,40.0,2881.0,1132.0,,,154.0,1.0,28851.0,10560.0,31.0,1613.0,544.0,69.0,6483.0,2398.0,-4870.0,-38.0,-1854.0,-15.0,3665.0,126799.0,98418.0,26768.0,1613.0
780,T11,PV23  ,2006JJ00,6979.0,6954.0,25.0,36143.0,4264.0,3564.0,700.0,3590.0,2890.0,700.0,674.0,32553.0,4.0,48.0,48.0,0.0,775.0,13972.0,17760.0,46.0,11533.0,4.0,79.0,17.0,0.0,299.0,8748.0,2474.0,12.0,31366.0,13349.0,50.0,2341.0,2038.0,50.0,3528.0,1383.0,-1187.0,-9.0,654.0,5.0,31366.0,10683.0,42.0,2263.0,671.0,58.0,4139.0,1606.0,-1876.0,-15.0,-935.0,-7.0,3514.0,127031.0,102040.0,23688.0,1303.0
781,T11,PV23  ,2007JJ00,6894.0,6867.0,28.0,36898.0,4475.0,3669.0,805.0,3869.0,3064.0,805.0,606.0,33029.0,3.0,43.0,54.0,0.0,551.0,12595.0,19834.0,48.0,11445.0,3.0,79.0,17.0,0.0,246.0,8797.0,2391.0,10.0,31033.0,12645.0,45.0,1889.0,1572.0,55.0,3885.0,1449.0,-1996.0,-16.0,123.0,1.0,31033.0,10516.0,38.0,1840.0,589.0,62.0,4328.0,1605.0,-2488.0,-20.0,-1016.0,-8.0,3351.0,125219.0,100083.0,23661.0,1474.0
782,T11,PV23  ,2008JJ00,7221.0,7199.0,22.0,38253.0,4535.0,3686.0,850.0,3843.0,2993.0,850.0,693.0,34410.0,3.0,37.0,61.0,0.0,560.0,10881.0,22915.0,54.0,12192.0,3.0,76.0,22.0,0.0,209.0,8777.0,3191.0,15.0,31475.0,12310.0,38.0,1643.0,1071.0,62.0,4578.0,1713.0,-2935.0,-23.0,-641.0,-5.0,31475.0,10635.0,29.0,1543.0,442.0,71.0,5546.0,2059.0,-4003.0,-31.0,-1617.0,-13.0,3287.0,127137.0,100225.0,25534.0,1379.0
783,T11,PV23  ,2009JJ00,7507.0,7485.0,21.0,37224.0,4538.0,3660.0,877.0,3969.0,3092.0,877.0,568.0,33255.0,4.0,46.0,50.0,0.0,791.0,13781.0,18646.0,37.0,11723.0,4.0,79.0,17.0,0.0,305.0,8880.0,2529.0,9.0,31879.0,12448.0,49.0,2292.0,1462.0,51.0,3668.0,1373.0,-1376.0,-11.0,88.0,1.0,31879.0,10759.0,40.0,2194.0,627.0,60.0,4392.0,1636.0,-2198.0,-17.0,-1009.0,-8.0,3250.0,128511.0,101608.0,25476.0,1426.0
784,T11,PV24  ,1994JJ00,666.0,664.0,2.0,4511.0,,494.0,,,364.0,,130.0,4147.0,0.0,3.0,97.0,0.0,3.0,100.0,4044.0,0.0,1272.0,1.0,34.0,65.0,0.0,4.0,382.0,886.0,0.0,,1998.0,97.0,,730.0,3.0,15.0,5.0,,,726.0,68.0,2445.0,888.0,3.0,10.0,6.0,97.0,1712.0,525.0,-1702.0,-160.0,-519.0,-49.0,264.0,10662.0,8281.0,1761.0,620.0
785,T11,PV24  ,1995JJ00,645.0,644.0,1.0,4473.0,,489.0,,,360.0,,130.0,4113.0,0.0,2.0,98.0,0.0,0.0,56.0,4057.0,0.0,1220.0,0.0,39.0,61.0,0.0,0.0,395.0,825.0,0.0,,1468.0,84.0,,272.0,16.0,81.0,24.0,,,248.0,24.0,2393.0,867.0,0.0,1.0,0.0,100.0,1721.0,511.0,-1720.0,-166.0,-510.0,-49.0,254.0,10388.0,8128.0,1739.0,521.0
786,T11,PV24  ,1996JJ00,649.0,647.0,2.0,4551.0,,505.0,,,361.0,,143.0,4190.0,0.0,2.0,98.0,0.0,0.0,56.0,4121.0,13.0,1102.0,2.0,59.0,39.0,0.0,13.0,628.0,461.0,0.0,,1345.0,85.0,,266.0,15.0,82.0,22.0,,,244.0,23.0,2347.0,863.0,1.0,2.0,3.0,99.0,1844.0,486.0,-1843.0,-177.0,-483.0,-46.0,259.0,10429.0,7924.0,1839.0,665.0
787,T11,PV24  ,1997JJ00,635.0,633.0,1.0,4339.0,,486.0,,,354.0,,132.0,3986.0,1.0,3.0,96.0,0.0,12.0,79.0,3882.0,12.0,1131.0,1.0,58.0,41.0,0.0,9.0,626.0,495.0,0.0,,1378.0,84.0,,276.0,16.0,97.0,29.0,,,247.0,23.0,2399.0,884.0,3.0,7.0,6.0,97.0,1593.0,453.0,-1587.0,-149.0,-447.0,-42.0,257.0,10682.0,8103.0,1863.0,716.0
788,T11,PV24  ,1998JJ00,569.0,568.0,1.0,3485.0,,342.0,,,249.0,,92.0,3236.0,0.0,8.0,91.0,0.0,7.0,213.0,3016.0,0.0,978.0,1.0,68.0,30.0,0.0,11.0,641.0,326.0,0.0,,1145.0,81.0,,198.0,19.0,99.0,31.0,,,166.0,17.0,2160.0,811.0,5.0,13.0,11.0,95.0,1089.0,331.0,-1076.0,-109.0,-320.0,-33.0,222.0,9857.0,7319.0,1753.0,786.0
