ID,Leeftijd,Perioden,TotaalBevolking_1,Mannen_2,Vrouwen_3
660, 12,2035JJ00,190764,97695,93070
661, 12,2036JJ00,191582,98120,93462
662, 12,2037JJ00,192236,98460,93776
663, 12,2038JJ00,192746,98728,94019
664, 12,2039JJ00,193115,98919,94196
665, 12,2040JJ00,193403,99074,94329
666, 12,2041JJ00,193587,99172,94415
667, 12,2042JJ00,193666,99218,94447
668, 12,2043JJ00,193582,99179,94403
669, 12,2044JJ00,193319,99052,94268
670, 12,2045JJ00,192867,98825,94042
671, 12,2046JJ00,192222,98497,93724
672, 12,2047JJ00,191428,98106,93322
673, 12,2048JJ00,190521,97641,92880
674, 12,2049JJ00,189572,97157,92415
675, 12,2050JJ00,188661,96691,91970
676, 12,2051JJ00,187806,96258,91548
677, 12,2052JJ00,187054,95875,91179
678, 12,2053JJ00,186437,95564,90873
679, 12,2054JJ00,185953,95321,90632
680, 12,2055JJ00,185630,95156,90474
681, 12,2056JJ00,185468,95077,90392
682, 12,2057JJ00,185476,95086,90389
683, 12,2058JJ00,185638,95174,90464
684, 12,2059JJ00,185946,95335,90611
685, 12,2060JJ00,186377,95562,90815
686, 13,2012JJ00,201276,102972,98304
687, 13,2013JJ00,202772,103854,98918
688, 13,2014JJ00,207710,105948,101761
689, 13,2015JJ00,204194,104312,99882
690, 13,2016JJ00,202364,103514,98851
691, 13,2017JJ00,201501,103042,98459
692, 13,2018JJ00,194714,99324,95390
693, 13,2019JJ00,188831,96551,92279
694, 13,2020JJ00,186699,95683,91016
695, 13,2021JJ00,183209,93408,89801
696, 13,2022JJ00,186443,95595,90848
697, 13,2023JJ00,186603,95338,91266
698, 13,2024JJ00,186186,94900,91285
699, 13,2025JJ00,182780,93471,89309
700, 13,2026JJ00,182223,93186,89037
701, 13,2027JJ00,182312,93245,89068
702, 13,2028JJ00,182664,93437,89227
703, 13,2029JJ00,183263,93760,89503
704, 13,2030JJ00,184074,94201,89873
705, 13,2031JJ00,185219,94801,90418
706, 13,2032JJ00,186560,95497,91063
707, 13,2033JJ00,187834,96164,91670
708, 13,2034JJ00,189051,96798,92253
709, 13,2035JJ00,190038,97318,92721
710, 13,2036JJ00,191073,97859,93214
711, 13,2037JJ00,191892,98284,93608
712, 13,2038JJ00,192547,98625,93922
713, 13,2039JJ00,193053,98890,94163
714, 13,2040JJ00,193419,99078,94340
715, 13,2041JJ00,193705,99235,94471
716, 13,2042JJ00,193891,99332,94559
717, 13,2043JJ00,193968,99379,94589
718, 13,2044JJ00,193885,99340,94546
719, 13,2045JJ00,193623,99213,94410
720, 13,2046JJ00,193167,98983,94184
721, 13,2047JJ00,192520,98657,93864
722, 13,2048JJ00,191728,98265,93463
723, 13,2049JJ00,190822,97800,93022
724, 13,2050JJ00,189874,97317,92557
725, 13,2051JJ00,188960,96851,92109
726, 13,2052JJ00,188105,96418,91687
727, 13,2053JJ00,187354,96036,91318
728, 13,2054JJ00,186735,95723,91012
729, 13,2055JJ00,186252,95481,90771
730, 13,2056JJ00,185928,95315,90613
731, 13,2057JJ00,185767,95236,90531
732, 13,2058JJ00,185773,95245,90528
733, 13,2059JJ00,185934,95333,90601
734, 13,2060JJ00,186242,95494,90748
735, 14,2012JJ00,195581,99711,95870
736, 14,2013JJ00,201710,103204,98506
737, 14,2014JJ00,203187,104079,99108
738, 14,2015JJ00,208057,106136,101921
739, 14,2016JJ00,204547,104501,100045
740, 14,2017JJ00,202706,103694,99012
741, 14,2018JJ00,201841,103224,98617
742, 14,2019JJ00,195065,99514,95550
743, 14,2020JJ00,189186,96746,92440
744, 14,2021JJ00,187051,95877,91173
745, 14,2022JJ00,183564,93605,89959
746, 14,2023JJ00,186790,95787,91004
747, 14,2024JJ00,186963,95537,91426
748, 14,2025JJ00,186545,95104,91441
749, 14,2026JJ00,183152,93679,89473
750, 14,2027JJ00,182594,93394,89200
751, 14,2028JJ00,182681,93452,89230
752, 14,2029JJ00,183034,93644,89390
753, 14,2030JJ00,183636,93968,89668
754, 14,2031JJ00,184446,94411,90036
755, 14,2032JJ00,185589,95009,90581
756, 14,2033JJ00,186927,95702,91224
757, 14,2034JJ00,188201,96370,91831
758, 14,2035JJ00,189417,97001,92415
759, 14,2036JJ00,190405,97522,92884
760, 14,2037JJ00,191432,98059,93374
761, 14,2038JJ00,192255,98485,93770
762, 14,2039JJ00,192911,98827,94084
763, 14,2040JJ00,193415,99091,94324
764, 14,2041JJ00,193778,99277,94502
765, 14,2042JJ00,194063,99432,94631
766, 14,2043JJ00,194247,99529,94718
767, 14,2044JJ00,194324,99575,94749
768, 14,2045JJ00,194237,99534,94703
769, 14,2046JJ00,193976,99407,94569
770, 14,2047JJ00,193515,99175,94340
771, 14,2048JJ00,192869,98850,94018
772, 14,2049JJ00,192077,98459,93619
773, 14,2050JJ00,191169,97994,93176
774, 14,2051JJ00,190224,97512,92712
775, 14,2052JJ00,189311,97048,92264
776, 14,2053JJ00,188455,96614,91842
777, 14,2054JJ00,187705,96232,91473
778, 14,2055JJ00,187086,95919,91167
779, 14,2056JJ00,186602,95677,90924
780, 14,2057JJ00,186277,95510,90766
781, 14,2058JJ00,186116,95432,90684
782, 14,2059JJ00,186120,95440,90680
783, 14,2060JJ00,186283,95529,90754
784, 15,2012JJ00,194394,100013,94381
785, 15,2013JJ00,196053,99957,96096
786, 15,2014JJ00,202173,103444,98729
787, 15,2015JJ00,203597,104292,99305
788, 15,2016JJ00,208442,106334,102107
789, 15,2017JJ00,204935,104703,100232
790, 15,2018JJ00,203101,103900,99201
791, 15,2019JJ00,202235,103431,98803
792, 15,2020JJ00,195463,99724,95739
793, 15,2021JJ00,189587,96956,92630
794, 15,2022JJ00,187449,96089,91360
795, 15,2023JJ00,183963,93818,90145
796, 15,2024JJ00,187183,95997,91186
797, 15,2025JJ00,187363,95751,91612
798, 15,2026JJ00,186944,95320,91624
799, 15,2027JJ00,183564,93899,89665
800, 15,2028JJ00,183004,93613,89391
801, 15,2029JJ00,183094,93671,89423
802, 15,2030JJ00,183448,93864,89584
803, 15,2031JJ00,184049,94187,89863
804, 15,2032JJ00,184853,94626,90227
805, 15,2033JJ00,185997,95224,90773
806, 15,2034JJ00,187334,95918,91416
807, 15,2035JJ00,188608,96584,92024
808, 15,2036JJ00,189823,97215,92608
809, 15,2037JJ00,190812,97736,93076
810, 15,2038JJ00,191837,98270,93566
811, 15,2039JJ00,192656,98693,93963
812, 15,2040JJ00,193311,99035,94277
813, 15,2041JJ00,193815,99300,94515
814, 15,2042JJ00,194179,99485,94693
815, 15,2043JJ00,194459,99638,94821
816, 15,2044JJ00,194642,99733,94909
817, 15,2045JJ00,194717,99777,94940
818, 15,2046JJ00,194627,99735,94892
819, 15,2047JJ00,194365,99607,94757
820, 15,2048JJ00,193903,99374,94529
821, 15,2049JJ00,193257,99049,94208
822, 15,2050JJ00,192464,98657,93806
823, 15,2051JJ00,191555,98191,93363
824, 15,2052JJ00,190610,97711,92899
825, 15,2053JJ00,189697,97246,92452
826, 15,2054JJ00,188840,96811,92030
827, 15,2055JJ00,188089,96428,91661
828, 15,2056JJ00,187469,96114,91355
829, 15,2057JJ00,186984,95873,91112
830, 15,2058JJ00,186660,95706,90954
831, 15,2059JJ00,186501,95629,90873
832, 15,2060JJ00,186505,95636,90869
833, 16,2012JJ00,195028,99785,95244
834, 16,2013JJ00,194945,100317,94627
835, 16,2014JJ00,196588,100254,96334
836, 16,2015JJ00,202656,103712,98944
837, 16,2016JJ00,204062,104552,99510
838, 16,2017JJ00,208887,106583,102304
839, 16,2018JJ00,205406,104968,100438
840, 16,2019JJ00,203580,104169,99410
841, 16,2020JJ00,202708,103700,99008
842, 16,2021JJ00,195938,99994,95944
843, 16,2022JJ00,190065,97228,92837
844, 16,2023JJ00,187927,96361,91565
845, 16,2024JJ00,184437,94089,90347
846, 16,2025JJ00,187657,96268,91389
847, 16,2026JJ00,187840,96025,91815
848, 16,2027JJ00,187424,95597,91826
849, 16,2028JJ00,184054,94179,89874
850, 16,2029JJ00,183492,93891,89601
851, 16,2030JJ00,183585,93950,89634
852, 16,2031JJ00,183935,94142,89793
853, 16,2032JJ00,184536,94464,90072
854, 16,2033JJ00,185341,94904,90436
855, 16,2034JJ00,186480,95498,90982
856, 16,2035JJ00,187816,96193,91623
857, 16,2036JJ00,189091,96859,92231
858, 16,2037JJ00,190304,97487,92817
859, 16,2038JJ00,191290,98007,93284
860, 16,2039JJ00,192314,98540,93774
861, 16,2040JJ00,193129,98960,94169
862, 16,2041JJ00,193784,99300,94483
863, 16,2042JJ00,194285,99564,94721
864, 16,2043JJ00,194647,99747,94899
865, 16,2044JJ00,194926,99899,95027
866, 16,2045JJ00,195107,99993,95114
867, 16,2046JJ00,195178,100035,95143
868, 16,2047JJ00,195087,99992,95095
869, 16,2048JJ00,194826,99864,94962
870, 16,2049JJ00,194364,99631,94733
871, 16,2050JJ00,193713,99304,94410
872, 16,2051JJ00,192921,98913,94008
873, 16,2052JJ00,192013,98449,93564
874, 16,2053JJ00,191066,97967,93099
875, 16,2054JJ00,190156,97502,92654
876, 16,2055JJ00,189299,97067,92232
877, 16,2056JJ00,188546,96684,91862
878, 16,2057JJ00,187928,96371,91557
879, 16,2058JJ00,187443,96129,91314
880, 16,2059JJ00,187119,95962,91157
881, 16,2060JJ00,186958,95884,91074
882, 17,2012JJ00,200923,102874,98049
883, 17,2013JJ00,195666,100147,95519
884, 17,2014JJ00,195557,100662,94895
885, 17,2015JJ00,197149,100573,96576
886, 17,2016JJ00,203206,104023,99183
887, 17,2017JJ00,204596,104857,99739
888, 17,2018JJ00,209420,106888,102532
889, 17,2019JJ00,205961,105286,100675
890, 17,2020JJ00,204135,104487,99648
891, 17,2021JJ00,203261,104020,99241
892, 17,2022JJ00,196493,100317,96176
893, 17,2023JJ00,190622,97552,93070
894, 17,2024JJ00,188484,96687,91798
895, 17,2025JJ00,184997,94417,90580
896, 17,2026JJ00,188210,96593,91617
897, 17,2027JJ00,188397,96352,92044
898, 17,2028JJ00,187981,95925,92056
899, 17,2029JJ00,184620,94510,90111
900, 17,2030JJ00,184059,94222,89836
901, 17,2031JJ00,184152,94282,89870
902, 17,2032JJ00,184500,94472,90029
903, 17,2033JJ00,185100,94793,90307
904, 17,2034JJ00,185905,95234,90672
905, 17,2035JJ00,187043,95825,91218
906, 17,2036JJ00,188378,96518,91860
907, 17,2037JJ00,189648,97182,92466
908, 17,2038JJ00,190861,97810,93051
909, 17,2039JJ00,191846,98329,93517
910, 17,2040JJ00,192867,98859,94008
911, 17,2041JJ00,193679,99277,94402
912, 17,2042JJ00,194332,99616,94716
913, 17,2043JJ00,194832,99880,94952
914, 17,2044JJ00,195192,100062,95129
915, 17,2045JJ00,195467,100211,95256
916, 17,2046JJ00,195647,100304,95343
917, 17,2047JJ00,195716,100344,95372
918, 17,2048JJ00,195623,100302,95321
919, 17,2049JJ00,195359,100173,95186
920, 17,2050JJ00,194897,99939,94957
921, 17,2051JJ00,194247,99614,94633
922, 17,2052JJ00,193454,99223,94231
923, 17,2053JJ00,192547,98759,93788
924, 17,2054JJ00,191598,98275,93323
925, 17,2055JJ00,190688,97811,92878
926, 17,2056JJ00,189832,97376,92456
927, 17,2057JJ00,189080,96994,92086
928, 17,2058JJ00,188459,96680,91780
929, 17,2059JJ00,187976,96439,91537
930, 17,2060JJ00,187651,96272,91379
931, 18,2012JJ00,201753,103119,98634
932, 18,2013JJ00,202432,103541,98891
933, 18,2014JJ00,197202,100821,96381
934, 18,2015JJ00,196985,101279,95706
935, 18,2016JJ00,198535,101174,97361
936, 18,2017JJ00,204569,104614,99955
937, 18,2018JJ00,205973,105460,100513
938, 18,2019JJ00,210794,107491,103303
939, 18,2020JJ00,207361,105906,101454
940, 18,2021JJ00,205535,105108,100427
941, 18,2022JJ00,204656,104644,100012
942, 18,2023JJ00,197898,100949,96950
943, 18,2024JJ00,192032,98187,93846
944, 18,2025JJ00,189895,97324,92571
945, 18,2026JJ00,186411,95058,91352
946, 18,2027JJ00,189620,97230,92390
947, 18,2028JJ00,189812,96994,92818
948, 18,2029JJ00,189397,96571,92826
949, 18,2030JJ00,186053,95163,90890
950, 18,2031JJ00,185496,94877,90620
951, 18,2032JJ00,185594,94939,90656
952, 18,2033JJ00,185944,95129,90815
953, 18,2034JJ00,186546,95452,91094
954, 18,2035JJ00,187352,95891,91461
955, 18,2036JJ00,188497,96485,92012
956, 18,2037JJ00,189827,97174,92652
957, 18,2038JJ00,191101,97840,93261
958, 18,2039JJ00,192316,98470,93847
959, 18,2040JJ00,193301,98988,94313
960, 18,2041JJ00,194323,99519,94805
961, 18,2042JJ00,195134,99933,95200
962, 18,2043JJ00,195789,100273,95516
963, 18,2044JJ00,196287,100535,95752
964, 18,2045JJ00,196648,100717,95930
965, 18,2046JJ00,196922,100866,96056
966, 18,2047JJ00,197102,100958,96145
967, 18,2048JJ00,197169,100997,96172
968, 18,2049JJ00,197078,100955,96122
969, 18,2050JJ00,196814,100827,95987
970, 18,2051JJ00,196353,100594,95759
971, 18,2052JJ00,195705,100270,95435
972, 18,2053JJ00,194914,99881,95033
973, 18,2054JJ00,194008,99418,94591
974, 18,2055JJ00,193061,98933,94128
975, 18,2056JJ00,192153,98471,93683
976, 18,2057JJ00,191300,98037,93263
977, 18,2058JJ00,190552,97657,92895
978, 18,2059JJ00,189932,97343,92589
979, 18,2060JJ00,189451,97103,92348
980, 19,2012JJ00,205834,105239,100595
981, 19,2013JJ00,204077,104015,100062
982, 19,2014JJ00,204769,104435,100335
983, 19,2015JJ00,199453,101672,97780
984, 19,2016JJ00,199156,102094,97062
985, 19,2017JJ00,200661,101977,98684
986, 19,2018JJ00,206710,105426,101285
987, 19,2019JJ00,208130,106286,101844
988, 19,2020JJ00,212922,108307,104616
989, 19,2021JJ00,209510,106735,102775
990, 19,2022JJ00,207684,105939,101744
991, 19,2023JJ00,206794,105474,101320
992, 19,2024JJ00,200045,101787,98258
993, 19,2025JJ00,194192,99033,95159
994, 19,2026JJ00,192054,98172,93882
995, 19,2027JJ00,188575,95914,92660
996, 19,2028JJ00,191767,98076,93690
997, 19,2029JJ00,191965,97845,94120
998, 19,2030JJ00,191545,97423,94122
999, 19,2031JJ00,188225,96026,92199
1000, 19,2032JJ00,187676,95745,91931
1001, 19,2033JJ00,187773,95806,91967
1002, 19,2034JJ00,188130,95999,92130
1003, 19,2035JJ00,188739,96326,92413
1004, 19,2036JJ00,189550,96766,92784
1005, 19,2037JJ00,190698,97361,93337
1006, 19,2038JJ00,192031,98050,93981
1007, 19,2039JJ00,193308,98717,94591
1008, 19,2040JJ00,194524,99345,95180
1009, 19,2041JJ00,195512,99864,95648
1010, 19,2042JJ00,196535,100394,96141
1011, 19,2043JJ00,197349,100808,96541
1012, 19,2044JJ00,198004,101147,96857
1013, 19,2045JJ00,198502,101408,97094
1014, 19,2046JJ00,198864,101592,97272
1015, 19,2047JJ00,199141,101741,97400
1016, 19,2048JJ00,199320,101830,97491
1017, 19,2049JJ00,199388,101870,97518
1018, 19,2050JJ00,199299,101830,97469
1019, 19,2051JJ00,199037,101702,97335
1020, 19,2052JJ00,198578,101469,97110
1021, 19,2053JJ00,197935,101145,96789
1022, 19,2054JJ00,197147,100758,96389
1023, 19,2055JJ00,196245,100297,95948
1024, 19,2056JJ00,195298,99812,95486
1025, 19,2057JJ00,194397,99353,95044
1026, 19,2058JJ00,193545,98919,94625
1027, 19,2059JJ00,192801,98541,94260
1028, 19,2060JJ00,192184,98230,93954
1029, 20,2012JJ00,210862,107033,103829
1030, 20,2013JJ00,208653,106255,102398
1031, 20,2014JJ00,206987,105069,101918
1032, 20,2015JJ00,207550,105426,102124
1033, 20,2016JJ00,202209,102655,99554
1034, 20,2017JJ00,201840,103050,98790
1035, 20,2018JJ00,203379,102956,100422
1036, 20,2019JJ00,209446,106413,103033
1037, 20,2020JJ00,210863,107280,103583
1038, 20,2021JJ00,215626,109289,106337
1039, 20,2022JJ00,212241,107736,104505
1040, 20,2023JJ00,210410,106940,103470
1041, 20,2024JJ00,209512,106476,103036
1042, 20,2025JJ00,202782,102802,99980
1043, 20,2026JJ00,196943,100056,96888
1044, 20,2027JJ00,194809,99200,95609
1045, 20,2028JJ00,191336,96950,94386
1046, 20,2029JJ00,194516,99104,95412
1047, 20,2030JJ00,194730,98882,95848
1048, 20,2031JJ00,194311,98466,95846
1049, 20,2032JJ00,191025,97082,93942
1050, 20,2033JJ00,190483,96807,93676
1051, 20,2034JJ00,190596,96875,93721
1052, 20,2035JJ00,190964,97076,93888
1053, 20,2036JJ00,191587,97407,94179
1054, 20,2037JJ00,192412,97854,94559
1055, 20,2038JJ00,193569,98452,95117
1056, 20,2039JJ00,194908,99143,95765
1057, 20,2040JJ00,196193,99812,96380
1058, 20,2041JJ00,197415,100443,96972
1059, 20,2042JJ00,198410,100964,97446
1060, 20,2043JJ00,199440,101496,97945
1061, 20,2044JJ00,200256,101910,98347
1062, 20,2045JJ00,200916,102249,98667
1063, 20,2046JJ00,201416,102511,98905
1064, 20,2047JJ00,201780,102695,99084
1065, 20,2048JJ00,202058,102844,99214
1066, 20,2049JJ00,202240,102935,99305
1067, 20,2050JJ00,202309,102974,99334
1068, 20,2051JJ00,202223,102935,99287
1069, 20,2052JJ00,201966,102808,99158
1070, 20,2053JJ00,201512,102576,98935
1071, 20,2054JJ00,200872,102255,98616
1072, 20,2055JJ00,200087,101868,98219
1073, 20,2056JJ00,199189,101409,97780
1074, 20,2057JJ00,198248,100925,97323
1075, 20,2058JJ00,197353,100470,96883
1076, 20,2059JJ00,196507,100039,96468
1077, 20,2060JJ00,195769,99664,96106
1078, 21,2012JJ00,213638,108330,105308
1079, 21,2013JJ00,213766,108165,105601
1080, 21,2014JJ00,211622,107397,104224
1081, 21,2015JJ00,209876,106175,103701
1082, 21,2016JJ00,210368,106499,103869
1083, 21,2017JJ00,205038,103738,101300
1084, 21,2018JJ00,204701,104148,100553
1085, 21,2019JJ00,206280,104081,102199
1086, 21,2020JJ00,212352,107538,104813
1087, 21,2021JJ00,213769,108408,105361
1088, 21,2022JJ00,218510,110410,108100
1089, 21,2023JJ00,215161,108876,106285
1090, 21,2024JJ00,213338,108084,105254
1091, 21,2025JJ00,212438,107624,104814
1092, 21,2026JJ00,205738,103965,101773
1093, 21,2027JJ00,199928,101233,98695
1094, 21,2028JJ00,197804,100383,97421
1095, 21,2029JJ00,194342,98144,96198
1096, 21,2030JJ00,197519,100292,97227
1097, 21,2031JJ00,197758,100084,97674
1098, 21,2032JJ00,197348,99677,97671
1099, 21,2033JJ00,194113,98315,95798
1100, 21,2034JJ00,193593,98049,95544
1101, 21,2035JJ00,193726,98127,95599
1102, 21,2036JJ00,194119,98339,95780
1103, 21,2037JJ00,194763,98681,96082
1104, 21,2038JJ00,195607,99134,96474
1105, 21,2039JJ00,196778,99737,97041
1106, 21,2040JJ00,198130,100434,97696
1107, 21,2041JJ00,199427,101107,98320
1108, 21,2042JJ00,200660,101742,98918
1109, 21,2043JJ00,201665,102266,99398
1110, 21,2044JJ00,202702,102800,99901
1111, 21,2045JJ00,203526,103217,100309
1112, 21,2046JJ00,204189,103558,100631
1113, 21,2047JJ00,204692,103820,100872
1114, 21,2048JJ00,205062,104007,101055
1115, 21,2049JJ00,205343,104157,101187
1116, 21,2050JJ00,205528,104247,101281
1117, 21,2051JJ00,205601,104288,101313
1118, 21,2052JJ00,205522,104251,101271
1119, 21,2053JJ00,205270,104126,101145
1120, 21,2054JJ00,204821,103895,100926
1121, 21,2055JJ00,204186,103576,100610
1122, 21,2056JJ00,203408,103192,100216
1123, 21,2057JJ00,202521,102738,99783
1124, 21,2058JJ00,201586,102256,99330
1125, 21,2059JJ00,200697,101805,98893
1126, 21,2060JJ00,199860,101378,98482
1127, 22,2012JJ00,207808,104651,103157
1128, 22,2013JJ00,216180,109412,106768
1129, 22,2014JJ00,216412,109286,107126
1130, 22,2015JJ00,214136,108445,105691
1131, 22,2016JJ00,212383,107221,105161
1132, 22,2017JJ00,212852,107534,105317
1133, 22,2018JJ00,207644,104832,102812
1134, 22,2019JJ00,207330,105253,102078
1135, 22,2020JJ00,208927,105201,103726
1136, 22,2021JJ00,215002,108659,106343
1137, 22,2022JJ00,216429,109535,106894
1138, 22,2023JJ00,221149,111526,109623
1139, 22,2024JJ00,217844,110013,107830
1140, 22,2025JJ00,216034,109225,106809
1141, 22,2026JJ00,215137,108771,106366
1142, 22,2027JJ00,208479,105132,103347
1143, 22,2028JJ00,202698,102413,100285
1144, 22,2029JJ00,200588,101569,99018
1145, 22,2030JJ00,197150,99343,97807
1146, 22,2031JJ00,200324,101484,98840
1147, 22,2032JJ00,200589,101289,99300
1148, 22,2033JJ00,200190,100895,99295
1149, 22,2034JJ00,197017,99557,97460
1150, 22,2035JJ00,196521,99303,97218
1151, 22,2036JJ00,196680,99391,97289
1152, 22,2037JJ00,197095,99613,97482
1153, 22,2038JJ00,197756,99960,97796
1154, 22,2039JJ00,198616,100419,98197
1155, 22,2040JJ00,199800,101027,98773
1156, 22,2041JJ00,201161,101729,99433
1157, 22,2042JJ00,202464,102401,100063
1158, 22,2043JJ00,203704,103040,100664
1159, 22,2044JJ00,204715,103566,101149
1160, 22,2045JJ00,205755,104100,101655
1161, 22,2046JJ00,206587,104520,102068
1162, 22,2047JJ00,207254,104861,102393
1163, 22,2048JJ00,207763,105126,102636
1164, 22,2049JJ00,208138,105316,102823
1165, 22,2050JJ00,208426,105467,102959
1166, 22,2051JJ00,208616,105559,103058
1167, 22,2052JJ00,208697,105602,103095
1168, 22,2053JJ00,208622,105567,103055
1169, 22,2054JJ00,208378,105445,102933
1170, 22,2055JJ00,207937,105218,102720
1171, 22,2056JJ00,207312,104902,102411
1172, 22,2057JJ00,206544,104522,102021
1173, 22,2058JJ00,205663,104071,101592
1174, 22,2059JJ00,204739,103594,101145
1175, 22,2060JJ00,203858,103146,100712
1176, 23,2012JJ00,207208,104473,102735
1177, 23,2013JJ00,210092,105741,104351
1178, 23,2014JJ00,218458,110471,107988
1179, 23,2015JJ00,218588,110291,108296
1180, 23,2016JJ00,216258,109414,106844
1181, 23,2017JJ00,214549,108217,106332
1182, 23,2018JJ00,215082,108562,106520
1183, 23,2019JJ00,209989,105918,104071
1184, 23,2020JJ00,209673,106337,103335
1185, 23,2021JJ00,211279,106297,104982
1186, 23,2022JJ00,217358,109753,107604
1187, 23,2023JJ00,218796,110637,108159
1188, 23,2024JJ00,223496,112617,110879
1189, 23,2025JJ00,220241,111130,109112
1190, 23,2026JJ00,218445,110344,108101
1191, 23,2027JJ00,217565,109899,107665
1192, 23,2028JJ00,210949,106281,104668
1193, 23,2029JJ00,205204,103578,101627
1194, 23,2030JJ00,203114,102742,100372
1195, 23,2031JJ00,199700,100529,99171
1196, 23,2032JJ00,202873,102663,100210
1197, 23,2033JJ00,203168,102482,100686
1198, 23,2034JJ00,202773,102098,100675
1199, 23,2035JJ00,199667,100783,98883
1200, 23,2036JJ00,199196,100541,98655
1201, 23,2037JJ00,199378,100639,98739
1202, 23,2038JJ00,199813,100870,98943
1203, 23,2039JJ00,200489,101223,99265
1204, 23,2040JJ00,201362,101688,99674
1205, 23,2041JJ00,202552,102299,100254
1206, 23,2042JJ00,203914,102998,100915
1207, 23,2043JJ00,205222,103675,101547
1208, 23,2044JJ00,206462,104310,102152
1209, 23,2045JJ00,207475,104836,102639
1210, 23,2046JJ00,208522,105372,103150
1211, 23,2047JJ00,209358,105794,103565
1212, 23,2048JJ00,210032,106138,103894
1213, 23,2049JJ00,210546,106404,104141
1214, 23,2050JJ00,210928,106597,104331
1215, 23,2051JJ00,211223,106750,104473
1216, 23,2052JJ00,211419,106843,104576
1217, 23,2053JJ00,211507,106891,104616
1218, 23,2054JJ00,211440,106857,104583
1219, 23,2055JJ00,211202,106737,104465
1220, 23,2056JJ00,210765,106512,104253
1221, 23,2057JJ00,210153,106203,103950
1222, 23,2058JJ00,209394,105827,103567
1223, 23,2059JJ00,208526,105382,103144
1224, 23,2060JJ00,207611,104909,102701
1225, 24,2012JJ00,208773,105633,103140
