ID,Bedrijfsafvalstoffen,NuttigeToepassingEnEindverwerking,BedrijfstakkenBranchesSBI2008,Perioden,Bedrijfsafval_1
33379,A047680,T001617,307500,2001JJ00,406.0
33380,A047680,T001617,307500,2002JJ00,568.0
33381,A047680,T001617,307500,2003JJ00,538.0
33382,A047680,T001617,307500,2004JJ00,534.0
33383,A047680,T001617,307500,2005JJ00,514.0
33384,A047680,T001617,307500,2006JJ00,534.0
33385,A047680,T001617,307500,2007JJ00,566.0
33386,A047680,T001617,307500,2008JJ00,548.0
33387,A047680,T001617,307500,2009JJ00,551.0
33388,A047680,T001617,307500,2010JJ00,576.0
33389,A047680,T001617,307500,2011JJ00,707.0
33390,A047680,T001617,307500,2012JJ00,672.0
33391,A047680,T001617,307500,2013JJ00,694.0
33392,A047680,T001617,307500,2014JJ00,670.0
33393,A047680,T001617,307500,2015JJ00,651.0
33394,A047680,T001617,307500,2016JJ00,705.0
33395,A047680,T001617,307500,2017JJ00,763.0
33396,A047680,T001617,307500,2018JJ00,603.0
33397,A047680,T001617,307500,2019JJ00,557.0
33398,A047680,T001617,307500,2020JJ00,552.0
33399,A047680,T001617,307500,2021JJ00,563.0
33400,A047680,T001617,307610,1994JJ00,439.0
33401,A047680,T001617,307610,1996JJ00,351.0
33402,A047680,T001617,307610,1998JJ00,496.0
33403,A047680,T001617,307610,2000JJ00,425.0
33404,A047680,T001617,307610,2001JJ00,361.0
33405,A047680,T001617,307610,2002JJ00,477.0
33406,A047680,T001617,307610,2003JJ00,423.0
33407,A047680,T001617,307610,2004JJ00,364.0
33408,A047680,T001617,307610,2005JJ00,363.0
33409,A047680,T001617,307610,2006JJ00,422.0
33410,A047680,T001617,307610,2007JJ00,460.0
33411,A047680,T001617,307610,2008JJ00,481.0
33412,A047680,T001617,307610,2009JJ00,491.0
33413,A047680,T001617,307610,2010JJ00,501.0
33414,A047680,T001617,307610,2011JJ00,628.0
33415,A047680,T001617,307610,2012JJ00,601.0
33416,A047680,T001617,307610,2013JJ00,624.0
33417,A047680,T001617,307610,2014JJ00,608.0
33418,A047680,T001617,307610,2015JJ00,589.0
33419,A047680,T001617,307610,2016JJ00,648.0
33420,A047680,T001617,307610,2017JJ00,642.0
33421,A047680,T001617,307610,2018JJ00,553.0
33422,A047680,T001617,307610,2019JJ00,507.0
33423,A047680,T001617,307610,2020JJ00,509.0
33424,A047680,T001617,307610,2021JJ00,516.0
33425,A047680,T001617,307600,1994JJ00,415.0
33426,A047680,T001617,307600,1996JJ00,316.0
33427,A047680,T001617,307600,1998JJ00,473.0
33428,A047680,T001617,307600,2000JJ00,419.0
33429,A047680,T001617,307600,2001JJ00,353.0
33430,A047680,T001617,307600,2002JJ00,467.0
33431,A047680,T001617,307600,2003JJ00,413.0
33432,A047680,T001617,307600,2004JJ00,346.0
33433,A047680,T001617,307600,2005JJ00,352.0
33434,A047680,T001617,307600,2006JJ00,414.0
33435,A047680,T001617,307600,2007JJ00,452.0
33436,A047680,T001617,307600,2008JJ00,468.0
33437,A047680,T001617,307600,2009JJ00,477.0
33438,A047680,T001617,307600,2010JJ00,453.0
33439,A047680,T001617,307600,2011JJ00,578.0
33440,A047680,T001617,307600,2012JJ00,586.0
33441,A047680,T001617,307600,2013JJ00,609.0
33442,A047680,T001617,307600,2014JJ00,587.0
33443,A047680,T001617,307600,2015JJ00,568.0
33444,A047680,T001617,307600,2016JJ00,628.0
33445,A047680,T001617,307600,2017JJ00,622.0
33446,A047680,T001617,307600,2018JJ00,524.0
33447,A047680,T001617,307600,2019JJ00,480.0
33448,A047680,T001617,307600,2020JJ00,477.0
33449,A047680,T001617,307600,2021JJ00,485.0
33450,A047680,T001617,311300,1994JJ00,24.0
33451,A047680,T001617,311300,1996JJ00,35.0
33452,A047680,T001617,311300,1998JJ00,23.0
33453,A047680,T001617,311300,2000JJ00,6.0
33454,A047680,T001617,311300,2001JJ00,8.0
33455,A047680,T001617,311300,2002JJ00,10.0
33456,A047680,T001617,311300,2003JJ00,10.0
33457,A047680,T001617,311300,2004JJ00,18.0
33458,A047680,T001617,311300,2005JJ00,11.0
33459,A047680,T001617,311300,2006JJ00,8.0
33460,A047680,T001617,311300,2007JJ00,8.0
33461,A047680,T001617,311300,2008JJ00,14.0
33462,A047680,T001617,311300,2009JJ00,14.0
33463,A047680,T001617,311300,2010JJ00,48.0
33464,A047680,T001617,311300,2011JJ00,50.0
33465,A047680,T001617,311300,2012JJ00,15.0
33466,A047680,T001617,311300,2013JJ00,15.0
33467,A047680,T001617,311300,2014JJ00,21.0
33468,A047680,T001617,311300,2015JJ00,21.0
33469,A047680,T001617,311300,2016JJ00,20.0
33470,A047680,T001617,311300,2017JJ00,20.0
33471,A047680,T001617,311300,2018JJ00,28.0
33472,A047680,T001617,311300,2019JJ00,27.0
33473,A047680,T001617,311300,2020JJ00,32.0
33474,A047680,T001617,311300,2021JJ00,32.0
33475,A047680,T001617,312200,1994JJ00,0.0
33476,A047680,T001617,312200,1996JJ00,0.0
33477,A047680,T001617,312200,1998JJ00,0.0
33478,A047680,T001617,312200,2000JJ00,0.0
33479,A047680,T001617,312200,2001JJ00,0.0
33480,A047680,T001617,312200,2002JJ00,0.0
33481,A047680,T001617,312200,2003JJ00,0.0
33482,A047680,T001617,312200,2004JJ00,0.0
33483,A047680,T001617,312200,2005JJ00,0.0
33484,A047680,T001617,312200,2006JJ00,0.0
33485,A047680,T001617,312200,2007JJ00,0.0
33486,A047680,T001617,312200,2008JJ00,0.0
33487,A047680,T001617,312200,2009JJ00,0.0
33488,A047680,T001617,312200,2010JJ00,0.0
33489,A047680,T001617,312200,2011JJ00,0.0
33490,A047680,T001617,312200,2012JJ00,0.0
33491,A047680,T001617,312200,2013JJ00,0.0
33492,A047680,T001617,312200,2014JJ00,0.0
33493,A047680,T001617,312200,2015JJ00,0.0
33494,A047680,T001617,312200,2016JJ00,0.0
33495,A047680,T001617,312200,2017JJ00,0.0
33496,A047680,T001617,312200,2018JJ00,0.0
33497,A047680,T001617,312200,2019JJ00,0.0
33498,A047680,T001617,312200,2020JJ00,0.0
33499,A047680,T001617,312200,2021JJ00,0.0
33500,A047680,T001617,312505,1994JJ00,0.0
33501,A047680,T001617,312505,1996JJ00,0.0
33502,A047680,T001617,312505,1998JJ00,0.0
33503,A047680,T001617,312505,2000JJ00,0.0
33504,A047680,T001617,312505,2001JJ00,0.0
33505,A047680,T001617,312505,2002JJ00,0.0
33506,A047680,T001617,312505,2003JJ00,0.0
33507,A047680,T001617,312505,2004JJ00,0.0
33508,A047680,T001617,312505,2005JJ00,0.0
33509,A047680,T001617,312505,2006JJ00,0.0
33510,A047680,T001617,312505,2007JJ00,0.0
33511,A047680,T001617,312505,2008JJ00,0.0
33512,A047680,T001617,312505,2009JJ00,0.0
33513,A047680,T001617,312505,2010JJ00,0.0
33514,A047680,T001617,312505,2011JJ00,0.0
33515,A047680,T001617,312505,2012JJ00,0.0
33516,A047680,T001617,312505,2013JJ00,0.0
33517,A047680,T001617,312505,2014JJ00,0.0
33518,A047680,T001617,312505,2015JJ00,0.0
33519,A047680,T001617,312505,2016JJ00,0.0
33520,A047680,T001617,312505,2017JJ00,0.0
33521,A047680,T001617,312505,2018JJ00,0.0
33522,A047680,T001617,312505,2019JJ00,0.0
33523,A047680,T001617,312505,2020JJ00,1.0
33524,A047680,T001617,312505,2021JJ00,1.0
33525,A047680,T001617,315805,1994JJ00,0.0
33526,A047680,T001617,315805,1996JJ00,3.0
33527,A047680,T001617,315805,1998JJ00,9.0
33528,A047680,T001617,315805,2000JJ00,0.0
33529,A047680,T001617,315805,2001JJ00,0.0
33530,A047680,T001617,315805,2002JJ00,0.0
33531,A047680,T001617,315805,2003JJ00,0.0
33532,A047680,T001617,315805,2004JJ00,35.0
33533,A047680,T001617,315805,2005JJ00,37.0
33534,A047680,T001617,315805,2006JJ00,32.0
33535,A047680,T001617,315805,2007JJ00,32.0
33536,A047680,T001617,315805,2008JJ00,1.0
33537,A047680,T001617,315805,2009JJ00,1.0
33538,A047680,T001617,315805,2010JJ00,1.0
33539,A047680,T001617,315805,2011JJ00,1.0
33540,A047680,T001617,315805,2012JJ00,2.0
33541,A047680,T001617,315805,2013JJ00,2.0
33542,A047680,T001617,315805,2014JJ00,0.0
33543,A047680,T001617,315805,2015JJ00,0.0
33544,A047680,T001617,315805,2016JJ00,0.0
33545,A047680,T001617,315805,2017JJ00,0.0
33546,A047680,T001617,315805,2018JJ00,0.0
33547,A047680,T001617,315805,2019JJ00,0.0
33548,A047680,T001617,315805,2020JJ00,0.0
33549,A047680,T001617,315805,2021JJ00,0.0
33550,A047680,T001617,315800,1994JJ00,0.0
33551,A047680,T001617,315800,1996JJ00,0.0
33552,A047680,T001617,315800,1998JJ00,0.0
33553,A047680,T001617,315800,2000JJ00,0.0
33554,A047680,T001617,315800,2001JJ00,0.0
33555,A047680,T001617,315800,2002JJ00,0.0
33556,A047680,T001617,315800,2003JJ00,0.0
33557,A047680,T001617,315800,2004JJ00,0.0
33558,A047680,T001617,315800,2005JJ00,0.0
33559,A047680,T001617,315800,2006JJ00,0.0
33560,A047680,T001617,315800,2007JJ00,0.0
33561,A047680,T001617,315800,2008JJ00,0.0
33562,A047680,T001617,315800,2009JJ00,0.0
33563,A047680,T001617,315800,2010JJ00,0.0
33564,A047680,T001617,315800,2011JJ00,0.0
33565,A047680,T001617,315800,2012JJ00,0.0
33566,A047680,T001617,315800,2013JJ00,0.0
33567,A047680,T001617,315800,2014JJ00,0.0
33568,A047680,T001617,315800,2015JJ00,0.0
33569,A047680,T001617,315800,2016JJ00,0.0
33570,A047680,T001617,315800,2017JJ00,0.0
33571,A047680,T001617,315800,2018JJ00,0.0
33572,A047680,T001617,315800,2019JJ00,0.0
33573,A047680,T001617,315800,2020JJ00,0.0
33574,A047680,T001617,315800,2021JJ00,0.0
33575,A047680,T001617,317105,1994JJ00,27.0
33576,A047680,T001617,317105,1996JJ00,53.0
33577,A047680,T001617,317105,1998JJ00,55.0
33578,A047680,T001617,317105,2000JJ00,44.0
33579,A047680,T001617,317105,2001JJ00,42.0
33580,A047680,T001617,317105,2002JJ00,68.0
33581,A047680,T001617,317105,2003JJ00,81.0
33582,A047680,T001617,317105,2004JJ00,134.0
33583,A047680,T001617,317105,2005JJ00,112.0
33584,A047680,T001617,317105,2006JJ00,76.0
33585,A047680,T001617,317105,2007JJ00,70.0
33586,A047680,T001617,317105,2008JJ00,58.0
33587,A047680,T001617,317105,2009JJ00,51.0
33588,A047680,T001617,317105,2010JJ00,57.0
33589,A047680,T001617,317105,2011JJ00,61.0
33590,A047680,T001617,317105,2012JJ00,40.0
33591,A047680,T001617,317105,2013JJ00,40.0
33592,A047680,T001617,317105,2014JJ00,30.0
33593,A047680,T001617,317105,2015JJ00,30.0
33594,A047680,T001617,317105,2016JJ00,34.0
33595,A047680,T001617,317105,2017JJ00,35.0
33596,A047680,T001617,317105,2018JJ00,34.0
33597,A047680,T001617,317105,2019JJ00,32.0
33598,A047680,T001617,317105,2020JJ00,24.0
33599,A047680,T001617,317105,2021JJ00,26.0
33600,A047680,T001617,317100,1994JJ00,27.0
33601,A047680,T001617,317100,1996JJ00,53.0
33602,A047680,T001617,317100,1998JJ00,55.0
33603,A047680,T001617,317100,2000JJ00,44.0
33604,A047680,T001617,317100,2001JJ00,42.0
33605,A047680,T001617,317100,2002JJ00,68.0
33606,A047680,T001617,317100,2003JJ00,81.0
33607,A047680,T001617,317100,2004JJ00,134.0
33608,A047680,T001617,317100,2005JJ00,112.0
33609,A047680,T001617,317100,2006JJ00,76.0
33610,A047680,T001617,317100,2007JJ00,70.0
33611,A047680,T001617,317100,2008JJ00,58.0
33612,A047680,T001617,317100,2009JJ00,51.0
33613,A047680,T001617,317100,2010JJ00,57.0
33614,A047680,T001617,317100,2011JJ00,61.0
33615,A047680,T001617,317100,2012JJ00,40.0
33616,A047680,T001617,317100,2013JJ00,40.0
33617,A047680,T001617,317100,2014JJ00,30.0
33618,A047680,T001617,317100,2015JJ00,30.0
33619,A047680,T001617,317100,2016JJ00,34.0
33620,A047680,T001617,317100,2017JJ00,35.0
33621,A047680,T001617,317100,2018JJ00,33.0
33622,A047680,T001617,317100,2019JJ00,32.0
33623,A047680,T001617,317100,2020JJ00,24.0
33624,A047680,T001617,317100,2021JJ00,26.0
33625,A047680,T001617,318600,1994JJ00,0.0
33626,A047680,T001617,318600,1996JJ00,0.0
33627,A047680,T001617,318600,1998JJ00,0.0
33628,A047680,T001617,318600,2000JJ00,0.0
33629,A047680,T001617,318600,2001JJ00,0.0
33630,A047680,T001617,318600,2002JJ00,0.0
33631,A047680,T001617,318600,2003JJ00,0.0
33632,A047680,T001617,318600,2004JJ00,0.0
33633,A047680,T001617,318600,2005JJ00,0.0
33634,A047680,T001617,318600,2006JJ00,0.0
33635,A047680,T001617,318600,2007JJ00,0.0
33636,A047680,T001617,318600,2008JJ00,0.0
33637,A047680,T001617,318600,2009JJ00,0.0
33638,A047680,T001617,318600,2010JJ00,0.0
33639,A047680,T001617,318600,2011JJ00,0.0
33640,A047680,T001617,318600,2012JJ00,0.0
33641,A047680,T001617,318600,2013JJ00,0.0
33642,A047680,T001617,318600,2014JJ00,0.0
33643,A047680,T001617,318600,2015JJ00,0.0
33644,A047680,T001617,318600,2016JJ00,0.0
33645,A047680,T001617,318600,2017JJ00,0.0
33646,A047680,T001617,318600,2018JJ00,0.0
33647,A047680,T001617,318600,2019JJ00,0.0
33648,A047680,T001617,318600,2020JJ00,0.0
33649,A047680,T001617,318600,2021JJ00,0.0
33650,A047680,T001617,320005,1994JJ00,0.0
33651,A047680,T001617,320005,1996JJ00,4.0
33652,A047680,T001617,320005,1998JJ00,2.0
33653,A047680,T001617,320005,2000JJ00,3.0
33654,A047680,T001617,320005,2001JJ00,3.0
33655,A047680,T001617,320005,2002JJ00,23.0
33656,A047680,T001617,320005,2003JJ00,34.0
33657,A047680,T001617,320005,2004JJ00,0.0
33658,A047680,T001617,320005,2005JJ00,0.0
33659,A047680,T001617,320005,2006JJ00,2.0
33660,A047680,T001617,320005,2007JJ00,2.0
33661,A047680,T001617,320005,2008JJ00,7.0
33662,A047680,T001617,320005,2009JJ00,6.0
33663,A047680,T001617,320005,2010JJ00,16.0
33664,A047680,T001617,320005,2011JJ00,15.0
33665,A047680,T001617,320005,2012JJ00,29.0
33666,A047680,T001617,320005,2013JJ00,28.0
33667,A047680,T001617,320005,2014JJ00,26.0
33668,A047680,T001617,320005,2015JJ00,27.0
33669,A047680,T001617,320005,2016JJ00,20.0
33670,A047680,T001617,320005,2017JJ00,83.0
33671,A047680,T001617,320005,2018JJ00,16.0
33672,A047680,T001617,320005,2019JJ00,17.0
33673,A047680,T001617,320005,2020JJ00,19.0
33674,A047680,T001617,320005,2021JJ00,19.0
33675,A047680,T001617,320000,1994JJ00,0.0
33676,A047680,T001617,320000,1996JJ00,0.0
33677,A047680,T001617,320000,1998JJ00,0.0
33678,A047680,T001617,320000,2000JJ00,0.0
33679,A047680,T001617,320000,2001JJ00,0.0
33680,A047680,T001617,320000,2002JJ00,0.0
33681,A047680,T001617,320000,2003JJ00,0.0
33682,A047680,T001617,320000,2004JJ00,0.0
33683,A047680,T001617,320000,2005JJ00,0.0
33684,A047680,T001617,320000,2006JJ00,0.0
33685,A047680,T001617,320000,2007JJ00,0.0
33686,A047680,T001617,320000,2008JJ00,0.0
33687,A047680,T001617,320000,2009JJ00,0.0
33688,A047680,T001617,320000,2010JJ00,0.0
33689,A047680,T001617,320000,2011JJ00,0.0
33690,A047680,T001617,320000,2012JJ00,0.0
33691,A047680,T001617,320000,2013JJ00,0.0
33692,A047680,T001617,320000,2014JJ00,5.0
33693,A047680,T001617,320000,2015JJ00,6.0
33694,A047680,T001617,320000,2016JJ00,0.0
33695,A047680,T001617,320000,2017JJ00,0.0
33696,A047680,T001617,320000,2018JJ00,0.0
33697,A047680,T001617,320000,2019JJ00,0.0
33698,A047680,T001617,320000,2020JJ00,1.0
33699,A047680,T001617,320000,2021JJ00,0.0
33700,A047680,T001617,320705,1994JJ00,0.0
33701,A047680,T001617,320705,1996JJ00,4.0
33702,A047680,T001617,320705,1998JJ00,2.0
33703,A047680,T001617,320705,2000JJ00,3.0
33704,A047680,T001617,320705,2001JJ00,3.0
33705,A047680,T001617,320705,2002JJ00,23.0
33706,A047680,T001617,320705,2003JJ00,34.0
33707,A047680,T001617,320705,2004JJ00,0.0
33708,A047680,T001617,320705,2005JJ00,0.0
33709,A047680,T001617,320705,2006JJ00,2.0
33710,A047680,T001617,320705,2007JJ00,2.0
33711,A047680,T001617,320705,2008JJ00,7.0
33712,A047680,T001617,320705,2009JJ00,6.0
33713,A047680,T001617,320705,2010JJ00,16.0
33714,A047680,T001617,320705,2011JJ00,15.0
33715,A047680,T001617,320705,2012JJ00,29.0
33716,A047680,T001617,320705,2013JJ00,27.0
33717,A047680,T001617,320705,2014JJ00,21.0
33718,A047680,T001617,320705,2015JJ00,21.0
33719,A047680,T001617,320705,2016JJ00,20.0
33720,A047680,T001617,320705,2017JJ00,82.0
33721,A047680,T001617,320705,2018JJ00,16.0
33722,A047680,T001617,320705,2019JJ00,17.0
33723,A047680,T001617,320705,2020JJ00,18.0
33724,A047680,T001617,320705,2021JJ00,19.0
33725,A047680,T001617,320700,1994JJ00,
33726,A047680,T001617,320700,1996JJ00,
33727,A047680,T001617,320700,1998JJ00,
33728,A047680,T001617,320700,2000JJ00,
33729,A047680,T001617,320700,2001JJ00,
33730,A047680,T001617,320700,2002JJ00,
33731,A047680,T001617,320700,2003JJ00,
33732,A047680,T001617,320700,2004JJ00,
33733,A047680,T001617,320700,2005JJ00,
33734,A047680,T001617,320700,2006JJ00,
33735,A047680,T001617,320700,2007JJ00,
33736,A047680,T001617,320700,2008JJ00,7.0
33737,A047680,T001617,320700,2009JJ00,6.0
33738,A047680,T001617,320700,2010JJ00,16.0
33739,A047680,T001617,320700,2011JJ00,15.0
33740,A047680,T001617,320700,2012JJ00,29.0
33741,A047680,T001617,320700,2013JJ00,27.0
33742,A047680,T001617,320700,2014JJ00,21.0
33743,A047680,T001617,320700,2015JJ00,21.0
33744,A047680,T001617,320700,2016JJ00,20.0
33745,A047680,T001617,320700,2017JJ00,82.0
33746,A047680,T001617,320700,2018JJ00,16.0
33747,A047680,T001617,320700,2019JJ00,17.0
33748,A047680,T001617,320700,2020JJ00,18.0
33749,A047680,T001617,320700,2021JJ00,19.0
33750,A047680,T001617,323200,1994JJ00,
33751,A047680,T001617,323200,1996JJ00,
33752,A047680,T001617,323200,1998JJ00,
33753,A047680,T001617,323200,2000JJ00,
33754,A047680,T001617,323200,2001JJ00,
33755,A047680,T001617,323200,2002JJ00,
33756,A047680,T001617,323200,2003JJ00,
33757,A047680,T001617,323200,2004JJ00,
33758,A047680,T001617,323200,2005JJ00,
33759,A047680,T001617,323200,2006JJ00,
33760,A047680,T001617,323200,2007JJ00,
33761,A047680,T001617,323200,2008JJ00,0.0
33762,A047680,T001617,323200,2009JJ00,0.0
33763,A047680,T001617,323200,2010JJ00,0.0
33764,A047680,T001617,323200,2011JJ00,0.0
33765,A047680,T001617,323200,2012JJ00,0.0
33766,A047680,T001617,323200,2013JJ00,0.0
33767,A047680,T001617,323200,2014JJ00,0.0
33768,A047680,T001617,323200,2015JJ00,0.0
33769,A047680,T001617,323200,2016JJ00,0.0
33770,A047680,T001617,323200,2017JJ00,0.0
33771,A047680,T001617,323200,2018JJ00,0.0
33772,A047680,T001617,323200,2019JJ00,0.0
33773,A047680,T001617,323200,2020JJ00,0.0
33774,A047680,T001617,323200,2021JJ00,0.0
33775,A047680,T001617,323700,1994JJ00,0.0
33776,A047680,T001617,323700,1996JJ00,0.0
33777,A047680,T001617,323700,1998JJ00,0.0
33778,A047680,T001617,323700,2000JJ00,0.0
33779,A047680,T001617,323700,2001JJ00,0.0
33780,A047680,T001617,323700,2002JJ00,0.0
33781,A047680,T001617,323700,2003JJ00,0.0
33782,A047680,T001617,323700,2004JJ00,0.0
33783,A047680,T001617,323700,2005JJ00,0.0
33784,A047680,T001617,323700,2006JJ00,0.0
33785,A047680,T001617,323700,2007JJ00,0.0
33786,A047680,T001617,323700,2008JJ00,0.0
33787,A047680,T001617,323700,2009JJ00,0.0
33788,A047680,T001617,323700,2010JJ00,0.0
33789,A047680,T001617,323700,2011JJ00,0.0
33790,A047680,T001617,323700,2012JJ00,0.0
33791,A047680,T001617,323700,2013JJ00,0.0
33792,A047680,T001617,323700,2014JJ00,0.0
33793,A047680,T001617,323700,2015JJ00,0.0
33794,A047680,T001617,323700,2016JJ00,0.0
33795,A047680,T001617,323700,2017JJ00,0.0
33796,A047680,T001617,323700,2018JJ00,0.0
33797,A047680,T001617,323700,2019JJ00,0.0
33798,A047680,T001617,323700,2020JJ00,0.0
33799,A047680,T001617,323700,2021JJ00,0.0
33800,A047680,T001617,324600,1994JJ00,0.0
33801,A047680,T001617,324600,1996JJ00,3.0
33802,A047680,T001617,324600,1998JJ00,9.0
33803,A047680,T001617,324600,2000JJ00,0.0
33804,A047680,T001617,324600,2001JJ00,0.0
33805,A047680,T001617,324600,2002JJ00,0.0
33806,A047680,T001617,324600,2003JJ00,0.0
33807,A047680,T001617,324600,2004JJ00,35.0
33808,A047680,T001617,324600,2005JJ00,37.0
33809,A047680,T001617,324600,2006JJ00,32.0
33810,A047680,T001617,324600,2007JJ00,32.0
33811,A047680,T001617,324600,2008JJ00,1.0
33812,A047680,T001617,324600,2009JJ00,1.0
33813,A047680,T001617,324600,2010JJ00,1.0
33814,A047680,T001617,324600,2011JJ00,1.0
33815,A047680,T001617,324600,2012JJ00,2.0
33816,A047680,T001617,324600,2013JJ00,2.0
33817,A047680,T001617,324600,2014JJ00,0.0
33818,A047680,T001617,324600,2015JJ00,0.0
33819,A047680,T001617,324600,2016JJ00,0.0
33820,A047680,T001617,324600,2017JJ00,0.0
33821,A047680,T001617,324600,2018JJ00,0.0
33822,A047680,T001617,324600,2019JJ00,0.0
33823,A047680,T001617,324600,2020JJ00,0.0
33824,A047680,T001617,324600,2021JJ00,0.0
33825,A047680,T001617,328110,1994JJ00,
33826,A047680,T001617,328110,1996JJ00,
33827,A047680,T001617,328110,1998JJ00,
33828,A047680,T001617,328110,2000JJ00,
33829,A047680,T001617,328110,2001JJ00,
33830,A047680,T001617,328110,2002JJ00,
33831,A047680,T001617,328110,2003JJ00,
33832,A047680,T001617,328110,2004JJ00,
33833,A047680,T001617,328110,2005JJ00,
33834,A047680,T001617,328110,2006JJ00,
33835,A047680,T001617,328110,2007JJ00,
33836,A047680,T001617,328110,2008JJ00,0.0
33837,A047680,T001617,328110,2009JJ00,0.0
33838,A047680,T001617,328110,2010JJ00,0.0
33839,A047680,T001617,328110,2011JJ00,0.0
33840,A047680,T001617,328110,2012JJ00,0.0
33841,A047680,T001617,328110,2013JJ00,0.0
33842,A047680,T001617,328110,2014JJ00,4.0
33843,A047680,T001617,328110,2015JJ00,4.0
33844,A047680,T001617,328110,2016JJ00,1.0
33845,A047680,T001617,328110,2017JJ00,1.0
33846,A047680,T001617,328110,2018JJ00,1.0
33847,A047680,T001617,328110,2019JJ00,0.0
33848,A047680,T001617,328110,2020JJ00,0.0
33849,A047680,T001617,328110,2021JJ00,0.0
33850,A047680,T001617,328105,1994JJ00,0.0
33851,A047680,T001617,328105,1996JJ00,0.0
33852,A047680,T001617,328105,1998JJ00,0.0
33853,A047680,T001617,328105,2000JJ00,0.0
33854,A047680,T001617,328105,2001JJ00,0.0
33855,A047680,T001617,328105,2002JJ00,0.0
33856,A047680,T001617,328105,2003JJ00,0.0
33857,A047680,T001617,328105,2004JJ00,0.0
33858,A047680,T001617,328105,2005JJ00,0.0
33859,A047680,T001617,328105,2006JJ00,0.0
33860,A047680,T001617,328105,2007JJ00,0.0
33861,A047680,T001617,328105,2008JJ00,0.0
33862,A047680,T001617,328105,2009JJ00,0.0
33863,A047680,T001617,328105,2010JJ00,0.0
33864,A047680,T001617,328105,2011JJ00,0.0
33865,A047680,T001617,328105,2012JJ00,0.0
33866,A047680,T001617,328105,2013JJ00,0.0
33867,A047680,T001617,328105,2014JJ00,0.0
33868,A047680,T001617,328105,2015JJ00,0.0
33869,A047680,T001617,328105,2016JJ00,0.0
33870,A047680,T001617,328105,2017JJ00,0.0
33871,A047680,T001617,328105,2018JJ00,0.0
33872,A047680,T001617,328105,2019JJ00,0.0
33873,A047680,T001617,328105,2020JJ00,0.0
33874,A047680,T001617,328105,2021JJ00,0.0
33875,A047680,T001617,328100,1994JJ00,0.0
33876,A047680,T001617,328100,1996JJ00,0.0
33877,A047680,T001617,328100,1998JJ00,0.0
33878,A047680,T001617,328100,2000JJ00,0.0
33879,A047680,T001617,328100,2001JJ00,0.0
33880,A047680,T001617,328100,2002JJ00,0.0
33881,A047680,T001617,328100,2003JJ00,0.0
33882,A047680,T001617,328100,2004JJ00,0.0
33883,A047680,T001617,328100,2005JJ00,0.0
33884,A047680,T001617,328100,2006JJ00,0.0
33885,A047680,T001617,328100,2007JJ00,0.0
33886,A047680,T001617,328100,2008JJ00,0.0
33887,A047680,T001617,328100,2009JJ00,0.0
33888,A047680,T001617,328100,2010JJ00,0.0
33889,A047680,T001617,328100,2011JJ00,0.0
33890,A047680,T001617,328100,2012JJ00,0.0
33891,A047680,T001617,328100,2013JJ00,0.0
33892,A047680,T001617,328100,2014JJ00,0.0
33893,A047680,T001617,328100,2015JJ00,0.0
33894,A047680,T001617,328100,2016JJ00,0.0
33895,A047680,T001617,328100,2017JJ00,0.0
33896,A047680,T001617,328100,2018JJ00,0.0
33897,A047680,T001617,328100,2019JJ00,0.0
33898,A047680,T001617,328100,2020JJ00,0.0
33899,A047680,T001617,328100,2021JJ00,0.0
33900,A047680,T001617,330300,1994JJ00,0.0
33901,A047680,T001617,330300,1996JJ00,0.0
33902,A047680,T001617,330300,1998JJ00,0.0
33903,A047680,T001617,330300,2000JJ00,0.0
33904,A047680,T001617,330300,2001JJ00,0.0
33905,A047680,T001617,330300,2002JJ00,0.0
33906,A047680,T001617,330300,2003JJ00,0.0
33907,A047680,T001617,330300,2004JJ00,0.0
33908,A047680,T001617,330300,2005JJ00,0.0
33909,A047680,T001617,330300,2006JJ00,0.0
33910,A047680,T001617,330300,2007JJ00,0.0
33911,A047680,T001617,330300,2008JJ00,0.0
33912,A047680,T001617,330300,2009JJ00,0.0
33913,A047680,T001617,330300,2010JJ00,0.0
33914,A047680,T001617,330300,2011JJ00,0.0
33915,A047680,T001617,330300,2012JJ00,0.0
33916,A047680,T001617,330300,2013JJ00,0.0
33917,A047680,T001617,330300,2014JJ00,0.0
33918,A047680,T001617,330300,2015JJ00,0.0
33919,A047680,T001617,330300,2016JJ00,0.0
33920,A047680,T001617,330300,2017JJ00,0.0
33921,A047680,T001617,330300,2018JJ00,0.0
33922,A047680,T001617,330300,2019JJ00,0.0
33923,A047680,T001617,330300,2020JJ00,0.0
33924,A047680,T001617,330300,2021JJ00,0.0
33925,A047680,T001617,332910,1994JJ00,0.0
33926,A047680,T001617,332910,1996JJ00,0.0
33927,A047680,T001617,332910,1998JJ00,0.0
33928,A047680,T001617,332910,2000JJ00,0.0
33929,A047680,T001617,332910,2001JJ00,0.0
33930,A047680,T001617,332910,2002JJ00,0.0
33931,A047680,T001617,332910,2003JJ00,0.0
33932,A047680,T001617,332910,2004JJ00,0.0
33933,A047680,T001617,332910,2005JJ00,0.0
33934,A047680,T001617,332910,2006JJ00,0.0
33935,A047680,T001617,332910,2007JJ00,0.0
33936,A047680,T001617,332910,2008JJ00,0.0
33937,A047680,T001617,332910,2009JJ00,0.0
33938,A047680,T001617,332910,2010JJ00,0.0
33939,A047680,T001617,332910,2011JJ00,0.0
