ID,Geslacht,LeeftijdOp31December,InkomenEnWelvaart,Marges,Perioden,Levensverwachting_1,LVInAlsGoedErvarenGezondheid_2,LVZonderLichamelijkeBeperkingen_3,LVZonderPsychischeKlachtenMHI5_4,LVZonderGALIBeperkingen_5
348,T001038,10500,1014755 ,MW00000,2017G400,79.3,64.6,72.1,72.6,57.7
349,T001038,10500,1014755 ,MW00000,2019G400,79.4,64.7,72.6,71.5,57.7
350,T001038,10500,1014755 ,MOG0095,2007G400,77.4,62.2,,,
351,T001038,10500,1014755 ,MOG0095,2011G400,78.4,62.9,,,
352,T001038,10500,1014755 ,MOG0095,2015G400,78.9,63.5,,,58.1
353,T001038,10500,1014755 ,MOG0095,2017G400,79.3,63.9,,,57.0
354,T001038,10500,1014755 ,MOG0095,2019G400,79.4,64.0,,71.0,57.0
355,T001038,10500,1014755 ,MBG0095,2007G400,77.4,63.5,,,
356,T001038,10500,1014755 ,MBG0095,2011G400,78.4,64.2,,,
357,T001038,10500,1014755 ,MBG0095,2015G400,79.0,65.0,,,59.7
358,T001038,10500,1014755 ,MBG0095,2017G400,79.3,65.3,,,58.5
359,T001038,10500,1014755 ,MBG0095,2019G400,79.4,65.4,,72.1,58.5
360,T001038,10500,1014756 ,MW00000,2007G400,78.1,67.2,71.2,,
361,T001038,10500,1014756 ,MW00000,2011G400,78.9,67.0,71.5,,
362,T001038,10500,1014756 ,MW00000,2015G400,79.5,68.3,73.8,,61.3
363,T001038,10500,1014756 ,MW00000,2017G400,79.8,68.6,74.0,74.7,61.2
364,T001038,10500,1014756 ,MW00000,2019G400,79.8,68.5,74.1,73.5,61.4
365,T001038,10500,1014756 ,MOG0095,2007G400,78.1,66.5,,,
366,T001038,10500,1014756 ,MOG0095,2011G400,78.9,66.3,,,
367,T001038,10500,1014756 ,MOG0095,2015G400,79.4,67.6,,,60.5
368,T001038,10500,1014756 ,MOG0095,2017G400,79.7,67.9,,,60.5
369,T001038,10500,1014756 ,MOG0095,2019G400,79.8,67.8,,73.0,60.6
370,T001038,10500,1014756 ,MBG0095,2007G400,78.2,67.9,,,
371,T001038,10500,1014756 ,MBG0095,2011G400,78.9,67.6,,,
372,T001038,10500,1014756 ,MBG0095,2015G400,79.5,69.0,,,62.1
373,T001038,10500,1014756 ,MBG0095,2017G400,79.8,69.3,,,62.0
374,T001038,10500,1014756 ,MBG0095,2019G400,79.8,69.2,,74.0,62.2
375,T001038,10500,2021770 ,MW00000,2007G400,71.8,48.5,55.7,,
376,T001038,10500,2021770 ,MW00000,2011G400,71.9,45.4,55.4,,
377,T001038,10500,2021770 ,MW00000,2015G400,72.2,43.7,55.2,,40.4
378,T001038,10500,2021770 ,MW00000,2017G400,72.2,45.4,55.9,56.8,40.6
379,T001038,10500,2021770 ,MW00000,2019G400,71.8,45.5,55.7,54.8,42.4
380,T001038,10500,2021770 ,MOG0095,2007G400,71.8,47.6,,,
381,T001038,10500,2021770 ,MOG0095,2011G400,71.9,44.5,,,
382,T001038,10500,2021770 ,MOG0095,2015G400,72.2,42.7,,,39.4
383,T001038,10500,2021770 ,MOG0095,2017G400,72.2,44.4,,,39.7
384,T001038,10500,2021770 ,MOG0095,2019G400,71.7,44.5,,53.9,41.4
385,T001038,10500,2021770 ,MBG0095,2007G400,71.8,49.4,,,
386,T001038,10500,2021770 ,MBG0095,2011G400,71.9,46.2,,,
387,T001038,10500,2021770 ,MBG0095,2015G400,72.2,44.6,,,41.3
388,T001038,10500,2021770 ,MBG0095,2017G400,72.2,46.3,,,41.6
389,T001038,10500,2021770 ,MBG0095,2019G400,71.8,46.5,,55.8,43.4
390,T001038,10500,2021780 ,MW00000,2007G400,75.3,54.9,61.6,,
391,T001038,10500,2021780 ,MW00000,2011G400,76.1,54.7,62.3,,
392,T001038,10500,2021780 ,MW00000,2015G400,76.1,54.8,62.8,,50.0
393,T001038,10500,2021780 ,MW00000,2017G400,76.1,54.6,63.6,66.3,49.2
394,T001038,10500,2021780 ,MW00000,2019G400,75.9,55.1,64.0,64.6,49.4
395,T001038,10500,2021780 ,MOG0095,2007G400,75.3,54.2,,,
396,T001038,10500,2021780 ,MOG0095,2011G400,76.0,54.0,,,
397,T001038,10500,2021780 ,MOG0095,2015G400,76.1,54.0,,,49.2
398,T001038,10500,2021780 ,MOG0095,2017G400,76.1,53.8,,,48.4
399,T001038,10500,2021780 ,MOG0095,2019G400,75.8,54.3,,63.8,48.5
400,T001038,10500,2021780 ,MBG0095,2007G400,75.3,55.7,,,
401,T001038,10500,2021780 ,MBG0095,2011G400,76.1,55.4,,,
402,T001038,10500,2021780 ,MBG0095,2015G400,76.1,55.6,,,50.9
403,T001038,10500,2021780 ,MBG0095,2017G400,76.1,55.5,,,50.1
404,T001038,10500,2021780 ,MBG0095,2019G400,75.9,55.9,,65.3,50.3
405,T001038,10500,2021790 ,MW00000,2007G400,76.6,59.3,65.4,,
406,T001038,10500,2021790 ,MW00000,2011G400,77.2,60.0,65.8,,
407,T001038,10500,2021790 ,MW00000,2015G400,77.9,60.9,68.0,,55.5
408,T001038,10500,2021790 ,MW00000,2017G400,78.1,61.3,68.3,70.9,54.7
409,T001038,10500,2021790 ,MW00000,2019G400,78.0,61.0,69.1,69.1,54.5
410,T001038,10500,2021790 ,MOG0095,2007G400,76.6,58.7,,,
411,T001038,10500,2021790 ,MOG0095,2011G400,77.2,59.3,,,
412,T001038,10500,2021790 ,MOG0095,2015G400,77.9,60.2,,,54.7
413,T001038,10500,2021790 ,MOG0095,2017G400,78.1,60.6,,,53.9
414,T001038,10500,2021790 ,MOG0095,2019G400,78.0,60.2,,68.5,53.7
415,T001038,10500,2021790 ,MBG0095,2007G400,76.6,60.0,,,
416,T001038,10500,2021790 ,MBG0095,2011G400,77.2,60.6,,,
417,T001038,10500,2021790 ,MBG0095,2015G400,77.9,61.7,,,56.2
418,T001038,10500,2021790 ,MBG0095,2017G400,78.1,62.0,,,55.5
419,T001038,10500,2021790 ,MBG0095,2019G400,78.0,61.7,,69.8,55.3
420,T001038,10500,2021800 ,MW00000,2007G400,77.5,62.9,68.0,,
421,T001038,10500,2021800 ,MW00000,2011G400,78.5,63.5,69.6,,
422,T001038,10500,2021800 ,MW00000,2015G400,79.0,63.7,70.7,,58.3
423,T001038,10500,2021800 ,MW00000,2017G400,79.3,64.6,71.2,73.1,57.8
424,T001038,10500,2021800 ,MW00000,2019G400,79.3,65.0,72.0,71.7,57.7
425,T001038,10500,2021800 ,MOG0095,2007G400,77.4,62.2,,,
426,T001038,10500,2021800 ,MOG0095,2011G400,78.5,62.9,,,
427,T001038,10500,2021800 ,MOG0095,2015G400,79.0,63.0,,,57.6
428,T001038,10500,2021800 ,MOG0095,2017G400,79.2,63.9,,,57.0
429,T001038,10500,2021800 ,MOG0095,2019G400,79.3,64.3,,71.1,57.0
430,T001038,10500,2021800 ,MBG0095,2007G400,77.5,63.6,,,
431,T001038,10500,2021800 ,MBG0095,2011G400,78.5,64.0,,,
432,T001038,10500,2021800 ,MBG0095,2015G400,79.0,64.4,,,59.1
433,T001038,10500,2021800 ,MBG0095,2017G400,79.3,65.2,,,58.5
434,T001038,10500,2021800 ,MBG0095,2019G400,79.3,65.6,,72.2,58.5
435,T001038,10500,2021810 ,MW00000,2007G400,78.6,67.5,70.7,,
436,T001038,10500,2021810 ,MW00000,2011G400,79.4,67.2,71.5,,
437,T001038,10500,2021810 ,MW00000,2015G400,79.8,68.4,74.1,,61.6
438,T001038,10500,2021810 ,MW00000,2017G400,80.2,69.0,74.5,74.9,61.4
439,T001038,10500,2021810 ,MW00000,2019G400,80.3,68.9,74.6,74.0,61.6
440,T001038,10500,2021810 ,MOG0095,2007G400,78.6,66.8,,,
441,T001038,10500,2021810 ,MOG0095,2011G400,79.3,66.7,,,
442,T001038,10500,2021810 ,MOG0095,2015G400,79.8,67.8,,,60.8
443,T001038,10500,2021810 ,MOG0095,2017G400,80.2,68.4,,,60.7
444,T001038,10500,2021810 ,MOG0095,2019G400,80.3,68.2,,73.4,60.8
445,T001038,10500,2021810 ,MBG0095,2007G400,78.6,68.2,,,
446,T001038,10500,2021810 ,MBG0095,2011G400,79.4,67.8,,,
447,T001038,10500,2021810 ,MBG0095,2015G400,79.9,69.1,,,62.3
448,T001038,10500,2021810 ,MBG0095,2017G400,80.2,69.6,,,62.2
449,T001038,10500,2021810 ,MBG0095,2019G400,80.3,69.5,,74.5,62.4
450,T001038,11000,1014752 ,MW00000,2007G400,67.8,44.3,52.6,,
451,T001038,11000,1014752 ,MW00000,2011G400,67.3,41.9,51.7,,
452,T001038,11000,1014752 ,MW00000,2015G400,67.6,40.6,51.5,,37.2
453,T001038,11000,1014752 ,MW00000,2017G400,67.6,42.1,52.5,52.9,37.7
454,T001038,11000,1014752 ,MW00000,2019G400,67.2,42.6,52.5,51.5,38.1
455,T001038,11000,1014752 ,MOG0095,2007G400,67.7,43.4,51.6,,
456,T001038,11000,1014752 ,MOG0095,2011G400,67.3,41.0,50.7,,
457,T001038,11000,1014752 ,MOG0095,2015G400,67.6,39.7,50.7,,36.2
458,T001038,11000,1014752 ,MOG0095,2017G400,67.6,41.1,51.7,,36.7
459,T001038,11000,1014752 ,MOG0095,2019G400,67.2,41.7,51.7,50.6,37.1
460,T001038,11000,1014752 ,MBG0095,2007G400,67.8,45.2,53.6,,
461,T001038,11000,1014752 ,MBG0095,2011G400,67.3,42.7,52.7,,
462,T001038,11000,1014752 ,MBG0095,2015G400,67.6,41.6,52.3,,38.2
463,T001038,11000,1014752 ,MBG0095,2017G400,67.6,43.0,53.3,,38.7
464,T001038,11000,1014752 ,MBG0095,2019G400,67.2,43.6,53.3,52.4,39.1
465,T001038,11000,1014753 ,MW00000,2007G400,70.7,50.4,57.8,,
466,T001038,11000,1014753 ,MW00000,2011G400,71.3,49.8,57.7,,
467,T001038,11000,1014753 ,MW00000,2015G400,71.5,50.0,58.2,,45.5
468,T001038,11000,1014753 ,MW00000,2017G400,71.6,50.3,58.8,61.7,44.7
469,T001038,11000,1014753 ,MW00000,2019G400,71.4,50.5,59.1,60.2,45.1
470,T001038,11000,1014753 ,MOG0095,2007G400,70.7,49.6,57.1,,
471,T001038,11000,1014753 ,MOG0095,2011G400,71.3,49.1,57.0,,
472,T001038,11000,1014753 ,MOG0095,2015G400,71.4,49.2,57.5,,44.6
473,T001038,11000,1014753 ,MOG0095,2017G400,71.5,49.5,58.2,,43.8
474,T001038,11000,1014753 ,MOG0095,2019G400,71.3,49.7,58.4,59.4,44.2
475,T001038,11000,1014753 ,MBG0095,2007G400,70.7,51.1,58.5,,
476,T001038,11000,1014753 ,MBG0095,2011G400,71.3,50.5,58.4,,
477,T001038,11000,1014753 ,MBG0095,2015G400,71.5,50.8,58.8,,46.4
478,T001038,11000,1014753 ,MBG0095,2017G400,71.6,51.1,59.4,,45.6
479,T001038,11000,1014753 ,MBG0095,2019G400,71.4,51.4,59.7,60.9,45.9
480,T001038,11000,1014754 ,MW00000,2007G400,71.7,54.7,59.8,,
481,T001038,11000,1014754 ,MW00000,2011G400,72.7,56.1,61.3,,
482,T001038,11000,1014754 ,MW00000,2015G400,73.1,56.2,63.4,,50.7
483,T001038,11000,1014754 ,MW00000,2017G400,73.3,56.8,63.8,66.0,50.2
484,T001038,11000,1014754 ,MW00000,2019G400,73.2,56.3,64.2,64.4,50.0
485,T001038,11000,1014754 ,MOG0095,2007G400,71.7,54.0,59.1,,
486,T001038,11000,1014754 ,MOG0095,2011G400,72.7,55.5,60.7,,
487,T001038,11000,1014754 ,MOG0095,2015G400,73.0,55.5,62.8,,49.9
488,T001038,11000,1014754 ,MOG0095,2017G400,73.2,56.1,63.2,,49.4
489,T001038,11000,1014754 ,MOG0095,2019G400,73.2,55.6,63.6,63.8,49.2
490,T001038,11000,1014754 ,MBG0095,2007G400,71.8,55.4,60.4,,
491,T001038,11000,1014754 ,MBG0095,2011G400,72.7,56.7,62.0,,
492,T001038,11000,1014754 ,MBG0095,2015G400,73.1,56.9,64.0,,51.4
493,T001038,11000,1014754 ,MBG0095,2017G400,73.3,57.6,64.4,,51.0
494,T001038,11000,1014754 ,MBG0095,2019G400,73.2,57.1,64.7,65.0,50.8
495,T001038,11000,1014755 ,MW00000,2007G400,72.4,58.0,62.9,,
496,T001038,11000,1014755 ,MW00000,2011G400,73.4,58.7,64.1,,
497,T001038,11000,1014755 ,MW00000,2015G400,74.0,59.5,66.5,,54.2
498,T001038,11000,1014755 ,MW00000,2017G400,74.3,59.8,67.1,67.6,53.1
499,T001038,11000,1014755 ,MW00000,2019G400,74.4,59.8,67.7,66.7,53.0
500,T001038,11000,1014755 ,MOG0095,2007G400,72.4,57.4,62.3,,
501,T001038,11000,1014755 ,MOG0095,2011G400,73.4,58.0,63.5,,
502,T001038,11000,1014755 ,MOG0095,2015G400,74.0,58.7,65.9,,53.4
503,T001038,11000,1014755 ,MOG0095,2017G400,74.3,59.1,66.5,,52.4
504,T001038,11000,1014755 ,MOG0095,2019G400,74.4,59.1,67.1,66.2,52.3
505,T001038,11000,1014755 ,MBG0095,2007G400,72.4,58.7,63.6,,
506,T001038,11000,1014755 ,MBG0095,2011G400,73.4,59.3,64.8,,
507,T001038,11000,1014755 ,MBG0095,2015G400,74.0,60.2,67.1,,55.0
508,T001038,11000,1014755 ,MBG0095,2017G400,74.3,60.4,67.6,,53.9
509,T001038,11000,1014755 ,MBG0095,2019G400,74.4,60.5,68.2,67.3,53.8
510,T001038,11000,1014756 ,MW00000,2007G400,73.2,62.4,66.2,,
511,T001038,11000,1014756 ,MW00000,2011G400,74.0,62.0,66.5,,
512,T001038,11000,1014756 ,MW00000,2015G400,74.5,63.4,68.8,,56.6
513,T001038,11000,1014756 ,MW00000,2017G400,74.8,63.7,69.0,69.8,56.5
514,T001038,11000,1014756 ,MW00000,2019G400,74.8,63.6,69.1,68.8,56.6
515,T001038,11000,1014756 ,MOG0095,2007G400,73.2,61.7,65.5,,
516,T001038,11000,1014756 ,MOG0095,2011G400,73.9,61.4,65.8,,
517,T001038,11000,1014756 ,MOG0095,2015G400,74.5,62.7,68.2,,55.8
518,T001038,11000,1014756 ,MOG0095,2017G400,74.8,63.0,68.5,,55.7
519,T001038,11000,1014756 ,MOG0095,2019G400,74.8,62.8,68.5,68.2,55.8
520,T001038,11000,1014756 ,MBG0095,2007G400,73.2,63.0,66.9,,
521,T001038,11000,1014756 ,MBG0095,2011G400,74.0,62.7,67.2,,
522,T001038,11000,1014756 ,MBG0095,2015G400,74.5,64.1,69.4,,57.4
523,T001038,11000,1014756 ,MBG0095,2017G400,74.8,64.4,69.6,,57.3
524,T001038,11000,1014756 ,MBG0095,2019G400,74.8,64.3,69.7,69.3,57.4
525,T001038,11000,2021770 ,MW00000,2007G400,66.9,43.9,50.8,,
526,T001038,11000,2021770 ,MW00000,2011G400,66.9,40.7,50.4,,
527,T001038,11000,2021770 ,MW00000,2015G400,67.2,39.0,50.2,,35.9
528,T001038,11000,2021770 ,MW00000,2017G400,67.2,40.7,51.0,51.8,36.3
529,T001038,11000,2021770 ,MW00000,2019G400,66.8,40.9,50.7,50.2,38.0
530,T001038,11000,2021770 ,MOG0095,2007G400,66.8,43.0,49.7,,
531,T001038,11000,2021770 ,MOG0095,2011G400,66.9,39.9,49.4,,
532,T001038,11000,2021770 ,MOG0095,2015G400,67.2,38.0,49.3,,34.9
533,T001038,11000,2021770 ,MOG0095,2017G400,67.2,39.8,50.1,,35.3
534,T001038,11000,2021770 ,MOG0095,2019G400,66.8,39.9,49.9,49.3,37.0
535,T001038,11000,2021770 ,MBG0095,2007G400,66.9,44.8,51.8,,
536,T001038,11000,2021770 ,MBG0095,2011G400,66.9,41.6,51.4,,
537,T001038,11000,2021770 ,MBG0095,2015G400,67.2,39.9,51.0,,36.8
538,T001038,11000,2021770 ,MBG0095,2017G400,67.2,41.7,51.8,,37.3
539,T001038,11000,2021770 ,MBG0095,2019G400,66.8,41.9,51.6,51.2,39.0
540,T001038,11000,2021780 ,MW00000,2007G400,70.4,50.2,56.6,,
541,T001038,11000,2021780 ,MW00000,2011G400,71.1,49.9,57.3,,
542,T001038,11000,2021780 ,MW00000,2015G400,71.1,50.1,57.8,,45.6
543,T001038,11000,2021780 ,MW00000,2017G400,71.1,49.8,58.7,61.3,44.8
544,T001038,11000,2021780 ,MW00000,2019G400,70.9,50.3,59.0,60.0,44.9
545,T001038,11000,2021780 ,MOG0095,2007G400,70.3,49.5,55.8,,
546,T001038,11000,2021780 ,MOG0095,2011G400,71.1,49.3,56.6,,
547,T001038,11000,2021780 ,MOG0095,2015G400,71.1,49.3,57.2,,44.7
548,T001038,11000,2021780 ,MOG0095,2017G400,71.1,49.0,58.0,,44.0
549,T001038,11000,2021780 ,MOG0095,2019G400,70.9,49.4,58.4,59.3,44.0
550,T001038,11000,2021780 ,MBG0095,2007G400,70.4,51.0,57.3,,
551,T001038,11000,2021780 ,MBG0095,2011G400,71.1,50.6,58.1,,
552,T001038,11000,2021780 ,MBG0095,2015G400,71.1,50.9,58.5,,46.4
553,T001038,11000,2021780 ,MBG0095,2017G400,71.2,50.6,59.3,,45.6
554,T001038,11000,2021780 ,MBG0095,2019G400,70.9,51.1,59.7,60.7,45.8
555,T001038,11000,2021790 ,MW00000,2007G400,71.6,54.6,60.4,,
556,T001038,11000,2021790 ,MW00000,2011G400,72.3,55.2,60.9,,
557,T001038,11000,2021790 ,MW00000,2015G400,72.9,56.1,63.1,,50.9
558,T001038,11000,2021790 ,MW00000,2017G400,73.1,56.5,63.4,65.9,50.1
559,T001038,11000,2021790 ,MW00000,2019G400,73.0,56.1,64.1,64.4,49.9
560,T001038,11000,2021790 ,MOG0095,2007G400,71.6,53.9,59.7,,
561,T001038,11000,2021790 ,MOG0095,2011G400,72.2,54.6,60.2,,
562,T001038,11000,2021790 ,MOG0095,2015G400,72.9,55.4,62.5,,50.1
563,T001038,11000,2021790 ,MOG0095,2017G400,73.1,55.8,62.8,,49.3
564,T001038,11000,2021790 ,MOG0095,2019G400,73.0,55.4,63.5,63.8,49.1
565,T001038,11000,2021790 ,MBG0095,2007G400,71.6,55.3,61.1,,
566,T001038,11000,2021790 ,MBG0095,2011G400,72.3,55.8,61.5,,
567,T001038,11000,2021790 ,MBG0095,2015G400,72.9,56.8,63.6,,51.6
568,T001038,11000,2021790 ,MBG0095,2017G400,73.1,57.2,63.9,,50.9
569,T001038,11000,2021790 ,MBG0095,2019G400,73.0,56.9,64.7,65.0,50.7
570,T001038,11000,2021800 ,MW00000,2007G400,72.5,58.1,63.0,,
571,T001038,11000,2021800 ,MW00000,2011G400,73.5,58.6,64.6,,
572,T001038,11000,2021800 ,MW00000,2015G400,74.0,58.8,65.7,,53.6
573,T001038,11000,2021800 ,MW00000,2017G400,74.3,59.7,66.2,68.1,53.0
574,T001038,11000,2021800 ,MW00000,2019G400,74.4,60.0,67.0,66.9,53.0
575,T001038,11000,2021800 ,MOG0095,2007G400,72.5,57.4,62.4,,
576,T001038,11000,2021800 ,MOG0095,2011G400,73.5,58.0,64.0,,
577,T001038,11000,2021800 ,MOG0095,2015G400,74.0,58.2,65.2,,52.8
578,T001038,11000,2021800 ,MOG0095,2017G400,74.3,59.0,65.7,,52.3
579,T001038,11000,2021800 ,MOG0095,2019G400,74.3,59.3,66.5,66.4,52.3
580,T001038,11000,2021800 ,MBG0095,2007G400,72.5,58.8,63.6,,
581,T001038,11000,2021800 ,MBG0095,2011G400,73.5,59.2,65.2,,
582,T001038,11000,2021800 ,MBG0095,2015G400,74.0,59.5,66.3,,54.3
583,T001038,11000,2021800 ,MBG0095,2017G400,74.3,60.3,66.8,,53.8
584,T001038,11000,2021800 ,MBG0095,2019G400,74.4,60.7,67.5,67.4,53.8
585,T001038,11000,2021810 ,MW00000,2007G400,73.6,62.7,65.7,,
586,T001038,11000,2021810 ,MW00000,2011G400,74.4,62.3,66.5,,
587,T001038,11000,2021810 ,MW00000,2015G400,74.9,63.5,69.1,,56.9
588,T001038,11000,2021810 ,MW00000,2017G400,75.2,64.1,69.6,69.9,56.7
589,T001038,11000,2021810 ,MW00000,2019G400,75.3,63.9,69.6,69.1,56.9
590,T001038,11000,2021810 ,MOG0095,2007G400,73.6,62.0,65.1,,
591,T001038,11000,2021810 ,MOG0095,2011G400,74.4,61.8,65.9,,
592,T001038,11000,2021810 ,MOG0095,2015G400,74.9,62.9,68.6,,56.2
593,T001038,11000,2021810 ,MOG0095,2017G400,75.2,63.5,69.1,,56.0
594,T001038,11000,2021810 ,MOG0095,2019G400,75.3,63.3,69.1,68.6,56.0
595,T001038,11000,2021810 ,MBG0095,2007G400,73.6,63.4,66.3,,
596,T001038,11000,2021810 ,MBG0095,2011G400,74.4,62.9,67.1,,
597,T001038,11000,2021810 ,MBG0095,2015G400,74.9,64.2,69.6,,57.6
598,T001038,11000,2021810 ,MBG0095,2017G400,75.3,64.7,70.0,,57.4
599,T001038,11000,2021810 ,MBG0095,2019G400,75.4,64.6,70.1,69.6,57.7
600,T001038,11500,1014752 ,MW00000,2007G400,62.8,39.8,47.8,,
601,T001038,11500,1014752 ,MW00000,2011G400,62.3,37.4,46.9,,
602,T001038,11500,1014752 ,MW00000,2015G400,62.6,36.0,46.7,,32.9
603,T001038,11500,1014752 ,MW00000,2017G400,62.6,37.6,47.7,48.1,33.4
604,T001038,11500,1014752 ,MW00000,2019G400,62.2,38.0,47.7,46.9,33.8
605,T001038,11500,1014752 ,MOG0095,2007G400,62.8,38.9,46.8,,
606,T001038,11500,1014752 ,MOG0095,2011G400,62.3,36.6,45.9,,
607,T001038,11500,1014752 ,MOG0095,2015G400,62.6,35.1,45.9,,32.0
608,T001038,11500,1014752 ,MOG0095,2017G400,62.6,36.6,46.9,47.3,32.5
609,T001038,11500,1014752 ,MOG0095,2019G400,62.2,37.1,46.9,46.0,32.8
610,T001038,11500,1014752 ,MBG0095,2007G400,62.8,40.7,48.8,,
611,T001038,11500,1014752 ,MBG0095,2011G400,62.3,38.2,47.9,,
612,T001038,11500,1014752 ,MBG0095,2015G400,62.6,37.0,47.6,,33.9
613,T001038,11500,1014752 ,MBG0095,2017G400,62.6,38.5,48.5,49.0,34.4
614,T001038,11500,1014752 ,MBG0095,2019G400,62.2,39.0,48.5,47.8,34.8
615,T001038,11500,1014753 ,MW00000,2007G400,65.7,45.7,52.9,,
616,T001038,11500,1014753 ,MW00000,2011G400,66.3,45.0,52.9,,
617,T001038,11500,1014753 ,MW00000,2015G400,66.5,45.3,53.3,,40.9
618,T001038,11500,1014753 ,MW00000,2017G400,66.6,45.7,53.9,56.8,40.2
619,T001038,11500,1014753 ,MW00000,2019G400,66.4,45.8,54.1,55.6,40.5
620,T001038,11500,1014753 ,MOG0095,2007G400,65.7,45.0,52.2,,
621,T001038,11500,1014753 ,MOG0095,2011G400,66.3,44.4,52.1,,
622,T001038,11500,1014753 ,MOG0095,2015G400,66.5,44.5,52.7,,40.1
623,T001038,11500,1014753 ,MOG0095,2017G400,66.6,44.9,53.3,56.2,39.3
624,T001038,11500,1014753 ,MOG0095,2019G400,66.4,44.9,53.5,54.9,39.6
625,T001038,11500,1014753 ,MBG0095,2007G400,65.7,46.4,53.6,,
626,T001038,11500,1014753 ,MBG0095,2011G400,66.4,45.7,53.6,,
627,T001038,11500,1014753 ,MBG0095,2015G400,66.5,46.1,54.0,,41.8
628,T001038,11500,1014753 ,MBG0095,2017G400,66.6,46.5,54.6,57.5,41.1
629,T001038,11500,1014753 ,MBG0095,2019G400,66.4,46.6,54.8,56.4,41.3
630,T001038,11500,1014754 ,MW00000,2007G400,66.8,50.0,54.9,,
631,T001038,11500,1014754 ,MW00000,2011G400,67.7,51.4,56.5,,
632,T001038,11500,1014754 ,MW00000,2015G400,68.1,51.4,58.4,,46.1
633,T001038,11500,1014754 ,MW00000,2017G400,68.3,52.1,58.9,61.2,45.7
634,T001038,11500,1014754 ,MW00000,2019G400,68.2,51.6,59.3,59.7,45.5
635,T001038,11500,1014754 ,MOG0095,2007G400,66.8,49.3,54.2,,
636,T001038,11500,1014754 ,MOG0095,2011G400,67.7,50.8,55.9,,
637,T001038,11500,1014754 ,MOG0095,2015G400,68.1,50.7,57.9,,45.3
638,T001038,11500,1014754 ,MOG0095,2017G400,68.3,51.4,58.3,60.6,44.9
639,T001038,11500,1014754 ,MOG0095,2019G400,68.2,50.8,58.7,59.1,44.7
640,T001038,11500,1014754 ,MBG0095,2007G400,66.8,50.7,55.5,,
641,T001038,11500,1014754 ,MBG0095,2011G400,67.7,52.0,57.2,,
642,T001038,11500,1014754 ,MBG0095,2015G400,68.1,52.1,59.0,,46.9
643,T001038,11500,1014754 ,MBG0095,2017G400,68.3,52.8,59.4,61.7,46.4
644,T001038,11500,1014754 ,MBG0095,2019G400,68.2,52.3,59.8,60.3,46.2
645,T001038,11500,1014755 ,MW00000,2007G400,67.5,53.3,58.0,,
646,T001038,11500,1014755 ,MW00000,2011G400,68.5,53.9,59.3,,
647,T001038,11500,1014755 ,MW00000,2015G400,69.0,54.7,61.6,,49.7
648,T001038,11500,1014755 ,MW00000,2017G400,69.3,55.0,62.2,62.7,48.6
649,T001038,11500,1014755 ,MW00000,2019G400,69.4,55.2,62.8,61.9,48.5
650,T001038,11500,1014755 ,MOG0095,2007G400,67.4,52.7,57.4,,
651,T001038,11500,1014755 ,MOG0095,2011G400,68.4,53.3,58.7,,
652,T001038,11500,1014755 ,MOG0095,2015G400,69.0,54.0,61.0,,48.9
653,T001038,11500,1014755 ,MOG0095,2017G400,69.3,54.3,61.6,62.2,47.9
654,T001038,11500,1014755 ,MOG0095,2019G400,69.4,54.5,62.2,61.4,47.8
655,T001038,11500,1014755 ,MBG0095,2007G400,67.5,54.0,58.7,,
656,T001038,11500,1014755 ,MBG0095,2011G400,68.5,54.5,59.9,,
657,T001038,11500,1014755 ,MBG0095,2015G400,69.0,55.4,62.3,,50.4
658,T001038,11500,1014755 ,MBG0095,2017G400,69.4,55.7,62.7,63.2,49.4
659,T001038,11500,1014755 ,MBG0095,2019G400,69.5,55.9,63.3,62.5,49.3
660,T001038,11500,1014756 ,MW00000,2007G400,68.2,57.6,61.3,,
661,T001038,11500,1014756 ,MW00000,2011G400,69.0,57.2,61.7,,
662,T001038,11500,1014756 ,MW00000,2015G400,69.5,58.6,63.9,,52.1
663,T001038,11500,1014756 ,MW00000,2017G400,69.8,58.9,64.1,64.9,52.0
664,T001038,11500,1014756 ,MW00000,2019G400,69.8,58.7,64.2,64.0,52.1
665,T001038,11500,1014756 ,MOG0095,2007G400,68.2,56.9,60.6,,
666,T001038,11500,1014756 ,MOG0095,2011G400,69.0,56.6,61.0,,
667,T001038,11500,1014756 ,MOG0095,2015G400,69.5,57.9,63.2,,51.3
668,T001038,11500,1014756 ,MOG0095,2017G400,69.8,58.2,63.5,64.4,51.2
669,T001038,11500,1014756 ,MOG0095,2019G400,69.8,58.0,63.6,63.5,51.3
670,T001038,11500,1014756 ,MBG0095,2007G400,68.2,58.2,61.9,,
671,T001038,11500,1014756 ,MBG0095,2011G400,69.0,57.8,62.3,,
672,T001038,11500,1014756 ,MBG0095,2015G400,69.5,59.3,64.5,,52.8
673,T001038,11500,1014756 ,MBG0095,2017G400,69.8,59.5,64.7,65.3,52.7
674,T001038,11500,1014756 ,MBG0095,2019G400,69.9,59.4,64.8,64.5,52.9
675,T001038,11500,2021770 ,MW00000,2007G400,61.9,39.4,46.0,,
676,T001038,11500,2021770 ,MW00000,2011G400,61.9,36.2,45.6,,
677,T001038,11500,2021770 ,MW00000,2015G400,62.3,34.5,45.4,,31.5
678,T001038,11500,2021770 ,MW00000,2017G400,62.3,36.2,46.2,47.1,32.0
679,T001038,11500,2021770 ,MW00000,2019G400,61.8,36.2,46.0,45.6,33.7
