ID,Client,BuildingPhases,Periods,TotalBuildingCosts_1,BuildingCostsAlteration_2,BuildingCostsNewBuildings_3,Dwelling_4,AAgricultureForestryAndFishing_5,BFManufacturingAndEnergy_6,GITradeHotelsRestaurantsBars_7,HJTransportICT_8,KNFinancialAndBusinessServices_9,OPublicAdministrationAndServices_10,PEducation_11,QHealthAndSocialWorkActivities_12,RUCultureRecreationOtherServices_13
2871,A028185,A041322,2021MM08,1000,39,961,937.0,,,,,,,,,
2872,A028185,A041322,2021MM09,727,98,629,540.0,,,,,,,,,
2873,A028185,A041322,2021KW03,2684,180,2504,2354.0,,,,,,,,,
2874,A028185,A041322,2021MM10,835,271,564,518.0,,,,,,,,,
2875,A028185,A041322,2021MM11,988,103,885,797.0,,,,,,,,,
2876,A028185,A041322,2021MM12,940,44,896,836.0,,,,,,,,,
2877,A028185,A041322,2021KW04,2763,418,2345,2152.0,,,,,,,,,
2878,A028185,A041322,2021JJ00,11111,954,10157,9427.0,1.0,32.0,299.0,186.0,177.0,0.0,9.0,9.0,17.0
2879,A028185,A041322,2022MM01,869,40,830,803.0,,,,,,,,,
2880,A028185,A041322,2022MM02,808,51,757,709.0,,,,,,,,,
2881,A028185,A041322,2022MM03,575,77,498,481.0,,,,,,,,,
2882,A028185,A041322,2022KW01,2252,167,2085,1993.0,,,,,,,,,
2883,A028185,A041322,2022MM04,1062,118,945,846.0,,,,,,,,,
2884,A028185,A041322,2022MM05,783,42,741,669.0,,,,,,,,,
2885,A028185,A041322,2022MM06,755,53,703,630.0,,,,,,,,,
2886,A028185,A041322,2022KW02,2600,213,2388,2144.0,,,,,,,,,
2887,A028185,A041322,2022MM07,849,62,786,710.0,,,,,,,,,
2888,A028185,A041322,2022MM08,1021,72,948,880.0,,,,,,,,,
2889,A028185,A041322,2022MM09,678,94,584,483.0,,,,,,,,,
2890,A028185,A041322,2022KW03,2547,228,2319,2073.0,,,,,,,,,
2891,A028185,A041322,2022MM10,1021,138,882,685.0,,,,,,,,,
2892,A028185,A041322,2022MM11,917,70,847,766.0,,,,,,,,,
2893,A028185,A041322,2022MM12,884,39,845,646.0,,,,,,,,,
2894,A028185,A041322,2022KW04,2821,247,2574,2097.0,,,,,,,,,
2895,A028185,A041322,2022JJ00,10220,855,9365,8308.0,0.0,44.0,271.0,439.0,216.0,0.0,0.0,26.0,59.0
2896,A028185,A041322,2023MM01,635,40,595,532.0,,,,,,,,,
2897,A028185,A041322,2023MM02,517,41,476,445.0,,,,,,,,,
2898,A028185,A041322,2023MM03,693,127,566,506.0,,,,,,,,,
2899,A028185,A041322,2023KW01,1846,208,1637,1483.0,,,,,,,,,
2900,A028185,A041322,2023MM04,497,24,473,452.0,,,,,,,,,
2901,A028185,A041322,2023MM05,841,28,813,782.0,,,,,,,,,
2902,A028185,A041322,2023MM06,665,50,615,446.0,,,,,,,,,
2903,A028185,A041322,2023KW02,2004,103,1901,1681.0,,,,,,,,,
2904,A028185,A041322,2023MM07,820,90,730,679.0,,,,,,,,,
2905,A028185,A041322,2023MM08,697,56,641,532.0,,,,,,,,,
2906,A028185,A041322,2023MM09,475,63,412,356.0,,,,,,,,,
2907,A028185,A041322,2023KW03,1992,209,1783,1567.0,,,,,,,,,
2908,A028185,A041322,2023MM10,699,77,622,551.0,,,,,,,,,
2909,A028185,A041322,2023MM11,938,109,830,734.0,,,,,,,,,
2910,A028185,A041322,2023MM12,982,56,926,653.0,,,,,,,,,
2911,A028185,A041322,2023KW04,2620,241,2378,1938.0,,,,,,,,,
2912,A028185,A041322,2023JJ00,8461,762,7699,6669.0,2.0,54.0,206.0,268.0,431.0,0.0,15.0,31.0,25.0
2913,A028185,A041322,2024MM01,550,81,469,399.0,,,,,,,,,
2914,A028185,A041322,2024MM02,531,41,490,318.0,,,,,,,,,
2915,A028185,A041322,2024MM03,964,92,872,751.0,,,,,,,,,
2916,A028185,A041322,2024KW01,2046,215,1831,1468.0,,,,,,,,,
2917,A028185,A041322,2024MM04,1052,70,983,886.0,,,,,,,,,
2918,A028185,A041322,2024MM05,813,84,728,653.0,,,,,,,,,
2919,A028185,A041322,2024MM06,1308,104,1204,1051.0,,,,,,,,,
2920,A028185,A041322,2024KW02,3173,259,2915,2590.0,,,,,,,,,
2921,A028185,A041322,2024MM07,1236,58,1179,822.0,,,,,,,,,
2922,A028185,A041322,2024MM08,1217,122,1094,973.0,,,,,,,,,
2923,A028185,A041322,2024MM09,620,41,579,455.0,,,,,,,,,
2924,A028185,A041322,2024KW03,3073,221,2852,2250.0,,,,,,,,,
2925,A028185,A041322,2024MM10,541,85,456,357.0,,,,,,,,,
2926,A028185,A041322,2024MM11,1076,63,1014,896.0,,,,,,,,,
2927,A028185,A041322,2024MM12,1429,135,1295,1096.0,,,,,,,,,
2928,A028185,A041322,2024KW04,3046,282,2764,2349.0,,,,,,,,,
2929,A028185,A041322,2024JJ00,11338,976,10362,8657.0,16.0,311.0,324.0,507.0,386.0,0.0,66.0,31.0,63.0
2930,A028185,A041322,2025MM01,1175,118,1056,952.0,,,,,,,,,
2931,A028185,A041322,2025MM02,789,57,732,646.0,,,,,,,,,
2932,A028185,A041322,2025MM03,654,124,530,410.0,,,,,,,,,
2933,A028185,A041322,2025KW01,2617,299,2318,2008.0,,,,,,,,,
2934,A028185,A041322,2025MM04,1313,44,1269,1129.0,,,,,,,,,
2935,A028185,A041322,2025MM05,853,49,804,729.0,,,,,,,,,
2936,A028185,A041322,2025MM06,710,59,651,530.0,,,,,,,,,
2937,A028185,A041322,2025KW02,2876,152,2723,2388.0,,,,,,,,,
2938,A028185,A041322,2025MM07,570,101,469,424.0,,,,,,,,,
2939,A028185,A041322,2025MM08,897,152,745,645.0,,,,,,,,,
2940,A028185,A041322,2025MM09,800,67,734,603.0,,,,,,,,,
2941,A028185,A041322,2025KW03,2267,320,1947,1672.0,,,,,,,,,
2942,A028185,A041322,2025MM10,1077,62,1015,945.0,,,,,,,,,
2943,A028185,A041322,2025MM11,976,193,782,733.0,,,,,,,,,
2944,A028185,A041323,2015MM01,704,146,558,544.0,0.0,0.0,8.0,0.0,6.0,0.0,0.0,0.0,0.0
2945,A028185,A041323,2015MM02,882,40,841,833.0,0.0,0.0,1.0,0.0,8.0,0.0,0.0,0.0,0.0
2946,A028185,A041323,2015MM03,1127,58,1069,1058.0,0.0,0.0,1.0,0.0,10.0,0.0,0.0,0.0,0.0
2947,A028185,A041323,2015KW01,1127,58,1069,1058.0,0.0,0.0,1.0,0.0,10.0,0.0,0.0,0.0,0.0
2948,A028185,A041323,2015MM04,1163,53,1110,1081.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0
2949,A028185,A041323,2015MM05,866,72,794,761.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0
2950,A028185,A041323,2015MM06,644,50,594,567.0,0.0,0.0,11.0,0.0,16.0,0.0,0.0,0.0,0.0
2951,A028185,A041323,2015KW02,644,50,594,567.0,0.0,0.0,11.0,0.0,16.0,0.0,0.0,0.0,0.0
2952,A028185,A041323,2015MM07,759,120,639,611.0,0.0,0.0,13.0,0.0,14.0,0.0,0.0,0.0,0.0
2953,A028185,A041323,2015MM08,520,59,461,443.0,0.0,0.0,7.0,0.0,10.0,0.0,0.0,1.0,0.0
2954,A028185,A041323,2015MM09,559,61,498,476.0,0.0,0.0,5.0,7.0,8.0,0.0,0.0,2.0,0.0
2955,A028185,A041323,2015KW03,559,61,498,476.0,0.0,0.0,5.0,7.0,8.0,0.0,0.0,2.0,0.0
2956,A028185,A041323,2015MM10,532,50,482,461.0,0.0,5.0,1.0,7.0,6.0,0.0,0.0,2.0,0.0
2957,A028185,A041323,2015MM11,462,45,417,374.0,0.0,5.0,24.0,3.0,3.0,0.0,0.0,1.0,6.0
2958,A028185,A041323,2015MM12,550,41,510,446.0,0.0,2.0,24.0,6.0,15.0,0.0,2.0,9.0,6.0
2959,A028185,A041323,2015KW04,550,41,510,446.0,0.0,2.0,24.0,6.0,15.0,0.0,2.0,9.0,6.0
2960,A028185,A041323,2015JJ00,550,41,510,446.0,0.0,2.0,24.0,6.0,15.0,0.0,2.0,9.0,6.0
2961,A028185,A041323,2016MM01,475,34,442,402.0,0.0,2.0,2.0,4.0,15.0,0.0,2.0,9.0,8.0
2962,A028185,A041323,2016MM02,468,50,418,394.0,0.0,5.0,2.0,0.0,2.0,0.0,2.0,11.0,2.0
2963,A028185,A041323,2016MM03,589,73,516,489.0,0.0,5.0,14.0,0.0,2.0,0.0,0.0,3.0,4.0
2964,A028185,A041323,2016KW01,589,73,516,489.0,0.0,5.0,14.0,0.0,2.0,0.0,0.0,3.0,4.0
2965,A028185,A041323,2016MM04,632,105,527,502.0,0.0,0.0,18.0,1.0,1.0,0.0,0.0,3.0,2.0
2966,A028185,A041323,2016MM05,697,107,590,555.0,0.0,1.0,22.0,3.0,1.0,1.0,0.0,3.0,2.0
2967,A028185,A041323,2016MM06,782,114,668,618.0,0.0,1.0,33.0,7.0,1.0,1.0,0.0,6.0,0.0
2968,A028185,A041323,2016KW02,782,114,668,618.0,0.0,1.0,33.0,7.0,1.0,1.0,0.0,6.0,0.0
2969,A028185,A041323,2016MM07,766,119,647,575.0,0.0,1.0,18.0,30.0,6.0,1.0,0.0,8.0,8.0
2970,A028185,A041323,2016MM08,794,144,651,595.0,0.0,6.0,3.0,27.0,7.0,0.0,0.0,5.0,8.0
2971,A028185,A041323,2016MM09,845,104,741,712.0,0.0,9.0,2.0,2.0,5.0,1.0,0.0,2.0,8.0
2972,A028185,A041323,2016KW03,845,104,741,712.0,0.0,9.0,2.0,2.0,5.0,1.0,0.0,2.0,8.0
2973,A028185,A041323,2016MM10,990,78,912,834.0,0.0,5.0,9.0,1.0,45.0,1.0,0.0,9.0,9.0
2974,A028185,A041323,2016MM11,1026,92,934,816.0,0.0,2.0,43.0,2.0,53.0,1.0,0.0,9.0,9.0
2975,A028185,A041323,2016MM12,1144,161,983,802.0,0.0,12.0,53.0,2.0,15.0,0.0,0.0,15.0,84.0
2976,A028185,A041323,2016KW04,1144,161,983,802.0,0.0,12.0,53.0,2.0,15.0,0.0,0.0,15.0,84.0
2977,A028185,A041323,2016JJ00,1144,161,983,802.0,0.0,12.0,53.0,2.0,15.0,0.0,0.0,15.0,84.0
2978,A028185,A041323,2017MM01,962,94,868,728.0,0.0,27.0,20.0,5.0,3.0,0.0,0.0,8.0,75.0
2979,A028185,A041323,2017MM02,994,128,866,678.0,0.0,33.0,29.0,16.0,11.0,0.0,0.0,9.0,89.0
2980,A028185,A041323,2017MM03,1231,166,1065,925.0,0.0,19.0,39.0,49.0,15.0,0.0,0.0,4.0,14.0
2981,A028185,A041323,2017KW01,1231,166,1065,925.0,0.0,19.0,39.0,49.0,15.0,0.0,0.0,4.0,14.0
2982,A028185,A041323,2017MM04,1339,135,1204,1097.0,0.0,5.0,18.0,45.0,10.0,0.0,3.0,2.0,23.0
2983,A028185,A041323,2017MM05,1044,153,891,801.0,0.0,19.0,16.0,7.0,10.0,0.0,3.0,9.0,27.0
2984,A028185,A041323,2017MM06,1057,134,923,793.0,0.0,24.0,14.0,39.0,11.0,0.0,3.0,10.0,29.0
2985,A028185,A041323,2017KW02,1057,134,923,793.0,0.0,24.0,14.0,39.0,11.0,0.0,3.0,10.0,29.0
2986,A028185,A041323,2017MM07,1417,181,1236,1112.0,0.0,14.0,10.0,38.0,12.0,0.0,9.0,10.0,29.0
2987,A028185,A041323,2017MM08,1066,147,919,846.0,0.0,19.0,14.0,3.0,13.0,0.0,9.0,3.0,12.0
2988,A028185,A041323,2017MM09,1201,129,1072,971.0,0.0,19.0,23.0,15.0,24.0,0.0,9.0,1.0,10.0
2989,A028185,A041323,2017KW03,1201,129,1072,971.0,0.0,19.0,23.0,15.0,24.0,0.0,9.0,1.0,10.0
2990,A028185,A041323,2017MM10,1554,226,1328,1169.0,0.0,15.0,71.0,53.0,17.0,0.0,0.0,1.0,1.0
2991,A028185,A041323,2017MM11,1354,173,1181,1023.0,1.0,11.0,71.0,53.0,9.0,0.0,0.0,12.0,2.0
2992,A028185,A041323,2017MM12,1241,203,1038,903.0,0.0,3.0,38.0,51.0,25.0,0.0,0.0,11.0,6.0
2993,A028185,A041323,2017KW04,1241,203,1038,903.0,0.0,3.0,38.0,51.0,25.0,0.0,0.0,11.0,6.0
2994,A028185,A041323,2017JJ00,1241,203,1038,903.0,0.0,3.0,38.0,51.0,25.0,0.0,0.0,11.0,6.0
2995,A028185,A041323,2018MM01,1053,172,881,757.0,,,,,,,,,
2996,A028185,A041323,2018MM02,1256,198,1058,968.0,,,,,,,,,
2997,A028185,A041323,2018MM03,1317,205,1112,1010.0,,,,,,,,,
2998,A028185,A041323,2018KW01,1317,205,1112,1010.0,,,,,,,,,
2999,A028185,A041323,2018MM04,1264,145,1120,1009.0,,,,,,,,,
3000,A028185,A041323,2018MM05,1136,107,1029,774.0,,,,,,,,,
3001,A028185,A041323,2018MM06,1332,166,1166,886.0,,,,,,,,,
3002,A028185,A041323,2018KW02,1332,166,1166,886.0,,,,,,,,,
3003,A028185,A041323,2018MM07,1316,154,1162,1010.0,,,,,,,,,
3004,A028185,A041323,2018MM08,1197,177,1020,904.0,,,,,,,,,
3005,A028185,A041323,2018MM09,1287,141,1146,1060.0,,,,,,,,,
3006,A028185,A041323,2018KW03,1287,141,1146,1060.0,,,,,,,,,
3007,A028185,A041323,2018MM10,1894,173,1721,1607.0,,,,,,,,,
3008,A028185,A041323,2018MM11,1462,131,1331,1176.0,,,,,,,,,
3009,A028185,A041323,2018MM12,1262,153,1110,969.0,,,,,,,,,
3010,A028185,A041323,2018KW04,1262,153,1110,969.0,,,,,,,,,
3011,A028185,A041323,2018JJ00,1262,153,1110,969.0,0.0,6.0,13.0,51.0,51.0,0.0,0.0,7.0,12.0
3012,A028185,A041323,2019MM01,915,125,789,680.0,,,,,,,,,
3013,A028185,A041323,2019MM02,878,137,741,589.0,,,,,,,,,
3014,A028185,A041323,2019MM03,1069,171,898,750.0,,,,,,,,,
3015,A028185,A041323,2019KW01,1069,171,898,750.0,,,,,,,,,
3016,A028185,A041323,2019MM04,1087,117,971,845.0,,,,,,,,,
3017,A028185,A041323,2019MM05,891,129,762,669.0,,,,,,,,,
3018,A028185,A041323,2019MM06,874,131,742,620.0,,,,,,,,,
3019,A028185,A041323,2019KW02,874,131,742,620.0,,,,,,,,,
3020,A028185,A041323,2019MM07,1355,261,1094,905.0,,,,,,,,,
3021,A028185,A041323,2019MM08,881,136,745,632.0,,,,,,,,,
3022,A028185,A041323,2019MM09,807,100,706,667.0,,,,,,,,,
3023,A028185,A041323,2019KW03,807,100,706,667.0,,,,,,,,,
3024,A028185,A041323,2019MM10,1337,122,1215,1127.0,,,,,,,,,
3025,A028185,A041323,2019MM11,1344,172,1172,1069.0,,,,,,,,,
3026,A028185,A041323,2019MM12,1457,300,1157,1049.0,,,,,,,,,
3027,A028185,A041323,2019KW04,1457,300,1157,1049.0,,,,,,,,,
3028,A028185,A041323,2019JJ00,1457,300,1157,1049.0,0.0,8.0,23.0,14.0,42.0,0.0,0.0,19.0,2.0
3029,A028185,A041323,2020MM01,1208,331,877,764.0,,,,,,,,,
3030,A028185,A041323,2020MM02,1187,295,892,783.0,,,,,,,,,
3031,A028185,A041323,2020MM03,1322,286,1036,946.0,,,,,,,,,
3032,A028185,A041323,2020KW01,1322,286,1036,946.0,,,,,,,,,
3033,A028185,A041323,2020MM04,1372,155,1218,1029.0,,,,,,,,,
3034,A028185,A041323,2020MM05,1139,173,965,775.0,,,,,,,,,
3035,A028185,A041323,2020MM06,1094,135,959,861.0,,,,,,,,,
3036,A028185,A041323,2020KW02,1094,135,959,861.0,,,,,,,,,
3037,A028185,A041323,2020MM07,1610,177,1433,1099.0,,,,,,,,,
3038,A028185,A041323,2020MM08,1271,167,1104,766.0,,,,,,,,,
3039,A028185,A041323,2020MM09,1303,126,1176,1021.0,,,,,,,,,
3040,A028185,A041323,2020KW03,1303,126,1176,1021.0,,,,,,,,,
3041,A028185,A041323,2020MM10,1547,124,1423,1307.0,,,,,,,,,
3042,A028185,A041323,2020MM11,1229,119,1110,1005.0,,,,,,,,,
3043,A028185,A041323,2020MM12,1565,148,1417,1325.0,,,,,,,,,
3044,A028185,A041323,2020KW04,1565,148,1417,1325.0,,,,,,,,,
3045,A028185,A041323,2020JJ00,1565,148,1417,1325.0,0.0,0.0,28.0,37.0,25.0,0.0,0.0,0.0,1.0
3046,A028185,A041323,2021MM01,1173,111,1063,907.0,,,,,,,,,
3047,A028185,A041323,2021MM02,1308,123,1185,1005.0,,,,,,,,,
3048,A028185,A041323,2021MM03,1839,142,1696,1544.0,,,,,,,,,
3049,A028185,A041323,2021KW01,1839,142,1696,1544.0,,,,,,,,,
3050,A028185,A041323,2021MM04,1823,139,1684,1529.0,,,,,,,,,
3051,A028185,A041323,2021MM05,1551,173,1378,1267.0,,,,,,,,,
3052,A028185,A041323,2021MM06,1406,153,1253,1186.0,,,,,,,,,
3053,A028185,A041323,2021KW02,1406,153,1253,1186.0,,,,,,,,,
3054,A028185,A041323,2021MM07,1564,204,1360,1234.0,,,,,,,,,
3055,A028185,A041323,2021MM08,1135,213,921,781.0,,,,,,,,,
3056,A028185,A041323,2021MM09,1314,361,953,814.0,,,,,,,,,
3057,A028185,A041323,2021KW03,1314,361,953,814.0,,,,,,,,,
3058,A028185,A041323,2021MM10,1475,162,1313,1156.0,,,,,,,,,
3059,A028185,A041323,2021MM11,1319,103,1215,1123.0,,,,,,,,,
3060,A028185,A041323,2021MM12,1311,132,1179,1092.0,,,,,,,,,
3061,A028185,A041323,2021KW04,1311,132,1179,1092.0,,,,,,,,,
3062,A028185,A041323,2021JJ00,1311,132,1179,1092.0,0.0,4.0,41.0,13.0,21.0,0.0,0.0,0.0,8.0
3063,A028185,A041323,2022MM01,1176,148,1028,958.0,,,,,,,,,
3064,A028185,A041323,2022MM02,1014,169,845,723.0,,,,,,,,,
3065,A028185,A041323,2022MM03,1584,184,1400,1208.0,,,,,,,,,
3066,A028185,A041323,2022KW01,1584,184,1400,1208.0,,,,,,,,,
3067,A028185,A041323,2022MM04,1207,126,1081,930.0,,,,,,,,,
3068,A028185,A041323,2022MM05,1180,124,1056,876.0,,,,,,,,,
3069,A028185,A041323,2022MM06,1299,126,1173,1009.0,,,,,,,,,
3070,A028185,A041323,2022KW02,1299,126,1173,1009.0,,,,,,,,,
3071,A028185,A041323,2022MM07,1458,141,1317,1144.0,,,,,,,,,
3072,A028185,A041323,2022MM08,1147,153,995,688.0,,,,,,,,,
3073,A028185,A041323,2022MM09,1513,195,1318,1028.0,,,,,,,,,
3074,A028185,A041323,2022KW03,1513,195,1318,1028.0,,,,,,,,,
3075,A028185,A041323,2022MM10,1476,117,1358,1074.0,,,,,,,,,
3076,A028185,A041323,2022MM11,1284,91,1194,916.0,,,,,,,,,
3077,A028185,A041323,2022MM12,1000,98,902,795.0,,,,,,,,,
3078,A028185,A041323,2022KW04,1000,98,902,795.0,,,,,,,,,
3079,A028185,A041323,2022JJ00,1000,98,902,795.0,0.0,7.0,21.0,2.0,52.0,0.0,6.0,7.0,12.0
3080,A028185,A041323,2023MM01,845,95,751,657.0,,,,,,,,,
3081,A028185,A041323,2023MM02,970,177,793,708.0,,,,,,,,,
3082,A028185,A041323,2023MM03,820,100,720,662.0,,,,,,,,,
3083,A028185,A041323,2023KW01,820,100,720,662.0,,,,,,,,,
3084,A028185,A041323,2023MM04,1326,133,1192,990.0,,,,,,,,,
3085,A028185,A041323,2023MM05,1003,137,866,642.0,,,,,,,,,
3086,A028185,A041323,2023MM06,1275,196,1079,897.0,,,,,,,,,
3087,A028185,A041323,2023KW02,1275,196,1079,897.0,,,,,,,,,
3088,A028185,A041323,2023MM07,1054,137,917,742.0,,,,,,,,,
3089,A028185,A041323,2023MM08,810,153,657,516.0,,,,,,,,,
3090,A028185,A041323,2023MM09,1113,130,984,812.0,,,,,,,,,
3091,A028185,A041323,2023KW03,1113,130,984,812.0,,,,,,,,,
3092,A028185,A041323,2023MM10,1659,190,1469,1085.0,,,,,,,,,
3093,A028185,A041323,2023MM11,1386,136,1249,896.0,,,,,,,,,
3094,A028185,A041323,2023MM12,1025,152,874,620.0,,,,,,,,,
3095,A028185,A041323,2023KW04,1025,152,874,620.0,,,,,,,,,
3096,A028185,A041323,2023JJ00,1025,152,874,620.0,7.0,21.0,45.0,87.0,68.0,0.0,0.0,14.0,12.0
3097,A028185,A041323,2024MM01,938,119,818,520.0,,,,,,,,,
3098,A028185,A041323,2024MM02,1417,189,1228,998.0,,,,,,,,,
3099,A028185,A041323,2024MM03,1644,195,1449,1272.0,,,,,,,,,
3100,A028185,A041323,2024KW01,1644,195,1449,1272.0,,,,,,,,,
3101,A028185,A041323,2024MM04,1572,205,1367,1098.0,,,,,,,,,
3102,A028185,A041323,2024MM05,2145,191,1954,1428.0,,,,,,,,,
3103,A028185,A041323,2024MM06,1782,136,1646,1126.0,,,,,,,,,
3104,A028185,A041323,2024KW02,1782,136,1646,1126.0,,,,,,,,,
3105,A028185,A041323,2024MM07,1816,200,1616,1363.0,,,,,,,,,
3106,A028185,A041323,2024MM08,975,114,861,634.0,,,,,,,,,
3107,A028185,A041323,2024MM09,1002,139,863,608.0,,,,,,,,,
3108,A028185,A041323,2024KW03,1002,139,863,608.0,,,,,,,,,
3109,A028185,A041323,2024MM10,1772,147,1625,1272.0,,,,,,,,,
3110,A028185,A041323,2024MM11,1940,290,1650,1319.0,,,,,,,,,
3111,A028185,A041323,2024MM12,1774,267,1508,1278.0,,,,,,,,,
3112,A028185,A041323,2024KW04,1774,267,1508,1278.0,,,,,,,,,
3113,A028185,A041323,2024JJ00,1774,267,1508,1278.0,1.0,38.0,20.0,18.0,56.0,22.0,6.0,59.0,9.0
3114,A028185,A041323,2025MM01,1263,194,1069,813.0,,,,,,,,,
3115,A028185,A041323,2025MM02,1131,190,941,659.0,,,,,,,,,
3116,A028185,A041323,2025MM03,1767,127,1640,1403.0,,,,,,,,,
3117,A028185,A041323,2025KW01,1767,127,1640,1403.0,,,,,,,,,
3118,A028185,A041323,2025MM04,1391,202,1189,985.0,,,,,,,,,
3119,A028185,A041323,2025MM05,1225,240,986,811.0,,,,,,,,,
3120,A028185,A041323,2025MM06,1117,240,878,702.0,,,,,,,,,
3121,A028185,A041323,2025KW02,1117,240,878,702.0,,,,,,,,,
3122,A028185,A041323,2025MM07,1638,367,1270,1017.0,,,,,,,,,
3123,A028185,A041323,2025MM08,1287,278,1009,807.0,,,,,,,,,
3124,A028185,A041323,2025MM09,1679,277,1401,1268.0,,,,,,,,,
3125,A028185,A041323,2025KW03,1679,277,1401,1268.0,,,,,,,,,
3126,A028185,A041323,2025MM10,1530,290,1239,1086.0,,,,,,,,,
3127,A028185,A041323,2025MM11,1362,182,1179,997.0,,,,,,,,,
3128,A028185,A041324,2015MM01,4818,372,4446,3929.0,0.0,0.0,128.0,0.0,381.0,0.0,0.0,0.0,7.0
3129,A028185,A041324,2015MM02,4969,477,4493,3980.0,0.0,0.0,124.0,0.0,382.0,0.0,0.0,0.0,7.0
3130,A028185,A041324,2015MM03,5063,464,4599,4089.0,0.0,0.0,124.0,0.0,380.0,0.0,0.0,0.0,7.0
3131,A028185,A041324,2015KW01,5063,464,4599,4089.0,0.0,0.0,124.0,0.0,380.0,0.0,0.0,0.0,7.0
3132,A028185,A041324,2015MM04,5382,476,4906,4393.0,0.0,0.0,125.0,0.0,382.0,0.0,0.0,0.0,7.0
3133,A028185,A041324,2015MM05,5864,485,5379,4893.0,0.0,0.0,125.0,0.0,355.0,0.0,0.0,0.0,7.0
3134,A028185,A041324,2015MM06,6174,511,5663,5159.0,0.0,0.0,122.0,0.0,375.0,0.0,0.0,0.0,7.0
3135,A028185,A041324,2015KW02,6174,511,5663,5159.0,0.0,0.0,122.0,0.0,375.0,0.0,0.0,0.0,7.0
3136,A028185,A041324,2015MM07,6115,522,5593,5209.0,0.0,0.0,108.0,0.0,269.0,0.0,0.0,0.0,7.0
3137,A028185,A041324,2015MM08,6466,593,5872,5473.0,0.0,0.0,118.0,0.0,274.0,0.0,0.0,0.0,7.0
3138,A028185,A041324,2015MM09,6448,610,5838,5447.0,0.0,0.0,106.0,0.0,277.0,0.0,0.0,0.0,7.0
3139,A028185,A041324,2015KW03,6448,610,5838,5447.0,0.0,0.0,106.0,0.0,277.0,0.0,0.0,0.0,7.0
3140,A028185,A041324,2015MM10,6415,599,5816,5443.0,0.0,0.0,110.0,0.0,256.0,0.0,0.0,0.0,7.0
3141,A028185,A041324,2015MM11,6352,614,5737,5357.0,0.0,0.0,110.0,6.0,257.0,0.0,0.0,1.0,7.0
3142,A028185,A041324,2015MM12,6344,621,5723,5364.0,0.0,5.0,84.0,6.0,255.0,0.0,0.0,2.0,7.0
3143,A028185,A041324,2015KW04,6344,621,5723,5364.0,0.0,5.0,84.0,6.0,255.0,0.0,0.0,2.0,7.0
3144,A028185,A041324,2015JJ00,6344,621,5723,5364.0,0.0,5.0,84.0,6.0,255.0,0.0,0.0,2.0,7.0
3145,A028185,A041324,2016MM01,6270,632,5639,5326.0,0.0,5.0,103.0,9.0,187.0,0.0,0.0,2.0,7.0
3146,A028185,A041324,2016MM02,6256,623,5633,5297.0,0.0,7.0,103.0,12.0,199.0,0.0,0.0,2.0,13.0
3147,A028185,A041324,2016MM03,6161,637,5524,5178.0,0.0,7.0,104.0,12.0,198.0,0.0,2.0,11.0,13.0
3148,A028185,A041324,2016KW01,6161,637,5524,5178.0,0.0,7.0,104.0,12.0,198.0,0.0,2.0,11.0,13.0
3149,A028185,A041324,2016MM04,6074,644,5430,5106.0,0.0,11.0,105.0,12.0,170.0,0.0,2.0,11.0,14.0
3150,A028185,A041324,2016MM05,6050,644,5405,5080.0,0.0,11.0,117.0,12.0,163.0,0.0,1.0,13.0,8.0
3151,A028185,A041324,2016MM06,5866,654,5212,4938.0,0.0,11.0,122.0,12.0,105.0,0.0,1.0,13.0,10.0
3152,A028185,A041324,2016KW02,5866,654,5212,4938.0,0.0,11.0,122.0,12.0,105.0,0.0,1.0,13.0,10.0
3153,A028185,A041324,2016MM07,5870,677,5193,4936.0,0.0,12.0,136.0,15.0,70.0,0.0,1.0,13.0,9.0
3154,A028185,A041324,2016MM08,6143,748,5394,5114.0,0.0,12.0,151.0,19.0,70.0,1.0,1.0,16.0,9.0
3155,A028185,A041324,2016MM09,6257,812,5446,5131.0,0.0,12.0,152.0,45.0,76.0,1.0,1.0,19.0,9.0
3156,A028185,A041324,2016KW03,6257,812,5446,5131.0,0.0,12.0,152.0,45.0,76.0,1.0,1.0,19.0,9.0
3157,A028185,A041324,2016MM10,6385,834,5551,5239.0,0.0,17.0,137.0,45.0,74.0,1.0,1.0,19.0,17.0
3158,A028185,A041324,2016MM11,6474,862,5613,5319.0,0.0,21.0,114.0,46.0,75.0,1.0,1.0,18.0,17.0
3159,A028185,A041324,2016MM12,6684,865,5819,5488.0,0.0,19.0,121.0,46.0,107.0,2.0,1.0,18.0,17.0
3160,A028185,A041324,2016KW04,6684,865,5819,5488.0,0.0,19.0,121.0,46.0,107.0,2.0,1.0,18.0,17.0
3161,A028185,A041324,2016JJ00,6684,865,5819,5488.0,0.0,19.0,121.0,46.0,107.0,2.0,1.0,18.0,17.0
3162,A028185,A041324,2017MM01,7114,951,6163,5770.0,0.0,20.0,156.0,48.0,116.0,2.0,0.0,26.0,26.0
3163,A028185,A041324,2017MM02,7360,987,6373,5975.0,0.0,30.0,168.0,47.0,102.0,2.0,0.0,26.0,23.0
3164,A028185,A041324,2017MM03,7519,1035,6484,5998.0,0.0,44.0,169.0,52.0,88.0,2.0,0.0,33.0,97.0
