ID,OriginDestination,Periods,CO2_1,N2O_2,CH4_3,GreenhouseGasEquivalent_4,NOx_5,SO2_6,NH3_7,AcidificationEquivalent_8,CFK12Equivalent_9,CO_10,NMVOC_11,PM10_12,FineDustEquivalent_13
1474,999932,2000JJ00,,,,,182.4,128.9,24.5,9.4,,41.9,7.9,5.5,5.5
1475,999932,2001JJ00,,,,,186.3,126.8,23.9,9.4,,41.1,7.8,5.3,5.3
1476,999932,2002JJ00,,,,,189.1,126.2,23.9,9.5,,40.8,7.5,5.1,5.1
1477,999932,2003JJ00,,,,,190.8,125.6,23.9,9.5,,40.3,7.3,4.9,4.9
1478,999932,2004JJ00,,,,,200.3,125.2,21.3,9.5,,40.7,7.3,4.6,4.6
1479,999932,2005JJ00,,,,,202.6,127.7,21.3,9.6,,40.4,7.0,4.9,4.9
1480,999932,2006JJ00,,,,,209.2,130.5,21.3,9.9,,42.0,7.2,5.1,5.1
1481,999932,2007JJ00,,,,,206.1,123.8,21.3,9.6,,42.8,6.7,5.3,5.3
1482,999932,2008JJ00,,,,,202.2,109.4,21.3,9.1,,43.5,6.4,4.9,4.9
1483,999932,2009JJ00,,,,,194.7,108.1,21.3,8.9,,41.6,6.1,4.6,4.6
1484,999932,2010JJ00,,,,,185.0,104.0,21.3,8.5,,40.1,5.7,4.3,4.3
1485,999932,2011JJ00,,,,,194.6,94.5,21.3,8.4,,40.8,5.7,3.7,3.7
1486,999932,2012JJ00,,,,,189.0,93.3,21.3,8.3,,40.0,5.4,3.6,3.6
1487,999932,2013JJ00,,,,,187.9,93.3,21.3,8.3,,40.5,5.4,3.6,3.6
1488,xxxxaf,1990JJ00,,,,,82.8,91.5,13.6,5.5,,,,,
1489,xxxxaf,1991JJ00,,,,,82.8,64.0,13.6,4.6,,,,,
1490,xxxxaf,1992JJ00,,,,,82.8,64.0,13.6,4.6,,,,,
1491,xxxxaf,1993JJ00,,,,,82.8,64.0,13.6,4.6,,,,,
1492,xxxxaf,1994JJ00,,,,,78.2,64.0,13.6,4.5,,,,,
1493,xxxxaf,1995JJ00,,,,,78.2,64.0,18.7,4.8,,,,,
1494,xxxxaf,1996JJ00,,,,,69.0,64.0,18.7,4.6,,,,,
1495,xxxxaf,1997JJ00,,,,,59.8,64.0,22.1,4.6,,,,,
1496,xxxxaf,1998JJ00,,,,,64.4,66.5,19.0,4.6,,,,,
1497,xxxxaf,1999JJ00,,,,,70.3,66.5,27.4,5.2,,,,,
1498,xxxxaf,2000JJ00,,,,,67.6,69.0,24.4,5.1,,,,,
1499,xxxxaf,2001JJ00,,,,,67.6,67.2,23.8,5.0,,,,,
1500,xxxxaf,2002JJ00,,,,,69.2,67.0,23.8,5.0,,,,,
1501,xxxxaf,2003JJ00,,,,,69.2,67.0,23.8,5.0,,,,,
1502,xxxxaf,2004JJ00,,,,,76.4,68.6,21.2,5.1,,,,,
1503,xxxxaf,2005JJ00,,,,,76.4,68.6,21.2,5.1,,,,,
1504,xxxxaf,2006JJ00,,,,,76.4,68.6,21.2,5.1,,,,,
1505,xxxxaf,2007JJ00,,,,,76.4,68.6,21.2,5.1,,,,,
1506,xxxxaf,2008JJ00,,,,,76.4,68.6,21.2,5.1,,,,,
1507,xxxxaf,2009JJ00,,,,,76.4,68.6,21.2,5.1,,,,,
1508,xxxxaf,2010JJ00,,,,,76.4,68.6,21.2,5.1,,,,,
1509,xxxxaf,2011JJ00,,,,,76.4,68.6,21.2,5.1,,,,,
1510,xxxxaf,2012JJ00,,,,,76.4,68.6,21.2,5.1,,,,,
1511,xxxxaf,2013JJ00,,,,,76.4,68.6,21.2,5.1,,,,,
1512,xxxxae,1990JJ00,,,,,98.6,48.0,0.0,3.6,,43.9,10.4,4.5,4.5
1513,xxxxae,1991JJ00,,,,,93.3,44.9,0.0,3.4,,40.3,9.4,4.3,4.3
1514,xxxxae,1992JJ00,,,,,95.0,46.0,0.0,3.5,,40.1,9.2,4.4,4.4
1515,xxxxae,1993JJ00,,,,,95.4,47.1,0.1,3.5,,39.3,8.9,4.4,4.4
1516,xxxxae,1994JJ00,,,,,96.2,48.1,0.1,3.6,,39.3,8.8,4.5,4.5
1517,xxxxae,1995JJ00,,,,,96.9,49.1,0.1,3.6,,39.5,8.6,4.5,4.5
1518,xxxxae,1996JJ00,,,,,99.5,50.5,0.1,3.7,,40.6,8.5,4.5,4.5
1519,xxxxae,1997JJ00,,,,,104.6,52.9,0.1,3.9,,39.5,8.0,4.9,4.9
1520,xxxxae,1998JJ00,,,,,107.2,55.3,0.1,4.1,,41.6,8.2,5.0,5.0
1521,xxxxae,1999JJ00,,,,,109.3,56.9,0.1,4.2,,42.7,8.2,5.1,5.1
1522,xxxxae,2000JJ00,,,,,114.8,59.9,0.1,4.4,,41.9,7.9,5.5,5.5
1523,xxxxae,2001JJ00,,,,,118.7,59.6,0.1,4.4,,41.1,7.8,5.3,5.3
1524,xxxxae,2002JJ00,,,,,119.9,59.2,0.1,4.5,,40.8,7.5,5.1,5.1
1525,xxxxae,2003JJ00,,,,,121.6,58.6,0.1,4.5,,40.3,7.3,4.9,4.9
1526,xxxxae,2004JJ00,,,,,123.9,56.6,0.1,4.5,,40.7,7.3,4.6,4.6
1527,xxxxae,2005JJ00,,,,,126.2,59.1,0.1,4.6,,40.4,7.0,4.9,4.9
1528,xxxxae,2006JJ00,,,,,132.8,61.9,0.1,4.8,,42.0,7.2,5.1,5.1
1529,xxxxae,2007JJ00,,,,,129.7,55.2,0.1,4.5,,42.8,6.7,5.3,5.3
1530,xxxxae,2008JJ00,,,,,125.8,40.8,0.1,4.0,,43.5,6.4,4.9,4.9
1531,xxxxae,2009JJ00,,,,,118.3,39.5,0.1,3.8,,41.6,6.1,4.6,4.6
1532,xxxxae,2010JJ00,,,,,108.6,35.4,0.1,3.5,,40.1,5.7,4.3,4.3
1533,xxxxae,2011JJ00,,,,,118.2,25.9,0.1,3.4,,40.8,5.7,3.7,3.7
1534,xxxxae,2012JJ00,,,,,112.6,24.7,0.1,3.2,,40.0,5.4,3.6,3.6
1535,xxxxae,2013JJ00,,,,,111.5,24.7,0.1,3.2,,40.5,5.4,3.6,3.6
1536,999935,1990JJ00,,,,,675.8,182.2,122.5,27.6,,97.2,22.4,10.1,10.1
1537,999935,1991JJ00,,,,,677.6,142.9,122.6,26.4,,103.7,23.4,10.0,10.0
1538,999935,1992JJ00,,,,,689.6,148.7,122.6,26.9,,100.3,21.8,10.2,10.2
1539,999935,1993JJ00,,,,,698.1,152.8,122.7,27.2,,107.1,22.4,10.2,10.2
1540,999935,1994JJ00,,,,,698.9,157.4,107.4,26.4,,112.9,22.8,10.6,10.6
1541,999935,1995JJ00,,,,,678.4,157.8,104.1,25.8,,120.8,23.4,10.3,10.3
1542,999935,1996JJ00,,,,,649.0,158.1,63.2,22.8,,110.7,20.4,10.0,10.0
1543,999935,1997JJ00,,,,,640.7,160.5,63.3,22.7,,120.0,20.8,10.4,10.4
1544,999935,1998JJ00,,,,,638.2,159.4,90.5,24.2,,108.8,18.0,10.8,10.8
1545,999935,1999JJ00,,,,,645.5,176.7,76.4,24.1,,112.3,17.8,12.2,12.2
1546,999935,2000JJ00,,,,,652.9,164.4,71.0,23.5,,110.1,17.0,12.7,12.7
1547,999935,2001JJ00,,,,,636.3,160.3,69.7,22.9,,103.8,15.5,11.8,11.8
1548,999935,2002JJ00,,,,,612.4,145.6,71.5,22.1,,95.2,13.7,10.9,10.9
1549,999935,2003JJ00,,,,,620.2,149.9,71.5,22.4,,92.4,12.9,10.9,10.9
1550,999935,2004JJ00,,,,,588.8,147.0,77.5,22.0,,87.0,11.7,10.5,10.5
1551,999935,2005JJ00,,,,,594.9,150.8,77.5,22.2,,90.1,11.7,11.0,11.0
1552,999935,2006JJ00,,,,,555.7,127.6,77.5,20.6,,85.5,10.5,9.2,9.2
1553,999935,2007JJ00,,,,,577.2,119.5,77.6,20.8,,89.8,11.0,9.3,9.3
1554,999935,2008JJ00,,,,,589.2,107.8,77.5,20.7,,88.8,11.1,8.8,8.8
1555,999935,2009JJ00,,,,,572.0,103.9,77.5,20.2,,84.6,10.1,8.6,8.6
1556,999935,2010JJ00,,,,,544.7,92.9,77.5,19.3,,78.9,9.0,7.8,7.8
1557,999935,2011JJ00,,,,,533.7,75.1,77.5,18.5,,77.5,8.7,6.1,6.1
1558,999935,2012JJ00,,,,,539.5,77.0,77.5,18.7,,76.5,8.7,6.3,6.3
1559,999935,2013JJ00,,,,,547.9,78.9,77.5,18.9,,76.7,8.7,6.3,6.3
1560,xxxxaj,1990JJ00,,,,,492.2,112.7,122.4,21.4,,,,,
1561,xxxxaj,1991JJ00,,,,,492.2,76.8,122.4,20.3,,,,,
1562,xxxxaj,1992JJ00,,,,,492.2,76.8,122.4,20.3,,,,,
1563,xxxxaj,1993JJ00,,,,,492.2,76.8,122.4,20.3,,,,,
1564,xxxxaj,1994JJ00,,,,,483.0,76.8,107.1,19.2,,,,,
1565,xxxxaj,1995JJ00,,,,,460.0,76.8,103.7,18.5,,,,,
1566,xxxxaj,1996JJ00,,,,,431.0,76.8,62.9,15.5,,,,,
1567,xxxxaj,1997JJ00,,,,,411.7,76.8,62.9,15.0,,,,,
1568,xxxxaj,1998JJ00,,,,,395.6,64.9,90.1,15.9,,,,,
1569,xxxxaj,1999JJ00,,,,,374.7,64.9,76.0,14.6,,,,,
1570,xxxxaj,2000JJ00,,,,,375.5,53.0,70.5,14.0,,,,,
1571,xxxxaj,2001JJ00,,,,,362.3,54.8,69.2,13.7,,,,,
1572,xxxxaj,2002JJ00,,,,,351.9,47.0,71.1,13.3,,,,,
1573,xxxxaj,2003JJ00,,,,,351.9,47.0,71.1,13.3,,,,,
1574,xxxxaj,2004JJ00,,,,,314.9,41.7,77.1,12.7,,,,,
1575,xxxxaj,2005JJ00,,,,,314.9,41.7,77.1,12.7,,,,,
1576,xxxxaj,2006JJ00,,,,,314.9,41.7,77.1,12.7,,,,,
1577,xxxxaj,2007JJ00,,,,,314.9,41.7,77.1,12.7,,,,,
1578,xxxxaj,2008JJ00,,,,,314.9,41.7,77.1,12.7,,,,,
1579,xxxxaj,2009JJ00,,,,,314.9,41.7,77.1,12.7,,,,,
1580,xxxxaj,2010JJ00,,,,,314.9,41.7,77.1,12.7,,,,,
1581,xxxxaj,2011JJ00,,,,,314.9,41.7,77.1,12.7,,,,,
1582,xxxxaj,2012JJ00,,,,,314.9,41.7,77.1,12.7,,,,,
1583,xxxxaj,2013JJ00,,,,,314.9,41.7,77.1,12.7,,,,,
1584,xxxxai,1990JJ00,,,,,183.6,69.5,0.1,6.2,,97.2,22.4,10.1,10.1
1585,xxxxai,1991JJ00,,,,,185.4,66.1,0.2,6.1,,103.7,23.4,10.0,10.0
1586,xxxxai,1992JJ00,,,,,197.4,71.9,0.2,6.6,,100.3,21.8,10.2,10.2
1587,xxxxai,1993JJ00,,,,,205.9,76.0,0.3,6.9,,107.1,22.4,10.2,10.2
1588,xxxxai,1994JJ00,,,,,215.9,80.6,0.3,7.2,,112.9,22.8,10.6,10.6
1589,xxxxai,1995JJ00,,,,,218.4,81.0,0.4,7.3,,120.8,23.4,10.3,10.3
1590,xxxxai,1996JJ00,,,,,218.0,81.3,0.3,7.3,,110.7,20.4,10.0,10.0
1591,xxxxai,1997JJ00,,,,,229.0,83.7,0.4,7.6,,120.0,20.8,10.4,10.4
1592,xxxxai,1998JJ00,,,,,242.6,94.5,0.4,8.2,,108.8,18.0,10.8,10.8
1593,xxxxai,1999JJ00,,,,,270.8,111.8,0.4,9.4,,112.3,17.8,12.2,12.2
1594,xxxxai,2000JJ00,,,,,277.4,111.4,0.5,9.5,,110.1,17.0,12.7,12.7
1595,xxxxai,2001JJ00,,,,,274.0,105.5,0.5,9.3,,103.8,15.5,11.8,11.8
1596,xxxxai,2002JJ00,,,,,260.5,98.6,0.4,8.8,,95.2,13.7,10.9,10.9
1597,xxxxai,2003JJ00,,,,,268.3,102.9,0.4,9.1,,92.4,12.9,10.9,10.9
1598,xxxxai,2004JJ00,,,,,273.9,105.3,0.4,9.3,,87.0,11.7,10.5,10.5
1599,xxxxai,2005JJ00,,,,,280.0,109.1,0.4,9.5,,90.1,11.7,11.0,11.0
1600,xxxxai,2006JJ00,,,,,240.8,85.9,0.4,7.9,,85.5,10.5,9.2,9.2
1601,xxxxai,2007JJ00,,,,,262.3,77.8,0.5,8.2,,89.8,11.0,9.3,9.3
1602,xxxxai,2008JJ00,,,,,274.3,66.1,0.4,8.1,,88.8,11.1,8.8,8.8
1603,xxxxai,2009JJ00,,,,,257.1,62.2,0.4,7.6,,84.6,10.1,8.6,8.6
1604,xxxxai,2010JJ00,,,,,229.8,51.2,0.4,6.6,,78.9,9.0,7.8,7.8
1605,xxxxai,2011JJ00,,,,,218.8,33.4,0.4,5.8,,77.5,8.7,6.1,6.1
1606,xxxxai,2012JJ00,,,,,224.6,35.3,0.4,6.0,,76.5,8.7,6.3,6.3
1607,xxxxai,2013JJ00,,,,,233.0,37.2,0.4,6.3,,76.7,8.7,6.3,6.3
1608,xxxxak,1990JJ00,177841.0,57.4,1227.2,228303.0,,,,,,,,,
1609,xxxxak,1991JJ00,183611.0,58.1,1244.0,233739.0,,,,,,,,,
1610,xxxxak,1992JJ00,182914.0,59.1,1227.2,233666.0,,,,,,,,,
1611,xxxxak,1993JJ00,188434.0,60.1,1210.5,239735.0,,,,,,,,,
1612,xxxxak,1994JJ00,189316.0,58.4,1174.4,240614.0,,,,,,,,,
1613,xxxxak,1995JJ00,194189.0,58.0,1161.7,244781.0,,,,,,,,,
1614,xxxxak,1996JJ00,202068.0,58.0,1132.9,253810.0,,,,,,,,,
1615,xxxxak,1997JJ00,198264.0,57.2,1080.0,249448.0,,,,,,,,,
1616,xxxxak,1998JJ00,200826.0,55.3,1044.2,251271.0,,,,,,,,,
1617,xxxxak,1999JJ00,197524.0,53.0,993.1,241466.0,,,,,,,,,
1618,xxxxak,2000JJ00,200235.0,51.3,952.7,241870.0,,,,,,,,,
1619,xxxxak,2001JJ00,206064.0,48.1,913.9,243495.0,,,,,,,,,
1620,xxxxak,2002JJ00,205828.0,45.4,859.1,242024.0,,,,,,,,,
1621,xxxxak,2003JJ00,209093.0,45.2,818.2,242594.0,,,,,,,,,
1622,xxxxak,2004JJ00,211509.0,46.5,795.3,244779.0,,,,,,,,,
1623,xxxxak,2005JJ00,208293.0,45.6,769.5,240557.0,,,,,,,,,
1624,xxxxak,2006JJ00,203162.0,45.1,753.7,235142.0,,,,,,,,,
1625,xxxxak,2007JJ00,205321.0,39.4,759.5,235811.0,,,,,,,,,
1626,xxxxak,2008JJ00,209871.0,26.8,770.7,236690.0,,,,,,,,,
1627,xxxxak,2009JJ00,205053.0,26.0,768.2,231635.0,,,,,,,,,
1628,xxxxak,2010JJ00,216013.0,25.6,764.6,242628.0,,,,,,,,,
1629,xxxxak,2011JJ00,203449.0,25.3,732.3,229103.0,,,,,,,,,
1630,xxxxak,2012JJ00,203180.0,24.8,717.8,228332.0,,,,,,,,,
1631,xxxxak,2013JJ00,202837.0,25.6,723.8,228425.0,,,,,,,,,
1632,xxxxal,1990JJ00,,,,,,,,,6198.1,,,,
1633,xxxxal,1991JJ00,,,,,,,,,5111.6,,,,
1634,xxxxal,1992JJ00,,,,,,,,,4025.0,,,,
1635,xxxxal,1993JJ00,,,,,,,,,2938.5,,,,
1636,xxxxal,1994JJ00,,,,,,,,,1852.0,,,,
1637,xxxxal,1995JJ00,,,,,,,,,765.5,,,,
1638,xxxxal,1996JJ00,,,,,,,,,520.6,,,,
1639,xxxxal,1997JJ00,,,,,,,,,397.1,,,,
1640,xxxxal,1998JJ00,,,,,,,,,274.5,,,,
1641,xxxxal,1999JJ00,,,,,,,,,276.3,,,,
1642,xxxxal,2000JJ00,,,,,,,,,260.1,,,,
1643,xxxxal,2001JJ00,,,,,,,,,246.3,,,,
1644,xxxxal,2002JJ00,,,,,,,,,219.4,,,,
1645,xxxxal,2003JJ00,,,,,,,,,184.4,,,,
1646,xxxxal,2004JJ00,,,,,,,,,178.2,,,,
1647,xxxxal,2005JJ00,,,,,,,,,172.9,,,,
1648,xxxxal,2006JJ00,,,,,,,,,169.3,,,,
1649,xxxxal,2007JJ00,,,,,,,,,160.6,,,,
1650,xxxxal,2008JJ00,,,,,,,,,153.9,,,,
1651,xxxxal,2009JJ00,,,,,,,,,143.9,,,,
1652,xxxxal,2010JJ00,,,,,,,,,136.7,,,,
1653,xxxxal,2011JJ00,,,,,,,,,133.0,,,,
1654,xxxxal,2012JJ00,,,,,,,,,125.3,,,,
1655,xxxxal,2013JJ00,,,,,,,,,123.7,,,,
1656,999936,1990JJ00,,,,,290.4,222.1,250.2,28.0,,,,,
1657,999936,1991JJ00,,,,,265.3,194.9,254.3,26.8,,,,,
1658,999936,1992JJ00,,,,,259.0,189.9,193.6,23.0,,,,,
1659,999936,1993JJ00,,,,,240.3,182.4,207.7,23.1,,,,,
1660,999936,1994JJ00,,,,,215.6,170.1,188.6,21.1,,,,,
1661,999936,1995JJ00,,,,,221.4,169.5,125.4,17.5,,,,,
1662,999936,1996JJ00,,,,,231.2,163.5,126.3,17.6,,,,,
1663,999936,1997JJ00,,,,,219.7,152.0,125.9,16.9,,,,,
1664,999936,1998JJ00,,,,,218.1,159.1,82.4,14.6,,,,,
1665,999936,1999JJ00,,,,,243.8,151.5,99.8,15.9,,,,,
1666,999936,2000JJ00,,,,,226.1,154.5,118.1,16.7,,,,,
1667,999936,2001JJ00,,,,,231.5,152.1,113.4,16.5,,,,,
1668,999936,2002JJ00,,,,,230.7,152.5,105.3,16.0,,,,,
1669,999936,2003JJ00,,,,,225.8,147.2,101.0,15.4,,,,,
1670,999936,2004JJ00,,,,,257.4,154.4,90.4,15.7,,,,,
1671,999936,2005JJ00,,,,,245.6,155.2,89.4,15.4,,,,,
1672,999936,2006JJ00,,,,,239.1,158.0,90.0,15.4,,,,,
1673,999936,2007JJ00,,,,,213.7,147.1,89.7,14.5,,,,,
1674,999936,2008JJ00,,,,,198.9,121.8,76.3,12.6,,,,,
1675,999936,2009JJ00,,,,,166.7,107.1,74.3,11.3,,,,,
1676,999936,2010JJ00,,,,,154.8,99.3,73.1,10.8,,,,,
1677,999936,2011JJ00,,,,,151.2,88.7,70.8,10.2,,,,,
1678,999936,2012JJ00,,,,,135.4,87.7,65.5,9.5,,,,,
1679,999936,2013JJ00,,,,,128.1,84.6,67.4,9.4,,,,,
1680,xxxxan,1990JJ00,,,,,,,,,,1158.7,484.3,75.3,75.3
1681,xxxxan,1991JJ00,,,,,,,,,,1141.1,443.0,71.2,71.2
1682,xxxxan,1992JJ00,,,,,,,,,,1161.7,419.1,68.0,68.0
1683,xxxxan,1993JJ00,,,,,,,,,,1120.1,393.1,64.2,64.2
1684,xxxxan,1994JJ00,,,,,,,,,,1053.3,368.7,60.3,60.3
1685,xxxxan,1995JJ00,,,,,,,,,,962.1,343.9,57.6,57.6
1686,xxxxan,1996JJ00,,,,,,,,,,945.1,324.1,52.3,52.3
1687,xxxxan,1997JJ00,,,,,,,,,,899.9,294.4,49.6,49.6
1688,xxxxan,1998JJ00,,,,,,,,,,880.3,279.9,48.4,48.4
1689,xxxxan,1999JJ00,,,,,,,,,,856.5,265.5,47.4,47.4
1690,xxxxan,2000JJ00,,,,,,,,,,829.9,244.1,47.6,47.6
1691,xxxxan,2001JJ00,,,,,,,,,,803.1,216.0,46.0,46.0
1692,xxxxan,2002JJ00,,,,,,,,,,773.0,202.3,45.8,45.8
1693,xxxxan,2003JJ00,,,,,,,,,,747.0,185.9,42.9,42.9
1694,xxxxan,2004JJ00,,,,,,,,,,755.0,174.3,41.9,41.9
1695,xxxxan,2005JJ00,,,,,,,,,,720.8,178.0,41.0,41.0
1696,xxxxan,2006JJ00,,,,,,,,,,714.0,170.4,40.6,40.6
1697,xxxxan,2007JJ00,,,,,,,,,,695.6,168.1,39.5,39.5
1698,xxxxan,2008JJ00,,,,,,,,,,699.8,165.8,37.9,37.9
1699,xxxxan,2009JJ00,,,,,,,,,,648.5,155.0,35.9,35.9
1700,xxxxan,2010JJ00,,,,,,,,,,645.4,154.9,34.8,34.8
1701,xxxxan,2011JJ00,,,,,,,,,,625.0,154.0,33.5,33.5
1702,xxxxan,2012JJ00,,,,,,,,,,603.2,151.1,31.8,31.8
1703,xxxxan,2013JJ00,,,,,,,,,,629.1,152.5,31.6,31.6
1704,999937,1990JJ00,177841.0,57.4,1227.2,228303.0,966.2,404.3,372.7,55.6,6198.1,1255.9,506.6,85.4,85.4
1705,999937,1991JJ00,183611.0,58.1,1244.0,233739.0,942.9,337.8,376.8,53.2,5111.6,1244.8,466.4,81.2,81.2
1706,999937,1992JJ00,182914.0,59.1,1227.2,233666.0,948.5,338.6,316.2,49.8,4025.0,1262.0,440.9,78.1,78.1
1707,999937,1993JJ00,188434.0,60.1,1210.5,239735.0,938.4,335.2,330.3,50.3,2938.5,1227.2,415.5,74.4,74.4
1708,999937,1994JJ00,189316.0,58.4,1174.4,240614.0,914.4,327.5,296.0,47.5,1852.0,1166.2,391.5,70.9,70.9
1709,999937,1995JJ00,194189.0,58.0,1161.7,244781.0,899.8,327.3,229.5,43.3,765.5,1082.9,367.2,67.9,67.9
1710,999937,1996JJ00,202068.0,58.0,1132.9,253810.0,880.1,321.7,189.6,40.3,520.6,1055.8,344.5,62.3,62.3
1711,999937,1997JJ00,198264.0,57.2,1080.0,249448.0,860.4,312.5,189.2,39.6,397.1,1019.8,315.2,60.0,60.0
1712,999937,1998JJ00,200826.0,55.3,1044.2,251271.0,856.3,318.4,172.9,38.7,274.5,989.0,297.9,59.1,59.1
1713,999937,1999JJ00,197524.0,53.0,993.1,241466.0,889.3,328.2,176.2,40.0,276.3,968.8,283.3,59.6,59.6
1714,999937,2000JJ00,200235.0,51.3,952.7,241870.0,879.0,318.9,189.0,40.2,260.1,940.0,261.1,60.3,60.3
1715,999937,2001JJ00,206064.0,48.1,913.9,243495.0,867.8,312.4,183.1,39.4,246.3,906.9,231.5,57.8,57.8
1716,999937,2002JJ00,205828.0,45.4,859.1,242024.0,843.1,298.2,176.8,38.0,219.4,868.2,216.0,56.7,56.7
1717,999937,2003JJ00,209093.0,45.2,818.2,242594.0,846.0,297.1,172.5,37.8,184.4,839.4,198.8,53.8,53.8
1718,999937,2004JJ00,211509.0,46.5,795.3,244779.0,846.2,301.3,167.9,37.7,178.2,841.9,186.0,52.4,52.4
1719,999937,2005JJ00,208293.0,45.6,769.5,240557.0,840.4,306.0,166.9,37.7,172.9,810.9,189.7,52.0,52.0
1720,999937,2006JJ00,203162.0,45.1,753.7,235142.0,794.8,285.5,167.5,36.1,169.3,799.5,180.9,49.8,49.8
1721,999937,2007JJ00,205321.0,39.4,759.5,235811.0,790.9,266.6,167.2,35.4,160.6,785.4,179.2,48.8,48.8
1722,999937,2008JJ00,209871.0,26.8,770.7,236690.0,788.1,229.6,153.8,33.4,153.9,788.6,176.9,46.7,46.7
1723,999937,2009JJ00,205053.0,26.0,768.2,231635.0,738.7,211.0,151.8,31.6,143.9,733.1,165.2,44.5,44.5
1724,999937,2010JJ00,216013.0,25.6,764.6,242628.0,699.5,192.2,150.6,30.1,136.7,724.4,164.0,42.6,42.6
1725,999937,2011JJ00,203449.0,25.3,732.3,229103.0,684.9,163.8,148.4,28.7,133.0,702.5,162.7,39.6,39.6
1726,999937,2012JJ00,203180.0,24.8,717.8,228332.0,674.9,164.7,143.0,28.2,125.3,679.8,159.7,38.1,38.1
1727,999937,2013JJ00,202837.0,25.6,723.8,228425.0,676.0,163.5,144.9,28.3,123.7,705.7,161.2,37.8,37.8
