ID,Leeftijd,Marges,RegioS,ErvarenGezondheidGoedZeerGoed_1,AngstOfDepressiegevoelensMHI576_2,EenOfMeerLangdurigeAandoeningen_3,EenOfMeerLichamelijkeBeperkingen_4,BeperkingInHoren65JaarOfOuder_5,BeperkingInZien65JaarOfOuder_6,BeperkingInBewegen65JaarOfOuder_7,Ondergewicht_8,NormaalGewicht_9,Overgewicht_10,MatigOvergewicht_11,ErnstigOvergewichtObesitas_12,VoldoetAanBeweegrichtlijnen_13,WekelijkseSporters_14,Mantelzorger_15,ZwaarBelasteMantelzorgers_16,UrenMantelzorgPerWeek_17,Rokers_18,VoldoetAanRichtlijnAlcoholgebruik_19,OvermatigeDrinkersOnderBevolking_20
2142,53115,MBG0095,GM0575,86.9,49.2,33.4,,,,,3.5,60.0,50.4,40.1,14.1,55.6,71.5,16.1,,,23.6,44.1,8.9
2143,53115,MBG0095,GM0820,87.5,53.5,33.5,,,,,2.7,64.4,48.3,35.4,17.6,53.0,75.5,17.2,,,16.7,45.2,7.7
2144,53115,MBG0095,GM0302,83.2,51.3,30.8,,,,,3.9,56.9,51.2,36.2,18.5,58.0,62.5,23.3,31.0,15.1,17.3,58.6,5.7
2145,53115,MBG0095,GM0579,85.3,51.8,28.6,,,,,3.9,62.0,44.1,35.3,11.4,62.4,75.5,15.0,,,13.7,45.5,5.9
2146,53115,MBG0095,GM0823,85.7,45.5,29.4,,,,,5.5,55.6,53.3,38.2,19.3,56.2,71.7,20.4,,,18.1,34.6,12.1
2147,53115,MBG0095,GM0824,85.8,46.9,37.5,,,,,2.7,57.3,52.3,39.0,16.8,56.1,70.6,18.4,,,16.9,35.2,8.2
2148,53115,MBG0095,GM1895,77.1,53.6,40.0,,,,,4.6,42.0,67.5,46.4,26.3,50.0,58.3,22.8,,,24.4,54.1,7.5
2149,53115,MBG0095,GM0269,81.4,53.0,34.8,,,,,4.2,52.4,55.6,40.7,18.5,55.1,56.6,22.4,,,17.9,55.0,8.8
2150,53115,MBG0095,GM0173,85.2,41.8,31.9,,,,,4.2,51.2,56.0,39.6,19.9,61.1,70.1,19.6,,,23.1,34.3,12.6
2151,53115,MBG0095,GM1773,85.7,43.5,30.9,,,,,2.1,50.6,59.9,40.7,23.8,57.0,66.6,22.7,,,21.4,40.1,8.5
2152,53115,MBG0095,GM0175,87.7,46.7,27.3,,,,,1.9,56.5,52.0,37.7,17.5,58.0,63.8,18.4,,,21.2,41.8,12.0
2153,53115,MBG0095,GM1586,87.3,48.2,31.0,,,,,4.3,55.2,53.6,39.9,17.6,58.0,71.9,24.1,,,20.8,31.6,15.8
2154,53115,MBG0095,GM0826,80.9,54.2,34.2,,,,,3.0,50.9,57.1,43.3,17.2,51.8,69.0,18.3,39.2,9.7,18.4,43.3,6.4
2155,53115,MBG0095,GM0085,79.8,45.4,35.2,,,,,4.6,49.7,60.3,40.5,24.9,54.7,63.2,20.6,,,21.8,53.5,6.1
2156,53115,MBG0095,GM0431,80.9,57.0,34.7,,,,,3.0,57.4,51.7,40.5,14.4,56.1,73.9,15.9,,,17.0,46.4,6.4
2157,53115,MBG0095,GM0432,79.0,49.2,34.8,,,,,5.1,55.7,54.0,44.4,13.4,60.7,66.9,17.0,,,21.3,44.4,9.7
2158,53115,MBG0095,GM0086,85.2,45.7,34.4,,,,,4.2,57.0,52.7,35.6,21.4,48.0,59.1,21.7,,,18.0,49.2,10.2
2159,53115,MBG0095,GM0828,79.9,52.1,33.7,,,,,4.1,50.0,55.1,37.6,20.2,47.9,63.6,18.4,33.4,9.7,24.2,44.4,10.1
2160,53115,MBG0095,GM1509,79.8,51.5,35.7,,,,,3.2,46.3,61.6,41.3,24.0,53.4,61.3,19.9,35.8,7.3,19.5,42.0,6.3
2161,53115,MBG0095,GM0437,84.1,48.6,30.5,,,,,2.9,63.2,44.1,35.3,11.6,65.6,78.5,13.7,,,18.8,39.1,8.1
2162,53115,MBG0095,GM0589,85.9,48.3,30.2,,,,,3.3,59.3,49.5,36.6,16.3,53.9,68.0,19.7,,,23.3,41.5,9.0
2163,53115,MBG0095,GM1734,82.0,48.1,34.9,,,,,5.4,51.0,55.6,40.6,18.6,53.3,66.3,18.1,,,18.8,45.1,5.4
2164,53115,MBG0095,GM0590,76.6,53.9,38.8,,,,,2.6,42.6,65.0,40.9,28.5,46.2,56.1,22.6,32.0,8.0,22.6,55.2,6.7
2165,53115,MBG0095,GM1894,83.3,48.1,32.2,,,,,3.2,53.2,54.0,38.2,18.9,56.4,65.2,18.7,23.1,9.5,18.9,35.8,10.2
2166,53115,MBG0095,GM0765,76.2,51.7,48.1,,,,,7.1,36.1,75.0,44.7,37.9,41.3,50.2,19.3,,,29.0,61.7,10.0
2167,53115,MBG0095,GM1926,85.7,47.2,33.3,,,,,4.5,59.1,48.4,35.6,16.1,55.9,70.1,15.7,,,15.3,48.3,4.1
2168,53115,MBG0095,GM0439,78.3,54.1,33.1,,,,,3.3,51.0,55.5,38.5,20.1,50.6,62.6,16.6,30.3,14.8,23.4,49.0,7.5
2169,53115,MBG0095,GM0273,82.1,48.8,31.0,,,,,3.9,55.7,52.5,39.0,17.1,51.3,61.7,20.2,,,22.1,52.9,8.9
2170,53115,MBG0095,GM0177,88.9,44.5,32.3,,,,,2.5,59.0,51.1,38.7,16.2,59.2,73.5,19.4,34.9,21.3,20.6,36.1,12.6
2171,53115,MBG0095,GM0703,84.4,48.6,33.3,,,,,4.1,50.8,59.7,43.8,20.8,50.3,59.8,19.7,,,22.1,64.5,7.3
2172,53115,MBG0095,GM0274,83.3,49.8,34.6,,,,,2.1,57.7,48.3,35.8,14.8,55.7,68.7,16.8,28.7,14.6,16.9,47.2,6.8
2173,53115,MBG0095,GM0339,87.7,44.3,32.1,,,,,5.9,48.1,59.7,40.4,23.9,50.2,60.2,18.2,,,17.3,54.8,8.1
2174,53115,MBG0095,GM1667,81.3,47.6,34.0,,,,,1.1,56.3,57.9,40.3,23.5,51.9,67.2,15.0,,,25.1,38.9,18.8
2175,53115,MBG0095,GM0275,80.3,53.6,36.6,,,,,3.7,50.4,55.0,36.2,21.7,58.0,66.6,17.0,40.1,10.5,22.9,47.3,7.7
2176,53115,MBG0095,GM0340,82.2,51.1,34.2,,,,,4.1,55.5,50.8,34.7,18.9,48.1,58.6,21.5,35.8,13.6,15.9,53.6,6.1
2177,53115,MBG0095,GM0597,77.2,51.7,37.5,,,,,2.9,46.9,59.2,39.6,22.8,44.1,57.5,19.9,28.9,11.2,19.1,56.8,4.8
2178,53115,MBG0095,GM1742,86.1,43.6,28.0,,,,,2.2,54.2,53.5,39.2,17.4,56.9,61.5,22.0,23.2,10.1,22.2,43.8,10.3
2179,53115,MBG0095,GM0603,80.5,59.0,34.1,,,,,4.4,60.0,46.9,34.3,15.8,56.5,63.6,17.8,,,21.2,52.8,3.3
2180,53115,MBG0095,GM1669,78.2,48.0,39.1,,,,,2.7,49.5,59.3,40.5,23.0,54.5,65.4,17.1,,,18.1,43.6,8.4
2181,53115,MBG0095,GM0957,77.5,52.8,36.7,,,,,2.5,54.5,53.5,40.9,15.4,54.8,65.4,16.7,41.1,15.6,24.8,42.8,7.7
2182,53115,MBG0095,GM0736,83.8,47.1,31.8,,,,,1.9,54.7,50.2,36.2,16.1,51.3,70.7,18.3,29.1,10.8,17.8,40.5,7.1
2183,53115,MBG0095,GM1674,77.6,57.1,37.3,,,,,3.8,49.6,57.6,37.8,23.5,47.0,59.1,17.7,24.9,13.4,25.3,45.5,7.7
2184,53115,MBG0095,GM0599,72.9,58.7,32.1,,,,,2.5,51.5,48.7,32.2,17.3,51.2,61.3,10.4,27.4,13.0,24.7,49.5,5.9
2185,53115,MBG0095,GM0277,93.3,44.3,34.3,,,,,9.5,61.2,56.2,46.8,17.4,63.2,86.6,23.3,,,17.9,41.0,13.8
2186,53115,MBG0095,GM0840,78.8,57.1,32.1,,,,,9.9,50.1,60.7,41.9,24.5,47.1,61.5,21.4,,,26.8,40.8,11.4
2187,53115,MBG0095,GM0441,82.8,45.3,34.3,,,,,3.9,51.1,57.4,40.9,20.5,54.4,70.3,14.2,,,19.9,34.3,8.5
2188,53115,MBG0095,GM0279,85.2,50.3,30.5,,,,,2.6,53.9,56.9,40.5,21.0,52.0,61.7,18.0,,,18.8,47.7,10.3
2189,53115,MBG0095,GM0606,73.7,56.8,35.0,,,,,1.6,48.2,57.8,39.3,21.2,48.6,58.5,15.4,40.2,15.3,22.9,55.4,6.2
2190,53115,MBG0095,GM0088,,,,,,,,,,,,,,,,,,,,
2191,53115,MBG0095,GM1676,83.9,51.1,36.1,,,,,5.1,59.3,49.7,30.9,22.8,52.8,55.4,21.7,,,22.2,50.6,6.6
2192,53115,MBG0095,GM0965,78.4,48.7,35.8,,,,,,56.5,56.1,37.6,23.6,45.5,61.9,19.3,,,15.9,50.8,6.4
2193,53115,MBG0095,GM0845,86.6,47.5,31.6,,,,,3.0,53.4,56.4,44.8,15.4,52.2,70.5,17.9,,,20.3,36.4,9.7
2194,53115,MBG0095,GM1883,75.6,54.0,34.4,,,,,2.0,46.5,59.0,39.8,21.8,47.2,61.3,18.7,32.4,13.0,18.5,48.0,5.8
2195,53115,MBG0095,GM0610,80.6,56.8,32.7,,,,,8.2,48.6,58.7,40.8,22.9,45.8,62.5,20.1,,,23.4,56.4,8.0
2196,53115,MBG0095,GM1714,80.1,54.2,42.4,,,,,5.2,54.6,55.3,39.8,19.7,56.4,57.9,15.9,,,26.5,46.4,14.8
2197,53115,MBG0095,GM0090,75.0,49.9,42.2,,,,,4.2,51.2,55.9,34.5,25.1,52.7,64.1,18.1,,,20.7,50.7,9.5
2198,53115,MBG0095,GM0342,81.5,49.5,37.4,,,,,2.9,57.0,51.9,39.9,15.7,55.6,70.5,20.1,,,14.6,45.6,8.6
2199,53115,MBG0095,GM0847,88.3,45.4,30.9,,,,,3.5,57.5,55.1,42.4,18.2,55.4,61.2,22.1,,,18.1,34.5,11.5
2200,53115,MBG0095,GM0848,83.0,53.4,34.3,,,,,4.4,52.6,56.7,40.7,20.2,52.9,71.3,18.7,,,17.8,44.4,6.5
2201,53115,MBG0095,GM0037,76.3,55.3,38.3,,,,,3.6,44.6,67.2,43.3,29.7,46.7,56.3,20.4,,,28.1,48.9,8.9
2202,53115,MBG0095,GM0180,88.7,43.3,25.1,,,,,3.7,65.6,44.0,32.6,15.3,53.1,61.6,18.9,,,19.8,45.7,8.3
2203,53115,MBG0095,GM0532,79.9,47.4,33.5,,,,,2.6,57.6,53.5,38.5,19.4,60.1,67.6,13.7,,,19.8,40.7,12.2
2204,53115,MBG0095,GM0851,78.8,55.3,38.2,,,,,6.7,52.0,59.3,40.6,23.8,46.7,68.1,17.9,,,26.1,50.5,11.7
2205,53115,MBG0095,GM1708,80.2,53.0,32.1,,,,,4.2,53.4,54.0,38.2,19.0,52.8,65.4,17.9,38.5,8.5,22.8,42.0,12.7
2206,53115,MBG0095,GM0971,76.7,54.0,37.9,,,,,3.8,45.4,62.6,41.9,24.9,47.9,63.0,18.1,,,16.0,44.4,6.1
2207,53115,MBG0095,GM1904,82.8,49.9,33.4,,,,,2.0,55.5,51.9,37.9,17.1,57.0,71.4,15.8,40.0,13.9,17.5,46.5,6.2
2208,53115,MBG0095,GM1900,83.1,39.6,33.5,,,,,1.9,52.9,54.2,40.0,17.0,56.4,65.4,18.5,28.3,6.9,20.9,40.5,7.7
2209,53115,MBG0095,GM0715,75.0,57.2,40.1,,,,,5.0,50.0,59.9,38.8,26.3,49.0,57.5,24.1,,,29.3,50.3,7.8
2210,53115,MBG0095,GM0093,91.5,43.2,33.1,,,,,7.2,56.1,62.6,49.0,22.1,80.6,68.6,16.0,,,24.7,26.9,19.1
2211,53115,MBG0095,GM0448,77.7,48.6,36.2,,,,,3.6,53.6,56.4,44.4,16.0,63.6,65.9,19.8,,,17.4,45.7,9.6
2212,53115,MBG0095,GM1525,83.8,51.8,35.4,,,,,4.1,55.4,52.9,36.8,20.0,57.6,69.1,17.7,,,17.5,44.6,7.8
2213,53115,MBG0095,GM0716,79.5,54.1,33.8,,,,,2.3,55.3,55.5,37.0,22.8,50.8,55.4,18.3,,,27.3,53.1,8.0
2214,53115,MBG0095,GM0281,73.9,53.5,36.2,,,,,4.2,44.1,61.6,41.2,23.7,46.9,59.5,18.1,37.0,10.5,26.4,55.4,6.6
2215,53115,MBG0095,GM0855,77.3,56.2,34.7,,,,,3.6,52.1,51.8,36.8,17.1,53.7,67.6,12.7,31.8,13.6,25.6,41.7,9.6
2216,53115,MBG0095,GM0183,89.6,38.6,27.1,,,,,2.3,54.3,52.7,40.7,14.6,59.1,71.5,17.5,25.6,6.5,22.3,27.9,17.5
2217,53115,MBG0095,GM1700,82.4,48.7,31.3,,,,,4.0,51.2,56.5,37.4,22.8,47.4,59.3,18.6,,,23.2,41.7,12.1
2218,53115,MBG0095,GM1730,84.4,52.0,34.6,,,,,2.4,60.9,48.5,34.4,18.0,62.0,70.2,22.2,45.5,9.8,17.5,45.9,7.0
2219,53115,MBG0095,GM0737,81.3,48.2,39.7,,,,,5.0,50.6,58.1,41.3,21.4,55.5,61.6,15.9,,,21.7,42.9,12.0
2220,53115,MBG0095,GM0450,82.8,48.8,33.2,,,,,3.3,59.2,50.7,36.8,17.6,58.6,73.0,17.5,,,14.9,41.3,10.0
2221,53115,MBG0095,GM0451,80.5,48.3,34.3,,,,,3.3,54.9,50.7,37.1,16.3,54.0,69.1,16.3,42.2,15.8,19.8,47.6,7.6
2222,53115,MBG0095,GM0184,84.6,39.6,26.4,,,,,3.1,54.9,53.6,37.7,19.4,61.6,61.8,20.0,,,24.9,61.2,5.7
2223,53115,MBG0095,GM0344,82.1,54.4,27.8,,,,,2.9,66.2,34.2,24.9,10.2,62.6,76.0,9.8,31.5,10.7,21.3,36.7,7.1
2224,53115,MBG0095,GM1581,85.0,45.8,31.1,,,,,1.8,63.4,41.8,31.7,11.9,57.9,72.8,18.7,29.1,7.2,11.6,46.1,5.9
2225,53115,MBG0095,GM0981,77.5,59.6,37.0,,,,,6.2,54.3,58.3,39.9,24.0,52.2,65.7,20.0,,,29.1,51.2,5.6
2226,53115,MBG0095,GM0994,77.7,52.0,36.0,,,,,5.8,50.6,56.7,42.5,17.9,51.0,66.8,21.7,,,20.1,41.9,7.0
2227,53115,MBG0095,GM0858,85.2,51.6,31.6,,,,,4.1,57.8,54.3,38.1,21.4,51.8,65.9,18.7,,,20.7,38.8,5.3
2228,53115,MBG0095,GM0047,81.6,59.9,41.4,,,,,3.4,42.0,68.9,41.1,33.9,53.0,57.7,20.9,,,23.2,59.8,8.0
2229,53115,MBG0095,GM0345,80.8,47.7,30.4,,,,,1.6,50.6,53.9,37.9,17.7,53.3,62.6,14.9,28.9,12.0,19.8,54.2,4.0
2230,53115,MBG0095,GM0717,82.7,44.1,36.2,,,,,3.2,59.0,50.6,39.4,14.5,64.1,61.0,21.3,,,19.1,48.2,11.0
2231,53115,MBG0095,GM0861,83.9,56.3,34.1,,,,,2.9,54.6,55.8,38.7,21.7,57.5,66.9,17.3,,,19.6,47.8,6.0
2232,53115,MBG0095,GM0453,77.4,50.0,31.6,,,,,3.2,52.7,51.3,36.1,17.2,53.1,66.0,17.2,26.7,15.6,20.9,42.3,9.2
2233,53115,MBG0095,GM0983,72.1,55.1,37.3,,,,,2.3,47.6,57.7,37.4,22.8,48.7,58.2,16.2,35.4,10.3,22.8,45.4,7.8
2234,53115,MBG0095,GM0984,78.5,52.5,33.3,,,,,2.4,50.6,56.0,39.6,19.3,52.0,65.5,19.1,31.9,11.9,21.1,43.6,7.9
2235,53115,MBG0095,GM1961,81.9,51.8,34.9,,,,,3.2,53.5,55.3,35.8,23.4,48.8,59.0,16.1,,,21.3,53.1,7.1
2236,53115,MBG0095,GM0622,76.2,55.4,35.0,,,,,1.4,45.0,60.6,40.1,23.5,48.7,59.6,16.3,35.8,16.3,24.8,53.1,5.9
2237,53115,MBG0095,GM0096,,,,,,,,,,,,,,,,,,,,
2238,53115,MBG0095,GM0718,75.8,57.6,38.9,,,,,3.8,54.4,56.6,38.0,23.1,57.9,59.6,16.6,,,25.7,57.9,7.5
2239,53115,MBG0095,GM0986,82.9,48.5,35.1,,,,,3.8,60.8,49.7,38.3,15.2,56.0,72.7,19.7,,,16.3,52.1,8.0
2240,53115,MBG0095,GM1992,79.1,48.6,35.8,,,,,3.3,46.3,57.5,38.7,21.3,46.2,64.4,17.7,35.7,12.5,21.0,48.4,5.9
2241,53115,MBG0095,GM0626,84.0,54.3,32.7,,,,,2.5,60.2,50.5,38.7,16.0,61.0,77.7,16.6,,,16.3,44.3,7.7
2242,53115,MBG0095,GM0285,88.3,48.7,29.6,,,,,3.7,56.1,53.4,39.3,18.1,58.2,68.6,22.1,,,19.7,36.1,11.9
2243,53115,MBG0095,GM0865,85.5,46.8,30.8,,,,,5.5,57.0,53.5,38.4,20.1,55.2,72.4,19.2,,,23.4,37.7,6.3
2244,53115,MBG0095,GM1949,82.8,40.7,35.6,,,,,2.0,52.0,55.8,40.3,18.9,55.3,63.2,16.1,28.8,13.2,20.8,42.9,7.0
2245,53115,MBG0095,GM0866,86.3,47.9,35.2,,,,,5.5,57.5,52.5,38.0,19.0,64.1,77.1,16.5,,,16.0,42.3,9.1
2246,53115,MBG0095,GM0867,78.5,50.2,40.0,,,,,2.5,49.0,60.2,40.6,23.6,47.2,62.2,17.9,,,21.5,51.0,9.6
2247,53115,MBG0095,GM0627,81.6,63.3,35.4,,,,,4.0,56.9,52.2,37.8,18.2,48.3,65.0,17.3,,,13.9,59.5,7.0
2248,53115,MBG0095,GM0289,82.7,61.5,31.8,,,,,6.1,65.9,36.2,26.5,11.4,72.3,74.2,9.3,42.8,,17.4,43.6,9.2
2249,53115,MBG0095,GM0629,81.9,56.1,37.6,,,,,3.9,58.1,50.0,34.0,19.7,61.6,73.8,16.0,,,18.1,42.1,6.9
2250,53115,MBG0095,GM0852,82.2,55.0,32.8,,,,,5.6,58.9,47.7,35.8,15.1,56.2,72.9,17.3,,,20.5,39.6,9.1
2251,53115,MBG0095,GM0988,78.5,49.1,34.5,,,,,3.2,55.8,49.1,34.0,17.4,53.7,62.9,14.4,28.4,7.2,17.8,43.5,7.9
2252,53115,MBG0095,GM1960,84.2,48.9,31.5,,,,,2.9,50.9,55.7,39.4,19.3,47.5,58.9,17.6,32.0,11.9,19.9,50.7,7.4
2253,53115,MBG0095,GM0668,82.4,48.3,33.0,,,,,3.5,49.7,57.8,39.8,21.7,48.2,63.1,19.6,,,20.4,40.6,8.9
2254,53115,MBG0095,GM1969,83.1,48.1,35.1,,,,,4.7,56.3,53.2,36.5,20.9,58.3,63.4,16.4,,,22.8,51.0,9.3
2255,53115,MBG0095,GM1701,84.8,48.2,34.9,,,,,4.2,58.0,53.0,40.0,17.6,53.8,65.6,22.1,,,19.7,52.5,10.9
2256,53115,MBG0095,GM0293,73.5,58.7,39.9,,,,,5.3,47.0,61.1,41.4,24.3,56.6,61.8,20.1,,,26.6,49.3,7.6
2257,53115,MBG0095,GM1950,79.8,48.9,40.5,,,,,2.6,47.3,63.6,41.9,26.9,48.4,52.8,16.6,,,23.0,48.8,11.2
2258,53115,MBG0095,GM1783,83.0,50.3,33.3,,,,,3.2,54.1,50.5,35.4,17.4,55.2,69.4,16.6,39.1,14.9,19.3,40.8,7.9
2259,53115,MBG0095,GM0098,83.5,44.3,34.4,,,,,4.2,49.2,61.1,42.8,23.2,53.7,61.6,23.4,,,22.2,41.3,9.1
2260,53115,MBG0095,GM0189,84.4,44.0,30.1,,,,,3.9,55.8,52.5,38.3,17.6,55.4,67.0,22.1,,,21.9,46.9,10.3
2261,53115,MBG0095,GM0296,81.6,48.8,32.9,,,,,2.0,48.6,58.7,41.4,20.6,54.7,70.3,17.2,35.5,9.8,18.3,43.8,6.4
2262,53115,MBG0095,GM1696,87.6,45.3,30.9,,,,,2.8,56.2,52.5,39.7,16.2,56.2,76.8,17.6,,,18.9,40.1,7.4
2263,53115,MBG0095,GM0352,80.2,46.7,33.1,,,,,3.1,52.5,55.7,38.3,20.9,52.9,63.2,20.1,,,19.0,44.5,9.1
2264,53115,MBG0095,GM0294,85.4,50.4,29.6,,,,,1.7,51.6,58.6,40.2,22.9,65.5,69.7,18.5,,,22.1,40.5,15.5
2265,53115,MBG0095,GM0873,78.7,58.6,39.0,,,,,3.7,44.6,66.7,46.0,26.6,49.8,62.6,20.8,,,23.2,54.5,11.8
2266,53115,MBG0095,GM0632,83.1,51.1,30.5,,,,,3.0,58.3,45.8,33.8,13.7,56.4,70.4,16.7,35.1,12.4,16.2,43.4,6.6
2267,53115,MBG0095,GM1690,86.1,45.3,36.6,,,,,5.9,53.3,56.8,42.3,19.4,53.9,65.9,15.0,,,21.9,44.9,11.2
2268,53115,MBG0095,GM0880,81.8,54.6,33.5,,,,,3.0,56.6,53.1,39.6,17.2,66.0,76.8,18.4,,,18.3,42.7,7.0
2269,53115,MBG0095,GM0351,82.3,51.2,32.4,,,,,3.7,58.4,49.7,36.0,17.2,48.3,68.3,19.2,,,16.5,57.4,5.9
2270,53115,MBG0095,GM0479,74.0,56.7,35.3,,,,,2.9,49.8,53.1,35.9,19.0,51.0,62.0,13.3,33.5,13.0,20.6,52.8,5.9
2271,53115,MBG0095,GM0297,86.0,50.1,29.1,,,,,4.4,50.5,56.8,42.4,17.8,49.1,61.8,20.2,,,20.6,48.3,9.2
2272,53115,MBG0095,GM0473,82.9,57.2,36.7,,,,,4.5,58.7,51.4,38.6,17.0,59.9,69.3,18.2,,,22.4,42.4,10.9
2273,53115,MBG0095,GM0050,80.1,48.5,38.2,,,,,4.4,51.9,55.9,36.3,23.7,50.6,66.5,15.8,,,18.6,50.9,6.1
2274,53115,MBG0095,GM0355,82.6,53.7,31.9,,,,,4.7,60.2,46.5,34.8,14.9,61.1,76.0,14.4,24.7,6.8,17.8,48.6,7.5
2275,53115,MBG0095,GM0299,77.6,55.3,37.9,,,,,3.2,46.3,61.8,43.3,22.3,54.2,61.9,17.8,28.6,15.1,22.0,42.6,6.3
2276,53115,MBG0095,GM0637,74.2,54.3,40.0,,,,,3.1,49.3,56.0,38.9,19.7,47.4,61.1,15.4,34.6,9.2,20.7,58.6,5.0
2277,53115,MBG0095,GM0638,87.8,43.8,32.7,,,,,5.5,57.7,50.5,35.7,18.5,63.9,78.3,15.7,,,17.8,43.6,10.8
2278,53115,MBG0095,GM1892,87.5,51.4,32.5,,,,,4.8,54.4,56.0,39.4,21.3,51.7,66.2,19.8,,,21.2,54.6,8.1
2279,53115,MBG0095,GM0879,78.6,53.7,37.5,,,,,3.5,54.7,57.7,39.4,23.8,54.3,72.1,16.8,,,18.5,34.0,11.6
2280,53115,MBG0095,GM0301,81.2,52.8,36.3,,,,,4.8,54.8,52.9,35.1,21.5,58.8,61.8,17.5,,,18.9,53.1,5.8
2281,53115,MBG0095,GM1896,83.4,46.8,30.5,,,,,2.8,50.8,58.1,39.5,22.6,52.7,57.7,24.1,36.5,17.5,16.7,50.4,6.5
2282,53115,MBG0095,GM0642,78.5,56.0,38.1,,,,,3.4,47.1,62.1,43.0,23.9,43.2,56.9,16.8,,,23.3,55.3,9.0
2283,53115,MBG0095,GM0193,83.8,51.9,31.8,,,,,1.9,58.9,49.1,35.1,17.1,64.0,72.9,17.0,36.3,11.0,19.8,45.5,8.2
2284,53115,MBG0095,CG01  ,87.2,42.1,31.3,,,,,3.5,52.0,60.3,44.2,21.5,78.0,63.4,17.7,,,23.6,27.7,15.5
2285,53115,MBG0095,GG0111,79.0,50.1,31.8,,,,,2.7,53.5,49.5,32.8,18.2,56.0,63.8,13.1,23.7,8.9,24.2,42.8,7.5
2286,53115,MBG0095,GG0706,78.5,46.4,33.7,,,,,2.3,45.8,56.5,36.7,21.5,50.0,59.1,15.1,28.1,9.1,18.3,44.7,6.2
2287,53115,MBG0095,GG1009,82.1,46.6,29.1,,,,,2.1,52.1,49.7,33.9,16.9,54.9,63.7,16.3,25.5,11.3,17.6,41.1,7.6
2288,53115,MBG0095,GG1106,80.3,45.8,29.7,,,,,2.5,50.2,50.7,34.7,17.0,56.0,64.0,15.5,22.9,9.8,19.1,39.1,8.1
2289,53115,MBG0095,GG1413,80.6,48.4,30.7,,,,,1.9,50.2,51.1,35.1,17.0,53.8,63.2,17.0,24.5,9.7,17.6,42.4,6.1
2290,53115,MBG0095,GG1911,78.9,50.5,31.0,,,,,2.4,51.7,48.7,33.8,15.7,54.6,64.1,14.2,27.1,9.4,18.5,45.7,5.1
2291,53115,MBG0095,GG2014,78.4,50.5,31.0,,,,,2.6,52.2,48.5,33.7,15.7,50.6,63.9,13.6,23.8,8.3,18.7,42.5,7.0
2292,53115,MBG0095,GG2209,77.6,49.7,33.8,,,,,2.4,46.0,57.5,38.4,21.1,49.7,60.3,13.0,33.4,13.3,18.7,54.4,3.9
2293,53115,MBG0095,GG2514,80.6,49.3,28.9,,,,,2.1,57.5,42.2,29.9,12.8,55.1,69.2,13.1,26.4,9.6,16.9,41.8,5.6
2294,53115,MBG0095,GG2707,79.1,47.8,30.6,,,,,2.1,51.2,50.3,34.9,16.4,55.0,65.2,13.5,28.8,10.8,16.3,39.7,6.8
2295,53115,MBG0095,GG3109,78.8,51.1,30.0,,,,,2.3,54.7,46.1,31.2,15.8,55.6,68.5,13.5,27.6,10.3,18.1,41.7,6.3
2296,53115,MBG0095,GG3406,78.0,58.3,29.0,,,,,2.8,60.4,40.0,29.2,11.6,61.5,71.2,9.7,31.9,12.3,22.9,41.5,7.8
2297,53115,MBG0095,GG3606,81.1,51.8,29.3,,,,,2.3,57.2,44.6,32.6,13.2,56.7,70.0,14.0,30.8,10.6,18.8,41.2,5.9
2298,53115,MBG0095,GG4506,80.4,49.9,29.3,,,,,2.2,53.0,47.4,33.3,14.8,53.3,65.2,13.3,26.9,9.3,16.6,43.1,5.9
2299,53115,MBG0095,GG4607,73.9,54.3,32.3,,,,,1.9,48.1,51.7,34.2,18.1,47.4,59.8,12.2,27.2,11.3,21.9,49.2,5.1
2300,53115,MBG0095,GG4816,78.0,52.1,31.5,,,,,2.9,47.1,54.1,36.6,18.8,46.4,58.9,17.3,25.6,11.5,19.3,50.7,5.3
2301,53115,MBG0095,GG5006,76.6,48.7,34.0,,,,,2.2,50.5,51.4,34.5,18.1,50.4,55.8,16.7,27.7,11.0,20.4,48.6,5.9
2302,53115,MBG0095,GG5206,77.8,48.6,31.0,,,,,2.5,49.1,51.7,35.2,17.5,47.9,62.8,15.0,24.3,9.8,18.8,40.6,6.3
2303,53115,MBG0095,GG5406,78.1,48.6,32.2,,,,,2.2,49.8,50.6,35.2,16.1,49.5,65.3,14.5,25.3,10.4,19.1,37.8,7.1
2304,53115,MBG0095,GG5608,79.5,49.7,29.8,,,,,2.6,52.3,48.1,33.8,15.1,52.5,64.5,13.7,25.9,10.2,16.4,38.8,6.2
2305,53115,MBG0095,GG6011,76.3,48.0,32.1,,,,,1.6,49.4,51.8,35.5,17.2,49.6,60.7,16.3,24.5,9.1,17.8,40.2,6.2
2306,53115,MBG0095,GG6106,73.0,52.6,34.1,,,,,2.3,47.4,52.9,35.5,18.2,46.7,59.4,15.4,26.7,11.0,19.1,44.7,5.0
2307,53115,MBG0095,GG7014,76.7,55.9,31.9,,,,,2.2,54.3,46.8,33.0,14.6,55.7,66.0,12.5,31.2,11.0,18.6,49.9,4.6
2308,53115,MBG0095,GG7206,78.9,42.2,31.3,,,,,2.2,49.4,51.7,35.2,17.4,52.4,60.3,14.1,23.6,9.7,19.0,40.8,6.6
2309,53115,MBG0095,GG7306,76.0,53.0,32.3,,,,,2.4,50.7,50.9,35.1,17.0,51.3,64.2,13.8,27.5,11.4,19.1,46.4,5.8
