ID,Regiokenmerken,Gebruiksfunctie,Woningtype,Perioden,NieuwbouwTotaal_1,k_10KwantielDoorlooptijdMaanden_2,k_25KwantielDoorlooptijdMaanden_3,MediaanDoorlooptijdMaanden_4,k_75KwantielDoorlooptijdMaanden_5,k_90KwantielDoorlooptijdMaanden_6,GemiddeldeDoorlooptijdMaanden_7
7828,1018955,A045365,ZW10290,2018KW04,,,,,,,
7829,1018955,A045365,ZW10290,2018JJ00,,,,,,,
7830,1018955,A045365,ZW10290,2019KW01,,,,,,,
7831,1018955,A045365,ZW10290,2019KW02,,,,,,,
7832,1018955,A045365,ZW10290,2019KW03,,,,,,,
7833,1018955,A045365,ZW10290,2019KW04,,,,,,,
7834,1018955,A045365,ZW10290,2019JJ00,,,,,,,
7835,1018955,A045365,ZW10290,2020KW01,,,,,,,
7836,1018955,A045365,ZW10290,2020KW02,,,,,,,
7837,1018955,A045365,ZW10290,2020KW03,,,,,,,
7838,1018955,A045365,ZW10290,2020KW04,,,,,,,
7839,1018955,A045365,ZW10290,2020JJ00,,,,,,,
7840,1018955,A045365,ZW10290,2021KW01,,,,,,,
7841,1018955,A045365,ZW10290,2021KW02,,,,,,,
7842,1018955,A045365,ZW10290,2021KW03,,,,,,,
7843,1018955,A045365,ZW10290,2021KW04,,,,,,,
7844,1018955,A045365,ZW10290,2021JJ00,,,,,,,
7845,1018955,A045365,ZW10290,2022KW01,,,,,,,
7846,1018955,A045365,ZW10290,2022KW02,,,,,,,
7847,1018955,A045365,ZW10290,2022KW03,,,,,,,
7848,1018955,A045365,ZW10290,2022KW04,,,,,,,
7849,1018955,A045365,ZW10290,2022JJ00,,,,,,,
7850,1018955,A045365,ZW10290,2023KW01,,,,,,,
7851,1018955,A045365,ZW10290,2023KW02,,,,,,,
7852,1018955,A045365,ZW10290,2023KW03,,,,,,,
7853,1018955,A045365,ZW10290,2023KW04,,,,,,,
7854,1018955,A045365,ZW10290,2023JJ00,,,,,,,
7855,1018955,A045365,ZW10290,2024KW01,,,,,,,
7856,1018955,A045365,ZW10290,2024KW02,,,,,,,
7857,1018955,A045365,ZW10290,2024KW03,,,,,,,
7858,1018955,A045365,ZW10290,2024KW04,,,,,,,
7859,1018955,A045365,ZW10290,2024JJ00,,,,,,,
7860,1018955,A045365,ZW10290,2025KW01,,,,,,,
7861,1018955,A045365,ZW10290,2025KW02,,,,,,,
7862,1018955,A045365,ZW10290,2025KW03,,,,,,,
7863,1018955,A045365,ZW10290,2025KW04,,,,,,,
7864,1018955,A045365,ZW10290,2025JJ00,,,,,,,
7865,1018955,A045365,ZW10340,2015KW01,,,,,,,
7866,1018955,A045365,ZW10340,2015KW02,,,,,,,
7867,1018955,A045365,ZW10340,2015KW03,,,,,,,
7868,1018955,A045365,ZW10340,2015KW04,,,,,,,
7869,1018955,A045365,ZW10340,2015JJ00,,,,,,,
7870,1018955,A045365,ZW10340,2016KW01,,,,,,,
7871,1018955,A045365,ZW10340,2016KW02,,,,,,,
7872,1018955,A045365,ZW10340,2016KW03,,,,,,,
7873,1018955,A045365,ZW10340,2016KW04,,,,,,,
7874,1018955,A045365,ZW10340,2016JJ00,,,,,,,
7875,1018955,A045365,ZW10340,2017KW01,,,,,,,
7876,1018955,A045365,ZW10340,2017KW02,,,,,,,
7877,1018955,A045365,ZW10340,2017KW03,,,,,,,
7878,1018955,A045365,ZW10340,2017KW04,,,,,,,
7879,1018955,A045365,ZW10340,2017JJ00,,,,,,,
7880,1018955,A045365,ZW10340,2018KW01,,,,,,,
7881,1018955,A045365,ZW10340,2018KW02,,,,,,,
7882,1018955,A045365,ZW10340,2018KW03,,,,,,,
7883,1018955,A045365,ZW10340,2018KW04,,,,,,,
7884,1018955,A045365,ZW10340,2018JJ00,,,,,,,
7885,1018955,A045365,ZW10340,2019KW01,,,,,,,
7886,1018955,A045365,ZW10340,2019KW02,,,,,,,
7887,1018955,A045365,ZW10340,2019KW03,,,,,,,
7888,1018955,A045365,ZW10340,2019KW04,,,,,,,
7889,1018955,A045365,ZW10340,2019JJ00,,,,,,,
7890,1018955,A045365,ZW10340,2020KW01,,,,,,,
7891,1018955,A045365,ZW10340,2020KW02,,,,,,,
7892,1018955,A045365,ZW10340,2020KW03,,,,,,,
7893,1018955,A045365,ZW10340,2020KW04,,,,,,,
7894,1018955,A045365,ZW10340,2020JJ00,,,,,,,
7895,1018955,A045365,ZW10340,2021KW01,,,,,,,
7896,1018955,A045365,ZW10340,2021KW02,,,,,,,
7897,1018955,A045365,ZW10340,2021KW03,,,,,,,
7898,1018955,A045365,ZW10340,2021KW04,,,,,,,
7899,1018955,A045365,ZW10340,2021JJ00,,,,,,,
7900,1018955,A045365,ZW10340,2022KW01,,,,,,,
7901,1018955,A045365,ZW10340,2022KW02,,,,,,,
7902,1018955,A045365,ZW10340,2022KW03,,,,,,,
7903,1018955,A045365,ZW10340,2022KW04,,,,,,,
7904,1018955,A045365,ZW10340,2022JJ00,,,,,,,
7905,1018955,A045365,ZW10340,2023KW01,,,,,,,
7906,1018955,A045365,ZW10340,2023KW02,,,,,,,
7907,1018955,A045365,ZW10340,2023KW03,,,,,,,
7908,1018955,A045365,ZW10340,2023KW04,,,,,,,
7909,1018955,A045365,ZW10340,2023JJ00,,,,,,,
7910,1018955,A045365,ZW10340,2024KW01,,,,,,,
7911,1018955,A045365,ZW10340,2024KW02,,,,,,,
7912,1018955,A045365,ZW10340,2024KW03,,,,,,,
7913,1018955,A045365,ZW10340,2024KW04,,,,,,,
7914,1018955,A045365,ZW10340,2024JJ00,,,,,,,
7915,1018955,A045365,ZW10340,2025KW01,,,,,,,
7916,1018955,A045365,ZW10340,2025KW02,,,,,,,
7917,1018955,A045365,ZW10340,2025KW03,,,,,,,
7918,1018955,A045365,ZW10340,2025KW04,,,,,,,
7919,1018955,A045365,ZW10340,2025JJ00,,,,,,,
7920,1019005,T001419,T001100,2015KW01,2577.0,7.6,11.2,17.0,23.3,39.3,19.3
7921,1019005,T001419,T001100,2015KW02,2510.0,7.3,9.6,14.6,25.6,37.0,18.2
7922,1019005,T001419,T001100,2015KW03,2185.0,7.2,9.5,12.9,19.2,31.3,16.9
7923,1019005,T001419,T001100,2015KW04,4107.0,8.7,10.5,14.6,24.0,40.8,20.0
7924,1019005,T001419,T001100,2015JJ00,11379.0,7.9,10.4,14.5,23.5,37.9,18.9
7925,1019005,T001419,T001100,2016KW01,2777.0,9.1,11.3,14.1,19.1,33.6,18.2
7926,1019005,T001419,T001100,2016KW02,3524.0,9.8,13.0,15.3,24.7,37.1,20.1
7927,1019005,T001419,T001100,2016KW03,3508.0,6.2,10.6,17.3,24.7,46.4,21.6
7928,1019005,T001419,T001100,2016KW04,3984.0,8.7,12.3,17.5,21.8,42.7,21.2
7929,1019005,T001419,T001100,2016JJ00,13793.0,8.3,11.7,16.0,22.2,40.6,20.4
7930,1019005,T001419,T001100,2017KW01,2995.0,8.5,10.8,15.6,22.5,28.5,18.5
7931,1019005,T001419,T001100,2017KW02,3155.0,8.0,11.0,15.2,25.2,42.8,21.4
7932,1019005,T001419,T001100,2017KW03,4021.0,8.0,11.4,15.1,21.8,31.5,19.3
7933,1019005,T001419,T001100,2017KW04,4389.0,8.6,11.6,16.0,24.4,35.4,21.0
7934,1019005,T001419,T001100,2017JJ00,14560.0,8.3,11.2,15.5,22.8,35.4,20.1
7935,1019005,T001419,T001100,2018KW01,3347.0,7.8,10.6,14.5,23.2,44.8,21.2
7936,1019005,T001419,T001100,2018KW02,3952.0,9.0,11.3,15.0,18.1,25.5,17.7
7937,1019005,T001419,T001100,2018KW03,3579.0,9.2,12.5,16.3,21.2,32.6,20.2
7938,1019005,T001419,T001100,2018KW04,5420.0,9.4,12.7,16.0,20.8,27.0,18.8
7939,1019005,T001419,T001100,2018JJ00,16298.0,8.9,11.9,15.6,20.1,31.0,19.3
7940,1019005,T001419,T001100,2019KW01,3605.0,9.0,12.1,16.3,23.6,40.2,21.2
7941,1019005,T001419,T001100,2019KW02,4541.0,8.7,12.0,15.6,22.5,29.7,19.3
7942,1019005,T001419,T001100,2019KW03,3779.0,9.0,12.0,16.5,22.6,30.2,20.1
7943,1019005,T001419,T001100,2019KW04,5373.0,10.2,13.4,16.7,23.8,32.8,21.6
7944,1019005,T001419,T001100,2019JJ00,17298.0,9.2,12.4,16.4,23.3,32.1,20.6
7945,1019005,T001419,T001100,2020KW01,4113.0,8.6,12.6,17.7,22.3,29.5,20.4
7946,1019005,T001419,T001100,2020KW02,4155.0,8.0,11.7,15.8,19.8,26.1,17.3
7947,1019005,T001419,T001100,2020KW03,3900.0,8.7,11.6,17.0,22.6,29.4,19.1
7948,1019005,T001419,T001100,2020KW04,5110.0,8.3,11.5,16.2,23.0,28.9,18.8
7949,1019005,T001419,T001100,2020JJ00,17278.0,8.4,11.8,16.4,22.0,28.7,18.8
7950,1019005,T001419,T001100,2021KW01,4372.0,8.5,12.4,16.7,23.1,31.7,19.7
7951,1019005,T001419,T001100,2021KW02,4658.0,9.1,12.2,17.3,23.6,31.8,20.2
7952,1019005,T001419,T001100,2021KW03,3661.0,8.1,11.2,15.4,22.5,31.4,18.4
7953,1019005,T001419,T001100,2021KW04,5963.0,8.9,12.0,17.1,22.5,31.3,19.1
7954,1019005,T001419,T001100,2021JJ00,18654.0,8.8,11.9,16.8,22.6,31.4,19.4
7955,1019005,T001419,T001100,2022KW01,4081.0,9.2,12.5,16.9,23.4,30.2,19.0
7956,1019005,T001419,T001100,2022KW02,4710.0,9.0,11.9,15.1,21.8,31.3,18.6
7957,1019005,T001419,T001100,2022KW03,4343.0,9.1,12.9,17.2,22.7,31.5,20.4
7958,1019005,T001419,T001100,2022KW04,6798.0,10.1,13.1,18.2,23.9,33.9,20.9
7959,1019005,T001419,T001100,2022JJ00,19932.0,9.3,12.5,17.2,22.7,32.4,19.9
7960,1019005,T001419,T001100,2023KW01,5062.0,8.3,14.2,19.0,23.4,29.0,20.8
7961,1019005,T001419,T001100,2023KW02,4450.0,8.9,13.1,16.8,22.3,29.5,18.8
7962,1019005,T001419,T001100,2023KW03,5530.0,11.1,14.6,18.8,24.1,32.0,21.1
7963,1019005,T001419,T001100,2023KW04,4812.0,8.3,13.1,18.5,25.7,36.6,21.7
7964,1019005,T001419,T001100,2023JJ00,19854.0,9.1,13.8,18.3,23.9,31.8,20.6
7965,1019005,T001419,T001100,2024KW01,3833.0,9.3,13.0,18.4,24.6,33.4,21.2
7966,1019005,T001419,T001100,2024KW02,4687.0,9.5,13.3,18.9,26.6,35.0,22.1
7967,1019005,T001419,T001100,2024KW03,3768.0,8.9,12.0,17.9,24.7,30.3,20.0
7968,1019005,T001419,T001100,2024KW04,5527.0,10.9,14.3,20.5,31.2,36.5,23.6
7969,1019005,T001419,T001100,2024JJ00,17815.0,9.5,13.3,19.0,26.6,35.4,21.9
7970,1019005,T001419,T001100,2025KW01,4245.0,9.6,13.8,18.2,26.1,34.3,21.5
7971,1019005,T001419,T001100,2025KW02,4251.0,10.3,13.3,18.5,25.7,38.0,21.1
7972,1019005,T001419,T001100,2025KW03,4092.0,10.8,14.7,17.4,26.5,33.2,21.9
7973,1019005,T001419,T001100,2025KW04,5633.0,10.6,14.3,18.7,24.5,34.0,20.9
7974,1019005,T001419,T001100,2025JJ00,18221.0,10.3,14.0,18.3,25.6,34.5,21.3
7975,1019005,T001419,ZW10290,2015KW01,1814.0,7.0,10.7,14.5,22.3,40.2,18.7
7976,1019005,T001419,ZW10290,2015KW02,1806.0,7.1,8.8,12.6,18.5,32.3,16.6
7977,1019005,T001419,ZW10290,2015KW03,1764.0,7.0,9.4,12.2,18.4,32.8,16.4
7978,1019005,T001419,ZW10290,2015KW04,2968.0,8.5,9.7,13.4,20.7,36.1,18.0
7979,1019005,T001419,ZW10290,2015JJ00,8352.0,7.3,9.5,13.3,21.0,36.1,17.5
7980,1019005,T001419,ZW10290,2016KW01,2065.0,8.9,11.0,13.1,16.5,26.4,16.4
7981,1019005,T001419,ZW10290,2016KW02,2751.0,9.1,12.2,15.1,20.8,29.2,18.7
7982,1019005,T001419,ZW10290,2016KW03,2095.0,6.9,10.8,15.8,23.7,50.8,21.3
7983,1019005,T001419,ZW10290,2016KW04,2846.0,8.1,11.4,16.6,21.6,37.6,19.6
7984,1019005,T001419,ZW10290,2016JJ00,9757.0,8.3,11.3,14.9,20.9,35.1,19.1
7985,1019005,T001419,ZW10290,2017KW01,2475.0,8.7,10.9,15.6,22.0,29.0,18.6
7986,1019005,T001419,ZW10290,2017KW02,2649.0,8.0,10.5,14.0,23.7,39.9,20.1
7987,1019005,T001419,ZW10290,2017KW03,3010.0,7.8,10.6,14.7,18.6,31.1,18.2
7988,1019005,T001419,ZW10290,2017KW04,3028.0,8.3,10.9,14.7,23.1,35.1,20.5
7989,1019005,T001419,ZW10290,2017JJ00,11162.0,8.1,10.7,14.8,21.9,34.3,19.4
7990,1019005,T001419,ZW10290,2018KW01,2600.0,7.3,10.8,14.2,20.2,36.3,19.4
7991,1019005,T001419,ZW10290,2018KW02,3166.0,9.0,11.2,15.1,18.3,25.3,17.7
7992,1019005,T001419,ZW10290,2018KW03,2748.0,9.3,12.1,15.7,21.1,32.6,20.1
7993,1019005,T001419,ZW10290,2018KW04,4131.0,9.1,12.3,15.9,19.7,26.8,18.7
7994,1019005,T001419,ZW10290,2018JJ00,12645.0,8.7,11.6,15.3,19.3,29.0,18.9
7995,1019005,T001419,ZW10290,2019KW01,2926.0,8.4,11.6,16.0,22.3,38.7,21.0
7996,1019005,T001419,ZW10290,2019KW02,3432.0,8.7,11.7,15.1,21.1,29.4,18.5
7997,1019005,T001419,ZW10290,2019KW03,2994.0,8.4,11.3,15.4,21.3,30.2,19.4
7998,1019005,T001419,ZW10290,2019KW04,4392.0,9.8,13.0,16.4,22.0,31.3,20.5
7999,1019005,T001419,ZW10290,2019JJ00,13744.0,9.0,11.9,15.7,21.8,31.9,19.9
8000,1019005,T001419,ZW10290,2020KW01,3005.0,7.1,11.5,16.3,21.0,30.1,19.6
8001,1019005,T001419,ZW10290,2020KW02,3035.0,8.6,11.7,15.9,19.7,26.2,17.8
8002,1019005,T001419,ZW10290,2020KW03,2822.0,8.4,10.9,15.3,22.0,25.7,17.7
8003,1019005,T001419,ZW10290,2020KW04,4006.0,7.9,10.6,15.8,22.3,28.4,18.3
8004,1019005,T001419,ZW10290,2020JJ00,12868.0,8.1,11.3,15.9,21.3,28.0,18.3
8005,1019005,T001419,ZW10290,2021KW01,2992.0,8.2,11.6,15.8,21.2,28.4,18.1
8006,1019005,T001419,ZW10290,2021KW02,3356.0,8.7,12.0,16.5,22.1,30.5,19.8
8007,1019005,T001419,ZW10290,2021KW03,2835.0,7.8,10.6,14.3,21.4,28.3,17.1
8008,1019005,T001419,ZW10290,2021KW04,4583.0,8.8,11.9,16.9,21.7,31.5,19.2
8009,1019005,T001419,ZW10290,2021JJ00,13766.0,8.5,11.5,16.0,21.7,30.1,18.7
8010,1019005,T001419,ZW10290,2022KW01,2966.0,8.7,11.8,16.8,23.7,30.7,18.8
8011,1019005,T001419,ZW10290,2022KW02,3514.0,8.9,12.0,15.0,21.1,27.5,17.7
8012,1019005,T001419,ZW10290,2022KW03,3089.0,8.7,12.2,16.8,20.6,28.3,19.5
8013,1019005,T001419,ZW10290,2022KW04,4720.0,9.5,12.4,17.9,23.6,34.6,20.9
8014,1019005,T001419,ZW10290,2022JJ00,14289.0,9.0,12.2,16.6,22.0,30.2,19.4
8015,1019005,T001419,ZW10290,2023KW01,3338.0,8.3,13.3,18.2,23.2,31.4,20.2
8016,1019005,T001419,ZW10290,2023KW02,2825.0,8.9,12.6,17.2,22.1,27.5,18.5
8017,1019005,T001419,ZW10290,2023KW03,3417.0,10.5,13.4,18.0,23.6,28.5,19.7
8018,1019005,T001419,ZW10290,2023KW04,3255.0,8.3,13.1,17.8,23.9,35.3,21.3
8019,1019005,T001419,ZW10290,2023JJ00,12835.0,8.8,13.1,17.9,23.2,31.0,20.0
8020,1019005,T001419,ZW10290,2024KW01,2243.0,8.0,11.2,17.2,23.6,32.0,20.9
8021,1019005,T001419,ZW10290,2024KW02,3056.0,9.5,12.7,17.4,25.7,30.5,19.8
8022,1019005,T001419,ZW10290,2024KW03,2513.0,7.6,10.8,16.9,23.0,33.3,19.5
8023,1019005,T001419,ZW10290,2024KW04,3237.0,10.5,14.1,18.8,27.3,36.0,22.4
8024,1019005,T001419,ZW10290,2024JJ00,11049.0,8.8,12.6,17.6,24.9,34.0,20.8
8025,1019005,T001419,ZW10290,2025KW01,2846.0,9.7,13.5,17.2,24.1,34.5,21.2
8026,1019005,T001419,ZW10290,2025KW02,2491.0,10.3,13.7,17.4,26.4,38.2,21.4
8027,1019005,T001419,ZW10290,2025KW03,2527.0,9.8,12.6,16.8,21.8,29.8,20.8
8028,1019005,T001419,ZW10290,2025KW04,,,,,,,
8029,1019005,T001419,ZW10290,2025JJ00,,,,,,,
8030,1019005,T001419,ZW10340,2015KW01,763.0,11.0,14.6,19.7,24.1,32.2,20.8
8031,1019005,T001419,ZW10340,2015KW02,704.0,9.2,13.1,18.6,28.9,40.4,22.1
8032,1019005,T001419,ZW10340,2015KW03,421.0,9.3,11.7,15.3,27.5,29.0,18.7
8033,1019005,T001419,ZW10340,2015KW04,1139.0,10.0,14.6,22.0,30.8,48.1,25.4
8034,1019005,T001419,ZW10340,2015JJ00,3027.0,9.9,13.4,20.4,28.9,41.0,22.5
8035,1019005,T001419,ZW10340,2016KW01,712.0,11.0,13.4,20.4,33.0,39.4,23.5
8036,1019005,T001419,ZW10340,2016KW02,773.0,12.0,13.6,19.0,37.1,46.6,25.3
8037,1019005,T001419,ZW10340,2016KW03,1413.0,6.2,9.0,18.5,24.7,40.5,22.0
8038,1019005,T001419,ZW10340,2016KW04,1138.0,11.4,16.0,18.9,21.8,61.1,24.9
8039,1019005,T001419,ZW10340,2016JJ00,4036.0,8.3,13.6,18.7,28.8,46.4,23.7
8040,1019005,T001419,ZW10340,2017KW01,520.0,7.7,10.8,13.3,22.8,24.3,18.0
8041,1019005,T001419,ZW10340,2017KW02,506.0,8.9,14.6,18.3,34.8,65.7,28.0
8042,1019005,T001419,ZW10340,2017KW03,1011.0,8.8,14.2,21.4,25.5,32.8,22.6
8043,1019005,T001419,ZW10340,2017KW04,1361.0,11.3,14.5,17.8,29.5,35.5,22.1
8044,1019005,T001419,ZW10340,2017JJ00,3398.0,9.3,13.1,18.3,26.4,36.3,22.5
8045,1019005,T001419,ZW10340,2018KW01,747.0,9.9,9.9,15.9,30.3,62.9,28.2
8046,1019005,T001419,ZW10340,2018KW02,786.0,9.1,11.4,14.9,17.8,25.5,17.7
8047,1019005,T001419,ZW10340,2018KW03,831.0,8.2,14.6,17.2,21.5,31.1,20.5
8048,1019005,T001419,ZW10340,2018KW04,1289.0,12.0,12.9,16.3,22.3,34.8,19.0
8049,1019005,T001419,ZW10340,2018JJ00,3653.0,9.9,12.8,16.5,22.3,36.0,21.0
8050,1019005,T001419,ZW10340,2019KW01,679.0,12.0,13.7,18.2,27.9,40.4,22.2
8051,1019005,T001419,ZW10340,2019KW02,1109.0,8.2,14.2,19.5,24.9,29.7,21.4
8052,1019005,T001419,ZW10340,2019KW03,785.0,11.0,15.8,19.1,26.2,28.8,22.5
8053,1019005,T001419,ZW10340,2019KW04,981.0,12.2,14.6,19.4,29.0,50.5,26.5
8054,1019005,T001419,ZW10340,2019JJ00,3554.0,11.0,14.5,19.2,26.8,36.3,23.2
8055,1019005,T001419,ZW10340,2020KW01,1108.0,13.7,17.7,20.2,25.7,27.2,22.8
8056,1019005,T001419,ZW10340,2020KW02,1120.0,6.4,10.3,15.1,20.1,25.2,15.8
8057,1019005,T001419,ZW10340,2020KW03,1078.0,11.0,14.7,20.1,28.5,36.3,22.8
8058,1019005,T001419,ZW10340,2020KW04,1104.0,11.9,13.4,18.6,23.0,30.8,20.4
8059,1019005,T001419,ZW10340,2020JJ00,4410.0,9.9,13.7,18.7,23.4,29.5,20.3
8060,1019005,T001419,ZW10340,2021KW01,1380.0,9.7,15.8,20.4,27.4,42.8,23.1
8061,1019005,T001419,ZW10340,2021KW02,1302.0,10.7,12.9,19.5,27.5,37.8,21.3
8062,1019005,T001419,ZW10340,2021KW03,826.0,9.2,13.3,18.8,28.2,35.3,22.3
8063,1019005,T001419,ZW10340,2021KW04,1380.0,9.2,13.1,17.8,22.8,30.2,19.0
8064,1019005,T001419,ZW10340,2021JJ00,4888.0,9.7,14.0,18.8,26.0,37.7,21.3
8065,1019005,T001419,ZW10340,2022KW01,1115.0,10.6,13.5,17.8,22.9,28.9,19.5
8066,1019005,T001419,ZW10340,2022KW02,1196.0,9.0,11.2,15.7,25.6,37.1,21.2
8067,1019005,T001419,ZW10340,2022KW03,1254.0,11.0,15.2,20.4,27.2,41.6,22.4
8068,1019005,T001419,ZW10340,2022KW04,2078.0,10.8,15.2,19.2,24.1,33.4,21.1
8069,1019005,T001419,ZW10340,2022JJ00,5643.0,10.4,14.0,18.9,24.9,36.1,21.1
8070,1019005,T001419,ZW10340,2023KW01,1724.0,9.7,15.2,20.1,26.5,29.0,21.8
8071,1019005,T001419,ZW10340,2023KW02,1625.0,10.7,14.0,16.8,22.4,29.5,19.1
8072,1019005,T001419,ZW10340,2023KW03,2113.0,14.0,15.5,20.0,26.4,35.5,23.5
8073,1019005,T001419,ZW10340,2023KW04,1557.0,8.3,13.0,20.9,29.4,43.9,22.7
8074,1019005,T001419,ZW10340,2023JJ00,7019.0,10.3,14.8,19.3,26.4,32.6,21.8
8075,1019005,T001419,ZW10340,2024KW01,1590.0,12.0,15.6,19.5,27.3,33.4,21.7
8076,1019005,T001419,ZW10340,2024KW02,1631.0,10.1,16.3,20.8,30.5,36.8,25.8
8077,1019005,T001419,ZW10340,2024KW03,1255.0,10.8,14.4,20.4,26.2,30.3,20.9
8078,1019005,T001419,ZW10340,2024KW04,2290.0,11.4,16.4,22.8,35.1,36.5,25.2
8079,1019005,T001419,ZW10340,2024JJ00,6766.0,10.8,15.9,20.9,29.1,35.7,23.8
8080,1019005,T001419,ZW10340,2025KW01,1398.0,9.6,13.9,20.2,29.8,34.3,22.2
8081,1019005,T001419,ZW10340,2025KW02,1760.0,10.3,13.0,20.6,24.0,32.8,20.6
8082,1019005,T001419,ZW10340,2025KW03,1562.0,14.2,16.5,21.0,29.6,37.8,23.7
8083,1019005,T001419,ZW10340,2025KW04,,,,,,,
8084,1019005,T001419,ZW10340,2025JJ00,,,,,,,
8085,1019005,A045364,T001100,2015KW01,1946.0,7.7,11.2,17.1,23.3,38.9,19.5
8086,1019005,A045364,T001100,2015KW02,2111.0,7.5,9.8,14.5,24.8,33.9,18.2
8087,1019005,A045364,T001100,2015KW03,1820.0,7.4,9.9,12.9,18.7,29.2,16.6
8088,1019005,A045364,T001100,2015KW04,3596.0,8.8,10.6,14.6,23.9,39.1,19.8
8089,1019005,A045364,T001100,2015JJ00,9473.0,8.0,10.5,14.5,23.1,36.1,18.8
8090,1019005,A045364,T001100,2016KW01,2306.0,9.2,11.3,13.8,17.5,33.0,17.4
8091,1019005,A045364,T001100,2016KW02,2799.0,9.8,12.9,15.3,20.9,41.5,20.0
8092,1019005,A045364,T001100,2016KW03,2902.0,6.2,11.2,17.4,24.7,43.6,21.5
8093,1019005,A045364,T001100,2016KW04,3457.0,8.7,12.4,17.5,21.4,42.7,21.0
8094,1019005,A045364,T001100,2016JJ00,11464.0,8.7,11.9,15.9,21.5,40.5,20.1
8095,1019005,A045364,T001100,2017KW01,2376.0,8.7,10.8,15.4,22.5,26.1,18.4
8096,1019005,A045364,T001100,2017KW02,2738.0,8.2,11.4,15.6,25.0,42.2,21.2
8097,1019005,A045364,T001100,2017KW03,3332.0,8.0,11.0,15.1,21.8,31.4,19.5
8098,1019005,A045364,T001100,2017KW04,3893.0,8.7,11.6,15.9,24.4,34.5,20.7
8099,1019005,A045364,T001100,2017JJ00,12339.0,8.4,11.2,15.5,22.8,34.7,20.0
8100,1019005,A045364,T001100,2018KW01,2806.0,8.3,11.0,14.6,22.1,38.1,20.9
8101,1019005,A045364,T001100,2018KW02,3173.0,9.6,11.6,14.9,18.3,25.5,17.6
8102,1019005,A045364,T001100,2018KW03,3076.0,9.3,12.4,16.2,21.5,33.2,20.6
8103,1019005,A045364,T001100,2018KW04,4675.0,9.7,12.8,16.1,20.8,26.8,18.5
8104,1019005,A045364,T001100,2018JJ00,13730.0,9.4,12.0,15.6,20.2,30.1,19.2
8105,1019005,A045364,T001100,2019KW01,2919.0,9.4,12.0,15.9,21.5,29.9,19.9
8106,1019005,A045364,T001100,2019KW02,3474.0,10.2,13.1,16.5,23.2,29.7,20.1
8107,1019005,A045364,T001100,2019KW03,3154.0,10.1,12.4,17.0,23.2,30.2,20.8
8108,1019005,A045364,T001100,2019KW04,4472.0,10.4,13.8,16.8,23.9,31.9,21.5
8109,1019005,A045364,T001100,2019JJ00,14019.0,10.1,13.0,16.7,22.9,31.0,20.6
8110,1019005,A045364,T001100,2020KW01,3399.0,10.1,13.8,17.9,23.1,29.5,21.1
8111,1019005,A045364,T001100,2020KW02,3476.0,7.9,11.7,16.0,19.9,25.3,17.4
8112,1019005,A045364,T001100,2020KW03,3336.0,8.8,12.0,17.3,22.5,28.8,18.9
8113,1019005,A045364,T001100,2020KW04,4218.0,8.5,11.5,15.9,22.6,28.3,18.5
8114,1019005,A045364,T001100,2020JJ00,14429.0,8.8,12.1,16.8,22.0,28.3,18.9
8115,1019005,A045364,T001100,2021KW01,3525.0,9.9,13.1,17.2,23.4,31.9,20.2
8116,1019005,A045364,T001100,2021KW02,3823.0,9.2,12.9,17.7,24.3,31.8,20.5
8117,1019005,A045364,T001100,2021KW03,2894.0,8.5,11.4,15.6,22.7,31.4,18.8
8118,1019005,A045364,T001100,2021KW04,4234.0,9.9,12.8,17.5,22.5,31.0,19.4
8119,1019005,A045364,T001100,2021JJ00,14476.0,9.2,12.5,17.2,23.0,31.5,19.7
8120,1019005,A045364,T001100,2022KW01,3143.0,10.1,13.0,17.1,22.9,30.2,19.1
8121,1019005,A045364,T001100,2022KW02,3757.0,9.3,12.6,16.1,22.0,32.0,19.3
8122,1019005,A045364,T001100,2022KW03,3165.0,10.4,14.4,17.4,23.0,29.9,20.7
8123,1019005,A045364,T001100,2022KW04,4802.0,10.3,13.7,18.6,24.6,33.4,21.0
8124,1019005,A045364,T001100,2022JJ00,14867.0,10.1,13.3,17.8,23.0,31.4,20.1
8125,1019005,A045364,T001100,2023KW01,3687.0,10.5,15.1,20.0,24.3,29.2,21.3
8126,1019005,A045364,T001100,2023KW02,2988.0,9.9,14.2,18.8,23.4,29.5,19.7
8127,1019005,A045364,T001100,2023KW03,4177.0,12.2,15.2,19.4,25.0,32.6,21.6
8128,1019005,A045364,T001100,2023KW04,3571.0,9.7,14.5,19.1,27.0,34.7,22.6
8129,1019005,A045364,T001100,2023JJ00,14423.0,10.7,14.8,19.4,25.0,32.0,21.4
8130,1019005,A045364,T001100,2024KW01,2837.0,9.6,13.0,19.5,25.8,33.4,21.3
8131,1019005,A045364,T001100,2024KW02,3361.0,9.5,13.3,18.8,26.0,35.5,22.2
8132,1019005,A045364,T001100,2024KW03,2655.0,9.8,13.6,19.2,25.3,30.3,20.7
8133,1019005,A045364,T001100,2024KW04,4262.0,11.1,14.8,20.4,31.5,36.5,23.4
8134,1019005,A045364,T001100,2024JJ00,13115.0,9.8,13.7,19.5,26.4,35.6,22.1
8135,1019005,A045364,T001100,2025KW01,3299.0,9.7,14.0,17.5,25.4,31.8,20.2
8136,1019005,A045364,T001100,2025KW02,3279.0,10.2,13.7,18.4,25.7,37.2,20.7
