ID,EnergySourcesTechniques,EnergyApplication,Periods,FinalConsumptionInTerajoule_1,InTotalEnergeticFinalConsumption_2,AvoidedPrimaryEnergyInTJ_3,AvoidedPrimaryEnergyInTotalUse_4,AvoidedCarbonDioxideEmissionInKton_5,AvoidedCO2EmissionInOfTotEmiss_6
1558,14200,totaal,2012JJ00,2851.0,0.13,2774.0,0.09,130.0,0.08
1559,14200,totaal,2013JJ00,3157.0,0.14,3085.0,0.1,139.0,0.08
1560,14200,elek  ,1990JJ00,,,,,,
1561,14200,elek  ,1991JJ00,,,,,,
1562,14200,elek  ,1992JJ00,,,,,,
1563,14200,elek  ,1993JJ00,,,,,,
1564,14200,elek  ,1994JJ00,,,,,,
1565,14200,elek  ,1995JJ00,,,,,,
1566,14200,elek  ,1996JJ00,,,,,,
1567,14200,elek  ,1997JJ00,,,,,,
1568,14200,elek  ,1998JJ00,,,,,,
1569,14200,elek  ,1999JJ00,,,,,,
1570,14200,elek  ,2000JJ00,,,,,,
1571,14200,elek  ,2001JJ00,,,,,,
1572,14200,elek  ,2002JJ00,,,,,,
1573,14200,elek  ,2003JJ00,,,,,,
1574,14200,elek  ,2004JJ00,,,,,,
1575,14200,elek  ,2005JJ00,,,,,,
1576,14200,elek  ,2006JJ00,,,,,,
1577,14200,elek  ,2007JJ00,,,,,,
1578,14200,elek  ,2008JJ00,,,,,,
1579,14200,elek  ,2009JJ00,,,,,,
1580,14200,elek  ,2010JJ00,,,,,,
1581,14200,elek  ,2011JJ00,,,,,,
1582,14200,elek  ,2012JJ00,,,,,,
1583,14200,elek  ,2013JJ00,,,,,,
1584,14200,warm  ,1990JJ00,0.0,0.0,7.0,0.0,0.0,0.0
1585,14200,warm  ,1991JJ00,0.0,0.0,8.0,0.0,1.0,0.0
1586,14200,warm  ,1992JJ00,0.0,0.0,9.0,0.0,1.0,0.0
1587,14200,warm  ,1993JJ00,0.0,0.0,13.0,0.0,1.0,0.0
1588,14200,warm  ,1994JJ00,31.0,0.0,52.0,0.0,3.0,0.0
1589,14200,warm  ,1995JJ00,33.0,0.0,68.0,0.0,4.0,0.0
1590,14200,warm  ,1996JJ00,39.0,0.0,91.0,0.0,5.0,0.0
1591,14200,warm  ,1997JJ00,59.0,0.0,134.0,0.0,8.0,0.0
1592,14200,warm  ,1998JJ00,92.0,0.0,194.0,0.01,11.0,0.01
1593,14200,warm  ,1999JJ00,118.0,0.01,249.0,0.01,15.0,0.01
1594,14200,warm  ,2000JJ00,157.0,0.01,309.0,0.01,18.0,0.01
1595,14200,warm  ,2001JJ00,188.0,0.01,378.0,0.01,22.0,0.01
1596,14200,warm  ,2002JJ00,244.0,0.01,485.0,0.02,28.0,0.02
1597,14200,warm  ,2003JJ00,309.0,0.01,579.0,0.02,33.0,0.02
1598,14200,warm  ,2004JJ00,447.0,0.02,694.0,0.02,39.0,0.02
1599,14200,warm  ,2005JJ00,622.0,0.03,853.0,0.03,46.0,0.03
1600,14200,warm  ,2006JJ00,835.0,0.04,1088.0,0.03,58.0,0.03
1601,14200,warm  ,2007JJ00,1123.0,0.05,1280.0,0.04,65.0,0.04
1602,14200,warm  ,2008JJ00,1459.0,0.06,1550.0,0.05,77.0,0.04
1603,14200,warm  ,2009JJ00,1804.0,0.08,1857.0,0.06,92.0,0.05
1604,14200,warm  ,2010JJ00,2142.0,0.09,2238.0,0.06,113.0,0.06
1605,14200,warm  ,2011JJ00,2516.0,0.12,2576.0,0.08,129.0,0.08
1606,14200,warm  ,2012JJ00,2851.0,0.13,2774.0,0.09,130.0,0.08
1607,14200,warm  ,2013JJ00,3157.0,0.14,3085.0,0.1,139.0,0.08
1608,14200,trans ,1990JJ00,,,,,,
1609,14200,trans ,1991JJ00,,,,,,
1610,14200,trans ,1992JJ00,,,,,,
1611,14200,trans ,1993JJ00,,,,,,
1612,14200,trans ,1994JJ00,,,,,,
1613,14200,trans ,1995JJ00,,,,,,
1614,14200,trans ,1996JJ00,,,,,,
1615,14200,trans ,1997JJ00,,,,,,
1616,14200,trans ,1998JJ00,,,,,,
1617,14200,trans ,1999JJ00,,,,,,
1618,14200,trans ,2000JJ00,,,,,,
1619,14200,trans ,2001JJ00,,,,,,
1620,14200,trans ,2002JJ00,,,,,,
1621,14200,trans ,2003JJ00,,,,,,
1622,14200,trans ,2004JJ00,,,,,,
1623,14200,trans ,2005JJ00,,,,,,
1624,14200,trans ,2006JJ00,,,,,,
1625,14200,trans ,2007JJ00,,,,,,
1626,14200,trans ,2008JJ00,,,,,,
1627,14200,trans ,2009JJ00,,,,,,
1628,14200,trans ,2010JJ00,,,,,,
1629,14200,trans ,2011JJ00,,,,,,
1630,14200,trans ,2012JJ00,,,,,,
1631,14200,trans ,2013JJ00,,,,,,
1632,14210,totaal,1990JJ00,0.0,0.0,2.0,0.0,0.0,0.0
1633,14210,totaal,1991JJ00,0.0,0.0,2.0,0.0,0.0,0.0
1634,14210,totaal,1992JJ00,0.0,0.0,2.0,0.0,0.0,0.0
1635,14210,totaal,1993JJ00,0.0,0.0,4.0,0.0,0.0,0.0
1636,14210,totaal,1994JJ00,31.0,0.0,40.0,0.0,2.0,0.0
1637,14210,totaal,1995JJ00,33.0,0.0,43.0,0.0,2.0,0.0
1638,14210,totaal,1996JJ00,39.0,0.0,50.0,0.0,3.0,0.0
1639,14210,totaal,1997JJ00,59.0,0.0,69.0,0.0,3.0,0.0
1640,14210,totaal,1998JJ00,92.0,0.0,97.0,0.0,4.0,0.0
1641,14210,totaal,1999JJ00,118.0,0.01,120.0,0.0,6.0,0.0
1642,14210,totaal,2000JJ00,157.0,0.01,148.0,0.0,6.0,0.0
1643,14210,totaal,2001JJ00,188.0,0.01,172.0,0.01,7.0,0.0
1644,14210,totaal,2002JJ00,244.0,0.01,211.0,0.01,9.0,0.01
1645,14210,totaal,2003JJ00,309.0,0.01,255.0,0.01,10.0,0.01
1646,14210,totaal,2004JJ00,447.0,0.02,335.0,0.01,13.0,0.01
1647,14210,totaal,2005JJ00,622.0,0.03,440.0,0.01,18.0,0.01
1648,14210,totaal,2006JJ00,835.0,0.04,580.0,0.02,22.0,0.01
1649,14210,totaal,2007JJ00,1123.0,0.05,741.0,0.02,28.0,0.02
1650,14210,totaal,2008JJ00,1459.0,0.06,913.0,0.03,33.0,0.02
1651,14210,totaal,2009JJ00,1804.0,0.08,1130.0,0.03,42.0,0.02
1652,14210,totaal,2010JJ00,2142.0,0.09,1387.0,0.04,56.0,0.03
1653,14210,totaal,2011JJ00,2516.0,0.12,1688.0,0.05,69.0,0.04
1654,14210,totaal,2012JJ00,2851.0,0.13,1830.0,0.06,63.0,0.04
1655,14210,totaal,2013JJ00,3157.0,0.14,2087.0,0.06,67.0,0.04
1656,14210,elek  ,1990JJ00,,,,,,
1657,14210,elek  ,1991JJ00,,,,,,
1658,14210,elek  ,1992JJ00,,,,,,
1659,14210,elek  ,1993JJ00,,,,,,
1660,14210,elek  ,1994JJ00,,,,,,
1661,14210,elek  ,1995JJ00,,,,,,
1662,14210,elek  ,1996JJ00,,,,,,
1663,14210,elek  ,1997JJ00,,,,,,
1664,14210,elek  ,1998JJ00,,,,,,
1665,14210,elek  ,1999JJ00,,,,,,
1666,14210,elek  ,2000JJ00,,,,,,
1667,14210,elek  ,2001JJ00,,,,,,
1668,14210,elek  ,2002JJ00,,,,,,
1669,14210,elek  ,2003JJ00,,,,,,
1670,14210,elek  ,2004JJ00,,,,,,
1671,14210,elek  ,2005JJ00,,,,,,
1672,14210,elek  ,2006JJ00,,,,,,
1673,14210,elek  ,2007JJ00,,,,,,
1674,14210,elek  ,2008JJ00,,,,,,
1675,14210,elek  ,2009JJ00,,,,,,
1676,14210,elek  ,2010JJ00,,,,,,
1677,14210,elek  ,2011JJ00,,,,,,
1678,14210,elek  ,2012JJ00,,,,,,
1679,14210,elek  ,2013JJ00,,,,,,
1680,14210,warm  ,1990JJ00,0.0,0.0,2.0,0.0,0.0,0.0
1681,14210,warm  ,1991JJ00,0.0,0.0,2.0,0.0,0.0,0.0
1682,14210,warm  ,1992JJ00,0.0,0.0,2.0,0.0,0.0,0.0
1683,14210,warm  ,1993JJ00,0.0,0.0,4.0,0.0,0.0,0.0
1684,14210,warm  ,1994JJ00,31.0,0.0,40.0,0.0,2.0,0.0
1685,14210,warm  ,1995JJ00,33.0,0.0,43.0,0.0,2.0,0.0
1686,14210,warm  ,1996JJ00,39.0,0.0,50.0,0.0,3.0,0.0
1687,14210,warm  ,1997JJ00,59.0,0.0,69.0,0.0,3.0,0.0
1688,14210,warm  ,1998JJ00,92.0,0.0,97.0,0.0,4.0,0.0
1689,14210,warm  ,1999JJ00,118.0,0.01,120.0,0.0,6.0,0.0
1690,14210,warm  ,2000JJ00,157.0,0.01,148.0,0.0,6.0,0.0
1691,14210,warm  ,2001JJ00,188.0,0.01,172.0,0.01,7.0,0.0
1692,14210,warm  ,2002JJ00,244.0,0.01,211.0,0.01,9.0,0.01
1693,14210,warm  ,2003JJ00,309.0,0.01,255.0,0.01,10.0,0.01
1694,14210,warm  ,2004JJ00,447.0,0.02,335.0,0.01,13.0,0.01
1695,14210,warm  ,2005JJ00,622.0,0.03,440.0,0.01,18.0,0.01
1696,14210,warm  ,2006JJ00,835.0,0.04,580.0,0.02,22.0,0.01
1697,14210,warm  ,2007JJ00,1123.0,0.05,741.0,0.02,28.0,0.02
1698,14210,warm  ,2008JJ00,1459.0,0.06,913.0,0.03,33.0,0.02
1699,14210,warm  ,2009JJ00,1804.0,0.08,1130.0,0.03,42.0,0.02
1700,14210,warm  ,2010JJ00,2142.0,0.09,1387.0,0.04,56.0,0.03
1701,14210,warm  ,2011JJ00,2516.0,0.12,1688.0,0.05,69.0,0.04
1702,14210,warm  ,2012JJ00,2851.0,0.13,1830.0,0.06,63.0,0.04
1703,14210,warm  ,2013JJ00,3157.0,0.14,2087.0,0.06,67.0,0.04
1704,14210,trans ,1990JJ00,,,,,,
1705,14210,trans ,1991JJ00,,,,,,
1706,14210,trans ,1992JJ00,,,,,,
1707,14210,trans ,1993JJ00,,,,,,
1708,14210,trans ,1994JJ00,,,,,,
1709,14210,trans ,1995JJ00,,,,,,
1710,14210,trans ,1996JJ00,,,,,,
1711,14210,trans ,1997JJ00,,,,,,
1712,14210,trans ,1998JJ00,,,,,,
1713,14210,trans ,1999JJ00,,,,,,
1714,14210,trans ,2000JJ00,,,,,,
1715,14210,trans ,2001JJ00,,,,,,
1716,14210,trans ,2002JJ00,,,,,,
1717,14210,trans ,2003JJ00,,,,,,
1718,14210,trans ,2004JJ00,,,,,,
1719,14210,trans ,2005JJ00,,,,,,
1720,14210,trans ,2006JJ00,,,,,,
1721,14210,trans ,2007JJ00,,,,,,
1722,14210,trans ,2008JJ00,,,,,,
1723,14210,trans ,2009JJ00,,,,,,
1724,14210,trans ,2010JJ00,,,,,,
1725,14210,trans ,2011JJ00,,,,,,
1726,14210,trans ,2012JJ00,,,,,,
1727,14210,trans ,2013JJ00,,,,,,
1728,14211,totaal,1990JJ00,,,,,,
1729,14211,totaal,1991JJ00,,,,,,
1730,14211,totaal,1992JJ00,,,,,,
1731,14211,totaal,1993JJ00,,,,,,
1732,14211,totaal,1994JJ00,7.0,0.0,9.0,0.0,0.0,0.0
1733,14211,totaal,1995JJ00,7.0,0.0,9.0,0.0,0.0,0.0
1734,14211,totaal,1996JJ00,8.0,0.0,10.0,0.0,1.0,0.0
1735,14211,totaal,1997JJ00,18.0,0.0,16.0,0.0,1.0,0.0
1736,14211,totaal,1998JJ00,35.0,0.0,25.0,0.0,1.0,0.0
1737,14211,totaal,1999JJ00,42.0,0.0,29.0,0.0,1.0,0.0
1738,14211,totaal,2000JJ00,54.0,0.0,35.0,0.0,1.0,0.0
1739,14211,totaal,2001JJ00,59.0,0.0,37.0,0.0,1.0,0.0
1740,14211,totaal,2002JJ00,73.0,0.0,46.0,0.0,2.0,0.0
1741,14211,totaal,2003JJ00,95.0,0.0,58.0,0.0,2.0,0.0
1742,14211,totaal,2004JJ00,117.0,0.01,71.0,0.0,3.0,0.0
1743,14211,totaal,2005JJ00,147.0,0.01,87.0,0.0,3.0,0.0
1744,14211,totaal,2006JJ00,217.0,0.01,129.0,0.0,5.0,0.0
1745,14211,totaal,2007JJ00,288.0,0.01,171.0,0.01,6.0,0.0
1746,14211,totaal,2008JJ00,413.0,0.02,235.0,0.01,8.0,0.0
1747,14211,totaal,2009JJ00,587.0,0.03,340.0,0.01,13.0,0.01
1748,14211,totaal,2010JJ00,733.0,0.03,444.0,0.01,18.0,0.01
1749,14211,totaal,2011JJ00,879.0,0.04,560.0,0.02,23.0,0.01
1750,14211,totaal,2012JJ00,1001.0,0.05,611.0,0.02,21.0,0.01
1751,14211,totaal,2013JJ00,1048.0,0.05,654.0,0.02,20.0,0.01
1752,14211,elek  ,1990JJ00,,,,,,
1753,14211,elek  ,1991JJ00,,,,,,
1754,14211,elek  ,1992JJ00,,,,,,
1755,14211,elek  ,1993JJ00,,,,,,
1756,14211,elek  ,1994JJ00,,,,,,
1757,14211,elek  ,1995JJ00,,,,,,
1758,14211,elek  ,1996JJ00,,,,,,
1759,14211,elek  ,1997JJ00,,,,,,
1760,14211,elek  ,1998JJ00,,,,,,
1761,14211,elek  ,1999JJ00,,,,,,
1762,14211,elek  ,2000JJ00,,,,,,
1763,14211,elek  ,2001JJ00,,,,,,
1764,14211,elek  ,2002JJ00,,,,,,
1765,14211,elek  ,2003JJ00,,,,,,
1766,14211,elek  ,2004JJ00,,,,,,
1767,14211,elek  ,2005JJ00,,,,,,
1768,14211,elek  ,2006JJ00,,,,,,
1769,14211,elek  ,2007JJ00,,,,,,
1770,14211,elek  ,2008JJ00,,,,,,
1771,14211,elek  ,2009JJ00,,,,,,
1772,14211,elek  ,2010JJ00,,,,,,
1773,14211,elek  ,2011JJ00,,,,,,
1774,14211,elek  ,2012JJ00,,,,,,
1775,14211,elek  ,2013JJ00,,,,,,
1776,14211,warm  ,1990JJ00,,,,,,
1777,14211,warm  ,1991JJ00,,,,,,
1778,14211,warm  ,1992JJ00,,,,,,
1779,14211,warm  ,1993JJ00,,,,,,
1780,14211,warm  ,1994JJ00,7.0,0.0,9.0,0.0,0.0,0.0
1781,14211,warm  ,1995JJ00,7.0,0.0,9.0,0.0,0.0,0.0
1782,14211,warm  ,1996JJ00,8.0,0.0,10.0,0.0,1.0,0.0
1783,14211,warm  ,1997JJ00,18.0,0.0,16.0,0.0,1.0,0.0
1784,14211,warm  ,1998JJ00,35.0,0.0,25.0,0.0,1.0,0.0
1785,14211,warm  ,1999JJ00,42.0,0.0,29.0,0.0,1.0,0.0
1786,14211,warm  ,2000JJ00,54.0,0.0,35.0,0.0,1.0,0.0
1787,14211,warm  ,2001JJ00,59.0,0.0,37.0,0.0,1.0,0.0
1788,14211,warm  ,2002JJ00,73.0,0.0,46.0,0.0,2.0,0.0
1789,14211,warm  ,2003JJ00,95.0,0.0,58.0,0.0,2.0,0.0
1790,14211,warm  ,2004JJ00,117.0,0.01,71.0,0.0,3.0,0.0
1791,14211,warm  ,2005JJ00,147.0,0.01,87.0,0.0,3.0,0.0
1792,14211,warm  ,2006JJ00,217.0,0.01,129.0,0.0,5.0,0.0
1793,14211,warm  ,2007JJ00,288.0,0.01,171.0,0.01,6.0,0.0
1794,14211,warm  ,2008JJ00,413.0,0.02,235.0,0.01,8.0,0.0
1795,14211,warm  ,2009JJ00,587.0,0.03,340.0,0.01,13.0,0.01
1796,14211,warm  ,2010JJ00,733.0,0.03,444.0,0.01,18.0,0.01
1797,14211,warm  ,2011JJ00,879.0,0.04,560.0,0.02,23.0,0.01
1798,14211,warm  ,2012JJ00,1001.0,0.05,611.0,0.02,21.0,0.01
1799,14211,warm  ,2013JJ00,1048.0,0.05,654.0,0.02,20.0,0.01
1800,14211,trans ,1990JJ00,,,,,,
1801,14211,trans ,1991JJ00,,,,,,
1802,14211,trans ,1992JJ00,,,,,,
1803,14211,trans ,1993JJ00,,,,,,
1804,14211,trans ,1994JJ00,,,,,,
1805,14211,trans ,1995JJ00,,,,,,
1806,14211,trans ,1996JJ00,,,,,,
1807,14211,trans ,1997JJ00,,,,,,
1808,14211,trans ,1998JJ00,,,,,,
1809,14211,trans ,1999JJ00,,,,,,
1810,14211,trans ,2000JJ00,,,,,,
1811,14211,trans ,2001JJ00,,,,,,
1812,14211,trans ,2002JJ00,,,,,,
1813,14211,trans ,2003JJ00,,,,,,
1814,14211,trans ,2004JJ00,,,,,,
1815,14211,trans ,2005JJ00,,,,,,
1816,14211,trans ,2006JJ00,,,,,,
1817,14211,trans ,2007JJ00,,,,,,
1818,14211,trans ,2008JJ00,,,,,,
1819,14211,trans ,2009JJ00,,,,,,
1820,14211,trans ,2010JJ00,,,,,,
1821,14211,trans ,2011JJ00,,,,,,
1822,14211,trans ,2012JJ00,,,,,,
1823,14211,trans ,2013JJ00,,,,,,
1824,14212,totaal,1990JJ00,,,,,,
1825,14212,totaal,1991JJ00,,,,,,
1826,14212,totaal,1992JJ00,,,,,,
1827,14212,totaal,1993JJ00,,,,,,
1828,14212,totaal,1994JJ00,24.0,0.0,26.0,0.0,1.0,0.0
1829,14212,totaal,1995JJ00,27.0,0.0,28.0,0.0,1.0,0.0
1830,14212,totaal,1996JJ00,30.0,0.0,30.0,0.0,1.0,0.0
1831,14212,totaal,1997JJ00,40.0,0.0,35.0,0.0,2.0,0.0
1832,14212,totaal,1998JJ00,57.0,0.0,45.0,0.0,2.0,0.0
1833,14212,totaal,1999JJ00,76.0,0.0,54.0,0.0,2.0,0.0
1834,14212,totaal,2000JJ00,103.0,0.0,65.0,0.0,2.0,0.0
1835,14212,totaal,2001JJ00,129.0,0.01,75.0,0.0,3.0,0.0
1836,14212,totaal,2002JJ00,171.0,0.01,95.0,0.0,3.0,0.0
1837,14212,totaal,2003JJ00,214.0,0.01,114.0,0.0,4.0,0.0
1838,14212,totaal,2004JJ00,330.0,0.01,173.0,0.01,6.0,0.0
1839,14212,totaal,2005JJ00,475.0,0.02,247.0,0.01,8.0,0.0
1840,14212,totaal,2006JJ00,618.0,0.03,320.0,0.01,10.0,0.01
1841,14212,totaal,2007JJ00,835.0,0.04,434.0,0.01,14.0,0.01
1842,14212,totaal,2008JJ00,1046.0,0.05,517.0,0.02,16.0,0.01
1843,14212,totaal,2009JJ00,1217.0,0.06,616.0,0.02,20.0,0.01
1844,14212,totaal,2010JJ00,1409.0,0.06,753.0,0.02,27.0,0.01
1845,14212,totaal,2011JJ00,1637.0,0.08,956.0,0.03,37.0,0.02
1846,14212,totaal,2012JJ00,1850.0,0.08,1051.0,0.03,33.0,0.02
1847,14212,totaal,2013JJ00,2109.0,0.1,1255.0,0.04,37.0,0.02
1848,14212,elek  ,1990JJ00,,,,,,
1849,14212,elek  ,1991JJ00,,,,,,
1850,14212,elek  ,1992JJ00,,,,,,
1851,14212,elek  ,1993JJ00,,,,,,
1852,14212,elek  ,1994JJ00,,,,,,
1853,14212,elek  ,1995JJ00,,,,,,
1854,14212,elek  ,1996JJ00,,,,,,
1855,14212,elek  ,1997JJ00,,,,,,
1856,14212,elek  ,1998JJ00,,,,,,
1857,14212,elek  ,1999JJ00,,,,,,
1858,14212,elek  ,2000JJ00,,,,,,
1859,14212,elek  ,2001JJ00,,,,,,
1860,14212,elek  ,2002JJ00,,,,,,
1861,14212,elek  ,2003JJ00,,,,,,
1862,14212,elek  ,2004JJ00,,,,,,
1863,14212,elek  ,2005JJ00,,,,,,
1864,14212,elek  ,2006JJ00,,,,,,
1865,14212,elek  ,2007JJ00,,,,,,
1866,14212,elek  ,2008JJ00,,,,,,
1867,14212,elek  ,2009JJ00,,,,,,
1868,14212,elek  ,2010JJ00,,,,,,
1869,14212,elek  ,2011JJ00,,,,,,
1870,14212,elek  ,2012JJ00,,,,,,
1871,14212,elek  ,2013JJ00,,,,,,
1872,14212,warm  ,1990JJ00,,,,,,
1873,14212,warm  ,1991JJ00,,,,,,
1874,14212,warm  ,1992JJ00,,,,,,
1875,14212,warm  ,1993JJ00,,,,,,
1876,14212,warm  ,1994JJ00,24.0,0.0,26.0,0.0,1.0,0.0
1877,14212,warm  ,1995JJ00,27.0,0.0,28.0,0.0,1.0,0.0
1878,14212,warm  ,1996JJ00,30.0,0.0,30.0,0.0,1.0,0.0
1879,14212,warm  ,1997JJ00,40.0,0.0,35.0,0.0,2.0,0.0
1880,14212,warm  ,1998JJ00,57.0,0.0,45.0,0.0,2.0,0.0
1881,14212,warm  ,1999JJ00,76.0,0.0,54.0,0.0,2.0,0.0
1882,14212,warm  ,2000JJ00,103.0,0.0,65.0,0.0,2.0,0.0
1883,14212,warm  ,2001JJ00,129.0,0.01,75.0,0.0,3.0,0.0
1884,14212,warm  ,2002JJ00,171.0,0.01,95.0,0.0,3.0,0.0
1885,14212,warm  ,2003JJ00,214.0,0.01,114.0,0.0,4.0,0.0
1886,14212,warm  ,2004JJ00,330.0,0.01,173.0,0.01,6.0,0.0
1887,14212,warm  ,2005JJ00,475.0,0.02,247.0,0.01,8.0,0.0
1888,14212,warm  ,2006JJ00,618.0,0.03,320.0,0.01,10.0,0.01
1889,14212,warm  ,2007JJ00,835.0,0.04,434.0,0.01,14.0,0.01
1890,14212,warm  ,2008JJ00,1046.0,0.05,517.0,0.02,16.0,0.01
1891,14212,warm  ,2009JJ00,1217.0,0.06,616.0,0.02,20.0,0.01
1892,14212,warm  ,2010JJ00,1409.0,0.06,753.0,0.02,27.0,0.01
1893,14212,warm  ,2011JJ00,1637.0,0.08,956.0,0.03,37.0,0.02
1894,14212,warm  ,2012JJ00,1850.0,0.08,1051.0,0.03,33.0,0.02
1895,14212,warm  ,2013JJ00,2109.0,0.1,1255.0,0.04,37.0,0.02
1896,14212,trans ,1990JJ00,,,,,,
1897,14212,trans ,1991JJ00,,,,,,
1898,14212,trans ,1992JJ00,,,,,,
1899,14212,trans ,1993JJ00,,,,,,
1900,14212,trans ,1994JJ00,,,,,,
1901,14212,trans ,1995JJ00,,,,,,
1902,14212,trans ,1996JJ00,,,,,,
1903,14212,trans ,1997JJ00,,,,,,
1904,14212,trans ,1998JJ00,,,,,,
1905,14212,trans ,1999JJ00,,,,,,
1906,14212,trans ,2000JJ00,,,,,,
1907,14212,trans ,2001JJ00,,,,,,
1908,14212,trans ,2002JJ00,,,,,,
1909,14212,trans ,2003JJ00,,,,,,
1910,14212,trans ,2004JJ00,,,,,,
1911,14212,trans ,2005JJ00,,,,,,
1912,14212,trans ,2006JJ00,,,,,,
1913,14212,trans ,2007JJ00,,,,,,
1914,14212,trans ,2008JJ00,,,,,,
1915,14212,trans ,2009JJ00,,,,,,
1916,14212,trans ,2010JJ00,,,,,,
1917,14212,trans ,2011JJ00,,,,,,
1918,14212,trans ,2012JJ00,,,,,,
1919,14212,trans ,2013JJ00,,,,,,
1920,14216,totaal,1990JJ00,,,2.0,0.0,0.0,0.0
1921,14216,totaal,1991JJ00,,,2.0,0.0,0.0,0.0
1922,14216,totaal,1992JJ00,,,2.0,0.0,0.0,0.0
1923,14216,totaal,1993JJ00,,,4.0,0.0,0.0,0.0
1924,14216,totaal,1994JJ00,,,4.0,0.0,0.0,0.0
1925,14216,totaal,1995JJ00,,,7.0,0.0,0.0,0.0
1926,14216,totaal,1996JJ00,,,10.0,0.0,1.0,0.0
1927,14216,totaal,1997JJ00,,,18.0,0.0,1.0,0.0
1928,14216,totaal,1998JJ00,,,27.0,0.0,2.0,0.0
1929,14216,totaal,1999JJ00,,,37.0,0.0,2.0,0.0
1930,14216,totaal,2000JJ00,,,48.0,0.0,3.0,0.0
1931,14216,totaal,2001JJ00,,,60.0,0.0,3.0,0.0
1932,14216,totaal,2002JJ00,,,71.0,0.0,4.0,0.0
1933,14216,totaal,2003JJ00,,,83.0,0.0,5.0,0.0
1934,14216,totaal,2004JJ00,,,91.0,0.0,5.0,0.0
1935,14216,totaal,2005JJ00,,,105.0,0.0,6.0,0.0
1936,14216,totaal,2006JJ00,,,131.0,0.0,7.0,0.0
1937,14216,totaal,2007JJ00,,,137.0,0.0,8.0,0.0
1938,14216,totaal,2008JJ00,,,160.0,0.0,9.0,0.01
1939,14216,totaal,2009JJ00,,,174.0,0.01,10.0,0.01
1940,14216,totaal,2010JJ00,,,190.0,0.01,11.0,0.01
1941,14216,totaal,2011JJ00,,,171.0,0.01,10.0,0.01
1942,14216,totaal,2012JJ00,,,168.0,0.01,9.0,0.01
1943,14216,totaal,2013JJ00,,,178.0,0.01,10.0,0.01
1944,14216,elek  ,1990JJ00,,,,,,
1945,14216,elek  ,1991JJ00,,,,,,
1946,14216,elek  ,1992JJ00,,,,,,
1947,14216,elek  ,1993JJ00,,,,,,
1948,14216,elek  ,1994JJ00,,,,,,
1949,14216,elek  ,1995JJ00,,,,,,
1950,14216,elek  ,1996JJ00,,,,,,
1951,14216,elek  ,1997JJ00,,,,,,
1952,14216,elek  ,1998JJ00,,,,,,
1953,14216,elek  ,1999JJ00,,,,,,
1954,14216,elek  ,2000JJ00,,,,,,
1955,14216,elek  ,2001JJ00,,,,,,
1956,14216,elek  ,2002JJ00,,,,,,
1957,14216,elek  ,2003JJ00,,,,,,
1958,14216,elek  ,2004JJ00,,,,,,
1959,14216,elek  ,2005JJ00,,,,,,
1960,14216,elek  ,2006JJ00,,,,,,
1961,14216,elek  ,2007JJ00,,,,,,
1962,14216,elek  ,2008JJ00,,,,,,
1963,14216,elek  ,2009JJ00,,,,,,
1964,14216,elek  ,2010JJ00,,,,,,
1965,14216,elek  ,2011JJ00,,,,,,
1966,14216,elek  ,2012JJ00,,,,,,
1967,14216,elek  ,2013JJ00,,,,,,
1968,14216,warm  ,1990JJ00,,,2.0,0.0,0.0,0.0
1969,14216,warm  ,1991JJ00,,,2.0,0.0,0.0,0.0
1970,14216,warm  ,1992JJ00,,,2.0,0.0,0.0,0.0
1971,14216,warm  ,1993JJ00,,,4.0,0.0,0.0,0.0
1972,14216,warm  ,1994JJ00,,,4.0,0.0,0.0,0.0
1973,14216,warm  ,1995JJ00,,,7.0,0.0,0.0,0.0
1974,14216,warm  ,1996JJ00,,,10.0,0.0,1.0,0.0
1975,14216,warm  ,1997JJ00,,,18.0,0.0,1.0,0.0
1976,14216,warm  ,1998JJ00,,,27.0,0.0,2.0,0.0
1977,14216,warm  ,1999JJ00,,,37.0,0.0,2.0,0.0
1978,14216,warm  ,2000JJ00,,,48.0,0.0,3.0,0.0
1979,14216,warm  ,2001JJ00,,,60.0,0.0,3.0,0.0
1980,14216,warm  ,2002JJ00,,,71.0,0.0,4.0,0.0
1981,14216,warm  ,2003JJ00,,,83.0,0.0,5.0,0.0
1982,14216,warm  ,2004JJ00,,,91.0,0.0,5.0,0.0
1983,14216,warm  ,2005JJ00,,,105.0,0.0,6.0,0.0
1984,14216,warm  ,2006JJ00,,,131.0,0.0,7.0,0.0
1985,14216,warm  ,2007JJ00,,,137.0,0.0,8.0,0.0
1986,14216,warm  ,2008JJ00,,,160.0,0.0,9.0,0.01
1987,14216,warm  ,2009JJ00,,,174.0,0.01,10.0,0.01
1988,14216,warm  ,2010JJ00,,,190.0,0.01,11.0,0.01
1989,14216,warm  ,2011JJ00,,,171.0,0.01,10.0,0.01
1990,14216,warm  ,2012JJ00,,,168.0,0.01,9.0,0.01
1991,14216,warm  ,2013JJ00,,,178.0,0.01,10.0,0.01
1992,14216,trans ,1990JJ00,,,,,,
1993,14216,trans ,1991JJ00,,,,,,
1994,14216,trans ,1992JJ00,,,,,,
1995,14216,trans ,1993JJ00,,,,,,
1996,14216,trans ,1994JJ00,,,,,,
1997,14216,trans ,1995JJ00,,,,,,
1998,14216,trans ,1996JJ00,,,,,,
1999,14216,trans ,1997JJ00,,,,,,
2000,14216,trans ,1998JJ00,,,,,,
